0,0,0,0,0,0,0
0.0029032,0,0,0,0,0,0
0.019316,1,28,0.016413,1,28,0
0.0065488,0,0,0.0036456,0,0,0
0.0089836,0,0,0.0060804,0,0,0
0.010476,1,23,0.0075728,1,23,1
0.021606,1,28,0.018702,1,28,1
0.011753,3,15,0.00885,3,15,1
0.027092,2,15,0.024189,2,15,1
0.023268,2,15,0.020365,2,15,1
0.044351,2,15,0.041448,2,15,1
0.035876,3,15,0.032973,3,15,1
0.037721,2,15,0.034818,2,15,1
0.033533,2,15,0.03063,2,15,1
0.046985,3,14,0.044081,3,14,1
0.041486,3,14,0.038583,3,14,1
0.058336,3,13,0.055433,3,13,1
0.050472,3,14,0.047568,3,14,1
0.050421,3,4,0.047518,3,4,1
0.053386,4,4,0.050483,4,4,1
0.055622,4,4,0.052719,4,4,1
0.034695,3,15,0.031792,3,15,1
0.054446,3,13,0.051543,3,13,1
0.056417,3,15,0.053514,3,15,1
0.06223,4,4,0.059327,4,4,1
0.036358,3,14,0.033455,3,14,1
0.030413,3,13,0.02751,3,13,1
0.037086,3,13,0.034183,3,13,1
0.042911,3,13,0.040008,3,13,1
0.034303,4,4,0.0314,4,4,1
0.0332,3,4,0.030297,3,4,1
0.02587,4,4,0.022967,4,4,1
0.030095,3,11,0.027192,3,11,1
0.028537,5,4,0.025634,5,4,1
0.043215,3,11,0.040312,3,11,1
0.043364,5,5,0.04046,5,5,1
0.042122,3,4,0.039218,3,4,1
0.034627,3,11,0.031724,3,11,1
0.025984,4,11,0.023081,4,11,1
0.035838,4,11,0.032935,4,11,1
0.028999,3,3,0.026096,3,3,1
0.016567,4,10,0.013664,4,10,1
0.039451,4,11,0.036548,4,11,1
0.03573,3,4,0.032827,3,4,1
0.037803,4,4,0.0349,4,4,1
0.057069,3,4,0.054166,3,4,1
0.036395,3,4,0.033492,3,4,1
0.037482,4,4,0.034579,4,4,1
0.024333,3,4,0.021429,3,4,1
0.020954,4,3,0.018051,4,3,1
0.026162,2,3,0.023259,2,3,1
0.019419,2,21,0.016516,2,21,1
0.012137,1,28,0.0092336,1,28,1
0.027685,3,3,0.024782,3,3,1
0.024338,4,3,0.021435,4,3,1
0.027001,3,13,0.024098,3,13,1
0.031705,2,13,0.028802,2,13,1
0.025858,1,13,0.022955,1,13,1
0.03001,2,12,0.027107,2,12,1
0.019904,2,12,0.017001,2,12,1
0.01491,1,12,0.012007,1,12,1
0.011186,1,16,0.0082824,1,16,1
0.016885,1,14,0.013982,1,14,0
0.0041551,0,0,0.0012519,0,0,0
0.0066398,0,0,0.0037366,0,0,0
0.0053063,0,0,0.0024031,0,0,0
0.017994,1,15,0.015091,1,15,0
0.0027033,0,0,0,0,0,0
0.0019588,0,0,0,0,0,0
0.0029255,0,0,0.00096673,0,0,0
0.0083212,0,0,0.0063624,0,0,0
0.0024595,0,0,0.00050069,0,0,0
0.012337,1,25,0.010378,1,25,0
0.0085806,0,0,0.0066218,0,0,0
0.008928,0,0,0.0069692,0,0,0
0.0050115,0,0,0.0030527,0,0,0
0.0062543,0,0,0.0042955,0,0,0
0.0040413,0,0,0.0020825,0,0,0
0.024202,1,15,0.022243,1,15,0
0.026466,1,14,0.024507,1,14,0
0.016725,1,14,0.014766,1,14,0
0.023672,1,14,0.021713,1,14,0
0.010475,1,14,0.0085163,1,14,0
0.00314,0,0,0.0011812,0,0,0
0.0068965,0,0,0.0049377,0,0,0
0.012895,1,16,0.010937,1,16,0
0.027157,1,8,0.025198,1,8,0
0.029631,3,9,0.027673,3,9,1
0.0066941,0,0,0.0047353,0,0,1
0.013749,2,20,0.01179,2,20,1
0.033054,1,13,0.031095,1,13,1
0.039516,4,4,0.037557,4,4,1
0.044915,2,13,0.042956,2,13,1
0.025763,3,13,0.023804,3,13,1
0.048802,2,11,0.046843,2,11,1
0.033224,1,13,0.031265,1,13,1
0.031607,3,13,0.029649,3,13,1
0.053727,2,13,0.051768,2,13,1
0.042198,4,4,0.040239,4,4,1
0.033717,3,14,0.031758,3,14,1
0.04561,2,13,0.043651,2,13,1
0.038117,3,13,0.036159,3,13,1
0.045424,3,4,0.043465,3,4,1
0.038693,3,11,0.036735,3,11,1
0.037859,4,4,0.035901,4,4,1
0.022268,2,11,0.020309,2,11,1
0.048761,1,13,0.046802,1,13,1
0.045195,4,4,0.043236,4,4,1
0.054404,4,4,0.052445,4,4,1
0.075009,3,4,0.07305,3,4,1
0.042378,1,12,0.040419,1,12,1
0.045811,2,13,0.043853,2,13,1
0.054922,2,12,0.052964,2,12,1
0.060149,2,13,0.05819,2,13,1
0.055653,3,4,0.053694,3,4,1
0.052281,4,4,0.050322,4,4,1
0.054458,4,4,0.052499,4,4,1
0.060561,3,4,0.058602,3,4,1
0.060153,3,4,0.058194,3,4,1
0.052933,3,4,0.050974,3,4,1
0.038622,4,4,0.036663,4,4,1
0.055982,4,4,0.054023,4,4,1
0.052573,4,4,0.050614,4,4,1
0.04848,3,4,0.046522,3,4,1
0.055572,2,12,0.053613,2,12,1
0.053935,1,12,0.051976,1,12,1
0.055269,2,13,0.05331,2,13,1
0.053616,2,12,0.051657,2,12,1
0.040294,1,12,0.038335,1,12,1
0.032933,3,13,0.030974,3,13,1
0.062542,2,12,0.060583,2,12,1
0.062504,3,4,0.060545,3,4,1
0.056295,2,12,0.054336,2,12,1
0.061424,3,12,0.059465,3,12,1
0.052426,2,12,0.050467,2,12,1
0.051837,2,11,0.049878,2,11,1
0.057688,2,11,0.05573,2,11,1
0.059564,2,11,0.057605,2,11,1
0.049858,2,11,0.047899,2,11,1
0.040607,2,11,0.038648,2,11,1
0.031287,1,12,0.029328,1,12,1
0.04357,2,12,0.041611,2,12,1
0.036348,2,11,0.034389,2,11,1
0.052849,1,12,0.05089,1,12,1
0.041391,1,13,0.039432,1,13,1
0.044858,2,12,0.042899,2,12,1
0.045843,2,12,0.043884,2,12,1
0.038549,1,13,0.03659,1,13,1
0.056576,3,13,0.054617,3,13,1
0.066938,2,13,0.064979,2,13,1
0.077602,3,13,0.075643,3,13,1
0.057124,2,13,0.055165,2,13,1
0.063556,2,13,0.061598,2,13,1
0.064259,3,13,0.0623,3,13,1
0.06827,4,4,0.066311,4,4,1
0.06308,3,13,0.061122,3,13,1
0.065988,2,13,0.064029,2,13,1
0.069441,2,13,0.067483,2,13,1
0.059023,2,13,0.057064,2,13,1
0.064907,3,4,0.062949,3,4,1
0.073426,3,13,0.071467,3,13,1
0.060959,3,13,0.059,3,13,1
0.070353,3,13,0.068395,3,13,1
0.056708,2,13,0.054749,2,13,1
0.047211,3,5,0.045252,3,5,1
0.023501,2,13,0.021542,2,13,1
0.045283,2,13,0.043324,2,13,1
0.040303,2,5,0.038345,2,5,1
0.057723,2,13,0.055764,2,13,1
0.028577,2,12,0.026619,2,12,1
0.0089711,0,0,0.0070123,0,0,1
0.022458,2,13,0.020499,2,13,1
0.020688,2,14,0.018729,2,14,1
0.013442,1,21,0.011483,1,21,1
0.0037726,0,0,0.0018138,0,0,1
0.010264,1,30,0.008305,1,30,1
0.0088789,0,0,0.0069201,0,0,1
0.01091,1,12,0.0089507,1,12,1
0.015185,1,14,0.013227,1,14,1
0.0089011,0,0,0.0069423,0,0,1
0.0069377,0,0,0.0049789,0,0,1
0.045275,1,12,0.043316,1,12,1
0.044959,2,12,0.043,2,12,1
0.043417,1,13,0.041458,1,13,1
0.043951,1,13,0.041992,1,13,1
0.023771,1,13,0.021812,1,13,1
0.029921,1,12,0.027963,1,12,1
0.0050082,0,0,0.0030494,0,0,1
0.021309,1,13,0.01935,1,13,1
0.019306,1,15,0.017348,1,15,1
0.048398,4,13,0.046439,4,13,1
0.065339,2,13,0.06338,2,13,1
0.037345,2,14,0.035386,2,14,1
0.056701,2,13,0.054742,2,13,1
0.020833,1,13,0.018874,1,13,1
0.018134,1,16,0.016176,1,16,1
0.022327,1,13,0.020368,1,13,1
0.014886,1,18,0.012927,1,18,1
0.024969,2,14,0.02301,2,14,1
0.020738,2,12,0.018779,2,12,1
0.0059237,0,0,0.0039649,0,0,1
0.0053877,0,0,0.0034289,0,0,0
0.016235,1,27,0.014276,1,27,0
0.0072389,0,0,0.0052801,0,0,0
0.010875,1,13,0.0089158,1,13,0
0.0054023,0,0,0.0034435,0,0,0
0.0070162,0,0,0.0050574,0,0,0
0.0011467,0,0,0,0,0,0
0.0087201,0,0,0.0075734,0,0,0
0.011126,1,12,0.009979,1,12,0
0.0033297,0,0,0.002183,0,0,0
0.0074634,0,0,0.0063167,0,0,0
0.004346,0,0,0.0031994,0,0,0
0.012682,1,28,0.011536,1,28,0
0.0079407,0,0,0.006794,0,0,0
0.0053954,0,0,0.0042487,0,0,0
0.0089403,0,0,0.0077936,0,0,0
0.009842,0,0,0.0086953,0,0,0
0.0086225,0,0,0.0074758,0,0,0
0.0088777,0,0,0.007731,0,0,0
0.024489,1,12,0.023343,1,12,0
0.010255,1,11,0.0091086,1,11,0
0.012675,1,25,0.011528,1,25,0
0.0098632,0,0,0.0087165,0,0,0
0.010183,1,12,0.0090365,1,12,0
0.0061206,0,0,0.0049739,0,0,0
0.0061419,0,0,0.0049952,0,0,0
0.019652,2,13,0.018505,2,13,0
0.0066496,0,0,0.0055029,0,0,0
0.014296,1,11,0.01315,1,11,0
0.01443,1,11,0.013283,1,11,0
0.015419,2,8,0.014272,2,8,0
0.021683,2,9,0.020536,2,9,0
0.019698,2,7,0.018551,2,7,0
0.019004,2,9,0.017857,2,9,0
0.024615,2,10,0.023468,2,10,0
0.011915,1,10,0.010768,1,10,0
0.013937,1,9,0.01279,1,9,0
0.014137,1,12,0.012991,1,12,0
0.01159,1,23,0.010444,1,23,0
0.024673,1,13,0.023526,1,13,0
0.019389,1,9,0.018243,1,9,0
0.013666,2,9,0.012519,2,9,0
0.0082359,0,0,0.0070892,0,0,0
0.010639,1,9,0.0094921,1,9,0
0.026579,1,10,0.025432,1,10,0
0.0091039,0,0,0.0079572,0,0,0
0.0062312,0,0,0.0050845,0,0,0
0.0085128,0,0,0.0073661,0,0,0
0.023128,2,12,0.021981,2,12,0
0.021518,2,11,0.020372,2,11,0
0.0054973,0,0,0.0043506,0,0,0
0.017879,1,11,0.016732,1,11,0
0.0077194,0,0,0.0065727,0,0,0
0.012378,1,28,0.011231,1,28,0
0.017463,1,28,0.016316,1,28,0
0.018604,1,19,0.017457,1,19,0
0.0054998,0,0,0.0043531,0,0,0
0.014189,1,25,0.013042,1,25,0
0.012418,1,15,0.011271,1,15,0
0.0069833,0,0,0.0058366,0,0,0
0.0054652,0,0,0.0043185,0,0,0
0.0030322,0,0,0.0018855,0,0,0
0.0056348,0,0,0.0044881,0,0,0
0.0032113,0,0,0.0020646,0,0,0
0.0043121,0,0,0.0031654,0,0,0
0.00094824,0,0,0,0,0,0
0.0056718,0,0,0.0047236,0,0,0
0.0015075,0,0,0.00055927,0,0,0
0.0033374,0,0,0.0023892,0,0,0
0.044477,1,12,0.043529,1,12,0
0.0087379,0,0,0.0077896,0,0,0
0.002396,0,0,0.0014477,0,0,0
0.0052366,0,0,0.0042884,0,0,0
0.010592,1,12,0.0096438,1,12,0
0.011836,1,20,0.010888,1,20,0
0.037082,1,24,0.036133,1,24,0
0.01655,2,9,0.015602,2,9,0
0.016696,1,23,0.015748,1,23,0
0.0091552,0,0,0.0082069,0,0,0
0.0083825,0,0,0.0074343,0,0,0
0.0059398,0,0,0.0049915,0,0,0
0.0083047,0,0,0.0073564,0,0,0
0.025429,2,10,0.024481,2,10,0
0.013422,2,10,0.012474,2,10,0
0.0097289,0,0,0.0087806,0,0,0
0.026305,1,11,0.025356,1,11,0
0.022303,4,11,0.021355,4,11,0
0.017092,2,9,0.016144,2,9,0
0.026812,2,10,0.025864,2,10,0
0.040559,2,9,0.039611,2,9,0
0.036727,3,9,0.035778,3,9,0
0.012746,1,10,0.011798,1,10,0
0.023549,2,12,0.022601,2,12,0
0.031413,1,11,0.030465,1,11,0
0.030562,2,10,0.029614,2,10,0
0.036228,2,11,0.03528,2,11,0
0.016805,2,9,0.015857,2,9,0
0.026208,1,10,0.025259,1,10,0
0.062116,3,11,0.061168,3,11,0
0.02082,1,9,0.019872,1,9,0
0.029971,2,11,0.029023,2,11,0
0.021017,2,11,0.020069,2,11,0
0.014963,1,10,0.014014,1,10,0
0.015896,1,10,0.014948,1,10,0
0.014027,1,10,0.013079,1,10,0
0.0090353,0,0,0.0080871,0,0,0
0.0044972,0,0,0.003549,0,0,0
0.015002,1,11,0.014053,1,11,0
0.022964,1,13,0.022015,1,13,0
0.032609,1,12,0.03166,1,12,0
0.028458,1,13,0.02751,1,13,0
0.020775,1,15,0.019827,1,15,0
0.0074468,0,0,0.0064986,0,0,0
0.0093117,0,0,0.0083634,0,0,0
0.012047,2,11,0.011099,2,11,0
0.011957,1,28,0.011009,1,28,0
0.013109,1,30,0.01216,1,30,0
0.015588,2,11,0.01464,2,11,0
0.0046298,0,0,0.0036816,0,0,0
0.01552,1,28,0.014572,1,28,0
0.0074893,0,0,0.0065411,0,0,0
0.017308,1,10,0.01636,1,10,0
0.013062,1,11,0.012113,1,11,0
0.013025,2,12,0.012077,2,12,0
0.0074873,0,0,0.0065391,0,0,0
0.025008,1,13,0.02406,1,13,0
0.019794,2,12,0.018846,2,12,0
0.0057671,0,0,0.0048189,0,0,0
0.016201,1,12,0.015253,1,12,0
0.0087374,0,0,0.0077892,0,0,0
0.013559,2,10,0.012611,2,10,0
0.0097204,0,0,0.0087721,0,0,0
0.0094175,0,0,0.0084693,0,0,0
0.0085062,0,0,0.0075579,0,0,0
0.0061008,0,0,0.0051526,0,0,0
0.0057686,0,0,0.0048203,0,0,0
0.004346,0,0,0.0033978,0,0,0
0.0079999,0,0,0.0070517,0,0,0
0.010513,1,11,0.0095648,1,11,0
0.011879,1,22,0.010931,1,22,0
0.024853,1,21,0.023905,1,21,0
0.013774,1,13,0.012825,1,13,0
0.0075189,0,0,0.0065707,0,0,0
0.017163,1,13,0.016214,1,13,0
0.010046,1,18,0.0090974,1,18,0
0.014085,1,18,0.013136,1,18,0
0.017671,1,12,0.016722,1,12,0
0.013545,1,25,0.012596,1,25,0
0.014731,2,13,0.013783,2,13,0
0.014218,1,22,0.01327,1,22,0
0.02941,2,21,0.028461,2,21,0
0.028718,1,20,0.02777,1,20,0
0.012353,1,11,0.011405,1,11,0
0.015828,1,11,0.014879,1,11,0
0.011296,1,11,0.010348,1,11,0
0.0073916,0,0,0.0064433,0,0,0
0.011453,1,29,0.010505,1,29,0
0.014078,1,30,0.01313,1,30,0
0.034492,2,13,0.033544,2,13,0
0.018346,2,9,0.017397,2,9,0
0.021809,2,9,0.02086,2,9,0
0.029921,2,9,0.028973,2,9,0
0.025166,3,10,0.024217,3,10,0
0.016309,3,9,0.015361,3,9,0
0.0097054,0,0,0.0087572,0,0,0
0.010254,1,21,0.0093056,1,21,0
0.001784,0,0,0.00083576,0,0,0
0.0031615,0,0,0.0022133,0,0,0
0.040084,3,11,0.039136,3,11,0
0.065272,3,11,0.064324,3,11,0
0.051211,3,12,0.050263,3,12,0
0.024816,2,12,0.023868,2,12,0
0.037783,1,12,0.036835,1,12,1
0.020519,1,12,0.01957,1,12,1
0.014873,1,13,0.013925,1,13,1
0.035766,1,10,0.034817,1,10,1
0.029268,1,13,0.02832,1,13,1
0.015595,1,13,0.014647,1,13,1
0.016114,1,13,0.015166,1,13,1
