0.35669,0.058076,4175.7,5.1107,516.8,0.037803,4,4,1.3228,9,0.27567,0.029946,3697.5,0.20966,366.06,0.0349,4,4,0.88886,0,1
0.328,0.057169,3842.1,5.2569,516.8,0.057069,3,4,1.2309,11,0.24698,0.029038,3363.9,0.35589,366.06,0.054166,3,4,0.7969,2,1
0.35554,0.046279,4198.8,5.0965,516.8,0.036395,3,4,1.4398,9,0.27452,0.018149,3720.6,0.19547,366.06,0.033492,3,4,1.0058,0,1
0.37532,0.039927,4038.5,5.0572,516.8,0.037482,4,4,1.4752,9,0.2943,0.011797,3560.3,0.15617,366.06,0.034579,4,4,1.0412,0,1
0.36505,0.03176,3651.3,4.8799,516.8,0.024333,3,4,1.4502,9,0.28403,0.0036298,3173,0,366.06,0.021429,3,4,1.0162,0,1
0.37169,0.029946,3589.7,4.8035,516.8,0.020954,4,3,1.3756,9,0.29066,0.0018149,3111.5,0,366.06,0.018051,4,3,0.94168,0,1
0.38162,0.027223,3691.2,4.6818,516.8,0.026162,2,3,1.4166,9,0.30059,0,3213,0,366.06,0.023259,2,3,0.9826,0,1
0.40159,0.022686,4003.2,4.6665,516.8,0.019419,2,21,1.3741,10,0.32057,0,3525,0,366.06,0.016516,2,21,0.94014,1,1
0.41895,0.023593,3983.4,4.5637,538.33,0.012137,1,28,1.5091,10,0.33793,0.00090744,3505.2,0,387.6,0.0092336,1,28,1.0751,1,1
0.37387,0.025408,3101.8,4.6237,538.33,0.027685,3,3,1.4878,10,0.29285,0.0027223,2623.6,0.059965,387.6,0.024782,3,3,1.0539,1,1
0.30238,0.025408,2674.9,4.6709,538.33,0.024338,4,3,1.4695,10,0.22136,0.0027223,2196.7,0.10717,387.6,0.021435,4,3,1.0355,1,1
0.26419,0.023593,1864.8,4.7751,538.33,0.027001,3,13,1.2011,10,0.18316,0.00090744,1386.6,0.21135,387.6,0.024098,3,13,0.76713,1,1
0.21608,0.023593,2062.9,4.8432,516.8,0.031705,2,13,1.3219,9,0.13506,0.00090744,1584.7,0.27947,366.06,0.028802,2,13,0.8879,0,1
0.15597,0.037205,975.58,5.4487,452.2,0.025858,1,13,0.71995,8,0.074947,0.014519,497.38,0.88498,301.46,0.022955,1,13,0.286,0,1
0.12262,0.047187,1040.9,5.4397,473.73,0.03001,2,12,0.44637,16,0.041602,0.024501,562.67,0.87603,323,0.027107,2,12,0.012418,8,1
0.1212,0.037205,1075.8,5.2922,452.2,0.019904,2,12,0.32531,18,0.040173,0.014519,597.62,0.72851,301.46,0.017001,2,12,0,10,1
0.12943,0.026316,1187,5.0877,323,0.01491,1,12,0.53292,9,0.048409,0.0036298,708.74,0.52399,172.27,0.012007,1,12,0.20761,1,1
0.12309,0.030853,895.82,5.0652,344.53,0.011186,1,16,0.47692,10,0.042069,0.008167,417.61,0.50149,193.8,0.0082824,1,16,0.15161,2,1
0.10045,0.032668,790.95,5.0325,236.87,0.016885,1,14,0.53466,24,0.019433,0.0099819,312.74,0.46883,86.133,0.013982,1,14,0.20935,16,0
0.097558,0.034483,641.03,5.0784,129.2,0.0041551,0,0,0.58892,8,0.016536,0.011797,162.82,0.51468,0,0.0012519,0,0,0.26361,0,0
0.1104,0.033575,758.12,4.887,409.13,0.0066398,0,0,0.66574,10,0.029379,0.010889,279.91,0.32329,279.93,0.0037366,0,0,0.34043,2,0
0.11892,0.022686,1001.8,4.7383,409.13,0.0053063,0,0,0.85086,7,0.037896,0,523.59,0.17457,279.93,0.0024031,0,0,0.52554,0,0
0.12138,0.016334,757.46,4.9482,129.2,0.017994,1,15,0.60688,7,0.040354,0,279.25,0.38453,0,0.015091,1,15,0.28157,0,0
0.15569,0.016334,1111.6,4.7816,323,0.0027033,0,0,0.49423,11,0.074672,0,633.43,0.21792,193.8,0,0,0,0.16892,4,0
0.23306,0.021779,2283,4.4386,516.8,0.0019588,0,0,0.95754,10,0.15204,0.0054446,1804.8,0,387.6,0,0,0,0.63223,3,0
0.33286,0.021779,3170.9,4.2611,516.8,0.0029255,0,0,1.2903,10,0.25184,0.0054446,2692.7,0,387.6,0.00096673,0,0,0.96502,3,0
0.37864,0.023593,3934.2,4.3906,516.8,0.0083212,0,0,1.3341,10,0.29762,0.0072595,3456,0.1295,387.6,0.0063624,0,0,1.0088,3,0
0.38441,0.022686,4228.2,4.4192,538.33,0.0024595,0,0,1.2236,10,0.30339,0.0063521,3750,0.15806,409.13,0.00050069,0,0,0.89824,3,0
0.41367,0.022686,4396.1,4.4199,538.33,0.012337,1,25,1.2103,10,0.33265,0.0063521,3917.9,0.15874,409.13,0.010378,1,25,0.88497,3,0
0.42621,0.023593,4351.9,4.4075,538.33,0.0085806,0,0,1.295,10,0.34518,0.0072595,3873.7,0.14637,409.13,0.0066218,0,0,0.96972,3,0
0.42252,0.022686,4644.8,4.4679,516.8,0.008928,0,0,1.2542,10,0.3415,0.0063521,4166.6,0.20674,387.6,0.0069692,0,0,0.92885,3,0
0.40001,0.023593,4712.6,4.4534,516.8,0.0050115,0,0,1.0902,9,0.31899,0.0072595,4234.4,0.1923,387.6,0.0030527,0,0,0.76492,2,0
0.3242,0.029038,3571.4,4.6598,516.8,0.0062543,0,0,0.9233,9,0.24317,0.012704,3093.2,0.39871,387.6,0.0042955,0,0,0.59799,2,0
0.31747,0.027223,3865.3,4.5981,495.26,0.0040413,0,0,0.89137,9,0.23645,0.010889,3387.1,0.33697,366.06,0.0020825,0,0,0.56605,2,0
0.32764,0.023593,4004.9,4.6034,495.26,0.024202,1,15,0.80318,9,0.24662,0.0072595,3526.7,0.34222,366.06,0.022243,1,15,0.47787,2,0
0.29687,0.020871,3367.5,4.6454,215.33,0.026466,1,14,0.47437,9,0.21584,0.0045372,2889.3,0.38424,86.133,0.024507,1,14,0.14906,2,0
0.32943,0.023593,3884.4,4.4724,409.13,0.016725,1,14,0.88105,8,0.24841,0.0072595,3406.2,0.2113,279.93,0.014766,1,14,0.55574,1,0
0.31557,0.034483,3714,4.6477,387.6,0.023672,1,14,0.87413,8,0.23455,0.018149,3235.8,0.3866,258.4,0.021713,1,14,0.54882,1,0
0.25615,0.032668,3171.3,4.4781,495.26,0.010475,1,14,0.69525,9,0.17513,0.016334,2693.1,0.21694,366.06,0.0085163,1,14,0.36994,2,0
0.22409,0.022686,1959,4.7028,473.73,0.00314,0,0,0.70718,9,0.14307,0.0063521,1480.8,0.44167,344.53,0.0011812,0,0,0.38187,2,0
0.16253,0.034483,1601.1,4.7882,516.8,0.0068965,0,0,0.49486,8,0.081511,0.018149,1122.9,0.52708,387.6,0.0049377,0,0,0.16955,1,0
0.1551,0.03902,1697.7,4.8781,516.8,0.012895,1,16,0.68106,11,0.074078,0.022686,1219.5,0.61697,387.6,0.010937,1,16,0.35575,4,0
0.1621,0.027223,1302.5,5.1388,409.13,0.027157,1,8,0.52935,12,0.081079,0.010889,824.3,0.87768,279.93,0.025198,1,8,0.20404,5,0
0.12463,0.024501,1098.6,5.2987,366.06,0.029631,3,9,0.58123,15,0.043607,0.008167,620.43,1.0376,236.87,0.027673,3,9,0.25591,8,1
0.14387,0.026316,1507.2,5.2318,538.33,0.0066941,0,0,0.40959,10,0.062852,0.0099819,1029,0.9707,409.13,0.0047353,0,0,0.084279,3,1
0.1714,0.033575,1447.6,5.2645,473.73,0.013749,2,20,0.78655,9,0.090381,0.017241,969.39,1.0034,344.53,0.01179,2,20,0.46124,2,1
0.19385,0.038113,2360.3,5.1629,473.73,0.033054,1,13,1.0926,9,0.11282,0.021779,1882.1,0.90177,344.53,0.031095,1,13,0.76726,2,1
0.22809,0.037205,2635.3,5.085,473.73,0.039516,4,4,0.8956,9,0.14706,0.020871,2157.1,0.82384,344.53,0.037557,4,4,0.57028,2,1
0.26391,0.030853,2364.4,5.1052,473.73,0.044915,2,13,0.84724,13,0.18289,0.014519,1886.2,0.84404,344.53,0.042956,2,13,0.52193,6,1
0.26974,0.036298,3338.6,5.1021,495.26,0.025763,3,13,1.1054,17,0.18871,0.019964,2860.4,0.84096,366.06,0.023804,3,13,0.78008,10,1
0.28303,0.044465,3836.3,5.1595,495.26,0.048802,2,11,0.79443,16,0.20201,0.028131,3358.1,0.8984,366.06,0.046843,2,11,0.46912,9,1
0.27684,0.043557,3850.2,5.0691,473.73,0.033224,1,13,0.65148,24,0.19582,0.027223,3372,0.80793,344.53,0.031265,1,13,0.32617,17,1
0.26312,0.039927,3287.8,5.0998,495.26,0.031607,3,13,0.73949,19,0.18209,0.023593,2809.6,0.83869,366.06,0.029649,3,13,0.41418,12,1
0.2547,0.036298,2741.1,5.1655,495.26,0.053727,2,13,0.91962,11,0.17368,0.019964,2262.9,0.90433,366.06,0.051768,2,13,0.5943,4,1
0.23618,0.046279,2573.1,5.1418,495.26,0.042198,4,4,0.9874,20,0.15516,0.029946,2094.9,0.88069,366.06,0.040239,4,4,0.66208,13,1
0.26203,0.044465,3250.2,5.0931,473.73,0.033717,3,14,1.2874,21,0.18101,0.028131,2772,0.83199,344.53,0.031758,3,14,0.9621,14,1
0.253,0.039927,2945.7,5.2433,495.26,0.04561,2,13,0.88765,24,0.17198,0.023593,2467.4,0.9822,366.06,0.043651,2,13,0.56233,17,1
0.23706,0.048094,2622.7,5.2547,495.26,0.038117,3,13,0.98711,33,0.15604,0.03176,2144.4,0.99352,366.06,0.036159,3,13,0.6618,26,1
0.25501,0.04265,3066,5.1392,473.73,0.045424,3,4,0.95137,18,0.17399,0.026316,2587.8,0.87803,344.53,0.043465,3,4,0.62606,11,1
0.2615,0.033575,3338.4,5.0821,473.73,0.038693,3,11,1.1388,11,0.18047,0.017241,2860.2,0.821,344.53,0.036735,3,11,0.8135,4,1
0.25246,0.03539,2465.1,5.1936,495.26,0.037859,4,4,0.94761,9,0.17144,0.019056,1986.9,0.93251,366.06,0.035901,4,4,0.6223,2,1
0.27432,0.041742,3046.6,5.0301,495.26,0.022268,2,11,1.151,10,0.1933,0.025408,2568.4,0.76897,366.06,0.020309,2,11,0.82572,3,1
0.28348,0.046279,3439.5,5.0241,473.73,0.048761,1,13,0.93868,10,0.20246,0.029946,2961.3,0.76292,344.53,0.046802,1,13,0.61336,3,1
0.27681,0.047187,2951.7,5.0514,473.73,0.045195,4,4,0.94029,15,0.19578,0.030853,2473.5,0.79029,344.53,0.043236,4,4,0.61498,8,1
0.28956,0.044465,3510.3,5.1197,473.73,0.054404,4,4,1.075,9,0.20853,0.028131,3032.1,0.8586,344.53,0.052445,4,4,0.7497,2,1
0.26408,0.050817,3475.9,5.1209,473.73,0.075009,3,4,0.76849,8,0.18306,0.034483,2997.7,0.85981,344.53,0.07305,3,4,0.44318,1,1
0.2518,0.045372,3206.2,5.0675,452.2,0.042378,1,12,0.74459,11,0.17078,0.029038,2727.9,0.80633,323,0.040419,1,12,0.41927,4,1
0.23544,0.051724,2897.3,5.0613,452.2,0.045811,2,13,0.93176,21,0.15442,0.03539,2419.1,0.80018,323,0.043853,2,13,0.60645,14,1
0.20557,0.064428,2779.4,5.1609,452.2,0.054922,2,12,0.78304,32,0.12454,0.048094,2301.2,0.89973,323,0.052964,2,12,0.45772,25,1
0.18997,0.065336,1943,5.3535,452.2,0.060149,2,13,0.83886,28,0.10895,0.049002,1464.8,1.0923,323,0.05819,2,13,0.51355,21,1
0.17326,0.072595,1795.1,5.2659,452.2,0.055653,3,4,0.66154,81,0.092242,0.056261,1316.9,1.0048,323,0.053694,3,4,0.33623,74,1
0.17037,0.071688,2148.1,5.167,452.2,0.052281,4,4,0.80636,90,0.089348,0.055354,1669.9,0.90584,323,0.050322,4,4,0.48105,83,1
0.18045,0.063521,1766.5,5.2578,452.2,0.054458,4,4,0.89905,54,0.099429,0.047187,1288.3,0.99666,323,0.052499,4,4,0.57374,47,1
0.17406,0.068058,2121.4,5.2692,452.2,0.060561,3,4,1.1116,48,0.093038,0.051724,1643.2,1.008,323,0.058602,3,4,0.78625,41,1
0.17384,0.065336,1954.2,5.239,452.2,0.060153,3,4,0.91293,36,0.092815,0.049002,1475.9,0.97785,323,0.058194,3,4,0.58762,29,1
0.20526,0.044465,2179.4,5.1583,452.2,0.052933,3,4,0.96181,9,0.12423,0.028131,1701.2,0.89715,323,0.050974,3,4,0.6365,2,1
0.21502,0.045372,2410.8,5.147,473.73,0.038622,4,4,1.1005,8,0.134,0.029038,1932.6,0.88582,344.53,0.036663,4,4,0.77524,1,1
0.22894,0.049002,2703.7,5.1461,452.2,0.055982,4,4,0.79322,19,0.14792,0.032668,2225.5,0.885,323,0.054023,4,4,0.4679,12,1
0.22628,0.058076,3132.6,5.1216,452.2,0.052573,4,4,0.72068,32,0.14526,0.041742,2654.4,0.86044,323,0.050614,4,4,0.39537,25,1
0.20253,0.062613,2385.3,5.2844,452.2,0.04848,3,4,0.78572,30,0.12151,0.046279,1907.1,1.0233,323,0.046522,3,4,0.46041,23,1
0.19255,0.053539,2152.3,5.1621,473.73,0.055572,2,12,0.97874,23,0.11153,0.037205,1674.1,0.90094,344.53,0.053613,2,12,0.65343,16,1
0.20046,0.049909,2034.1,5.1844,473.73,0.053935,1,12,0.99697,19,0.11944,0.033575,1555.9,0.92331,344.53,0.051976,1,12,0.67166,12,1
0.21265,0.046279,2134.7,5.2175,473.73,0.055269,2,13,1.0451,16,0.13163,0.029946,1656.4,0.95641,344.53,0.05331,2,13,0.71974,9,1
0.2007,0.058076,2274,5.1826,473.73,0.053616,2,12,1.1868,28,0.11968,0.041742,1795.8,0.92145,344.53,0.051657,2,12,0.86149,21,1
0.20804,0.065336,2362.6,5.2091,473.73,0.040294,1,12,1.0561,26,0.12702,0.049002,1884.4,0.94796,344.53,0.038335,1,12,0.7308,19,1
0.21367,0.067151,2370.9,5.2133,473.73,0.032933,3,13,1.0549,23,0.13264,0.050817,1892.6,0.95214,344.53,0.030974,3,13,0.72961,16,1
0.2045,0.076225,2238.1,5.3396,452.2,0.062542,2,12,0.8979,20,0.12348,0.059891,1759.9,1.0784,323,0.060583,2,12,0.57259,13,1
0.20139,0.071688,2201.3,5.2576,452.2,0.062504,3,4,0.77322,22,0.12036,0.055354,1723.1,0.99644,323,0.060545,3,4,0.44791,15,1
0.18433,0.064428,2446.1,5.2378,452.2,0.056295,2,12,0.68768,28,0.10331,0.048094,1967.9,0.9767,323,0.054336,2,12,0.36237,21,1
0.18065,0.058984,2163.2,5.2133,430.66,0.061424,3,12,0.72621,19,0.09963,0.04265,1685,0.95213,301.46,0.059465,3,12,0.4009,12,1
0.18669,0.053539,2256.6,5.2747,452.2,0.052426,2,12,0.77354,23,0.10566,0.037205,1778.4,1.0136,323,0.050467,2,12,0.44823,16,1
0.19173,0.048094,2318.4,5.2864,452.2,0.051837,2,11,0.83768,25,0.11071,0.03176,1840.2,1.0252,323,0.049878,2,11,0.51237,18,1
0.20186,0.048094,2593.1,5.2487,430.66,0.057688,2,11,0.64294,25,0.12083,0.03176,2114.9,0.98753,301.46,0.05573,2,11,0.31763,18,1
0.21009,0.052632,2729.2,5.2018,452.2,0.059564,2,11,0.59401,17,0.12906,0.036298,2251,0.94067,323,0.057605,2,11,0.2687,10,1
0.20687,0.049909,2459.1,5.2347,452.2,0.049858,2,11,0.56655,23,0.12584,0.033575,1980.9,0.9736,323,0.047899,2,11,0.24124,16,1
0.19454,0.059891,2791.8,5.1274,430.66,0.040607,2,11,0.72224,19,0.11352,0.043557,2313.6,0.86628,301.46,0.038648,2,11,0.39692,12,1
0.18805,0.059891,2275.7,5.1162,452.2,0.031287,1,12,0.90762,18,0.10703,0.043557,1797.5,0.85505,323,0.029328,1,12,0.58231,11,1
0.18972,0.054446,2009.8,5.3117,452.2,0.04357,2,12,0.66427,21,0.1087,0.038113,1531.5,1.0505,323,0.041611,2,12,0.33895,14,1
0.18986,0.058984,2631.4,5.1541,452.2,0.036348,2,11,0.6719,39,0.10884,0.04265,2153.2,0.89301,323,0.034389,2,11,0.34659,32,1
0.1958,0.049909,2248.3,5.1083,452.2,0.052849,1,12,0.94507,40,0.11478,0.033575,1770.1,0.84714,323,0.05089,1,12,0.61976,33,1
0.1916,0.047187,2027.9,5.11,452.2,0.041391,1,13,1.0727,40,0.11058,0.030853,1549.7,0.84889,323,0.039432,1,13,0.74737,33,1
0.18835,0.057169,2022.5,4.9596,452.2,0.044858,2,12,1.0743,40,0.10733,0.040835,1544.3,0.6985,323,0.042899,2,12,0.74898,33,1
0.19606,0.060799,1978.8,4.9836,452.2,0.045843,2,12,1.0539,40,0.11504,0.044465,1500.6,0.7225,323,0.043884,2,12,0.72861,33,1
0.20499,0.061706,2170.9,5.0138,473.73,0.038549,1,13,1.1997,40,0.12397,0.045372,1692.7,0.75262,344.53,0.03659,1,13,0.87434,33,1
0.23473,0.057169,2343,5.0583,473.73,0.056576,3,13,1.2087,23,0.1537,0.040835,1864.8,0.79715,344.53,0.054617,3,13,0.88336,16,1
0.2608,0.049909,2547.6,4.9324,473.73,0.066938,2,13,1.4596,10,0.17977,0.033575,2069.3,0.67124,344.53,0.064979,2,13,1.1343,3,1
0.25841,0.058076,2575.6,5.0786,473.73,0.077602,3,13,1.4678,9,0.17739,0.041742,2097.4,0.81742,344.53,0.075643,3,13,1.1425,2,1
0.24898,0.062613,2268.4,4.9283,473.73,0.057124,2,13,1.4475,30,0.16796,0.046279,1790.2,0.66716,344.53,0.055165,2,13,1.1222,23,1
0.26202,0.052632,2599.6,4.9299,473.73,0.063556,2,13,1.4336,9,0.181,0.036298,2121.4,0.66873,344.53,0.061598,2,13,1.1083,2,1
0.27535,0.049909,2400.7,4.8168,473.73,0.064259,3,13,1.4885,9,0.19432,0.033575,1922.5,0.55568,344.53,0.0623,3,13,1.1632,2,1
0.27321,0.047187,2458.5,4.8151,473.73,0.06827,4,4,1.5038,9,0.19219,0.030853,1980.3,0.55397,344.53,0.066311,4,4,1.1785,2,1
0.26895,0.044465,2459.5,4.8716,495.26,0.06308,3,13,1.439,9,0.18793,0.028131,1981.2,0.61046,366.06,0.061122,3,13,1.1137,2,1
0.2713,0.038113,2554.8,4.8857,495.26,0.065988,2,13,1.3465,9,0.19028,0.021779,2076.6,0.62456,366.06,0.064029,2,13,1.0211,2,1
0.28195,0.036298,2945.7,4.8524,495.26,0.069441,2,13,1.399,9,0.20093,0.019964,2467.4,0.59128,366.06,0.067483,2,13,1.0737,2,1
0.30455,0.033575,3179.1,4.8482,495.26,0.059023,2,13,1.3459,9,0.22353,0.017241,2700.9,0.58703,366.06,0.057064,2,13,1.0206,2,1
0.29554,0.037205,3371.8,4.9643,495.26,0.064907,3,4,1.2206,9,0.21452,0.020871,2893.6,0.70314,366.06,0.062949,3,4,0.89528,2,1
0.26148,0.045372,2821.4,5.0138,495.26,0.073426,3,13,0.96387,9,0.18045,0.029038,2343.2,0.75271,366.06,0.071467,3,13,0.63855,2,1
0.25123,0.044465,3261.3,4.9929,495.26,0.060959,3,13,1.1937,9,0.17021,0.028131,2783.1,0.73177,366.06,0.059,3,13,0.86839,2,1
0.27281,0.044465,3196.2,5.0178,495.26,0.070353,3,13,1.1075,9,0.19179,0.028131,2718,0.75667,366.06,0.068395,3,13,0.78223,2,1
0.29305,0.045372,3408.5,5.0164,495.26,0.056708,2,13,0.99933,9,0.21203,0.029038,2930.2,0.75528,366.06,0.054749,2,13,0.67402,2,1
0.31286,0.040835,3660.2,4.9466,473.73,0.047211,3,5,1.161,9,0.23184,0.024501,3182,0.6855,344.53,0.045252,3,5,0.83571,2,1
0.31532,0.033575,3806.9,4.9008,473.73,0.023501,2,13,1.2509,9,0.2343,0.017241,3328.7,0.63968,344.53,0.021542,2,13,0.92561,2,1
0.29869,0.03539,3282,5.0023,473.73,0.045283,2,13,1.2296,9,0.21766,0.019056,2803.8,0.74118,344.53,0.043324,2,13,0.90433,2,1
0.28476,0.03902,3287.3,4.9249,473.73,0.040303,2,5,1.1621,9,0.20374,0.022686,2809.1,0.66375,344.53,0.038345,2,5,0.83674,2,1
0.27511,0.036298,3054.7,5.0087,473.73,0.057723,2,13,0.96296,9,0.19409,0.019964,2576.5,0.74754,344.53,0.055764,2,13,0.63765,2,1
0.33742,0.037205,5276.3,5.22,452.2,0.028577,2,12,0.56977,15,0.25639,0.020871,4798.1,0.95888,323,0.026619,2,12,0.24445,8,1
0.3645,0.043557,7614.3,5.133,968.99,0.0089711,0,0,0.3938,22,0.28347,0.027223,7136.1,0.87189,839.79,0.0070123,0,0,0.068491,15,1
0.41747,0.036298,6096.3,5.1596,452.2,0.022458,2,13,0.53356,15,0.33645,0.019964,5618.1,0.89842,323,0.020499,2,13,0.20825,8,1
0.49345,0.032668,9570.1,5.1728,452.2,0.020688,2,14,0.89715,11,0.41243,0.016334,9091.9,0.9117,323,0.018729,2,14,0.57184,4,1
0.50677,0.036298,8895.6,5.1969,258.4,0.013442,1,21,0.52027,14,0.42575,0.019964,8417.4,0.93573,129.2,0.011483,1,21,0.19496,7,1
