@relation featureMatrix

@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.83346,0.8006,6,-44,1
0.56108,0.52821,11,-39,1
0.52117,0.48831,11,-39,1
0.86681,0.83394,6,-44,1
0.86062,0.82776,8,-42,1
0.73138,0.69851,6,-44,1
0.56728,0.53441,6,-44,1
0.44489,0.41202,12,-38,1
0.30789,0.27502,10,-40,1
0.29514,0.26227,11,-39,1
0.42458,0.39171,8,-42,1
0.39046,0.35759,9,-41,1
0.43666,0.40379,11,-39,1
0.52295,0.49008,12,-38,1
0.73895,0.70608,11,-39,1
0.85484,0.82197,11,-39,1
0.80368,0.77081,11,-39,1
0.66778,0.63491,12,-38,1
0.52495,0.49208,10,-40,1
0.46204,0.42917,11,-39,1
0.56642,0.53355,10,-40,1
0.70522,0.67235,9,-41,1
0.47051,0.43764,8,-42,1
0.69452,0.66166,11,-39,1
0.62478,0.59191,11,-39,1
0.61056,0.5777,11,-39,1
0.50259,0.46973,10,-40,1
0.77196,0.73909,11,-39,1
0.60805,0.57518,8,-42,1
0.95871,0.92584,10,-40,1
1.0359,1.003,10,-40,1
1.0325,0.99965,11,-39,1
0.83464,0.80177,9,-41,1
0.92586,0.89299,11,-39,1
0.89365,0.86078,10,-40,1
0.87418,0.84131,9,-41,1
0.93723,0.90436,11,-39,1
1.0522,1.0194,11,-39,1
0.91202,0.87916,11,-39,1
0.84437,0.8115,10,-40,1
1.2017,1.1688,11,-39,1
0.96258,0.92971,11,-39,1
1.0497,1.0168,8,-42,1
1.1431,1.1102,8,-42,1
1.126,1.0931,9,-41,1
1.3094,1.2765,11,-39,1
1.0254,0.99252,11,-39,1
1.0375,1.0046,11,-39,1
1.1865,1.1537,11,-39,1
1.1687,1.1358,11,-39,1
1.243,1.2102,9,-41,1
0.88916,0.85629,8,-42,1
1.107,1.0741,11,-39,1
1.251,1.2181,11,-39,1
0.9754,0.94253,11,-39,1
1.2816,1.2487,10,-40,1
1.238,1.2051,10,-40,1
1.2224,1.1896,10,-40,1
1.2429,1.21,10,-40,1
1.3151,1.2822,3,-47,1
1.4079,1.375,3,-47,1
1.4124,1.3795,3,-47,1
1.3796,1.3467,3,-47,1
1.4768,1.444,3,-47,1
1.2449,1.212,3,-47,1
0.6927,0.65983,3,-47,1
0.5788,0.54593,3,-47,1
0.81261,0.77974,3,-47,1
0.74808,0.71521,3,-47,1
0.5224,0.48953,3,-47,1
0.35484,0.32197,4,-46,1
0.5219,0.48903,4,-46,1
0.23726,0.20439,8,-42,1
0.37403,0.34116,7,-43,1
0.42299,0.39012,5,-45,1
0.71133,0.67846,3,-47,1
0.75642,0.72355,3,-47,1
0.66231,0.62944,4,-46,1
0.89409,0.86122,3,-47,1
1.0835,1.0506,3,-47,1
1.2881,1.2552,3,-47,1
1.2435,1.2106,3,-47,1
1.1936,1.1607,3,-47,1
1.3339,1.301,3,-47,1
1.4457,1.4129,3,-47,1
1.4603,1.4274,3,-47,1
1.4915,1.4586,3,-47,1
1.4862,1.4534,3,-47,1
1.5696,1.5368,3,-47,1
1.5706,1.5378,3,-47,1
1.5741,1.5412,3,-47,1
1.5796,1.5468,3,-47,1
1.5672,1.5343,3,-47,1
1.5762,1.5434,3,-47,1
1.5871,1.5543,3,-47,1
1.5652,1.5323,3,-47,1
1.5498,1.5169,3,-47,1
1.4937,1.4608,3,-47,1
1.4104,1.3776,3,-47,1
1.4713,1.4384,3,-47,1
1.4419,1.409,3,-47,1
1.4446,1.4117,3,-47,1
1.3478,1.3149,3,-47,1
1.4449,1.412,3,-47,1
1.422,1.3891,3,-47,1
1.4527,1.4198,3,-47,1
1.4397,1.4069,4,-46,1
1.4586,1.4257,5,-45,1
1.4505,1.4176,4,-46,1
1.4786,1.4457,3,-47,1
1.4608,1.428,3,-47,1
1.505,1.4721,3,-47,1
1.5097,1.4769,3,-47,1
1.5048,1.472,3,-47,1
1.4418,1.409,3,-47,1
1.441,1.4082,3,-47,1
1.4341,1.4012,3,-47,1
1.3356,1.3027,3,-47,1
1.329,1.2961,3,-47,1
1.4241,1.3912,3,-47,1
0.9725,0.93963,2,-48,0
0.19395,0.16108,5,-45,0
0.71997,0.6871,3,-47,0
0.8362,0.80333,2,-48,0
0.33946,0.30659,9,-41,0
0.71142,0.67855,8,-42,0
0.89601,0.86314,11,-39,0
0.6651,0.63223,21,-29,0
0.39257,0.3597,22,-28,0
0.38176,0.34889,24,-26,0
0.34291,0.31004,22,-28,0
0.271,0.23813,24,-26,0
0.24887,0.216,26,-24,0
0.31201,0.27914,25,-25,0
0.30291,0.27004,22,-28,0
0.23052,0.19765,26,-24,0
0.7389,0.70603,12,-38,0
0.75243,0.71956,12,-38,0
0.95315,0.92028,4,-46,0
0.61598,0.58311,6,-44,0
0.40624,0.37337,20,-30,0
0.24345,0.21058,20,-30,0
0.18343,0.15056,20,-30,0
0.1035,0.070628,44,-6,0
0.11585,0.082977,43,-7,0
0.07543,0.042561,39,-11,0
0.051696,0.018827,44,-6,0
0.10772,0.07485,43,-7,0
0.076235,0.043366,41,-9,0
0.13414,0.10127,35,-15,0
0.26281,0.22994,24,-26,0
0.8627,0.82983,2,-48,0
0.84765,0.81478,2,-48,0
0.53702,0.50415,3,-47,0
0.7416,0.70873,3,-47,0
1.1465,1.1136,3,-47,1
1.4084,1.3756,3,-47,1
1.4454,1.4125,3,-47,1
1.3847,1.3518,3,-47,1
1.422,1.3891,3,-47,1
1.393,1.3601,3,-47,1
1.339,1.3061,3,-47,1
1.2907,1.2578,2,-48,1
1.2941,1.2612,2,-48,1
1.2904,1.2576,3,-47,1
1.3209,1.2881,3,-47,1
1.3077,1.2749,3,-47,1
1.3978,1.3649,2,-48,1
1.3693,1.3364,4,-46,1
1.3252,1.2923,3,-47,1
1.3297,1.2969,3,-47,1
1.3402,1.3073,5,-45,1
1.3257,1.2928,5,-45,1
1.3962,1.3634,2,-48,1
1.345,1.3122,1,-49,1
1.2322,1.1993,1,-49,1
1.2052,1.1723,2,-48,1
1.2444,1.2115,1,-49,1
1.0918,1.0589,1,-49,1
0.92239,0.88952,1,-49,1
0.87471,0.84184,2,-48,1
0.85888,0.82601,1,-49,1
0.82994,0.79707,1,-49,1
1.0122,0.96052,1,-49,1
0.96071,0.90902,1,-43,1
0.77517,0.72348,3,-41,1
0.86879,0.81709,3,-41,1
1.0545,1.0028,5,-39,1
0.65613,0.60443,4,-40,1
0.62441,0.57271,3,-41,1
0.53258,0.48088,7,-37,1
0.58496,0.53326,4,-40,1
0.39051,0.33881,9,-35,1
0.41048,0.35878,5,-39,1
0.50205,0.45036,8,-36,1
0.45892,0.40723,10,-34,1
0.52189,0.47019,9,-35,1
0.23704,0.18535,8,-36,1
0.48965,0.43795,10,-34,1
0.64519,0.5935,10,-34,1
0.62727,0.57557,10,-34,1
0.42063,0.36894,8,-36,1
0.4278,0.3761,11,-33,1
0.38624,0.33454,10,-34,1
0.36408,0.31238,10,-34,1
0.41091,0.35921,11,-33,1
0.52076,0.46907,9,-35,1
0.21486,0.16317,9,-35,1
0.40166,0.34997,6,-38,1
0.58643,0.53473,11,-33,1
0.44985,0.39816,6,-38,1
0.30564,0.25394,8,-36,1
0.392,0.3403,11,-33,1
0.4918,0.44011,10,-34,1
0.44069,0.389,8,-36,1
0.3421,0.2904,9,-35,1
0.46037,0.40868,7,-37,1
0.45403,0.40233,8,-36,1
0.65216,0.60047,6,-38,1
1.059,1.0073,5,-39,1
0.99669,0.94499,5,-39,1
0.94637,0.89468,10,-34,1
0.84057,0.78887,11,-33,1
0.86713,0.81544,11,-33,1
0.87569,0.82399,11,-33,1
0.80525,0.75355,11,-33,1
0.90551,0.85381,11,-33,1
0.76948,0.71779,11,-33,1
0.6277,0.576,9,-35,1
0.68037,0.62868,10,-34,1
0.60248,0.55079,11,-33,1
0.59963,0.54793,10,-34,1
0.54678,0.49508,10,-34,1
0.39273,0.34104,9,-35,1
0.46197,0.41028,11,-33,1
0.36836,0.31667,10,-34,1
0.46106,0.40937,11,-33,1
0.57929,0.5276,12,-32,1
0.54641,0.49472,11,-33,1
0.58853,0.53683,12,-32,1
0.40654,0.35485,12,-32,1
0.50267,0.45098,8,-36,1
0.43079,0.37909,10,-34,1
0.49539,0.4437,8,-36,1
0.74397,0.69227,6,-38,1
0.58111,0.52942,6,-38,1
0.5646,0.51291,6,-38,1
0.81393,0.76224,6,-38,1
0.68314,0.63145,6,-38,1
0.49653,0.44484,9,-35,1
0.75924,0.70754,6,-38,1
0.52942,0.47773,6,-38,1
0.70443,0.65274,10,-34,1
0.61313,0.56144,10,-34,1
0.57355,0.52185,10,-34,1
0.47244,0.42074,7,-37,1
0.63226,0.58057,7,-37,1
0.56313,0.51144,6,-38,1
0.633,0.5813,6,-38,1
0.59586,0.54416,7,-37,1
0.55035,0.49866,11,-33,1
0.50165,0.44996,8,-36,1
0.52406,0.47237,9,-35,1
0.51211,0.46041,10,-34,1
0.52478,0.47308,11,-33,1
0.71662,0.66492,10,-34,1
0.49879,0.44709,12,-32,1
0.48157,0.42987,12,-32,1
0.64776,0.59606,9,-35,1
0.60799,0.5563,12,-32,1
0.46594,0.41424,11,-33,1
0.51907,0.46737,11,-33,1
0.5248,0.47311,12,-32,1
0.50861,0.45691,12,-32,1
0.67018,0.61849,10,-34,1
0.79275,0.74106,7,-37,1
0.68432,0.63263,7,-37,1
0.66548,0.61379,7,-37,1
0.51086,0.45917,7,-37,1
0.66239,0.61069,8,-36,1
0.75769,0.70599,9,-35,1
0.68531,0.63362,12,-32,1
0.66149,0.6098,12,-32,1
0.64965,0.59795,12,-32,1
0.79515,0.74346,6,-38,1
1.1574,1.1057,6,-38,1
0.73978,0.68809,8,-36,1
0.75647,0.70477,6,-38,1
0.71206,0.66037,12,-32,1
0.56493,0.51323,11,-33,1
0.47058,0.41889,11,-33,1
0.84547,0.79377,11,-33,1
1.3872,1.3355,11,-33,1
1.3508,1.2991,11,-33,1
1.4532,1.4015,11,-33,1
1.3873,1.3356,11,-33,1
1.3847,1.333,3,-41,1
1.4307,1.379,3,-41,1
1.5404,1.4887,3,-41,1
1.5072,1.4555,3,-41,1
1.5247,1.473,3,-41,1
1.3446,1.2929,3,-41,1
1.2964,1.2447,3,-41,1
0.94898,0.89729,3,-41,1
0.78464,0.73294,3,-41,1
0.49447,0.44278,4,-40,0
0.58445,0.53275,3,-41,0
0.30189,0.25019,4,-40,0
0.64411,0.59242,3,-41,0
0.34011,0.28842,3,-41,0
0.47931,0.42761,3,-41,0
0.32509,0.2734,8,-36,0
0.18588,0.13419,42,-2,0
0.1235,0.071802,38,-6,0
0.17052,0.11882,38,-6,0
0.05717,0.0054741,41,-3,0
0.23416,0.18247,47,0,0
0.24004,0.18834,44,-3,0
0.11147,0.059771,44,-3,0
0.20705,0.15536,19,-28,0
0.5938,0.5421,2,-45,0
0.62543,0.57374,2,-45,0
0.10423,0.05253,46,-1,0
0.16328,0.11159,32,-15,0
0.15669,0.10499,24,-23,0
0.11854,0.066848,35,-12,0
0.2192,0.16751,30,-17,0
0.24232,0.19063,9,-38,0
0.24106,0.18937,7,-40,0
0.2683,0.2166,25,-22,0
0.24864,0.19694,22,-25,0
0.39152,0.33982,16,-31,0
0.47243,0.42074,13,-34,0
0.30995,0.25825,18,-29,0
0.27923,0.22753,26,-21,0
0.34176,0.29006,25,-22,0
0.43595,0.38425,24,-23,0
0.39575,0.34406,27,-20,0
0.29464,0.24294,24,-23,0
0.42678,0.37509,24,-23,0
0.19535,0.14365,21,-26,0
0.18031,0.12861,24,-23,0
0.32156,0.26986,25,-22,0
0.50291,0.45121,21,-26,0
0.40283,0.35114,17,-30,0
0.23874,0.18704,41,-6,0
0.032601,0,41,-6,0
0.061223,0.028621,40,-7,0
0.084378,0.051777,46,-1,0
0.11728,0.08468,47,0,0
0.040119,0.0075173,41,-6,0
0.070144,0.037542,41,-6,0
0.14241,0.10981,41,-6,0
0.079928,0.047327,37,-10,0
0.040824,0.0082226,39,-8,0
0.016958,0,44,-3,0
0.037141,0.020183,48,0,0
0.041857,0.024899,40,-8,0
0.14579,0.12883,43,-5,0
0.093941,0.076983,49,0,0
0.26651,0.24955,39,-10,0
0.29178,0.27482,6,-43,0
1.056,1.039,3,-46,0
1.3,1.283,3,-46,0
1.3012,1.2842,3,-46,0
1.4113,1.3944,3,-46,1
1.4163,1.3994,3,-46,1
1.33,1.3131,3,-46,1
1.3231,1.3061,3,-46,1
1.321,1.304,3,-46,1
1.2977,1.2807,3,-46,1
1.2995,1.2825,3,-46,1
1.2954,1.2784,3,-46,1
1.315,1.2981,3,-46,1
1.3043,1.2874,3,-46,1
1.3202,1.3032,3,-46,1
1.3394,1.3224,3,-46,1
1.3332,1.3163,3,-46,1
1.3265,1.3096,3,-46,1
1.3212,1.3042,3,-46,1
1.3543,1.3374,3,-46,1
1.4278,1.4109,3,-46,1
1.5039,1.4869,3,-46,1
1.5051,1.4881,3,-46,1
1.4888,1.4719,3,-46,1
1.5013,1.4843,3,-46,1
1.5451,1.5281,3,-46,1
1.5604,1.5434,3,-46,1
1.5694,1.5525,3,-46,1
1.5212,1.5043,3,-46,1
1.4284,1.4114,3,-46,1
1.0806,1.0637,3,-46,1
0.96321,0.94625,3,-46,1
0.95159,0.93463,3,-46,1
0.73667,0.71971,3,-46,1
0.67546,0.6585,3,-46,1
0.7801,0.76315,3,-46,1
0.9477,0.93074,3,-46,1
0.77549,0.75854,3,-46,1
0.67661,0.65965,4,-45,1
0.61937,0.60242,3,-46,1
0.43628,0.41932,3,-46,1
0.45109,0.43413,5,-44,1
0.34372,0.32676,8,-41,1
0.42005,0.40309,6,-43,1
0.33272,0.31577,7,-42,1
0.34362,0.32667,9,-40,1
0.47913,0.46217,9,-40,1
0.41791,0.40095,8,-41,1
0.34442,0.32746,9,-40,1
0.29308,0.27612,9,-40,1
0.37051,0.35355,9,-40,1
0.28419,0.26724,8,-41,1
0.2868,0.26984,9,-40,1
0.49102,0.47406,9,-40,1
0.41619,0.39923,10,-39,1
0.32522,0.30826,9,-40,1
0.38897,0.37201,10,-39,1
0.52621,0.50926,10,-39,1
0.27359,0.25663,9,-40,1
0.46541,0.44845,10,-39,1
0.65919,0.64223,10,-39,1
0.4544,0.43744,8,-41,1
0.49956,0.4826,9,-40,1
0.47894,0.46198,10,-39,1
0.4539,0.43694,9,-40,1
0.38423,0.36727,10,-39,1
0.48711,0.47015,10,-39,1
0.54511,0.52815,10,-39,1
0.54346,0.5265,10,-39,1
0.50255,0.48559,8,-41,1
0.67627,0.65931,6,-43,1
1.1925,1.1755,10,-39,1
1.167,1.1501,9,-40,1
1.2438,1.2268,6,-43,1
1.1376,1.1207,4,-45,1
0.99158,0.97462,4,-45,1
1.0857,1.0687,10,-39,1
1.0871,1.0702,8,-41,1
1.1934,1.1764,6,-43,1
1.4408,1.4239,4,-45,1
1.5307,1.5137,3,-46,1
1.5769,1.56,3,-46,1
1.587,1.57,3,-46,1
1.5709,1.5539,3,-46,1
1.6022,1.5852,3,-46,1
1.6136,1.5967,3,-46,1
1.6578,1.6408,3,-46,1
1.6169,1.5999,3,-46,1
1.4818,1.4649,3,-46,1
1.4915,1.4745,3,-46,1
1.511,1.494,3,-46,1
1.5318,1.5148,3,-46,1
1.5181,1.5011,3,-46,1
1.4909,1.4739,3,-46,1
1.4483,1.4313,3,-46,1
1.4589,1.4419,4,-45,1
1.4766,1.4596,5,-44,1
1.4353,1.4183,4,-45,1
1.39,1.3731,3,-46,1
1.4069,1.3899,2,-47,1
1.4429,1.4259,2,-47,1
1.4411,1.4241,2,-47,1
1.5413,1.5243,2,-47,1
1.4695,1.4525,2,-47,1
1.5497,1.5327,2,-47,1
1.5898,1.5729,2,-47,1
1.5343,1.5174,2,-47,1
1.3997,1.3828,2,-47,1
1.4683,1.4513,2,-47,1
1.4453,1.4284,2,-47,1
1.4074,1.3905,2,-47,1
1.4003,1.3833,2,-47,1
1.3624,1.3454,2,-47,1
1.3991,1.3822,2,-47,1
1.3119,1.2949,2,-47,1
1.1015,1.0845,3,-46,1
0.64296,0.626,3,-46,1
0.69817,0.68121,3,-46,1
0.66597,0.64901,2,-47,1
0.3455,0.32854,2,-47,1
0.48648,0.46952,2,-47,0
0.56712,0.55016,2,-47,0
0.62321,0.60625,2,-47,0
0.16075,0.14379,2,-47,0
0.40884,0.39188,4,-45,0
0.45932,0.44236,5,-44,0
0.66479,0.64783,3,-46,0
0.21148,0.19453,26,-23,0
0.08277,0.065812,30,-19,0
0.10771,0.090753,30,-19,0
0.17561,0.15865,34,-15,0
0.41918,0.40222,9,-40,0
0.40817,0.39122,9,-40,0
0.17652,0.15957,26,-23,0
0.20407,0.18711,25,-24,0
0.30494,0.28799,25,-24,0
0.12764,0.11068,26,-23,0
0.21465,0.19769,23,-26,0
0.29762,0.28066,12,-37,0
0.40404,0.38708,10,-39,0
0.33401,0.31705,24,-25,0
0.32045,0.30349,22,-27,0
0.19816,0.18121,19,-30,0
0.20352,0.18656,26,-23,0
0.15326,0.13631,25,-24,0
0.22093,0.20397,24,-25,0
0.28543,0.26848,21,-28,0
0.12898,0.11202,38,-11,0
0.10231,0.085348,37,-12,0
0.43066,0.41371,77,0,0
0.010871,0,2,0,0
0.071321,0.06045,3,0,0
0,0,1,-2,0
0,0,1,-2,0
0.00029414,0.00029414,1,-2,0
0,0,1,-2,0
0.027781,0.027781,1,-2,0
0.010479,0.010479,2,-1,0
0,0,1,-2,0
0.14302,0.14302,3,0,0
0.40338,0.40338,3,0,0
0.65899,0.65899,3,0,1
0.87703,0.87703,3,0,1
1.1562,1.1562,3,0,1
1.0574,1.0574,3,0,1
0.93303,0.93303,3,0,1
1.2526,1.2526,3,0,1
0.72982,0.72982,3,0,1
0.86114,0.86114,3,0,1
1.0131,1.0131,3,0,1
0.6887,0.6887,3,0,1
0.47564,0.47564,3,0,1
0.91576,0.91576,3,0,1
0.64678,0.64678,3,0,1
0.43577,0.43577,3,0,1
0.72035,0.72035,3,0,1
0.43277,0.43277,3,0,1
0.82203,0.82203,3,0,1
0.41449,0.41449,3,0,1
0.26166,0.26166,3,0,1
0.5407,0.5407,3,0,1
0.34608,0.34608,3,0,1
0.48296,0.48296,3,0,1
0.8174,0.8174,2,-1,1
0.49197,0.49197,3,0,1
0.82127,0.82127,3,0,1
0.88283,0.88283,3,0,1
0.73361,0.73361,3,0,1
0.78421,0.78421,3,0,1
0.71457,0.71457,4,0,1
0.97192,0.97192,4,0,1
0.88651,0.88651,4,0,1
0.67454,0.67454,3,-1,1
0.91113,0.91113,3,-1,1
0.74387,0.74387,3,-1,1
0.76915,0.76915,3,-1,1
1.0268,1.0268,3,-1,1
1.0035,1.0035,3,-1,1
0.66048,0.66048,3,-1,1
0.31916,0.31916,3,-1,1
0.18222,0.18222,2,-2,1
0.22367,0.22367,2,-2,1
0.044274,0.044274,1,-3,1
0.13655,0.13655,3,-1,1
0.13733,0.13733,3,-1,1
0.16386,0.16386,3,-1,1
0.33155,0.33155,3,-1,1
0.11328,0.11328,3,-1,1
0,0,1,-3,1
0.011276,0.011276,2,-2,1
0.012654,0.012654,1,-3,1
0.095584,0.095584,3,-1,1
0.0011595,0.0011595,2,-2,1
0,0,1,-3,1
0.20352,0.20352,3,-1,1
0.0099595,0.0099595,1,-3,1
0.089401,0.089401,3,-1,1
0.076017,0.076017,3,-1,1
0.14611,0.14611,5,0,1
0.45971,0.45971,3,-2,1
0.28746,0.28746,3,-2,1
0.30814,0.30814,3,-2,1
0.66488,0.66488,3,-2,1
0.34258,0.34258,3,-2,1
0.1086,0.1086,3,-2,1
0.27061,0.27061,3,-2,1
0.1866,0.1866,5,0,1
0.34759,0.34759,3,-2,1
0.30771,0.30771,3,-2,1
0.18675,0.18675,3,-2,1
0.27187,0.27187,3,-2,1
0.082661,0.082661,7,0,1
0.40141,0.40141,6,-1,1
0.2874,0.2874,5,-2,1
0.24408,0.24408,4,-3,1
0.27704,0.27704,3,-4,1
0.27425,0.27425,10,0,1
0.5245,0.5245,10,0,1
0.51342,0.51342,5,-5,1
0.49782,0.49782,3,-7,1
0.6893,0.6893,5,-5,1
0.5418,0.5418,6,-4,1
0.37521,0.37521,4,-6,1
0.28963,0.28963,5,-5,1
0.35664,0.35664,6,-4,1
0.32018,0.32018,3,-7,1
0.50737,0.50737,3,-7,1
0.3905,0.3905,3,-7,1
0.35152,0.35152,4,-6,1
0.14097,0.14097,6,-4,1
0.13045,0.13045,5,-5,1
0.070988,0.070988,6,-4,1
0.14626,0.14626,2,-8,1
0.28985,0.28985,4,-6,1
0.034834,0.034834,17,0,1
0.054007,0.054007,18,0,1
0.23312,0.23312,11,-7,1
0.79252,0.79252,3,-15,1
0.76996,0.76996,5,-13,1
0.52629,0.52629,3,-15,1
0.45789,0.45789,3,-15,1
0.74271,0.74271,3,-15,1
0.55256,0.55256,6,-12,1
0.38532,0.38532,7,-11,1
0.28955,0.28955,7,-11,1
0.23189,0.23189,8,-10,1
0.33397,0.33397,6,-12,1
0.29441,0.29441,8,-10,1
0.48887,0.48887,8,-10,1
0.51121,0.51121,8,-10,1
0.68555,0.68555,9,-9,1
0.43367,0.43367,8,-10,1
0.38879,0.38879,8,-10,1
0.48541,0.48541,9,-9,1
0.5032,0.5032,9,-9,1
0.41261,0.41261,10,-8,1
0.43943,0.43943,9,-9,1
0.49985,0.49985,9,-9,1
0.57177,0.57177,10,-8,1
0.94686,0.94686,10,-8,1
1.0412,1.0412,10,-8,1
1.1539,1.1539,10,-8,1
1.0695,1.0695,10,-8,1
0.95768,0.95768,10,-8,1
0.95312,0.95312,7,-11,1
0.81937,0.81937,6,-12,1
0.77692,0.77692,6,-12,1
0.64177,0.64177,7,-11,1
0.71668,0.71668,8,-10,1
0.69282,0.69282,7,-11,1
0.79828,0.79828,7,-11,1
0.7005,0.7005,8,-10,1
0.75731,0.75731,9,-9,1
0.69117,0.69117,6,-12,1
0.73139,0.73139,7,-11,1
0.66169,0.66169,5,-13,1
0.56962,0.56962,6,-12,1
0.56712,0.56712,10,-8,1
0.52683,0.52683,10,-8,1
0.62671,0.62671,10,-8,1
0.715,0.715,10,-8,1
0.43591,0.43591,10,-8,1
0.59927,0.59927,11,-7,1
0.54645,0.54645,11,-7,1
0.67785,0.67785,11,-7,1
0.77395,0.77395,10,-8,1
0.94944,0.94944,10,-8,1
0.72252,0.72252,8,-10,1
0.807,0.807,9,-9,1
0.77309,0.77309,9,-9,1
0.88443,0.88443,8,-10,1
0.66873,0.66873,7,-11,1
0.72714,0.72714,6,-12,1
0.87701,0.87701,6,-12,1
0.77528,0.77528,6,-12,1
0.98807,0.98807,11,-7,1
0.87783,0.87783,11,-7,1
0.72448,0.72448,10,-8,1
0.6622,0.6622,10,-8,1
0.96567,0.96567,10,-8,1
1.0868,1.0868,10,-8,1
0.70069,0.70069,10,-8,1
1.1134,1.1134,11,-7,1
1.0522,1.0522,11,-7,1
1.0156,1.0156,11,-7,1
0.81311,0.81311,10,-8,1
0.92057,0.92057,10,-8,1
0.80006,0.80006,10,-8,1
0.67585,0.67585,10,-8,1
0.83739,0.83739,10,-8,1
0.77911,0.77911,10,-8,1
0.85319,0.85319,10,-8,1
0.61258,0.61258,10,-8,1
0.6837,0.6837,9,-9,1
0.8863,0.8863,10,-8,1
0.8309,0.8309,10,-8,1
0.70623,0.70623,10,-8,1
0.71027,0.71027,10,-8,1
0.61214,0.61214,8,-10,1
0.48757,0.48757,9,-9,1
0.50848,0.50848,10,-8,1
0.52034,0.52034,10,-8,1
0.57372,0.57372,10,-8,1
0.32819,0.32819,10,-8,1
0.43556,0.43556,10,-8,1
0.42587,0.42587,10,-8,1
0.24007,0.24007,10,-8,1
0.64734,0.64734,3,-15,1
0.71672,0.71672,3,-15,1
0.77832,0.77832,3,-15,1
0.48657,0.48657,3,-15,1
0.41409,0.41409,3,-15,1
0.44645,0.44645,2,-16,1
0.17847,0.17847,5,-13,1
0.20439,0.20439,7,-11,1
0.51334,0.51334,5,-13,1
0.72993,0.72993,6,-12,1
0.66565,0.66565,5,-13,1
0.29788,0.29788,5,-13,1
0.21287,0.21287,7,-11,1
0.61292,0.61292,5,-13,1
0.61256,0.61256,4,-14,1
0.58125,0.58125,3,-15,1
0.62075,0.62075,6,-12,1
0.53224,0.53224,5,-13,1
0.73833,0.73833,2,-16,1
0.49722,0.49722,3,-15,1
0.21304,0.21304,3,-15,1
0.29135,0.29135,3,-15,1
0.14731,0.14731,3,-15,1
0.2188,0.2188,3,-15,1
0.16687,0.16687,2,-16,1
0.17888,0.17888,3,-15,1
0.17122,0.17122,3,-15,1
0.21638,0.21638,2,-16,1
0.32829,0.32829,2,-16,1
0.29333,0.29333,3,-15,1
0.25729,0.25729,3,-15,1
0.11688,0.11688,3,-15,1
0.33286,0.33286,1,-17,1
0.1053,0.1053,2,-16,1
0.23689,0.23689,2,-16,1
0.43259,0.43259,1,-17,1
0.53145,0.53145,1,-17,1
0.43909,0.43909,1,-17,1
0.24929,0.24929,2,-16,1
0.21661,0.21661,3,-15,1
0.057035,0.057035,3,-15,1
0.074148,0.074148,3,-15,1
0.42486,0.42486,2,-16,1
0.19784,0.19784,2,-16,1
0.12228,0.12228,2,-16,1
0.14185,0.14185,2,-16,1
0.14422,0.14422,2,-16,1
0.14011,0.14011,2,-16,1
0.26343,0.26343,2,-16,1
0.37775,0.37775,2,-16,1
0.16251,0.16251,2,-16,1
0.070031,0.070031,2,-16,1
0.44354,0.44354,2,-16,1
0.21925,0.21925,2,-16,1
0.16338,0.16338,3,-15,1
0.17381,0.17381,2,-16,1
0.057759,0.057759,1,-17,1
0.12734,0.12734,2,-16,1
0.052657,0.052657,3,-15,1
0.2114,0.2114,2,-16,1
0.40043,0.40043,3,-15,1
0.26748,0.26748,3,-15,1
0.11697,0.11697,2,-16,1
0.00074513,0.00074513,1,-17,0
0,0,1,-17,0
0.019331,0.019331,1,-17,0
0.0044867,0.0044867,1,-17,0
0.0048222,0.0048222,1,-17,0
0.0021481,0.0021481,1,-17,0
0.0001055,0.0001055,1,-17,0
0,0,1,-17,0
0,0,1,-17,0
0,0,1,-17,0
0.0017766,0.0017766,1,-17,0
0,0,1,-17,0
0,0,1,-17,0
0.3614,0.3614,1,-17,0
0.028063,0.028063,1,-17,0
0,0,1,-17,0
0,0,1,-17,0
0,0,1,-17,0
0.0063216,0.0063216,1,-17,0
0,0,1,-17,0
0,0,1,-17,0
0,0,1,-17,0
0,0,1,-17,0
0.027694,0.027694,1,-17,0
0,0,1,-17,0
0,0,1,-17,0
0,0,1,-17,0
0,0,1,-17,0
0,0,1,-17,0
0,0,1,-17,0
0,0,1,-17,0
0.11806,0.11806,3,-15,0
0.46052,0.46052,3,-15,1
0.63974,0.63974,3,-15,1
0.62969,0.62969,3,-15,1
0.64577,0.64577,3,-15,1
0.79091,0.79091,3,-15,1
0.87449,0.87449,3,-15,1
0.8731,0.8731,3,-15,1
0.88388,0.88388,3,-15,1
0.94154,0.94154,3,-15,1
1.0764,1.0764,5,-13,1
0.79213,0.79213,4,-14,1
0.62675,0.62675,3,-15,1
0.78687,0.78687,3,-15,1
0.88348,0.88348,3,-15,1
0.92603,0.92603,3,-15,1
0.81593,0.81593,3,-15,1
0.64877,0.64877,3,-15,1
0.75708,0.75708,2,-16,1
0.58687,0.58687,4,-14,1
0.51073,0.51073,3,-15,1
0.68617,0.68617,4,-14,1
0.79791,0.79791,4,-14,1
0.58647,0.58647,3,-15,1
0.47326,0.47326,8,-10,1
0.27401,0.27401,8,-10,1
0.34843,0.34843,9,-9,1
0.53401,0.53401,9,-9,1
