0,0,0,0,0
0.46919,22,0.023923,0.5,0
0.42134,21,0.015088,0.5,0
0.49937,23,0.03518,0.5,0
0.4917,20,0.026813,1,0
0.44574,21,0.027108,1,1
0.43749,18,0.10772,2,1
0.66119,17,0.14204,2.5,1
0.72157,23,0.12791,5.5,1
0.91701,28,0.02006,3.5,1
0.76169,30,0.11998,0,1
0.67706,28,0.0134,1,1
0.73489,32,0.057233,2.5,1
0.79153,33,0.019172,0,1
0.77323,32,0.012845,0,1
0.81722,33,0.10708,0.5,1
0.55907,31,0.052177,0,1
0.71287,33,0.070504,1,1
0.70008,33,0.016319,1.5,1
0.7455,30,0.027776,3,1
0.75563,27,0.11839,3,1
0.98228,36,0.12117,3.5,1
0.99798,34,0.075956,1.5,1
1.1342,33,0.10748,0,1
1.2129,34,0.028525,0.5,1
1.1912,34,0.0074079,0,1
1.1981,34,0.0081353,0,1
1.2075,34,0.022199,12.5,1
1.2425,9,0.10126,12.5,1
1.41,9,0.12286,0,1
1.4882,9,0.051987,0,1
1.514,9,0.0030471,0,1
1.4822,9,0.069258,0,1
1.3755,9,0.039578,0,1
1.403,9,0.0018821,0,1
1.3717,9,0.028464,0,1
1.4599,9,0.027492,0,1
1.4267,9,0.040651,0,1
1.3786,9,0.063694,0,1
1.2993,9,0.0015444,0,1
1.3817,9,0.11998,0.5,1
1.5393,10,0.049486,0.5,1
1.4807,10,0.01171,0,1
1.5627,10,0.0081798,0.5,1
1.4643,9,0.070305,0.5,1
1.4221,9,0.030634,0,1
1.5256,9,0.060529,0,1
1.5431,9,0.0077693,0,1
1.5411,9,0.023486,0,1
1.4962,9,0.0046409,0,1
1.5318,9,0.00046649,0.5,1
1.4971,10,0.029961,0.5,1
1.5918,10,0.032895,0,1
1.5629,10,0.0028745,0,1
1.586,10,0.10973,0,1
1.3434,10,0.077532,0.5,1
1.431,9,0.21243,1,1
0.91857,8,0.47442,2,1
0.48213,13,0.29088,9.5,1
0.3368,27,0.02393,2,1
0.52999,9,0.068634,7,1
0.47407,13,0.002622,7,1
0.53523,23,0.054097,2.5,0
0.58226,8,0.062674,6.5,0
0.66058,10,0.12005,0.5,0
0.82236,7,0.026001,1.5,0
0.60858,7,0.16986,2.5,0
0.48264,12,0.17175,1.5,0
0.95207,10,0.36381,1,0
1.2103,10,0.15067,0,0
1.2534,10,0.012982,0,0
1.1843,10,0.027008,0,0
1.1994,10,0.050286,0,0
1.2849,10,0.0061811,0,0
1.2118,10,0.081052,0.5,0
1.1228,9,0.16038,0.5,0
0.89099,9,0.12162,0,0
0.87953,9,0.020186,0,0
0.85062,9,0.19925,0.5,0
0.48103,10,0.0065086,0.5,0
0.86364,8,0.19208,1.5,0
0.86519,7,0.084191,0.5,0
0.69525,9,0.086193,1,0
0.6928,9,0.10147,0.5,0
0.49232,8,0.0055378,0.5,0
0.68173,10,0.019286,2,0
0.53089,12,0.065858,1,0
0.55001,12,0.030791,1.5,1
0.46931,9,0.23481,1.5,1
1.0196,9,0.4256,0,1
1.3205,9,0.096121,0,1
1.2119,9,0.10114,2,1
1.1182,13,0.043661,3,1
1.2992,15,0.0065152,1,1
1.1313,15,0.13963,3,1
1.0199,21,0.0027587,1.5,1
1.1368,18,0.098603,6,1
1.2171,9,0.048809,0.5,1
1.2344,19,0.11347,5.5,1
1.4441,20,0.016553,1.5,1
1.2013,22,0.081351,5.5,1
1.2814,31,0.031566,3.5,1
1.2644,15,0.02748,11,1
1.3363,9,0.030096,3,1
1.2042,9,0.0010782,0,1
1.3385,9,0.010238,0,1
1.1838,9,0.080124,2.5,1
1.1782,14,0.027736,0,1
1.2392,9,0.078682,3,1
1.0209,8,0.091666,0.5,1
1.0559,8,0.083323,1,1
1.1875,10,0.014186,8,1
1.0275,24,0.049225,8,1
1.0891,26,0.031377,22,1
0.96478,68,0.039656,28,1
1.0098,82,0.072472,6.5,1
1.1097,55,0.11614,17,1
1.242,48,0.02249,15,1
1.0647,25,0.029033,19.5,1
1.184,9,0.085648,5,1
1.236,15,0.069412,3.5,1
1.0452,16,0.16496,5.5,1
0.90612,26,0.048577,5.5,1
0.94801,27,0.15434,6.5,1
1.2148,13,0.14545,8,1
1.2389,11,0.022869,2,1
1.2605,9,0.05366,4.5,1
1.3462,20,0.0028506,8,1
1.2548,25,0.049517,7,1
1.2472,34,0.075079,1,1
1.1047,23,0.12916,5,1
0.98888,24,0.10079,0.5,1
0.9031,24,0.0026632,0.5,1
0.9942,23,0.054264,1,1
1.0116,22,0.0080283,0.5,1
0.97815,24,0.081266,0,1
0.84909,22,0.056326,3,1
0.86549,18,0.032615,0.5,1
0.91432,21,0.074376,1.5,1
1.0142,21,0.09959,2,1
1.1135,17,0.013969,0.5,1
0.98631,22,0.055151,11,1
1.0032,39,0.096266,9,1
1.1788,40,0.13075,0.5,1
1.2647,40,0.036859,0,1
1.2526,40,0.0031785,0,1
1.2583,40,0.034821,0,1
1.3222,40,0.0067981,8,1
1.2719,24,0.075286,15,1
1.4728,10,0.1071,7.5,1
1.4861,9,0.0093994,12,1
1.4916,34,0.0047952,2.5,1
1.4765,14,0.0060297,12.5,1
1.5036,9,0.022498,2.5,1
1.5215,9,0.014904,0,1
1.4738,9,0.05468,0,1
1.4122,9,0.010722,0,1
1.4524,9,0.0050556,0,1
1.4223,9,0.049448,0,1
1.3535,9,0.10025,0,1
1.2218,9,0.0096719,0,1
1.3728,9,0.037665,0,1
1.2971,9,0.087906,0,1
1.197,9,0.0086806,0,1
1.2798,9,0.073987,0,1
1.345,9,0.029559,0,1
1.3389,9,0.025806,0,1
1.2934,9,0.11015,0,1
1.1186,9,0.23157,2.5,1
0.83022,14,0.26015,7.5,1
0.59826,24,0.040691,0,1
0.74884,14,0.18496,6,1
0.96818,12,0.080113,1.5,1
0.58862,17,0.22191,2.5,1
0.52436,17,0.064454,0.5,1
0.45971,16,0.048772,2.5,1
0.6219,12,0.047966,1,1
0.55564,14,0.080233,0.5,1
0.46143,13,0.037486,0.5,1
0.63061,13,0.091459,2.5,1
0.64435,8,0.10649,6,1
0.41764,25,0.17066,10,1
0.30303,28,0.013294,2,1
0.39105,29,0.0031088,6.5,1
0.30924,15,0.025942,10,1
0.44294,9,0.065698,1,1
0.44064,13,0.044885,2.5,1
0.35317,14,0.0037289,0.5,1
0.43318,14,0.027955,1,1
0.40908,12,0.088291,6,1
0.2566,26,0.027994,11.5,1
0.35309,35,0.14344,0.5,1
0.54349,25,0.15955,9,1
0.67218,17,0.15091,7,1
0.8453,11,0.098787,3.5,1
0.86976,10,0.18968,6.5,1
0.46593,24,0.28099,12.5,1
0.30778,35,0.030701,1,1
0.40453,26,0.060917,8.5,1
0.42961,18,0.00096203,3.5,1
0.40645,19,0.032904,0,1
0.49542,18,0.13905,1.5,0
0.68456,16,0.089264,6.5,0
0.31689,31,0.097384,1.5,0
