@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralNumPeaks_min REAL
@ATTRIBUTE cepstralLocFirstPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
1214,5.0541,689.06,0.015445,2,10,968.88,0.75838,667.53,0.014816,2,10,1
1410.6,4.9616,107.67,0.019047,2,18,1165.5,0.66591,86.133,0.018418,2,18,1
1944.3,4.8178,409.13,0.017589,2,19,1699.2,0.52207,387.6,0.016959,2,19,1
1419.8,4.8913,409.13,0.013679,1,20,1174.7,0.59561,387.6,0.01305,1,20,1
1845.1,4.6787,409.13,0.0070617,0,0,1600,0.38298,387.6,0.0064323,0,0,1
1387.9,4.8914,387.6,0.013067,1,31,1142.8,0.59567,366.06,0.012437,1,31,1
1261.3,4.979,387.6,0.0054315,0,0,1016.2,0.68325,366.06,0.0048021,0,0,1
1773.6,4.8612,366.06,0.016509,2,23,1528.5,0.56549,344.53,0.015879,2,23,1
1430.7,4.9363,344.53,0.0047726,0,0,1185.6,0.6406,323,0.0041432,0,0,1
1838.3,4.9222,323,0.010131,1,11,1593.2,0.62651,301.46,0.0095017,1,11,1
1182.6,5.1436,344.53,0.010086,1,6,937.49,0.84786,323,0.0094568,1,6,1
1000.8,5.2138,344.53,0.010633,1,31,755.74,0.91809,323,0.010003,1,31,1
1215,5.0826,107.67,0.0070989,0,0,969.9,0.78691,86.133,0.0064695,0,0,1
1200.2,5.0934,323,0.0066387,0,0,955.16,0.79765,301.46,0.0059595,0,0,1
847.66,5.2418,323,0.010381,1,15,602.57,0.94609,301.46,0.0097013,1,15,1
872.18,5.3358,344.53,0.0074015,0,0,627.09,1.0401,323,0.0067223,0,0,1
947.07,5.3348,107.67,0.012491,1,19,701.98,1.0391,86.133,0.011812,1,19,1
1286.1,5.0999,21.533,0.00725,0,0,1041,0.80416,0,0.0065708,0,0,1
923.71,5.176,323,0.014627,2,16,678.62,0.8803,301.46,0.013948,2,16,1
1488.9,4.8672,107.67,0.010532,1,27,1243.8,0.57152,86.133,0.0098531,1,27,1
940.04,5.1088,344.53,0.011964,1,19,694.95,0.81309,323,0.011285,1,19,1
1402.5,4.8621,344.53,0.0096822,0,0,1157.4,0.56635,323,0.009003,0,0,1
1069.5,5.1628,323,0.016631,2,12,824.36,0.86711,301.46,0.015952,2,12,1
1250.8,5.0421,107.67,0.020486,1,20,1005.7,0.59251,86.133,0.019806,1,20,1
729.99,5.5,301.46,0.016848,3,11,484.9,1.0504,279.93,0.016169,3,11,1
744.57,5.5127,107.67,0.0081653,0,0,499.48,1.063,86.133,0.0074861,0,0,1
604.66,5.5138,129.2,0.013634,1,17,359.57,1.0642,107.67,0.012955,1,17,1
527.83,5.5034,107.67,0.012528,1,18,282.74,1.0538,86.133,0.011849,1,18,1
935.68,4.9178,107.67,0.0064786,0,0,690.6,0.46815,86.133,0.0057994,0,0,1
417.1,5.3275,64.6,0.0047314,0,0,172.01,0.87784,43.066,0.0040522,0,0,1
458.27,5.1497,107.67,0.0065971,0,0,213.18,0.70007,86.133,0.0059179,0,0,0
914.66,4.7515,129.2,0.0029918,0,0,669.58,0.30186,107.67,0.0023126,0,0,0
576.2,4.8958,107.67,0.0010769,0,0,331.11,0.44618,86.133,0.00039767,0,0,0
787.39,4.7566,129.2,0.005544,0,0,542.3,0.30698,107.67,0.0048648,0,0,0
407.28,5.0454,150.73,0.012756,1,25,162.19,0.5958,129.2,0.012077,1,25,0
813.65,4.6835,21.533,0.00289,0,0,568.56,0.23386,0,0.0022108,0,0,0
808.33,4.8532,107.67,0.006476,0,0,563.24,0.40359,86.133,0.0057968,0,0,0
632.31,5.2659,129.2,0.0088732,0,0,387.22,0.81627,107.67,0.008194,0,0,0
1104.6,4.9274,21.533,0.0047194,0,0,859.5,0.47774,0,0.0040402,0,0,0
1039,4.9057,21.533,0.0086263,0,0,793.87,0.45604,0,0.0079471,0,0,0
686.27,5.2759,21.533,0.0095702,0,0,441.18,0.82622,0,0.008891,0,0,0
1138.5,4.6503,21.533,0.0065509,0,0,893.42,0.20066,0,0.0058717,0,0,0
892.27,4.9018,21.533,0.010164,1,19,647.18,0.45221,0,0.0094843,1,19,0
924.24,4.7489,107.67,0.0092961,0,0,679.16,0.29931,86.133,0.0086169,0,0,0
974.88,4.7824,107.67,0.0076457,0,0,729.79,0.33281,86.133,0.0069665,0,0,0
957.12,4.782,129.2,0.0069458,0,0,712.03,0.33241,107.67,0.0062666,0,0,0
1167.6,4.6022,107.67,0.007744,0,0,922.5,0.15259,86.133,0.0070648,0,0,0
829.42,4.9606,150.73,0.0083893,0,0,584.33,0.51098,129.2,0.0077101,0,0,0
674.68,4.8932,107.67,0.0073729,0,0,429.59,0.44356,86.133,0.0066937,0,0,0
1019.2,4.7738,107.67,0.012578,1,20,774.11,0.32411,86.133,0.011899,1,20,0
738.88,4.8762,129.2,0.0048379,0,0,493.79,0.42653,107.67,0.0041587,0,0,0
764.4,4.8264,107.67,0.0019937,0,0,519.31,0.37677,86.133,0.0013145,0,0,0
565.1,4.9744,129.2,0.0047987,0,0,320.02,0.52479,107.67,0.0041195,0,0,0
1101.8,4.5669,129.2,0.007922,0,0,856.73,0.11725,107.67,0.0072428,0,0,0
568.79,4.9525,107.67,0.0050017,0,0,323.7,0.50291,86.133,0.0043225,0,0,0
531.37,4.9917,150.73,0.0057199,0,0,286.28,0.54206,129.2,0.0050407,0,0,0
121.15,5.2804,129.2,0.013097,1,28,0,0.83078,107.67,0.012418,1,28,0
1053.8,4.9206,732.13,0.0017036,0,0,0,0,0,0,0,0,0
883.71,5.1826,150.73,0.018142,1,29,0,0.26195,0,0.016438,1,29,0
845.25,5.1963,1033.6,0.0069037,0,0,0,0.27569,882.86,0.0052001,0,0,0
588.38,5.3302,172.27,0.0082621,0,0,0,0.4096,21.533,0.0065585,0,0,0
465.37,5.3126,796.73,0.0049664,0,0,0,0.3919,646,0.0032628,0,0,0
781.13,5.1335,710.6,0.019117,1,28,315.76,0.21281,559.86,0.017413,1,28,0
894.59,5.0214,172.27,0.005527,0,0,429.22,0.1007,21.533,0.0038234,0,0,0
1050.4,4.9753,796.73,0.006739,0,0,585.06,0.054643,646,0.0050354,0,0,0
1146.1,5.0921,323,0.013776,1,18,680.69,0.17148,172.27,0.012073,1,18,0
1456.4,5.0472,323,0.0104,1,11,991.01,0.12651,172.27,0.0086963,1,11,0
2635.1,4.8078,344.53,0.028288,1,24,2169.7,0,193.8,0.026584,1,24,0
3290.9,4.9774,323,0.041138,3,14,2825.5,0.16967,172.27,0.039434,3,14,1
4178.6,4.9409,344.53,0.041626,2,14,3713.2,0.13314,193.8,0.039923,2,14,1
4401.8,4.8316,344.53,0.036718,2,9,3936.4,0.023793,193.8,0.035014,2,9,1
3815.6,4.9289,344.53,0.03091,2,8,3350.3,0.12111,193.8,0.029206,2,8,1
4182,5.0338,689.06,0.0171,2,13,3716.6,0.22603,538.33,0.015396,2,13,1
4299.2,4.8341,538.33,0.014932,1,18,3833.8,0.026308,387.6,0.013228,1,18,1
4593.5,4.7811,538.33,0.0056186,0,0,4128.2,0,387.6,0.003915,0,0,1
4576.2,4.6424,516.8,0.0071099,0,0,4110.8,0,366.06,0.0054063,0,0,1
4488.7,4.6307,538.33,0.0047429,0,0,4023.3,0,387.6,0.0030393,0,0,1
3761.6,4.5743,538.33,0.009595,0,0,3296.2,0,387.6,0.0078914,0,0,1
3451.4,4.6437,538.33,0.0047793,0,0,2986,0.069351,387.6,0.0030757,0,0,1
1906.4,4.9866,646,0.0074473,0,0,1441,0.4123,495.26,0.0057437,0,0,1
1344.3,5.0961,646,0.0067683,0,0,878.91,0.52173,495.26,0.0050647,0,0,1
1509.1,5.0266,323,0.0055211,0,0,1043.7,0.45231,172.27,0.0038175,0,0,1
1195.9,5.1824,646,0.005266,0,0,730.48,0.60805,495.26,0.0035624,0,0,1
1511.3,5.0876,538.33,0.010844,1,21,1045.9,0.51326,387.6,0.0091402,1,21,1
1473.8,5.0922,646,0.0047503,0,0,1008.5,0.51787,495.26,0.0030467,0,0,1
1011.6,5.2556,624.46,0.012736,1,24,546.24,0.68122,473.73,0.011032,1,24,1
1203.3,5.1098,646,0.012639,1,24,737.95,0.53547,495.26,0.010936,1,24,1
1400,4.9736,646,0.0056081,0,0,934.66,0.39929,495.26,0.0039045,0,0,1
1830.8,4.9089,646,0.0057201,0,0,1365.4,0.33452,495.26,0.0040165,0,0,1
1726.5,4.9661,624.46,0.0076538,0,0,1261.1,0.39173,473.73,0.0059502,0,0,1
2372.2,4.8054,624.46,0.0044416,0,0,1906.9,0.23108,473.73,0.002738,0,0,1
1418,5.0772,624.46,0.012035,1,18,952.63,0.50284,473.73,0.010332,1,18,1
1430.2,4.9348,624.46,0.0052717,0,0,964.85,0.36042,473.73,0.0035681,0,0,1
2082,4.9409,624.46,0.016173,1,13,1616.6,0.36651,473.73,0.01447,1,13,1
2790.3,4.9277,344.53,0.016931,2,11,2325,0.35341,193.8,0.015228,2,11,1
3483.3,4.9233,452.2,0.02909,1,18,3017.9,0.34895,301.46,0.027386,1,18,1
3342.3,4.9133,323,0.016511,1,18,2876.9,0.33899,172.27,0.014807,1,18,1
2682.7,4.8935,516.8,0.021611,1,18,2217.3,0.31919,366.06,0.019908,1,18,1
1973.6,5.0103,581.4,0.024007,1,18,1508.2,0.436,430.66,0.022303,1,18,1
1675.2,5.1007,559.86,0.0086628,0,0,1209.9,0.52632,409.13,0.0069592,0,0,1
2002.5,4.9682,516.8,0.013387,2,17,1537.1,0.39389,366.06,0.011684,2,17,1
1898,4.8733,538.33,0.013699,1,27,1432.7,0.29892,387.6,0.011996,1,27,1
1510.2,5.0841,689.06,0.013163,1,26,1044.9,0.50971,538.33,0.011459,1,26,1
1456.6,5.0533,818.26,0.02005,1,26,991.24,0.47897,667.53,0.018346,1,26,1
1081.1,5.1677,452.2,0.022529,2,18,615.71,0.5934,301.46,0.020825,2,18,1
1086.1,5.0097,430.66,0.010713,2,14,620.76,0.43539,279.93,0.0090095,2,14,1
1160.4,5.0345,215.33,0.025379,2,26,695.02,0.46013,64.6,0.023676,2,26,1
1892.2,4.6983,215.33,0.020708,1,25,1426.8,0.12396,64.6,0.019004,1,25,1
1264,4.8997,409.13,0.0055448,0,0,798.65,0.32535,258.4,0.0038412,0,0,1
596.37,5.1004,129.2,0.0099075,0,0,131,0.52606,0,0.0082039,0,0,1
717.6,5.1158,107.67,0.0052662,0,0,252.23,0.54141,0,0.0035626,0,0,1
879.66,5.1176,129.2,0.017519,1,26,414.29,0.54329,21.533,0.015815,1,26,1
793.49,5.2422,107.67,0.012125,1,25,328.12,0.6679,0,0.010421,1,25,1
585.9,5.5427,753.66,0.016953,1,10,120.53,0.96838,646,0.015249,1,10,1
958.15,5.4296,150.73,0.025058,2,12,492.78,0.85527,43.066,0.023354,2,12,1
1101.9,5.2213,150.73,0.012211,1,10,636.56,0.64692,43.066,0.010508,1,10,1
1131,5.0847,323,0.0082582,0,0,665.63,0.51037,215.33,0.0065546,0,0,1
875.25,5.1383,344.53,0.01334,2,17,409.88,0.56393,236.87,0.011636,2,17,1
740.26,5.1234,236.87,0.022801,1,15,274.88,0.54903,129.2,0.021097,1,15,1
614.38,5.1132,129.2,0.010111,1,26,149.01,0.53889,21.533,0.0084076,1,26,1
736.99,5.0003,409.13,0.010048,1,13,271.62,0.42597,301.46,0.0083442,1,13,1
962.62,4.8589,409.13,0.0027068,0,0,497.25,0.28452,301.46,0.0010032,0,0,1
786.61,5.065,409.13,0.016285,2,16,321.24,0.49071,301.46,0.014581,2,16,1
1064.9,4.9689,323,0.010836,1,17,599.52,0.3946,215.33,0.0091328,1,17,1
2243.7,4.61,516.8,0.014997,1,17,1778.3,0.035697,409.13,0.013293,1,17,1
3162.1,4.3837,516.8,0.010655,1,11,2696.8,0,409.13,0.0089511,1,11,1
3996.5,4.4752,516.8,0.0070252,0,0,3531.2,0.091456,409.13,0.0053216,0,0,1
4204.8,4.49,538.33,0.011918,2,26,3739.4,0.10628,430.66,0.010215,2,26,1
4430.9,4.444,538.33,0.0073616,0,0,3965.5,0.060307,430.66,0.005658,0,0,1
4397.7,4.3962,538.33,0.0035574,0,0,3932.4,0.01249,430.66,0.0018538,0,0,1
4798.4,4.5686,516.8,0.0057838,0,0,4333,0.18494,409.13,0.0040802,0,0,1
4730.7,4.5347,516.8,0.01594,2,10,4265.3,0.15103,409.13,0.014237,2,10,1
3499.3,4.7678,516.8,0.021743,2,11,3033.9,0.38407,409.13,0.020039,2,11,1
3909.5,4.6965,495.26,0.021372,2,11,3444.2,0.31285,387.6,0.019668,2,11,1
4080.8,4.711,495.26,0.022301,2,18,3615.4,0.32732,387.6,0.020597,2,18,1
3486.5,4.7971,581.4,0.035248,1,11,3021.1,0.41341,473.73,0.033545,1,11,1
3952.9,4.6294,409.13,0.041445,2,11,3487.5,0.24571,301.46,0.039741,2,11,1
3773.7,4.7774,387.6,0.043751,1,13,3308.4,0.39375,279.93,0.042048,1,13,1
3379,4.6836,495.26,0.03043,2,18,2913.7,0.29987,387.6,0.028727,2,18,1
2008.8,4.9362,473.73,0.028093,4,10,1543.4,0.55252,366.06,0.026389,4,10,1
1689.2,5.0351,516.8,0.018137,2,14,1223.9,0.65143,409.13,0.016433,2,14,1
1706.1,5.1455,516.8,0.029642,5,6,1240.7,0.76182,409.13,0.027938,5,6,1
1307.3,5.3953,409.13,0.029313,3,6,841.89,1.0116,301.46,0.02761,3,6,1
1399.2,5.415,366.06,0.022865,3,6,933.88,1.0313,258.4,0.021161,3,6,1
1257.6,5.3945,387.6,0.029809,3,11,792.25,1.0108,279.93,0.028106,3,11,1
1172.7,5.3547,495.26,0.030114,4,6,707.34,0.97104,387.6,0.028411,4,6,1
1302.7,5.329,667.53,0.022533,4,6,837.31,0.94526,559.86,0.02083,4,6,1
1422.1,5.1704,409.13,0.015055,2,6,956.75,0.78665,301.46,0.013351,2,6,1
1471,5.2283,366.06,0.021755,3,6,1005.6,0.84458,258.4,0.020051,3,6,1
1961.6,5.1153,495.26,0.019579,1,15,1496.3,0.7316,387.6,0.017875,1,15,1
2839.6,5.0213,559.86,0.016413,1,15,2374.3,0.63761,452.2,0.01471,1,15,1
2633.3,4.9498,452.2,0.024766,2,6,2167.9,0.56611,344.53,0.023063,2,6,1
1861.7,5.0801,430.66,0.023301,2,6,1396.3,0.6964,323,0.021598,2,6,1
1319.8,5.1818,366.06,0.013687,2,15,854.43,0.79812,258.4,0.011983,2,15,1
1550.1,5.1305,495.26,0.024665,2,6,1084.7,0.74683,387.6,0.022962,2,6,1
1607.5,5.2514,452.2,0.019141,2,15,1142.1,0.86774,344.53,0.017437,2,15,1
1895.6,5.1169,430.66,0.025466,1,24,1430.2,0.73321,323,0.023762,1,24,1
1286,5.1997,473.73,0.019594,3,6,820.65,0.81601,366.06,0.01789,3,6,1
1398.3,5.1501,387.6,0.026142,1,17,932.97,0.76638,279.93,0.024439,1,17,1
1873.8,5.0071,366.06,0.013777,1,25,1408.4,0.62336,258.4,0.012073,1,25,1
1271.3,5.0555,193.8,0.0071825,0,0,805.95,0.67182,86.133,0.0054789,0,0,1
1419.3,4.938,430.66,0.0079153,0,0,953.98,0.55432,323,0.0062117,0,0,1
1836.2,4.8149,387.6,0.0089439,0,0,1370.8,0.43121,279.93,0.0072403,0,0,1
1444.5,4.9503,193.8,0.0087137,0,0,979.16,0.56661,86.133,0.0070101,0,0,1
1802.6,4.9984,215.33,0.0079931,0,0,1337.3,0.61472,107.67,0.0062895,0,0,1
2136.5,4.9544,193.8,0.0081627,0,0,1671.1,0.57072,86.133,0.0064591,0,0,1
1763.8,5.0582,387.6,0.020222,1,9,1298.4,0.67451,279.93,0.018518,1,9,1
1497.8,5.0908,129.2,0.024754,3,6,1032.5,0.70715,21.533,0.023051,3,6,1
1674.3,5.1264,387.6,0.017429,1,9,1208.9,0.74274,279.93,0.015725,1,9,1
1454.6,5.2917,107.67,0.037258,2,10,989.27,0.90796,0,0.035554,2,10,1
1817.1,5.2334,473.73,0.049654,2,10,1351.7,0.84973,366.06,0.04795,2,10,1
1951.9,5.2425,387.6,0.050046,5,6,1486.6,0.85884,279.93,0.048342,5,6,1
1450.4,5.4031,366.06,0.041806,4,6,984.99,1.0194,258.4,0.040102,4,6,1
1652.7,5.3414,495.26,0.02718,2,12,1187.3,0.95773,387.6,0.025476,2,12,1
1764.9,5.2112,387.6,0.020977,1,22,1299.5,0.82747,279.93,0.019273,1,22,1
2207.9,5.2662,387.6,0.037509,2,12,1742.5,0.88246,279.93,0.035805,2,12,1
2221.2,5.3285,2153.3,0.046344,2,12,1755.8,0.94481,2045.7,0.04464,2,12,1
3888.9,5.4127,2217.9,0.055355,2,14,3423.5,1.029,2110.3,0.053652,2,14,1
5618,5.6168,366.06,0.081721,5,6,5152.7,1.2331,258.4,0.080018,5,6,1
6464.8,5.6858,2605.5,0.061503,3,11,5999.5,1.3021,2497.9,0.0598,3,11,1
6072.5,5.6712,2584,0.046211,5,11,5607.1,1.2875,2476.3,0.044508,5,11,1
6169.4,5.7128,2605.5,0.061767,4,14,5704,1.3291,2497.9,0.060064,4,14,1
5670.4,5.7601,1851.9,0.039213,4,8,5205,1.3765,1744.2,0.03751,4,8,1
4963.5,5.796,1528.9,0.057475,5,5,4498.2,1.4123,1421.2,0.055771,5,5,1
5633.1,5.7336,2627.1,0.057209,3,15,5167.7,1.3499,2519.4,0.055505,3,15,1
5797.5,5.7605,2627.1,0.05519,4,5,5332.2,1.3769,2519.4,0.053486,4,5,1
5867.2,5.7671,2648.6,0.074861,3,8,5401.8,1.3834,2540.9,0.073158,3,8,1
5896.7,5.7262,2648.6,0.048847,5,8,5431.4,1.3425,2540.9,0.047143,5,8,1
6037.9,5.6872,2648.6,0.048912,4,10,5572.5,1.3035,2540.9,0.047208,4,10,1
6256.7,5.6118,1507.3,0.036876,4,8,5791.4,1.2281,1399.7,0.035172,4,8,1
6264.7,5.6275,1507.3,0.059644,4,8,5799.4,1.2438,1399.7,0.05794,4,8,1
6121.4,5.6736,1507.3,0.055982,4,8,5656.1,1.2899,1399.7,0.054278,4,8,1
6861.9,5.7362,1485.8,0.053865,5,5,6396.5,1.3525,1378.1,0.052161,5,5,1
6669.9,5.7104,1485.8,0.058564,3,8,6204.5,1.3267,1378.1,0.05686,3,8,1
6690.1,5.691,1485.8,0.072073,4,5,6224.7,1.3073,1378.1,0.070369,4,5,1
7237.4,5.7386,1464.3,0.044797,3,8,6772,1.3549,1356.6,0.043093,3,8,1
6372.8,5.6601,1464.3,0.06379,2,16,5907.4,1.2764,1356.6,0.062086,2,16,1
6499.5,5.6789,1464.3,0.065075,3,15,6034.2,1.2952,1356.6,0.063371,3,15,1
6879.8,5.6818,1464.3,0.041708,2,15,6414.4,1.2981,1356.6,0.040005,2,15,1
6082.5,5.6777,1464.3,0.069547,5,5,5617.2,1.294,1356.6,0.067844,5,5,1
6149.2,5.6712,1464.3,0.05919,2,14,5683.8,1.2875,1356.6,0.057486,2,14,1
5855.8,5.6634,1442.7,0.039114,3,13,5390.5,1.2797,1335.1,0.03741,3,13,1
5699.3,5.6428,1442.7,0.050795,2,13,5233.9,1.2591,1335.1,0.049092,2,13,1
5636.3,5.6471,1442.7,0.051573,2,15,5170.9,1.2634,1335.1,0.04987,2,15,1
5761.9,5.6317,1421.2,0.052668,2,15,5296.5,1.248,1313.5,0.050964,2,15,1
5378.3,5.5778,2777.8,0.059052,2,15,4912.9,1.1941,2670.1,0.057349,2,15,1
5126.6,5.6111,2777.8,0.045629,2,14,4661.2,1.2274,2670.1,0.043925,2,14,1
5943.9,5.6039,2842.4,0.054641,2,14,5478.5,1.2202,2734.7,0.052937,2,14,1
5646.4,5.5731,2907,0.051879,2,13,5181,1.1894,2799.3,0.050176,2,13,1
5201.5,5.5916,2907,0.05236,4,12,4736.2,1.2079,2799.3,0.050657,4,12,1
4695.3,5.511,2863.9,0.053845,2,14,4229.9,1.1273,2756.2,0.052142,2,14,1
4291,5.4981,2907,0.055535,2,14,3825.7,1.1144,2799.3,0.053831,2,14,1
4090.7,5.4129,2799.3,0.060283,2,12,3625.3,1.0292,2691.7,0.058579,2,12,1
4736.6,5.5036,1571.9,0.047655,2,14,4271.3,1.1199,1464.3,0.045952,2,14,1
4791.6,5.4487,1528.9,0.075717,2,13,4326.2,1.065,1421.2,0.074013,2,13,1
4663.3,5.4512,1528.9,0.042533,2,14,4197.9,1.0676,1421.2,0.040829,2,14,1
5258.2,5.4568,1528.9,0.078788,2,13,4792.9,1.0731,1421.2,0.077084,2,13,1
4917.6,5.3826,1507.3,0.076418,2,13,4452.2,0.99889,1399.7,0.074714,2,13,1
5010.8,5.4655,1528.9,0.074131,2,13,4545.4,1.0818,1421.2,0.072427,2,13,1
4777.3,5.4337,1485.8,0.06057,2,12,4311.9,1.0501,1378.1,0.058867,2,12,1
4489.1,5.2898,1485.8,0.098087,2,13,4023.7,0.90607,1378.1,0.096384,2,13,1
4728.5,5.3504,1464.3,0.089616,2,14,4263.1,0.96674,1356.6,0.087912,2,14,1
3630.5,5.2607,1442.7,0.074434,2,13,3165.1,0.87704,1335.1,0.072731,2,13,1
3538.6,5.3088,2842.4,0.065878,2,13,3073.3,0.92506,2734.7,0.064174,2,13,1
3189.2,5.2044,2777.8,0.0735,2,13,2723.9,0.8207,2670.1,0.071797,2,13,1
5932.1,5.357,1098.2,0.05418,2,12,5466.7,0.97329,990.53,0.052476,2,12,1
7834.7,5.284,968.99,0.01814,1,12,7369.3,0.90033,861.33,0.016436,1,12,1
6550.3,5.2319,495.26,0.038408,1,14,6084.9,0.84818,387.6,0.036705,1,14,1
9631.5,5.2038,452.2,0.015628,1,13,9166.2,0.8201,344.53,0.013924,1,13,1
9484.2,5.2598,258.4,0.010145,1,26,9018.8,0.87614,150.73,0.008441,1,26,1
9723.8,5.1104,236.87,0.02063,2,10,9258.4,0.72668,129.2,0.018927,2,10,1
8858,5.0571,258.4,0.026428,2,13,8392.7,0.67336,150.73,0.024725,2,13,1
7839.3,5.0798,258.4,0.019166,2,13,7373.9,0.69615,150.73,0.017463,2,13,1
7841.5,5.0353,301.46,0.014336,2,11,7376.1,0.65156,193.8,0.012632,2,11,1
7085.3,5.0084,301.46,0.028162,2,11,6619.9,0.62471,193.8,0.026458,2,11,1
6935.5,5.1081,430.66,0.029387,2,11,6470.1,0.72443,323,0.027683,2,11,1
6362.5,4.968,430.66,0.029425,2,11,5897.2,0.58434,323,0.027722,2,11,1
6713.6,5.2911,107.67,0.056919,1,11,6248.2,0.90738,0,0.055216,1,11,1
7155.1,5.3248,107.67,0.035614,1,12,6689.8,0.94113,0,0.03391,1,12,1
4766.6,5.247,86.133,0.035632,1,12,4301.3,0.86332,0,0.033928,1,12,1
5329.7,5.0892,86.133,0.047595,1,12,4864.3,0.70552,0,0.045892,1,12,1
4853.2,5.0903,107.67,0.033234,2,11,4387.8,0.70656,21.533,0.031531,2,11,1
3878.2,5.1762,107.67,0.047113,2,12,3412.8,0.79247,21.533,0.045409,2,12,1
3845.4,5.0961,279.93,0.057183,2,12,3380.1,0.7124,193.8,0.055479,2,12,1
3895,5.013,107.67,0.048322,2,13,3429.6,0.62934,21.533,0.046618,2,13,1
4465,5.0867,107.67,0.05034,2,12,3999.6,0.70296,21.533,0.048636,2,12,1
4427.8,5.4868,107.67,0.049511,4,13,3962.5,1.1031,21.533,0.047808,4,13,1
5754.5,5.7389,344.53,0.054382,4,12,5289.1,1.3552,258.4,0.052678,4,12,1
4331.3,5.5548,366.06,0.055054,2,14,3865.9,1.1711,279.93,0.05335,2,14,1
3745.2,5.4199,344.53,0.041248,2,16,3279.8,1.0363,258.4,0.039544,2,16,1
4000.8,5.2129,344.53,0.0419,2,13,3535.4,0.8292,258.4,0.040196,2,13,1
3780.1,5.1728,344.53,0.036838,2,14,3314.7,0.78912,258.4,0.035134,2,14,1
2294.4,5.3126,366.06,0.030887,1,13,1829,0.92895,279.93,0.029183,1,13,1
1365.5,5.4526,990.53,0.019389,2,13,900.16,1.0689,904.39,0.017685,2,13,1
2263.9,5.156,279.93,0.03815,2,12,1798.5,0.77226,193.8,0.036447,2,12,1
1786.7,5.1558,107.67,0.031048,2,13,1321.3,0.77208,21.533,0.029344,2,13,1
1702.8,5.2148,107.67,0.0363,1,13,1237.4,0.83107,21.533,0.034596,1,13,1
1356.6,5.2768,344.53,0.017688,1,13,891.21,0.89315,258.4,0.015984,1,13,1
1015.8,5.3401,366.06,0.027129,1,14,550.43,0.95638,279.93,0.025425,1,14,1
804.89,5.3393,279.93,0.033208,1,13,339.52,0.95565,193.8,0.031504,1,13,1
778.58,5.3518,258.4,0.038155,1,13,313.21,0.96811,172.27,0.036451,1,13,1
931.94,5.2057,279.93,0.027412,1,12,466.57,0.82196,193.8,0.025708,1,12,1
728.11,5.1999,279.93,0.023636,1,12,262.73,0.81625,193.8,0.021932,1,12,1
611.8,5.2772,258.4,0.034754,1,13,146.42,0.89355,172.27,0.03305,1,13,1
507.73,5.3279,258.4,0.028478,1,13,42.355,0.94423,172.27,0.026774,1,13,1
585.1,5.341,1012.1,0.039193,1,13,119.73,0.95726,925.93,0.037489,1,13,1
521.17,5.3397,258.4,0.030487,1,13,55.797,0.95603,172.27,0.028784,1,13,1
443.85,5.3334,1012.1,0.027258,1,13,0,0.9497,925.93,0.025555,1,13,1
436.4,5.4012,1033.6,0.02878,1,12,0,1.0175,947.46,0.027076,1,12,1
431.33,5.3786,1012.1,0.028943,1,12,0,0.99488,925.93,0.027239,1,12,1
466.88,5.331,1012.1,0.020437,1,12,35.552,0.94728,925.93,0.018733,1,12,1
425.42,5.3972,1012.1,0.031222,1,13,0,1.0135,925.93,0.029519,1,13,1
400.37,5.3873,968.99,0.035143,1,13,0,1.0036,882.86,0.033439,1,13,1
497.09,5.3069,968.99,0.022958,1,12,96.718,0.92323,882.86,0.021254,1,12,1
384.95,5.3647,968.99,0.021672,1,12,0,0.98105,882.86,0.019968,1,12,1
293.03,5.4084,968.99,0.02226,1,12,0,1.0247,882.86,0.020556,1,12,1
448.74,5.4351,947.46,0.024849,1,13,155.71,1.0514,861.33,0.023145,1,13,1
406.04,5.3772,150.73,0.013018,1,13,113.01,0.99353,64.6,0.011315,1,13,1
500.5,5.3568,947.46,0.01152,1,12,207.47,0.97309,861.33,0.0098164,1,12,1
446.59,5.37,947.46,0.016256,1,12,153.57,0.98633,861.33,0.014552,1,12,1
476.38,5.3668,947.46,0.006339,0,0,183.36,0.9831,861.33,0.0046354,0,0,1
324.94,5.3848,409.13,0.0089831,0,0,31.908,1.0011,323,0.0072795,0,0,1
333.77,5.3972,904.39,0.0038639,0,0,40.747,1.0135,818.26,0.0021603,0,0,1
293.64,5.5202,904.39,0.023218,2,13,0.61142,1.1365,818.26,0.021514,2,13,1
276.44,5.574,861.33,0.0043502,0,0,0,1.1903,775.2,0.0026466,0,0,1
359.19,5.5635,387.6,0.015613,1,11,82.743,1.1798,301.46,0.01391,1,11,1
472.46,5.444,409.13,0.010595,1,11,196.01,1.0603,323,0.0088909,1,11,1
429.01,5.5293,215.33,0.014112,2,8,152.56,1.1456,129.2,0.012408,2,8,1
