@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
0.16233,0.0099819,713.76,4.9364,64.6,0.065819,0.008167,343.33,0.63956,43.066,1
0.21893,0,1542.9,4.1733,21.533,0.12241,0,1172.5,0,0,1
0.21711,0.0036298,2064.5,4.055,21.533,0.1206,0.0036298,1694.1,0,0,1
0.15396,0.017241,901.44,4.7078,21.533,0.057446,0.017241,531.01,0.65281,0,0
0.2,0.013612,1723.2,4.2418,21.533,0.10349,0.013612,1352.8,0.18678,0,0
0.30093,0,2552.6,3.8135,21.533,0.20441,0,2182.2,0,0,0
0.28591,0.0027223,2028.4,4.0378,21.533,0.1894,0.0027223,1657.9,0.22432,0,0
0.22339,0.0045372,1641.8,4.5033,64.6,0.12687,0.0045372,1271.4,0.68986,43.066,0
0.26563,0.0018149,2260.6,3.9255,21.533,0.16911,0.0018149,1890.1,0.11201,0,0
0.22943,0.0099819,1640.9,4.2853,21.533,0.13292,0.0099819,1270.5,0.47183,0,0
0.11401,0.017241,564,4.8887,64.6,0.017493,0.017241,193.57,1.0752,43.066,0
0.11053,0.019056,946.36,4.7611,21.533,0.014018,0.019056,575.93,0.94761,0,0
0.11536,0.024501,853.74,5.0174,21.533,0.018849,0.024501,483.3,1.2039,0,0
0.11108,0.030853,828.77,4.9501,21.533,0.014566,0.030853,458.33,1.1366,0,0
0.10393,0.036298,784.08,4.9228,21.533,0.0074178,0.036298,413.65,1.1093,0,0
0.13532,0.030853,966.42,4.6837,64.6,0.0388,0.030853,595.99,0.87027,43.066,0
0.19863,0.012704,1796,4.3894,21.533,0.10211,0.012704,1425.6,0.57592,0,0
0.19508,0.0063521,1548.2,4.4437,21.533,0.098568,0.0063521,1177.7,0.63019,0,0
0.12848,0.015426,938.84,4.8161,21.533,0.031966,0.015426,568.41,1.0026,0,0
0.096592,0.019056,676.36,5.0253,64.6,7.6948e-05,0.019056,305.93,1.2119,43.066,0
0.10679,0.019056,803.65,4.8346,21.533,0.010274,0.019056,433.21,1.0211,0,0
0.11103,0.018149,741.45,4.7754,21.533,0.014512,0.018149,371.02,0.96198,0,0
0.13647,0.017241,685.97,4.9966,21.533,0.039959,0.017241,315.54,1.1831,0,0
0.13706,0.013612,1263.9,4.6183,21.533,0.040541,0.013612,893.49,0.80486,0,0
0.10069,0.021779,748.4,5.0047,21.533,0.0041755,0.021779,377.97,1.1913,0,0
0.1095,0.023593,887.71,4.9054,107.67,0.012983,0.023593,517.28,1.0919,86.133,0
0.11863,0.018149,712.42,4.9323,107.67,0.022111,0.018149,341.99,1.1188,86.133,0
0.10991,0.033575,397.56,5.2407,107.67,0.01339,0.033575,27.132,1.4272,86.133,0
0.13509,0.028131,1154.5,4.6967,21.533,0.038573,0.028131,784.05,0.88323,0,1
0.14341,0.023593,1429.6,4.7533,21.533,0.046894,0.023593,1059.2,0.9398,0,1
0.14123,0.036298,1035.4,5.0901,495.26,0.044715,0.036298,664.94,1.2766,473.73,1
0.16544,0.03902,1671.5,4.9438,473.73,0.068927,0.03902,1301.1,1.1304,452.2,1
0.18679,0.04265,1911.8,4.9114,473.73,0.090279,0.04265,1541.4,1.098,452.2,1
0.18715,0.041742,1823.5,4.9296,473.73,0.090638,0.041742,1453.1,1.1162,452.2,1
0.16849,0.046279,1762.6,4.9923,473.73,0.071973,0.046279,1392.2,1.1789,452.2,1
0.19262,0.048094,1812.5,5.1048,495.26,0.096102,0.048094,1442.1,1.2913,473.73,1
0.21943,0.03902,3000.7,4.7317,21.533,0.12291,0.03902,2630.3,0.91823,0,1
0.20337,0.044465,1519.8,5.1212,495.26,0.10686,0.044465,1149.4,1.3077,473.73,1
0.21089,0.050817,2168.1,4.8562,495.26,0.11438,0.050817,1797.7,1.0427,473.73,1
0.20421,0.043557,2326.4,4.9095,495.26,0.1077,0.043557,1955.9,1.0961,473.73,1
0.18808,0.046279,1838.1,5.0662,495.26,0.091563,0.046279,1467.7,1.2528,473.73,1
0.20109,0.04265,2266.1,4.8705,473.73,0.10457,0.04265,1895.7,1.0571,452.2,1
0.19063,0.039927,1909.9,5.1165,495.26,0.09411,0.039927,1539.4,1.303,473.73,1
0.1967,0.039927,2235.4,4.9809,473.73,0.10019,0.039927,1865,1.1675,452.2,1
0.20896,0.044465,2387.9,5.0002,495.26,0.11245,0.044465,2017.5,1.1867,473.73,1
0.19125,0.049909,2148.4,5.0101,495.26,0.094738,0.049909,1777.9,1.1967,473.73,1
0.20142,0.046279,2287.3,5.2443,495.26,0.10491,0.046279,1916.9,1.4308,473.73,1
0.20356,0.053539,2370.7,5.2841,495.26,0.10704,0.053539,2000.3,1.4707,473.73,1
0.18323,0.066243,2116.7,5.3028,473.73,0.086715,0.066243,1746.3,1.4894,452.2,1
0.18351,0.066243,1910.4,5.4127,473.73,0.086996,0.066243,1540,1.5993,452.2,1
0.17027,0.060799,1952.6,5.3981,473.73,0.073751,0.060799,1582.2,1.5847,452.2,1
0.16969,0.052632,1626.7,5.365,473.73,0.07317,0.052632,1256.3,1.5515,452.2,1
0.16371,0.061706,1865.7,5.3512,452.2,0.067191,0.061706,1495.2,1.5378,430.66,1
0.14237,0.068058,1360.7,5.5098,452.2,0.045852,0.068058,990.26,1.6963,430.66,1
0.15486,0.060799,1826.8,5.3452,21.533,0.058346,0.060799,1456.4,1.5317,0,1
0.16387,0.069873,1771,5.3015,21.533,0.067358,0.069873,1400.5,1.488,0,1
0.15719,0.064428,1608.3,5.3185,21.533,0.060679,0.064428,1237.8,1.505,0,1
0.14847,0.075318,1514,5.3942,452.2,0.051952,0.075318,1143.5,1.5807,430.66,1
0.1881,0.062613,2039.6,5.2041,21.533,0.091585,0.062613,1669.2,1.3906,0,1
0.22061,0.032668,2245.4,5.0536,21.533,0.12409,0.032668,1875,1.2402,0,1
0.1942,0.045372,2120.2,5.0773,21.533,0.09768,0.045372,1749.7,1.2639,0,1
0.18257,0.047187,1790.5,5.1516,452.2,0.086056,0.047187,1420.1,1.3381,430.66,1
0.21938,0.040835,2272.3,4.988,21.533,0.12287,0.040835,1901.9,1.1746,0,1
0.20807,0.052632,2093.3,5.0447,21.533,0.11155,0.052632,1722.8,1.2312,0,1
0.16774,0.067151,1847.5,5.2358,473.73,0.071225,0.067151,1477.1,1.4223,452.2,1
0.17347,0.057169,1883.9,5.0999,473.73,0.076959,0.057169,1513.5,1.2865,452.2,1
0.20028,0.03539,1863.5,5.1169,21.533,0.10376,0.03539,1493.1,1.3034,0,1
0.19293,0.038113,2138.5,4.9448,473.73,0.096417,0.038113,1768,1.1314,452.2,1
0.16015,0.055354,1476.8,5.1839,473.73,0.063639,0.055354,1106.4,1.3705,452.2,1
0.16367,0.059891,1839,5.057,473.73,0.067151,0.059891,1468.5,1.2436,452.2,1
0.16308,0.052632,1575.4,5.1306,473.73,0.06656,0.052632,1205,1.3172,452.2,1
0.16509,0.051724,1688,5.1596,452.2,0.06857,0.051724,1317.6,1.3461,430.66,1
0.17126,0.056261,1650.5,5.0949,452.2,0.074742,0.056261,1280.1,1.2814,430.66,1
0.17178,0.045372,2012,4.9862,21.533,0.075269,0.045372,1641.5,1.1727,0,1
0.16099,0.040835,1790.9,4.9853,21.533,0.064476,0.040835,1420.5,1.1718,0,1
0.14451,0.053539,1349,5.1175,107.67,0.047998,0.053539,978.54,1.3041,86.133,1
0.13728,0.052632,1282.5,5.1024,430.66,0.040769,0.052632,912.05,1.289,409.13,1
0.14033,0.046279,1434.5,5.0433,21.533,0.043815,0.046279,1064,1.2299,0,1
0.15958,0.038113,1689.5,4.9606,21.533,0.063064,0.038113,1319.1,1.1472,0,1
0.1725,0.03176,1764.1,4.8597,21.533,0.075989,0.03176,1393.7,1.0462,0,1
0.16487,0.03902,1615.2,4.8737,21.533,0.068359,0.03902,1244.7,1.0602,0,1
0.152,0.041742,1386.3,4.9519,452.2,0.055485,0.041742,1015.9,1.1385,430.66,1
0.17687,0.041742,2033.9,4.7597,21.533,0.080351,0.041742,1663.5,0.94625,0,1
0.1922,0.04265,2187.6,4.7058,21.533,0.095688,0.04265,1817.2,0.89237,0,1
0.16876,0.049002,1546.2,4.8789,452.2,0.072244,0.049002,1175.7,1.0654,430.66,1
0.16423,0.053539,1562.4,4.8668,452.2,0.067712,0.053539,1191.9,1.0533,430.66,1
0.17608,0.049002,1922.2,4.73,452.2,0.079562,0.049002,1551.8,0.91653,430.66,1
0.17208,0.058076,1434.7,4.9842,452.2,0.075568,0.058076,1064.2,1.1707,430.66,1
0.17472,0.067151,1765.1,4.852,452.2,0.078206,0.067151,1394.7,1.0385,430.66,1
0.19588,0.060799,2427.8,4.8771,473.73,0.099369,0.060799,2057.4,1.0636,452.2,1
0.21719,0.044465,2388.4,4.829,473.73,0.12068,0.044465,2017.9,1.0155,452.2,1
0.21337,0.039927,2135,4.9769,473.73,0.11686,0.039927,1764.6,1.1635,452.2,1
0.21369,0.047187,2508.7,4.7133,473.73,0.11718,0.047187,2138.3,0.89987,452.2,1
0.23022,0.041742,2723.9,4.7574,21.533,0.1337,0.041742,2353.5,0.94391,0,1
0.2226,0.03539,2244.1,4.903,495.26,0.12609,0.03539,1873.6,1.0895,473.73,1
0.22516,0.039927,2591.3,4.7507,473.73,0.12865,0.039927,2220.9,0.93725,452.2,1
0.23638,0.04265,2363.6,4.8463,495.26,0.13986,0.04265,1993.1,1.0329,473.73,1
0.22733,0.033575,2263.4,4.8148,495.26,0.13082,0.033575,1892.9,1.0013,473.73,1
0.22521,0.034483,2213.9,4.9046,495.26,0.1287,0.034483,1843.5,1.0912,473.73,1
0.22243,0.03539,2176.6,4.8343,495.26,0.12592,0.03539,1806.2,1.0208,473.73,1
0.21698,0.036298,1983.1,4.9798,495.26,0.12047,0.036298,1612.7,1.1664,473.73,1
0.21569,0.044465,2448.9,4.8821,495.26,0.11917,0.044465,2078.4,1.0686,473.73,1
0.20716,0.04265,1934.4,4.9163,495.26,0.11064,0.04265,1564,1.1029,473.73,1
0.22578,0.03539,2519.5,4.7835,495.26,0.12927,0.03539,2149.1,0.97,473.73,1
0.22376,0.03902,2285.3,4.8917,495.26,0.12724,0.03902,1914.9,1.0782,473.73,1
0.19834,0.040835,1952.3,4.9141,473.73,0.10183,0.040835,1581.9,1.1006,452.2,1
0.20116,0.041742,1974.9,4.8331,473.73,0.10464,0.041742,1604.5,1.0197,452.2,1
0.20265,0.048094,1874.1,4.8323,473.73,0.10613,0.048094,1503.7,1.0188,452.2,1
0.22491,0.037205,2388.5,4.7099,21.533,0.12839,0.037205,2018,0.8964,0,1
0.2254,0.034483,2503.5,4.7275,21.533,0.12888,0.034483,2133.1,0.91407,0,1
0.18861,0.046279,1675.9,4.9631,473.73,0.092098,0.046279,1305.5,1.1496,452.2,1
0.19437,0.044465,2310,4.671,21.533,0.097856,0.044465,1939.5,0.85757,0,1
0.21016,0.03176,2260.9,4.6848,21.533,0.11364,0.03176,1890.5,0.87129,0,1
0.17646,0.04265,1545.5,4.9375,452.2,0.079942,0.04265,1175.1,1.1241,430.66,1
0.14642,0.049909,1563,4.9626,452.2,0.049902,0.049909,1192.5,1.1491,430.66,1
0.15687,0.038113,1573.6,4.9108,430.66,0.060352,0.038113,1203.2,1.0973,409.13,1
0.14665,0.038113,1333.3,5.0195,430.66,0.050138,0.038113,962.88,1.2061,409.13,1
0.15429,0.037205,1399.7,4.929,796.73,0.057778,0.037205,1029.2,1.1156,775.2,1
0.17031,0.03539,1638.5,4.7907,753.66,0.073793,0.03539,1268.1,0.9772,732.13,1
0.17776,0.03902,1699.7,4.7397,732.13,0.081249,0.03902,1329.3,0.92623,710.6,1
0.16694,0.034483,1304.7,4.8915,710.6,0.070428,0.034483,934.27,1.0781,689.06,1
0.14631,0.026316,1219,4.8415,21.533,0.049798,0.026316,848.56,1.0281,0,1
0.14906,0.023593,1541.1,4.7351,21.533,0.052545,0.023593,1170.6,0.92164,0,1
0.13915,0.020871,1158.5,4.8701,387.6,0.042632,0.020871,788.08,1.0566,366.06,1
0.15813,0.015426,1326.5,4.7097,107.67,0.061617,0.015426,956.09,0.89626,86.133,1
0.19285,0.015426,1951.9,4.6,344.53,0.096333,0.015426,1581.5,0.78653,323,1
0.16872,0.029946,1474.4,4.7386,366.06,0.072205,0.029946,1104,0.92513,344.53,1
0.15083,0.028131,1578.7,4.6826,323,0.054317,0.028131,1208.2,0.86911,301.46,1
0.14709,0.021779,1001.1,4.8038,21.533,0.050577,0.021779,630.68,0.99032,0,1
0.14392,0.029946,1335.4,4.7514,344.53,0.047409,0.029946,964.96,0.93794,323,1
0.16043,0.022686,1924.3,4.4797,344.53,0.063919,0.022686,1553.8,0.6662,323,1
0.13734,0.022686,833.67,4.9297,344.53,0.040828,0.022686,463.24,1.1163,323,1
0.12584,0.025408,890.26,4.8626,107.67,0.029321,0.025408,519.83,1.0491,86.133,1
0.11761,0.025408,1021.9,4.7762,495.26,0.021095,0.025408,651.49,0.96278,473.73,1
0.11771,0.025408,938.1,4.8086,495.26,0.021192,0.025408,567.67,0.99512,473.73,1
0.13433,0.015426,1138.9,4.618,21.533,0.037813,0.015426,768.45,0.80458,0,1
0.12217,0.013612,733.25,4.7894,21.533,0.02565,0.013612,362.82,0.97589,0,1
0.1027,0.019056,755.28,4.896,21.533,0.0061875,0.019056,384.85,1.0826,0,1
0.10126,0.019964,891.49,4.6739,107.67,0.0047435,0.019964,521.05,0.86045,86.133,1
0.1327,0.020871,470.93,4.9328,366.06,0.036188,0.020871,100.5,1.1193,344.53,1
0.16145,0.020871,1576.3,4.4498,21.533,0.064931,0.020871,1205.9,0.6363,0,1
0.16436,0.017241,1461.2,4.5009,344.53,0.06784,0.017241,1090.8,0.68745,323,1
0.13965,0.016334,805.47,4.7154,64.6,0.043132,0.016334,435.03,0.90192,43.066,0
0.10974,0.020871,772.53,4.6414,107.67,0.013225,0.020871,402.1,0.82796,86.133,0
0.10637,0.025408,962.08,4.557,21.533,0.0098514,0.025408,591.65,0.7435,0,0
0.09739,0.019056,379.88,5.0987,129.2,0.00087514,0.019056,9.4462,1.2852,107.67,0
0.084449,0.015426,530.04,4.8163,107.67,0,0.015426,159.61,1.0028,86.133,0
0.072775,0.029946,154.71,5.3364,366.06,0,0.029946,0,1.5229,344.53,0
0.075602,0.028131,565.12,4.9073,344.53,0.0028267,0.028131,410.41,1.0938,323,0
0.093793,0.017241,676.46,4.8378,366.06,0.021018,0.017241,521.75,1.0244,344.53,0
0.09745,0.013612,496.45,4.9955,107.67,0.024675,0.013612,341.74,1.1821,86.133,0
0.091562,0.019964,470.99,4.9012,129.2,0.018787,0.019964,316.28,1.0877,107.67,0
0.10011,0.030853,752.9,4.7657,344.53,0.027334,0.030853,598.18,0.95221,323,0
0.14122,0.020871,1244.2,4.5027,21.533,0.06844,0.020871,1089.5,0.68926,0,0
0.13675,0.012704,892.07,4.6232,344.53,0.06398,0.012704,737.36,0.80977,323,0
0.10155,0.015426,678.6,4.7171,344.53,0.028771,0.015426,523.89,0.90361,323,0
0.10184,0.021779,577.25,4.7745,21.533,0.029068,0.021779,422.54,0.96104,0,0
0.11035,0.020871,895.57,4.4891,344.53,0.037574,0.020871,740.85,0.67564,323,0
0.12278,0.019964,833.28,4.7341,107.67,0.050006,0.019964,678.56,0.92061,86.133,0
0.10141,0.022686,594.93,4.7539,21.533,0.028635,0.022686,440.22,0.9404,0,0
0.079403,0.018149,445.94,4.7835,107.67,0.006628,0.018149,291.23,0.97004,86.133,0
0.11031,0.013612,720.9,4.6539,129.2,0.03753,0.013612,566.19,0.84039,107.67,0
0.11423,0.012704,571.82,4.7457,129.2,0.041459,0.012704,417.11,0.93228,107.67,0
0.10775,0.015426,540.1,4.7816,129.2,0.03497,0.015426,385.38,0.96811,107.67,0
0.10497,0.016334,786.29,4.6546,129.2,0.032195,0.016334,631.58,0.84118,107.67,0
0.10337,0.017241,482.97,4.8752,129.2,0.030593,0.017241,328.26,1.0618,107.67,0
0.12952,0.018149,1145.2,4.4103,107.67,0.056749,0.018149,990.46,0.59679,86.133,0
0.11965,0.020871,945.59,4.6034,21.533,0.046875,0.020871,790.88,0.7899,0,0
0.091707,0.03176,570.34,4.8971,21.533,0.018931,0.03176,415.62,1.0836,0,0
0.089026,0.025408,532.14,4.8544,64.6,0.016251,0.025408,377.42,1.041,43.066,0
0.092213,0.013612,545.49,4.8766,279.93,0.019438,0.013612,390.77,1.0631,258.4,0
0.098097,0.019964,692.51,4.754,107.67,0.025322,0.019964,537.79,0.9405,86.133,0
0.10126,0.018149,656.78,4.8664,107.67,0.028482,0.018149,502.06,1.053,86.133,0
0.10551,0.013612,563.25,5.0781,323,0.03273,0.013612,408.53,1.2646,301.46,0
0.11712,0.017241,1040.1,4.8294,107.67,0.044346,0.017241,885.38,1.0159,86.133,0
0.11611,0.026316,618.94,5.0401,323,0.043331,0.026316,464.22,1.2267,301.46,0
0.10549,0.027223,746.01,4.9338,366.06,0.032713,0.027223,591.29,1.1203,344.53,0
0.1065,0.026316,839.01,4.89,107.67,0.033722,0.026316,684.3,1.0765,86.133,0
0.099409,0.026316,393.4,5.1834,344.53,0.026634,0.026316,238.68,1.37,323,0
0.093368,0.026316,607.76,5.0109,107.67,0.020592,0.026316,453.04,1.1974,86.133,0
0.091119,0.03176,513.58,5.1442,129.2,0.018343,0.03176,358.86,1.3307,107.67,0
0.10481,0.024501,663.97,4.9042,21.533,0.032039,0.024501,509.26,1.0907,0,0
0.10557,0.023593,777.56,4.9303,21.533,0.032795,0.023593,622.84,1.1168,0,0
0.079744,0.029946,525.86,5.1073,21.533,0.0069688,0.029946,371.15,1.2938,0,0
0.11197,0.023593,850.89,4.8812,107.67,0.039197,0.023593,696.18,1.0678,86.133,0
0.11774,0.025408,775.49,4.949,107.67,0.044964,0.025408,620.78,1.1355,86.133,0
0.083828,0.026316,393.73,5.1855,129.2,0.011052,0.026316,239.02,1.372,107.67,0
0.068451,0.04265,278.55,5.3069,107.67,0,0.04265,123.83,1.4935,86.133,0
0.069728,0.045372,481.74,5.1787,129.2,0.0012774,0.045372,327.02,1.3652,107.67,0
0.090485,0.019056,558.08,5.0529,64.6,0.022033,0.019056,403.37,1.2394,43.066,0
0.092405,0.019964,422.4,5.0829,107.67,0.023954,0.019964,267.69,1.2694,86.133,0
0.074351,0.03539,414.75,5.2246,344.53,0.0058999,0.03539,260.03,1.4112,323,0
0.068203,0.03176,191.9,5.4355,107.67,0,0.03176,37.181,1.6221,86.133,0
0.078825,0.016334,538.58,4.9363,107.67,0.010623,0.016334,383.87,1.1229,86.133,0
0.083968,0.013612,331.36,5.2301,86.133,0.015765,0.013612,176.64,1.4167,64.6,0
0.088011,0.0099819,507.18,4.9743,107.67,0.019808,0.0099819,352.47,1.1609,86.133,0
0.079789,0.020871,259.82,5.2762,366.06,0.011586,0.020871,105.11,1.4627,344.53,0
0.083807,0.037205,571.56,4.9373,21.533,0.015605,0.037205,416.84,1.1238,0,0
0.08445,0.03539,313.51,5.0971,107.67,0.016247,0.03539,158.8,1.2837,86.133,0
0.062641,0.040835,214.13,5.1959,21.533,0,0.040835,59.415,1.3824,0,0
0.074714,0.037205,350.84,5.1151,107.67,0.012073,0.037205,196.13,1.3016,86.133,0
0.087674,0.022686,383.1,5.0255,21.533,0.025034,0.022686,228.38,1.212,0,0
0.10088,0.011797,497.24,4.8481,107.67,0.038238,0.011797,342.53,1.0346,86.133,0
0.10195,0.012704,586.18,4.738,107.67,0.039314,0.012704,431.47,0.92457,86.133,0
0.076886,0.015426,341.61,4.98,150.73,0.014245,0.015426,186.9,1.1665,129.2,0
0.08898,0.0099819,483.18,4.8227,86.133,0.026339,0.0099819,328.46,1.0093,64.6,0
0.09643,0.021779,703.47,4.7482,129.2,0.033789,0.021779,548.75,0.9347,107.67,0
0.098869,0.029038,427.64,4.9532,129.2,0.036228,0.029038,272.93,1.1398,107.67,0
0.10162,0.019964,713.66,4.5799,107.67,0.038976,0.019964,558.94,0.76643,86.133,0
0.0758,0.019964,344.52,5.0416,107.67,0.01316,0.019964,189.81,1.2281,86.133,0
0.073911,0.022686,438.61,4.8666,129.2,0.011271,0.022686,283.9,1.0532,107.67,0
0.076956,0.020871,285.13,5.0884,107.67,0.014315,0.020871,130.41,1.275,86.133,0
0.075176,0.015426,195.51,5.1921,86.133,0.012535,0.015426,40.794,1.3787,64.6,0
0.090173,0.012704,431.75,5.001,86.133,0.027533,0.012704,277.03,1.1876,64.6,0
0.087145,0.018149,548.42,4.9408,129.2,0.024505,0.018149,393.71,1.1273,107.67,0
0.083742,0.016334,447.06,4.9417,344.53,0.021101,0.016334,292.35,1.1283,323,0
0.08969,0.014519,432.76,4.9043,107.67,0.027049,0.014519,278.04,1.0909,86.133,0
0.07127,0.018149,167.81,5.2477,86.133,0.008629,0.018149,13.092,1.4343,64.6,0
0.06049,0.021779,193.33,5.2436,107.67,0,0.021779,38.617,1.4302,86.133,0
0.061137,0.029946,265.85,5.0604,129.2,0.00064734,0.029946,111.14,1.2469,107.67,0
0.065481,0.029946,116.2,5.282,129.2,0.0049909,0.029946,0,1.4686,107.67,0
0.083388,0.021779,465.27,4.8037,107.67,0.022898,0.021779,349.08,0.99025,86.133,0
0.087053,0.022686,216.1,5.1264,86.133,0.026563,0.022686,99.904,1.3129,64.6,0
0.097601,0.019964,638.44,4.6284,107.67,0.037111,0.019964,522.24,0.81496,86.133,0
0.099006,0.017241,652.71,4.6742,107.67,0.038515,0.017241,536.52,0.86076,86.133,0
0.087671,0.015426,302.23,5.0199,21.533,0.027181,0.015426,186.03,1.2064,0,0
0.092063,0.015426,459.18,4.6785,86.133,0.031573,0.015426,342.99,0.86508,64.6,0
0.076125,0.033575,232.77,5.0584,129.2,0.015634,0.033575,116.57,1.245,107.67,0
0.077429,0.029946,290.73,5.0107,129.2,0.016939,0.029946,174.53,1.1973,107.67,0
0.095329,0.013612,403.25,4.8448,107.67,0.034839,0.013612,287.05,1.0314,86.133,0
0.087075,0.022686,450.88,4.9921,64.6,0.026585,0.022686,334.68,1.1786,43.066,0
0.11538,0.016334,623.71,4.74,107.67,0.054886,0.016334,507.51,0.92652,86.133,0
0.11653,0.019056,617.77,4.6239,107.67,0.056043,0.019056,501.57,0.81041,86.133,0
0.075768,0.029946,176.03,5.2255,129.2,0.015277,0.029946,59.832,1.4121,107.67,0
0.066958,0.021779,289.49,5.0795,129.2,0.0064675,0.021779,173.29,1.266,107.67,0
0.073814,0.023593,456.12,4.7624,21.533,0.013324,0.023593,339.93,0.94899,0,0
0.080095,0.021779,325.43,5.0815,129.2,0.019605,0.021779,209.24,1.268,107.67,0
0.086045,0.017241,588.96,4.7153,107.67,0.025555,0.017241,472.77,0.90184,86.133,0
0.087207,0.018149,367.87,4.8995,21.533,0.026717,0.018149,251.68,1.086,0,0
0.079123,0.019964,330.19,5.0405,21.533,0.018633,0.019964,214,1.227,0,0
0.07665,0.019056,382.91,4.793,107.67,0.01616,0.019056,266.71,0.97955,86.133,0
0.081968,0.008167,237.67,5.0835,64.6,0.021477,0.008167,121.47,1.2701,43.066,0
0.073024,0.024501,303.24,4.9715,107.67,0.012534,0.024501,187.04,1.158,86.133,0
0.069686,0.029038,337.82,4.9856,21.533,0.0091956,0.029038,221.63,1.1721,0,0
0.097404,0.0090744,567.02,4.7234,107.67,0.036914,0.0090744,450.83,0.90995,86.133,0
0.099605,0.012704,530.33,4.811,107.67,0.039115,0.010889,414.14,0.88555,86.133,0
0.089869,0.015426,343.36,4.8847,150.73,0.029379,0.013612,227.16,0.95921,129.2,0
0.084549,0.013612,449.25,4.8205,215.33,0.024058,0.011797,333.06,0.89508,193.8,0
0.076104,0.022686,370.93,4.944,21.533,0.015613,0.016334,254.73,0.65876,0,0
0.10277,0.025408,672.58,4.6286,21.533,0.042276,0.019056,556.39,0.23918,0,0
0.12013,0.020871,982.99,4.3798,21.533,0.059638,0.014519,866.79,0,0,0
0.12238,0.015426,816.82,4.5746,21.533,0.061888,0.0090744,700.63,0.19485,0,0
0.11077,0.012704,469.52,4.9239,21.533,0.050279,0.0063521,353.32,0.54407,0,0
0.075834,0.029946,337.65,5.0944,21.533,0.015344,0.023593,221.46,0.71466,0,0
0.060417,0.029946,239.36,5.2511,129.2,0,0.023593,123.16,0.87129,107.67,0
0.061128,0.027223,201.33,5.2466,21.533,0.00071145,0.020871,85.134,0.86679,0,0
0.076606,0.03176,248.21,5.2008,21.533,0.016189,0.025408,132.02,0.82099,0,0
0.10821,0.015426,608.34,4.7743,21.533,0.047798,0.0072595,492.14,0.39448,0,0
0.10228,0.0099819,721.36,4.6193,21.533,0.04186,0.0018149,605.16,0.23951,0,0
0.084304,0.014519,441.95,4.8774,21.533,0.023888,0.0063521,325.76,0.49757,0,0
0.090988,0.016334,580.28,4.7147,21.533,0.030571,0.008167,464.08,0.33495,0,0
0.083432,0.014519,306.83,5.0909,21.533,0.023015,0.0063521,190.63,0.71107,0,0
0.069091,0.019056,234.54,5.124,107.67,0.0086743,0.010889,118.34,0.74423,86.133,0
0.060079,0.026316,140.23,5.1767,107.67,0,0.018149,24.037,0.79689,86.133,0
0.064007,0.023593,211.18,5.088,43.066,0.0039275,0.015426,94.982,0.70824,21.533,0
0.091485,0.013612,534.43,4.6267,21.533,0.031405,0.0054446,418.24,0.24695,0,0
0.1136,0.010889,619.1,4.5949,21.533,0.05352,0.0027223,502.91,0.21515,0,0
0.10232,0.015426,643.06,4.6314,21.533,0.042238,0.0072595,526.86,0.2516,0,0
0.080973,0.020871,537.79,4.8356,86.133,0.020893,0.012704,421.6,0.45586,64.6,0
0.092572,0.021779,237.44,5.0657,21.533,0.032493,0.013612,121.24,0.68596,0,0
0.098786,0.014519,580.18,4.6345,21.533,0.038706,0.0063521,463.99,0.25474,0,0
0.081184,0.012704,470.02,4.7585,107.67,0.021105,0.0045372,353.83,0.37875,86.133,0
0.066748,0.026316,200.11,5.1405,21.533,0.0066692,0.018149,83.917,0.7607,0,0
0.073263,0.028131,240.2,5.0468,107.67,0.013184,0.019964,124.01,0.66705,86.133,0
0.12848,0.014519,463.96,4.8343,21.533,0.068397,0.0063521,347.77,0.45456,0,0
0.20446,0.0099819,1789.5,3.7596,21.533,0.14438,0.0018149,1673.3,0,0,0
0.18779,0.019964,1033.8,4.3778,21.533,0.12771,0.011797,917.6,0.61817,0,0
0.093132,0.030853,264.62,5.1126,129.2,0.033053,0.022686,148.43,1.353,107.67,0
0.12418,0.015426,653.17,4.6952,21.533,0.064102,0.0072595,536.97,0.93557,0,0
0.19706,0,1648,4.0636,21.533,0.13698,0,1531.8,0.30397,0,0
0.20612,0.0018149,1465.6,4.1899,21.533,0.14604,0.0018149,1349.4,0.43023,0,0
0.15338,0.017241,1033.6,4.484,21.533,0.093302,0.017241,917.38,0.72437,0,0
0.090589,0.029038,459,5.0545,21.533,0.03051,0.029038,342.8,1.2949,0,0
0.0798,0.023593,548.29,4.9879,86.133,0.019721,0.023593,432.09,1.2283,64.6,0
0.099375,0.014519,572.03,4.8809,107.67,0.039295,0.014519,455.84,1.1213,86.133,0
0.13057,0.012704,829.53,4.7633,21.533,0.070493,0.012704,713.34,1.0037,0,0
0.14877,0.014519,1207.3,4.5565,21.533,0.088691,0.014519,1091.1,0.79683,0,0
