@relation featureMatrix

@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.66574,10,0.34043,2,0
0.85086,7,0.52554,0,0
0.60688,7,0.28157,0,0
0.49423,11,0.16892,4,0
0.95754,10,0.63223,3,0
1.2903,10,0.96502,3,0
1.3341,10,1.0088,3,0
1.2236,10,0.89824,3,0
1.2103,10,0.88497,3,0
1.295,10,0.96972,3,0
1.2542,10,0.92885,3,0
1.0902,9,0.76492,2,0
0.9233,9,0.59799,2,0
0.89137,9,0.56605,2,0
0.80318,9,0.47787,2,0
0.47437,9,0.14906,2,0
0.88105,8,0.55574,1,0
0.87413,8,0.54882,1,0
0.69525,9,0.36994,2,0
0.70718,9,0.38187,2,0
0.49486,8,0.16955,1,0
0.68106,11,0.35575,4,0
0.52935,12,0.20404,5,0
0.58123,15,0.25591,8,1
0.40959,10,0.084279,3,1
0.78655,9,0.46124,2,1
1.0926,9,0.76726,2,1
0.8956,9,0.57028,2,1
0.84724,13,0.52193,6,1
1.1054,17,0.78008,10,1
0.79443,16,0.46912,9,1
0.65148,24,0.32617,17,1
0.73949,19,0.41418,12,1
0.91962,11,0.5943,4,1
0.9874,20,0.66208,13,1
1.2874,21,0.9621,14,1
0.88765,24,0.56233,17,1
0.98711,33,0.6618,26,1
0.95137,18,0.62606,11,1
1.1388,11,0.8135,4,1
0.94761,9,0.6223,2,1
1.151,10,0.82572,3,1
0.93868,10,0.61336,3,1
0.94029,15,0.61498,8,1
1.075,9,0.7497,2,1
0.76849,8,0.44318,1,1
0.74459,11,0.41927,4,1
0.93176,21,0.60645,14,1
0.78304,32,0.45772,25,1
0.83886,28,0.51355,21,1
0.66154,81,0.33623,74,1
0.80636,90,0.48105,83,1
0.89905,54,0.57374,47,1
1.1116,48,0.78625,41,1
0.91293,36,0.58762,29,1
0.96181,9,0.6365,2,1
1.1005,8,0.77524,1,1
0.79322,19,0.4679,12,1
0.72068,32,0.39537,25,1
0.78572,30,0.46041,23,1
0.97874,23,0.65343,16,1
0.99697,19,0.67166,12,1
1.0451,16,0.71974,9,1
1.1868,28,0.86149,21,1
1.0561,26,0.7308,19,1
1.0549,23,0.72961,16,1
0.8979,20,0.57259,13,1
0.77322,22,0.44791,15,1
0.68768,28,0.36237,21,1
0.72621,19,0.4009,12,1
0.77354,23,0.44823,16,1
0.83768,25,0.51237,18,1
0.64294,25,0.31763,18,1
0.59401,17,0.2687,10,1
0.56655,23,0.24124,16,1
0.72224,19,0.39692,12,1
0.90762,18,0.58231,11,1
0.66427,21,0.33895,14,1
0.6719,39,0.34659,32,1
0.94507,40,0.61976,33,1
1.0727,40,0.74737,33,1
1.0743,40,0.74898,33,1
1.0539,40,0.72861,33,1
1.1997,40,0.87434,33,1
1.2087,23,0.88336,16,1
1.4596,10,1.1343,3,1
1.4678,9,1.1425,2,1
1.4475,30,1.1222,23,1
1.4336,9,1.1083,2,1
1.4885,9,1.1632,2,1
1.5038,9,1.1785,2,1
1.439,9,1.1137,2,1
1.3465,9,1.0211,2,1
1.399,9,1.0737,2,1
1.3459,9,1.0206,2,1
1.2206,9,0.89528,2,1
0.96387,9,0.63855,2,1
1.1937,9,0.86839,2,1
1.1075,9,0.78223,2,1
0.99933,9,0.67402,2,1
1.161,9,0.83571,2,1
1.2509,9,0.92561,2,1
1.2296,9,0.90433,2,1
1.1621,9,0.83674,2,1
0.96296,9,0.63765,2,1
0.56977,15,0.24445,8,1
0.3938,22,0.068491,15,1
0.53356,15,0.20825,8,1
0.89715,11,0.57184,4,1
0.52027,14,0.19496,7,1
0.40639,18,0.08108,11,1
0.47221,13,0.14689,6,1
0.65719,9,0.33188,2,1
0.49037,13,0.16506,6,1
0.34324,16,0.017926,9,1
0.65957,11,0.33426,4,1
0.70398,7,0.37866,0,1
0.38534,18,0.060031,11,1
0.29381,27,0,20,1
0.33617,29,0.042354,22,1
0.31642,13,0.022609,6,1
0.47513,10,0.18132,3,1
0.45167,13,0.15785,6,1
0.33589,12,0.042079,5,1
0.35416,13,0.060344,6,1
0.45578,14,0.16196,7,1
0.23736,35,0,28,1
0.36366,38,0.12629,31,1
0.65208,23,0.41471,16,1
0.70115,13,0.46379,6,1
0.85325,9,0.61589,2,1
0.87234,9,0.63497,2,1
0.45707,27,0.21971,20,1
0.31364,34,0.076276,27,1
0.39987,26,0.16251,19,1
0.42671,17,0.18935,10,1
0.41918,19,0.18181,12,1
0.51013,17,0.27277,10,0
0.68908,14,0.45172,7,0
0.31018,30,0.072819,23,0
0.48832,20,0.25095,13,0
0.56076,15,0.32339,8,0
0.62226,9,0.3849,2,0
0.71112,11,0.47376,4,0
0.40853,17,0.17116,10,0
0.5017,15,0.26434,8,0
0.48915,14,0.25178,7,0
0.30438,26,0.067014,19,0
0.36956,19,0.13219,12,0
0.41247,13,0.17511,6,0
0.29924,18,0.061875,11,0
0.31594,26,0.078574,19,0
0.32464,29,0.087277,22,0
0.5259,24,0.28853,17,0
0.37907,27,0.14171,20,0
0.29716,37,0.059801,30,0
0.47636,25,0.23899,18,0
0.46381,19,0.22645,12,0
0.51574,21,0.27838,14,0
0.55033,16,0.31296,9,0
0.52994,16,0.29257,9,0
0.41267,13,0.1753,6,0
0.42017,18,0.18281,11,0
0.32325,26,0.085882,19,0
0.26439,32,0.027029,25,0
0.53238,22,0.29501,15,0
0.71352,14,0.47615,7,0
0.467,18,0.22964,11,0
0.46427,19,0.22691,12,0
0.6787,21,0.44134,14,0
0.78376,22,0.5464,15,0
0.98012,14,0.74276,7,0
0.84896,15,0.61159,8,0
0.66652,18,0.42915,11,0
0.48394,20,0.24658,13,0
0.53188,24,0.29451,17,0
0.33218,41,0.094813,34,0
0.70185,20,0.46448,13,0
0.54425,19,0.30688,12,0
0.81645,15,0.57909,8,0
0.70827,13,0.47091,6,0
0.61885,13,0.38148,6,0
0.49607,14,0.2587,7,0
0.49401,18,0.25665,11,0
0.82186,13,0.58449,6,0
0.71994,16,0.48258,9,0
0.77209,14,0.53472,7,0
0.83976,14,0.60239,7,0
0.78335,14,0.54598,7,0
0.69242,14,0.45506,7,0
0.81634,15,0.57898,8,0
0.81186,15,0.57449,8,0
0.37639,24,0.13903,17,0
0.35447,22,0.1171,15,0
0.37467,22,0.13731,15,0
0.32299,26,0.085623,19,0
0.45607,21,0.21871,14,0
0.66582,10,0.42846,3,0
0.64839,8,0.41103,1,0
0.47762,9,0.24026,2,0
0.77806,9,0.54069,2,0
0.80772,10,0.57036,3,0
0.58762,11,0.35025,4,0
0.35579,17,0.11843,10,0
0.57966,11,0.3423,4,0
0.59394,14,0.35658,7,0
0.34731,19,0.10995,12,0
0.4424,14,0.20504,7,0
0.4166,15,0.17923,8,0
0.48938,21,0.25201,14,0
0.62187,11,0.38451,4,0
0.59434,9,0.35698,2,0
0.94947,8,0.7121,1,0
0.73925,8,0.50189,1,0
0.41662,14,0.17926,7,0
0.55823,12,0.32087,5,0
0.5259,13,0.28853,6,0
0.48927,15,0.2519,8,0
0.37697,18,0.1396,11,0
0.52815,22,0.29078,15,0
0.75282,15,0.51546,8,0
0.58035,20,0.34298,13,0
0.76394,21,0.52658,14,0
0.5524,16,0.31504,9,0
0.84327,12,0.60591,5,0
0.44981,18,0.21244,11,0
0.46708,14,0.22971,7,0
0.56693,24,0.32956,17,0
0.62982,27,0.39246,20,0
0.44015,29,0.20279,22,0
0.44663,35,0.20927,28,0
0.4087,16,0.17134,9,0
0.57394,18,0.33658,11,0
0.60456,16,0.36719,9,0
0.43137,21,0.19401,14,0
0.5091,33,0.27174,26,0
0.44829,28,0.21093,21,0
0.49536,24,0.25799,17,0
0.54298,35,0.30561,28,0
0.51492,23,0.27756,16,0
0.52164,11,0.28428,4,0
0.70992,7,0.47256,0,0
0.59685,8,0.35949,1,0
0.44388,11,0.20651,4,0
0.25016,29,0.012799,22,0
0.2871,35,0.049735,28,0
0.40481,31,0.16744,24,0
0.35763,29,0.12027,22,0
0.33784,41,0.10048,34,0
0.28501,28,0.047643,21,0
0.39214,25,0.15478,18,0
0.28755,34,0.050186,27,0
0.38511,22,0.14775,15,0
0.42635,16,0.18898,9,0
0.86937,17,0.632,10,0
0.72039,17,0.48302,10,0
0.47208,16,0.23471,9,0
0.63022,19,0.39286,12,0
0.61799,15,0.38063,8,0
0.50313,13,0.26577,6,0
0.43423,24,0.19687,17,0
0.34788,31,0.11052,24,0
0.45336,27,0.216,20,0
0.35242,31,0.11506,24,0
0.46795,25,0.23058,18,0
0.41304,22,0.17567,15,0
0.33412,29,0.096757,22,0
0.5034,27,0.26604,20,0
0.46873,18,0.23137,11,0
0.43134,25,0.19398,18,0
0.26098,19,0.023613,12,0
0.27049,23,0.033123,16,0
0.26939,19,0.032025,12,0
0.28468,29,0.047311,22,0
0.24572,24,0.0083555,17,0
0.27464,18,0.03728,11,0
0.4259,22,0.18854,15,0
0.45504,28,0.21767,21,0
0.44431,28,0.20695,21,0
0.37943,26,0.14206,19,0
0.38358,28,0.14622,21,0
0.48387,31,0.2465,24,0
0.43247,22,0.19511,15,0
0.41256,25,0.17519,18,0
0.42014,26,0.18278,19,0
0.42319,33,0.18582,26,0
0.38732,31,0.14996,24,0
0.31816,33,0.0808,26,0
0.31967,31,0.082307,24,0
0.56254,24,0.32517,17,0
0.48372,23,0.24636,16,0
0.62799,16,0.39063,9,0
0.88922,8,0.65185,1,0
1.126,8,0.88868,1,0
0.94463,8,0.70727,1,0
0.56763,12,0.33027,5,0
0.83241,14,0.59504,7,0
0.74944,8,0.51208,1,0
0.6888,11,0.45143,4,0
0.63201,15,0.39464,8,0
0.44207,27,0.20471,20,0
0.42627,15,0.18891,8,0
0.46243,15,0.22507,8,0
0.40773,15,0.17036,8,0
0.68963,12,0.45226,5,0
0.48099,53,0.24363,46,0
0.45595,53,0.21859,46,0
0.493,35,0.25564,28,0
0.52795,21,0.29058,14,0
0.45064,26,0.21328,19,1
0.44336,20,0.206,13,1
0.45551,18,0.21815,11,1
0.31595,23,0.078587,16,1
0.75014,12,0.51278,5,1
0.67836,19,0.44099,12,1
0.69569,18,0.45832,11,1
0.93756,20,0.70019,13,1
0.89356,27,0.6562,20,1
1.2257,40,0.98837,33,1
1.0723,35,0.83495,28,1
1.2071,39,0.96972,32,1
1.1325,22,0.89509,15,1
0.93138,37,0.69402,30,1
0.74367,15,0.50631,8,1
0.75814,27,0.52078,20,1
0.62315,42,0.38578,35,1
0.61873,22,0.38137,15,1
0.59187,15,0.35451,8,1
0.64715,13,0.40978,6,1
0.83318,12,0.59582,5,1
0.83359,12,0.59623,5,1
0.87945,11,0.64209,4,1
0.87284,13,0.63547,6,1
0.54749,16,0.31012,9,1
0.6444,16,0.40704,9,1
0.49138,23,0.25402,16,1
0.5781,17,0.34074,10,1
0.68662,19,0.44925,12,1
0.73262,23,0.49526,16,1
0.57646,22,0.3391,15,1
0.4664,20,0.22903,13,1
0.50174,15,0.26437,8,1
0.39536,18,0.15799,11,1
0.46552,22,0.22816,15,1
0.55267,19,0.31531,12,1
0.34956,21,0.1122,14,1
0.5263,20,0.28894,13,1
0.48916,19,0.25179,12,1
0.64907,16,0.41171,9,1
0.7215,17,0.48413,10,1
0.60083,15,0.36347,8,1
0.6363,23,0.39893,16,1
0.54918,14,0.31182,7,1
0.68041,20,0.44305,13,1
0.4917,36,0.25433,29,1
0.56978,33,0.33241,26,1
0.3131,35,0.075739,28,1
0.38184,32,0.14448,25,1
0.77067,18,0.5333,11,1
1.4974,10,1.2601,3,1
1.6296,10,1.3922,3,1
1.4647,10,1.2273,3,1
1.2214,10,0.98404,3,1
1.4935,11,1.2562,4,1
1.5609,11,1.3236,4,1
1.6327,11,1.3953,4,1
1.5043,11,1.2586,4,1
1.488,10,1.2422,3,1
1.523,10,1.2773,3,1
1.4784,10,1.2327,3,1
1.3506,10,1.1049,3,1
1.3404,9,1.0947,2,1
1.4703,9,1.2245,2,1
1.262,11,1.0163,4,1
0.97807,32,0.73235,25,1
1.0194,47,0.77368,40,1
0.79934,19,0.55362,12,1
0.7127,28,0.46698,21,1
0.8885,23,0.64278,16,1
1.0952,17,0.84949,10,1
1.11,19,0.86433,12,1
1.2127,14,0.96698,7,1
1.2499,12,1.0042,5,1
1.3307,8,1.085,1,1
1.2199,15,0.97421,8,1
0.84596,40,0.60024,33,1
0.86315,40,0.61743,33,1
1.1353,36,0.88962,29,1
1.2013,38,0.95563,31,1
1.0731,40,0.82742,33,1
0.9422,32,0.69648,25,1
1.184,12,0.93832,5,1
1.3993,10,1.1536,3,1
1.4126,9,1.1669,2,1
1.2764,13,1.0307,6,1
1.1136,40,0.86788,33,1
1.2667,24,1.021,17,1
1.1293,14,0.88358,7,1
1.1034,17,0.85767,10,1
1.0877,15,0.84201,8,1
1.0063,17,0.76059,10,1
1.2185,12,0.97273,5,1
1.0506,25,0.80489,18,1
1.1617,18,0.91597,11,1
1.2646,10,1.0189,3,1
1.2036,11,0.95787,4,1
1.1032,10,0.85753,3,1
1.095,14,0.84924,7,1
1.1785,10,0.93279,3,1
1.099,10,0.8533,3,1
0.95804,13,0.71232,6,1
1.076,10,0.83025,3,1
1.3076,9,1.0619,2,1
1.3125,9,1.0668,2,1
1.322,9,1.0762,2,1
1.4516,9,1.2059,2,1
1.3068,9,1.0611,2,1
1.4112,9,1.1655,2,1
1.37,9,1.1243,2,1
1.5515,9,1.3058,2,1
1.5576,9,1.3119,2,1
1.5201,9,1.2744,2,1
1.496,9,1.2503,2,1
1.4769,9,1.2312,2,1
1.3786,8,1.1329,1,1
1.2195,8,0.97383,1,1
0.74936,27,0.50364,20,1
0.44799,39,0.20227,32,1
0.4631,25,0.21738,18,1
0.41099,28,0.16527,21,1
0.4155,31,0.16978,24,0
0.27772,39,0.032002,32,0
0.3392,35,0.093481,28,0
0.33576,36,0.090043,29,0
0.26077,42,0.015054,35,0
0.3448,33,0.099081,26,0
0.35761,45,0.11189,38,0
0.34698,47,0.10126,40,0
0.34579,32,0.10007,25,0
0.38357,34,0.13785,27,0
0.38689,32,0.14117,25,0
0.43499,20,0.18927,13,0
0.3618,30,0.11608,23,0
0.36327,24,0.11755,17,0
0.41061,21,0.16489,14,0
0.34277,28,0.097048,21,0
0.30407,28,0.058354,21,0
0.27565,20,0.029935,13,0
0.39727,24,0.15155,17,0
0.2644,38,0.018678,31,0
0.32856,38,0.082836,31,0
0.3807,41,0.13498,34,0
0.45553,27,0.20981,20,0
0.17079,37,0,30,0
0.3729,36,0.20211,29,0
0.38873,34,0.21794,27,0
0.33628,36,0.16549,29,0
0.41764,26,0.24685,19,0
0.62235,24,0.45156,17,0
0.3742,53,0.20341,46,0
0.30068,68,0.12989,61,0
0.24261,61,0.07182,54,0
0.42043,54,0.24965,47,0
0.43606,35,0.26527,28,0
0.39996,33,0.22917,26,0
0.45845,24,0.28766,17,0
0.76516,16,0.59437,9,0
1.0558,13,0.88502,6,0
0.92322,13,0.75243,6,0
0.89038,13,0.71959,6,0
1.2828,13,1.1121,6,0
1.3493,12,1.1785,5,0
1.0729,13,0.90209,6,0
0.96406,15,0.79327,8,0
0.73321,22,0.56242,15,0
0.36134,33,0.19055,26,0
0.30135,54,0.13056,47,0
0.29399,58,0.1232,51,0
0.77226,24,0.60147,17,0
0.64127,20,0.47048,13,0
0.33542,34,0.16463,27,0
0.37808,34,0.20729,26,1
0.29122,40,0.12043,32,1
0.53653,28,0.36574,20,1
1.1336,12,0.96281,4,1
0.7142,13,0.54341,5,1
0.49194,19,0.32115,11,1
0.5316,12,0.36081,4,1
0.93667,10,0.76588,2,1
1.2405,13,1.0697,5,1
1.2195,10,1.0487,2,1
0.92827,31,0.75748,23,1
0.50703,41,0.33624,33,1
0.43284,34,0.26205,26,1
0.44421,29,0.27342,21,1
0.34227,43,0.17148,35,1
0.31173,45,0.14094,37,1
0.28611,46,0.11532,38,1
0.41974,43,0.24895,35,0
0.79471,16,0.62392,8,0
0.39491,46,0.22412,38,0
0.43669,49,0.2659,41,0
0.35675,43,0.18597,35,0
0.25538,39,0.084587,31,0
0.29859,51,0.1278,43,0
0.28025,45,0.10946,37,0
0.43533,42,0.26454,34,0
0.53551,36,0.36472,28,0
0.54895,31,0.37816,23,0
0.69182,13,0.52103,5,0
1.3264,9,1.1556,1,0
1.3601,9,1.1893,1,0
1.0458,9,0.87497,1,0
1.1717,9,1.0009,1,0
1.1361,9,0.96532,1,0
1.1415,10,0.97067,2,0
1.0642,13,0.89344,5,0
0.79646,10,0.62568,2,0
1.193,9,1.0223,1,0
1.406,9,1.2352,1,0
1.2401,9,1.0693,1,0
0.88612,9,0.71533,1,0
0.99334,10,0.82255,2,0
0.89114,8,0.72035,0,0
1.0265,9,0.85572,1,0
1.1327,8,0.96195,0,0
1.0541,8,0.88333,0,0
1.2111,8,1.0403,0,0
1.0487,8,0.87791,0,0
1.0457,8,0.87496,0,0
1.1493,8,0.97846,0,0
0.79273,8,0.62194,0,0
0.84063,10,0.66984,2,0
0.60534,17,0.43455,9,0
0.5204,15,0.34961,7,0
0.55264,10,0.38185,2,0
0.61884,14,0.44805,6,0
0.45117,24,0.28038,16,0
0.46527,26,0.29448,18,0
0.51326,17,0.34247,9,0
0.59503,10,0.42424,2,0
0.58463,9,0.41384,1,0
0.79995,14,0.62916,6,0
0.86492,16,0.69413,8,0
0.70916,12,0.53837,4,0
0.61584,13,0.44505,5,0
0.79979,12,0.62901,4,0
0.53849,14,0.3677,6,0
0.5986,19,0.42781,11,0
0.37696,18,0.20618,10,0
0.50645,20,0.33566,12,0
0.4852,21,0.31441,13,0
0.38607,21,0.21528,13,0
0.51682,17,0.34603,9,0
0.54134,11,0.37055,3,0
0.5193,12,0.34852,4,0
0.38532,15,0.21453,7,0
0.7647,18,0.59391,10,0
0.82668,11,0.65589,3,0
0.532,10,0.36121,2,0
0.55875,10,0.38796,2,0
0.80823,19,0.63745,11,0
0.68247,17,0.51168,9,0
1.108,8,0.93724,0,0
0.86884,7,0.69805,0,0
0.59299,16,0.4222,9,0
0.45712,18,0.28633,11,0
0.99871,9,0.82792,2,0
1.1535,9,0.98272,2,0
0.7908,10,0.62001,3,0
0.71034,14,0.53955,7,0
0.58847,15,0.41768,8,0
0.429,14,0.25821,7,0
0.47715,26,0.30636,19,0
0.58724,25,0.41645,18,0
0.76796,15,0.59717,8,0
0.97656,7,0.80577,0,0
1.3552,9,1.1844,2,0
0.81505,9,0.64426,2,0
0.72038,25,0.5496,18,0
0.30052,63,0.12974,56,0
0.43785,49,0.26706,42,0
0.43424,63,0.26345,56,0
0.44401,93,0.27322,86,0
0.40282,129,0.23203,122,0
0.40703,105,0.23624,98,0
0.49937,86,0.32858,79,0
0.65074,81,0.47996,74,0
0.53164,67,0.36085,60,0
0.66395,42,0.49316,35,0
0.55691,30,0.38613,23,0
0.61855,24,0.44776,17,0
0.57961,23,0.40882,16,0
0.42644,21,0.25565,14,0
0.62339,15,0.4526,8,0
0.56049,19,0.3897,12,0
0.56562,16,0.39483,9,0
0.69067,17,0.51988,10,0
0.65468,17,0.48389,10,0
0.49347,18,0.32268,11,0
0.80933,9,0.63854,2,0
1.2555,9,1.0847,2,0
1.2031,9,1.0323,2,0
0.87254,9,0.70175,2,0
0.98691,9,0.81612,2,0
0.91629,9,0.7455,2,0
0.96536,9,0.79457,2,0
0.57246,11,0.40167,4,0
0.89562,9,0.72484,2,0
0.96716,9,0.79637,2,0
0.95827,9,0.78749,2,0
0.64246,9,0.47167,2,0
0.45748,24,0.28669,17,0
0.74262,24,0.57183,17,0
0.61934,22,0.44855,15,0
0.64227,33,0.47148,26,0
0.44169,54,0.2709,47,0
0.48694,58,0.31615,51,0
0.51312,55,0.34234,48,0
0.59766,14,0.42687,7,1
0.73907,14,0.56828,7,1
0.92741,7,0.75662,0,1
0.79243,9,0.62164,2,1
0.7617,10,0.59091,3,1
0.5355,15,0.36471,8,1
0.80076,12,0.62997,5,1
0.92109,11,0.75031,4,1
0.77787,15,0.60708,8,1
0.57226,20,0.40147,13,1
0.67318,14,0.5024,7,1
0.82378,9,0.65299,2,1
0.94484,10,0.77405,3,1
0.48447,14,0.31368,7,1
0.37482,25,0.20403,18,1
0.33249,22,0.1617,15,1
0.47505,21,0.30426,14,1
0.53778,18,0.36699,11,1
0.42697,24,0.25618,17,1
0.44527,15,0.27448,8,1
0.63556,16,0.46478,9,1
0.40122,10,0.23043,3,1
0.72686,12,0.55607,5,1
0.70356,12,0.53277,5,0
0.73609,12,0.5653,5,0
0.70825,12,0.53746,5,0
0.69816,11,0.52738,4,0
0.68532,7,0.51453,0,0
0.78583,8,0.61504,1,0
0.69171,11,0.52092,4,0
0.55933,8,0.38854,1,0
0.56102,15,0.39024,8,0
0.51422,19,0.34343,12,0
0.45286,18,0.28207,11,0
0.4135,18,0.24271,11,0
0.7046,16,0.53381,9,0
0.88008,19,0.70929,12,0
0.86772,18,0.69693,11,0
0.61979,18,0.449,11,0
0.72254,20,0.55175,13,0
0.85867,18,0.68789,11,0
0.097332,7,0,0,0
0.015562,6,0,0,0
0.036087,11,0.020525,5,0
0.0052689,7,0,1,0
0,1,0,0,1
0.052362,11,0.052362,10,1
0.29141,17,0.29141,16,1
0.32014,20,0.32014,19,1
0.34143,28,0.34143,27,1
0.57104,30,0.57104,29,1
0.54692,24,0.54692,23,1
0.63939,32,0.63939,31,1
0.88537,33,0.88537,32,1
0.8915,33,0.8915,32,1
0.88086,32,0.88086,31,1
0.65013,35,0.65013,34,1
0.79102,33,0.79102,32,1
0.91951,33,0.91951,32,1
0.88491,34,0.88491,33,1
0.99909,33,0.99909,32,1
0.83405,34,0.83405,33,1
0.88869,36,0.88869,35,1
1.0396,34,1.0396,33,1
1.021,34,1.021,33,1
0.83108,34,0.83108,33,1
0.77692,34,0.77692,33,1
1.0227,35,1.0227,34,1
1.1602,11,1.1602,10,1
1.0956,9,1.0956,8,1
1.2411,9,1.2411,8,1
1.3214,9,1.3214,8,1
1.3375,9,1.3375,8,1
1.2871,9,1.2871,8,1
1.3293,9,1.3293,8,1
1.4008,9,1.4008,8,1
1.2903,9,1.2903,8,1
1.2027,9,1.2027,8,1
1.3388,9,1.3388,8,1
1.4094,9,1.4094,8,1
1.3347,9,1.3347,8,1
1.2965,10,1.2965,9,1
1.3985,10,1.3985,9,1
1.3767,9,1.3767,8,1
1.3555,9,1.3555,8,1
1.3625,9,1.3625,8,1
1.3216,9,1.3216,8,1
1.244,9,1.244,8,1
1.3448,9,1.3448,8,1
1.3479,9,1.3479,8,1
1.3719,9,1.3719,8,1
1.3982,10,1.3982,9,1
1.5137,10,1.5137,9,1
1.4176,10,1.4176,9,1
1.1464,10,1.1464,9,1
0.86936,10,0.86936,9,1
0.91681,9,0.91681,8,1
0.61287,10,0.61287,9,1
0.062337,16,0.062337,15,1
8.5944e-05,2,8.5944e-05,1,1
0.025684,20,0.025684,19,1
0.055033,41,0.055033,40,1
0.00017439,1,0.00017439,0,0
2.9473e-05,2,2.9473e-05,1,0
0.13752,9,0.13752,8,0
0.36377,6,0.36377,5,0
0.22781,1,0.22781,0,0
0.016238,7,0.016238,6,0
0.089091,9,0.089091,8,0
0.176,15,0.176,14,0
0.00123,10,0.00123,9,0
0.00065451,3,0.00065451,2,0
0.012505,5,0.012505,4,0
0.02231,15,0.02231,14,0
0.0052046,18,0.0052046,17,0
0.0042701,7,0.0042701,6,0
0.046707,13,0.046707,12,0
0.057718,9,0.057718,8,0
0.044325,15,0.044325,14,0
0.03902,12,0.03902,11,0
0.080325,10,0.080325,9,0
0.010335,21,0.010335,20,0
0.0055942,16,0.0055942,15,0
0.062428,11,0.062428,10,0
5.4755e-05,3,5.4755e-05,2,0
0.099764,5,0.099764,4,0
4.5389e-07,1,4.5389e-07,0,0
0.010835,14,0.010835,13,1
0.20942,22,0.20942,21,1
0.56749,9,0.56749,8,1
0.73152,9,0.73152,8,1
0.7005,13,0.7005,12,1
0.69385,10,0.69385,9,1
0.57505,26,0.57505,25,1
0.77464,36,0.77464,35,1
1.1101,17,1.1101,16,1
0.91216,9,0.91216,8,1
0.93381,9,0.93381,8,1
0.92832,12,0.92832,11,1
1.0829,9,1.0829,8,1
1.0076,12,1.0076,11,1
0.82617,13,0.82617,12,1
0.80487,10,0.80487,9,1
1.0284,9,1.0284,8,1
0.95207,9,0.95207,8,1
0.76268,9,0.76268,8,1
0.91788,10,0.91788,9,1
1.2118,21,1.2118,20,1
0.96639,10,0.96639,9,1
0.72234,8,0.72234,7,1
0.71681,8,0.71681,7,1
1.1092,9,1.1092,8,1
0.87179,33,0.87179,32,1
0.62699,27,0.62699,26,1
0.86014,53,0.86014,52,1
0.7327,55,0.7327,54,1
0.50943,64,0.50943,63,1
0.57855,45,0.57855,44,1
0.87983,12,0.87983,11,1
0.91419,12,0.91419,11,1
0.60186,18,0.60186,17,1
0.58916,25,0.58916,24,1
0.72595,20,0.72595,19,1
0.70358,17,0.70358,16,1
0.85787,15,0.85787,14,1
0.67658,14,0.67658,13,1
0.73548,17,0.73548,16,1
0.69115,15,0.69115,14,1
0.92942,26,0.92942,25,1
0.75143,39,0.75143,38,1
0.42578,27,0.42578,26,1
0.58196,27,0.58196,26,1
0.76798,26,0.76798,25,1
0.66736,23,0.66736,22,1
0.44465,24,0.44465,23,1
0.40558,22,0.40558,21,1
0.36416,22,0.36416,21,1
0.57127,20,0.57127,19,1
0.43287,19,0.43287,18,1
0.53126,21,0.53126,20,1
