@relation featureMatrix

@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.63203,8,1
1.0404,8,1
0.51122,8,1
0.65375,8,1
0.9076,8,1
0.72051,8,1
0.60382,8,1
1.0411,8,1
0.73637,8,1
0.57388,8,1
0.81382,8,1
0.64004,8,1
1.0136,8,1
0.60791,8,1
0.41613,8,1
0.55555,8,1
0.31094,9,1
0.37907,8,1
0.87806,8,1
0.69963,8,1
0.9745,8,1
0.99268,8,1
1.0447,8,1
1.0925,8,1
1.0481,8,1
1.1173,8,1
1.1562,8,1
1.0361,8,1
1.217,8,1
1.1433,8,1
1.1285,8,1
1.1271,7,1
1.0534,7,1
1.1001,8,1
1.1881,7,1
1.1028,7,1
1.0189,7,1
0.92338,8,1
0.90657,7,1
0.78394,9,1
0.78837,8,1
0.89344,24,1
0.75212,43,1
0.44757,43,1
0.67113,45,1
0.54248,43,1
0.3656,46,1
0.38914,49,1
0.58715,47,1
0.6826,47,1
0.54247,48,1
0.70706,53,1
0.7743,48,1
0.79443,50,1
0.8525,53,1
1.0662,52,1
1.0397,52,1
0.7598,52,1
0.47267,48,1
0.40483,51,1
0.47044,52,1
0.60378,44,1
0.75985,51,1
0.71695,51,1
0.58822,49,1
0.53409,49,1
0.80308,54,1
0.86656,54,1
0.82887,53,1
0.80273,52,1
1.1186,51,1
1.1604,51,1
0.95004,48,1
1.1121,55,1
1.0991,55,1
1.0405,54,1
1.0584,53,1
1.1152,53,1
1.0464,53,1
0.83955,52,1
0.85491,52,1
1.0548,51,1
0.82123,32,1
0.89167,49,1
0.89378,52,1
0.93118,52,1
0.79404,51,1
0.8129,50,1
0.96663,45,1
0.93375,21,1
0.83745,19,1
0.93156,19,1
0.79875,19,1
0.50968,31,1
0.28793,27,1
0.27695,38,1
0.42812,23,1
0.46794,22,1
0.57171,16,1
0.37952,23,1
0.29112,24,1
0.46282,15,1
0.6554,32,1
0.48405,42,1
0.54965,22,1
0.98715,16,1
0.78216,19,1
0.76134,23,1
0.88564,19,1
0.83245,57,1
0.50623,46,1
0.43642,47,1
0.3829,40,1
0.34253,43,1
0.36855,27,1
0.39012,41,1
0.36775,65,1
0.35244,62,1
0.49223,35,1
0.32244,59,1
0.64187,41,1
0.70491,33,1
0.66298,45,1
0.47486,17,1
0.6116,11,1
0.69484,11,1
0.40235,11,1
0.42955,11,1
0.52818,12,1
0.32861,11,1
0.33422,7,1
0.40251,12,1
0.24781,15,1
0.64255,5,0
0.432,5,0
0.2532,9,0
0.42214,12,0
0.29534,7,0
0.29455,13,0
0.56993,8,0
0.46524,11,0
0.44211,18,0
0.47104,20,0
0.27392,26,0
0.27983,35,0
0.39128,33,0
0.088437,25,0
0.50025,7,0
0.44356,30,0
0.49347,27,0
0.51333,10,0
0.071295,21,0
0.31134,13,0
0.21654,18,0
0.043511,14,0
0.53124,21,0
0.47705,31,0
0.47945,36,0
0.33465,34,0
0.38605,34,0
0.58128,19,0
0.1325,21,0
0.42393,8,0
0.49614,8,0
0.87744,7,0
0.47105,9,0
0.53282,7,0
0.61793,7,0
0.68538,6,0
0.98684,6,0
0.83131,10,0
0.6673,8,0
0.8602,6,0
0.69031,7,0
0.46038,9,0
0.54699,7,0
0.59806,7,0
0.44536,8,0
0.46943,10,0
0.47539,19,0
0.44039,21,0
0.25316,14,0
0.72413,6,0
0.71147,6,0
0.69467,6,0
0.55403,6,0
0.42215,6,0
0.45758,7,0
0.45201,7,0
0.39719,10,0
0.37353,13,0
0.67701,10,0
0.72034,6,0
0.25996,20,0
0.58672,35,0
0.64568,21,0
0.59622,6,0
0.56309,6,0
0.68578,7,0
0.57164,6,0
0.68374,7,0
0.39695,6,0
0.60924,13,0
0.56753,10,0
0.54848,3,0
0.56874,3,0
0.63368,3,0
0.53693,5,0
0.3411,6,0
0.37784,7,0
0.49774,10,0
0.19705,12,0
0.37462,6,0
0.43446,8,0
0.40975,7,0
0.4566,7,0
0.49565,7,0
0.43655,6,0
0.61233,6,0
0.59798,6,0
0.51079,8,0
0.44567,11,0
0.34795,17,1
0.60467,13,1
0.96342,11,1
1.0154,14,1
1.054,12,1
0.90214,9,1
0.99601,7,1
1.2241,7,1
1.2619,7,1
1.27,7,1
0.98356,12,1
0.99208,12,1
1.1734,13,1
1.1731,13,1
1.0694,13,1
1.0543,13,1
0.97706,11,1
1.1755,9,1
0.99994,7,1
0.97553,10,1
1.1619,11,1
1.0939,7,1
1.1125,11,1
0.95717,12,1
1.0221,11,1
1.1351,11,1
0.97661,10,1
1.0604,12,1
1.0979,10,1
0.82845,10,1
1.0719,6,1
1.0103,11,1
1.0535,12,1
1.1925,12,1
1.1739,12,1
1.1246,12,1
1.2595,12,1
1.1522,12,1
1.1644,11,1
1.1676,11,1
1.1174,11,1
1.0687,11,1
1.0265,11,1
1.121,9,1
0.93572,6,1
0.95633,6,1
0.99581,11,1
0.80774,14,1
0.79195,29,1
0.3845,109,1
0.77986,25,1
0.23291,18,0
0.56218,4,0
0.67372,1,0
0.64315,4,0
0.6595,8,0
0.23348,10,0
0.35585,11,0
0.43453,10,0
0.34995,38,0
0.52621,78,0
0.36448,55,0
0.23814,60,0
0.4294,123,0
0.1435,135,0
0.39612,73,0
0.61493,39,0
0.37832,51,0
0.6468,27,0
0.45888,32,0
0.42461,50,0
0.36761,36,0
0.28166,11,0
0.30972,11,0
0.42264,5,0
0.26968,15,0
0.54615,10,0
0.28791,16,0
0.40119,5,0
0.37745,12,1
0.70725,16,1
0.80199,17,1
1.0236,12,1
1.1847,9,1
1.2812,8,1
1.3032,8,1
1.3481,7,1
1.281,7,1
1.3376,7,1
1.1163,9,1
1.0468,9,1
1.0113,11,1
0.98942,13,1
1.1096,13,1
1.0044,13,1
0.81364,14,1
0.80197,13,1
0.73207,13,1
1.0551,13,1
0.85695,13,1
0.96767,13,1
0.93048,13,1
0.8421,13,1
1.1171,13,1
1.1267,13,1
1.1268,13,1
1.0276,13,1
1.0863,13,1
1.0227,13,1
0.98715,14,1
0.96792,13,1
1.0457,13,1
1.1742,13,1
1.1891,13,1
1.1568,14,1
1.1684,18,1
1.1674,13,1
1.0806,14,1
1.0277,15,1
1.2261,21,1
1.1035,20,1
1.11,13,1
0.93042,22,1
0.8615,22,1
0.97606,42,1
0.91309,37,1
1.1565,45,1
1.2333,45,1
1.2702,45,1
1.2649,45,1
1.1641,35,1
1.1479,43,1
1.1506,41,1
1.0716,45,1
0.99744,45,1
0.87347,46,1
0.97213,48,1
1.0134,45,1
1.0548,45,1
0.93613,46,1
0.79817,52,1
1.024,47,1
1.083,46,1
1.0373,48,1
1.0062,56,1
1.0114,53,1
0.75454,53,1
0.74135,55,1
0.77411,54,1
0.68612,64,1
0.70407,71,1
0.61131,89,1
0.73485,64,1
0.91145,56,1
1.048,56,1
0.92332,58,1
0.95904,54,1
0.96499,53,1
1.0253,52,1
1.1257,52,1
1.0345,52,1
0.91028,53,1
1.0459,53,1
1.1022,89,1
1.1234,100,1
1.2155,99,1
1.2286,104,1
1.134,93,1
0.98566,69,1
1.138,33,1
1.2428,18,1
1.3258,18,1
1.3308,16,1
1.3792,15,1
1.321,15,1
1.3235,15,1
1.347,15,1
1.4302,15,1
1.3989,15,1
1.4749,15,1
1.4694,15,1
1.3435,15,1
1.4396,15,1
1.3795,15,1
1.3557,15,1
1.1077,15,1
1.1151,15,1
1.2039,15,1
0.99802,15,1
0.81247,15,1
0.90391,15,1
0.43921,14,1
0.15244,15,1
0.83324,15,1
0.5741,15,1
0.39524,15,1
0.57665,15,1
0.58453,15,1
0.49584,11,1
0.61529,10,1
0.10768,10,1
0.35853,11,1
0.49996,11,1
0.10684,10,1
0.0767,10,1
0.061863,12,1
0.080063,10,1
0.23056,10,1
0.10791,11,1
0.1685,9,1
0.53248,11,1
0.55245,11,1
0.45569,10,1
0.37688,11,1
0.22314,13,1
0.41177,11,1
0.70495,12,1
0.68221,10,1
1.048,10,1
1.1639,12,1
1.2642,11,1
1.0208,11,1
1.1256,11,1
0.87464,11,1
0.28045,13,1
0.37468,11,0
0.5148,10,0
0.68437,7,0
0.38793,22,0
0.32864,22,0
0.39328,14,0
0.49851,12,0
0.50074,13,0
0.41854,8,0
0.34745,9,0
0.54237,13,0
0.2787,16,0
0.23765,16,0
0.25058,8,0
0.47774,13,0
0.44325,15,0
0.21257,14,0
0.24772,11,0
0.49314,17,0
0.16499,16,0
0.38592,11,0
0.38538,8,0
0.41599,11,0
0.41316,8,0
0.33678,12,0
0.42647,13,0
0.66276,8,0
0.2619,13,0
0.5137,5,0
0.33235,7,0
0.7144,8,0
0.35674,6,1
0.3335,11,1
0.11351,16,1
0.25884,12,1
0.51312,13,1
0.79169,12,1
1.1321,12,1
1.1081,12,1
1.1963,12,1
1.2781,12,1
1.3346,12,1
1.1247,12,1
0.95025,12,1
1.0202,12,1
1.0936,12,1
0.91941,12,1
0.9379,12,1
1.1108,12,1
1.1212,12,1
1.0274,12,1
0.995,7,1
1.263,7,1
1.153,6,1
1.1159,7,1
1.0722,11,1
1.1391,11,1
1.0733,8,1
1.0168,7,1
0.87556,13,1
0.9373,11,1
1.1009,6,1
0.88468,6,1
0.86383,9,1
1.1819,7,1
1.0782,6,1
0.88549,12,1
0.74409,12,1
1.0045,6,1
0.93612,10,1
0.64523,9,1
0.7243,7,1
0.91744,15,1
0.92395,25,1
0.42418,54,1
0.53391,15,1
0.20535,20,1
0.3183,19,1
0.5112,9,1
0.73542,6,1
0.40125,8,1
0.37181,12,1
0.18872,12,1
0.55773,13,0
0.50959,16,0
0.6071,9,0
0.46368,18,0
0.40322,15,0
0.40885,17,0
0.58895,20,0
0.17675,12,0
0.56318,7,0
0.50273,13,0
0.70952,10,0
0.56723,14,0
0.52356,10,0
0.33243,11,0
0.25715,13,0
0.36538,12,0
0.43461,17,0
0.25469,21,0
0.47821,19,0
0.73981,10,1
0.8434,10,1
0.92591,12,1
1.0949,13,1
0.97524,13,1
1.1508,7,1
1.2321,7,1
1.1737,7,1
1.1326,8,1
1.1131,10,1
1.1022,9,1
1.1274,6,1
0.75473,11,1
0.75169,12,1
0.78722,11,1
1.1079,12,1
1.0477,12,1
1.0583,12,1
1.0745,12,1
1.2188,12,1
1.1326,12,1
1.1236,12,1
1.2158,12,1
1.1249,12,1
0.93527,12,1
1.0876,11,1
1.0918,11,1
1.0583,12,1
0.94661,10,1
1.1658,11,1
1.1164,12,1
1.0691,11,1
0.85946,11,1
1.0484,11,1
1.12,8,1
1.0652,11,1
1.0228,10,1
1.0675,11,1
1.0302,11,1
0.94605,11,1
0.97438,11,1
1.0931,11,1
1.1244,12,1
1.119,11,1
0.8987,9,1
0.8203,6,1
0.92806,7,1
0.8394,8,1
0.7537,12,1
0.67931,8,1
0.80914,8,1
0.4376,15,1
0.33337,12,0
0.59113,4,0
0.67207,4,0
0.28377,14,0
0.1385,12,0
0.38577,12,0
0.49036,11,0
0.31289,11,0
0.11347,24,0
0.11277,19,0
0.62096,6,0
0.5541,17,0
0.60971,12,0
0.50332,40,0
0.37788,44,0
0.48617,40,0
0.20648,25,0
0.43329,10,0
0.704,3,0
0.86058,3,0
0.58844,4,0
0.34232,9,0
0.42702,10,0
0.36336,14,0
0.32249,11,1
0.36996,14,1
0.84572,12,1
1.0715,13,1
0.92206,10,1
1.1572,7,1
1.2337,7,1
1.2429,7,1
1.2388,7,1
1.2518,6,1
1.2217,6,1
1.0741,6,1
0.87912,7,1
0.86852,7,1
1.0649,6,1
1.2207,6,1
1.2208,6,1
1.1118,6,1
1.2118,9,1
1.1436,10,1
1.1917,8,1
1.2327,6,1
1.1576,8,1
1.1358,12,1
1.1125,11,1
1.1481,12,1
1.1683,12,1
1.1221,8,1
1.1032,10,1
0.94835,11,1
0.88225,11,1
1.055,10,1
0.95989,12,1
1.0148,7,1
1.2334,6,1
1.1639,7,1
1.1669,8,1
0.95987,9,1
0.61988,55,1
0.43051,116,1
0.13457,99,1
0.18382,33,1
0.38857,23,1
0.48654,3,0
0.36827,5,0
0.4405,7,0
0.4545,13,0
0.21807,8,0
0.20096,12,0
0.47055,26,0
0.61295,9,0
0.60764,8,0
0.4341,6,0
0.46236,13,0
0.48407,17,0
0.42787,20,0
0.32156,17,0
0.43386,16,0
0.31056,10,0
0.69035,1,0
0.60432,5,0
0.54831,4,0
0.53694,6,0
0.13094,9,0
0.30106,10,0
0.49384,11,0
0.58707,15,0
0.70978,9,0
0.51584,13,1
0.51899,11,1
1.0757,12,1
0.93641,13,1
1.0179,14,1
1.2185,7,1
1.1983,7,1
1.3382,7,1
1.1844,7,1
1.0442,6,1
1.1376,6,1
1.1873,8,1
1.1522,10,1
1.0956,8,1
0.51294,15,1
0.59239,11,1
0.97472,12,1
0.96508,8,1
0.76174,14,1
0.86108,11,1
0.89451,11,1
0.88058,11,1
1.0478,11,1
1.188,12,1
0.94281,13,1
0.86596,6,1
0.88797,11,1
0.61991,15,1
0.60162,32,1
0.6083,20,1
0.33099,23,1
0.2489,15,1
0.40736,12,0
0.51577,10,0
0.34352,7,0
0.61094,4,0
0.61134,4,0
0.25597,9,0
0.64028,9,0
0.45734,15,0
0.51517,14,0
0.29192,20,0
0.32426,22,0
0.34773,26,0
0.42235,15,0
0.48172,11,0
0.14009,31,0
0.33305,29,0
0.66739,8,0
0.2491,21,0
0.62465,18,0
0.73337,9,0
0.59087,22,0
0.60074,6,0
0.48148,12,0
0.48415,12,0
0.52584,9,0
0.66368,11,0
0.1507,9,0
0.45776,23,0
0.44505,19,0
0.55953,20,0
0.52971,17,0
0.43158,18,0
0.61329,13,0
0.60004,16,0
0.56699,14,0
0.50953,13,0
0.7502,9,0
0.74537,11,0
0.71086,12,1
0.8829,12,1
0.91685,12,1
0.7599,12,1
0.65436,12,1
0.55671,14,1
0.6616,11,1
0.83947,10,1
0.82141,10,1
0.93411,10,1
0.74294,11,1
0.83822,12,1
1.1138,12,1
0.94037,11,1
0.822,12,1
0.94371,12,1
1.0831,12,1
1.2016,11,1
1.092,11,1
1.1884,12,1
1.1545,11,1
1.0896,11,1
1.1174,12,1
1.1071,12,1
1.3223,11,1
0.99576,11,1
0.52659,11,1
0.45818,13,1
0.56367,14,1
0.5622,12,1
0.62018,13,1
0.82652,18,1
0.78428,15,1
0.77301,15,1
0.79935,14,1
0.86885,14,1
0.79935,14,1
0.87,14,1
0.62114,14,1
0.68921,13,1
0.40187,10,1
0.43069,11,1
0.36428,15,1
0.64437,13,1
0.77102,13,1
0.56323,13,1
0.41981,23,1
0.35128,22,1
0.45752,11,1
0.47004,13,1
0.48103,18,1
0.5669,12,1
0.68732,10,1
0.82116,7,1
0.53023,8,1
0.51852,12,1
0.88706,10,1
1.175,10,1
1.2263,10,1
1.1363,10,1
1.1677,10,1
1.2499,10,1
1.1454,10,1
1.0588,9,1
0.82426,9,1
0.85466,9,1
0.83024,11,1
0.45358,10,1
0.81549,8,1
0.78386,7,1
0.58751,12,1
0.65121,11,1
0.61592,28,1
0.68453,17,1
0.395,21,1
0.60155,22,1
0.61355,30,1
0.66875,22,1
0.89841,21,1
0.61134,21,1
0.51824,16,1
0.61917,18,1
0.4592,19,1
0.45851,18,1
0.65389,15,1
0.43924,22,1
0.54665,17,1
0.66833,13,1
0.54542,37,1
0.54427,19,1
0.35587,17,1
0.47457,12,1
0.57345,12,1
0.39457,16,1
0.53282,16,1
0.47372,19,1
0.53444,28,1
0.50051,15,1
0.39975,16,1
0.5737,12,1
0.77488,26,1
0.71555,39,1
0.5742,35,1
0.73021,31,1
0.63432,33,1
0.69139,34,1
0.64731,33,1
0.83687,39,1
0.74826,39,1
0.70534,39,1
0.57358,42,1
0.57976,45,1
0.61201,44,1
0.57876,46,1
0.43185,44,1
0.4905,41,1
0.81135,46,1
0.68064,47,1
0.97375,48,1
1.0846,48,1
1.1506,48,1
1.0714,48,1
1.0111,43,1
0.96358,36,1
0.88757,28,1
0.88451,29,1
0.93207,32,1
0.948,40,1
0.95544,36,1
0.98554,36,1
0.9697,40,1
0.92739,41,1
0.91612,40,1
0.92579,39,1
0.94705,33,1
0.8473,37,1
0.83327,51,1
0.89406,51,1
0.7302,51,1
0.75431,51,1
0.46466,50,1
0.6571,53,1
0.60043,51,1
0.82595,53,1
0.8249,51,1
0.99121,39,1
0.77222,34,1
0.84277,33,1
0.79416,38,1
0.90291,39,1
0.76261,31,1
0.84591,34,1
0.84508,29,1
0.74417,34,1
1.0068,52,1
0.87768,52,1
0.76072,51,1
0.44515,48,1
0.45648,47,1
0.4049,44,1
0.68756,24,1
0.57445,33,1
0.37703,46,1
0.59937,37,1
0.60968,27,1
0.47079,37,1
0.38807,37,1
0.64781,29,1
0.64251,39,1
0.45139,49,1
0.44804,49,1
0.50342,48,1
0.40393,46,1
0.44553,49,1
0.52397,49,1
0.5374,48,1
0.56595,50,1
0.47958,50,1
0.26354,47,1
0.5797,48,1
0.70585,34,1
0.77084,36,1
0.77812,33,1
0.77165,43,1
0.42801,46,1
0.46786,45,1
0.37367,38,1
0.39659,35,1
0.43948,40,1
0.49769,40,1
0.66818,35,1
0.60312,35,1
0.80478,35,1
0.90953,24,1
0.92289,25,1
0.90052,29,1
0.8857,34,1
0.86663,37,1
0.91645,41,1
1.0352,44,1
1.0495,42,1
1.0457,33,1
1.089,26,1
1.07,29,1
1.0511,18,1
1.1247,18,1
1.1319,18,1
1.0652,18,1
0.89112,17,1
0.78994,17,1
0.79739,17,1
0.75644,17,1
0.84908,17,1
0.62872,17,1
0.76575,16,1
0.88578,16,1
0.44152,18,1
0.49414,18,1
0.64638,18,1
0.53247,18,1
0.45969,21,1
0.61002,23,1
0.67135,23,1
0.97402,14,1
0.77832,14,1
0.55643,19,1
0.44833,22,1
0.70105,18,1
0.4253,30,1
0.60604,22,1
0.52075,19,1
0.80277,19,1
0.9221,13,1
0.90317,14,1
0.63021,14,1
0.44574,19,1
0.78687,14,1
0.66435,14,1
0.84493,17,1
0.87255,14,1
0.76347,14,1
0.77001,16,1
0.73448,14,1
0.75514,14,1
0.3615,20,1
0.5553,14,1
0.58762,16,1
0.41067,20,1
0.38508,19,1
0.65082,9,0
0.64403,8,0
0.4628,9,0
0.7466,10,0
0.79808,10,0
0.60623,12,0
0.37098,17,0
0.58326,12,0
0.59244,14,0
0.33644,19,0
0.43586,13,0
0.40326,15,0
0.49761,19,0
0.61485,11,0
0.59445,9,0
0.95044,8,0
0.73994,8,0
0.4169,14,0
0.56304,12,0
0.52209,13,0
0.48818,15,0
0.37525,18,0
0.53001,21,0
0.75294,15,0
0.57706,20,0
0.76263,21,0
0.55265,15,0
0.8434,12,0
0.44979,18,0
0.47139,12,0
0.5482,27,0
0.71343,20,0
0.8826,12,1
0.97916,13,1
0.87081,14,1
0.87946,14,1
1.1263,14,1
0.93172,14,1
1.0329,15,1
0.96056,20,1
0.98068,33,1
1.0107,27,1
1.1848,19,1
1.2652,15,1
1.2249,14,1
1.2671,14,1
1.135,15,1
1.0601,14,1
1.0629,15,1
0.83685,17,1
0.93113,22,1
0.90757,20,1
0.7374,27,1
0.73103,26,1
0.63141,35,1
0.59409,36,1
0.4592,38,1
0.38785,42,1
0.5732,40,1
0.46775,42,1
0.65685,45,1
0.46556,42,1
0.69915,44,1
0.63819,45,1
0.45502,46,1
0.35028,44,1
0.3797,46,1
0.29859,45,1
0.44388,39,1
0.50758,36,1
0.56153,41,1
0.349,42,1
0.46977,49,1
0.41508,51,1
0.42187,43,1
0.51114,45,1
0.47016,46,1
0.41599,50,1
0.43805,54,1
0.38484,53,1
0.54683,55,1
0.51112,46,1
0.77565,53,1
0.80775,28,1
0.76516,31,1
0.52819,55,1
0.51136,46,1
0.83639,33,1
0.84207,37,1
0.70539,32,1
0.59218,34,1
0.65634,53,1
0.75194,50,1
0.78285,49,1
0.89929,47,1
0.40484,50,1
0.65973,52,1
0.48758,57,1
0.68186,56,1
0.82058,55,1
0.77353,55,1
0.58893,53,1
0.53723,49,1
0.38267,54,1
0.54631,52,1
0.70744,46,1
0.71101,45,1
0.62693,46,1
0.56155,55,1
0.60438,53,1
0.43787,52,1
0.67399,44,1
0.64163,41,1
0.84906,38,1
0.99483,52,1
0.99042,47,1
0.75303,37,1
0.86231,47,1
0.83872,39,1
0.85519,35,1
0.92205,45,1
1.0373,53,1
0.9016,51,1
0.82234,50,1
1.1936,53,1
0.82169,50,1
1.044,44,1
1.0435,41,1
1.0139,40,1
1.206,55,1
0.93725,55,1
0.96493,54,1
1.0352,54,1
1.003,54,1
1.1374,43,1
0.84082,37,1
0.95091,53,1
1.0811,53,1
0.8007,49,1
1.0198,51,1
0.94968,51,1
0.75184,51,1
0.77318,37,1
0.869,25,1
0.80848,25,1
0.86624,18,1
0.90982,18,1
1.0763,17,1
0.43797,21,1
0.35299,27,1
0.51028,16,1
0.44979,16,1
0.47423,19,1
0.37345,25,1
0.35368,30,1
0.40632,29,1
0.53729,32,1
0.42475,37,1
0.38749,35,1
0.42132,30,1
0.42771,28,1
0.4835,33,1
0.54512,25,1
0.48777,26,1
0.5604,23,1
0.72545,21,1
0.3778,20,1
0.60438,17,1
0.84684,16,1
0.69282,18,1
1.0535,20,1
0.6144,21,1
0.87579,16,1
0.88434,17,1
0.96092,18,1
1.0963,17,1
1.0365,16,1
0.98628,36,1
1.007,25,1
0.9302,20,1
0.77827,21,1
0.81833,20,1
0.84108,16,1
0.94135,16,1
0.67347,21,1
0.98805,22,1
0.82836,19,1
0.74864,20,1
0.69546,20,1
0.65623,21,1
0.77227,20,1
0.90826,24,1
0.92774,27,1
0.69862,33,1
0.73233,31,1
0.88852,18,1
0.91115,22,1
0.68225,20,1
0.80711,17,1
0.59188,18,1
0.53918,19,1
0.49916,25,1
0.51874,23,1
0.69067,21,1
0.45381,20,0
0.59874,28,0
0.71756,23,0
0.4287,41,0
0.40235,45,0
0.40746,39,0
0.37377,39,0
0.3096,42,0
0.44672,33,0
0.46607,24,0
0.58906,37,0
0.41722,37,0
0.35361,41,0
0.354,46,0
0.28682,45,0
0.40208,47,0
0.38837,39,0
0.50655,27,0
0.44779,41,0
0.3123,38,0
0.58602,31,0
0.55198,34,0
0.3478,40,0
0.44693,42,0
0.39451,46,0
0.39414,41,0
0.47362,39,0
0.45082,24,0
0.3964,28,0
0.40852,30,0
0.2837,40,0
0.31703,35,0
0.36158,35,0
0.28587,40,0
0.36775,34,0
0.50428,35,1
0.87573,14,1
0.97701,15,1
0.86017,15,1
0.98539,14,1
1.0101,14,1
1.0442,14,1
1.0064,14,1
1.0217,14,1
1.0572,14,1
1.1552,14,1
1.0369,14,1
1.1512,12,1
1.2974,8,1
1.2355,11,1
1.2243,14,1
1.2173,14,1
1.1212,12,1
1.1214,9,1
1.0716,8,1
0.95932,8,1
0.91478,22,1
0.75098,18,1
0.81344,12,1
0.73236,21,1
0.85424,15,1
0.81484,13,1
0.56458,21,1
0.75317,14,1
0.67103,14,1
0.49981,23,1
0.98899,15,1
0.91728,26,1
0.57377,33,1
0.59921,21,1
0.53427,31,1
0.70614,31,1
0.39527,43,1
0.31741,38,1
0.64017,42,1
0.73601,44,1
0.77556,36,1
0.29679,41,1
0.45536,45,1
0.4699,47,1
0.55015,46,1
0.4077,41,1
0.41508,47,1
0.42606,51,1
0.34738,49,1
0.47484,47,1
0.53749,40,1
0.34763,44,1
0.39921,44,1
0.58853,46,1
0.48549,37,1
0.29119,42,1
0.33897,44,1
0.48235,52,1
0.45801,43,1
0.37371,43,1
0.39193,38,1
0.42573,35,1
0.62728,40,1
0.96163,26,1
0.88399,30,1
0.90829,47,1
0.80947,55,1
0.85345,55,1
0.8494,54,1
0.87706,54,1
0.85577,53,1
0.7723,49,1
0.7233,49,1
0.76846,52,1
0.68087,54,1
0.66445,53,1
0.63712,52,1
0.66837,49,1
0.43065,52,1
0.47765,52,1
0.37237,55,1
0.48292,52,1
0.59933,46,1
0.53151,38,1
0.38453,48,1
0.40011,43,1
0.51115,54,1
0.58865,41,1
0.71834,33,1
0.64481,35,1
0.6132,34,1
0.76059,30,1
0.61398,30,1
0.54956,34,1
0.52902,36,1
0.45637,33,1
0.61073,42,1
0.58065,47,1
0.56351,48,1
0.5042,36,1
0.57467,32,1
0.54399,41,1
0.5949,35,1
0.67351,35,1
0.40421,49,1
0.43836,43,1
0.45039,43,1
0.50242,46,1
0.4723,46,1
0.62931,39,1
0.53185,56,1
0.50063,57,1
0.57875,36,1
0.52109,43,1
0.39231,52,1
0.38102,48,1
0.43829,57,1
0.38619,58,1
0.47573,55,1
0.54258,48,1
0.41879,41,1
0.47972,40,1
0.47256,41,1
0.65191,39,1
0.56928,42,1
0.5159,45,1
0.71533,51,1
0.65816,46,1
0.67955,33,1
0.83104,28,1
0.65186,43,1
0.81417,34,1
0.60552,48,1
0.57726,48,1
0.3964,51,1
0.59992,54,1
1.0975,54,1
0.90754,53,1
0.84672,51,1
0.87701,41,1
1.2277,15,1
0.88325,15,1
1.086,17,1
0.97749,17,1
0.75972,17,1
0.63116,17,1
0.68263,17,1
0.51622,91,1
0.53816,76,1
0.48158,81,0
0.60994,77,0
0.5597,67,0
0.68898,48,0
0.50275,37,0
0.5925,29,0
0.57873,19,0
0.43084,23,0
0.61531,15,0
0.56044,18,0
0.57193,16,0
0.69873,17,0
0.65154,18,0
0.49396,18,0
0.80468,9,0
1.2502,9,0
1.1838,9,0
0.87235,9,0
0.98638,9,0
0.91493,9,0
0.97053,9,0
0.57675,11,0
0.89898,9,0
0.95853,9,0
0.9555,9,0
0.63887,9,0
0.4671,23,0
0.74372,23,0
0.61655,24,0
0.64557,34,0
0.44262,52,0
0.46998,62,0
0.51143,54,0
0.58094,23,0
0.78484,12,0
0.97575,7,0
0.82295,8,0
0.91811,9,0
0.63047,18,0
0.81836,14,0
0.97579,11,0
0.85702,12,0
0.59182,17,0
0.52512,11,0
0.34795,16,0
0.39982,14,0
0.30863,19,0
0.41638,23,0
0.35923,22,0
0.47687,20,0
0.55144,17,0
0.43239,13,0
0.45262,16,0
0.63205,16,0
0.39512,9,0
0.72949,12,0
0.70312,12,0
0.76259,12,0
0.66041,12,0
0.58508,13,0
0.62685,10,1
0.7257,13,1
0.8956,14,1
0.79817,14,1
0.89563,13,1
0.76775,14,1
0.89674,14,1
0.71145,14,1
0.57076,16,1
0.66242,16,1
0.7051,15,1
0.55911,15,1
0.57038,18,1
0.58264,18,1
0.53582,17,1
0.624,17,1
0.63629,16,1
0.58465,16,1
0.59966,17,1
0.52067,14,1
0.62757,13,1
0.81739,14,1
0.92916,14,1
0.77526,14,1
0.85901,14,1
0.70066,14,1
0.76619,14,1
0.60202,14,1
0.70174,9,1
0.73117,9,1
0.72604,13,1
0.63817,13,1
0.62002,14,1
0.52455,15,1
0.56867,23,1
0.69254,15,1
0.44999,16,1
0.34779,24,1
0.3269,33,1
0.35697,37,1
0.38014,37,1
0.31374,43,1
0.45002,45,1
0.38417,46,1
0.37785,47,1
0.3221,47,1
0.42964,45,1
0.54719,40,1
0.43584,40,1
0.48609,42,1
0.38774,53,1
0.34773,43,1
0.3905,48,1
0.56569,50,1
0.40279,42,1
0.42724,40,1
0.54811,47,1
0.37621,40,1
0.46367,48,1
0.60654,47,1
0.51166,36,1
0.41131,46,1
0.43765,48,1
0.57796,49,1
0.53853,45,1
0.55586,43,1
0.68719,30,1
1.1215,43,1
1.0288,28,1
1.1127,34,1
0.99096,23,1
0.92975,23,1
0.99761,35,1
1.0067,36,1
1.0485,23,1
1.2542,19,1
1.3364,18,1
1.336,18,1
1.4209,18,1
1.2755,18,1
1.3857,17,1
1.4876,17,1
1.5606,17,1
1.4406,17,1
1.1872,17,1
1.2402,17,1
1.2559,17,1
1.335,17,1
1.355,17,1
1.2972,17,1
1.299,17,1
