@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE class	{0,1}

@DATA
506.31,-5.2347,495.26,0
387.41,-5.2644,473.73,0
156.96,-5.396,495.26,0
167.36,-5.4486,236.87,0
224.06,-5.3237,258.4,0
392.41,-5.1522,473.73,0
325.23,-5.5755,279.93,0
365.78,-5.6158,258.4,0
329.88,-5.6141,495.26,0
337.27,-5.5936,602.93,0
244.01,-5.4046,172.27,0
273.44,-5.3763,344.53,0
61.029,-5.6314,323,0
110.87,-5.6214,301.46,0
157.02,-5.5244,581.4,0
14.208,-5.6346,387.6,0
-3.9298,-5.6306,409.13,0
119.81,-5.4307,236.87,0
265.86,-5.2109,258.4,0
743.07,-4.8408,710.6,0
855,-4.7322,473.73,0
789.19,-4.7842,861.33,0
1067.8,-4.6268,236.87,0
687.74,-4.9745,236.87,0
907.57,-4.9148,430.66,0
572.36,-5.2816,452.2,0
588.69,-4.5604,21.533,0
323,-4.8837,64.6,0
318.34,-4.968,64.6,0
571.11,-4.5482,43.066,0
768.18,-4.4825,43.066,0
487.21,-4.7582,43.066,0
438.41,-4.8246,64.6,0
842.92,-4.6212,21.533,0
1063.7,-4.6669,43.066,1
708.32,-5.1945,64.6,1
939.84,-5.023,21.533,1
1322.4,-4.8048,64.6,1
1316.5,-4.8157,43.066,1
893.64,-4.9843,452.2,1
1115.1,-4.8063,452.2,1
1489.7,-4.525,43.066,1
1125.7,-4.6392,430.66,1
822.76,-4.8531,430.66,1
784.12,-4.888,430.66,1
1134.9,-4.7359,430.66,1
1389.8,-4.625,64.6,1
1433.4,-4.6564,430.66,1
1011.5,-4.7207,430.66,1
1530.8,-4.599,430.66,1
1083.5,-4.8156,430.66,1
1608.4,-4.5653,64.6,1
1282.2,-4.7649,430.66,1
1157.3,-4.8762,430.66,1
1191.1,-4.8125,430.66,1
1404.8,-4.7458,430.66,1
1496.9,-4.8446,430.66,1
1120.8,-5.037,430.66,1
1123.9,-5.03,430.66,1
1324.6,-4.9436,430.66,1
1217.1,-5.0145,430.66,1
1236.8,-5.0568,430.66,1
1719.4,-4.853,430.66,1
1875.9,-4.7482,430.66,1
1298.5,-5.0089,430.66,1
1441.3,-4.9381,430.66,1
1705.8,-4.8763,430.66,1
1728.1,-4.8705,430.66,1
1903.9,-4.8997,430.66,1
1150.4,-5.2386,430.66,1
1738.1,-5.0787,430.66,1
2287.2,-4.9367,21.533,1
1907.8,-5.1252,409.13,1
1781,-5.1952,409.13,1
2171.9,-5.0451,409.13,1
2267.8,-4.9749,409.13,1
1860.8,-5.1538,409.13,1
1528.8,-5.2488,409.13,1
2054.6,-5.0486,21.533,1
2177.4,-5.0129,43.066,1
2104.1,-5.049,387.6,1
1664,-5.241,409.13,1
2263.2,-5.3738,21.533,1
3624.8,-5.5081,387.6,1
4289.2,-5.5868,387.6,1
4656.6,-5.6504,2519.4,1
6036.6,-5.7279,1076.7,1
6761.9,-5.6753,2584,1
6766.7,-5.7179,2584,1
6569,-5.7438,2627.1,1
7053.7,-5.7464,2605.5,1
7701.7,-5.8373,2562.5,1
7273.1,-5.8175,2777.8,1
7811.4,-5.7963,2756.2,1
7426.7,-5.7632,2756.2,1
7142.7,-5.794,2863.9,1
6833,-5.753,2863.9,1
5872.5,-5.7265,861.33,1
6373.1,-5.7809,21.533,1
6061.9,-5.8119,1055.1,1
6920.2,-5.8633,64.6,1
6918.3,-5.7896,21.533,1
7212.6,-5.7767,1378.1,1
6894.5,-5.7715,2734.7,1
7650.2,-5.7155,1378.1,1
7118,-5.8544,2863.9,1
7794.7,-5.8576,1335.1,1
6187.1,-5.7904,2950,1
5512.6,-5.8038,2950,1
6299.4,-5.7297,21.533,1
5058.6,-5.7166,2885.4,1
4735.3,-5.5979,2820.8,1
5080.8,-5.6585,2777.8,1
4565.1,-5.5427,2734.7,1
4327.4,-5.4436,2993.1,1
3920.1,-5.5135,2971.6,1
3932.5,-5.4756,2971.6,1
4555,-5.3669,43.066,1
4024.1,-5.5233,2907,1
3631.3,-5.467,2885.4,1
3828.6,-5.4891,21.533,1
2966.3,-5.4643,1421.2,1
3101.6,-5.4185,2799.3,1
3367.8,-5.5107,1421.2,1
3215.8,-5.4888,21.533,1
3605.5,-5.4067,43.066,1
3186.2,-5.4942,64.6,1
2959.9,-5.4476,43.066,1
3439.1,-5.408,21.533,1
2720.6,-5.5538,1098.2,1
2364.1,-5.2871,1076.7,1
2441.3,-5.1087,1055.1,1
1811.8,-5.2239,1033.6,1
1531.7,-5.2366,990.53,1
1067.9,-5.2809,64.6,1
898.07,-5.252,43.066,1
936.91,-5.1906,21.533,1
594.18,-5.4249,43.066,1
949.47,-5.1712,64.6,1
1074.3,-5.0334,21.533,1
1026,-5.2395,43.066,1
954.61,-5.2875,64.6,1
1251.3,-5.2532,64.6,1
1297.1,-5.2073,21.533,1
1278.9,-5.2695,43.066,1
1275.3,-5.284,64.6,1
1685.3,-5.147,43.066,1
1791.3,-5.0692,21.533,1
1127.4,-5.3454,839.79,1
1373.2,-5.1207,861.33,1
1427.8,-4.947,64.6,1
1593.5,-4.8656,21.533,1
915.87,-5.111,64.6,1
552.55,-5.3643,64.6,1
1170.5,-4.8419,21.533,1
1267.1,-4.7,43.066,1
843.68,-5.0771,21.533,1
350.3,-5.4442,21.533,1
1100.6,-4.8271,21.533,1
831.89,-4.9891,64.6,1
618.87,-5.234,64.6,1
891.66,-5.1223,64.6,1
1486.7,-4.751,21.533,1
858.27,-5.0737,64.6,1
703.96,-5.1978,64.6,1
1091.4,-4.8966,21.533,1
839.31,-5.062,43.066,1
661.43,-5.2126,64.6,1
675.97,-5.2541,64.6,1
1011.3,-4.9883,64.6,1
1051.6,-4.9265,21.533,1
561.07,-5.3091,43.066,1
683.17,-5.0949,64.6,1
931.53,-4.7788,21.533,1
759.71,-4.7655,43.066,0
243.29,-5.3123,64.6,0
169.27,-5.3754,64.6,0
455.91,-4.9347,21.533,0
622.53,-4.7716,21.533,0
562.12,-4.8336,64.6,0
649.17,-4.5322,43.066,0
641.13,-4.7585,21.533,0
277.04,-5.1987,21.533,0
327.59,-5.0141,64.6,0
657.43,-4.7714,43.066,0
543.02,-4.6547,21.533,0
351.21,-4.9765,43.066,0
505.1,-4.713,64.6,0
738.33,-4.4863,43.066,0
435.07,-4.7714,21.533,0
501.02,-4.8315,64.6,0
273.59,-5.4019,43.066,0
919.05,-4.8425,43.066,0
789.13,-4.7358,21.533,0
317.65,-5.0201,43.066,0
292.96,-5.0854,43.066,0
732.08,-4.7182,21.533,0
625.53,-4.7466,21.533,0
393.61,-5.0363,64.6,0
580.89,-4.7145,64.6,0
565.45,-4.7217,21.533,0
567.33,-4.6799,21.533,0
270.7,-5.0529,64.6,0
693.64,-4.6283,64.6,0
729.09,-4.5595,21.533,0
528.69,-4.6199,64.6,0
353.96,-4.9454,64.6,0
566.53,-4.8642,21.533,0
444.23,-5.0776,21.533,0
705.59,-4.885,64.6,0
699.32,-4.9079,64.6,0
753.18,-4.9934,21.533,0
738.47,-5.0144,43.066,0
70.13,-5.6715,64.6,0
466.28,-5.1229,64.6,0
681.45,-4.9141,21.533,0
312.68,-5.2935,64.6,0
67.091,-5.7337,64.6,0
523.74,-5.01,43.066,0
569.38,-4.7334,21.533,0
178.16,-5.2459,43.066,0
211.12,-5.1639,64.6,0
772.24,-4.6818,21.533,0
694.1,-4.6993,21.533,0
413.85,-5.2762,64.6,0
793.31,-4.9847,64.6,0
1482.8,-4.3766,21.533,0
919.05,-4.4141,21.533,0
276.18,-5.0356,64.6,0
508.78,-4.6458,43.066,0
1074,-4.3268,21.533,0
659.02,-4.7072,43.066,0
275.28,-5.3143,64.6,0
80.139,-5.4929,43.066,0
749.55,-4.5983,43.066,0
588.53,-4.6752,43.066,0
301.82,-5.0936,64.6,0
396.25,-4.9843,21.533,0
739.44,-4.6001,43.066,0
483.95,-4.9077,64.6,0
80.167,-5.5357,43.066,0
323.44,-5.198,21.533,0
371.77,-5.0402,21.533,0
287.42,-5.183,64.6,0
582.22,-4.7848,64.6,0
612.01,-4.7506,43.066,0
693.58,-4.6619,21.533,0
588.22,-4.8192,64.6,0
441.39,-4.9245,43.066,0
365.28,-4.9882,43.066,0
297.1,-5.1117,21.533,0
452.63,-4.8157,64.6,0
703.47,-4.7941,43.066,0
1027.9,-4.6557,21.533,0
516.14,-4.9896,43.066,0
205.26,-5.5817,64.6,0
553.43,-5.0971,43.066,0
447.11,-5.2557,21.533,0
476.19,-5.153,43.066,0
425.73,-5.0074,64.6,0
371.11,-5.0835,43.066,0
507.41,-4.9568,21.533,0
421.46,-5.2657,64.6,0
902.48,-5.2894,43.066,1
1656,-4.7605,43.066,1
1577.6,-4.7319,43.066,1
1584.1,-4.8089,64.6,1
1675.2,-4.806,409.13,1
1893.8,-4.8122,21.533,1
1606.4,-4.9428,387.6,1
1339.3,-5.1602,387.6,1
1771,-5.1157,366.06,1
1596,-5.2955,366.06,1
1815.5,-5.34,64.6,1
1944.5,-5.2865,366.06,1
2019,-5.1215,21.533,1
2056,-5.0348,21.533,1
1770.5,-5.2995,366.06,1
1918.8,-5.1496,64.6,1
1772,-5.2089,21.533,1
1756.1,-5.1912,366.06,1
1943.4,-5.1736,64.6,1
1797.7,-5.1902,64.6,1
2047.8,-5.2126,21.533,1
1613.4,-5.6107,344.53,1
1952.9,-5.6456,344.53,1
2073.5,-5.6027,64.6,1
2114.1,-5.5629,667.53,1
2393.3,-5.4556,667.53,1
2200.1,-5.485,344.53,1
2310,-5.347,43.066,1
2063.8,-5.3603,21.533,1
1997.4,-5.3591,43.066,1
1866.9,-5.3219,64.6,1
1962,-5.1608,344.53,1
1913.9,-4.9755,344.53,1
1706.3,-5.0049,689.06,1
1738.8,-4.9142,667.53,1
1903.8,-4.7956,21.533,1
2188.7,-4.5845,43.066,1
2158.5,-4.6487,667.53,1
1870.5,-4.7271,21.533,1
1345.2,-4.8085,344.53,1
2062.4,-4.7749,344.53,1
1580.6,-4.8705,344.53,1
1535.4,-4.8143,344.53,1
2151.5,-4.6775,21.533,1
2210.1,-4.8473,323,1
1503.8,-5.0941,323,1
1412.6,-5.1527,323,1
1817.7,-5.0853,21.533,1
776.35,-5.8229,301.46,1
316.81,-5.9476,64.6,1
869.03,-4.8539,21.533,1
58.477,-5.6761,43.066,0
1351.1,-4.2467,21.533,0
735.25,-4.5799,64.6,0
739.06,-4.5142,21.533,0
365.81,-4.8811,64.6,0
520.64,-4.71,64.6,0
593.29,-4.6642,43.066,0
337.68,-4.9608,43.066,0
1153.6,-4.6804,21.533,0
471.71,-5.8211,64.6,0
1137.9,-5.7797,64.6,0
917.02,-5.72,21.533,0
453.7,-5.9203,64.6,0
376.98,-6.0665,64.6,0
576.4,-5.5674,64.6,0
460.94,-5.7124,21.533,0
521.04,-5.4962,43.066,0
538.97,-5.5087,64.6,0
766.67,-5.1181,43.066,0
608.1,-5.1192,21.533,0
437.63,-5.0556,64.6,0
402.74,-5.0388,64.6,0
877.39,-4.5326,21.533,0
491.93,-4.5899,21.533,0
486.06,-4.6202,64.6,0
668.82,-4.549,64.6,0
775.62,-4.3785,21.533,0
591.13,-4.8342,64.6,0
789.07,-4.9975,43.066,1
1512.9,-4.8751,64.6,1
1688.7,-5.0345,64.6,1
1948.1,-4.9732,21.533,1
2042.3,-4.9001,409.13,1
2063.2,-4.7409,430.66,1
2769.3,-4.5518,430.66,1
2427.6,-4.5278,409.13,1
1765.6,-4.8024,409.13,1
1554.5,-4.8296,409.13,1
1874.3,-4.6832,387.6,1
2027.3,-4.6972,387.6,1
1797.9,-4.972,387.6,1
1729.2,-4.8453,387.6,1
2384.3,-4.5377,21.533,1
1717.4,-4.7481,64.6,1
1436.2,-4.9143,387.6,1
1812.9,-4.7471,366.06,1
1439.8,-4.8733,732.13,1
1801.6,-4.794,366.06,1
1606.2,-4.935,366.06,1
1890.7,-4.8148,43.066,1
1488.4,-5.0559,21.533,1
1670.1,-5.0237,64.6,1
2079.9,-4.9786,387.6,1
2486.5,-4.7244,21.533,1
2077.5,-4.8607,753.66,1
2085,-4.8933,753.66,1
2327.1,-4.7613,64.6,1
2464.6,-4.735,21.533,1
1964.6,-4.9218,753.66,1
1884.6,-4.964,753.66,1
2249.3,-4.8904,753.66,1
2372.9,-4.9266,753.66,1
2075,-4.886,753.66,1
2550,-4.96,753.66,1
2663.9,-4.8338,64.6,1
2856.9,-4.94,21.533,1
2317.5,-4.931,753.66,1
2414.9,-5.0121,753.66,1
2658.7,-5.0289,21.533,1
2457.1,-5.0807,387.6,1
2048.8,-5.2882,387.6,1
2180.7,-5.2398,387.6,1
2653.3,-5.3125,21.533,1
3483.9,-5.4877,43.066,1
4512.8,-5.5845,366.06,1
6018.6,-5.626,1055.1,1
6537.8,-5.6135,2454.8,1
5927.2,-5.5865,2433.3,1
6957.6,-5.7195,1055.1,1
7520.1,-5.7917,1055.1,1
8745.4,-5.8762,1055.1,1
9026.5,-5.8794,1055.1,1
9663.1,-5.8919,1076.7,1
9794.1,-5.9397,2454.8,1
10931,-6.017,2433.3,1
10652,-5.9651,2433.3,1
10633,-6.0421,2433.3,1
11078,-6.1184,2433.3,1
11675,-6.0863,2411.7,1
12843,-6.0925,2562.5,1
11234,-6.036,2540.9,1
10307,-5.9827,2540.9,1
10887,-5.998,2540.9,1
10779,-6.0325,2540.9,1
11675,-6.1287,2863.9,1
12210,-6.1293,2885.4,1
11651,-6.0588,2885.4,1
12498,-6.1392,2885.4,1
12143,-6.1473,2734.7,1
12490,-6.1153,2907,1
12143,-6.1509,689.06,1
11545,-6.1309,3057.7,1
10295,-6.0018,3057.7,1
9839,-6.0849,3036.2,1
9211.6,-6.0325,2993.1,1
7899.5,-6.0125,2950,1
6922.1,-5.9323,2907,1
6460.6,-5.8549,2863.9,1
6185.4,-5.9065,2863.9,1
5889.3,-5.9053,2863.9,1
6600.2,-5.7917,21.533,1
5388.3,-5.7259,2907,1
6760.9,-5.9138,2907,1
7833.1,-5.8258,5426.4,1
7462.9,-5.7318,5383.3,1
7830.5,-5.6629,5706.3,1
7472.1,-5.8102,5684.8,1
6800.7,-5.7836,947.46,1
6297.6,-5.6423,925.93,1
5020.6,-5.5518,925.93,1
4147.7,-5.5189,904.39,1
3853.1,-5.2534,882.86,1
3628,-5.1031,861.33,1
2836.5,-5.0443,861.33,1
2780.8,-5.0212,839.79,1
2604.1,-4.8837,839.79,1
2870.4,-4.6986,839.79,1
2905.9,-4.6843,839.79,1
2629.3,-4.7245,839.79,1
2563,-4.6321,839.79,1
2490.7,-4.7573,839.79,1
2242.9,-4.7311,861.33,1
2186.4,-4.6523,861.33,1
1935.2,-4.6756,861.33,1
2336.6,-4.5689,861.33,1
1747.3,-4.747,861.33,1
1752.3,-4.7329,861.33,1
1728.6,-4.798,861.33,1
1812.7,-4.5909,21.533,1
1365.3,-4.7089,43.066,1
860.99,-4.9302,43.066,1
1147.6,-4.7634,21.533,1
1294.4,-4.6659,43.066,1
926.9,-4.9493,64.6,1
918.01,-4.9661,64.6,1
1292.8,-4.6062,21.533,1
713.86,-5.0972,64.6,1
819.32,-5.0163,64.6,1
1337.2,-4.6145,21.533,1
1022.9,-4.8478,43.066,1
1330.9,-4.748,43.066,1
1760.8,-4.5106,21.533,1
1098.4,-4.839,64.6,1
1304.9,-4.6391,21.533,1
1079,-4.7893,64.6,1
1388.7,-4.7018,21.533,1
1283.1,-4.7921,64.6,1
1355,-4.685,21.533,1
876.79,-4.9458,64.6,1
748.96,-5.0157,602.93,1
1518.3,-4.5459,21.533,1
1193.7,-4.7569,64.6,1
751.94,-5.0042,64.6,1
963.83,-4.9723,21.533,1
1223,-4.8384,193.8,1
1257.5,-4.915,43.066,1
1039.2,-4.9878,624.46,1
899.03,-4.982,624.46,1
1501.7,-4.8342,21.533,1
1797.5,-4.6313,64.6,1
1694.2,-4.6584,624.46,1
1681,-4.6825,624.46,1
1530.9,-4.728,602.93,1
483.96,-4.9225,64.6,1
476.52,-4.7099,64.6,0
675.54,-4.4562,21.533,0
1344,-4.0661,43.066,0
500.58,-4.7391,64.6,0
702.52,-4.4087,21.533,0
549.62,-4.6081,43.066,0
542.86,-4.6285,64.6,0
93.135,-5.3085,64.6,0
403.93,-4.8446,64.6,0
681.15,-4.3716,21.533,0
446.73,-4.7889,43.066,0
443.98,-4.8632,64.6,0
838.91,-4.3907,21.533,0
547.68,-4.8271,21.533,0
509.63,-4.9639,64.6,0
481.03,-4.8521,43.066,0
707.04,-4.6133,43.066,0
385.46,-5.0147,43.066,0
314.75,-5.1102,64.6,0
755.75,-4.5022,43.066,0
655.4,-4.5101,21.533,0
315.97,-4.9539,43.066,0
376.66,-4.894,64.6,0
1208.3,-4.1408,21.533,0
1067.7,-4.0577,43.066,0
537.12,-4.6021,43.066,0
574.84,-4.6013,64.6,0
616.86,-4.4549,21.533,0
968.48,-4.1656,43.066,0
612.14,-4.5305,64.6,0
269.21,-4.9946,64.6,0
755.96,-4.667,21.533,1
636.71,-4.8718,43.066,1
534.68,-4.9577,43.066,1
710.27,-5.0549,64.6,1
1608.3,-4.6338,21.533,1
1514.6,-4.6604,43.066,1
1412.1,-4.6696,64.6,1
1546.8,-4.6336,689.06,1
1687,-4.5764,710.6,1
1866.2,-4.5183,710.6,1
1457.5,-4.6431,689.06,1
1739.2,-4.5547,689.06,1
1450.4,-4.5987,689.06,1
1395.8,-4.4616,689.06,1
1601.1,-4.4632,64.6,1
1642.6,-4.5476,21.533,1
1749.7,-4.4817,710.6,1
1798.5,-4.4418,710.6,1
1529.8,-4.5059,710.6,1
1644.5,-4.4586,710.6,1
1594.9,-4.4553,387.6,1
1401.2,-4.6415,366.06,1
1836.8,-4.4155,366.06,1
2088.5,-4.395,21.533,1
1514.1,-4.5987,387.6,1
1646.6,-4.4791,387.6,1
1464.7,-4.5719,387.6,1
1594,-4.4756,387.6,1
1709.2,-4.4743,366.06,1
1307.9,-4.5758,366.06,1
1759.4,-4.4705,21.533,1
1809.5,-4.5615,21.533,1
1548.5,-4.8169,344.53,1
1353.5,-4.8507,344.53,1
1429.5,-4.8189,323,1
1532.9,-4.8191,323,1
1144.3,-4.9768,323,1
1228.2,-4.9402,323,1
1753.5,-4.8609,21.533,1
1463.1,-4.92,323,1
1142.7,-5.0256,323,1
1497.2,-4.9803,323,1
1082.1,-5.2297,21.533,1
626.86,-5.4034,64.6,1
162.72,-5.5593,64.6,1
1008.4,-4.6836,21.533,1
877.36,-4.3676,21.533,1
419.34,-4.8873,64.6,1
1267.9,-4.2571,64.6,1
984.47,-4.227,21.533,1
448.68,-4.7194,21.533,1
555.67,-4.7122,64.6,1
436.41,-5.0623,64.6,0
375.41,-5.3121,21.533,0
465.35,-5.0204,21.533,0
796.09,-4.6668,64.6,0
502.03,-4.9114,43.066,0
792.37,-4.6559,21.533,0
249.15,-5.332,64.6,0
268.94,-5.2863,64.6,0
675.49,-4.8691,43.066,0
694.93,-4.8099,21.533,0
329.74,-5.02,43.066,0
235.98,-5.2663,64.6,0
832.86,-4.8537,21.533,0
678.22,-4.7727,43.066,0
696.21,-4.8149,64.6,0
586.4,-4.8723,64.6,0
1062.9,-4.6534,21.533,0
1066.1,-4.7133,43.066,0
864.04,-4.7758,258.4,0
887.46,-4.9512,279.93,1
1744.1,-4.8939,624.46,1
2518.5,-4.7356,64.6,1
1797.1,-4.8836,732.13,1
2048.8,-4.8424,387.6,1
1976.4,-4.5586,409.13,1
1867.6,-4.6846,387.6,1
1640.7,-4.6654,366.06,1
1644,-4.7307,366.06,1
2178.7,-4.5373,21.533,1
1450.3,-4.6997,366.06,1
1492.4,-4.7297,366.06,1
2124.2,-4.4005,21.533,1
1468.8,-4.7797,344.53,1
1218.5,-4.9499,344.53,1
1490.8,-4.8161,344.53,1
1838.7,-4.5648,21.533,1
1546.6,-4.7944,366.06,1
1472.5,-4.7629,366.06,1
2085.3,-4.4477,43.066,1
1538.9,-4.6399,366.06,1
1641.8,-4.5606,366.06,1
1718.2,-4.5542,366.06,1
1673.4,-4.6732,689.06,1
1924.6,-4.5184,21.533,1
1208.9,-4.7467,344.53,1
1632.4,-4.7155,344.53,1
2125.3,-4.4399,21.533,1
1413.5,-4.738,344.53,1
1472.3,-4.71,344.53,1
1421.6,-4.6952,344.53,1
1754.3,-4.4983,21.533,1
1131.6,-4.8775,323,1
1545.6,-4.7634,344.53,1
1371.6,-4.6756,344.53,1
1562.9,-4.5111,344.53,1
1954.3,-4.4661,43.066,1
1583.2,-4.6648,344.53,1
1449.4,-4.5799,344.53,1
1944,-4.431,21.533,1
1638,-4.6126,64.6,1
1404.7,-4.6129,344.53,1
1628.4,-4.5245,21.533,1
1659.5,-4.5884,344.53,1
1549.8,-4.5868,344.53,1
1243.8,-4.7364,344.53,1
1418.9,-4.7398,323,1
1392.2,-4.6568,323,1
1346.5,-4.6767,64.6,1
1441,-4.6283,43.066,1
1031.9,-4.8933,21.533,1
804.58,-4.8399,43.066,1
281.92,-5.0447,64.6,0
478.28,-4.618,64.6,0
358.83,-4.8039,21.533,0
585.43,-4.5919,43.066,0
337.54,-5.1063,64.6,0
804.98,-4.8241,43.066,0
772.67,-4.5877,21.533,0
176.63,-5.3892,43.066,0
366.65,-5.3739,64.6,0
450.29,-5.1134,21.533,0
550.8,-5.0285,21.533,0
430.48,-5.3159,43.066,0
522.83,-5.219,64.6,0
973.46,-4.9625,21.533,0
556.32,-5.228,21.533,0
390.53,-5.2453,64.6,0
313.95,-5.4712,43.066,0
509.94,-4.8639,21.533,0
543.56,-4.8239,43.066,0
468.03,-4.8087,64.6,0
572.65,-4.6234,43.066,0
866.44,-4.2098,21.533,0
384.58,-4.9164,43.066,0
436.74,-5.1436,64.6,0
1084.8,-4.9817,21.533,1
1482.1,-4.8419,43.066,1
1655.3,-4.8546,64.6,1
1512.9,-4.9971,732.13,1
1865.8,-4.8566,409.13,1
1771.3,-4.644,409.13,1
1737.5,-4.648,387.6,1
1210.7,-4.8713,387.6,1
1460.5,-4.7242,387.6,1
1434,-4.7948,366.06,1
1622.5,-4.8065,366.06,1
1609.4,-4.7658,366.06,1
1359.1,-4.8007,366.06,1
1506.8,-4.7656,366.06,1
1494.7,-4.6984,366.06,1
1631.1,-4.6958,366.06,1
1831.5,-4.6601,366.06,1
1592.1,-4.6604,366.06,1
1766.1,-4.6202,366.06,1
1714.9,-4.5775,366.06,1
1939.9,-4.567,366.06,1
1608.8,-4.6768,366.06,1
1730.3,-4.6006,366.06,1
1639.5,-4.7434,366.06,1
1441.2,-4.8044,366.06,1
1456,-4.7271,366.06,1
2128.9,-4.5557,366.06,1
1556.1,-4.7329,366.06,1
1787.1,-4.6319,366.06,1
1456.6,-4.8019,366.06,1
1959.8,-4.6129,344.53,1
1807.6,-4.6791,344.53,1
1663.2,-4.7944,344.53,1
1311.6,-5.0135,344.53,1
1402.2,-5.086,323,1
1626.8,-5.0446,21.533,1
1246.1,-5.2337,323,1
1272.4,-5.2446,323,1
1881.4,-5.2651,21.533,1
1818.5,-5.9118,43.066,1
635.01,-5.4766,64.6,1
375.05,-5.2845,43.066,1
583.48,-4.9173,21.533,1
400.19,-4.8782,21.533,0
257.15,-5.0047,64.6,0
420.37,-4.7563,64.6,0
763.24,-4.3939,21.533,0
713.04,-4.4794,64.6,0
639.34,-4.8998,64.6,0
294.54,-5.2329,64.6,0
470.31,-5.3457,21.533,0
539.97,-4.8497,64.6,0
445.53,-4.9367,64.6,0
468.68,-4.8516,43.066,0
616.09,-4.804,21.533,0
608.21,-4.8808,64.6,0
375.18,-5.0249,64.6,0
641.98,-4.7302,43.066,0
420.51,-4.9125,21.533,0
427.4,-4.808,64.6,0
768.01,-4.4241,64.6,0
745.24,-4.4812,21.533,0
398.79,-4.8259,43.066,0
197.83,-5.1671,64.6,0
479.3,-4.6685,64.6,0
1072.9,-4.056,43.066,0
577.5,-4.5528,21.533,0
300.06,-5.0425,64.6,0
895.85,-4.7181,43.066,1
1550.5,-4.6406,21.533,1
1600.1,-4.9251,689.06,1
1792.2,-4.9347,732.13,1
1978.5,-4.8711,409.13,1
2225.2,-4.5844,409.13,1
2008.7,-4.6356,409.13,1
1767.6,-4.7171,387.6,1
2276.3,-4.5662,387.6,1
1950.8,-4.6914,366.06,1
1375.1,-4.984,344.53,1
1619.5,-4.9845,344.53,1
1578.8,-4.9361,344.53,1
1737.7,-4.8713,344.53,1
1467.7,-4.9528,344.53,1
1762.2,-4.8508,323,1
1396,-4.9743,323,1
2062.2,-4.7734,64.6,1
1559.2,-4.9073,21.533,1
853.46,-5.1851,323,1
1963.1,-4.6876,21.533,1
1633.2,-4.7358,64.6,1
1491.4,-4.6691,344.53,1
1175.9,-4.8386,344.53,1
1917.7,-4.6062,21.533,1
1524,-4.9796,64.6,1
899.83,-5.3939,64.6,1
1219.8,-5.2442,21.533,1
400.06,-5.7611,323,1
481.91,-5.4947,64.6,1
534.96,-5.1677,43.066,1
291.01,-5.293,64.6,1
910.78,-4.4526,21.533,0
539.41,-4.5553,64.6,0
357.11,-4.7212,43.066,0
528.09,-4.5726,21.533,0
296.39,-4.8385,43.066,0
591.47,-4.5804,43.066,0
269.16,-5.068,64.6,0
1068,-4.5556,21.533,0
26.443,-5.7563,64.6,0
31.868,-5.7579,64.6,0
371.53,-5.4195,21.533,0
485.52,-5.0603,64.6,0
318.1,-5.0848,43.066,0
291.39,-5.1713,64.6,0
871.29,-4.5565,21.533,0
626.26,-4.7421,21.533,0
513.84,-4.9502,64.6,0
315.66,-5.1471,43.066,0
546.66,-4.6971,21.533,0
580.01,-4.7839,43.066,0
380.54,-4.9238,64.6,0
503.04,-4.6756,64.6,0
619.36,-4.5213,21.533,0
361.27,-4.794,64.6,0
226.51,-5.0734,64.6,0
180.55,-5.1579,21.533,0
-116.75,-5.8273,86.133,0
1180.5,-4.2725,21.533,0
987.68,-4.3617,21.533,0
536.27,-4.7898,43.066,0
725.93,-4.5567,21.533,0
351.24,-4.8649,21.533,0
989.55,-4.2268,21.533,0
1951,-3.758,21.533,0
1133.4,-4.434,21.533,0
1499,-4.4764,43.066,1
2464.5,-4.0531,21.533,1
1970,-4.3954,21.533,1
1461,-4.6458,21.533,1
1455,-4.6634,21.533,1
2343.9,-4.3374,21.533,1
1767.8,-4.3785,21.533,1
1188,-4.742,452.2,1
1644.3,-4.4616,21.533,1
1197.7,-4.6614,43.066,1
1779.2,-4.4127,21.533,1
2096.3,-4.3111,21.533,1
1205.7,-4.7301,430.66,1
2303.8,-4.292,21.533,1
3324.4,-3.936,21.533,1
2580.4,-4.2589,21.533,1
1523.3,-4.7727,430.66,1
1496.7,-4.7313,21.533,1
2651.9,-4.3574,21.533,1
3878.1,-4.0174,21.533,1
2570.1,-4.3451,21.533,1
1973.5,-4.7407,430.66,1
3410.3,-4.097,21.533,1
2566.4,-4.6002,21.533,1
2530.5,-4.5801,21.533,1
2415.1,-4.5665,21.533,1
1680.2,-4.9445,430.66,1
2179.8,-4.8016,21.533,1
1594.8,-5.0007,430.66,1
1902.4,-4.8339,430.66,1
2114.7,-4.8262,430.66,1
1204.3,-5.1235,430.66,1
1482.1,-4.9721,430.66,1
1779.3,-4.9422,430.66,1
1620.5,-4.992,430.66,1
1864.2,-4.9762,430.66,1
1754.6,-5.086,430.66,1
1611.3,-5.096,430.66,1
1654.5,-5.1325,409.13,1
1817,-5.1878,409.13,1
2018.1,-5.1105,409.13,1
1752.2,-5.1302,409.13,1
1915.2,-5.0882,409.13,1
1747.1,-5.1371,387.6,1
2093.4,-5.0454,387.6,1
1948.2,-5.0766,21.533,1
2711.1,-4.8213,21.533,1
