0,0,0,0,0
0.06319,0.049909,0.0074257,0.0047587,0
0.061444,0.049002,0.017274,0.0047152,0
0.053477,0.049002,0.018908,0.017001,0
0.048074,0.060799,0.01402,0.018937,0
0.0453,0.060799,0.018022,0.018937,1
0.062414,0.049002,0.0473,0.017001,1
0.11699,0.049002,0.069712,0.0047152,1
0.14549,0.049909,0.050435,0.011656,1
0.15196,0.054446,0.041856,0.014911,1
0.16855,0.058076,0.049074,0.010267,1
0.18053,0.058076,0.064483,0,1
0.21462,0.058076,0.096187,0.014519,1
0.26675,0.050817,0.083567,0.0067907,1
0.26697,0.056261,0.04465,0.019568,1
0.25182,0.064428,0.027865,0.013244,1
0.26081,0.061706,0.034485,0.010582,1
0.26094,0.068058,0.021338,0.021522,1
0.25732,0.075318,0.041603,0.013072,1
0.27439,0.072595,0.095556,0.024349,1
0.32387,0.058984,0.071533,0.013687,1
0.30599,0.066243,0.082549,0.017337,1
0.27933,0.068058,0.074829,0.012426,1
0.2659,0.07078,0.077061,0.025343,1
0.23467,0.086207,0.048556,0.025786,1
0.2458,0.086207,0.0075457,0.013985,1
0.23513,0.090744,0.012559,0.011114,1
0.24446,0.083485,0.056096,0.035355,1
0.26087,0.060799,0.055066,0.031072,1
0.26771,0.051724,0.053386,0.015319,1
0.28216,0.051724,0.071813,0.016067,1
0.30426,0.041742,0.071842,0.017408,1
0.31609,0.037205,0.021519,0.0091871,1
0.30133,0.046279,0.069226,0.018894,1
0.28428,0.052632,0.054963,0.01197,1
0.28008,0.051724,0.039878,0.0083908,1
0.29564,0.049909,0.078146,0.010641,1
0.32139,0.047187,0.083167,0.0092541,1
0.33868,0.046279,0.065119,0.0079369,1
0.34643,0.049909,0.074522,0.0082422,1
0.37074,0.043557,0.10183,0.020851,1
0.40237,0.029946,0.074096,0.016067,1
0.39803,0.026316,0.064059,0.0069109,1
0.38175,0.033575,0.082566,0.020281,1
0.36232,0.050817,0.086969,0.024484,1
0.34,0.057169,0.013131,0.0088213,1
0.36333,0.048094,0.086328,0.020362,1
0.38102,0.039927,0.042739,0.018058,1
0.37292,0.03176,0.030598,0.014702,1
0.376,0.026316,0.05391,0.010366,1
0.38838,0.023593,0.089785,0.0065437,1
0.41751,0.022686,0.10027,0,1
0.43654,0.023593,0.083268,0.0032718,1
0.38575,0.023593,0.1617,0,1
0.30098,0.023593,0.14309,0,1
0.24969,0.023593,0.11318,0,1
0.19837,0.023593,0.10789,0.011334,1
0.13233,0.034483,0.087833,0.018126,1
0.081775,0.04265,0.050685,0.0076193,1
0.0695,0.037205,0.017593,0.014233,1
0.072868,0.03176,0.0019226,0.0084883,1
0.069398,0.032668,0.024082,0.0066683,1
0.056154,0.034483,0.020249,0.0088446,0
0.054794,0.037205,0.012236,0,0
0.061619,0.034483,0.018487,0.013702,0
0.065887,0.026316,0.014428,0.01466,0
0.067939,0.018149,0.025911,0.0086087,0
0.085652,0.018149,0.050696,0.0075922,0
0.12795,0.024501,0.084054,0.0074554,0
0.19609,0.022686,0.099274,0.0032083,0
0.22847,0.023593,0.061794,0,0
0.22951,0.022686,0.058529,0.0032083,0
0.25832,0.022686,0.077885,0.0032083,0
0.27648,0.023593,0.048894,0,0
0.27562,0.022686,0.054266,0,0
0.25511,0.023593,0.10249,0.007316,0
0.19327,0.027223,0.079033,0.0049703,0
0.19047,0.025408,0.019159,0.0067907,0
0.19712,0.023593,0.044973,0.007316,0
0.16995,0.020871,0.015759,0,0
0.1942,0.023593,0.040625,0.012672,0
0.18695,0.034483,0.066509,0.012508,0
0.14688,0.032668,0.067469,0.013881,0
0.12496,0.022686,0.059902,0.0045372,0
0.089448,0.034483,0.042133,0.017689,0
0.085269,0.040835,0.0025213,0.0074554,0
0.089299,0.03176,0.023983,0.015184,0
0.072387,0.026316,0.025594,0.008464,1
0.1074,0.026316,0.062624,0.0091422,1
0.14542,0.032668,0.068979,0.014911,1
0.17284,0.039927,0.066472,0.015346,1
0.19655,0.044465,0.066738,0.0044916,1
0.21816,0.03902,0.058246,0.012623,1
0.22765,0.036298,0.044581,0.0040582,1
0.23562,0.039927,0.017682,0.014116,1
0.23031,0.046279,0.024188,0.011224,1
0.23054,0.045372,0.009923,0.0045372,1
0.23116,0.047187,0.037399,0.012242,1
0.21844,0.051724,0.0029856,0.006851,1
0.23124,0.045372,0.032618,0,1
0.22764,0.051724,0.035225,0.017467,1
0.22034,0.057169,0.011346,0.0072026,1
0.22881,0.049909,0.040089,0.020189,1
0.23439,0.040835,0.00948,0.013612,1
0.22957,0.040835,0.025646,0.0043044,1
0.24012,0.039927,0.037537,0.0085126,1
0.24131,0.044465,0.017641,0.015559,1
0.23754,0.050817,0.018256,0,1
0.24412,0.044465,0.047491,0.010044,1
0.21906,0.046279,0.062904,0.0079369,1
0.20799,0.041742,0.044141,0.011514,1
0.20032,0.052632,0.052837,0.027208,1
0.18012,0.069873,0.056024,0.025802,1
0.16547,0.071688,0.047705,0.0080655,1
0.15261,0.071688,0.034367,0.012753,1
0.15,0.076225,0.026128,0.0058809,1
0.16171,0.072595,0.029755,0.016233,1
0.16095,0.068966,0.010786,0.0148,1
0.16027,0.066243,0.038351,0.025123,1
0.1793,0.049909,0.051148,0.021807,1
0.18945,0.047187,0.03906,0.0080143,1
0.19541,0.052632,0.010441,0.017619,1
0.18833,0.058984,0.038885,0.019356,1
0.17935,0.065336,0.028502,0.016334,1
0.17928,0.067151,0.024327,0.018307,1
0.18595,0.055354,0.039792,0.024034,1
0.19631,0.046279,0.020975,0.0079369,1
0.19043,0.058076,0.007864,0.023524,1
0.19566,0.065336,0.028036,0.0154,1
0.19847,0.065336,0.031647,0,1
0.18556,0.065336,0.049257,0.014405,1
0.17232,0.071688,0.049676,0.018915,1
0.15692,0.075318,0.035291,0.017537,1
0.15644,0.063521,0.015519,0.021474,1
0.16,0.060799,0.01962,0.0074277,1
0.16126,0.061706,0.020533,0.013999,1
0.16523,0.067151,0.024035,0.014604,1
0.16825,0.068058,0.0077404,0.012426,1
0.16452,0.062613,0.024364,0.01066,1
0.16103,0.064428,0.00064073,0.01209,1
0.16452,0.058076,0.018367,0.0154,1
0.16513,0.056261,0.010908,0.0050524,1
0.16596,0.057169,0.029227,0.005093,1
0.17543,0.055354,0.027964,0.010023,1
0.17488,0.060799,0.0054473,0.013896,1
0.17577,0.061706,0.029756,0.0052912,1
0.18495,0.061706,0.046388,0.007483,1
0.19904,0.063521,0.062924,0.012004,1
0.22474,0.057169,0.07067,0.016892,1
0.24348,0.053539,0.049695,0.0085367,1
0.24503,0.054446,0.020771,0.015717,1
0.23996,0.062613,0.0056235,0.018464,1
0.24476,0.065336,0.037835,0.010889,1
0.25166,0.058984,0.035789,0.020036,1
0.25494,0.051724,0.033953,0.019378,1
0.2607,0.044465,0.039014,0.019578,1
0.26662,0.034483,0.040845,0.015319,1
0.27321,0.030853,0.050061,0.011224,1
0.28496,0.026316,0.018844,0.010366,1
0.27571,0.022686,0.067774,0.0055569,1
0.25164,0.029038,0.057585,0.013581,1
0.24935,0.03539,0.03984,0.01329,1
0.26437,0.03902,0.053079,0.011132,1
0.27066,0.041742,0.044404,0,1
0.27894,0.03902,0.028843,0.013955,1
0.27663,0.03176,0.044178,0.010737,1
0.26483,0.03176,0.051361,0.010044,1
0.25671,0.038113,0.049015,0.0092985,1
0.24612,0.036298,0.044261,0.0040582,1
0.27263,0.03902,0.061226,0.016831,1
0.27362,0.050817,0.092339,0.0067907,1
0.33495,0.040835,0.15591,0.01925,1
0.41876,0.032668,0.13681,0.010186,1
0.42434,0.034483,0.075684,0.006851,1
0.39176,0.03539,0.097808,0.005667,1
0.3755,0.032668,0.026469,0.010186,1
0.38803,0.029038,0.050839,0.0062869,1
0.36218,0.03539,0.11754,0.012021,1
0.31175,0.037205,0.091037,0.013627,1
0.30901,0.025408,0.071349,0.011762,1
0.2788,0.026316,0.10718,0.013822,1
0.2266,0.039927,0.085746,0.018058,1
