0,0,0,0,0,0,0
0.0018094,0,0,0.0033973,0,0,0
0.014567,1,28,0.0021709,0,0,0
0.0024564,0,0,0.0024319,0,0,0
0.0097519,0,0,0.0071431,0,0,0
0.012921,1,23,0.0071709,0.70711,17.944,1
0.017711,1,28,0.0042138,0.70711,10.583,1
0.014926,2,15,0.0085964,0,9.8742,1
0.027613,1,15,0.015534,0,0,1
0.032404,2,15,0.016175,1,0,1
0.043761,2,15,0.013188,1,0,1
0.040352,3,15,0.00201,1.2247,0,1
0.04356,3,15,0.014586,0,0,1
0.05012,3,15,0.0090397,1.2247,9.083,1
0.046821,4,4,0.013373,0,0,1
0.057759,3,15,0.013979,0,0,1
0.053588,4,4,0.011282,0,2,1
0.06251,3,13,0.014456,0,0,1
0.060274,4,4,0.0083059,1.4142,4.2426,1
0.064799,4,4,0.016287,0,0,1
0.068461,4,4,0.028999,1.4142,4.6904,1
0.040232,3,15,0.018162,0,0,1
0.052064,4,4,0.021533,1.4142,4.6904,1
0.058045,4,4,0.015429,0,0,1
0.060266,4,4,0.021397,0,0,1
0.042851,4,4,0.020879,1.4142,4.2426,1
0.039919,3,13,0.003345,0,0,1
0.04229,4,4,0.0090297,1.4142,4.2426,1
0.043775,4,4,0.0068372,0,0,1
0.040154,4,4,0.012126,1.4142,0,1
0.036451,3,4,0.0060377,1.2247,0,1
0.038154,3,4,0.011104,0,0,1
0.042914,3,4,0.0053131,1.7321,0,1
0.036839,5,4,0.0060923,1.5811,0,1
0.044929,4,4,0.012226,1.4142,1.4142,1
0.043492,4,5,0.015053,1.4142,1.5811,1
0.055349,5,5,0.0084309,0,2.2361,1
0.046061,4,3,0.020987,0,1.7321,1
0.036224,5,3,0.0041106,1.5811,0,1
0.046994,5,3,0.0071203,2.2361,0,1
0.038382,3,3,0.020909,1.2247,1.2247,1
0.024213,4,4,0.012207,1.4142,1.4142,1
0.05069,4,4,0.026057,0,0,1
0.051002,4,4,0.013063,1.4142,0,1
0.057382,3,4,0.019344,0,0,1
0.064044,4,4,0.015191,0,0,1
0.050175,3,4,0.019109,0,0,1
0.049489,4,4,0.018916,0,0,1
0.035715,3,4,0.016943,0,0,1
0.033413,4,4,0.0072996,2,0,1
0.038904,5,4,0.015685,0,1.4142,1
0.020766,4,3,0.015907,2,3,1
0.014534,3,10,0.0089614,1.2247,0,1
0.031817,3,3,0.017562,1.2247,3.2404,1
0.033921,4,3,0.0034461,0,0,1
0.031116,3,3,0.001869,1.2247,0,1
0.033697,3,3,0.010234,1.7321,3.873,1
0.0249,1,13,0.0054248,1,8.0623,1
0.031333,1,13,0.0086959,0.70711,2.5495,1
0.020074,2,12,0.013463,0,0,1
0.013274,1,13,0.0086366,1,8.8318,1
