0,0,0,0,0,0,0,0,0
0.06319,0.049909,0.46919,22,0.0074257,0.0047587,0.10595,3.3166,0
0.061444,0.049002,0.42134,21,0.017274,0.0047152,0.079732,3.2404,0
0.053477,0.049002,0.49937,23,0.018908,0.017001,0.13254,3.3912,0
0.048074,0.060799,0.4917,20,0.01402,0.018937,0.11482,4.4721,0
0.0453,0.060799,0.44574,21,0.018022,0.018937,0.10992,4.5826,1
0.062414,0.049002,0.43749,18,0.0473,0.017001,0.21709,6,1
0.11699,0.049002,0.66119,17,0.069712,0.0047152,0.30646,6.5192,1
0.14549,0.049909,0.72157,23,0.050435,0.011656,0.30381,11.247,1
0.15196,0.054446,0.91701,28,0.041856,0.014911,0.13563,9.8995,1
0.16855,0.058076,0.76169,30,0.049074,0.010267,0.3023,0,1
0.18053,0.058076,0.67706,28,0.064483,0,0.09525,5.2915,1
0.21462,0.058076,0.73489,32,0.096187,0.014519,0.20509,8.9443,1
0.26675,0.050817,0.79153,33,0.083567,0.0067907,0.12319,0,1
0.26697,0.056261,0.77323,32,0.04465,0.019568,0.09966,0,1
0.25182,0.064428,0.81722,33,0.027865,0.013244,0.29582,4.062,1
0.26081,0.061706,0.55907,31,0.034485,0.010582,0.1708,0,1
0.26094,0.068058,0.71287,33,0.021338,0.021522,0.22419,5.7446,1
0.25732,0.075318,0.70008,33,0.041603,0.013072,0.10689,7.0356,1
0.27439,0.072595,0.7455,30,0.095556,0.024349,0.1439,9.4868,1
0.32387,0.058984,0.75563,27,0.071533,0.013687,0.2991,9,1
0.30599,0.066243,0.98228,36,0.082549,0.017337,0.345,11.225,1
0.27933,0.068058,0.99798,34,0.074829,0.012426,0.27532,7.1414,1
0.2659,0.07078,1.1342,33,0.077061,0.025343,0.34914,0,1
0.23467,0.086207,1.2129,34,0.048556,0.025786,0.18601,4.1231,1
0.2458,0.086207,1.1912,34,0.0075457,0.013985,0.09394,0,1
0.23513,0.090744,1.1981,34,0.012559,0.011114,0.098727,0,1
0.24446,0.083485,1.2075,34,0.056096,0.035355,0.16372,20.616,1
0.26087,0.060799,1.2425,9,0.055066,0.031072,0.3547,10.607,1
0.26771,0.051724,1.41,9,0.053386,0.015319,0.41622,0,1
0.28216,0.051724,1.4882,9,0.071813,0.016067,0.27815,0,1
0.30426,0.041742,1.514,9,0.071842,0.017408,0.067922,0,1
0.31609,0.037205,1.4822,9,0.021519,0.0091871,0.32039,0,1
0.30133,0.046279,1.3755,9,0.069226,0.018894,0.23332,0,1
0.28428,0.052632,1.403,9,0.054963,0.01197,0.051387,0,1
0.28008,0.051724,1.3717,9,0.039878,0.0083908,0.1976,0,1
0.29564,0.049909,1.4599,9,0.078146,0.010641,0.20034,0,1
0.32139,0.047187,1.4267,9,0.083167,0.0092541,0.24083,0,1
0.33868,0.046279,1.3786,9,0.065119,0.0079369,0.29633,0,1
0.34643,0.049909,1.2993,9,0.074522,0.0082422,0.044796,0,1
0.37074,0.043557,1.3817,9,0.10183,0.020851,0.40715,2.1213,1
0.40237,0.029946,1.5393,10,0.074096,0.016067,0.27599,2.2361,1
0.39803,0.026316,1.4807,10,0.064059,0.0069109,0.13167,0,1
0.38175,0.033575,1.5627,10,0.082566,0.020281,0.11306,2.2361,1
0.36232,0.050817,1.4643,9,0.086969,0.024484,0.32086,2.1213,1
0.34,0.057169,1.4221,9,0.013131,0.0088213,0.20872,0,1
0.36333,0.048094,1.5256,9,0.086328,0.020362,0.30388,0,1
0.38102,0.039927,1.5431,9,0.042739,0.018058,0.1095,0,1
0.37292,0.03176,1.5411,9,0.030598,0.014702,0.19025,0,1
0.376,0.026316,1.4962,9,0.05391,0.010366,0.083328,0,1
0.38838,0.023593,1.5318,9,0.089785,0.0065437,0.026732,2.1213,1
0.41751,0.022686,1.4971,10,0.10027,0,0.21179,2.2361,1
0.43654,0.023593,1.5918,10,0.083268,0.0032718,0.22883,0,1
0.38575,0.023593,1.5629,10,0.1617,0,0.067027,0,1
0.30098,0.023593,1.586,10,0.14309,0,0.41718,0,1
0.24969,0.023593,1.3434,10,0.11318,0,0.32274,2.2361,1
0.19837,0.023593,1.431,9,0.10789,0.011334,0.55135,3,1
0.13233,0.034483,0.91857,8,0.087833,0.018126,0.66014,4,1
0.081775,0.04265,0.48213,13,0.050685,0.0076193,0.37449,11.113,1
0.0695,0.037205,0.3368,27,0.017593,0.014233,0.089775,7.3485,1
0.072868,0.03176,0.52999,9,0.0019226,0.0084883,0.19072,7.9373,1
0.069398,0.032668,0.47407,13,0.024082,0.0066683,0.035256,9.5394,1
0.056154,0.034483,0.53523,23,0.020249,0.0088446,0.17016,7.5829,0
0.054794,0.037205,0.58226,8,0.012236,0,0.19103,7.2111,0
0.061619,0.034483,0.66058,10,0.018487,0.013702,0.2816,2.2361,0
0.065887,0.026316,0.82236,7,0.014428,0.01466,0.14622,3.2404,0
0.067939,0.018149,0.60858,7,0.025911,0.0086087,0.32152,4.1833,0
0.085652,0.018149,0.48264,12,0.050696,0.0075922,0.28791,4.2426,0
0.12795,0.024501,0.95207,10,0.084054,0.0074554,0.58853,3.1623,0
0.19609,0.022686,1.2103,10,0.099274,0.0032083,0.42702,0,0
0.22847,0.023593,1.2534,10,0.061794,0,0.12756,0,0
0.22951,0.022686,1.1843,10,0.058529,0.0032083,0.17884,0,0
0.25832,0.022686,1.1994,10,0.077885,0.0032083,0.24559,0,0
0.27648,0.023593,1.2849,10,0.048894,0,0.089117,0,0
0.27562,0.022686,1.2118,10,0.054266,0,0.31339,2.2361,0
0.25511,0.023593,1.1228,9,0.10249,0.007316,0.42435,2.1213,0
0.19327,0.027223,0.89099,9,0.079033,0.0049703,0.32918,0,0
0.19047,0.025408,0.87953,9,0.019159,0.0067907,0.13324,0,0
0.19712,0.023593,0.85062,9,0.044973,0.007316,0.41169,2.1213,0
0.16995,0.020871,0.48103,10,0.015759,0,0.055954,2.2361,0
0.1942,0.023593,0.86364,8,0.040625,0.012672,0.4073,3.4641,0
0.18695,0.034483,0.86519,7,0.066509,0.012508,0.26989,1.8708,0
0.14688,0.032668,0.69525,9,0.067469,0.013881,0.2448,3,0
0.12496,0.022686,0.6928,9,0.059902,0.0045372,0.26514,2.1213,0
0.089448,0.034483,0.49232,8,0.042133,0.017689,0.052215,2,0
0.085269,0.040835,0.68173,10,0.0025213,0.0074554,0.11466,4.4721,0
0.089299,0.03176,0.53089,12,0.023983,0.015184,0.18698,3.4641,0
0.072387,0.026316,0.55001,12,0.025594,0.008464,0.13014,4.2426,1
0.1074,0.026316,0.46931,9,0.062624,0.0091422,0.33196,3.6742,1
0.14542,0.032668,1.0196,9,0.068979,0.014911,0.65875,0,1
0.17284,0.039927,1.3205,9,0.066472,0.015346,0.35627,0,1
0.19655,0.044465,1.2119,9,0.066738,0.0044916,0.35009,4.2426,1
0.21816,0.03902,1.1182,13,0.058246,0.012623,0.22096,6.245,1
0.22765,0.036298,1.2992,15,0.044581,0.0040582,0.092003,3.873,1
0.23562,0.039927,1.1313,15,0.017682,0.014116,0.39745,6.7082,1
0.23031,0.046279,1.0199,21,0.024188,0.011224,0.053044,5.6125,1
0.23054,0.045372,1.1368,18,0.009923,0.0045372,0.3348,10.392,1
0.23116,0.047187,1.2171,9,0.037399,0.012242,0.24373,2.1213,1
0.21844,0.051724,1.2344,19,0.0029856,0.006851,0.37427,10.223,1
0.23124,0.045372,1.4441,20,0.032618,0,0.15461,5.4772,1
0.22764,0.051724,1.2013,22,0.035225,0.017467,0.31261,11,1
0.22034,0.057169,1.2814,31,0.011346,0.0072026,0.20112,10.416,1
0.22881,0.049909,1.2644,15,0.040089,0.020189,0.18641,12.845,1
0.23439,0.040835,1.3363,9,0.00948,0.013612,0.20055,5.1962,1
0.22957,0.040835,1.2042,9,0.025646,0.0043044,0.036034,0,1
0.24012,0.039927,1.3385,9,0.037537,0.0085126,0.11706,0,1
0.24131,0.044465,1.1838,9,0.017641,0.015559,0.30797,4.7434,1
0.23754,0.050817,1.1782,14,0.018256,0,0.18077,0,1
0.24412,0.044465,1.2392,9,0.047491,0.010044,0.31226,5.1962,1
0.21906,0.046279,1.0209,8,0.062904,0.0079369,0.30591,2,1
0.20799,0.041742,1.0559,8,0.044141,0.011514,0.29662,2.8284,1
0.20032,0.052632,1.1875,10,0.052837,0.027208,0.12979,8.9443,1
0.18012,0.069873,1.0275,24,0.056024,0.025802,0.2249,13.856,1
0.16547,0.071688,1.0891,26,0.047705,0.0080655,0.18486,23.917,1
0.15261,0.071688,0.96478,68,0.034367,0.012753,0.1956,43.635,1
0.15,0.076225,1.0098,82,0.026128,0.0058809,0.27052,23.087,1
0.16171,0.072595,1.1097,55,0.029755,0.016233,0.35901,30.578,1
0.16095,0.068966,1.242,48,0.010786,0.0148,0.16713,26.833,1
0.16027,0.066243,1.0647,25,0.038351,0.025123,0.17582,22.079,1
0.1793,0.049909,1.184,9,0.051148,0.021807,0.31844,6.7082,1
0.18945,0.047187,1.236,15,0.03906,0.0080143,0.29291,7.2457,1
0.19541,0.052632,1.0452,16,0.010441,0.017619,0.41522,9.3808,1
0.18833,0.058984,0.90612,26,0.038885,0.019356,0.2098,11.958,1
0.17935,0.065336,0.94801,27,0.028502,0.016334,0.38251,13.248,1
0.17928,0.067151,1.2148,13,0.024327,0.018307,0.42034,10.198,1
0.18595,0.055354,1.2389,11,0.039792,0.024034,0.16832,4.6904,1
0.19631,0.046279,1.2605,9,0.020975,0.0079369,0.26008,6.364,1
0.19043,0.058076,1.3462,20,0.007864,0.023524,0.061947,12.649,1
0.19566,0.065336,1.2548,25,0.028036,0.0154,0.24927,13.229,1
0.19847,0.065336,1.2472,34,0.031647,0,0.306,5.831,1
0.18556,0.065336,1.1047,23,0.049257,0.014405,0.37772,10.724,1
0.17232,0.071688,0.98888,24,0.049676,0.018915,0.3157,3.4641,1
0.15692,0.075318,0.9031,24,0.035291,0.017537,0.049042,3.4641,1
0.15644,0.063521,0.9942,23,0.015519,0.021474,0.23227,4.7958,1
0.16,0.060799,1.0116,22,0.01962,0.0074277,0.09012,3.3166,1
0.16126,0.061706,0.97815,24,0.020533,0.013999,0.28194,0,1
0.16523,0.067151,0.84909,22,0.024035,0.014604,0.21869,8.124,1
0.16825,0.068058,0.86549,18,0.0077404,0.012426,0.16801,3,1
0.16452,0.062613,0.91432,21,0.024364,0.01066,0.26077,5.6125,1
0.16103,0.064428,1.0142,21,0.00064073,0.01209,0.31782,6.4807,1
0.16452,0.058076,1.1135,17,0.018367,0.0154,0.12472,2.9155,1
0.16513,0.056261,0.98631,22,0.010908,0.0050524,0.23323,15.556,1
0.16596,0.057169,1.0032,39,0.029227,0.005093,0.31076,18.735,1
0.17543,0.055354,1.1788,40,0.027964,0.010023,0.39259,4.4721,1
0.17488,0.060799,1.2647,40,0.0054473,0.013896,0.21591,0,1
0.17577,0.061706,1.2526,40,0.029756,0.0052912,0.063097,0,1
0.18495,0.061706,1.2583,40,0.046388,0.007483,0.20932,0,1
0.19904,0.063521,1.3222,40,0.062924,0.012004,0.094807,17.889,1
0.22474,0.057169,1.2719,24,0.07067,0.016892,0.30945,18.974,1
0.24348,0.053539,1.4728,10,0.049695,0.0085367,0.39715,8.6603,1
0.24503,0.054446,1.4861,9,0.020771,0.015717,0.11819,10.392,1
0.23996,0.062613,1.4916,34,0.0056235,0.018464,0.084571,9.2195,1
0.24476,0.065336,1.4765,14,0.037835,0.010889,0.094356,13.229,1
0.25166,0.058984,1.5036,9,0.035789,0.020036,0.18393,4.7434,1
0.25494,0.051724,1.5215,9,0.033953,0.019378,0.15059,0,1
0.2607,0.044465,1.4738,9,0.039014,0.019578,0.28388,0,1
0.26662,0.034483,1.4122,9,0.040845,0.015319,0.12305,0,1
0.27321,0.030853,1.4524,9,0.050061,0.011224,0.085689,0,1
0.28496,0.026316,1.4223,9,0.018844,0.010366,0.2652,0,1
0.27571,0.022686,1.3535,9,0.067774,0.0055569,0.36836,0,1
0.25164,0.029038,1.2218,9,0.057585,0.013581,0.10871,0,1
0.24935,0.03539,1.3728,9,0.03984,0.01329,0.22739,0,1
0.26437,0.03902,1.2971,9,0.053079,0.011132,0.33767,0,1
0.27066,0.041742,1.197,9,0.044404,0,0.10194,0,1
0.27894,0.03902,1.2798,9,0.028843,0.013955,0.30771,0,1
0.27663,0.03176,1.345,9,0.044178,0.010737,0.19939,0,1
0.26483,0.03176,1.3389,9,0.051361,0.010044,0.18588,0,1
0.25671,0.038113,1.2934,9,0.049015,0.0092985,0.37745,0,1
0.24612,0.036298,1.1186,9,0.044261,0.0040582,0.50895,4.7434,1
0.27263,0.03902,0.83022,14,0.061226,0.016831,0.46474,10.247,1
0.27362,0.050817,0.59826,24,0.092339,0.0067907,0.15602,0,1
0.33495,0.040835,0.74884,14,0.15591,0.01925,0.37216,9.1652,1
0.41876,0.032668,0.96818,12,0.13681,0.010186,0.2785,4.2426,1
0.42434,0.034483,0.58862,17,0.075684,0.006851,0.36141,6.5192,1
0.39176,0.03539,0.52436,17,0.097808,0.005667,0.18384,2.9155,1
0.3755,0.032668,0.45971,16,0.026469,0.010186,0.14974,6.3246,1
0.38803,0.029038,0.6219,12,0.050839,0.0062869,0.17271,3.4641,1
0.36218,0.03539,0.55564,14,0.11754,0.012021,0.21114,2.6458,1
0.31175,0.037205,0.46143,13,0.091037,0.013627,0.13152,2.5495,1
0.30901,0.025408,0.63061,13,0.071349,0.011762,0.24016,5.7009,1
0.2788,0.026316,0.64435,8,0.10718,0.013822,0.26194,6.9282,1
0.2266,0.039927,0.41764,25,0.085746,0.018058,0.26697,15.811,1
0.2139,0.04265,0.30303,28,0.069886,0,0.06347,7.4833,1
0.18093,0.039927,0.39105,29,0.051123,0.016484,0.034867,13.73,1
0.18501,0.029038,0.30924,15,0.042854,0.017025,0.089569,12.247,1
0.20078,0.019964,0.44294,9,0.038351,0.0052129,0.17059,3,1
0.17036,0.026316,0.44064,13,0.06789,0.013383,0.14063,5.7009,1
0.14668,0.033575,0.35317,14,0.019047,0.0078061,0.03629,2.6458,1
0.17531,0.029946,0.43318,14,0.047736,0.010426,0.11004,3.7417,1
0.17267,0.026316,0.40908,12,0.007148,0.016207,0.19005,8.4853,1
0.1759,0.049909,0.2566,26,0.037134,0.032624,0.084754,17.292,1
0.18835,0.068966,0.35309,35,0.027526,0.0096888,0.22505,4.1833,1
0.18395,0.047187,0.54349,25,0.025751,0.028896,0.29447,15,1
0.18114,0.033575,0.67218,17,0.038703,0.014604,0.31849,10.909,1
0.16741,0.034483,0.8453,11,0.054585,0.006851,0.28897,6.2048,1
0.14554,0.030853,0.86976,10,0.070578,0.012961,0.40618,8.0623,1
0.09896,0.045372,0.46593,24,0.058222,0.027599,0.36183,17.321,1
0.077036,0.064428,0.30778,35,0.023613,0.0076462,0.097207,5.9161,1
0.084484,0.043557,0.40453,26,0.021206,0.029488,0.15698,14.866,1
0.087681,0.024501,0.42961,18,0.018261,0.0088213,0.02033,7.9373,1
0.076878,0.037205,0.40645,19,0.031328,0.018374,0.11565,0,1
0.062149,0.04265,0.49542,18,0.026985,0.010775,0.26247,5.1962,0
0.053445,0.04265,0.68456,16,0.021273,0.0062211,0.2472,10.198,0
0.045215,0.044465,0.31689,31,0.014353,0.0044916,0.17567,6.8191,0
0.044332,0.043557,0.48979,19,0.0043579,0.0088911,0.24871,12.329,0
0.046071,0.040835,0.56947,15,0.0043182,0.017217,0.19423,8.6603,0
0.043523,0.029038,0.62229,9,0.012718,0.014966,0.20916,3.6742,0
0.038639,0.025408,0.71007,12,0.012735,0.0083168,0.27646,8.124,0
0.035128,0.034483,0.40701,20,0.0037213,0.015319,0.20545,5.4772,0
0.037851,0.03902,0.50266,15,0.0072396,0.013955,0.14259,6.7082,0
0.032359,0.044465,0.48791,14,0.0149,0.012704,0.22097,8.775,0
