0,0,0,0,0,0,0,0,0,0,0,0,0
378.19,-5.0016,732.13,0.0018094,0,0,120.04,0.72525,461.33,0.0033973,0,0,0
301.99,-5.2119,150.73,0.014567,1,28,127.67,0.84217,150.73,0.0021709,0,0,0
270.24,-5.2737,1033.6,0.0024564,0,0,146.54,0.84111,105.49,0.0024319,0,0,0
143.07,-5.4802,172.27,0.0097519,0,0,119.01,0.88232,142.84,0.0071431,0,0,0
72.261,-5.5579,796.73,0.012921,1,23,56.295,0.65742,453.73,0.0071709,0.70711,17.944,1
230.79,-5.3247,689.06,0.017711,1,28,334.13,1.1215,322.28,0.0042138,0.70711,10.583,1
1039.8,-5.0854,495.26,0.014926,2,15,868.74,0.83791,242.19,0.0085964,0,9.8742,1
1682.5,-5.0485,452.2,0.027613,1,15,637.25,0.38146,418.65,0.015534,0,0,1
1522.5,-5.0278,1270.5,0.032404,2,15,194.41,0.47739,720.96,0.016175,1,0,1
1732.1,-5.1392,1270.5,0.043761,2,15,875.64,0.60798,730.39,0.013188,1,0,1
2407.8,-5.1716,430.66,0.040352,3,15,1191.7,0.1232,419.76,0.00201,1.2247,0,1
2911.8,-5.1333,452.2,0.04356,3,15,1193,0.58978,69.776,0.014586,0,0,1
3385.3,-5.0361,452.2,0.05012,3,15,1030.3,0.32044,0,0.0090397,1.2247,9.083,1
3538.9,-5.0926,452.2,0.046821,4,4,529.94,0.63461,0,0.013373,0,0,1
3544,-5.1943,452.2,0.057759,3,15,352.46,0.84973,69.776,0.013979,0,0,1
3468.8,-5.3706,473.73,0.053588,4,4,567.01,0.22824,566.86,0.011282,0,2,1
3729.4,-5.1749,1808.8,0.06251,3,13,874.69,0.49745,1089.9,0.014456,0,0,1
3879.1,-5.2749,1787.3,0.060274,4,4,1104.9,0.174,1074.5,0.0083059,1.4142,4.2426,1
4358.8,-5.1864,516.8,0.064799,4,4,440.74,0.2334,582.59,0.016287,0,0,1
3790,-5.2539,473.73,0.068461,4,4,639.14,0.76675,71.418,0.028999,1.4142,4.6904,1
4143.2,-4.9626,495.26,0.040232,3,15,491.2,0.73526,73.023,0.018162,0,0,1
3673.5,-5.036,495.26,0.052064,4,4,1354.7,0.45816,73.023,0.021533,1.4142,4.6904,1
3144.1,-5.0459,473.73,0.058045,4,4,1279.2,0.22535,71.418,0.015429,0,0,1
2632.6,-5.0159,473.73,0.060266,4,4,846.42,0.42679,0,0.021397,0,0,1
2599.8,-4.9733,473.73,0.042851,4,4,286.88,0.40508,0,0.020879,1.4142,4.2426,1
2695.9,-4.9499,473.73,0.039919,3,13,601.88,0.19684,0,0.003345,0,0,1
2868.6,-4.989,473.73,0.04229,4,4,640.08,0.50009,0,0.0090297,1.4142,4.2426,1
2410.2,-5.0502,473.73,0.043775,4,4,462,0.38371,71.418,0.0068372,0,0,1
2691.5,-4.9306,495.26,0.040154,4,4,700.56,0.67508,73.023,0.012126,1.4142,0,1
2774.9,-4.8653,495.26,0.036451,3,4,515.33,0.26093,0,0.0060377,1.2247,0,1
2882.9,-4.9027,495.26,0.038154,3,4,861.18,0.39958,0,0.011104,0,0,1
3289.4,-4.9305,495.26,0.042914,3,4,634.47,0.56504,73.023,0.0053131,1.7321,0,1
3127.6,-5.0322,516.8,0.036839,5,4,614.39,0.30573,0,0.0060923,1.5811,0,1
3048.1,-4.9676,495.26,0.044929,4,4,612.92,0.39007,0,0.012226,1.4142,1.4142,1
2881.1,-5.0934,516.8,0.043492,4,5,418.95,0.22356,74.593,0.015053,1.4142,1.5811,1
3169.9,-4.9872,516.8,0.055349,5,5,1053.2,0.41612,0,0.0084309,0,2.2361,1
3580.9,-5.024,516.8,0.046061,4,3,1282.7,0.12637,0,0.020987,0,1.7321,1
4088.8,-4.9809,516.8,0.036224,5,3,1267.9,0.14992,0,0.0041106,1.5811,0,1
4367.3,-5.015,516.8,0.046994,5,3,182.19,0.094846,0,0.0071203,2.2361,0,1
4104,-4.9773,516.8,0.038382,3,3,664.58,0.75219,0,0.020909,1.2247,1.2247,1
