@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralNumPeaks_min REAL
@ATTRIBUTE cepstralLocFirstPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.0008295,0,0,0.0008295,0,0,0
0.0012239,0,0,0.0012239,0,0,0
0.0035602,0,0,0.0035602,0,0,0
0.0063703,0,0,0.0063703,0,0,0
0.0072054,0,0,0.0072054,0,0,1
0.028783,4,5,0.028783,4,5,1
0.045352,4,5,0.045352,4,5,1
0.033542,4,5,0.033542,4,5,1
0.044213,4,5,0.044213,4,5,1
0.021539,2,5,0.021539,2,5,1
0.022023,3,5,0.022023,3,5,1
0.017094,3,5,0.017094,3,5,1
0.019557,2,19,0.019557,2,19,1
0.020298,4,19,0.020298,4,19,1
0.016585,1,19,0.016585,1,19,1
0.019603,4,11,0.019603,4,11,1
0.023868,5,2,0.023868,5,2,1
0.016868,4,6,0.016868,4,6,1
0.013649,2,16,0.013649,2,16,1
0.015428,2,16,0.015428,2,16,1
0.018721,5,5,0.018721,5,5,1
0.024825,3,6,0.024825,3,6,1
0.029023,3,6,0.029023,3,6,1
0.018549,3,3,0.018549,3,3,1
0.019327,4,11,0.019327,4,11,1
0.020614,2,11,0.020614,2,11,1
0.0097108,0,0,0.0097108,0,0,1
0.015025,3,12,0.015025,3,12,1
0.025855,4,15,0.025855,4,15,1
0.028087,4,5,0.028087,4,5,1
0.027823,4,6,0.027823,4,6,1
0.02439,4,6,0.02439,4,6,1
0.032804,6,6,0.032804,6,6,1
0.037734,4,6,0.037734,4,6,1
0.02283,2,11,0.02283,2,11,1
0.0099661,0,0,0.0099661,0,0,1
0.0054379,0,0,0.0054379,0,0,0
0.0034729,0,0,0.0034729,0,0,0
0.001012,0,0,0.001012,0,0,0
0.00085284,0,0,0.00085284,0,0,0
0.0018617,0,0,0.0018617,0,0,0
0.0027753,0,0,0.0027753,0,0,0
0.009743,0,0,0.009743,0,0,0
0.010467,1,19,0.010467,1,19,0
0.011287,3,2,0.011287,3,2,0
0.017646,3,9,0.017646,3,9,0
0.02958,2,19,0.02958,2,19,0
0.022792,3,5,0.022792,3,5,0
0.018349,3,2,0.018349,3,2,0
0.020113,4,5,0.020113,4,5,0
0.018053,2,5,0.018053,2,5,0
0.016185,3,5,0.016185,3,5,0
0.013257,2,5,0.013257,2,5,0
0.010748,1,19,0.010748,1,19,0
0.0058444,0,0,0.0058444,0,0,0
0.0076284,0,0,0.0076284,0,0,0
0.0046973,0,0,0.0046973,0,0,0
0.0024226,0,0,0.0024226,0,0,0
0.0015757,0,0,0.0015757,0,0,0
0.0017002,0,0,0.0017002,0,0,0
0.0010398,0,0,0.0010398,0,0,0
0.00035408,0,0,0.00035408,0,0,0
0.0035478,0,0,0.0035478,0,0,0
0.0005227,0,0,0,0,0,0
0.01347,1,29,0.012948,1,29,0
0.0032166,0,0,0.0026939,0,0,0
0.0036289,0,0,0.0031062,0,0,0
0.0027756,0,0,0.0022529,0,0,0
0.013029,1,28,0.012507,1,28,0
0.0036071,0,0,0.0030844,0,0,0
0.00885,0,0,0.0083273,0,0,0
0.016713,1,18,0.01619,1,18,0
0.010359,1,18,0.0098365,1,18,0
0.023993,2,18,0.02347,2,18,0
0.034212,4,8,0.03369,4,8,1
0.030265,4,8,0.029742,4,8,1
0.034298,3,9,0.033775,3,9,1
0.030268,2,14,0.029746,2,14,1
0.013367,2,13,0.012844,2,13,1
0.017573,1,18,0.017051,1,18,1
0.016232,1,18,0.01571,1,18,1
0.0066723,0,0,0.0061496,0,0,1
0.0085566,0,0,0.0080339,0,0,1
0.0067341,0,0,0.0062114,0,0,1
0.0067729,0,0,0.0062502,0,0,1
0.0078998,0,0,0.0073771,0,0,1
0.0032545,0,0,0.0027318,0,0,1
0.00611,0,0,0.0055873,0,0,1
0.0062232,0,0,0.0057005,0,0,1
0.0044863,0,0,0.0039636,0,0,1
0.0040012,0,0,0.0034785,0,0,1
0.0078482,0,0,0.0073255,0,0,1
0.0074826,0,0,0.0069599,0,0,1
0.0035411,0,0,0.0030184,0,0,1
0.0045611,0,0,0.0040384,0,0,1
0.0071472,0,0,0.0066245,0,0,1
0.0058091,0,0,0.0052864,0,0,1
0.012005,1,18,0.011483,1,18,1
0.0049316,0,0,0.0044089,0,0,1
0.014939,1,18,0.014416,1,18,1
0.017956,2,10,0.017433,2,10,1
0.026122,1,18,0.0256,1,18,1
0.017918,1,18,0.017395,1,18,1
0.015088,1,18,0.014565,1,18,1
0.013576,1,18,0.013053,1,18,1
0.010409,1,32,0.0098867,1,32,1
0.014001,2,27,0.013478,2,27,1
0.013472,1,27,0.012949,1,27,1
0.016228,1,26,0.015706,1,26,1
0.022966,1,26,0.022444,1,26,1
0.020522,2,18,0.019999,2,18,1
0.014117,2,14,0.013595,2,14,1
0.025559,2,26,0.025036,2,26,1
0.020876,1,25,0.020353,1,25,1
0.0075073,0,0,0.0069846,0,0,1
0.010538,1,18,0.010015,1,18,1
0.0068132,0,0,0.0062905,0,0,1
0.021504,1,26,0.020982,1,26,1
0.015268,1,25,0.014746,1,25,1
0.013335,1,10,0.012812,1,10,1
0.014833,3,12,0.014311,3,12,1
0.010748,1,17,0.010225,1,17,1
0.0088241,0,0,0.0083014,0,0,1
0.015244,2,17,0.014722,2,17,1
0.018437,1,16,0.017914,1,16,1
0.0073792,0,0,0.0068565,0,0,1
0.0068967,0,0,0.006374,0,0,1
0.0058017,0,0,0.005279,0,0,1
0.015088,1,17,0.014566,1,17,1
0.01523,1,17,0.014707,1,17,1
0.018501,1,17,0.017978,1,17,1
0.0084756,0,0,0.0079529,0,0,1
0.0097269,0,0,0.0092042,0,0,1
0.019347,2,10,0.018824,2,10,1
0.0075844,0,0,0.0070617,0,0,1
0.016962,1,18,0.016439,1,18,1
0.01348,1,18,0.012957,1,18,1
0.019481,3,10,0.018958,3,10,1
0.019776,3,11,0.019253,3,11,1
0.018629,2,10,0.018107,2,10,1
0.019066,2,10,0.018543,2,10,1
0.035262,1,11,0.034739,1,11,1
0.047396,3,11,0.046873,3,11,1
0.03938,2,18,0.038858,2,18,1
0.028902,2,18,0.028379,2,18,1
0.028301,4,10,0.027778,4,10,1
0.020212,3,5,0.01969,3,5,1
0.029058,5,6,0.028535,5,6,1
0.033778,3,6,0.033255,3,6,1
0.027051,3,6,0.026528,3,6,1
0.026111,4,6,0.025589,4,6,1
0.029188,3,6,0.028665,3,6,1
0.019917,4,6,0.019395,4,6,1
0.020263,3,6,0.019741,3,6,1
0.023241,3,6,0.022719,3,6,1
0.016967,2,6,0.016444,2,6,1
0.018654,2,6,0.018131,2,6,1
0.026298,2,6,0.025776,2,6,1
0.026372,2,6,0.025849,2,6,1
0.019876,2,6,0.019353,2,6,1
0.02659,2,6,0.026067,2,6,1
0.020555,3,6,0.020032,3,6,1
0.02227,3,6,0.021748,3,6,1
0.023461,3,6,0.022939,3,6,1
0.030677,2,6,0.030154,2,6,1
0.013531,3,6,0.013009,3,6,1
0.008509,0,0,0.0079863,0,0,1
0.0087613,0,0,0.0082386,0,0,1
0.009522,0,0,0.0089993,0,0,1
0.010588,1,9,0.010065,1,9,1
0.0078384,0,0,0.0073157,0,0,1
0.012698,1,11,0.012175,1,11,1
0.029352,1,9,0.02883,1,9,1
0.034236,3,6,0.033713,3,6,1
0.025063,2,9,0.024541,2,9,1
0.047838,2,10,0.047315,2,10,1
0.058627,2,10,0.058104,2,10,1
0.056282,5,6,0.05576,5,6,1
0.047256,4,6,0.046734,4,6,1
0.028285,2,12,0.027763,2,12,1
0.026075,2,12,0.025552,2,12,1
0.039251,2,12,0.038728,2,12,1
0.04638,4,6,0.045857,4,6,1
0.05042,2,14,0.049897,2,14,1
0.075955,5,6,0.075433,5,6,1
0.055708,3,11,0.055185,3,11,1
0.051168,4,14,0.050645,4,14,1
0.062076,4,14,0.061553,4,14,1
0.04125,3,8,0.040727,3,8,1
0.058353,7,5,0.057831,7,5,1
0.062981,3,15,0.062458,3,15,1
0.057067,4,5,0.056544,4,5,1
0.081703,5,8,0.08118,5,8,1
0.066449,5,8,0.065927,5,8,1
0.044602,4,8,0.04408,4,8,1
0.04642,4,8,0.045897,4,8,1
0.046597,5,8,0.046075,5,8,1
0.055165,4,5,0.054642,4,5,1
0.058196,4,5,0.057673,4,5,1
0.057304,3,8,0.056782,3,8,1
0.061934,4,5,0.061411,4,5,1
0.048098,3,8,0.047575,3,8,1
0.054964,4,5,0.054442,4,5,1
0.060518,2,13,0.059995,2,13,1
0.047003,4,8,0.04648,4,8,1
0.066374,6,5,0.065851,6,5,1
0.053656,3,13,0.053133,3,13,1
0.03758,2,13,0.037057,2,13,1
0.048995,3,13,0.048472,3,13,1
0.033829,2,13,0.033306,2,13,1
0.050221,2,15,0.049699,2,15,1
0.056647,2,15,0.056124,2,15,1
0.051582,2,13,0.05106,2,13,1
0.051126,2,14,0.050603,2,14,1
0.053356,2,13,0.052833,2,13,1
0.068602,4,12,0.068079,4,12,1
0.060031,2,14,0.059508,2,14,1
0.046369,2,13,0.045847,2,13,1
0.064442,2,12,0.063919,2,12,1
0.0506,3,13,0.050077,3,13,1
0.070464,2,13,0.069942,2,13,1
0.044226,2,13,0.043703,2,13,1
0.079819,2,13,0.079297,2,13,1
0.07818,2,14,0.077657,2,14,1
0.08037,2,13,0.079847,2,13,1
0.066415,2,12,0.065892,2,12,1
0.088867,2,12,0.088344,2,12,1
0.081811,2,13,0.081289,2,13,1
0.074429,2,12,0.073906,2,12,1
0.063592,2,12,0.063069,2,12,1
0.071493,2,13,0.07097,2,13,1
0.07677,2,12,0.076247,2,12,1
0.040031,1,13,0.039509,1,13,1
0.041373,1,13,0.04085,1,13,1
0.051802,2,13,0.05128,2,13,1
0.039904,2,14,0.039382,2,14,1
0.023035,2,13,0.022512,2,13,1
0.028199,2,13,0.027676,2,13,1
0.043102,2,12,0.04258,2,12,1
0.04978,2,12,0.049257,2,12,1
0.031304,2,11,0.030782,2,11,1
0.03511,2,12,0.034588,2,12,1
0.034141,2,12,0.033618,2,12,1
0.048234,2,12,0.047712,2,12,1
0.053627,1,12,0.053104,1,12,1
0.04023,1,12,0.039707,1,12,1
0.059136,1,12,0.058614,1,12,1
0.050482,2,12,0.04996,2,12,1
0.056369,2,12,0.055846,2,12,1
0.059679,2,12,0.059157,2,12,1
0.05122,2,12,0.050698,2,12,1
0.056735,2,13,0.056212,2,13,1
0.05311,3,13,0.052587,3,13,1
0.043406,2,13,0.042883,2,13,1
0.053068,2,14,0.052545,2,14,1
0.035704,2,13,0.035181,2,13,1
0.030476,1,13,0.029953,1,13,1
0.045282,1,13,0.04476,1,13,1
0.030734,1,13,0.030211,1,13,1
0.019022,2,13,0.018499,2,13,1
0.038743,2,12,0.03822,2,12,1
0.032577,2,13,0.032054,2,13,1
0.039861,1,13,0.039338,1,13,1
0.025707,1,13,0.025185,1,13,1
0.029692,1,14,0.029169,1,14,1
0.03472,1,13,0.034198,1,13,1
0.039638,1,13,0.039115,1,13,1
0.028756,1,12,0.028233,1,12,1
0.028381,1,12,0.027859,1,12,1
0.037626,1,13,0.037103,1,13,1
0.031285,1,13,0.030762,1,13,1
0.038766,1,13,0.038244,1,13,1
0.030929,1,13,0.030406,1,13,1
0.029001,1,13,0.028478,1,13,1
0.031976,1,12,0.031453,1,12,1
0.031284,1,12,0.030761,1,12,1
0.026165,1,12,0.025642,1,12,1
0.034602,1,13,0.03408,1,13,1
0.037927,1,13,0.037405,1,13,1
0.021773,1,12,0.02125,1,12,1
0.021758,1,12,0.021235,1,12,1
0.022767,1,13,0.022245,1,13,1
0.020728,1,13,0.020206,1,13,1
0.014111,1,13,0.013588,1,13,1
0.012297,1,12,0.011774,1,12,1
0.01288,1,12,0.012357,1,12,1
0.0044665,0,0,0.0039438,0,0,1
0.009065,0,0,0.0085423,0,0,1
0.003312,0,0,0.0027893,0,0,1
0.013043,1,13,0.01252,1,13,1
0.0023384,0,0,0.0018157,0,0,1
0.0096968,0,0,0.0091741,0,0,1
0.0081611,0,0,0.0076384,0,0,1
0.0096362,0,0,0.0091135,0,0,1
0.010682,1,21,0.010159,1,21,1
0.011132,1,21,0.010609,1,21,1
0.011542,1,20,0.011019,1,20,1
0.012604,1,20,0.012082,1,20,1
0.0046433,0,0,0.0041206,0,0,1
0.0044271,0,0,0.0039044,0,0,1
0.0076323,0,0,0.0071096,0,0,1
0.0068034,0,0,0.0062807,0,0,1
0.012376,1,13,0.011854,1,13,1
0.0081895,0,0,0.0058511,0,0,1
0.0088703,0,0,0.0065319,0,0,1
0.0041662,0,0,0.0018278,0,0,1
0.0073953,0,0,0.005057,0,0,1
0.01005,1,10,0.0077116,1,10,1
0.0023087,0,0,0,0,0,1
0.0030431,0,0,0.00073445,0,0,1
0.0084716,0,0,0.0061629,0,0,1
0.016721,1,25,0.014413,1,25,1
0.017089,2,11,0.01478,2,11,1
0.0041532,0,0,0.0018446,0,0,1
0.0055455,0,0,0.0032368,0,0,1
0.0049859,0,0,0.0026772,0,0,1
0.0078086,0,0,0.0055,0,0,1
0.0047137,0,0,0.002405,0,0,1
0.011192,1,19,0.0088835,1,19,1
0.01088,1,21,0.008571,1,21,1
0.016682,1,24,0.014374,1,24,1
0.0059486,0,0,0.00364,0,0,1
0.0062157,0,0,0.003907,0,0,1
0.0027848,0,0,0.0004761,0,0,0
0.00097725,0,0,0,0,0,0
0.0026833,0,0,0.0017061,0,0,0
0.00045269,0,0,0,0,0,0
0.0015941,0,0,0.0011414,0,0,0
0.0017807,0,0,0.001328,0,0,0
0.0091228,0,0,0.0086701,0,0,0
0.0085845,0,0,0.0081318,0,0,0
0.0026718,0,0,0.0022191,0,0,0
0.037444,2,12,0.036991,2,12,0
0.0095465,0,0,0.0090938,0,0,0
0.0059638,0,0,0.0055111,0,0,0
0.0037178,0,0,0.0032651,0,0,0
0.009871,0,0,0.0094183,0,0,0
0.0078075,0,0,0.0073548,0,0,0
0.029933,1,24,0.02948,1,24,0
0.0060893,0,0,0.0056366,0,0,0
0.010115,1,23,0.0096624,1,23,0
0.0057389,0,0,0.0052862,0,0,0
0.0038328,0,0,0.0033801,0,0,0
0.0027064,0,0,0.0022537,0,0,0
0.0043986,0,0,0.0039459,0,0,0
0.017825,1,22,0.017373,1,22,0
0.0076591,0,0,0.0072064,0,0,0
0.0043774,0,0,0.0039247,0,0,0
0.015205,1,11,0.014752,1,11,0
0.013398,2,11,0.012945,2,11,0
0.010057,1,9,0.0096039,1,9,0
0.016861,1,10,0.016408,1,10,0
0.025659,1,9,0.025206,1,9,0
0.014436,2,10,0.013984,2,10,0
0.019997,1,12,0.019545,1,12,0
0.01538,2,12,0.014928,2,12,1
0.011654,2,7,0.011202,2,7,1
0.0043743,0,0,0.0039216,0,0,1
0.013539,1,26,0.013086,1,26,1
0.01389,2,6,0.013438,2,6,1
0.018571,2,6,0.018119,2,6,1
0.032623,2,11,0.03217,2,11,1
0.017999,3,6,0.017547,3,6,1
0.021839,3,7,0.021386,3,7,1
0.025703,3,6,0.02525,3,6,1
0.016907,3,7,0.016455,3,7,1
0.020419,2,10,0.019967,2,10,1
0.021396,2,10,0.020944,2,10,1
0.015385,3,10,0.014932,3,10,1
0.028498,3,10,0.028046,3,10,1
0.042333,2,10,0.04188,2,10,1
0.042519,2,10,0.042066,2,10,1
0.058884,2,10,0.058431,2,10,1
0.051999,2,10,0.051546,2,10,1
0.048675,2,10,0.048222,2,10,1
0.04914,2,10,0.048687,2,10,1
0.059704,2,10,0.059251,2,10,1
0.046673,4,6,0.04622,4,6,1
0.041562,4,6,0.041109,4,6,1
0.079143,3,7,0.07869,3,7,1
0.087479,3,7,0.087027,3,7,1
0.074552,5,12,0.074099,5,12,1
0.087972,6,7,0.087519,6,7,1
0.10218,6,7,0.10173,6,7,1
0.10156,5,8,0.10111,5,8,1
0.083453,5,14,0.083001,5,14,1
0.082712,4,13,0.082259,4,13,1
0.077947,4,12,0.077494,4,12,1
0.08154,5,7,0.081087,5,7,1
0.096552,5,8,0.096099,5,8,1
0.089612,6,8,0.089159,6,8,1
0.068287,6,8,0.067834,6,8,1
0.06856,6,8,0.068107,6,8,1
0.068154,4,8,0.067701,4,8,1
0.052369,5,8,0.051916,5,8,1
0.11629,6,9,0.11584,6,9,1
0.12208,8,6,0.12163,8,6,1
0.10564,5,9,0.10519,5,9,1
0.095532,8,7,0.095079,8,7,1
0.097684,5,9,0.097232,5,9,1
0.11392,4,12,0.11347,4,12,1
0.11028,6,5,0.10983,6,5,1
0.10436,4,9,0.10391,4,9,1
0.078515,5,6,0.078063,5,6,1
0.074611,3,12,0.074158,3,12,1
0.098423,2,12,0.09797,2,12,1
0.067801,4,14,0.067348,4,14,1
0.073093,4,13,0.07264,4,13,1
0.084372,2,12,0.08392,2,12,1
0.073277,4,12,0.072824,4,12,1
0.085063,3,12,0.08461,3,12,1
0.092229,5,6,0.091776,5,6,1
0.08775,3,12,0.087298,3,12,1
0.076892,4,12,0.076439,4,12,1
0.083188,3,12,0.082735,3,12,1
0.05647,3,12,0.056018,3,12,1
0.063608,3,12,0.063155,3,12,1
0.084059,5,12,0.083606,5,12,1
0.071137,2,12,0.070685,2,12,1
0.082722,3,12,0.082269,3,12,1
0.0851,3,12,0.084647,3,12,1
0.071022,2,12,0.070569,2,12,1
0.084391,4,12,0.083939,4,12,1
0.068034,2,13,0.067581,2,13,1
0.076635,2,12,0.076182,2,12,1
0.078928,2,12,0.078476,2,12,1
0.087239,2,12,0.086786,2,12,1
0.082986,2,12,0.082533,2,12,1
0.10102,3,12,0.10057,3,12,1
0.068985,3,12,0.068532,3,12,1
0.068009,3,11,0.067556,3,11,1
0.091898,3,11,0.091446,3,11,1
0.078995,2,12,0.078542,2,12,1
0.087212,2,12,0.086759,2,12,1
0.091389,2,12,0.090937,2,12,1
0.089184,2,12,0.088731,2,12,1
0.089221,2,12,0.088768,2,12,1
0.072882,2,12,0.07243,2,12,1
0.09948,2,12,0.099028,2,12,1
0.083089,2,12,0.082636,2,12,1
0.10246,2,12,0.10201,2,12,1
0.10186,2,12,0.10141,2,12,1
0.098918,2,12,0.098466,2,12,1
0.080361,2,12,0.079908,2,12,1
0.094434,2,12,0.093982,2,12,1
0.10504,2,13,0.10458,2,13,1
0.096991,2,12,0.096539,2,12,1
0.088331,2,12,0.087879,2,12,1
0.095473,3,12,0.095021,3,12,1
0.086091,2,12,0.085639,2,12,1
0.063237,2,13,0.062785,2,13,1
0.086433,2,13,0.08598,2,13,1
0.046897,2,13,0.046444,2,13,1
0.076412,2,12,0.075959,2,12,1
0.081789,2,13,0.081337,2,13,1
0.090835,2,13,0.090382,2,13,1
0.071565,2,13,0.071112,2,13,1
0.051066,2,12,0.050613,2,12,1
0.083291,2,12,0.082838,2,12,1
0.078492,2,12,0.07804,2,12,1
0.076465,3,6,0.076012,3,6,1
0.079722,2,12,0.07927,2,12,1
0.05069,2,12,0.050238,2,12,1
0.04996,2,12,0.049507,2,12,1
0.053848,2,13,0.053395,2,13,1
0.024985,1,13,0.024533,1,13,1
0.025056,2,13,0.024603,2,13,1
0.019677,1,12,0.019224,1,12,1
0.019546,1,12,0.019093,1,12,1
0.024479,2,12,0.024026,2,12,1
0.018829,2,13,0.018377,2,13,1
0.014504,2,12,0.014052,2,12,1
0.0088639,0,0,0.0084112,0,0,1
0.0043069,0,0,0.0038542,0,0,1
0.0090366,0,0,0.0085839,0,0,1
0.008524,0,0,0.0080713,0,0,1
0.018606,2,13,0.018154,2,13,1
0.012269,2,12,0.011816,2,12,1
0.011475,1,13,0.011022,1,13,1
0.0093061,0,0,0.0088534,0,0,1
0.013209,1,10,0.012756,1,10,1
0.02097,1,13,0.020517,1,13,1
0.021821,2,13,0.021369,2,13,1
0.01685,1,13,0.016397,1,13,1
0.023729,1,13,0.023276,1,13,1
0.020746,1,13,0.020293,1,13,1
0.017237,2,13,0.016784,2,13,1
0.01166,1,13,0.011208,1,13,1
0.01318,2,13,0.012727,2,13,1
0.021358,1,13,0.020905,1,13,1
0.011764,1,13,0.011311,1,13,1
0.011201,1,13,0.010748,1,13,1
0.029069,1,12,0.028616,1,12,1
0.014743,1,13,0.01429,1,13,1
0.01291,2,10,0.012457,2,10,1
0.023339,1,12,0.022886,1,12,1
0.040119,1,10,0.039666,1,10,1
0.045484,1,10,0.045031,1,10,1
0.03374,2,10,0.033287,2,10,1
0.030035,1,10,0.029582,1,10,1
0.056488,2,10,0.056036,2,10,1
0.0489,1,10,0.048447,1,10,1
0.048977,1,11,0.048525,1,11,1
0.029664,2,11,0.029211,2,11,1
0.018075,2,11,0.017622,2,11,1
0.013759,2,11,0.013307,2,11,1
0.013213,1,11,0.01276,1,11,1
0.026888,1,12,0.026435,1,12,1
0.026043,1,12,0.025591,1,12,1
0.030295,1,13,0.029842,1,13,1
0.026388,1,13,0.025935,1,13,1
0.011852,1,12,0.011399,1,12,1
0.016669,1,29,0.016217,1,29,1
0.010606,1,29,0.010153,1,29,1
0.016327,1,13,0.015874,1,13,1
0.012877,1,12,0.012424,1,12,1
0.031319,1,13,0.030866,1,13,1
0.027005,1,13,0.026552,1,13,1
0.023579,1,13,0.023127,1,13,1
0.0091971,0,0,0.0087444,0,0,1
0.011581,1,29,0.011128,1,29,1
0.024389,1,13,0.023937,1,13,1
0.030302,1,13,0.029849,1,13,1
0.019127,1,10,0.018674,1,10,1
0.019639,2,10,0.019187,2,10,1
0.020899,2,13,0.020446,2,13,1
0.016752,1,13,0.0163,1,13,1
0.010034,1,10,0.0095815,1,10,0
0.016867,2,11,0.016415,2,11,0
0.010193,1,30,0.0097401,1,30,0
0.019708,2,13,0.019255,2,13,0
0.030595,2,9,0.030142,2,9,0
0.022412,2,13,0.021959,2,13,0
0.029681,3,15,0.029229,3,15,0
0.01474,3,12,0.014287,3,12,0
0.013797,3,13,0.013344,3,13,0
0.021783,1,14,0.021331,1,14,0
0.036941,1,12,0.036489,1,12,0
0.03122,2,11,0.030768,2,11,0
0.043707,2,12,0.043255,2,12,0
0.031114,2,7,0.030661,2,7,0
0.027796,1,24,0.027343,1,24,0
0.030131,2,11,0.029679,2,11,0
0.024556,2,11,0.024103,2,11,0
0.025133,2,11,0.02468,2,11,0
0.019532,2,8,0.019079,2,8,0
0.017805,2,11,0.017352,2,11,0
0.03584,1,13,0.035387,1,13,0
0.019706,2,16,0.019254,2,16,0
0.021762,2,13,0.021309,2,13,0
0.041224,1,13,0.040772,1,13,0
0.037598,2,13,0.037145,2,13,0
0.056686,1,12,0.056234,1,12,0
0.06097,2,12,0.060518,2,12,0
0.017813,2,11,0.01736,2,11,0
0.01451,1,13,0.014057,1,13,0
0.020759,2,12,0.020307,2,12,0
0.045586,3,8,0.045133,3,8,0
0.036072,2,12,0.035619,2,12,0
0.016631,2,10,0.016178,2,10,0
0.026427,1,12,0.025975,1,12,0
0.024949,2,11,0.024496,2,11,0
0.019527,3,12,0.019074,3,12,1
0.012886,2,12,0.012434,2,12,1
0.011161,1,19,0.010709,1,19,1
0.015471,1,24,0.015019,1,24,1
0.0079034,0,0,0.0063093,0,0,1
0.013139,1,24,0.011358,1,24,1
0.014181,1,29,0.011509,1,29,1
0.013816,1,24,0.011144,1,24,1
0.0096079,0,0,0.0069362,0,0,1
0.01761,1,24,0.014903,1,24,1
0.013045,2,15,0.010338,2,15,1
0.016617,1,24,0.01391,1,24,1
0.0081177,0,0,0.0054114,0,0,1
0.0092158,0,0,0.0065094,0,0,1
0.013948,1,24,0.011242,1,24,1
0.012213,1,19,0.0095066,1,19,1
0.012,2,6,0.0092933,2,6,1
0.012826,3,6,0.01012,3,6,1
0.0084608,0,0,0.0057544,0,0,1
0.01108,1,11,0.0083735,1,11,1
0.019087,3,6,0.01638,3,6,1
0.02161,2,6,0.017303,2,6,1
0.022625,2,10,0.018318,2,10,1
0.015659,2,13,0.011352,2,13,1
0.038129,4,6,0.033822,4,6,1
0.028636,3,10,0.024329,3,10,1
0.020298,1,10,0.015991,1,10,1
0.02,2,10,0.015693,2,10,1
0.018186,2,10,0.013879,2,10,1
0.027178,2,7,0.022872,2,7,1
0.040607,3,7,0.0363,3,7,1
0.0377,4,6,0.033393,4,6,1
0.047479,4,6,0.043172,4,6,1
0.048813,4,6,0.044506,4,6,1
0.047353,2,12,0.043046,2,12,1
0.064113,4,7,0.059806,4,7,1
0.056529,4,6,0.052223,4,6,1
0.057176,6,6,0.052869,6,6,1
0.071281,6,6,0.066974,6,6,1
0.05263,5,6,0.048323,5,6,1
0.059972,6,8,0.055665,6,8,1
0.047789,3,15,0.043482,3,15,1
0.076966,5,6,0.07266,5,6,1
0.088061,5,6,0.083754,5,6,1
0.096504,7,6,0.092197,7,6,1
0.10313,6,6,0.098823,6,6,1
0.074209,7,6,0.069902,7,6,1
0.099412,6,3,0.095105,6,3,1
0.098039,8,6,0.093732,8,6,1
0.07119,5,6,0.066883,5,6,1
0.075806,6,6,0.071499,6,6,1
0.088933,8,6,0.084626,8,6,1
0.066692,7,6,0.062385,7,6,1
0.082631,5,6,0.078324,5,6,1
0.079385,7,6,0.075078,7,6,1
0.082716,7,6,0.07841,7,6,1
0.10845,6,6,0.10414,6,6,1
0.090842,6,6,0.086535,6,6,1
0.061396,8,8,0.057089,8,8,1
0.082462,5,12,0.078155,5,12,1
0.066519,7,6,0.062212,7,6,1
0.090153,4,8,0.085846,4,8,1
0.10853,4,8,0.10422,4,8,1
0.089983,3,13,0.085676,3,13,1
0.081961,3,12,0.077654,3,12,1
0.056259,4,13,0.051953,4,13,1
0.057708,2,12,0.053401,2,12,1
0.051426,2,12,0.047119,2,12,1
0.067139,2,12,0.062832,2,12,1
0.05105,3,12,0.046744,3,12,1
0.052246,3,12,0.047939,3,12,1
0.052135,3,9,0.047829,3,9,1
0.043736,3,12,0.039429,3,12,1
0.056779,3,12,0.052472,3,12,1
0.066154,3,12,0.061847,3,12,1
0.063114,5,11,0.058807,5,11,1
0.07715,2,12,0.072843,2,12,1
0.10368,2,12,0.099375,2,12,1
0.12426,2,12,0.11996,2,12,1
0.075377,2,13,0.07107,2,13,1
0.091562,2,12,0.087255,2,12,1
0.10267,2,12,0.098365,2,12,1
0.073137,2,12,0.06883,2,12,1
0.070499,2,12,0.066192,2,12,1
0.088447,2,12,0.084141,2,12,1
0.073918,3,13,0.069611,3,13,1
0.082202,2,12,0.077895,2,12,1
0.062023,2,12,0.057716,2,12,1
0.042938,3,12,0.038631,3,12,1
0.045768,2,12,0.041461,2,12,1
0.057854,2,11,0.053547,2,11,1
0.056352,2,12,0.052045,2,12,1
0.051189,2,12,0.046882,2,12,1
0.058455,2,11,0.054148,2,11,1
0.053134,3,12,0.048827,3,12,1
0.053406,2,12,0.049099,2,12,1
0.044194,2,12,0.039887,2,12,1
0.045219,3,11,0.040912,3,11,1
0.051065,2,11,0.046758,2,11,1
0.044543,2,12,0.040236,2,12,1
0.061742,2,13,0.057435,2,13,1
0.04502,3,12,0.040713,3,12,1
0.054585,2,12,0.050278,2,12,1
0.07368,2,12,0.069374,2,12,1
0.061421,2,12,0.057114,2,12,1
0.056998,2,12,0.052691,2,12,1
0.077583,2,13,0.073276,2,13,1
0.079981,2,12,0.075674,2,12,1
0.077092,2,12,0.072785,2,12,1
0.06863,2,13,0.064323,2,13,1
0.074091,4,8,0.069785,4,8,1
0.075166,2,12,0.070859,2,12,1
0.069554,2,12,0.065247,2,12,1
0.093993,2,11,0.089686,2,11,1
0.067469,2,12,0.063163,2,12,1
0.059686,2,12,0.055379,2,12,1
0.099981,2,12,0.095674,2,12,1
0.092513,3,12,0.088206,3,12,1
