@relation featureMatrix

@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.19852,91,0,80,0
1.0356,45,0.8371,34,0
1.1516,16,0.95304,5,0
1.4084,12,1.2099,1,1
1.3671,13,1.1686,2,1
1.4309,13,1.2324,2,1
1.4474,14,1.2488,3,1
1.4658,14,1.2672,3,1
1.4375,14,1.239,3,1
1.4675,14,1.2689,3,1
1.4917,14,1.2932,3,1
1.4838,21,1.2852,10,1
1.4742,21,1.2757,10,1
1.4559,17,1.2574,6,1
1.4483,14,1.2498,3,1
1.5023,14,1.3038,3,1
1.5023,14,1.3038,3,1
1.4118,14,1.2133,3,1
1.2602,14,1.0617,3,1
1.2318,14,1.0333,3,1
1.0617,14,0.86323,3,1
1.0222,22,0.82367,11,1
0.94045,19,0.74193,8,1
0.89823,18,0.69971,7,1
0.93937,18,0.74085,7,1
0.71136,28,0.51283,17,1
0.58027,36,0.38174,25,1
0.44969,39,0.25116,28,1
0.40696,42,0.20843,31,1
0.60156,40,0.40303,29,1
0.47619,41,0.27767,30,1
0.69683,45,0.49831,34,1
0.46618,43,0.26766,32,1
0.70627,44,0.50775,33,1
0.6785,43,0.47998,32,1
0.48278,46,0.28426,35,1
0.34958,43,0.15106,32,1
0.39067,44,0.19215,33,1
0.29513,45,0.096612,34,1
0.45439,39,0.25587,28,1
0.51251,37,0.31399,26,1
0.56688,40,0.36836,29,1
0.35598,44,0.15746,33,1
0.51425,49,0.31573,38,1
0.4209,49,0.22238,38,1
0.4364,40,0.23788,29,1
0.51656,46,0.31803,35,1
0.48661,43,0.28809,32,1
0.41173,49,0.2132,38,1
0.44098,54,0.24246,43,1
0.3793,53,0.18078,42,1
0.53408,55,0.33556,44,1
0.52066,47,0.32213,36,1
0.79579,54,0.59727,43,1
0.83271,28,0.63419,17,1
0.80733,31,0.60881,20,1
0.56107,55,0.36255,44,1
0.52422,47,0.3257,35,1
0.86331,34,0.66479,22,1
0.86061,35,0.66209,23,1
0.73127,32,0.53275,20,1
0.56737,32,0.36885,20,1
0.64095,51,0.44242,39,1
0.75634,51,0.55782,39,1
0.7928,49,0.59428,37,1
0.91667,46,0.71815,34,1
0.42908,49,0.23056,37,1
0.74053,52,0.542,40,1
0.53405,57,0.33553,45,1
0.69589,56,0.49737,44,1
0.85475,55,0.65623,43,1
0.80386,54,0.60534,42,1
0.623,53,0.42448,41,1
0.57887,48,0.38035,36,1
0.38375,54,0.18522,42,1
0.56632,52,0.3678,40,1
0.74224,46,0.54372,34,1
0.75707,45,0.55855,33,1
0.69434,46,0.49582,34,1
0.66781,54,0.46929,42,1
0.67135,53,0.47283,41,1
0.52006,52,0.32154,40,1
0.77181,48,0.57329,36,1
0.70858,46,0.51006,34,1
0.95853,37,0.76001,25,1
1.0568,51,0.85832,39,1
1.0326,46,0.83407,34,1
0.86,34,0.66148,22,1
0.92594,46,0.72742,34,1
0.8889,40,0.69038,28,1
0.8809,35,0.68237,23,1
0.9373,45,0.73878,33,1
1.0523,53,0.85382,41,1
0.91221,51,0.71368,39,1
0.84086,50,0.64234,38,1
1.2018,53,1.0032,41,1
0.84863,49,0.65011,37,1
1.0887,43,0.8902,31,1
1.1429,40,0.94435,28,1
1.126,40,0.92743,28,1
1.3093,55,1.1108,43,1
1.0257,55,0.82719,43,1
1.0377,53,0.83919,41,1
1.1865,52,0.98795,40,1
1.1687,53,0.97017,41,1
1.2428,43,1.0443,31,1
0.91291,36,0.71439,24,1
1.107,53,0.90845,41,1
1.2512,53,1.0526,41,1
0.97531,52,0.77678,40,1
1.2816,51,1.0831,39,1
1.2429,51,1.0444,39,1
1.2222,51,1.0237,39,1
1.2434,47,1.0449,35,1
1.3154,19,1.1169,7,1
1.4071,18,1.2086,6,1
1.4124,18,1.2139,6,1
1.3798,18,1.1813,6,1
1.4774,17,1.2789,5,1
1.2446,17,1.0461,5,1
0.74808,20,0.54956,8,1
0.86945,18,0.67093,6,1
1.2259,18,1.0274,6,1
0.7739,21,0.57538,9,1
0.5208,24,0.32228,12,1
0.45677,27,0.25825,15,1
0.75008,27,0.55156,15,1
0.6144,44,0.41588,32,1
0.47989,30,0.28137,18,1
0.43096,28,0.23243,16,1
1.202,17,1.0035,5,1
1.1763,16,0.97779,4,1
0.66153,33,0.46301,21,1
0.89472,19,0.6962,7,1
1.082,18,0.88352,6,1
1.288,21,1.0894,9,1
1.2444,19,1.0459,7,1
1.1911,15,0.9926,3,1
1.3331,15,1.1346,3,1
1.4454,16,1.2469,4,1
1.459,16,1.2605,4,1
1.4922,16,1.2937,4,1
1.4864,16,1.2879,4,1
1.5697,16,1.3711,4,1
1.5702,16,1.3716,4,1
1.5742,16,1.3756,4,1
1.5794,17,1.3808,5,1
1.5676,16,1.3691,4,1
1.5756,16,1.3771,4,1
1.587,16,1.3884,4,1
1.5657,16,1.3672,4,1
1.5503,16,1.3518,4,1
1.4933,16,1.2947,4,1
1.4102,16,1.2117,4,1
1.4715,15,1.273,3,1
1.4423,15,1.2438,3,1
1.4452,15,1.2467,3,1
1.3466,15,1.1481,3,1
1.4456,15,1.247,3,1
1.4224,17,1.2239,5,1
1.4529,16,1.2544,4,1
1.4383,20,1.2398,8,1
1.4583,25,1.2598,13,1
1.4516,20,1.2531,8,1
1.4784,15,1.2799,3,1
1.4611,15,1.2626,3,1
1.5047,15,1.3061,3,1
1.5096,15,1.3111,3,1
1.5051,15,1.3066,3,1
1.4415,15,1.243,3,1
1.4402,15,1.2416,3,1
1.433,15,1.2344,3,1
1.3351,15,1.1365,3,1
1.3296,17,1.1311,5,1
1.423,16,1.2245,4,1
0.97158,17,0.77306,5,0
0.44174,16,0.24322,4,0
0.73679,19,0.53827,7,0
0.81201,17,0.61349,5,0
0.40401,57,0.20549,45,0
0.72248,64,0.52396,52,0
0.91491,53,0.71639,41,0
0.66881,103,0.47029,91,0
0.37766,114,0.17914,102,0
0.40162,110,0.2031,98,0
0.36641,116,0.16789,104,0
0.30461,120,0.10609,108,0
0.21766,125,0.019134,113,0
0.2915,119,0.092982,107,0
0.30261,114,0.10409,102,0
0.28003,119,0.08151,107,0
0.7368,73,0.53828,61,0
0.71494,72,0.51642,60,0
0.89002,68,0.6915,56,0
0.61232,47,0.4138,35,0
0.27572,100,0.077202,88,0
0.37786,95,0.17934,83,0
0.2491,103,0.050583,91,0
0.29816,148,0.099642,136,0
0.21506,158,0.016537,146,0
0.28417,117,0.08565,105,0
0.45731,75,0.25879,63,0
0.3253,112,0.12678,100,0
0.27798,135,0.079454,123,0
0.26622,137,0.067696,125,0
0.32728,125,0.12876,113,0
0.65867,43,0.46015,31,0
0.60581,16,0.40729,4,0
0.38919,15,0.19067,3,0
0.7395,38,0.54097,26,0
1.1455,17,0.94694,5,1
1.4074,12,1.2088,0,1
1.4457,13,1.2471,1,1
1.3848,14,1.1863,2,1
1.4216,14,1.2231,2,1
1.3928,14,1.1942,2,1
1.3391,14,1.1406,2,1
1.2907,14,1.0922,2,1
1.2938,14,1.0953,2,1
1.2895,14,1.0909,2,1
1.3214,14,1.1229,2,1
1.307,15,1.1085,3,1
1.3676,9,1.1691,0,1
1.3701,12,1.1715,3,1
1.3256,16,1.1271,7,1
1.3301,21,1.1315,12,1
1.3402,20,1.1417,11,1
1.3258,22,1.1273,13,1
1.3516,8,1.1531,0,1
1.2743,7,1.0757,0,1
1.2088,7,1.0103,0,1
1.195,9,0.99651,2,1
1.2017,7,1.0032,0,1
1.0263,7,0.82779,0,1
1.0058,7,0.8073,0,1
1.0657,10,0.86717,3,1
1.0611,7,0.86262,0,1
0.85447,8,0.65595,1,1
1.0021,9,0.80359,2,1
0.8805,8,0.68198,1,1
0.77269,17,0.55763,10,1
0.87265,18,0.65759,11,1
1.0538,23,0.83879,16,1
0.53412,33,0.31907,26,1
0.69911,23,0.48405,16,1
0.46652,31,0.25146,24,1
0.58562,31,0.37056,24,1
0.39184,43,0.17678,36,1
0.3833,38,0.16824,31,1
0.64471,42,0.42965,35,1
0.7919,45,0.57685,38,1
0.82423,37,0.60917,30,1
0.27056,41,0.055499,34,1
0.47863,47,0.26358,40,1
0.5094,48,0.29434,41,1
0.62684,46,0.41178,39,1
0.44904,40,0.23398,33,1
0.42799,45,0.21293,38,1
0.37536,50,0.1603,43,1
0.35609,52,0.14103,45,1
0.45071,44,0.23565,37,1
0.55266,41,0.3376,34,1
0.37195,44,0.15689,37,1
0.40171,42,0.18665,35,1
0.58897,47,0.37391,40,1
0.50442,36,0.28936,29,1
0.30747,42,0.092412,35,1
0.35293,45,0.13787,38,1
0.51378,51,0.29872,44,1
0.51178,46,0.29673,39,1
0.3634,45,0.14834,38,1
0.45716,37,0.2421,30,1
0.46561,36,0.25055,29,1
0.65211,40,0.43706,33,1
1.059,26,0.84398,19,1
0.99677,31,0.78172,24,1
0.94661,49,0.73155,42,1
0.84657,55,0.63151,48,1
0.89013,55,0.67507,48,1
0.88737,54,0.67231,47,1
0.91702,54,0.70196,47,1
0.90547,53,0.69041,46,1
0.81074,52,0.59568,45,1
0.77896,50,0.5639,43,1
0.83676,52,0.62171,45,1
0.76087,54,0.54581,47,1
0.75254,54,0.53748,47,1
0.73822,54,0.52316,47,1
0.75751,47,0.54245,40,1
0.46164,50,0.24658,43,1
0.47609,52,0.26103,45,1
0.4612,56,0.24614,49,1
0.62292,54,0.40787,47,1
0.54562,50,0.33056,43,1
0.58848,39,0.37343,32,1
0.40654,50,0.19149,43,1
0.44546,44,0.2304,37,1
0.76331,52,0.54825,45,1
0.8203,41,0.60525,34,1
0.79492,33,0.57986,26,1
0.65462,39,0.43956,32,1
0.62477,34,0.40971,27,1
0.89144,28,0.67638,21,1
0.68243,27,0.46737,20,1
0.56629,37,0.35123,30,1
0.75913,34,0.54407,27,1
0.52937,33,0.31432,26,1
0.70435,40,0.48929,33,1
0.61311,44,0.39805,37,1
0.64317,49,0.42811,42,1
0.56544,38,0.35038,31,1
0.63216,33,0.4171,26,1
0.57413,41,0.35907,34,1
0.63293,33,0.41787,26,1
0.71211,34,0.49705,27,1
0.48991,50,0.27485,43,1
0.50183,44,0.28677,37,1
0.48637,42,0.27131,35,1
0.52506,47,0.31001,40,1
0.5308,48,0.31574,41,1
0.71655,41,0.50149,34,1
0.57428,56,0.35922,49,1
0.53881,57,0.32376,50,1
0.66012,35,0.44507,28,1
0.66097,46,0.44591,39,1
0.44914,54,0.23408,47,1
0.43399,45,0.21893,38,1
0.47663,54,0.26157,47,1
0.42764,58,0.21258,51,1
0.59382,54,0.37876,47,1
0.69453,46,0.47947,39,1
0.60291,43,0.38785,36,1
0.58395,42,0.36889,35,1
0.57404,39,0.35898,32,1
0.78238,39,0.56732,32,1
0.60452,43,0.38946,36,1
0.58273,45,0.36767,38,1
0.6612,52,0.44614,45,1
0.69233,50,0.47727,43,1
0.79552,37,0.58046,30,1
1.1578,28,0.94272,21,1
0.73886,48,0.5238,41,1
0.75636,37,0.5413,30,1
0.71676,53,0.5017,46,1
0.56477,51,0.34971,44,1
0.50446,54,0.2894,47,1
0.84523,54,0.63017,47,1
1.3875,54,1.1725,47,1
1.3508,53,1.1358,46,1
1.4529,53,1.2379,46,1
1.3887,49,1.1736,42,1
1.3872,17,1.1721,10,1
1.4322,17,1.2171,10,1
1.5401,17,1.3251,10,1
1.5074,17,1.2924,10,1
1.526,17,1.311,10,1
1.3454,17,1.1304,10,1
1.3183,16,1.1032,9,1
0.95249,16,0.73743,9,1
0.79212,14,0.57706,7,1
0.91208,15,0.69702,8,0
1.1632,14,0.9481,7,0
1.0588,15,0.8437,8,0
1.0723,11,0.85726,4,0
0.48583,17,0.27077,10,0
0.45774,16,0.24268,9,0
0.38212,81,0.16706,74,0
0.32006,162,0.105,155,0
0.55739,146,0.34233,139,0
0.39943,151,0.18437,144,0
0.36589,174,0.15083,167,0
0.3649,196,0.14984,189,0
0.42101,217,0.20595,210,0
0.56604,177,0.35098,170,0
0.33121,113,0.11615,106,0
0.62409,14,0.40903,7,0
0.75847,13,0.54341,6,0
0.6637,56,0.44864,49,0
0.4724,98,0.25734,91,0
0.42939,104,0.21433,97,0
0.58715,145,0.37209,138,0
0.25696,152,0.0419,145,0
0.22801,87,0.012951,80,0
0.28613,59,0.071068,52,0
0.30866,117,0.093597,110,0
0.33545,109,0.12039,102,0
0.37256,102,0.1575,95,0
0.4412,74,0.22614,67,0
0.3962,110,0.18114,103,0
0.29672,126,0.081663,119,0
0.41404,118,0.19898,111,0
0.42986,126,0.2148,119,0
0.37566,123,0.1606,116,0
0.3111,119,0.096046,112,0
0.41265,110,0.19759,103,0
0.2859,107,0.070836,100,0
0.2952,108,0.080137,101,0
0.34325,113,0.12819,106,0
0.43903,115,0.22397,108,0
0.41689,127,0.20183,120,0
0.39463,159,0.17958,152,0
0.51423,175,0.29917,168,0
0.60791,185,0.39285,178,0
0.23777,216,0.022714,209,0
0.25771,191,0.042656,184,0
0.5121,202,0.29704,195,0
0.47843,186,0.26337,179,0
0.30793,191,0.092871,184,0
0.20907,213,0,206,0
0.24141,236,0.032337,229,0
0.35167,241,0.1426,234,0
0.26233,230,0.053262,223,0
0.31279,201,0.10372,194,0
0.27694,202,0.067872,195,0
0.22882,223,0.019753,216,0
0.49697,171,0.2879,164,0
0.10684,65,0,58,0
1.0576,15,0.95081,8,0
1.2994,16,1.1926,9,0
1.3032,12,1.1963,5,0
1.4095,13,1.3027,6,1
1.4168,14,1.31,7,1
1.3297,14,1.2229,7,1
1.3229,14,1.216,7,1
1.3222,14,1.2153,7,1
1.2978,13,1.191,6,1
1.299,13,1.1922,6,1
1.2956,13,1.1888,6,1
1.3144,13,1.2076,6,1
1.3047,13,1.1979,6,1
1.3191,13,1.2122,6,1
1.3391,13,1.2323,6,1
1.3329,13,1.2261,6,1
1.3255,14,1.2187,7,1
1.3212,14,1.2143,7,1
1.3545,14,1.2477,7,1
1.428,14,1.3212,7,1
1.503,14,1.3962,7,1
1.5045,14,1.3976,7,1
1.4884,14,1.3816,7,1
1.5012,14,1.3944,7,1
1.5443,14,1.4375,7,1
1.561,14,1.4541,7,1
1.5692,14,1.4624,7,1
1.5231,14,1.4163,7,1
1.4279,14,1.3211,7,1
1.0899,14,0.98302,7,1
0.96169,14,0.85485,7,1
0.98468,14,0.87784,7,1
1.0101,16,0.90327,9,1
0.91418,15,0.80734,8,1
0.82981,16,0.72297,9,1
0.94662,15,0.83978,8,1
0.77419,14,0.66736,7,1
0.71589,23,0.60906,16,1
0.76479,13,0.65796,6,1
0.6171,18,0.51026,11,1
0.51537,23,0.40853,16,1
0.39668,33,0.28985,26,1
0.41979,35,0.31295,28,1
0.3968,39,0.28996,32,1
0.32861,43,0.22178,36,1
0.44227,46,0.33544,39,1
0.41773,45,0.31089,38,1
0.39087,45,0.28403,38,1
0.31775,47,0.21091,40,1
0.4296,45,0.32277,38,1
0.55637,41,0.44954,34,1
0.43915,39,0.33231,32,1
0.49122,47,0.38438,40,1
0.41626,54,0.30942,47,1
0.3254,44,0.21856,37,1
0.39005,48,0.28321,41,1
0.52228,49,0.41545,42,1
0.28317,44,0.17633,37,1
0.52282,38,0.41598,31,1
0.62355,49,0.51671,41,1
0.40814,43,0.30131,35,1
0.48901,48,0.38217,40,1
0.74801,49,0.64117,38,1
0.49904,37,0.39221,26,1
0.42775,44,0.32092,33,1
0.43781,48,0.33098,37,1
0.60733,49,0.5005,38,1
0.58272,44,0.47589,33,1
0.63027,39,0.52343,28,1
0.74628,29,0.63944,18,1
1.1923,43,1.0854,32,1
1.1669,27,1.0601,16,1
1.2441,31,1.1373,20,1
1.1377,20,1.0309,9,1
0.99174,23,0.8849,12,1
1.085,40,0.97812,29,1
1.0871,37,0.98022,26,1
1.1934,25,1.0865,14,1
1.4408,18,1.334,7,1
1.53,18,1.4231,7,1
1.5763,18,1.4695,7,1
1.5875,18,1.4806,7,1
1.5705,18,1.4637,7,1
1.6023,17,1.4954,6,1
1.6138,17,1.507,6,1
1.6581,17,1.5512,6,1
1.617,17,1.5102,6,1
1.4814,17,1.3746,6,1
1.4914,17,1.3846,6,1
1.5103,17,1.4035,6,1
1.5315,17,1.4247,6,1
1.5182,17,1.4113,6,1
1.4907,17,1.3839,6,1
1.448,17,1.3412,6,1
1.4597,17,1.3529,6,1
1.4767,18,1.3698,7,1
1.4353,13,1.3284,2,1
1.3902,11,1.2833,0,1
1.4175,11,1.3106,0,1
1.4428,11,1.3359,0,1
1.4411,11,1.3342,0,1
1.542,11,1.4351,0,1
1.4693,11,1.3625,0,1
1.5496,11,1.4428,0,1
1.5897,11,1.4829,0,1
1.5347,10,1.4279,0,1
1.3998,10,1.293,0,1
1.468,10,1.3612,0,1
1.4452,10,1.3383,0,1
1.4063,10,1.2994,0,1
1.4022,10,1.2953,0,1
1.3595,10,1.2527,0,1
1.4033,9,1.2964,0,1
1.3138,10,1.207,1,1
1.0984,13,0.99161,4,1
0.89176,12,0.78493,3,1
0.68861,18,0.58177,9,1
0.58708,13,0.48024,4,1
0.70886,11,0.60202,2,1
0.59436,11,0.48753,2,0
0.51248,12,0.40564,3,0
0.627,11,0.52016,2,0
0.2929,16,0.18607,7,0
0.51078,71,0.40394,62,0
0.77383,38,0.66699,29,0
0.86996,39,0.76313,30,0
0.32998,184,0.22314,175,0
0.2312,134,0.12436,125,0
0.23385,132,0.12702,123,0
0.269,155,0.16216,146,0
0.38188,98,0.27504,89,0
0.37573,89,0.26889,80,0
0.23022,128,0.12338,119,0
0.23455,125,0.12771,116,0
0.36396,116,0.25712,107,0
0.21996,135,0.11312,126,0
0.26698,116,0.16015,107,0
0.30814,83,0.2013,74,0
0.34061,79,0.23377,70,0
0.3582,116,0.25137,107,0
0.44877,103,0.34193,94,0
0.25726,110,0.15043,101,0
0.41595,119,0.30911,110,0
0.29696,123,0.19012,114,0
0.42016,129,0.31333,120,0
0.373,168,0.26617,159,0
0.22478,188,0.11795,179,0
0.33396,184,0.22712,175,0
0.44102,111,0.33418,102,0
0.094017,8,0,0,0
0.016839,6,0,0,0
0.038681,10,0.021841,4,0
0.005499,8,0,2,0
0.00026349,3,0,0,0
0.058826,13,0.058563,10,0
0.019117,19,0.018853,16,0
0.024861,12,0.024598,9,0
0.0092559,7,0.0089924,4,0
0.15894,18,0.15867,15,0
0.59324,11,0.59297,8,0
0.98742,12,0.98716,9,1
1.3296,12,1.3294,9,1
1.3363,12,1.3361,9,1
1.3311,12,1.3308,9,1
1.1669,12,1.1666,9,1
1.0819,12,1.0816,9,1
1.2845,11,1.2842,8,1
1.3314,11,1.3311,8,1
1.1897,11,1.1895,8,1
0.81163,11,0.81137,8,1
0.86298,11,0.86272,8,1
1.096,11,1.0958,8,1
0.93332,11,0.93306,8,1
0.68291,11,0.68265,8,1
0.62686,11,0.6266,8,1
1.035,11,1.0348,8,1
1.2881,11,1.2879,8,1
1.0373,11,1.037,8,1
0.97315,11,0.97289,8,1
1.2039,11,1.2036,8,1
1.2926,11,1.2924,8,1
1.2675,11,1.2673,8,1
1.3256,12,1.3254,9,1
1.4228,11,1.4225,8,1
1.2109,11,1.2107,8,1
0.7808,11,0.78054,8,1
0.77633,10,0.77607,7,1
1.0098,16,1.0095,13,1
0.75168,15,0.75141,12,1
0.67214,15,0.67187,12,1
0.78196,15,0.78169,12,1
0.68157,15,0.68131,12,1
0.72394,15,0.72368,12,1
0.80197,15,0.80171,12,1
0.51743,14,0.51717,11,1
0.36818,14,0.36792,11,1
0.46083,14,0.46056,11,1
0.38316,14,0.3829,11,1
0.33741,14,0.33715,11,1
0.39484,13,0.39457,10,1
0.18737,15,0.18711,12,1
0.1497,11,0.14944,8,1
0.0067985,15,0.006535,12,1
0.18937,13,0.18911,10,1
0.25284,13,0.25258,10,1
0.36119,16,0.36093,13,1
0.09343,14,0.093167,11,1
0.022628,10,0.022364,7,1
0.08695,18,0.086686,15,1
0.15449,33,0.15423,30,1
0.045744,17,0.045481,14,1
0.0026792,3,0.0024157,0,1
0.14169,13,0.14143,10,1
0.36606,9,0.3658,6,1
0.26359,13,0.26333,10,1
0.062081,14,0.061817,11,1
0.15865,16,0.15838,13,1
0.3496,15,0.34933,12,1
0.172,16,0.17174,13,1
0.17033,18,0.17007,15,1
0.18928,17,0.18901,14,1
0.39464,15,0.39438,12,1
0.27161,15,0.27135,12,1
0.2476,17,0.24734,14,1
0.32755,17,0.32728,14,1
0.24268,16,0.24242,13,1
0.31304,16,0.31277,13,1
0.38102,18,0.38076,15,1
0.42452,17,0.42425,14,1
0.46723,16,0.46697,13,1
0.33493,17,0.33467,14,1
0.3529,28,0.35264,25,1
0.41294,38,0.41268,35,1
0.31308,22,0.31282,19,1
0.34004,23,0.33977,20,1
0.49124,33,0.49098,30,1
0.4718,32,0.47153,29,1
0.46728,32,0.46702,29,1
0.48708,24,0.48682,21,1
0.49005,29,0.48978,26,1
0.40639,13,0.40613,10,1
0.25033,13,0.25007,10,1
0.35782,25,0.35755,22,1
0.66029,17,0.66003,14,1
0.50628,11,0.50602,8,1
0.41084,13,0.41057,10,1
0.34472,20,0.34446,17,1
0.4815,22,0.48123,19,1
0.39524,25,0.39497,22,1
0.2312,22,0.23093,19,1
0.22099,19,0.22073,16,1
0.37442,16,0.37416,13,1
0.28346,11,0.28319,8,1
0.17606,13,0.1758,10,1
0.27667,12,0.27641,9,1
0.69613,14,0.69587,11,1
0.42305,16,0.42279,13,1
0.28042,13,0.28015,10,1
0.36584,13,0.36558,10,1
0.74482,13,0.74455,10,1
0.77342,14,0.77316,11,1
0.59062,35,0.59036,32,1
0.52998,34,0.52972,31,1
0.42423,32,0.42397,29,1
0.35817,32,0.35791,29,1
0.4452,33,0.44494,30,1
0.47758,36,0.47731,33,1
0.67726,39,0.677,36,1
0.59738,39,0.59711,36,1
0.67973,39,0.67946,36,1
0.55826,42,0.55799,39,1
0.56509,45,0.56483,42,1
0.58532,44,0.58506,41,1
0.55004,46,0.54977,43,1
0.44833,44,0.44807,41,1
0.45642,42,0.45616,39,1
0.79562,46,0.79536,43,1
0.64142,47,0.64116,44,1
0.90802,48,0.90775,45,1
1.0818,48,1.0816,45,1
1.1345,48,1.1342,45,1
1.081,48,1.0807,45,1
1.0078,43,1.0076,40,1
0.9268,36,0.92654,33,1
0.83922,28,0.83895,25,1
0.88855,28,0.88828,25,1
0.90573,33,0.90547,30,1
0.94422,40,0.94395,37,1
0.94805,37,0.94779,34,1
0.96663,34,0.96636,31,1
0.95498,38,0.95472,35,1
0.89382,41,0.89356,38,1
0.86423,37,0.86397,34,1
0.89611,39,0.89585,36,1
0.9073,34,0.90703,31,1
0.77939,36,0.77913,33,1
0.7799,51,0.77964,48,1
0.85106,51,0.8508,48,1
0.70271,51,0.70244,48,1
0.72795,51,0.72768,48,1
0.44698,50,0.44671,47,1
0.65421,53,0.65395,50,1
0.5815,51,0.58124,48,1
0.77991,53,0.77965,50,1
0.78204,51,0.78177,48,1
0.99908,38,0.99881,35,1
0.78538,34,0.78512,31,1
0.84121,33,0.84095,30,1
0.79612,39,0.79586,36,1
0.85628,40,0.85601,37,1
0.75675,31,0.75649,28,1
0.87063,35,0.87036,32,1
0.87489,29,0.87462,26,1
0.75709,38,0.75683,35,1
1.0403,52,1.04,49,1
0.87991,52,0.87964,49,1
0.73398,51,0.73372,48,1
0.69477,50,0.69451,47,1
1.0232,50,1.0229,47,1
1.0704,49,1.0701,46,1
0.707,44,0.70673,41,1
1.0146,53,1.0143,50,1
0.93737,53,0.9371,50,1
1.0338,53,1.0335,50,1
0.97017,52,0.96991,49,1
0.88302,48,0.88275,45,1
0.90256,48,0.9023,45,1
0.97093,49,0.97067,46,1
0.86807,49,0.86781,46,1
0.87663,49,0.87636,46,1
1.0555,49,1.0552,46,1
1.0371,50,1.0369,47,1
0.7169,50,0.71663,47,1
0.7864,49,0.78614,46,1
0.91531,49,0.91505,46,1
0.80241,48,0.80215,45,1
1.0438,48,1.0435,45,1
0.92985,48,0.92959,45,1
0.7973,38,0.79703,35,1
0.70486,45,0.70459,42,1
0.62119,48,0.62093,45,1
0.69959,49,0.69933,46,1
0.62663,49,0.62637,46,1
0.52645,48,0.52619,45,1
0.43572,48,0.43546,45,1
0.3259,48,0.32564,45,1
0.34462,48,0.34436,45,1
0.28823,46,0.28797,43,1
0.22226,45,0.222,42,1
0.27553,32,0.27527,29,1
0.27921,28,0.27895,25,1
0.17226,29,0.172,26,1
0.25382,26,0.25356,23,1
0.29276,32,0.29249,29,1
0.35083,27,0.35056,24,1
0.49091,21,0.49065,18,1
0.49546,27,0.49519,24,1
0.41118,30,0.41091,27,1
0.3786,40,0.37834,37,1
0.28963,40,0.28936,37,1
0.50772,40,0.50745,37,1
0.47659,32,0.47633,29,1
0.31352,31,0.31326,28,1
0.39554,27,0.39527,24,1
0.73164,18,0.73138,15,1
0.67833,17,0.67807,14,1
0.30723,19,0.30697,16,1
0.17215,17,0.17188,14,1
0.16768,17,0.16742,14,1
0.23595,17,0.23568,14,1
0.13445,17,0.13419,14,1
0.19385,17,0.19359,14,1
0.31095,17,0.31069,14,1
0.43181,17,0.43155,14,1
0.091365,16,0.091101,13,1
0.17508,14,0.17482,11,1
0.14704,13,0.14677,10,1
0.144,19,0.14374,16,1
0.051631,26,0.051368,23,1
0.097194,18,0.096931,15,1
0.11288,19,0.11262,16,1
0.041448,17,0.041184,14,1
0.039797,10,0.039533,7,1
0.1085,19,0.10824,16,1
0.18922,19,0.18896,16,1
0.11461,19,0.11435,16,1
0.093915,14,0.093651,11,1
0.012483,12,0.01222,9,1
0.053353,15,0.053089,12,1
0.055748,10,0.055484,7,1
0.093537,16,0.093274,13,1
0.09504,20,0.094777,17,1
0.07528,20,0.075016,17,1
0.2139,22,0.21122,19,1
0.2501,19,0.24742,16,1
0.2172,24,0.21452,21,1
0.095347,30,0.092668,27,1
0.11027,42,0.1076,39,1
0.15232,41,0.14964,38,1
0.10298,20,0.1003,17,1
0.073916,42,0.071236,39,1
0.034191,34,0.031512,31,1
0.17165,48,0.16897,45,1
0.12383,46,0.12115,43,1
0.019856,20,0.017177,17,1
0.027986,15,0.025307,12,1
0.19178,15,0.1891,12,1
0.46224,23,0.45956,20,1
0.10369,82,0.10101,79,1
0.011381,86,0.0087023,83,0
0.085931,115,0.083252,112,0
0.10727,93,0.10459,90,0
0.023787,60,0.021108,57,0
0.011405,38,0.0087261,35,0
0.14464,62,0.14196,59,0
0.031653,29,0.028974,26,0
0.0076113,25,0.0049322,22,0
0.0022468,20,0,17,0
0.037242,29,0.034995,26,0
0.049214,22,0.046967,19,0
0.0085006,12,0.0062538,9,0
0.0060556,14,0.0038087,11,0
0.025278,12,0.023031,9,0
0.11883,10,0.11658,7,0
0.11532,16,0.11307,13,0
0.0003099,2,0,0,0
0.19051,5,0.1902,3,0
0.27696,21,0.27665,19,0
0.00030026,6,0,4,0
0.0096166,13,0.0093163,11,0
0.094248,7,0.093948,5,0
0.23419,3,0.23389,1,0
0.10115,17,0.10085,15,0
0.011353,4,0.011052,2,0
0.070073,3,0.069772,1,0
0.0041484,7,0.0038481,5,0
0.015875,29,0.015575,27,0
0.26097,9,0.26067,7,0
3.6479e-05,1,0,0,0
0.013656,11,0.01362,10,0
0.60751,19,0.60747,18,0
0.4536,12,0.45356,11,1
0.38838,13,0.38834,12,1
0.60964,13,0.6096,12,1
0.72809,14,0.72805,13,1
0.55181,14,0.55177,13,1
0.50508,14,0.50505,13,1
0.7032,14,0.70316,13,1
1.0684,15,1.0683,14,1
0.89607,18,0.89603,17,1
0.76714,21,0.7671,20,1
0.79053,21,0.79049,20,1
1.158,15,1.158,14,1
0.97047,14,0.97043,13,1
