@relation featureMatrix

@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.10977,0.030853,0.028558,74,1
0.11267,0.036298,0.02135,72,1
0.1044,0.040835,0.030198,77,1
0.099933,0.033575,0.029335,74,1
0.093451,0.029038,0.024567,72,1
0.093792,0.030853,0.023823,71,1
0.10385,0.029038,0.039019,73,1
0.1134,0.026316,0.020272,76,1
0.1084,0.026316,0.013671,72,1
0.11088,0.025408,0.020421,67,1
0.11389,0.027223,0.030432,70,1
0.09786,0.039927,0.023792,70,1
0.10304,0.043557,0.023851,75,1
0.11194,0.051724,0.023479,75,1
0.11483,0.058984,0.042031,82,1
0.11798,0.052632,0.02788,84,1
0.11089,0.056261,0.030019,82,1
0.10633,0.057169,0.025561,90,1
0.10161,0.049002,0.022069,90,1
0.098343,0.038113,0.029429,78,1
0.10122,0.046279,0.040541,90,1
0.10717,0.044465,0.022511,67,1
0.10596,0.043557,0.016509,70,1
0.098661,0.057169,0.029814,79,1
0.097185,0.054446,0.026057,83,1
0.10689,0.053539,0.024192,75,1
0.090833,0.068058,0.023082,92,1
0.063492,0.076225,0.022753,62,1
0.051173,0.069873,0.013578,144,1
0.038132,0.064428,0.0093652,69,1
0.039906,0.077132,0.026912,22,1
0.04031,0.073503,0.019346,57,1
0.046306,0.051724,0.016164,69,1
0.033965,0.068966,0.008678,135,1
0.019023,0.078947,0.019677,80,1
0.034105,0.073503,0.01519,33,1
0.048398,0.088022,0.014333,87,0
0.065543,0.097096,0.030481,146,0
0.075148,0.11343,0.018266,146,0
0.074525,0.12341,0.030755,84,0
0.068352,0.10163,0.025412,32,0
0.053364,0.094374,0.012081,24,0
0.038727,0.094374,0.015439,113,0
0.030263,0.10073,0.015624,14,0
0.024755,0.10708,0.011985,56,0
0.017935,0.088929,0.012724,82,0
0.020289,0.082577,0.0088824,122,0
0.02338,0.085299,0.010013,33,0
0.029147,0.091652,0.01919,35,0
0.030918,0.085299,0.011135,35,0
0.021905,0.079855,0.0015997,75,0
0.018529,0.077132,0.0079721,71,0
0.014442,0.072595,0.0060349,13,0
0.0057165,0.063521,0.0030539,49,0
0.065352,0.072595,0,68,0
0.098294,0.088022,0.0062546,108,1
0.092518,0.068966,0.013712,109,1
0.096363,0.051724,0.021906,80,1
0.097016,0.049909,0.012331,73,1
0.1136,0.049002,0.026954,71,1
0.1143,0.04265,0.025909,63,1
0.11292,0.03176,0.026479,65,1
0.10597,0.030853,0.017227,75,1
0.11576,0.029946,0.0085151,74,1
0.1609,0.023593,0.012251,147,1
0.16674,0.022686,0.026401,33,1
0.12885,0.030853,0.013298,74,1
0.11818,0.034483,0.020281,73,1
0.12398,0.03176,0.0090363,69,1
0.11856,0.037205,0.013576,79,1
0.12489,0.03902,0.019479,82,1
0.13242,0.033575,0.011261,66,1
0.14043,0.027223,0.019462,76,1
0.13713,0.033575,0.015418,76,1
0.12725,0.032668,0.016237,78,1
0.10585,0.03902,0.0062309,80,1
0.12328,0.039927,0.020536,76,1
0.13435,0.029946,0.033329,77,1
0.12255,0.03539,0.013645,78,1
0.12703,0.03176,0.01547,78,1
0.14631,0.024501,0.0049019,83,1
0.161,0.025408,0.0075992,71,1
0.14534,0.027223,0.0073671,84,1
0.12526,0.027223,0.013287,82,1
0.12063,0.029038,0.0041407,41,1
0.11254,0.025408,0.0099023,86,1
0.099122,0.027223,0.0083796,86,1
0.088205,0.033575,0.010474,88,1
0.087311,0.03176,0.015271,88,1
0.084176,0.027223,0.0031035,85,1
0.077408,0.023593,0.0059347,85,1
0.086531,0.021779,0.011712,77,1
0.087478,0.022686,0.010276,87,1
0.080904,0.028131,0.0096942,85,1
0.083958,0.027223,0.0044612,86,1
0.084365,0.022686,0.0071693,86,1
0.08533,0.020871,0,70,1
0.094602,0.025408,0.013212,75,1
0.091922,0.027223,0.012941,84,1
0.10384,0.025408,0.0068026,87,1
0.10067,0.026316,0.0067803,88,1
0.074744,0.03902,0.013551,90,1
0.082273,0.037205,0.011655,102,1
0.098995,0.023593,0.014042,101,1
0.08397,0.03176,0.0047997,106,1
0.043255,0.043557,0.011509,106,1
0.019176,0.045372,0.013466,25,1
0.020786,0.03539,0,69,0
0.029373,0.036298,0.005106,32,0
0.028688,0.03539,0.0074954,35,0
0.023996,0.03902,0.0063774,29,0
0.03387,0.047187,0.018738,68,0
0.048777,0.038113,0.018037,25,0
0.039148,0.03902,0.011376,65,0
0.022102,0.043557,0.0098513,33,0
0.014536,0.053539,0.017854,55,0
0.017298,0.044465,0.010138,39,0
0.027536,0.027223,0.010491,33,0
0.041656,0.038113,0.010474,32,0
0.033647,0.057169,0.018367,67,0
0.021219,0.061706,0.0061271,109,0
0.041035,0.046279,0.019483,54,0
0.048998,0.034483,0.0059039,142,0
0.026593,0.046279,0.013175,41,0
0.0016642,0.058984,0.0061931,114,0
0.0033837,0.04265,0.0035782,22,0
0,0.039927,0.0058754,62,0
0,0.054446,0.00556,143,0
0.01655,0.049002,0.015312,24,0
0.029693,0.034483,0.0052698,55,0
0.080805,0.027223,0.0052291,42,0
0.11379,0.021779,0.014257,137,1
0.10136,0.026316,0.011447,93,1
0.090666,0.03902,0.030121,78,1
0.10053,0.041742,0.051477,71,1
0.13328,0.033575,0.034903,65,1
0.15506,0.030853,0.028156,65,1
0.13605,0.037205,0.035394,66,1
0.12353,0.043557,0.037806,67,1
0.12796,0.03902,0.044899,70,1
0.11514,0.053539,0.032038,61,1
0.10627,0.063521,0.017312,71,1
0.1083,0.044465,0.02551,73,1
0.11795,0.029946,0.030027,70,1
0.11116,0.030853,0.032856,78,1
0.11268,0.029038,0.032668,76,1
0.12549,0.033575,0.02867,74,1
0.13374,0.03539,0.026947,73,1
0.12444,0.029946,0.029903,74,1
0.11729,0.026316,0.023729,75,1
0.11971,0.021779,0.035522,75,1
0.11712,0.029946,0.030972,75,1
0.1286,0.029946,0.029774,75,1
0.13651,0.032668,0.025923,75,1
0.18519,0.033575,0.024544,77,1
0.25484,0.025408,0.0076516,71,1
0.23671,0.025408,0.0084842,130,1
0.15148,0.029946,0.01336,13,1
0.12463,0.027223,0.016712,77,1
0.13228,0.026316,0.016996,77,1
0.1364,0.023593,0.0076416,77,1
0.12784,0.021779,0.016786,82,1
0.13998,0.029038,0.017289,82,1
0.14547,0.030853,0.012422,13,1
0.13278,0.032668,0.016425,88,1
0.1308,0.03902,0.015296,96,1
0.12438,0.051724,0.017874,160,1
0.10915,0.067151,0.019293,98,1
0.099998,0.058984,0.018862,84,1
0.08519,0.085299,0.0184,40,1
0.05094,0.11978,0.029871,54,1
0.040642,0.10617,0.020819,50,1
0.049422,0.07078,0.014936,33,1
0.058413,0.03902,0.012807,51,1
0.068181,0.032668,0.0068656,44,0
0.068551,0.026316,0.010002,84,0
0.061774,0.032668,0.01626,85,0
0.062407,0.030853,0.011601,119,0
0.056134,0.030853,0.0066179,36,0
0.051919,0.036298,0.012709,70,0
0.042939,0.043557,0.0041058,94,0
0.027236,0.060799,0.0067522,97,0
0.023149,0.050817,0.0056991,57,0
0.024808,0.033575,0.013818,25,0
0.016972,0.049909,0.0041844,74,0
0.015092,0.062613,0.0022723,118,0
0.020811,0.054446,0.0068233,79,0
0.014899,0.056261,0.011933,14,0
0.010545,0.064428,0.0039256,29,0
0.016564,0.059891,0.0097745,28,0
0.020406,0.049002,0.005231,45,0
0.01142,0.048094,0.0090545,23,0
0.0079387,0.039927,0.0042623,29,0
0.010234,0.03902,0.0020171,32,0
0.019903,0.03902,0.0082191,134,0
0.057809,0.026316,0.012391,145,0
0.058486,0.033575,0.0089878,89,0
0.055343,0.03539,0.0050001,88,0
0.079145,0.037205,0.0069667,37,0
0.077461,0.032668,0.010269,91,1
0.10968,0.025408,0.011162,79,1
0.13842,0.029946,0.029121,79,1
0.13116,0.03176,0.023108,70,1
0.14602,0.030853,0.046093,63,1
0.16563,0.026316,0.028443,60,1
0.16698,0.020871,0.023852,63,1
0.15241,0.024501,0.018912,74,1
0.12816,0.032668,0.017256,69,1
0.14803,0.03539,0.021077,55,1
0.16091,0.03539,0.01297,67,1
0.15152,0.034483,0.026374,74,1
0.15194,0.039927,0.020462,78,1
0.17229,0.044465,0.021475,78,1
0.20179,0.034483,0.015856,84,1
0.18856,0.037205,0.016508,28,1
0.17724,0.04265,0.021625,81,1
0.20013,0.04265,0.035643,105,1
0.20037,0.047187,0.027199,103,1
0.16437,0.043557,0.022467,90,1
0.19417,0.033575,0.017899,82,1
0.1994,0.034483,0.013534,74,1
0.15309,0.037205,0.018425,74,1
0.15727,0.028131,0.013401,88,1
0.16627,0.025408,0.012802,81,1
0.1422,0.03902,0.016378,99,1
0.099853,0.055354,0.016222,94,1
0.090591,0.061706,0.021019,87,1
0.10817,0.051724,0.022331,45,1
0.13346,0.03902,0.023346,31,1
0.13799,0.028131,0.018242,134,1
0.11306,0.032668,0.019591,49,1
0.078458,0.040835,0.012522,52,0
0.061033,0.037205,0.0084959,45,0
0.03362,0.044465,0.0085874,53,0
0.015634,0.049909,0.006921,31,0
0.01326,0.057169,0.0038462,96,0
0.017191,0.050817,0.0060333,151,0
0.03253,0.029946,0.0072396,133,0
0.035213,0.048094,0,18,0
0.033181,0.058076,0.011817,99,0
0.03687,0.050817,0.0083626,21,0
0.025719,0.058076,0.0087348,106,0
0.021556,0.047187,0.0018402,63,0
0.026812,0.03539,0.0026341,67,0
0.016066,0.045372,0.008653,60,0
0.0017664,0.054446,0.0049249,21,0
0.0017319,0.048094,0.0059638,25,0
0.0013628,0.043557,0.0058769,123,0
0,0.046279,0.0029543,61,0
0.0093008,0.040835,0.0063553,132,0
0.03785,0.03539,0.0013783,125,0
0.05576,0.034483,0.010876,142,0
0.074593,0.032668,0.0064303,153,0
0.082852,0.029946,0.0054072,20,0
0.07441,0.029038,0.0051847,37,0
0.058695,0.032668,0.0072195,41,0
0.07805,0.028131,0.0015681,112,0
0.061844,0.0099819,0.006762,46,0
0,0.014519,0,110,0
0,0.015426,0.00083894,81,0
0,0.008167,0.0026696,113,0
0.0095305,0.0036298,0.0037057,155,0
0.025706,0.010889,0.0010726,59,0
0.017394,0.0099819,0.0019513,113,0
0.014615,0.0045372,0.0049145,33,0
0.031137,0.0045372,0.0036092,120,0
0.041719,0.016334,0.013722,99,1
0.018089,0.036298,0.02445,76,1
0.022455,0.033575,0.041878,61,1
0.034979,0.025408,0.047269,56,1
0.03582,0.029946,0.060039,54,1
0.030728,0.028131,0.056506,51,1
0.031478,0.019964,0.050364,51,1
0.058181,0.014519,0.045353,51,1
0.056356,0.014519,0.042496,53,1
0.033412,0.024501,0.039436,55,1
0.019223,0.030853,0.038198,57,1
0.044782,0.029038,0.035243,57,1
0.08065,0.019964,0.04563,56,1
0.071937,0.019964,0.043494,56,1
0.04531,0.021779,0.042678,56,1
0.055367,0.021779,0.043573,56,1
0.078958,0.019964,0.046337,57,1
0.088707,0.018149,0.045583,56,1
0.058869,0.023593,0.046316,57,1
0.042828,0.025408,0.050074,55,1
0.061468,0.025408,0.048227,55,1
0.064501,0.020871,0.047751,54,1
0.054576,0.018149,0.040944,54,1
0.04272,0.022686,0.051209,54,1
0.04698,0.026316,0.051907,54,1
0.046431,0.028131,0.049049,54,1
0.039266,0.029038,0.056845,53,1
0.059948,0.036298,0.06184,54,1
0.088652,0.03539,0.061374,54,1
0.079882,0.029946,0.056909,53,1
0.058788,0.03539,0.055046,55,1
0.074011,0.040835,0.050853,54,1
0.090705,0.030853,0.055181,54,1
0.077042,0.024501,0.046168,54,1
0.070705,0.033575,0.047019,54,1
0.066148,0.026316,0.038974,54,1
0.063346,0.023593,0.018501,61,1
0.094834,0.027223,0.024217,62,1
0.10772,0.032668,0.024665,63,1
0.088661,0.03176,0.022734,58,1
0.089753,0.024501,0.026371,67,1
0.099479,0.030853,0.024874,58,1
0.077694,0.040835,0.026923,57,1
0.064698,0.041742,0.021511,68,1
0.083994,0.034483,0.026111,61,1
0.099254,0.024501,0.025983,62,1
0.10571,0.041742,0.022731,69,1
0.087441,0.053539,0.027588,58,1
0.078269,0.048094,0.031536,58,1
0.11585,0.068966,0.039955,59,1
0.14335,0.083485,0.047575,62,1
0.15395,0.07804,0.037218,55,1
0.17895,0.082577,0.046653,75,1
0.19081,0.088022,0.032162,79,1
0.19855,0.088022,0.072582,71,1
0.21115,0.091652,0.050779,14,1
0.21958,0.087114,0.052449,68,1
0.2227,0.088929,0.042443,84,1
0.23348,0.10073,0.046055,72,1
0.23875,0.10436,0.052177,71,1
0.23272,0.10345,0.049835,72,1
0.24381,0.10708,0.040711,85,1
0.22885,0.10163,0.045726,74,1
0.20443,0.088929,0.042287,107,1
0.18541,0.089837,0.049176,71,1
0.18927,0.097096,0.041545,74,1
0.20204,0.095281,0.047476,85,1
0.20112,0.087114,0.05351,77,1
0.22274,0.088929,0.056752,78,1
0.24619,0.10163,0.046292,78,1
0.24253,0.1098,0.090035,80,1
0.23369,0.12069,0.04628,75,1
0.23364,0.11887,0.047652,82,1
0.2042,0.11615,0.058111,86,1
0.18604,0.10799,0.05413,85,1
0.1876,0.091652,0.091053,84,1
0.19002,0.10073,0.057026,87,1
0.19077,0.10617,0.10351,89,1
0.1785,0.10526,0.09094,91,1
0.16618,0.10708,0.10078,94,1
0.1548,0.095281,0.14447,95,1
0.15092,0.095281,0.11419,97,1
0.14997,0.10345,0.11584,96,1
0.16826,0.092559,0.13436,100,1
0.17689,0.082577,0.10755,100,1
0.15196,0.088929,0.11137,101,1
0.11967,0.083485,0.11715,102,1
0.11476,0.07078,0.13357,104,1
0.12779,0.073503,0.14715,106,1
0.12156,0.088929,0.13599,104,1
0.10066,0.090744,0.165,102,1
0.10857,0.086207,0.15362,102,1
0.12224,0.07804,0.14569,103,1
0.12102,0.07078,0.12712,106,1
0.10414,0.07804,0.10748,109,1
0.094942,0.08167,0.090596,112,1
0.107,0.069873,0.1032,114,1
0.083477,0.054446,0.096618,116,1
0.047292,0.049002,0.065113,120,1
0.04773,0.040835,0.055689,126,1
0.051853,0.028131,0.017983,144,1
0.029719,0.030853,0.014618,46,1
0,0.049002,0.0090745,49,1
0.0064673,0.03539,0.014277,153,1
0.019393,0.028131,0.022724,147,1
0.018979,0.039927,0.048533,142,1
0.029925,0.038113,0.03464,135,1
0.040484,0.029946,0.039947,119,1
0.042058,0.027223,0.061144,114,1
0.024269,0.040835,0.080158,113,1
0.02778,0.040835,0.063729,113,1
0.066581,0.029946,0.063422,102,1
0.072218,0.03539,0.083405,101,1
0.046029,0.055354,0.081293,104,1
0.040192,0.044465,0.066818,107,1
0.054135,0.032668,0.078647,103,1
0.054089,0.034483,0.082057,103,1
0.070403,0.021779,0.06932,104,1
0.055246,0.037205,0.057078,107,1
0.012107,0.03902,0.04326,107,1
0.03985,0.016334,0.022112,125,1
0.089665,0.013612,0.028496,121,1
0.056455,0.046279,0.038438,109,1
0,0.048094,0.04422,107,1
0.040605,0.017241,0.04524,103,1
0.052522,0.03176,0.058308,106,1
0.049962,0.03176,0.045116,107,1
0.058018,0.022686,0.052835,103,1
0.062066,0.030853,0.050264,98,1
0.052086,0.029946,0.055485,96,1
0.03745,0.029946,0.048912,91,1
0.030737,0.025408,0.049473,89,1
0.017646,0.034483,0.050154,89,1
0.025719,0.033575,0.046988,91,1
0.048465,0.023593,0.031428,99,1
0.048354,0.025408,0.028179,103,1
0.030884,0.016334,0.043252,102,1
0.034669,0.008167,0.0075954,15,1
0.052387,0.0099819,0.01109,39,1
0.041965,0.014519,0.0056434,137,1
0.032009,0.0090744,0.0060535,135,0
0.019546,0.0045372,0.0057815,95,0
0.01266,0.033575,0.0062944,113,0
0.0097326,0.041742,0.0042229,121,0
0.020989,0.012704,0.0038617,93,0
0.05773,0.0027223,0.0023206,75,0
0.05694,0.00090744,0.0017553,152,0
0.0099201,0.015426,0.0050234,56,0
0,0.021779,0.0054709,9,0
0.046237,0.014519,0.003619,139,0
0.041251,0.024501,0.0071873,12,0
0.0099362,0.022686,4.573e-06,142,0
0.043028,0.0063521,0.0017035,128,0
0.061815,0.00090744,0.0015753,61,0
0.033603,0.0036298,4.8715e-05,138,0
0.018379,0.0036298,0,85,0
0.028162,0.022686,0.0003398,12,0
0.018701,0.044465,0.005115,142,0
0.035149,0.029038,0.020048,129,0
0.04744,0.012704,0.0026938,71,0
0.026337,0.017241,0.0016922,34,0
0.024325,0.015426,0.0030268,88,0
0.035295,0.014519,0.0052226,41,0
0.02855,0.019964,0.0053586,134,0
0.051857,0.0099819,0.0062864,42,0
0.065082,0.00090744,0.00037588,116,0
0.026367,0.025408,0.006175,18,0
0.015386,0.032668,0.0030847,35,0
0.052243,0.008167,0.002645,49,0
0.036527,0.019964,0.0038356,36,0
0.022488,0.04265,0.0059293,62,0
0.048652,0.022686,0.003005,62,0
0.033206,0.010889,0.0046097,80,0
0,0.03539,0.0052766,103,0
0.0096418,0.027223,0.0041412,143,0
0.069146,0.0045372,0.010621,127,0
0.067739,0.010889,0.019801,120,0
0.04127,0.014519,0.025438,108,0
0.02606,0.011797,0.016681,113,0
0.0030495,0.022686,0.010945,40,0
0.014333,0.017241,0.0066452,93,0
0.014569,0.016334,0.0056531,37,0
0.015266,0.029038,0.0068411,81,0
0.019269,0.053539,0.0081566,153,0
0.018989,0.046279,0.0060262,115,0
0.02113,0.036298,0.0060662,68,0
0.020521,0.029946,0.0041322,119,0
0.031802,0.011797,0.0057965,124,0
0.044866,0.014519,0.0087604,124,0
0.034023,0.022686,0.0044657,92,0
0.043455,0.020871,0.01103,113,0
0.069854,0.0090744,0.023209,101,0
0.062058,0.025408,0.014028,107,0
0.062826,0.020871,0.00072081,126,0
0.064428,0.008167,0.0043458,127,0
0.047986,0.023593,0.0029663,96,0
0.060704,0.027223,0.0036451,127,0
0.055169,0.036298,0.0075171,77,0
0.019678,0.060799,0.0075232,41,0
0.014693,0.049909,0.0026356,65,0
0.025208,0.025408,0.0068161,97,0
0.032038,0.012704,0.0024232,98,0
0.046524,0.012704,0.0017839,136,0
0.025434,0.030853,0.0033583,49,0
0.023215,0.039927,0.0057759,106,0
0.04228,0.030853,0.0078655,82,0
0.019298,0.03176,0.0047533,137,0
0,0.071688,0.0048697,13,0
0.012633,0.054446,0.0042295,62,0
0.06815,0.00090744,0.0091174,31,0
0.08733,0.00090744,0.0079741,129,0
0.071881,0.0054446,0.0048403,95,0
0.064542,0.0090744,0.0029026,121,0
0.071297,0.0045372,0.0055131,94,0
0.066752,0.026316,0.0066984,88,0
0.029048,0.044465,0.0045092,48,0
0.021641,0.019056,0.0075006,133,0
0.074682,0.0054446,0.0016175,123,0
0.092061,0.016334,0.0044214,69,0
0.06233,0.029038,0.0034056,53,0
0.050443,0.020871,0.010907,52,0
0.063678,0.013612,0.01318,58,0
0.050953,0.032668,0.010965,78,0
0.033831,0.038113,0.0062253,127,0
0.06292,0.016334,0.008758,130,0
0.075178,0.00090744,0.004502,57,0
0.041472,0.013612,0.0064385,104,0
0.03594,0.019964,0.0042907,54,0
0.048898,0.013612,0.011575,85,0
0.067288,0.015426,0.032014,73,1
0.10572,0.025408,0.050987,67,1
0.12478,0.027223,0.060446,64,1
0.12987,0.026316,0.063038,62,1
0.1275,0.037205,0.050871,61,1
0.13014,0.03176,0.045499,61,1
0.12751,0.022686,0.052795,67,1
0.11092,0.032668,0.044064,70,1
0.10771,0.036298,0.043937,71,1
0.11684,0.049002,0.043988,75,1
0.14417,0.049002,0.040065,71,1
0.14617,0.038113,0.04788,72,1
0.13553,0.046279,0.039351,70,1
0.13767,0.03539,0.049811,72,1
0.13614,0.032668,0.049245,74,1
0.13821,0.030853,0.050106,73,1
0.12069,0.034483,0.052441,73,1
0.11995,0.037205,0.045532,79,1
0.16595,0.021779,0.037079,79,1
0.17507,0.021779,0.046508,83,1
0.13035,0.047187,0.035573,76,1
0.11231,0.068966,0.047196,81,1
0.14068,0.058076,0.044622,83,1
0.13714,0.062613,0.041583,84,1
0.12379,0.068966,0.047647,80,1
0.13327,0.058076,0.050741,88,1
0.17006,0.046279,0.036913,81,1
0.16642,0.048094,0.029613,81,1
0.12696,0.044465,0.031266,75,1
0.14079,0.029038,0.027584,83,1
0.15623,0.020871,0.034085,89,1
0.1467,0.017241,0.034182,82,1
0.12464,0.027223,0.044367,80,1
0.12282,0.032668,0.047138,81,1
0.12299,0.029946,0.049501,82,1
0.12868,0.03176,0.051167,82,1
0.15286,0.029038,0.040376,82,1
0.15673,0.019964,0.04657,83,1
0.12694,0.026316,0.053725,82,1
0.12953,0.036298,0.039686,82,1
0.12694,0.040835,0.044776,86,1
0.10343,0.040835,0.051924,83,1
0.1419,0.027223,0.047081,84,1
0.14764,0.023593,0.044103,88,1
0.13865,0.033575,0.042628,89,1
0.12796,0.039927,0.041608,88,1
0.10348,0.028131,0.048517,88,1
0.10611,0.037205,0.034172,97,1
0.079412,0.10799,0.028424,124,1
0.065426,0.098911,0.018087,105,1
0.057972,0.046279,0.0042074,121,1
0.02686,0.030853,0.0024642,120,0
0.12475,0.0063521,0.0070312,90,0
0.1252,0.013612,0.0020409,129,0
0.031236,0.030853,0.00043096,151,0
0.04915,0.019964,0.0059727,38,0
0.075911,0.0027223,0.0014086,116,0
0.052593,0.029946,0.0024012,116,0
0.039905,0.036298,0.003903,119,0
0.10382,0.027223,0.0048657,87,0
0.10997,0.04265,0.016163,55,0
0.079673,0.03902,0.023351,145,0
0.06093,0.056261,0.027817,58,0
0.046803,0.075318,0.021176,120,0
0.070052,0.055354,0.023398,19,0
0.062881,0.065336,0.012158,48,0
0.018734,0.08167,0.015119,31,0
0.046553,0.054446,0.0079051,153,0
0.09643,0.028131,0.012945,13,0
0.085619,0.032668,0.014847,38,0
0.028535,0.067151,0.0031384,136,0
0.04561,0.04265,0.0053893,116,0
0.078568,0.0054446,0.0052454,79,0
0.056961,0.010889,0.0011529,34,0
0.045327,0.013612,0.0033736,107,0
0.087317,0.008167,0.00054792,78,0
0.091473,0.0027223,0.0024614,128,0
0.063992,0.014519,0.0044211,122,0
0.069171,0.016334,0.0025444,33,0
0.07715,0.015426,0.019835,106,1
0.10142,0.028131,0.027683,92,1
0.11365,0.032668,0.041804,72,1
0.098986,0.033575,0.068088,63,1
0.1293,0.029946,0.085772,59,1
0.17284,0.021779,0.082931,55,1
0.18318,0.019056,0.058156,56,1
0.1898,0.025408,0.067248,58,1
0.16654,0.026316,0.068938,62,1
0.12057,0.025408,0.069834,64,1
0.12632,0.025408,0.074798,65,1
0.14223,0.024501,0.075294,66,1
0.1417,0.025408,0.074563,69,1
0.13384,0.027223,0.080385,69,1
0.15375,0.021779,0.061378,68,1
0.15798,0.014519,0.073677,69,1
0.1287,0.019056,0.073387,71,1
0.098662,0.027223,0.076097,72,1
0.093511,0.033575,0.072996,73,1
0.11928,0.028131,0.081788,72,1
0.13701,0.021779,0.085216,71,1
0.12157,0.030853,0.079713,69,1
0.093223,0.034483,0.084132,70,1
0.12975,0.03176,0.092585,71,1
0.15229,0.038113,0.1063,69,1
0.14852,0.038113,0.10396,68,1
0.13697,0.047187,0.10694,69,1
0.14445,0.048094,0.10579,69,1
0.16584,0.028131,0.10955,68,1
0.14714,0.028131,0.10772,68,1
0.13028,0.038113,0.11339,68,1
0.13265,0.036298,0.1181,68,1
0.13676,0.048094,0.12627,67,1
0.12943,0.053539,0.11319,67,1
0.13853,0.03902,0.13113,67,1
0.17278,0.025408,0.12776,67,1
0.17535,0.027223,0.13436,68,1
0.15337,0.033575,0.11666,68,1
0.14645,0.026316,0.13293,68,1
0.15805,0.025408,0.12628,68,1
0.1533,0.029038,0.099961,68,1
0.12767,0.044465,0.089776,67,1
0.12574,0.053539,0.074979,66,1
0.13653,0.038113,0.083432,68,1
0.14313,0.045372,0.052569,72,1
0.16823,0.077132,0.076217,71,1
0.21471,0.095281,0.103,77,1
0.24529,0.089837,0.089766,75,1
0.27017,0.083485,0.092663,74,1
0.29336,0.086207,0.10258,74,1
0.31074,0.073503,0.076367,76,1
0.32671,0.083485,0.11768,77,1
0.34301,0.099819,0.095065,75,1
0.36846,0.08167,0.061016,72,1
0.38154,0.085299,0.11224,72,1
0.37992,0.10617,0.070695,75,1
0.37375,0.11071,0.077792,70,1
0.38481,0.10799,0.09843,71,1
0.39772,0.10889,0.095717,74,1
0.39477,0.13067,0.11495,76,1
0.39598,0.13339,0.097193,77,1
0.4009,0.12523,0.078954,72,1
0.38915,0.12523,0.091074,72,1
0.37451,0.12795,0.10401,85,1
0.37497,0.12523,0.10854,84,1
0.37736,0.11615,0.094703,84,1
0.38232,0.12886,0.068612,85,1
0.38145,0.12886,0.067106,72,1
0.37968,0.1216,0.10107,72,1
0.37768,0.12069,0.074591,72,1
0.37184,0.12613,0.066136,73,1
0.36461,0.14882,0.080997,72,1
0.35548,0.16515,0.077851,73,1
0.35127,0.14701,0.10696,74,1
0.35093,0.13249,0.13249,78,1
0.34334,0.14428,0.13008,78,1
0.3241,0.13249,0.13055,82,1
0.29289,0.13612,0.11692,82,1
0.26433,0.15426,0.086409,86,1
0.26661,0.13249,0.1255,87,1
0.25646,0.12523,0.092936,88,1
0.2372,0.11615,0.086414,88,1
0.23408,0.098911,0.12178,86,1
0.23511,0.10708,0.20473,84,1
0.26781,0.13975,0.21167,85,1
0.29314,0.18058,0.26062,86,1
0.31043,0.1824,0.31893,87,1
0.32492,0.16515,0.32698,87,1
0.30703,0.14973,0.28812,87,1
0.27991,0.12523,0.20544,89,1
0.26095,0.098004,0.18881,92,1
0.24031,0.080762,0.15292,94,1
0.21579,0.068058,0.11142,97,1
0.20666,0.056261,0.11664,101,1
0.20099,0.049909,0.11398,104,1
0.19482,0.043557,0.12082,105,1
0.18061,0.03902,0.096034,107,1
0.16058,0.038113,0.076901,109,1
0.18985,0.03539,0.10395,109,1
0.21529,0.033575,0.09734,107,1
0.19552,0.03902,0.086859,108,1
0.1723,0.038113,0.088419,109,1
0.17385,0.03539,0.064314,108,1
0.18189,0.03902,0.071014,105,1
0.16341,0.040835,0.078095,106,1
0.1317,0.044465,0.080871,106,1
0.14622,0.041742,0.083935,105,1
0.15034,0.034483,0.077378,105,1
0.1194,0.03176,0.075171,104,1
0.10098,0.03539,0.070885,106,1
0.13467,0.021779,0.061932,108,1
0.1222,0.019056,0.059213,111,1
0.050904,0.036298,0.055325,111,1
0.058163,0.034483,0.052264,109,1
0.102,0.020871,0.048495,108,1
0.092037,0.019056,0.048585,106,1
0.066423,0.021779,0.038297,105,1
0.088248,0.016334,0.046111,106,1
0.082838,0.033575,0.039481,106,1
0.076003,0.03902,0.042382,101,1
0.083836,0.029038,0.042551,100,1
0.074451,0.030853,0.048798,100,1
0.12413,0.022686,0.04995,99,1
0.12745,0.017241,0.052163,97,1
0.08041,0.021779,0.047505,96,1
0.090064,0.016334,0.040779,99,1
0.10963,0.008167,0.051418,98,1
0.10718,0.008167,0.04771,97,1
0.083381,0.016334,0.035467,97,1
0.085763,0.027223,0.039693,98,1
0.063875,0.025408,0.048497,98,1
0.06206,0.019964,0.050189,99,1
0.095125,0.018149,0.054257,99,1
0.095982,0.019056,0.044677,100,1
0.072484,0.017241,0.042237,101,1
0.051991,0.016334,0.049549,99,1
0.061176,0.020871,0.049328,99,1
0.072575,0.030853,0.059216,95,1
0.066428,0.036298,0.057161,95,1
0.039562,0.030853,0.053995,96,1
0.073347,0.027223,0.062395,93,1
0.11622,0.028131,0.069666,91,1
0.1087,0.03539,0.068909,92,1
0.083906,0.036298,0.067192,92,1
0.061426,0.023593,0.021408,93,1
0.046739,0.027223,0,107,1
0.027045,0.030853,0.0018513,87,0
