@relation featureMatrix

@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.29599,6,0
0.28638,5,0
0.1438,8,0
0.43535,6,0
0.40057,5,0
0.22004,8,0
0.3519,6,0
0.21297,11,0
0.26686,7,0
0.32094,7,0
0.29911,4,0
0.16785,5,0
0.12439,8,0
0.051654,12,0
0.14578,8,0
0.1885,8,0
0.086012,10,0
0.12761,8,0
0.23939,4,1
0.57179,3,1
0.66047,3,1
0.50631,3,1
0.6911,3,1
0.72448,2,1
0.77003,3,1
0.71239,2,1
0.76105,2,1
0.82265,2,1
0.91424,3,1
0.76761,2,1
0.9111,3,1
1.2171,2,1
1.0344,4,1
1.0087,3,1
1.0054,3,1
0.85794,5,1
0.91717,1,1
0.98271,1,1
0.79341,2,1
0.71055,4,1
0.56104,4,1
0.56854,4,1
0.48161,8,1
0.69456,4,1
0.69587,4,1
0.47724,3,1
0.46297,2,1
0.60178,2,1
0.38399,7,1
0.82053,3,1
0.70414,5,1
0.47309,6,1
0.35091,4,1
0.40231,5,1
0.5374,3,1
0.28897,9,1
0.23692,6,1
0.36217,8,1
0.18569,10,1
0.23776,6,1
0.08586,7,1
0.27459,10,1
0.39627,10,1
0.3332,10,1
0.12574,7,1
0.21694,11,1
0.24485,10,1
0.13565,11,1
0.25527,10,1
0.33576,8,1
0.035944,9,1
0.15826,8,1
0.39556,11,1
0.24194,6,1
0.09113,7,1
0.10734,10,1
0.2425,10,1
0.25061,8,1
0.17954,10,1
0.25129,6,1
0.21278,7,1
0.42956,5,1
0.73104,5,1
0.64486,5,1
0.68305,9,1
0.60277,11,1
0.64188,11,1
0.64602,11,1
0.58874,11,1
0.64761,11,1
0.49922,11,1
0.31377,10,1
0.35607,11,1
0.43371,10,1
0.35516,10,1
0.28992,10,1
0.26038,10,1
0.24287,11,1
0.3072,11,1
0.18749,11,1
0.40665,11,1
0.59328,9,1
0.48699,12,1
0.19974,11,1
0.24934,7,1
0.23332,11,1
0.41417,7,1
0.55036,6,1
0.50972,6,1
0.55331,6,1
0.59954,6,1
0.43788,6,1
0.40769,7,1
0.33438,6,1
0.17627,6,1
0.3803,10,1
0.37656,10,1
0.29081,10,1
0.21431,7,1
0.3663,6,1
0.31555,6,1
0.36564,6,1
0.35288,6,1
0.22954,11,1
0.24946,7,1
0.4271,9,1
0.31315,9,1
0.32037,11,1
0.4012,9,1
0.2472,12,1
0.26332,12,1
0.31466,8,1
0.27618,12,1
0.24782,11,1
0.35886,10,1
0.25257,12,1
0.20315,12,1
0.39215,11,1
0.43994,8,1
0.43575,6,1
0.40341,7,1
0.28003,7,1
0.38206,8,1
0.45395,9,1
0.30881,11,1
0.64139,10,1
0.36437,9,1
0.42157,6,1
0.55041,6,1
0.449,7,1
0.37359,5,1
0.17264,10,1
0.1563,11,1
0.013379,10,1
0.40297,11,1
0.78968,11,1
0.50201,11,1
0.50421,11,1
0.68942,4,1
1.0241,2,1
0.6144,3,1
0.77459,3,1
0.62713,3,1
0.41384,3,1
0.36384,3,1
0.37069,3,1
0.25021,18,1
0.37613,17,1
0.3186,18,0
0.12292,13,0
0.28442,13,0
0.60701,3,0
0.22029,6,0
0.024851,9,0
0.1602,7,0
0.31089,4,0
0.49809,2,0
0.2123,3,0
0.20744,3,0
0.11215,3,0
0.21611,3,0
0.020679,4,0
0.45443,2,0
0.9037,2,0
0.97131,2,0
0.51571,2,0
0.37105,2,0
0.37052,2,0
0.55151,2,0
0.073854,2,0
0.35309,2,0
0.44555,2,0
0.41091,2,0
0.37388,2,0
0.21018,6,0
0,5,0
0,7,0
0.15062,8,0
0.32256,9,0
0.26946,14,0
0.43649,9,0
0.49159,4,0
0.56182,1,0
0.64691,1,0
0.6287,1,0
0.64553,1,0
0.35044,4,0
0.36596,3,0
0.75627,3,0
0,3,0
0.097152,3,0
0.14115,3,0
0.14867,5,0
0.33903,3,0
0.11987,4,0
0.10519,4,0
0.15816,6,0
0.095302,3,0
0.12744,5,0
0.12229,2,0
0.23428,3,0
0.017639,5,0
0.30697,2,0
0.50297,3,0
0.41072,3,0
0.70375,3,0
0.36681,3,0
0.44744,3,0
0.5883,3,1
0.64615,4,1
0.70748,4,1
0.57894,3,1
0.70733,3,1
0.58234,3,1
0.5847,2,1
0.38131,2,1
0.4629,3,1
0.53048,3,1
0.55454,3,1
0.31587,3,1
0.52171,4,1
0.61856,3,1
0.29993,4,1
0.4474,3,1
0.55169,3,1
0.59498,3,1
0.4454,3,1
0.46187,3,1
0.56523,3,1
0.60298,3,1
0.69284,3,1
0.59098,3,1
0.69909,3,1
0.49494,3,1
0.51079,3,1
0.48844,2,1
0.89797,2,1
0.97427,2,1
0.86884,2,1
0.74672,3,1
0.73003,2,1
0.51782,3,1
0.44426,3,1
0.47027,3,1
0.32603,4,1
0.28138,4,1
0.22926,8,1
0.28747,5,1
0.29637,5,1
0.30148,9,1
0.39337,9,1
0.3156,8,1
0.27414,9,1
0.2341,9,1
0.30546,9,1
0.20742,8,1
0.21396,9,1
0.43283,8,1
0.3217,9,1
0.29213,9,1
0.28875,10,1
0.48735,10,1
0.29349,7,1
0.44373,10,1
0.60309,9,1
0.42135,7,1
0.33516,9,1
0.40951,9,1
0.36222,9,1
0.31914,10,1
0.33474,10,1
0.44606,10,1
0.38942,10,1
0.38618,8,1
0.54555,6,1
1.0364,10,1
0.99634,9,1
1.0386,6,1
0.95389,6,1
0.84534,6,1
0.90115,8,1
0.91919,8,1
0.83482,6,1
0.98529,3,1
1.2059,3,1
1.2204,3,1
1.315,3,1
1.143,3,1
1.2119,3,1
1.3661,3,1
1.4417,3,1
1.3062,3,1
1.0364,3,1
1.068,3,1
1.1015,3,1
1.198,3,1
1.2178,3,1
1.1464,3,1
1.1884,3,1
1.3024,4,1
1.2832,5,1
1.1683,2,1
1.1074,2,1
0.98179,3,1
1.1294,2,1
1.0788,2,1
1.0956,2,1
1.1194,3,1
1.2367,3,1
1.3295,2,1
1.1456,3,1
0.80855,4,1
0.78415,7,1
0.86105,5,1
0.63193,8,1
0.69217,3,1
0.43732,4,1
0.52474,4,1
0.54975,3,1
0.25831,4,1
0.43025,3,1
0.40937,3,1
0.31363,3,1
0.20032,9,1
0.12632,7,0
0.32216,5,0
0.30705,9,0
0.18659,9,0
0.027397,10,0
0,4,0
0.063058,5,0
0.12389,7,0
0.20048,6,0
0.26755,6,0
0.49953,5,0
0.47229,6,0
0.54923,7,0
0.429,9,0
0.27718,9,0
0.18757,9,0
0.19708,10,0
0.23606,15,0
0.2935,13,0
0.41814,7,0
0.39052,9,0
0.11261,9,0
0.33109,6,0
0.50668,6,0
0.47508,3,0
0.40474,4,0
0.32907,6,0
0.1873,4,0
0.24093,4,0
0.19571,3,0
0,1,0
0,1,0
0.00038006,3,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0.084017,3,0
0.421,3,0
0.80435,3,1
1.1924,3,1
1.1965,3,1
1.2138,3,1
0.99951,3,1
0.90138,3,1
1.1405,3,1
1.2291,3,1
1.04,3,1
0.62397,3,1
0.67615,3,1
0.92943,3,1
0.75761,3,1
0.49922,3,1
0.4441,3,1
0.84942,3,1
1.0981,3,1
0.87679,3,1
0.80353,3,1
1.0555,3,1
1.1708,3,1
1.1463,3,1
1.2094,3,1
1.3621,3,1
1.0536,3,1
0.58311,3,1
0.59852,3,1
0.84488,4,1
0.57979,4,1
0.48921,4,1
0.60488,4,1
0.50075,4,1
0.53021,3,1
0.61133,4,1
0.34347,3,1
0.22722,3,1
0.29732,3,1
0.23924,2,1
0.22329,2,1
0.28028,2,1
0.11288,2,1
0.053241,1,1
0,1,1
0.11642,2,1
0.15061,2,1
0.24205,2,1
0.038935,1,1
0.0059192,1,1
0.047506,3,1
0.10585,2,1
0.013945,3,1
0,1,1
0,1,1
0,1,1
0.032043,3,1
0.024783,4,1
0.095814,3,1
0.16966,3,1
0.092757,4,1
0.095059,3,1
0.09077,3,1
0.27032,3,1
0.17826,3,1
0.15043,3,1
0.20534,3,1
0.12901,4,1
0.16516,3,1
0.25267,3,1
0.27439,3,1
0.32644,3,1
0.20803,3,1
0.22643,5,1
0.27121,6,1
0.19693,4,1
0.22339,3,1
0.34295,6,1
0.32082,8,1
0.32777,8,1
0.33326,5,1
0.33151,4,1
0.26563,3,1
0.14251,3,1
0.22454,4,1
0.48287,5,1
0.36122,3,1
0.27219,3,1
0.2202,3,1
0.33841,6,1
0.26864,6,1
0.13869,5,1
0.13195,4,1
0.22856,4,1
0.16317,3,1
0.094569,4,1
0.16233,4,1
0.49147,3,1
0.28898,3,1
0.17057,3,1
0.21028,4,1
0.57373,3,1
0.61806,3,1
0.45557,6,1
0.32692,5,1
0.22824,6,1
0.19927,6,1
0.30185,6,1
0.37069,7,1
0.53769,8,1
0.50577,8,1
0.63003,9,1
0.45599,8,1
0.38846,8,1
0.45789,9,1
0.48455,9,1
0.39069,10,1
0.41433,9,1
0.49663,9,1
0.53007,10,1
0.85885,10,1
1.0588,10,1
1.1359,10,1
1.0518,10,1
0.93907,10,1
0.90282,7,1
0.75799,6,1
0.75292,6,1
0.61027,7,1
0.70348,8,1
0.69169,7,1
0.81356,7,1
0.70132,8,1
0.72451,9,1
0.65568,6,1
0.73925,7,1
0.65516,5,1
0.53602,5,1
0.54645,10,1
0.59805,10,1
0.67403,10,1
0.71139,10,1
0.46834,10,1
0.60526,11,1
0.50171,11,1
0.65926,11,1
0.76169,10,1
0.96888,9,1
0.67194,8,1
0.76253,9,1
0.7799,9,1
0.82029,8,1
0.63518,7,1
0.79577,6,1
0.81663,6,1
0.70483,6,1
0.97824,11,1
0.81065,11,1
0.65942,10,1
0.60008,10,1
0.92453,10,1
0.92887,10,1
0.6402,9,1
0.85468,11,1
0.7692,11,1
0.9214,11,1
0.87551,11,1
0.73767,10,1
0.76485,10,1
0.87338,10,1
0.73168,10,1
0.74857,10,1
0.97675,10,1
0.95028,10,1
0.57548,10,1
0.62611,10,1
0.78124,10,1
0.68333,10,1
0.9183,10,1
0.79796,10,1
0.69024,9,1
0.58626,10,1
0.48972,10,1
0.54185,10,1
0.47962,10,1
0.39148,10,1
0.30899,10,1
0.21704,9,1
0.23013,10,1
0.1958,10,1
0.14602,10,1
0.19168,4,1
0.11001,4,1
0.1042,4,1
0.16031,5,1
0.18765,6,1
0.19961,4,1
0.3632,3,1
0.32245,4,1
0.27717,6,1
0.24773,8,1
0.17975,8,1
0.3598,8,1
0.33025,7,1
0.20145,7,1
0.26471,6,1
0.56185,3,1
0.50996,3,1
0.19952,3,1
0.090968,3,1
0.078356,3,1
0.13256,3,1
0.065207,3,1
0.088935,3,1
0.15699,3,1
0.29259,3,1
0.040188,3,1
0.077746,2,1
0.036567,2,1
0.054973,2,1
0.01899,3,1
0.045911,4,1
0.059753,6,1
0.012942,1,1
0.011396,1,1
0.050328,2,1
0.1191,2,1
0.06698,3,1
0.038454,1,1
0,1,1
0.0046868,2,1
0.020958,2,1
0.045149,1,1
0.044102,1,1
0.029745,3,1
0.13246,3,1
0.15316,3,1
0.14033,4,1
0.049915,3,1
0.05123,7,1
0.08184,6,1
0.03476,3,1
0.034752,11,1
0.006124,7,1
0.066538,6,1
0.063633,6,1
0.001928,1,1
8.8582e-05,1,1
0.10373,4,1
0.3266,4,1
0.060929,15,1
0.0051185,14,0
0.044404,20,0
0.061984,17,0
0.023524,12,0
0.0068213,8,0
0.012904,12,0
0.0011836,3,0
0.00023342,1,0
0,1,0
0.0029961,1,0
0.022247,4,0
0,1,0
0,1,0
0,1,0
0,1,0
1.6451e-05,2,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0.016819,3,0
0,1,0
0.004871,8,0
0,1,0
0,1,0
0,1,0
0.012308,3,0
0.00033868,1,0
0,1,0
7.6873e-05,1,0
0.083073,2,0
0.32385,3,1
0.261,3,1
0.43787,3,1
0.44606,3,1
0.38186,3,1
0.35022,3,1
0.52552,3,1
0.90737,3,1
0.70999,5,1
0.58682,6,1
0.60837,5,1
1.0271,3,1
0.78747,3,1
0.45654,3,1
0.47908,2,1
0.71551,3,1
0.554,3,1
0.28185,2,1
0.32925,2,1
0.33643,3,1
0.2061,2,1
0.21662,3,1
0.32502,7,1
0.25551,8,1
0.27867,7,1
0.29506,8,1
0.49702,9,1
0.36836,8,1
0.55235,9,1
0.48511,8,1
0.59149,8,1
0.59742,8,1
0.41479,8,1
0.3111,8,1
0.34953,9,1
0.19426,8,1
0.36438,7,1
0.44452,5,1
0.40127,7,1
0.23722,9,1
0.30399,10,1
0.3357,10,1
0.43674,9,1
0.48936,10,1
0.37316,10,1
0.24256,10,1
0.31062,11,1
0.29303,12,1
0.39326,11,1
0.63983,11,1
0.8335,10,1
0.76963,6,1
0.73919,6,1
0.51732,11,1
0.50411,11,1
0.78665,6,1
0.79262,8,1
0.6964,6,1
0.53632,7,1
0.36154,11,1
0.25789,10,1
0.2926,11,1
0.37051,9,1
0.35566,9,1
0.40663,11,1
0.47782,12,1
0.63918,11,1
0.74206,11,1
0.67014,11,1
0.52416,12,1
0.42624,10,1
0.41292,11,1
0.53273,10,1
0.59853,9,1
0.38705,8,1
0.60308,11,1
0.57097,11,1
0.46852,11,1
0.40972,10,1
0.70291,11,1
0.44978,8,1
0.7093,10,1
0.86446,10,1
0.89754,11,1
0.64046,9,1
0.6278,11,1
0.67425,10,1
0.7945,9,1
0.82899,11,1
0.84941,11,1
0.76208,11,1
0.74024,11,1
1.0331,11,1
0.68942,11,1
0.75496,8,1
0.98915,8,1
0.92146,9,1
0.8397,11,1
0.65227,11,1
0.84742,11,1
0.86117,11,1
0.76792,11,1
0.95556,9,1
0.62264,8,1
0.69804,11,1
0.6275,11,1
0.37473,11,1
0.46074,10,1
0.43411,10,1
0.40706,10,1
0.27777,9,1
0.33044,3,1
0.46787,3,1
0.35433,3,1
0.35212,3,1
0.34778,3,1
0.25035,3,1
0.071632,3,1
0,1,1
0.018721,2,1
0.014773,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0.0013992,3,1
0.011069,5,1
0.0069844,2,1
0.0079707,2,1
0.10598,5,1
0.053927,3,1
0.03203,4,1
0.17873,3,1
0.16473,2,1
0.16081,3,1
0.14479,3,1
0.60994,3,1
0.64485,3,1
0.30011,3,1
0.43493,3,1
0.68211,3,1
0.84941,3,1
0.60503,3,1
0.68579,3,1
0.78335,3,1
0.76499,3,1
0.55913,3,1
0.62151,3,1
0.64375,3,1
0.50207,3,1
0.31508,3,1
0.35476,4,1
0.4022,3,1
0.46319,3,1
0.4988,3,1
0.38127,5,1
0.3879,4,1
0.29532,4,1
0.45075,4,1
0.7434,5,1
0.44054,5,1
0.46131,3,1
0.59588,3,1
0.75948,3,1
0.50947,3,1
0.31406,3,1
0.49975,3,1
0.62775,3,1
0.51076,3,1
0.20768,3,1
0.20776,3,1
0.20085,2,1
0.01524,1,0
0,1,0
0.033463,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0.010577,5,0
0.022418,2,0
0,1,0
0,1,0
0.0020801,7,0
0,1,0
0,1,0
0,1,0
0,1,0
0.014767,5,0
0,1,0
0,1,0
0,1,0
0,1,0
6.8691e-05,2,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0.013726,5,0
0.024087,2,0
0.079745,3,1
0.39796,3,1
0.68023,3,1
0.53868,3,1
0.59566,3,1
0.7451,3,1
0.86839,2,1
0.45762,2,1
0.42781,2,1
0.51239,2,1
0.4779,3,1
0.49735,2,1
0.59756,1,1
0.83603,3,1
0.83084,3,1
0.53976,3,1
0.4323,2,1
0.42051,2,1
0.4915,1,1
0.56555,1,1
0.69447,1,1
0.56095,1,1
0.40197,1,1
0.32901,1,1
0.27771,3,1
0.3316,1,1
0.26643,1,1
0.34586,1,1
0.39849,1,1
0.182,2,1
0.22462,3,1
0.38177,3,1
0.76827,5,1
0.30827,5,1
0.40083,3,1
0.31417,7,1
0.42042,4,1
0.2977,9,1
0.31446,6,1
0.44469,8,1
0.34197,9,1
0.3975,8,1
0.18454,9,1
0.47303,10,1
0.56126,10,1
0.54186,10,1
0.36922,8,1
0.38007,11,1
0.31764,10,1
0.30058,11,1
0.33442,11,1
0.46537,9,1
0.19883,9,1
0.32046,6,1
0.49509,11,1
0.40814,6,1
0.26847,8,1
0.36729,11,1
0.45051,10,1
0.4084,7,1
0.29614,9,1
0.34561,7,1
0.35365,7,1
0.52528,6,1
0.8962,5,1
0.85897,5,1
0.84325,10,1
0.62101,11,1
0.63954,11,1
0.78497,11,1
0.72993,11,1
0.80983,11,1
0.66677,11,1
0.55841,9,1
0.56404,10,1
0.46119,11,1
0.49282,10,1
0.4896,10,1
0.30521,9,1
0.36862,11,1
0.24921,10,1
0.35412,11,1
0.39475,12,1
0.3341,12,1
0.41359,12,1
0.3266,11,1
0.37683,8,1
0.31674,10,1
0.32301,8,1
0.55731,6,1
0.42389,6,1
0.36759,6,1
0.65253,6,1
0.40029,6,1
0.34458,9,1
0.49112,6,1
0.41439,6,1
0.54648,10,1
0.43509,10,1
0.37495,10,1
0.27808,7,1
0.34771,7,1
0.358,6,1
0.54095,6,1
0.40354,8,1
0.21801,11,1
0.30126,9,1
0.39211,9,1
0.32715,10,1
0.3553,11,1
0.48267,10,1
0.4183,12,1
0.42233,12,1
0.34644,9,1
0.33597,12,1
0.38035,11,1
0.39238,12,1
0.32704,11,1
0.37554,12,1
0.51448,10,1
0.44943,8,1
0.24869,7,1
0.33941,7,1
0.3351,7,1
0.42737,8,1
0.49115,10,1
0.42407,12,1
0.28722,12,1
0.23063,11,1
0.20846,6,1
0.3554,6,1
0.21937,8,1
0.18188,6,1
0.13937,8,1
0.14219,10,1
0.13069,9,1
0.20694,11,1
0.39691,11,1
0.3604,11,1
0.31288,11,1
0.32878,10,1
0.40084,3,1
0.29073,3,1
0.30106,3,1
0.36288,3,1
0.49442,3,1
0.2989,3,1
0.14349,3,1
0.053171,3,1
0.013014,1,1
0,1,0
0.0010628,1,0
0.0039953,8,0
0.045207,6,0
0,1,0
0,1,0
0,1,0
0.00015147,1,0
0.0001295,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0.017033,4,0
0,1,0
0,1,0
0,1,0
0.00020099,2,0
0.00084505,8,0
0,1,0
0.0075396,6,0
0,1,0
0.004949,4,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0.039281,4,0
0.00012514,2,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0.007039,3,0
6.9457e-05,1,0
0,1,0
0,1,0
0,1,0
0.055844,5,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0.013454,5,0
0.00025685,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0.027048,3,0
0.085592,3,0
0.26563,3,1
0.595,3,1
0.56782,3,1
0.52492,2,1
0.41762,2,1
0.40211,2,1
0.23211,2,1
0.30626,2,1
0.54477,3,1
0.30316,2,1
0.4506,2,1
0.67871,2,1
0.37862,2,1
0.38073,2,1
0.75825,3,1
0.63709,3,1
0.36083,3,1
0.68608,3,1
1.1195,3,1
0.9789,3,1
0.59489,3,1
1.0138,3,1
1.0411,3,1
0.83549,3,1
0.62689,3,1
0.63221,3,1
0.6088,3,1
0.66474,2,1
0.48503,3,1
0.4213,3,1
0.52984,3,1
0.43409,3,1
0.23438,3,1
0.28959,4,1
0.45944,4,1
0.38879,3,1
0.23815,3,1
0.30562,5,1
0.2083,8,1
0.34223,6,1
0.28482,7,1
0.31432,9,1
0.47164,9,1
0.36366,8,1
0.27821,9,1
0.27248,9,1
0.32841,9,1
0.25338,7,1
0.23315,9,1
0.42182,9,1
0.3372,10,1
0.26763,9,1
0.31997,10,1
0.46236,10,1
0.25548,9,1
0.40867,10,1
0.6014,10,1
0.42252,8,1
0.40893,9,1
0.40955,9,1
0.45131,9,1
0.35914,10,1
0.3888,10,1
0.49204,10,1
0.49802,10,1
0.46463,8,1
0.55871,6,1
0.85227,10,1
0.93824,9,1
0.92836,6,1
0.72418,5,1
0.53643,5,1
0.83436,10,1
0.63749,8,1
0.61378,5,1
0.99125,3,1
1.3012,3,1
1.2756,3,1
1.0097,3,1
1.1859,3,1
1.2856,3,1
1.1261,3,1
1.2205,3,1
1.2086,3,1
1.0455,3,1
0.72835,3,1
0.75734,3,1
0.84963,3,1
0.80173,3,1
0.79328,3,1
0.87644,3,1
0.88384,3,1
0.54922,3,1
0.36878,3,1
0.48826,2,1
0.32225,2,1
0.16547,2,1
0.47692,2,1
0.92178,2,1
0.49574,2,1
0.38733,2,1
0.46883,2,1
0.8851,2,1
0.35317,2,1
0.21315,2,1
0.31181,2,1
0.48031,2,1
0.15944,1,1
0.013097,1,1
0.050743,1,1
0.14851,1,1
0.013826,3,1
0.017035,2,1
0,1,1
0.00017031,1,1
0,1,1
0,1,0
0,1,0
0.00010549,3,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0.00022943,5,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0.00011819,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,2,0
0.06045,3,0
0,1,0
0,1,0
0.00029414,1,0
0,1,0
0.027781,1,0
0.010479,2,0
0,1,0
0.14302,3,0
0.40338,3,0
0.65899,3,1
0.87703,3,1
1.1562,3,1
1.0574,3,1
0.93303,3,1
1.2526,3,1
0.72982,3,1
0.86114,3,1
1.0131,3,1
0.6887,3,1
0.47564,3,1
0.91576,3,1
0.64678,3,1
0.43577,3,1
0.72035,3,1
0.43277,3,1
0.82203,3,1
0.41449,3,1
0.26166,3,1
0.5407,3,1
0.34608,3,1
0.48296,3,1
0.8174,2,1
0.49197,3,1
0.82127,3,1
0.88283,3,1
0.73361,3,1
0.78421,3,1
0.71457,4,1
0.97192,4,1
0.88651,4,1
0.67454,3,1
0.91113,3,1
0.74387,3,1
0.76915,3,1
1.0268,3,1
1.0035,3,1
0.66048,3,1
0.31916,3,1
0.18222,2,1
0.22367,2,1
0.044274,1,1
0.13655,3,1
0.13733,3,1
0.16386,3,1
0.33155,3,1
0.11328,3,1
0,1,1
0.011276,2,1
0.012654,1,1
0.095584,3,1
0.0011595,2,1
0,1,1
0.20352,3,1
0.0099595,1,1
0.089401,3,1
0.076017,3,1
0.14611,5,1
0.45971,3,1
0.28746,3,1
0.30814,3,1
0.66488,3,1
0.34258,3,1
0.1086,3,1
0.27061,3,1
0.1866,5,1
0.34759,3,1
0.30771,3,1
0.18675,3,1
0.27187,3,1
0.082661,7,1
0.40141,6,1
0.2874,5,1
0.24408,4,1
0.27704,3,1
0.27425,10,1
0.5245,10,1
0.51342,5,1
0.49782,3,1
0.6893,5,1
0.5418,6,1
0.37521,4,1
0.28963,5,1
0.35664,6,1
0.32018,3,1
0.50737,3,1
0.3905,3,1
0.35152,4,1
0.14097,6,1
0.13045,5,1
0.070988,6,1
0.14626,2,1
0.28985,4,1
0.034834,17,1
0.054007,18,1
0.23312,11,1
0.79252,3,1
0.76996,5,1
0.52629,3,1
0.45789,3,1
0.74271,3,1
0.55256,6,1
0.38532,7,1
0.28955,7,1
0.23189,8,1
0.33397,6,1
0.29441,8,1
0.48887,8,1
0.51121,8,1
0.68555,9,1
0.43367,8,1
0.38879,8,1
0.48541,9,1
0.5032,9,1
0.41261,10,1
0.43943,9,1
0.49985,9,1
0.57177,10,1
0.94686,10,1
1.0412,10,1
1.1539,10,1
1.0695,10,1
0.95768,10,1
0.95312,7,1
0.81937,6,1
0.77692,6,1
0.64177,7,1
0.71668,8,1
0.69282,7,1
0.79828,7,1
0.7005,8,1
0.75731,9,1
0.69117,6,1
0.73139,7,1
0.66169,5,1
0.56962,6,1
0.56712,10,1
0.52683,10,1
0.62671,10,1
0.715,10,1
0.43591,10,1
0.59927,11,1
0.54645,11,1
0.67785,11,1
0.77395,10,1
0.94944,10,1
0.72252,8,1
0.807,9,1
0.77309,9,1
0.88443,8,1
0.66873,7,1
0.72714,6,1
0.87701,6,1
0.77528,6,1
0.98807,11,1
0.87783,11,1
0.72448,10,1
0.6622,10,1
0.96567,10,1
1.0868,10,1
0.70069,10,1
1.1134,11,1
1.0522,11,1
1.0156,11,1
0.81311,10,1
0.92057,10,1
0.80006,10,1
0.67585,10,1
0.83739,10,1
0.77911,10,1
0.85319,10,1
0.61258,10,1
0.6837,9,1
0.8863,10,1
0.8309,10,1
0.70623,10,1
0.71027,10,1
0.61214,8,1
0.48757,9,1
0.50848,10,1
0.52034,10,1
0.57372,10,1
0.32819,10,1
0.43556,10,1
0.42587,10,1
0.24007,10,1
0.64734,3,1
0.71672,3,1
0.77832,3,1
0.48657,3,1
0.41409,3,1
0.44645,2,1
0.17847,5,1
0.20439,7,1
0.51334,5,1
0.72993,6,1
0.66565,5,1
0.29788,5,1
0.21287,7,1
0.61292,5,1
0.61256,4,1
0.58125,3,1
0.62075,6,1
0.53224,5,1
0.73833,2,1
0.49722,3,1
0.21304,3,1
0.29135,3,1
0.14731,3,1
0.2188,3,1
0.16687,2,1
0.17888,3,1
0.17122,3,1
0.21638,2,1
0.32829,2,1
0.29333,3,1
0.25729,3,1
0.11688,3,1
0.33286,1,1
0.1053,2,1
0.23689,2,1
0.43259,1,1
0.53145,1,1
0.43909,1,1
0.24929,2,1
0.21661,3,1
0.057035,3,1
0.074148,3,1
0.42486,2,1
0.19784,2,1
0.12228,2,1
0.14185,2,1
0.14422,2,1
0.14011,2,1
0.26343,2,1
0.37775,2,1
0.16251,2,1
0.070031,2,1
0.44354,2,1
0.21925,2,1
0.16338,3,1
0.17381,2,1
0.057759,1,1
0.12734,2,1
0.052657,3,1
0.2114,2,1
0.40043,3,1
0.26748,3,1
0.11697,2,1
0.00074513,1,0
0,1,0
0.019331,1,0
0.0044867,1,0
0.0048222,1,0
0.0021481,1,0
0.0001055,1,0
0,1,0
0,1,0
0,1,0
0.0017766,1,0
0,1,0
0,1,0
0.3614,1,0
0.028063,1,0
0,1,0
0,1,0
0,1,0
0.0063216,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0.027694,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0.11806,3,0
0.46052,3,1
0.63974,3,1
0.62969,3,1
0.64577,3,1
0.79091,3,1
0.87449,3,1
0.8731,3,1
0.88388,3,1
0.94154,3,1
1.0764,5,1
0.79213,4,1
0.62675,3,1
0.78687,3,1
0.88348,3,1
0.92603,3,1
0.81593,3,1
0.64877,3,1
0.75708,2,1
0.58687,4,1
0.51073,3,1
0.68617,4,1
0.79791,4,1
0.58647,3,1
0.47326,8,1
0.27401,8,1
0.34843,9,1
0.53401,9,1
0.36475,8,1
0.58454,9,1
0.55621,8,1
0.65006,8,1
0.70217,9,1
0.46201,8,1
0.31896,8,1
0.43249,9,1
0.24051,8,1
0.38531,7,1
0.45581,5,1
0.46955,7,1
0.29205,9,1
0.32335,10,1
0.34651,10,1
0.43478,8,1
0.49239,10,1
0.36904,10,1
0.27224,9,1
0.32582,11,1
0.32911,12,1
0.43572,11,1
0.65795,12,1
0.8384,9,1
0.75849,6,1
0.75689,6,1
0.49947,11,1
0.45845,10,1
0.77636,6,1
0.81359,7,1
0.67693,6,1
0.55701,7,1
0.44646,11,1
0.2908,10,1
0.28557,11,1
0.4114,8,1
0.38071,9,1
0.44744,11,1
0.50382,12,1
0.66918,11,1
0.81141,11,1
0.73721,11,1
0.64026,12,1
0.51193,10,1
0.4238,11,1
0.53261,10,1
0.64911,9,1
0.42982,7,1
