@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
24.447,4.7329,43.066,0.0090122,116,0
4.1261,4.8615,0,0.0023462,144,0
37.665,4.5565,0,0.0010171,101,0
93.485,4.4174,43.066,0.00077718,43,0
37.862,5.0744,21.533,0.0025012,125,0
9.2821,4.8229,21.533,0.00058186,150,0
51.556,4.5723,21.533,0.00082241,32,0
43.575,4.5442,43.066,0.00069672,22,0
0,4.7643,21.533,0.0043666,104,0
13.581,4.742,0,0.0044876,70,0
3.1409,4.6805,21.533,0.0012916,133,0
34.865,4.5857,43.066,0.0029289,65,0
104.5,4.2451,0,0.0047601,132,0
18.105,4.8765,21.533,0.0045649,75,0
10.792,4.8321,21.533,0.0030604,62,0
132.55,4.1436,43.066,0.00079627,26,0
9.1608,4.7723,0,0.00068989,42,0
0,4.7517,21.533,0.0039627,67,0
25.055,4.905,43.066,0.0019951,58,0
41.952,5.0161,43.066,0.0032546,48,0
25.211,4.649,0,0.0010344,134,0
11.456,4.6452,21.533,0.0028684,78,0
13.26,4.835,21.533,0.0021692,147,0
43.141,4.6181,43.066,0.0065331,118,0
144.7,4.6535,0,0.0097302,132,0
179.78,4.8378,21.533,0.014279,106,0
238.44,4.7778,43.066,0.022181,86,1
331.61,4.673,0,0.032131,74,1
340.45,4.6234,0,0.045471,71,1
391.87,4.6272,43.066,0.043068,63,1
492.25,4.4248,43.066,0.047907,60,1
489.97,4.3428,21.533,0.054132,59,1
422.24,4.4133,0,0.052756,59,1
493.94,4.3982,21.533,0.051211,58,1
424.77,4.3962,43.066,0.045657,58,1
535.46,4.3959,0,0.057504,59,1
495.66,4.4102,21.533,0.05668,60,1
496.47,4.361,43.066,0.054007,58,1
445.61,4.3012,409.13,0.044001,57,1
553.84,4.2617,409.13,0.054213,56,1
473.87,4.3732,0,0.05192,56,1
518.27,4.2974,409.13,0.050845,56,1
506.74,4.3549,21.533,0.054696,56,1
559.32,4.348,0,0.049429,56,1
625.33,4.2516,409.13,0.048723,57,1
462.37,4.3643,43.066,0.033426,57,1
520.82,4.6797,0,0.025088,56,1
396.2,4.8309,21.533,0.032435,57,1
466.64,4.7824,43.066,0.026845,61,1
439.57,4.6683,387.6,0.02687,56,1
576.54,4.6935,0,0.017897,59,1
586.88,4.6771,0,0.01304,66,1
748.72,4.6501,43.066,0.0089716,51,1
544.37,4.7748,387.6,0.021235,61,1
387.15,4.9807,0,0.018757,62,1
586.43,4.9509,21.533,0.021539,59,1
621.46,4.9968,43.066,0.026992,66,1
748.17,4.9734,43.066,0.032877,65,1
1047.7,5.0298,0,0.051815,64,1
1568.5,5.1604,43.066,0.047889,67,1
2028.8,5.1829,43.066,0.024043,80,1
2514.4,5.1598,21.533,0.046677,69,1
2363.8,5.1939,0,0.029073,64,1
3100.7,5.2147,43.066,0.035196,74,1
2623.8,5.1269,1012.1,0.046486,48,1
2928.4,5.193,0,0.054406,69,1
2642.3,5.1388,0,0.031862,66,1
2249.4,5.1193,43.066,0.041672,69,1
2840.9,5.2901,43.066,0.040426,67,1
4837.4,5.1824,0,0.043468,77,1
4110.3,5.2829,0,0.042954,13,1
4725.7,5.2092,2799.3,0.04692,71,1
4452.4,5.2442,1464.3,0.039312,60,1
3817.1,5.3507,0,0.040128,44,1
4341,5.2908,0,0.043757,86,1
4619.8,5.2748,43.066,0.035328,46,1
5193.6,5.3325,2863.9,0.039013,90,1
4347.4,5.2222,0,0.050503,41,1
3764.1,5.2473,1270.5,0.040122,66,1
3754.8,5.2366,1399.7,0.048204,76,1
3993.6,5.2358,2863.9,0.042092,13,1
3584.3,5.2274,1399.7,0.03238,54,1
4002.3,5.2839,21.533,0.029372,63,1
3373.6,5.2333,1442.7,0.033899,38,1
4135,5.0985,1399.7,0.056069,74,1
3627.8,5.1269,1227.4,0.034538,25,1
3182.4,5.2521,43.066,0.03793,63,1
3618.8,5.1,1399.7,0.043126,74,1
3607.3,5.0932,1442.7,0.031707,106,1
3716.4,5.1556,1421.2,0.05564,74,1
3919,5.0686,1399.7,0.062872,71,1
3489.6,5.1015,1378.1,0.035558,72,1
2993.4,5.0899,1378.1,0.053093,79,1
3263.8,5.0902,43.066,0.044395,77,1
3895.5,5.0359,2950,0.04906,80,1
3538.1,5.0938,2928.5,0.049731,81,1
3540,5.0825,2928.5,0.04384,82,1
3668.4,5.0755,2885.4,0.047857,70,1
3714.7,5.17,2863.9,0.036227,85,1
3535.6,5.1306,1421.2,0.036794,86,1
3486.2,5.2082,0,0.038901,76,1
3313.7,5.2078,2993.1,0.04565,77,1
3248.7,5.0707,2950,0.034561,79,1
3233.6,5.09,0,0.033332,81,1
3257.1,5.0905,2971.6,0.029798,86,1
2727.5,5.1449,2928.5,0.040065,83,1
2230,5.1185,21.533,0.035319,85,1
1813.9,5.0408,0,0.047605,93,1
1325.5,5.0473,2971.6,0.027515,93,1
1563.3,5.102,43.066,0.036269,91,1
2029.8,5.0338,21.533,0.05087,88,1
1433.7,5.114,1464.3,0.022292,6,1
1748.1,5.2182,0,0.023265,89,1
1584,5.2076,43.066,0.022224,10,1
1433,5.0631,43.066,0.018039,94,1
1363.5,5.045,0,0.03769,93,1
1425,5.161,1507.3,0.05455,94,1
1547.4,5.1237,43.066,0.029522,95,1
1484.4,4.916,0,0.049976,97,1
1806.2,5.1786,1485.8,0.032238,93,1
1414.1,5.2038,43.066,0.035461,91,1
1276.1,5.0155,1464.3,0.048251,98,1
1401.8,5.159,0,0.026158,93,1
2000,5.1308,1507.3,0.03971,89,1
1784.4,5.196,21.533,0.02618,93,1
1334.6,5.1864,0,0.026721,96,1
1395.9,5.0918,21.533,0.01867,6,1
1618.1,5.2436,21.533,0.023352,95,1
2221,5.2067,1528.9,0.016121,96,1
1992,5.1715,1571.9,0.041338,94,1
1717.1,5.1135,0,0.02413,94,1
1325.9,5.0528,43.066,0.027855,109,1
1140.1,5.0628,43.066,0.023629,109,1
1678.2,5.1534,0,0.044163,100,1
1804.9,5.0908,21.533,0.03082,111,1
1345.8,5.0462,43.066,0.033151,120,1
1540.5,5.0554,1679.6,0.032812,106,1
2064.9,5.1273,21.533,0.025901,93,1
1122.3,5.0941,0,0.012234,110,1
1893.7,5.1314,43.066,0.020058,19,1
1371.6,5.0264,21.533,0.019469,102,1
1250,5.0495,0,0.012835,96,1
1869.5,5.0854,21.533,0.024871,95,1
2184.7,5.1012,43.066,0.031703,99,1
1011.7,5.062,43.066,0.024417,114,1
934.06,5.1028,0,0.025996,110,1
1434.7,5.0513,21.533,0.025788,103,1
802.03,5.2079,43.066,0.026887,54,1
1421.5,5.0726,21.533,0.028888,108,1
1303.7,5.0801,0,0.011993,30,1
1798.5,5.0754,21.533,0.018656,89,1
1019.9,5.0018,43.066,0.031541,112,1
1521.7,5.0468,0,0.016049,33,1
758.75,5.0241,0,0.018412,116,1
704.65,5.021,21.533,0.021008,118,1
616.18,5.1086,43.066,0.027246,113,1
530.75,4.8229,0,0.065041,121,1
555.98,5.062,0,0.036321,118,1
473.27,4.9125,43.066,0.041721,125,1
282.63,5.0613,21.533,0.058532,122,1
442.45,5.2336,0,0.028494,122,1
490.73,5.1662,21.533,0.014384,125,1
621.93,4.9192,43.066,0.054009,126,1
488.97,4.8683,21.533,0.07545,128,1
439.98,4.8205,0,0.074774,130,1
412.27,4.8052,21.533,0.067701,131,1
302.2,4.8536,43.066,0.065886,132,1
378.84,4.7292,0,0.052774,132,1
217.39,4.8925,21.533,0.038416,134,1
252.54,4.729,43.066,0.036557,137,1
238.21,4.6584,43.066,0.035467,134,1
141.48,4.7646,0,0.031526,133,1
186.16,4.7303,0,0.02482,137,1
136.48,4.7443,43.066,0.021469,144,1
86.302,4.808,21.533,0.010434,107,1
62.683,4.7466,0,0.0010436,49,1
29.593,4.7632,0,0.002937,54,0
94.287,4.5341,43.066,0.0016754,65,0
56.546,4.7131,43.066,0.0025781,130,0
34.657,5.0422,0,0.00085771,92,0
39.119,5.0662,21.533,0.0016883,120,0
35.396,4.9339,43.066,0.0010537,43,0
43.068,5.0136,21.533,0.0034693,75,0
55.803,4.3266,0,0.0026875,93,0
24.541,4.8758,43.066,0.0026688,101,0
2.6213,4.7224,43.066,0.0014236,111,0
0,4.7931,0,0.0011024,105,0
51.589,4.5097,0,0.0076334,85,0
10.498,4.751,43.066,0.00036758,23,0
7.7558,4.7745,21.533,0.0028709,75,0
5.1325,4.7294,0,0.001619,125,0
23.918,4.9094,21.533,0.0029584,73,0
0,4.71,43.066,0.0039905,114,0
26.007,4.7287,43.066,0.0038766,50,0
41.612,5.0197,0,0.0021468,72,0
41.943,4.531,0,0.0011019,78,0
39.193,4.5577,43.066,0.0067231,112,0
35.917,4.5664,21.533,0.0028866,50,0
5.1321,4.7547,21.533,0.00062681,52,0
37.967,4.6076,21.533,0.0037845,122,0
83.914,4.4088,172.27,0.0096407,135,0
0.29973,4.7758,21.533,0.0012448,97,0
14.234,4.8389,0,0.0022058,60,0
30.984,5.0107,21.533,0.0010265,75,0
45.384,5.0713,21.533,0.0076654,115,0
43.914,4.5192,0,0.0027809,49,0
3.8616,4.8341,21.533,0.0034276,47,0
14.667,4.935,43.066,0.0076203,64,0
16.989,5.0045,21.533,0.0078391,111,0
41.424,4.686,0,0.0014863,107,0
36.295,5.0621,0,0.0052767,40,0
35.737,5.0118,43.066,0.0025283,60,0
20.781,4.903,43.066,0.0003084,46,0
18.805,4.9246,0,0.0029074,103,0
16.003,4.7003,43.066,0.0017168,106,0
45.66,4.6267,43.066,0.00055959,144,0
0.90538,4.7245,43.066,0.000271,118,0
14.378,4.7794,0,0.00022091,133,0
27.688,4.6611,43.066,0.0023856,119,0
1.7156,4.7833,43.066,0.0019299,28,0
34.27,4.9694,21.533,0.0023834,133,0
62.218,4.4413,0,0.0033108,111,0
11.725,4.8049,43.066,0.0021177,41,0
15.237,4.6442,43.066,0.0014669,59,0
60.181,4.4953,21.533,0.0065384,106,0
18.013,4.8063,0,0.0026,120,0
44.997,5.0402,43.066,0.0027907,57,0
9.2985,4.7345,43.066,0.0035178,117,0
41.494,4.5769,0,0.0027424,101,0
31.755,4.5633,21.533,0.00098979,117,0
17.287,4.6744,43.066,0.0068026,62,0
29.986,4.9672,43.066,0.0036113,72,0
3.1603,4.7629,21.533,0.0006233,117,0
22.079,5.1378,0,0.0042834,95,0
48.799,5.051,43.066,0.021881,82,0
169.66,4.8141,21.533,0.02697,76,0
279.41,4.6844,0,0.035024,67,1
433.9,4.5884,21.533,0.043392,59,1
397.54,4.4107,43.066,0.038056,57,1
462.64,4.2705,21.533,0.033434,59,1
390.74,4.2784,21.533,0.028346,63,1
417.54,4.2925,21.533,0.032468,66,1
297.46,4.3779,43.066,0.029986,67,1
381.69,4.2117,0,0.028277,66,1
352.94,4.2568,0,0.03952,68,1
319.63,4.3487,21.533,0.02913,67,1
420.8,4.268,43.066,0.028912,67,1
378.37,4.2848,0,0.035465,67,1
387.46,4.3386,21.533,0.035723,65,1
439.91,4.2952,43.066,0.037273,64,1
492.06,4.2777,0,0.039949,63,1
460.18,4.3042,0,0.046046,63,1
615.69,4.2933,43.066,0.051072,63,1
650.87,4.3052,0,0.055191,64,1
593.52,4.2882,753.66,0.061553,63,1
642.52,4.275,0,0.064733,63,1
701.99,4.3355,43.066,0.061964,63,1
697.45,4.2942,775.2,0.062414,63,1
738.17,4.3534,753.66,0.074928,63,1
727.43,4.4562,0,0.078234,63,1
767.39,4.5821,43.066,0.071875,62,1
830.68,4.7396,43.066,0.054289,62,1
635.16,4.9031,0,0.036663,64,1
676.62,4.9847,387.6,0.028509,62,1
688.01,4.9423,43.066,0.024739,57,1
723.15,4.8744,21.533,0.014906,58,1
767.58,4.8617,775.2,0.020713,59,1
695.38,4.9806,0,0.016733,71,1
540.61,4.9519,43.066,0.023676,63,1
639.88,5.0465,21.533,0.02181,61,1
963.42,4.8947,0,0.020336,64,1
853.65,5.0298,21.533,0.017242,83,1
962.03,5.0752,21.533,0.019971,68,1
1137,5.122,43.066,0.03819,76,1
1761.1,5.2551,0,0.029423,79,1
2617.3,5.1131,968.99,0.03117,126,1
2007,5.2403,925.93,0.036665,72,1
2971.2,5.2252,0,0.034102,22,1
4083.8,5.109,1787.3,0.047383,14,1
4291.6,5.2024,2217.9,0.050927,50,1
4126.3,5.2327,2605.5,0.036119,67,1
3106.9,5.3041,0,0.045181,32,1
4324.7,5.2334,0,0.044132,40,1
4520.9,5.2589,43.066,0.03954,32,1
4451.6,5.2438,1205.9,0.042381,100,1
3748.3,5.2601,0,0.050106,79,1
3080.3,5.2328,21.533,0.032606,44,1
3649.5,5.2444,2670.1,0.045268,43,1
2853.2,5.363,43.066,0.042518,14,1
3320.3,5.1762,0,0.035919,15,1
2748.3,5.2129,43.066,0.044591,63,1
3117.4,5.2305,1227.4,0.037781,94,1
3126.3,5.2107,1270.5,0.026863,12,1
4053,5.2344,21.533,0.035845,62,1
4710.6,5.2233,43.066,0.056251,14,1
3973.4,5.2212,2777.8,0.047863,76,1
3770,5.2019,2670.1,0.03788,76,1
4329.3,5.1618,43.066,0.050641,72,1
2991.3,5.1221,43.066,0.032608,11,1
3649.1,5.1073,2648.6,0.026537,71,1
2605.8,5.1316,1248.9,0.039053,84,1
2971.8,4.998,1205.9,0.03815,66,1
2058.7,5.0792,1033.6,0.02921,79,1
2217.5,4.911,1033.6,0.054798,75,1
1868.9,4.8918,0,0.07255,75,1
1935.2,4.9198,1012.1,0.062081,78,1
1899.8,4.9752,1012.1,0.044412,76,1
1598.8,4.9824,43.066,0.049975,80,1
1381.5,4.99,0,0.065192,79,1
1081.8,4.9448,43.066,0.064634,80,1
1223.6,4.9336,43.066,0.064975,79,1
1326.2,4.5264,990.53,0.094234,80,1
1444.5,4.3733,990.53,0.098991,82,1
1536.6,4.3061,968.99,0.10124,83,1
1646.5,4.2664,968.99,0.094572,85,1
1401.7,4.2727,947.46,0.09885,86,1
1345.9,4.3143,947.46,0.094915,87,1
1277.1,4.2371,947.46,0.091836,88,1
1409.1,4.0936,925.93,0.085039,88,1
1326.6,4.1291,947.46,0.074598,87,1
861.59,4.3443,0,0.063394,87,1
733.06,4.3815,43.066,0.062953,86,1
789.2,4.2651,21.533,0.063616,87,1
859.14,4.2767,0,0.06866,88,1
884.4,4.2503,21.533,0.070635,88,1
844.56,4.2131,43.066,0.063962,88,1
763.32,4.2689,21.533,0.056091,90,1
814.02,4.2316,0,0.058429,91,1
669.24,4.2453,21.533,0.057322,92,1
522.02,4.2511,43.066,0.047188,93,1
436.47,4.3363,0,0.045287,94,1
369.75,4.3946,0,0.037251,97,1
363.4,4.3292,43.066,0.032444,98,1
351.83,4.3716,43.066,0.033806,100,1
290.86,4.3533,0,0.031313,101,1
341.1,4.44,43.066,0.030809,105,1
428.21,4.327,43.066,0.025378,106,1
452.53,4.2989,43.066,0.034314,104,1
357.18,4.3704,0,0.033916,111,1
266.36,4.4579,21.533,0.033687,112,1
251.69,4.4244,43.066,0.023306,115,1
146.09,4.6209,0,0.026315,118,1
132.04,4.6033,0,0.025778,121,1
176.75,4.4281,43.066,0.016337,122,1
100.18,4.6463,43.066,0.018204,122,1
217.63,4.3944,0,0.02455,123,1
180.6,4.4287,0,0.01563,126,1
35.942,4.8479,43.066,0.015825,133,1
13.284,4.9047,0,0.005774,149,1
60.2,4.7458,21.533,0.0049359,64,1
84.339,4.4661,43.066,0.0031031,84,1
25.752,4.9728,43.066,0.0036859,54,1
16.564,4.9223,21.533,0,57,0
83.358,4.6594,21.533,0.0029746,110,0
81.574,4.5276,0,0.0031246,109,0
27.338,4.9559,43.066,0.0053768,131,0
18.802,4.869,0,0.0012578,43,0
14.268,4.8339,21.533,0.0014222,55,0
28.005,4.6064,21.533,0.0024364,143,0
29.632,5.0116,21.533,0.0063882,58,0
30.482,4.9296,21.533,0.0096452,53,0
14.497,4.8558,0,0.0023574,131,0
7.9269,4.798,21.533,0.0028892,85,0
35.614,5.0358,43.066,0.0027303,95,0
27.769,4.9425,0,0.0044186,113,0
41.285,4.6028,21.533,0.00064023,112,0
54.899,4.4825,43.066,0.0018381,80,0
7.3514,4.7226,21.533,0.0031329,95,0
31.464,4.6371,0,0.0061821,73,0
5.4065,4.7753,21.533,0.0039967,60,0
10.676,4.6678,43.066,0.0027537,109,0
23.951,4.8933,0,0.0030371,62,0
1.3436,4.8593,21.533,0.0032698,113,0
27.016,5.0497,43.066,0.001812,136,0
28.627,5.0353,43.066,0.006674,97,0
30.734,5.0545,0,0.0046597,33,0
12.25,4.8796,21.533,0.0057201,125,0
17.008,4.8554,43.066,0.005571,120,0
40.382,5.0987,43.066,0.0030682,150,0
28.72,4.9798,0,0.0018653,32,0
68.186,5.2805,21.533,0.0034392,75,0
70.234,5.4407,0,0,20,0
0,4.9653,0,0,42,0
18.663,4.8974,0,0.0070376,58,0
38.167,4.8065,21.533,0.0071085,92,0
0,5.1412,0,0,49,0
14.686,5.2359,0,0.0050201,91,0
0.072851,5.1152,0,0,98,0
92.018,4.9633,0,0.005269,87,0
127.28,4.9554,0,0.0082208,86,0
240.84,4.9704,21.533,0.010761,86,0
144.73,5.0738,0,0.018432,94,0
322.05,4.8314,0,0.03076,87,0
580.54,4.6371,0,0.042276,81,1
808.81,4.4521,667.53,0.071913,78,1
954.5,4.3899,0,0.072039,77,1
822.28,4.2519,0,0.044146,76,1
1099.2,4.2375,667.53,0.034642,78,1
908.7,4.2598,0,0.037069,83,1
905.62,4.2727,646,0.044132,85,1
925.11,4.2765,0,0.036067,88,1
702.74,4.3349,0,0.033543,88,1
613.62,4.3525,624.46,0.02489,86,1
702.12,4.4325,0,0.027612,86,1
746.29,4.3715,0,0.023821,86,1
831.77,4.4344,0,0.031458,88,1
755.02,4.4423,624.46,0.029034,89,1
780.95,4.5136,0,0.023189,91,1
981.67,4.3483,0,0.030481,89,1
957.78,4.3577,0,0.024513,91,1
822.21,4.3797,0,0.023239,92,1
823.86,4.5106,21.533,0.020941,91,1
1059.9,4.4184,0,0.021209,89,1
1125.3,4.3853,0,0.030967,89,1
1184.3,4.3956,0,0.033894,93,1
952.71,4.4233,0,0.046201,93,1
812.04,4.571,43.066,0.036347,92,1
1014.2,4.4418,0,0.035311,93,1
787.24,4.6291,602.93,0.050373,94,1
881.67,4.6763,0,0.034323,97,1
844.45,4.6535,0,0.037274,101,1
480.29,4.948,559.86,0.039962,106,1
647.63,4.7675,839.79,0.052341,105,1
934.91,4.6589,0,0.049645,106,1
554.19,4.8335,839.79,0.042631,106,1
659.23,4.7576,0,0.029706,109,1
780.09,4.6659,796.73,0.045804,113,1
642.23,4.6665,796.73,0.044249,113,1
437.18,4.7473,796.73,0.042272,113,1
761.92,4.5874,796.73,0.038348,115,1
488.62,4.7139,0,0.046993,115,1
412.85,4.7841,0,0.02293,117,1
464.31,4.8079,0,0.018244,124,1
272.98,4.8725,86.133,0.011251,144,1
227.66,4.9562,0,0.015509,149,1
409.92,4.7841,0,0.015851,138,1
391.27,4.8068,0,0.01899,122,1
358.85,4.8212,0,0.025871,127,1
378.75,4.7962,0,0.024179,132,1
169.86,4.9974,0,0.017327,136,1
215.19,4.9704,43.066,0.018693,146,1
142.69,5.0077,0,0.010334,139,1
380.45,4.8245,0,0.0054367,127,1
483.96,4.6811,0,0.011733,145,1
444.29,4.6187,0,0.0080132,122,1
276.11,4.7941,0,0.0047458,75,1
322.88,4.96,0,0.0094481,81,1
648.8,4.7524,43.066,0.013092,123,1
354.43,4.9175,0,0.008299,58,1
440.97,4.9185,0,0.020036,108,1
311.72,4.8542,43.066,0.035557,106,1
431.43,4.8834,0,0.030051,107,1
653.68,4.7843,602.93,0.027327,103,1
528.79,4.7908,0,0.033865,101,1
464.74,4.8309,0,0.036378,102,1
480.26,4.7077,43.066,0.043373,102,1
446.33,4.9145,0,0.033218,101,1
612.21,4.8639,0,0.039295,99,1
481.61,4.8931,0,0.042882,98,1
542.13,4.9122,43.066,0.036436,99,1
380.03,5.0259,0,0.044891,99,1
276.75,5.0993,0,0.044337,99,1
610.37,4.9187,0,0.042249,97,1
594.88,4.9219,0,0.046448,95,1
653.07,4.8852,0,0.061158,94,1
517.4,4.973,86.133,0.053727,94,1
632.55,4.946,86.133,0.060274,93,1
340.27,5.1269,86.133,0.045234,90,1
468.6,5.0922,0,0.054782,87,1
495.11,4.9993,0,0.065449,86,1
513.18,4.9894,21.533,0.067801,85,1
450.68,5.0306,0,0.058229,85,1
638.72,4.8778,0,0.067323,84,1
551.11,4.9503,0,0.0623,85,1
418.43,5.0118,107.67,0.057703,87,1
478.41,4.9848,0,0.060484,87,1
545.18,4.9448,0,0.054919,89,1
407.15,5.0428,602.93,0.04972,91,1
339.43,5.0463,0,0.051061,92,1
531.42,4.9404,0,0.056461,94,1
590.63,4.8743,301.46,0.053951,95,1
310.7,5.0439,0,0.046378,96,1
369.23,5.0327,86.133,0.040342,94,1
480.39,5.0071,107.67,0.035386,92,1
877.16,4.7504,172.27,0.042079,88,1
326.12,5.1028,0,0.032108,86,1
647.16,5.2511,86.133,0.032337,34,1
555.39,5.3426,0,0.030806,83,1
450.71,5.3808,0,0.042253,83,1
577.27,5.3359,323,0.051319,82,1
773.74,5.2193,0,0.04686,82,1
715.9,5.2192,64.6,0.049412,78,1
759.56,5.2834,86.133,0.054675,75,1
946.65,5.168,710.6,0.052553,70,1
1083.8,5.162,0,0.059813,69,1
1139.4,5.2383,0,0.033659,68,1
1062.3,5.2663,0,0.031451,68,1
1336.9,5.2266,64.6,0.02665,73,1
1297.6,5.1077,0,0.029786,69,1
1064.1,5.1823,0,0.031221,69,1
1419.3,5.1313,0,0.029649,69,1
1710.1,5.1044,43.066,0.027108,92,1
2907.3,5.1559,0,0.041231,65,1
4724.6,5.1828,0,0.051618,62,1
5935.1,5.2615,2584,0.047957,30,1
5705,5.1644,2562.5,0.049688,69,1
5859,5.1751,0,0.046184,66,1
5823.2,5.2918,0,0.039772,70,1
4814.4,5.241,2627.1,0.057062,60,1
5696.8,5.273,2605.5,0.038752,63,1
5692.3,5.2769,2605.5,0.041094,64,1
5722.5,5.1999,2627.1,0.05789,64,1
5569.2,5.1091,2627.1,0.054314,65,1
5496.4,5.0546,2627.1,0.078949,65,1
5601.4,5.0147,1485.8,0.061152,64,1
5857.8,5.034,1485.8,0.058236,65,1
5939.8,5.1602,1485.8,0.060344,65,1
5968.5,5.1895,1464.3,0.062011,66,1
6315.1,5.2382,1464.3,0.039454,66,1
6253.1,5.1938,1464.3,0.038551,65,1
6593.7,5.2374,1442.7,0.055596,64,1
6198.1,5.1644,1442.7,0.052217,64,1
6305.2,5.196,1442.7,0.054289,65,1
5928.1,5.1528,1442.7,0.047066,65,1
5824.6,5.1846,1442.7,0.050218,65,1
5832.7,5.1594,1442.7,0.048762,65,1
5802.6,5.2051,1421.2,0.039303,65,1
5677.8,5.1662,1421.2,0.035383,42,1
5697.4,5.1885,1421.2,0.044668,42,1
5649.3,5.1579,1399.7,0.042171,69,1
5400.2,5.1004,2756.2,0.045362,70,1
5113.4,5.1279,2734.7,0.032479,77,1
5887.8,5.1281,2820.8,0.04101,75,1
5627.7,5.1696,0,0.0439,78,1
5206.2,5.1394,2885.4,0.040558,84,1
4596.2,5.1045,2863.9,0.043095,87,1
4223.2,5.0907,2885.4,0.063775,86,1
4234,4.9659,2777.8,0.065039,89,1
4363.5,5.0094,1550.4,0.052757,90,1
4191.9,5.0068,1507.3,0.054103,93,1
4105.5,4.9074,1528.9,0.093272,91,1
4294.8,5.0064,1507.3,0.065022,90,1
4027.9,4.9466,1485.8,0.044919,92,1
4128.8,5.043,1507.3,0.057243,91,1
3668.1,5.0299,1464.3,0.036733,95,1
3053.4,4.8479,1464.3,0.085824,98,1
3072.2,4.9802,1442.7,0.026446,102,1
2507.8,4.8327,1421.2,0.084425,102,1
2379.9,4.8303,0,0.082688,104,1
2225.5,4.911,0,0.069064,107,1
2316.7,5.0358,2734.7,0.025975,109,1
1930.4,4.8504,0,0.079943,109,1
1650.9,4.7681,0,0.086142,111,1
1943.4,4.9983,1593.5,0.036274,110,1
1811.9,4.781,2885.4,0.087345,115,1
1643.8,4.7825,2885.4,0.087346,115,1
1463.7,4.8061,2842.4,0.090886,118,1
1560.7,4.8788,2863.9,0.088641,116,1
1440.4,4.8792,0,0.088979,114,1
1381.2,4.8341,86.133,0.10599,114,1
1560,4.8788,1335.1,0.0996,112,1
1541.8,4.7804,0,0.096895,111,1
1462.6,4.7754,0,0.10467,110,1
1504.1,4.8129,1356.6,0.10324,111,1
1545.9,4.7942,86.133,0.10004,110,1
2132.6,4.6581,323,0.096606,110,1
1715.7,4.7549,344.53,0.093886,111,1
1734.2,4.7987,301.46,0.08745,111,1
1508.1,4.9173,0,0.076989,114,1
1407.8,4.8995,323,0.085431,116,1
1647.8,4.811,323,0.089981,117,1
1202.9,4.9829,323,0.078244,120,1
1075.2,4.9753,86.133,0.084542,124,1
921.65,5.0009,86.133,0.07655,128,1
866.88,4.9201,0,0.075167,129,1
760.7,4.9389,0,0.073629,129,1
575.2,5.0121,0,0.062258,132,1
580.74,5.0575,0,0.05473,133,1
613.31,4.9518,86.133,0.064219,133,1
577.68,4.9324,344.53,0.063799,134,1
995.07,4.7201,0,0.064592,132,1
1008.4,4.7183,323,0.067025,132,1
597.94,4.9073,43.066,0.055066,132,1
575.79,4.8854,86.133,0.058219,133,1
588.12,4.8339,0,0.054809,133,1
421.88,5.0555,107.67,0.048052,132,1
387.8,5.0225,86.133,0.050833,131,1
353.74,4.9969,947.46,0.044186,131,1
631.17,4.799,323,0.050397,129,1
586.31,4.8853,344.53,0.040914,126,1
485.6,4.944,86.133,0.048188,125,1
451.71,4.9385,107.67,0.058789,125,1
683.08,4.773,323,0.059078,124,1
745.01,4.7743,0,0.057502,124,1
658.89,4.75,323,0.047024,124,1
478.67,4.8029,323,0.049574,126,1
452.09,4.9239,0,0.041718,127,1
637.99,4.6392,323,0.038907,131,1
531.93,4.824,86.133,0.031399,132,1
341.14,4.8765,0,0.027827,131,1
242.17,4.9468,86.133,0.027418,132,1
301.35,4.9613,107.67,0.02588,136,1
276.13,4.9437,107.67,0.029308,135,1
313.64,4.8652,107.67,0.026848,137,1
341.54,4.8143,107.67,0.024044,138,1
321.63,4.7915,107.67,0.0207,138,1
619.55,4.5413,86.133,0.023056,139,1
522.74,4.6377,0,0.020322,144,1
380.68,4.7709,0,0.01276,147,1
313.18,4.8217,43.066,0.01268,154,1
425.18,4.6954,258.4,0.0084612,158,1
422.8,4.7076,86.133,0.012424,93,1
319.03,4.8672,86.133,0.020692,138,1
412.2,4.8199,301.46,0.014958,66,1
422.84,4.9268,86.133,0.012059,55,1
459.14,4.8216,301.46,0.017453,78,1
372.92,4.8391,344.53,0.017797,90,1
485.96,4.8199,86.133,0.013115,129,1
270.59,4.9412,323,0.011937,132,1
230.84,5.0777,86.133,0.013347,91,1
284.92,5.0456,107.67,0.024338,130,1
374.58,4.8781,0,0.013243,72,1
313.42,5.0764,0,0.01048,124,1
324.23,4.9717,0,0.0080262,32,1
465.2,4.8731,86.133,0.02386,127,1
439.92,4.9158,86.133,0.012853,125,1
280.34,5.0105,107.67,0.014029,122,1
160.26,5.0444,86.133,0.016673,122,1
226.28,5.0173,107.67,0.014471,121,1
125.77,5.0229,43.066,0.010535,121,1
69.77,5.0217,86.133,0.020169,125,1
225.4,4.9238,323,0.010403,123,1
80.667,5.0297,86.133,0.013313,126,1
10.89,5.042,86.133,0.013036,130,1
