@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3-4'

@attribute cepstralMostDominantPeak_min numeric
@attribute class {0,1}

@data
0.063035,1
0.063189,1
0.063763,1
0.048117,1
0.094515,1
0.065723,1
0.045306,1
0.066914,1
0.035666,1
0.071357,1
0.022241,1
0.066238,1
0.068098,1
0.061338,1
0.025655,1
0.035651,1
0.051296,1
0.032889,1
0.027014,1
0.026579,1
0.036868,1
0.040459,1
0.034408,1
0.051603,1
0.060287,1
0.07041,1
0.034751,1
0.045422,1
0.058834,1
0.058321,1
0.072325,1
0.068961,1
0.058658,1
0.082831,1
0.062639,1
0.032068,1
0.030011,1
0.024675,1
0.024138,1
0.028449,1
0.023373,1
0.043654,1
0.038131,1
0.022103,1
0.031876,1
0.037712,1
0.04278,1
0.036602,1
0.029513,1
0.037174,1
0.048295,1
0.042589,1
0.046099,1
0.038838,1
0.044276,1
0.045733,1
0.049702,1
0.05775,1
0.050407,1
0.03976,1
0.041017,1
0.018904,1
0.030204,1
0.036096,1
0.029486,1
0.021343,1
0.019372,1
0.013837,1
0.018907,1
0.028618,1
0.023086,1
0.014132,1
0.011289,1
0.006956,1
0.008845,1
0.007852,1
0.012027,1
0.005072,1
0.019677,1
0.016083,1
0.020869,1
0.014765,1
0.017016,1
0.015467,1
0.018383,1
0.012723,1
0.014073,1
0.0128,1
0.012521,1
0.013216,1
0.01937,1
0.010043,1
0.008267,1
0.014707,1
0.014365,1
0.01863,1
0.013258,1
0.014481,1
0.017824,1
0.017165,1
0.013466,1
0.009489,1
0.012261,1
0.011758,1
0.010228,1
0.012512,1
0.009579,0
0.011856,0
0.016799,0
0.017931,0
0.023116,0
0.013145,0
0.013788,0
0.008677,0
0.01967,0
0.016417,0
0.011116,0
0.008789,0
0.004327,0
0.008048,0
0.009978,0
0.026633,0
0.014495,0
0.007554,0
0.006476,0
0.018971,0
0.020395,0
0.014737,0
0.013838,0
0.023889,0
0.018933,0
0.019753,0
0.019313,0
0.022808,0
0.019675,0
0.014698,0
0.007138,0
0.009581,0
0.026815,1
0.029914,1
0.028604,1
0.042171,1
0.037592,1
0.045627,1
0.042021,1
0.05098,1
0.043609,1
0.056841,1
0.030931,1
0.031363,1
0.044545,1
0.039669,1
0.035824,1
0.017911,1
0.012537,1
0.012327,1
0.022132,1
0.03127,1
0.018232,1
0.017542,1
0.011483,1
0.035441,1
0.017652,1
0.023346,1
0.038064,1
0.022039,1
0.02847,1
0.034497,1
0.038105,1
0.041418,1
0.035524,1
0.035995,1
0.036963,1
0.028792,1
0.040406,1
0.028993,1
0.044684,1
0.025753,1
0.030031,1
0.056394,1
0.039121,1
0.037733,1
0.053342,1
0.037351,1
0.044533,1
0.061707,1
0.023049,1
0.047743,1
0.039801,1
0.031475,1
0.038507,1
0.032854,1
0.030993,1
0.037863,1
0.03047,1
0.028715,1
0.034938,1
0.022928,1
0.023445,1
0.034343,1
0.035139,1
0.026791,1
0.031717,1
0.027413,1
0.030606,1
0.066742,1
0.043761,1
0.022481,1
0.050782,1
0.039214,1
0.032134,1
0.034664,1
0.034164,1
0.021492,1
0.038084,1
0.022802,1
0.015318,1
0.054638,1
0.016803,1
0.052486,1
0.016272,1
0.019535,1
0.022665,1
0.052553,1
0.032277,1
0.074697,1
0.033172,1
0.055516,1
0.082361,1
0.029109,1
0.068903,1
0.03537,1
0.07378,1
0.056786,1
0.043303,1
0.071966,1
0.04465,1
0.049501,1
0.052005,1
0.061552,1
0.077487,1
0.02945,1
0.062329,1
0.057455,1
0.055181,1
0.05008,1
0.04344,1
0.040549,1
0.027197,1
0.031911,1
0.031025,1
0.026572,1
0.011945,1
0.024717,1
0.017599,1
0.007264,1
0.00936,1
0.011016,1
0.009735,1
0.01418,1
0.014247,1
0.012365,1
0.009065,1
0.009749,1
0.014302,1
0.004195,1
0.007579,1
0.015677,1
0.020231,1
0.018348,1
0.010604,1
0.019393,1
0.008674,1
0.017515,1
0.028362,1
0.017914,1
0.021698,1
0.016259,1
0.015566,1
0.020758,1
0.025592,1
0.028191,1
0.022466,1
0.021025,1
0.038562,1
0.020869,1
0.019232,1
0.015889,1
0.026759,1
0.024183,1
0.030259,1
0.033456,1
0.033865,1
0.016097,1
0.024533,1
0.041422,1
0.022194,1
0.024134,1
0.016505,1
0.014914,1
0.031568,1
0.019187,1
0.023881,1
0.011499,1
0.017346,1
0.016716,1
0.029525,1
0.021056,1
0.018592,1
0.018035,1
0.010077,0
0.018219,0
0.013939,0
0.01864,0
0.016281,0
0.021003,0
0.029779,0
0.023209,0
0.032584,0
0.021285,0
0.037031,0
0.016409,0
0.018544,0
0.017807,0
0.008624,0
0.010993,0
0.017865,0
0.011582,0
0.005991,0
0.010535,0
0.022566,0
0.02424,0
0.016636,0
0.024999,0
0.020057,0
0.015889,0
0.017086,0
0.011944,0
0.012484,0
0.008966,0
0.027809,0
0.025917,0
0.021263,0
0.0102,0
0.026696,0
0.012589,1
0.019008,1
0.02796,1
0.008976,1
0.017371,1
0.0207,1
0.025203,1
0.009633,1
0.023753,1
0.02792,1
0.024907,1
0.025465,1
0.018097,1
0.034881,1
0.021439,1
0.023805,1
0.034664,1
0.024967,1
0.020725,1
0.018903,1
0.007932,1
0.00421,1
0.011607,1
0.018646,1
0.021764,1
0.017172,1
0.013337,1
0.021559,1
0.012742,1
0.011607,1
0.018992,1
0.03025,1
0.024165,1
0.039775,1
0.018024,1
0.042201,1
0.025405,1
0.029579,1
0.026516,1
0.036414,1
0.022024,1
0.025742,1
0.028098,1
0.030713,1
0.036344,1
0.031265,1
0.028596,1
0.028164,1
0.030048,1
0.035701,1
0.041148,1
0.045796,1
0.029501,1
0.028447,1
0.032695,1
0.028532,1
0.026346,1
0.028895,1
0.036401,1
0.019433,1
0.023905,1
0.026928,1
0.019175,1
0.035804,1
0.047994,1
0.025615,1
0.029399,1
0.020827,1
0.027555,1
0.031189,1
0.021548,1
0.023561,1
0.025751,1
0.019861,1
0.03146,1
0.0202,1
0.0151,1
0.019823,1
0.019481,1
0.024627,1
0.013104,1
0.029196,1
0.010265,1
0.026589,1
0.031283,1
0.016989,1
0.012477,1
0.012686,1
0.006321,1
0.020592,1
0.022869,1
0.008806,1
0.024279,1
0.018458,1
0.017652,1
0.032944,1
0.011457,1
0.023369,1
0.005562,1
0.010501,1
0.003803,1
0.006858,1
0,1
0.026487,1
0.011104,1
0.021673,1
0.00629,1
0.02826,1
0.019989,1
0.010241,1
0.017138,1
0.00417,1
0.008127,1
0.01149,1
0.009546,1
0.00728,1
0.025234,1
0.018761,1
0.009536,1
0.009083,1
0.011797,1
0.021569,1
0.018167,1
0.002011,1
0.017551,1
0.016562,1
0.010034,1
0.011735,1
0.008314,1
0.011347,1
0.037091,1
0.012152,1
0.024272,1
0.033106,1
0.006769,1
0,1
0.030985,1
0.042453,1
0.041063,1
0.036128,1
0.03696,1
0.042048,1
0.015949,1
0.027627,1
0.024231,1
0.019673,1
0.010307,1
0.012393,1
0.019839,1
0.019986,1
0.016072,0
0.011433,0
0.00606,0
0.014026,0
0.008864,0
0.00134,0
0.004298,0
0.002187,0
0.005968,0
0,0
0.001163,0
0,0
0.012357,0
0.00511,0
0.007724,0
0.005032,0
0.012695,0
0.007135,0
0.006517,0
0.003193,0
0.008833,0
0,0
0.004324,0
0.01289,0
0.009729,0
0.014332,0
0.016973,0
0.01358,0
0.012484,0
0.018044,0
0.014782,0
0.014714,0
0.016806,0
0.015444,0
0.012415,0
0.012076,0
0.018902,0
0.015495,0
0.010121,0
0.013503,0
0.005911,0
0.005521,0
0.006938,0
0.015409,0
0.007349,0
0.007881,0
0.012284,0
0.013748,0
0.008549,0
0.005487,0
0.005976,0
0.011237,0
0.007227,0
0.00599,0
0.011864,0
0.016938,0
0.013468,0
0.011652,0
0.004755,0
0.016014,0
0.020169,1
0.020592,1
0.028487,1
0.023467,1
0.012552,1
0.01012,1
0.019799,1
0.01587,1
0.023273,1
0.033314,1
0.027397,1
0.009747,1
0.01213,1
0.022826,1
0.014791,1
0.013857,1
0.030081,1
0.018464,1
0.023822,1
0.035641,1
0.022913,1
0.035016,1
0.031876,1
0.04116,1
0.045566,1
0.032454,1
0.024819,1
0.030524,1
0.034456,1
0.033606,1
0.031258,1
0.023612,1
0.02131,1
0.020134,1
0.027868,1
0.010058,1
0.019705,1
0.024583,1
0.023908,1
0.031169,1
0.028568,1
0.037164,1
0.044498,1
0.04535,1
0.036626,1
0.043894,1
0.039351,1
0.034903,1
0.039622,1
0.045563,1
0.036079,1
0.052442,1
0.041237,1
0.037996,1
0.042618,1
0.042385,1
0.028259,1
0.043127,1
0.049647,1
0.044818,1
0.040046,1
0.045495,1
0.027155,1
0.027318,1
0.040528,1
0.046612,1
0.028351,1
0.054002,1
0.065431,1
0.067415,1
0.040696,1
0.055874,1
0.054973,1
0.059895,1
0.067848,1
0.063761,1
0.078322,1
0.07942,1
0.086291,1
0.082908,1
0.053277,1
0.075101,1
0.063363,1
0.05849,1
0.042003,1
0.044381,1
0.041089,1
0.052219,1
0.050958,1
0.040074,1
0.046151,1
0.043937,1
0.046228,1
0.036289,1
0.026778,1
0.023774,1
0.02154,1
0.015516,1
0.021265,1
0.02829,1
0.027552,1
0.02506,1
0.033358,1
0.022992,1
0.032887,1
0.02526,1
0.015857,1
0.015147,1
0.015964,1
0.011795,1
0.008851,1
0.002261,1
0.009019,1
0.01357,1
0.010099,1
0.03314,1
0.027124,0
0.033183,0
0.040998,0
0.023838,0
0.016362,0
0.010118,0
0.011822,0
0.021309,0
0.022576,0
0.016837,0
0.014992,0
0.026625,0
0.022351,0
0.02425,0
0.019668,0
0.016055,0
0.025715,0
0.022029,0
0.021891,0
0.01341,0
0.017581,0
0.011207,0
0.012911,0
0.017493,0
0.011206,0
0.00856,0
0.017827,0
0.009651,0
0.002154,0
0.001226,0
0,0
0.000594,0
0.001647,0
0.002546,0
0.001889,0
0.000291,0
0.000677,0
0.005299,0
0.009016,0
0.022131,0
0.039012,0
0.057184,1
0.07995,1
0.077395,1
0.050716,1
0.044496,1
0.048183,1
0.055456,1
0.048611,1
0.042173,1
0.042961,1
0.039895,1
0.045289,1
0.040139,1
0.042746,1
0.03916,1
0.048431,1
0.039853,1
0.042334,1
0.039775,1
0.041657,1
0.04973,1
0.050536,1
0.054808,1
0.050893,1
0.045431,1
0.057277,1
0.048011,1
0.056226,1
0.048851,1
0.067225,1
0.057282,1
0.04126,1
0.0419,1
0.04992,1
0.05292,1
0.044005,1
0.047693,1
0.044412,1
0.036196,1
0.025968,1
0.01311,1
0.024632,1
0.020967,1
0.038664,1
0.035529,1
0.037167,1
0.021786,1
0.016963,1
0.019082,1
0.016873,1
0.018593,1
0.001457,1
0.005044,1
0.008143,1
0.021273,1
0.025527,1
0.029273,1
0.043064,1
0.04398,1
0.042307,1
0.048399,1
0.05583,1
0.050868,1
0.058849,1
0.05833,1
0.059411,1
0.063562,1
0.057574,1
0.054698,1
0.059921,1
0.065387,1
0.070561,1
0.072911,1
0.066756,1
0.058123,1
0.073083,1
0.079017,1
0.082289,1
0.06896,1
0.076769,1
0.074908,1
0.06767,1
0.07092,1
0.063899,1
0.057792,1
0.061027,1
0.054758,1
0.058226,1
0.054102,1
0.051066,1
0.058271,1
0.05203,1
0.047157,1
0.051708,1
0.050661,1
0.056622,1
0.061476,1
0.058403,1
0.060154,1
0.076961,1
0.080846,1
0.059535,1
0.04032,1
0.025466,1
0.020437,1
0.019446,1
0.02181,1
0.026198,1
0.02249,1
0.042996,1
0.042376,1
0.049914,1
0.04675,1
0.040777,1
0.047094,1
0.05127,1
0.033644,1
0.036092,1
0.052342,1
0.0606,1
0.085981,1
0.064523,1
0.055155,1
0.068435,1
0.065542,1
0.043696,1
0.051535,1
0.044265,1
0.048475,1
0.059549,1
0.045245,1
0.054057,1
0.056892,1
0.043538,1
0.038073,1
0.047295,1
0.04573,1
0.041513,1
0.035944,1
0.040933,1
0.047387,1
0.051948,1
0.050596,1
0.066847,1
0.062102,1
0.069495,1
0.050905,1
0.08909,1
0.071266,1
0.05169,1
0.063104,1
0.030354,1
0.08613,1
0.039971,1
0.087629,1
0.086942,1
0.069247,1
0.031313,1
0.086891,1
0.10089,1
0.036672,1
0.10557,1
0.10601,1
0.096696,1
0.099014,1
0.09451,1
0.11647,1
0.11837,1
0.11573,1
0.12079,1
0.12017,1
0.11649,1
0.11701,1
0.11713,1
0.10733,1
0.084714,1
0.10263,1
0.10291,1
0.091533,1
0.093884,1
0.089715,1
0.09773,1
0.09094,1
0.085504,1
0.08134,1
0.078829,1
0.075101,1
0.07889,1
0.083317,1
0.07254,1
0.06689,1
0.066324,1
0.068446,1
0.061212,1
0.053985,1
0.058227,1
0.062072,1
0.064665,1
0.065448,1
0.06396,1
0.064847,1
0.061009,1
0.055284,1
0.057585,1
0.044449,1
0.050618,1
0.047862,1
0.047981,1
0.04843,1
0.046034,1
0.035441,1
0.035682,1
0.038954,1
0.036087,1
0.025073,1
0.025647,1
0.016607,1
0.014672,1
0.017228,1
0.016842,1
0.020747,1
0.025428,1
0.027138,1
0.02711,1
0.023074,1
0.021363,1
0.027096,1
0.025393,1
0.029967,1
0.023614,1
0.023399,1
0.028129,1
0.029017,1
0.029398,1
0.030648,1
0.033387,1
0.024449,1
0.024985,1
0.035861,1
0.020774,1
0.027107,1
0.029372,1
0.020202,1
0.023172,1
0.021204,1
0.024758,1
0.01749,1
0.030561,1
0.023448,1
0.02414,0
0.028779,0
0.020125,0
0.016432,0
0.020544,0
0.013765,0
0.008907,0
0.016639,0
0.008655,0
0.009977,0
0.012436,0
0.008878,0
0.00486,0
0.00201,0
0.000828,0
0.002427,0
0.002431,0
0.007211,0
0,0
0.00004,0
0.000402,0
0,0
0.006538,0
0.002877,0
0.002222,0
0,0
0.001902,0
0.000291,0
0,0
0.002748,0
0.011548,0
0.022967,0
0.042898,1
0.051748,1
0.054257,1
0.059551,1
0.062312,1
0.071858,1
0.070897,1
0.073208,1
0.074988,1
0.072767,1
0.072397,1
0.073707,1
0.069345,1
0.063985,1
0.056871,1
0.032096,1
0.03426,1
0.032173,1
0.03733,1
0.037961,1
0.025432,1
0.031873,1
0.028538,1
0.052866,1
0.028987,1
0.023272,1
0.048157,1
0.034817,1
0.035423,1
0.041038,1
0.050758,1
0.051436,1
0.050897,1
0.042988,1
0.035409,1
0.037609,1
0.046459,1
0.033857,1
0.054668,1
0.037818,1
0.044136,1
0.0539,1
0.04767,1
0.051621,1
0.05441,1
0.040563,1
0.04332,1
0.053282,1
0.040112,1
0.057593,1
0.045531,1
0.039493,1
0.045934,1
0.038761,1
0.041499,1
0.047693,1
0.048272,1
0.037025,1
0.048849,1
0.036175,1
0.031843,1
0.034403,1
0.035681,1
0.036196,1
0.044596,1
0.029453,1
0.04491,1
0.067992,1
0.047919,1
0.041682,1
0.066656,1
0.039369,1
0.043266,1
0.043195,1
0.041888,1
0.043893,1
0.048662,1
0.031568,1
0.031376,1
0.076951,1
0.038505,1
0.067844,1
0.027627,1
0.033854,1
0.033642,1
0.068153,1
0.045339,1
0.082463,1
0.041738,1
0.055294,1
0.082251,1
0.045751,1
0.080856,1
0.042407,1
0.070746,1
0.090457,1
0.066159,1
0.11516,1
0.07013,1
0.065826,1
0.074753,1
0.097659,1
0.10657,1
0.044628,1
0.081434,1
0.089526,1
0.083784,1
0.10071,1
0.10407,1
0.090197,1
0.075403,1
0.079999,1
0.075475,1
0.071563,1
0.053348,1
0.058875,1
0.045217,1
0.012477,1
0.006319,1
0.013931,1
0.006674,1
0.003482,1
0.003644,1
0.00406,1
0.00688,1
0.002129,1
0.007138,1
0.02614,1
0.025934,1
0.019644,1
0.023615,1
0.032614,1
0.045489,1
0.044533,1
0.046447,1
0.057597,1
0.056606,1
0.064571,1
0.070461,1
0.068865,1
0.080426,1
0.084771,1
0.075749,1
0.080869,1
0.076657,1
0.080725,1
0.072855,1
0.080626,1
0.071315,1
0.072247,1
0.073035,1
0.071087,1
0.067694,1
0.068448,1
0.070644,1
0.071219,1
0.079393,1
0.075593,1
0.077874,1
0.076234,1
0.071147,1
0.072042,1
0.070264,1
0.066262,1
0.066724,1
0.064043,1
0.069891,1
0.063987,1
0.054574,1
0.050418,1
0.046018,1
0.038896,1
0.005523,0
0.000389,0
0,0
0.002537,0
0.006746,0
0.006198,0
0.002982,0
0.002571,0
0.004666,0
0.009012,0
0.002346,0
0.001017,0
0.000777,0
0.002501,0
0.000582,0
0.000822,0
0.000697,0
0.004367,0
0.004488,0
0.001292,0
0.002929,0
0.00476,0
0.004565,0
0.00306,0
0.000796,0
0.00069,0
0.003963,0
0.001995,0
0.003255,0
0.001034,0
0.002868,0
0.002169,0
0.006533,0
0.00973,0
0.014279,0
0.022181,1
0.032131,1
0.045471,1
0.043068,1
0.047907,1
0.054132,1
0.052756,1
0.051211,1
0.045657,1
0.057504,1
0.05668,1
0.054007,1
0.044001,1
0.054213,1
0.05192,1
0.050845,1
0.054696,1
0.049429,1
0.048723,1
0.033426,1
0.025088,1
0.032435,1
0.026845,1
0.02687,1
0.017897,1
0.01304,1
0.008972,1
0.021235,1
0.018757,1
0.021539,1
0.026992,1
0.032877,1
0.051815,1
0.047889,1
0.024043,1
0.046677,1
0.029073,1
0.035196,1
0.046486,1
0.054406,1
0.031862,1
0.041672,1
0.040426,1
0.043468,1
0.042954,1
0.04692,1
0.039312,1
0.040128,1
0.043757,1
0.035328,1
0.039013,1
0.050503,1
0.040122,1
0.048204,1
0.042092,1
0.03238,1
0.029372,1
0.033899,1
0.056069,1
0.034538,1
0.03793,1
0.043126,1
0.031707,1
0.05564,1
0.062872,1
0.035558,1
0.053093,1
0.044395,1
0.04906,1
0.049731,1
0.04384,1
0.047857,1
0.036227,1
0.036794,1
0.038901,1
0.04565,1
0.034561,1
0.033332,1
0.029798,1
0.040065,1
0.035319,1
0.047605,1
0.027515,1
0.036269,1
0.05087,1
0.022292,1
0.023265,1
0.022224,1
0.018039,1
0.03769,1
0.05455,1
0.029522,1
0.049976,1
0.032238,1
0.035461,1
0.048251,1
0.026158,1
0.03971,1
0.02618,1
0.026721,1
0.01867,1
0.023352,1
0.016121,1
0.041338,1
0.02413,1
0.027855,1
0.023629,1
0.044163,1
0.03082,1
0.033151,1
0.032812,1
0.025901,1
0.012234,1
0.020058,1
0.019469,1
0.012835,1
0.024871,1
0.031703,1
0.024417,1
0.025996,1
0.025788,1
0.026887,1
0.028888,1
0.011993,1
0.018656,1
0.031541,1
0.016049,1
0.018412,1
0.021008,1
0.027246,1
0.065041,1
0.036321,1
0.041721,1
0.058532,1
0.028494,1
0.014384,1
0.054009,1
0.07545,1
0.074774,1
0.067701,1
0.065886,1
0.052774,1
0.038416,1
0.036557,1
0.035467,1
0.031526,1
0.02482,1
0.021469,1
0.010434,1
0.001044,1
0.002937,0
0.001675,0
0.002578,0
0.000858,0
0.001688,0
0.001054,0
0.003469,0
0.002688,0
0.002669,0
0.001424,0
0.001102,0
0.007633,0
0.000368,0
0.002871,0
0.001619,0
0.002958,0
0.003991,0
0.003877,0
0.002147,0
0.001102,0
0.006723,0
0.002887,0
0.000627,0
0.003785,0
0.009641,0
0.001245,0
0.002206,0
0.001027,0
0.007665,0
0.002781,0
0.003428,0
0.00762,0
0.007839,0
0.001486,0
0.005277,0
0.002528,0
0.000308,0
0.002907,0
0.001717,0
0.00056,0
0.000271,0
0.000221,0
0.002386,0
0.00193,0
0.002383,0
0.003311,0
0.002118,0
0.001467,0
0.006538,0
0.0026,0
0.002791,0
0.003518,0
0.002742,0
0.00099,0
0.006803,0
0.003611,0
0.000623,0
0.004283,0
0.021881,0
0.02697,0
0.035024,1
0.043392,1
0.038056,1
0.033434,1
0.028346,1
0.032468,1
0.029986,1
0.028277,1
0.03952,1
0.02913,1
0.028912,1
0.035465,1
0.035723,1
0.037273,1
0.039949,1
0.046046,1
0.051072,1
0.055191,1
0.061553,1
0.064733,1
0.061964,1
0.062414,1
0.074928,1
0.078234,1
0.071875,1
0.054289,1
0.036663,1
0.028509,1
0.024739,1
0.014906,1
0.020713,1
0.016733,1
0.023676,1
0.02181,1
0.020336,1
0.017242,1
0.019971,1
0.03819,1
0.029423,1
0.03117,1
0.036665,1
0.034102,1
0.047383,1
0.050927,1
0.036119,1
0.045181,1
0.044132,1
0.03954,1
0.042381,1
0.050106,1
0.032606,1
0.045268,1
0.042518,1
0.035919,1
0.044591,1
0.037781,1
0.026863,1
0.035845,1
0.056251,1
0.047863,1
0.03788,1
0.050641,1
0.032608,1
0.026537,1
0.039053,1
0.03815,1
0.02921,1
0.054798,1
0.07255,1
0.062081,1
0.044412,1
0.049975,1
0.065192,1
0.064634,1
0.064975,1
0.094234,1
0.098991,1
0.10124,1
0.094572,1
0.09885,1
0.094915,1
0.091836,1
0.085039,1
0.074598,1
0.063394,1
0.062953,1
0.063616,1
0.06866,1
0.070635,1
0.063962,1
0.056091,1
0.058429,1
0.057322,1
0.047188,1
0.045287,1
0.037251,1
0.032444,1
0.033806,1
0.031313,1
0.030809,1
0.025378,1
0.034314,1
0.033916,1
0.033687,1
0.023306,1
0.026315,1
0.025778,1
0.016337,1
0.018204,1
0.02455,1
0.01563,1
0.015825,1
0.005774,1
0.004936,1
0.003103,1
0.003686,1
0,0
0.002975,0
0.003125,0
0.005377,0
0.001258,0
0.001422,0
0.002436,0
0.006388,0
0.009645,0
0.002357,0
0.002889,0
0.00273,0
0.004419,0
0.00064,0
0.001838,0
0.003133,0
0.006182,0
0.003997,0
0.002754,0
0.003037,0
0.00327,0
0.001812,0
0.006674,0
0.00466,0
0.00572,0
0.005571,0
0.003068,0
0.001865,0
0.003439,0
0,0
0,0
0.007038,0
0.007109,0
0,0
0.00502,0
0,0
0.005269,0
0.008221,0
0.010761,0
0.018432,0
0.03076,0
0.042276,1
0.071913,1
0.072039,1
0.044146,1
0.034642,1
0.037069,1
0.044132,1
0.036067,1
0.033543,1
0.02489,1
0.027612,1
0.023821,1
0.031458,1
0.029034,1
0.023189,1
0.030481,1
0.024513,1
0.023239,1
0.020941,1
0.021209,1
0.030967,1
0.033894,1
0.046201,1
0.036347,1
0.035311,1
0.050373,1
0.034323,1
0.037274,1
0.039962,1
0.052341,1
0.049645,1
0.042631,1
0.029706,1
0.045804,1
0.044249,1
0.042272,1
0.038348,1
0.046993,1
0.02293,1
0.018244,1
0.011251,1
0.015509,1
0.015851,1
0.01899,1
0.025871,1
0.024179,1
0.017327,1
0.018693,1
0.010334,1
0.005437,1
0.011733,1
0.008013,1
0.004746,1
0.009448,1
0.013092,1
0.008299,1
0.020036,1
0.035557,1
0.030051,1
0.027327,1
0.033865,1
0.036378,1
0.043373,1
0.033218,1
0.039295,1
0.042882,1
0.036436,1
0.044891,1
0.044337,1
0.042249,1
0.046448,1
0.061158,1
0.053727,1
0.060274,1
0.045234,1
0.054782,1
0.065449,1
0.067801,1
0.058229,1
0.067323,1
0.0623,1
0.057703,1
0.060484,1
0.054919,1
0.04972,1
0.051061,1
0.056461,1
0.053951,1
0.046378,1
0.040342,1
0.035386,1
0.042079,1
0.032108,1
0.032337,1
0.030806,1
0.042253,1
0.051319,1
0.04686,1
0.049412,1
0.054675,1
0.052553,1
0.059813,1
0.033659,1
0.031451,1
0.02665,1
0.029786,1
0.031221,1
0.029649,1
0.027108,1
0.041231,1
0.051618,1
0.047957,1
0.049688,1
0.046184,1
0.039772,1
0.057062,1
0.038752,1
0.041094,1
0.05789,1
0.054314,1
0.078949,1
0.061152,1
0.058236,1
0.060344,1
0.062011,1
0.039454,1
0.038551,1
0.055596,1
0.052217,1
0.054289,1
0.047066,1
0.050218,1
0.048762,1
0.039303,1
0.035383,1
0.044668,1
0.042171,1
0.045362,1
0.032479,1
0.04101,1
0.0439,1
0.040558,1
0.043095,1
0.063775,1
0.065039,1
0.052757,1
0.054103,1
0.093272,1
0.065022,1
0.044919,1
0.057243,1
0.036733,1
0.085824,1
0.026446,1
0.084425,1
0.082688,1
0.069064,1
0.025975,1
0.079943,1
0.086142,1
0.036274,1
0.087345,1
0.087346,1
0.090886,1
0.088641,1
0.088979,1
0.10599,1
0.0996,1
0.096895,1
0.10467,1
0.10324,1
0.10004,1
0.096606,1
0.093886,1
0.08745,1
0.076989,1
0.085431,1
0.089981,1
0.078244,1
0.084542,1
0.07655,1
0.075167,1
0.073629,1
0.062258,1
0.05473,1
0.064219,1
0.063799,1
0.064592,1
0.067025,1
0.055066,1
0.058219,1
0.054809,1
0.048052,1
0.050833,1
0.044186,1
0.050397,1
0.040914,1
0.048188,1
0.058789,1
0.059078,1
0.057502,1
0.047024,1
0.049574,1
0.041718,1
0.038907,1
0.031399,1
0.027827,1
0.027418,1
0.02588,1
0.029308,1
0.026848,1
0.024044,1
0.0207,1
0.023056,1
0.020322,1
0.01276,1
0.01268,1
0.008461,1
0.012424,1
0.020692,1
0.014958,1
0.012059,1
0.017453,1
0.017797,1
0.013115,1
0.011937,1
0.013347,1
0.024338,1
0.013243,1
0.01048,1
0.008026,1
0.02386,1
0.012853,1
0.014029,1
0.016673,1
0.014471,1
0.010535,1
0.020169,1
0.010403,1
0.013313,1
0.013036,1
0.007233,1
0.020518,1
0.01459,1
0.013316,1
0.018364,1
0.022606,1
0.021669,1
0.007534,1
0.000989,0
0,0
0.007373,0
0.003862,0
0.003971,0
0.000695,0
0,0
0.006279,0
0.005047,0
0.005578,0
0.004719,0
0.005321,0
0.006925,0
0.005398,0
0.001111,0
0.00444,0
0.001518,0
0.000535,0
0.004393,0
0.001955,0
0.00092,0
0.003081,0
0.002067,0
0.005079,0
0.002783,0
0.002916,0
0.00246,0
0.003706,0
0.000499,0
0.004261,0
0.012069,0
0.011745,0
0.030047,1
0.030742,1
0.042491,1
0.05074,1
0.053416,1
0.061157,1
0.063084,1
0.062568,1
0.057005,1
0.063659,1
0.06336,1
0.055373,1
0.059389,1
0.054266,1
0.049013,1
0.036515,1
0.020496,1
0.032254,1
0.030554,1
0.034604,1
0.027435,1
0.026961,1
0.027295,1
0.050206,1
0.02547,1
0.020312,1
0.044663,1
0.034542,1
0.034527,1
0.042003,1
0.049992,1
0.049175,1
0.048001,1
0.044257,1
0.045184,1
0.034333,1
0.040027,1
0.035211,1
0.047999,1
0.035008,1
0.039535,1
0.058648,1
0.051058,1
0.043799,1
0.062174,1
0.046427,1
0.042244,1
0.063052,1
0.030089,1
0.058465,1
0.050273,1
0.036805,1
0.036924,1
0.040373,1
0.040417,1
0.041672,1
0.040534,1
0.039545,1
0.047677,1
0.039465,1
0.033488,1
0.03602,1
0.033311,1
0.037029,1
0.045037,1
0.023738,1
0.036322,1
0.070367,1
0.041703,1
0.036269,1
0.058844,1
0.033829,1
0.02758,1
0.049705,1
0.037241,1
0.031106,1
0.042622,1
0.027193,1
0.02305,1
0.072683,1
0.022861,1
0.056347,1
0.024788,1
0.033078,1
0.033722,1
0.060852,1
0.041603,1
0.076581,1
0.032531,1
0.046828,1
0.081251,1
0.045077,1
0.084525,1
0.033806,1
0.063217,1
0.082644,1
0.058526,1
0.0991,1
0.064924,1
0.06334,1
0.061756,1
0.081803,1
0.099094,1
0.033877,1
0.072959,1
0.084575,1
0.078465,1
0.076866,1
0.082423,1
0.085974,1
0.064236,1
0.061993,1
0.062913,1
0.05362,1
0.037391,1
0.040197,1
0.023314,1
0.013198,1
0.012108,1
0.01256,1
0.014044,1
0.009114,1
0.006566,1
0.003558,1
0.01262,1
0.006516,1
0.007873,1
0.021086,1
0.017032,1
0.013584,1
0.015098,1
0.026512,1
0.024378,1
0.023798,1
0.033325,1
0.034925,1
0.041812,1
0.048149,1
0.043772,1
0.036687,1
0.056045,1
0.066213,1
0.056092,1
0.06056,1
0.054697,1
0.056907,1
0.061609,1
0.063169,1
