@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
86.797,77.002,5.5273,1.8766,861.33,839.79,0.0098946,0.0084566,53,50,0
87.389,77.594,5.5116,1.8609,1033.6,1012.1,0.0096454,0.0082073,31,28,0
85.835,76.04,5.4541,1.8034,1119.7,1098.2,0.010443,0.0090049,26,23,0
70.512,49.383,5.3415,1.6908,1055.1,1033.6,0.015365,0.013927,29,26,0
89.194,68.065,5.4984,1.8477,1055.1,1033.6,0.011753,0.010315,123,120,0
86.176,65.047,5.46,1.8093,968.99,947.46,0.015645,0.014207,46,43,0
102.64,81.507,5.6447,1.994,775.2,753.66,0.010231,0.0087928,64,61,0
89.577,68.448,5.5008,1.8501,904.39,882.86,0.014525,0.013087,95,92,0
87.662,66.533,5.5648,1.9141,990.53,968.99,0.0057946,0.0043566,116,113,0
79.989,58.86,5.4719,1.8212,968.99,947.46,0.0069056,0.0054676,54,51,0
74.544,53.415,5.5939,1.9433,990.53,968.99,0.0057457,0.0043077,82,79,0
65.523,44.394,5.4573,1.8066,1141.3,1119.7,0.0061115,0.0046734,100,97,0
55.145,34.017,5.4334,1.7827,279.93,258.4,0.0044011,0.0029631,86,83,0
45.727,24.599,5.4665,1.8158,43.066,21.533,0.0027315,0.0012934,123,120,0
35.861,14.732,5.4204,1.7697,775.2,753.66,0.0030626,0.0016245,123,120,0
30.446,9.3173,5.4891,1.8384,64.6,43.066,0.0015762,0.00013817,114,111,0
31.089,9.9599,5.7063,2.0556,21.533,0,0.0014351,0,62,59,0
33.036,11.907,5.7559,2.1053,64.6,43.066,0.0014307,0,23,20,0
43.95,22.821,5.4901,1.8394,64.6,43.066,0.0026466,0.001216,65,62,0
1.9964,0,4.3948,0.74412,581.4,559.86,0.0098758,0.0084451,107,104,0
262.94,260.94,4.1819,0.53117,667.53,646,0.0077317,0.0063011,95,92,1
151.73,149.74,4.5168,0.8661,602.93,581.4,0.0068464,0.0054157,94,91,1
42.523,40.526,4.8993,1.2486,732.13,710.6,0.010291,0.0088605,153,150,1
299.14,297.14,4.7674,1.1168,602.93,581.4,0.020976,0.019546,96,93,1
782.09,780.09,4.3186,0.66791,667.53,646,0.055013,0.053582,81,78,1
998.99,996.99,3.8893,0.23859,689.06,667.53,0.091514,0.090084,77,74,1
1105.2,1103.3,3.765,0.1143,689.06,667.53,0.093881,0.092451,77,74,1
1252.3,1250.3,3.7086,0.057949,689.06,667.53,0.098064,0.096633,77,74,1
1616.4,1614.4,3.7094,0.058701,710.6,689.06,0.094658,0.093227,76,73,1
1774.8,1772.8,3.634,0,710.6,689.06,0.091368,0.089938,75,72,1
1700.2,1698.2,3.6974,0.063356,689.06,667.53,0.088635,0.087205,78,75,1
1560.9,1558.9,3.6733,0.039265,689.06,667.53,0.09151,0.09008,80,77,1
1361.1,1359.1,3.7086,0.074627,689.06,667.53,0.076162,0.074731,79,76,1
1332.5,1330.5,3.4656,0,689.06,667.53,0.080001,0.07857,78,75,1
1376.2,1374.2,3.4803,0.014727,689.06,667.53,0.085434,0.084003,78,75,1
1364.9,1362.9,3.5821,0.11656,689.06,667.53,0.082799,0.081368,78,75,1
1443.4,1441.4,3.559,0.093459,710.6,689.06,0.077117,0.075686,76,73,1
1515.3,1513.3,3.4161,0,710.6,689.06,0.070123,0.068693,73,70,1
1465.4,1463.4,3.5277,0.11157,710.6,689.06,0.07251,0.071079,73,70,1
1498.8,1496.8,3.537,0.12088,710.6,689.06,0.072361,0.070931,74,71,1
1422.6,1420.6,3.638,0.22183,387.6,366.06,0.064111,0.062681,71,68,1
1399.1,1397.1,3.676,0.2599,366.06,344.53,0.065307,0.063877,72,69,1
1400.1,1398.1,3.5418,0.12565,366.06,344.53,0.070034,0.068604,75,72,1
1382.2,1380.2,3.6201,0.204,366.06,344.53,0.075335,0.073905,73,70,1
1445,1443,3.4471,0.030922,387.6,366.06,0.074416,0.072986,70,67,1
1537.7,1535.7,3.509,0.092913,387.6,366.06,0.082783,0.081353,70,67,1
1395.1,1393.1,3.5509,0.13479,387.6,366.06,0.080092,0.078661,70,67,1
1395.5,1393.5,3.5727,0.15656,387.6,366.06,0.079884,0.078454,71,68,1
1475.9,1473.9,3.5226,0.10643,366.06,344.53,0.079707,0.078276,73,70,1
1366,1364,3.5447,0.12857,366.06,344.53,0.069639,0.068209,74,71,1
1416.9,1414.9,3.7438,0.32765,366.06,344.53,0.059737,0.058306,75,72,1
1275.3,1273.3,3.7347,0.31854,344.53,323,0.059019,0.057588,82,79,1
1170.2,1168.2,3.7754,0.35931,344.53,323,0.065618,0.064188,87,84,1
1302.4,1300.4,3.6799,0.26374,344.53,323,0.063471,0.06204,87,84,1
1205.2,1203.2,3.8446,0.42844,323,301.46,0.063488,0.062057,88,85,1
1182.2,1180.2,3.7445,0.32836,323,301.46,0.067241,0.06581,90,87,1
1104.7,1102.7,3.821,0.40482,323,301.46,0.060061,0.058631,90,87,1
1135.9,1133.9,3.7016,0.28549,323,301.46,0.063762,0.062332,89,86,1
1233.5,1231.5,3.9817,0.56561,323,301.46,0.067301,0.065871,89,86,1
1118.8,1116.8,3.8746,0.45849,323,301.46,0.066988,0.065557,93,90,1
957.83,955.84,3.8374,0.42123,323,301.46,0.048783,0.047352,93,90,1
972.39,970.4,3.9663,0.55014,323,301.46,0.05352,0.052089,97,94,1
717.35,715.35,4.0439,0.62774,301.46,279.93,0.047555,0.046124,100,97,1
155.96,153.97,4.7433,1.3271,279.93,258.4,0.030941,0.029511,109,106,1
7.7722,5.7758,4.9048,1.4887,301.46,279.93,0.016998,0.015568,95,92,1
583.07,581.07,3.8575,0.44133,215.33,193.8,0.0094931,0.0080625,51,48,1
145.14,143.15,3.609,0.1929,172.27,150.73,0.0063902,0.0049596,23,20,1
127.47,125.48,3.4876,0.071507,215.33,193.8,0.0025157,0.0010851,52,49,1
584.4,582.4,2.6981,0,215.33,193.8,0.0025954,0.0011647,146,143,1
1.8107,0,3.8804,1.1822,172.27,150.73,0.0010629,0,46,43,1
33.964,32.153,4.7997,2.1016,172.27,150.73,0.0013848,0.00032184,16,13,1
53.749,51.938,5.6495,2.9513,64.6,43.066,0.0030411,0.0019782,14,11,1
82.113,80.303,5.4772,2.779,753.66,732.13,0.012101,0.011038,18,15,0
71.693,69.882,5.5279,2.8298,6223.1,6201.6,0.018789,0.017726,132,129,0
101.99,100.18,5.6249,2.9268,193.8,172.27,0.018718,0.017655,60,57,0
109.25,107.44,5.7244,3.0262,990.53,968.99,0.013192,0.012129,39,36,0
98.961,97.15,5.6331,2.9349,1098.2,1076.7,0.014095,0.013032,93,90,0
100.34,98.525,5.6422,2.944,2153.3,2131.8,0.011261,0.010198,95,81,0
103.61,101.8,5.6409,2.9428,6309.2,6287.7,0.015903,0.01484,89,75,0
104.74,102.93,5.6518,2.9536,6373.8,6352.3,0.015856,0.014793,44,30,0
80.844,79.033,5.4804,2.7823,1615,1593.5,0.017791,0.016728,27,13,0
95.951,94.14,5.5776,2.8795,925.93,904.39,0.011868,0.010805,21,7,0
87.527,85.716,5.562,2.8638,6675.3,6653.8,0.010924,0.0098611,14,0,0
81.384,79.573,5.5241,2.8259,6546.1,6524.6,0.0099792,0.0089163,14,0,0
85.861,84.05,5.5095,2.8113,6546.1,6524.6,0.0088422,0.0077793,70,56,0
55.548,53.737,5.6166,2.9184,215.33,193.8,0.0028468,0.0017839,69,55,0
35.454,33.643,5.6081,2.91,64.6,43.066,0.0025009,0.001438,59,45,0
35.445,33.634,5.6791,2.981,43.066,21.533,0.0021662,0.0011033,81,67,0
47.614,45.804,5.6866,2.9885,43.066,21.533,0.0035767,0.0025138,35,21,0
84.214,82.403,5.6724,2.9742,882.86,861.33,0.0059115,0.0048486,97,83,0
180.57,178.76,4.3206,1.6225,538.33,516.8,0.020201,0.019138,110,96,0
688.54,686.73,4.2518,1.5537,559.86,538.33,0.043749,0.042686,107,93,1
1552.1,1550.3,4.3542,1.6561,624.46,602.93,0.04544,0.044377,96,82,1
1769.5,1767.7,4.3149,1.6167,689.06,667.53,0.075978,0.074915,79,65,1
1846.2,1844.4,4.2606,1.5625,732.13,710.6,0.091688,0.090625,72,58,1
2085.8,2084,4.2253,1.5271,387.6,366.06,0.092931,0.091868,65,51,1
1879.7,1877.9,3.6662,0.9681,409.13,387.6,0.065423,0.06436,63,49,1
1833.6,1831.8,3.8857,1.1875,387.6,366.06,0.07144,0.070377,65,51,1
1748.9,1747,3.7528,1.0547,387.6,366.06,0.078512,0.077449,71,57,1
1636.8,1635,3.759,1.0609,366.06,344.53,0.081402,0.080339,74,60,1
1440.2,1438.4,3.7278,1.0296,366.06,344.53,0.075263,0.0742,76,62,1
1452.9,1451,3.6684,0.9703,366.06,344.53,0.081634,0.080571,77,63,1
1340.4,1338.6,3.6994,1.0012,366.06,344.53,0.071735,0.070672,79,65,1
1199.7,1197.9,3.7795,1.0814,366.06,344.53,0.071483,0.07042,79,65,1
1173.8,1172,3.772,1.0739,344.53,323,0.070806,0.069743,83,69,1
1264.4,1262.6,3.7642,1.0661,344.53,323,0.066568,0.065505,82,68,1
1363.7,1361.9,3.7854,1.0872,344.53,323,0.069273,0.06821,79,65,1
1365,1363.1,3.8332,1.1351,366.06,344.53,0.071536,0.070473,76,62,1
1456.4,1454.6,3.8657,1.1676,366.06,344.53,0.089704,0.088641,76,62,1
1700.2,1698.4,3.9881,1.2899,710.6,689.06,0.088933,0.08787,76,62,1
1676.5,1674.6,3.7226,1.0245,710.6,689.06,0.087394,0.086331,76,62,1
1598.5,1596.7,3.6548,0.9567,366.06,344.53,0.080513,0.079451,76,62,1
1533.4,1531.6,3.6145,0.91638,366.06,344.53,0.088571,0.087508,76,62,1
1575.2,1573.4,3.7022,1.0041,366.06,344.53,0.08874,0.087677,77,63,1
1516,1514.2,3.7171,1.019,689.06,667.53,0.084091,0.083028,78,64,1
1309.8,1307.9,3.7779,1.0798,344.53,323,0.067053,0.06599,82,68,1
1310.4,1308.6,3.7008,1.0027,344.53,323,0.075992,0.074929,83,69,1
1466.5,1464.7,3.6892,0.9911,344.53,323,0.072664,0.071601,83,69,1
1423.2,1421.4,3.6454,0.94731,344.53,323,0.072709,0.071646,84,70,1
1395.2,1393.4,3.632,0.93383,344.53,323,0.065698,0.064635,85,71,1
1427.6,1425.8,3.6135,0.91535,344.53,323,0.072144,0.071082,86,72,1
1384,1382.2,3.5998,0.90167,344.53,323,0.067163,0.0661,86,72,1
1386.1,1384.3,3.6352,0.93709,344.53,323,0.07076,0.069697,86,72,1
1269,1267.2,3.6972,0.99908,344.53,323,0.068911,0.067848,88,74,1
1291.8,1290,3.6403,0.94214,344.53,323,0.070953,0.06989,88,74,1
1288.8,1287,3.594,0.89585,344.53,323,0.064325,0.063262,82,68,1
1359.9,1358.1,3.5621,0.86393,344.53,323,0.069939,0.068876,84,70,1
1392.6,1390.8,3.6266,0.92848,344.53,323,0.066379,0.065317,84,70,1
1394.6,1392.8,3.6737,0.97555,344.53,323,0.064535,0.063472,86,72,1
1338.3,1336.4,3.5891,0.89095,344.53,323,0.061532,0.060469,85,71,1
1316.6,1314.8,3.6498,0.95164,344.53,323,0.064287,0.063224,86,72,1
1296.8,1295,3.7191,1.021,344.53,323,0.068566,0.067503,86,72,1
1410.9,1409.1,3.7254,1.0273,344.53,323,0.06559,0.064527,84,70,1
1340.3,1338.5,3.6898,0.99166,344.53,323,0.07575,0.074687,83,69,1
1357.8,1356,3.6155,0.91738,344.53,323,0.075107,0.074044,84,70,1
1335.3,1333.5,3.678,0.9799,344.53,323,0.069426,0.068364,87,73,1
1290,1288.2,3.6699,0.97178,344.53,323,0.064295,0.063233,89,75,1
1229.3,1227.5,3.7315,1.0333,323,301.46,0.068934,0.067871,90,76,1
1148.8,1147,3.6555,0.95734,323,301.46,0.067044,0.065981,91,77,1
1124.4,1122.6,3.6948,0.99669,323,301.46,0.060898,0.059835,92,78,1
989.77,987.96,3.7572,1.059,323,301.46,0.057923,0.05686,95,81,1
773.37,771.56,3.9489,1.2508,301.46,279.93,0.045559,0.044496,103,89,1
173.42,171.61,4.3369,1.6388,279.93,258.4,0.024724,0.023661,118,104,1
43.463,41.652,4.792,2.0939,301.46,279.93,0.01458,0.013517,92,78,0
32.656,30.845,4.4876,1.7895,323,301.46,0.0094452,0.0083822,95,81,0
23.877,22.066,4.1826,1.4845,129.2,107.67,0.0048644,0.0038015,102,88,0
23.399,21.589,4.1664,1.4683,150.73,129.2,0.0023311,0.0012682,111,97,0
64.284,62.473,5.3163,2.6182,193.8,172.27,0.017924,0.016861,111,97,0
40.26,38.449,5.4539,2.7558,2261,2239.5,0.015752,0.01469,109,95,0
85.651,83.84,5.4654,2.7673,452.2,430.66,0.017644,0.016581,46,32,0
78.349,76.538,5.4443,2.7462,473.73,452.2,0.021881,0.020818,50,36,0
76.409,74.598,5.6081,2.91,495.26,473.73,0.016532,0.015469,47,33,0
91.821,90.01,5.5706,2.8725,452.2,430.66,0.018014,0.016951,44,30,0
92.221,90.41,5.5796,2.8814,452.2,430.66,0.019994,0.018931,50,36,0
98.27,96.459,5.642,2.9439,2261,2239.5,0.020357,0.019294,84,70,0
99.763,97.953,5.6766,2.9785,6373.8,6352.3,0.01979,0.018727,45,31,0
78.997,77.186,5.6133,2.9151,2261,2239.5,0.022041,0.020978,83,69,0
97.912,96.101,5.6663,2.9681,6589.2,6567.6,0.024595,0.023532,5,0,0
100.21,98.402,5.6083,2.9102,6438.4,6416.9,0.014467,0.013405,90,85,0
98.77,96.959,5.6199,2.9218,6739.9,6718.4,0.019313,0.01825,90,85,0
91.976,90.166,5.6508,2.9526,6632.2,6610.7,0.010789,0.0097261,80,75,0
95.511,93.7,5.6421,2.9439,6653.8,6632.2,0.010808,0.0097453,75,70,0
42.803,40.992,5.5204,2.8222,215.33,193.8,0.0026805,0.0016176,33,28,0
30.647,28.836,5.5218,2.8236,21.533,0,0.0015886,0.00052568,72,67,0
34.468,32.657,5.6894,2.9912,43.066,21.533,0.0016152,0.00055228,112,107,0
24.775,22.964,4.5225,1.8244,409.13,387.6,0.0076036,0.0065407,62,57,0
291.27,289.46,4.439,1.7409,646,624.46,0.013502,0.012439,152,147,0
583.31,581.5,4.6513,1.9531,689.06,667.53,0.015817,0.014754,12,7,1
996.54,994.73,4.553,1.8549,624.46,602.93,0.038117,0.037054,93,88,1
1378.5,1376.7,4.3824,1.6843,689.06,667.53,0.068524,0.067462,76,71,1
1624.6,1622.8,4.3386,1.6405,732.13,710.6,0.093599,0.092536,71,66,1
2008.5,2006.6,4.1954,1.4972,409.13,387.6,0.092246,0.091183,65,60,1
1802.8,1801,3.8421,1.144,409.13,387.6,0.073177,0.072114,61,56,1
1733.8,1732,3.7249,1.0268,387.6,366.06,0.076702,0.075639,64,59,1
1500.5,1498.7,3.7988,1.1006,387.6,366.06,0.077949,0.076886,68,63,1
1306.9,1305.1,3.7033,1.0051,387.6,366.06,0.076309,0.075246,71,66,1
1281.5,1279.7,3.8482,1.1501,366.06,344.53,0.070041,0.068978,75,70,1
1328.7,1326.9,3.8144,1.1163,366.06,344.53,0.075929,0.074866,75,70,1
1232.9,1231.1,3.7579,1.0598,366.06,344.53,0.067341,0.066278,74,69,1
1392.1,1390.3,3.7845,1.0864,366.06,344.53,0.076526,0.075463,73,68,1
1479.6,1477.8,3.7039,1.0057,366.06,344.53,0.079846,0.078783,72,67,1
1527,1525.2,3.7105,1.0123,366.06,344.53,0.082867,0.081804,72,67,1
1581.3,1579.5,3.7794,1.0813,366.06,344.53,0.085595,0.084532,75,70,1
1577.9,1576.1,3.7238,1.0257,366.06,344.53,0.084061,0.082998,75,70,1
1558.8,1557,3.667,0.9689,366.06,344.53,0.088867,0.087804,74,69,1
1554,1552.2,3.6871,0.98899,366.06,344.53,0.082419,0.081356,75,70,1
1587.5,1585.7,3.6472,0.9491,366.06,344.53,0.08407,0.083007,75,70,1
1662.4,1660.6,3.7228,1.0247,366.06,344.53,0.085563,0.0845,75,70,1
1659.3,1657.5,3.7039,1.0057,366.06,344.53,0.080597,0.079534,75,70,1
1596.6,1594.8,3.6742,0.97602,366.06,344.53,0.077353,0.076291,76,71,1
1542,1540.2,3.8058,1.1076,366.06,344.53,0.080777,0.079714,77,72,1
1655.1,1653.2,3.7869,1.0887,366.06,344.53,0.082611,0.081548,75,70,1
1569.4,1567.5,3.6895,0.99138,366.06,344.53,0.08009,0.079027,78,73,1
1562.5,1560.7,3.712,1.0138,366.06,344.53,0.085921,0.084858,77,72,1
1518.6,1516.8,3.7893,1.0911,366.06,344.53,0.087092,0.086029,77,72,1
1558.7,1556.9,3.7097,1.0116,366.06,344.53,0.087656,0.086594,77,72,1
1504.2,1502.3,3.7683,1.0702,366.06,344.53,0.07143,0.070367,77,72,1
1493.6,1491.7,3.7316,1.0335,344.53,323,0.07135,0.070287,79,74,1
1375.7,1373.9,3.8137,1.1155,344.53,323,0.069962,0.068899,82,77,1
1451.7,1449.9,3.78,1.0819,344.53,323,0.072492,0.071429,82,77,1
1456.7,1454.9,3.9047,1.2065,344.53,323,0.067195,0.066133,88,83,1
1270,1268.2,3.9815,1.2833,323,301.46,0.067928,0.066865,91,86,1
1057.4,1055.6,4.0736,1.3754,323,301.46,0.050809,0.049746,93,88,1
1005.6,1003.8,4.0268,1.3287,323,301.46,0.059832,0.05877,93,88,1
1186.9,1185.1,4.1085,1.4103,323,301.46,0.054317,0.053255,94,89,1
885.04,883.23,4.4539,1.7557,301.46,279.93,0.045426,0.044363,100,95,1
630.08,628.27,5.2434,2.5452,323,301.46,0.040187,0.039124,118,113,1
181.26,179.45,4.8012,2.103,215.33,193.8,0.026595,0.025532,36,31,1
115.14,113.33,4.3062,1.6081,172.27,150.73,0.015009,0.013946,58,53,1
108.42,106.61,4.1498,1.4516,193.8,172.27,0.0092148,0.0081518,45,40,1
63.709,61.898,5.1741,2.4759,258.4,236.87,0.0067618,0.0056989,124,119,0
42.215,40.404,4.7444,2.0462,193.8,172.27,0.0052988,0.0042359,91,86,0
20.433,18.622,4.0439,1.3458,193.8,172.27,0.0015683,0.00050537,62,57,0
34.659,32.848,5.3025,2.6043,172.27,150.73,0.0018156,0.00075271,111,106,0
40.209,38.398,5.6937,2.9955,150.73,129.2,0.0021511,0.0010881,47,42,0
77.182,75.371,5.4268,2.7286,775.2,753.66,0.011659,0.010596,50,45,0
99.324,97.513,5.6034,2.9052,947.46,925.93,0.014705,0.013642,148,143,0
23.825,22.015,5.5988,2.9007,1055.1,1033.6,0.016754,0.015691,24,19,0
99.664,97.853,5.6901,2.992,7622.8,7601.2,0.0098294,0.0087665,33,28,0
94.372,92.561,5.6787,2.9805,2282.5,2261,0.010552,0.0094891,67,62,0
92.963,91.152,5.585,2.8868,2196.4,2174.9,0.014352,0.013289,86,81,0
101.97,100.16,5.6387,2.9406,2196.4,2174.9,0.0093568,0.0082939,150,145,0
95.956,94.145,5.5715,2.8733,839.79,818.26,0.011148,0.010085,17,12,0
89.441,87.631,5.5089,2.8107,2217.9,2196.4,0.01239,0.011327,68,63,0
95.772,93.961,5.608,2.9099,2174.9,2153.3,0.011537,0.010474,70,65,0
93.243,91.432,5.5768,2.8786,2239.5,2217.9,0.011446,0.010383,48,43,0
91.044,89.234,5.5735,2.8754,2131.8,2110.3,0.011032,0.009969,32,27,0
91.063,89.252,5.6042,2.9061,2153.3,2131.8,0.0097649,0.008702,52,47,0
81.584,79.773,5.6267,2.9285,21.533,0,0.0068278,0.0057649,129,124,0
61.616,59.805,5.6032,2.9051,839.79,818.26,0.0039306,0.0028677,36,31,0
43.225,41.414,5.5994,2.9012,861.33,839.79,0.0027246,0.0016617,111,106,0
33.744,31.934,5.5916,2.8935,43.066,21.533,0.0023781,0.0013152,67,62,0
33.641,31.83,5.6839,2.9858,64.6,43.066,0.0017268,0.00066386,156,151,0
53.203,51.392,5.7382,3.04,21.533,0,0.0045947,0.0035318,26,21,0
74.078,72.268,5.3382,2.64,387.6,366.06,0.0089483,0.0078854,75,70,0
325.48,323.67,4.2021,1.5039,323,301.46,0.02914,0.028077,98,93,1
917.03,915.22,4.1766,1.4785,646,624.46,0.050793,0.04973,86,81,1
1591.9,1590.1,4.3342,1.6361,689.06,667.53,0.081808,0.080745,79,74,1
1902.5,1900.7,4.3649,1.6668,732.13,710.6,0.082466,0.081403,70,65,1
1942.5,1940.7,4.2883,1.5902,409.13,387.6,0.099427,0.098364,63,58,1
1988.5,1986.6,3.914,1.2159,409.13,387.6,0.085491,0.084428,60,55,1
1844.7,1842.9,3.8129,1.1147,409.13,387.6,0.082909,0.081846,63,58,1
1777.7,1775.9,3.6896,0.99146,387.6,366.06,0.06735,0.066287,64,59,1
1658.2,1656.4,3.6998,1.0016,387.6,366.06,0.07574,0.074677,72,67,1
1621.7,1619.9,3.7782,1.08,366.06,344.53,0.068011,0.066949,72,67,1
1399.4,1397.6,3.9103,1.2121,344.53,323,0.063956,0.062893,80,75,1
1312.1,1310.3,3.9584,1.2602,344.53,323,0.060155,0.059092,83,78,1
1235.4,1233.6,3.8979,1.1998,344.53,323,0.055854,0.054791,84,79,1
1378.1,1376.3,3.8592,1.161,344.53,323,0.057442,0.056379,86,81,1
1569.3,1567.5,4.066,1.3679,344.53,323,0.048521,0.047458,84,79,1
1837.6,1835.8,3.9989,1.3007,323,301.46,0.04827,0.047208,88,83,1
1299.8,1298,3.9644,1.2663,323,301.46,0.0575,0.056437,91,86,1
1185.9,1184.1,3.932,1.2338,323,301.46,0.056796,0.055733,92,87,1
1093,1091.2,4.0223,1.3242,323,301.46,0.059388,0.058325,89,84,1
1160.1,1158.3,3.8846,1.1864,323,301.46,0.06683,0.065767,90,85,1
1205.6,1203.8,3.8807,1.1825,323,301.46,0.064112,0.063049,90,85,1
1303.8,1302,3.8832,1.1851,344.53,323,0.064092,0.063029,87,82,1
1332,1330.2,3.7892,1.091,344.53,323,0.065861,0.064799,87,82,1
1401.3,1399.5,3.82,1.1219,344.53,323,0.068084,0.067021,88,83,1
1275.8,1274,3.8111,1.113,323,301.46,0.060253,0.05919,89,84,1
1024.3,1022.5,4.1035,1.4053,323,301.46,0.05875,0.057687,94,89,1
741.4,739.59,4.2666,1.5685,301.46,279.93,0.045376,0.044313,106,101,1
689.13,687.32,4.3262,1.628,301.46,279.93,0.052968,0.051905,97,92,1
395.37,393.56,4.5932,1.895,323,301.46,0.042818,0.041755,87,82,1
225.12,223.3,4.5146,1.8165,323,301.46,0.039795,0.038732,95,90,1
164.55,162.74,4.6118,1.9137,323,301.46,0.027172,0.026109,92,87,1
192.3,190.49,4.2261,1.528,236.87,215.33,0.018834,0.017771,103,98,1
20.024,18.213,4.4297,1.7315,150.73,129.2,0.01095,0.0098866,99,94,0
35.598,33.787,4.5967,1.8986,129.2,107.67,0.004961,0.003898,70,65,0
33.161,31.351,4.7022,2.004,107.67,86.133,0.0024244,0.0013614,96,91,0
33.445,31.634,5.2322,2.5341,150.73,129.2,0.0025105,0.0014476,94,89,0
32.32,30.509,5.3304,2.6323,150.73,129.2,0.0021563,0.0010933,108,103,0
44.02,42.21,5.5702,2.872,323,301.46,0.0038984,0.0028355,82,77,0
64.418,62.607,5.6781,2.9799,10444,10422,0.0060374,0.0049745,26,21,0
95.566,93.755,5.56,2.8619,775.2,753.66,0.012341,0.011278,51,46,0
112.54,110.73,5.7242,3.026,2347.1,2325.6,0.015006,0.013943,104,99,0
111.27,109.46,5.7131,3.015,2928.5,2907,0.015376,0.014313,21,16,0
52.247,50.436,5.6106,2.9125,990.53,968.99,0.017063,0.016,132,127,0
102.44,100.63,5.6309,2.9328,2347.1,2325.6,0.01437,0.013307,23,18,0
94.409,92.598,5.6067,2.9086,2325.6,2304.1,0.013022,0.011959,47,42,0
91.313,89.502,5.5663,2.8681,6266.2,6244.6,0.012538,0.011475,60,55,0
96.649,94.838,5.6352,2.937,6696.8,6675.3,0.016786,0.015723,39,34,0
106.79,104.98,5.7,3.0019,6309.2,6287.7,0.013644,0.012581,71,66,0
103.69,101.87,5.6821,2.984,6244.6,6223.1,0.015116,0.014053,53,48,0
95.998,94.187,5.5753,2.8772,839.79,818.26,0.0094666,0.0084037,109,104,0
78.627,76.816,5.6355,2.9373,796.73,775.2,0.0076849,0.006622,67,62,0
75.488,73.678,5.572,2.8739,968.99,947.46,0.0074027,0.0063398,41,36,0
67.046,65.235,5.584,2.8858,710.6,689.06,0.0072977,0.0062347,68,63,0
50.741,48.93,5.6407,2.9425,43.066,21.533,0.0038558,0.0027929,68,63,0
33.416,31.606,5.6482,2.95,21.533,0,0.0015605,0.00049754,103,98,0
30.339,28.528,5.6951,2.997,43.066,21.533,0.0014824,0.00041946,108,103,0
36.729,34.918,5.5532,2.8551,64.6,43.066,0.0028463,0.0017834,79,74,0
31.045,29.234,4.6512,1.9531,602.93,581.4,0.0058681,0.0048052,20,15,0
87.848,86.037,5.5116,2.8135,602.93,581.4,0.0025201,0.0014572,116,111,0
34.836,0,5.6188,0,21.533,0,0.0017904,0,64,0,0
35.436,0.6005,5.5819,0,21.533,0,0.0023146,0.00052422,57,0,0
31.447,0,5.5657,0,215.33,193.8,0.0018085,1.8138e-05,95,38,0
32.583,1.1361,5.6614,0.095711,21.533,0,0.0016366,0,105,48,0
39.682,8.2353,5.6673,0.10161,21.533,0,0.0023101,0.00067358,47,0,0
53.971,22.525,5.6132,0.047556,21.533,0,0.0038279,0.0021913,99,52,0
43.331,11.884,4.8534,0,387.6,366.06,0.0075805,0.005944,57,10,0
139.93,108.48,4.459,0,559.86,538.33,0.019192,0.017555,118,71,0
286.64,255.19,4.564,0.105,602.93,581.4,0.024103,0.022466,100,53,1
670.36,638.92,4.3823,0,689.06,667.53,0.045602,0.043966,76,29,1
798.47,767.02,4.4069,0.024658,775.2,753.66,0.062137,0.060501,64,17,1
906.13,874.68,4.1413,0,818.26,796.73,0.080716,0.079079,57,10,1
1039.5,1008.1,4.132,0,839.79,818.26,0.091517,0.089881,54,7,1
902.73,871.28,4.0274,0,452.2,430.66,0.085531,0.083894,52,5,1
941.27,909.83,3.8399,0,452.2,430.66,0.086182,0.084545,51,4,1
912.55,881.11,3.7858,0,430.66,409.13,0.073494,0.071858,52,5,1
839.93,808.48,3.7254,0,430.66,409.13,0.073621,0.071984,53,6,1
864.69,833.25,3.7615,0.036114,430.66,409.13,0.080539,0.078903,55,8,1
820.67,789.22,3.7001,0,430.66,409.13,0.077769,0.076132,56,9,1
885.8,854.35,3.7558,0.05569,430.66,409.13,0.083084,0.081447,56,9,1
957.83,926.38,3.7177,0.017619,430.66,409.13,0.085223,0.083587,56,9,1
972.74,941.29,3.6907,0,430.66,409.13,0.077873,0.076236,56,9,1
951.83,920.38,3.6733,0,430.66,409.13,0.083589,0.081952,56,9,1
979.17,947.72,3.6609,0,430.66,409.13,0.082708,0.081071,56,9,1
991.52,960.08,3.681,0.020084,430.66,409.13,0.08313,0.081493,56,9,1
1007.5,976,3.6883,0.027364,430.66,409.13,0.0786,0.076964,56,9,1
1042.9,1011.4,3.8128,0.1519,430.66,409.13,0.078043,0.076406,56,9,1
1098,1066.6,3.7507,0.089712,430.66,409.13,0.083863,0.082227,56,9,1
