@relation featureMatrix

@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.85054,0.76154,11,10,1
0.94285,0.85384,11,10,1
1.2064,1.1174,10,9,1
1.2409,1.1519,10,9,1
1.0316,0.94264,10,9,1
1.2248,1.1358,11,10,1
1.1785,1.0895,11,10,1
1.1468,1.0578,11,10,1
1.2127,1.1237,11,10,1
1.2459,1.1569,11,10,1
1.2542,1.1652,11,10,1
1.0633,0.97432,11,10,1
1.047,0.95803,10,9,1
1.1821,1.0931,10,9,1
1.0261,0.93714,10,9,1
1.0646,0.97557,10,9,1
1.1863,1.0973,11,10,1
1.1774,1.0884,11,10,1
1.0924,1.0034,10,9,1
1.119,1.03,10,9,1
1.1209,1.0319,9,8,1
1.3468,1.2578,4,3,1
1.3696,1.2805,4,3,1
1.2816,1.1926,3,2,1
1.2627,1.1737,3,2,1
0.66842,0.57942,3,2,1
0.53801,0.44901,3,2,1
0.47133,0.38232,3,2,1
0.63217,0.54316,3,2,1
1.0385,0.94953,3,2,1
1.3867,1.2977,3,2,1
0.99181,0.9028,3,2,1
0.97605,0.88705,4,3,1
1.3418,1.2528,4,3,1
1.4179,1.3289,4,3,1
1.2058,1.1168,3,2,1
1.3343,1.2452,3,2,1
1.4813,1.3923,3,2,1
1.4397,1.3506,3,2,1
1.3516,1.2626,3,2,1
1.4154,1.3264,3,2,1
1.4108,1.3217,15,14,1
1.2098,1.1208,17,16,1
1.2073,1.1183,15,14,1
1.1518,1.0628,7,6,1
0.85179,0.76278,9,8,1
0.94857,0.85956,7,6,1
1.1509,1.0619,11,10,1
1.2538,1.1648,14,13,1
1.213,1.124,13,12,1
1.2528,1.1638,15,14,1
1.1648,1.0758,14,13,1
1.2011,1.112,11,10,1
1.2815,1.1925,10,9,1
1.3193,1.2302,9,8,1
1.3912,1.3022,3,2,1
1.4786,1.3896,3,2,1
1.4787,1.3897,3,2,1
1.3835,1.2945,3,2,1
1.2909,1.2019,2,1,1
1.3907,1.3017,2,1,1
1.4232,1.3342,2,1,1
1.0719,0.98285,2,1,1
0.45288,0.36387,4,3,1
0.53669,0.44768,5,4,1
0.50229,0.41329,4,3,0
0.42008,0.33108,3,2,0
0.23219,0.14318,11,10,0
0.51651,0.4275,12,11,0
0.45486,0.36585,12,11,0
0.31007,0.22106,39,38,0
0.19031,0.1013,43,42,0
0.21346,0.12445,39,38,0
0.15731,0.068304,46,45,0
0.13661,0.047605,48,47,0
0.092408,0.0034023,54,53,0
0.11522,0.026216,47,46,0
0.23575,0.14674,48,47,0
0.082735,0,47,46,0
0.074966,0,40,39,0
0.1396,0.064633,44,43,0
0.33694,0.26197,7,6,0
0.52443,0.44946,6,5,0
0.89729,0.82232,8,7,0
0.42077,0.3458,10,9,0
0.25587,0.1809,13,12,0
0.47216,0.3972,11,10,0
0.33365,0.25869,5,4,0
0.42538,0.35041,7,6,0
0.51488,0.43991,6,5,0
0.4211,0.34614,8,7,0
0.47099,0.39602,12,11,0
0.25057,0.17561,23,22,0
0.21115,0.13618,39,38,0
0.32122,0.24626,25,24,0
0.29926,0.22429,22,21,0
0.30578,0.23082,33,32,0
0.43925,0.36429,18,17,0
0.23503,0.16007,10,9,0
0.41023,0.33526,11,10,0
0.93806,0.86309,2,1,0
1.1255,1.0505,3,2,0
1.1684,1.0934,2,1,0
1.1136,1.0387,3,2,0
0.66525,0.59029,5,4,0
0.32018,0.24522,8,7,0
0.3384,0.26343,11,10,0
0.31389,0.23893,11,10,0
0.31596,0.24099,6,5,0
0.3584,0.28343,7,6,0
0.42239,0.34742,10,9,0
0.38742,0.31245,9,8,0
0.28274,0.20778,8,7,0
0.32436,0.24939,6,5,0
0.34582,0.27086,5,4,0
0.61702,0.54205,2,1,0
1.1501,1.0751,2,1,0
1.0208,0.94587,2,1,0
0.6119,0.53694,1,0,0
0.90203,0.82707,3,2,0
0.76633,0.69136,13,12,0
1.1958,1.1209,9,8,0
0.23432,0.15936,19,18,0
0.52554,0.45058,10,9,0
0.62317,0.54821,10,9,0
0.34902,0.27406,15,14,0
0.21582,0.14086,19,18,0
0.23346,0.15849,18,17,0
0.32646,0.25149,17,16,0
0.24935,0.17438,18,17,0
0.35596,0.28099,17,16,0
0.34882,0.27385,11,10,0
0.42667,0.35171,10,9,0
0.34126,0.26629,10,9,0
0.25262,0.17766,15,14,0
0.31034,0.23537,14,13,0
0.27141,0.19645,11,10,0
0.47895,0.40398,12,11,0
0.33341,0.25845,13,12,0
0.28945,0.21449,10,9,0
0.19866,0.1237,17,16,0
0.39709,0.32213,17,16,0
0.12569,0.050723,31,30,0
0.14544,0.070478,39,38,0
0.1054,0.030437,43,42,0
0.083104,0.0081384,54,53,0
0.21521,0.14025,36,35,0
0.142,0.067031,35,34,0
0.079983,0.005017,41,40,0
0.36594,0.29098,43,42,0
0.41195,0.33699,48,47,0
0.40331,0.32835,50,49,0
0.23627,0.1613,46,45,0
0.75033,0.67536,3,2,0
1.0311,0.95618,3,2,1
1.2155,1.1405,3,2,1
1.2255,1.1505,3,2,1
1.2715,1.1966,3,2,1
1.3435,1.2686,2,1,1
1.3978,1.3228,1,0,1
1.4312,1.3562,1,0,1
1.4595,1.3845,1,0,1
1.4082,1.3333,1,0,1
1.3101,1.2352,3,2,1
1.2752,1.2002,3,2,1
1.3084,1.2334,3,2,1
1.2709,1.1959,3,2,1
1.2816,1.2067,3,2,1
1.2789,1.2039,3,2,1
1.2729,1.198,3,2,1
1.2958,1.2208,3,2,1
1.3159,1.241,3,2,1
1.3463,1.2714,1,0,1
1.2913,1.2163,4,3,1
1.268,1.1931,3,2,1
1.3265,1.2516,3,2,1
1.2731,1.1981,3,2,1
1.2691,1.1941,3,2,1
1.3561,1.2811,3,2,1
1.3096,1.2347,3,2,1
1.2653,1.1903,3,2,1
1.3216,1.2466,3,2,1
1.2661,1.1911,3,2,1
1.2902,1.2153,3,2,1
1.2913,1.2163,3,2,1
1.2788,1.2038,3,2,1
1.2808,1.2059,3,2,1
1.3822,1.3073,3,2,1
1.3937,1.3187,3,2,1
1.3421,1.2671,3,2,1
1.3333,1.2584,3,2,1
1.361,1.286,3,2,1
1.3269,1.2519,3,2,1
1.3003,1.2253,3,2,1
1.2844,1.2095,3,2,1
1.266,1.191,3,2,1
1.2899,1.2149,3,2,1
1.3004,1.2254,3,2,1
1.2561,1.1811,3,2,1
1.2517,1.1767,4,3,1
1.2241,1.1491,4,3,1
1.2476,1.1726,4,3,1
1.1392,1.0642,3,2,1
0.59876,0.52379,18,17,1
0.32006,0.24509,42,41,1
0.77313,0.69816,36,35,0
0.91095,0.83599,24,23,0
0.68114,0.60618,26,25,0
0.93268,0.85772,22,21,0
0.5693,0.49433,33,32,0
0.71636,0.6414,31,30,0
0.66388,0.58891,23,22,0
0.25569,0.18072,37,36,0
0.24275,0.16778,44,43,0
0.29773,0.22276,16,15,0
0.64549,0.57052,9,8,0
0.85578,0.78081,9,8,0
0.3057,0.23073,29,28,0
0.30521,0.23025,29,28,0
0.13815,0.063185,35,34,0
0.089234,0.014268,30,29,0
0.1406,0.065638,27,26,0
0.17785,0.10288,31,30,0
0.15797,0.083008,32,31,0
0.23945,0.16448,32,31,0
0.24362,0.16866,30,29,0
0.22437,0.1494,33,32,0
0.24557,0.17061,33,32,0
0.30777,0.23281,34,33,0
0.11528,0.040319,40,39,0
0.17256,0.097596,39,38,0
0.26337,0.1884,40,39,0
0.70641,0.63145,2,1,0
1.1975,1.1226,2,1,1
0.80453,0.72957,3,2,1
0.99411,0.91915,3,2,1
1.1786,1.1036,3,2,1
1.2595,1.1845,2,1,1
1.4644,1.3894,2,1,1
1.5905,1.5155,2,1,1
1.608,1.5331,1,0,1
1.5707,1.4958,1,0,1
1.4777,1.4027,1,0,1
1.3392,1.2642,5,4,1
1.3133,1.2384,3,2,1
1.2635,1.1885,3,2,1
1.2617,1.1867,3,2,1
1.2815,1.2065,3,2,1
1.2696,1.1946,3,2,1
1.2672,1.1922,3,2,1
1.3064,1.2315,3,2,1
1.3102,1.2352,3,2,1
1.3257,1.2508,3,2,1
1.2862,1.2112,3,2,1
1.2859,1.2109,3,2,1
1.2604,1.1854,3,2,1
1.2895,1.2145,3,2,1
1.3391,1.2641,3,2,1
1.3615,1.2866,3,2,1
1.3411,1.2661,3,2,1
1.3442,1.2693,3,2,1
1.3423,1.2674,3,2,1
1.3563,1.2814,3,2,1
1.349,1.274,3,2,1
1.3669,1.2919,3,2,1
1.369,1.2941,3,2,1
1.3806,1.3057,3,2,1
1.3827,1.3077,3,2,1
1.3585,1.2835,3,2,1
1.3913,1.3163,3,2,1
1.3745,1.2995,3,2,1
1.3723,1.2973,3,2,1
1.3342,1.2592,5,4,1
1.2876,1.2126,6,5,1
1.2305,1.1555,6,5,1
1.2112,1.1363,7,6,1
1.2364,1.1615,4,3,1
1.1758,1.1008,5,4,1
1.0101,0.93511,8,7,1
1.0212,0.94626,7,6,1
1.2161,1.1412,9,8,1
1.3471,1.2721,9,8,1
1.3559,1.281,9,8,1
1.2937,1.2188,9,8,1
1.17,1.0951,6,5,1
1.1693,1.0943,8,7,1
1.1556,1.0806,9,8,1
1.0668,0.99185,9,8,1
0.83372,0.75876,9,8,1
0.43887,0.3639,8,7,1
0.41771,0.34274,9,8,1
0.81039,0.73543,8,7,1
1.0604,0.98542,8,7,1
0.84263,0.76766,9,8,1
0.35138,0.27642,12,11,1
0.53212,0.45716,9,8,1
0.72239,0.64743,9,8,1
0.65157,0.57661,10,9,1
0.52693,0.45197,11,10,1
0.51514,0.44018,11,10,1
0.49613,0.42117,12,11,1
0.455,0.38004,11,10,1
0.46,0.38503,12,11,1
0.38224,0.30727,14,13,1
0.32195,0.24699,14,13,1
0.31029,0.23532,21,20,1
0.37325,0.29829,16,15,1
0.9029,0.82794,12,11,1
1.0592,0.98421,12,11,1
0.93113,0.85616,11,10,1
0.96004,0.88507,11,10,1
1.0068,0.93184,11,10,1
1.0987,1.0237,11,10,1
1.1656,1.0906,11,10,1
1.0134,0.93844,11,10,1
0.95173,0.87676,11,10,1
1.0681,0.99315,11,10,1
1.1216,1.0466,21,20,1
1.1543,1.0793,21,20,1
1.2319,1.1519,20,19,1
1.246,1.1661,22,21,1
1.1567,1.0768,22,21,1
1.0286,0.94862,17,16,1
1.2354,1.1554,10,9,1
1.3249,1.2449,3,2,1
1.381,1.301,3,2,1
1.3879,1.3079,3,2,1
1.4878,1.4079,3,2,1
1.4694,1.3894,3,2,1
1.5424,1.4624,3,2,1
1.5262,1.4463,3,2,1
1.5738,1.4938,3,2,1
1.607,1.527,3,2,1
1.5941,1.5141,3,2,1
1.6103,1.5303,3,2,1
1.5731,1.4931,3,2,1
1.6332,1.5533,3,2,1
1.5903,1.5103,3,2,1
1.6012,1.5212,3,2,1
1.5473,1.4673,3,2,1
1.565,1.485,3,2,1
1.5025,1.4225,3,2,1
1.5009,1.4209,3,2,1
1.4644,1.3845,3,2,1
1.4952,1.4152,3,2,1
1.4773,1.3973,3,2,1
1.405,1.325,4,3,1
1.4618,1.3819,4,3,1
1.4273,1.3473,4,3,1
1.4108,1.3308,4,3,1
1.4044,1.3245,4,3,1
1.314,1.2341,4,3,1
1.3845,1.3045,2,1,1
1.4364,1.3564,2,1,1
1.4116,1.3316,2,1,1
1.4457,1.3657,2,1,1
1.447,1.367,2,1,1
1.4751,1.3951,2,1,1
1.3925,1.3125,2,1,1
1.3745,1.2945,2,1,1
1.4259,1.3459,2,1,1
1.4419,1.3619,2,1,1
1.3799,1.2999,2,1,1
1.386,1.306,2,1,1
1.4157,1.3357,2,1,1
1.422,1.342,2,1,1
1.399,1.319,2,1,1
1.3658,1.2859,2,1,1
1.3843,1.3043,2,1,1
1.4092,1.3292,2,1,1
1.4125,1.3325,2,1,1
1.4271,1.3471,3,2,1
1.3924,1.3124,2,1,1
1.4149,1.3349,3,2,1
1.491,1.411,3,2,1
1.516,1.436,3,2,1
1.4789,1.399,3,2,1
1.2357,1.1557,2,1,1
0.74601,0.66602,2,1,1
0.86911,0.78913,3,2,0
1.254,1.174,2,1,0
0.86653,0.78655,5,4,0
0.78695,0.70697,13,12,0
0.64303,0.56305,7,6,0
0.69265,0.61267,13,12,0
0.60013,0.52014,15,14,0
0.56895,0.48897,25,24,0
0.42548,0.3455,26,25,0
0.37008,0.28084,19,18,0
0.3215,0.23227,23,22,0
0.28164,0.19241,23,22,0
0.4317,0.34247,20,19,0
0.398,0.30877,8,7,0
0.38373,0.2945,8,7,0
0.3694,0.28017,11,10,0
0.30685,0.21762,20,19,0
0.21805,0.12881,25,24,0
0.24108,0.15185,25,24,0
0.14494,0.055703,26,25,0
0.24272,0.15348,16,15,0
0.29266,0.20342,18,17,0
0.29085,0.20162,21,20,0
0.3787,0.28947,18,17,0
0.24495,0.15572,24,23,0
0.38851,0.29927,16,15,0
0.30102,0.21179,39,38,0
0.19214,0.1029,48,47,0
0.1167,0.027467,49,48,0
0.17578,0.08655,21,20,0
0.62243,0.5332,2,1,0
0.40602,0.31679,3,2,1
0.35158,0.26234,3,2,1
0.43977,0.35054,3,2,1
0.88597,0.79674,3,2,1
1.2965,1.2073,3,2,1
1.5355,1.4462,3,2,1
1.5332,1.4439,3,2,1
1.504,1.4148,3,2,1
1.5238,1.4346,3,2,1
1.5232,1.434,3,2,1
1.4941,1.4049,3,2,1
1.4878,1.3986,3,2,1
1.4321,1.3428,3,2,1
1.4393,1.3501,3,2,1
1.4669,1.3777,3,2,1
1.4349,1.3457,3,2,1
1.4381,1.3489,3,2,1
1.4227,1.3334,3,2,1
1.3294,1.2402,3,2,1
1.345,1.2557,3,2,1
1.2871,1.1979,3,2,1
1.3273,1.2381,1,0,1
1.339,1.2498,2,1,1
1.3407,1.2515,1,0,1
1.3831,1.2938,1,0,1
1.3876,1.2984,1,0,1
1.3796,1.2904,2,1,1
1.3305,1.2413,3,2,1
1.2874,1.1981,3,2,1
1.3125,1.2232,3,2,1
1.3333,1.2441,2,1,1
1.3333,1.2441,2,1,1
1.3352,1.246,1,0,1
1.4156,1.3264,1,0,1
1.3537,1.2645,1,0,1
1.3142,1.2249,5,4,1
1.328,1.2388,2,1,1
1.359,1.2698,2,1,1
1.2876,1.1984,1,0,1
1.2728,1.1835,5,4,1
1.3511,1.2619,1,0,1
1.3902,1.3009,7,6,1
1.3054,1.2162,2,1,1
0.73737,0.64814,6,5,1
0.31496,0.22572,7,6,1
7.2171e-07,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0.00053548,0.00053548,1,0,1
0,0,1,0,1
0,0,1,0,1
0.22328,0.22328,39,38,1
0.18665,0.18665,23,22,0
0.25955,0.25955,23,22,0
0.2871,0.2871,23,22,0
0.16816,0.16816,36,35,0
0.24413,0.24413,27,26,0
0.35199,0.35199,20,19,0
0.35275,0.35275,24,23,0
0.24318,0.24318,24,23,0
0.21982,0.21982,24,23,0
0.12329,0.12329,28,27,0
0.42663,0.42663,25,24,0
0.49233,0.49233,24,23,0
0.37088,0.37088,26,25,0
0.23475,0.23475,28,27,0
0.2951,0.2951,36,35,0
0.11488,0.11488,48,47,0
0.18469,0.18469,39,38,0
0.082759,0.082759,36,35,0
0.96116,0.96116,2,1,0
1.1834,1.1834,2,1,1
1.1564,1.1564,3,2,1
1.2557,1.2557,3,2,1
1.3639,1.3639,3,2,1
1.2899,1.2899,3,2,1
1.3501,1.3501,2,1,1
1.4223,1.4223,1,0,1
1.3591,1.3591,2,1,1
1.3602,1.3602,1,0,1
1.3044,1.3044,3,2,1
1.371,1.371,1,0,1
1.3906,1.3906,1,0,1
1.2747,1.2747,3,2,1
1.2577,1.2577,3,2,1
1.2704,1.2704,3,2,1
1.3071,1.3071,3,2,1
1.2785,1.2785,3,2,1
1.2571,1.2571,3,2,1
1.3454,1.3454,3,2,1
1.3537,1.3537,3,2,1
1.3277,1.3277,3,2,1
1.278,1.278,3,2,1
1.3588,1.3588,3,2,1
1.3468,1.3468,3,2,1
1.2636,1.2636,3,2,1
1.2667,1.2667,3,2,1
1.2879,1.2879,3,2,1
1.2792,1.2792,3,2,1
1.2824,1.2824,3,2,1
1.3139,1.3139,3,2,1
1.2867,1.2867,3,2,1
1.2692,1.2692,3,2,1
1.2458,1.2458,3,2,1
1.2663,1.2663,3,2,1
1.3009,1.3009,3,2,1
1.2681,1.2681,3,2,1
1.2695,1.2695,3,2,1
1.2587,1.2587,3,2,1
1.2692,1.2692,3,2,1
1.2811,1.2811,3,2,1
1.2377,1.2377,3,2,1
1.2799,1.2799,3,2,1
1.2737,1.2737,3,2,1
1.2935,1.2935,3,2,1
1.2689,1.2689,3,2,1
1.2666,1.2666,3,2,1
1.2537,1.2537,3,2,1
1.2483,1.2483,3,2,1
1.2534,1.2534,2,1,1
1.2826,1.2826,3,2,1
1.2388,1.2388,5,4,1
0.99501,0.99501,2,1,1
0.5269,0.5269,13,12,0
0.82661,0.82661,4,3,0
0.29887,0.29887,1,0,0
0.034493,0.034493,10,9,0
0.36955,0.36955,9,8,0
0.47395,0.47395,9,8,0
0.70659,0.70659,13,12,0
0.89363,0.89363,13,12,0
0.441,0.441,20,19,0
0.30007,0.30007,22,21,0
0.45777,0.45777,21,20,0
0.38869,0.38869,22,21,0
0.2514,0.2514,29,28,0
0.23014,0.23014,29,28,0
0.24492,0.24492,28,27,0
0.2331,0.2331,34,33,0
0.22553,0.22553,33,32,0
0.25778,0.25778,28,27,0
0.28083,0.28083,31,30,0
0.31083,0.31083,31,30,0
0.21704,0.21704,39,38,0
0.12371,0.12371,33,32,0
0.59507,0.59507,1,0,0
0.61571,0.61571,3,2,0
0.39549,0.39549,3,2,1
0.83645,0.83645,3,2,1
1.2385,1.2385,3,2,1
1.2764,1.2764,3,2,1
1.2193,1.2193,3,2,1
1.4231,1.4231,1,0,1
1.4631,1.4631,1,0,1
1.4849,1.4849,1,0,1
1.5244,1.5244,1,0,1
1.4379,1.4379,1,0,1
1.4102,1.4102,1,0,1
1.4198,1.4198,1,0,1
1.3884,1.3884,3,2,1
1.4297,1.4297,1,0,1
1.4513,1.4513,1,0,1
1.4154,1.4154,1,0,1
1.3818,1.3818,1,0,1
1.3812,1.3812,1,0,1
1.3717,1.3717,1,0,1
1.3368,1.3368,3,2,1
1.3244,1.3244,4,3,1
1.3473,1.3473,3,2,1
1.3316,1.3316,3,2,1
1.3072,1.3072,3,2,1
1.2753,1.2753,3,2,1
1.3101,1.3101,3,2,1
1.2863,1.2863,3,2,1
1.2817,1.2817,3,2,1
1.2763,1.2763,3,2,1
1.2934,1.2934,3,2,1
1.2773,1.2773,3,2,1
1.288,1.288,3,2,1
1.3107,1.3107,3,2,1
1.3013,1.3013,7,6,1
1.3344,1.3344,2,1,1
1.3596,1.3596,1,0,1
1.3747,1.3747,1,0,1
1.3936,1.3936,1,0,1
0.85754,0.85754,7,6,1
0.36543,0.36543,37,36,1
0.037508,0.037508,32,31,1
0.00048521,0.00048521,2,1,1
0.00018919,0.00018919,1,0,1
0.068859,0.068859,15,14,0
0.0025442,0.0025442,4,3,0
0,0,1,0,0
0.00029039,0.00029039,2,1,0
0.12196,0.12196,39,38,0
0.23576,0.23576,24,23,0
0.1206,0.1206,21,20,0
0.17225,0.17225,23,22,0
0.17825,0.17825,31,30,0
0.24146,0.24146,26,25,0
0.33713,0.33713,21,20,0
0.21644,0.21644,24,23,0
0.23206,0.23206,23,22,0
0.32184,0.32184,22,21,0
0.29988,0.29988,22,21,0
0.31952,0.31952,18,17,0
0.37331,0.37331,22,21,0
0.31183,0.31183,21,20,0
0.24837,0.24837,23,22,0
0.23877,0.23877,25,24,0
0.33186,0.33186,24,23,0
0.33392,0.33392,44,43,0
0.18096,0.18096,44,43,0
0.20201,0.20201,35,34,0
0.3071,0.3071,6,5,0
1.1025,1.1025,2,1,1
1.1345,1.1345,3,2,1
1.256,1.256,3,2,1
1.2412,1.2412,3,2,1
1.2626,1.2626,3,2,1
1.5299,1.5299,1,0,1
1.5733,1.5733,1,0,1
1.5328,1.5328,1,0,1
1.5149,1.5149,1,0,1
1.4381,1.4381,1,0,1
1.3083,1.3083,5,4,1
1.3772,1.3772,3,2,1
1.3398,1.3398,2,1,1
1.3863,1.3863,1,0,1
0.5005,0.5005,2,1,1
0.35288,0.35288,2,1,1
1.2269,1.2269,2,1,1
1.2716,1.2716,1,0,1
1.2017,1.2017,6,5,1
1.2771,1.2771,3,2,1
1.1971,1.1971,3,2,1
1.1318,1.1318,3,2,1
1.1704,1.1704,3,2,1
1.1782,1.1782,3,2,1
1.2009,1.2009,3,2,1
1.2436,1.2436,9,8,1
1.296,1.296,3,2,1
1.3153,1.3153,2,1,1
1.247,1.247,4,3,1
1.4457,1.4457,4,3,1
1.0807,1.0807,3,2,1
0.49941,0.49941,2,1,1
0.31764,0.31764,1,0,0
0.00033471,0.00033471,1,0,0
0.10556,0.10556,3,2,0
0.048915,0.048915,10,9,0
0.072785,0.072785,21,20,0
0.31278,0.31278,33,32,0
0.22647,0.22647,41,40,0
0.15876,0.15876,40,39,0
0.12711,0.12711,36,35,0
0.12401,0.12401,31,30,0
0.2393,0.2393,23,22,0
0.20572,0.20572,28,27,0
0.3303,0.3303,26,25,0
0.26031,0.26031,30,29,0
0.21606,0.21606,37,36,0
0.20533,0.20533,34,33,0
0.18961,0.18961,30,29,0
0.18219,0.18219,32,31,0
0.18588,0.18588,35,34,0
0.24412,0.24412,28,27,0
0.30776,0.30776,30,29,0
0.35379,0.35379,26,25,0
0.10072,0.10072,38,37,0
0.093224,0.093224,49,48,0
0.20812,0.20812,42,41,0
0.32238,0.32238,2,1,0
0.3262,0.3262,2,1,0
0.13547,0,39,0,0
0.17879,0.043321,39,0,0
0.17645,0.040979,41,2,0
0.14171,0.0062378,37,0,0
0.23359,0.098118,27,0,0
0.24706,0.11159,7,0,0
0.8156,0.68013,3,0,0
0.63786,0.50239,3,0,0
0.25316,0.11769,5,2,0
1.0243,0.88885,3,0,0
1.3952,1.2597,3,0,0
1.4944,1.359,3,0,1
1.6357,1.5003,3,0,1
1.6231,1.4876,3,0,1
1.5998,1.4643,3,0,1
1.5829,1.4474,3,0,1
1.5462,1.4108,3,0,1
1.576,1.4405,3,0,1
1.5142,1.3787,3,0,1
1.5528,1.4174,3,0,1
1.5332,1.3978,3,0,1
1.5617,1.4262,3,0,1
1.5064,1.371,3,0,1
1.4689,1.3335,3,0,1
1.4748,1.3393,3,0,1
1.4318,1.2964,3,0,1
1.4691,1.3337,3,0,1
1.5153,1.3798,3,0,1
1.4836,1.3482,3,0,1
1.4498,1.3143,3,0,1
1.5264,1.3909,3,0,1
1.5128,1.3774,3,0,1
1.5799,1.4444,3,0,1
1.5192,1.3838,3,0,1
1.5318,1.3963,3,0,1
1.5501,1.4146,3,0,1
1.5061,1.3706,2,0,1
1.3906,1.2551,2,0,1
1.3829,1.2474,4,2,1
1.414,1.2785,4,2,1
1.4203,1.2848,4,2,1
1.434,1.2985,4,2,1
1.4404,1.3049,4,2,1
1.4128,1.2774,4,2,1
1.5285,1.393,3,1,1
1.4934,1.3579,3,1,1
1.5005,1.3651,3,1,1
1.5143,1.3789,3,1,1
1.4674,1.3319,3,1,1
1.3852,1.2497,3,1,1
1.3494,1.2139,3,1,1
0.73623,0.60076,3,1,1
1.041,0.90551,5,3,1
0.69966,0.56419,3,1,1
1.4075,1.272,3,1,1
1.3888,1.2534,3,1,1
1.3403,1.2048,3,1,1
1.1183,0.98279,3,1,1
0.79467,0.6592,4,2,1
0.58174,0.44627,4,2,1
0.65442,0.51895,4,2,1
0.90874,0.77327,4,2,1
0.34201,0.20654,5,3,1
0.32223,0.18677,5,3,1
0.71113,0.57566,3,1,1
1.2739,1.1385,3,1,1
1.1155,0.98005,3,1,1
1.3639,1.2285,3,1,1
1.3792,1.2438,3,1,1
1.3905,1.255,3,1,1
1.3008,1.1654,3,1,1
1.433,1.2975,3,1,1
1.4153,1.2798,3,1,1
1.4312,1.2957,3,1,1
1.3812,1.2458,3,1,1
1.3675,1.232,3,1,1
1.3738,1.2383,3,1,1
1.4128,1.2773,3,1,1
1.3733,1.2378,3,1,1
1.334,1.1985,3,1,1
1.3358,1.2003,3,1,1
1.3657,1.2303,5,3,1
1.4054,1.2699,7,5,1
1.4102,1.2747,8,6,1
1.2905,1.155,7,5,1
1.2379,1.1024,6,4,1
1.3145,1.179,10,8,1
1.345,1.2095,10,8,1
1.3537,1.2182,10,8,1
1.385,1.2495,11,9,1
1.3993,1.2638,7,5,1
1.3657,1.2302,9,7,1
1.3586,1.2232,8,6,1
1.3974,1.2619,8,6,1
1.4088,1.2734,8,6,1
1.4187,1.2832,6,4,1
1.4211,1.2856,4,2,1
1.3778,1.2423,6,4,1
1.3275,1.192,6,4,1
1.3749,1.2394,7,5,1
1.3282,1.1927,7,5,1
1.3226,1.1872,7,5,1
1.4021,1.2667,4,2,1
1.3984,1.2629,3,1,1
1.35,1.2145,3,1,1
1.2883,1.1528,3,1,1
1.343,1.2075,3,1,1
1.3307,1.1952,5,3,1
1.2835,1.148,5,3,1
1.2994,1.164,3,1,1
1.2582,1.1227,3,1,1
1.3491,1.2136,3,1,1
1.0965,0.96103,8,6,1
0.74816,0.61269,7,5,1
0.55707,0.4216,6,4,1
0.49727,0.3618,6,4,1
0.72025,0.58478,6,4,1
0.58023,0.44477,7,5,1
0.78744,0.65197,8,6,1
0.86824,0.73277,8,6,1
0.78739,0.65192,9,7,1
0.50415,0.36868,8,6,1
0.43504,0.29957,8,6,1
0.51231,0.37684,9,7,1
0.53008,0.39461,9,7,1
0.42922,0.29375,10,8,1
0.46749,0.33202,9,7,1
0.50966,0.37419,9,7,1
0.57223,0.43676,10,8,1
0.97385,0.83838,10,8,1
1.097,0.96149,10,8,1
1.1456,1.0101,10,8,1
1.0737,0.93819,10,8,1
0.98139,0.84592,10,8,1
0.96173,0.82626,7,5,1
0.81719,0.68172,6,4,1
0.80168,0.66621,6,4,1
0.65177,0.5163,7,5,1
0.74112,0.60565,8,6,1
0.73036,0.59489,8,6,1
0.84067,0.7052,7,5,1
0.74834,0.61287,8,6,1
0.78779,0.65232,9,7,1
0.72675,0.59129,6,4,1
0.78846,0.65299,7,5,1
0.71454,0.57907,5,3,1
0.60577,0.4703,5,3,1
0.63867,0.5032,10,8,1
0.68187,0.5464,10,8,1
0.7518,0.61633,10,8,1
0.7614,0.62593,10,8,1
0.53361,0.39814,10,8,1
0.66229,0.52682,11,9,1
0.59597,0.4605,11,9,1
0.78417,0.6487,11,9,1
0.82737,0.6919,10,8,1
1.0212,0.88577,9,7,1
0.76108,0.62561,8,6,1
0.88833,0.75286,9,7,1
0.82679,0.69132,9,7,1
0.9245,0.78903,8,6,1
0.71508,0.57962,7,5,1
0.89984,0.76437,6,4,1
0.93459,0.79912,6,4,1
0.87577,0.7403,6,4,1
1.1678,1.0323,11,9,1
1.0406,0.90509,11,9,1
0.89268,0.75721,10,8,1
0.80504,0.66957,10,8,1
1.2499,1.1144,10,8,1
1.3093,1.1738,10,8,1
0.85657,0.7211,9,7,1
1.3319,1.1965,11,9,1
1.3261,1.1907,11,9,1
1.2834,1.1479,11,9,1
1.1863,1.0509,11,9,1
1.3116,1.1762,10,8,1
1.2703,1.1348,10,8,1
1.2029,1.0674,10,8,1
1.2484,1.1129,10,8,1
1.2142,1.0787,10,8,1
1.2279,1.0924,10,8,1
1.2369,1.1015,10,8,1
1.2539,1.1185,10,8,1
1.2919,1.1564,10,8,1
1.2738,1.1384,10,8,1
1.1283,0.99284,10,8,1
1.3471,1.2116,10,8,1
1.297,1.1615,10,8,1
1.0852,0.94973,9,7,1
