@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.025795,0.022637,42,28,0
0.07111,0.067952,29,15,1
0.10934,0.10619,27,13,1
0.1001,0.096946,25,11,1
0.079247,0.076089,26,12,1
0.072937,0.069779,28,14,1
0.063477,0.060319,29,15,1
0.069068,0.06591,29,15,1
0.06403,0.060872,32,18,1
0.060386,0.057228,33,19,1
0.075695,0.072537,32,18,1
0.088074,0.084916,29,15,1
0.11148,0.10832,28,14,1
0.12729,0.12413,27,13,1
0.1536,0.15044,26,12,1
0.15198,0.14883,24,10,1
0.17989,0.17674,23,9,1
0.16784,0.16468,22,8,1
0.15598,0.15283,21,7,1
0.14012,0.13697,20,6,1
0.13817,0.13501,19,5,1
0.12358,0.12042,19,5,1
0.11189,0.10873,19,5,1
0.10734,0.10419,19,5,1
0.11209,0.10893,19,5,1
0.11971,0.11656,18,4,1
0.16649,0.16333,20,6,1
0.1802,0.17704,21,7,1
0.20898,0.20582,20,6,1
0.10013,0.096967,19,5,1
0.069708,0.06655,19,5,1
0.058143,0.054985,17,3,1
0.053571,0.050413,20,6,1
0.078126,0.074968,15,1,1
0.05667,0.053512,22,8,1
0.098609,0.095451,22,8,1
0.086655,0.083497,23,9,1
0.089078,0.08592,23,9,1
0.054561,0.051403,98,84,1
0.061339,0.058181,102,88,1
0.050269,0.047111,28,14,1
0.044489,0.041331,24,10,1
0.03246,0.029302,24,10,1
0.039211,0.036053,23,9,1
0.032399,0.029241,23,9,1
0.03802,0.034862,23,9,1
0.025858,0.0227,23,9,1
0.023637,0.020479,24,10,1
0.027243,0.024085,23,9,1
0.019294,0.016136,23,9,1
0.014278,0.01112,23,9,1
0.018206,0.015048,22,8,0
0.020803,0.017645,23,9,0
0.019825,0.016667,22,8,0
0.0078038,0.0046458,23,9,0
0.0097682,0.0066102,23,9,0
0.013814,0.010656,22,8,0
0.0078456,0.0046876,19,5,0
0.014972,0.011814,45,31,1
0.036063,0.032905,42,28,1
0.052015,0.048857,29,15,1
0.095642,0.092484,25,11,1
0.098874,0.095716,22,8,1
0.081624,0.078466,23,9,1
0.084999,0.081841,24,10,1
0.083048,0.07989,25,11,1
0.079841,0.076683,25,11,1
0.08471,0.081552,27,13,1
0.086656,0.083498,29,15,1
0.07727,0.074112,25,11,1
0.10255,0.099387,22,8,1
0.099189,0.096031,22,8,1
0.10502,0.10186,22,8,1
0.1217,0.11855,23,9,1
0.12468,0.12152,22,8,1
0.10879,0.10563,23,9,1
0.082596,0.079438,24,10,1
0.061141,0.057983,23,9,1
0.063811,0.060653,23,9,1
0.058595,0.055437,23,9,1
0.073105,0.069947,22,8,1
0.085138,0.08198,22,8,1
0.063182,0.060024,24,10,1
0.059638,0.05648,84,70,1
0.06595,0.062792,87,73,1
0.066326,0.063168,86,72,1
0.10686,0.10371,22,8,1
0.10457,0.10142,23,9,1
0.095809,0.092651,24,10,1
0.067236,0.064078,25,11,1
0.047948,0.04479,24,10,1
0.043591,0.040433,24,10,1
0.034643,0.031485,23,9,1
0.049142,0.045984,23,9,1
0.040635,0.037477,24,10,1
0.032035,0.028877,23,9,1
0.039219,0.036061,24,10,1
0.029927,0.026769,24,10,1
0.02504,0.021882,24,10,1
0.021383,0.018225,24,10,0
0.021593,0.018435,23,9,0
0.026997,0.023839,23,9,0
0.016131,0.012973,23,9,0
0.019906,0.016748,24,10,0
0.014309,0.011151,24,10,0
0.013279,0.010121,24,10,0
0.0081493,0.0049913,23,9,0
0.015223,0.012065,51,37,1
0.034725,0.031567,44,30,1
0.05985,0.056692,27,13,1
0.077314,0.074156,20,6,1
0.14761,0.14445,16,2,1
0.13478,0.13163,15,1,1
0.15061,0.14746,16,2,1
0.15848,0.15532,16,2,1
0.11248,0.10932,18,4,1
0.085871,0.082713,22,8,1
0.045796,0.042638,23,9,1
0.064682,0.061524,24,10,1
0.09992,0.096762,18,4,1
0.14816,0.145,18,4,1
0.17471,0.17156,19,5,1
0.19968,0.19653,20,6,1
0.20186,0.1987,20,6,1
0.24106,0.2379,20,6,1
0.25833,0.25517,21,7,1
0.20035,0.1972,23,9,1
0.14297,0.13982,26,12,1
0.1459,0.14274,30,16,1
0.13899,0.13583,33,19,1
0.15041,0.14726,34,20,1
0.18429,0.18114,34,20,1
0.20303,0.19987,34,20,1
0.1711,0.16795,33,19,1
0.18162,0.17846,35,21,1
0.14868,0.14474,37,23,1
0.13753,0.132,38,24,1
0.14484,0.13931,39,25,1
0.13044,0.12491,40,26,1
0.12118,0.11565,44,30,1
0.1262,0.12067,45,31,1
0.14172,0.13619,46,32,1
0.13113,0.1256,47,33,1
0.13258,0.12705,47,33,1
0.14569,0.14016,48,34,1
0.14243,0.1369,47,33,1
0.13539,0.12986,47,33,1
0.16352,0.15799,47,33,1
0.17296,0.16743,48,34,1
0.15639,0.15086,49,35,1
0.14013,0.1346,49,35,1
0.14527,0.13974,49,35,1
0.15157,0.14604,50,35,1
0.12423,0.1187,51,36,1
0.11227,0.10674,53,38,1
0.10844,0.10291,53,38,1
0.098475,0.092944,53,38,1
0.086869,0.081338,53,38,1
0.099074,0.093543,53,38,1
0.12333,0.1178,54,39,1
0.12388,0.11835,54,39,1
0.13522,0.12969,53,38,1
0.12556,0.12003,54,39,1
0.13577,0.13024,53,38,1
0.14083,0.1353,51,36,1
0.13206,0.12653,50,35,1
0.14141,0.13588,50,35,1
0.15357,0.14804,51,36,1
0.15148,0.14595,52,37,1
0.14044,0.13491,52,37,1
0.1244,0.11887,53,38,1
0.11452,0.10899,53,38,1
0.12819,0.12265,53,38,1
0.11706,0.11153,53,38,1
0.13503,0.1295,53,38,1
0.16832,0.16279,52,37,1
0.13444,0.12891,51,36,1
0.13508,0.12955,50,35,1
0.12302,0.11749,50,35,1
0.11161,0.10608,50,35,1
0.11737,0.11184,49,34,1
0.11137,0.10584,50,35,1
0.10614,0.10061,50,35,1
0.13514,0.12961,49,34,1
0.14281,0.13728,49,34,1
0.14798,0.14245,50,35,1
0.1346,0.12907,51,36,1
0.15245,0.14692,50,35,1
0.16176,0.15623,50,35,1
0.15462,0.14909,51,36,1
0.12706,0.12153,52,37,1
0.14023,0.1347,52,37,1
0.13661,0.13108,51,36,1
0.11704,0.11151,52,37,1
0.11642,0.11089,52,37,1
0.11786,0.11233,51,36,1
0.092279,0.086748,51,36,1
0.13972,0.13419,51,36,1
0.12867,0.12314,51,36,1
0.1119,0.10637,50,35,1
0.11882,0.11329,48,33,1
0.13471,0.12917,48,33,1
0.16203,0.1565,49,34,1
0.15316,0.14763,49,34,1
0.15784,0.15231,48,33,1
0.089427,0.083896,48,33,1
0.11831,0.11278,48,33,1
0.14458,0.13905,48,33,1
0.17479,0.16926,48,33,1
0.16938,0.16385,48,33,1
0.12197,0.11644,45,30,1
0.15749,0.15196,46,31,1
0.13858,0.13305,46,31,1
0.1542,0.14867,46,31,1
0.1637,0.15817,45,30,1
0.14544,0.13991,44,29,1
0.16113,0.1556,43,28,1
0.13913,0.1336,43,28,1
0.13943,0.1339,42,27,1
0.13872,0.13319,44,29,1
0.15302,0.14749,45,30,1
0.17669,0.17116,45,30,1
0.16483,0.1593,44,29,1
0.12885,0.12332,136,121,1
0.15208,0.14655,42,27,1
0.14401,0.13848,42,27,1
0.1597,0.15417,40,25,1
0.14713,0.1416,39,24,1
0.14447,0.13894,39,24,1
0.11099,0.10546,42,27,1
0.17086,0.16533,42,27,1
0.21209,0.20656,39,24,1
0.20913,0.2036,39,24,1
0.17575,0.17022,41,26,1
0.21362,0.20809,41,26,1
0.23639,0.23086,40,25,1
0.20039,0.19486,39,24,1
0.23169,0.22615,39,24,1
0.22842,0.22062,39,24,1
0.25681,0.24901,39,24,1
0.18799,0.18019,38,23,1
0.16901,0.16121,37,22,1
0.20269,0.19489,39,24,1
0.21834,0.21054,40,25,1
0.22932,0.22151,40,25,1
0.22226,0.21446,39,24,1
0.22781,0.22001,39,24,1
0.19269,0.18488,39,24,1
0.16137,0.15357,129,114,1
0.1369,0.1291,38,23,1
0.14959,0.14179,128,113,1
0.16368,0.15587,38,23,1
0.15429,0.14649,38,23,1
0.18345,0.17565,37,22,1
0.17714,0.16934,36,21,1
0.22553,0.21773,37,22,1
0.21158,0.20378,38,23,1
0.18065,0.17285,36,21,1
0.21749,0.20968,35,20,1
0.20726,0.19946,34,19,1
0.20499,0.19718,33,18,1
0.20843,0.20062,31,16,1
0.21076,0.20296,29,14,1
0.2079,0.2001,28,13,1
0.18681,0.17901,28,13,1
0.1798,0.172,30,15,1
0.18284,0.17504,32,17,1
0.17945,0.17165,31,16,1
0.17794,0.17013,28,13,1
0.17308,0.16528,27,12,1
0.0904,0.082596,31,16,1
0.063904,0.0561,29,14,1
0.06268,0.054876,29,14,1
0.074009,0.066205,29,14,1
0.058146,0.050343,30,15,1
0.055842,0.048038,29,14,1
0.055738,0.047935,29,14,1
0.050771,0.042967,29,14,1
0.052445,0.044642,29,14,1
0.040581,0.032777,29,14,0
0.042427,0.034623,29,14,0
0.04223,0.034426,29,14,0
0.029987,0.022184,30,15,0
0.02804,0.020236,29,14,0
0.023622,0.015818,29,14,0
0.019224,0.01142,30,15,0
0.020209,0.012405,28,13,0
0.018089,0.010285,29,14,0
0.015481,0.0076767,29,14,0
0.015393,0.0075892,29,14,0
0.003035,0,28,13,0
0.010918,0,35,0,0
0.0096754,0,37,2,0
0.012183,0.002508,39,4,0
0.0092403,0,33,0,0
0.014055,0.0048144,35,2,1
0.027326,0.018086,71,38,1
0.046518,0.037278,33,0,1
0.10144,0.092198,29,0,1
0.11286,0.10362,29,0,1
0.10798,0.098741,27,0,1
0.073758,0.064518,28,1,1
0.052312,0.043072,29,2,1
0.06217,0.05293,29,2,1
0.082092,0.072851,31,4,1
0.097738,0.088497,33,6,1
0.089326,0.080085,35,8,1
0.10846,0.099219,33,6,1
0.11381,0.10457,31,4,1
0.13077,0.12153,31,4,1
0.12199,0.11275,30,3,1
0.10706,0.097822,28,1,1
0.1158,0.10656,27,0,1
0.13449,0.12525,27,0,1
0.14258,0.13334,26,0,1
0.13777,0.12853,25,0,1
0.17294,0.1637,25,0,1
0.16829,0.15905,25,0,1
0.18928,0.18004,24,0,1
0.20843,0.19919,23,0,1
0.2271,0.21786,23,0,1
0.2251,0.21586,25,2,1
0.18368,0.17444,27,4,1
0.14689,0.13765,27,4,1
0.16913,0.15989,28,5,1
0.20679,0.19755,28,5,1
0.20328,0.19404,29,6,1
0.22004,0.2108,28,5,1
0.21337,0.20412,28,5,1
0.19667,0.18743,28,5,1
0.1882,0.17896,28,5,1
0.201,0.19176,28,5,1
0.21231,0.20307,28,5,1
0.22895,0.2197,29,6,1
0.19046,0.18122,29,6,1
0.15736,0.14812,29,6,1
0.18058,0.17134,28,5,1
0.19964,0.1904,28,5,1
0.19057,0.18133,29,6,1
0.24686,0.23762,28,5,1
0.26078,0.25154,27,4,1
0.30487,0.29563,27,4,1
0.25817,0.24893,28,5,1
0.25379,0.24455,28,5,1
0.20272,0.19348,28,5,1
0.20926,0.20002,29,6,1
0.24856,0.23932,29,6,1
0.23143,0.22219,31,8,1
0.19928,0.19003,31,8,1
0.20289,0.19365,31,8,1
0.18613,0.17689,32,9,1
0.14606,0.13682,34,11,1
0.13104,0.1218,35,12,1
0.094821,0.085581,32,9,1
0.070513,0.061272,32,9,1
0.072859,0.063619,31,8,1
0.083122,0.073882,31,8,1
0.069352,0.060112,30,7,1
0.070242,0.061002,31,8,1
0.047016,0.037776,32,9,1
0.041793,0.032552,31,8,0
0.045123,0.035883,31,8,0
0.043718,0.034478,32,9,0
0.038144,0.028904,31,8,0
0.04188,0.03264,30,7,0
0.039269,0.030029,31,8,0
0.034721,0.025481,31,8,0
0.032805,0.023564,32,9,0
0.023353,0.014113,31,8,0
0.01372,0.00448,79,56,0
0.02274,0.013499,31,8,0
0.018717,0.0094766,32,9,0
0.02171,0.012469,32,9,0
0.015325,0.0060843,32,9,0
0.017467,0.0082267,113,90,1
0.036359,0.027118,37,14,1
0.072451,0.06321,28,5,1
0.090504,0.081264,26,3,1
0.1154,0.10616,24,1,1
0.11175,0.10251,22,0,1
0.076694,0.067454,23,1,1
0.096248,0.087007,24,2,1
0.10521,0.095971,24,2,1
0.10719,0.09795,24,2,1
0.13128,0.12204,24,2,1
0.16773,0.15849,24,2,1
0.23356,0.22432,24,2,1
0.25806,0.24882,23,1,1
0.25823,0.24899,23,1,1
0.27221,0.26297,23,1,1
0.37062,0.36138,23,1,1
0.30557,0.29633,24,2,1
0.34712,0.33788,24,2,1
0.34511,0.33587,25,3,1
0.27564,0.2664,27,5,1
0.21159,0.20235,27,5,1
0.27051,0.26127,27,5,1
0.28153,0.27229,26,4,1
0.30219,0.29295,26,4,1
0.27414,0.2649,26,4,1
0.25014,0.2409,27,5,1
0.27147,0.26223,26,4,1
0.27398,0.26474,25,3,1
0.30971,0.30047,24,2,1
0.35305,0.34381,24,2,1
0.33018,0.32094,24,2,1
0.31228,0.30304,24,2,1
0.34265,0.33341,24,2,1
0.37016,0.36092,25,3,1
0.35304,0.3438,25,3,1
0.38087,0.37163,25,3,1
0.39369,0.38445,24,2,1
0.39277,0.38353,24,2,1
0.38289,0.37364,25,3,1
0.36397,0.35473,25,3,1
0.38674,0.3775,25,3,1
0.33901,0.32977,24,2,1
0.33326,0.32402,24,2,1
0.29974,0.2905,24,2,1
0.31213,0.30289,24,2,1
0.26574,0.2565,25,3,1
0.35889,0.34965,25,3,1
0.28881,0.27957,26,4,1
0.2724,0.26316,26,4,1
0.27801,0.26877,26,4,1
0.21317,0.20393,28,6,1
0.14124,0.132,30,8,1
0.14947,0.14023,33,11,1
0.14469,0.13545,35,13,1
0.12212,0.11288,37,15,1
0.119,0.10976,40,18,1
0.12596,0.11672,42,20,1
0.12654,0.1173,43,21,1
0.12416,0.11492,44,22,1
0.11805,0.10881,45,23,1
0.091929,0.082688,46,24,1
0.13335,0.12411,46,24,1
0.11759,0.10835,46,24,1
0.11786,0.10862,46,24,1
0.15188,0.14264,46,24,1
0.14747,0.13823,45,23,1
0.13369,0.12445,46,24,1
0.15554,0.1463,46,24,1
0.13784,0.1286,45,23,1
0.13493,0.12569,46,24,1
0.15092,0.14168,45,23,1
0.17979,0.17055,44,22,1
0.16772,0.15848,43,21,1
0.16806,0.15882,43,21,1
0.15801,0.14877,42,20,1
0.15652,0.14728,42,20,1
0.16352,0.15427,42,20,1
0.15873,0.14949,42,20,1
0.16382,0.15458,41,19,1
0.16558,0.15634,40,18,1
0.15416,0.14492,39,17,1
0.18753,0.17829,40,18,1
0.18392,0.17468,40,18,1
0.17441,0.16517,40,18,1
0.1825,0.17326,39,17,1
0.19396,0.18472,39,17,1
0.20251,0.19327,40,18,1
0.17097,0.16173,42,20,1
0.17315,0.16391,41,19,1
0.17741,0.16817,41,19,1
0.18325,0.17401,42,20,1
0.16624,0.157,43,21,1
0.14114,0.1319,43,21,1
0.12928,0.12004,43,21,1
0.13589,0.12665,43,21,1
0.15707,0.14783,44,22,1
0.16619,0.15695,44,22,1
0.13362,0.12438,43,21,1
0.12615,0.11691,140,118,1
0.12572,0.11648,140,118,1
0.14119,0.13195,44,22,1
0.14632,0.13708,43,21,1
0.14874,0.1395,41,19,1
0.1622,0.15296,40,18,1
0.13307,0.12383,41,19,1
0.16227,0.15302,40,18,1
0.17991,0.17067,39,17,1
0.18074,0.1715,39,17,1
0.20662,0.19738,40,18,1
0.18171,0.17247,41,19,1
0.17121,0.16197,42,20,1
0.16055,0.15131,43,21,1
0.12375,0.11451,45,23,1
0.10124,0.092001,46,24,1
0.096092,0.086851,46,24,1
0.12547,0.11623,45,23,1
0.1486,0.13936,45,23,1
0.14045,0.13121,45,23,1
0.10118,0.091944,47,25,1
0.095474,0.086234,49,27,1
0.096555,0.087314,47,25,1
0.080595,0.071354,47,25,1
0.086575,0.077334,47,25,1
0.088784,0.079543,47,25,1
0.099332,0.090092,47,25,1
0.093611,0.084371,46,24,1
0.10276,0.093521,46,24,1
0.10273,0.093493,45,23,1
0.076328,0.067088,139,117,1
0.10409,0.094849,42,20,1
0.13848,0.12924,41,19,1
0.14699,0.13775,41,19,1
0.1557,0.14646,41,19,1
0.14472,0.13548,42,20,1
0.12356,0.11432,43,21,1
0.12804,0.1188,42,20,1
0.11697,0.10773,137,115,1
0.11298,0.10374,138,116,1
0.14753,0.13829,43,21,1
0.15869,0.14945,42,20,1
0.15609,0.14685,41,19,1
0.14892,0.13968,41,19,1
0.15438,0.14514,41,19,1
0.14882,0.13958,41,19,1
0.15378,0.14454,41,19,1
0.15698,0.14774,42,20,1
0.155,0.14576,42,20,1
0.17446,0.16522,41,19,1
0.18543,0.17619,39,17,1
0.16719,0.15795,38,16,1
0.15408,0.14484,37,15,1
0.14831,0.13907,125,103,1
0.17122,0.16197,35,13,1
0.18591,0.17667,34,12,1
0.1924,0.18316,33,11,1
0.18331,0.17407,33,11,1
0.22861,0.21937,33,11,1
0.20293,0.19369,33,11,1
0.22103,0.21179,32,10,1
0.22162,0.2079,32,10,1
0.22792,0.2142,32,10,1
0.23467,0.22095,32,10,1
0.21864,0.20492,31,9,1
0.21148,0.19776,30,8,1
0.24139,0.22767,31,9,1
0.21351,0.19979,32,10,1
0.2039,0.19018,33,11,1
0.22468,0.21095,32,10,1
0.22363,0.20991,33,11,1
0.1308,0.11708,36,14,1
0.14901,0.13529,38,16,1
0.16007,0.14635,36,14,1
0.18867,0.17494,35,13,1
0.15623,0.14251,37,15,1
0.16896,0.15524,39,17,1
0.15911,0.14539,38,16,1
0.15938,0.14566,35,13,1
0.18935,0.17563,33,11,1
0.16647,0.15275,33,11,1
0.16762,0.1539,34,12,1
0.1449,0.13118,36,14,1
0.085247,0.071527,37,15,1
0.040798,0.027078,48,26,1
0.058918,0.045198,36,14,1
0.046568,0.032847,36,14,1
0.048126,0.034405,35,13,1
0.048163,0.034443,35,13,1
0.043653,0.029932,34,12,1
0.030159,0.016439,35,13,1
0.034813,0.021092,35,13,1
0.027127,0.013407,35,13,1
0.027553,0.013833,34,12,1
0.02379,0.01007,35,13,0
0.021353,0.0076327,35,13,0
0.020213,0.0064932,36,14,0
0.01536,0.00164,35,13,0
0.013608,0,36,14,0
0.012058,0,35,13,0
0.012959,0.0009013,35,13,0
0.0096112,0,36,14,0
0.0098207,0.00020947,35,13,0
0.011922,0.0023111,35,13,0
0.0076465,0,36,14,0
0.0079065,0.00026003,34,12,0
0.0065055,0,35,13,0
0.0039222,0,36,14,0
0.0042111,0.00028897,35,13,0
0.0043835,0.00046132,36,14,0
0.0034651,0,35,13,0
0.0029635,0,34,12,0
0.0039376,0.00097414,89,67,0
0.018153,0.015189,45,23,0
0.037293,0.03433,29,7,1
0.088482,0.085518,24,2,1
0.11109,0.10813,22,0,1
0.12981,0.12685,19,0,1
0.14541,0.14244,17,0,1
0.13919,0.13622,17,0,1
0.15954,0.15658,17,0,1
0.17078,0.16782,19,2,1
0.17388,0.17092,20,3,1
0.092823,0.08986,17,0,1
0.18009,0.17713,16,0,1
0.19719,0.19423,15,0,1
0.18731,0.18435,15,0,1
0.14472,0.14176,15,0,1
0.22921,0.22624,14,0,1
0.2579,0.25494,15,1,1
0.21717,0.2142,15,1,1
0.14769,0.14472,16,2,1
0.13432,0.13136,16,2,1
0.094746,0.091782,16,2,1
0.097931,0.094967,16,2,1
0.1109,0.10793,16,2,1
0.12073,0.11777,16,2,1
0.089254,0.08629,19,5,1
0.082006,0.079042,21,7,1
0.12098,0.11801,23,9,1
0.10434,0.10138,27,13,1
0.093833,0.09087,27,13,1
0.084568,0.081604,26,12,1
0.099969,0.097005,23,9,1
0.13972,0.13676,24,10,1
0.13685,0.13389,24,10,1
0.14864,0.14568,24,10,1
0.19672,0.19376,24,10,1
0.21733,0.21437,23,9,1
0.22369,0.22073,23,9,1
0.20381,0.20085,22,8,1
0.18924,0.18627,21,7,1
0.19043,0.18746,19,5,1
0.18021,0.17725,19,5,1
0.22074,0.21777,19,5,1
0.22551,0.22255,19,5,1
0.22956,0.2266,19,5,1
0.20511,0.20214,19,5,1
0.21857,0.21561,19,5,1
0.18774,0.18477,19,5,1
0.21313,0.21017,20,6,1
0.20512,0.20215,21,7,1
0.1868,0.18383,22,8,1
0.17363,0.17067,23,9,1
0.15135,0.14839,23,9,1
0.1251,0.12214,23,9,1
0.21477,0.21181,23,9,1
0.20387,0.2009,21,7,1
0.22143,0.21847,21,7,1
0.26732,0.26436,21,7,1
0.21197,0.20901,22,8,1
0.26572,0.26276,22,8,1
0.25668,0.25372,23,9,1
0.24026,0.2373,23,9,1
0.23252,0.22956,22,8,1
0.18042,0.17745,20,6,1
0.16947,0.16651,20,6,1
0.20405,0.20109,21,7,1
0.20502,0.20206,22,8,1
0.18411,0.18114,22,8,1
0.14746,0.1445,20,6,1
0.15595,0.15299,21,7,1
0.16918,0.16622,21,7,1
0.15468,0.15171,21,7,1
0.15635,0.15339,21,7,1
0.13982,0.13686,21,7,1
0.15905,0.15609,21,7,1
0.17025,0.16728,23,9,1
0.1605,0.15754,24,10,1
0.17205,0.16909,24,10,1
0.16613,0.16317,23,9,1
0.13498,0.13202,23,9,1
0.084503,0.08154,25,11,1
0.050635,0.047671,24,10,1
0.062818,0.059855,24,10,1
0.05825,0.055287,23,9,1
0.052627,0.049664,24,10,1
0.046527,0.043564,23,9,1
0.048527,0.045564,23,9,1
0.048387,0.045424,23,9,1
0.033026,0.030063,24,10,1
0.037019,0.034055,24,10,1
0.029786,0.026823,23,9,0
0.02655,0.023587,23,9,0
0.02651,0.023546,24,10,0
0.0203,0.017337,24,10,0
0.017939,0.014975,24,10,0
0.016867,0.013903,23,9,0
0.013581,0.010618,24,10,0
0.013471,0.010507,23,9,0
0.013524,0.010561,23,9,0
0.014233,0.01127,23,9,0
0.010151,0.0071874,23,9,0
0.0078949,0.0049315,24,10,0
0.0055082,0.0025448,23,9,0
0.010522,0.0075582,91,77,0
0.025712,0.022749,42,28,0
0.071418,0.068454,29,15,1
0.10933,0.10636,27,13,1
0.099548,0.096585,25,11,1
0.079041,0.076078,26,12,1
0.072726,0.069762,28,14,1
0.06335,0.060387,29,15,1
0.06916,0.066197,29,15,1
0.064087,0.061124,32,18,1
0.060769,0.057806,33,19,1
0.075916,0.072952,32,18,1
0.088264,0.0853,29,15,1
0.11125,0.10829,28,14,1
0.12757,0.1246,27,13,1
0.15381,0.15085,26,12,1
0.15231,0.14935,24,10,1
0.18029,0.17733,23,9,1
0.16784,0.16488,22,8,1
0.15586,0.1529,21,7,1
0.14009,0.13712,20,6,1
0.13846,0.1355,19,5,1
0.12358,0.12062,19,5,1
0.11206,0.1091,19,5,1
0.10734,0.10437,19,5,1
0.11201,0.10904,19,5,1
0.11991,0.11695,18,4,1
0.1664,0.16343,20,6,1
0.18009,0.17712,21,7,1
0.20901,0.20604,20,6,1
0.10015,0.097189,19,5,1
0.069744,0.066781,19,5,1
0.058141,0.055177,17,3,1
0.05343,0.050466,20,6,1
0.078291,0.075328,15,1,1
0.056757,0.053794,22,8,1
0.098528,0.095565,22,8,1
0.086922,0.083958,23,9,1
0.089226,0.086263,23,9,1
0.054657,0.051694,98,84,1
0.061093,0.058129,102,88,1
0.050239,0.047276,28,14,1
0.044751,0.041787,24,10,1
0.031963,0.029,24,10,1
0.039302,0.036339,23,9,1
0.032672,0.029708,23,9,1
0.038121,0.035158,23,9,1
0.026161,0.023198,23,9,1
0.023458,0.020495,24,10,1
0.027161,0.024198,23,9,1
0.019187,0.016224,23,9,1
0.013639,0.010676,23,9,1
0.018324,0.01536,22,8,0
0.020945,0.017981,23,9,0
0.019635,0.016671,22,8,0
0.0081614,0.0051979,23,9,0
0.0094576,0.0064942,23,9,0
0.013675,0.010711,22,8,0
0.0076971,0.0047337,19,5,0
0.01544,0.012477,45,31,1
0.036155,0.033191,42,28,1
0.052297,0.049334,29,15,1
0.095495,0.092531,25,11,1
0.099066,0.096103,22,8,1
0.081681,0.078717,23,9,1
0.085211,0.082248,24,10,1
0.083057,0.080094,25,11,1
0.080193,0.07723,25,11,1
0.084624,0.081661,27,13,1
0.086347,0.083383,29,15,1
0.077691,0.074727,25,11,1
0.10208,0.099119,22,8,1
0.10025,0.097291,22,8,1
0.1047,0.10173,22,8,1
0.12189,0.11893,23,9,1
0.12482,0.12185,22,8,1
0.10886,0.1059,23,9,1
0.082475,0.079512,24,10,1
0.06109,0.058126,23,9,1
0.063631,0.060668,23,9,1
0.058295,0.055331,23,9,1
0.072843,0.06988,22,8,1
0.085297,0.082334,22,8,1
0.063041,0.060078,24,10,1
0.05962,0.056656,84,70,1
0.066282,0.063319,87,73,1
0.066436,0.063473,86,72,1
0.10723,0.10427,22,8,1
0.10443,0.10147,23,9,1
0.096353,0.09339,24,10,1
0.067052,0.064089,25,11,1
0.047936,0.044973,24,10,1
0.043706,0.040742,24,10,1
0.034644,0.03168,23,9,1
0.049881,0.046917,23,9,1
0.040848,0.037884,24,10,1
0.032128,0.029165,23,9,1
0.038774,0.035811,24,10,1
0.030237,0.027273,24,10,1
0.025151,0.022188,24,10,1
0.021512,0.018548,24,10,0
0.021616,0.018652,23,9,0
0.026971,0.024008,23,9,0
0.016067,0.013104,23,9,0
0.020111,0.017148,24,10,0
0.014209,0.011246,24,10,0
0.013303,0.010339,24,10,0
0.007949,0.0049855,23,9,0
0.015071,0.012107,51,37,1
0.034807,0.031844,44,30,1
0.059576,0.056612,27,13,1
0.077385,0.074422,20,6,1
0.14758,0.14462,16,2,1
0.13486,0.1319,15,1,1
0.15053,0.14756,16,2,1
0.15826,0.1553,16,2,1
0.11237,0.10941,18,4,1
0.085753,0.082789,22,8,1
0.045866,0.042903,23,9,1
0.064715,0.061751,24,10,1
0.1,0.09704,18,4,1
0.1481,0.14513,18,4,1
0.17474,0.17178,19,5,1
0.1997,0.19673,20,6,1
0.20203,0.19907,20,6,1
0.24104,0.23808,20,6,1
0.25844,0.25547,21,7,1
0.20038,0.19742,23,9,1
0.14272,0.13976,26,12,1
0.1457,0.14274,30,16,1
0.13886,0.13589,33,19,1
0.1505,0.14753,34,20,1
0.18431,0.18135,34,20,1
0.2031,0.20014,34,20,1
0.17112,0.16816,33,19,1
0.18156,0.17859,35,21,1
0.14864,0.1447,37,23,1
0.13766,0.13215,38,24,1
0.14502,0.13952,39,25,1
0.13094,0.12543,40,26,1
0.12119,0.11568,44,30,1
0.12633,0.12083,45,31,1
0.14186,0.13635,46,32,1
0.13107,0.12556,47,33,1
0.13261,0.1271,47,33,1
0.14568,0.14017,48,34,1
0.14247,0.13696,47,33,1
0.13526,0.12975,47,33,1
0.16341,0.1579,47,33,1
0.17275,0.16724,48,34,1
0.15626,0.15075,49,35,1
0.13984,0.13433,49,35,1
0.14496,0.13945,49,35,1
0.15148,0.14597,50,35,1
0.12444,0.11893,51,36,1
0.11229,0.10678,53,38,1
0.10862,0.10311,53,38,1
0.098607,0.093098,53,38,1
0.086896,0.081387,53,38,1
0.098965,0.093457,53,38,1
0.12289,0.11739,54,39,1
0.12463,0.11912,54,39,1
0.13516,0.12965,53,38,1
0.12563,0.12012,54,39,1
0.13593,0.13043,53,38,1
0.14099,0.13548,51,36,1
0.13205,0.12654,50,35,1
0.14154,0.13603,50,35,1
0.15356,0.14805,51,36,1
0.15156,0.14605,52,37,1
0.1404,0.1349,52,37,1
0.1245,0.11899,53,38,1
0.11439,0.10888,53,38,1
0.12806,0.12255,53,38,1
0.11695,0.11144,53,38,1
0.13521,0.1297,53,38,1
0.16849,0.16298,52,37,1
0.13439,0.12888,51,36,1
