@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
106.76,106.37,5.6995,0.054081,6309.2,6201.6,0.2105,0.2105,34,15,0
103.62,103.23,5.6816,0.071954,6244.6,6137,0.19128,0.19128,30,19,0
95.932,95.542,5.5742,0.17931,839.79,732.13,0.18347,0.18347,32,17,0
78.807,78.417,5.6295,0.124,796.73,689.06,0.17731,0.17731,35,14,0
75.804,75.414,5.5732,0.18032,968.99,861.33,0.2295,0.2295,29,20,0
67.388,66.998,5.5671,0.18643,710.6,602.93,0.30137,0.30137,30,19,0
52.072,51.682,5.5849,0.16865,1119.7,1012.1,0.37324,0.37324,23,26,0
35.938,35.548,5.585,0.16851,215.33,107.67,0.13165,0.13165,40,9,0
34.509,34.119,5.5543,0.19923,258.4,150.73,0.08617,0.08617,49,0,0
37.924,37.534,5.533,0.22049,1033.6,925.93,0.26577,0.26577,36,13,0
31.06,30.669,4.6555,1.098,602.93,495.26,0.32398,0.32398,2,47,0
87.253,86.863,5.5092,0.24439,602.93,495.26,0.32834,0.32834,2,47,0
675.24,0,4.6539,0,732.13,0,0.459,0,4,0,0
548.95,0,4.9322,0,150.73,0,0.44837,0,4,0,0
560.59,11.633,4.8992,0.032955,1033.6,882.86,0.56045,0.11208,3,1,0
373.65,0,4.992,0,172.27,21.533,0.35674,0,3,1,0
301.49,0,4.937,0.055036,796.73,646,0.28126,0,5,0,0
509.49,208.01,4.8143,0.17766,710.6,559.86,0.26691,0,3,2,0
564.31,262.83,4.7358,0.2562,172.27,21.533,0.2419,0,4,1,0
601.34,299.85,4.6908,0.30124,172.27,21.533,0.3595,0.1176,2,3,0
895.08,593.59,4.6436,0.34839,323,172.27,0.25151,0.0096148,4,1,1
1298.3,996.79,4.5885,0.40348,689.06,538.33,0.28386,0.041963,2,3,1
1979.6,1678.1,4.3997,0.59225,344.53,193.8,0.42104,0.17914,2,3,1
2045.7,1744.2,4.6457,0.3463,323,172.27,0.48927,0.24738,5,0,1
2763.3,2461.9,4.5995,0.3925,344.53,193.8,0.61413,0.37223,4,1,1
2821.2,2519.7,4.4994,0.49258,344.53,193.8,0.33236,0.090459,2,3,1
3025.7,2724.2,4.6234,0.36858,452.2,301.46,0.64627,0.40437,2,3,1
3580.1,3278.6,4.6797,0.31231,452.2,301.46,0.46492,0.22302,3,2,1
3461.8,3160.3,4.5499,0.44209,452.2,301.46,0.52127,0.27937,2,3,1
3170.6,2869.1,4.5608,0.43122,538.33,387.6,0.84294,0.60104,2,3,1
3422.8,3121.3,4.3939,0.59807,516.8,366.06,1.1895,0.94759,2,3,1
3054.9,2753.4,4.4014,0.59061,538.33,387.6,1.0175,0.77565,2,3,1
2965.4,2663.9,4.3383,0.65366,538.33,387.6,1.0979,0.85597,2,3,1
2680.3,2378.8,4.3832,0.60881,538.33,387.6,0.82513,0.58323,2,3,1
1554.3,1252.8,4.5692,0.42283,430.66,279.93,0.93134,0.68945,2,3,1
967.85,666.36,4.7699,0.22211,430.66,279.93,1.1798,0.93791,2,3,1
1477,1175.6,4.4485,0.54353,430.66,279.93,1.3996,1.1577,2,3,1
1092.4,790.9,4.5987,0.39334,430.66,279.93,1.2867,1.0448,2,3,1
1384.8,1083.4,4.7076,0.28442,430.66,279.93,0.84855,0.60665,1,4,1
1250.1,948.59,4.6387,0.35328,430.66,279.93,1.0494,0.80754,2,3,1
1036.2,734.67,4.7834,0.20864,430.66,279.93,1.1748,0.93295,2,3,1
1116.2,814.7,4.6838,0.30818,430.66,279.93,1.2633,1.0214,2,3,1
1252.8,951.35,4.4023,0.58968,430.66,279.93,1.5004,1.2585,2,3,1
1412.2,1110.7,4.5597,0.43232,430.66,279.93,1.236,0.99413,2,3,1
1349.6,1048.1,4.6035,0.38853,452.2,301.46,1.133,0.89108,2,3,1
1458.2,1156.7,4.5977,0.3943,430.66,279.93,1.0494,0.80749,2,3,1
1457.3,1155.8,4.618,0.37396,430.66,279.93,1.1137,0.87176,2,3,1
1348,1046.5,4.6317,0.36033,430.66,279.93,1.1357,0.89383,2,3,1
2084.3,1782.8,4.5186,0.47342,430.66,279.93,1.1187,0.87678,2,3,1
2348.5,2047,4.5953,0.39667,430.66,279.93,0.95886,0.71696,2,3,1
2622.1,2320.7,4.5938,0.39816,452.2,301.46,0.83252,0.59062,2,3,1
2247.4,1945.9,4.6689,0.32308,409.13,258.4,0.39715,0.15525,4,1,1
2074.5,1773.1,4.605,0.38697,516.8,366.06,0.74511,0.50321,2,3,1
1769.4,1467.9,4.6869,0.3051,452.2,301.46,0.83819,0.59629,2,3,1
1541.1,1239.6,4.7527,0.23932,430.66,279.93,0.86116,0.61926,3,2,1
2317.3,2015.8,4.5806,0.41138,452.2,301.46,0.81897,0.57707,2,3,1
2230.8,1929.3,4.504,0.48795,430.66,279.93,0.65705,0.41516,2,3,1
1605.8,1304.4,4.8008,0.19122,430.66,279.93,0.77109,0.52919,1,4,1
1682.2,1380.7,4.7249,0.26709,409.13,258.4,1.1194,0.8775,1,4,1
1829.3,1527.9,4.7645,0.2275,430.66,279.93,1.1649,0.92301,1,4,1
986.82,685.33,4.9359,0.056129,387.6,236.87,0.7624,0.52051,1,4,1
1701.3,1399.8,4.6576,0.33441,409.13,258.4,0.63909,0.39719,1,4,1
1882.7,1581.2,4.5829,0.40909,387.6,236.87,0.66397,0.42207,1,4,1
2032.9,1731.4,4.5367,0.4553,409.13,258.4,1.09,0.84809,1,4,1
1285.6,984.07,4.7175,0.27445,387.6,236.87,1.1172,0.87527,1,4,1
1308,1006.5,4.6803,0.31172,387.6,236.87,1.0483,0.80645,1,4,1
1285.3,983.78,4.7351,0.25689,387.6,236.87,1.1563,0.91439,1,4,1
1545,1243.5,4.7606,0.23138,387.6,236.87,1.084,0.84215,1,4,1
1454.3,1152.8,5.1268,0,409.13,258.4,0.76521,0.52331,8,0,1
3278.6,2977.1,5.1151,0.011708,387.6,236.87,0.6864,0.4445,8,0,1
3764.6,3463.1,5.2302,0,387.6,236.87,0.48763,0.24574,8,0,1
4219.6,3918.1,5.1859,0.04432,366.06,215.33,0.57942,0.33752,9,0,1
5142.9,4841.4,5.2575,0,1076.7,925.93,0.56486,0.32297,9,0,1
5629,5327.5,5.2614,0,344.53,193.8,0.33319,0.091293,6,3,1
5860,5558.6,5.2891,0,2605.5,2454.8,0.3092,0.067307,9,0,1
5903,5601.5,5.2885,0.00054112,2627.1,2476.3,0.39524,0.15334,9,0,1
6053.4,5751.9,5.2966,0,2605.5,2454.8,0.31065,0.06875,9,0,1
6827.3,6525.8,5.3486,0,2756.2,2605.5,0.41232,0.17042,10,0,1
6819.9,6518.4,5.3122,0.036346,2777.8,2627.1,0.33975,0.097848,10,0,1
7081.9,6780.5,5.2817,0.066861,2756.2,2605.5,0.39635,0.15446,10,0,1
7619.1,7317.6,5.2786,0.069932,516.8,366.06,0.53954,0.29765,10,0,1
7356,7054.5,5.1529,0.19572,516.8,366.06,0.62914,0.38724,10,0,1
7241.7,6940.2,5.2123,0.13624,538.33,387.6,0.7239,0.48201,11,0,1
6936.6,6635.2,5.0984,0.25019,538.33,387.6,0.789,0.5471,9,2,1
6898.6,6597.1,5.1627,0.18588,538.33,387.6,0.89269,0.65079,4,7,1
6719.3,6417.8,5.1389,0.20972,516.8,366.06,0.90041,0.65851,4,7,1
7448.6,7147.2,5.2937,0.054825,516.8,366.06,0.76568,0.52378,5,6,1
6853.7,6552.2,5.3285,0.020044,516.8,366.06,0.49896,0.25706,10,1,1
7241.9,6940.4,5.3523,0,495.26,344.53,0.56464,0.32275,8,3,1
7707.7,7406.2,5.2808,0.071449,495.26,344.53,0.59501,0.35312,10,1,1
7291,6989.5,5.3042,0.048022,1378.1,1227.4,0.5466,0.30471,10,1,1
8089.8,7788.3,5.3278,0.024521,409.13,258.4,0.56332,0.32142,7,4,1
8434.2,8132.7,5.3939,0,387.6,236.87,0.46221,0.22032,9,2,1
6633.6,6332.1,5.2905,0.1034,495.26,344.53,0.61939,0.37749,11,0,1
5603.2,5301.7,5.3357,0.058153,2950,2799.3,0.62817,0.38627,11,0,1
4796.4,4494.9,5.3138,0.080008,2907,2756.2,0.6776,0.4357,11,0,1
5030.2,4728.7,5.2252,0.16866,2885.4,2734.7,0.7564,0.5145,11,0,1
4683.7,4382.2,5.1237,0.27012,2820.8,2670.1,0.9817,0.73981,10,1,1
4154.7,3853.2,5.2037,0.19011,2777.8,2627.1,1.1551,0.91315,10,1,1
3967.2,3665.8,5.1703,0.22353,2734.7,2584,0.91587,0.67397,10,1,1
3566.6,3265.2,5.0569,0.33692,2993.1,2842.4,1.0066,0.76466,11,0,1
3562.6,3261.1,5.1751,0.2188,2971.6,2820.8,1.0238,0.7819,11,0,1
3785.5,3484,5.1616,0.23222,2971.6,2820.8,0.98427,0.74237,11,0,1
3537.5,3236,5.0718,0.32205,2907,2756.2,0.8945,0.6526,11,0,1
4298.1,3996.6,5.1433,0.2506,2907,2756.2,0.91459,0.67269,11,0,1
4245.6,3944.1,5.1083,0.28551,2885.4,2734.7,0.86188,0.61998,11,0,1
3826.8,3525.4,5.1171,0.27679,2863.9,2713.2,0.74206,0.50016,11,0,1
3142.2,2840.7,5.1371,0.25674,430.66,279.93,0.67331,0.43142,10,1,1
2902.1,2600.7,5.0748,0.3191,2799.3,2648.6,0.91751,0.67561,10,1,1
3089.5,2788,5.1229,0.27092,1421.2,1270.5,0.67792,0.43602,10,1,1
3135.4,2833.9,5.1238,0.27006,452.2,301.46,0.58505,0.34316,10,1,1
3092.2,2790.8,5.1476,0.24621,2863.9,2713.2,0.6924,0.4505,11,0,1
2738.4,2436.9,5.1464,0.24748,2842.4,2691.7,0.85841,0.61651,10,1,1
2636.8,2335.3,5.0989,0.29499,2799.3,2648.6,0.77515,0.53326,10,1,1
2912.5,2611,5.1801,0.21372,2756.2,2605.5,0.83405,0.59215,10,1,1
2487.3,2185.8,5.1975,0.19634,1076.7,925.93,0.75501,0.51311,9,2,1
2277.5,1976,4.9587,0.43518,1076.7,925.93,0.77948,0.53759,4,7,1
2219.6,1918.1,4.8409,0.55291,1055.1,904.39,0.67843,0.43653,4,7,1
2044.5,1743,4.8555,0.53832,1033.6,882.86,0.48221,0.24031,3,8,1
1889.6,1588.1,4.8634,0.53048,990.53,839.79,0.5014,0.2595,3,8,1
1577.2,1275.8,4.7578,0.63608,193.8,43.066,0.21408,0,3,8,1
1190.5,889.05,4.8123,0.58157,387.6,236.87,0.13695,0,2,9,1
812.74,511.25,4.8543,0.53955,129.2,0,0.32467,0.18772,3,8,1
939.33,637.84,4.9117,0.48213,107.67,0,0.23995,0.103,2,9,1
619.22,317.73,5.0665,0.32737,107.67,0,0.33721,0.20026,3,8,1
774.48,473,4.9002,0.4937,925.93,818.26,0.56673,0.42977,3,8,1
889.94,588.46,4.9165,0.47735,947.46,839.79,0.6143,0.47734,4,7,1
615.35,313.86,5.0251,0.36874,1033.6,925.93,0.29234,0.15539,3,8,1
787.11,485.62,5.1202,0.27363,818.26,710.6,0.64792,0.51096,8,3,1
923.84,622.35,5.0445,0.34932,818.26,710.6,0.90594,0.76899,3,8,1
1112.8,811.33,5.0506,0.3433,818.26,710.6,0.59197,0.45502,2,9,1
1297.5,996.02,5.0079,0.38598,861.33,753.66,0.79329,0.65634,3,8,1
1516.1,1214.6,4.9338,0.46002,882.86,775.2,0.83944,0.70249,3,8,1
1716.2,1414.7,4.9139,0.47996,366.06,258.4,0.64306,0.50611,3,8,1
1257.7,956.2,5.0081,0.38579,839.79,732.13,0.66192,0.52497,3,8,1
893.24,591.75,5.015,0.3789,861.33,753.66,0.85587,0.71892,4,7,1
876.08,574.59,4.873,0.52087,409.13,301.46,0.57756,0.4406,17,0,1
678.13,376.65,5.1307,0.26314,861.33,753.66,0.51756,0.38061,17,0,1
551.93,250.44,5.1219,0.27199,559.86,452.2,0.39532,0.25836,13,4,1
581.58,280.1,5.0741,0.3198,387.6,279.93,0.67935,0.5424,11,6,1
509.64,208.15,5.0781,0.31573,387.6,279.93,0.62298,0.48603,5,12,1
627.72,326.23,5.0435,0.35038,516.8,409.13,0.26094,0.12398,5,12,1
621.04,319.56,5.035,0.35888,129.2,21.533,0.20968,0.072723,7,10,1
786.7,485.21,4.88,0.51388,559.86,452.2,0.36734,0.23039,5,12,1
581.69,280.2,5.0805,0.31338,193.8,86.133,0.28759,0.15063,8,9,1
648.1,346.61,5.1499,0.24397,215.33,107.67,0.14324,0.0062844,10,7,1
720.55,419.06,5.1693,0.22456,215.33,107.67,0.04974,0,10,7,1
701.71,400.22,5.0687,0.32513,193.8,86.133,0.017469,0,10,7,1
929.72,628.24,5.0448,0.34906,193.8,86.133,0.30966,0.29219,6,11,1
1369.5,1068,4.8478,0.54609,602.93,495.26,0.47406,0.45659,4,13,1
849.44,547.95,5.0115,0.38232,387.6,279.93,0.26483,0.24736,2,15,1
759.17,457.68,4.9738,0.42008,624.46,516.8,0.54734,0.52987,3,14,1
704.78,403.3,5.0941,0.29972,646,538.33,0.48961,0.47214,2,15,1
725.96,424.47,5.0456,0.3483,129.2,21.533,0.40298,0.38551,2,15,1
503.32,201.83,5.0766,0.31731,107.67,0,0.27293,0.25546,3,14,1
249.16,0,5.2379,0.15593,129.2,21.533,0.026079,0.0086093,5,12,1
337.93,88.772,5.0002,0.3937,387.6,279.93,0.26199,0.24452,3,14,1
385.46,136.31,4.9608,0.43309,559.86,452.2,0.33641,0.31894,2,15,1
281.89,32.733,5.0311,0.36278,193.8,86.133,0.21631,0.19884,4,13,1
160.3,0,5.142,0.25187,129.2,21.533,0.34351,0.32604,5,12,1
281.89,121.59,5.0452,0.34867,495.26,387.6,0.68454,0.66707,4,13,0
276.69,116.39,5.0975,0.29635,495.26,387.6,0.48495,0.46748,12,5,0
188.82,28.521,5.19,0.20387,172.27,64.6,0.33738,0.31991,10,7,0
327.95,167.65,4.9865,0.40736,473.73,366.06,0.75342,0.73595,3,14,0
249.57,89.273,4.9043,0.48952,473.73,366.06,0.96693,0.94947,2,15,0
233.73,73.433,4.9155,0.47834,473.73,366.06,0.64412,0.62665,2,15,0
122.67,0,5.0954,0.29847,107.67,0,0.10371,0.086243,6,11,0
211.94,89.274,4.9418,0.45201,236.87,129.2,0.14195,0.12448,8,9,0
270.16,147.49,4.915,0.47886,172.27,64.6,0.039902,0.022432,7,10,0
514.8,392.12,4.6757,0.7182,473.73,366.06,0.21092,0.19345,2,15,0
719.08,596.41,4.4869,0.90697,473.73,366.06,0.4026,0.38513,2,15,0
622.21,499.53,4.5106,0.88322,193.8,86.133,0.16984,0.15237,1,16,0
525.61,402.94,4.6029,0.79091,215.33,107.67,0.15427,0.1368,1,16,0
732.83,610.16,4.4981,0.89573,387.6,279.93,0.14992,0.13245,2,15,0
769.58,646.91,4.4535,0.94035,193.8,86.133,0.27325,0.25578,2,15,0
1002.8,880.17,4.4063,0.98759,473.73,366.06,0.47476,0.45729,2,15,0
1167.8,1045.1,4.4393,0.95451,473.73,366.06,0.34776,0.33029,2,15,0
875.34,752.67,4.7266,0.66723,473.73,366.06,0.19124,0.17377,3,14,0
858.39,735.72,4.5709,0.82294,193.8,86.133,0.36242,0.34495,1,16,0
612.95,490.28,4.6822,0.71166,387.6,279.93,0.17585,0.15838,2,15,0
3183.6,3060.9,4.775,0.61882,1098.2,990.53,0.33544,0.31797,3,14,0
5561.4,5438.7,4.7827,0.61115,968.99,861.33,0.32135,0.30388,3,14,0
4186.1,4063.4,4.8235,0.57037,495.26,387.6,0.61409,0.59662,3,14,0
7979.7,7857,4.857,0.53688,452.2,344.53,0.69153,0.67406,2,15,0
7504.7,7382,4.8455,0.54838,258.4,150.73,0.24252,0.22505,4,13,0
7232,7109.3,4.6678,0.72602,409.13,301.46,0.15588,0.13842,4,13,0
6973.2,6850.5,4.5823,0.81155,258.4,150.73,0.23441,0.21694,2,15,0
5907.8,5785.1,4.5958,0.79809,258.4,150.73,0.5083,0.49083,1,16,0
5501.6,5378.9,4.5204,0.87349,301.46,193.8,0.43177,0.4143,2,15,0
4683.4,4560.7,4.6158,0.77808,301.46,193.8,0.4308,0.41333,3,14,0
4382.5,4259.8,4.5098,0.8841,430.66,323,0.82173,0.80426,2,15,0
4279.4,4156.7,4.3975,0.99635,430.66,323,0.76015,0.74268,2,15,0
3684.3,3561.6,5.0516,0.34227,107.67,0,0.13471,0.11724,5,12,0
4055.3,3932.6,5.0856,0.30826,107.67,0,0.17769,0.16023,7,10,0
2310.9,2188.2,4.9544,0.43945,86.133,0,0.22598,0.20851,5,12,0
2606.8,2484.1,4.7013,0.69258,86.133,0,0.1397,0.12223,3,14,0
2412.7,2290,4.5846,0.80925,107.67,21.533,0.11119,0.093722,2,15,0
1317.6,1194.9,4.9054,0.48849,107.67,21.533,0.044967,0.027497,4,13,0
1799.5,1676.8,4.6682,0.72568,279.93,193.8,0.27662,0.25915,2,15,0
1619.9,1497.2,4.6918,0.70211,107.67,21.533,0.095639,0.07817,4,13,0
2227.5,2104.8,4.7656,0.62825,107.67,21.533,0.024387,0.0069176,3,14,0
2450.2,2327.5,5.2248,0.16906,107.67,21.533,0.23591,0.21844,7,10,0
3892.9,3770.3,5.4524,0,344.53,258.4,0.50251,0.48504,8,9,0
2831.4,2708.7,5.253,0.19938,366.06,279.93,0.80623,0.78876,4,13,0
2283.6,2161,5.2172,0.23515,344.53,258.4,0.83838,0.82091,3,14,0
2371.9,2249.2,4.9602,0.49215,344.53,258.4,0.91653,0.89906,1,16,0
2323.2,2200.5,4.9237,0.52872,344.53,258.4,0.86926,0.85179,2,15,0
1275.1,1152.4,5.0792,0.37323,366.06,279.93,0.50351,0.48604,6,11,0
723.93,601.26,5.208,0.24441,646,559.86,0.17064,0.15317,8,9,0
1384.5,1261.9,4.928,0.52436,279.93,193.8,0.22988,0.21241,6,11,0
912.66,789.99,4.8894,0.56298,258.4,172.27,0.2033,0.18583,3,14,0
931.26,808.59,4.9077,0.54469,107.67,21.533,0.27055,0.25308,3,14,0
1055.1,932.42,4.7493,0.70306,279.93,193.8,0.58812,0.57065,3,14,0
502.84,380.17,5.008,0.44444,366.06,279.93,0.32361,0.30614,3,14,0
367.15,244.47,4.9846,0.4678,279.93,193.8,0.099815,0.082346,6,11,0
356.43,233.76,4.9791,0.47334,258.4,172.27,0.28805,0.27058,5,12,0
406.94,284.27,4.8688,0.58358,279.93,193.8,0.22613,0.20866,6,11,0
313.9,191.23,4.8174,0.635,279.93,193.8,0.29914,0.28167,2,15,0
302.05,179.38,4.9368,0.5156,258.4,172.27,0.098033,0.080564,3,14,0
182.16,59.489,4.9979,0.45448,258.4,172.27,0.20591,0.18844,6,11,0
178.2,55.532,5.0168,0.43559,430.66,344.53,0.20371,0.18624,3,14,0
193.03,70.359,4.928,0.52436,258.4,172.27,0.28517,0.2677,4,13,0
33.921,0,5.1715,0.28086,129.2,43.066,0.1734,0.15593,6,11,0
16.921,0,5.2233,0.2291,107.67,21.533,0.12058,0.10311,6,11,0
86.888,69.967,5.1439,0.30852,559.86,473.73,0.38402,0.36655,2,15,0
113.45,96.524,5.0758,0.3766,301.46,215.33,0.28276,0.26529,4,13,0
52.158,35.237,5.2534,0.19904,258.4,172.27,0.2799,0.26243,6,11,0
68.293,51.372,5.1693,0.28308,387.6,301.46,0.12904,0.11157,5,12,0
112.7,95.776,5.0956,0.3568,150.73,64.6,0.22217,0.2047,6,11,0
55.477,38.556,5.2098,0.24263,279.93,193.8,0.17169,0.15423,7,10,0
33.45,16.529,5.2424,0.21001,495.26,409.13,0.17306,0.15559,7,10,0
174.69,157.77,5.182,0.27043,150.73,64.6,0.11726,0.099789,4,13,0
116.48,99.561,5.1471,0.30531,150.73,64.6,0.073675,0.056206,5,12,0
192.29,175.37,5.0331,0.41931,172.27,86.133,0.1473,0.12983,6,11,0
157.28,140.36,5.0374,0.41498,409.13,323,0.33081,0.31334,3,14,0
177.57,160.64,5.0125,0.43989,387.6,301.46,0.13189,0.11442,5,12,0
151.51,134.59,4.9562,0.49615,409.13,323,0.31435,0.29688,4,13,0
123.59,106.67,4.9927,0.45971,581.4,495.26,0.24298,0.22551,4,13,0
119.14,102.22,5.1954,0.25701,387.6,301.46,0.19639,0.17892,6,11,0
119.63,102.71,5.2022,0.25015,236.87,150.73,0.20117,0.1837,6,11,0
194.28,177.36,5.1482,0.30424,387.6,301.46,0.44622,0.42875,2,15,0
228.28,211.36,5.0309,0.42149,409.13,323,0.69675,0.67928,1,16,0
272.08,255.16,5.0806,0.37182,215.33,129.2,0.20088,0.18341,3,14,0
284.37,267.45,5.2145,0.23786,236.87,150.73,0.22691,0.20944,2,15,0
532.38,515.46,5.1944,0.25801,409.13,323,0.35242,0.33495,1,16,0
423.29,406.37,5.1978,0.25463,236.87,150.73,0.37509,0.35762,3,14,0
655.42,638.49,5.0358,0.41659,775.2,689.06,0.72427,0.7068,3,14,0
602.31,585.39,5.1077,0.3447,796.73,710.6,0.81285,0.79539,3,14,0
530.64,513.72,5.1857,0.26668,430.66,344.53,0.58339,0.56592,4,13,0
548.29,531.37,5.2613,0.19111,753.66,667.53,0.52783,0.51037,5,12,1
812.74,795.82,5.0815,0.37091,387.6,301.46,0.71383,0.69636,6,11,1
768.26,751.34,5.0167,0.43568,775.2,689.06,0.88578,0.86831,4,13,1
1171.6,1154.7,4.7868,0.66562,409.13,323,1.0763,1.0589,3,14,1
1819.5,1802.6,4.6792,0.77324,409.13,323,1.3045,1.287,1,16,1
1804.7,1787.7,4.584,0.86836,409.13,323,1.2762,1.2587,1,16,1
1684.8,1667.9,4.5808,0.87155,387.6,301.46,1.115,1.0976,3,14,1
1493,1476.1,4.7383,0.71414,387.6,301.46,0.92609,0.90863,3,14,1
1398.1,1381.2,4.7263,0.72609,387.6,301.46,0.92289,0.90542,1,16,1
1659.6,1642.6,4.6484,0.80402,366.06,279.93,0.8638,0.84633,3,14,1
2280.8,2263.9,4.6697,0.78272,366.06,279.93,0.87388,0.85641,3,14,1
1770.5,1753.6,4.8602,0.59223,366.06,279.93,0.70227,0.6848,3,14,1
1786.8,1769.9,4.6391,0.81326,366.06,279.93,0.94713,0.92966,3,14,1
1708.1,1691.2,4.6799,0.77244,366.06,279.93,0.92375,0.90628,3,14,1
2138.5,2121.6,4.6978,0.75457,366.06,279.93,0.99682,0.97935,3,14,1
2123,2106.1,4.6115,0.8409,387.6,301.46,1.0431,1.0256,1,16,1
1812.5,1795.6,4.587,0.86538,366.06,279.93,0.98309,0.96562,1,16,1
1939.5,1922.6,4.7011,0.75131,366.06,279.93,0.7004,0.68293,2,15,1
1948.5,1931.6,4.8775,0.57492,344.53,258.4,0.78363,0.76616,3,14,1
1940,1923.1,4.8614,0.59099,344.53,258.4,0.85441,0.83694,2,15,1
1371.7,1354.8,4.8189,0.63346,344.53,258.4,0.88792,0.87045,3,14,1
1791.7,1774.8,4.766,0.68637,344.53,258.4,0.92707,0.9096,3,14,1
1495.2,1478.3,4.826,0.62641,344.53,258.4,0.7891,0.77163,3,14,1
2166.9,2150,4.5469,0.90546,344.53,258.4,0.67674,0.65928,2,15,1
2418.4,2401.5,4.5063,0.94606,667.53,581.4,0.56555,0.54808,3,14,1
3115.2,3098.3,4.4077,1.0447,667.53,581.4,0.45162,0.43415,3,14,1
3795.4,3778.5,4.3553,1.0971,516.8,430.66,0.47024,0.45277,2,15,1
3928.3,3911.4,4.3395,1.1129,516.8,430.66,0.78806,0.77059,2,15,1
3390.9,3374,4.5187,0.93371,516.8,430.66,0.67978,0.66231,2,15,1
2035.6,2018.7,4.6912,0.76116,366.06,279.93,0.42958,0.41211,2,15,1
2223.2,2206.3,4.5095,0.94287,344.53,258.4,0.54963,0.53217,3,14,1
1952.3,1935.4,4.6443,0.80808,344.53,258.4,0.81325,0.79578,1,16,1
2131.7,2114.8,4.9938,0.45856,344.53,258.4,0.85042,0.83295,3,14,1
2010.1,1993.2,4.6267,0.82574,689.06,602.93,0.89191,0.87444,3,14,1
1812.7,1795.8,4.7863,0.66614,667.53,581.4,0.82479,0.80732,3,14,1
1879.8,1862.8,4.5491,0.90326,667.53,581.4,1.0592,1.0418,3,14,1
2050.6,2033.6,4.5493,0.90305,344.53,258.4,0.8569,0.83943,3,14,1
2109.3,2092.4,4.7173,0.73514,667.53,581.4,0.62722,0.60975,3,14,1
2546.6,2529.7,4.8874,0.56499,667.53,581.4,0.60456,0.58709,3,14,1
2170.6,2153.7,4.6987,0.75367,344.53,258.4,0.66303,0.64556,2,15,1
1514.5,1497.6,4.8127,0.63965,344.53,258.4,0.89145,0.87398,1,16,1
1772.9,1755.9,4.7768,0.67562,344.53,258.4,0.84072,0.82325,2,15,1
1707.3,1690.4,4.6589,0.79347,344.53,258.4,0.99705,0.97958,2,15,1
2479.9,2463,4.636,0.81641,344.53,258.4,0.89404,0.87657,2,15,1
2014.3,1997.4,4.7198,0.73262,344.53,258.4,0.71534,0.69787,3,14,1
2050.4,2033.4,4.9056,0.54675,344.53,258.4,0.44612,0.42865,3,14,1
2111,2094.1,4.9029,0.54946,323,236.87,0.37158,0.35411,4,13,1
2235.9,2218.9,4.8301,0.6223,323,236.87,0.57757,0.5601,4,13,1
1198.5,1181.6,5.16,0.29239,301.46,215.33,0.49914,0.48167,4,13,1
1426.3,1409.3,5.1953,0.25707,430.66,344.53,0.4981,0.48063,3,14,1
1463,1446.1,4.9661,0.4863,430.66,344.53,0.78257,0.7651,3,14,1
920.84,903.92,5.1329,0.31945,409.13,323,0.61331,0.59584,3,14,0
915.88,898.96,5.0452,0.40718,710.6,624.46,0.38714,0.36967,2,15,0
718.67,701.75,5.1043,0.34804,193.8,107.67,0.15542,0.13795,5,12,0
552.84,535.92,5.1698,0.28258,387.6,301.46,0.14261,0.12514,7,10,0
426.94,410.02,5.2651,0.18729,538.33,452.2,0.17913,0.16166,7,10,0
558.16,541.24,5.1705,0.28188,387.6,301.46,0.33338,0.31591,4,13,0
692.41,675.48,5.1769,0.27553,753.66,667.53,0.37765,0.36018,4,13,0
903.34,886.42,5.0541,0.39825,710.6,624.46,0.54768,0.53022,3,14,0
912.16,895.24,5.0137,0.43874,409.13,323,0.43542,0.41795,4,13,0
835.67,818.74,5.2974,0.15498,258.4,172.27,0.20871,0.19124,7,10,0
1709.9,1693,5.4217,0.030697,215.33,129.2,0.22846,0.211,9,8,0
1034.8,1017.9,5.3506,0.10178,236.87,150.73,0.40626,0.38879,9,8,0
874.28,857.36,5.3651,0.087321,409.13,323,0.34398,0.32651,9,8,0
711.07,694.15,5.3634,0.088978,129.2,43.066,0.18621,0.16874,14,3,0
376.39,359.47,5.4129,0.039505,107.67,21.533,0.067886,0.050416,12,5,0
383.42,366.5,5.2898,0.16257,107.67,21.533,0.37226,0.35479,5,12,0
498.75,481.83,5.0579,0.39452,387.6,301.46,0.67939,0.66192,1,16,0
400.61,383.69,5.2017,0.25066,409.13,323,0.55136,0.53389,1,16,0
228.1,211.18,5.26,0.19239,107.67,21.533,0.30886,0.29139,6,11,0
255.8,238.88,5.3227,0.12971,344.53,258.4,0.23747,0.22,8,9,0
266.9,249.98,5.2795,0.17286,129.2,43.066,0.29801,0.28054,8,9,0
224.35,207.43,5.2064,0.24598,129.2,43.066,0.29057,0.27311,7,10,0
