@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
0.00099293,0.00034804,0.17332,0.068058,25.311,20.879,5.3886,0.28105,796.73,581.4,0
0.00085979,0.0002149,0.17967,0.061706,22.422,17.99,5.4828,0.1869,646,430.66,0
0.00086285,0.00021796,0.16334,0.07804,22.253,17.821,5.3723,0.29734,215.33,0,0
0.00076913,0.00012424,0.19873,0.04265,19.909,15.478,5.4276,0.24205,236.87,21.533,0
0.00056311,0,0.25953,0,18.272,13.841,5.5909,0.078724,581.4,366.06,0
0.0006921,0.00012899,0.23321,0.026316,18.244,13.813,5.5527,0.11692,559.86,344.53,0
0.00073574,0.00017263,0.19056,0.068966,19.848,15.417,5.3929,0.27675,236.87,21.533,0
0.00066057,9.7457e-05,0.20417,0.055354,19.947,15.515,5.563,0.10669,258.4,43.066,0
0.00061239,4.9282e-05,0.25953,0,20.266,15.835,5.6495,0.020125,215.33,0,0
0.00058612,2.301e-05,0.27949,0,20.91,16.478,5.7005,0,495.26,279.93,0
0.00059113,2.8023e-05,0.27768,0.0018149,20.087,15.655,5.6923,0.008174,904.39,689.06,0
0.00060055,3.7439e-05,0.2686,0.010889,18.974,14.542,5.5221,0.17845,236.87,21.533,0
0.00059456,3.1452e-05,0.24138,0.038113,17.442,13.011,5.6771,0.023426,172.27,0,0
0.00065313,9.0014e-05,0.22777,0.051724,23.022,18.59,5.6225,0.077992,236.87,64.6,0
0.00067011,0.000107,0.24682,0.032668,20.864,16.433,5.6305,0.069966,430.66,258.4,0
0.00060278,3.9672e-05,0.26044,0.019056,19.115,14.683,5.5974,0.10305,193.8,21.533,0
0.00076832,0.0002052,0.20327,0.076225,21.993,17.561,5.4491,0.25136,236.87,64.6,0
0.0027183,0.0021552,0.15789,0.1216,25.723,21.291,5.4591,0.24138,193.8,21.533,0
0.020073,0.01951,0.099819,0.17967,68.446,64.015,5.2879,0.41263,624.46,452.2,0
0.040303,0.03974,0.03539,0.2441,78.292,73.861,4.9195,0.78103,667.53,495.26,0
0.059128,0.058565,0.030853,0.24864,220.24,215.81,4.6716,1.0289,710.6,538.33,0
0.075083,0.07452,0.033575,0.24592,333.02,328.59,4.5061,1.1944,753.66,581.4,1
0.091911,0.091348,0.034483,0.24501,538.16,533.73,4.386,1.3145,796.73,624.46,1
0.099635,0.099072,0.026316,0.25318,541.81,537.37,4.1967,1.5038,430.66,258.4,1
0.096855,0.096292,0.018149,0.26134,528.71,524.27,3.8909,1.8096,409.13,236.87,1
0.093507,0.092944,0.017241,0.26225,471.01,466.58,3.8008,1.8997,409.13,236.87,1
0.087081,0.086518,0.018149,0.26134,441.17,436.74,3.8872,1.8133,387.6,215.33,1
0.083356,0.082793,0.019056,0.26044,417.82,413.39,3.8665,1.834,387.6,215.33,1
0.081686,0.081123,0.016334,0.26316,380.43,376,3.7996,1.9009,387.6,215.33,1
0.080945,0.080382,0.016334,0.26316,394.43,390,3.8157,1.8849,387.6,215.33,1
0.081273,0.08071,0.019056,0.26044,398.97,394.54,3.8196,1.8809,387.6,215.33,1
0.08141,0.080847,0.023593,0.2559,401.53,397.1,3.8445,1.856,387.6,215.33,1
0.086716,0.086153,0.025408,0.25408,438.14,433.71,3.8666,1.8339,387.6,215.33,1
0.088211,0.087648,0.024501,0.25499,455.54,451.11,3.9167,1.7838,387.6,215.33,1
0.092463,0.0919,0.024501,0.25499,504.59,500.16,3.8379,1.8626,409.13,236.87,1
0.10052,0.099953,0.024501,0.25499,552.65,548.22,3.8639,1.8366,409.13,236.87,1
0.10587,0.1053,0.03176,0.24773,593.92,589.49,3.8482,1.8523,409.13,236.87,1
0.11456,0.11399,0.03902,0.24047,686.37,681.94,3.9431,1.7574,775.2,602.93,1
0.12426,0.1237,0.037205,0.24229,789.1,784.67,3.9811,1.7194,775.2,602.93,1
0.13106,0.1305,0.033575,0.24592,843.81,839.38,3.932,1.7685,775.2,602.93,1
0.13357,0.13301,0.036298,0.24319,831.23,826.8,3.9609,1.7396,775.2,602.93,1
0.13346,0.1329,0.036298,0.24319,857.51,853.08,4.0544,1.6461,796.73,624.46,1
0.13591,0.13535,0.036298,0.24319,892.01,887.57,3.9544,1.7461,775.2,602.93,1
0.14147,0.14091,0.039927,0.23956,921.72,917.29,4.0762,1.6243,775.2,602.93,1
0.14398,0.14342,0.038113,0.24138,955.55,951.12,4.1492,1.5513,775.2,602.93,1
0.13872,0.13816,0.034483,0.24501,946.67,942.24,4.4376,1.2629,775.2,602.93,1
0.1255,0.12494,0.036298,0.24319,952.54,948.1,4.6669,1.0336,796.73,624.46,1
0.1139,0.11334,0.03902,0.24047,866.35,861.92,4.8417,0.85877,775.2,602.93,1
0.10649,0.10593,0.04265,0.23684,831.53,827.1,4.9846,0.71587,409.13,236.87,1
0.10789,0.10733,0.040835,0.23866,941.41,936.98,4.9074,0.79314,409.13,236.87,1
0.11676,0.1162,0.03176,0.24773,1053.3,1048.9,4.8096,0.89087,409.13,236.87,1
0.11827,0.1177,0.038113,0.24138,1114.4,1110,4.7738,0.92667,796.73,624.46,1
0.109,0.10843,0.046279,0.23321,929.09,924.66,4.9485,0.75198,409.13,236.87,1
0.10287,0.10231,0.038113,0.24138,708.17,703.74,4.9158,0.78473,409.13,236.87,1
0.099605,0.099042,0.034483,0.24501,926.35,921.92,4.9817,0.71881,387.6,215.33,1
0.11759,0.11703,0.043557,0.23593,1361.5,1357,4.8007,0.89977,753.66,581.4,1
0.13152,0.13096,0.055354,0.22414,1267.3,1262.9,4.9432,0.75725,753.66,581.4,1
0.12209,0.12153,0.059891,0.2196,1332.3,1327.8,5.0198,0.68069,753.66,581.4,1
0.14023,0.13966,0.069873,0.20962,1711.9,1707.5,5.0752,0.62529,732.13,559.86,1
0.19132,0.19075,0.07804,0.20145,2635,2630.6,5.2589,0.44162,753.66,581.4,1
0.21411,0.21355,0.073503,0.20599,3669.5,3665.1,5.1158,0.58472,990.53,818.26,1
0.19277,0.19221,0.085299,0.19419,2874.4,2869.9,5.2372,0.46331,947.46,775.2,1
0.23036,0.22979,0.11343,0.16606,3988.6,3984.1,5.2402,0.46029,2454.8,2282.5,1
0.27907,0.27851,0.12432,0.15517,5246.7,5242.3,5.1395,0.56096,1808.8,1636.5,1
0.28563,0.28506,0.12069,0.1588,5463.3,5458.8,5.2205,0.48003,2239.5,2067.2,1
0.27839,0.27782,0.1216,0.15789,5378.7,5374.3,5.2469,0.45359,2627.1,2454.8,1
0.26727,0.26671,0.11343,0.16606,4278.9,4274.4,5.3026,0.39793,2584,2411.7,1
0.28413,0.28357,0.11434,0.16515,5758.7,5754.2,5.227,0.4735,2584,2411.7,1
0.29696,0.2964,0.1098,0.16969,5639.4,5634.9,5.2685,0.43199,1033.6,861.33,1
0.29128,0.29071,0.1098,0.16969,5693.6,5689.2,5.259,0.44149,1227.4,1055.1,1
0.27823,0.27767,0.11343,0.16606,5034.2,5029.7,5.2637,0.43682,2648.6,2476.3,1
0.26168,0.26111,0.1098,0.16969,4298.8,4294.4,5.2375,0.46305,1292,1119.7,1
0.2465,0.24594,0.1216,0.15789,4765.2,4760.7,5.2388,0.46174,2691.7,2519.4,1
0.24537,0.24481,0.13339,0.1461,3877.7,3873.3,5.3642,0.33628,2627.1,2454.8,1
0.24572,0.24516,0.13521,0.14428,4345.9,4341.5,5.1996,0.50094,2670.1,2497.9,1
0.22951,0.22894,0.14065,0.13884,3698.5,3694.1,5.2084,0.49209,1055.1,882.86,1
0.23999,0.23943,0.13339,0.1461,4138.3,4133.8,5.2239,0.47664,1248.9,1076.7,1
0.26742,0.26686,0.10345,0.17604,4084,4079.6,5.2229,0.47763,1292,1119.7,1
0.30835,0.30778,0.091652,0.18784,5499.9,5495.5,5.2413,0.45917,1076.7,904.39,1
0.31329,0.31273,0.10073,0.17877,6089.9,6085.5,5.2375,0.46304,2734.7,2562.5,1
0.28921,0.28864,0.10345,0.17604,5176.1,5171.6,5.2283,0.4722,2799.3,2627.1,1
0.29984,0.29928,0.094374,0.18512,5104.6,5100.1,5.201,0.49945,1055.1,882.86,1
0.29445,0.29388,0.096189,0.1833,5741,5736.5,5.1696,0.53089,1248.9,1076.7,1
0.26639,0.26583,0.098911,0.18058,4093.9,4089.5,5.1232,0.57728,1270.5,1098.2,1
0.25375,0.25318,0.089837,0.18966,4961.2,4956.7,5.1028,0.59765,2670.1,2497.9,1
0.25222,0.25166,0.085299,0.19419,3701.3,3696.9,5.1104,0.5901,1270.5,1098.2,1
0.24488,0.24431,0.08167,0.19782,4131.6,4127.1,4.9854,0.71505,1227.4,1055.1,1
0.23103,0.23047,0.07441,0.20508,2971.1,2966.7,5.0597,0.6408,1055.1,882.86,1
0.22172,0.22116,0.075318,0.20417,2939.7,2935.3,4.8964,0.80408,1055.1,882.86,1
0.21031,0.20975,0.078947,0.20054,2638.1,2633.7,4.8503,0.85019,1033.6,861.33,1
0.21219,0.21163,0.072595,0.2069,2619.1,2614.7,4.8734,0.82715,1033.6,861.33,1
0.20668,0.20612,0.068058,0.21143,2525.3,2520.8,4.959,0.74146,1033.6,861.33,1
0.17234,0.17177,0.064428,0.21506,2145.5,2141.1,4.9353,0.76523,1033.6,861.33,1
0.15211,0.15154,0.057169,0.22232,1867.4,1863,4.9472,0.75325,1012.1,839.79,1
0.15132,0.15076,0.054446,0.22505,1468.4,1464,4.8815,0.81898,1012.1,839.79,1
0.15513,0.15457,0.058984,0.22051,1651.3,1646.9,4.8562,0.84431,1012.1,839.79,1
0.18683,0.18627,0.054446,0.22505,1791.6,1787.2,4.448,1.2525,1012.1,839.79,1
0.21927,0.21871,0.044465,0.23503,2082,2077.6,4.2019,1.4986,1012.1,839.79,1
0.23198,0.23142,0.043557,0.23593,2096.3,2091.8,4.0841,1.6164,990.53,818.26,1
0.23514,0.23458,0.043557,0.23593,2068.4,2064,4.0786,1.6219,990.53,818.26,1
0.22557,0.22501,0.043557,0.23593,1884.1,1879.7,4.023,1.6775,968.99,796.73,1
0.22337,0.22281,0.04265,0.23684,1818.6,1814.2,3.9935,1.707,968.99,796.73,1
0.23068,0.23012,0.04265,0.23684,1837.5,1833.1,3.9285,1.772,968.99,796.73,1
0.2375,0.23694,0.04265,0.23684,1927.6,1923.2,3.758,1.9425,947.46,775.2,1
0.21337,0.21281,0.04265,0.23684,1702.2,1697.8,3.8225,1.878,968.99,796.73,1
0.16327,0.16271,0.038113,0.24138,1169,1164.6,3.9228,1.7777,968.99,796.73,1
0.1428,0.14223,0.030853,0.24864,1033.3,1028.9,3.9025,1.798,968.99,796.73,1
0.14394,0.14337,0.032668,0.24682,1051.2,1046.8,3.8252,1.8753,968.99,796.73,1
0.14787,0.14731,0.038113,0.24138,1086.4,1081.9,3.768,1.9325,968.99,796.73,1
0.148,0.14743,0.033575,0.24592,1090,1085.6,3.7935,1.907,968.99,796.73,1
0.14454,0.14398,0.027223,0.25227,1061.3,1056.9,3.7746,1.9259,646,473.73,1
0.13984,0.13927,0.028131,0.25136,1011.8,1007.3,3.8209,1.8796,646,473.73,1
0.13376,0.1332,0.028131,0.25136,990.29,985.86,3.7609,1.9396,624.46,452.2,1
0.12653,0.12597,0.027223,0.25227,910.2,905.77,3.6925,2.008,624.46,452.2,1
0.11447,0.11391,0.027223,0.25227,737.97,733.54,3.7116,1.9889,624.46,452.2,1
0.10109,0.10053,0.028131,0.25136,584.73,580.3,3.7027,1.9978,624.46,452.2,1
0.091591,0.091027,0.027223,0.25227,552.12,547.69,3.6496,2.0509,602.93,430.66,1
0.083832,0.083268,0.026316,0.25318,463.78,459.35,3.653,2.0475,602.93,430.66,1
0.084527,0.083964,0.026316,0.25318,414.71,410.28,3.6856,2.0149,602.93,430.66,1
0.086006,0.085443,0.024501,0.25499,476.22,471.79,3.5908,2.1097,602.93,430.66,1
0.086225,0.085662,0.024501,0.25499,420.32,415.89,3.8344,1.8661,581.4,409.13,1
0.091641,0.091077,0.025408,0.25408,460.28,455.84,3.7893,1.9112,581.4,409.13,1
0.097462,0.096898,0.025408,0.25408,522.76,518.33,3.6892,2.0113,581.4,409.13,1
0.089783,0.08922,0.027223,0.25227,460.55,456.12,3.8095,1.891,581.4,409.13,1
0.072134,0.071571,0.033575,0.24592,325.9,321.47,3.9223,1.7782,559.86,387.6,1
0.068002,0.067439,0.034483,0.24501,330.79,326.36,3.8,1.9005,538.33,366.06,1
0.063475,0.062912,0.03176,0.24773,259.39,254.96,3.9036,1.7969,538.33,366.06,1
0.053084,0.052521,0.032668,0.24682,192.01,187.58,4.0114,1.6891,538.33,366.06,1
0.045427,0.044864,0.033575,0.24592,156.63,139.19,4.0416,1.6589,516.8,344.53,1
0.040189,0.039626,0.034483,0.24501,112.75,95.31,4.1355,1.565,516.8,344.53,1
0.03785,0.037287,0.034483,0.24501,107.37,89.923,4.1524,1.5481,516.8,344.53,1
0.033952,0.033389,0.033575,0.24592,74.055,56.613,4.3126,1.3879,516.8,344.53,1
0.027287,0.026724,0.03176,0.24773,32.353,14.911,4.5023,1.1982,495.26,323,1
0.021951,0.021388,0.029946,0.24955,3.429,0,4.6765,1.024,667.53,495.26,1
0.018284,0.017721,0.030853,0.24864,17.002,13.573,4.6943,1.0062,624.46,452.2,1
0.012913,0.01235,0.03539,0.2441,38.087,34.658,4.7835,0.91705,538.33,366.06,1
0.0096215,0.0090583,0.044465,0.23503,53.183,49.754,4.975,0.72549,581.4,409.13,1
0.015217,0.014654,0.039927,0.23956,43.109,39.68,4.8717,0.82884,646,473.73,0
0.028626,0.028063,0.030853,0.24864,63.029,59.6,4.5214,1.1791,602.93,430.66,0
0.026171,0.025608,0.032668,0.24682,39.911,36.482,4.2858,1.4147,581.4,409.13,0
0.0074721,0.006909,0.058076,0.22142,34.813,31.384,4.9229,0.77756,602.93,430.66,0
0.0013595,0.00079635,0.10708,0.17241,27.919,24.49,5.221,0.47952,538.33,366.06,0
0.0012426,0.00067952,0.11343,0.16606,24.455,21.026,5.2226,0.47792,581.4,409.13,0
0.0011681,0.000605,0.15064,0.12886,22.058,18.629,5.207,0.49355,602.93,430.66,0
0.00077265,0.00020953,0.2078,0.071688,22.536,19.107,5.5533,0.14724,215.33,43.066,0
0.0014145,0.00085142,0.17695,0.10254,40.326,36.897,5.3842,0.31631,646,473.73,0
0.001477,0.00091392,0.22051,0.058984,28.558,25.129,5.5944,0.10609,258.4,86.133,0
0.001271,0.00070792,0.28403,0,31.278,27.849,5.6503,0.050218,8484.1,8311.8,0
0.0033871,0.002824,0.1951,0.088929,67.258,63.829,5.4572,0.24328,839.79,667.53,0
0.0034085,0.0028454,0.17241,0.11162,52.512,49.083,5.6223,0.078198,215.33,43.066,0
0.0019293,0.0013662,0.23503,0.049002,52.395,48.966,5.687,0.013486,667.53,495.26,0
0.0023405,0.0017773,0.22595,0.058076,55.812,52.383,5.6963,0.0042361,2411.7,2239.5,0
0.0023896,0.0018265,0.22686,0.057169,59.925,56.495,5.6581,0.042442,2454.8,2282.5,0
0.0023555,0.0017924,0.23503,0.049002,56.47,53.041,5.6838,0.016663,904.39,732.13,0
0.0023807,0.0018176,0.19601,0.088022,57.599,54.17,5.6233,0.077173,667.53,495.26,0
0.0024871,0.001924,0.1706,0.11343,55.277,51.848,5.5785,0.12198,2691.7,2519.4,0
0.0023266,0.0017635,0.17695,0.10708,56.138,52.709,5.5988,0.10171,2691.7,2519.4,0
0.0019189,0.0013558,0.18058,0.10345,47.142,43.713,5.5486,0.15189,775.2,602.93,0
0.0016706,0.0011075,0.19238,0.091652,46.013,42.584,5.6063,0.094202,796.73,624.46,0
0.0013989,0.00083583,0.18149,0.10254,37.128,33.699,5.6151,0.085406,882.86,710.6,0
0.0012328,0.00066972,0.16878,0.11525,34.563,31.134,5.5723,0.12816,236.87,64.6,0
0.0010488,0.00048573,0.18603,0.098004,29.702,26.273,5.4988,0.2017,495.26,323,0
0.00096287,0.00039976,0.16425,0.11978,26.849,23.42,5.4743,0.22618,602.93,430.66,0
0.00087388,0.00031076,0.19691,0.087114,24.91,21.481,5.5824,0.1181,387.6,215.33,0
0.00073169,0.00016858,0.26951,0.014519,22.403,18.974,5.6651,0.035432,193.8,21.533,0
0.00057375,1.0642e-05,0.18512,0.098911,21.916,18.487,5.6241,0.076372,753.66,581.4,0
0.0002292,0,0.045372,0.23866,4.5357,1.1066,4.9522,0.74831,279.93,107.67,0
0.00086894,0,0.2069,0,20.545,0,5.5621,0,21.533,0,0
0.00075198,0,0.19147,0.015426,16.401,0,5.6064,0,64.6,43.066,0
0.00070079,0,0.19419,0.012704,16.097,0,5.602,0.0044074,64.6,43.066,0
0.00084202,0.00014123,0.20508,0.0018149,21.158,5.0609,5.656,0,21.533,0,0
0.0013945,0.00069372,0.19782,0.0090744,34.231,18.134,5.6262,0.029795,43.066,21.533,0
0.009269,0.0085682,0.14882,0.058076,49.175,33.078,4.929,0.72695,602.93,581.4,0
0.015777,0.015077,0.062613,0.14428,27.167,11.07,4.7765,0.87947,689.06,667.53,0
0.024032,0.023332,0.039927,0.16697,35.585,19.488,5.105,0.55096,732.13,710.6,0
0.031756,0.031055,0.047187,0.15971,66.501,50.404,5.0817,0.57427,796.73,775.2,0
0.045153,0.044452,0.040835,0.16606,136.51,120.41,4.8945,0.76143,624.46,602.93,0
0.072778,0.072077,0.033575,0.17332,347.79,331.69,4.5606,1.0953,667.53,646,0
0.11784,0.11714,0.03176,0.17514,637.39,621.3,4.2736,1.3823,689.06,667.53,1
0.1552,0.1545,0.034483,0.17241,1026.9,1010.8,3.9688,1.6872,689.06,667.53,1
0.16375,0.16305,0.032668,0.17423,1124.1,1108,3.9927,1.6633,710.6,689.06,1
0.15907,0.15837,0.030853,0.17604,1033,1017,3.9321,1.7238,710.6,689.06,1
0.15543,0.15473,0.030853,0.17604,1006.9,990.85,3.829,1.827,689.06,667.53,1
0.15155,0.15085,0.029946,0.17695,1010.9,994.82,3.8751,1.7809,667.53,646,1
0.14696,0.14626,0.029038,0.17786,987.15,971.05,3.7826,1.8734,667.53,646,1
0.13768,0.13698,0.028131,0.17877,851.7,835.6,3.8444,1.8116,646,624.46,1
0.12806,0.12736,0.028131,0.17877,814.47,798.37,3.7879,1.8681,646,624.46,1
0.12481,0.1241,0.028131,0.17877,742.03,725.94,3.6481,2.0079,646,624.46,1
0.12324,0.12254,0.028131,0.17877,786.85,770.75,3.6312,2.0248,646,624.46,1
0.11729,0.11659,0.028131,0.17877,724.14,708.05,3.7423,1.9137,646,624.46,1
0.11407,0.11337,0.027223,0.17967,679.34,663.24,3.7784,1.8776,646,624.46,1
0.11264,0.11194,0.029946,0.17695,699.59,683.49,3.7832,1.8728,646,624.46,1
0.11442,0.11372,0.029946,0.17695,709.36,693.27,3.6982,1.9578,646,624.46,1
0.12425,0.12355,0.028131,0.17877,779.67,763.58,3.6916,1.9644,646,624.46,1
0.13358,0.13288,0.028131,0.17877,876.91,860.82,3.6383,2.0177,646,624.46,1
0.13371,0.13301,0.027223,0.17967,828.68,812.58,3.6266,2.0293,624.46,602.93,1
0.1343,0.13359,0.028131,0.17877,835.82,819.72,3.6558,2.0002,646,624.46,1
0.14325,0.14254,0.027223,0.17967,927.75,911.65,3.6461,2.0099,646,624.46,1
0.14945,0.14875,0.027223,0.17967,970.14,954.04,3.7653,1.8907,646,624.46,1
0.15186,0.15116,0.028131,0.17877,1072.4,1056.3,3.8529,1.8031,624.46,602.93,1
0.14967,0.14897,0.027223,0.17967,970.03,953.94,3.8983,1.7577,624.46,602.93,1
0.14719,0.14649,0.026316,0.18058,953.37,937.28,3.8299,1.826,624.46,602.93,1
0.14454,0.14384,0.026316,0.18058,952.64,936.54,3.8916,1.7643,624.46,602.93,1
0.12998,0.12928,0.029038,0.17786,881.27,865.17,4.1061,1.5499,624.46,602.93,1
0.11665,0.11595,0.036298,0.1706,771.82,755.72,4.3952,1.2608,602.93,581.4,1
0.11191,0.11121,0.046279,0.16062,735.12,719.03,4.4298,1.2262,602.93,581.4,1
0.10938,0.10868,0.047187,0.15971,716.47,700.37,4.6198,1.0362,861.33,839.79,1
0.1019,0.1012,0.040835,0.16606,651.87,635.77,4.425,1.231,861.33,839.79,1
0.091222,0.090521,0.038113,0.16878,528.79,512.69,4.4015,1.2545,861.33,839.79,1
0.086326,0.085625,0.041742,0.16515,512.33,496.23,4.4583,1.1976,861.33,839.79,1
0.087774,0.087073,0.040835,0.16606,466.67,450.57,4.5927,1.0632,839.79,818.26,1
0.091523,0.090822,0.036298,0.1706,508.13,492.03,4.3301,1.3258,818.26,796.73,1
0.087405,0.086704,0.036298,0.1706,499.01,482.91,4.2755,1.3804,818.26,796.73,1
0.085799,0.085099,0.036298,0.1706,451.83,435.73,4.3233,1.3327,818.26,796.73,1
0.080637,0.079936,0.037205,0.16969,403.34,387.24,4.3083,1.3477,818.26,796.73,1
0.069478,0.068777,0.037205,0.16969,338.96,322.86,4.3547,1.3013,796.73,775.2,1
0.062546,0.061845,0.034483,0.17241,262.21,246.11,4.6695,0.98652,796.73,775.2,1
0.053836,0.053135,0.038113,0.16878,205.75,189.65,4.7329,0.92311,775.2,753.66,1
0.04233,0.041629,0.046279,0.16062,98.996,82.898,4.9105,0.74546,710.6,689.06,1
0.037129,0.036428,0.051724,0.15517,74.297,58.2,4.7966,0.85939,689.06,667.53,1
0.045195,0.044494,0.049002,0.15789,128.49,112.39,4.9203,0.73564,710.6,689.06,1
0.05624,0.05554,0.040835,0.16606,236.43,220.33,4.6713,0.98465,775.2,753.66,1
0.055646,0.054945,0.03902,0.16788,221.51,205.42,4.7497,0.9063,753.66,732.13,1
0.04603,0.045329,0.043557,0.16334,141.37,125.27,4.6842,0.97173,732.13,710.6,1
0.037268,0.036567,0.053539,0.15336,76.643,60.546,4.9676,0.68842,732.13,710.6,1
0.029189,0.028488,0.058984,0.14791,19.51,3.4133,5.0888,0.5672,904.39,882.86,1
0.024131,0.02343,0.052632,0.15426,8.4267,0,5.0517,0.60428,861.33,839.79,1
0.023839,0.023139,0.050817,0.15608,10.01,1.5833,5.1495,0.50647,882.86,861.33,1
0.023664,0.022963,0.052632,0.15426,10.471,2.0438,5.1352,0.5208,689.06,667.53,1
0.017331,0.01663,0.057169,0.14973,57.294,48.867,5.2497,0.40627,839.79,818.26,1
0.015501,0.0148,0.066243,0.14065,68.323,59.897,5.3279,0.32803,861.33,839.79,1
0.023004,0.022303,0.058076,0.14882,26.559,18.132,5.2196,0.43634,732.13,710.6,1
0.02853,0.027829,0.044465,0.16243,21.892,13.466,4.9969,0.65906,775.2,753.66,1
0.034405,0.033705,0.040835,0.16606,43.215,34.788,5.0569,0.59908,796.73,775.2,1
0.03905,0.038349,0.037205,0.16969,85.509,77.082,4.8816,0.77434,839.79,818.26,1
0.039602,0.038901,0.038113,0.16878,110.17,101.75,4.6719,0.98407,861.33,839.79,1
0.040835,0.040134,0.043557,0.16334,109.79,101.37,4.6936,0.96236,861.33,839.79,1
0.044167,0.043467,0.045372,0.16152,132.3,123.87,4.8204,0.83557,861.33,839.79,1
0.048717,0.048016,0.043557,0.16334,185.51,177.08,4.508,1.148,882.86,861.33,1
0.051694,0.050993,0.040835,0.16606,208.87,200.44,4.487,1.1689,882.86,861.33,1
0.051892,0.051191,0.040835,0.16606,214.44,206.01,4.5442,1.1117,882.86,861.33,1
0.055657,0.054956,0.046279,0.16062,235.15,226.72,4.587,1.069,882.86,861.33,1
0.056938,0.056237,0.047187,0.15971,255.9,247.47,4.601,1.055,882.86,861.33,1
0.056282,0.055581,0.048094,0.1588,262.99,254.57,4.5032,1.1528,904.39,882.86,1
0.058569,0.057868,0.048094,0.1588,279.71,271.28,4.4705,1.1855,882.86,861.33,1
0.054373,0.053673,0.043557,0.16334,250.33,241.9,4.5697,1.0863,882.86,861.33,1
0.053388,0.052687,0.050817,0.15608,226.67,218.24,4.7261,0.92983,882.86,861.33,1
0.058704,0.058003,0.056261,0.15064,253.67,245.25,4.7037,0.95225,904.39,882.86,1
0.060189,0.059488,0.053539,0.15336,305.47,297.05,4.5931,1.0629,904.39,882.86,1
0.062096,0.061396,0.045372,0.16152,329.67,321.24,4.5663,1.0897,925.93,904.39,1
0.063209,0.062508,0.050817,0.15608,316.14,307.72,4.5613,1.0946,925.93,904.39,1
0.063199,0.062498,0.063521,0.14338,301.99,293.57,4.8344,0.82158,925.93,904.39,1
0.065375,0.064674,0.068058,0.13884,340.7,332.28,4.8473,0.80872,646,624.46,1
0.071,0.070299,0.064428,0.14247,414.03,405.6,4.6976,0.95839,646,624.46,1
0.074651,0.073951,0.066243,0.14065,431.97,423.54,4.6149,1.0411,646,624.46,1
0.074592,0.073891,0.075318,0.13158,424.68,416.25,4.5726,1.0834,667.53,646,1
0.076921,0.07622,0.068966,0.13793,454.29,445.87,4.5591,1.0969,667.53,646,1
0.079809,0.079108,0.059891,0.14701,487.45,479.02,4.4651,1.1909,667.53,646,1
0.078569,0.077868,0.054446,0.15245,474.95,466.52,4.5806,1.0753,667.53,646,1
0.074352,0.073651,0.050817,0.15608,420.36,411.93,4.6416,1.0144,646,624.46,1
0.073767,0.073066,0.055354,0.15154,437.49,429.06,4.5848,1.0712,646,624.46,1
0.075245,0.074544,0.052632,0.15426,408.05,399.63,4.5615,1.0945,646,624.46,1
0.074175,0.073474,0.046279,0.16062,411.32,402.89,4.6713,0.98468,646,624.46,1
0.072422,0.071721,0.052632,0.15426,384.21,375.78,4.541,1.115,624.46,602.93,1
0.067293,0.066592,0.056261,0.15064,374.08,365.65,4.6554,1.0006,624.46,602.93,1
0.062182,0.061481,0.056261,0.15064,323.27,314.84,4.5794,1.0765,904.39,882.86,1
0.065197,0.064496,0.060799,0.1461,356.26,347.83,4.5385,1.1175,904.39,882.86,1
0.067537,0.066837,0.064428,0.14247,376.78,368.35,4.6791,0.97684,624.46,602.93,1
0.063836,0.063135,0.058984,0.14791,338.94,330.51,4.7355,0.92049,624.46,602.93,1
0.06009,0.059389,0.044465,0.16243,290.52,282.09,4.6964,0.95955,646,624.46,1
0.057335,0.056634,0.03902,0.16788,251.96,243.53,4.6396,1.0164,646,624.46,1
0.053744,0.053043,0.043557,0.16334,259.03,250.6,4.5721,1.0839,667.53,646,1
0.055071,0.05437,0.036298,0.1706,262.32,253.89,4.7279,0.92811,667.53,646,1
0.060014,0.059313,0.029946,0.17695,320.68,312.25,4.5678,1.0882,667.53,646,1
0.063702,0.063002,0.033575,0.17332,361.62,353.19,4.6201,1.0359,667.53,646,1
0.067035,0.066334,0.03539,0.17151,393.72,385.29,4.7012,0.95473,689.06,667.53,1
0.072363,0.071662,0.039927,0.16697,503.4,494.97,4.6829,0.97304,689.06,667.53,1
0.081255,0.080554,0.046279,0.16062,624.27,615.85,4.6753,0.9807,710.6,689.06,1
0.092157,0.091456,0.054446,0.15245,771.03,762.6,4.5311,1.1249,732.13,710.6,1
0.10171,0.10101,0.076225,0.13067,882.12,873.7,4.8055,0.85045,753.66,732.13,1
0.1101,0.1094,0.079855,0.12704,1236.6,1228.1,4.9827,0.67325,1830.3,1808.8,1
0.11521,0.11451,0.07441,0.13249,1306.2,1297.7,5.0093,0.64667,1098.2,1076.7,1
0.11967,0.11897,0.07441,0.13249,1482,1473.5,5.0254,0.6306,1098.2,1076.7,1
