@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
143,127.28,4.9554,0.2805,21.533,0,0.010479,0.010479,2,1,0
256.56,240.84,4.9704,0.26547,43.066,21.533,0,0,1,2,0
160.45,144.73,5.0738,0.16211,21.533,0,0.14302,0.14302,3,0,0
337.78,322.05,4.8314,0.40451,21.533,0,0.40338,0.40338,3,0,0
596.27,580.54,4.6371,0.59881,21.533,0,0.65899,0.65899,3,0,1
824.54,808.81,4.4521,0.7838,689.06,667.53,0.87703,0.87703,3,0,1
970.23,954.5,4.3899,0.84596,21.533,0,1.1562,1.1562,3,0,1
838,822.28,4.2519,0.984,21.533,0,1.0574,1.0574,3,0,1
1114.9,1099.2,4.2375,0.9984,689.06,667.53,0.93303,0.93303,3,0,1
924.42,908.7,4.2598,0.97607,21.533,0,1.2526,1.2526,3,0,1
921.34,905.62,4.2727,0.96322,667.53,646,0.72982,0.72982,3,0,1
940.84,925.11,4.2765,0.9594,21.533,0,0.86114,0.86114,3,0,1
718.46,702.74,4.3349,0.90096,21.533,0,1.0131,1.0131,3,0,1
629.35,613.62,4.3525,0.88339,646,624.46,0.6887,0.6887,3,0,1
717.85,702.12,4.4325,0.80335,21.533,0,0.47564,0.47564,3,0,1
762.02,746.29,4.3715,0.86441,21.533,0,0.91576,0.91576,3,0,1
847.49,831.77,4.4344,0.80153,21.533,0,0.64678,0.64678,3,0,1
770.75,755.02,4.4423,0.79353,646,624.46,0.43577,0.43577,3,0,1
796.67,780.95,4.5136,0.72228,21.533,0,0.72035,0.72035,3,0,1
997.4,981.67,4.3483,0.88757,21.533,0,0.43277,0.43277,3,0,1
973.51,957.78,4.3577,0.87816,21.533,0,0.82203,0.82203,3,0,1
837.94,822.21,4.3797,0.85623,21.533,0,0.41449,0.41449,3,0,1
839.59,823.86,4.5106,0.72533,43.066,21.533,0.26166,0.26166,3,0,1
1075.6,1059.9,4.4184,0.81743,21.533,0,0.5407,0.5407,3,0,1
1141.1,1125.3,4.3853,0.85062,21.533,0,0.34608,0.34608,3,0,1
1200,1184.3,4.3956,0.84029,21.533,0,0.48296,0.48296,3,0,1
968.44,952.71,4.4233,0.81261,21.533,0,0.8174,0.8174,2,1,1
827.77,812.04,4.571,0.66488,64.6,43.066,0.49197,0.49197,3,0,1
1029.9,1014.2,4.4418,0.79412,21.533,0,0.82127,0.82127,3,0,1
802.97,787.24,4.6291,0.60677,624.46,602.93,0.88283,0.88283,3,0,1
897.4,881.67,4.6763,0.55955,21.533,0,0.73361,0.73361,3,0,1
860.17,844.45,4.6535,0.58235,21.533,0,0.78421,0.78421,3,0,1
496.02,480.29,4.948,0.28793,581.4,559.86,0.71457,0.71457,4,0,1
663.35,647.63,4.7675,0.4684,861.33,839.79,0.97192,0.97192,4,0,1
950.64,934.91,4.6589,0.57696,21.533,0,0.88651,0.88651,4,0,1
569.92,554.19,4.8335,0.40237,861.33,839.79,0.67454,0.67454,3,1,1
674.96,659.23,4.7576,0.47831,21.533,0,0.91113,0.91113,3,1,1
795.82,780.09,4.6659,0.56998,818.26,796.73,0.74387,0.74387,3,1,1
657.96,642.23,4.6665,0.56939,818.26,796.73,0.76915,0.76915,3,1,1
452.91,437.18,4.7473,0.48859,818.26,796.73,1.0268,1.0268,3,1,1
777.65,761.92,4.5874,0.64851,818.26,796.73,1.0035,1.0035,3,1,1
504.34,488.62,4.7139,0.52196,21.533,0,0.66048,0.66048,3,1,1
428.57,412.85,4.7841,0.45173,21.533,0,0.31916,0.31916,3,1,1
480.04,464.31,4.8079,0.42798,21.533,0,0.18222,0.18222,2,2,1
288.7,272.98,4.8725,0.3634,107.67,86.133,0.22367,0.22367,2,2,1
243.38,227.66,4.9562,0.27968,21.533,0,0.044274,0.044274,1,3,1
425.64,409.92,4.7841,0.45174,21.533,0,0.13655,0.13655,3,1,1
407,391.27,4.8068,0.42906,21.533,0,0.13733,0.13733,3,1,1
374.58,358.85,4.8212,0.41467,21.533,0,0.16386,0.16386,3,1,1
394.48,378.75,4.7962,0.43968,21.533,0,0.33155,0.33155,3,1,1
185.59,169.86,4.9974,0.23852,21.533,0,0.11328,0.11328,3,1,1
230.92,215.19,4.9704,0.2655,64.6,43.066,0,0,1,3,1
158.42,142.69,5.0077,0.22815,21.533,0,0.011276,0.011276,2,2,1
396.18,380.45,4.8245,0.41137,21.533,0,0.012654,0.012654,1,3,1
499.69,483.96,4.6811,0.55481,21.533,0,0.095584,0.095584,3,1,1
460.02,444.29,4.6187,0.61719,21.533,0,0.0011595,0.0011595,2,2,1
291.83,276.11,4.7941,0.44175,21.533,0,0,0,1,3,1
338.6,322.88,4.96,0.27586,21.533,0,0.20352,0.20352,3,1,1
664.53,648.8,4.7524,0.48347,64.6,43.066,0.0099595,0.0099595,1,3,1
370.16,354.43,4.9175,0.31841,21.533,0,0.089401,0.089401,3,1,1
456.7,440.97,4.9185,0.31741,21.533,0,0.076017,0.076017,3,1,1
327.45,311.72,4.8542,0.38172,64.6,43.066,0.14611,0.14611,5,0,1
447.16,431.43,4.8834,0.35246,21.533,0,0.45971,0.45971,3,2,1
669.41,653.68,4.7843,0.45158,624.46,602.93,0.28746,0.28746,3,2,1
544.52,528.79,4.7908,0.44503,21.533,0,0.30814,0.30814,3,2,1
480.47,464.74,4.8309,0.40497,21.533,0,0.66488,0.66488,3,2,1
495.99,480.26,4.7077,0.52814,64.6,43.066,0.34258,0.34258,3,2,1
462.06,446.33,4.9145,0.32133,21.533,0,0.1086,0.1086,3,2,1
627.93,612.21,4.8639,0.37199,21.533,0,0.27061,0.27061,3,2,1
497.33,481.61,4.8931,0.34283,21.533,0,0.1866,0.1866,5,0,1
557.86,542.13,4.9122,0.32368,64.6,43.066,0.34759,0.34759,3,2,1
395.76,380.03,5.0259,0.20994,21.533,0,0.30771,0.30771,3,2,1
292.48,276.75,5.0993,0.13659,21.533,0,0.18675,0.18675,3,2,1
626.1,610.37,4.9187,0.31714,21.533,0,0.27187,0.27187,3,2,1
610.6,594.88,4.9219,0.31395,21.533,0,0.082661,0.082661,7,0,1
668.79,653.07,4.8852,0.35071,21.533,0,0.40141,0.40141,6,1,1
533.13,517.4,4.973,0.26284,107.67,86.133,0.2874,0.2874,5,2,1
648.28,632.55,4.946,0.28984,107.67,86.133,0.24408,0.24408,4,3,1
355.99,340.27,5.1269,0.10902,107.67,86.133,0.27704,0.27704,3,4,1
484.32,468.6,5.0922,0.14371,21.533,0,0.27425,0.27425,10,0,1
510.84,495.11,4.9993,0.23655,21.533,0,0.5245,0.5245,10,0,1
528.91,513.18,4.9894,0.24645,43.066,21.533,0.51342,0.51342,5,5,1
466.41,450.68,5.0306,0.20526,21.533,0,0.49782,0.49782,3,7,1
654.45,638.72,4.8778,0.35806,21.533,0,0.6893,0.6893,5,5,1
566.83,551.11,4.9503,0.28556,21.533,0,0.5418,0.5418,6,4,1
434.16,418.43,5.0118,0.2241,129.2,107.67,0.37521,0.37521,4,6,1
494.13,478.41,4.9848,0.2511,21.533,0,0.28963,0.28963,5,5,1
560.91,545.18,4.9448,0.29111,21.533,0,0.35664,0.35664,6,4,1
422.88,407.15,5.0428,0.19303,624.46,602.93,0.32018,0.32018,3,7,1
355.16,339.43,5.0463,0.18963,21.533,0,0.50737,0.50737,3,7,1
547.15,531.42,4.9404,0.29544,21.533,0,0.3905,0.3905,3,7,1
606.36,590.63,4.8743,0.36156,323,301.46,0.35152,0.35152,4,6,1
326.43,310.7,5.0439,0.19195,21.533,0,0.14097,0.14097,6,4,1
384.96,369.23,5.0327,0.20322,107.67,86.133,0.13045,0.13045,5,5,1
496.11,480.39,5.0071,0.22881,129.2,107.67,0.070988,0.070988,6,4,1
892.88,877.16,4.7504,0.48543,193.8,172.27,0.14626,0.14626,2,8,1
341.85,326.12,5.1028,0.13305,21.533,0,0.28985,0.28985,4,6,1
662.89,647.16,5.2511,0,107.67,86.133,0.034834,0.034834,17,0,1
571.12,555.39,5.3426,0,21.533,0,0.054007,0.054007,18,0,1
466.43,450.71,5.3808,0,21.533,0,0.23312,0.23312,11,7,1
593,577.27,5.3359,0.044965,344.53,323,0.79252,0.79252,3,15,1
789.47,773.74,5.2193,0.16155,21.533,0,0.76996,0.76996,5,13,1
731.63,715.9,5.2192,0.16166,86.133,64.6,0.52629,0.52629,3,15,1
775.28,759.56,5.2834,0.097405,107.67,86.133,0.45789,0.45789,3,15,1
962.37,946.65,5.168,0.21285,732.13,710.6,0.74271,0.74271,3,15,1
1099.6,1083.8,5.162,0.21881,21.533,0,0.55256,0.55256,6,12,1
1155.1,1139.4,5.2383,0.14255,21.533,0,0.38532,0.38532,7,11,1
1078.1,1062.3,5.2663,0.11454,21.533,0,0.28955,0.28955,7,11,1
1352.6,1336.9,5.2266,0.15428,86.133,64.6,0.23189,0.23189,8,10,1
1313.3,1297.6,5.1077,0.27315,21.533,0,0.33397,0.33397,6,12,1
1079.9,1064.1,5.1823,0.19857,21.533,0,0.29441,0.29441,8,10,1
1435,1419.3,5.1313,0.24953,21.533,0,0.48887,0.48887,8,10,1
1725.8,1710.1,5.1044,0.27644,64.6,43.066,0.51121,0.51121,8,10,1
2923,2907.3,5.1559,0.22498,21.533,0,0.68555,0.68555,9,9,1
4740.3,4724.6,5.1828,0.19802,21.533,0,0.43367,0.43367,8,10,1
5950.8,5935.1,5.2615,0.1193,2605.5,2584,0.38879,0.38879,8,10,1
5720.8,5705,5.1644,0.21645,2584,2562.5,0.48541,0.48541,9,9,1
5874.7,5859,5.1751,0.2058,21.533,0,0.5032,0.5032,9,9,1
5839,5823.2,5.2918,0.089084,21.533,0,0.41261,0.41261,10,8,1
4830.2,4814.4,5.241,0.13983,2648.6,2627.1,0.43943,0.43943,9,9,1
5712.6,5696.8,5.273,0.10781,2627.1,2605.5,0.49985,0.49985,9,9,1
5708.1,5692.3,5.2769,0.1039,2627.1,2605.5,0.57177,0.57177,10,8,1
5738.2,5722.5,5.1999,0.18091,2648.6,2627.1,0.94686,0.94686,10,8,1
5585,5569.2,5.1091,0.27171,2648.6,2627.1,1.0412,1.0412,10,8,1
5512.2,5496.4,5.0546,0.32628,2648.6,2627.1,1.1539,1.1539,10,8,1
5617.2,5601.4,5.0147,0.36611,1507.3,1485.8,1.0695,1.0695,10,8,1
5873.6,5857.8,5.034,0.34686,1507.3,1485.8,0.95768,0.95768,10,8,1
5955.5,5939.8,5.1602,0.22064,1507.3,1485.8,0.95312,0.95312,7,11,1
5984.2,5968.5,5.1895,0.19133,1485.8,1464.3,0.81937,0.81937,6,12,1
6330.8,6315.1,5.2382,0.14266,1485.8,1464.3,0.77692,0.77692,6,12,1
6268.9,6253.1,5.1938,0.18707,1485.8,1464.3,0.64177,0.64177,7,11,1
6609.4,6593.7,5.2374,0.1434,1464.3,1442.7,0.71668,0.71668,8,10,1
6213.8,6198.1,5.1644,0.21648,1464.3,1442.7,0.69282,0.69282,7,11,1
6321,6305.2,5.196,0.1848,1464.3,1442.7,0.79828,0.79828,7,11,1
5943.8,5928.1,5.1528,0.228,1464.3,1442.7,0.7005,0.7005,8,10,1
5840.3,5824.6,5.1846,0.19624,1464.3,1442.7,0.75731,0.75731,9,9,1
5848.5,5832.7,5.1594,0.22148,1464.3,1442.7,0.69117,0.69117,6,12,1
5818.3,5802.6,5.2051,0.17573,1442.7,1421.2,0.73139,0.73139,7,11,1
5693.6,5677.8,5.1662,0.2147,1442.7,1421.2,0.66169,0.66169,5,13,1
5713.2,5697.4,5.1885,0.19231,1442.7,1421.2,0.56962,0.56962,6,12,1
5665,5649.3,5.1579,0.22292,1421.2,1399.7,0.56712,0.56712,10,8,1
5415.9,5400.2,5.1004,0.2804,2777.8,2756.2,0.52683,0.52683,10,8,1
5129.2,5113.4,5.1279,0.25299,2756.2,2734.7,0.62671,0.62671,10,8,1
5903.5,5887.8,5.1281,0.25279,2842.4,2820.8,0.715,0.715,10,8,1
5643.5,5627.7,5.1696,0.21122,21.533,0,0.43591,0.43591,10,8,1
5222,5206.2,5.1394,0.2414,2907,2885.4,0.59927,0.59927,11,7,1
4611.9,4596.2,5.1045,0.27639,2885.4,2863.9,0.54645,0.54645,11,7,1
4238.9,4223.2,5.0907,0.2901,2907,2885.4,0.67785,0.67785,11,7,1
4249.7,4234,4.9659,0.41497,2799.3,2777.8,0.77395,0.77395,10,8,1
4379.3,4363.5,5.0094,0.37146,1571.9,1550.4,0.94944,0.94944,10,8,1
4207.7,4191.9,5.0068,0.37401,1528.9,1507.3,0.72252,0.72252,8,10,1
4121.3,4105.5,4.9074,0.47343,1550.4,1528.9,0.807,0.807,9,9,1
4310.5,4294.8,5.0064,0.37447,1528.9,1507.3,0.77309,0.77309,9,9,1
4043.6,4027.9,4.9466,0.43429,1507.3,1485.8,0.88443,0.88443,8,10,1
4144.5,4128.8,5.043,0.33786,1528.9,1507.3,0.66873,0.66873,7,11,1
3683.9,3668.1,5.0299,0.35095,1485.8,1464.3,0.72714,0.72714,6,12,1
3069.1,3053.4,4.8479,0.53299,1485.8,1464.3,0.87701,0.87701,6,12,1
3087.9,3072.2,4.9802,0.40066,1464.3,1442.7,0.77528,0.77528,6,12,1
2523.5,2507.8,4.8327,0.54814,1442.7,1421.2,0.98807,0.98807,11,7,1
2395.6,2379.9,4.8303,0.55056,21.533,0,0.87783,0.87783,11,7,1
2241.2,2225.5,4.911,0.4699,21.533,0,0.72448,0.72448,10,8,1
2332.4,2316.7,5.0358,0.34501,2756.2,2734.7,0.6622,0.6622,10,8,1
1946.1,1930.4,4.8504,0.53042,21.533,0,0.96567,0.96567,10,8,1
1666.7,1650.9,4.7681,0.61277,21.533,0,1.0868,1.0868,10,8,1
1959.1,1943.4,4.9983,0.3825,1615,1593.5,0.70069,0.70069,10,8,1
1827.6,1811.9,4.781,0.59985,2907,2885.4,1.1134,1.1134,11,7,1
1659.5,1643.8,4.7825,0.59832,2907,2885.4,1.0522,1.0522,11,7,1
1479.4,1463.7,4.8061,0.57475,2863.9,2842.4,1.0156,1.0156,11,7,1
1576.5,1560.7,4.8788,0.5021,2885.4,2863.9,0.81311,0.81311,10,8,1
1456.1,1440.4,4.8792,0.5016,21.533,0,0.92057,0.92057,10,8,1
1397,1381.2,4.8341,0.54674,107.67,86.133,0.80006,0.80006,10,8,1
1575.8,1560,4.8788,0.50201,1356.6,1335.1,0.67585,0.67585,10,8,1
1557.5,1541.8,4.7804,0.60042,21.533,0,0.83739,0.83739,10,8,1
1478.4,1462.6,4.7754,0.60547,21.533,0,0.77911,0.77911,10,8,1
1519.9,1504.1,4.8129,0.56793,1378.1,1356.6,0.85319,0.85319,10,8,1
1561.6,1545.9,4.7942,0.58663,107.67,86.133,0.61258,0.61258,10,8,1
2148.3,2132.6,4.6581,0.72278,344.53,323,0.6837,0.6837,9,9,1
1731.5,1715.7,4.7549,0.62594,366.06,344.53,0.8863,0.8863,10,8,1
1750,1734.2,4.7987,0.58214,323,301.46,0.8309,0.8309,10,8,1
1523.9,1508.1,4.9173,0.46357,21.533,0,0.70623,0.70623,10,8,1
1423.5,1407.8,4.8995,0.48133,344.53,323,0.71027,0.71027,10,8,1
1663.5,1647.8,4.811,0.56981,344.53,323,0.61214,0.61214,8,10,1
1218.6,1202.9,4.9829,0.39799,344.53,323,0.48757,0.48757,9,9,1
1090.9,1075.2,4.9753,0.40554,107.67,86.133,0.50848,0.50848,10,8,1
937.37,921.65,5.0009,0.37993,107.67,86.133,0.52034,0.52034,10,8,1
882.61,866.88,4.9201,0.46079,21.533,0,0.57372,0.57372,10,8,1
776.42,760.7,4.9389,0.44197,21.533,0,0.32819,0.32819,10,8,1
590.93,575.2,5.0121,0.36878,21.533,0,0.43556,0.43556,10,8,1
596.47,580.74,5.0575,0.32336,21.533,0,0.42587,0.42587,10,8,1
629.04,613.31,4.9518,0.42908,107.67,86.133,0.24007,0.24007,10,8,1
593.41,577.68,4.9324,0.44844,366.06,344.53,0.64734,0.64734,3,15,1
1010.8,995.07,4.7201,0.6607,21.533,0,0.71672,0.71672,3,15,1
1024.1,1008.4,4.7183,0.66258,344.53,323,0.77832,0.77832,3,15,1
613.67,597.94,4.9073,0.4735,64.6,43.066,0.48657,0.48657,3,15,1
591.52,575.79,4.8854,0.49546,107.67,86.133,0.41409,0.41409,3,15,1
603.84,588.12,4.8339,0.54696,21.533,0,0.44645,0.44645,2,16,1
437.6,421.88,5.0555,0.32531,129.2,107.67,0.17847,0.17847,5,13,1
403.53,387.8,5.0225,0.35834,107.67,86.133,0.20439,0.20439,7,11,1
369.47,353.74,4.9969,0.384,968.99,947.46,0.51334,0.51334,5,13,1
646.89,631.17,4.799,0.58185,344.53,323,0.72993,0.72993,6,12,1
602.04,586.31,4.8853,0.49558,366.06,344.53,0.66565,0.66565,5,13,1
501.33,485.6,4.944,0.43687,107.67,86.133,0.29788,0.29788,5,13,1
467.43,451.71,4.9385,0.44231,129.2,107.67,0.21287,0.21287,7,11,1
698.8,683.08,4.773,0.60783,344.53,323,0.61292,0.61292,5,13,1
760.74,745.01,4.7743,0.60656,21.533,0,0.61256,0.61256,4,14,1
674.61,658.89,4.75,0.63088,344.53,323,0.58125,0.58125,3,15,1
494.4,478.67,4.8029,0.57791,344.53,323,0.62075,0.62075,6,12,1
467.81,452.09,4.9239,0.45699,21.533,0,0.53224,0.53224,5,13,1
653.72,637.99,4.6392,0.74161,344.53,323,0.73833,0.73833,2,16,1
547.66,531.93,4.824,0.5568,107.67,86.133,0.49722,0.49722,3,15,1
356.86,341.14,4.8765,0.50437,21.533,0,0.21304,0.21304,3,15,1
257.9,242.17,4.9468,0.43402,107.67,86.133,0.29135,0.29135,3,15,1
317.08,301.35,4.9613,0.41955,129.2,107.67,0.14731,0.14731,3,15,1
291.85,276.13,4.9437,0.43716,129.2,107.67,0.2188,0.2188,3,15,1
329.36,313.64,4.8652,0.51565,129.2,107.67,0.16687,0.16687,2,16,1
357.26,341.54,4.8143,0.56654,129.2,107.67,0.17888,0.17888,3,15,1
337.35,321.63,4.7915,0.5893,129.2,107.67,0.17122,0.17122,3,15,1
635.28,619.55,4.5413,0.83952,107.67,86.133,0.21638,0.21638,2,16,1
538.47,522.74,4.6377,0.74312,21.533,0,0.32829,0.32829,2,16,1
396.4,380.68,4.7709,0.60993,21.533,0,0.29333,0.29333,3,15,1
328.91,313.18,4.8217,0.55914,64.6,43.066,0.25729,0.25729,3,15,1
440.91,425.18,4.6954,0.68543,279.93,258.4,0.11688,0.11688,3,15,1
438.52,422.8,4.7076,0.67324,107.67,86.133,0.33286,0.33286,1,17,1
334.76,319.03,4.8672,0.5136,107.67,86.133,0.1053,0.1053,2,16,1
427.93,412.2,4.8199,0.56098,323,301.46,0.23689,0.23689,2,16,1
438.56,422.84,4.9268,0.454,107.67,86.133,0.43259,0.43259,1,17,1
474.87,459.14,4.8216,0.55927,323,301.46,0.53145,0.53145,1,17,1
388.65,372.92,4.8391,0.54175,366.06,344.53,0.43909,0.43909,1,17,1
501.69,485.96,4.8199,0.56094,107.67,86.133,0.24929,0.24929,2,16,1
286.31,270.59,4.9412,0.43964,344.53,323,0.21661,0.21661,3,15,1
246.57,230.84,5.0777,0.30317,107.67,86.133,0.057035,0.057035,3,15,1
300.65,284.92,5.0456,0.33528,129.2,107.67,0.074148,0.074148,3,15,1
390.3,374.58,4.8781,0.50278,21.533,0,0.42486,0.42486,2,16,1
329.14,313.42,5.0764,0.30445,21.533,0,0.19784,0.19784,2,16,1
339.96,324.23,4.9717,0.4091,21.533,0,0.12228,0.12228,2,16,1
480.92,465.2,4.8731,0.5077,107.67,86.133,0.14185,0.14185,2,16,1
455.72,439.99,4.9158,0.46505,107.67,86.133,0.14422,0.14422,2,16,1
296.14,280.42,5.0105,0.37033,129.2,107.67,0.14011,0.14011,2,16,1
268,252.28,5.0444,0.33643,107.67,86.133,0.26343,0.26343,2,16,1
369.28,353.56,5.0173,0.36357,129.2,107.67,0.37775,0.37775,2,16,1
284.19,268.47,5.0229,0.35791,64.6,43.066,0.16251,0.16251,2,16,1
228.19,212.46,5.0217,0.35914,107.67,86.133,0.070031,0.070031,2,16,1
383.82,368.1,4.9238,0.45708,344.53,323,0.44354,0.44354,2,16,1
239.09,223.36,5.0297,0.35119,107.67,86.133,0.21925,0.21925,2,16,1
169.31,153.58,5.042,0.33884,107.67,86.133,0.16338,0.16338,3,15,1
241.07,225.35,4.9721,0.4087,86.133,64.6,0.17381,0.17381,2,16,1
229.66,213.93,5.0143,0.36651,107.67,86.133,0.057759,0.057759,1,17,1
258.91,243.19,4.9404,0.44049,366.06,344.53,0.12734,0.12734,2,16,1
251.71,235.99,4.9266,0.45422,21.533,0,0.052657,0.052657,3,15,1
193.78,178.05,4.9386,0.44227,107.67,86.133,0.2114,0.2114,2,16,1
253.22,237.49,4.8786,0.50229,21.533,0,0.40043,0.40043,3,15,1
298.98,283.25,4.9167,0.46415,107.67,86.133,0.26748,0.26748,3,15,1
294.82,279.1,4.8766,0.50426,21.533,0,0.11697,0.11697,2,16,1
42.112,26.385,5.1297,0.25114,107.67,86.133,0.00074513,0.00074513,1,17,0
87.311,71.584,4.9791,0.40179,107.67,86.133,0,0,1,17,0
133.45,117.72,4.7804,0.60042,150.73,129.2,0.019331,0.019331,1,17,0
168.1,152.37,4.7429,0.63793,86.133,64.6,0.0044867,0.0044867,1,17,0
257.72,242,4.6999,0.6809,129.2,107.67,0.0048222,0.0048222,1,17,0
176.99,161.26,4.8494,0.53146,129.2,107.67,0.0021481,0.0021481,1,17,0
72.943,57.216,5.1499,0.23096,107.67,86.133,0.0001055,0.0001055,1,17,0
110.63,94.905,5.1076,0.27329,107.67,86.133,0,0,1,17,0
87.849,72.122,5.0809,0.29999,129.2,107.67,0,0,1,17,0
66.84,51.113,5.1712,0.2096,107.67,86.133,0,0,1,17,0
74.385,58.658,5.1118,0.26909,86.133,64.6,0.0017766,0.0017766,1,17,0
34.352,18.625,5.2621,0.11879,86.133,64.6,0,0,1,17,0
176.25,160.53,4.9465,0.43432,129.2,107.67,0,0,1,17,0
228.84,213.11,4.6944,0.68647,344.53,323,0.3614,0.3614,1,17,0
59.504,43.777,5.0768,0.30405,107.67,86.133,0.028063,0.028063,1,17,0
39.017,23.29,5.0678,0.31302,86.133,64.6,0,0,1,17,0
61.753,46.026,5.0484,0.33244,107.67,86.133,0,0,1,17,0
9.2676,0,5.1396,0.24125,129.2,107.67,0,0,1,17,0
19.074,9.8061,5.0868,0.29402,129.2,107.67,0.0063216,0.0063216,1,17,0
59.825,50.557,4.9565,0.4243,107.67,86.133,0,0,1,17,0
53.866,44.599,4.9806,0.40029,86.133,64.6,0,0,1,17,0
0.033801,0,5.2094,0.1714,107.67,86.133,0,0,1,17,0
103.83,103.8,4.9182,0.46266,107.67,86.133,0,0,1,17,0
73.771,73.737,4.9377,0.44314,21.533,0,0.027694,0.027694,1,17,0
14.859,14.825,5.0283,0.35259,86.133,64.6,0,0,1,17,0
12.949,12.916,5.0668,0.31407,129.2,107.67,0,0,1,17,0
1.169,1.1352,5.1525,0.22834,129.2,107.67,0,0,1,17,0
0.46989,0.43609,5.1517,0.22917,107.67,86.133,0,0,1,17,0
135.57,135.54,4.8972,0.4836,64.6,43.066,0,0,1,17,0
117.9,117.87,4.8731,0.50779,107.67,86.133,0,0,1,17,0
56.239,56.205,5.2003,0.18055,107.67,86.133,0,0,1,17,0
114.26,114.23,5.2081,0.17277,129.2,107.67,0.11806,0.11806,3,15,0
322.73,322.7,4.9739,0.40698,129.2,107.67,0.46052,0.46052,3,15,1
269.19,269.16,5.0345,0.34632,21.533,0,0.63974,0.63974,3,15,1
469.71,469.67,4.8549,0.52598,775.2,753.66,0.62969,0.62969,3,15,1
433.52,433.49,4.8312,0.54962,107.67,86.133,0.64577,0.64577,3,15,1
571.35,571.31,4.6679,0.71293,796.73,775.2,0.79091,0.79091,3,15,1
596.08,596.04,4.7371,0.64376,796.73,775.2,0.87449,0.87449,3,15,1
567.78,567.75,4.6808,0.70009,796.73,775.2,0.8731,0.8731,3,15,1
639.48,639.45,4.6249,0.75597,796.73,775.2,0.88388,0.88388,3,15,1
623.09,623.05,4.6732,0.70769,796.73,775.2,0.94154,0.94154,3,15,1
644.68,644.65,4.6827,0.6981,796.73,775.2,1.0764,1.0764,5,13,1
685.55,685.51,4.662,0.71881,796.73,775.2,0.79213,0.79213,4,14,1
682.47,682.44,4.717,0.66387,107.67,86.133,0.62675,0.62675,3,15,1
751.15,751.12,4.5583,0.82254,796.73,775.2,0.78687,0.78687,3,15,1
787.7,787.67,4.5826,0.79823,796.73,775.2,0.88348,0.88348,3,15,1
648.38,648.35,4.7306,0.65026,796.73,775.2,0.92603,0.92603,3,15,1
635.75,635.72,4.8842,0.49669,21.533,0,0.81593,0.81593,3,15,1
732.44,732.4,4.8792,0.50169,21.533,0,0.64877,0.64877,3,15,1
851.39,851.35,4.8442,0.53669,21.533,0,0.75708,0.75708,2,16,1
690.67,690.63,5.0619,0.3189,21.533,0,0.58687,0.58687,4,14,1
620.72,620.68,5.0832,0.29769,21.533,0,0.51073,0.51073,3,15,1
688,687.96,5.0779,0.30294,409.13,387.6,0.68617,0.68617,4,14,1
716.81,716.77,5.1411,0.23979,409.13,387.6,0.79791,0.79791,4,14,1
968.79,968.76,5.1444,0.23643,409.13,387.6,0.58647,0.58647,3,15,1
1435.7,1435.6,5.1464,0.23447,21.533,0,0.47326,0.47326,8,10,1
2485.1,2485.1,5.2034,0.17741,21.533,0,0.27401,0.27401,8,10,1
2548.1,2548,5.1963,0.18451,21.533,0,0.34843,0.34843,9,9,1
3303.6,3303.6,5.1075,0.27338,2368.7,2347.1,0.53401,0.53401,9,9,1
3618.2,3618.2,5.2789,0.10197,2562.5,2540.9,0.36475,0.36475,8,10,1
4180.7,4180.6,5.1456,0.23527,2562.5,2540.9,0.58454,0.58454,9,9,1
4042.4,4042.4,5.156,0.22487,2562.5,2540.9,0.55621,0.55621,8,10,1
4927,4926.9,5.1794,0.20143,1959.5,1938,0.65006,0.65006,8,10,1
4700,4700,5.2189,0.16197,2584,2562.5,0.70217,0.70217,9,9,1
5253.6,5253.6,5.2273,0.15356,2584,2562.5,0.46201,0.46201,8,10,1
4223.7,4223.7,5.3043,0.076552,21.533,0,0.31896,0.31896,8,10,1
3870.1,3870,5.2668,0.11407,1808.8,1787.3,0.43249,0.43249,9,9,1
4118,4118,5.2422,0.13863,1098.2,1076.7,0.24051,0.24051,8,10,1
4969.9,4969.9,5.2951,0.085697,796.73,775.2,0.38531,0.38531,7,11,1
5413.5,5413.5,5.3062,0.074661,1593.5,1571.9,0.45581,0.45581,5,13,1
5037.3,5037.3,5.2963,0.084522,1571.9,1550.4,0.46955,0.46955,7,11,1
4365.6,4365.6,5.3025,0.078301,1636.5,1615,0.29205,0.29205,9,9,1
5508.3,5508.3,5.2731,0.10776,2863.9,2842.4,0.32335,0.32335,10,8,1
5804.6,5804.5,5.2846,0.096282,21.533,0,0.34651,0.34651,10,8,1
5629.8,5629.7,5.2859,0.0949,1485.8,1464.3,0.43478,0.43478,8,10,1
5871.5,5871.5,5.1908,0.19006,1485.8,1464.3,0.49239,0.49239,10,8,1
6558.5,6558.5,5.2898,0.091053,3079.2,3057.7,0.36904,0.36904,10,8,1
