@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
1542.7,1538.2,4.0999,0.44703,366.06,258.4,1.3257,1.2361,3,2,1
1599.5,1595.1,4.166,0.51312,366.06,258.4,1.2867,1.197,3,2,1
1572.7,1568.2,4.1905,0.53764,387.6,279.93,1.2854,1.1957,3,2,1
1516.1,1511.6,4.3654,0.71253,387.6,279.93,1.26,1.1703,3,2,1
1487.7,1483.3,4.3415,0.68861,732.13,624.46,1.2899,1.2002,3,2,1
1801.8,1797.3,4.4388,0.78594,732.13,624.46,1.339,1.2493,3,2,1
2030.6,2026.1,4.2533,0.6004,753.66,646,1.362,1.2723,3,2,1
2044.9,2040.5,4.1687,0.51583,753.66,646,1.3413,1.2516,3,2,1
2071.8,2067.4,4.1223,0.46942,753.66,646,1.3448,1.2551,3,2,1
2062.7,2058.3,4.1548,0.50192,753.66,646,1.3422,1.2525,3,2,1
2072.9,2068.4,4.1122,0.45933,753.66,646,1.3571,1.2674,3,2,1
2069.4,2064.9,4.1851,0.5322,753.66,646,1.3492,1.2595,3,2,1
2086.8,2082.4,4.1504,0.49753,753.66,646,1.3672,1.2775,3,2,1
2189.2,2184.7,4.1746,0.52166,753.66,646,1.3692,1.2795,3,2,1
2287.9,2283.5,4.1548,0.50188,753.66,646,1.3802,1.2905,3,2,1
2301.7,2297.3,4.1291,0.47622,753.66,646,1.3822,1.2925,3,2,1
2290,2285.5,4.241,0.58806,753.66,646,1.3588,1.2691,3,2,1
2298.7,2294.2,4.1835,0.53061,753.66,646,1.3915,1.3018,3,2,1
2351,2346.5,4.3109,0.65802,753.66,646,1.3747,1.285,3,2,1
2315.5,2311,4.3564,0.7035,753.66,646,1.3721,1.2825,3,2,1
2315.9,2311.4,4.4826,0.82973,753.66,646,1.3343,1.2446,5,4,1
2429.4,2425,4.5797,0.92676,387.6,279.93,1.2869,1.1972,6,5,1
2446.8,2442.3,4.6613,1.0084,387.6,279.93,1.2311,1.1414,6,5,1
2424.1,2419.6,4.7976,1.1447,387.6,279.93,1.2115,1.1218,7,6,1
2293.2,2288.7,4.8146,1.1617,387.6,279.93,1.2371,1.1474,4,3,1
2262.5,2258,5.0473,1.3944,387.6,279.93,1.1758,1.0861,5,4,1
3461,3456.5,5.167,1.5141,366.06,258.4,1.0095,0.91977,8,7,1
5132.8,5128.4,5.1794,1.5265,1055.1,947.46,1.0212,0.93147,7,6,1
6434.3,6429.8,5.1865,1.5336,1055.1,947.46,1.2161,1.1264,9,8,1
6730.3,6725.8,5.1093,1.4564,1055.1,947.46,1.347,1.2573,9,8,1
6280.9,6276.4,5.0802,1.4273,2433.3,2325.6,1.3559,1.2662,9,8,1
7497.7,7493.2,5.2308,1.5779,1055.1,947.46,1.2937,1.204,9,8,1
7942.4,7937.9,5.2326,1.5797,1055.1,947.46,1.17,1.0803,6,5,1
8881.8,8877.3,5.297,1.6441,1055.1,947.46,1.1691,1.0794,8,7,1
9276.1,9271.7,5.2591,1.6062,1055.1,947.46,1.1555,1.0658,9,8,1
9993.3,9988.8,5.2676,1.6147,1076.7,968.99,1.0671,0.97736,9,8,1
9938.6,9934.2,5.3144,1.6615,2454.8,2347.1,0.83397,0.74427,9,8,1
10821,10817,5.4064,1.7535,2433.3,2325.6,0.4389,0.3492,8,7,1
10561,10557,5.3411,1.6882,2433.3,2325.6,0.4177,0.32801,9,8,1
10542,10538,5.3646,1.7117,2433.3,2325.6,0.8104,0.7207,8,7,1
10812,10807,5.3983,1.7454,2433.3,2325.6,1.0604,0.97074,8,7,1
11125,11121,5.377,1.7241,2411.7,2304.1,0.84271,0.75301,9,8,1
12108,12103,5.4454,1.7925,2562.5,2454.8,0.35131,0.26161,12,11,1
11148,11144,5.329,1.6761,2540.9,2433.3,0.53214,0.44244,9,8,1
10302,10298,5.2568,1.6039,2540.9,2433.3,0.72249,0.63279,9,8,1
10654,10649,5.2819,1.629,2540.9,2433.3,0.65159,0.5619,10,9,1
10579,10574,5.297,1.6441,2540.9,2433.3,0.52683,0.43713,11,10,1
11404,11400,5.3866,1.7337,2863.9,2756.2,0.51518,0.42548,11,10,1
11931,11926,5.4689,1.816,2885.4,2777.8,0.49609,0.4064,12,11,1
11703,11699,5.4075,1.7546,2885.4,2777.8,0.45499,0.36529,11,10,1
12356,12352,5.4574,1.8045,2885.4,2777.8,0.45989,0.3702,11,10,1
12170,12166,5.4739,1.821,2734.7,2627.1,0.38228,0.29258,14,13,1
12471,12466,5.4995,1.8466,2907,2799.3,0.32212,0.23242,14,13,1
12392,12387,5.5194,1.8665,689.06,581.4,0.31038,0.22068,21,20,1
11612,11607,5.4766,1.8237,3057.7,2950,0.37322,0.28352,16,15,1
10042,10037,5.3357,1.6828,3057.7,2950,0.90295,0.81325,12,11,1
10020,10016,5.392,1.7391,3036.2,2928.5,1.0594,0.96974,12,11,1
9254.2,9249.8,5.4366,1.7837,2993.1,2885.4,0.93103,0.84133,11,10,1
8131.6,8127.1,5.3747,1.7218,2950,2842.4,0.95997,0.87027,11,10,1
7159,7154.6,5.3067,1.6538,2907,2799.3,1.0069,0.91719,11,10,1
6416.3,6411.8,5.2617,1.6088,2863.9,2756.2,1.0988,1.0091,11,10,1
6774.8,6770.4,5.2949,1.642,2863.9,2756.2,1.1656,1.076,11,10,1
6399.5,6395,5.2994,1.6465,2863.9,2756.2,1.0135,0.92378,11,10,1
6261.1,6256.6,5.3285,1.6756,2885.4,2777.8,0.95159,0.86189,11,10,1
5775.9,5771.5,5.1311,1.4782,2907,2799.3,1.068,0.97834,11,10,1
6864.4,6860,5.1998,1.5469,2907,2799.3,1.1215,1.0318,21,20,1
7477.4,7472.9,5.0558,1.4029,5426.4,5318.7,1.1544,1.0647,21,20,1
7261.4,7256.9,4.7928,1.1399,5706.3,5598.6,1.2319,1.1422,20,19,1
7213.4,7209,4.7431,1.0902,5706.3,5598.6,1.2461,1.1564,22,21,1
7553.5,7549.1,4.928,1.2751,2842.4,2734.7,1.1566,1.0669,22,21,1
7159.3,7154.9,5.0004,1.3475,947.46,839.79,1.0286,0.93886,17,16,1
6215.3,6210.9,4.9689,1.316,925.93,818.26,1.2356,1.1459,10,9,1
5403.4,5398.9,4.9399,1.287,925.93,818.26,1.3249,1.2352,3,2,1
4776,4771.6,4.9001,1.2472,904.39,796.73,1.3809,1.2912,3,2,1
3966.9,3962.4,4.6853,1.0324,882.86,775.2,1.3878,1.2981,3,2,1
3562.1,3557.7,4.5369,0.884,861.33,753.66,1.4877,1.398,3,2,1
3046.5,3042.1,4.4578,0.80485,861.33,753.66,1.4692,1.3795,3,2,1
2774.7,2770.2,4.3577,0.70477,839.79,732.13,1.5425,1.4528,3,2,1
2580,2575.6,4.2545,0.60157,839.79,732.13,1.5262,1.4365,3,2,1
2723,2718.5,4.1094,0.45648,839.79,732.13,1.5734,1.4837,3,2,1
2769.8,2765.3,3.9681,0.31515,839.79,732.13,1.6071,1.5174,3,2,1
2544.3,2539.9,4.006,0.35311,839.79,732.13,1.594,1.5043,3,2,1
2368.6,2364.1,3.975,0.32205,839.79,732.13,1.6104,1.5207,3,2,1
2278.5,2274.1,4.0883,0.43541,839.79,732.13,1.5731,1.4834,3,2,1
2286.8,2282.4,3.8786,0.22567,861.33,753.66,1.6329,1.5432,3,2,1
2158.8,2154.4,3.9038,0.25088,861.33,710.6,1.5904,1.5007,3,2,1
2033.2,2028.7,3.9159,0.26304,861.33,710.6,1.6011,1.5114,3,2,1
1992.3,1987.8,3.9345,0.28163,861.33,710.6,1.5475,1.4578,3,2,1
1815.2,1805.4,3.944,0.29109,861.33,710.6,1.5654,1.4757,3,2,1
1622.3,1612.5,3.9875,0.33459,861.33,710.6,1.5026,1.4129,3,2,1
1411.4,1401.6,4.1083,0.45542,861.33,710.6,1.501,1.4113,3,2,1
1066,1056.3,4.1589,0.50601,839.79,689.06,1.4638,1.3741,3,2,1
897.81,888.05,4.1628,0.50992,839.79,689.06,1.4959,1.4062,3,2,1
754.74,744.98,4.0781,0.42523,818.26,667.53,1.4767,1.387,3,2,1
712.7,702.94,4.168,0.5151,839.79,689.06,1.404,1.3143,4,3,1
736.83,727.07,4.109,0.45611,839.79,689.06,1.4619,1.3722,4,3,1
711.57,701.81,4.1354,0.48253,861.33,710.6,1.4261,1.3364,4,3,1
640.05,630.28,4.1687,0.51578,861.33,710.6,1.4096,1.3199,4,3,1
563.73,553.96,4.173,0.52011,839.79,689.06,1.4029,1.3132,4,3,1
516.77,507.01,4.205,0.55213,581.4,430.66,1.3139,1.2242,4,3,1
629.33,619.57,4.064,0.41108,581.4,430.66,1.3846,1.2949,2,1,1
690.46,680.69,3.9478,0.29488,602.93,452.2,1.4366,1.3469,2,1,1
708.87,699.11,3.9638,0.31092,602.93,452.2,1.4119,1.3222,2,1,1
761.11,751.34,3.9118,0.25886,602.93,452.2,1.4454,1.3557,2,1,1
823.7,813.93,3.9341,0.28116,602.93,452.2,1.4458,1.3561,2,1,1
826.46,816.7,3.8942,0.24125,624.46,473.73,1.4752,1.3855,2,1,1
639.16,629.4,4.0481,0.39519,602.93,452.2,1.394,1.3043,2,1,1
648.94,639.17,4.0343,0.38137,602.93,452.2,1.3745,1.2848,2,1,1
779.27,769.5,4.0117,0.35876,602.93,452.2,1.4264,1.3367,2,1,1
774.31,764.54,3.9868,0.33392,602.93,452.2,1.4407,1.351,2,1,1
692.27,682.51,3.9167,0.26384,602.93,452.2,1.3794,1.2897,2,1,1
704.59,694.82,3.9416,0.28866,602.93,452.2,1.3863,1.2966,2,1,1
739.93,730.17,3.9234,0.27053,602.93,452.2,1.4158,1.3261,2,1,1
719,709.24,3.9385,0.28557,602.93,452.2,1.4221,1.3324,2,1,1
636.35,626.59,3.9504,0.29748,602.93,452.2,1.3999,1.3102,2,1,1
586.43,576.66,4.0244,0.37153,602.93,452.2,1.3668,1.2771,2,1,1
747.9,738.14,4.017,0.36412,602.93,452.2,1.3851,1.2954,2,1,1
830.43,820.67,3.9714,0.31854,602.93,452.2,1.4096,1.3199,2,1,1
912.62,902.85,4.096,0.44306,624.46,473.73,1.4126,1.3229,2,1,1
957.58,947.81,3.9096,0.25674,624.46,473.73,1.4274,1.3377,3,2,1
909.72,899.96,3.9232,0.27029,624.46,473.73,1.3914,1.3017,2,1,1
1066.8,1057,4.0549,0.40201,624.46,473.73,1.4153,1.3256,3,2,1
1451.6,1441.9,3.7837,0.13083,624.46,473.73,1.492,1.4023,3,2,1
1850,1840.2,3.708,0.05513,624.46,473.73,1.5161,1.4264,3,2,1
1708,1698.2,3.7986,0.14567,624.46,473.73,1.479,1.3893,3,2,1
1558.9,1549.2,3.9723,0.31943,602.93,452.2,1.2361,1.1465,2,1,1
259.51,249.75,3.9985,0.34558,279.93,129.2,0.74536,0.65566,2,1,1
24.693,14.929,4.3588,0.70585,624.46,473.73,0.88552,0.79583,3,2,0
26.066,16.302,4.2915,0.63859,624.46,473.73,1.2555,1.1658,2,1,0
39.42,29.656,4.7833,1.1304,323,172.27,0.89764,0.80794,4,3,0
42.693,32.929,4.9456,1.2927,624.46,473.73,0.72654,0.63684,7,6,0
41.803,32.039,5.1012,1.4483,301.46,150.73,0.6279,0.5382,7,6,0
39.018,29.253,5.2626,1.6097,301.46,150.73,0.74247,0.65277,10,9,0
43.42,33.656,5.4682,1.8153,581.4,430.66,0.48374,0.39404,17,16,0
49.488,39.724,5.4077,1.7548,344.53,193.8,0.44607,0.35638,25,24,0
54.637,44.873,5.5512,1.8982,602.93,452.2,0.31006,0.22036,22,21,0
64.868,55.104,5.4933,1.8404,2282.5,2131.8,0.2611,0.1714,19,18,0
83.587,73.823,5.5743,1.9214,947.46,796.73,0.26871,0.17901,24,23,0
88.564,78.799,5.5393,1.8864,861.33,710.6,0.25595,0.16625,24,23,0
88.477,78.713,5.5222,1.8693,1055.1,904.39,0.43906,0.34936,16,15,0
85.073,75.309,5.4462,1.7933,1119.7,968.99,0.43629,0.34659,6,5,0
68.822,47.279,5.3281,1.6752,1055.1,904.39,0.41527,0.32557,7,6,0
90.048,68.505,5.5063,1.8534,1055.1,904.39,0.37075,0.28106,12,11,0
86.549,65.005,5.4638,1.8109,968.99,818.26,0.30874,0.21904,21,20,0
102.28,80.737,5.6407,1.9878,775.2,624.46,0.20594,0.11624,24,23,0
89.311,67.768,5.4979,1.845,904.39,753.66,0.23941,0.14971,25,24,0
87.92,66.376,5.5662,1.9133,990.53,839.79,0.1413,0.0516,26,25,0
80.449,58.906,5.4751,1.8222,968.99,818.26,0.2618,0.1721,16,15,0
74.97,53.427,5.5919,1.939,990.53,839.79,0.27074,0.18104,20,19,0
67.634,46.091,5.4761,1.8232,1141.3,990.53,0.24575,0.15605,17,16,0
56.88,35.337,5.4773,1.8244,925.93,775.2,0.35612,0.26642,16,15,0
48.97,27.427,5.4463,1.7934,968.99,818.26,0.21431,0.12462,24,23,0
38.16,16.616,5.4389,1.786,775.2,624.46,0.24525,0.15556,25,24,0
33.567,12.024,5.5511,1.8982,323,172.27,0.18903,0.099332,37,36,0
39.357,17.814,5.6275,1.9746,172.27,21.533,0.21403,0.12433,29,28,0
42.446,20.903,5.6384,1.9855,990.53,839.79,0.17715,0.087451,33,32,0
47.432,25.889,5.4787,1.8258,258.4,107.67,0.19265,0.10295,22,21,0
0.39021,0,4.4337,0.78077,581.4,430.66,0.60742,0.51773,2,1,0
263,262.61,4.1882,0.53527,667.53,516.8,0.40817,0.31847,3,2,1
151.51,151.12,4.5261,0.87321,602.93,452.2,0.3479,0.2582,3,2,1
42.82,42.43,4.8982,1.2453,732.13,581.4,0.43922,0.34952,3,2,1
299.54,299.15,4.7675,1.1146,602.93,452.2,0.88338,0.79368,3,2,1
782.88,782.49,4.3214,0.66845,667.53,516.8,1.2982,1.2085,3,2,1
997.5,997.11,3.8855,0.2326,689.06,538.33,1.5356,1.446,3,2,1
1105.4,1105,3.7619,0.10904,689.06,538.33,1.5331,1.4434,3,2,1
1252.7,1252.3,3.7089,0.05596,689.06,538.33,1.5039,1.4142,3,2,1
1616.6,1616.2,3.7081,0.055184,710.6,559.86,1.5235,1.4338,3,2,1
1774.6,1774.2,3.6353,0,710.6,559.86,1.5235,1.4338,3,2,1
1701.1,1700.7,3.6984,0.063102,689.06,538.33,1.4939,1.4042,3,2,1
1560.9,1560.5,3.6728,0.037437,689.06,538.33,1.4881,1.3984,3,2,1
1362.2,1361.8,3.7092,0.073853,689.06,538.33,1.4324,1.3427,3,2,1
1331.4,1331,3.4664,0,689.06,538.33,1.4392,1.3495,3,2,1
1376.5,1376.1,3.4792,0.012742,689.06,538.33,1.4674,1.3777,3,2,1
1364.1,1363.7,3.581,0.11454,689.06,538.33,1.435,1.3453,3,2,1
1444.3,1443.9,3.5601,0.093658,710.6,559.86,1.4381,1.3484,3,2,1
1514.2,1513.8,3.4152,0,710.6,559.86,1.4225,1.3328,3,2,1
1466.2,1465.8,3.5263,0.11112,710.6,559.86,1.3291,1.2394,3,2,1
1497.6,1497.2,3.537,0.12179,710.6,559.86,1.345,1.2553,3,2,1
1422.7,1422.4,3.6359,0.22065,387.6,236.87,1.2874,1.1977,3,2,1
1398.5,1398.1,3.6754,0.26018,366.06,215.33,1.326,1.2363,1,0,1
1399.4,1399,3.5432,0.12801,366.06,215.33,1.3387,1.249,2,1,1
1382.4,1382,3.6212,0.20604,366.06,215.33,1.3401,1.2504,1,0,1
1444.6,1444.2,3.4466,0.031378,387.6,236.87,1.3832,1.2935,1,0,1
1536.2,1535.8,3.5103,0.095136,387.6,236.87,1.3878,1.2981,1,0,1
1395.9,1395.5,3.5503,0.13513,387.6,236.87,1.3805,1.2908,2,1,1
1394.2,1393.9,3.574,0.15875,387.6,236.87,1.33,1.2403,3,2,1
1476.3,1475.9,3.5222,0.10698,366.06,215.33,1.2872,1.1975,3,2,1
1364.6,1364.2,3.5452,0.12996,366.06,215.33,1.3125,1.2228,3,2,1
1417.5,1417.1,3.7443,0.3291,366.06,215.33,1.3331,1.2434,2,1,1
1275.4,1275,3.7339,0.3187,344.53,193.8,1.3326,1.2429,2,1,1
1169.7,1169.3,3.7784,0.3632,344.53,193.8,1.3356,1.2459,1,0,1
1303.3,1302.9,3.6832,0.268,344.53,193.8,1.4149,1.3252,1,0,1
1203.5,1203.1,3.8475,0.43227,323,172.27,1.3529,1.2632,1,0,1
1181.7,1181.3,3.7469,0.33173,323,172.27,1.315,1.2253,5,4,1
1105,1104.7,3.8222,0.407,323,172.27,1.3289,1.2392,2,1,1
1136.1,1135.7,3.7059,0.29069,323,172.27,1.3582,1.2685,2,1,1
1232.6,1232.2,3.9814,0.56616,323,172.27,1.2876,1.1979,1,0,1
1117.4,1117,3.8735,0.45828,323,172.27,1.2729,1.1832,5,4,1
957.48,957.09,3.8369,0.42171,323,172.27,1.3519,1.2622,1,0,1
971.4,971.01,3.9682,0.55298,323,172.27,1.3901,1.3004,7,6,1
718.18,717.79,4.0441,0.62891,301.46,150.73,1.3055,1.2158,2,1,1
155.15,154.76,4.742,1.3268,279.93,129.2,0.73622,0.64652,6,5,1
8.2217,7.8315,4.9052,1.49,301.46,150.73,0.31362,0.22392,8,7,1
582.08,581.69,3.8564,0.44124,215.33,64.6,4.9573e-05,0,1,0,1
144.8,144.41,3.6208,0.20558,172.27,21.533,0,0,1,0,1
126.98,126.59,3.493,0.077813,215.33,64.6,0,0,1,0,1
582.87,582.48,2.7096,0,215.33,64.6,0.00054337,0.00054337,1,0,1
2.6958,2.3056,3.902,1.1924,172.27,21.533,0,0,1,0,1
34.145,33.755,4.8064,2.0968,172.27,21.533,0,0,1,0,1
54.803,54.413,5.6626,2.953,172.27,21.533,0.23099,0.23099,39,38,1
82.7,82.31,5.4816,2.772,753.66,581.4,0.1908,0.1908,23,22,0
71.659,71.269,5.5274,2.8178,6223.1,6050.8,0.26521,0.26521,23,22,0
102.56,102.17,5.6305,2.9209,193.8,21.533,0.28958,0.28958,23,22,0
109.53,109.14,5.7273,3.0177,990.53,818.26,0.17879,0.17879,33,32,0
99.929,99.538,5.6415,2.9319,1098.2,925.93,0.24186,0.24186,27,26,0
100.43,100.04,5.6442,2.9346,2153.3,1981.1,0.33886,0.33886,19,18,0
103.53,103.14,5.6404,2.9308,2196.4,2024.1,0.35291,0.35291,24,23,0
104.98,104.59,5.654,2.9444,6373.8,6201.6,0.24409,0.24409,24,23,0
80.132,79.742,5.4757,2.7661,1615,1442.7,0.22313,0.22313,22,21,0
96.1,95.71,5.5793,2.8697,925.93,753.66,0.1263,0.1263,27,26,0
88.247,87.857,5.5707,2.8611,6675.3,6503,0.42203,0.42203,25,24,0
81.088,80.697,5.5214,2.8118,6546.1,6373.8,0.49262,0.49262,24,23,0
86.696,86.305,5.5193,2.8097,6546.1,6373.8,0.36634,0.36634,26,25,0
56.122,55.731,5.632,2.9224,839.79,667.53,0.19613,0.19613,28,27,0
37.308,36.918,5.6564,2.9468,818.26,646,0.21487,0.21487,36,35,0
37.757,37.367,5.7038,2.9942,323,150.73,0.18817,0.18817,49,48,0
48.397,48.007,5.6496,2.94,279.93,107.67,0.18909,0.18909,37,36,0
84.494,84.104,5.6765,2.9669,882.86,710.6,0.073584,0.073584,35,34,0
178.26,177.87,4.3319,1.6223,538.33,366.06,0.96102,0.96102,2,1,0
687.36,686.97,4.2536,1.544,559.86,387.6,1.1844,1.1844,2,1,1
1550.4,1550,4.3567,1.6471,624.46,452.2,1.1549,1.1549,3,2,1
1767.5,1767.1,4.3161,1.6065,689.06,516.8,1.2553,1.2553,3,2,1
1845.3,1844.9,4.2606,1.551,732.13,559.86,1.3641,1.3641,3,2,1
2086.3,2086,4.2234,1.5138,387.6,215.33,1.2901,1.2901,3,2,1
1877.4,1877,3.6639,0.95434,409.13,236.87,1.3495,1.3495,2,1,1
1834,1833.6,3.8869,1.1773,387.6,215.33,1.4222,1.4222,1,0,1
1746.7,1746.3,3.7519,1.0423,387.6,215.33,1.3585,1.3585,3,2,1
1635,1634.6,3.7588,1.0492,366.06,193.8,1.3605,1.3605,1,0,1
1440.4,1440,3.726,1.0164,366.06,193.8,1.3038,1.3038,3,2,1
1456.1,1455.7,3.6698,0.96016,366.06,193.8,1.3705,1.3705,1,0,1
1341.1,1340.7,3.7014,0.99176,366.06,193.8,1.3905,1.3905,1,0,1
1198.6,1198.2,3.7782,1.0686,366.06,193.8,1.2753,1.2753,3,2,1
1174.6,1174.2,3.7729,1.0633,344.53,172.27,1.2566,1.2566,3,2,1
1265.8,1265.4,3.76,1.0504,344.53,172.27,1.2707,1.2707,3,2,1
1364.8,1364.4,3.7903,1.0807,344.53,172.27,1.3062,1.3062,3,2,1
1367,1366.6,3.8343,1.1247,366.06,193.8,1.2787,1.2787,3,2,1
1456.3,1455.9,3.8675,1.1579,366.06,193.8,1.2579,1.2579,3,2,1
1697.9,1697.5,3.9885,1.2789,710.6,538.33,1.3449,1.3449,3,2,1
1676.6,1676.2,3.7239,1.0143,710.6,538.33,1.3532,1.3532,3,2,1
1596.6,1596.2,3.6571,0.94754,366.06,193.8,1.3276,1.3276,3,2,1
1534.1,1533.7,3.6144,0.90477,366.06,193.8,1.2786,1.2786,3,2,1
1575.2,1574.8,3.7027,0.9931,366.06,193.8,1.3593,1.3593,3,2,1
1515.2,1514.8,3.7171,1.0075,689.06,516.8,1.3473,1.3473,3,2,1
1309.8,1309.4,3.7739,1.0643,344.53,172.27,1.2633,1.2633,3,2,1
1311.2,1310.8,3.7024,0.99276,344.53,172.27,1.2669,1.2669,3,2,1
1466.6,1466.2,3.6915,0.9819,344.53,172.27,1.2873,1.2873,3,2,1
1423.5,1423.2,3.6527,0.94305,344.53,172.27,1.2806,1.2806,3,2,1
1395,1394.6,3.6364,0.9268,344.53,172.27,1.2818,1.2818,3,2,1
1425.7,1425.3,3.6174,0.9078,344.53,172.27,1.3137,1.3137,3,2,1
1384.9,1384.5,3.6014,0.89176,344.53,172.27,1.2863,1.2863,3,2,1
1385.2,1384.9,3.6338,0.92419,344.53,172.27,1.2689,1.2689,3,2,1
1269.2,1268.8,3.7024,0.99277,344.53,172.27,1.2462,1.2462,3,2,1
1291.6,1291.2,3.6408,0.93116,344.53,172.27,1.2652,1.2652,3,2,1
1288.2,1287.8,3.5923,0.88266,344.53,172.27,1.3014,1.3014,3,2,1
1358.9,1358.5,3.5617,0.85207,344.53,172.27,1.268,1.268,3,2,1
1393.4,1393,3.6254,0.91579,344.53,172.27,1.2693,1.2693,3,2,1
1392.6,1392.2,3.6734,0.96381,344.53,172.27,1.2582,1.2582,3,2,1
1337.2,1336.8,3.59,0.88043,344.53,172.27,1.2693,1.2693,3,2,1
1316.1,1315.7,3.648,0.93836,344.53,172.27,1.2812,1.2812,3,2,1
1297.5,1297.1,3.721,1.0114,344.53,172.27,1.2379,1.2379,3,2,1
1408.7,1408.3,3.7258,1.0162,344.53,172.27,1.2799,1.2799,3,2,1
1340.4,1340,3.6917,0.98205,344.53,172.27,1.2735,1.2735,3,2,1
1359.1,1358.8,3.6162,0.90657,344.53,172.27,1.2937,1.2937,3,2,1
1334.4,1334.1,3.6804,0.97081,344.53,172.27,1.2688,1.2688,3,2,1
1292.2,1291.8,3.668,0.95842,344.53,172.27,1.2669,1.2669,3,2,1
1227.1,1226.7,3.7303,1.0207,323,150.73,1.2535,1.2535,3,2,1
1149.2,1148.8,3.6571,0.94749,323,150.73,1.2482,1.2482,3,2,1
1125.7,1125.3,3.6945,0.98493,323,150.73,1.2528,1.2528,2,1,1
989.85,989.46,3.7565,1.0469,323,150.73,1.2833,1.2833,3,2,1
772.64,772.25,3.9467,1.2371,301.46,129.2,1.2385,1.2385,5,4,1
172.87,172.48,4.3369,1.6273,279.93,107.67,0.99563,0.99563,2,1,1
43.795,43.405,4.7981,2.0885,301.46,129.2,0.52884,0.52884,13,12,0
32.893,32.503,4.4938,1.7842,323,150.73,0.81238,0.81238,4,3,0
23.921,23.531,4.1858,1.4762,129.2,0,0.31084,0.31084,1,0,0
24.167,23.777,4.2028,1.4932,150.73,21.533,0.057375,0.057375,8,7,0
64.434,64.044,5.3157,2.6061,193.8,64.6,0.37387,0.37387,9,8,0
40.575,40.185,5.4538,2.7442,2261,2131.8,0.47994,0.47994,9,8,0
85.321,84.93,5.4629,2.7533,452.2,323,0.70718,0.70718,14,13,0
78.592,78.202,5.4472,2.7376,473.73,344.53,0.8887,0.8887,12,11,0
75.783,75.393,5.6072,2.8976,495.26,366.06,0.44263,0.44263,20,19,0
91.564,91.174,5.5697,2.8601,452.2,323,0.2997,0.2997,22,21,0
92.821,92.431,5.5832,2.8736,452.2,323,0.44316,0.44316,21,20,0
98.24,97.85,5.6426,2.933,2261,2131.8,0.38752,0.38752,22,21,0
99.657,99.267,5.6767,2.9671,6373.8,6244.6,0.25254,0.25254,29,28,0
79.158,78.768,5.6131,2.9035,2261,2131.8,0.22427,0.22427,29,28,0
98.13,97.74,5.6685,2.9589,6589.2,6460,0.24474,0.24474,28,27,0
100.3,99.913,5.6092,2.8996,6438.4,6309.2,0.23261,0.23261,34,33,0
98.888,98.497,5.6217,2.9121,6739.9,6610.7,0.22531,0.22531,33,32,0
92.068,91.678,5.6519,2.9423,6632.2,6503,0.25605,0.25605,28,27,0
96.014,95.624,5.6459,2.9363,6653.8,6524.6,0.27724,0.27724,31,30,0
43.209,42.818,5.5468,2.8372,301.46,172.27,0.32071,0.32071,31,30,0
31.798,31.408,5.5009,2.7913,279.93,150.73,0.16411,0.16411,39,38,0
35.366,34.976,5.6587,2.9491,452.2,323,0.18756,0.18756,28,27,0
24.914,24.524,4.5257,1.8161,387.6,258.4,0.59133,0.59133,1,0,0
289.57,289.18,4.441,1.7314,646,516.8,0.62376,0.62376,3,2,0
584.14,583.75,4.6511,1.9415,689.06,559.86,0.39748,0.39748,3,2,1
995.61,995.22,4.5519,1.8423,624.46,495.26,0.83678,0.83678,3,2,1
1376.5,1376.1,4.3812,1.6716,689.06,559.86,1.2379,1.2379,3,2,1
1625.3,1624.9,4.3386,1.629,732.13,602.93,1.2769,1.2769,3,2,1
2008.1,2007.7,4.1959,1.4862,409.13,279.93,1.2187,1.2187,3,2,1
1804,1803.6,3.8428,1.1332,409.13,279.93,1.4228,1.4228,1,0,1
1734.1,1733.7,3.7231,1.0135,387.6,258.4,1.4629,1.4629,1,0,1
1501.5,1501.1,3.7965,1.0869,387.6,258.4,1.4856,1.4856,1,0,1
1308.4,1308.1,3.7032,0.99358,387.6,258.4,1.5248,1.5248,1,0,1
1281.6,1281.2,3.8464,1.1368,366.06,236.87,1.4371,1.4371,1,0,1
1326.4,1326,3.8129,1.1033,366.06,236.87,1.4101,1.4101,1,0,1
1231.9,1231.5,3.7589,1.0493,366.06,236.87,1.4208,1.4208,1,0,1
1393,1392.6,3.7855,1.0758,366.06,236.87,1.3884,1.3884,3,2,1
1479,1478.6,3.7054,0.99584,366.06,236.87,1.429,1.429,1,0,1
1527.5,1527.1,3.7117,1.0021,366.06,236.87,1.4515,1.4515,1,0,1
1581.4,1581,3.7785,1.0689,366.06,236.87,1.415,1.415,1,0,1
1577.7,1577.3,3.7251,1.0155,366.06,236.87,1.3804,1.3804,1,0,1
1559.4,1559,3.6688,0.95919,366.06,236.87,1.3812,1.3812,1,0,1
