@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.48463,0.11978,0.12696,5,4,1
0.48242,0.13612,0.11965,6,4,1
0.48208,0.13884,0.12149,5,3,1
0.48712,0.13067,0.15095,6,4,1
0.47677,0.1216,0.13036,6,7,1
0.46315,0.11978,0.11603,6,4,1
0.46319,0.12341,0.12656,4,7,1
0.46449,0.12523,0.10804,6,4,1
0.47004,0.13612,0.14465,7,4,1
0.46985,0.13067,0.13227,4,7,1
0.46794,0.12704,0.12888,6,4,1
0.46468,0.12976,0.12469,5,3,1
0.46004,0.13249,0.13665,5,3,1
0.45486,0.14973,0.14376,4,6,1
0.44613,0.16515,0.14465,4,7,1
0.4402,0.15426,0.10525,8,4,1
0.43988,0.13975,0.096181,8,3,1
0.43404,0.14428,0.10527,6,3,1
0.41266,0.13612,0.12141,5,3,1
0.38017,0.13975,0.11144,5,4,1
0.35386,0.15064,0.10557,4,3,1
0.35649,0.12886,0.085209,6,3,1
0.347,0.12341,0.12068,5,3,1
0.32501,0.11434,0.097739,4,3,1
0.31902,0.097096,0.10739,4,3,1
0.32034,0.11434,0.080573,3,8,1
0.3545,0.14882,0.16709,4,6,1
0.38318,0.18058,0.16412,4,7,1
0.4018,0.18603,0.1673,5,7,1
0.41575,0.16878,0.13921,4,6,1
0.39794,0.15154,0.1607,5,6,1
0.36984,0.12704,0.1267,4,6,1
0.35046,0.098004,0.1138,5,6,1
0.32928,0.078947,0.11807,5,6,1
0.30688,0.064428,0.10794,5,6,1
0.29958,0.053539,0.11958,5,6,1
0.28816,0.049909,0.073123,4,6,1
0.27963,0.045372,0.080841,3,6,1
0.26569,0.03902,0.069046,4,5,1
0.24947,0.036298,0.045836,3,13,1
0.27951,0.03902,0.044211,3,13,1
0.29773,0.03902,0.0191,3,13,1
0.28013,0.03902,0.036511,2,13,1
0.26131,0.039927,0.032139,1,13,1
0.25942,0.037205,0.028534,2,13,1
0.26549,0.037205,0.019113,1,13,1
0.24804,0.037205,0.018463,1,13,1
0.22032,0.037205,0.022659,1,13,1
0.2267,0.032668,0.023538,1,13,1
0.22583,0.032668,0.019451,1,13,1
0.19865,0.038113,0.020776,1,13,1
0.17861,0.036298,0.02397,1,13,1
0.19899,0.026316,0.019829,2,12,1
0.18584,0.021779,0.015003,2,11,1
0.12658,0.027223,0.010396,1,11,1
0.13022,0.03539,0.012238,1,11,1
0.16634,0.026316,0.0081984,0,0,1
0.15738,0.015426,0.0083626,0,0,1
0.13492,0.021779,0.0097588,0,0,1
0.15212,0.018149,0.011548,1,18,1
0.14758,0.024501,0.01383,1,18,1
0.14285,0.027223,0.021377,2,19,1
0.15138,0.020871,0.011345,1,19,1
0.14567,0.03539,0.018216,3,13,1
0.18576,0.028131,0.015275,1,19,1
0.18983,0.017241,0.016024,3,14,1
0.15158,0.034483,0.016746,1,19,1
0.15544,0.034483,0.019153,2,13,1
0.17177,0.015426,0.019201,1,19,1
0.17169,0.008167,0.011997,1,18,1
0.15198,0.012704,0.0087878,0,0,1
0.15295,0.016334,0.011811,1,19,1
0.13437,0.019056,0.010231,1,20,1
0.13321,0.020871,0.0066433,0,0,1
0.16051,0.027223,0.0068354,0,0,1
0.15975,0.022686,0.0096752,0,0,1
0.13994,0.011797,0.010697,1,18,1
0.12601,0.022686,0.010474,1,19,1
0.13408,0.029038,0.0063119,0,0,1
0.14551,0.032668,0.014754,2,18,1
0.14231,0.03539,0.013271,1,26,1
0.12987,0.032668,0.012375,1,18,1
0.16513,0.033575,0.017506,3,11,1
0.2084,0.028131,0.0089001,0,0,1
0.21022,0.029946,0.0069609,0,0,1
0.18958,0.032668,0.0087564,0,0,1
0.15952,0.021779,0.0081701,0,0,1
0.13217,0.024501,0.004812,0,0,1
0.10799,0.028131,0.0057734,0,0,0
0.12193,0.021779,0.0048208,0,0,0
0.16407,0.0099819,0.0084086,0,0,0
0.15802,0.0063521,0.0060205,0,0,0
0.1131,0.016334,0.0056153,0,0,0
0.12668,0.012704,0.0061,0,0,0
0.13418,0.0045372,0.0044025,0,0,0
0.097926,0.016334,0.008392,0,0,0
0.091546,0.043557,0.007254,0,0,0
0.11097,0.039927,0.0070137,0,0,0
0.12072,0.011797,0.0073175,0,0,0
0.13634,0,0.0087865,0,0,0
0.13569,0.022686,0.0093529,0,0,0
0.11815,0.030853,0.0093408,0,0,0
0.12026,0.0099819,0.0045809,0,0,0
0.11991,0.0027223,0.0081511,0,0,0
0.11262,0.018149,0.0089512,0,0,0
0.10515,0.020871,0.012664,1,3,0
0.12354,0.013612,0.0098619,0,0,0
0.11961,0.012704,0.0067795,0,0,0
0.10658,0.018149,0.006716,0,0,0
0.11617,0.015426,0.008847,0,0,0
0.13274,0.023593,0.008618,0,0,0
0.15399,0.024501,0.0089742,0,0,0
0.16266,0.010889,0.0064247,0,0,0
0.14114,0.028131,0.0064069,0,0,0
0.12354,0.024501,0.0051871,0,0,0
0.12111,0.010889,0.0092803,0,0,0
0.14324,0.014519,0.0055691,0,0,0
0.15434,0.0099819,0.0056833,0,0,0
0.12069,0.029946,0.0047274,0,0,0
0.096163,0.045372,0.0029062,0,0,1
0.10143,0.023593,0.0033436,0,0,1
0.13334,0.011797,0.0048793,0,0,1
0.15206,0.022686,0.003185,0,0,1
0.15963,0.028131,0.0080294,0,0,1
0.17612,0.019964,0.0065888,0,0,1
0.18998,0.021779,0.006993,0,0,1
0.18728,0.027223,0.010724,1,28,1
0.18711,0.030853,0.0066592,0,0,1
0.20251,0.032668,0.011831,1,13,1
0.20621,0.030853,0.0052306,0,0,1
0.18303,0.029038,0.0036764,0,0,1
0.1757,0.03176,0.0015247,0,0,1
0.19817,0.028131,0.0053642,0,0,1
0.19299,0.027223,0.0044561,0,0,1
0.18387,0.029038,0.0048662,0,0,1
0.19675,0.025408,0.0021047,0,0,1
0.2038,0.025408,0.005493,0,0,1
0.19794,0.024501,0.0044117,0,0,1
0.1833,0.023593,0.0036614,0,0,1
0.18591,0.029946,0.0054285,0,0,1
0.1998,0.024501,0.0079265,0,0,1
0.21803,0.022686,0.0066012,0,0,1
0.20935,0.030853,0.0061808,0,0,1
0.1957,0.025408,0.0045879,0,0,1
0.19446,0.03176,0.0068341,0,0,1
0.18251,0.033575,0.0090848,0,0,1
0.18743,0.020871,0.0062619,0,0,1
0.19587,0.026316,0.0076123,0,0,1
0.1993,0.026316,0.0051537,0,0,1
0.19812,0.024501,0.013627,1,20,1
0.21055,0.026316,0.0083573,0,0,1
0.20614,0.020871,0.013927,1,29,1
0.18394,0.020871,0.012527,2,15,1
0.17412,0.026316,0.011361,2,11,1
0.18044,0.021779,0.014182,1,7,1
0.18451,0.038113,0.010989,1,28,1
0.18482,0.04265,0.014562,3,5,1
0.18779,0.020871,0.021794,5,5,1
0.1982,0.024501,0.020868,2,20,1
0.19899,0.03902,0.020995,2,5,1
0.17964,0.03902,0.01519,4,8,1
0.15447,0.037205,0.026065,4,17,1
0.12481,0.03902,0.021134,4,10,1
0.11439,0.033575,0.01127,1,25,1
0.12515,0.028131,0.0081637,0,0,1
0.13724,0.029038,0.0071206,0,0,1
0.15038,0.021779,0.011141,1,3,1
0.16581,0.0063521,0.0046573,0,0,1
0.13186,0.011797,0.0085902,0,0,1
0.098482,0.014519,0.006505,0,0,1
0.12269,0.0045372,0.0077679,0,0,1
0.11959,0.0063521,0.0092622,0,0,0
0.092602,0.029946,0.015967,3,13,0
0.12121,0.026316,0.012477,1,9,0
0.14688,0.0027223,0.010119,2,3,0
0.1327,0.013612,0.013618,1,13,0
0.10847,0.021779,0.0060269,0,0,0
0.095958,0.0099819,0.011079,2,3,0
0.12403,0.011797,0.014969,2,11,0
0.12699,0.032668,0.010127,1,3,0
0.10278,0.028131,0.014941,2,3,0
0.098665,0.008167,0.0085837,0,0,0
0.099544,0.0099819,0.010502,1,11,0
0.10732,0.013612,0.017976,3,3,0
0.11862,0.018149,0.0051895,0,0,0
0.12529,0.011797,0.0056228,0,0,0
0.12892,0.011797,0.0050384,0,0,0
0.1279,0.027223,0.0056254,0,0,0
0.13431,0.019964,0.0040964,0,0,0
0.13131,0.012704,0.0049022,0,0,0
0.1434,0.017241,0.0036246,0,0,1
0.18294,0.021779,0.012239,1,18,1
0.22677,0.027223,0.014161,2,19,1
0.23123,0.036298,0.018633,1,11,1
0.22256,0.033575,0.011289,2,13,1
0.21573,0.019964,0.010495,1,3,1
0.21209,0.03176,0.018313,1,19,1
0.21947,0.032668,0.014523,1,19,1
0.20898,0.022686,0.013474,1,20,1
0.21283,0.023593,0.011906,1,20,1
0.21263,0.017241,0.007038,0,0,1
0.2171,0.019056,0.013932,1,20,1
0.21997,0.019964,0.010859,1,19,1
0.1837,0.021779,0.015021,1,27,1
0.17465,0.033575,0.019626,2,11,1
0.18765,0.029946,0.017118,2,11,1
0.18884,0.019056,0.013228,1,19,1
0.19256,0.023593,0.015274,1,19,1
0.20956,0.028131,0.02327,2,11,1
0.2159,0.027223,0.016932,2,11,1
0.1945,0.028131,0.014497,1,19,1
0.1985,0.021779,0.012186,1,20,1
0.20721,0.022686,0.014881,2,11,1
0.19489,0.030853,0.018464,2,11,1
0.1922,0.022686,0.016645,1,11,1
0.19473,0.019964,0.011188,1,19,1
0.21369,0.021779,0.015235,3,19,1
0.22145,0.015426,0.012749,2,11,1
0.20295,0.022686,0.017216,1,11,1
0.19577,0.023593,0.014259,1,19,1
0.19906,0.018149,0.014167,1,19,1
0.19074,0.020871,0.012037,1,18,1
0.17605,0.018149,0.01638,1,5,1
0.18761,0.040835,0.016526,2,20,1
0.18771,0.045372,0.0095897,0,0,1
0.19463,0.023593,0.0057814,0,0,1
0.21986,0.027223,0.014613,1,11,1
0.20569,0.023593,0.015744,1,17,1
0.18028,0.016334,0.011919,1,11,1
0.19352,0.019964,0.010839,1,20,1
0.21314,0.018149,0.013206,1,20,1
0.20714,0.018149,0.0096292,0,0,1
0.18895,0.025408,0.014729,1,19,1
0.19049,0.025408,0.010731,1,19,1
0.18835,0.032668,0.0089426,0,0,1
0.18518,0.029946,0.010311,1,18,1
0.17852,0.020871,0.0077414,0,0,1
0.17127,0.028131,0.007847,0,0,1
0.19565,0.026316,0.0084048,0,0,1
0.18114,0.022686,0.0084098,0,0,1
0.14046,0.018149,0.010743,1,5,1
0.13332,0.011797,0.01035,1,7,1
0.12557,0.008167,0.0060718,0,0,0
0.10943,0.0054446,0.0052665,0,0,0
0.093927,0.010889,0.0070832,0,0,0
0.11462,0.008167,0.0071431,0,0,0
0.12945,0.0045372,0.0074628,0,0,0
0.13605,0.0072595,0.017337,1,13,0
0.12652,0.022686,0.0083853,0,0,0
0.10638,0.021779,0.019588,3,5,0
0.10568,0.037205,0.024022,3,4,0
0.1029,0.052632,0.020811,2,13,0
0.10668,0.03539,0.01188,2,11,0
0.1263,0.019964,0.013454,2,3,0
0.14,0.013612,0.023092,3,3,0
0.13397,0.048094,0.044295,4,5,0
0.12881,0.043557,0.03086,5,3,0
0.12218,0.013612,0.015665,3,5,0
0.11304,0.018149,0.031647,5,3,0
0.098423,0.016334,0.0084982,0,0,0
0.11508,0.010889,0.014951,3,5,0
0.13493,0.008167,0.0078657,0,0,0
0.1178,0.0063521,0.006189,0,0,0
0.12039,0.010889,0.0059558,0,0,0
0.12064,0.010889,0.0053255,0,0,0
0.11305,0.013612,0.0051603,0,0,0
0.11462,0.019056,0.0047648,0,0,1
0.15573,0.025408,0.011915,1,22,1
0.19197,0.029038,0.013379,1,20,1
0.1897,0.036298,0.018311,3,3,1
0.20042,0.036298,0.03416,2,11,1
0.22357,0.022686,0.015889,1,19,1
0.21627,0.022686,0.020914,1,19,1
0.19132,0.024501,0.015135,1,18,1
0.17697,0.019056,0.012707,1,20,1
0.19005,0.022686,0.013704,1,19,1
0.20832,0.023593,0.020271,3,5,1
0.19081,0.024501,0.017209,1,19,1
0.18132,0.024501,0.012428,2,19,1
0.20117,0.018149,0.011197,2,12,1
0.2081,0.032668,0.015271,2,11,1
0.20642,0.032668,0.018738,3,5,1
0.20732,0.015426,0.013167,2,5,1
0.21454,0.018149,0.014966,2,19,1
0.22256,0.019056,0.013786,1,19,1
0.21765,0.019056,0.0079243,0,0,1
0.21306,0.023593,0.018473,1,19,1
0.21696,0.020871,0.010082,1,19,1
0.21073,0.027223,0.010962,1,19,1
0.1908,0.033575,0.017461,1,18,1
0.18708,0.025408,0.01635,1,19,1
0.2156,0.032668,0.010868,1,5,1
0.21892,0.033575,0.0068509,0,0,1
0.19361,0.029946,0.011253,2,17,1
0.19909,0.039927,0.010957,1,19,1
0.21089,0.03176,0.014386,3,11,1
0.21183,0.020871,0.011788,2,5,1
0.20589,0.025408,0.014895,2,28,1
0.18919,0.023593,0.01477,1,18,1
0.18466,0.036298,0.014436,3,5,1
0.18989,0.053539,0.022471,4,5,1
0.18376,0.049909,0.01568,3,5,1
0.1828,0.064428,0.01134,3,11,1
0.19954,0.063521,0.021752,2,5,1
0.18978,0.057169,0.029092,6,3,1
0.16695,0.051724,0.075332,8,3,1
0.14074,0.020871,0.029992,5,8,1
0.11148,0.019056,0.01275,1,15,1
0.097545,0.026316,0.0089934,0,0,1
0.10153,0.012704,0.0077079,0,0,0
0.12212,0.00090744,0.0068923,0,0,0
0.109,0.017241,0.0064271,0,0,0
0.11199,0.039927,0.0058735,0,0,0
0.14166,0.028131,0.0038401,0,0,0
0.14885,0.010889,0.0086835,0,0,0
0.12237,0.0090744,0.014429,1,15,0
0.090829,0.013612,0.020153,3,15,0
0.11879,0.012704,0.0083821,0,0,0
0.13883,0.0027223,0.0099213,0,0,0
0.11016,0.008167,0.0086442,0,0,0
0.10781,0.010889,0.012974,2,5,0
0.13943,0.0099819,0.0085805,0,0,0
0.13636,0.0099819,0.0094596,0,0,0
0.11491,0.0072595,0.0079031,0,0,0
0.10341,0.019964,0.011841,1,11,0
0.14221,0.015426,0.0089666,0,0,0
0.15584,0.0063521,0.011475,1,11,0
0.11584,0.021779,0.0060256,0,0,0
0.091751,0.026316,0.0051694,0,0,0
0.10705,0.015426,0.0062996,0,0,0
0.13266,0.0054446,0.0078848,0,0,0
0.13779,0.0018149,0.0082682,0,0,0
0.13271,0.012704,0.0056563,0,0,0
0.13382,0.011797,0.0069679,0,0,0
0.15199,0.0099819,0.013341,2,5,1
0.16514,0.021779,0.018702,2,5,1
0.18488,0.029946,0.031048,4,5,1
0.20677,0.037205,0.027434,3,10,1
0.21847,0.034483,0.034499,3,5,1
0.2442,0.023593,0.021908,1,19,1
0.23994,0.022686,0.018265,3,5,1
0.23608,0.022686,0.011099,1,5,1
0.23196,0.019056,0.014482,1,19,1
0.21251,0.029946,0.016373,2,19,1
0.21001,0.028131,0.015692,2,5,1
0.1934,0.036298,0.015719,2,11,1
0.18996,0.054446,0.014939,5,2,1
0.20678,0.047187,0.014256,4,11,1
0.19971,0.030853,0.0091743,0,0,1
0.17867,0.023593,0.012936,1,5,1
0.18584,0.024501,0.015512,3,5,1
0.22969,0.032668,0.012992,1,11,1
0.21054,0.032668,0.02238,4,11,1
0.1614,0.030853,0.013835,3,3,1
0.18754,0.027223,0.014451,3,5,1
0.20649,0.014519,0.015432,2,11,1
0.19365,0.022686,0.011329,1,5,1
0.18291,0.030853,0.01036,1,27,1
0.21047,0.020871,0.01969,1,20,1
0.19667,0.020871,0.020433,5,5,1
0.16304,0.025408,0.019109,4,6,1
0.14238,0.03176,0.017533,2,6,1
0.10557,0.056261,0.024034,5,6,1
0.11209,0.051724,0.016896,3,12,1
0.10437,0.03176,0.01589,1,11,1
0.080848,0.032668,0.01206,1,12,1
0.14422,0.017241,0.0062668,0,0,0
0.15261,0.0063521,0.0074537,0,0,0
0.10689,0.0090744,0.0057253,0,0,0
0.087009,0.014519,0.0082984,0,0,0
0.11296,0.011797,0.0058116,0,0,0
0.11991,0.008167,0.0059902,0,0,0
0.11266,0.0090744,0.0059384,0,0,0
0.12898,0.018149,0.0068728,0,0,0
0.10032,0.037205,0.010719,1,13,0
0.079977,0.03176,0.016096,2,16,0
0.079212,0.024501,0.020632,2,13,0
0.092743,0.026316,0.021811,1,13,0
0.10728,0.013612,0.0069358,0,0,0
0.13018,0.013612,0.014978,1,19,0
0.12677,0.023593,0.015699,2,5,0
0.11893,0.029038,0.014687,3,5,0
0.1312,0.022686,0.012581,1,5,0
0.10281,0.017241,0.012184,2,11,0
0.10556,0.013612,0.0075629,0,0,0
0.11601,0.0063521,0.0075529,0,0,0
0.1038,0.008167,0.0091787,0,0,0
0.11541,0.018149,0.0083919,0,0,0
0.10495,0.025408,0.0037246,0,0,0
0.0924,0.012704,0.0064955,0,0,0
0.090351,0.018149,0.0050872,0,0,0
0.060847,0.029946,0.0051086,0,0,0
0.036645,0.014519,0.0041523,0,0,0
0.17647,0.0018149,0.0016921,0,0,0
0.15283,0.0036298,0.0028149,0,0,0
0.11892,0.010889,0.0014262,0,0,0
0.10673,0.019056,0.0034632,0,0,0
0.093641,0.012704,0.0018666,0,0,0
0.17798,0.00090744,0.0042005,0,0,0
0.23826,0,0.0040265,0,0,0
0.19661,0.0063521,0.0034137,0,0,0
0.20479,0.0063521,0.003688,0,0,1
0.25616,0,0.010685,1,18,1
0.22633,0.0090744,0.0071987,0,0,1
0.17373,0.021779,0.0064665,0,0,1
0.17023,0.023593,0.0053026,0,0,1
0.20722,0.019964,0.010577,1,15,1
0.20328,0.018149,0.0051238,0,0,1
0.16657,0.017241,0.0030371,0,0,1
0.17181,0.017241,0.010519,1,32,1
0.17766,0.016334,0.013068,1,19,1
0.19652,0.015426,0.0050427,0,0,1
0.20393,0.015426,0.0064229,0,0,1
0.18805,0.016334,0.013289,1,18,1
0.27181,0.010889,0.0061751,0,0,1
0.32678,0.0018149,0.008993,0,0,1
0.28763,0.0054446,0.0081782,0,0,1
0.21216,0.020871,0.013512,1,17,1
0.18863,0.022686,0.0095716,0,0,1
0.30681,0.0090744,0.010893,1,18,1
0.37327,0.0054446,0.0059337,0,0,1
0.29827,0.015426,0.011953,1,19,1
0.26066,0.015426,0.0060169,0,0,1
0.32361,0.0090744,0.01018,1,19,1
0.2863,0.017241,0.0091521,0,0,1
0.26492,0.023593,0.012328,1,19,1
0.26256,0.022686,0.017276,1,19,1
0.21443,0.025408,0.013675,2,12,1
0.20432,0.03176,0.014836,2,5,1
0.19437,0.028131,0.01708,2,5,1
0.20922,0.021779,0.010974,2,5,1
0.19513,0.019964,0.0089561,0,0,1
0.17353,0.024501,0.0067775,0,0,1
0.17834,0.029946,0.0069557,0,0,1
0.18079,0.027223,0.0071588,0,0,1
0.18514,0.029946,0.0077669,0,0,1
0.18549,0.03902,0.017795,2,6,1
0.19447,0.032668,0.012075,1,6,1
0.1851,0.021779,0.014214,1,6,1
0.17981,0.024501,0.033338,2,7,1
0.18849,0.03539,0.033136,2,7,1
0.17989,0.037205,0.025774,2,7,1
0.18796,0.03176,0.025096,2,6,1
0.19426,0.03176,0.040818,4,7,1
0.18816,0.043557,0.035256,3,7,1
0.18894,0.046279,0.029238,3,7,1
0.23135,0.030853,0.029517,3,8,1
0.22711,0.03176,0.012568,2,8,1
0.19745,0.032668,0.023062,2,8,1
0.24632,0.032668,0.042582,3,5,1
0.26713,0.049909,0.1124,3,4,1
0.2716,0.068966,0.12904,3,6,1
0.3129,0.065336,0.10728,3,6,1
0.34259,0.069873,0.11322,2,14,1
0.32694,0.082577,0.14022,2,14,1
0.34671,0.078947,0.13915,3,6,1
0.39844,0.064428,0.12934,3,6,1
0.39919,0.072595,0.11235,4,8,1
0.37692,0.088929,0.12652,5,8,1
0.38387,0.088022,0.13598,4,14,1
0.37686,0.095281,0.12133,3,14,1
0.36477,0.10889,0.11901,3,14,1
0.37738,0.1098,0.12268,3,14,1
0.35868,0.095281,0.11303,4,14,1
0.33551,0.088022,0.11945,5,5,1
0.31269,0.093466,0.092734,5,5,1
0.31142,0.10254,0.10426,6,7,1
0.33062,0.098004,0.099818,5,7,1
0.32949,0.098004,0.093899,4,5,1
0.34702,0.11162,0.084927,3,7,1
0.37056,0.11434,0.076011,3,14,1
0.37265,0.11162,0.10101,2,14,1
0.37456,0.11706,0.081675,3,10,1
0.37474,0.1098,0.073746,3,7,1
0.34993,0.10526,0.078604,6,4,1
0.3168,0.11252,0.079953,5,4,1
0.30096,0.10708,0.048664,5,5,1
0.31687,0.11162,0.075435,3,4,1
0.31392,0.11525,0.048117,5,4,1
0.29937,0.10708,0.081307,4,4,1
0.28815,0.10436,0.058951,4,4,1
0.26548,0.10345,0.048102,3,7,1
0.26451,0.10889,0.05412,5,4,1
0.27692,0.11162,0.053525,5,4,1
0.27878,0.10889,0.074915,5,4,1
0.26962,0.11434,0.073835,4,8,1
0.27432,0.095281,0.04654,2,10,1
0.25159,0.085299,0.063304,3,7,1
0.22805,0.094374,0.065278,3,7,1
0.25451,0.073503,0.044401,3,7,1
0.24297,0.08167,0.054954,4,7,1
0.21151,0.10254,0.065834,3,7,1
0.22072,0.098911,0.073271,4,5,1
0.20961,0.11615,0.062053,3,7,1
0.21399,0.11252,0.057716,3,7,1
0.22072,0.094374,0.083352,4,5,1
0.20146,0.083485,0.090158,2,6,1
0.21322,0.058984,0.042322,4,5,1
0.20866,0.053539,0.046742,3,6,1
0.18389,0.058984,0.06138,3,7,1
0.15598,0.056261,0.049003,3,6,1
0.12117,0.061706,0.021028,2,14,1
0.11779,0.050817,0.028726,3,13,1
0.11587,0.047187,0.012963,1,13,1
0.10046,0.060799,0.015184,3,8,1
0.119,0.055354,0.028159,1,13,1
0.13342,0.048094,0.027678,2,13,1
0.13407,0.048094,0.030372,3,13,1
0.12845,0.043557,0.021834,2,13,1
0.1625,0.032668,0.046023,3,5,1
0.18954,0.026316,0.050686,3,5,1
0.16358,0.043557,0.056247,4,4,1
0.16965,0.058984,0.069075,4,5,1
0.21433,0.048094,0.074755,3,5,1
0.19512,0.054446,0.072133,4,5,1
0.13943,0.067151,0.063424,4,5,1
0.14628,0.058984,0.070666,4,5,1
0.16164,0.047187,0.044597,4,5,1
0.1332,0.064428,0.053563,4,5,1
0.097732,0.073503,0.041124,4,5,1
0.090031,0.067151,0.041,4,5,1
0.078001,0.073503,0.027745,2,13,1
0.10395,0.054446,0.023798,2,12,1
0.1269,0.033575,0.034649,3,12,1
0.13443,0.029038,0.025311,2,12,1
0.12569,0.036298,0.045392,4,5,1
0.10718,0.050817,0.037833,4,5,1
0.096616,0.048094,0.039005,4,5,1
0.10667,0.047187,0.039915,4,5,1
0.13049,0.056261,0.049627,4,5,1
0.14177,0.030853,0.04146,4,5,1
0.13707,0.017241,0.034199,3,12,1
0.12667,0.03176,0.018134,1,20,1
0.1473,0.037205,0.0094488,0,0,1
0.15873,0.033575,0.023059,3,14,1
0.1221,0.026316,0.015744,1,19,1
0.1095,0.023593,0.013174,2,18,1
0.11769,0.023593,0.016378,1,18,1
0.09406,0.036298,0.013528,1,18,1
0.08021,0.03902,0.0082269,0,0,1
0.10646,0.020871,0.011095,1,13,1
0.12926,0.017241,0.0071314,0,0,0
0.11416,0.021779,0.0036062,0,0,0
0.12258,0.014519,0.011205,1,13,0
0.1524,0.010889,0.0080247,0,0,0
0.12642,0.024501,0.008898,0,0,0
0.11173,0.024501,0.0080735,0,0,0
0.12181,0.022686,0.0011485,0,0,0
0.093048,0.033575,0.0031402,0,0,0
0.091912,0.030853,0.010864,1,15,0
0.089958,0.030853,0.010853,1,16,0
0.09434,0.026316,0.0046011,0,0,0
0.094672,0.030853,0.011543,1,18,0
0.062416,0.041742,0.008614,0,0,0
0.10945,0.027223,0.0051573,0,0,0
0.11728,0.019964,0.0035503,0,0,0
0.069135,0.028131,0.0038608,0,0,0
0.075151,0.029946,0.011287,1,17,0
0.098905,0.018149,0.0204,1,13,0
0.13741,0.0054446,0.017696,1,18,0
0.14134,0.008167,0.0106,1,18,0
0.089503,0.022686,0.0016558,0,0,0
0.11737,0.016334,0.0069066,0,0,0
0.14561,0.0090744,0.010191,1,18,0
0.10237,0.032668,0.0061088,0,0,0
0.073714,0.04265,0.0064478,0,0,0
0.08444,0.043557,0.0023881,0,0,0
0.077562,0.04265,0.010182,1,19,0
0.092663,0.023593,0.0068173,0,0,0
0.089947,0.014519,0.002292,0,0,0
0.098028,0.012704,0.00091794,0,0,0
0.11196,0.015426,0.0010804,0,0,0
0.11053,0.020871,0.0021864,0,0,0
0.11245,0.020871,0.0021517,0,0,0
0.10117,0.020871,0.003344,0,0,0
0.13283,0.016334,0.0096311,0,0,0
0.17116,0.012704,0.015899,1,14,0
0.15648,0.020871,0.0097351,0,0,0
0.14151,0.022686,0.0059884,0,0,0
0.12887,0.025408,0.0086202,0,0,0
0.11517,0.023593,0.013907,1,19,0
0.13004,0.012704,0.014953,1,19,0
0.11424,0.014519,0.011203,1,13,0
0.10133,0.025408,0.0077963,0,0,0
0.087051,0.029038,0.0087626,0,0,0
0.085408,0.028131,0.0083874,0,0,0
0.11941,0.020871,0.010225,1,18,0
0.11938,0.014519,0.0097979,0,0,0
0.10011,0.013612,0.0043896,0,0,0
0.099464,0.014519,0.0034462,0,0,0
0.12973,0.019056,0.0097909,0,0,0
0.15788,0.026316,0.0080823,0,0,0
0.1712,0.022686,0.0045076,0,0,0
0.15032,0.016334,0.0021322,0,0,0
0.10932,0.022686,0.00061266,0,0,0
0.10343,0.029946,0.0019084,0,0,0
0.094649,0.023593,0.0024559,0,0,0
0.081737,0.019056,0.0075505,0,0,0
0.070536,0.03539,0.0043547,0,0,0
0.072933,0.03539,0.01376,1,14,0
0.09069,0.024501,0.002579,0,0,0
0.094614,0.017241,0.0028297,0,0,0
0.08898,0.019964,0.010118,1,15,0
0.097532,0.027223,0.004106,0,0,0
0.13753,0.019056,0.0070557,0,0,0
0.13285,0.016334,0.0039626,0,0,0
0.098556,0.020871,0.0033063,0,0,0
0.098625,0.027223,0.0057877,0,0,0
0.10669,0.026316,0.0091036,0,0,0
0.11908,0.019056,0.0041172,0,0,0
0.098493,0.019964,0.006855,0,0,0
0.076916,0.015426,0.0056173,0,0,0
0.10705,0.010889,0.0028643,0,0,0
0.11134,0.014519,0.0029723,0,0,0
0.10496,0.019056,0.00040496,0,0,0
0.10198,0.019964,0.00064602,0,0,0
0.10037,0.020871,0.0052818,0,0,0
0.12568,0.019964,0.00050003,0,0,0
0.11606,0.019964,0.0011881,0,0,0
0.088968,0.028131,0.0011068,0,0,0
0.086451,0.024501,0.0019081,0,0,0
0.089357,0.014519,0.0026722,0,0,0
0.095044,0.019056,0.0010967,0,0,0
0.098238,0.018149,0.0033781,0,0,0
0.1023,0.013612,0.0012211,0,0,0
0.11364,0.017241,0.0085557,0,0,0
0.11272,0.026316,0.01066,1,27,0
0.10239,0.027223,0.0046774,0,0,0
0.10338,0.026316,0.0019783,0,0,0
0.10405,0.03539,0.013324,1,18,0
0.1046,0.040835,0.028892,1,20,1
0.12483,0.04265,0.019941,2,8,1
0.16395,0.033575,0.011778,1,19,1
0.1718,0.027223,0.0060293,0,0,1
0.17184,0.026316,0.0082445,0,0,1
0.19751,0.019964,0.0072943,0,0,1
0.2071,0.017241,0.0074292,0,0,1
0.18972,0.015426,0.01221,1,18,1
0.16946,0.017241,0.010734,1,19,1
0.17725,0.020871,0.015368,1,25,1
0.19165,0.022686,0.01251,2,13,1
0.18249,0.023593,0.015124,2,19,1
0.17921,0.020871,0.0096484,0,0,1
0.19129,0.022686,0.010168,1,18,1
0.19436,0.023593,0.0090349,0,0,1
0.19085,0.021779,0.015774,3,8,1
0.19274,0.022686,0.013225,2,8,1
