@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE class	{0,1}

@DATA
0.044387,0.045372,0
0.047634,0.03902,0
0.040906,0.049909,0
0.030575,0.058984,0
0.034297,0.049909,0
0.034136,0.03902,0
0.032495,0.047187,0
0.034324,0.063521,0
0.035971,0.060799,0
0.036128,0.058984,0
0.031903,0.07078,0
0.03203,0.066243,0
0.040884,0.048094,0
0.042415,0.041742,0
0.041443,0.04265,0
0.039232,0.060799,0
0.041015,0.058984,0
0.043043,0.046279,0
0.036856,0.055354,0
0.034895,0.059891,0
0.038473,0.051724,0
0.04707,0.04265,0
0.052181,0.039927,0
0.051921,0.039927,0
0.056128,0.056261,0
0.064381,0.059891,0
0.071196,0.058076,0
0.076291,0.057169,0
0.077303,0.049909,0
0.072701,0.063521,0
0.081515,0.059891,1
0.098256,0.049909,1
0.11795,0.051724,1
0.1592,0.03176,1
0.20014,0.023593,1
0.21175,0.029946,1
0.20223,0.03176,1
0.18217,0.027223,1
0.16812,0.028131,1
0.1798,0.028131,1
0.19239,0.026316,1
0.1858,0.029038,1
0.18934,0.028131,1
0.1952,0.03176,1
0.19815,0.036298,1
0.21408,0.03176,1
0.2033,0.025408,1
0.18641,0.03176,1
0.1776,0.041742,1
0.17887,0.03902,1
0.17867,0.029946,1
0.17463,0.032668,1
0.18902,0.032668,1
0.20355,0.03176,1
0.21756,0.030853,1
0.2412,0.026316,1
0.28482,0.026316,1
0.31013,0.027223,1
0.25982,0.028131,1
0.20414,0.029038,1
0.22057,0.027223,1
0.20394,0.027223,1
0.19042,0.029038,1
0.20099,0.030853,1
0.19398,0.037205,1
0.19781,0.034483,1
0.20699,0.033575,1
0.21055,0.037205,1
0.21372,0.039927,1
0.20843,0.029038,1
0.19122,0.022686,1
0.18078,0.029038,1
0.19869,0.027223,1
0.22256,0.032668,1
0.21377,0.037205,1
0.18529,0.043557,1
0.17815,0.058076,1
0.17282,0.058984,1
0.14545,0.085299,1
0.1286,0.087114,1
0.12594,0.054446,1
0.10679,0.057169,0
0.088221,0.057169,0
0.081743,0.064428,0
0.073304,0.07078,0
0.065055,0.067151,0
0.064888,0.07078,0
0.082683,0.050817,0
0.095671,0.032668,0
0.091952,0.049909,0
0.1051,0.08167,0
0.11483,0.11071,0
0.10297,0.12341,0
0.099474,0.12523,0
0.086779,0.11706,0
0.070238,0.11525,0
0.075729,0.11434,0
0.084528,0.080762,0
0.078897,0.075318,0
0.060886,0.079855,0
0.051232,0.092559,0
0.050198,0.098004,0
0.052824,0.065336,0
0.044459,0.073503,0
0.0386,0.07441,0
0.042069,0.058984,0
0.039798,0.068966,0
0.044541,0.068058,0
0.058475,0.053539,0
0.084859,0.040835,1
0.13067,0.036298,1
0.15207,0.037205,1
0.17322,0.041742,1
0.21112,0.03539,1
0.21941,0.025408,1
0.20683,0.022686,1
0.20349,0.022686,1
0.19825,0.024501,1
0.18685,0.030853,1
0.17494,0.037205,1
0.17126,0.038113,1
0.17345,0.036298,1
0.16342,0.032668,1
0.1576,0.029038,1
0.16363,0.033575,1
0.16759,0.03902,1
0.15956,0.038113,1
0.15707,0.03902,1
0.16525,0.03539,1
0.16026,0.039927,1
0.15747,0.043557,1
0.15751,0.045372,1
0.15434,0.045372,1
0.1687,0.047187,1
0.18868,0.046279,1
0.18771,0.041742,1
0.18412,0.050817,1
0.18593,0.054446,1
0.17156,0.054446,1
0.17279,0.048094,1
0.18661,0.045372,1
0.19831,0.049002,1
0.19785,0.052632,1
0.19314,0.057169,1
0.19975,0.063521,1
0.20206,0.068058,1
0.20544,0.062613,1
0.18555,0.058984,1
0.19092,0.053539,1
0.21614,0.045372,1
0.20906,0.040835,1
0.20325,0.04265,1
0.19833,0.045372,1
0.20219,0.048094,1
0.21734,0.079855,1
0.26608,0.098911,1
0.32242,0.091652,1
0.35586,0.084392,1
0.37445,0.073503,1
0.38922,0.082577,1
0.40755,0.10163,1
0.42855,0.10345,1
0.45184,0.087114,1
0.47129,0.083485,1
0.47631,0.10073,1
0.45889,0.11434,1
0.46149,0.1225,1
0.48138,0.12886,1
0.48408,0.13249,1
0.4748,0.1461,1
0.47459,0.14701,1
0.47356,0.12886,1
0.46532,0.12523,1
0.45811,0.12976,1
0.45546,0.12704,1
0.46548,0.12613,1
0.46598,0.12523,1
0.46131,0.12523,1
0.45568,0.12795,1
0.45245,0.13975,1
0.44927,0.16062,1
0.44344,0.16697,1
0.43603,0.16152,1
0.43274,0.15245,1
0.43013,0.14065,1
0.40228,0.14338,1
0.37024,0.16606,1
0.34899,0.15971,1
0.33717,0.13249,1
0.33193,0.12886,1
0.31018,0.13249,1
0.29728,0.12976,1
0.31027,0.11978,1
0.34067,0.15426,1
0.36906,0.19328,1
0.39309,0.19147,1
0.4046,0.17604,1
0.38752,0.15336,1
0.3572,0.13975,1
0.3317,0.10889,1
0.31104,0.068058,1
0.28082,0.061706,1
0.27758,0.055354,1
0.27149,0.043557,1
0.25503,0.039927,1
0.24611,0.037205,1
0.23685,0.036298,1
0.2553,0.037205,1
0.25726,0.037205,1
0.24603,0.037205,1
0.23783,0.045372,1
0.23554,0.053539,1
0.23803,0.048094,1
0.2222,0.043557,1
0.20408,0.040835,1
0.18583,0.03902,1
0.16884,0.038113,1
0.15878,0.038113,1
0.15489,0.043557,1
0.14567,0.047187,1
0.12708,0.045372,1
0.11142,0.049909,1
0.17978,0.054446,1
0.20849,0.056261,1
0.15627,0.064428,1
0.12749,0.064428,1
0.11474,0.064428,1
0.10708,0.072595,1
0.10453,0.078947,1
0.10906,0.082577,1
0.12148,0.078947,1
0.12576,0.071688,1
0.13747,0.078947,1
0.13463,0.075318,1
0.11373,0.059891,1
0.10467,0.049909,1
0.11085,0.049002,1
0.11338,0.047187,1
0.10418,0.047187,1
0.10964,0.049909,1
0.1167,0.051724,1
0.10914,0.053539,1
0.12085,0.049002,1
0.1407,0.044465,1
0.13588,0.038113,1
0.13492,0.037205,1
0.13697,0.050817,1
0.13866,0.052632,1
0.15393,0.038113,1
0.1723,0.03176,1
0.18438,0.036298,1
0.1962,0.041742,1
0.19819,0.04265,1
0.16246,0.049909,1
0.11264,0.060799,1
0.091814,0.068966,0
0.08287,0.061706,0
0.073798,0.060799,0
0.10517,0.063521,0
0.11545,0.061706,0
0.11352,0.08167,0
0.13298,0.095281,0
0.1509,0.096189,0
0.16756,0.095281,0
0.15466,0.091652,0
0.16211,0.089837,0
0.19798,0.079855,0
0.18123,0.07804,0
0.14731,0.094374,0
0.13621,0.10073,0
0.11624,0.089837,0
0.096451,0.088929,0
0.085074,0.083485,0
0.089237,0.073503,0
0.10069,0.067151,0
0.096579,0.071688,0
0.097522,0.088929,0
0.13296,0.093466,0
0.13727,0.084392,0
0.11576,0.075318,0
0.10504,0.080762,0
0.090437,0.078947,0
0.13739,0.086207,0
0.16477,0.086207,0
0.14358,0.066243,0
0.11207,0.072595,0
0.10765,0.071688,1
0.12614,0.076225,1
0.12153,0.086207,1
0.11372,0.08167,1
0.13359,0.065336,1
0.14886,0.050817,1
0.14576,0.045372,1
0.15727,0.039927,1
0.18383,0.038113,1
0.18727,0.032668,1
0.18122,0.030853,1
0.17628,0.030853,1
0.15715,0.03539,1
0.15132,0.037205,1
0.15129,0.034483,1
0.15079,0.034483,1
0.16526,0.032668,1
0.16953,0.030853,1
0.16143,0.033575,1
0.15819,0.033575,1
0.15235,0.024501,1
0.15217,0.020871,1
0.16169,0.021779,1
0.16961,0.019056,1
0.16651,0.019056,1
0.16974,0.018149,1
0.17153,0.017241,1
0.15579,0.028131,1
0.15981,0.034483,1
0.16793,0.036298,1
0.16949,0.041742,1
0.17088,0.047187,1
0.16323,0.043557,1
0.16017,0.037205,1
0.15545,0.046279,1
0.15105,0.044465,1
0.15379,0.040835,1
0.15874,0.040835,1
0.1575,0.045372,1
0.15023,0.049909,1
0.14568,0.043557,1
0.15254,0.051724,1
0.13456,0.068058,1
0.10031,0.071688,1
0.088259,0.068966,1
0.082916,0.055354,1
0.083335,0.064428,1
0.082385,0.066243,1
0.090311,0.049909,1
0.076345,0.066243,1
0.05598,0.075318,1
0.068972,0.076225,1
0.081709,0.094374,0
0.097144,0.10163,0
0.10571,0.11162,0
0.10506,0.1216,0
0.099545,0.10163,0
0.086282,0.092559,0
0.074598,0.098911,0
0.067049,0.10526,0
0.066932,0.10345,0
0.071803,0.087114,0
0.073643,0.084392,0
0.076422,0.087114,0
0.081507,0.093466,0
0.083057,0.087114,0
0.075025,0.078947,0
0.072019,0.076225,0
0.06837,0.071688,0
0.060694,0.058984,0
0.11789,0.063521,0
0.1535,0.082577,1
0.15858,0.068966,1
0.16954,0.046279,1
0.17333,0.039927,1
0.19167,0.041742,1
0.1932,0.036298,1
0.1918,0.028131,1
0.18446,0.025408,1
0.18625,0.026316,1
0.22418,0.025408,1
0.22927,0.028131,1
0.19421,0.032668,1
0.18192,0.034483,1
0.18604,0.03539,1
0.18436,0.03539,1
0.19287,0.037205,1
0.20021,0.033575,1
0.20517,0.030853,1
0.20221,0.029946,1
0.19661,0.023593,1
0.17857,0.029946,1
0.19381,0.032668,1
0.20483,0.028131,1
0.19124,0.029038,1
0.19099,0.033575,1
0.20897,0.032668,1
0.22293,0.027223,1
0.20844,0.025408,1
0.19094,0.027223,1
0.18724,0.029038,1
0.1804,0.030853,1
0.16978,0.036298,1
0.16096,0.033575,1
0.16096,0.028131,1
0.15855,0.027223,1
0.15319,0.027223,1
0.16252,0.023593,1
0.16329,0.019964,1
0.15656,0.027223,1
0.1576,0.029038,1
0.1576,0.019056,1
0.15969,0.019964,1
0.16815,0.022686,1
0.16526,0.021779,1
0.17432,0.023593,1
0.17063,0.026316,1
0.14669,0.028131,1
0.15278,0.027223,1
0.16727,0.026316,1
0.15095,0.029946,1
0.10912,0.03902,1
0.078656,0.049002,1
0.074311,0.041742,0
0.082273,0.037205,0
0.081478,0.03539,0
0.076971,0.037205,0
0.08594,0.046279,0
0.099044,0.03902,0
0.09089,0.033575,0
0.076134,0.038113,0
0.06925,0.053539,0
0.071447,0.046279,0
0.080022,0.030853,0
0.092893,0.040835,0
0.08598,0.065336,0
0.074905,0.068966,0
0.092377,0.048094,0
0.099384,0.037205,0
0.079527,0.049002,0
0.057205,0.062613,0
0.058616,0.044465,0
0.048458,0.037205,0
0.042043,0.051724,0
0.056756,0.049002,0
0.069313,0.034483,0
0.1161,0.030853,0
0.14816,0.030853,1
0.14603,0.032668,1
0.14698,0.036298,1
0.16085,0.039927,1
0.19471,0.033575,1
0.21796,0.029038,1
0.19988,0.033575,1
0.18532,0.034483,1
0.18683,0.026316,1
0.17314,0.033575,1
0.16369,0.041742,1
0.165,0.029946,1
0.17658,0.022686,1
0.17267,0.023593,1
0.17436,0.021779,1
0.18741,0.024501,1
0.19478,0.026316,1
0.18442,0.022686,1
0.17886,0.020871,1
0.18191,0.019056,1
0.1784,0.027223,1
0.1893,0.026316,1
0.195,0.026316,1
0.23192,0.027223,1
0.28973,0.019964,1
0.27403,0.025408,1
0.20058,0.036298,1
0.17597,0.03539,1
0.18321,0.026316,1
0.18889,0.019964,1
0.18442,0.019964,1
0.1944,0.030853,1
0.19844,0.032668,1
0.18629,0.029038,1
0.18063,0.03902,1
0.17472,0.048094,1
0.16039,0.058076,1
0.15261,0.066243,1
0.13692,0.087114,1
0.098385,0.10526,1
0.084469,0.099819,1
0.093584,0.064428,1
0.10033,0.03539,1
0.10333,0.033575,0
0.10272,0.028131,0
0.096663,0.034483,0
0.097579,0.03176,0
0.092,0.03176,0
0.088486,0.03902,0
0.081129,0.046279,0
0.067162,0.065336,0
0.062857,0.057169,0
0.064194,0.037205,0
0.057191,0.057169,0
0.055708,0.068058,0
0.060745,0.054446,0
0.055387,0.056261,0
0.051638,0.060799,0
0.057049,0.059891,0
0.060427,0.055354,0
0.05234,0.049909,0
0.049182,0.038113,0
0.051151,0.03902,0
0.059729,0.03902,0
0.093481,0.026316,0
0.094074,0.034483,0
0.091208,0.03539,0
0.11327,0.038113,0
0.11504,0.039927,1
0.15253,0.032668,1
0.18915,0.032668,1
0.18938,0.032668,1
0.20656,0.027223,1
0.22889,0.020871,1
0.22964,0.017241,1
0.21503,0.017241,1
0.19146,0.021779,1
0.20097,0.03539,1
0.20908,0.04265,1
0.20097,0.038113,1
0.20031,0.038113,1
0.21596,0.043557,1
0.24623,0.036298,1
0.23263,0.034483,1
0.21781,0.044465,1
0.23866,0.046279,1
0.23587,0.049909,1
0.2045,0.045372,1
0.2317,0.03539,1
0.23426,0.034483,1
0.19604,0.033575,1
0.20498,0.028131,1
0.21218,0.027223,1
0.18255,0.040835,1
0.13989,0.052632,1
0.13722,0.053539,1
0.14827,0.049909,1
0.16539,0.040835,1
0.16593,0.028131,1
0.14365,0.032668,1
0.11401,0.037205,0
0.096973,0.033575,0
0.072313,0.044465,0
0.055972,0.049909,0
0.05382,0.058984,0
0.057299,0.053539,0
0.070997,0.030853,0
0.073651,0.049002,0
0.07191,0.064428,0
0.075182,0.061706,0
0.065335,0.066243,0
0.061405,0.049002,0
0.065932,0.033575,0
0.056409,0.047187,0
0.043848,0.059891,0
0.043831,0.060799,0
0.043508,0.053539,0
0.040312,0.049002,0
0.048563,0.039927,0
0.073896,0.033575,0
0.089808,0.034483,0
0.10655,0.032668,0
0.11386,0.029946,0
0.10633,0.028131,0
0.092334,0.03176,0
0.10998,0.028131,0
0.09563,0.0099819,0
0.11909,0.014519,0
0.11132,0.015426,0
0.10136,0.008167,0
0.10973,0.0036298,0
0.12394,0.0099819,0
0.11666,0.0090744,0
0.11466,0.008167,0
0.13031,0.0090744,0
0.14203,0.010889,1
0.1265,0.026316,1
0.13362,0.03539,1
0.14639,0.030853,1
0.14957,0.028131,1
0.14524,0.024501,1
0.14693,0.023593,1
0.17033,0.025408,1
0.16856,0.024501,1
0.15007,0.025408,1
0.13939,0.021779,1
0.16033,0.029038,1
0.18977,0.024501,1
0.18343,0.016334,1
0.16305,0.020871,1
0.16983,0.019056,1
0.18869,0.019056,1
0.19757,0.019964,1
0.17449,0.019964,1
0.16338,0.029038,1
0.17827,0.029946,1
0.18131,0.025408,1
0.17264,0.024501,1
0.16331,0.023593,1
0.16809,0.03176,1
0.16814,0.037205,1
0.16334,0.032668,1
0.17904,0.032668,1
0.20195,0.03176,1
0.19554,0.024501,1
0.17961,0.034483,1
0.19177,0.038113,1
0.20769,0.025408,1
0.19731,0.029946,1
0.19005,0.03176,1
0.1864,0.020871,1
0.18433,0.025408,1
0.20829,0.027223,1
0.21878,0.038113,1
0.20551,0.04265,1
0.20601,0.029946,1
0.21517,0.034483,1
0.19782,0.041742,1
0.18666,0.050817,1
0.20073,0.040835,1
0.20885,0.024501,1
0.21575,0.034483,1
0.20369,0.04265,1
0.20107,0.049002,1
0.23873,0.069873,1
0.26763,0.085299,1
0.28319,0.076225,1
0.31114,0.082577,1
0.32164,0.091652,1
0.32689,0.088022,1
0.33963,0.098911,1
0.34883,0.099819,1
0.35372,0.094374,1
0.3629,0.10436,1
0.36698,0.1098,1
0.36419,0.10526,1
0.37449,0.10163,1
0.35839,0.091652,1
0.33485,0.08167,1
0.31521,0.088022,1
0.31807,0.096189,1
0.32884,0.095281,1
0.32719,0.095281,1
0.35162,0.10254,1
0.37599,0.1098,1
0.3723,0.11434,1
0.36557,0.1225,1
0.36456,0.11887,1
0.33357,0.11797,1
0.31418,0.11706,1
0.31453,0.10617,1
0.31887,0.11162,1
0.32089,0.11162,1
0.30801,0.10708,1
0.29294,0.10708,1
0.27929,0.098911,1
0.27588,0.10073,1
0.27391,0.10708,1
0.28892,0.099819,1
0.29607,0.089837,1
0.27479,0.088929,1
0.24357,0.088929,1
0.2354,0.085299,1
0.24905,0.083485,1
0.24211,0.085299,1
0.22117,0.093466,1
0.22793,0.095281,1
0.23547,0.083485,1
0.23415,0.08167,1
0.22347,0.084392,1
0.21424,0.082577,1
0.22221,0.068058,1
0.20102,0.056261,1
0.16874,0.056261,1
0.16068,0.04265,1
0.15595,0.028131,1
0.13285,0.029946,1
0.1065,0.03902,1
0.112,0.029946,1
0.12452,0.026316,1
0.12589,0.039927,1
0.1345,0.036298,1
0.14374,0.026316,1
0.14749,0.033575,1
0.13407,0.045372,1
0.13682,0.04265,1
0.17293,0.04265,1
0.18055,0.050817,1
0.15754,0.058076,1
0.15016,0.056261,1
0.16016,0.048094,1
0.15764,0.040835,1
0.16869,0.027223,1
0.1543,0.040835,1
0.11646,0.048094,1
0.13883,0.023593,1
0.18155,0.011797,1
0.15351,0.04265,1
0.098622,0.052632,1
0.13315,0.027223,1
0.1438,0.037205,1
0.14142,0.03902,1
0.14893,0.029946,1
0.15377,0.039927,1
0.14603,0.037205,1
0.13453,0.029946,1
0.12948,0.032668,1
0.11838,0.03902,1
0.12336,0.033575,1
0.14063,0.025408,1
0.14022,0.025408,1
0.12484,0.018149,1
0.12636,0.008167,1
0.14088,0.0045372,1
0.13137,0.0054446,1
0.12234,0.0054446,0
0.11128,0.0045372,0
0.10517,0.032668,0
0.10253,0.03902,0
0.11243,0.010889,0
0.14474,0.0027223,0
0.14404,0.00090744,0
0.10268,0.015426,0
0.085444,0.021779,0
0.12613,0.014519,0
0.12175,0.026316,0
0.094191,0.024501,0
0.1233,0.0063521,0
0.13983,0.00090744,0
0.11501,0.0036298,0
0.10163,0.0036298,0
0.11044,0.026316,0
0.10249,0.055354,0
0.11722,0.037205,0
0.12765,0.014519,0
0.10861,0.017241,0
0.10686,0.015426,0
0.11669,0.014519,0
0.11076,0.023593,0
0.13111,0.013612,0
0.14279,0.00090744,0
0.10877,0.027223,0
0.099039,0.034483,0
0.13142,0.008167,0
0.11761,0.023593,0
0.10526,0.046279,0
0.12826,0.022686,0
0.11467,0.0099819,0
0.083326,0.034483,0
0.091941,0.027223,0
0.14413,0.0099819,0
0.14347,0.016334,0
0.12147,0.016334,0
0.10829,0.020871,0
0.087036,0.028131,0
0.096095,0.015426,0
0.096078,0.018149,0
0.096778,0.032668,0
0.10039,0.053539,0
0.099967,0.044465,0
0.10168,0.036298,0
0.10106,0.029946,0
0.11099,0.011797,0
0.12261,0.014519,0
0.11348,0.019056,0
0.12299,0.017241,0
0.14933,0.014519,0
0.14174,0.023593,0
0.13849,0.013612,0
0.13966,0.0063521,0
0.12518,0.021779,0
0.13634,0.029038,0
0.1315,0.039927,0
0.10053,0.064428,0
0.096151,0.051724,0
0.10521,0.027223,0
0.11123,0.013612,0
0.12395,0.012704,0
0.10542,0.033575,0
0.10353,0.041742,0
0.12025,0.027223,0
0.10003,0.029946,0
0.067647,0.076225,0
0.078643,0.057169,0
0.12743,0.00090744,0
0.14431,0.0027223,0
0.13072,0.0072595,0
0.12431,0.0072595,0
0.13022,0.0027223,0
0.12622,0.026316,0
0.093112,0.043557,0
0.086518,0.018149,0
0.13319,0.0054446,0
0.14847,0.016334,0
0.12231,0.029038,0
0.11189,0.020871,0
0.12352,0.013612,0
0.1123,0.030853,0
0.097257,0.036298,0
0.12284,0.016334,0
0.13362,0.00090744,0
0.10398,0.013612,0
0.099121,0.019964,0
0.11165,0.015426,0
0.13209,0.029038,1
0.1712,0.033575,1
0.19375,0.023593,1
0.20387,0.019056,1
0.20769,0.021779,1
0.21023,0.021779,1
0.20549,0.017241,1
0.19228,0.032668,1
0.18814,0.036298,1
0.19373,0.04265,1
0.21695,0.043557,1
0.22,0.029946,1
0.21255,0.03902,1
0.21573,0.03902,1
0.21296,0.029038,1
0.21241,0.023593,1
0.19956,0.029038,1
0.20056,0.028131,1
0.23562,0.019964,1
0.23973,0.023593,1
0.20483,0.043557,1
0.19537,0.063521,1
0.2177,0.054446,1
0.21376,0.057169,1
0.20645,0.068966,1
0.21418,0.052632,1
0.24224,0.048094,1
0.23885,0.044465,1
0.20559,0.029946,1
0.21409,0.029038,1
0.22676,0.023593,1
0.22307,0.018149,1
0.20706,0.025408,1
0.20584,0.029038,1
0.20507,0.03176,1
0.20934,0.03539,1
0.22923,0.027223,1
0.23219,0.018149,1
0.20653,0.024501,1
0.20978,0.029038,1
0.21007,0.039927,1
0.18979,0.034483,1
0.22,0.018149,1
0.22552,0.036298,1
0.21665,0.039927,1
0.20585,0.028131,1
0.18496,0.022686,1
0.18131,0.040835,1
0.14971,0.11434,1
0.12946,0.10889,1
0.11887,0.053539,1
0.091384,0.036298,0
0.17736,0.0099819,0
0.17772,0.0099819,0
0.095033,0.021779,0
0.11068,0.014519,0
0.13429,0.0027223,0
0.11379,0.028131,0
0.10263,0.034483,0
0.15901,0.027223,0
0.16597,0.046279,0
0.14287,0.053539,0
0.12587,0.072595,0
0.11093,0.088929,0
0.1304,0.062613,0
0.12374,0.07078,0
0.085634,0.10163,0
0.10927,0.072595,0
0.15249,0.03539,0
0.14287,0.041742,0
0.092934,0.08167,0
0.10775,0.049909,0
0.13666,0.0054446,0
0.11765,0.012704,0
0.10737,0.015426,0
0.1443,0.008167,0
0.14795,0.0027223,0
0.1238,0.014519,0
0.12959,0.018149,0
0.14146,0.015426,1
0.1693,0.023593,1
0.18677,0.032668,1
0.18343,0.033575,1
0.21536,0.024501,1
0.25747,0.019964,1
0.26517,0.022686,1
0.26667,0.021779,1
0.24651,0.020871,1
0.20846,0.026316,1
0.21025,0.026316,1
0.21891,0.026316,1
0.21954,0.030853,1
0.21263,0.026316,1
0.22576,0.022686,1
0.22731,0.021779,1
0.20232,0.025408,1
0.17957,0.033575,1
0.17731,0.033575,1
0.198,0.026316,1
0.21187,0.021779,1
0.19981,0.029038,1
0.17415,0.030853,1
0.20408,0.033575,1
0.22619,0.036298,1
0.22676,0.030853,1
0.2192,0.043557,1
0.22229,0.04265,1
0.23998,0.028131,1
0.22751,0.034483,1
0.21552,0.03902,1
0.21612,0.039927,1
0.22037,0.049002,1
0.21616,0.060799,1
0.22423,0.054446,1
0.24888,0.029038,1
0.24906,0.034483,1
0.23368,0.04265,1
0.22515,0.03176,1
0.23446,0.041742,1
0.23313,0.041742,1
0.21297,0.044465,1
0.2108,0.057169,1
0.21617,0.045372,1
0.21765,0.050817,1
0.24278,0.080762,1
0.29958,0.095281,1
0.33898,0.091652,1
0.36476,0.084392,1
0.38548,0.080762,1
0.4015,0.071688,1
0.41719,0.083485,1
0.43354,0.098004,1
0.45776,0.083485,1
0.47051,0.090744,1
0.46938,0.1098,1
0.46142,0.11978,1
0.47122,0.12069,1
0.48463,0.11978,1
0.48242,0.13612,1
0.48208,0.13884,1
0.48712,0.13067,1
0.47677,0.1216,1
0.46315,0.11978,1
0.46319,0.12341,1
0.46449,0.12523,1
0.47004,0.13612,1
0.46985,0.13067,1
0.46794,0.12704,1
0.46468,0.12976,1
0.46004,0.13249,1
0.45486,0.14973,1
0.44613,0.16515,1
0.4402,0.15426,1
0.43988,0.13975,1
0.43404,0.14428,1
0.41266,0.13612,1
0.38017,0.13975,1
0.35386,0.15064,1
0.35649,0.12886,1
0.347,0.12341,1
0.32501,0.11434,1
0.31902,0.097096,1
0.32034,0.11434,1
0.3545,0.14882,1
0.38318,0.18058,1
0.4018,0.18603,1
0.41575,0.16878,1
0.39794,0.15154,1
0.36984,0.12704,1
0.35046,0.098004,1
0.32928,0.078947,1
0.30688,0.064428,1
0.29958,0.053539,1
0.28816,0.049909,1
0.27963,0.045372,1
0.26569,0.03902,1
0.24947,0.036298,1
0.27951,0.03902,1
0.29773,0.03902,1
0.28013,0.03902,1
0.26131,0.039927,1
0.25942,0.037205,1
0.26549,0.037205,1
0.24804,0.037205,1
0.22032,0.037205,1
0.2267,0.032668,1
0.22583,0.032668,1
0.19865,0.038113,1
0.17861,0.036298,1
0.19899,0.026316,1
0.18584,0.021779,1
0.12658,0.027223,1
0.13022,0.03539,1
0.16634,0.026316,1
0.15738,0.015426,1
0.13492,0.021779,1
0.15212,0.018149,1
0.14758,0.024501,1
0.14285,0.027223,1
0.15138,0.020871,1
0.14567,0.03539,1
0.18576,0.028131,1
0.18983,0.017241,1
0.15158,0.034483,1
0.15544,0.034483,1
0.17177,0.015426,1
0.17169,0.008167,1
0.15198,0.012704,1
0.15295,0.016334,1
0.13437,0.019056,1
0.13321,0.020871,1
0.16051,0.027223,1
0.15975,0.022686,1
0.13994,0.011797,1
0.12601,0.022686,1
0.13408,0.029038,1
0.14551,0.032668,1
0.14231,0.03539,1
0.12987,0.032668,1
0.16513,0.033575,1
0.2084,0.028131,1
0.21022,0.029946,1
0.18958,0.032668,1
0.15952,0.021779,1
0.13217,0.024501,1
0.10799,0.028131,0
0.12193,0.021779,0
0.16407,0.0099819,0
0.15802,0.0063521,0
0.1131,0.016334,0
0.12668,0.012704,0
0.13418,0.0045372,0
0.097926,0.016334,0
0.091546,0.043557,0
0.11097,0.039927,0
0.12072,0.011797,0
0.13634,0,0
0.13569,0.022686,0
0.11815,0.030853,0
0.12026,0.0099819,0
0.11991,0.0027223,0
0.11262,0.018149,0
0.10515,0.020871,0
0.12354,0.013612,0
0.11961,0.012704,0
0.10658,0.018149,0
0.11617,0.015426,0
0.13274,0.023593,0
0.15399,0.024501,0
0.16266,0.010889,0
0.14114,0.028131,0
0.12354,0.024501,0
0.12111,0.010889,0
0.14324,0.014519,0
0.15434,0.0099819,0
0.12069,0.029946,0
0.096163,0.045372,1
0.10143,0.023593,1
0.13334,0.011797,1
0.15206,0.022686,1
0.15963,0.028131,1
0.17612,0.019964,1
0.18998,0.021779,1
0.18728,0.027223,1
0.18711,0.030853,1
0.20251,0.032668,1
0.20621,0.030853,1
0.18303,0.029038,1
0.1757,0.03176,1
0.19817,0.028131,1
0.19299,0.027223,1
0.18387,0.029038,1
0.19675,0.025408,1
0.2038,0.025408,1
0.19794,0.024501,1
0.1833,0.023593,1
0.18591,0.029946,1
0.1998,0.024501,1
0.21803,0.022686,1
0.20935,0.030853,1
0.1957,0.025408,1
0.19446,0.03176,1
0.18251,0.033575,1
0.18743,0.020871,1
0.19587,0.026316,1
0.1993,0.026316,1
0.19812,0.024501,1
0.21055,0.026316,1
0.20614,0.020871,1
0.18394,0.020871,1
0.17412,0.026316,1
0.18044,0.021779,1
0.18451,0.038113,1
0.18482,0.04265,1
0.18779,0.020871,1
0.1982,0.024501,1
0.19899,0.03902,1
0.17964,0.03902,1
0.15447,0.037205,1
0.12481,0.03902,1
0.11439,0.033575,1
0.12515,0.028131,1
0.13724,0.029038,1
0.15038,0.021779,1
0.16581,0.0063521,1
0.13186,0.011797,1
0.098482,0.014519,1
0.12269,0.0045372,1
0.11959,0.0063521,0
0.092602,0.029946,0
0.12121,0.026316,0
0.14688,0.0027223,0
0.1327,0.013612,0
0.10847,0.021779,0
0.095958,0.0099819,0
0.12403,0.011797,0
0.12699,0.032668,0
0.10278,0.028131,0
0.098665,0.008167,0
0.099544,0.0099819,0
0.10732,0.013612,0
0.11862,0.018149,0
0.12529,0.011797,0
0.12892,0.011797,0
0.1279,0.027223,0
0.13431,0.019964,0
0.13131,0.012704,0
0.1434,0.017241,1
0.18294,0.021779,1
0.22677,0.027223,1
0.23123,0.036298,1
0.22256,0.033575,1
0.21573,0.019964,1
0.21209,0.03176,1
0.21947,0.032668,1
0.20898,0.022686,1
0.21283,0.023593,1
0.21263,0.017241,1
0.2171,0.019056,1
0.21997,0.019964,1
0.1837,0.021779,1
0.17465,0.033575,1
0.18765,0.029946,1
0.18884,0.019056,1
0.19256,0.023593,1
0.20956,0.028131,1
0.2159,0.027223,1
0.1945,0.028131,1
0.1985,0.021779,1
0.20721,0.022686,1
0.19489,0.030853,1
0.1922,0.022686,1
0.19473,0.019964,1
0.21369,0.021779,1
0.22145,0.015426,1
0.20295,0.022686,1
0.19577,0.023593,1
0.19906,0.018149,1
0.19074,0.020871,1
0.17605,0.018149,1
