@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
1280.6,1258.4,4.5488,-0.96454,86.133,64.6,0.046902,0.034363,77,-68,1
1284.6,1262.4,4.4561,-1.0573,689.06,667.53,0.053162,0.040623,77,-68,1
1046.1,1023.9,4.5213,-0.99209,689.06,667.53,0.048332,0.035793,77,-68,1
1366.6,1344.5,4.4072,-1.1062,710.6,689.06,0.059789,0.04725,76,-69,1
1498.7,1476.5,4.4488,-1.0646,710.6,689.06,0.049064,0.036525,74,-71,1
1306.4,1284.2,4.444,-1.0694,689.06,667.53,0.042538,0.029999,78,-67,1
1168.3,1146.2,4.5198,-0.99358,689.06,667.53,0.045539,0.033,80,-65,1
1306.5,1284.4,4.4881,-1.0253,689.06,667.53,0.041686,0.029148,79,-66,1
1030.5,1008.4,4.4623,-1.051,689.06,667.53,0.038781,0.026242,79,-66,1
1096.7,1074.6,4.4555,-1.0578,689.06,667.53,0.043119,0.03058,78,-67,1
1388.4,1366.3,4.4227,-1.0907,689.06,667.53,0.04404,0.031502,78,-67,1
1393,1370.8,4.3843,-1.129,710.6,689.06,0.039428,0.026889,77,-68,1
1518.6,1496.4,4.361,-1.1523,366.06,344.53,0.035451,0.022912,79,-66,1
1364.9,1342.8,4.4191,-1.0943,21.533,0,0.028401,0.015862,77,-68,1
1144.3,1122.2,4.4443,-1.0691,21.533,0,0.043976,0.031437,74,-71,1
1390.4,1368.2,4.3472,-1.1662,366.06,344.53,0.034541,0.022002,77,-68,1
1670,1647.9,4.2637,-1.2496,366.06,344.53,0.039978,0.027439,72,-73,1
1237.6,1215.5,4.3501,-1.1632,366.06,344.53,0.033092,0.020554,81,-64,1
1461.6,1439.4,4.3099,-1.2035,366.06,344.53,0.039614,0.027076,73,-72,1
1076.1,1054,4.4977,-1.0156,21.533,0,0.029512,0.016973,70,-75,1
1242.8,1220.6,4.4312,-1.0822,21.533,0,0.035474,0.022936,70,-75,1
1371.2,1349,4.4865,-1.0268,21.533,0,0.038653,0.026114,76,-69,1
1243.3,1221.2,4.4198,-1.0936,387.6,366.06,0.031031,0.018492,77,-68,1
1230.8,1208.6,4.4866,-1.0268,366.06,344.53,0.035871,0.023332,73,-72,1
1076.7,1054.6,4.5188,-0.99457,21.533,0,0.031934,0.019395,74,-71,1
1252.2,1230.1,4.42,-1.0933,366.06,344.53,0.037692,0.025153,78,-67,1
1314.6,1292.4,4.4695,-1.0438,344.53,323,0.029714,0.017176,78,-67,1
918.86,896.71,4.6093,-0.90403,323,301.46,0.042123,0.029584,78,-67,1
1362.4,1340.3,4.433,-1.0803,344.53,323,0.040892,0.028353,76,-69,1
1263.1,1240.9,4.5239,-0.98945,323,301.46,0.036157,0.023618,80,-65,1
1144.3,1122.1,4.5295,-0.98383,323,301.46,0.030027,0.017488,81,-64,1
982.12,959.97,4.6491,-0.86424,323,301.46,0.039213,0.026674,81,-64,1
1137.7,1115.5,4.4782,-1.0351,323,301.46,0.033266,0.020727,80,-65,1
1155.7,1095.5,4.53,-0.98336,323,301.46,0.037515,0.024976,89,-56,1
1087.8,1027.6,4.4531,-1.0603,107.67,86.133,0.03465,0.022111,79,-66,1
1022.5,927.25,4.5516,-0.96178,323,301.46,0.022563,0.010024,79,-66,1
869.44,774.17,4.702,-0.81136,301.46,279.93,0.029424,0.016885,75,-70,1
627.66,532.4,4.727,-0.78639,301.46,279.93,0.030895,0.01714,95,-50,1
405.31,310.04,4.953,-0.56035,21.533,0,0.023969,0.010214,100,-45,1
186.88,91.613,5.1113,-0.40201,107.67,86.133,0.019542,0.005788,123,-22,1
552.43,457.16,4.7646,-0.74871,86.133,64.6,0.021214,0.007459,61,-83,1
258.61,163.34,4.9324,-0.58098,107.67,86.133,0.024733,0.010978,77,-67,1
468.48,373.22,4.7085,-0.80486,107.67,86.133,0.023462,0.0097076,129,-15,1
589.94,494.68,4.5262,-0.98716,215.33,193.8,0.01631,0.0025552,134,-10,1
316.52,221.25,4.8415,-0.67184,107.67,86.133,0.017063,0.0033084,126,-18,1
253.04,157.77,4.9243,-0.58908,21.533,0,0.01806,0.0043051,41,-103,1
220.91,125.64,5.0499,-0.46341,86.133,64.6,0.018413,0.0046586,122,-22,1
252.19,156.93,5.1387,-0.37465,21.533,0,0.014755,0.0010007,76,-68,0
360.32,265.05,5.0973,-0.4161,21.533,0,0.027477,0.013723,123,-15,0
339.03,243.76,5.0198,-0.49359,129.2,107.67,0.020545,0.0067901,112,-22,0
335.19,239.92,5.0385,-0.47481,129.2,107.67,0.02169,0.007935,38,-96,0
234.66,139.4,5.0831,-0.4303,129.2,107.67,0.015721,0.0019663,78,-56,0
297.19,201.92,4.9956,-0.51773,21.533,0,0.018063,0.0043088,100,-34,0
547.12,438.47,4.791,-0.72234,279.93,258.4,0.02183,0.0080759,82,-52,0
211.89,103.24,5.1615,-0.35185,21.533,0,0.024217,0.010463,78,-56,0
358.73,233.39,4.8591,-0.6543,21.533,0,0.024314,0.010559,78,-56,0
357.55,232.21,4.8896,-0.62376,21.533,0,0.020527,0.0057721,92,-42,0
552.56,427.23,4.7752,-0.73815,21.533,0,0.033408,0.018653,88,-46,0
325.11,199.77,5.0368,-0.47654,107.67,86.133,0.020871,0.0061159,15,-119,0
373.24,247.9,4.9773,-0.53602,129.2,107.67,0.021757,0.0070019,91,-43,0
242.43,117.1,4.9575,-0.55582,107.67,86.133,0.016775,0.0020203,150,0,0
294.19,168.86,4.9657,-0.54767,64.6,43.066,0.016621,0.0018659,145,-5,0
273.88,148.55,4.9305,-0.58281,107.67,86.133,0.024889,0.010134,85,-65,0
194.35,69.012,5.0541,-0.45921,21.533,0,0.016837,0.0020819,124,-26,0
229.52,104.18,5.2058,-0.30759,21.533,0,0.018899,0.004144,49,-101,0
434.79,309.45,5.1086,-0.40478,21.533,0,0.029818,0.015062,112,-38,0
637.28,511.95,5.0078,-0.50555,21.533,0,0.027982,0.013227,115,-35,1
1311.2,1185.9,4.8136,-0.69975,624.46,602.93,0.039476,0.024721,89,-61,1
1415.2,1289.9,4.6621,-0.85121,689.06,667.53,0.044274,0.029518,80,-70,1
1559,1433.7,4.7719,-0.7414,21.533,0,0.054572,0.039816,71,-79,1
1581.6,1456.3,4.7293,-0.7841,387.6,366.06,0.064468,0.049713,66,-84,1
1552.8,1427.4,4.5357,-0.97763,409.13,387.6,0.036466,0.021711,60,-90,1
1412.5,1287.2,4.6057,-0.90768,387.6,366.06,0.032504,0.017749,65,-85,1
1508.8,1383.5,4.5017,-1.0117,387.6,366.06,0.038631,0.023876,71,-79,1
1390.3,1265,4.6224,-0.89092,366.06,344.53,0.039081,0.024326,73,-77,1
1119.1,993.81,4.6314,-0.88198,366.06,344.53,0.038759,0.024004,76,-74,1
1110.9,985.57,4.6644,-0.84895,366.06,344.53,0.035515,0.02076,83,-67,1
1516.3,1391,4.433,-1.0803,344.53,323,0.036328,0.021573,78,-72,1
1200.3,1075,4.6305,-0.88287,366.06,344.53,0.043062,0.028307,80,-70,1
1155.5,1030.1,4.6039,-0.90941,344.53,323,0.036618,0.021862,83,-67,1
1083.1,957.74,4.5718,-0.94154,344.53,323,0.030435,0.015679,85,-65,1
1152.9,1027.5,4.5626,-0.9508,344.53,323,0.035494,0.020738,84,-66,1
1059.1,933.75,4.6297,-0.88367,366.06,344.53,0.040057,0.025302,77,-73,1
1231.9,1106.6,4.5094,-1.0039,366.06,344.53,0.047187,0.032432,76,-74,1
1286.6,1161.3,4.614,-0.89936,710.6,689.06,0.048006,0.033251,76,-74,1
1434.8,1309.5,4.5305,-0.98284,710.6,689.06,0.05452,0.039764,76,-74,1
1196.6,1071.3,4.4727,-1.0407,366.06,344.53,0.03853,0.023775,75,-75,1
1245.5,1120.2,4.4078,-1.1056,366.06,344.53,0.044397,0.029641,76,-74,1
1388.2,1262.8,4.5014,-1.0119,710.6,689.06,0.047122,0.032367,77,-73,1
1315.5,1190.2,4.4298,-1.0835,689.06,667.53,0.046241,0.031486,79,-71,1
1025.1,899.75,4.4083,-1.1051,366.06,344.53,0.033949,0.019193,82,-68,1
1082.5,957.16,4.4515,-1.0619,344.53,323,0.047991,0.033236,83,-67,1
1239.9,1114.5,4.476,-1.0373,344.53,323,0.041539,0.026784,83,-67,1
1241.3,1116,4.4476,-1.0658,344.53,323,0.041377,0.026622,85,-65,1
1175.2,1049.8,4.4582,-1.0551,344.53,323,0.039972,0.025217,85,-65,1
1275.3,1150,4.4102,-1.1031,344.53,323,0.054584,0.039829,86,-64,1
1225.2,1099.8,4.4449,-1.0684,344.53,323,0.041114,0.026359,86,-64,1
1071,945.68,4.5001,-1.0133,344.53,323,0.04288,0.028125,86,-64,1
1007.7,882.4,4.6348,-0.8786,323,301.46,0.04183,0.027075,85,-65,1
1161.3,1035.9,4.3227,-1.1907,344.53,323,0.048724,0.033969,88,-62,1
849.2,723.86,4.5517,-0.96162,344.53,323,0.03063,0.015875,85,-65,1
1271.3,1146,4.4773,-1.0361,344.53,323,0.041328,0.026573,84,-66,1
1190,1064.7,4.5125,-1.0009,21.533,0,0.026909,0.012154,91,-59,1
1245.1,1119.7,4.416,-1.0973,21.533,0,0.038658,0.023903,86,-64,1
945.69,820.35,4.457,-1.0563,344.53,323,0.028861,0.014106,75,-75,1
1173.6,1048.3,4.4568,-1.0566,323,301.46,0.033752,0.018997,83,-67,1
1147.8,1022.5,4.5108,-1.0026,21.533,0,0.030946,0.016191,86,-64,1
1497.5,1372.2,4.3578,-1.1556,344.53,323,0.042919,0.028164,83,-67,1
1311,1185.7,4.4769,-1.0364,21.533,0,0.051282,0.036526,84,-66,1
1524.7,1399.4,4.256,-1.2574,344.53,323,0.033956,0.019201,84,-66,1
1012.4,887.08,4.5006,-1.0127,344.53,323,0.0353,0.020545,87,-63,1
1276.6,1151.3,4.3318,-1.1816,21.533,0,0.031299,0.016544,89,-61,1
1299.1,1173.7,4.3822,-1.1312,21.533,0,0.040434,0.025679,90,-60,1
1041.2,915.87,4.4521,-1.0612,323,301.46,0.030029,0.015274,87,-63,1
1069.2,943.89,4.4943,-1.019,323,301.46,0.030387,0.015632,95,-55,1
802.04,676.7,4.6784,-0.83492,21.533,0,0.032659,0.017904,95,-55,1
469.76,344.43,4.7649,-0.74848,21.533,0,0.023823,0.0090676,106,-44,1
439.72,314.38,4.8523,-0.66109,107.67,86.133,0.017804,0.0030486,20,-130,1
492.35,367.01,4.7493,-0.76407,129.2,107.67,0.026162,0.011406,89,-61,0
197.39,72.054,5.1055,-0.4079,129.2,107.67,0.014625,0,122,-28,0
254.61,129.28,5.0356,-0.47778,107.67,86.133,0.015853,0.0012279,141,-9,0
282.88,157.55,4.9851,-0.52826,107.67,86.133,0.021102,0.006477,90,-60,0
663.29,537.95,4.791,-0.72237,64.6,43.066,0.027158,0.012533,88,-62,0
413.7,288.36,4.9967,-0.51667,107.67,86.133,0.02318,0.0085556,86,-64,0
267.23,141.9,5.0757,-0.43763,129.2,107.67,0.022188,0.007563,58,-92,0
404.9,279.56,4.9451,-0.56827,64.6,43.066,0.023163,0.0085386,49,-101,0
230.21,104.87,5.2428,-0.27056,64.6,43.066,0.030864,0.016239,83,-67,0
217.04,91.705,5.1151,-0.39823,86.133,64.6,0.021892,0.007267,89,-61,0
370.18,244.85,4.9543,-0.55904,107.67,86.133,0.024424,0.0097994,85,-65,0
336.7,211.36,5.1427,-0.3707,129.2,107.67,0.022719,0.0080942,80,-70,0
283.89,158.56,5.1987,-0.2789,129.2,107.67,0.026146,0.011521,22,-128,0
323.16,197.82,5.2001,-0.22638,107.67,86.133,0.02618,0.011555,108,-42,0
405.93,280.6,5.0951,-0.33141,150.73,129.2,0.027155,0.01253,67,-83,0
301.81,176.47,5.1053,-0.32118,107.67,86.133,0.023618,0.008993,66,-84,0
270.83,145.49,5.0853,-0.28248,64.6,43.066,0.02374,0.0091155,79,-71,0
250.22,124.88,5.1055,-0.2598,107.67,86.133,0.022326,0.0077011,70,-80,0
282.65,157.31,5.0367,-0.32863,107.67,86.133,0.01672,0.0020954,58,-92,0
182.79,57.458,5.1268,-0.23845,129.2,107.67,0.014314,0,44,-106,0
248.56,123.23,5.027,-0.33833,107.67,86.133,0.013508,0,99,-51,0
353.37,228.04,4.9673,-0.39798,107.67,86.133,0.017492,0.0039836,74,-76,0
520.61,395.28,4.7097,-0.53306,323,301.46,0.017707,0.0041988,50,-100,0
584.78,459.44,4.7458,-0.49698,107.67,86.133,0.018983,0.0054749,76,-74,0
524.87,399.53,4.943,-0.2998,667.53,646,0.020092,0.0065842,82,-68,1
747.5,622.16,4.8468,-0.39602,86.133,64.6,0.026121,0.012613,87,-63,1
1202.1,1076.8,4.7437,-0.49907,689.06,667.53,0.039018,0.02551,76,-74,1
1368.7,1243.4,4.6219,-0.62094,732.13,710.6,0.063114,0.049606,71,-79,1
1604.4,1479.1,4.5629,-0.6799,409.13,387.6,0.057969,0.044461,65,-85,1
1662.1,1536.8,4.3143,-0.92844,409.13,387.6,0.046015,0.032507,61,-89,1
1234.9,1109.6,4.4373,-0.80553,387.6,366.06,0.045584,0.032076,64,-86,1
1293,1167.7,4.4347,-0.8081,387.6,366.06,0.049484,0.035976,68,-82,1
949.96,824.63,4.4037,-0.83905,366.06,344.53,0.041201,0.027693,72,-78,1
1218.7,1093.3,4.2764,-0.96643,366.06,344.53,0.041047,0.027539,75,-75,1
1135.9,1010.5,4.5133,-0.7295,366.06,344.53,0.044423,0.030915,75,-75,1
985.25,859.91,4.4761,-0.7667,366.06,344.53,0.039086,0.025578,74,-76,1
1299.5,1174.2,4.453,-0.78984,366.06,344.53,0.036798,0.02329,72,-78,1
1172.4,1047.1,4.4303,-0.81246,366.06,344.53,0.044904,0.031396,72,-78,1
1064.4,939.07,4.5071,-0.73571,366.06,344.53,0.038691,0.025183,72,-78,1
1197,1071.7,4.3851,-0.85773,366.06,344.53,0.042665,0.029157,75,-75,1
1582.4,1457,4.3021,-0.94069,366.06,344.53,0.043586,0.030078,75,-75,1
1235.2,1109.9,4.378,-0.86474,366.06,344.53,0.04398,0.030472,74,-76,1
1337.6,1212.3,4.338,-0.90479,366.06,344.53,0.048581,0.035073,75,-75,1
1516.9,1391.5,4.3319,-0.91092,366.06,344.53,0.048928,0.03542,75,-75,1
1357.7,1232.3,4.3276,-0.91521,366.06,344.53,0.052098,0.03859,75,-75,1
1485.6,1360.3,4.2665,-0.97633,366.06,344.53,0.047995,0.034487,75,-75,1
1288.2,1162.9,4.3817,-0.86112,366.06,344.53,0.047845,0.034337,76,-74,1
1435.3,1309.9,4.4794,-0.76337,366.06,344.53,0.044293,0.030785,77,-73,1
1290.8,1165.5,4.4338,-0.80904,366.06,344.53,0.051216,0.037708,76,-74,1
1537.5,1412.2,4.2116,-1.0312,366.06,344.53,0.048925,0.035417,77,-73,1
1269.3,1144,4.2433,-0.99947,366.06,344.53,0.046809,0.033301,77,-73,1
1316.2,1190.9,4.3781,-0.86472,366.06,344.53,0.055378,0.04187,77,-73,1
1465.6,1340.3,4.3215,-0.92131,366.06,344.53,0.044514,0.031006,77,-73,1
1322.6,1197.3,4.3899,-0.85292,366.06,344.53,0.03614,0.022632,77,-73,1
1167.1,1041.7,4.3426,-0.90019,344.53,323,0.033453,0.019945,79,-71,1
1277.4,1152.1,4.3769,-0.86591,344.53,323,0.025766,0.012258,81,-69,1
1189.6,1064.2,4.3694,-0.87335,344.53,323,0.04338,0.029872,82,-68,1
1125.2,999.9,4.5214,-0.72142,344.53,323,0.045593,0.032085,88,-62,1
1194.4,1069.1,4.4879,-0.75493,323,301.46,0.032644,0.019136,102,-48,1
973.61,848.27,4.4609,-0.78191,323,301.46,0.041492,0.027984,98,-52,1
829.3,703.96,4.5447,-0.6981,323,301.46,0.03229,0.018782,93,-57,1
1193.5,1068.2,4.541,-0.70177,323,301.46,0.032367,0.018859,95,-55,1
886.72,761.39,4.6711,-0.57171,323,301.46,0.034707,0.021199,111,-39,1
468.23,342.9,5.2656,0,301.46,279.93,0.038083,0.024575,61,-89,1
417.11,291.77,4.8371,-0.42857,64.6,43.066,0.033654,0.020146,36,-114,1
397.07,271.74,4.7007,-0.5649,86.133,64.6,0.018139,0.004631,35,-115,1
311.59,186.25,4.8748,-0.39083,129.2,107.67,0.017344,0.0038361,105,-45,1
190.09,64.754,5.0505,-0.21518,107.67,86.133,0.017179,0.0036708,80,-70,0
88.091,0,5.0463,-0.21934,21.533,0,0.013147,0,103,-47,0
242.99,154.9,4.8419,-0.42371,21.533,0,0.013314,0.00016671,67,-83,0
328.19,240.1,4.6518,-0.61388,21.533,0,0.021281,0.0081337,75,-75,0
143.35,55.262,4.9688,-0.29686,64.6,43.066,0.018382,0.0052345,101,-49,0
237.23,149.14,4.9028,-0.36282,107.67,86.133,0.020102,0.0069548,100,-50,0
302.66,214.57,4.908,-0.35759,21.533,0,0.016365,0.003218,72,-78,0
318.86,230.77,5.1689,-0.096695,129.2,107.67,0.018628,0.0054804,148,-2,0
134.64,46.551,5.0761,-0.18951,107.67,86.133,0.015604,0.0024568,33,-117,0
305.38,217.29,4.7531,-0.51257,129.2,107.67,0.022389,0.0092413,101,-49,0
133.55,45.457,5.0635,-0.20215,107.67,86.133,0.014917,0.0017702,78,-72,0
245.71,157.62,4.9284,-0.33726,129.2,107.67,0.014869,0.0017219,127,-23,0
181.97,93.876,5.0174,-0.24827,129.2,107.67,0.01745,0.0043029,78,-72,0
282.36,194.27,4.7989,-0.46673,107.67,86.133,0.018264,0.0051164,86,-64,0
158.94,70.848,4.9912,-0.27443,193.8,172.27,0.018203,0.0050555,109,-41,0
286.57,198.48,4.8938,-0.37186,107.67,86.133,0.023403,0.010256,81,-69,0
330.63,242.54,4.8165,-0.44913,107.67,86.133,0.020235,0.0070876,52,-98,0
304.76,216.67,4.8184,-0.44724,21.533,0,0.01516,0.0020133,45,-105,0
227.43,139.34,4.898,-0.36765,107.67,86.133,0.016029,0.0028814,86,-64,0
311.38,223.29,4.8304,-0.43519,107.67,86.133,0.022029,0.0088818,85,-65,0
100.16,12.066,5.1077,-0.1579,21.533,0,0.015154,0.0020072,64,-86,0
305.86,217.77,4.7495,-0.51615,258.4,236.87,0.016537,0.0033893,15,-135,0
249.56,161.47,4.9372,-0.32846,129.2,107.67,0.012107,0,115,-35,0
85.575,0,5.1298,-0.13584,129.2,107.67,0.017721,0.0056132,65,-85,0
90.764,5.1887,5.1873,-0.078364,129.2,107.67,0.018739,0.0066319,133,-17,0
481.09,395.52,4.7301,-0.53553,107.67,86.133,0.016843,0.0047353,80,-70,1
757,671.42,4.6461,-0.61952,107.67,86.133,0.028965,0.016858,83,-67,1
1143.5,1057.9,4.6882,-0.57744,689.06,667.53,0.048153,0.036046,79,-71,1
1398.5,1312.9,4.6146,-0.65102,732.13,710.6,0.064424,0.052317,71,-79,1
1679.9,1594.3,4.5215,-0.74416,409.13,387.6,0.068364,0.056257,63,-87,1
1522.2,1436.6,4.3666,-0.89904,409.13,387.6,0.050383,0.038275,60,-90,1
1548,1462.4,4.2076,-1.0581,409.13,387.6,0.054635,0.042527,63,-87,1
1395.8,1310.3,4.2275,-1.0381,387.6,366.06,0.042335,0.030227,67,-83,1
1159.1,1073.5,4.342,-0.92361,387.6,366.06,0.041676,0.029569,72,-78,1
1301.8,1216.2,4.3846,-0.88103,366.06,344.53,0.038053,0.025946,75,-75,1
1376.9,1291.3,4.2526,-1.013,344.53,323,0.044334,0.032227,80,-70,1
1269.1,1183.5,4.4078,-0.8578,344.53,323,0.035514,0.023406,84,-66,1
883.33,797.76,4.515,-0.7506,344.53,323,0.043084,0.030976,83,-67,1
967.56,881.99,4.5006,-0.76507,344.53,323,0.036596,0.024489,78,-72,1
1137.8,1052.2,4.5374,-0.72824,344.53,323,0.035637,0.023529,88,-62,1
1173.9,1088.3,4.4213,-0.8443,323,301.46,0.033744,0.021636,85,-65,1
882.7,797.13,4.5279,-0.73776,323,301.46,0.03342,0.021313,81,-69,1
1047.1,961.56,4.5205,-0.74514,323,301.46,0.03357,0.021463,97,-53,1
819.91,734.34,4.7171,-0.54857,323,301.46,0.034073,0.021966,83,-67,1
982.84,897.26,4.5487,-0.71695,344.53,323,0.037813,0.025706,94,-56,1
958.95,873.38,4.4694,-0.79622,323,301.46,0.040739,0.028631,94,-56,1
1042.3,956.74,4.4505,-0.81518,344.53,323,0.035732,0.023624,87,-63,1
906.19,820.62,4.5164,-0.74926,344.53,323,0.03772,0.025612,88,-62,1
1389,1303.4,4.2476,-1.018,344.53,323,0.046738,0.034631,83,-67,1
1017.9,932.32,4.5424,-0.72322,323,301.46,0.027856,0.015749,86,-64,1
854.94,769.36,4.5497,-0.71598,323,301.46,0.044565,0.032457,94,-56,1
675.09,589.51,4.7498,-0.51585,301.46,279.93,0.033863,0.021755,106,-44,1
524.78,439.2,4.8818,-0.38384,107.67,86.133,0.02924,0.017132,15,-135,1
374.58,289,4.9757,-0.28998,129.2,107.67,0.028419,0.016312,101,-49,1
311.1,225.52,4.9534,-0.31224,107.67,86.133,0.024545,0.012437,60,-90,1
164.25,78.679,5.1119,-0.15378,107.67,86.133,0.019248,0.0071411,81,-69,1
236.55,150.97,4.9607,-0.30491,64.6,43.066,0.022198,0.010091,93,-57,1
221.32,135.74,4.9087,-0.35692,86.133,64.6,0.017263,0.0051561,82,-68,0
364.45,278.88,4.7173,-0.54835,129.2,107.67,0.017762,0.0056545,104,-46,0
298.71,213.14,4.6932,-0.57248,129.2,107.67,0.017914,0.0058063,80,-70,0
186,100.42,4.9428,-0.32286,129.2,107.67,0.017504,0.0053965,100,-50,0
134.88,49.308,4.9699,-0.29571,150.73,129.2,0.016708,0.0046005,32,-118,0
164.07,78.499,4.9237,-0.34191,21.533,0,0.017507,0.0054,78,-72,0
214.43,128.86,4.9608,-0.30479,107.67,86.133,0.014118,0.0020104,100,-50,0
343.51,257.94,4.9216,-0.34402,129.2,107.67,0.018884,0.0067762,51,-99,0
418.4,332.82,4.8755,-0.39015,21.533,0,0.025074,0.012966,85,-65,0
362.27,276.7,4.9074,-0.35826,21.533,0,0.031038,0.01893,125,-25,0
317.14,231.57,5.1929,-0.072694,21.533,0,0.022466,0.010359,42,-108,0
188.42,102.85,5.0419,-0.22378,21.533,0,0.023739,0.011631,99,-51,0
314.55,228.97,4.918,-0.34759,21.533,0,0.023176,0.011068,100,-50,0
137.57,51.996,5.117,-0.14867,107.67,86.133,0.019864,0.0077563,124,-26,0
212.11,126.54,4.9888,-0.27685,107.67,86.133,0.025283,0.013176,80,-70,0
142.53,56.95,5.1612,-0.10445,129.2,107.67,0.017609,0.005502,125,-25,0
231,145.42,4.9948,-0.2708,107.67,86.133,0.022359,0.010251,123,-27,0
272.45,186.88,5.0409,-0.22469,64.6,43.066,0.024012,0.011905,102,-48,0
152.04,66.469,5.0358,-0.22985,107.67,86.133,0.03028,0.018173,35,-115,0
373.53,287.95,4.8135,-0.45214,107.67,86.133,0.021772,0.0096642,81,-69,0
268.5,182.93,4.8618,-0.40384,129.2,107.67,0.016845,0.0047379,101,-49,0
183.9,98.325,5.0004,-0.26527,107.67,86.133,0.025368,0.01326,14,-136,0
179.63,94.056,4.9649,-0.30071,129.2,107.67,0.019355,0.0072476,79,-71,0
230.41,144.84,4.8662,-0.39938,129.2,107.67,0.016766,0.0046587,80,-70,0
108.49,22.916,5.1203,-0.14534,107.67,86.133,0.015684,0.0035764,139,-11,0
178.41,92.836,5.0131,-0.25254,150.73,129.2,0.018542,0.0064346,126,-24,0
8.9672,0,5.1283,-0.1373,150.73,129.2,0.0099176,0,67,-83,0
538.99,0,4.6569,0,732.13,0,0.02422,0,123,0,0
428.88,0,4.9306,0,150.73,0,0.024135,0,32,-91,0
439.58,10.7,4.9013,-0.029306,1033.6,882.86,0.027041,0.002906,123,0,0
283.54,0,4.9953,0,172.27,21.533,0.021339,0,119,-4,0
226.85,0,4.939,-0.056264,796.73,646,0.014886,0,119,-4,0
383.59,156.74,4.8511,-0.14415,710.6,559.86,0.017194,0.0023077,139,0,0
427.46,200.61,4.7962,-0.19902,172.27,21.533,0.017713,0.0028271,65,-74,0
546.15,319.3,4.7428,-0.25246,796.73,646,0.025006,0.01012,60,-79,0
685.22,458.38,4.7725,-0.22276,323,172.27,0.01881,0.0039245,114,-25,0
848.39,621.55,4.713,-0.2823,323,172.27,0.024266,0.0093797,91,-48,0
1634.2,1407.3,4.488,-0.50726,344.53,193.8,0.033796,0.01891,87,-52,0
1904.5,1677.6,4.6546,-0.34068,323,172.27,0.033583,0.018698,75,-64,1
2614.8,2388,4.5667,-0.42858,344.53,193.8,0.065209,0.050323,78,-61,1
3015.2,2788.3,4.4747,-0.52058,344.53,193.8,0.068649,0.053763,77,-62,1
2561.9,2335.1,4.5852,-0.41007,344.53,193.8,0.028551,0.013666,76,-63,1
2622.6,2395.7,4.7724,-0.22282,689.06,538.33,0.04668,0.031794,23,-116,1
2725.8,2498.9,4.5733,-0.42198,538.33,387.6,0.024941,0.010055,54,-85,1
3117.3,2890.5,4.4984,-0.49684,538.33,387.6,0.02502,0.010134,31,-108,1
3299.7,3072.9,4.3925,-0.60276,516.8,366.06,0.028195,0.013309,22,-117,1
3112.2,2885.3,4.3608,-0.63443,538.33,387.6,0.022459,0.007573,133,-6,1
2537,2310.1,4.2977,-0.69756,538.33,387.6,0.022129,0.0072427,19,-120,1
2318.2,2091.3,4.3327,-0.66259,538.33,387.6,0.021597,0.0067113,129,-10,1
1222.9,996.09,4.6281,-0.36719,646,495.26,0.02705,0.012164,87,-52,1
969.99,743.14,4.6401,-0.35517,646,495.26,0.033259,0.018373,88,-51,1
1131.5,904.65,4.5869,-0.40835,646,495.26,0.030483,0.015597,88,-51,1
903.24,676.4,4.6873,-0.30792,646,495.26,0.027554,0.012668,90,-49,1
1137.7,910.82,4.6175,-0.37773,646,495.26,0.049763,0.034878,89,-50,1
1146.8,919.97,4.5959,-0.39938,646,495.26,0.03932,0.024434,90,-49,1
828.2,601.36,4.7364,-0.25889,624.46,473.73,0.030443,0.015557,92,-47,1
924.54,697.69,4.6222,-0.37302,646,495.26,0.029389,0.014503,91,-48,1
1069.1,842.29,4.5165,-0.47879,646,495.26,0.038542,0.023657,89,-50,1
1267,1040.1,4.5248,-0.47044,646,495.26,0.024828,0.0099422,90,-49,1
1345.5,1118.6,4.5915,-0.40374,624.46,473.73,0.032533,0.017647,94,-45,1
1705.6,1478.8,4.4381,-0.55719,624.46,473.73,0.044288,0.029403,94,-45,1
1115.5,888.66,4.6293,-0.36595,624.46,473.73,0.029592,0.014706,92,-47,1
1126.8,899.96,4.5221,-0.47321,624.46,473.73,0.032425,0.017539,93,-46,1
1312.8,1086,4.6698,-0.3255,624.46,473.73,0.045927,0.031041,94,-45,1
1641.7,1414.8,4.7248,-0.27048,602.93,452.2,0.032068,0.017182,22,-117,1
2150.8,1924,4.7084,-0.28688,452.2,301.46,0.040638,0.025752,101,-38,1
2200.4,1973.6,4.6986,-0.29662,323,172.27,0.039208,0.024322,106,-33,1
1715.7,1488.9,4.6551,-0.34015,516.8,366.06,0.04629,0.031404,105,-34,1
1302.6,1075.7,4.7327,-0.26259,581.4,430.66,0.053506,0.038621,106,-33,1
