@relation featureMatrix-weka.filters.unsupervised.attribute.Remove-R4

@attribute cepstralMostDominantPeak numeric
@attribute cepstralMostDominantPeak_min numeric
@attribute cepstralLocPeak numeric
@attribute class {0,1}

@data
0.030023,0.014936,33,1
0.027895,0.012807,51,1
0.021953,0.006866,44,0
0.02509,0.010002,84,0
0.031348,0.01626,85,0
0.026688,0.011601,119,0
0.021705,0.006618,36,0
0.027796,0.012709,70,0
0.019193,0.004106,94,0
0.02184,0.006752,97,0
0.020786,0.005699,57,0
0.028905,0.013818,25,0
0.019272,0.004184,74,0
0.01736,0.002272,118,0
0.021911,0.006823,79,0
0.027021,0.011933,14,0
0.019013,0.003926,29,0
0.024862,0.009775,28,0
0.020318,0.005231,45,0
0.024142,0.009055,23,0
0.01935,0.004262,29,0
0.017105,0.002017,32,0
0.023307,0.008219,134,0
0.027479,0.012391,145,0
0.024075,0.008988,89,0
0.020087,0.005,88,0
0.022054,0.006967,37,0
0.025357,0.010269,91,1
0.02625,0.011162,79,1
0.044209,0.029121,79,1
0.038195,0.023108,70,1
0.06118,0.046093,63,1
0.043531,0.028443,60,1
0.03894,0.023852,63,1
0.033999,0.018912,74,1
0.032344,0.017256,69,1
0.036165,0.021077,55,1
0.028057,0.01297,67,1
0.041461,0.026374,74,1
0.03555,0.020462,78,1
0.036562,0.021475,78,1
0.030944,0.015856,84,1
0.031595,0.016508,28,1
0.036712,0.021625,81,1
0.05073,0.035643,105,1
0.042287,0.027199,103,1
0.037554,0.022467,90,1
0.032987,0.017899,82,1
0.028622,0.013534,74,1
0.033513,0.018425,74,1
0.028488,0.013401,88,1
0.02789,0.012802,81,1
0.031466,0.016378,99,1
0.031309,0.016222,94,1
0.036107,0.021019,87,1
0.037419,0.022331,45,1
0.038433,0.023346,31,1
0.03333,0.018242,134,1
0.034679,0.019591,49,1
0.027609,0.012522,52,0
0.023583,0.008496,45,0
0.023675,0.008587,53,0
0.022008,0.006921,31,0
0.018934,0.003846,96,0
0.021121,0.006033,151,0
0.022327,0.00724,133,0
0.014265,0,18,0
0.026082,0.011817,99,0
0.022628,0.008363,21,0
0.023,0.008735,106,0
0.016105,0.00184,63,0
0.016899,0.002634,67,0
0.022918,0.008653,60,0
0.01919,0.004925,21,0
0.020229,0.005964,25,0
0.020142,0.005877,123,0
0.017219,0.002954,61,0
0.02062,0.006355,132,0
0.015643,0.001378,125,0
0.02514,0.010876,142,0
0.020695,0.00643,153,0
0.019672,0.005407,20,0
0.01945,0.005185,37,0
0.021484,0.00722,41,0
0.015833,0.001568,112,0
0.021027,0.006762,46,0
0.001678,0,71,0
0.001859,0.000181,57,0
0.002234,0.000556,95,0
0.001725,0.000047,105,0
0.002562,0.000885,47,0
0.003714,0.002036,99,0
0.007315,0.005637,57,0
0.019053,0.017376,118,0
0.024077,0.0224,100,1
0.045354,0.043676,76,1
0.06211,0.060432,64,1
0.080511,0.078833,57,1
0.091718,0.09004,54,1
0.085325,0.083648,52,1
0.085964,0.084286,51,1
0.073646,0.071968,52,1
0.073548,0.07187,53,1
0.080446,0.078769,55,1
0.077686,0.076009,56,1
0.083045,0.081367,56,1
0.085191,0.083514,56,1
0.077881,0.076204,56,1
0.083411,0.081734,56,1
0.082572,0.080894,56,1
0.08311,0.081433,56,1
0.078768,0.07709,56,1
0.078019,0.076341,56,1
0.083577,0.0819,56,1
0.085447,0.083769,55,1
0.078258,0.07658,55,1
0.077413,0.075736,54,1
0.091473,0.089796,54,1
0.087731,0.086054,54,1
0.080719,0.079042,54,1
0.089027,0.08735,54,1
0.099325,0.097648,54,1
0.088148,0.08647,54,1
0.090021,0.088344,53,1
0.087991,0.086314,54,1
0.09443,0.092752,54,1
0.086407,0.08473,54,1
0.093714,0.092036,54,1
0.077765,0.076087,54,1
0.070533,0.068856,54,1
0.043279,0.041602,53,1
0.055553,0.053876,53,1
0.047356,0.045678,62,1
0.045008,0.04333,58,1
0.043044,0.041366,58,1
0.048688,0.04701,57,1
0.043262,0.041584,68,1
0.043058,0.041381,69,1
0.042636,0.040958,70,1
0.046663,0.044985,62,1
0.046549,0.044871,59,1
0.043138,0.04146,58,1
0.045857,0.04418,59,1
0.052682,0.051005,24,1
0.054357,0.05268,61,1
0.050393,0.048716,56,1
0.057951,0.056273,73,1
0.041228,0.039551,72,1
0.078554,0.076876,72,1
0.055412,0.053734,102,1
0.065773,0.064096,68,1
0.066492,0.064815,72,1
0.057815,0.056137,72,1
0.062557,0.06088,71,1
0.075522,0.073845,71,1
0.052989,0.051312,85,1
0.048788,0.04711,75,1
0.062137,0.06046,71,1
0.05771,0.056032,11,1
0.063665,0.061988,74,1
0.059289,0.057611,84,1
0.07247,0.070792,77,1
0.071909,0.070231,77,1
0.054847,0.05317,73,1
0.093103,0.091425,79,1
0.079033,0.077356,75,1
0.075296,0.073618,82,1
0.07715,0.075472,86,1
0.079947,0.078269,85,1
0.11144,0.10976,84,1
0.071546,0.069868,87,1
0.13308,0.1314,89,1
0.11205,0.11037,92,1
0.11556,0.11388,94,1
0.175,0.17332,95,1
0.15419,0.15252,97,1
0.13232,0.13064,96,1
0.17621,0.17453,100,1
0.13496,0.13328,100,1
0.16066,0.15898,101,1
0.18828,0.1866,102,1
0.16859,0.16691,105,1
0.18364,0.18196,106,1
0.18821,0.18653,104,1
0.2267,0.22502,102,1
0.23222,0.23054,102,1
0.21213,0.21045,103,1
0.1631,0.16142,106,1
0.15231,0.15064,109,1
0.12779,0.12611,111,1
0.14206,0.14038,115,1
0.13544,0.13376,116,1
0.096617,0.094939,121,1
0.079899,0.078221,126,1
0.032581,0.030903,144,1
0.015452,0.013775,112,1
0.013521,0.011844,87,1
0.03537,0.033692,155,1
0.04229,0.040613,147,1
0.079915,0.078238,141,1
0.057531,0.055854,136,1
0.062101,0.060424,118,1
0.099883,0.098206,114,1
0.10976,0.10809,113,1
0.095179,0.093502,113,1
0.09237,0.090693,103,1
0.12117,0.11949,101,1
0.11434,0.11266,104,1
0.10564,0.10396,108,1
0.10964,0.10797,103,1
0.12291,0.12123,103,1
0.10576,0.10408,104,1
0.091203,0.089526,107,1
0.075187,0.073509,107,1
0.044223,0.042546,124,1
0.051352,0.049674,119,1
0.072334,0.070657,107,1
0.091357,0.089679,107,1
0.077792,0.076115,104,1
0.097769,0.096091,106,1
0.086555,0.084877,107,1
0.083307,0.08163,103,1
0.083137,0.081459,98,1
0.094114,0.092436,96,1
0.086574,0.084897,91,1
0.097944,0.096267,89,1
0.1014,0.099727,89,1
0.076071,0.074393,90,1
0.059553,0.057875,99,1
0.076565,0.074888,102,1
0.074128,0.07245,102,1
0.039263,0.037586,109,1
0.017738,0.016061,140,1
0.011497,0.00982,15,1
0.008144,0.006466,24,0
0.007366,0.005689,103,0
0.004852,0.003174,108,0
0.004032,0.002355,38,0
0.002752,0.001075,114,0
0.0021,0.000422,45,0
0.001488,0,109,0
0.002081,0.000593,86,0
0.001808,0.00032,30,0
0.001988,0.000501,118,0
0.001722,0.000234,27,0
0.001848,0.000361,42,0
0.001398,0,51,0
0.002094,0.000696,102,0
0.001553,0.000155,34,0
0.001823,0.000425,26,0
0.007261,0.005863,160,0
0.025322,0.023925,142,0
0.046523,0.045125,129,0
0.012427,0.01103,156,0
0.003275,0.001877,25,0
0.004393,0.002995,26,0
0.010176,0.008778,42,0
0.010646,0.009248,160,0
0.007418,0.00602,20,0
0.005823,0.004425,111,0
0.006797,0.005399,24,0
0.003856,0.002458,102,0
0.001995,0.000597,23,0
0.002071,0.000674,21,0
0.003379,0.001982,22,0
0.002595,0.001198,23,0
0.002713,0.001315,30,0
0.006307,0.004909,109,0
0.024575,0.023177,143,0
0.042744,0.041346,127,0
0.042002,0.040604,120,0
0.046671,0.045273,108,0
0.043108,0.04171,113,0
0.025011,0.023614,140,0
0.022187,0.020789,156,0
0.005979,0.004581,23,0
0.008668,0.00727,21,0
0.032614,0.031216,153,0
0.008023,0.006625,24,0
0.006006,0.004608,38,0
0.004621,0.003224,38,0
0.002823,0.001425,110,0
0.005912,0.004514,38,0
0.011333,0.009936,24,0
0.021688,0.020291,121,0
0.034029,0.032631,101,0
0.028016,0.026618,107,0
0.007061,0.005663,111,0
0.006988,0.005591,98,0
0.003806,0.002408,103,0
0.004501,0.003103,94,0
0.003942,0.002544,98,0
0.008487,0.007089,32,0
0.007255,0.005858,14,0
0.006759,0.005361,52,0
0.006223,0.004825,19,0
0.007643,0.006245,116,0
0.01042,0.009023,91,0
0.00782,0.006422,90,0
0.008429,0.007031,60,0
0.009594,0.008196,76,0
0.013212,0.011815,90,0
0.010024,0.008626,90,0
0.009433,0.008035,105,0
0.008086,0.006689,113,0
0.006485,0.005087,65,0
0.009331,0.007933,106,0
0.007248,0.00585,110,0
0.003612,0.002214,109,0
0.005861,0.004463,77,0
0.002513,0.001115,100,0
0.002296,0.000899,99,0
0.002061,0.000663,99,0
0.001418,0.00002,55,0
0.001455,0.000057,52,0
0.001993,0.000595,26,0
0.002924,0.001527,68,0
0.001829,0.000431,83,0
0.001328,0,79,0
0.002073,0.000745,68,0
0.002089,0.000761,78,0
0.001768,0.00044,16,0
0.031593,0.030266,81,0
0.055873,0.054545,73,1
0.087378,0.086051,67,1
0.098465,0.097137,65,1
0.10534,0.10401,62,1
0.089777,0.088449,61,1
0.067025,0.065697,62,1
0.077891,0.076563,68,1
0.079631,0.078303,70,1
0.08877,0.087442,72,1
0.082014,0.080687,74,1
0.08213,0.080802,74,1
0.097871,0.096543,75,1
0.092655,0.091328,73,1
0.099541,0.098213,72,1
0.095692,0.094364,73,1
0.084386,0.083059,72,1
0.076505,0.075177,73,1
0.087238,0.08591,78,1
0.076131,0.074803,82,1
0.08828,0.086952,82,1
0.080548,0.07922,82,1
0.081578,0.08025,82,1
0.083163,0.081836,81,1
0.07087,0.069542,81,1
0.10661,0.10529,85,1
0.080275,0.078947,86,1
0.075293,0.073965,81,1
0.086449,0.085121,80,1
0.082276,0.080948,81,1
0.079639,0.078311,82,1
0.089566,0.088238,82,1
0.094378,0.093051,82,1
0.082859,0.081532,80,1
0.10061,0.099285,81,1
0.10531,0.10398,82,1
0.094447,0.093119,81,1
0.092635,0.091307,82,1
0.088225,0.086897,83,1
0.090947,0.089619,82,1
0.08337,0.082042,82,1
0.079037,0.077709,83,1
0.084747,0.08342,83,1
0.081462,0.080135,84,1
0.075832,0.074504,86,1
0.082297,0.080969,89,1
0.075732,0.074404,87,1
0.082281,0.080953,88,1
0.055924,0.054597,93,1
0.052602,0.051274,96,1
0.031555,0.030228,18,1
0.02323,0.021902,102,1
0.015802,0.014475,92,0
0.016785,0.015458,98,0
0.007433,0.006105,103,0
0.00728,0.005952,113,0
0.004377,0.003049,106,0
0.003546,0.002218,106,0
0.002388,0.00106,102,0
0.004751,0.003423,83,0
0.020885,0.019557,87,0
0.028645,0.027318,55,0
0.03958,0.038252,92,0
0.042591,0.041264,58,0
0.034347,0.03302,120,0
0.038829,0.037502,58,0
0.025264,0.023936,48,0
0.021331,0.020003,24,0
0.020717,0.019389,136,0
0.026911,0.025584,21,0
0.021944,0.020617,70,0
0.016313,0.014985,26,0
0.013771,0.012444,23,0
0.008881,0.007553,79,0
0.008759,0.007431,3,0
0.003725,0.002398,47,0
0.001438,0.00011,121,0
0.001751,0.000423,42,0
0.005956,0.004629,65,0
0.010467,0.009139,103,0
0.042755,0.041427,108,1
0.044574,0.043246,86,1
0.061549,0.060221,71,1
0.10032,0.098996,63,1
0.11356,0.11223,59,1
0.11172,0.11039,55,1
0.1137,0.11237,56,1
0.10549,0.10416,58,1
0.092982,0.091655,61,1
0.10436,0.10303,64,1
0.11312,0.11179,65,1
0.1238,0.12247,66,1
0.11941,0.11808,68,1
0.12495,0.12362,69,1
0.11581,0.11448,68,1
0.11057,0.10924,70,1
0.11587,0.11455,71,1
0.1226,0.12127,72,1
0.12403,0.1227,73,1
0.13518,0.13385,72,1
0.12368,0.12235,71,1
0.1254,0.12408,69,1
0.12451,0.12318,70,1
0.13021,0.12889,71,1
0.13917,0.13785,69,1
0.15488,0.15355,68,1
0.1544,0.15307,69,1
0.16105,0.15972,69,1
0.16117,0.15985,68,1
0.16138,0.16005,68,1
0.15972,0.15839,68,1
0.1729,0.17157,68,1
0.17329,0.17196,67,1
0.18198,0.18065,67,1
0.18447,0.18314,67,1
0.18592,0.18459,67,1
0.19325,0.19192,68,1
0.19175,0.19042,68,1
0.18995,0.18863,68,1
0.16601,0.16468,68,1
0.13325,0.13192,67,1
0.12065,0.11932,67,1
0.10366,0.10233,67,1
0.10049,0.09916,68,1
0.073111,0.071783,71,1
0.099157,0.097829,71,1
0.13634,0.13501,76,1
0.11246,0.11114,74,1
0.10604,0.10471,74,1
0.12144,0.12011,74,1
0.093553,0.092225,76,1
0.14182,0.14049,77,1
0.099919,0.098591,75,1
0.061007,0.059679,72,1
0.11456,0.11323,72,1
0.087059,0.085731,75,1
0.092485,0.091158,70,1
0.10436,0.10303,71,1
0.11656,0.11523,74,1
0.14144,0.14011,76,1
0.09408,0.092752,80,1
0.090156,0.088828,72,1
0.12949,0.12816,72,1
0.11425,0.11292,85,1
0.11979,0.11846,84,1
0.09791,0.096582,72,1
0.080588,0.07926,85,1
0.095216,0.093888,72,1
0.10459,0.10327,72,1
0.094236,0.092908,72,1
0.079682,0.078354,74,1
0.08367,0.082342,72,1
0.081338,0.08001,73,1
0.11629,0.11496,74,1
0.15921,0.15788,77,1
0.13028,0.12896,78,1
0.1476,0.14627,82,1
0.12251,0.12118,82,1
0.097212,0.095884,83,1
0.1553,0.15397,87,1
0.11448,0.11315,88,1
0.13167,0.13034,88,1
0.15839,0.15706,85,1
0.25063,0.2493,84,1
0.23272,0.23139,85,1
0.32782,0.3265,86,1
0.3939,0.39257,87,1
0.39811,0.39678,87,1
0.33693,0.33561,87,1
0.23876,0.23743,89,1
0.23023,0.2289,92,1
0.19354,0.19221,94,1
0.14459,0.14326,98,1
0.15753,0.1562,101,1
0.15757,0.15624,104,1
0.14576,0.14443,105,1
0.13553,0.13421,107,1
0.12618,0.12485,109,1
0.14272,0.14139,109,1
0.15196,0.15063,107,1
0.14018,0.13885,108,1
0.14111,0.13978,109,1
0.12234,0.12101,108,1
0.12671,0.12539,106,1
0.12964,0.12831,106,1
0.12198,0.12065,106,1
0.12303,0.12171,105,1
0.11977,0.11844,105,1
0.12123,0.11991,104,1
0.10973,0.1084,106,1
0.09872,0.097393,108,1
0.086706,0.085378,111,1
0.093286,0.091959,111,1
0.08654,0.085212,109,1
0.087296,0.085968,107,1
0.084636,0.083308,107,1
0.072983,0.071655,105,1
0.072676,0.071348,107,1
0.070304,0.068976,107,1
0.077499,0.076171,101,1
0.07414,0.072812,101,1
0.085539,0.084211,101,1
0.083116,0.081788,98,1
0.084242,0.082914,97,1
0.084174,0.082847,96,1
0.085155,0.083827,99,1
0.093278,0.09195,99,1
0.08747,0.086142,97,1
0.083513,0.082185,97,1
0.092567,0.091239,98,1
0.097574,0.096246,98,1
0.092866,0.091538,99,1
0.09152,0.090192,99,1
0.09009,0.088763,100,1
0.086886,0.085558,101,1
0.098418,0.097091,99,1
0.094672,0.093344,99,1
0.092664,0.091336,95,1
0.10605,0.10473,95,1
0.10026,0.098936,96,1
0.096025,0.094697,93,1
0.10866,0.10734,91,1
0.11282,0.11149,92,1
0.09321,0.091882,92,1
0.035639,0.034312,98,1
0.00886,0.007532,120,1
0.011634,0.010306,94,0
0.011004,0.009677,91,0
0.008588,0.00726,94,0
0.005835,0.004507,97,0
0.004483,0.003155,95,0
0.004374,0.003047,96,0
0.002258,0.00093,88,0
0.003747,0.002419,95,0
0.003346,0.002019,100,0
0.004958,0.00363,104,0
0.00855,0.007112,29,0
0.009895,0.008457,53,0
0.009645,0.008207,31,0
0.010443,0.009005,26,0
0.015365,0.013927,29,0
0.011753,0.010315,123,0
0.015645,0.014207,46,0
0.010231,0.008793,64,0
0.014525,0.013087,95,0
0.005795,0.004357,116,0
0.006906,0.005468,54,0
0.005746,0.004308,82,0
0.006112,0.004673,100,0
0.004401,0.002963,86,0
0.002732,0.001293,123,0
0.003063,0.001625,123,0
0.001576,0.000138,114,0
0.001435,0,62,0
0.001431,0,23,0
0.002647,0.001216,65,0
0.009876,0.008445,107,0
0.007732,0.006301,95,1
0.006846,0.005416,94,1
0.010291,0.008861,153,1
0.020976,0.019546,96,1
0.055013,0.053582,81,1
0.091514,0.090084,77,1
0.093881,0.092451,77,1
0.098064,0.096633,77,1
0.094658,0.093227,76,1
0.091368,0.089938,75,1
0.088635,0.087205,78,1
0.09151,0.09008,80,1
0.076162,0.074731,79,1
0.080001,0.07857,78,1
0.085434,0.084003,78,1
0.082799,0.081368,78,1
0.077117,0.075686,76,1
0.070123,0.068693,73,1
0.07251,0.071079,73,1
0.072361,0.070931,74,1
0.064111,0.062681,71,1
0.065307,0.063877,72,1
0.070034,0.068604,75,1
0.075335,0.073905,73,1
0.074416,0.072986,70,1
0.082783,0.081353,70,1
0.080092,0.078661,70,1
0.079884,0.078454,71,1
0.079707,0.078276,73,1
0.069639,0.068209,74,1
0.059737,0.058306,75,1
0.059019,0.057588,82,1
0.065618,0.064188,87,1
0.063471,0.06204,87,1
0.063488,0.062057,88,1
0.067241,0.06581,90,1
0.060061,0.058631,90,1
0.063762,0.062332,89,1
0.067301,0.065871,89,1
0.066988,0.065557,93,1
0.048783,0.047352,93,1
0.05352,0.052089,97,1
0.047555,0.046124,100,1
0.030941,0.029511,109,1
0.016998,0.015568,95,1
0.009493,0.008063,51,1
0.00639,0.00496,23,1
0.002516,0.001085,52,1
0.002595,0.001165,146,1
0.001063,0,46,1
0.001385,0.000322,16,1
0.003041,0.001978,14,1
0.012101,0.011038,18,0
0.018789,0.017726,132,0
0.018718,0.017655,60,0
0.013192,0.012129,39,0
0.014095,0.013032,93,0
0.011261,0.010198,95,0
0.015903,0.01484,89,0
0.015856,0.014793,44,0
0.017791,0.016728,27,0
0.011868,0.010805,21,0
0.010924,0.009861,14,0
0.009979,0.008916,14,0
0.008842,0.007779,70,0
0.002847,0.001784,69,0
0.002501,0.001438,59,0
0.002166,0.001103,81,0
0.003577,0.002514,35,0
0.005912,0.004849,97,0
0.020201,0.019138,110,0
0.043749,0.042686,107,1
0.04544,0.044377,96,1
0.075978,0.074915,79,1
0.091688,0.090625,72,1
0.092931,0.091868,65,1
0.065423,0.06436,63,1
0.07144,0.070377,65,1
0.078512,0.077449,71,1
0.081402,0.080339,74,1
0.075263,0.0742,76,1
0.081634,0.080571,77,1
0.071735,0.070672,79,1
0.071483,0.07042,79,1
0.070806,0.069743,83,1
0.066568,0.065505,82,1
0.069273,0.06821,79,1
0.071536,0.070473,76,1
0.089704,0.088641,76,1
0.088933,0.08787,76,1
0.087394,0.086331,76,1
0.080513,0.079451,76,1
0.088571,0.087508,76,1
0.08874,0.087677,77,1
0.084091,0.083028,78,1
0.067053,0.06599,82,1
0.075992,0.074929,83,1
0.072664,0.071601,83,1
0.072709,0.071646,84,1
0.065698,0.064635,85,1
0.072144,0.071082,86,1
0.067163,0.0661,86,1
0.07076,0.069697,86,1
0.068911,0.067848,88,1
0.070953,0.06989,88,1
0.064325,0.063262,82,1
0.069939,0.068876,84,1
0.066379,0.065317,84,1
0.064535,0.063472,86,1
0.061532,0.060469,85,1
0.064287,0.063224,86,1
0.068566,0.067503,86,1
0.06559,0.064527,84,1
0.07575,0.074687,83,1
0.075107,0.074044,84,1
0.069426,0.068364,87,1
0.064295,0.063233,89,1
0.068934,0.067871,90,1
0.067044,0.065981,91,1
0.060898,0.059835,92,1
0.057923,0.05686,95,1
0.045559,0.044496,103,1
0.024724,0.023661,118,1
0.01458,0.013517,92,0
0.009445,0.008382,95,0
0.004864,0.003802,102,0
0.002331,0.001268,111,0
0.017924,0.016861,111,0
0.015752,0.01469,109,0
0.017644,0.016581,46,0
0.021881,0.020818,50,0
0.016532,0.015469,47,0
0.018014,0.016951,44,0
0.019994,0.018931,50,0
0.020357,0.019294,84,0
0.01979,0.018727,45,0
0.022041,0.020978,83,0
0.024595,0.023532,5,0
0.014467,0.013405,90,0
0.019313,0.01825,90,0
0.010789,0.009726,80,0
0.010808,0.009745,75,0
0.002681,0.001618,33,0
0.001589,0.000526,72,0
0.001615,0.000552,112,0
0.007604,0.006541,62,0
0.013502,0.012439,152,0
0.015817,0.014754,12,1
0.038117,0.037054,93,1
0.068524,0.067462,76,1
0.093599,0.092536,71,1
0.092246,0.091183,65,1
0.073177,0.072114,61,1
0.076702,0.075639,64,1
0.077949,0.076886,68,1
0.076309,0.075246,71,1
0.070041,0.068978,75,1
0.075929,0.074866,75,1
0.067341,0.066278,74,1
0.076526,0.075463,73,1
0.079846,0.078783,72,1
0.082867,0.081804,72,1
0.085595,0.084532,75,1
0.084061,0.082998,75,1
0.088867,0.087804,74,1
0.082419,0.081356,75,1
0.08407,0.083007,75,1
0.085563,0.0845,75,1
0.080597,0.079534,75,1
0.077353,0.076291,76,1
0.080777,0.079714,77,1
0.082611,0.081548,75,1
0.08009,0.079027,78,1
0.085921,0.084858,77,1
0.087092,0.086029,77,1
0.087656,0.086594,77,1
0.07143,0.070367,77,1
0.07135,0.070287,79,1
0.069962,0.068899,82,1
0.072492,0.071429,82,1
0.067195,0.066133,88,1
0.067928,0.066865,91,1
0.050809,0.049746,93,1
0.059832,0.05877,93,1
0.054317,0.053255,94,1
0.045426,0.044363,100,1
0.040187,0.039124,118,1
0.026595,0.025532,36,1
0.015009,0.013946,58,1
0.009215,0.008152,45,1
0.006762,0.005699,124,0
0.005299,0.004236,91,0
0.001568,0.000505,62,0
0.001816,0.000753,111,0
0.002151,0.001088,47,0
0.011659,0.010596,50,0
0.014705,0.013642,148,0
0.016754,0.015691,24,0
0.009829,0.008767,33,0
0.010552,0.009489,67,0
0.014352,0.013289,86,0
0.009357,0.008294,150,0
0.011148,0.010085,17,0
0.01239,0.011327,68,0
0.011537,0.010474,70,0
0.011446,0.010383,48,0
0.011032,0.009969,32,0
0.009765,0.008702,52,0
0.006828,0.005765,129,0
0.003931,0.002868,36,0
0.002725,0.001662,111,0
0.002378,0.001315,67,0
0.001727,0.000664,156,0
0.004595,0.003532,26,0
0.008948,0.007885,75,0
0.02914,0.028077,98,1
0.050793,0.04973,86,1
0.081808,0.080745,79,1
0.082466,0.081403,70,1
0.099427,0.098364,63,1
0.085491,0.084428,60,1
0.082909,0.081846,63,1
0.06735,0.066287,64,1
0.07574,0.074677,72,1
0.068011,0.066949,72,1
0.063956,0.062893,80,1
0.060155,0.059092,83,1
0.055854,0.054791,84,1
0.057442,0.056379,86,1
0.048521,0.047458,84,1
0.04827,0.047208,88,1
0.0575,0.056437,91,1
0.056796,0.055733,92,1
0.059388,0.058325,89,1
0.06683,0.065767,90,1
0.064112,0.063049,90,1
0.064092,0.063029,87,1
0.065861,0.064799,87,1
0.068084,0.067021,88,1
0.060253,0.05919,89,1
0.05875,0.057687,94,1
0.045376,0.044313,106,1
0.052968,0.051905,97,1
0.042818,0.041755,87,1
0.039795,0.038732,95,1
0.027172,0.026109,92,1
0.018834,0.017771,103,1
0.01095,0.009887,99,0
0.004961,0.003898,70,0
0.002424,0.001361,96,0
0.002511,0.001448,94,0
0.002156,0.001093,108,0
0.003898,0.002836,82,0
0.006037,0.004975,26,0
0.012341,0.011278,51,0
0.015006,0.013943,104,0
0.015376,0.014313,21,0
0.017063,0.016,132,0
0.01437,0.013307,23,0
0.013022,0.011959,47,0
0.012538,0.011475,60,0
0.016786,0.015723,39,0
0.013644,0.012581,71,0
0.015116,0.014053,53,0
0.009467,0.008404,109,0
0.007685,0.006622,67,0
0.007403,0.00634,41,0
0.007298,0.006235,68,0
0.003856,0.002793,68,0
0.001561,0.000498,103,0
0.001482,0.000419,108,0
0.002846,0.001783,79,0
0.005868,0.004805,20,0
0.00252,0.001457,116,0
0.01002,0,110,0
0.010859,0.000839,81,0
0.01269,0.00267,113,0
0.013726,0.003706,155,0
0.011093,0.001073,59,0
0.011971,0.001951,113,0
0.014934,0.004915,33,0
0.013629,0.003609,120,0
0.023742,0.013722,99,1
0.03447,0.02445,76,1
0.051897,0.041878,61,1
0.057288,0.047269,56,1
0.070059,0.060039,54,1
0.066526,0.056506,51,1
0.060384,0.050364,51,1
0.055373,0.045353,51,1
0.052516,0.042496,53,1
0.049456,0.039436,55,1
0.048218,0.038198,57,1
0.045263,0.035243,57,1
0.05565,0.04563,56,1
0.053514,0.043494,56,1
0.052698,0.042678,56,1
0.053593,0.043573,56,1
0.056357,0.046337,57,1
0.055603,0.045583,56,1
0.056336,0.046316,57,1
0.060094,0.050074,55,1
0.058247,0.048227,55,1
0.057771,0.047751,54,1
0.050964,0.040944,54,1
0.061229,0.051209,54,1
0.061926,0.051907,54,1
0.059069,0.049049,54,1
0.066864,0.056845,53,1
0.07186,0.06184,54,1
0.071394,0.061374,54,1
0.066929,0.056909,53,1
0.065066,0.055046,55,1
0.060873,0.050853,54,1
0.065201,0.055181,54,1
0.056188,0.046168,54,1
0.057039,0.047019,54,1
0.048994,0.038974,54,1
0.028521,0.018501,61,1
0.034237,0.024217,62,1
0.034685,0.024665,63,1
0.032754,0.022734,58,1
0.036391,0.026371,67,1
0.034894,0.024874,58,1
0.036943,0.026923,57,1
0.031531,0.021511,68,1
0.036131,0.026111,61,1
0.036002,0.025983,62,1
0.032751,0.022731,69,1
0.037607,0.027588,58,1
0.041555,0.031536,58,1
0.049975,0.039955,59,1
0.057595,0.047575,62,1
0.047238,0.037218,55,1
0.056672,0.046653,75,1
0.042182,0.032162,79,1
0.082602,0.072582,71,1
0.060799,0.050779,14,1
0.062469,0.052449,68,1
0.052462,0.042443,84,1
0.056075,0.046055,72,1
0.062197,0.052177,71,1
0.059855,0.049835,72,1
0.050731,0.040711,85,1
0.055746,0.045726,74,1
0.052307,0.042287,107,1
0.059196,0.049176,71,1
0.051565,0.041545,74,1
0.057496,0.047476,85,1
0.06353,0.05351,77,1
0.066772,0.056752,78,1
0.056312,0.046292,78,1
0.10006,0.090035,80,1
0.0563,0.04628,75,1
0.057672,0.047652,82,1
0.068131,0.058111,86,1
0.06415,0.05413,85,1
0.10107,0.091053,84,1
0.067046,0.057026,87,1
0.11353,0.10351,89,1
0.10096,0.09094,91,1
0.1108,0.10078,94,1
0.15449,0.14447,95,1
0.12421,0.11419,97,1
0.12586,0.11584,96,1
0.14438,0.13436,100,1
0.11757,0.10755,100,1
0.12139,0.11137,101,1
0.12717,0.11715,102,1
0.14359,0.13357,104,1
0.15717,0.14715,106,1
0.14601,0.13599,104,1
0.17502,0.165,102,1
0.16364,0.15362,102,1
0.15571,0.14569,103,1
0.13714,0.12712,106,1
0.1175,0.10748,109,1
0.10062,0.090596,112,1
0.11322,0.1032,114,1
0.10664,0.096618,116,1
0.075133,0.065113,120,1
0.065709,0.055689,126,1
0.028003,0.017983,144,1
0.024638,0.014618,46,1
0.019094,0.009075,49,1
0.024297,0.014277,153,1
0.032743,0.022724,147,1
0.058553,0.048533,142,1
0.04466,0.03464,135,1
0.049967,0.039947,119,1
0.071163,0.061144,114,1
0.090178,0.080158,113,1
0.073749,0.063729,113,1
0.073442,0.063422,102,1
0.093425,0.083405,101,1
0.091313,0.081293,104,1
0.076838,0.066818,107,1
0.088667,0.078647,103,1
0.092077,0.082057,103,1
0.07934,0.06932,104,1
0.067098,0.057078,107,1
0.05328,0.04326,107,1
0.032132,0.022112,125,1
0.038516,0.028496,121,1
0.048458,0.038438,109,1
0.05424,0.04422,107,1
0.05526,0.04524,103,1
0.068328,0.058308,106,1
0.055136,0.045116,107,1
0.062855,0.052835,103,1
0.060283,0.050264,98,1
0.065505,0.055485,96,1
0.058932,0.048912,91,1
0.059493,0.049473,89,1
0.060174,0.050154,89,1
