@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
29.653,19.072,5.5859,-0.11131,21.533,0,0
24.858,14.277,5.2719,-0.42537,258.4,236.87,0
23.987,13.406,5.2579,-0.43938,236.87,215.33,0
22.179,11.598,5.3636,-0.33367,150.73,129.2,0
23.894,13.312,5.3688,-0.32841,193.8,172.27,0
21.778,11.197,5.2534,-0.44382,279.93,258.4,0
25.651,15.07,5.4406,-0.25669,323,301.46,0
26.299,15.717,5.179,-0.51828,258.4,236.87,0
30.874,20.292,5.4996,-0.19762,258.4,236.87,0
24.746,14.164,5.3307,-0.36655,279.93,258.4,0
23.735,13.154,5.3902,-0.30708,279.93,258.4,0
25.005,14.423,5.4537,-0.24352,150.73,129.2,0
29.926,19.344,5.5041,-0.19319,107.67,86.133,0
28.201,17.619,5.4602,-0.237,86.133,64.6,0
26.361,15.78,5.2007,-0.49653,301.46,279.93,0
24.73,14.149,5.0525,-0.6447,258.4,236.87,0
23.132,12.55,5.3524,-0.34484,150.73,129.2,0
22.66,12.078,5.2581,-0.43911,236.87,215.33,0
22.504,11.922,5.402,-0.29528,193.8,172.27,0
23.306,12.724,5.4255,-0.27177,172.27,150.73,0
26.043,15.461,5.1955,-0.50178,215.33,193.8,0
23.064,12.482,5.4172,-0.28003,279.93,258.4,0
21.789,11.208,5.0831,-0.6141,258.4,236.87,0
21.594,11.012,5.293,-0.40421,236.87,215.33,0
20.626,10.044,5.0837,-0.61359,258.4,236.87,0
19.511,8.9298,4.8038,-0.89343,258.4,236.87,0
19.195,8.6139,5.3686,-0.3286,129.2,107.67,0
19.838,9.256,5.185,-0.51228,258.4,236.87,0
30.203,19.621,5.6747,-0.022535,107.67,86.133,0
24.88,14.298,5.4025,-0.29476,215.33,193.8,0
21.569,10.988,5.3445,-0.35278,215.33,193.8,0
20.589,10.007,5.2769,-0.42033,258.4,236.87,0
21.539,10.957,5.4965,-0.20077,129.2,107.67,0
40.291,29.71,5.5775,-0.11979,150.73,129.2,0
42.495,31.913,5.5284,-0.16888,172.27,150.73,0
40.011,29.429,5.4739,-0.22337,818.26,796.73,0
36.045,25.464,5.5262,-0.17105,86.133,64.6,0
33.075,22.494,5.4516,-0.24563,107.67,86.133,0
32.028,21.446,5.317,-0.38024,21.533,0,0
29.467,18.885,5.3919,-0.30535,21.533,0,0
39.021,28.44,5.4038,-0.29345,279.93,258.4,0
42.29,31.709,5.6348,-0.062493,21.533,0,0
29.659,19.078,5.562,-0.13523,21.533,0,0
24.03,13.449,5.4475,-0.24972,64.6,43.066,0
20.909,10.327,5.4127,-0.28454,86.133,64.6,0
19.158,8.5764,5.3718,-0.32543,193.8,172.27,0
20.839,10.258,5.223,-0.47422,215.33,193.8,0
20.786,10.204,5.2384,-0.45884,215.33,193.8,0
29.627,19.045,5.4814,-0.21587,323,301.46,0
22.897,12.315,5.3386,-0.3586,150.73,129.2,0
25.848,15.267,5.0716,-0.62568,495.26,473.73,0
27.166,16.584,4.9295,-0.76772,172.27,150.73,0
25.477,14.896,5.1553,-0.54191,215.33,193.8,0
25.546,14.965,5.2193,-0.47793,301.46,279.93,0
23.542,12.961,5.1965,-0.50073,301.46,279.93,0
28.573,17.992,5.1605,-0.53677,301.46,279.93,0
28.956,18.374,5.22,-0.4772,21.533,0,0
26.08,15.499,5.2842,-0.41307,21.533,0,0
26.18,15.598,5.3064,-0.3908,150.73,129.2,0
50.191,39.609,5.5129,-0.18431,215.33,193.8,0
74.076,63.495,5.6488,-0.048431,1464.3,1442.7,0
73.064,62.482,5.6326,-0.064597,21.533,0,0
62.75,52.168,5.5943,-0.10292,236.87,215.33,0
55.474,44.892,5.5315,-0.16572,129.2,107.67,0
41.774,31.192,5.5087,-0.18857,193.8,172.27,0
36.205,25.624,5.405,-0.29221,236.87,215.33,0
41.54,30.959,5.6406,-0.056661,129.2,107.67,0
74.751,64.169,5.7466,0,3919,3897.5,0
67.624,57.043,5.6953,-0.051294,2907,2885.4,0
58.285,47.703,5.6588,-0.087819,21.533,0,0
60.537,49.955,5.5847,-0.16193,172.27,150.73,0
62.065,51.483,5.3784,-0.36824,172.27,150.73,0
56.016,45.435,5.3287,-0.41791,1141.3,1119.7,0
68.758,58.176,5.5949,-0.15178,193.8,172.27,0
65.437,54.855,5.6186,-0.12802,21.533,0,0
63.919,53.337,5.6612,-0.085479,21.533,0,0
49.246,38.665,5.6589,-0.087752,193.8,172.27,0
48.853,38.272,5.5447,-0.20189,193.8,172.27,0
58.964,48.383,5.4793,-0.26729,925.93,904.39,0
72.404,61.822,5.4474,-0.29922,947.46,925.93,0
82.31,71.728,5.449,-0.29766,839.79,818.26,0
83.658,73.076,5.4307,-0.31598,2454.8,2433.3,0
83.934,73.353,5.4312,-0.31543,1916.5,1894.9,0
85.307,74.726,5.4467,-0.29991,2325.6,2304.1,0
94.057,83.475,5.5451,-0.20152,1938,1916.5,0
90.615,80.034,5.5067,-0.23989,2347.1,2325.6,0
96.018,85.436,5.5671,-0.17957,2454.8,2433.3,0
94.338,83.757,5.5489,-0.19773,2196.4,2174.9,0
88.758,78.176,5.4901,-0.25652,495.26,473.73,0
84.108,73.527,5.4554,-0.29124,2067.2,2045.7,0
78.294,67.713,5.4137,-0.33291,301.46,279.93,0
70.959,60.378,5.4004,-0.34626,323,301.46,0
60.815,50.234,5.4608,-0.28588,21.533,0,0
56.693,46.111,5.3658,-0.38087,193.8,172.27,0
51.49,40.909,5.3332,-0.41348,473.73,452.2,0
51.793,41.212,5.3862,-0.36045,21.533,0,0
51.509,40.928,5.3015,-0.44509,430.66,409.13,0
70.445,59.864,5.4733,-0.2733,409.13,387.6,0
77.463,66.882,5.4238,-0.32287,1916.5,1894.9,0
74.5,63.918,5.3585,-0.38809,2067.2,2045.7,0
83.733,73.151,5.46,-0.28665,301.46,279.93,0
82.797,72.216,5.4588,-0.28787,301.46,279.93,0
77.996,67.414,5.4285,-0.31815,236.87,215.33,0
100.9,90.319,5.6347,-0.11198,8075,8053.4,0
62.365,51.783,5.4718,-0.27485,366.06,344.53,0
86.455,75.873,5.4667,-0.27997,150.73,129.2,0
77.856,67.274,5.3563,-0.39032,2067.2,2045.7,0
67.25,56.668,5.2362,-0.51041,172.27,150.73,0
50.589,40.008,5.0749,-0.67169,172.27,150.73,0
45.084,34.503,5.2884,-0.45821,64.6,43.066,0
45.136,34.554,5.4427,-0.3039,64.6,43.066,0
49.122,38.541,5.4048,-0.3418,64.6,43.066,0
51.75,41.168,5.5509,-0.19577,21.533,0,0
140.24,129.66,4.4437,-1.3029,667.53,646,1
841.73,831.14,4.585,-1.1616,710.6,689.06,1
667.02,656.44,4.4712,-1.2754,775.2,753.66,1
661.32,650.74,4.8531,-0.89358,559.86,538.33,1
1206.2,1195.6,4.5306,-1.216,646,624.46,1
1541.2,1530.7,4.3557,-1.3909,710.6,689.06,1
1061,1050.4,4.5142,-1.2324,409.13,387.6,1
1133.9,1123.4,4.3778,-1.3688,430.66,409.13,1
1126.4,1115.8,4.2571,-1.4895,452.2,430.66,1
1322.1,1311.6,4.0257,-1.7209,452.2,430.66,1
1311.5,1300.9,3.9375,-1.8092,452.2,430.66,1
1305.4,1294.8,3.8617,-1.8849,452.2,430.66,1
1181.4,1170.9,4.0773,-1.6693,452.2,430.66,1
1019.2,1008.6,4.1011,-1.6455,452.2,430.66,1
922.89,912.31,4.2447,-1.502,430.66,409.13,1
796.31,785.73,4.3028,-1.4438,430.66,409.13,1
776.22,765.64,4.2877,-1.4589,409.13,387.6,1
778.44,767.86,4.3194,-1.4272,409.13,387.6,1
735.5,724.92,4.4003,-1.3463,753.66,732.13,1
669.57,658.99,4.3253,-1.4213,732.13,710.6,1
813.37,802.79,4.3412,-1.4055,689.06,667.53,1
808.69,798.11,4.2483,-1.4984,667.53,646,1
986.52,975.94,4.0167,-1.7299,646,624.46,1
900.05,889.47,4.3376,-1.409,624.46,602.93,1
749.35,738.77,4.5767,-1.1699,581.4,559.86,1
542.39,531.81,4.7503,-0.9963,538.33,516.8,1
464.74,454.16,4.722,-1.0246,495.26,473.73,1
378.42,367.84,4.6897,-1.0569,473.73,452.2,1
365.2,354.62,4.5496,-1.1971,473.73,452.2,1
368.35,357.77,4.4757,-1.2709,473.73,452.2,1
354.01,343.43,4.6019,-1.1447,473.73,452.2,1
655.54,644.96,4.9512,-0.79545,473.73,452.2,1
599.1,588.52,4.828,-0.91869,452.2,430.66,1
439.92,429.34,4.7373,-1.0094,473.73,452.2,1
478.55,467.97,4.6863,-1.0603,473.73,452.2,1
421.68,411.1,4.6579,-1.0887,495.26,473.73,1
418.26,407.68,4.5076,-1.239,495.26,473.73,1
399.91,389.33,4.528,-1.2186,495.26,473.73,1
425.63,415.05,4.6057,-1.141,495.26,473.73,1
438.35,427.77,4.5786,-1.168,495.26,473.73,1
417.06,406.48,4.4791,-1.2675,516.8,495.26,1
416.76,406.18,4.4685,-1.2782,516.8,495.26,1
459.95,449.37,4.4835,-1.2632,516.8,495.26,1
506.55,495.97,4.3671,-1.3795,516.8,495.26,1
463.33,452.75,4.3976,-1.3491,538.33,516.8,1
453.68,443.1,4.5651,-1.1815,538.33,516.8,1
414.02,403.44,4.5291,-1.2175,538.33,516.8,1
589.43,578.84,4.8362,-0.91041,559.86,538.33,1
993.42,982.84,4.7928,-0.95382,646,624.46,1
2190,2179.4,4.7899,-0.95678,495.26,473.73,1
3941,3930.4,4.3676,-1.3791,538.33,516.8,1
3935.2,3924.6,3.9117,-1.8349,538.33,516.8,1
3256.4,3245.8,4.0262,-1.7205,516.8,495.26,1
4177.1,4166.5,4.0458,-1.7008,538.33,516.8,1
5166.4,5155.8,4.2775,-1.4691,581.4,559.86,1
7600.5,7589.9,4.3572,-1.3894,581.4,559.86,1
7342.6,7332,4.0571,-1.6895,581.4,559.86,1
6616.8,6606.2,4.0613,-1.6854,581.4,559.86,1
5763.8,5753.2,3.6077,-2.1389,559.86,538.33,1
4988.9,4978.3,3.6453,-2.1013,559.86,538.33,1
4536.9,4526.4,3.805,-1.9416,538.33,516.8,1
3672.3,3661.7,3.9447,-1.8019,538.33,516.8,1
2981.5,2970.9,3.9599,-1.7868,516.8,495.26,1
2665.1,2646,3.8725,-1.8741,516.8,495.26,1
2126.2,2107,3.9137,-1.8329,495.26,473.73,1
1696.6,1677.4,3.9855,-1.7612,495.26,473.73,1
1909.3,1890.1,4.0701,-1.6765,473.73,452.2,1
1739,1719.8,4.0805,-1.6661,473.73,452.2,1
1605.2,1586.1,4.0052,-1.7414,473.73,452.2,1
1777.4,1758.3,3.8676,-1.879,473.73,452.2,1
1943.7,1924.5,3.8023,-1.9444,473.73,452.2,1
1966.2,1947,3.8142,-1.9324,473.73,452.2,1
1930.6,1911.5,3.7964,-1.9502,473.73,452.2,1
1846.7,1827.5,3.8539,-1.8927,473.73,452.2,1
1725.8,1706.6,3.8634,-1.8832,452.2,430.66,1
1564.5,1545.4,3.9167,-1.8299,452.2,430.66,1
1453.9,1434.7,3.9622,-1.7845,452.2,430.66,1
1398,1378.8,4.0166,-1.7301,452.2,430.66,1
1481.7,1462.6,3.8895,-1.8571,452.2,430.66,1
1443.6,1424.4,3.9359,-1.8107,452.2,430.66,1
1892.5,1873.3,4.4537,-1.2929,452.2,430.66,1
1853.1,1833.9,4.152,-1.5947,473.73,452.2,1
1979.5,1960.4,3.982,-1.7646,473.73,452.2,1
2105.4,2086.2,3.8914,-1.8552,473.73,452.2,1
2119.3,2100.2,3.9426,-1.8041,473.73,452.2,1
2073.9,2054.7,4.0529,-1.6937,473.73,452.2,1
2010.2,1991,4.191,-1.5557,473.73,452.2,1
2006.9,1987.8,4.09,-1.6567,495.26,473.73,1
2121.5,2102.3,4.0527,-1.694,495.26,473.73,1
2351.7,2332.5,3.944,-1.8026,495.26,473.73,1
2424,2404.9,3.9669,-1.7797,495.26,473.73,1
2389.3,2370.1,4.0891,-1.6576,495.26,473.73,1
2478.6,2459.4,4.0536,-1.693,495.26,473.73,1
2579,2559.8,4.0421,-1.7045,516.8,495.26,1
2834.6,2815.5,3.837,-1.9097,516.8,495.26,1
3145.4,3126.3,3.7405,-2.0061,516.8,495.26,1
3225.4,3206.3,3.6082,-2.1384,516.8,495.26,1
3230,3210.9,3.6282,-2.1185,516.8,495.26,1
3328.5,3309.4,3.5403,-2.2063,516.8,495.26,1
3372,3352.9,3.5829,-2.1637,516.8,495.26,1
3391.8,3372.6,3.5859,-2.1608,516.8,495.26,1
3472.8,3453.7,3.5709,-2.1758,516.8,495.26,1
3574.5,3555.3,3.4868,-2.2598,516.8,495.26,1
3529.9,3510.7,3.4301,-2.3166,516.8,495.26,1
3400.2,3381,3.4158,-2.3308,516.8,495.26,1
3352.6,3333.5,3.2965,-2.4502,516.8,495.26,1
3283.2,3264.1,3.3901,-2.3565,495.26,473.73,1
3002.6,2983.4,3.5426,-2.2041,495.26,473.73,1
2929.6,2910.4,3.484,-2.2627,495.26,473.73,1
3552,3532.9,3.3627,-2.3839,495.26,473.73,1
4173.9,4154.7,3.1377,-2.609,495.26,473.73,1
4452.9,4433.7,3.1451,-2.6015,495.26,473.73,1
4684.7,4665.6,3.2278,-2.5188,495.26,473.73,1
4318.3,4299.1,3.1819,-2.5648,495.26,473.73,1
4059,4039.9,3.089,-2.6576,473.73,452.2,1
3252.7,3233.6,3.1576,-2.589,473.73,452.2,1
2132.9,2113.8,3.0307,-2.716,452.2,430.66,1
1292.8,1273.6,3.1844,-2.5622,430.66,409.13,1
491.58,472.42,3.5504,-2.1962,430.66,409.13,1
5.5588,0,4.3019,-1.4447,409.13,387.6,1
14.033,8.474,4.1683,-1.5783,495.26,473.73,1
26.51,20.951,4.3032,-1.4434,452.2,430.66,0
36.481,30.922,4.9557,-0.79092,430.66,409.13,0
36.397,30.838,4.8138,-0.93282,473.73,452.2,0
43.581,38.022,5.3009,-0.44571,495.26,473.73,0
41.849,36.291,5.079,-0.66762,430.66,409.13,0
45.936,40.377,5.2209,-0.52573,452.2,430.66,0
45.764,40.206,5.413,-0.33365,2110.3,2088.7,0
47.33,41.772,5.2679,-0.47878,2045.7,2024.1,0
49.148,43.589,5.2762,-0.47043,2174.9,2153.3,0
51.256,45.697,5.2941,-0.45252,581.4,559.86,0
51.289,45.73,5.356,-0.39065,2131.8,2110.3,0
49.291,43.732,5.3335,-0.41309,2131.8,2110.3,0
49.082,43.523,5.4369,-0.30974,2174.9,2153.3,0
49.246,43.687,5.375,-0.37167,2217.9,2196.4,0
46.454,40.895,5.4339,-0.31275,2239.5,2217.9,0
42.549,36.99,5.5324,-0.21425,2110.3,2088.7,0
44.388,38.83,5.5917,-0.15498,107.67,86.133,0
55.145,49.586,5.7155,-0.03109,107.67,86.133,0
55.928,50.369,5.6735,-0.073093,21.533,0,0
61.083,55.524,5.7161,-0.030553,129.2,107.67,0
59.376,53.817,5.7192,-0.027401,107.67,86.133,0
59.483,53.924,5.6842,-0.062462,21.533,0,0
61.513,55.954,5.7133,-0.033338,64.6,43.066,0
69.947,64.388,5.6849,-0.061729,21.533,0,0
67.018,61.459,5.7035,-0.043172,21.533,0,0
63.011,57.452,5.5448,-0.20184,366.06,344.53,0
53.333,47.775,5.0159,-0.73072,775.2,753.66,0
44.633,39.074,5.0219,-0.72473,796.73,775.2,0
54.885,49.327,5.2584,-0.48828,796.73,775.2,0
49.007,43.448,5.0473,-0.69934,753.66,732.13,0
30.647,25.088,4.8086,-0.93805,753.66,732.13,0
62.109,56.55,5.5395,-0.20718,796.73,775.2,0
41.238,35.679,5.1644,-0.58227,796.73,775.2,0
70.658,65.099,5.2714,-0.47525,775.2,753.66,0
47.178,41.619,5.057,-0.68968,775.2,753.66,0
27.154,21.596,5.0277,-0.71894,775.2,753.66,0
12.478,6.9193,5.0312,-0.71543,818.26,796.73,0
43.996,38.437,4.8527,-0.89394,796.73,775.2,0
115.68,110.12,4.8059,-0.94071,796.73,775.2,0
106.2,100.64,4.7954,-0.95124,775.2,753.66,0
132.4,126.84,4.7358,-1.0109,796.73,775.2,0
98.507,92.948,4.815,-0.9316,689.06,667.53,0
91.208,85.649,4.8478,-0.89885,689.06,667.53,0
79.168,73.609,4.8985,-0.84816,818.26,796.73,0
88.732,83.173,4.9533,-0.79333,775.2,753.66,0
23.548,17.99,5.0788,-0.66785,2045.7,2024.1,0
5.3189,0,5.165,-0.58159,818.26,796.73,0
14.018,8.6992,5.1288,-0.61779,775.2,753.66,0
18.88,13.561,5.1728,-0.57383,775.2,753.66,0
3.5738,0,5.1297,-0.61694,2067.2,2045.7,0
7.9275,4.3537,5.0873,-0.6593,2153.3,2131.8,0
77.544,73.971,5.0301,-0.71651,818.26,796.73,1
582.31,578.73,4.9715,-0.77517,2217.9,2196.4,1
2367.7,2364.1,4.8318,-0.91481,495.26,473.73,1
3544.5,3541,4.3357,-1.411,516.8,495.26,1
3557.4,3553.8,4.3633,-1.3833,559.86,538.33,1
2881.7,2878.1,4.3834,-1.3632,516.8,495.26,1
4389.6,4386.1,4.2544,-1.4922,646,624.46,1
4889.7,4886.1,4.3488,-1.3979,559.86,538.33,1
3238.5,3234.9,4.2312,-1.5154,538.33,516.8,1
3147.1,3143.6,4.3392,-1.4074,516.8,495.26,1
2532.9,2529.4,4.648,-1.0986,516.8,495.26,1
1778.5,1775,4.7956,-0.95105,473.73,452.2,1
1521,1517.4,4.7286,-1.018,775.2,753.66,1
666.08,662.51,4.8456,-0.90099,732.13,710.6,1
213.94,210.37,4.9745,-0.77215,2153.3,2131.8,1
22.552,18.979,4.9722,-0.77447,516.8,495.26,1
47.909,44.335,4.9011,-0.84556,538.33,516.8,1
48.333,44.76,4.9057,-0.84089,2261,2239.5,0
45.794,42.22,4.9814,-0.76521,516.8,495.26,0
41.766,38.193,5.0324,-0.71427,775.2,753.66,0
43.487,39.913,5.3969,-0.34972,21.533,0,0
34.06,30.486,5.1659,-0.58072,516.8,495.26,0
38.643,35.069,5.2695,-0.44975,366.06,344.53,0
28.645,25.071,5.2713,-0.4479,129.2,107.67,0
29.063,25.489,5.1985,-0.5207,366.06,344.53,0
62.878,59.305,5.1417,-0.57752,2261,2239.5,0
51.636,48.062,4.9576,-0.76161,775.2,753.66,0
28.288,24.714,4.969,-0.75025,753.66,732.13,0
7.6765,4.1027,4.8743,-0.84491,753.66,732.13,0
7.78,4.2062,4.7678,-0.95139,753.66,732.13,0
2.7143,0,4.788,-0.93124,732.13,710.6,0
13.743,11.029,4.8261,-0.89316,753.66,732.13,0
24.55,21.836,4.8431,-0.87612,796.73,775.2,0
20.351,17.637,4.7836,-0.93563,732.13,710.6,0
31.985,29.271,4.7911,-0.92814,732.13,710.6,0
27.864,25.149,4.8273,-0.89192,775.2,753.66,0
15.148,12.434,4.8781,-0.84115,753.66,732.13,0
10.213,7.499,4.8408,-0.87846,732.13,710.6,0
0.91979,0,4.8267,-0.8925,732.13,710.6,0
2.8837,1.9639,4.8807,-0.83855,732.13,710.6,0
5.273,4.3532,4.8934,-0.82582,710.6,689.06,0
3.1925,2.2727,4.8986,-0.82063,796.73,775.2,0
19.535,18.616,4.9394,-0.77984,732.13,710.6,0
25.743,24.823,4.9628,-0.75642,753.66,732.13,0
20.949,20.03,4.9684,-0.75084,796.73,775.2,0
31.556,30.636,5.0085,-0.71071,796.73,775.2,0
56.293,55.373,5.1244,-0.59487,775.2,753.66,0
30.62,29.701,5.0689,-0.65032,775.2,753.66,0
55.405,54.486,5.4528,-0.26645,775.2,753.66,0
58.162,57.242,5.1846,-0.53462,2088.7,2067.2,0
67.84,66.92,5.2963,-0.42298,775.2,753.66,0
57.041,56.121,5.558,-0.16128,21.533,0,0
53.348,52.428,5.5353,-0.18397,107.67,86.133,0
50.255,49.335,5.5172,-0.20206,387.6,366.06,0
48.489,47.569,5.3156,-0.4036,279.93,258.4,0
54.452,53.532,5.3873,-0.33197,258.4,236.87,0
64.835,63.915,5.1818,-0.53746,775.2,753.66,0
72.651,71.731,5.2864,-0.43281,2131.8,2110.3,0
44.254,43.334,5.3247,-0.3945,430.66,409.13,0
34.655,33.735,5.508,-0.21122,21.533,0,0
31.171,30.251,5.4411,-0.27814,21.533,0,0
29.28,28.36,5.4459,-0.27337,21.533,0,0
28.213,27.294,5.4416,-0.27765,21.533,0,0
36.599,35.68,5.4134,-0.30589,21.533,0,0
44.78,43.86,5.6768,-0.042433,172.27,150.73,0
43.173,42.253,5.6289,-0.090314,193.8,172.27,0
44.589,43.669,5.6308,-0.08843,21.533,0,0
73.454,72.534,5.2974,-0.42184,2174.9,2153.3,0
67.875,66.956,5.5498,-0.16944,1421.2,1399.7,0
53.776,52.857,5.1276,-0.59168,753.66,732.13,0
70.721,69.801,5.381,-0.33826,753.66,732.13,0
55.514,54.595,5.0887,-0.63057,732.13,710.6,0
59.357,58.437,5.4365,-0.2827,129.2,107.67,0
66.321,65.401,5.2067,-0.51252,732.13,710.6,0
69.415,68.495,5.2921,-0.42713,710.6,689.06,0
62.023,61.103,5.1423,-0.57689,732.13,710.6,0
66.683,65.763,5.6165,-0.10271,366.06,344.53,0
67.591,66.671,5.6681,-0.051138,1507.3,1485.8,0
67.243,66.323,5.6415,-0.077727,1571.9,1550.4,0
68.501,67.581,5.6198,-0.099391,796.73,775.2,0
66.703,65.783,5.6684,-0.050875,107.67,86.133,0
61.934,61.014,5.5369,-0.18231,581.4,559.86,0
73.761,72.841,5.3608,-0.35842,1184.3,1162.8,0
65.584,64.664,5.4887,-0.23052,559.86,538.33,0
59.551,58.631,5.4503,-0.26897,775.2,753.66,0
56.904,55.984,5.5194,-0.19986,236.87,215.33,0
61.502,60.582,5.5938,-0.12543,646,624.46,0
58.042,57.122,5.5795,-0.13969,215.33,193.8,0
56.389,55.469,5.6632,-0.056051,2002.6,1981.1,0
57.745,56.825,5.6995,-0.019708,107.67,86.133,0
59.94,59.02,5.7235,0,301.46,279.93,0
55.997,55.077,5.665,-0.05848,21.533,0,0
58.959,58.039,5.7047,-0.018812,43.066,21.533,0
57.463,56.543,5.703,-0.020481,107.67,86.133,0
56.931,56.011,5.6761,-0.047402,236.87,215.33,0
54.713,53.793,5.707,-0.016489,172.27,150.73,0
55.758,54.838,5.6727,-0.050784,215.33,193.8,0
57.109,56.189,5.7155,-0.0080572,86.133,64.6,0
54.756,53.836,5.6795,-0.044033,21.533,0,0
50.498,49.578,5.6761,-0.047452,387.6,366.06,0
52.764,51.844,5.7124,-0.011157,43.066,21.533,0
51.608,50.689,5.717,-0.0065224,21.533,0,0
58.445,57.525,5.7217,-0.0017733,21.533,0,0
65.69,64.771,5.6851,-0.038381,1033.6,1012.1,0
75.869,74.949,5.6869,-0.036598,1184.3,1162.8,0
64.446,63.526,5.7048,-0.018752,1851.9,1830.3,0
62.389,61.469,5.6929,-0.030647,21.533,0,0
58.12,57.2,5.7274,0,193.8,172.27,0
55.521,54.601,5.7554,0,21.533,0,0
65.63,64.71,5.1844,-0.57104,344.53,323,0
64.83,63.911,5.4484,-0.30706,732.13,710.6,0
59.513,58.594,5.5455,-0.20995,2261,2239.5,0
63.638,62.718,5.4976,-0.2578,2239.5,2217.9,0
67.87,66.95,5.482,-0.27345,2239.5,2217.9,0
64.553,63.633,5.5004,-0.25509,2325.6,2304.1,0
64.545,63.626,5.5245,-0.23097,2261,2239.5,0
82.761,81.841,5.4737,-0.28169,1959.5,1938,0
75.021,74.102,5.4818,-0.27361,1959.5,1938,0
74.599,73.679,5.5044,-0.25107,2153.3,2131.8,0
68.601,67.681,5.5627,-0.19272,2282.5,2261,0
70.635,69.715,5.5182,-0.23726,1959.5,1938,0
63.564,62.644,5.539,-0.21648,1938,1916.5,0
55.215,54.295,5.508,-0.24744,2153.3,2131.8,0
53.013,52.094,5.5083,-0.24717,1765.7,1744.2,0
46.985,46.065,5.5362,-0.21922,1808.8,1787.3,0
53.52,52.6,5.1271,-0.62838,1830.3,1808.8,0
51.641,50.721,5.4677,-0.28776,495.26,473.73,0
50.258,49.338,5.3556,-0.39987,495.26,473.73,0
52.119,51.199,5.5333,-0.2221,279.93,258.4,0
43.876,42.956,5.4387,-0.31677,215.33,193.8,0
46.434,45.514,5.4288,-0.32663,473.73,452.2,0
45.356,44.436,5.3965,-0.35893,258.4,236.87,0
42.185,41.265,5.4203,-0.3351,387.6,366.06,0
41.849,40.93,5.453,-0.30245,473.73,452.2,0
41.258,40.338,5.2948,-0.46065,473.73,452.2,0
36.144,35.224,5.4587,-0.29673,21.533,0,0
38.107,37.188,5.4381,-0.31731,301.46,279.93,0
56.684,55.764,5.4396,-0.31586,301.46,279.93,0
23.068,22.148,5.0534,-0.702,667.53,646,1
36.198,35.278,4.9926,-0.76286,646,624.46,1
81.074,80.154,5.0389,-0.71655,667.53,646,1
166.87,165.95,5.0016,-0.75382,689.06,667.53,1
246.99,246.07,4.9521,-0.80332,689.06,667.53,1
490.63,489.71,4.6801,-1.0754,710.6,689.06,1
470.52,469.6,4.4942,-1.2613,689.06,667.53,1
319.14,318.22,4.6422,-1.1133,430.66,409.13,1
175.42,174.5,4.5755,-1.1799,452.2,430.66,1
248.07,247.15,4.423,-1.3324,473.73,452.2,1
393.49,392.57,4.0907,-1.6647,495.26,473.73,1
646.22,645.3,3.4695,-2.2859,516.8,495.26,1
549.47,548.55,3.7711,-1.9843,538.33,516.8,1
124.46,123.54,4.7345,-1.0209,516.8,495.26,1
80.819,79.899,5.5247,-0.23071,516.8,495.26,1
65.422,64.502,5.4047,-0.35072,2196.4,2174.9,1
96.316,95.397,5.5816,-0.17386,2454.8,2433.3,1
69.581,68.662,5.4201,-0.33529,2476.3,2454.8,1
90.842,89.922,5.5176,-0.2378,2368.7,2347.1,1
71.439,70.52,5.3919,-0.36352,2390.2,2368.7,1
95.547,94.627,5.5674,-0.18808,2390.2,2368.7,1
95.312,94.392,5.569,-0.18646,2196.4,2174.9,1
89.25,88.33,5.5544,-0.201,2497.9,2476.3,1
71.605,70.685,5.4254,-0.33003,2433.3,2411.7,0
49.828,48.908,5.4416,-0.3138,710.6,689.06,0
31.866,30.946,5.1838,-0.57165,21.533,0,0
30.209,29.289,5.4039,-0.3515,150.73,129.2,0
37.516,36.596,5.0117,-0.74377,1270.5,1248.9,0
27.502,26.583,5.1691,-0.58634,129.2,107.67,0
43.044,42.124,5.6542,-0.10123,129.2,107.67,0
46.735,45.815,5.5566,-0.19884,21.533,0,0
35.995,35.076,5.5126,-0.24284,236.87,215.33,0
32.694,31.774,5.5512,-0.2042,107.67,86.133,0
49.713,48.793,5.6067,-0.14871,64.6,43.066,0
48.194,47.275,5.6103,-0.14512,86.133,64.6,0
41.369,40.449,5.643,-0.11242,129.2,107.67,0
34.591,33.671,5.4018,-0.35366,129.2,107.67,0
29.955,29.035,5.4469,-0.30853,64.6,43.066,0
34.849,33.929,5.4109,-0.34454,107.67,86.133,0
33.667,32.747,5.2676,-0.48781,236.87,215.33,0
27.107,26.187,5.2464,-0.50905,258.4,236.87,0
98.593,0,4.9979,0,21.533,0,0
106.61,8.0123,4.9343,-0.063614,21.533,0,0
144.83,46.233,4.8402,-0.1577,43.066,21.533,0
8.8416,0,5.2402,0,21.533,0,0
31.787,22.946,5.3155,0,21.533,0,1
7.322,0,5.2488,-0.066697,21.533,0,1
856.38,849.06,4.8456,-0.46987,21.533,0,1
1269.9,1262.6,4.8652,-0.45025,21.533,0,1
1169.6,1162.3,4.7716,-0.54391,43.066,21.533,1
