@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.078584,0.065723,91,72,1
0.058167,0.045306,93,74,1
0.079775,0.066914,91,72,1
0.048527,0.035666,95,76,1
0.084217,0.071357,99,80,1
0.035102,0.022241,105,86,1
0.079098,0.066238,102,83,1
0.080959,0.068098,104,85,1
0.074198,0.061338,107,88,1
0.038515,0.025655,109,90,1
0.048511,0.035651,94,75,1
0.064156,0.051296,112,93,1
0.04575,0.032889,129,110,1
0.039875,0.027014,24,5,1
0.03944,0.026579,114,95,1
0.049729,0.036868,118,99,1
0.053319,0.040459,117,98,1
0.047269,0.034408,114,95,1
0.064463,0.051603,114,95,1
0.073147,0.060287,112,93,1
0.083271,0.07041,111,92,1
0.047612,0.034751,110,91,1
0.058283,0.045422,111,92,1
0.071694,0.058834,110,91,1
0.071181,0.058321,110,91,1
0.085185,0.072325,111,92,1
0.081821,0.068961,111,92,1
0.071519,0.058658,114,95,1
0.095691,0.082831,116,97,1
0.075499,0.062639,117,98,1
0.044928,0.032068,90,71,1
0.042871,0.030011,62,43,1
0.037536,0.024675,128,109,1
0.036999,0.024138,69,50,1
0.04131,0.028449,129,110,1
0.036233,0.023373,70,51,1
0.056514,0.043654,133,114,1
0.050992,0.038131,133,114,1
0.034963,0.022103,134,115,1
0.044737,0.031876,132,113,1
0.050572,0.037712,132,113,1
0.05564,0.04278,131,112,1
0.049462,0.036602,132,113,1
0.042373,0.029513,133,114,1
0.050035,0.037174,131,112,1
0.061155,0.048295,131,112,1
0.055449,0.042589,131,112,1
0.05896,0.046099,129,110,1
0.051698,0.038838,126,107,1
0.057136,0.044276,125,106,1
0.058594,0.045733,125,106,1
0.062563,0.049702,124,105,1
0.070611,0.05775,124,105,1
0.063268,0.050407,124,105,1
0.052621,0.03976,126,107,1
0.053878,0.041017,127,108,1
0.031764,0.018904,132,113,1
0.043064,0.030204,132,113,1
0.048956,0.036096,131,112,1
0.042346,0.029486,133,114,1
0.034204,0.021343,136,117,1
0.032233,0.019372,136,117,1
0.026698,0.013837,138,119,1
0.031767,0.018907,138,119,1
0.041479,0.028618,138,119,1
0.035946,0.023086,138,119,1
0.026993,0.014132,143,124,1
0.024149,0.011289,51,32,1
0.019816,0.0069556,89,70,1
0.021705,0.0088448,60,41,1
0.020712,0.0078516,54,35,1
0.024888,0.012027,138,119,1
0.017932,0.0050715,45,26,1
0.032537,0.019677,51,32,1
0.028943,0.016083,75,56,1
0.03373,0.020869,132,113,1
0.027626,0.014765,50,31,1
0.029876,0.017016,134,115,1
0.028328,0.015467,134,115,1
0.031243,0.018383,129,110,1
0.025583,0.012723,124,105,1
0.026934,0.014073,30,11,1
0.02566,0.0128,41,22,1
0.025382,0.012521,60,41,1
0.026077,0.013216,124,105,1
0.03223,0.01937,122,103,1
0.022904,0.010043,123,104,1
0.021128,0.0082672,82,63,1
0.027568,0.014707,121,102,1
0.027225,0.014365,52,33,1
0.031491,0.01863,122,103,1
0.026119,0.013258,66,47,1
0.027342,0.014481,125,106,1
0.030684,0.017824,33,14,1
0.030026,0.017165,50,31,1
0.026327,0.013466,115,96,1
0.022349,0.0094886,123,104,1
0.025122,0.012261,130,111,1
0.024618,0.011758,122,103,1
0.023089,0.010228,86,67,1
0.025373,0.012512,112,93,1
0.02244,0.0095791,39,17,0
0.024716,0.011856,46,24,0
0.02966,0.016799,45,23,0
0.030791,0.017931,31,9,0
0.035977,0.023116,39,17,0
0.026005,0.013145,27,5,0
0.026649,0.013788,46,24,0
0.021538,0.0086772,45,23,0
0.032531,0.01967,136,114,0
0.029278,0.016417,35,13,0
0.023976,0.011116,130,108,0
0.021649,0.008789,45,23,0
0.017188,0.0043271,89,67,0
0.020909,0.0080481,56,34,0
0.022838,0.0099779,47,25,0
0.039493,0.026633,43,21,0
0.027355,0.014495,15,0,0
0.020415,0.0075543,84,69,0
0.019337,0.0064764,45,30,0
0.031832,0.018971,70,55,0
0.033256,0.020395,52,37,0
0.027597,0.014737,17,2,0
0.026699,0.013838,40,25,0
0.036749,0.023889,40,25,0
0.031793,0.018933,72,57,0
0.032613,0.019753,33,18,0
0.032174,0.019313,74,59,0
0.035668,0.022808,75,60,0
0.032536,0.019675,22,7,0
0.027559,0.014698,13,0,0
0.019998,0.007138,33,20,0
0.022441,0.0095809,8,0,0
0.039675,0.026815,74,66,1
0.042774,0.029914,68,60,1
0.041465,0.028604,65,57,1
0.055031,0.042171,63,55,1
0.050452,0.037592,62,54,1
0.058487,0.045627,61,53,1
0.054882,0.042021,53,45,1
0.06384,0.05098,62,54,1
0.056469,0.043609,61,53,1
0.069701,0.056841,61,53,1
0.048048,0.030931,61,53,1
0.048551,0.031363,61,53,1
0.061732,0.044545,62,54,1
0.056857,0.039669,61,53,1
0.053012,0.035824,59,51,1
0.035099,0.017911,61,53,1
0.029724,0.012537,61,53,1
0.029515,0.012327,56,48,1
0.03932,0.022132,57,49,1
0.048458,0.03127,59,51,1
0.03542,0.018232,60,52,1
0.034729,0.017542,58,50,1
0.02867,0.011483,57,49,1
0.052628,0.035441,62,54,1
0.034839,0.017652,160,152,1
0.040533,0.023346,36,28,1
0.055252,0.038064,58,50,1
0.039227,0.022039,19,11,1
0.045658,0.02847,59,51,1
0.051684,0.034497,18,10,1
0.055293,0.038105,61,53,1
0.058606,0.041418,18,10,1
0.052712,0.035524,18,10,1
0.053183,0.035995,55,47,1
0.054151,0.036963,72,64,1
0.04598,0.028792,77,69,1
0.057593,0.040406,56,48,1
0.046181,0.028993,67,59,1
0.061872,0.044684,64,56,1
0.042941,0.025753,56,48,1
0.047218,0.030031,56,48,1
0.073582,0.056394,76,68,1
0.056308,0.039121,74,66,1
0.05492,0.037733,69,61,1
0.07053,0.053342,65,57,1
0.054538,0.037351,64,56,1
0.061721,0.044533,72,64,1
0.078894,0.061707,74,66,1
0.040236,0.023049,40,32,1
0.06493,0.047743,52,44,1
0.056989,0.039801,66,58,1
0.048663,0.031475,62,54,1
0.055695,0.038507,62,54,1
0.050042,0.032854,65,57,1
0.04818,0.030993,121,113,1
0.05505,0.037863,64,56,1
0.047657,0.03047,89,81,1
0.045902,0.028715,34,26,1
0.052125,0.034938,72,64,1
0.040115,0.022928,69,61,1
0.040632,0.023445,72,64,1
0.05153,0.034343,72,64,1
0.052327,0.035139,44,36,1
0.043978,0.026791,74,66,1
0.048905,0.031717,74,66,1
0.044601,0.027413,79,71,1
0.047794,0.030606,80,72,1
0.083929,0.066742,79,71,1
0.060949,0.043761,79,71,1
0.039668,0.022481,62,54,1
0.06797,0.050782,84,76,1
0.056401,0.039214,89,81,1
0.049321,0.032134,91,83,1
0.051851,0.034664,86,78,1
0.051352,0.034164,89,81,1
0.03868,0.021492,88,80,1
0.055271,0.038084,84,76,1
0.039989,0.022802,91,83,1
0.032506,0.015318,97,89,1
0.071825,0.054638,95,87,1
0.033991,0.016803,95,87,1
0.069674,0.052486,97,89,1
0.03346,0.016272,99,91,1
0.036723,0.019535,96,88,1
0.039853,0.022665,36,28,1
0.069741,0.052553,102,94,1
0.049465,0.032277,99,91,1
0.091885,0.074697,103,95,1
0.05036,0.033172,98,90,1
0.072703,0.055516,101,93,1
0.099549,0.082361,100,92,1
0.046296,0.029109,101,93,1
0.086091,0.068903,100,92,1
0.052557,0.03537,103,95,1
0.090968,0.07378,105,97,1
0.073973,0.056786,108,100,1
0.06049,0.043303,110,102,1
0.089154,0.071966,111,103,1
0.061837,0.04465,110,102,1
0.066688,0.049501,111,103,1
0.069193,0.052005,108,100,1
0.07874,0.061552,110,102,1
0.094674,0.077487,110,102,1
0.046637,0.02945,112,104,1
0.079516,0.062329,116,108,1
0.074643,0.057455,117,109,1
0.072369,0.055181,120,112,1
0.067268,0.05008,121,113,1
0.060628,0.04344,122,114,1
0.057737,0.040549,122,114,1
0.044385,0.027197,122,114,1
0.049098,0.031911,123,115,1
0.048212,0.031025,124,116,1
0.043759,0.026572,127,119,1
0.029132,0.011945,53,45,1
0.041904,0.024717,134,126,1
0.034786,0.017599,139,131,1
0.024451,0.0072638,102,94,1
0.026547,0.0093596,33,25,1
0.028204,0.011016,93,85,1
0.026923,0.0097353,33,25,1
0.031367,0.01418,50,42,1
0.031435,0.014247,91,83,1
0.029553,0.012365,138,130,1
0.026253,0.0090649,22,14,1
0.026936,0.0097485,59,51,1
0.03149,0.014302,87,79,1
0.021383,0.0041949,47,39,1
0.024766,0.0075789,73,65,1
0.032865,0.015677,52,44,1
0.037419,0.020231,83,75,1
0.035536,0.018348,123,115,1
0.027792,0.010604,120,112,1
0.036581,0.019393,152,144,1
0.025861,0.0086737,111,103,1
0.034702,0.017515,105,97,1
0.04555,0.028362,102,94,1
0.035102,0.017914,115,107,1
0.038886,0.021698,113,105,1
0.033446,0.016259,154,146,1
0.032754,0.015566,95,87,1
0.037945,0.020758,95,87,1
0.042779,0.025592,94,86,1
0.045378,0.028191,92,84,1
0.039654,0.022466,94,86,1
0.038213,0.021025,94,86,1
0.055749,0.038562,95,87,1
0.038057,0.020869,96,88,1
0.036419,0.019232,52,44,1
0.033077,0.015889,99,91,1
0.043947,0.026759,102,94,1
0.041371,0.024183,104,96,1
0.047446,0.030259,105,97,1
0.050644,0.033456,106,98,1
0.051052,0.033865,105,97,1
0.033284,0.016097,104,96,1
0.041721,0.024533,104,96,1
0.05861,0.041422,105,97,1
0.039382,0.022194,105,97,1
0.041321,0.024134,105,97,1
0.033692,0.016505,39,31,1
0.032102,0.014914,104,96,1
0.048756,0.031568,105,97,1
0.036374,0.019187,54,46,1
0.041068,0.023881,105,97,1
0.028687,0.011499,105,97,1
0.034534,0.017346,107,99,1
0.033904,0.016716,108,100,1
0.046713,0.029525,66,58,1
0.038243,0.021056,52,44,1
0.03578,0.018592,119,111,1
0.035222,0.018035,72,64,1
0.027265,0.010077,72,64,0
0.035407,0.018219,31,23,0
0.031127,0.013939,96,88,0
0.035827,0.01864,55,47,0
0.033469,0.016281,95,87,0
0.03819,0.021003,125,117,0
0.046967,0.029779,150,142,0
0.040396,0.023209,27,19,0
0.049771,0.032584,31,23,0
0.038472,0.021285,39,31,0
0.054219,0.037031,43,35,0
0.033596,0.016409,45,37,0
0.035732,0.018544,40,32,0
0.034995,0.017807,88,80,0
0.025811,0.0086236,100,92,0
0.02818,0.010993,98,90,0
0.035052,0.017865,72,64,0
0.02877,0.011582,157,149,0
0.023179,0.0059911,40,32,0
0.027723,0.010535,17,9,0
0.039754,0.022566,36,28,0
0.041428,0.02424,10,2,0
0.033823,0.016636,39,31,0
0.042187,0.024999,38,30,0
0.037244,0.020057,39,31,0
0.033076,0.015889,62,54,0
0.034274,0.017086,39,31,0
0.029132,0.011944,39,31,0
0.029672,0.012484,58,50,0
0.026154,0.0089663,115,107,0
0.044997,0.027809,114,106,0
0.043104,0.025917,31,23,0
0.038451,0.021263,90,82,0
0.027388,0.0102,32,24,0
0.043884,0.026696,104,96,0
0.029777,0.012589,88,80,1
0.036196,0.019008,80,72,1
0.045147,0.02796,71,63,1
0.026163,0.0089755,119,111,1
0.034559,0.017371,70,62,1
0.037887,0.0207,59,51,1
0.04239,0.025203,67,59,1
0.02682,0.0096325,69,61,1
0.04094,0.023753,58,50,1
0.045108,0.02792,59,51,1
0.042095,0.024907,60,52,1
0.042653,0.025465,58,50,1
0.035285,0.018097,57,49,1
0.054218,0.034881,57,49,1
0.040776,0.021439,56,48,1
0.043142,0.023805,56,48,1
0.054001,0.034664,56,48,1
0.044304,0.024967,56,48,1
0.040062,0.020725,57,49,1
0.038901,0.018903,62,54,1
0.027931,0.0079322,60,52,1
0.024208,0.0042098,46,38,1
0.031605,0.011607,52,44,1
0.038645,0.018646,27,19,1
0.041763,0.021764,53,45,1
0.037171,0.017172,62,54,1
0.033335,0.013337,29,21,1
0.041557,0.021559,123,115,1
0.03274,0.012742,65,57,1
0.031606,0.011607,59,51,1
0.038991,0.018992,57,49,1
0.051633,0.03025,65,57,1
0.045547,0.024165,64,54,1
0.061158,0.039775,67,57,1
0.039407,0.018024,80,70,1
0.063584,0.042201,69,59,1
0.046788,0.025405,64,54,1
0.050962,0.029579,74,64,1
0.047899,0.026516,48,38,1
0.057796,0.036414,69,59,1
0.043407,0.022024,69,59,1
0.047125,0.025742,66,56,1
0.04948,0.028098,68,58,1
0.052096,0.030713,75,65,1
0.057726,0.036344,13,3,1
0.052647,0.031265,73,63,1
0.049979,0.028596,46,36,1
0.049546,0.028164,124,114,1
0.05143,0.030048,116,106,1
0.057083,0.035701,81,71,1
0.062531,0.041148,90,80,1
0.067178,0.045796,41,31,1
0.050883,0.029501,47,37,1
0.049829,0.028447,76,66,1
0.054078,0.032695,13,3,1
0.049915,0.028532,29,19,1
0.047728,0.026346,109,99,1
0.050277,0.028895,63,53,1
0.057783,0.036401,74,64,1
0.040815,0.019433,25,15,1
0.045288,0.023905,63,53,1
0.04831,0.026928,74,64,1
0.040558,0.019175,58,48,1
0.057186,0.035804,74,64,1
0.069376,0.047994,71,61,1
0.046997,0.025615,44,34,1
0.050781,0.029399,79,69,1
0.042209,0.020827,74,64,1
0.048937,0.027555,79,69,1
0.052571,0.031189,81,71,1
0.04293,0.021548,70,60,1
0.044944,0.023561,98,88,1
0.047134,0.025751,85,75,1
0.041243,0.019861,73,63,1
0.052843,0.03146,74,64,1
0.041582,0.0202,77,67,1
0.036482,0.0151,80,70,1
0.041206,0.019823,80,70,1
0.040863,0.019481,85,75,1
0.046009,0.024627,84,74,1
0.034487,0.013104,148,138,1
0.050579,0.029196,93,83,1
0.031648,0.010265,138,128,1
0.047971,0.026589,35,25,1
0.052665,0.031283,88,78,1
0.038371,0.016989,6,0,1
0.033859,0.012477,47,41,1
0.034069,0.012686,10,4,1
0.027703,0.0063205,138,132,1
0.041975,0.020592,95,89,1
0.044251,0.022869,94,88,1
0.030189,0.0088062,61,55,1
0.045662,0.024279,97,91,1
0.03984,0.018458,9,3,1
0.039034,0.017652,91,85,1
0.054327,0.032944,98,92,1
0.032839,0.011457,93,87,1
0.044751,0.023369,89,83,1
0.026945,0.0055622,61,55,1
0.031884,0.010501,94,88,1
0.025185,0.0038026,32,26,1
0.02824,0.0068575,95,89,1
0.019955,0,97,91,1
0.046442,0.026487,94,88,1
0.031059,0.011104,23,17,1
0.041628,0.021673,109,103,1
0.026245,0.0062901,108,102,1
0.048215,0.02826,100,94,1
0.039944,0.019989,111,105,1
0.030196,0.010241,119,113,1
0.037093,0.017138,107,101,1
0.024125,0.0041698,93,87,1
0.028082,0.0081272,109,103,1
0.031445,0.01149,23,17,1
0.029501,0.0095464,103,97,1
0.027235,0.0072803,76,70,1
0.045189,0.025234,29,23,1
0.038716,0.018761,98,92,1
0.029491,0.0095363,28,22,1
0.029038,0.0090828,72,66,1
0.031752,0.011797,101,95,1
0.041524,0.021569,28,22,1
0.038122,0.018167,26,20,1
0.021966,0.0020107,55,49,1
0.037506,0.017551,28,22,1
0.036517,0.016562,111,105,1
0.029989,0.010034,33,27,1
0.03169,0.011735,65,59,1
0.028269,0.0083144,64,58,1
0.031302,0.011347,97,91,1
0.057046,0.037091,121,115,1
0.032107,0.012152,119,113,1
0.044227,0.024272,125,119,1
0.053061,0.033106,123,117,1
0.026724,0.0067692,120,114,1
0.018069,0,19,13,1
0.049054,0.030985,126,120,1
0.060522,0.042453,128,122,1
0.059132,0.041063,130,124,1
0.054197,0.036128,131,125,1
0.055029,0.03696,132,126,1
0.060117,0.042048,134,128,1
0.034018,0.015949,135,129,1
0.045696,0.027627,137,131,1
0.0423,0.024231,136,130,1
0.037741,0.019673,133,127,1
0.028376,0.010307,41,35,1
0.030462,0.012393,142,136,1
0.037908,0.019839,55,49,1
0.038055,0.019986,70,64,1
0.03414,0.016072,55,49,0
0.029502,0.011433,29,23,0
0.024129,0.0060601,10,4,0
0.032095,0.014026,41,35,0
0.026933,0.0088642,79,73,0
0.019409,0.0013403,76,70,0
0.022366,0.0042975,47,41,0
0.020255,0.0021865,29,23,0
0.024037,0.0059677,40,34,0
0.01683,0,30,24,0
0.017993,0.0011631,100,94,0
0.011284,0,18,12,0
0.02364,0.012357,46,40,0
0.016394,0.0051103,73,67,0
0.019008,0.007724,132,126,0
0.016316,0.0050319,32,26,0
0.023979,0.012695,134,128,0
0.018418,0.0071346,30,24,0
0.017801,0.0065171,30,24,0
0.014477,0.0031932,49,43,0
0.020117,0.008833,39,33,0
0.009684,0,43,37,0
0.014008,0.0043242,39,33,0
0.022574,0.01289,13,7,0
0.019413,0.009729,161,155,0
0.024016,0.014332,59,53,0
0.026657,0.016973,52,46,0
0.023264,0.01358,43,37,0
0.022168,0.012484,42,36,0
0.027728,0.018044,40,34,0
0.024466,0.014782,54,48,0
0.024398,0.014714,39,33,0
0.02649,0.016806,34,28,0
0.025128,0.015444,50,44,0
0.022099,0.012415,44,38,0
0.02176,0.012076,84,78,0
0.028586,0.018902,85,79,0
0.025179,0.015495,118,112,0
0.019805,0.010121,36,30,0
0.023187,0.013503,71,65,0
0.015595,0.0059106,94,88,0
0.015205,0.0055213,50,44,0
0.016622,0.0069382,57,51,0
0.025093,0.015409,26,20,0
0.017033,0.0073493,75,69,0
0.017565,0.0078811,118,112,0
0.021968,0.012284,81,75,0
0.023432,0.013748,14,8,0
0.018233,0.008549,29,23,0
0.015171,0.0054868,28,22,0
0.01566,0.0059764,45,39,0
0.020921,0.011237,24,18,0
0.016911,0.0072266,28,22,0
0.015674,0.0059895,33,27,0
0.021548,0.011864,134,128,0
0.026623,0.016938,145,139,0
0.023152,0.013468,89,83,0
0.021336,0.011652,25,19,0
0.014439,0.0047546,35,29,0
0.025698,0.016014,71,65,0
0.029853,0.020169,66,60,1
0.030276,0.020592,58,52,1
0.038171,0.028487,57,51,1
0.033151,0.023467,59,53,1
0.022236,0.012552,65,59,1
0.019804,0.01012,53,47,1
0.029483,0.019799,75,69,1
0.025554,0.01587,68,62,1
0.032957,0.023273,55,49,1
0.042998,0.033314,68,62,1
0.037081,0.027397,67,61,1
0.019431,0.0097465,79,73,1
0.021814,0.01213,144,138,1
0.03251,0.022826,57,51,1
0.024475,0.014791,127,121,1
0.023541,0.013857,63,57,1
0.039765,0.030081,109,103,1
0.028148,0.018464,103,97,1
0.033506,0.023822,43,37,1
0.045325,0.035641,63,57,1
0.032597,0.022913,63,57,1
0.0447,0.035016,63,57,1
0.04156,0.031876,63,57,1
0.050844,0.04116,63,57,1
0.05525,0.045566,63,57,1
0.042138,0.032454,62,56,1
0.034503,0.024819,65,59,1
0.040208,0.030524,63,57,1
0.04414,0.034456,55,49,1
0.04329,0.033606,55,49,1
0.040942,0.031258,48,42,1
0.033296,0.023612,49,43,1
0.030994,0.02131,61,55,1
0.029818,0.020134,60,54,1
0.037552,0.027868,63,57,1
0.019742,0.010058,107,101,1
0.029389,0.019705,67,61,1
0.034267,0.024583,76,70,1
0.033592,0.023908,79,73,1
0.040853,0.031169,126,120,1
0.038252,0.028568,140,134,1
0.046848,0.037164,22,16,1
0.054182,0.044498,69,63,1
0.055035,0.04535,50,44,1
0.04631,0.036626,32,26,1
0.053578,0.043894,32,26,1
0.049035,0.039351,40,34,1
0.044587,0.034903,73,67,1
0.049306,0.039622,77,71,1
0.055247,0.045563,79,73,1
0.045764,0.036079,108,102,1
0.062126,0.052442,43,37,1
0.050921,0.041237,14,8,1
0.04768,0.037996,79,73,1
0.052302,0.042618,66,60,1
0.052069,0.042385,107,101,1
0.037943,0.028259,46,40,1
0.052811,0.043127,22,16,1
0.059331,0.049647,14,8,1
0.054502,0.044818,55,49,1
0.04973,0.040046,77,71,1
0.055179,0.045495,73,67,1
0.036839,0.027155,127,121,1
0.037002,0.027318,70,64,1
0.050212,0.040528,49,43,1
0.056296,0.046612,66,60,1
0.038035,0.028351,79,73,1
0.063686,0.054002,75,69,1
0.075115,0.065431,78,72,1
0.077099,0.067415,78,72,1
0.05038,0.040696,77,71,1
0.065558,0.055874,79,73,1
0.064657,0.054973,80,74,1
0.06958,0.059895,81,75,1
0.077532,0.067848,82,76,1
0.073445,0.063761,80,74,1
0.088006,0.078322,82,76,1
0.089104,0.07942,83,77,1
0.095975,0.086291,85,79,1
0.092592,0.082908,86,80,1
0.062961,0.053277,87,81,1
0.084786,0.075101,88,82,1
0.073047,0.063363,88,82,1
0.068174,0.05849,87,81,1
0.051687,0.042003,87,81,1
0.054066,0.044381,87,81,1
0.050773,0.041089,88,82,1
0.061903,0.052219,88,82,1
0.060642,0.050958,88,82,1
0.049758,0.040074,89,83,1
0.055835,0.046151,90,84,1
0.053621,0.043937,91,85,1
0.055912,0.046228,92,86,1
0.045973,0.036289,93,87,1
0.036462,0.026778,94,88,1
0.033458,0.023774,97,91,1
0.031224,0.02154,98,92,1
0.0252,0.015516,98,92,1
0.030949,0.021265,102,96,1
0.037974,0.02829,103,97,1
0.037236,0.027552,107,101,1
0.034744,0.02506,104,98,1
0.043042,0.033358,115,109,1
0.032676,0.022992,110,104,1
0.042571,0.032887,10,4,1
0.034945,0.02526,120,114,1
0.025541,0.015857,114,108,1
0.024831,0.015147,120,114,1
0.025648,0.015964,41,35,1
0.021479,0.011795,80,74,1
0.018535,0.0088511,31,25,1
0.011945,0.002261,81,75,1
0.018703,0.0090186,77,71,1
0.023254,0.01357,31,25,1
0.019783,0.010099,81,75,1
0.042824,0.03314,51,42,1
0.036808,0.027124,112,103,0
0.042867,0.033183,67,58,0
0.050682,0.040998,66,57,0
0.033522,0.023838,143,134,0
0.026046,0.016362,139,130,0
0.019802,0.010118,123,114,0
0.021506,0.011822,66,57,0
0.030993,0.021309,27,17,0
0.032261,0.022576,153,143,0
0.026521,0.016837,89,79,0
0.024676,0.014992,58,48,0
0.036309,0.026625,73,63,0
0.032035,0.022351,68,58,0
0.033934,0.02425,93,83,0
0.029352,0.019668,126,116,0
0.025739,0.016055,26,16,0
0.035399,0.025715,21,11,0
0.031714,0.022029,46,36,0
0.031575,0.021891,46,36,0
0.023094,0.01341,44,34,0
0.027265,0.017581,85,75,0
0.020891,0.011207,106,96,0
0.022595,0.012911,141,131,0
0.027177,0.017493,11,1,0
0.02089,0.011206,72,62,0
0.018244,0.0085601,17,7,0
0.027511,0.017827,33,23,0
0.019335,0.0096507,130,120,0
0.011838,0.0021539,40,30,0
0.01091,0.0012257,21,11,0
0.0080499,0,110,0,0
0.0086434,0.0005935,81,0,0
0.0096969,0.001647,113,32,0
0.010595,0.0025455,98,17,0
0.0099387,0.0018887,77,0,0
0.0083412,0.00029129,13,0,0
0.0087269,0.00067693,153,140,0
0.013348,0.0052986,153,140,0
0.017066,0.0090158,108,95,0
0.030181,0.022131,96,83,0
0.047062,0.039012,84,71,0
0.065234,0.057184,80,67,1
0.088,0.07995,78,65,1
0.085445,0.077395,77,64,1
0.058765,0.050716,77,64,1
0.052546,0.044496,77,64,1
0.056233,0.048183,84,71,1
0.063506,0.055456,85,72,1
0.056661,0.048611,88,75,1
0.050223,0.042173,88,75,1
0.051011,0.042961,87,74,1
0.047945,0.039895,86,73,1
0.053339,0.045289,86,73,1
0.048189,0.040139,88,75,1
0.050796,0.042746,90,77,1
0.04721,0.03916,90,77,1
0.056481,0.048431,89,76,1
0.047902,0.039853,90,77,1
0.050384,0.042334,92,79,1
0.047825,0.039775,91,78,1
0.049707,0.041657,89,76,1
0.05778,0.04973,91,78,1
0.058586,0.050536,94,81,1
0.062858,0.054808,94,81,1
0.058942,0.050893,92,79,1
0.053481,0.045431,92,79,1
0.065327,0.057277,93,80,1
0.056061,0.048011,96,83,1
0.064276,0.056226,101,88,1
0.0569,0.048851,106,93,1
0.075275,0.067225,105,92,1
0.065332,0.057282,106,93,1
0.04931,0.04126,106,93,1
0.04995,0.0419,109,96,1
0.05797,0.04992,113,100,1
0.06097,0.05292,113,100,1
0.052055,0.044005,112,99,1
0.055743,0.047693,115,102,1
0.052462,0.044412,115,102,1
0.044246,0.036196,119,106,1
0.034018,0.025968,125,112,1
0.02116,0.01311,144,131,1
0.032682,0.024632,149,136,1
0.029017,0.020967,138,125,1
0.046714,0.038664,123,110,1
0.043579,0.035529,127,114,1
0.045217,0.037167,131,118,1
0.029836,0.021786,136,123,1
0.025013,0.016963,146,133,1
0.027132,0.019082,158,145,1
0.024923,0.016873,150,137,1
0.026643,0.018593,145,132,1
0.0095071,0.0014572,40,27,1
0.013093,0.0050435,108,95,1
0.016193,0.0081431,136,123,1
0.029323,0.021273,122,109,1
0.033577,0.025527,117,104,1
0.037323,0.029273,109,96,1
0.051114,0.043064,106,93,1
0.05203,0.04398,107,94,1
0.050357,0.042307,103,90,1
0.056449,0.048399,102,89,1
0.06388,0.05583,102,89,1
0.058918,0.050868,102,89,1
0.066899,0.058849,101,88,1
0.06638,0.05833,99,86,1
0.067461,0.059411,98,85,1
0.071612,0.063562,99,86,1
0.065624,0.057574,99,86,1
0.062748,0.054698,100,87,1
0.067971,0.059921,96,83,1
0.073437,0.065387,95,82,1
0.078611,0.070561,94,81,1
0.080961,0.072911,94,81,1
0.074806,0.066756,93,80,1
0.066173,0.058123,90,77,1
0.081133,0.073083,88,75,1
0.087067,0.079017,86,73,1
0.090339,0.082289,85,72,1
0.07701,0.06896,85,72,1
0.084819,0.076769,84,71,1
0.082958,0.074908,85,72,1
0.07572,0.06767,86,73,1
0.07897,0.07092,87,74,1
0.071949,0.063899,89,76,1
0.065842,0.057792,91,78,1
0.069077,0.061027,92,79,1
0.062808,0.054758,94,81,1
0.066276,0.058226,95,82,1
0.062152,0.054102,96,83,1
0.059116,0.051066,94,81,1
0.06632,0.058271,91,78,1
0.06008,0.05203,89,76,1
0.055207,0.047157,86,73,1
0.059758,0.051708,86,73,1
0.058711,0.050661,85,72,1
0.064672,0.056622,84,71,1
0.069526,0.061476,82,69,1
0.066453,0.058403,80,67,1
0.068204,0.060154,76,63,1
0.085011,0.076961,73,60,1
0.088896,0.080846,71,58,1
0.067585,0.059535,68,55,1
0.04837,0.04032,68,55,1
0.033516,0.025466,68,55,1
0.028486,0.020437,73,60,1
0.027496,0.019446,69,56,1
0.02986,0.02181,67,54,1
0.034248,0.026198,64,51,1
0.03054,0.02249,65,52,1
0.051046,0.042996,65,52,1
0.050426,0.042376,62,49,1
0.057964,0.049914,31,18,1
0.0548,0.04675,66,53,1
0.048827,0.040777,66,53,1
0.055144,0.047094,66,53,1
0.05932,0.05127,60,47,1
0.041694,0.033644,63,50,1
0.044142,0.036092,64,51,1
0.060392,0.052342,64,51,1
0.06865,0.0606,64,51,1
0.094031,0.085981,65,52,1
0.072573,0.064523,66,53,1
0.063205,0.055155,65,52,1
0.076485,0.068435,65,52,1
0.073591,0.065542,65,52,1
0.051746,0.043696,67,54,1
0.059585,0.051535,66,53,1
0.052315,0.044265,64,51,1
0.056525,0.048475,64,51,1
0.067599,0.059549,65,52,1
0.053295,0.045245,65,52,1
0.062107,0.054057,65,52,1
0.064942,0.056892,65,52,1
0.051588,0.043538,65,52,1
0.046123,0.038073,65,52,1
0.055345,0.047295,67,54,1
0.05378,0.04573,69,56,1
0.049563,0.041513,70,57,1
0.043994,0.035944,94,81,1
0.048983,0.040933,74,61,1
0.055437,0.047387,78,65,1
0.059998,0.051948,84,71,1
0.058646,0.050596,87,74,1
0.074897,0.066847,86,73,1
0.070152,0.062102,90,77,1
0.077545,0.069495,89,76,1
0.058955,0.050905,93,80,1
0.09714,0.08909,92,79,1
0.079315,0.071266,90,77,1
0.05974,0.05169,93,80,1
0.071154,0.063104,91,78,1
0.038404,0.030354,96,83,1
0.09418,0.08613,98,85,1
0.048021,0.039971,104,91,1
0.095679,0.087629,102,89,1
