@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.084845,0.033332,0.012704,0.010889,0
0.076537,0.025024,0.015426,0.013612,0
0.071995,0.020483,0.013612,0.011797,0
0.064807,0.013294,0.020871,0.011797,0
0.087499,0.035987,0.023593,0.014519,0
0.10224,0.050731,0.020871,0.011797,0
0.10413,0.052617,0.016334,0.0072595,0
0.094282,0.042769,0.013612,0.0045372,0
0.064573,0.01306,0.029946,0.020871,0
0.051546,3.3342e-05,0.029038,0.019964,0
0.05213,0.00061758,0.028131,0.019056,0
0.065273,0.013761,0.03539,0.026316,0
0.092152,0.04064,0.017241,0.008167,0
0.087042,0.03553,0.011797,0.0027223,0
0.071812,0.020299,0.016334,0.0072595,0
0.077511,0.025998,0.017241,0.008167,0
0.071064,0.019551,0.017241,0.008167,0
0.05887,0.0073576,0.019056,0.0099819,0
0.051243,0,0.024501,0.015426,0
0.054577,0.0033347,0.023593,0.014519,0
0.077879,0.026636,0.013612,0.0045372,0
0.096712,0.045469,0.010889,0.0018149,0
0.087108,0.035865,0.015426,0.0063521,0
0.068965,0.017722,0.023593,0.014519,0
0.078817,0.027575,0.024501,0.015426,0
0.084128,0.032885,0.016334,0.0072595,0
0.069157,0.017915,0.014519,0.0054446,0
0.056732,0.0054897,0.028131,0.019056,0
0.062239,0.010997,0.028131,0.019056,0
0.1094,0.058155,0.0099819,0.00090744,0
0.17411,0.12287,0.0072595,0,0
0.15988,0.10863,0.019964,0.012704,0
0.079307,0.028064,0.030853,0.023593,0
0.10576,0.054514,0.015426,0.008167,0
0.16764,0.1164,0,0,0
0.17531,0.12407,0.0018149,0.0018149,0
0.13067,0.079423,0.015426,0.015426,0
0.077545,0.026303,0.029038,0.029038,0
0.068204,0.016962,0.025408,0.025408,0
0.084954,0.033712,0.014519,0.014519,0
0.1114,0.060153,0.012704,0.012704,0
0.12675,0.075507,0.014519,0.014519,0
0.11177,0.060532,0.019964,0.019964,0
0.10146,0.050214,0.019964,0.019964,0
0.10005,0.048808,0.018149,0.018149,0
0.089281,0.038038,0.020871,0.020871,0
0.081745,0.030502,0.014519,0.014519,0
0.071775,0.020533,0.018149,0.018149,0
0.067261,0.016018,0.029946,0.029946,0
0.072026,0.020784,0.03176,0.03176,0
0.065905,0.014662,0.029038,0.029038,0
0.093732,0.04249,0.017241,0.017241,0
0.097049,0.045806,0.013612,0.013612,0
0.058525,0.0072825,0.026316,0.026316,0
0.059628,0.008386,0.023593,0.023593,0
0.061143,0.009901,0.028131,0.028131,0
0.072478,0.021235,0.033575,0.033575,0
0.073627,0.022385,0.023593,0.023593,0
0.052674,0.0014319,0.043557,0.043557,0
0.059695,0.0084527,0.061706,0.061706,0
0.059731,0.0084882,0.049002,0.049002,0
0.076571,0.025329,0.027223,0.027223,0
0.081298,0.030056,0.017241,0.017241,0
0.070025,0.018782,0.025408,0.025408,0
0.072581,0.021339,0.022686,0.022686,0
0.08014,0.028898,0.029038,0.029038,0
0.074556,0.023314,0.034483,0.034483,0
0.067091,0.015849,0.017241,0.017241,0
0.069113,0.01787,0.018149,0.018149,0
0.09675,0.045508,0.03176,0.03176,1
0.11633,0.065092,0.032668,0.032668,1
0.11513,0.063888,0.029946,0.029946,1
0.11957,0.068324,0.03539,0.03539,1
0.14698,0.095735,0.034483,0.034483,1
0.15205,0.1008,0.03176,0.03176,1
0.13112,0.079879,0.037205,0.037205,1
0.12683,0.075583,0.039927,0.039927,1
0.14729,0.096051,0.038113,0.038113,1
0.15366,0.10242,0.033575,0.033575,1
0.14841,0.097163,0.03176,0.03176,1
0.15907,0.10783,0.036298,0.036298,1
0.14672,0.095476,0.040835,0.040835,1
0.13895,0.087706,0.036298,0.036298,1
0.13207,0.080823,0.029946,0.029946,1
0.11183,0.060591,0.033575,0.033575,1
0.11249,0.061243,0.037205,0.037205,1
0.11168,0.060439,0.046279,0.046279,1
0.098584,0.047342,0.055354,0.055354,1
0.10248,0.051234,0.043557,0.043557,1
0.12242,0.071173,0.033575,0.033575,1
0.13355,0.082312,0.036298,0.036298,1
0.13952,0.088282,0.029946,0.029946,1
0.13685,0.085607,0.020871,0.020871,1
0.11864,0.067395,0.018149,0.018149,1
0.099984,0.048741,0.029946,0.029946,1
0.08997,0.038727,0.041742,0.041742,1
0.091261,0.040019,0.034483,0.034483,1
0.087914,0.036671,0.037205,0.037205,1
0.087781,0.036539,0.029946,0.029946,1
0.082568,0.031325,0.036298,0.036298,1
0.086442,0.035199,0.03902,0.03902,1
0.10296,0.051722,0.030853,0.030853,1
0.1011,0.049857,0.030853,0.030853,1
0.099375,0.048133,0.025408,0.025408,1
0.093515,0.042272,0.028131,0.028131,1
0.088369,0.037127,0.032668,0.032668,1
0.087907,0.036664,0.03902,0.03902,1
0.092819,0.041577,0.034483,0.034483,1
0.11444,0.0632,0.023593,0.023593,1
0.11232,0.061077,0.025408,0.025408,1
0.091269,0.040027,0.037205,0.037205,1
0.10963,0.05839,0.04265,0.04265,1
0.11664,0.065398,0.040835,0.040835,1
0.098423,0.047181,0.03902,0.03902,1
0.092543,0.0413,0.033575,0.033575,1
0.10597,0.054731,0.028131,0.028131,1
0.13626,0.085019,0.023593,0.023593,1
0.14084,0.089593,0.03176,0.03176,1
0.21291,0.16167,0.034483,0.034483,1
0.34236,0.29112,0.027223,0.027223,1
0.4009,0.34966,0.024501,0.024501,1
0.37589,0.32465,0.022686,0.022686,1
0.41328,0.36204,0.028131,0.028131,1
0.50759,0.45635,0.029946,0.029946,1
0.60256,0.55132,0.027223,0.027223,1
0.6462,0.59496,0.026316,0.026316,1
0.62219,0.57095,0.024501,0.024501,1
0.58043,0.52918,0.024501,0.024501,1
0.51895,0.46771,0.024501,0.024501,1
0.42953,0.37829,0.023593,0.023593,1
0.34447,0.29322,0.023593,0.023593,1
0.31548,0.26424,0.024501,0.024501,1
0.30929,0.25805,0.024501,0.024501,1
0.29249,0.24125,0.024501,0.024501,1
0.28846,0.23722,0.024501,0.024501,1
0.33743,0.28619,0.020871,0.020871,1
0.32782,0.27658,0.024501,0.024501,1
0.26936,0.21812,0.025408,0.025408,1
0.37452,0.32328,0.010889,0.010889,1
0.3872,0.33596,0.0090744,0.0090744,1
0.29902,0.24778,0.024501,0.024501,1
0.3607,0.30945,0.025408,0.025408,1
0.32637,0.27513,0.024501,0.024501,1
0.23518,0.18393,0.024501,0.024501,1
0.22714,0.1759,0.018149,0.018149,1
0.17028,0.11904,0.032668,0.032668,1
0.16263,0.11139,0.04265,0.04265,1
0.20416,0.15292,0.03176,0.03176,1
0.21509,0.16385,0.029946,0.029946,1
0.24716,0.19591,0.029946,0.029946,1
0.25118,0.19994,0.033575,0.033575,1
0.19569,0.14445,0.04265,0.04265,1
0.18726,0.13602,0.04265,0.04265,1
0.19799,0.14675,0.036298,0.036298,1
0.1979,0.14666,0.030853,0.030853,1
0.19619,0.14495,0.03902,0.03902,1
0.20067,0.14943,0.047187,0.047187,1
0.20798,0.15673,0.041742,0.041742,1
0.22043,0.16919,0.04265,0.04265,1
0.23437,0.18313,0.037205,0.037205,1
0.22567,0.17443,0.032668,0.032668,1
0.21238,0.16114,0.040835,0.040835,1
0.22394,0.17269,0.03902,0.03902,1
0.25266,0.20142,0.039927,0.039927,1
0.27892,0.22768,0.037205,0.037205,1
0.30291,0.25166,0.026316,0.026316,1
0.31276,0.26152,0.022686,0.022686,1
0.3177,0.26645,0.024501,0.024501,1
0.32964,0.27839,0.024501,0.024501,1
0.33233,0.28109,0.022686,0.022686,1
0.34653,0.29529,0.022686,0.022686,1
0.36268,0.31144,0.022686,0.022686,1
0.36228,0.31104,0.021779,0.021779,1
0.35282,0.30158,0.022686,0.022686,1
0.3466,0.29536,0.022686,0.022686,1
0.33438,0.28313,0.021779,0.021779,1
0.30408,0.25284,0.023593,0.023593,1
0.30742,0.25618,0.022686,0.022686,1
0.36522,0.31398,0.020871,0.020871,1
0.43346,0.38222,0.021779,0.021779,1
0.47541,0.42416,0.020871,0.020871,1
0.48356,0.43232,0.020871,0.020871,1
0.4757,0.42446,0.020871,0.020871,1
0.44431,0.39306,0.020871,0.020871,1
0.3617,0.31046,0.019964,0.019964,1
0.27011,0.21887,0.019056,0.019056,1
0.19742,0.14618,0.020871,0.020871,1
0.12596,0.074717,0.018149,0.018149,1
0.0955,0.044258,0.016334,0.016334,1
0.10172,0.050475,0.021779,0.021779,1
0.13364,0.082394,0.025408,0.025408,0
0.11306,0.061818,0.028131,0.028131,0
0.11556,0.064321,0.019056,0.019056,0
0.11729,0.066044,0.023593,0.023593,0
0.092998,0.041755,0.027223,0.027223,0
0.10779,0.056545,0.020871,0.020871,0
0.092928,0.041686,0.036298,0.036298,0
0.085514,0.034272,0.03176,0.03176,0
0.079657,0.028415,0.023593,0.023593,0
0.072421,0.021178,0.019964,0.019964,0
0.072862,0.021619,0.015426,0.015426,0
0.075147,0.023904,0.022686,0.022686,0
0.087193,0.03595,0.022686,0.022686,0
0.075832,0.024589,0.022686,0.022686,0
0.069171,0.017929,0.026316,0.026316,0
0.10274,0.051494,0.013612,0.013612,0
0.098208,0.046965,0.0099819,0.0099819,0
0.082028,0.030786,0.020871,0.020871,0
0.12008,0.068838,0.012704,0.012704,0
0.12667,0.075429,0.0090744,0.0090744,0
0.09808,0.046838,0.025408,0.025408,0
0.078551,0.027309,0.029038,0.029038,0
0.07302,0.021778,0.019964,0.019964,0
0.081757,0.030515,0.020871,0.020871,0
0.12185,0.070611,0.013612,0.013612,0
0.13405,0.082805,0.0054446,0.0054446,0
0.098783,0.047541,0.019056,0.019056,0
0.072505,0.021262,0.033575,0.033575,0
0.091907,0.040665,0.029038,0.029038,0
0.099002,0.047759,0.021779,0.021779,0
0.094665,0.043422,0.022686,0.022686,0
0.10024,0.048998,0.013612,0.013612,0
0.085259,0.034016,0.019056,0.019056,0
0.075848,0.024606,0.03902,0.03902,0
0.071739,0.020497,0.03902,0.03902,0
0.065968,0.014726,0.029038,0.029038,0
0.086313,0.03507,0.020871,0.020871,0
0.085238,0.033995,0.024501,0.024501,0
0.090589,0.039346,0.033575,0.033575,0
0.10782,0.056578,0.027223,0.027223,0
0.091827,0.040585,0.029038,0.029038,0
0.070235,0.018993,0.039927,0.039927,0
0.064339,0.013097,0.048094,0.048094,0
0.065983,0.014741,0.036298,0.036298,0
0.095404,0.044161,0.022686,0.022686,0
0.091952,0.04071,0.028131,0.028131,0
0.07415,0.022908,0.026316,0.026316,0
0.079238,0.027996,0.024501,0.024501,0
0.085857,0.034615,0.019056,0.019056,0
0.081714,0.030471,0.019964,0.019964,0
0.059233,0.0079902,0.027223,0.027223,0
0.07337,0.022127,0.030853,0.030853,1
0.1154,0.064155,0.040835,0.040835,1
0.17343,0.12219,0.051724,0.051724,1
0.24903,0.19778,0.049002,0.049002,1
0.2528,0.20156,0.038113,0.038113,1
0.23772,0.18648,0.03539,0.03539,1
0.32119,0.26995,0.033575,0.033575,1
0.33611,0.28487,0.038113,0.038113,1
0.28293,0.23169,0.044465,0.044465,1
0.26079,0.20955,0.053539,0.053539,1
0.22017,0.16893,0.059891,0.059891,1
0.16498,0.11373,0.061706,0.061706,1
0.13541,0.084169,0.056261,0.056261,1
0.10681,0.055571,0.044465,0.044465,1
0.073033,0.02179,0.041742,0.041742,1
0.059777,0.0085345,0.03539,0.03539,1
0.070372,0.019129,0.024501,0.024501,1
0.078116,0.025442,0.023593,0.023593,0
0.082974,0.0303,0.023593,0.023593,0
0.090294,0.03762,0.025408,0.025408,0
0.084739,0.032064,0.029946,0.029946,0
0.08854,0.035866,0.019056,0.019056,0
0.10869,0.056012,0.019964,0.019964,0
0.11064,0.057965,0.023593,0.023593,0
0.095294,0.04262,0.023593,0.023593,0
0.073744,0.02107,0.030853,0.030853,0
0.076859,0.024184,0.029038,0.029038,0
0.08746,0.034786,0.023593,0.023593,0
0.078465,0.02579,0.028131,0.028131,0
0.067034,0.01436,0.03902,0.03902,0
0.072928,0.020254,0.028131,0.028131,0
0.082881,0.030207,0.019964,0.019964,0
0.094951,0.042277,0.021779,0.021779,0
0.11542,0.062743,0.019056,0.017241,0
0.096758,0.044083,0.030853,0.025408,0
0.061662,0.0089877,0.037205,0.03176,0
0.057804,0.0051299,0.04265,0.037205,0
0.066172,0.013497,0.040835,0.03539,0
0.075636,0.022962,0.029946,0.024501,0
0.065733,0.013058,0.033575,0.028131,0
0.064547,0.011873,0.029946,0.024501,0
0.064687,0.012012,0.032668,0.027223,0
0.062088,0.0094132,0.043557,0.038113,0
0.07523,0.022555,0.032668,0.027223,0
0.073659,0.020985,0.024501,0.019056,0
0.062668,0.0099936,0.032668,0.027223,0
0.067523,0.014849,0.036298,0.030853,0
0.081974,0.0293,0.024501,0.019056,0
0.083259,0.030585,0.021779,0.016334,0
0.06824,0.015566,0.037205,0.03176,0
0.076096,0.023422,0.022686,0.017241,0
0.090801,0.038126,0.0063521,0.00090744,0
0.098508,0.045834,0.016334,0.010889,0
0.083517,0.030842,0.022686,0.017241,0
0.059625,0.0069507,0.025408,0.019964,0
0.090229,0.037555,0.018149,0.012704,0
0.11769,0.065017,0.0099819,0.0045372,0
0.10575,0.047945,0.010889,0.0054446,0
0.071402,0.013598,0.020871,0.015426,0
0.090445,0.03264,0.020871,0.015426,0
0.11338,0.055575,0.010889,0.0054446,0
0.098352,0.040547,0.018149,0.012704,0
0.0863,0.028495,0.025408,0.019964,0
0.085521,0.027717,0.019964,0.014519,0
0.089993,0.032188,0.019056,0.013612,0
0.13689,0.079086,0.020871,0.015426,0
0.14533,0.087528,0.018149,0.012704,0
0.10043,0.042625,0.020871,0.015426,0
0.089148,0.031344,0.024501,0.019056,0
0.094642,0.036838,0.018149,0.012704,0
0.074182,0.016378,0.019964,0.014519,0
0.079935,0.022131,0.021779,0.016334,0
0.087506,0.029702,0.017241,0.011797,0
0.078849,0.021044,0.019056,0.013612,0
0.078298,0.020494,0.026316,0.020871,0
0.073257,0.015452,0.03176,0.026316,0
0.094844,0.03704,0.022686,0.017241,0
0.093439,0.035634,0.029946,0.024501,0
0.070432,0.012627,0.034483,0.029038,0
0.076354,0.01855,0.020871,0.015426,0
0.071558,0.013754,0.021779,0.016334,0
0.088449,0.030645,0.022686,0.017241,0
0.09699,0.039186,0.015426,0.0099819,0
0.075485,0.017681,0.015426,0.0099819,0
0.080462,0.022657,0.016334,0.010889,0
0.084227,0.026423,0.020871,0.015426,0
0.07227,0.014465,0.033575,0.028131,0
0.06851,0.010706,0.030853,0.025408,0
0.07717,0.019366,0.019964,0.014519,0
0.098625,0.040821,0.012704,0.0072595,0
0.10372,0.045913,0.0099819,0.0045372,0
0.10008,0.042274,0.0099819,0.0045372,0
0.11385,0.05605,0.0090744,0.0036298,0
0.10065,0.042847,0.017241,0.011797,0
0.071465,0.013661,0.021779,0.016334,0
0.063425,0.0056206,0.029038,0.023593,0
0.06348,0.0056761,0.034483,0.029038,0
0.089608,0.031804,0.019056,0.013612,0
0.090734,0.03293,0.013612,0.008167,0
0.077755,0.019951,0.015426,0.0099819,0
0.08947,0.031665,0.016334,0.010889,0
0.084487,0.026683,0.020871,0.015426,0
0.065158,0.0073532,0.022686,0.017241,0
0.056567,0,0.033575,0.028131,0
0.073644,0.017077,0.033575,0.028131,0
0.074123,0.017556,0.028131,0.022686,0
0.061868,0.0053008,0.021779,0.016334,0
0.07112,0.014553,0.019056,0.013612,0
0.096535,0.039968,0.028131,0.022686,0
0.096118,0.039551,0.027223,0.021779,0
0.07257,0.016003,0.019056,0.013612,0
0.059381,0.0028142,0.029038,0.023593,0
0.076902,0.020334,0.027223,0.021779,0
0.083381,0.026814,0.023593,0.018149,0
0.067232,0.010665,0.027223,0.021779,0
0.071868,0.015301,0.019056,0.013612,0
0.068986,0.012419,0.025408,0.019964,0
0.071659,0.015092,0.024501,0.019056,0
0.077148,0.020581,0.016334,0.010889,0
0.067468,0.010901,0.024501,0.019056,0
0.070422,0.013855,0.034483,0.029038,0
0.073433,0.016866,0.033575,0.028131,0
0.065651,0.0090842,0.029038,0.023593,0
0.076214,0.019647,0.018149,0.012704,0
0.074062,0.017495,0.019056,0.013612,0
0.083338,0.026771,0.017241,0.011797,0
0.089267,0.0327,0.014519,0.0090744,0
0.071751,0.015184,0.019964,0.014519,0
0.077485,0.020918,0.019964,0.014519,0
0.082599,0.026032,0.018149,0.012704,0
0.072096,0.015529,0.018149,0.012704,0
0.068401,0.011834,0.015426,0.0099819,0
0.058818,0.0022509,0.025408,0.019964,0
0.07349,0.016923,0.027223,0.021779,0
0.078392,0.021825,0.023593,0.018149,0
0.063458,0.0068907,0.029946,0.024501,0
0.087777,0.03121,0.026316,0.020871,0
0.08649,0.029923,0.03176,0.026316,0
0.077965,0.021397,0.033575,0.028131,1
0.090091,0.033524,0.024501,0.019056,1
0.10539,0.048827,0.018149,0.012704,1
0.10438,0.047809,0.026316,0.020871,1
0.08059,0.024023,0.036298,0.030853,1
0.081308,0.024741,0.029946,0.024501,1
0.093149,0.036582,0.028131,0.022686,1
0.091871,0.035304,0.020871,0.015426,1
0.099758,0.043191,0.017241,0.011797,1
0.097914,0.041347,0.022686,0.017241,1
0.10406,0.047495,0.020871,0.015426,1
0.11859,0.062028,0.019964,0.014519,1
0.10395,0.047381,0.025408,0.019964,1
0.080274,0.023707,0.034483,0.029038,1
0.067792,0.011225,0.043557,0.038113,1
0.061698,0.0051307,0.052632,0.047187,1
0.096347,0.03978,0.038113,0.032668,1
0.11335,0.056779,0.013612,0.008167,1
0.099979,0.043412,0.0099819,0.0045372,1
0.090298,0.033731,0.018149,0.012704,1
0.084902,0.028335,0.026316,0.020871,1
0.077401,0.020834,0.027223,0.021779,1
0.054903,0,0.025408,0.019964,1
0.049956,0,0.025408,0.019964,0
0.053368,0.003412,0.026316,0.020871,0
0.072688,0.022732,0.023593,0.018149,0
0.098896,0.04894,0.021779,0.016334,0
0.090255,0.040299,0.029038,0.023593,0
0.063008,0.013052,0.03539,0.029946,0
0.078695,0.028739,0.030853,0.025408,0
0.086833,0.036877,0.027223,0.021779,0
0.085054,0.035098,0.024501,0.019056,0
0.088861,0.038904,0.021779,0.016334,0
0.075632,0.025676,0.022686,0.017241,0
0.079675,0.029719,0.023593,0.018149,0
0.096566,0.04661,0.018149,0.012704,0
0.099713,0.049757,0.016334,0.010889,0
0.093454,0.043498,0.022686,0.017241,0
0.071569,0.021612,0.029946,0.024501,0
0.069334,0.019378,0.029038,0.023593,0
0.060679,0.010723,0.011797,0.0063521,0
0.087683,0,0.051724,0,0
0.084908,0,0.053539,0.0018149,0
0.073747,0,0.049909,0,0
0.0662,0,0.049909,0,0
0.06253,0,0.044465,0,0
0.076165,0.013635,0.033575,0,0
0.082337,0.019807,0.030853,0,0
0.085765,0.023236,0.032668,0.0018149,0
0.11456,0.052034,0.033575,0.0027223,1
0.16427,0.10174,0.029946,0,1
0.18163,0.1191,0.028131,0,1
0.20395,0.14142,0.030853,0.0027223,1
0.2605,0.19797,0.027223,0,1
0.26931,0.20678,0.026316,0,1
0.26814,0.20561,0.026316,0,1
0.27723,0.2147,0.029946,0.0036298,1
0.28134,0.21881,0.029946,0.0036298,1
0.28687,0.22434,0.024501,0,1
0.27831,0.21578,0.025408,0.00090744,1
0.28776,0.22523,0.022686,0,1
0.29181,0.22928,0.022686,0,1
0.24623,0.1837,0.026316,0.0036298,1
0.1826,0.12007,0.030853,0.008167,1
0.15307,0.090541,0.026316,0.0036298,1
0.16405,0.10152,0.022686,0,1
0.16863,0.1061,0.023593,0.00090744,1
0.15415,0.091624,0.027223,0.0045372,1
0.14885,0.086317,0.027223,0.0045372,1
0.13308,0.07055,0.029038,0.0063521,1
0.14415,0.081616,0.029038,0.0063521,1
0.15702,0.094487,0.025408,0.0027223,1
0.16737,0.10484,0.027223,0.0045372,1
0.1778,0.11527,0.023593,0.00090744,1
0.15919,0.096665,0.026316,0.0036298,1
0.16132,0.098792,0.028131,0.0054446,1
0.17233,0.1098,0.024501,0.0018149,1
0.19967,0.13714,0.027223,0.0045372,1
0.24701,0.18448,0.028131,0.0054446,1
0.23912,0.17659,0.03539,0.012704,1
0.2108,0.14827,0.04265,0.019964,1
0.19868,0.13615,0.036298,0.013612,1
0.17254,0.11001,0.032668,0.0099819,1
0.16221,0.099676,0.039927,0.017241,1
0.20456,0.14203,0.040835,0.018149,1
0.20705,0.14452,0.034483,0.011797,1
0.1681,0.10557,0.03539,0.012704,1
0.17966,0.11713,0.036298,0.013612,1
0.16899,0.10646,0.039927,0.017241,1
0.13568,0.073152,0.03902,0.016334,1
0.16626,0.10373,0.027223,0.0045372,1
0.19385,0.13132,0.022686,0,1
0.20101,0.13848,0.030853,0.008167,1
0.18729,0.12476,0.043557,0.020871,1
0.16785,0.10532,0.03902,0.016334,1
0.17054,0.10801,0.028131,0.0054446,1
0.15873,0.096197,0.03539,0.012704,1
0.16567,0.10314,0.056261,0.033575,1
0.20256,0.14003,0.077132,0.054446,1
0.2334,0.17087,0.089837,0.067151,1
0.26444,0.20191,0.082577,0.059891,1
0.29515,0.23262,0.077132,0.054446,1
0.28498,0.22245,0.091652,0.068966,1
0.28702,0.22449,0.10345,0.080762,1
0.31164,0.24911,0.10708,0.084392,1
0.32099,0.25846,0.099819,0.077132,1
0.332,0.26947,0.093466,0.07078,1
0.34107,0.27854,0.098911,0.076225,1
0.34962,0.28709,0.098004,0.075318,1
0.37625,0.31372,0.087114,0.064428,1
0.39284,0.33031,0.091652,0.068966,1
0.39134,0.32881,0.082577,0.059891,1
0.40649,0.34396,0.068058,0.045372,1
0.41214,0.34961,0.065336,0.04265,1
0.41029,0.34776,0.059891,0.037205,1
0.38686,0.32433,0.066243,0.043557,1
0.34615,0.28362,0.08167,0.058984,1
0.36776,0.30523,0.086207,0.063521,1
0.38614,0.32361,0.087114,0.064428,1
0.37777,0.31524,0.090744,0.068058,1
0.39354,0.33101,0.094374,0.071688,1
0.38341,0.32088,0.095281,0.072595,1
0.34525,0.28272,0.098004,0.075318,1
0.31376,0.25123,0.10708,0.084392,1
0.28089,0.21836,0.11525,0.092559,1
0.2959,0.23337,0.11343,0.090744,1
0.29765,0.23512,0.11615,0.093466,1
0.26937,0.20684,0.11615,0.093466,1
0.26217,0.19964,0.10708,0.084392,1
0.24147,0.17894,0.10254,0.079855,1
0.23403,0.1715,0.1098,0.087114,1
0.24319,0.18066,0.10889,0.086207,1
0.25732,0.19479,0.097096,0.07441,1
0.26119,0.19866,0.10526,0.082577,1
0.25972,0.19719,0.10345,0.080762,1
0.24713,0.1846,0.078947,0.056261,1
0.23007,0.16754,0.072595,0.049909,1
0.21819,0.15566,0.079855,0.057169,1
0.20662,0.14409,0.082577,0.059891,1
0.20897,0.14644,0.08167,0.058984,1
0.20058,0.13805,0.089837,0.067151,1
0.19082,0.12829,0.10254,0.079855,1
0.1913,0.12877,0.098004,0.075318,1
0.18988,0.12735,0.089837,0.067151,1
0.18556,0.12303,0.080762,0.058076,1
0.18549,0.12296,0.059891,0.037205,1
0.19079,0.12826,0.041742,0.019056,1
0.17795,0.11542,0.036298,0.013612,1
0.16509,0.10256,0.03539,0.012704,1
0.1541,0.091571,0.03176,0.0090744,1
0.13633,0.073801,0.025408,0.0027223,1
0.12051,0.057979,0.033575,0.010889,1
0.1038,0.04127,0.04265,0.019964,1
0.10097,0.038441,0.039927,0.017241,1
0.10779,0.045257,0.036298,0.013612,1
0.10728,0.044753,0.038113,0.015426,1
0.096259,0.033729,0.044465,0.021779,1
0.094541,0.032011,0.064428,0.041742,1
0.1029,0.040366,0.065336,0.04265,1
0.11404,0.051512,0.058076,0.03539,1
0.12772,0.065192,0.068058,0.045372,1
0.15419,0.09166,0.051724,0.029038,1
0.15984,0.097308,0.040835,0.018149,1
0.13075,0.068223,0.057169,0.034483,1
0.11121,0.048685,0.062613,0.039927,1
0.10452,0.041985,0.073503,0.050817,1
0.090331,0.027801,0.090744,0.068058,1
0.080118,0.017589,0.080762,0.058076,1
0.080958,0.018428,0.07078,0.048094,1
0.078607,0.016077,0.058984,0.036298,1
0.083738,0.021208,0.048094,0.025408,1
0.10287,0.040336,0.058984,0.036298,1
0.10091,0.03838,0.061706,0.03902,1
0.094755,0.032225,0.053539,0.030853,1
0.096623,0.034093,0.052632,0.029946,1
0.098377,0.035847,0.063521,0.040835,1
0.1124,0.049868,0.055354,0.032668,1
0.13414,0.071611,0.037205,0.014519,1
0.13352,0.070992,0.030853,0.008167,1
0.11486,0.052329,0.038113,0.015426,1
0.10407,0.041542,0.044465,0.021779,1
0.107,0.044473,0.039927,0.017241,1
0.10613,0.043602,0.050817,0.028131,1
0.08405,0.02152,0.051724,0.029038,1
0.062796,0.00026583,0.041742,0.019056,1
0.068158,0.0056278,0.039927,0.017241,1
0.074255,0.011725,0.040835,0.018149,1
0.05966,0,0.049909,0.027223,1
0.052508,0,0.053539,0.030853,1
0.056584,0.0040757,0.054446,0.03176,0
0.051912,0,0.068058,0.045372,0
0.048705,0,0.069873,0.047187,0
0.061612,0.012908,0.046279,0.023593,0
0.066583,0.017878,0.03539,0.012704,0
0.05557,0.0068649,0.03176,0.0090744,0
0.045341,0,0.039927,0.017241,0
0.051709,0.0063683,0.044465,0.021779,0
0.067289,0.021947,0.029038,0.0063521,0
0.088051,0.04271,0.020871,0,0
0.099545,0.054204,0.019964,0,0
0.10013,0.054788,0.022686,0.0027223,0
0.090651,0.04531,0.028131,0.008167,0
0.096149,0.050807,0.024501,0.0045372,0
0.11875,0.073414,0.016334,0,0
0.12453,0.079187,0.018149,0.0018149,0
0.12084,0.075502,0.022686,0.0063521,0
0.11724,0.071901,0.024501,0.008167,0
0.11409,0.068751,0.022686,0.0063521,0
0.11598,0.070641,0.019964,0.0036298,0
0.24095,0.19561,0.029946,0.013612,0
0.30417,0.25883,0.045372,0.029038,0
0.33325,0.28791,0.039927,0.023593,0
0.41318,0.36784,0.029038,0.012704,0
0.45473,0.40939,0.030853,0.014519,0
0.42993,0.38459,0.03176,0.015426,0
0.42159,0.37624,0.029038,0.012704,0
0.43168,0.38634,0.027223,0.010889,0
0.38444,0.3391,0.029038,0.012704,0
0.33443,0.28909,0.027223,0.010889,0
0.353,0.30766,0.021779,0.0054446,0
0.33357,0.28823,0.023593,0.0072595,0
0.28277,0.23743,0.041742,0.025408,0
0.26495,0.21961,0.048094,0.03176,0
0.23066,0.18531,0.034483,0.018149,0
0.2458,0.20046,0.022686,0.0063521,0
0.25584,0.2105,0.018149,0.0018149,0
0.204,0.15866,0.023593,0.0072595,0
0.17484,0.1295,0.026316,0.0099819,0
0.20733,0.16199,0.029038,0.012704,0
0.21042,0.16507,0.026316,0.0099819,0
0.21283,0.16749,0.057169,0.040835,0
0.2212,0.17585,0.084392,0.068058,0
0.21836,0.17302,0.059891,0.043557,0
0.21368,0.16834,0.039927,0.023593,0
0.22127,0.17593,0.032668,0.016334,0
0.20309,0.15775,0.038113,0.021779,0
0.13519,0.089844,0.058076,0.041742,0
0.10701,0.061672,0.067151,0.050817,0
0.1219,0.076555,0.040835,0.024501,0
0.12968,0.084341,0.026316,0.0099819,0
0.1182,0.072856,0.036298,0.019964,0
0.10235,0.057008,0.033575,0.017241,0
0.086886,0.041544,0.036298,0.019964,0
0.063494,0.018153,0.051724,0.03539,0
0.061355,0.016014,0.049909,0.033575,0
0.064582,0.019241,0.037205,0.020871,0
0.062,0.016659,0.027223,0.010889,0
0.055191,0.00985,0.032668,0.016334,0
0.049615,0.0042733,0.043557,0.027223,0
0.053462,0.0081212,0.040835,0.024501,0
0.045882,0.00054111,0.049909,0.033575,0
