@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
38.035,33.695,4.6443,0.98398,689.06,667.53,0.0025725,0.0018619,7,0
33.387,29.047,4.9969,0.63132,538.33,516.8,0.0018379,0.0011274,21,0
22.397,18.058,5.2278,0.40042,279.93,258.4,0.0011086,0.00039805,101,0
21.345,17.005,5.4128,0.21548,21.533,0,0.0008186,0.00010807,50,0
19.315,14.975,5.413,0.21526,64.6,43.066,0.0006934,0,23,0
18.168,13.828,5.5334,0.094893,64.6,43.066,0.00068959,0,17,0
18.604,14.264,5.484,0.14426,21.533,0,0.00090087,0.00021128,84,0
16.852,12.512,5.6242,0.0040718,21.533,0,0.00082178,0.00013219,113,0
18.194,13.854,5.568,0.060275,64.6,43.066,0.00075679,6.7194e-05,127,0
17.287,12.947,5.5186,0.10966,43.066,21.533,0.00069252,2.9217e-06,6,0
18.563,14.223,5.5876,0.04062,21.533,0,0.00084,0.00015041,131,0
30.274,25.934,4.7616,0.86663,581.4,559.86,0.0020703,0.0013807,108,0
27.93,23.591,4.7009,0.92738,538.33,516.8,0.002714,0.0020245,113,0
18.83,14.49,5.5794,0.048817,64.6,43.066,0.00096216,0.00027257,87,0
20.524,16.184,5.5817,0.046528,43.066,21.533,0.0009054,0.00021581,131,0
26.688,22.348,5.4502,0.17802,21.533,0,0.0010109,0.00032132,91,0
19.252,14.912,5.5574,0.070899,64.6,43.066,0.00091822,0.00022862,40,0
22.739,18.4,5.6619,0,43.066,21.533,0.0011412,0.00045162,48,0
75.086,70.746,5.5545,0.10744,775.2,753.66,0.0034532,0.0027636,65,0
53.981,49.642,5.3737,0.28824,796.73,775.2,0.0027814,0.0020918,118,0
44.784,40.444,5.6334,0.02852,818.26,796.73,0.0033472,0.0026576,47,0
51.038,46.699,5.6619,1.4824e-05,775.2,753.66,0.0028811,0.0021915,47,0
58.86,54.52,5.6177,0.044167,2627.1,2605.5,0.0043273,0.0036377,52,0
59.049,54.709,5.5625,0.099409,2584,2562.5,0.0046772,0.0039876,18,0
65.358,61.018,5.5764,0.085455,2627.1,2605.5,0.0048961,0.0042065,15,0
67.098,62.758,5.6438,0.018113,882.86,861.33,0.0052556,0.004566,59,0
68.286,63.946,5.5777,0.084178,818.26,796.73,0.0051395,0.0044499,60,0
68.123,63.783,5.5254,0.13646,732.13,710.6,0.0050507,0.0043611,79,0
66.598,62.258,5.5819,0.079986,753.66,732.13,0.0037698,0.0030802,74,0
67.794,63.454,5.5462,0.11575,775.2,753.66,0.0057129,0.0050233,135,0
60.772,56.432,5.5474,0.11452,775.2,753.66,0.0037044,0.0030148,63,0
58.109,53.769,5.5755,0.086422,279.93,258.4,0.0030952,0.0024056,78,0
50.327,45.987,5.656,0.0058754,323,301.46,0.0029611,0.0022715,75,0
33.698,29.358,5.4615,0.20042,21.533,0,0.0019255,0.0012359,70,0
27.994,23.654,5.4631,0.19878,43.066,21.533,0.0022972,0.0016076,118,0
23.786,19.446,5.4195,0.24243,64.6,43.066,0.0012275,0.0005379,54,0
21.526,17.186,5.5365,0.12539,64.6,43.066,0.0010464,0.00035681,76,0
20.847,16.507,5.4693,0.19264,21.533,0,0.00081006,0.00012046,62,0
18.521,14.181,5.4406,0.22133,64.6,43.066,0.00069178,2.1878e-06,141,0
17.641,13.301,5.5164,0.14551,64.6,43.066,0.00088692,0.00019732,55,0
17.88,13.54,5.6183,0.043639,21.533,0,0.00076083,7.1236e-05,80,0
18.564,14.224,5.4146,0.24734,21.533,0,0.0008871,0.00019751,120,0
18.773,14.433,5.6288,0.033065,64.6,43.066,0.00053195,0,37,0
19.441,15.101,5.6436,0.018285,64.6,43.066,0.00077072,0.00023877,151,0
20.681,16.341,5.6852,0,43.066,21.533,0.00078627,0.00025432,115,0
19.438,15.098,5.6891,0,21.533,0,0.00081287,0.00028092,41,0
16.892,12.552,5.6196,0.069421,64.6,43.066,0.00075446,0.00022251,56,0
16.193,11.853,5.7115,0,64.6,43.066,0.00063543,0.00010348,119,0
22.025,17.685,5.6944,0.017105,21.533,0,0.00087122,0.00033927,133,0
20.665,16.325,5.5895,0.12203,64.6,43.066,0.00069003,0.00015808,125,0
18.106,13.766,5.6204,0.091073,64.6,43.066,0.00082096,0.00028901,59,0
19.582,15.242,5.6306,0.080932,43.066,21.533,0.00097092,0.00043897,127,0
24.834,20.494,5.4925,0.21903,43.066,21.533,0.0010049,0.00047292,36,0
68.356,64.016,5.287,0.42452,624.46,602.93,0.022609,0.022077,95,0
78.675,74.335,4.9208,0.79064,667.53,646,0.041968,0.041436,83,0
220.42,216.08,4.6713,1.0401,710.6,689.06,0.047512,0.04698,76,0
333.25,328.91,4.5061,1.2053,753.66,732.13,0.059318,0.058786,66,1
539.6,535.26,4.3861,1.3253,796.73,775.2,0.060502,0.059971,58,1
541.9,537.56,4.1951,1.5164,430.66,409.13,0.059547,0.059015,57,1
529.17,524.83,3.8928,1.8187,409.13,387.6,0.060791,0.060259,59,1
471.62,467.28,3.797,1.9145,409.13,387.6,0.052854,0.052322,62,1
441.48,437.14,3.8886,1.8228,387.6,366.06,0.055205,0.054673,66,1
417.38,413.04,3.8683,1.8432,387.6,366.06,0.05979,0.059259,67,1
380.94,376.6,3.7971,1.9144,387.6,366.06,0.052037,0.051505,68,1
396.48,392.14,3.8089,1.9025,387.6,366.06,0.062648,0.062116,68,1
397.75,393.41,3.8198,1.8917,387.6,366.06,0.061989,0.061457,68,1
399.65,395.31,3.8514,1.8601,387.6,366.06,0.056186,0.055654,67,1
438.86,434.52,3.8564,1.855,387.6,366.06,0.060154,0.059622,66,1
455.31,450.97,3.9164,1.7951,387.6,366.06,0.063783,0.063251,65,1
505.96,501.62,3.8344,1.8771,409.13,387.6,0.067014,0.066482,64,1
551.91,547.57,3.8679,1.8436,409.13,387.6,0.078918,0.078386,63,1
594.09,589.75,3.845,1.8664,409.13,387.6,0.079683,0.079151,63,1
688.37,684.03,3.9419,1.7696,775.2,753.66,0.083749,0.083217,63,1
790.7,786.36,3.9813,1.7302,775.2,753.66,0.09089,0.090358,64,1
845.72,841.38,3.9265,1.7849,775.2,753.66,0.093874,0.093342,63,1
832.16,827.82,3.9548,1.7567,775.2,753.66,0.097839,0.097307,63,1
858.04,853.7,4.049,1.6625,796.73,775.2,0.093746,0.093214,62,1
892.48,888.14,3.9525,1.7589,775.2,753.66,0.09589,0.095358,63,1
922.4,918.06,4.0753,1.6361,775.2,753.66,0.10447,0.10394,63,1
957.65,953.31,4.1462,1.5653,775.2,753.66,0.10836,0.10783,63,1
945.55,941.21,4.4379,1.2736,775.2,753.66,0.10094,0.10041,63,1
953.5,949.16,4.6666,1.0449,796.73,775.2,0.070576,0.070044,62,1
864.39,860.05,4.8431,0.8684,775.2,753.66,0.054118,0.053586,63,1
832.1,827.76,4.9832,0.72832,409.13,387.6,0.040725,0.040193,62,1
939.71,935.37,4.9079,0.80361,409.13,387.6,0.036271,0.035739,56,1
1053.8,1049.4,4.8098,0.90171,409.13,387.6,0.025106,0.024574,58,1
1110,1105.7,4.7751,0.93642,796.73,775.2,0.030994,0.030462,59,1
927.53,923.19,4.9488,0.76265,409.13,387.6,0.026199,0.025667,59,1
707.26,702.92,4.9161,0.79538,409.13,387.6,0.035331,0.034799,61,1
926.05,921.71,4.9817,0.72974,387.6,366.06,0.02914,0.028608,62,1
1361.3,1356.9,4.8007,0.91077,753.66,732.13,0.036805,0.036273,63,1
1267.8,1263.4,4.943,0.76847,753.66,732.13,0.02944,0.028908,62,1
1332.7,1328.3,5.0202,0.69132,753.66,732.13,0.027627,0.027095,67,1
1710.7,1706.3,5.0748,0.63672,732.13,710.6,0.046054,0.045522,76,1
2634.4,2630.1,5.259,0.45252,753.66,732.13,0.036132,0.0356,79,1
3670.5,3666.2,5.1157,0.59583,990.53,968.99,0.045443,0.044911,126,1
2872.9,2868.6,5.2371,0.47436,947.46,925.93,0.043083,0.042551,72,1
3988,3983.6,5.2403,0.47121,2454.8,2433.3,0.044036,0.043504,22,1
5247.1,5242.7,5.1395,0.57196,1808.8,1787.3,0.057704,0.057172,21,1
5462.9,5458.5,5.2204,0.49108,2239.5,2217.9,0.058934,0.058402,50,1
5378.5,5374.1,5.247,0.46448,2627.1,2605.5,0.046468,0.045936,132,1
4277.7,4273.3,5.3025,0.40899,2584,2562.5,0.050177,0.049645,32,1
5756.5,5752.2,5.2269,0.48454,2584,2562.5,0.059202,0.05867,40,1
5640,5635.6,5.2683,0.44319,1033.6,1012.1,0.046061,0.045529,73,1
5694.4,5690,5.259,0.45249,1227.4,1205.9,0.052356,0.051824,100,1
5032.6,5028.3,5.2636,0.4479,2648.6,2627.1,0.066096,0.065564,79,1
4298.5,4294.2,5.2375,0.47395,1292,1270.5,0.044574,0.044042,108,1
4766.3,4761.9,5.2388,0.47267,2691.7,2670.1,0.065711,0.065179,43,1
3877.9,3873.6,5.3642,0.34727,2627.1,2605.5,0.05264,0.052108,14,1
4348.1,4343.7,5.1996,0.51186,2670.1,2648.6,0.047425,0.046893,44,1
3698.5,3694.1,5.2087,0.50282,1055.1,1033.6,0.057176,0.056644,63,1
4138.7,4134.3,5.2237,0.48782,1248.9,1227.4,0.055213,0.054681,107,1
4084.8,4080.4,5.223,0.4885,1292,1270.5,0.039028,0.038496,75,1
5500.2,5495.9,5.2412,0.47028,1076.7,1055.1,0.045168,0.044636,33,1
6090.2,6085.8,5.2375,0.47398,2734.7,2713.2,0.063608,0.063076,14,1
5177,5172.6,5.2287,0.48278,2799.3,2777.8,0.052064,0.051532,76,1
5103.7,5099.4,5.2012,0.5103,1055.1,1033.6,0.050234,0.049702,82,1
5740.1,5735.8,5.1695,0.54201,1248.9,1227.4,0.058956,0.058424,72,1
4092.6,4088.2,5.123,0.58853,1270.5,1248.9,0.042135,0.041603,127,1
4960.1,4955.7,5.1028,0.60865,2670.1,2648.6,0.039901,0.039369,70,1
3702.6,3698.3,5.1106,0.60091,1270.5,1248.9,0.046729,0.046197,84,1
4130.1,4125.8,4.985,0.72648,1227.4,1205.9,0.055152,0.05462,66,1
2968.6,2964.2,5.0589,0.65257,1055.1,1033.6,0.045082,0.04455,79,1
2940.1,2935.8,4.8963,0.81522,1055.1,1033.6,0.073321,0.072789,75,1
2637.1,2632.7,4.8499,0.86156,1033.6,1012.1,0.085529,0.084997,75,1
2618.1,2613.7,4.8729,0.83856,1033.6,1012.1,0.080264,0.079732,78,1
2526.9,2522.5,4.9588,0.75268,1033.6,1012.1,0.06836,0.067828,77,1
2146,2141.7,4.9353,0.77621,1033.6,1012.1,0.070768,0.070236,80,1
1867.3,1862.9,4.9471,0.76437,1012.1,990.53,0.084287,0.083755,79,1
1467.7,1463.3,4.8815,0.83001,1012.1,990.53,0.080888,0.080356,80,1
1649.9,1645.6,4.8566,0.85488,1012.1,990.53,0.088982,0.08845,82,1
1792.4,1788.1,4.4474,1.2641,1012.1,990.53,0.10882,0.10829,80,1
2079.3,2075,4.2008,1.5106,1012.1,990.53,0.12457,0.12404,82,1
2095.2,2090.8,4.0839,1.6275,990.53,968.99,0.12808,0.12755,83,1
2066.9,2062.6,4.0797,1.6318,990.53,968.99,0.12629,0.12576,85,1
1882.3,1878,4.0215,1.6899,968.99,947.46,0.1333,0.13276,86,1
1818.6,1814.3,3.9938,1.7176,968.99,947.46,0.12399,0.12346,87,1
1837.9,1833.6,3.9275,1.784,968.99,947.46,0.12488,0.12434,88,1
1928.4,1924,3.7578,1.9537,947.46,925.93,0.11974,0.1192,87,1
1701.2,1696.8,3.8221,1.8894,968.99,947.46,0.10895,0.10842,87,1
1169.2,1164.9,3.9241,1.7874,968.99,947.46,0.098654,0.098122,87,1
1034,1029.7,3.9002,1.8113,968.99,947.46,0.10145,0.10092,87,1
1051,1046.6,3.825,1.8864,968.99,947.46,0.10203,0.1015,87,1
1085.9,1081.5,3.768,1.9435,968.99,947.46,0.10123,0.10069,88,1
1090.6,1086.2,3.7932,1.9183,968.99,947.46,0.10131,0.10077,88,1
1061,1056.7,3.7734,1.9381,646,624.46,0.098938,0.098406,88,1
1011.1,1006.7,3.821,1.8905,646,624.46,0.089907,0.089375,90,1
991.13,986.79,3.763,1.9485,624.46,602.93,0.092783,0.092251,91,1
910.41,906.07,3.6919,2.0196,624.46,602.93,0.08768,0.087148,92,1
737.9,733.56,3.7119,1.9996,624.46,602.93,0.0786,0.078068,93,1
584.25,579.91,3.7025,2.009,624.46,602.93,0.069479,0.068947,95,1
552.43,548.09,3.6486,2.0629,602.93,581.4,0.064441,0.063909,96,1
464.09,459.75,3.6523,2.0592,602.93,581.4,0.057633,0.057101,98,1
415.02,410.68,3.6835,2.028,602.93,581.4,0.053551,0.053019,100,1
475.96,471.62,3.5893,2.1222,602.93,581.4,0.055654,0.055122,101,1
420.13,415.79,3.835,1.8764,581.4,559.86,0.051513,0.050981,104,1
460.05,455.71,3.7862,1.9253,581.4,559.86,0.052269,0.051737,106,1
522.7,518.36,3.6877,2.0238,581.4,559.86,0.057562,0.05703,104,1
460.06,455.72,3.8091,1.9024,581.4,559.86,0.0589,0.058368,108,1
325.9,321.56,3.9227,1.7888,559.86,538.33,0.05433,0.053798,112,1
331.32,326.98,3.795,1.9165,538.33,516.8,0.053013,0.052481,115,1
259.03,254.69,3.9018,1.8097,538.33,516.8,0.051602,0.05107,118,1
192.2,187.86,4.012,1.6995,538.33,516.8,0.045487,0.044955,120,1
155.87,139.67,4.0436,1.6679,516.8,495.26,0.045637,0.045105,122,1
113.51,97.315,4.1325,1.5789,516.8,495.26,0.039752,0.03922,123,1
108.13,91.934,4.1399,1.5716,516.8,495.26,0.042677,0.042145,124,1
74.065,57.872,4.3188,1.3927,516.8,495.26,0.03727,0.036738,126,1
33.233,17.04,4.4969,1.2146,495.26,473.73,0.032505,0.031973,134,1
2.1226,0,4.6689,1.0426,667.53,646,0.015684,0.015152,148,1
16.247,14.124,4.6883,1.0231,624.46,602.93,0.0089349,0.008403,15,1
37.764,35.642,4.7782,0.93324,538.33,516.8,0.0080386,0.0075067,16,1
53.239,51.116,4.9754,0.73607,581.4,559.86,0.005437,0.004905,14,1
43.175,41.052,4.8686,0.84286,646,624.46,0.0065566,0.0060246,15,0
63.106,60.984,4.5181,1.1934,602.93,581.4,0.0070148,0.0064828,12,0
39.547,37.424,4.2859,1.4256,581.4,559.86,0.0056677,0.0051358,123,0
30.98,28.858,4.8184,0.89313,602.93,581.4,0.0031644,0.0026325,96,0
24.392,22.27,5.1325,0.57898,21.533,0,0.0015762,0.0010443,110,0
22.495,20.372,5.2123,0.49914,43.066,21.533,0.00097852,0.00044657,16,0
20.313,18.191,5.2196,0.49186,602.93,581.4,0.0017147,0.0011828,21,0
20.213,18.09,5.5026,0.20891,43.066,21.533,0.001187,0.0006551,104,0
39.678,37.555,5.3918,0.31967,818.26,796.73,0.001213,0.00068105,11,0
28.095,25.973,5.5875,0.12399,21.533,0,0.0012155,0.00068357,134,0
30.793,28.671,5.6576,0.053911,8484.1,8462.5,0.0026288,0.0020968,15,0
66.517,64.394,5.4505,0.26094,839.79,818.26,0.0043299,0.003798,123,0
51.21,49.088,5.6096,0.10192,818.26,796.73,0.0020657,0.0015338,64,0
51.302,49.18,5.6735,0.038,667.53,646,0.0027781,0.0022462,95,0
55.39,53.267,5.677,0.034511,64.6,43.066,0.0030683,0.0025364,13,0
58.961,56.839,5.6532,0.058259,2454.8,2433.3,0.0039375,0.0034056,133,0
56.463,54.34,5.6819,0.029564,839.79,818.26,0.0034347,0.0029027,59,0
57.123,55,5.6081,0.10335,667.53,646,0.0034152,0.0028833,89,0
54.896,52.774,5.5816,0.12987,2691.7,2670.1,0.0029688,0.0024368,147,0
55.854,53.731,5.5901,0.12143,2691.7,2670.1,0.0047281,0.0041961,16,0
46.979,44.857,5.5551,0.15643,775.2,753.66,0.0024016,0.0018696,64,0
45.793,43.67,5.6002,0.11129,64.6,43.066,0.0021507,0.0016188,78,0
36.21,34.087,5.5951,0.11635,64.6,43.066,0.0018908,0.0013588,51,0
33.433,31.311,5.5884,0.12307,21.533,0,0.0015154,0.00098348,50,0
29.274,27.152,5.4997,0.21182,43.066,21.533,0.0014404,0.00090846,41,0
26.005,23.882,5.4637,0.24776,64.6,43.066,0.0017936,0.0012617,106,0
23.395,21.272,5.6167,0.094778,64.6,43.066,0.0012537,0.00072176,63,0
20.75,18.628,5.6698,0.041654,21.533,0,0.00093872,0.00040677,21,0
20.765,18.642,5.6752,0.036313,43.066,21.533,0.00080696,0.00027501,20,0
4.6585,2.5358,5.4425,0.269,21.533,0,8.7271e-05,0,59,0
20.747,0,5.5493,0,21.533,0,0.0008758,0,127,0
17.687,0,5.5245,0.024806,21.533,0,0.00088768,1.1887e-05,86,0
17.165,0,5.4919,0.057455,43.066,21.533,0.0008001,0,79,0
21.437,4.2725,5.6644,0,21.533,0,0.00089395,9.385e-05,45,0
34.046,16.881,5.6368,0.027604,21.533,0,0.0019103,0.0011102,58,0
49.099,31.935,4.9262,0.73817,602.93,581.4,0.0067721,0.005972,14,0
27.042,9.877,4.7767,0.8877,689.06,667.53,0.010886,0.010086,149,0
35.278,18.113,5.1029,0.56146,732.13,710.6,0.015467,0.014667,153,0
66.479,49.315,5.0818,0.58259,796.73,775.2,0.017229,0.016429,119,0
136.59,119.42,4.8948,0.76961,624.46,602.93,0.040011,0.039211,97,0
347.79,330.62,4.5616,1.1028,667.53,646,0.063498,0.062698,87,0
637.31,620.15,4.2749,1.3895,689.06,667.53,0.081201,0.080401,81,1
1026.6,1009.5,3.9693,1.6951,689.06,667.53,0.11474,0.11394,78,1
1124.1,1106.9,3.9927,1.6717,710.6,689.06,0.10982,0.10902,77,1
1032.8,1015.6,3.9311,1.7333,710.6,689.06,0.070632,0.069831,77,1
1008.7,991.49,3.8289,1.8355,689.06,667.53,0.064302,0.063502,77,1
1011.3,994.15,3.8728,1.7916,667.53,646,0.069863,0.069063,84,1
987.6,970.43,3.7823,1.8821,667.53,646,0.077908,0.077108,85,1
852.9,835.74,3.8435,1.8209,646,624.46,0.074383,0.073583,88,1
813.8,796.64,3.7872,1.8772,646,624.46,0.069364,0.068564,88,1
742.32,725.16,3.6463,2.0181,646,624.46,0.070233,0.069433,87,1
785.98,768.81,3.6321,2.0323,646,624.46,0.074756,0.073956,86,1
724.31,707.15,3.7409,1.9235,646,624.46,0.075248,0.074448,87,1
680.24,663.07,3.7779,1.8865,646,624.46,0.065815,0.065015,88,1
699.99,682.82,3.7836,1.8808,646,624.46,0.068513,0.067713,89,1
709.53,692.36,3.6981,1.9663,646,624.46,0.069124,0.068323,90,1
780.69,763.52,3.6936,1.9708,646,624.46,0.071463,0.070663,89,1
877.37,860.21,3.6382,2.0262,646,624.46,0.074398,0.073598,90,1
828.82,811.65,3.6267,2.0377,624.46,602.93,0.067408,0.066608,92,1
835.98,818.82,3.6561,2.0083,646,624.46,0.068393,0.067593,91,1
928.05,910.89,3.6499,2.0145,646,624.46,0.072396,0.071595,89,1
970.73,953.56,3.7673,1.8971,646,624.46,0.076569,0.075769,89,1
1073.7,1056.6,3.8512,1.8132,624.46,602.93,0.075377,0.074577,93,1
970.2,953.03,3.8987,1.7657,624.46,602.93,0.081348,0.080548,94,1
953.36,936.19,3.8303,1.8341,624.46,602.93,0.079988,0.079188,92,1
953.16,936,3.8905,1.7739,624.46,602.93,0.078062,0.077262,92,1
881.07,863.9,4.1056,1.5588,624.46,602.93,0.0815,0.0807,94,1
772.14,754.98,4.3945,1.2699,602.93,581.4,0.074241,0.073441,97,1
735.49,718.32,4.4291,1.2353,602.93,581.4,0.08859,0.08779,101,1
715.33,698.16,4.6201,1.0443,861.33,839.79,0.07663,0.07583,106,1
651.57,634.41,4.4257,1.2387,861.33,839.79,0.10518,0.10438,105,1
530.12,512.95,4.4023,1.2621,861.33,839.79,0.10522,0.10442,106,1
512.39,495.22,4.456,1.2084,861.33,839.79,0.095288,0.094488,106,1
467.14,449.97,4.5922,1.0722,839.79,818.26,0.079921,0.079121,109,1
508.95,491.78,4.3271,1.3373,818.26,796.73,0.093785,0.092985,113,1
499.73,482.56,4.2747,1.3897,818.26,796.73,0.096797,0.095997,113,1
452.45,435.29,4.3226,1.3418,818.26,796.73,0.092784,0.091984,113,1
404.17,387.01,4.3116,1.3528,818.26,796.73,0.092176,0.091376,115,1
338.32,321.15,4.3557,1.3087,796.73,775.2,0.090523,0.089723,115,1
262.52,245.36,4.6715,0.99285,796.73,775.2,0.057863,0.057063,117,1
205.5,188.33,4.7335,0.9309,775.2,753.66,0.05303,0.05223,124,1
98.954,81.789,4.9109,0.75347,710.6,689.06,0.028809,0.028009,144,1
74.655,57.49,4.7971,0.8673,689.06,667.53,0.047489,0.046689,149,1
129.55,112.38,4.9182,0.74619,710.6,689.06,0.028118,0.027318,138,1
236.55,219.38,4.6743,0.99015,775.2,753.66,0.058937,0.058136,122,1
221.53,204.36,4.7474,0.91697,753.66,732.13,0.059312,0.058512,127,1
141.97,124.8,4.682,0.98238,732.13,710.6,0.064049,0.063249,131,1
76.85,59.685,4.967,0.6974,732.13,710.6,0.042411,0.041611,136,1
19.442,2.2773,5.0891,0.57529,904.39,882.86,0.039003,0.038203,146,1
8.5754,0,5.0497,0.6147,861.33,839.79,0.042233,0.041433,158,1
10.107,1.5316,5.1504,0.51402,882.86,861.33,0.028609,0.027809,150,1
10.498,1.9229,5.1351,0.52934,689.06,667.53,0.036639,0.035839,145,1
57.537,48.962,5.2509,0.4135,839.79,818.26,0.0075396,0.0067394,93,1
68.684,60.109,5.3304,0.33399,861.33,839.79,0.0069445,0.0061444,103,1
26.495,17.919,5.2207,0.44373,732.13,710.6,0.026685,0.025885,135,1
23.01,14.434,4.9963,0.66811,775.2,753.66,0.051386,0.050586,123,1
43.416,34.841,5.0569,0.60751,796.73,775.2,0.043231,0.042431,116,1
85.371,76.796,4.8808,0.78362,839.79,818.26,0.059517,0.058717,109,1
110.12,101.55,4.6705,0.99391,861.33,839.79,0.076354,0.075554,106,1
109.77,101.19,4.6933,0.9711,861.33,839.79,0.076491,0.075691,107,1
133.08,124.5,4.8172,0.84715,861.33,839.79,0.065966,0.065166,103,1
184.95,176.37,4.5103,1.1541,882.86,861.33,0.082833,0.082033,101,1
209.14,200.57,4.4856,1.1788,882.86,861.33,0.085217,0.084417,102,1
214.74,206.16,4.5413,1.1231,882.86,861.33,0.09106,0.09026,102,1
234.54,225.97,4.5904,1.074,882.86,861.33,0.090706,0.089906,101,1
256.92,248.34,4.6003,1.0641,882.86,861.33,0.092177,0.091377,99,1
262.99,254.41,4.5028,1.1616,904.39,882.86,0.0987,0.0979,98,1
279.53,270.96,4.469,1.1954,882.86,861.33,0.1013,0.1005,99,1
250.3,241.72,4.5693,1.0951,882.86,861.33,0.096546,0.095746,99,1
226.13,217.55,4.7272,0.93718,882.86,861.33,0.087556,0.086756,99,1
254.49,245.92,4.7022,0.96223,904.39,882.86,0.093674,0.092874,97,1
306.51,297.94,4.5929,1.0715,904.39,882.86,0.10273,0.10193,95,1
330.73,322.15,4.5663,1.0981,925.93,904.39,0.11277,0.11197,94,1
316.78,308.21,4.5604,1.104,925.93,904.39,0.11319,0.11239,94,1
302.86,294.28,4.8348,0.82961,925.93,904.39,0.097693,0.096893,93,1
340.77,332.2,4.8465,0.81793,646,624.46,0.094715,0.093915,90,1
413.16,404.58,4.7002,0.9642,646,624.46,0.11139,0.11059,88,1
432.17,423.59,4.6137,1.0507,646,624.46,0.12004,0.11923,86,1
425.19,416.62,4.572,1.0924,667.53,646,0.12396,0.12316,85,1
454.54,445.97,4.5589,1.1055,667.53,646,0.12062,0.11982,85,1
487.92,479.35,4.4656,1.1988,667.53,646,0.1261,0.1253,84,1
475.12,466.54,4.5804,1.084,667.53,646,0.12403,0.12323,85,1
420.23,411.65,4.642,1.0224,646,624.46,0.11211,0.11131,87,1
436.78,428.2,4.5857,1.0787,646,624.46,0.11131,0.11051,87,1
408.5,399.92,4.5603,1.1041,646,624.46,0.10591,0.10511,89,1
411.15,402.58,4.6715,0.99294,646,624.46,0.10444,0.10364,91,1
383.72,375.14,4.5418,1.1226,624.46,602.93,0.10202,0.10122,92,1
374.85,366.28,4.6551,1.0093,624.46,602.93,0.10141,0.10061,94,1
324.07,315.5,4.578,1.0864,904.39,882.86,0.1018,0.101,95,1
355.86,347.29,4.54,1.1244,904.39,882.86,0.099258,0.098458,96,1
375.7,367.13,4.6795,0.98491,624.46,602.93,0.098909,0.098109,94,1
337.7,329.13,4.7365,0.92789,624.46,602.93,0.093025,0.092225,91,1
291.03,282.45,4.6983,0.96612,646,624.46,0.083653,0.082853,89,1
251.31,242.73,4.642,1.0224,646,624.46,0.082059,0.081259,86,1
257.74,249.16,4.578,1.0864,667.53,646,0.082823,0.082022,85,1
261.55,252.98,4.7311,0.93334,667.53,646,0.085463,0.084663,85,1
320.01,311.43,4.5694,1.095,667.53,646,0.084117,0.083317,84,1
361.86,353.29,4.6233,1.0411,667.53,646,0.093135,0.092335,82,1
394.87,386.3,4.7005,0.96391,689.06,667.53,0.090912,0.090111,80,1
503.84,495.26,4.6839,0.98052,689.06,667.53,0.097841,0.097041,77,1
622.87,614.3,4.6763,0.98811,710.6,689.06,0.10275,0.10195,74,1
771.31,762.73,4.531,1.1334,732.13,710.6,0.10892,0.10812,70,1
883.59,875.02,4.8054,0.85898,753.66,732.13,0.073276,0.072476,69,1
1236.9,1228.3,4.9826,0.68176,1830.3,1808.8,0.056742,0.055942,67,1
1305.9,1297.3,5.0094,0.65505,1098.2,1076.7,0.040416,0.039616,67,1
1483.3,1474.7,5.0258,0.63865,1098.2,1076.7,0.035835,0.035035,73,1
1395.8,1387.2,4.9052,0.75918,753.66,732.13,0.033273,0.032473,69,1
1424.4,1415.8,4.8893,0.77506,1808.8,1787.3,0.036486,0.035686,67,1
1934.3,1925.7,4.963,0.70139,2174.9,2153.3,0.034036,0.033236,66,1
2161,2152.4,4.9466,0.71783,2153.3,2131.8,0.034172,0.033372,65,1
3667.4,3658.9,5.0942,0.57019,2217.9,2196.4,0.059929,0.059129,65,1
6040.1,6031.6,5.2084,0.45596,2217.9,2196.4,0.056666,0.055866,62,1
7194,7185.4,5.263,0.40138,2605.5,2584,0.058647,0.057847,30,1
6984.6,6976,5.1938,0.47056,2584,2562.5,0.055247,0.054447,66,1
7115.9,7107.4,5.201,0.46338,2605.5,2584,0.064781,0.063981,65,1
7017,7008.4,5.2866,0.37777,1851.9,1830.3,0.052457,0.051657,65,1
6000.3,5991.7,5.2599,0.40445,1528.9,1507.3,0.065876,0.065076,60,1
6838,6829.4,5.2651,0.3993,2627.1,2605.5,0.04393,0.04313,64,1
6996.5,6987.9,5.2898,0.37464,2627.1,2605.5,0.048775,0.047975,64,1
6864.7,6856.2,5.1998,0.46461,2648.6,2627.1,0.071226,0.070426,64,1
6860,6851.4,5.1182,0.54625,2648.6,2627.1,0.077262,0.076462,65,1
6979.4,6970.8,5.0651,0.59932,2648.6,2627.1,0.10118,0.10038,65,1
7242.7,7234.1,5.0632,0.60125,1507.3,1485.8,0.077219,0.076419,65,1
7170.1,7161.5,5.0474,0.61702,1507.3,1485.8,0.07761,0.07681,65,1
7263.6,7255,5.1687,0.49575,1507.3,1485.8,0.082143,0.081342,65,1
