@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.057456,0.056417,86,1
0.048539,0.047501,84,1
0.048361,0.047322,88,1
0.057279,0.056241,91,1
0.056485,0.055447,92,1
0.059227,0.058188,89,1
0.066715,0.065676,90,1
0.064215,0.063176,90,1
0.06408,0.063041,87,1
0.066,0.064962,87,1
0.068187,0.067148,88,1
0.060274,0.059236,89,1
0.058867,0.057828,94,1
0.045465,0.044426,106,1
0.052668,0.05163,97,1
0.042985,0.041946,87,1
0.04019,0.039151,95,1
0.02694,0.025901,92,1
0.018913,0.017874,103,1
0.010944,0.0099052,99,0
0.004943,0.0039047,98,0
0.0026263,0.0015879,96,0
0.0026129,0.0015745,106,0
0.0021381,0.0010997,102,0
0.0041187,0.0030803,82,0
0.0059496,0.0049112,26,0
0.011934,0.010896,51,0
0.01489,0.013852,104,0
0.015228,0.01419,21,0
0.017083,0.016045,132,0
0.014506,0.013468,23,0
0.01278,0.011741,47,0
0.012644,0.011606,60,0
0.016808,0.01577,39,0
0.01383,0.012792,71,0
0.015378,0.014339,53,0
0.0094291,0.0083908,109,0
0.0075624,0.006524,67,0
0.0075722,0.0065338,41,0
0.006951,0.0059126,68,0
0.0037963,0.0027579,68,0
0.0019859,0.00094757,103,0
0.0016572,0.00061881,95,0
0.0027931,0.0017547,79,0
0.0061012,0.0050628,20,0
0.0024595,0.0014212,116,0
0.0008033,0,102,0
0.00095476,0.00015147,30,0
0.00096449,0.00016119,120,0
0.00098204,0.00017875,79,0
0.0019646,0.0011613,58,0
0.0066368,0.0058335,14,0
0.01087,0.010066,149,0
0.015498,0.014695,153,0
0.016815,0.016012,119,0
0.039738,0.038935,97,0
0.063686,0.062882,87,0
0.080991,0.080188,81,1
0.11468,0.11388,78,1
0.1098,0.109,77,1
0.070865,0.070062,77,1
0.063957,0.063154,77,1
0.070067,0.069264,84,1
0.077647,0.076843,85,1
0.073268,0.072465,88,1
0.068998,0.068195,88,1
0.070184,0.069381,87,1
0.074674,0.073871,86,1
0.075072,0.074268,87,1
0.065574,0.064771,88,1
0.068316,0.067513,89,1
0.069154,0.068351,90,1
0.0715,0.070697,89,1
0.074156,0.073352,90,1
0.067481,0.066678,92,1
0.068367,0.067564,91,1
0.072596,0.071793,89,1
0.076855,0.076052,89,1
0.075386,0.074583,93,1
0.08151,0.080707,94,1
0.079586,0.078783,92,1
0.077842,0.077039,92,1
0.081257,0.080453,94,1
0.074334,0.073531,97,1
0.088735,0.087932,101,1
0.076863,0.076059,106,1
0.10527,0.10446,105,1
0.1052,0.1044,106,1
0.095235,0.094431,106,1
0.079796,0.078993,109,1
0.093105,0.092302,113,1
0.09663,0.095827,113,1
0.092912,0.092108,113,1
0.091966,0.091163,115,1
0.090554,0.08975,115,1
0.057844,0.057041,117,1
0.052906,0.052103,124,1
0.028665,0.027861,144,1
0.047555,0.046752,149,1
0.02816,0.027356,138,1
0.058822,0.058019,122,1
0.059084,0.05828,127,1
0.063959,0.063156,131,1
0.042448,0.041645,136,1
0.039099,0.038296,146,1
0.042332,0.041529,158,1
0.028776,0.027973,150,1
0.036817,0.036013,145,1
0.0075117,0.0067084,164,1
0.0069739,0.0061706,103,1
0.02672,0.025916,135,1
0.050794,0.049991,123,1
0.042768,0.041965,116,1
0.059568,0.058765,109,1
0.075611,0.074808,106,1
0.076261,0.075458,107,1
0.065233,0.064429,103,1
0.082159,0.081356,101,1
0.08422,0.083416,102,1
0.091037,0.090234,102,1
0.090013,0.089209,101,1
0.091299,0.090495,99,1
0.09837,0.097567,98,1
0.10015,0.099343,99,1
0.096376,0.095573,99,1
0.086643,0.08584,99,1
0.09268,0.091876,97,1
0.10247,0.10167,95,1
0.11219,0.11139,94,1
0.1127,0.11189,94,1
0.097182,0.096379,93,1
0.094008,0.093204,90,1
0.1115,0.11069,88,1
0.11979,0.11899,86,1
0.12408,0.12327,85,1
0.12061,0.11981,85,1
0.12597,0.12517,84,1
0.12398,0.12318,85,1
0.11182,0.11102,87,1
0.11095,0.11015,87,1
0.1054,0.10459,89,1
0.10413,0.10332,91,1
0.10174,0.10094,92,1
0.10144,0.10064,94,1
0.10168,0.10087,95,1
0.099315,0.098512,96,1
0.098964,0.098161,94,1
0.093083,0.092279,91,1
0.083527,0.082724,89,1
0.082323,0.08152,86,1
0.08305,0.082247,85,1
0.085223,0.084419,85,1
0.084305,0.083501,84,1
0.092963,0.092159,82,1
0.090959,0.090156,80,1
0.097794,0.09699,77,1
0.10281,0.102,74,1
0.10861,0.1078,70,1
0.073292,0.072489,69,1
0.056761,0.055958,67,1
0.04059,0.039787,67,1
0.035748,0.034945,73,1
0.03305,0.032247,69,1
0.036464,0.035661,67,1
0.033794,0.032991,66,1
0.034137,0.033333,65,1
0.060033,0.05923,65,1
0.056672,0.055869,62,1
0.058522,0.057718,30,1
0.055359,0.054556,66,1
0.064787,0.063984,65,1
0.052548,0.051744,65,1
0.065891,0.065088,60,1
0.043874,0.04307,64,1
0.048767,0.047964,64,1
0.071221,0.070418,64,1
0.077359,0.076555,65,1
0.10122,0.10041,65,1
0.077236,0.076432,65,1
0.07757,0.076767,65,1
0.082129,0.081326,65,1
0.085183,0.08438,66,1
0.057667,0.056864,66,1
0.052561,0.051757,65,1
0.058021,0.057218,64,1
0.063963,0.063159,63,1
0.060967,0.060164,66,1
0.057632,0.056829,65,1
0.065257,0.064453,66,1
0.069608,0.068805,65,1
0.071052,0.070249,65,1
0.052612,0.051808,66,1
0.052247,0.051443,67,1
0.061066,0.060263,69,1
0.063457,0.062654,70,1
0.048972,0.048168,72,1
0.065839,0.065036,75,1
0.070885,0.070082,78,1
0.069746,0.068942,83,1
0.086626,0.085822,88,1
0.088191,0.087388,85,1
0.082207,0.081404,91,1
0.085255,0.084451,89,1
0.079421,0.078618,93,1
0.11924,0.11844,91,1
0.0867,0.085897,91,1
0.070271,0.069468,92,1
0.092515,0.091712,91,1
0.047116,0.046313,94,1
0.11102,0.11022,98,1
0.053581,0.052778,102,1
0.11771,0.11691,101,1
0.1154,0.1146,104,1
0.090921,0.090118,107,1
0.054115,0.053311,110,1
0.1081,0.1073,109,1
0.12326,0.12246,111,1
0.05463,0.053827,111,1
0.12804,0.12723,115,1
0.12295,0.12214,116,1
0.12296,0.12216,118,1
0.11751,0.11671,116,1
0.11414,0.11334,114,1
0.14238,0.14157,114,1
0.13927,0.13846,112,1
0.14593,0.14512,111,1
0.1456,0.14479,111,1
0.14683,0.14602,110,1
0.14689,0.14608,110,1
0.14607,0.14526,110,1
0.14461,0.1438,111,1
0.13349,0.13268,111,1
0.10368,0.10287,114,1
0.13166,0.13086,116,1
0.12679,0.12599,117,1
0.10652,0.10571,120,1
0.11029,0.10949,124,1
0.11017,0.10936,128,1
0.12514,0.12433,129,1
0.11695,0.11615,129,1
0.10953,0.10873,132,1
0.10796,0.10716,133,1
0.10669,0.10589,133,1
0.10901,0.10821,133,1
0.10753,0.10673,132,1
0.1143,0.11349,132,1
0.10122,0.10042,132,1
0.099484,0.09868,132,1
0.099811,0.099008,133,1
0.09854,0.097737,132,1
0.10152,0.10072,131,1
0.088522,0.087718,131,1
0.088782,0.087979,129,1
0.08753,0.086727,126,1
0.09081,0.090007,125,1
0.096274,0.095471,125,1
0.099348,0.098545,124,1
0.10045,0.099646,124,1
0.090914,0.090111,124,1
0.088798,0.087994,126,1
0.084112,0.083309,127,1
0.071017,0.070214,131,1
0.077959,0.077156,132,1
0.081074,0.080271,131,1
0.072123,0.07132,132,1
0.071946,0.071143,136,1
0.072387,0.071584,136,1
0.065947,0.065143,137,1
0.06513,0.064327,138,1
0.063859,0.063056,138,1
0.063722,0.062919,139,1
0.050346,0.049543,144,1
0.052247,0.051444,148,1
0.032256,0.031452,152,1
0.029793,0.02899,159,1
0.029144,0.028341,143,1
0.049249,0.048446,138,1
0.046834,0.046031,140,1
0.043224,0.042421,137,1
0.052705,0.051902,128,1
0.053871,0.053068,130,1
0.050945,0.050141,131,1
0.053347,0.052543,132,1
0.056362,0.055559,131,1
0.052618,0.051815,130,1
0.056723,0.05592,124,1
0.049094,0.048291,125,1
0.047367,0.046564,130,1
0.055831,0.055027,127,1
0.059972,0.059168,124,1
0.050588,0.049785,122,1
0.062505,0.061701,122,1
0.06036,0.059557,122,1
0.058152,0.057348,123,1
0.055499,0.054696,125,1
0.056963,0.05616,124,1
0.053027,0.052224,127,1
0.053371,0.052568,130,1
0.052767,0.051964,128,1
0.04964,0.048837,126,1
0.055426,0.054623,128,1
0.054048,0.053245,125,1
0.05974,0.058936,125,1
0.060069,0.059266,123,1
0.050812,0.050008,123,1
0.026356,0.025552,125,1
0.0051361,0.0043328,124,0
0.0051332,0.0043299,123,0
0.0053099,0.0045066,124,0
0.0039323,0.003129,124,0
0.003941,0.0031377,118,0
0.010949,0.010146,50,0
0.021682,0.020879,46,0
0.014636,0.013833,46,0
0.014007,0.013204,38,0
0.015528,0.014725,45,0
0.010388,0.0095849,56,0
0.0092016,0.0083983,54,0
0.0084844,0.0076811,52,0
0.0073,0.0064967,50,0
0.0036973,0.002894,36,0
0.0044354,0.0036321,35,0
0.0041099,0.0033066,87,0
0.0024241,0.0016208,41,0
0.0027429,0.0019396,54,0
0.0014291,0.0006258,97,0
0.0016185,0.00081523,115,0
0.0012391,0.00043583,49,0
0.0016576,0.00085431,42,0
0.0011303,0.00032703,37,0
0.0013198,0.00051654,31,0
0.0010229,0.00021961,29,0
0.0012839,0.00048062,35,0
0.0014329,0.00062965,52,0
0.001069,0.00026572,79,0
0.0014721,0.00066876,74,0
0.031352,0.030549,95,0
0.042255,0.041452,82,0
0.067623,0.06682,73,1
0.07108,0.070277,69,1
0.090344,0.089541,65,1
0.092532,0.091729,63,1
0.094735,0.093932,62,1
0.1042,0.1034,61,1
0.105,0.10419,62,1
0.1106,0.1098,62,1
0.11037,0.10957,62,1
0.10952,0.10872,61,1
0.10703,0.10622,61,1
0.10557,0.10477,61,1
0.10331,0.10251,62,1
0.098676,0.097873,61,1
0.071333,0.070529,59,1
0.04659,0.045786,61,1
0.043637,0.042833,61,1
0.045759,0.044955,60,1
0.053868,0.053065,57,1
0.055138,0.054335,59,1
0.039356,0.038552,57,1
0.036627,0.035824,58,1
0.036668,0.035864,57,1
0.062071,0.061268,62,1
0.03667,0.035867,161,1
0.034106,0.033303,68,1
0.060643,0.059839,58,1
0.049885,0.049082,37,1
0.040459,0.039504,18,1
0.050173,0.049209,18,1
0.060069,0.059087,61,1
0.059824,0.058801,18,1
0.055869,0.054846,65,1
0.054472,0.053449,55,1
0.054152,0.053129,39,1
0.049244,0.048221,77,1
0.063178,0.062155,56,1
0.046478,0.045455,85,1
0.068714,0.067691,64,1
0.049134,0.048111,56,1
0.053375,0.052352,55,1
0.073796,0.072773,76,1
0.055875,0.054852,71,1
0.064461,0.063438,7,1
0.075426,0.074403,65,1
0.057945,0.056922,47,1
0.062667,0.061644,72,1
0.071329,0.070306,74,1
0.049075,0.048053,54,1
0.079675,0.078652,52,1
0.074249,0.073226,66,1
0.049274,0.048251,62,1
0.052845,0.051822,61,1
0.049159,0.048136,66,1
0.053593,0.05257,64,1
0.060232,0.059209,64,1
0.057806,0.056783,34,1
0.050409,0.049386,80,1
0.065921,0.064898,72,1
0.046826,0.045803,69,1
0.045277,0.044254,73,1
0.047356,0.046333,69,1
0.049127,0.048104,71,1
0.05008,0.049057,74,1
0.054742,0.053719,75,1
0.051288,0.050265,79,1
0.064348,0.063325,80,1
0.10242,0.1014,79,1
0.061121,0.060098,79,1
0.056748,0.055725,92,1
0.088412,0.087389,84,1
0.057279,0.056256,88,1
0.055757,0.054734,91,1
0.061049,0.060026,86,1
0.068656,0.067633,89,1
0.053899,0.052876,89,1
0.0614,0.060377,86,1
0.04681,0.045787,91,1
0.05136,0.050337,94,1
0.10236,0.10134,95,1
0.051853,0.05083,91,1
0.095813,0.09479,98,1
0.041542,0.040519,96,1
0.056013,0.05499,97,1
0.052519,0.051496,99,1
0.090851,0.089829,101,1
0.064751,0.063728,99,1
0.10919,0.10817,103,1
0.062145,0.061122,98,1
0.083817,0.082794,102,1
0.11559,0.11457,100,1
0.063487,0.062464,97,1
0.10501,0.10398,100,1
0.054528,0.053505,101,1
0.095256,0.094233,106,1
0.11145,0.11043,108,1
0.07437,0.073347,109,1
0.13484,0.13381,111,1
0.083479,0.082456,110,1
0.0827,0.081677,111,1
0.087863,0.08684,109,1
0.11493,0.11391,110,1
0.13026,0.12923,110,1
0.056438,0.055415,112,1
0.10595,0.10492,116,1
0.11331,0.11229,117,1
0.10641,0.10539,119,1
0.12331,0.12229,121,1
0.1283,0.12728,122,1
0.12997,0.12895,122,1
0.10656,0.10554,122,1
0.10688,0.10586,123,1
0.10983,0.10881,124,1
0.093813,0.09279,126,1
0.074727,0.073705,131,1
0.081201,0.080178,134,1
0.066,0.064977,139,1
0.032557,0.031534,153,1
0.011672,0.010649,35,1
0.012251,0.011228,35,1
0.012705,0.011682,33,1
0.0075308,0.0065079,43,1
0.0090404,0.0080175,36,1
0.0075319,0.006509,49,1
0.0082019,0.007179,35,1
0.0075803,0.0065574,36,1
0.014099,0.013076,49,1
0.048498,0.047475,157,1
0.045852,0.044829,159,1
0.032985,0.031963,150,1
0.036393,0.03537,133,1
0.050084,0.049061,123,1
0.07777,0.076747,120,1
0.06605,0.065027,116,1
0.065557,0.064534,111,1
0.076765,0.075742,105,1
0.086735,0.085713,102,1
0.094814,0.093791,100,1
0.1004,0.09938,98,1
0.094861,0.093838,97,1
0.10837,0.10734,95,1
0.11282,0.1118,95,1
0.10978,0.10875,94,1
0.10989,0.10886,94,1
0.10813,0.10711,94,1
0.11243,0.11141,94,1
0.10588,0.10486,95,1
0.10773,0.10671,96,1
0.1029,0.10188,98,1
0.105,0.10398,99,1
0.10099,0.099964,102,1
0.10717,0.10614,104,1
0.10878,0.10776,105,1
0.10907,0.10804,106,1
0.10738,0.10636,105,1
0.11244,0.11142,104,1
0.11116,0.11013,104,1
0.11163,0.11061,104,1
0.11384,0.11281,104,1
0.11165,0.11062,104,1
0.10986,0.10883,104,1
0.10919,0.10816,105,1
0.1073,0.10627,105,1
0.10562,0.10459,105,1
0.10049,0.099471,105,1
0.099528,0.098505,105,1
0.096818,0.095795,107,1
0.089236,0.088213,109,1
0.075527,0.074504,112,1
0.076197,0.075174,116,1
0.066286,0.065263,121,1
0.060446,0.059424,122,1
0.020256,0.019233,128,0
0.0054627,0.0044398,123,0
0.0043133,0.0032904,119,0
0.0034809,0.002458,120,0
0.0031839,0.002161,121,0
0.00616,0.0051371,50,0
0.0098708,0.0088479,39,0
0.013801,0.012778,55,0
0.010598,0.0095746,40,0
0.010215,0.0091923,45,0
0.0070037,0.0059808,116,0
0.0073231,0.0063002,37,0
0.007153,0.0061301,36,0
0.0056351,0.0046122,41,0
0.005828,0.0048051,98,0
0.0059142,0.0048912,12,0
0.0055121,0.0044892,50,0
0.0064445,0.0054216,46,0
0.0057831,0.0047602,114,0
0.0022561,0.0012332,63,0
0.0029678,0.0019449,52,0
0.001477,0.00045413,107,0
0.0013949,0.00037195,39,0
0.0014768,0.00045388,55,0
0.00094621,0,41,0
0.0012178,0.00027163,33,0
0.001687,0.00074079,46,0
0.0016214,0.00067514,39,0
0.001189,0.00024276,84,0
0.0012996,0.00035344,80,0
0.0020821,0.0011359,29,0
0.0049841,0.0040379,28,0
0.010232,0.0092862,126,0
0.012847,0.011901,132,0
0.029158,0.028212,106,0
0.039869,0.038923,86,1
0.054598,0.053651,75,1
0.064923,0.063976,70,1
0.069881,0.068935,63,1
0.078381,0.077435,60,1
0.08282,0.081874,59,1
0.082102,0.081156,59,1
0.077831,0.076885,58,1
0.072385,0.071439,58,1
0.084005,0.083059,59,1
0.08641,0.085464,59,1
0.085438,0.084491,58,1
0.068422,0.067476,57,1
0.077898,0.076952,56,1
0.075983,0.075037,56,1
0.084516,0.08357,56,1
0.082058,0.081112,56,1
0.076799,0.075853,56,1
0.070195,0.069249,57,1
0.052738,0.051792,57,1
0.043762,0.042816,55,1
0.045313,0.044367,56,1
0.044085,0.043139,61,1
0.0396,0.038653,56,1
0.032186,0.03124,58,1
0.022878,0.021931,65,1
0.025502,0.024555,65,1
0.037654,0.036708,61,1
0.034796,0.03385,63,1
0.032152,0.031205,60,1
0.035168,0.034222,66,1
0.043103,0.042157,65,1
0.063144,0.062198,64,1
0.056388,0.055441,67,1
0.035391,0.034445,79,1
0.058339,0.057393,69,1
0.042052,0.041106,55,1
0.047826,0.04688,74,1
0.05171,0.050764,48,1
0.064169,0.063222,69,1
0.046098,0.045152,66,1
0.054302,0.053356,69,1
0.050065,0.049118,68,1
0.055306,0.05436,75,1
0.057017,0.056071,13,1
0.051073,0.050127,41,1
0.058501,0.057555,59,1
0.0548,0.053854,44,1
0.056806,0.05586,56,1
0.048597,0.047651,13,1
0.058186,0.05724,90,1
0.056763,0.055817,39,1
0.056354,0.055408,66,1
0.063703,0.062757,75,1
0.057389,0.056443,40,1
0.043344,0.042398,83,1
0.039735,0.038789,57,1
0.043894,0.042947,121,1
0.068495,0.067548,74,1
0.046637,0.04569,63,1
0.050201,0.049255,63,1
0.049733,0.048787,74,1
0.0493,0.048354,58,1
0.069737,0.06879,74,1
0.069977,0.069031,71,1
0.043219,0.042272,11,1
0.071454,0.070508,79,1
0.050247,0.049301,76,1
0.050381,0.049435,80,1
0.058897,0.057951,81,1
0.052427,0.05148,83,1
0.056103,0.055156,84,1
0.045496,0.04455,85,1
0.044002,0.043056,87,1
0.060135,0.059188,76,1
0.051573,0.050626,77,1
0.043706,0.042759,80,1
0.045747,0.0448,81,1
0.041092,0.040146,82,1
0.042402,0.041456,83,1
0.045149,0.044202,84,1
0.058879,0.057933,94,1
0.035453,0.034507,93,1
0.046738,0.045792,89,1
0.063236,0.06229,88,1
0.028931,0.027985,6,1
0.03294,0.031994,91,1
0.032404,0.031458,10,1
0.03556,0.034614,93,1
0.048426,0.04748,93,1
0.063979,0.063033,94,1
0.039252,0.038305,95,1
0.060029,0.059083,97,1
0.04182,0.040874,93,1
0.04579,0.044844,91,1
0.063712,0.062766,98,1
0.039387,0.038441,93,1
0.047505,0.046558,89,1
0.036453,0.035507,92,1
0.039303,0.038357,94,1
0.02629,0.025344,102,1
0.036934,0.035988,95,1
0.026911,0.025965,97,1
0.04993,0.048984,94,1
0.032552,0.031606,94,1
0.038316,0.03737,109,1
0.035195,0.034248,109,1
0.055111,0.054165,100,1
0.044828,0.043882,112,1
0.044382,0.043436,119,1
0.044496,0.04355,107,1
0.030646,0.0297,93,1
0.027469,0.026523,112,1
0.032939,0.031993,88,1
0.033112,0.032166,103,1
0.02384,0.022894,107,1
0.036782,0.035836,96,1
0.040699,0.039753,98,1
0.041771,0.040825,114,1
0.036031,0.035085,110,1
0.037718,0.036772,103,1
0.03426,0.033314,55,1
0.0366,0.035654,108,1
0.017586,0.01664,126,1
0.035561,0.034615,90,1
0.045169,0.044223,111,1
0.022426,0.021479,96,1
0.035734,0.034788,116,1
0.037245,0.036299,117,1
0.036402,0.035456,113,1
0.083802,0.082855,121,1
0.044258,0.043312,119,1
0.063058,0.062111,124,1
0.078881,0.077934,123,1
0.043494,0.042548,120,1
0.023153,0.022207,125,1
0.063532,0.062586,126,1
0.092821,0.091875,128,1
0.097665,0.096719,130,1
0.094588,0.093641,131,1
0.091823,0.090876,132,1
0.079787,0.078841,133,1
0.064299,0.063353,135,1
0.055833,0.054887,135,1
0.061258,0.060312,135,1
0.056048,0.055102,133,1
0.045456,0.04451,137,1
0.032824,0.031878,144,1
0.017832,0.016885,159,1
0.0068549,0.0059087,51,1
0.0056963,0.0047501,53,0
0.0047395,0.0037933,100,0
0.0033844,0.0024382,70,0
0.0039208,0.0029746,79,0
0.0026204,0.0016742,100,0
0.0016618,0.00071559,21,0
0.00098957,4.3357e-05,111,0
0.00088341,0,98,0
0.0010012,0.00011779,146,0
0.00088881,5.405e-06,87,0
0.0011474,0.00026395,84,0
0.00084764,0,68,0
0.00090641,5.8777e-05,44,0
0.00079751,0,49,0
0.0009773,0.0001798,41,0
0.0020536,0.0012561,30,0
0.0032174,0.0024199,113,0
0.0013614,0.0005639,39,0
0.0011768,0.00037925,131,0
0.0010057,0.00020822,130,0
0.0012076,0.00041007,40,0
0.00097694,0.00017943,68,0
0.0031057,0.0023082,65,0
0.0024831,0.0016856,118,0
0.0028078,0.0020103,47,0
0.0027192,0.0019217,147,0
0.0039455,0.003148,52,0
0.0045519,0.0037544,119,0
0.0045605,0.0037629,62,0
0.0048449,0.0040474,59,0
0.0049036,0.0041061,60,0
0.0049849,0.0041874,79,0
0.0037133,0.0029158,152,0
0.0057712,0.0049736,87,0
0.0033098,0.0025123,63,0
0.0026233,0.0018258,78,0
0.003018,0.0022205,75,0
0.0024417,0.0016442,62,0
0.0026318,0.0018343,118,0
0.0015933,0.00079579,114,0
0.00096464,0.00016714,76,0
0.00088049,8.2987e-05,79,0
0.00051005,0,141,0
0.00090289,0.00039284,39,0
0.00066798,0.00015793,14,0
0.00066914,0.00015909,21,0
0.00069651,0.00018646,72,0
0.00071378,0.00020373,151,0
0.00093689,0.00042683,33,0
0.00086621,0.00035616,41,0
0.00076923,0.00025918,67,0
0.00064492,0.00013487,44,0
0.00076257,0.00025252,53,0
0.00099751,0.00048746,72,0
0.00078435,0.00027429,59,0
0.0012636,0.00075357,143,0
0.0010204,0.00051036,138,0
0.022672,0.022162,95,0
0.042154,0.041644,83,0
0.047612,0.047102,76,0
0.059021,0.058511,66,1
0.060408,0.059898,58,1
0.059583,0.059073,57,1
0.060838,0.060328,59,1
0.052456,0.051946,62,1
0.055155,0.054645,66,1
0.059782,0.059272,67,1
0.052159,0.051649,68,1
0.062484,0.061974,68,1
0.062,0.06149,68,1
0.056161,0.055651,67,1
0.059723,0.059213,66,1
0.06396,0.06345,65,1
0.066818,0.066308,64,1
0.079764,0.079254,63,1
0.079802,0.079292,63,1
0.083646,0.083136,63,1
0.090043,0.089533,64,1
0.093323,0.092813,63,1
0.09803,0.09752,63,1
0.093835,0.093325,62,1
0.095871,0.095361,63,1
0.10445,0.10394,63,1
0.10821,0.1077,63,1
0.10079,0.10028,63,1
0.070539,0.070029,62,1
0.054053,0.053543,63,1
0.040642,0.040132,62,1
0.036429,0.035919,56,1
0.025208,0.024698,58,1
0.03115,0.03064,59,1
0.026146,0.025636,59,1
0.035231,0.034721,61,1
0.029157,0.028647,62,1
0.036896,0.036386,63,1
0.029393,0.028883,62,1
0.027652,0.027141,67,1
0.04592,0.045409,76,1
0.036079,0.035569,79,1
0.045417,0.044907,126,1
0.043026,0.042516,72,1
0.044054,0.043544,22,1
0.057638,0.057128,21,1
0.058941,0.058431,50,1
0.046477,0.045967,132,1
0.05021,0.0497,32,1
0.059177,0.058667,40,1
0.045956,0.045446,73,1
0.052348,0.051838,100,1
0.066086,0.065576,79,1
0.044603,0.044093,108,1
0.06572,0.06521,43,1
0.052644,0.052134,14,1
0.047422,0.046912,44,1
0.057264,0.056754,63,1
0.05526,0.05475,107,1
0.039,0.03849,75,1
0.045184,0.044674,22,1
0.063644,0.063134,14,1
0.05197,0.05146,76,1
0.050254,0.049744,82,1
0.05885,0.05834,72,1
0.04209,0.04158,127,1
0.039919,0.039409,70,1
0.04663,0.046119,84,1
0.055208,0.054698,66,1
0.044696,0.044186,79,1
0.073375,0.072865,75,1
0.085468,0.084958,75,1
0.080084,0.079574,78,1
0.068294,0.067784,77,1
0.070794,0.070284,80,1
0.084247,0.083737,79,1
0.080846,0.080336,80,1
0.089002,0.088492,82,1
0.1087,0.10819,80,1
0.12437,0.12386,82,1
0.12801,0.1275,83,1
0.12619,0.12568,85,1
0.13318,0.13267,86,1
0.12394,0.12343,87,1
0.12482,0.12431,88,1
0.11972,0.11921,87,1
0.10896,0.10845,87,1
0.098637,0.098127,87,1
0.1012,0.10069,87,1
0.10198,0.10147,87,1
0.10124,0.10073,88,1
0.1012,0.10069,88,1
0.09878,0.09827,88,1
0.089927,0.089417,90,1
0.092697,0.092187,91,1
0.087621,0.087111,92,1
0.078583,0.078073,93,1
0.069412,0.068902,95,1
0.064246,0.063736,96,1
0.05754,0.05703,98,1
0.053439,0.052929,100,1
0.055667,0.055157,101,1
0.051655,0.051145,104,1
0.052244,0.051734,106,1
0.057702,0.057192,104,1
0.058884,0.058374,108,1
0.054236,0.053725,112,1
0.052927,0.052417,115,1
0.051586,0.051076,118,1
0.045374,0.044864,120,1
0.045717,0.045207,122,1
0.039827,0.039317,123,1
0.042359,0.041849,124,1
0.037526,0.037016,127,1
0.03199,0.03148,134,1
0.015776,0.015266,148,1
0.00883,0.00832,15,1
0.007819,0.0073089,16,1
0.0055268,0.0050168,14,1
0.0059484,0.0054384,14,0
0.0067902,0.0062801,145,0
0.0059665,0.0054565,15,0
0.0023452,0.0018352,96,0
0.0014943,0.00098426,137,0
0.0015828,0.0010728,110,0
0.0020759,0.0015658,97,0
0.00093198,0.00042193,95,0
0.0016967,0.0011866,94,0
0.001213,0.00070292,134,0
0.0025914,0.0020814,15,0
0.0039413,0.0034312,123,0
0.0020624,0.0015523,64,0
0.0031133,0.0026032,95,0
0.0031241,0.002614,37,0
0.0039627,0.0034527,133,0
0.0033793,0.0028692,59,0
0.0031765,0.0026665,89,0
0.0033414,0.0028313,96,0
0.0048557,0.0043456,16,0
0.0023549,0.0018449,70,0
0.0023075,0.0017974,78,0
0.0018992,0.0013892,144,0
0.0013439,0.00083387,32,0
0.0016004,0.0010904,41,0
0.0014795,0.00096947,106,0
0.0011048,0.00059473,63,0
0.00091639,0.00040634,21,0
0.00082518,0.00031513,60,0
0.00011476,0,39,0
0.000765,0,127,0
0.00071452,0,138,0
0.00075321,3.8681e-05,79,0
0.00090741,0.00019289,45,0
0.0020819,0.0013674,58,0
0.0067074,0.0059928,14,0
0.010902,0.010188,149,0
0.015473,0.014759,153,0
0.017266,0.016551,119,0
0.039854,0.039139,97,0
0.063554,0.06284,87,0
0.081209,0.080494,81,1
0.11482,0.1141,78,1
0.10974,0.10903,77,1
0.070542,0.069827,77,1
0.064355,0.06364,77,1
0.069634,0.068919,84,1
0.077788,0.077073,85,1
0.07428,0.073565,88,1
0.069342,0.068627,88,1
0.070335,0.069621,87,1
0.074839,0.074125,86,1
0.075412,0.074697,87,1
0.065644,0.064929,88,1
0.068448,0.067734,89,1
0.069071,0.068357,90,1
0.071566,0.070851,89,1
0.074421,0.073706,90,1
0.06733,0.066616,92,1
0.068363,0.067649,91,1
0.072524,0.071809,89,1
0.076723,0.076009,89,1
0.075186,0.074471,93,1
0.081446,0.080731,94,1
0.079743,0.079028,92,1
0.077818,0.077104,92,1
0.081495,0.08078,94,1
0.074132,0.073418,97,1
0.088473,0.087759,101,1
0.076723,0.076008,106,1
0.10534,0.10463,105,1
0.10525,0.10454,106,1
0.095121,0.094406,106,1
0.079827,0.079113,109,1
0.093531,0.092817,113,1
0.096884,0.096169,113,1
0.092672,0.091957,113,1
0.092286,0.091571,115,1
0.090606,0.089892,115,1
0.057951,0.057237,117,1
0.052978,0.052263,124,1
0.028733,0.028019,144,1
0.047586,0.046872,149,1
0.028123,0.027409,138,1
0.058914,0.058199,122,1
0.059274,0.058559,127,1
0.063886,0.063172,131,1
0.042419,0.041705,136,1
0.038987,0.038272,146,1
0.042283,0.041568,158,1
0.028652,0.027938,150,1
0.036941,0.036226,145,1
0.0076037,0.0068891,93,1
0.0068321,0.0061176,103,1
0.026623,0.025908,135,1
0.051184,0.050469,123,1
0.042824,0.042109,116,1
0.059664,0.05895,109,1
0.076308,0.075593,106,1
