@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.11262,0.11202,0.029946,0.2078,1.4748,1.3393,3,38,1
0.11443,0.11383,0.029946,0.2078,1.4318,1.2964,3,38,1
0.12429,0.12369,0.028131,0.20962,1.4691,1.3337,3,38,1
0.13354,0.13294,0.028131,0.20962,1.5153,1.3798,3,38,1
0.13363,0.13303,0.027223,0.21053,1.4836,1.3482,3,38,1
0.1343,0.1337,0.028131,0.20962,1.4498,1.3143,3,38,1
0.14325,0.14265,0.028131,0.20962,1.5264,1.3909,3,38,1
0.14944,0.14884,0.028131,0.20962,1.5128,1.3774,3,38,1
0.15181,0.15121,0.028131,0.20962,1.5799,1.4444,3,38,1
0.14966,0.14906,0.027223,0.21053,1.5192,1.3838,3,38,1
0.14725,0.14665,0.027223,0.21053,1.5318,1.3963,3,38,1
0.14456,0.14396,0.027223,0.21053,1.5501,1.4146,3,38,1
0.12991,0.12931,0.029038,0.20871,1.5061,1.3706,2,39,1
0.11653,0.11593,0.034483,0.20327,1.3906,1.2551,2,39,1
0.11193,0.11133,0.044465,0.19328,1.3829,1.2474,4,37,1
0.10939,0.10879,0.047187,0.19056,1.414,1.2785,4,37,1
0.10194,0.10134,0.040835,0.19691,1.4203,1.2848,4,37,1
0.091324,0.090724,0.038113,0.19964,1.434,1.2985,4,37,1
0.086362,0.085762,0.041742,0.19601,1.4404,1.3049,4,37,1
0.087658,0.087057,0.040835,0.19691,1.4128,1.2774,4,37,1
0.091432,0.090832,0.03539,0.20236,1.5285,1.393,3,38,1
0.087464,0.086863,0.03539,0.20236,1.4934,1.3579,3,38,1
0.08584,0.085239,0.036298,0.20145,1.5005,1.3651,3,38,1
0.080705,0.080104,0.037205,0.20054,1.5143,1.3789,3,38,1
0.069497,0.068896,0.03902,0.19873,1.4674,1.3319,3,38,1
0.062519,0.061919,0.037205,0.20054,1.3852,1.2497,3,38,1
0.053821,0.053221,0.040835,0.19691,1.3494,1.2139,3,38,1
0.042309,0.041709,0.048094,0.18966,0.73623,0.60076,3,38,1
0.037106,0.036506,0.049002,0.18875,1.041,0.90551,5,36,1
0.04522,0.04462,0.044465,0.19328,0.69966,0.56419,3,38,1
0.05626,0.05566,0.03902,0.19873,1.4075,1.272,3,38,1
0.055626,0.055026,0.03902,0.19873,1.3888,1.2534,3,38,1
0.046026,0.045426,0.043557,0.19419,1.3403,1.2048,3,38,1
0.03726,0.03666,0.051724,0.18603,1.1183,0.98279,3,38,1
0.029168,0.028568,0.060799,0.17695,0.79467,0.6592,4,37,1
0.024126,0.023526,0.057169,0.18058,0.58174,0.44627,4,37,1
0.023803,0.023202,0.051724,0.18603,0.65442,0.51895,4,37,1
0.023653,0.023053,0.054446,0.1833,0.90874,0.77327,4,37,1
0.017341,0.016741,0.060799,0.17695,0.34201,0.20654,5,36,1
0.015498,0.014898,0.062613,0.17514,0.32223,0.18677,5,36,1
0.023018,0.022417,0.050817,0.18693,0.71113,0.57566,3,38,1
0.028525,0.027924,0.041742,0.19601,1.2739,1.1385,3,38,1
0.034338,0.033738,0.039927,0.19782,1.1155,0.98005,3,38,1
0.039077,0.038477,0.037205,0.20054,1.3639,1.2285,3,38,1
0.039604,0.039003,0.037205,0.20054,1.3792,1.2438,3,38,1
0.040888,0.040287,0.044465,0.19328,1.3905,1.255,3,38,1
0.044332,0.043732,0.047187,0.19056,1.3008,1.1654,3,38,1
0.048596,0.047996,0.047187,0.19056,1.433,1.2975,3,38,1
0.051598,0.050997,0.046279,0.19147,1.4153,1.2798,3,38,1
0.052028,0.051428,0.04265,0.1951,1.4312,1.2957,3,38,1
0.055622,0.055021,0.040835,0.19691,1.3812,1.2458,3,38,1
0.056873,0.056273,0.041742,0.19601,1.3675,1.232,3,38,1
0.056559,0.055958,0.047187,0.19056,1.3738,1.2383,3,38,1
0.058881,0.05828,0.047187,0.19056,1.4128,1.2773,3,38,1
0.054523,0.053922,0.045372,0.19238,1.3733,1.2378,3,38,1
0.053445,0.052845,0.052632,0.18512,1.334,1.1985,3,38,1
0.058735,0.058134,0.056261,0.18149,1.3358,1.2003,3,38,1
0.060233,0.059632,0.052632,0.18512,1.3657,1.2303,5,36,1
0.062092,0.061492,0.049002,0.18875,1.4054,1.2699,7,34,1
0.063177,0.062577,0.052632,0.18512,1.4102,1.2747,8,33,1
0.063092,0.062492,0.061706,0.17604,1.2905,1.155,7,34,1
0.065241,0.06464,0.066243,0.17151,1.2379,1.1024,6,35,1
0.070988,0.070388,0.061706,0.17604,1.3145,1.179,10,31,1
0.074673,0.074072,0.065336,0.17241,1.345,1.2095,10,31,1
0.074612,0.074012,0.075318,0.16243,1.3537,1.2182,10,31,1
0.076966,0.076366,0.067151,0.1706,1.385,1.2495,11,30,1
0.079767,0.079167,0.058076,0.17967,1.3993,1.2638,7,34,1
0.078562,0.077961,0.054446,0.1833,1.3657,1.2302,9,32,1
0.074409,0.073809,0.050817,0.18693,1.3586,1.2232,8,33,1
0.073783,0.073183,0.054446,0.1833,1.3974,1.2619,8,33,1
0.075287,0.074686,0.053539,0.18421,1.4088,1.2734,8,33,1
0.074137,0.073537,0.049909,0.18784,1.4187,1.2832,6,35,1
0.072349,0.071748,0.054446,0.1833,1.4211,1.2856,4,37,1
0.067321,0.066721,0.056261,0.18149,1.3778,1.2423,6,35,1
0.062202,0.061601,0.056261,0.18149,1.3275,1.192,6,35,1
0.065174,0.064573,0.060799,0.17695,1.3749,1.2394,7,34,1
0.067506,0.066905,0.064428,0.17332,1.3282,1.1927,7,34,1
0.063795,0.063195,0.058076,0.17967,1.3226,1.1872,7,34,1
0.060169,0.059568,0.041742,0.19601,1.4021,1.2667,4,37,1
0.057461,0.056861,0.03539,0.20236,1.3984,1.2629,3,38,1
0.053781,0.053181,0.040835,0.19691,1.35,1.2145,3,38,1
0.055061,0.054461,0.03539,0.20236,1.2883,1.1528,3,38,1
0.059958,0.059358,0.029946,0.2078,1.343,1.2075,3,38,1
0.063647,0.063047,0.030853,0.2069,1.3307,1.1952,5,36,1
0.067041,0.066441,0.03176,0.20599,1.2835,1.148,5,36,1
0.072383,0.071783,0.040835,0.19691,1.2994,1.164,3,38,1
0.081243,0.080643,0.048094,0.18966,1.2582,1.1227,3,38,1
0.092135,0.091535,0.054446,0.1833,1.3491,1.2136,3,38,1
0.10173,0.10113,0.07078,0.16697,1.0965,0.96103,8,33,1
0.11015,0.10955,0.07441,0.16334,0.74816,0.61269,7,34,1
0.11528,0.11468,0.073503,0.16425,0.55707,0.4216,6,35,1
0.11971,0.11911,0.073503,0.16425,0.49727,0.3618,6,35,1
0.12573,0.12513,0.058076,0.17967,0.72025,0.58478,6,35,1
0.13046,0.12986,0.054446,0.1833,0.58023,0.44477,7,34,1
0.14752,0.14692,0.076225,0.16152,0.78744,0.65197,8,33,1
0.17132,0.17072,0.089837,0.14791,0.86824,0.73277,8,33,1
0.23386,0.23326,0.094374,0.14338,0.78739,0.65192,9,32,1
0.30524,0.30463,0.093466,0.14428,0.50415,0.36868,8,33,1
0.35313,0.35253,0.093466,0.14428,0.43504,0.29957,8,33,1
0.36021,0.35961,0.10436,0.13339,0.51231,0.37684,9,32,1
0.35963,0.35903,0.10436,0.13339,0.53008,0.39461,9,32,1
0.34617,0.34557,0.098004,0.13975,0.42922,0.29375,10,31,1
0.31531,0.31471,0.10345,0.1343,0.46749,0.33202,9,32,1
0.3429,0.3423,0.11343,0.12432,0.50966,0.37419,9,32,1
0.35678,0.35618,0.10889,0.12886,0.57223,0.43676,10,31,1
0.36815,0.36755,0.11071,0.12704,0.97385,0.83838,10,31,1
0.40489,0.40429,0.11525,0.1225,1.097,0.96149,10,31,1
0.41858,0.41798,0.1098,0.12795,1.1456,1.0101,10,31,1
0.42463,0.42403,0.098004,0.13975,1.0737,0.93819,10,31,1
0.41413,0.41353,0.092559,0.14519,0.98139,0.84592,10,31,1
0.3926,0.39199,0.10163,0.13612,0.96173,0.82626,7,34,1
0.38651,0.38591,0.10073,0.13702,0.81719,0.68172,6,35,1
0.39243,0.39183,0.10073,0.13702,0.80168,0.66621,6,35,1
0.3967,0.3961,0.1098,0.12795,0.65177,0.5163,7,34,1
0.40626,0.40566,0.10254,0.13521,0.74112,0.60565,8,33,1
0.41181,0.41121,0.098004,0.13975,0.73036,0.59489,8,33,1
0.40769,0.40709,0.098004,0.13975,0.84067,0.7052,7,34,1
0.39809,0.39749,0.095281,0.14247,0.74834,0.61287,8,33,1
0.38404,0.38344,0.092559,0.14519,0.78779,0.65232,9,32,1
0.37417,0.37357,0.088929,0.14882,0.72675,0.59129,6,35,1
0.37395,0.37335,0.093466,0.14428,0.78846,0.65299,7,34,1
0.37844,0.37784,0.091652,0.1461,0.71454,0.57907,5,36,1
0.37229,0.37169,0.094374,0.14338,0.60577,0.4703,5,36,1
0.35997,0.35937,0.10436,0.13339,0.63867,0.5032,10,31,1
0.35725,0.35665,0.11071,0.12704,0.68187,0.5464,10,31,1
0.36105,0.36045,0.11434,0.12341,0.7518,0.61633,10,31,1
0.36088,0.36028,0.11434,0.12341,0.7614,0.62593,10,31,1
0.34524,0.34464,0.11706,0.12069,0.53361,0.39814,10,31,1
0.32108,0.32048,0.11252,0.12523,0.66229,0.52682,11,30,1
0.3168,0.3162,0.11615,0.1216,0.59597,0.4605,11,30,1
0.31908,0.31848,0.12069,0.11706,0.78417,0.6487,11,30,1
0.32169,0.32109,0.11343,0.12432,0.82737,0.6919,10,31,1
0.34107,0.34047,0.10708,0.13067,1.0212,0.88577,9,32,1
0.3377,0.3371,0.099819,0.13793,0.76108,0.62561,8,33,1
0.32363,0.32303,0.097096,0.14065,0.88833,0.75286,9,32,1
0.32783,0.32723,0.10073,0.13702,0.82679,0.69132,9,32,1
0.31805,0.31745,0.099819,0.13793,0.9245,0.78903,8,33,1
0.3128,0.3122,0.099819,0.13793,0.71508,0.57962,7,34,1
0.29172,0.29112,0.091652,0.1461,0.89984,0.76437,6,35,1
0.27678,0.27618,0.086207,0.15154,0.93459,0.79912,6,35,1
0.26654,0.26594,0.088022,0.14973,0.87577,0.7403,6,35,1
0.24109,0.24048,0.095281,0.14247,1.1678,1.0323,11,30,1
0.22725,0.22665,0.10073,0.13702,1.0406,0.90509,11,30,1
0.21191,0.21131,0.10526,0.13249,0.89268,0.75721,10,31,1
0.20126,0.20066,0.11343,0.12432,0.80504,0.66957,10,31,1
0.19237,0.19177,0.11797,0.11978,1.2499,1.1144,10,31,1
0.18674,0.18614,0.11162,0.12613,1.3093,1.1738,10,31,1
0.18558,0.18498,0.10436,0.13339,0.85657,0.7211,9,32,1
0.1871,0.1865,0.10708,0.13067,1.3319,1.1965,11,30,1
0.1773,0.1767,0.10617,0.13158,1.3261,1.1907,11,30,1
0.16282,0.16222,0.098004,0.13975,1.2834,1.1479,11,30,1
0.16332,0.16272,0.096189,0.14156,1.1863,1.0509,11,30,1
0.15837,0.15777,0.097096,0.14065,1.3116,1.1762,10,31,1
0.14644,0.14584,0.092559,0.14519,1.2703,1.1348,10,31,1
0.15241,0.15181,0.084392,0.15336,1.2029,1.0674,10,31,1
0.16025,0.15965,0.080762,0.15699,1.2484,1.1129,10,31,1
0.15477,0.15417,0.082577,0.15517,1.2142,1.0787,10,31,1
0.15678,0.15618,0.07804,0.15971,1.2279,1.0924,10,31,1
0.15666,0.15606,0.07441,0.16334,1.2369,1.1015,10,31,1
0.14445,0.14385,0.077132,0.16062,1.2539,1.1185,10,31,1
0.14606,0.14546,0.087114,0.15064,1.2919,1.1564,10,31,1
0.14471,0.14411,0.091652,0.1461,1.2738,1.1384,10,31,1
0.13172,0.13112,0.098911,0.13884,1.1283,0.99284,10,31,1
0.13314,0.13254,0.10163,0.13612,1.3471,1.2116,10,31,1
0.13171,0.13111,0.095281,0.14247,1.297,1.1615,10,31,1
0.12163,0.12103,0.097096,0.14065,1.0852,0.94973,9,32,1
0.11018,0.10958,0.10073,0.13702,1.0762,0.94077,10,31,1
0.096174,0.095574,0.097096,0.14065,1.1211,0.98565,10,31,1
0.088115,0.087515,0.10073,0.13702,1.3325,1.197,10,31,1
0.081537,0.080936,0.10436,0.13339,1.2589,1.1234,10,31,1
0.075213,0.074613,0.10163,0.13612,1.2287,1.0932,10,31,1
0.069246,0.068646,0.098911,0.13884,1.2903,1.1549,10,31,1
0.063008,0.062408,0.096189,0.14156,1.2068,1.0713,10,31,1
0.059452,0.058851,0.096189,0.14156,1.2,1.0645,10,31,1
0.058838,0.058238,0.095281,0.14247,1.172,1.0366,10,31,1
0.058783,0.058183,0.090744,0.14701,1.1525,1.017,10,31,1
0.057778,0.057178,0.086207,0.15154,1.093,0.95755,9,32,1
0.056244,0.055643,0.083485,0.15426,1.1038,0.96834,7,34,1
0.055897,0.055297,0.080762,0.15699,1.1373,1.0018,6,35,1
0.057683,0.057083,0.072595,0.16515,1.2312,1.0958,6,35,1
0.060454,0.059853,0.063521,0.17423,1.3208,1.1854,6,35,1
0.062524,0.061924,0.058076,0.17967,1.3821,1.2466,4,37,1
0.063532,0.062932,0.054446,0.1833,1.3412,1.2058,4,37,1
0.06323,0.06263,0.051724,0.18603,1.3443,1.2088,5,36,1
0.062039,0.061439,0.046279,0.19147,1.3396,1.2041,7,34,1
0.061875,0.061275,0.044465,0.19328,1.3634,1.228,7,34,1
0.062443,0.061843,0.046279,0.19147,1.3521,1.2166,9,32,1
0.063418,0.062818,0.045372,0.19238,1.34,1.2046,9,32,1
0.064675,0.064075,0.049909,0.18784,1.3256,1.1901,7,34,1
0.062016,0.061416,0.051724,0.18603,1.3011,1.1657,5,36,1
0.058709,0.058109,0.048094,0.18966,1.3254,1.1899,4,37,1
0.05856,0.05796,0.048094,0.18966,1.3603,1.2248,3,38,1
0.057843,0.057242,0.04265,0.1951,1.4472,1.3117,3,38,1
0.057229,0.056629,0.040835,0.19691,1.4323,1.2968,3,38,1
0.055045,0.054445,0.04265,0.1951,1.3886,1.2532,3,38,1
0.050067,0.049466,0.041742,0.19601,1.4225,1.287,3,38,1
0.046171,0.045571,0.041742,0.19601,1.4404,1.3049,3,38,1
0.044503,0.043902,0.041742,0.19601,1.4213,1.2858,3,38,1
0.043321,0.042721,0.040835,0.19691,1.4773,1.3418,3,38,1
0.043011,0.042411,0.041742,0.19601,1.4589,1.3235,3,38,1
0.041837,0.041236,0.041742,0.19601,1.4374,1.302,3,38,1
0.04002,0.03942,0.039927,0.19782,1.3008,1.1654,3,38,1
0.036877,0.036276,0.03902,0.19873,1.2986,1.1632,3,38,1
0.032159,0.031559,0.041742,0.19601,0.99094,0.85547,3,38,1
0.031113,0.030512,0.041742,0.19601,0.83352,0.69805,3,38,1
0.033385,0.032784,0.04265,0.1951,0.98977,0.8543,3,38,1
0.033355,0.032754,0.049909,0.18784,1.3251,1.1896,3,38,1
0.030905,0.030305,0.052632,0.18512,1.3269,1.1915,3,38,1
0.03026,0.02966,0.049909,0.18784,1.1538,1.0183,3,38,1
0.031382,0.030782,0.049002,0.18875,1.2481,1.1126,3,38,1
0.032371,0.031771,0.050817,0.18693,1.2896,1.1541,3,38,1
0.032275,0.031675,0.052632,0.18512,1.3286,1.1932,3,38,1
0.032223,0.031623,0.053539,0.18421,1.3456,1.2101,4,37,1
0.032024,0.031424,0.054446,0.1833,1.3354,1.1999,4,37,1
0.032602,0.032001,0.053539,0.18421,1.2645,1.129,3,38,1
0.034529,0.033928,0.049909,0.18784,1.3106,1.1752,2,39,1
0.034437,0.033837,0.048094,0.18966,1.2774,1.1419,2,39,1
0.033168,0.032568,0.049909,0.18784,1.2415,1.106,3,38,1
0.034409,0.033809,0.052632,0.18512,1.2678,1.1323,3,38,1
0.03688,0.03628,0.048094,0.18966,1.3444,1.2089,2,39,1
0.04011,0.039509,0.044465,0.19328,1.3944,1.2589,3,38,1
0.041541,0.040941,0.045372,0.19238,1.4582,1.3227,3,38,1
0.040513,0.039913,0.043557,0.19419,1.4238,1.2884,3,38,1
0.038003,0.037403,0.043557,0.19419,1.4198,1.2843,3,38,1
0.034538,0.033938,0.045372,0.19238,1.3376,1.2022,2,39,1
0.03482,0.03422,0.044465,0.19328,1.3522,1.2167,2,39,1
0.035293,0.034692,0.04265,0.1951,1.3429,1.2075,2,39,1
0.033408,0.032808,0.043557,0.19419,1.3081,1.1726,3,38,1
0.033166,0.032566,0.043557,0.19419,1.2622,1.1268,3,38,1
0.034318,0.033718,0.041742,0.19601,1.3282,1.1927,3,38,1
0.034369,0.033769,0.043557,0.19419,1.2888,1.1534,2,39,1
0.035468,0.034868,0.044465,0.19328,1.3303,1.1949,2,39,1
0.039171,0.038571,0.044465,0.19328,1.3595,1.224,3,38,1
0.046526,0.045926,0.041742,0.19601,1.4218,1.2864,3,38,1
0.057639,0.057038,0.036298,0.20145,1.4658,1.3303,3,38,1
0.045603,0.045002,0.034483,0.20327,1.2044,1.0689,3,38,1
0.0092559,0.0086556,0.046279,0.19147,0.18953,0.054059,7,34,0
0.0028554,0.0022551,0.052632,0.18512,0.92609,0.79062,3,38,0
0.0027855,0.0021852,0.054446,0.1833,1.1672,1.0317,3,38,0
0.0025746,0.0019743,0.07441,0.16334,0.85514,0.71967,6,35,0
0.0039362,0.0033359,0.13067,0.10708,0.32564,0.19017,21,20,0
0.0085047,0.0079044,0.15699,0.080762,0.85564,0.72017,3,38,0
0.011639,0.011039,0.15336,0.084392,1.0398,0.90434,9,32,0
0.011217,0.010617,0.18058,0.057169,0.85719,0.72172,14,27,0
0.0095638,0.0089635,0.20508,0.032668,0.55601,0.42054,21,20,0
0.009016,0.0084157,0.20327,0.034483,0.42105,0.28559,25,16,0
0.0084454,0.0078451,0.20871,0.029038,0.40484,0.26937,24,17,0
0.0069448,0.0063445,0.20236,0.03539,0.52166,0.38619,26,15,0
0.0053461,0.0047458,0.1824,0.055354,0.61993,0.48446,12,29,0
0.0042373,0.003637,0.17604,0.061706,0.48493,0.34946,17,24,0
0.0030809,0.0024806,0.18421,0.053539,0.30043,0.16496,17,24,0
0.0024691,0.0018688,0.19601,0.041742,0.35535,0.21988,24,17,0
0.0021781,0.0015779,0.17695,0.060799,0.35116,0.21569,23,18,0
0.0022272,0.0016269,0.15245,0.085299,0.24033,0.10486,17,24,0
0.0021707,0.0015704,0.14701,0.090744,0.26159,0.12612,19,22,0
0.0017172,0.0011169,0.16062,0.077132,0.18665,0.051179,20,21,0
0.0013882,0.00078789,0.16425,0.073503,0.25472,0.11925,21,20,0
0.0012059,0.00060562,0.16697,0.07078,0.14006,0.0045951,22,19,0
0.00099913,0.00039884,0.17514,0.062613,0.36138,0.22591,23,18,0
0.00082502,0.00022473,0.1833,0.054446,0.43141,0.29595,23,18,0
0.0007467,0.00014641,0.18966,0.048094,0.35416,0.21869,23,18,0
0.00080266,0.00020237,0.18966,0.048094,0.30942,0.17395,22,19,0
0.00084979,0.0002495,0.17967,0.058076,0.37748,0.24201,20,21,0
0.00081105,0.00021076,0.18784,0.049909,0.55178,0.41631,19,22,0
0.00076898,0.00016868,0.22595,0.011797,0.32177,0.1863,44,0,0
0.0040824,0.0034821,0.22505,0.012704,0.28132,0.14585,14,30,0
0.023701,0.023101,0.11887,0.11887,1.0356,0.90015,5,39,0
0.046667,0.046067,0.032668,0.20508,1.1516,1.0161,3,41,0
0.064698,0.064098,0.030853,0.2069,1.4084,1.2729,3,41,1
0.072069,0.071469,0.032668,0.20508,1.3671,1.2316,3,41,1
0.078076,0.077476,0.034483,0.20327,1.4309,1.2954,3,41,1
0.089859,0.089258,0.034483,0.20327,1.4474,1.3119,3,41,1
0.099527,0.098927,0.037205,0.20054,1.4658,1.3303,3,41,1
0.10437,0.10377,0.04265,0.1951,1.4375,1.302,3,41,1
0.10634,0.10574,0.048094,0.18966,1.4675,1.332,3,41,1
0.10955,0.10895,0.051724,0.18603,1.4917,1.3562,3,41,1
0.11388,0.11328,0.051724,0.18603,1.4838,1.3483,4,40,1
0.11501,0.11441,0.049909,0.18784,1.4742,1.3387,5,39,1
0.1119,0.1113,0.048094,0.18966,1.4559,1.3205,4,40,1
0.11079,0.11019,0.046279,0.19147,1.4483,1.3128,3,41,1
0.1141,0.1135,0.050817,0.18693,1.5023,1.3668,3,41,1
0.11548,0.11488,0.058984,0.17877,1.5023,1.3668,3,41,1
0.11501,0.1144,0.057169,0.18058,1.4118,1.2764,3,41,1
0.1077,0.1071,0.057169,0.18058,1.2602,1.1247,3,41,1
0.10312,0.10252,0.057169,0.18058,1.2318,1.0963,3,41,1
0.10202,0.10142,0.053539,0.18421,1.0617,0.92628,3,41,1
0.10262,0.10202,0.056261,0.18149,1.0222,0.88672,4,40,1
0.10492,0.10432,0.050817,0.18693,0.97424,0.83877,3,41,1
0.096721,0.096121,0.044465,0.19328,0.91466,0.77919,3,41,1
0.096775,0.096174,0.051724,0.18603,0.98487,0.8494,5,39,1
0.10905,0.10845,0.069873,0.16788,0.80208,0.66661,4,40,1
0.14487,0.14427,0.085299,0.15245,0.74844,0.61297,7,37,1
0.19807,0.19747,0.091652,0.1461,0.42113,0.28566,8,36,1
0.22202,0.22142,0.088929,0.14882,0.36717,0.2317,8,36,1
0.23286,0.23226,0.090744,0.14701,0.60156,0.46609,9,35,1
0.27498,0.27438,0.097096,0.14065,0.39503,0.25956,8,36,1
0.29217,0.29157,0.094374,0.14338,0.6125,0.47243,9,35,1
0.29487,0.29427,0.095281,0.14247,0.58852,0.44845,8,36,1
0.32225,0.32151,0.098911,0.13884,0.63747,0.49741,8,36,1
0.32177,0.32102,0.10163,0.12523,0.71923,0.57917,8,36,1
0.31108,0.31033,0.10436,0.1216,0.50001,0.35995,8,36,1
0.28879,0.28805,0.10163,0.12432,0.35712,0.21705,8,36,1
0.2589,0.25815,0.098004,0.12795,0.44439,0.30433,9,35,1
0.27652,0.27577,0.10345,0.1225,0.28893,0.14887,8,36,1
0.31233,0.31158,0.11162,0.11434,0.39922,0.25916,7,37,1
0.31549,0.31474,0.11162,0.11434,0.4885,0.34843,5,39,1
0.31168,0.31093,0.11343,0.11252,0.51499,0.37492,7,37,1
0.31895,0.3182,0.11615,0.1098,0.31279,0.17273,9,35,1
0.31636,0.31561,0.12613,0.099819,0.37914,0.23908,10,34,1
0.36476,0.36402,0.13249,0.093466,0.37395,0.23389,10,34,1
0.39846,0.39771,0.11887,0.10708,0.4761,0.33604,9,35,1
0.3702,0.36946,0.11887,0.10708,0.51656,0.37649,10,34,1
0.36293,0.36218,0.12704,0.098911,0.40072,0.26066,10,34,1
0.37777,0.37702,0.11797,0.10799,0.2875,0.14744,10,34,1
0.39093,0.39018,0.11252,0.11343,0.33687,0.19681,11,33,1
0.40217,0.40142,0.1216,0.10436,0.33874,0.19868,12,32,1
0.40253,0.40179,0.12341,0.10254,0.48625,0.34618,11,33,1
0.43659,0.43584,0.12069,0.10526,0.69506,0.55499,12,32,1
0.46316,0.46241,0.10889,0.11706,0.87748,0.73742,10,34,1
0.44375,0.443,0.098911,0.12704,0.84192,0.70186,6,38,1
0.42386,0.42311,0.10073,0.12523,0.83346,0.69339,6,38,1
0.36817,0.36742,0.10436,0.1216,0.56107,0.421,11,33,1
0.34485,0.3441,0.10345,0.1225,0.52103,0.38096,11,33,1
0.40104,0.4003,0.089837,0.13612,0.86679,0.72673,6,38,1
0.40694,0.4062,0.098911,0.12704,0.86061,0.72055,8,36,1
0.37965,0.37891,0.10073,0.12523,0.73127,0.59121,6,38,1
0.3476,0.34685,0.097096,0.12886,0.56737,0.4273,6,38,1
0.32434,0.3236,0.11252,0.11343,0.44495,0.30489,12,32,1
0.31287,0.31212,0.11434,0.11162,0.30807,0.168,10,34,1
0.3176,0.31685,0.11434,0.11162,0.29544,0.15538,11,33,1
0.3244,0.32366,0.12432,0.10163,0.42462,0.28456,8,36,1
0.31055,0.3098,0.12341,0.10254,0.39045,0.25039,9,35,1
0.30464,0.30389,0.11978,0.10617,0.43659,0.29653,11,33,1
0.2993,0.29855,0.1216,0.10436,0.52272,0.38265,12,32,1
0.30603,0.30528,0.11706,0.10889,0.73921,0.59914,11,33,1
0.32335,0.32261,0.11706,0.10889,0.85475,0.71468,11,33,1
0.32482,0.32407,0.11797,0.10799,0.80386,0.66379,11,33,1
0.31279,0.31205,0.11887,0.10708,0.66783,0.52777,12,32,1
0.30176,0.30102,0.11525,0.11071,0.52483,0.38477,10,34,1
0.30152,0.30077,0.12523,0.10073,0.46189,0.32182,11,33,1
0.29904,0.29829,0.12886,0.097096,0.56632,0.42625,10,34,1
0.29226,0.29151,0.12069,0.10526,0.70508,0.56501,9,35,1
0.2863,0.28556,0.11887,0.10708,0.47042,0.33035,8,36,1
0.26849,0.26774,0.11434,0.11162,0.69434,0.55428,11,33,1
0.24431,0.24357,0.11615,0.1098,0.62484,0.48477,11,33,1
0.24642,0.24567,0.11706,0.10889,0.61032,0.47025,11,33,1
0.26463,0.26388,0.11887,0.10708,0.5026,0.36254,10,34,1
0.27036,0.26961,0.12069,0.10526,0.77181,0.63174,11,33,1
0.25818,0.25743,0.11615,0.1098,0.60803,0.46797,8,36,1
0.26742,0.26667,0.10708,0.11887,0.95853,0.81846,10,34,1
0.27776,0.27702,0.096189,0.12976,1.036,0.8959,10,34,1
0.27045,0.2697,0.099819,0.12613,1.0326,0.89253,11,33,1
0.27687,0.27612,0.1098,0.11615,0.83451,0.69445,9,35,1
0.26862,0.26787,0.11071,0.11525,0.92594,0.78587,11,33,1
0.27117,0.27043,0.11252,0.11343,0.89364,0.75357,10,34,1
0.28253,0.28178,0.10073,0.12523,0.87421,0.73415,9,35,1
0.29529,0.29454,0.094374,0.13158,0.9373,0.79724,11,33,1
0.30966,0.30892,0.10254,0.12341,1.0523,0.91228,11,33,1
0.29921,0.29846,0.10254,0.12341,0.91221,0.77214,11,33,1
0.29594,0.29519,0.11162,0.11434,0.84435,0.70429,10,34,1
0.29329,0.29254,0.11797,0.10799,1.2018,1.0617,11,33,1
0.27531,0.27456,0.11343,0.11252,0.96247,0.8224,11,33,1
0.24873,0.24798,0.10254,0.12341,1.0497,0.90962,8,36,1
0.23256,0.23181,0.097096,0.12886,1.1429,1.0028,8,36,1
0.21653,0.21579,0.10526,0.12069,1.126,0.98589,9,35,1
0.195,0.19425,0.11525,0.11071,1.3093,1.1692,11,33,1
0.19854,0.1978,0.11887,0.10708,1.0257,0.88565,11,33,1
0.19571,0.19496,0.11252,0.11343,1.0377,0.89765,11,33,1
0.19944,0.19869,0.11071,0.11525,1.1865,1.0464,11,33,1
0.19514,0.19439,0.11434,0.11162,1.1687,1.0286,11,33,1
0.1837,0.18295,0.10889,0.11706,1.2428,1.1028,9,35,1
0.17949,0.17874,0.10526,0.12069,0.88912,0.74906,8,36,1
0.16109,0.16034,0.11343,0.11252,1.107,0.9669,11,33,1
0.13643,0.13568,0.11343,0.11252,1.2512,1.1111,11,33,1
0.12219,0.12145,0.11252,0.11343,0.97531,0.83524,11,33,1
0.11626,0.11551,0.11343,0.11252,1.2816,1.1416,10,34,1
0.10393,0.10319,0.10436,0.1216,1.2377,1.0977,10,34,1
0.090069,0.089322,0.096189,0.12976,1.2222,1.0821,10,34,1
0.082561,0.081814,0.08167,0.14428,1.2434,1.1034,10,34,1
0.083747,0.083001,0.07078,0.15517,1.3154,1.1754,3,41,1
0.090749,0.090002,0.064428,0.16152,1.4071,1.267,3,41,1
0.095708,0.094962,0.050817,0.17514,1.4124,1.2724,3,41,1
