@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.1033,0.041686,0.049002,0.020871,0.037741,0.018201,82,0
0.12514,0.063524,0.038113,0.03176,0.026539,0.0069995,78,0
0.11365,0.052031,0.03902,0.030853,0.032188,0.012648,63,0
0.093211,0.031594,0.053539,0.016334,0.025901,0.0063613,174,0
0.10448,0.042859,0.040835,0.029038,0.026765,0.0072255,174,0
0.089278,0.027661,0.039927,0.029946,0.02518,0.0056402,71,0
0.09676,0.035142,0.045372,0.024501,0.023701,0.0041611,142,0
0.10393,0.042316,0.044465,0.025408,0.024406,0.0048661,42,0
0.080695,0.019078,0.051724,0.018149,0.020565,0.001025,70,0
0.079329,0.017711,0.044465,0.025408,0.021584,0.0020442,66,0
0.089293,0.027676,0.039927,0.029946,0.029667,0.010127,149,0
0.082636,0.021019,0.054446,0.015426,0.024494,0.0049539,43,0
0.11402,0.052402,0.054446,0.015426,0.021125,0.0015854,140,0
0.12963,0.068011,0.036298,0.033575,0.032723,0.013183,150,0
0.10067,0.039053,0.03176,0.038113,0.021546,0.002006,6,0
0.085127,0.02351,0.034483,0.03539,0.021024,0.0014845,22,0
0.09127,0.029653,0.041742,0.028131,0.023778,0.0042382,84,0
0.085462,0.023845,0.04265,0.027223,0.022315,0.0027754,185,0
0.069306,0.007689,0.045372,0.024501,0.026754,0.0072136,163,0
0.072973,0.011355,0.049909,0.019964,0.023921,0.0043816,185,0
0.072391,0.010774,0.063521,0.0063521,0.020059,0.0005189,121,0
0.078099,0.016482,0.058076,0.011797,0.019295,0,108,0
0.072431,0.010814,0.055354,0.014519,0.027085,0.0077901,42,0
0.067106,0.0054889,0.055354,0.014519,0.024115,0.0048198,31,0
0.086262,0.024645,0.033575,0.036298,0.022792,0.0034971,112,0
0.10028,0.038658,0.026316,0.043557,0.018504,0,180,0
0.091404,0.029787,0.045372,0.024501,0.024233,0.0057289,70,0
0.081932,0.020315,0.046279,0.023593,0.021089,0.0025849,86,0
0.072897,0.01128,0.062613,0.0072595,0.024937,0.006433,21,0
0.052417,0,0.069873,0,0.028427,0.0099227,102,0
0.066146,0.013729,0.043557,0.026316,0.018742,0.00023841,39,0
0.071714,0.019296,0.050817,0.019056,0.020328,0.0018243,112,0
0.065131,0.012713,0.058984,0.010889,0.025646,0.0071417,46,0
0.064037,0.01162,0.060799,0.0090744,0.030036,0.011532,105,0
0.073506,0.021089,0.055354,0.014519,0.021769,0.0032656,84,0
0.070156,0.017739,0.069873,0,0.016354,0,151,0
0.078582,0.026165,0.065336,0.0045372,0.019983,0.0036284,166,0
0.10295,0.050537,0.036298,0.033575,0.020377,0.0040222,19,0
0.096557,0.044139,0.049002,0.020871,0.03052,0.014166,119,0
0.098737,0.04632,0.049002,0.020871,0.021675,0.0053208,151,0
0.10319,0.050775,0.041742,0.028131,0.019362,0.003008,149,0
0.086527,0.034109,0.057169,0.012704,0.021768,0.0054134,140,0
0.1003,0.047883,0.045372,0.024501,0.020931,0.0045765,116,0
0.095176,0.042759,0.058076,0.011797,0.022256,0.0059014,35,0
0.063552,0.011135,0.07804,0,0.024148,0.0077935,74,0
0.063307,0.010889,0.069873,0.008167,0.024058,0.0077032,169,0
0.070537,0.01812,0.054446,0.023593,0.027777,0.011423,51,0
0.068963,0.016546,0.043557,0.034483,0.024748,0.0083934,166,0
0.064061,0.011643,0.054446,0.023593,0.027201,0.010846,81,0
0.060174,0.0077565,0.069873,0.008167,0.019018,0.0026637,155,0
0.085428,0.033011,0.058076,0.019964,0.0224,0.0060458,84,0
0.091565,0.039147,0.055354,0.022686,0.026151,0.009797,178,0
0.082281,0.029864,0.061706,0.016334,0.022101,0.0057468,51,0
0.097379,0.044961,0.04265,0.03539,0.025541,0.0091867,190,0
0.092444,0.040027,0.043557,0.034483,0.017546,0.0011913,180,0
0.072987,0.02057,0.053539,0.024501,0.025603,0.0092489,87,0
0.070629,0.018212,0.060799,0.017241,0.023876,0.0075214,42,0
0.094608,0.042191,0.052632,0.025408,0.025566,0.0092113,98,0
0.091076,0.038659,0.052632,0.025408,0.022074,0.00572,44,0
0.065297,0.012879,0.068058,0.0099819,0.022623,0.0062683,43,0
0.06936,0.016942,0.066243,0.011797,0.015043,0,100,0
0.074815,0.022397,0.071688,0.0063521,0.020887,0.0058433,43,0
0.075872,0.023455,0.066243,0.011797,0.019282,0.004239,62,0
0.066168,0.013751,0.054446,0.023593,0.022323,0.0072798,83,0
0.072473,0.020056,0.051724,0.026316,0.030576,0.015532,118,0
0.081035,0.028618,0.040835,0.037205,0.026103,0.01106,152,0
0.077515,0.025098,0.046279,0.03176,0.025605,0.010562,106,0
0.073425,0.021008,0.062613,0.015426,0.029225,0.014182,112,0
0.070569,0.018152,0.061706,0.016334,0.024649,0.0096062,111,0
0.092461,0.040044,0.046279,0.03176,0.02397,0.0089265,41,0
0.11006,0.057639,0.058984,0.019056,0.033564,0.018521,109,0
0.11933,0.066915,0.079855,0,0.042379,0.027336,32,0
0.12241,0.06999,0.080762,0,0.047364,0.032321,34,0
0.10703,0.05461,0.085299,0,0.033748,0.018705,97,0
0.10137,0.04895,0.088022,0,0.034404,0.019361,109,0
0.10947,0.057052,0.075318,0.012704,0.036009,0.020966,143,0
0.10775,0.055334,0.060799,0.027223,0.031119,0.016076,39,0
0.11332,0.060903,0.047187,0.040835,0.027887,0.012844,148,0
0.10372,0.051298,0.048094,0.039927,0.025608,0.010565,59,0
0.090787,0.038369,0.048094,0.039927,0.027729,0.012686,116,0
0.089637,0.037219,0.040835,0.047187,0.028131,0.013088,110,0
0.085506,0.033088,0.043557,0.044465,0.022551,0.0075081,102,0
0.086651,0.034233,0.047187,0.040835,0.025062,0.010019,120,0
0.075602,0.023185,0.063521,0.024501,0.01785,0.0028066,87,0
0.071046,0.018629,0.058984,0.029038,0.02408,0.0090368,89,0
0.073877,0.02146,0.047187,0.040835,0.019997,0.0049537,7,0
0.083085,0.030667,0.046279,0.041742,0.025643,0.010599,91,0
0.082973,0.030556,0.04265,0.045372,0.025094,0.010051,111,0
0.089309,0.036892,0.049909,0.038113,0.019379,0.0043356,137,0
0.094939,0.042522,0.051724,0.036298,0.018751,0.0037079,94,0
0.07557,0.023153,0.055354,0.032668,0.019736,0.0046931,29,0
0.063659,0.011241,0.054446,0.033575,0.021405,0.0063621,83,0
0.065693,0.013276,0.059891,0.028131,0.030112,0.015069,88,0
0.072051,0.019634,0.056261,0.03176,0.020045,0.0050021,144,0
0.073765,0.021347,0.044465,0.043557,0.024241,0.0091975,79,0
0.06849,0.016073,0.052632,0.03539,0.026959,0.011916,75,0
0.077556,0.025138,0.034483,0.053539,0.029526,0.014483,16,0
0.085024,0.032607,0.03539,0.052632,0.018104,0.0030604,55,0
0.094909,0.042492,0.052632,0.03539,0.018652,0.0036087,108,0
0.094326,0.041909,0.041742,0.046279,0.024244,0.0092003,153,0
0.1062,0.053779,0.028131,0.059891,0.022956,0.0079129,44,0
0.10685,0.054436,0.028131,0.059891,0.022156,0.0071128,87,0
0.091502,0.039085,0.036298,0.051724,0.021419,0.006376,30,0
0.093028,0.040611,0.037205,0.050817,0.022156,0.0071125,97,0
0.086601,0.034184,0.029038,0.058984,0.02839,0.013346,144,0
0.11138,0.058965,0.030853,0.057169,0.026764,0.011721,180,0
0.11476,0.062347,0.036298,0.051724,0.025457,0.010414,153,0
0.096726,0.044309,0.047187,0.040835,0.023275,0.0082316,150,1
0.11167,0.059255,0.10526,0,0.061022,0.045979,7,1
0.14884,0.09642,0.15426,0,0.064265,0.049222,7,1
0.17517,0.12275,0.18058,0,0.10883,0.093791,93,1
0.19246,0.14005,0.19328,0,0.18744,0.1724,93,1
0.2217,0.16928,0.17423,0.019056,0.16641,0.15137,94,1
0.23292,0.1805,0.17604,0.017241,0.13396,0.11892,98,1
0.19923,0.14681,0.19782,0,0.071952,0.056908,105,1
0.15912,0.10671,0.16788,0.029946,0.063255,0.048212,8,1
0.13903,0.086612,0.14973,0.048094,0.068302,0.053259,6,1
0.1205,0.068084,0.13339,0.064428,0.04916,0.034117,7,1
0.10839,0.055974,0.087114,0.11071,0.032249,0.017205,8,1
0.090137,0.03772,0.084392,0.11343,0.033642,0.018598,8,1
0.095018,0.0426,0.079855,0.11797,0.023585,0.0085416,49,1
0.096229,0.043812,0.07804,0.11978,0.0396,0.024557,8,1
0.091779,0.039362,0.10526,0.092559,0.04044,0.025396,8,1
0.11148,0.059066,0.14156,0.056261,0.057599,0.042556,196,1
0.13367,0.081254,0.15245,0.045372,0.068049,0.053006,167,1
0.17717,0.12475,0.16697,0.030853,0.078324,0.063281,137,1
0.20926,0.15684,0.19147,0.0063521,0.073773,0.05873,130,1
0.21027,0.15785,0.19873,0,0.087237,0.072194,122,1
0.21145,0.15903,0.2069,0,0.10032,0.085272,114,1
0.21311,0.16069,0.21688,0,0.090913,0.07587,111,1
0.21841,0.16599,0.21869,0,0.06708,0.052037,106,1
0.2325,0.18008,0.21869,0,0.090519,0.075475,104,1
0.24706,0.19464,0.21869,0,0.079743,0.064699,100,1
0.24827,0.19585,0.22868,0,0.13689,0.12185,91,1
0.26501,0.2126,0.23775,0,0.13513,0.12008,91,1
0.27889,0.22647,0.2323,0.0054446,0.16355,0.14851,86,1
0.26556,0.21314,0.22958,0.008167,0.1517,0.13666,84,1
0.2709,0.21848,0.23684,0.00090744,0.16485,0.1498,81,1
0.2801,0.22769,0.22323,0.014519,0.11623,0.10118,87,1
0.27035,0.21794,0.22051,0.017241,0.11741,0.10236,88,1
0.26722,0.21481,0.22595,0.011797,0.16946,0.15441,86,1
0.28459,0.23218,0.23049,0.0072595,0.14026,0.12522,83,1
0.29185,0.23943,0.2314,0.0063521,0.15582,0.14077,184,1
0.31405,0.26163,0.22414,0.013612,0.13865,0.12361,80,1
0.33047,0.27805,0.23593,0.0018149,0.10514,0.090095,180,1
0.33023,0.27781,0.24592,0,0.13199,0.11695,75,1
0.36126,0.30884,0.25136,0,0.21651,0.20147,74,1
0.38655,0.33413,0.24773,0.0036298,0.27073,0.25569,74,1
0.3774,0.32499,0.24319,0.008167,0.28181,0.26677,72,1
0.34917,0.29675,0.2323,0.019056,0.24846,0.23342,72,1
0.32748,0.27507,0.2323,0.019056,0.26269,0.24765,71,1
0.33149,0.27908,0.22686,0.024501,0.26551,0.25047,70,1
0.34266,0.29024,0.21325,0.038113,0.23435,0.2193,69,1
0.36623,0.31381,0.20962,0.041742,0.26416,0.24912,68,1
0.40371,0.35129,0.21688,0.034483,0.29882,0.28378,67,1
0.41968,0.36726,0.21688,0.034483,0.30528,0.29024,66,1
0.41912,0.3667,0.21234,0.03902,0.33204,0.31699,65,1
0.41332,0.3609,0.21234,0.03902,0.29821,0.28317,65,1
0.40604,0.35362,0.21325,0.038113,0.30599,0.29095,66,1
0.3918,0.33938,0.21688,0.034483,0.29774,0.28269,67,1
0.36799,0.31557,0.2069,0.044465,0.24213,0.22709,68,1
0.34547,0.29305,0.19691,0.054446,0.24606,0.23102,69,1
0.34362,0.29121,0.19782,0.053539,0.26675,0.2517,70,1
0.36142,0.309,0.20054,0.050817,0.28595,0.27091,70,1
0.37116,0.31874,0.20327,0.048094,0.24399,0.22895,70,1
0.372,0.31959,0.20508,0.046279,0.23573,0.22068,69,1
0.37141,0.31899,0.20417,0.047187,0.24621,0.23116,70,1
0.36896,0.31654,0.19964,0.051724,0.18877,0.17373,70,1
0.37137,0.31895,0.18421,0.067151,0.24614,0.23109,69,1
0.36643,0.31402,0.16969,0.08167,0.20296,0.18792,69,1
0.3534,0.30098,0.17786,0.073503,0.23549,0.22045,70,1
0.34066,0.28824,0.19147,0.059891,0.25265,0.23761,72,1
0.32117,0.26876,0.20327,0.048094,0.15323,0.13819,75,1
0.30196,0.24955,0.21597,0.03539,0.19661,0.18157,76,1
0.28967,0.23725,0.20871,0.04265,0.22069,0.20565,77,1
0.28086,0.22845,0.19691,0.054446,0.12577,0.11073,80,1
0.26413,0.21171,0.19873,0.052632,0.12795,0.11291,85,1
0.2568,0.20439,0.20417,0.047187,0.12243,0.10739,84,1
0.24893,0.19652,0.19238,0.058984,0.10137,0.086327,89,1
0.23176,0.17934,0.17967,0.071688,0.095345,0.080302,94,1
0.2207,0.16828,0.17332,0.07804,0.085477,0.070433,100,1
0.1995,0.14708,0.16788,0.083485,0.06783,0.052786,115,1
0.18822,0.1358,0.1588,0.092559,0.072521,0.057477,133,1
0.18656,0.13414,0.1588,0.092559,0.18584,0.1708,134,1
0.16893,0.11651,0.17151,0.079855,0.060869,0.045826,10,1
0.15114,0.098724,0.14065,0.11071,0.079526,0.064483,172,1
0.14298,0.090567,0.11887,0.13249,0.074869,0.059826,183,1
0.12685,0.074434,0.11797,0.13339,0.04236,0.027317,18,1
0.11087,0.058453,0.11525,0.13612,0.045791,0.030748,18,1
0.11086,0.058438,0.1098,0.14156,0.031552,0.016509,26,1
0.13594,0.083518,0.12432,0.12704,0.068027,0.052983,190,1
0.19333,0.14091,0.17695,0.07441,0.079523,0.06448,150,1
0.24131,0.1889,0.21869,0.032668,0.083444,0.0684,120,1
0.27908,0.22667,0.22777,0.023593,0.083789,0.068745,104,1
0.30187,0.24945,0.23049,0.020871,0.087543,0.072499,91,1
0.31453,0.26211,0.24682,0.0045372,0.14226,0.12721,85,1
0.34093,0.28851,0.24047,0.010889,0.14183,0.12679,79,1
0.37605,0.32363,0.22414,0.027223,0.12598,0.11094,168,1
0.41448,0.36206,0.21053,0.040835,0.19547,0.18043,72,1
0.4285,0.37608,0.18603,0.065336,0.28939,0.27434,69,1
0.42004,0.36762,0.17786,0.073503,0.31373,0.29868,68,1
0.43481,0.38239,0.17514,0.076225,0.29645,0.28141,68,1
0.45677,0.40435,0.18875,0.062613,0.36252,0.34747,67,1
0.46178,0.40936,0.19328,0.058076,0.28511,0.27007,153,1
0.47095,0.41854,0.17423,0.077132,0.29041,0.27537,153,1
0.47266,0.42025,0.16515,0.086207,0.29887,0.28382,153,1
0.47111,0.4187,0.17241,0.078947,0.30867,0.29363,153,1
0.47947,0.42705,0.17786,0.073503,0.31978,0.30474,153,1
0.47645,0.42403,0.16062,0.090744,0.28101,0.26596,66,1
0.49322,0.4408,0.15517,0.096189,0.40042,0.38538,66,1
0.50136,0.44894,0.1706,0.080762,0.30458,0.28954,65,1
0.49934,0.44692,0.17514,0.076225,0.33151,0.31647,65,1
0.50736,0.45495,0.18149,0.069873,0.34397,0.32892,64,1
0.50358,0.45116,0.1951,0.056261,0.35316,0.33812,63,1
0.49071,0.4383,0.16062,0.090744,0.27819,0.26315,62,1
0.48727,0.43486,0.12613,0.12523,0.16589,0.15085,59,1
0.43472,0.38231,0.12069,0.13067,0.081181,0.066138,65,1
0.28475,0.23233,0.12613,0.12523,0.066185,0.051142,80,1
0.14539,0.092969,0.12523,0.12613,0.067241,0.052198,61,1
0.11227,0.059853,0.10073,0.15064,0.040489,0.025446,60,1
0.24866,0.19624,0.07078,0.18058,0.049889,0.034845,61,1
0.36245,0.31004,0.050817,0.20054,0.10499,0.089948,73,1
0.3509,0.29848,0.044465,0.2069,0.066337,0.051294,79,1
0.32852,0.27611,0.039927,0.21143,0.077283,0.06224,79,1
0.30592,0.2535,0.041742,0.20962,0.060353,0.045309,82,1
0.18778,0.13536,0.056261,0.1951,0.039064,0.024021,87,1
0.11256,0.06014,0.041742,0.20962,0.027939,0.012896,86,1
0.11093,0.05851,0.03539,0.21597,0.020948,0.0059046,123,1
0.063174,0.010757,0.068058,0.1833,0.023853,0.0088096,28,1
0.064607,0.012189,0.078947,0.17241,0.021881,0.0068376,74,1
0.077274,0.024856,0.073503,0.17786,0.039254,0.024211,148,1
0.091421,0.039004,0.076225,0.17514,0.034784,0.01974,83,1
0.10467,0.052255,0.065336,0.18603,0.038279,0.023236,180,0
0.10925,0.056832,0.053539,0.19782,0.036319,0.021275,30,0
0.10277,0.050355,0.058984,0.19238,0.029813,0.014769,146,0
0.088213,0.035796,0.059891,0.19147,0.0304,0.015357,145,0
0.072745,0.020328,0.077132,0.17423,0.029476,0.014433,138,0
0.072333,0.019916,0.069873,0.18149,0.023213,0.0081695,136,0
0.084968,0.032551,0.054446,0.19691,0.027059,0.012015,141,0
0.099921,0.047504,0.054446,0.19691,0.021589,0.0065458,123,0
0.12518,0.072763,0.047187,0.20417,0.021446,0.0064029,86,0
0.14236,0.089947,0.044465,0.2069,0.024169,0.0091257,136,0
0.14283,0.09041,0.03539,0.21597,0.017759,0.0027162,83,0
0.17925,0.12683,0.025408,0.22595,0.026206,0.011163,141,0
0.1787,0.12628,0.021779,0.22958,0.028067,0.013024,164,0
0.18666,0.13424,0.019964,0.2314,0.019026,0.0039826,111,0
0.25535,0.20294,0.016334,0.23503,0.023694,0.0086508,40,0
0.2367,0.18428,0.023593,0.22777,0.023576,0.008533,43,0
0.19201,0.13959,0.023593,0.22777,0.02986,0.014817,56,0
0.17373,0.12131,0.034483,0.21688,0.025303,0.01026,54,0
0.13567,0.083252,0.049002,0.20236,0.025597,0.010554,169,0
0.17318,0.12076,0.034483,0.21688,0.027698,0.012655,42,0
0.17959,0.12717,0.021779,0.22958,0.031719,0.016676,121,0
0.18468,0.13226,0.025408,0.22595,0.023619,0.0085754,129,0
0.16974,0.11733,0.045372,0.20599,0.030848,0.015805,41,0
0.13822,0.0858,0.047187,0.20417,0.020406,0.0053625,30,0
0.13798,0.085566,0.04265,0.20871,0.03343,0.018386,41,0
0.10172,0.049303,0.041742,0.20962,0.02835,0.013306,44,0
0.11672,0.064303,0.023593,0.22777,0.02388,0.0088368,184,0
0.12527,0.072854,0.029946,0.22142,0.022879,0.0078357,107,0
0.10737,0.054952,0.044465,0.2069,0.025702,0.010659,190,0
0.10995,0.057529,0.046279,0.20508,0.020844,0.0058008,181,0
0.10937,0.056953,0.049002,0.20236,0.027267,0.012223,45,0
0.085728,0.033311,0.060799,0.19056,0.023302,0.0082587,132,0
0.07491,0.022493,0.067151,0.18421,0.022367,0.007324,132,0
0.088777,0.036359,0.064428,0.18693,0.021814,0.0067705,104,0
0.087366,0.034949,0.052632,0.19873,0.024355,0.0093116,111,0
0.085672,0.033255,0.051724,0.19964,0.030363,0.015319,130,0
0.082631,0.030214,0.048094,0.20327,0.020131,0.0050872,26,0
0.080291,0.027873,0.040835,0.21053,0.021024,0.0059804,114,0
0.073881,0.021463,0.059891,0.19147,0.022906,0.0078631,10,0
0.076256,0.023838,0.058984,0.19238,0.020142,0.0050987,82,0
0.094757,0.04234,0.036298,0.21506,0.018958,0.0039142,50,0
0.10182,0.049407,0.03176,0.2196,0.024841,0.0097975,47,0
0.093932,0.041514,0.03902,0.21234,0.026755,0.011712,148,0
0.12121,0.068788,0.033575,0.21779,0.024651,0.0096082,82,0
0.1329,0.080487,0.032668,0.21869,0.018676,0.0036329,80,0
0.093932,0.041514,0.053539,0.19782,0.030876,0.015832,26,0
0.07198,0.019563,0.057169,0.19419,0.02336,0.0083171,179,1
0.086724,0.034306,0.056261,0.1951,0.023999,0.0089552,34,1
0.092445,0.040028,0.079855,0.17151,0.029956,0.014912,11,1
0.078427,0.02601,0.1225,0.12886,0.056086,0.041043,169,1
0.079285,0.026867,0.12523,0.12613,0.055893,0.04085,183,1
0.086898,0.034481,0.098004,0.15336,0.03921,0.024167,184,1
0.080565,0.028148,0.10163,0.14973,0.075306,0.060263,177,1
0.090089,0.037671,0.085299,0.16606,0.06357,0.048526,175,1
0.099018,0.046601,0.069873,0.18149,0.056011,0.040967,167,1
0.089682,0.037265,0.091652,0.15971,0.054951,0.039907,160,1
0.085313,0.032895,0.14428,0.10708,0.053469,0.038426,140,1
0.092878,0.04046,0.15154,0.099819,0.08723,0.072186,130,1
0.11635,0.063936,0.12523,0.12613,0.072509,0.057466,124,1
0.14087,0.088457,0.12432,0.12704,0.076468,0.061425,108,1
0.17577,0.12335,0.10799,0.14338,0.05518,0.040137,101,1
0.17516,0.12274,0.11252,0.13884,0.075147,0.060103,88,1
0.15621,0.10379,0.11887,0.13249,0.13529,0.12024,84,1
0.17504,0.12263,0.095281,0.15608,0.16038,0.14534,83,1
0.19742,0.145,0.084392,0.16697,0.16184,0.14679,82,1
0.21274,0.16033,0.088929,0.16243,0.13085,0.1158,80,1
0.21193,0.15951,0.07441,0.17695,0.13978,0.12474,80,1
0.21003,0.15761,0.073503,0.17786,0.13529,0.12024,80,1
0.19933,0.14691,0.084392,0.16697,0.13821,0.12317,82,1
0.19229,0.13987,0.084392,0.16697,0.10116,0.08612,83,1
0.1901,0.13769,0.097096,0.15426,0.099648,0.084605,187,1
0.17433,0.12191,0.092559,0.1588,0.10036,0.085312,186,1
0.1854,0.13298,0.083485,0.16788,0.10719,0.092147,83,1
0.18769,0.13527,0.097096,0.15426,0.11443,0.099392,189,1
0.1855,0.13308,0.092559,0.1588,0.075843,0.0608,81,1
0.19073,0.13831,0.072595,0.17877,0.11747,0.10242,79,1
0.18454,0.13212,0.077132,0.17423,0.11263,0.09759,75,1
0.18485,0.13243,0.080762,0.1706,0.129,0.11396,73,1
0.18104,0.12862,0.076225,0.17514,0.12741,0.11237,72,1
0.18791,0.13549,0.071688,0.17967,0.11833,0.10329,162,1
0.19351,0.1411,0.076225,0.17514,0.10222,0.087177,72,1
0.18915,0.13674,0.10617,0.14519,0.13313,0.11809,73,1
0.18794,0.13552,0.10889,0.14247,0.13935,0.12431,75,1
0.18799,0.13557,0.088022,0.16334,0.10318,0.088136,77,1
0.18942,0.137,0.077132,0.17423,0.11395,0.098906,79,1
0.18768,0.13526,0.066243,0.18512,0.11023,0.095191,81,1
0.17394,0.12152,0.058076,0.19328,0.11168,0.096641,80,1
0.15463,0.10222,0.066243,0.18512,0.14168,0.12664,79,1
0.15808,0.10567,0.077132,0.17423,0.12037,0.10533,79,1
0.17416,0.12175,0.068966,0.1824,0.12308,0.10804,78,1
0.17353,0.12112,0.068058,0.1833,0.12852,0.11348,79,1
0.15517,0.10275,0.078947,0.17241,0.11463,0.099584,78,1
0.15225,0.099837,0.085299,0.16606,0.1318,0.11675,78,1
0.17529,0.12288,0.086207,0.16515,0.1258,0.11075,79,1
0.18746,0.13504,0.080762,0.1706,0.14747,0.13242,79,1
0.18285,0.13043,0.07078,0.18058,0.12092,0.10588,77,1
0.18469,0.13227,0.075318,0.17604,0.12921,0.11417,75,1
0.19518,0.14277,0.083485,0.16788,0.13595,0.12091,75,1
0.20499,0.15258,0.088929,0.16243,0.15095,0.13591,76,1
0.21663,0.16422,0.091652,0.15971,0.17036,0.15532,75,1
0.23076,0.17834,0.085299,0.16606,0.15768,0.14264,75,1
0.2423,0.18988,0.093466,0.15789,0.1881,0.17305,74,1
0.23889,0.18647,0.098911,0.15245,0.16161,0.14656,75,1
0.22255,0.17013,0.10889,0.14247,0.15119,0.13615,79,1
0.2088,0.15638,0.12341,0.12795,0.15021,0.13516,81,1
0.19269,0.14028,0.14428,0.10708,0.080247,0.065204,82,1
0.17847,0.12605,0.15245,0.098911,0.087677,0.072634,193,1
0.17389,0.12147,0.15608,0.095281,0.074912,0.059869,89,1
0.17662,0.1242,0.16788,0.083485,0.078164,0.063121,87,1
0.18535,0.13293,0.16334,0.088022,0.073691,0.058648,88,1
0.18737,0.13495,0.15608,0.095281,0.077771,0.062727,90,1
0.18883,0.13642,0.15336,0.098004,0.081682,0.066638,89,1
0.1922,0.13978,0.16515,0.086207,0.065258,0.050215,87,1
0.18768,0.13526,0.15789,0.093466,0.095049,0.080006,89,1
0.19068,0.13826,0.13884,0.11252,0.10546,0.090416,95,1
0.20588,0.15346,0.13793,0.11343,0.10081,0.08577,95,1
0.20841,0.15599,0.16243,0.088929,0.097995,0.082951,89,1
0.20535,0.14517,0.18512,0.066243,0.12429,0.10925,196,1
0.20834,0.14817,0.16788,0.083485,0.084452,0.069409,90,1
0.20869,0.14851,0.15971,0.091652,0.066534,0.051491,198,1
0.21662,0.15645,0.15517,0.096189,0.087605,0.072562,89,1
