@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.0095716,0,0,1
0.010893,1,18,1
0.0059337,0,0,1
0.011953,1,19,1
0.0060169,0,0,1
0.01018,1,19,1
0.0091521,0,0,1
0.012328,1,19,1
0.017276,1,19,1
0.013675,2,12,1
0.014836,2,5,1
0.01708,2,5,1
0.010974,2,5,1
0.0089561,0,0,1
0.0067775,0,0,1
0.0069557,0,0,1
0.0071588,0,0,1
0.0077669,0,0,1
0.017795,2,6,1
0.012075,1,6,1
0.014214,1,6,1
0.033338,2,7,1
0.033136,2,7,1
0.025774,2,7,1
0.025096,2,6,1
0.040818,4,7,1
0.035256,3,7,1
0.029238,3,7,1
0.029517,3,8,1
0.012568,2,8,1
0.023062,2,8,1
0.042582,3,5,1
0.1124,3,4,1
0.12904,3,6,1
0.10728,3,6,1
0.11322,2,14,1
0.14022,2,14,1
0.13915,3,6,1
0.12934,3,6,1
0.11235,4,8,1
0.12652,5,8,1
0.13598,4,14,1
0.12133,3,14,1
0.11901,3,14,1
0.12268,3,14,1
0.11303,4,14,1
0.11945,5,5,1
0.092734,5,5,1
0.10426,6,7,1
0.099818,5,7,1
0.093899,4,5,1
0.084927,3,7,1
0.076011,3,14,1
0.10101,2,14,1
0.081675,3,10,1
0.073746,3,7,1
0.078604,6,4,1
0.079953,5,4,1
0.048664,5,5,1
0.075435,3,4,1
0.048117,5,4,1
0.081307,4,4,1
0.058951,4,4,1
0.048102,3,7,1
0.05412,5,4,1
0.053525,5,4,1
0.074915,5,4,1
0.073835,4,8,1
0.04654,2,10,1
0.063304,3,7,1
0.065278,3,7,1
0.044401,3,7,1
0.054954,4,7,1
0.065834,3,7,1
0.073271,4,5,1
0.062053,3,7,1
0.057716,3,7,1
0.083352,4,5,1
0.090158,2,6,1
0.042322,4,5,1
0.046742,3,6,1
0.06138,3,7,1
0.049003,3,6,1
0.021028,2,14,1
0.028726,3,13,1
0.012963,1,13,1
0.015184,3,8,1
0.028159,1,13,1
0.027678,2,13,1
0.030372,3,13,1
0.021834,2,13,1
0.046023,3,5,1
0.050686,3,5,1
0.056247,4,4,1
0.069075,4,5,1
0.074755,3,5,1
0.072133,4,5,1
0.063424,4,5,1
0.070666,4,5,1
0.044597,4,5,1
0.053563,4,5,1
0.041124,4,5,1
0.041,4,5,1
0.027745,2,13,1
0.023798,2,12,1
0.034649,3,12,1
0.025311,2,12,1
0.045392,4,5,1
0.037833,4,5,1
0.039005,4,5,1
0.039915,4,5,1
0.049627,4,5,1
0.04146,4,5,1
0.034199,3,12,1
0.018134,1,20,1
0.0094488,0,0,1
0.023059,3,14,1
0.015744,1,19,1
0.013174,2,18,1
0.016378,1,18,1
0.013528,1,18,1
0.0082269,0,0,1
0.011095,1,13,1
0.0071314,0,0,0
0.0036062,0,0,0
0.011205,1,13,0
0.0080247,0,0,0
0.008898,0,0,0
0.0080735,0,0,0
0.0011485,0,0,0
0.0031402,0,0,0
0.010864,1,15,0
0.010853,1,16,0
0.0046011,0,0,0
0.011543,1,18,0
0.008614,0,0,0
0.0051573,0,0,0
0.0035503,0,0,0
0.0038608,0,0,0
0.011287,1,17,0
0.0204,1,13,0
0.017696,1,18,0
0.0106,1,18,0
0.0016558,0,0,0
0.0069066,0,0,0
0.010191,1,18,0
0.0061088,0,0,0
0.0064478,0,0,0
0.0023881,0,0,0
0.010182,1,19,0
0.0068173,0,0,0
0.002292,0,0,0
0.00091794,0,0,0
0.0010804,0,0,0
0.0021864,0,0,0
0.0021517,0,0,0
0.003344,0,0,0
0.0096311,0,0,0
0.015899,1,14,0
0.0097351,0,0,0
0.0059884,0,0,0
0.0086202,0,0,0
0.013907,1,19,0
0.014953,1,19,0
0.011203,1,13,0
0.0077963,0,0,0
0.0087626,0,0,0
0.0083874,0,0,0
0.010225,1,18,0
0.0097979,0,0,0
0.0043896,0,0,0
0.0034462,0,0,0
0.0097909,0,0,0
0.0080823,0,0,0
0.0045076,0,0,0
0.0021322,0,0,0
0.00061266,0,0,0
0.0019084,0,0,0
0.0024559,0,0,0
0.0075505,0,0,0
0.0043547,0,0,0
0.01376,1,14,0
0.002579,0,0,0
0.0028297,0,0,0
0.010118,1,15,0
0.004106,0,0,0
0.0070557,0,0,0
0.0039626,0,0,0
0.0033063,0,0,0
0.0057877,0,0,0
0.0091036,0,0,0
0.0041172,0,0,0
0.006855,0,0,0
0.0056173,0,0,0
0.0028643,0,0,0
0.0029723,0,0,0
0.00040496,0,0,0
0.00064602,0,0,0
0.0052818,0,0,0
0.00050003,0,0,0
0.0011881,0,0,0
0.0011068,0,0,0
0.0019081,0,0,0
0.0026722,0,0,0
0.0010967,0,0,0
0.0033781,0,0,0
0.0012211,0,0,0
0.0085557,0,0,0
0.01066,1,27,0
0.0046774,0,0,0
0.0019783,0,0,0
0.013324,1,18,0
0.028892,1,20,1
0.019941,2,8,1
0.011778,1,19,1
0.0060293,0,0,1
0.0082445,0,0,1
0.0072943,0,0,1
0.0074292,0,0,1
0.01221,1,18,1
0.010734,1,19,1
0.015368,1,25,1
0.01251,2,13,1
0.015124,2,19,1
0.0096484,0,0,1
0.010168,1,18,1
0.0090349,0,0,1
0.015774,3,8,1
0.013225,2,8,1
0.022408,1,18,1
0.013462,4,12,1
0.014157,3,9,1
0.013631,2,18,1
0.022146,3,12,1
0.020708,3,12,1
0.020337,1,18,1
0.023854,3,13,1
0.011761,2,18,1
0.023361,2,13,1
0.031866,3,13,1
0.025196,4,8,1
0.020944,4,8,1
0.031715,5,9,1
0.028255,4,8,1
0.02112,4,8,1
0.01788,3,8,1
0.023624,1,18,1
0.014475,1,18,1
0.007099,0,0,1
0.0077904,0,0,1
0.0105,1,18,1
0.0073296,0,0,1
0.0096537,0,0,1
0.0096449,0,0,1
0.010682,1,31,1
0.016829,3,8,1
0.01033,1,25,1
0.020915,3,8,1
0.011528,1,29,1
0.019871,6,5,1
0.039218,5,5,1
0.038447,3,9,1
0.011556,1,8,1
0.0082765,0,0,0
0.0049891,0,0,0
0.0088322,0,0,0
0.0027199,0,0,0
0.0028412,0,0,0
0.0052623,0,0,0
0.00080501,0,0,0
0.0055328,0,0,0
0.018485,1,9,0
0.044498,2,17,0
0.068206,2,10,0
0.062889,3,7,0
0.032044,4,2,0
0.041006,5,4,0
0.016654,3,2,0
0.01772,2,4,0
0.024765,2,4,0
0.016427,2,4,0
0.019866,3,2,0
0.014529,1,3,0
0.028995,5,9,0
0.010996,1,9,0
0.0083419,0,0,0
0.0029934,0,0,0
0.0019617,0,0,0
0.0051834,0,0,0
0.0038234,0,0,0
0.0049428,0,0,0
0.0071214,0,0,1
0.022843,2,8,1
0.026932,3,9,1
0.020512,4,4,1
0.022715,4,4,1
0.01518,4,4,1
0.0201,4,4,1
0.019548,2,8,1
0.015374,5,4,1
0.011869,2,8,1
0.014865,3,8,1
0.015063,1,31,1
0.026641,4,4,1
0.02136,3,8,1
0.015565,2,8,1
0.015889,2,20,1
0.013642,2,4,1
0.013275,1,4,1
0.015571,3,4,1
0.01431,2,4,1
0.024022,4,4,1
0.020194,3,4,1
0.027947,4,4,1
0.013952,3,4,1
0.025901,3,4,1
0.037238,2,4,1
0.023011,2,18,1
0.023095,3,4,1
0.026336,2,8,1
0.027181,3,4,1
0.024425,1,19,1
0.027752,2,4,1
0.018054,2,18,1
0.020073,2,18,1
0.021913,3,4,1
0.016839,3,7,1
0.020534,2,18,1
0.022396,1,19,1
0.014319,1,18,1
0.023253,3,7,1
0.030545,3,7,1
0.062712,3,7,1
0.064587,3,7,1
0.078028,3,7,1
0.057167,4,7,1
0.098746,4,7,1
0.082784,3,7,1
0.084545,3,7,1
0.1201,2,7,1
0.063542,3,7,1
0.10379,3,7,1
0.1128,4,4,1
0.094403,6,4,1
0.12088,4,10,1
0.11204,4,4,1
0.1212,4,4,1
0.13476,4,4,1
0.099005,7,4,1
0.11314,5,4,1
0.11279,6,4,1
0.12829,6,4,1
0.15882,6,4,1
0.13267,6,7,1
0.11766,7,4,1
0.12261,6,4,1
0.097187,5,7,1
0.14596,6,4,1
0.13379,6,4,1
0.13088,7,4,1
0.13337,4,7,1
0.13857,7,3,1
0.14081,4,6,1
0.1294,6,3,1
0.11543,8,4,1
0.098629,4,3,1
0.10537,6,3,1
0.14067,4,6,1
0.12263,6,3,1
0.11871,6,3,1
0.10339,6,3,1
0.11485,5,3,1
0.090223,4,3,1
0.11482,5,3,1
0.097184,3,7,1
0.18657,4,6,1
0.1726,4,7,1
0.17671,5,7,1
0.13625,4,6,1
0.1701,5,6,1
0.14288,5,6,1
0.11683,5,6,1
0.12591,5,6,1
0.12616,5,6,1
0.11796,5,6,1
0.082924,5,6,1
0.072895,3,6,1
0.058468,4,5,1
0.025994,3,13,1
0.027496,3,13,1
0.020806,3,13,1
0.025626,3,13,1
0.012589,2,13,1
0.032413,2,12,1
0.013402,1,20,1
0.011219,2,13,1
0.010089,1,18,1
0.015693,2,12,1
0.018891,1,20,1
0.024032,2,12,1
0.019539,2,13,1
0.013014,2,11,1
0.013127,1,19,1
0.0036157,0,0,1
0.011849,1,11,1
0.012292,2,20,1
0.015025,1,20,1
0.0090166,0,0,1
0.012792,1,18,1
0.018459,1,18,1
0.017549,2,19,1
0.013135,1,19,1
0.020677,2,19,1
0.011259,1,19,1
0.013215,1,19,1
0.011758,1,19,1
0.014961,1,19,1
0.011231,1,19,1
0.014015,1,19,1
0.0074785,0,0,1
0.0063451,0,0,1
0.0069285,0,0,1
0.011452,1,20,1
0.012111,1,25,1
0.0076966,0,0,1
0.019782,1,19,1
0.01537,1,19,1
0.0065186,0,0,1
0.013657,1,18,1
0.013176,2,19,1
0.011245,1,2,1
0.018515,4,2,1
0.021322,1,18,1
0.011053,1,18,1
0.0033845,0,0,1
0.019611,1,19,1
0.0076325,0,0,1
0.016328,1,18,0
0.010998,1,18,0
0.013686,1,18,0
0.0042518,0,0,0
0.011803,1,30,0
0.0068381,0,0,0
0.0075804,0,0,0
0.0062515,0,0,0
0.0040148,0,0,0
0.0033688,0,0,0
0.0063295,0,0,0
0.0060146,0,0,0
0.008194,0,0,0
0.0075632,0,0,0
0.0066593,0,0,0
0.0034839,0,0,0
0.0056245,0,0,0
0.0051031,0,0,0
0.0055103,0,0,0
0.0035779,0,0,0
0.0094091,0,0,0
0.001589,0,0,0
0.0085718,0,0,0
0.0060313,0,0,0
0.0017858,0,0,0
0.0024701,0,0,0
0.0031762,0,0,0
0.0071387,0,0,0
0.0051859,0,0,0
0.010317,1,20,0
0.0040129,0,0,0
0.0012089,0,0,1
0.0072391,0,0,1
0.0032516,0,0,1
0.0067155,0,0,1
0.0059509,0,0,1
0.0069763,0,0,1
0.0063599,0,0,1
0.0090713,0,0,1
0.0087029,0,0,1
0.0066214,0,0,1
0.0078183,0,0,1
0.0042144,0,0,1
0.0032542,0,0,1
0.0028671,0,0,1
0.0097108,0,0,1
0.0024931,0,0,1
0.003122,0,0,1
0.0075647,0,0,1
0.0034267,0,0,1
0.0016787,0,0,1
0.0043961,0,0,1
0.0063228,0,0,1
0.01233,1,27,1
0.0069605,0,0,1
0.0072672,0,0,1
0.01142,1,20,1
0.0096859,0,0,1
0.014346,1,20,1
0.010571,1,20,1
0.0040558,0,0,1
0.011521,1,20,1
0.0097728,0,0,1
0.016497,2,20,1
0.012825,3,16,1
0.018835,3,16,1
0.013127,1,15,1
0.020143,3,16,1
0.022043,1,20,1
0.025612,4,5,1
0.018176,1,20,1
0.015892,1,19,1
0.027386,3,15,1
0.027037,4,17,1
0.023041,3,15,1
0.017043,1,17,1
0.0048851,0,0,1
0.0057491,0,0,1
0.0004449,0,0,1
0.00059285,0,0,1
0.00090948,0,0,1
0.0085255,0,0,1
0.0069399,0,0,1
0.013576,1,24,0
0.014419,3,12,0
0.0096073,0,0,0
0.0099806,0,0,0
0.012571,1,28,0
0.0067311,0,0,0
0.006832,0,0,0
0.010076,1,19,0
0.0086792,0,0,0
0.013598,1,31,0
0.011783,1,24,0
0.0065567,0,0,0
0.016366,2,11,0
0.0078277,0,0,0
0.0024214,0,0,0
0.0091259,0,0,0
0.0044418,0,0,0
0.012805,1,29,0
0.010785,1,30,0
0.0091396,0,0,1
0.012335,2,13,1
0.013272,3,10,1
0.012587,3,10,1
0.010406,2,11,1
0.0096868,0,0,1
0.0097404,0,0,1
0.014291,1,19,1
0.014799,2,20,1
0.0090963,0,0,1
0.013347,1,19,1
0.0073511,0,0,1
0.0053592,0,0,1
0.017705,1,17,1
0.015251,1,20,1
0.019042,2,11,1
0.013011,1,19,1
0.013115,1,20,1
0.024889,3,11,1
0.016574,1,20,1
0.014863,2,11,1
0.018894,2,12,1
0.0088466,0,0,1
0.019379,3,12,1
0.013057,1,11,1
0.0098688,0,0,1
0.020334,1,19,1
0.0084301,0,0,1
0.0071803,0,0,1
0.017601,2,12,1
0.010559,2,19,1
0.011831,1,19,1
0.0146,1,17,1
0.021757,2,11,1
0.011578,1,32,1
0.0073962,0,0,1
0.0047871,0,0,1
0.0064693,0,0,1
0.011655,1,19,1
0.010382,1,11,1
0.010424,1,27,1
0.0062262,0,0,1
0.014489,1,18,1
0.011711,1,19,1
0.015561,3,11,1
0.013615,1,17,1
0.011728,3,18,1
0.0088129,0,0,1
0.0086444,0,0,1
0.01093,1,18,1
0.007609,0,0,1
0.0085111,0,0,1
0.015057,1,24,0
0.012167,1,31,0
0.0031587,0,0,0
0.0088518,0,0,0
0.0058757,0,0,0
0.0081714,0,0,0
0.0053264,0,0,0
0.0066779,0,0,0
0.017357,2,20,0
0.015014,1,11,0
0.013131,1,26,0
0.01291,1,17,0
0.012356,2,10,0
0.025472,4,11,0
0.025168,5,2,0
0.016995,2,19,0
0.023175,5,2,0
0.0050892,0,0,0
0.012685,2,11,0
0.0070296,0,0,0
0.012406,1,28,0
0.0061865,0,0,0
0.0029893,0,0,0
0.0040428,0,0,0
0.0063549,0,0,1
0.0080201,0,0,1
0.013633,2,19,1
0.024782,3,10,1
0.034788,3,11,1
0.013639,3,11,1
0.017781,1,19,1
0.02021,1,19,1
0.016063,1,19,1
0.012722,1,19,1
0.016405,1,19,1
0.017168,1,19,1
0.014287,1,19,1
0.014016,1,19,1
0.017978,1,20,1
0.012939,2,12,1
0.016713,1,19,1
0.015146,1,19,1
0.021699,2,18,1
0.009779,0,0,1
0.019072,1,19,1
0.019946,1,19,1
0.0068133,0,0,1
0.019954,2,19,1
0.014349,1,19,1
0.017204,1,19,1
0.0079744,0,0,1
0.015027,1,19,1
0.017369,1,19,1
0.013207,2,11,1
0.010326,1,19,1
0.0093572,0,0,1
0.0099003,0,0,1
0.014503,2,19,1
0.018627,2,11,1
0.009982,0,0,1
0.016466,3,6,1
0.017785,3,11,1
0.024912,6,6,1
0.072388,8,3,1
0.020518,6,8,1
0.014512,1,15,1
0.0065492,0,0,1
0.00517,0,0,0
0.0029505,0,0,0
0.00096324,0,0,0
0.00068486,0,0,0
0.0045789,0,0,0
0.0030362,0,0,0
0.0062138,0,0,0
0.015864,2,20,0
0.0026748,0,0,0
0.0058035,0,0,0
0.010992,1,10,0
0.010305,1,10,0
0.0061259,0,0,0
0.006486,0,0,0
0.0079804,0,0,0
0.0047274,0,0,0
0.0073672,0,0,0
0.0062193,0,0,0
0.0045248,0,0,0
0.010921,1,25,0
0.0035646,0,0,0
0.0032395,0,0,0
0.0020463,0,0,0
0.0058345,0,0,0
0.0065163,0,0,0
0.0038251,0,0,1
0.015548,1,17,1
0.029239,2,10,1
0.028124,2,18,1
0.029903,5,5,1
0.019903,1,20,1
0.0098247,0,0,1
0.012345,3,12,1
0.0078224,0,0,1
0.017664,2,23,1
0.0085215,0,0,1
0.014457,1,11,1
0.016347,4,6,1
0.011299,2,19,1
0.010998,1,27,1
0.012062,1,16,1
0.013223,1,15,1
0.014838,1,10,1
0.017278,2,11,1
0.011845,1,11,1
0.020851,3,11,1
0.01314,2,11,1
0.016348,1,19,1
0.012997,1,12,1
0.021928,4,12,1
0.026499,4,5,1
0.018683,4,11,1
0.010541,1,15,1
0.017521,3,6,1
0.017449,3,6,1
0.012074,1,11,1
0.005803,0,0,1
0.0076,0,0,0
0.0019784,0,0,0
0.00067698,0,0,0
0.0045366,0,0,0
0.010432,1,25,0
0.0024743,0,0,0
0.0064555,0,0,0
0.0076506,0,0,0
0.006288,0,0,0
0.010305,1,32,0
0.01564,3,13,0
0.010917,1,13,0
0.01247,1,19,0
0.014046,2,13,0
0.011771,2,9,0
0.008602,0,0,0
0.0090329,0,0,0
0.010235,1,19,0
0.0082426,0,0,0
0.012093,1,20,0
0.0044172,0,0,0
0.0017114,0,0,0
0.0037811,0,0,0
0.0067286,0,0,0
0.0042957,0,0,0
0.0050144,0,0,0
0.0098246,0,0,0
0.0013838,0,0,0
0.0011739,0,0,0
0.00088863,0,0,0
0.00099303,0,0,0
0.0018668,0,0,0
0.0056844,0,0,0
0.0020663,0,0,0
0.00099541,0,0,0
0.0077724,0,0,1
0.013232,3,13,1
0.012927,2,13,1
0.0080003,0,0,1
0.0087655,0,0,1
0.018697,1,15,1
0.0072717,0,0,1
0.010757,1,14,1
0.012554,2,18,1
0.015046,1,19,1
0.007504,0,0,1
0.014137,1,18,1
0.020098,3,4,1
0.014377,2,13,1
0.01523,3,4,1
0.018097,3,12,1
0.017237,4,12,1
0.017859,2,12,1
0.023716,2,12,1
0.020825,3,5,1
0.022309,2,13,1
0.012653,3,5,1
0.021755,2,13,1
0.021968,3,5,1
0.020516,2,5,1
0.018602,3,5,1
0.025349,4,5,1
0.029748,3,5,1
0.025078,3,5,1
0.020661,3,5,1
0.022987,2,5,1
0.016768,3,5,1
0.016886,1,6,1
0.017124,2,6,1
0.016636,2,18,1
0.034643,2,6,1
0.024492,3,6,1
0.025084,2,7,1
0.042783,2,7,1
0.049299,3,7,1
0.036814,3,7,1
0.036847,4,7,1
0.055363,4,7,1
0.051174,3,7,1
0.038772,4,7,1
0.041088,3,7,1
0.033096,2,8,1
0.030784,2,8,1
0.061588,3,5,1
0.10207,3,4,1
0.12626,3,6,1
0.12603,2,14,1
0.11696,2,14,1
0.14824,1,14,1
0.16116,4,6,1
0.15262,2,14,1
0.1366,4,8,1
0.12887,6,7,1
0.13869,4,14,1
0.098391,2,14,1
0.12589,3,14,1
0.11922,4,14,1
0.11995,5,14,1
0.11432,6,5,1
0.084461,4,14,1
0.10182,5,7,1
0.098717,4,6,1
0.091509,4,14,1
0.086854,4,7,1
0.087579,3,14,1
0.089701,3,13,1
0.091378,4,7,1
0.084513,3,7,1
0.080561,5,5,1
0.086354,4,5,1
0.071446,5,5,1
0.076476,3,4,1
0.065899,6,4,1
0.079318,6,4,1
0.062685,5,4,1
0.049155,3,4,1
0.044027,4,4,1
0.077056,5,4,1
0.078074,3,7,1
0.088842,4,4,1
0.056829,4,4,1
0.06486,3,7,1
0.071499,4,8,1
0.059867,4,4,1
0.070611,4,7,1
0.049727,4,7,1
0.078358,4,5,1
0.0682,3,8,1
0.081723,3,8,1
0.082411,4,5,1
0.1015,3,6,1
0.083915,2,6,1
0.081124,2,6,1
0.091746,3,6,1
0.085204,3,6,1
0.040113,1,14,1
0.04861,1,13,1
0.045836,2,13,1
0.05275,1,13,1
0.046615,2,13,1
0.053235,2,13,1
0.063099,2,13,1
0.061573,2,13,1
0.09102,3,4,1
0.082198,3,4,1
0.095032,3,4,1
0.10315,3,4,1
0.096736,3,5,1
0.096079,3,5,1
0.093138,3,5,1
0.092373,3,5,1
0.064921,3,5,1
0.085713,4,5,1
0.074149,4,5,1
0.073964,4,5,1
0.062305,2,13,1
0.06052,2,13,1
0.066171,4,5,1
0.046797,3,13,1
0.063871,4,5,1
0.05721,4,5,1
0.069285,4,5,1
0.072134,4,5,1
0.068922,4,5,1
0.059663,4,5,1
0.048981,4,4,1
0.033316,3,10,1
0.026616,3,10,1
0.042548,5,3,1
0.037139,4,10,1
0.029062,3,10,1
0.028588,2,19,1
0.027972,1,19,1
0.016569,2,13,1
0.02112,2,13,1
0.019218,2,13,0
0.0087,0,0,0
0.0052159,0,0,0
0.0068484,0,0,0
0.0010302,0,0,0
0.00077356,0,0,0
0.00097163,0,0,0
0.0011779,0,0,0
0.0010168,0,0,0
0.0014179,0,0,0
0.0013362,0,0,0
0.0013655,0,0,0
0.00092575,0,0,0
0.0010644,0,0,0
0.00098522,0,0,0
0.0011325,0,0,0
0.0099766,0,0,0
0.028453,3,9,0
0.027136,3,9,0
0.01962,2,13,0
0.0029477,0,0,0
0.010446,1,20,0
0.01796,1,18,0
0.018019,2,13,0
0.015841,1,18,0
0.010847,1,9,0
0.011824,1,19,0
0.0072925,0,0,0
0.0021736,0,0,0
0.003163,0,0,0
0.0040616,0,0,0
0.0019356,0,0,0
0.0026315,0,0,0
0.011307,1,18,0
0.026713,2,13,0
0.027872,3,9,0
0.02438,1,17,0
0.031166,1,17,0
0.033715,1,18,0
0.02406,1,20,0
0.022593,2,13,0
0.020661,2,13,0
0.016485,2,13,0
0.02089,3,9,0
0.016937,2,13,0
0.013282,1,18,0
0.0063084,0,0,0
0.0042449,0,0,0
0.01105,1,18,0
0.019143,1,18,0
0.01853,1,18,0
0.01754,1,18,0
0.0052181,0,0,0
0.0013217,0,0,0
0.00074563,0,0,0
0.001551,0,0,0
0.0010432,0,0,0
0.0012649,0,0,0
0.030518,1,13,0
0.01831,1,13,0
0.016513,1,14,0
0.018944,1,14,0
0.016618,1,14,0
0.01774,1,14,0
0.019172,1,13,0
0.02154,1,13,0
0.024254,1,13,0
0.025749,1,14,0
0.020313,1,13,0
0.021001,1,13,0
0.017051,1,13,0
0.0094345,0,0,0
0.017511,1,13,0
0.015233,1,13,0
0.0072542,0,0,0
0.0041294,0,0,0
0.0032554,0,0,0
0.00085529,0,0,0
0.00074949,0,0,0
0.00088946,0,0,0
0.0018435,0,0,0
0.0025834,0,0,0
0.0038191,0,0,0
0.0010235,0,0,0
0.00097355,0,0,0
0.00095422,0,0,0
0.0014349,0,0,0
0.0015022,0,0,0
0.022448,2,13,0
0.043276,4,3,1
0.020318,5,3,1
0.01524,1,19,1
0.013171,3,4,1
0.012273,1,19,1
0.016135,1,18,1
0.018482,1,19,1
0.01776,1,18,1
0.015068,1,19,1
0.012352,1,13,1
0.013621,2,13,1
0.020424,2,19,1
0.013825,3,13,1
0.017047,3,13,1
0.015629,2,17,1
0.01677,4,3,1
0.01964,4,8,1
0.024213,2,18,1
0.022674,5,3,1
0.020598,4,3,1
0.023533,5,3,1
0.032268,4,3,1
0.027276,4,3,1
0.026203,2,12,1
0.03426,5,3,1
0.017485,2,18,1
0.036964,5,3,1
0.037528,6,3,1
0.034143,6,3,1
0.031319,6,3,1
0.042157,6,4,1
0.039006,6,3,1
0.031411,4,8,1
0.025375,4,8,1
0.025308,3,8,1
0.026062,3,8,1
0.021025,2,8,1
0.016326,2,9,1
0.020012,2,12,1
0.013225,2,12,1
0.02309,2,8,1
0.015005,1,17,1
0.011014,1,17,1
0.025655,4,8,1
0.018656,3,8,1
0.030965,3,8,1
0.023623,2,18,1
0.024963,6,5,1
0.0518,5,5,1
0.0531,4,5,1
0.025055,2,8,1
0.013955,2,8,0
0.013094,1,17,0
0.010149,1,17,0
0.0033962,0,0,0
0.0018362,0,0,0
0.0011325,0,0,0
0.0022865,0,0,0
0.0043161,0,0,0
0.021946,2,9,0
0.035821,2,17,0
0.071994,2,10,0
0.077674,5,2,0
0.043759,6,4,0
0.051192,6,2,0
0.03026,4,3,0
0.035682,3,4,0
0.034609,3,4,0
0.042071,2,4,0
0.033723,2,4,0
0.037681,4,4,0
0.038974,6,4,0
0.030016,4,4,0
0.021722,2,3,0
0.0072301,0,0,0
0.0020137,0,0,0
0.0018805,0,0,0
0.0057272,0,0,0
0.0089615,0,0,0
0.0074334,0,0,1
0.031756,3,8,1
0.037573,4,3,1
0.027984,4,4,1
0.04453,4,4,1
0.029452,4,4,1
0.026511,6,4,1
0.028816,6,4,1
0.024467,6,4,1
0.017647,4,4,1
0.018956,3,8,1
0.021596,4,4,1
0.044954,5,4,1
0.032353,4,4,1
0.02145,4,4,1
0.017711,4,4,1
0.024984,4,4,1
0.023965,3,5,1
0.023981,3,4,1
0.023379,3,4,1
0.027238,4,4,1
0.033249,4,4,1
0.034239,5,4,1
0.028468,3,4,1
0.043219,4,4,1
0.041995,3,4,1
0.032187,4,4,1
0.033523,4,4,1
0.038736,4,4,1
0.033408,4,4,1
0.041127,2,4,1
0.032694,3,4,1
0.020572,4,4,1
0.016877,3,4,1
0.024241,4,4,1
0.020855,4,4,1
0.021399,4,4,1
0.032075,2,4,1
0.029839,3,4,1
0.034071,3,7,1
0.047816,3,7,1
0.084295,3,7,1
0.090266,3,7,1
0.10419,3,7,1
0.080058,4,7,1
0.10202,4,7,1
0.083084,3,7,1
0.088694,3,7,1
0.11362,2,7,1
0.062462,3,7,1
0.10075,4,4,1
0.12742,5,4,1
0.098817,5,4,1
0.11096,4,4,1
0.12168,6,4,1
0.1199,6,4,1
0.13412,6,4,1
0.12554,7,5,1
0.11289,5,4,1
0.12517,6,4,1
0.13281,8,4,1
0.14502,5,4,1
0.13358,5,7,1
0.13004,7,4,1
0.12716,5,7,1
0.11645,7,7,1
0.13634,6,4,1
0.14133,5,7,1
0.12947,7,7,1
0.12348,5,7,1
0.1284,6,3,1
0.14336,5,6,1
0.13656,5,7,1
0.10884,7,4,1
0.095311,7,4,1
0.1085,6,3,1
0.13486,5,4,1
0.12389,7,4,1
0.11572,6,3,1
0.096742,6,3,1
0.12329,4,3,1
0.10097,5,3,1
0.12264,5,3,1
0.12103,4,4,1
0.16531,4,6,1
0.16856,5,7,1
0.17228,6,7,1
0.14282,5,6,1
0.18899,5,6,1
0.15537,5,6,1
0.11475,5,6,1
0.12792,5,6,1
0.10486,5,6,1
0.1092,5,6,1
0.083309,4,6,1
0.082714,3,6,1
0.067447,4,5,1
0.047264,3,13,1
0.033561,3,13,1
0.029897,3,13,1
0.038112,2,13,1
0.023878,2,13,1
0.021671,3,5,1
0.017871,1,18,1
0.015015,1,13,1
0.0316,2,13,1
0.03894,3,13,1
0.033752,3,13,1
0.034481,2,13,1
0.041473,2,13,1
0.031923,3,13,1
0.023471,3,11,1
0.012828,2,11,1
0.018713,2,11,1
0.016891,3,12,1
0.021992,3,11,1
0.018484,2,11,1
0.018455,4,2,1
0.019348,4,2,1
0.026297,6,2,1
0.020939,4,2,1
0.023983,5,2,1
0.022368,3,2,1
0.029031,3,2,1
0.024218,2,2,1
0.025571,2,13,1
0.026041,3,2,1
0.020393,3,2,1
0.020784,2,19,1
0.013302,2,19,1
0.018223,1,19,1
0.01777,1,19,1
0.013253,2,20,1
0.012913,1,19,1
0.025089,1,19,1
0.017919,2,2,1
0.01503,3,2,1
0.021807,4,2,1
0.015076,4,2,1
0.020805,4,2,1
0.029339,5,2,1
0.012535,2,2,1
0.0091146,0,0,1
0.014706,2,13,1
0.025726,1,19,1
0.00084129,0,0,1
0.00030874,0,0,0
0.00038673,0,0,0
0.00047988,0,0,0
0.0016326,0,0,0
0.00074469,0,0,0
0.0012963,0,0,0
0.0010967,0,0,0
0.0010433,0,0,0
0.0014947,0,0,0
0.0080009,0,0,0
0.0094495,0,0,0
0.013907,2,3,0
0.0071491,0,0,0
0.0089368,0,0,0
0.0086018,0,0,0
0.0081805,0,0,0
0.0073558,0,0,0
0.01447,2,3,0
0.013165,1,18,0
0.0077859,0,0,0
0.0069827,0,0,0
0.006073,0,0,0
0.0017752,0,0,0
0.0031764,0,0,0
0.0014558,0,0,0
0.0009187,0,0,0
0.00078108,0,0,0
0.0011984,0,0,0
