@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
2323.2,2200.5,4.9237,0.58534,344.53,258.4,0.86926,0.85179,2,1,0
1275.1,1152.4,5.0792,0.74083,366.06,279.93,0.50351,0.48604,6,5,0
723.93,601.26,5.208,0.86965,646,559.86,0.17064,0.15317,8,7,0
1384.5,1261.9,4.928,0.5897,279.93,193.8,0.22988,0.21241,6,5,0
912.66,789.99,4.8894,0.55108,258.4,172.27,0.2033,0.18583,3,2,0
931.26,808.59,4.9077,0.56937,107.67,21.533,0.27055,0.25308,3,2,0
1055.1,932.42,4.7493,0.411,279.93,193.8,0.58812,0.57065,3,2,0
502.84,380.17,5.008,0.66962,366.06,279.93,0.32361,0.30614,3,2,0
367.15,244.47,4.9846,0.64626,279.93,193.8,0.099815,0.082346,6,5,0
356.43,233.76,4.9791,0.64072,258.4,172.27,0.28805,0.27058,5,4,0
406.94,284.27,4.8688,0.53048,279.93,193.8,0.22613,0.20866,6,5,0
313.9,191.23,4.8174,0.47906,279.93,193.8,0.29914,0.28167,2,1,0
302.05,179.38,4.9368,0.59845,258.4,172.27,0.098033,0.080564,3,2,0
182.16,59.489,4.9979,0.65958,258.4,172.27,0.20591,0.18844,6,5,0
178.2,55.532,5.0168,0.67846,430.66,344.53,0.20371,0.18624,3,2,0
193.03,70.359,4.928,0.5897,258.4,172.27,0.28517,0.2677,4,3,0
33.921,0,5.1715,0.8332,129.2,43.066,0.1734,0.15593,6,5,0
16.921,0,5.2233,0.88496,107.67,21.533,0.12058,0.10311,6,5,0
86.888,69.967,5.1439,0.80554,559.86,473.73,0.38402,0.36655,2,1,0
113.45,96.524,5.0758,0.73746,301.46,215.33,0.28276,0.26529,4,3,0
52.158,35.237,5.2534,0.91501,258.4,172.27,0.2799,0.26243,6,5,0
68.293,51.372,5.1693,0.83098,387.6,301.46,0.12904,0.11157,5,4,0
112.7,95.776,5.0956,0.75726,150.73,64.6,0.22217,0.2047,6,5,0
55.477,38.556,5.2098,0.87142,279.93,193.8,0.17169,0.15423,7,6,0
33.45,16.529,5.2424,0.90404,495.26,409.13,0.17306,0.15559,7,6,0
174.69,157.77,5.182,0.84362,150.73,64.6,0.11726,0.099789,4,3,0
116.48,99.561,5.1471,0.80875,150.73,64.6,0.073675,0.056206,5,4,0
192.29,175.37,5.0331,0.69475,172.27,86.133,0.1473,0.12983,6,5,0
157.28,140.36,5.0374,0.69907,409.13,323,0.33081,0.31334,3,2,0
177.57,160.64,5.0125,0.67417,387.6,301.46,0.13189,0.11442,5,4,0
151.51,134.59,4.9562,0.61791,409.13,323,0.31435,0.29688,4,3,0
123.59,106.67,4.9927,0.65435,581.4,495.26,0.24298,0.22551,4,3,0
119.14,102.22,5.1954,0.85705,387.6,301.46,0.19639,0.17892,6,5,0
119.63,102.71,5.2022,0.8639,236.87,150.73,0.20117,0.1837,6,5,0
194.28,177.36,5.1482,0.80981,387.6,301.46,0.44622,0.42875,2,1,0
228.28,211.36,5.0309,0.69257,409.13,323,0.69675,0.67928,1,0,0
272.08,255.16,5.0806,0.74224,215.33,129.2,0.20088,0.18341,3,2,0
284.37,267.45,5.2145,0.8762,236.87,150.73,0.22691,0.20944,2,1,0
532.38,515.46,5.1944,0.85604,409.13,323,0.35242,0.33495,1,0,0
423.29,406.37,5.1978,0.85942,236.87,150.73,0.37509,0.35762,3,2,0
655.42,638.49,5.0358,0.69746,775.2,689.06,0.72427,0.7068,3,2,0
602.31,585.39,5.1077,0.76935,796.73,710.6,0.81285,0.79539,3,2,0
530.64,513.72,5.1857,0.84737,430.66,344.53,0.58339,0.56592,4,3,0
548.29,531.37,5.2613,0.92295,753.66,667.53,0.52783,0.51037,5,4,1
812.74,795.82,5.0815,0.74314,387.6,301.46,0.71383,0.69636,6,5,1
768.26,751.34,5.0167,0.67838,775.2,689.06,0.88578,0.86831,4,3,1
1171.6,1154.7,4.7868,0.44844,409.13,323,1.0763,1.0589,3,2,1
1819.5,1802.6,4.6792,0.34081,409.13,323,1.3045,1.287,1,0,1
1804.7,1787.7,4.584,0.2457,409.13,323,1.2762,1.2587,1,0,1
1684.8,1667.9,4.5808,0.2425,387.6,301.46,1.115,1.0976,3,2,1
1493,1476.1,4.7383,0.39991,387.6,301.46,0.92609,0.90863,3,2,1
1398.1,1381.2,4.7263,0.38797,387.6,301.46,0.92289,0.90542,1,0,1
1659.6,1642.6,4.6484,0.31004,366.06,279.93,0.8638,0.84633,3,2,1
2280.8,2263.9,4.6697,0.33133,366.06,279.93,0.87388,0.85641,3,2,1
1770.5,1753.6,4.8602,0.52183,366.06,279.93,0.70227,0.6848,3,2,1
1786.8,1769.9,4.6391,0.3008,366.06,279.93,0.94713,0.92966,3,2,1
1708.1,1691.2,4.6799,0.34161,366.06,279.93,0.92375,0.90628,3,2,1
2138.5,2121.6,4.6978,0.35949,366.06,279.93,0.99682,0.97935,3,2,1
2123,2106.1,4.6115,0.27316,387.6,301.46,1.0431,1.0256,1,0,1
1812.5,1795.6,4.587,0.24867,366.06,279.93,0.98309,0.96562,1,0,1
1939.5,1922.6,4.7011,0.36275,366.06,279.93,0.7004,0.68293,2,1,1
1948.5,1931.6,4.8775,0.53913,344.53,258.4,0.78363,0.76616,3,2,1
1940,1923.1,4.8614,0.52307,344.53,258.4,0.85441,0.83694,2,1,1
1371.7,1354.8,4.8189,0.4806,344.53,258.4,0.88792,0.87045,3,2,1
1791.7,1774.8,4.766,0.42769,344.53,258.4,0.92707,0.9096,3,2,1
1495.2,1478.3,4.826,0.48765,344.53,258.4,0.7891,0.77163,3,2,1
2166.9,2150,4.5469,0.16375,344.53,258.4,0.67674,0.65928,2,1,1
2418.4,2401.5,4.5063,0.10882,667.53,581.4,0.56555,0.54808,3,2,1
3115.2,3098.3,4.4077,0.010163,667.53,581.4,0.45162,0.43415,3,2,1
3795.4,3778.5,4.3553,0,516.8,430.66,0.47024,0.45277,2,1,1
3928.3,3911.4,4.3395,0,516.8,430.66,0.78806,0.77059,2,1,1
3390.9,3374,4.5187,0.17918,516.8,430.66,0.67978,0.66231,2,1,1
2035.6,2018.7,4.6912,0.35173,366.06,279.93,0.42958,0.41211,2,1,1
2223.2,2206.3,4.5095,0.17002,344.53,258.4,0.54963,0.53217,3,2,1
1952.3,1935.4,4.6443,0.30481,344.53,258.4,0.81325,0.79578,1,0,1
2131.7,2114.8,4.9938,0.65433,344.53,258.4,0.85042,0.83295,3,2,1
2010.1,1993.2,4.6267,0.28715,689.06,602.93,0.89191,0.87444,3,2,1
1812.7,1795.8,4.7863,0.44675,667.53,581.4,0.82479,0.80732,3,2,1
1879.8,1862.8,4.5491,0.20963,667.53,581.4,1.0592,1.0418,3,2,1
2050.6,2033.6,4.5493,0.20984,344.53,258.4,0.8569,0.83943,3,2,1
2109.3,2092.4,4.7173,0.37775,667.53,581.4,0.62722,0.60975,3,2,1
2546.6,2529.7,4.8874,0.54789,667.53,581.4,0.60456,0.58709,3,2,1
2170.6,2153.7,4.6987,0.35922,344.53,258.4,0.66303,0.64556,2,1,1
1514.5,1497.6,4.8127,0.47323,344.53,258.4,0.89145,0.87398,1,0,1
1772.9,1755.9,4.7768,0.43726,344.53,258.4,0.84072,0.82325,2,1,1
1707.3,1690.4,4.6589,0.31942,344.53,258.4,0.99705,0.97958,2,1,1
2479.9,2463,4.636,0.29648,344.53,258.4,0.89404,0.87657,2,1,1
2014.3,1997.4,4.7198,0.38027,344.53,258.4,0.71534,0.69787,3,2,1
2050.4,2033.4,4.9056,0.56613,344.53,258.4,0.44612,0.42865,3,2,1
2111,2094.1,4.9029,0.56342,323,236.87,0.37158,0.35411,4,3,1
2235.9,2218.9,4.8301,0.49059,323,236.87,0.57757,0.5601,4,3,1
1198.5,1181.6,5.16,0.8205,301.46,215.33,0.49914,0.48167,4,3,1
1426.3,1409.3,5.1953,0.85582,430.66,344.53,0.4981,0.48063,3,2,1
1463,1446.1,4.9661,0.62659,430.66,344.53,0.78257,0.7651,3,2,1
920.84,903.92,5.1329,0.79344,409.13,323,0.61331,0.59584,3,2,0
915.88,898.96,5.0452,0.70571,710.6,624.46,0.38714,0.36967,2,1,0
718.67,701.75,5.1043,0.76484,193.8,107.67,0.15542,0.13795,5,4,0
552.84,535.92,5.1698,0.83031,387.6,301.46,0.14261,0.12514,7,6,0
426.94,410.02,5.2651,0.9256,538.33,452.2,0.17913,0.16166,7,6,0
558.16,541.24,5.1705,0.83101,387.6,301.46,0.33338,0.31591,4,3,0
692.41,675.48,5.1769,0.83736,753.66,667.53,0.37765,0.36018,4,3,0
903.34,886.42,5.0541,0.71463,710.6,624.46,0.54768,0.53022,3,2,0
912.16,895.24,5.0137,0.67414,409.13,323,0.43542,0.41795,4,3,0
835.67,818.74,5.2974,0.95791,258.4,172.27,0.20871,0.19124,7,6,0
1709.9,1693,5.4217,1.0822,215.33,129.2,0.22846,0.211,9,8,0
1034.8,1017.9,5.3506,1.0111,236.87,150.73,0.40626,0.38879,9,8,0
874.28,857.36,5.3651,1.0256,409.13,323,0.34398,0.32651,9,8,0
711.07,694.15,5.3634,1.0239,129.2,43.066,0.18621,0.16874,14,13,0
376.39,359.47,5.4129,1.0734,107.67,21.533,0.067886,0.050416,12,11,0
383.42,366.5,5.2898,0.95031,107.67,21.533,0.37226,0.35479,5,4,0
498.75,481.83,5.0579,0.71837,387.6,301.46,0.67939,0.66192,1,0,0
400.61,383.69,5.2017,0.86223,409.13,323,0.55136,0.53389,1,0,0
228.1,211.18,5.26,0.9205,107.67,21.533,0.30886,0.29139,6,5,0
255.8,238.88,5.3227,0.98317,344.53,258.4,0.23747,0.22,8,7,0
266.9,249.98,5.2795,0.94003,129.2,43.066,0.29801,0.28054,8,7,0
224.35,207.43,5.2064,0.86691,129.2,43.066,0.29057,0.27311,7,6,0
176.55,159.63,5.2524,0.91285,818.26,732.13,0.32806,0.31059,6,5,0
163.6,146.68,5.244,0.9045,215.33,129.2,0.16576,0.14829,7,6,0
138.08,121.16,5.2581,0.91856,129.2,43.066,0.13496,0.11749,6,5,0
164.97,148.05,5.1599,0.82036,409.13,323,0.34902,0.33155,5,4,0
270.76,253.83,5.2315,0.89203,150.73,64.6,0.086145,0.068675,8,7,0
276.41,259.49,5.2023,0.86282,107.67,21.533,0.069501,0.052032,7,6,0
557.14,540.22,4.9107,0.57117,559.86,473.73,0.4696,0.45213,4,3,1
1149,1132.1,4.8004,0.46085,947.46,861.33,0.81818,0.80071,3,2,1
1390,1373.1,4.8875,0.548,710.6,624.46,0.44043,0.42296,2,1,1
1442,1425.1,4.9027,0.56324,387.6,301.46,0.85753,0.84006,3,2,1
1842.1,1825.2,4.7017,0.36223,430.66,344.53,1.2321,1.2146,1,0,1
1692.1,1675.2,4.6781,0.33858,430.66,344.53,1.2675,1.25,2,1,1
1500,1483.1,4.6477,0.30819,430.66,344.53,1.3649,1.3474,2,1,1
1376.4,1359.5,4.7794,0.43987,409.13,323,1.3498,1.3324,1,0,1
1291,1274.1,4.7045,0.36498,409.13,323,1.3898,1.3723,1,0,1
1412.2,1395.3,4.7414,0.40186,409.13,323,1.3942,1.3768,1,0,1
1228.2,1211.3,4.7773,0.43775,387.6,301.46,1.1879,1.1704,5,4,1
1262,1245.1,4.6961,0.35662,387.6,301.46,1.1914,1.1739,3,2,1
1385.8,1368.9,4.7996,0.46012,387.6,301.46,1.1647,1.1472,3,2,1
1128.9,1112,4.6651,0.32557,387.6,301.46,1.1375,1.1201,3,2,1
1194.3,1177.3,4.6672,0.32768,387.6,301.46,1.1117,1.0942,3,2,1
1086.9,1070,4.9014,0.56193,387.6,301.46,0.96582,0.94835,3,2,1
1555,1538.1,4.758,0.41851,366.06,279.93,1.0391,1.0216,3,2,1
1267.6,1250.7,4.8621,0.52262,387.6,301.46,0.88548,0.86801,3,2,1
1302.7,1285.8,4.7855,0.44599,366.06,279.93,1.0606,1.0431,3,2,1
1164.3,1147.4,4.795,0.45552,366.06,279.93,1.0704,1.0529,3,2,1
1254.9,1237.9,4.7801,0.4406,366.06,279.93,1.0664,1.0489,3,2,1
1405.1,1388.1,4.8096,0.47012,387.6,301.46,1.0331,1.0156,5,4,1
1404.1,1387.2,4.9244,0.5849,387.6,301.46,0.98776,0.97029,5,4,1
1287.9,1271,4.9714,0.6319,732.13,646,0.98363,0.96616,3,2,1
1214.5,1197.6,4.9286,0.58914,732.13,646,1.1683,1.1508,3,2,1
1604.6,1587.7,4.7656,0.42609,753.66,667.53,1.2488,1.2314,3,2,1
1732.9,1715.9,4.7556,0.41609,753.66,667.53,1.1626,1.1452,3,2,1
1642.1,1625.2,4.7731,0.43357,753.66,667.53,1.2233,1.2058,3,2,1
1653,1636.1,4.8428,0.50333,753.66,667.53,1.2654,1.2479,3,2,1
1440.6,1423.7,4.8102,0.47068,753.66,667.53,1.2551,1.2376,3,2,1
1373.1,1356.2,4.8714,0.53193,753.66,667.53,1.232,1.2145,3,2,1
1501.7,1484.8,4.8384,0.49891,753.66,667.53,1.2836,1.2661,3,2,1
1790.7,1773.8,4.7248,0.38532,753.66,667.53,1.3141,1.2967,3,2,1
1700.4,1683.5,4.6811,0.34156,753.66,667.53,1.2896,1.2721,3,2,1
1780,1763,4.9561,0.61656,753.66,667.53,1.1534,1.1359,3,2,1
2057.1,2040.2,4.9497,0.61019,753.66,667.53,1.1126,1.0951,3,2,1
2112.9,2096,4.8756,0.53605,753.66,667.53,1.1892,1.1717,5,4,1
1827.7,1810.8,4.9517,0.61221,753.66,667.53,1.1022,1.0848,6,5,1
2107,2090.1,4.9791,0.63957,753.66,667.53,0.90664,0.88917,4,3,1
2360.8,2343.8,4.8815,0.54203,409.13,323,0.98452,0.96705,6,5,1
1873.7,1856.8,5.0185,0.67895,753.66,667.53,0.99502,0.97755,8,7,1
2513.3,2496.4,4.8476,0.50807,409.13,323,1.169,1.1515,5,4,1
1920,1903.1,5.2158,0.87626,387.6,301.46,0.91177,0.8943,3,2,1
2708.9,2691.9,4.9575,0.61795,409.13,323,1.0874,1.0699,2,1,1
1854.8,1837.9,5.1343,0.79476,387.6,301.46,0.86344,0.84598,4,3,1
2893.7,2876.8,5.2923,0.95282,366.06,279.93,0.798,0.78053,8,7,1
3865.7,3848.8,5.2287,0.88918,1055.1,968.99,0.92014,0.90267,8,7,1
5140.4,5123.4,5.1753,0.83578,1055.1,968.99,1.1829,1.1654,9,8,1
5460.5,5443.6,5.1174,0.77794,2454.8,2368.7,1.3067,1.2892,9,8,1
5152.2,5135.3,5.1042,0.76472,2433.3,2347.1,1.309,1.2916,9,8,1
6402.4,6385.5,5.1985,0.859,1055.1,968.99,1.2601,1.2426,9,8,1
6828.3,6811.4,5.2334,0.89391,1055.1,968.99,1.1378,1.1204,6,5,1
7908.5,7891.5,5.2935,0.95395,1055.1,968.99,1.0889,1.0714,9,8,1
8217.5,8200.6,5.2986,0.95911,1076.7,990.53,1.0891,1.0716,9,8,1
9199.6,9182.7,5.2677,0.92816,1076.7,990.53,1.0919,1.0744,9,8,1
9407.2,9390.3,5.3626,1.0231,2454.8,2368.7,0.84196,0.82449,9,8,1
9674.3,9657.4,5.4014,1.0619,2433.3,2347.1,0.42282,0.40535,9,8,1
9667,9650.1,5.3659,1.0264,2433.3,2347.1,0.40045,0.38298,10,9,1
9549.2,9532.2,5.3551,1.0155,2433.3,2347.1,0.80853,0.79106,8,7,1
9979.4,9962.5,5.3921,1.0526,2433.3,2347.1,1.0698,1.0454,8,7,1
10119,10102,5.3649,1.0254,2411.7,2325.6,0.83842,0.81404,9,8,1
10864,10847,5.4214,1.0819,2562.5,2476.3,0.35243,0.32804,11,10,1
9948.7,9931.8,5.328,0.98845,2540.9,2454.8,0.57234,0.54796,9,8,1
9205.3,9188.4,5.2671,0.92764,2540.9,2454.8,0.75885,0.73446,9,8,1
9457.4,9440.4,5.2478,0.90826,2540.9,2454.8,0.6693,0.64492,9,8,1
9249.3,9232.4,5.3024,0.96291,2540.9,2454.8,0.53238,0.50799,11,10,1
9951.3,9934.3,5.364,1.0245,2885.4,2799.3,0.52974,0.50535,11,10,1
10740,10723,5.4747,1.1352,2885.4,2799.3,0.52245,0.49807,12,11,1
10091,10074,5.3743,1.0348,2540.9,2454.8,0.47594,0.45155,11,10,1
10833,10816,5.4447,1.1052,2885.4,2799.3,0.4762,0.45181,11,10,1
10642,10625,5.4782,1.1387,2734.7,2648.6,0.39254,0.36815,14,13,1
10839,10822,5.4993,1.1598,2907,2820.8,0.33099,0.30661,14,13,1
11003,10986,5.5061,1.1666,689.06,602.93,0.32885,0.30446,18,17,1
10355,10338,5.4797,1.1401,3057.7,2971.6,0.37246,0.34807,14,13,1
8791.7,8774.8,5.3225,0.983,3057.7,2971.6,0.92262,0.89823,12,11,1
8579.3,8562.4,5.3731,1.0336,3036.2,2950,1.1016,1.0772,12,11,1
8249.9,8233,5.4366,1.0971,2993.1,2907,0.92215,0.89776,11,10,1
6885.8,6868.8,5.3641,1.0246,2928.5,2842.4,0.99307,0.96869,11,10,1
6169.2,6152.3,5.3235,0.98395,2907,2820.8,1.0322,1.0078,11,10,1
5148.3,5131.3,5.2788,0.93934,2863.9,2777.8,1.091,1.0666,11,10,1
5524.9,5508,5.2941,0.95457,2863.9,2777.8,1.1395,1.1151,11,10,1
5406.9,5390,5.3669,1.0274,2863.9,2777.8,0.99076,0.96638,11,10,1
5261.1,5244.2,5.3828,1.0433,2885.4,2799.3,0.88939,0.86501,11,10,1
5094.4,5077.5,5.2326,0.89305,2907,2820.8,1.0264,1.0021,11,10,1
5868.5,5851.6,5.2519,0.91244,2907,2820.8,1.0859,1.0615,21,20,1
6598.6,6581.7,5.2139,0.8744,5426.4,5340.2,1.1228,1.0984,21,20,1
6662.7,6645.8,5.0515,0.71202,5706.3,5620.2,1.2025,1.1781,20,19,1
6579.8,6562.9,4.9776,0.63809,5706.3,5620.2,1.2162,1.1919,22,21,1
6775.9,6759,5.1398,0.80029,5684.8,5598.6,1.0751,1.0508,21,20,1
6154.2,6137.3,5.1877,0.84822,947.46,861.33,0.90398,0.87959,19,18,1
5028.8,5011.9,5.1094,0.76991,925.93,839.79,1.1697,1.1453,15,14,1
4432,4415,5.0945,0.75503,925.93,839.79,1.2249,1.2006,3,2,1
3713.3,3696.4,5.0698,0.73025,904.39,818.26,1.2488,1.2244,3,2,1
3099.5,3082.6,4.9505,0.61099,882.86,796.73,1.257,1.2326,3,2,1
2897.7,2880.8,4.829,0.48948,861.33,775.2,1.277,1.2527,3,2,1
2757.2,2740.3,4.8013,0.46184,861.33,775.2,1.2229,1.1985,3,2,1
2566.6,2549.7,4.7248,0.38533,839.79,753.66,1.3562,1.3319,3,2,1
2212.5,2195.6,4.843,0.5035,839.79,753.66,1.3042,1.2799,3,2,1
2367.4,2350.5,4.6573,0.31778,839.79,753.66,1.4149,1.3905,3,2,1
2406.2,2389.2,4.6219,0.28239,839.79,753.66,1.4341,1.4097,3,2,1
2101.4,2084.5,4.6165,0.27703,839.79,753.66,1.4585,1.4341,3,2,1
2218.9,2202,4.8515,0.512,839.79,753.66,1.467,1.4426,3,2,1
2434.1,2417.2,4.9775,0.63801,839.79,753.66,1.2446,1.2202,3,2,1
2241.4,2224.5,4.8793,0.53975,861.33,775.2,1.2544,1.23,3,2,1
2159.9,2143,4.8061,0.46661,861.33,775.2,1.3273,1.3029,3,2,1
1732.6,1715.7,4.7558,0.41633,861.33,775.2,1.3876,1.3632,3,2,1
1473.5,1456.6,4.822,0.4825,861.33,775.2,1.3333,1.3089,3,2,1
1526.4,1509.5,4.8509,0.51138,861.33,753.66,1.3602,1.3358,3,2,1
1231.5,1214.6,4.8118,0.47227,861.33,753.66,1.2439,1.2195,3,2,1
1526.6,1509.7,4.9446,0.60507,861.33,753.66,1.018,0.99363,3,2,1
1018.7,1001.8,4.9959,0.65637,839.79,732.13,0.87382,0.84944,3,2,1
1235.6,1218.7,4.8895,0.54996,839.79,732.13,0.9566,0.93221,3,2,1
756.11,739.19,4.936,0.59648,559.86,452.2,0.71492,0.64703,3,2,1
2121.6,2104.7,5.0759,0.73638,990.53,882.86,0.82922,0.76134,4,3,1
3243.4,3226.5,4.7804,0.44091,1033.6,925.93,1.2383,1.1704,4,3,1
1731.3,1714.3,5.106,0.76645,1033.6,925.93,0.61478,0.5469,4,3,1
1359.5,1342.6,5.1581,0.81857,581.4,473.73,0.49338,0.42549,6,5,1
1365.2,1348.3,5.2457,0.90616,839.79,732.13,0.39068,0.32279,6,5,1
1065,1048.1,5.2792,0.93966,1033.6,925.93,0.52331,0.45542,4,3,1
1175.7,1158.8,5.1967,0.85718,581.4,473.73,0.6909,0.62301,4,3,1
1083.1,1066.2,5.3537,1.0142,602.93,495.26,0.62139,0.5535,8,7,1
1376.3,1359.3,5.2701,0.93056,602.93,495.26,0.75993,0.69205,13,12,1
1649.3,1632.4,5.0886,0.74912,602.93,495.26,0.7378,0.66992,12,11,1
1406,1389,5.2855,0.94601,602.93,495.26,0.44405,0.37617,4,3,1
1889.7,1872.7,5.1262,0.78672,990.53,882.86,0.49843,0.43054,3,2,1
1225,1208.1,5.134,0.79446,990.53,882.86,0.39874,0.33085,4,3,1
960.85,943.93,5.1503,0.81078,602.93,495.26,0.34251,0.27462,5,4,1
1077.5,1060.5,5.1208,0.78125,602.93,495.26,0.53487,0.46699,2,1,1
1182.7,1165.8,5.0579,0.7184,602.93,495.26,0.54979,0.4819,2,1,1
656.86,639.94,5.0994,0.75989,602.93,495.26,0.71585,0.64796,4,3,1
934.19,917.27,4.9614,0.62185,602.93,495.26,0.95659,0.8887,2,1,1
1316.5,1299.6,5.1226,0.78314,602.93,495.26,0.53545,0.46757,4,3,1
1126.5,1109.6,5.1817,0.84215,602.93,495.26,0.20854,0.14066,4,3,1
1290.4,1273.4,5.1135,0.77396,602.93,495.26,0.52529,0.4574,2,1,1
1578.8,1561.9,5.0367,0.69717,602.93,495.26,0.37161,0.30372,3,2,1
1532.2,1498.7,4.8939,0.55437,452.2,344.53,0.28256,0.21467,3,2,1
1462.8,1429.3,4.8704,0.53094,236.87,129.2,0.11057,0.04268,3,2,1
1488.2,1454.7,5.0632,0.72373,236.87,129.2,0.26449,0.19661,5,4,1
1310.8,1277.3,4.9977,0.65817,624.46,516.8,0.41504,0.34715,4,3,1
1521.3,1487.9,4.7872,0.44772,473.73,366.06,0.55765,0.48976,3,2,1
2002.3,1968.8,4.7522,0.41272,473.73,366.06,0.48571,0.41783,3,2,1
1968.3,1934.8,4.7925,0.45298,646,538.33,0.6134,0.54551,3,2,1
1800.3,1683.8,4.8699,0.53039,624.46,516.8,0.98411,0.91622,3,2,1
2278,2161.6,4.9526,0.6131,624.46,516.8,0.90608,0.83819,3,2,1
2222,2102.8,5.1634,0.82392,602.93,495.26,0.5216,0.45372,2,1,1
1222.1,1102.9,5.3235,0.98401,473.73,366.06,0.19912,0.13124,7,6,1
1159.4,1040.3,5.2166,0.87712,689.06,581.4,0.29275,0.22486,6,5,0
857.04,737.9,5.1868,0.84724,473.73,366.06,0.2723,0.20441,5,4,0
550.36,431.22,5.2013,0.86179,495.26,387.6,0.38554,0.31765,5,4,0
1464.8,1345.7,5.1865,0.84704,990.53,882.86,0.61433,0.54644,3,2,0
1443.5,1323.8,5.1672,0.82774,990.53,882.86,0.78331,0.71543,3,2,0
1314.4,1176.4,5.3056,0.96609,947.46,839.79,0.43255,0.36467,8,7,0
2632.5,2494.4,5.3698,1.0303,1012.1,904.39,0.37685,0.30897,9,8,0
2990.9,2852.8,5.4007,1.0612,1033.6,925.93,0.40898,0.34109,7,6,0
2665.7,2527.6,5.3877,1.0482,2196.4,2088.7,0.4116,0.34372,8,7,0
2973.2,2835.1,5.3663,1.0268,1119.7,1012.1,0.30022,0.23233,10,9,0
2772.8,2634.7,5.4119,1.0724,1055.1,947.46,0.46818,0.4003,5,4,0
3795.6,3657.5,5.3206,0.98107,1012.1,904.39,0.44053,0.37265,6,5,0
3408.1,3270.1,5.3377,0.99821,990.53,882.86,0.52915,0.46126,8,7,0
2515.5,2377.4,5.4339,1.0944,473.73,366.06,0.37871,0.31083,7,6,0
2321.7,2183.6,5.4278,1.0883,1033.6,925.93,0.36124,0.29335,10,9,0
1928.1,1790,5.3983,1.0587,452.2,344.53,0.22535,0.15746,10,9,0
1137.8,999.73,5.4868,1.1473,172.27,64.6,0.25662,0.18874,10,9,0
1018.2,880.15,5.3903,1.0508,452.2,344.53,0.21475,0.14687,10,9,0
1109.7,971.63,5.3621,1.0226,667.53,559.86,0.23553,0.16765,9,8,0
1190.6,1052.5,5.2674,0.92788,452.2,344.53,0.45397,0.38609,6,5,0
1206.5,1068.4,5.1962,0.85673,452.2,344.53,0.44868,0.38079,5,4,0
850.36,712.28,5.3827,1.0432,689.06,581.4,0.30905,0.24116,8,7,0
2478.5,2340.4,5.1725,0.833,1399.7,1292,0.59148,0.52359,6,5,0
2040.4,1902.3,5.1526,0.81312,1399.7,1292,0.55063,0.48275,5,4,0
2017.2,1879.2,5.2538,0.91428,366.06,258.4,0.37383,0.30594,8,7,0
1298.8,1160.7,5.1615,0.82199,990.53,882.86,0.50547,0.43759,6,5,0
889.55,751.47,5.1533,0.81376,473.73,366.06,0.36842,0.30053,11,10,0
2279.1,2141,5.3059,0.96637,1033.6,925.93,0.41832,0.35044,7,6,0
2948.3,2810.2,5.2099,0.87041,990.53,882.86,0.47135,0.40346,7,6,0
2260.9,2122.8,5.1899,0.85044,1012.1,904.39,0.44959,0.38171,4,3,0
1634,1495.9,5.2189,0.87935,1012.1,904.39,0.34762,0.27973,5,4,0
1540.4,1402.3,5.1812,0.8417,1012.1,904.39,0.28947,0.22158,6,5,1
1584.8,1446.7,5.3809,1.0414,882.86,775.2,0.23818,0.1703,11,10,1
2159.6,2021.5,5.3205,0.98103,1550.4,1442.7,0.32849,0.26061,8,7,1
1409.8,1271.7,5.3362,0.99667,1270.5,1162.8,0.31716,0.24928,7,6,1
1602.7,1464.7,5.2191,0.87955,667.53,559.86,0.71762,0.64973,3,2,1
1360.8,1222.7,5.1841,0.84463,689.06,581.4,0.95172,0.88383,3,2,1
1484.5,1346.4,5.0973,0.75775,689.06,581.4,1.0605,0.99259,3,2,1
1430,1291.9,5.0777,0.73815,689.06,581.4,1.2314,1.1635,3,2,1
1744.1,1606,4.9416,0.60214,710.6,602.93,1.2511,1.1832,3,2,1
1718.4,1580.4,4.8804,0.54093,710.6,602.93,1.2661,1.1982,3,2,1
1656,1517.9,4.8129,0.47337,689.06,581.4,1.2728,1.2049,3,2,1
1576.9,1438.9,4.7698,0.26029,689.06,581.4,1.2286,1.1607,3,2,1
1395.9,1257.8,4.7643,0.25477,689.06,581.4,1.0832,1.0153,3,2,1
1168.7,1030.6,4.8984,0.38893,689.06,581.4,1.1168,1.0489,3,2,1
1265.4,1127.3,4.6767,0.12755,689.06,581.4,1.1619,1.094,3,2,1
1073.3,935.24,4.7388,0.18969,689.06,581.4,1.0964,1.0285,3,2,1
1450.6,1312.5,4.7838,0.23464,710.6,602.93,1.1531,1.0852,3,2,1
1348.8,1210.8,4.6888,0.1397,710.6,602.93,1.1945,1.1266,3,2,1
1288.1,1150,4.6525,0.10333,710.6,602.93,1.1668,1.099,3,2,1
