@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.45445,0.37768,0.12069,0.012704,0.084379,0.074591,72,1
0.44861,0.37184,0.12613,0.0072595,0.075925,0.066136,73,1
0.44138,0.36461,0.14882,0,0.090785,0.080997,72,1
0.43225,0.35548,0.16515,0,0.08764,0.077851,73,1
0.42804,0.35127,0.14701,0.018149,0.11675,0.10696,74,1
0.4277,0.35093,0.13249,0.032668,0.14228,0.13249,78,1
0.42011,0.34334,0.14428,0.020871,0.13987,0.13008,78,1
0.40087,0.3241,0.13249,0.032668,0.14033,0.13055,82,1
0.36966,0.29289,0.13612,0.029038,0.12671,0.11692,82,1
0.3411,0.26433,0.15426,0.010889,0.096198,0.086409,86,1
0.34338,0.26661,0.13249,0.032668,0.13528,0.1255,87,1
0.33323,0.25646,0.12523,0.039927,0.10272,0.092936,88,1
0.31397,0.2372,0.11615,0.049002,0.096203,0.086414,88,1
0.31085,0.23408,0.098911,0.066243,0.13157,0.12178,86,1
0.31188,0.23511,0.10708,0.058076,0.21452,0.20473,84,1
0.34458,0.26781,0.13975,0.025408,0.22146,0.21167,85,1
0.36991,0.29314,0.18058,0,0.27041,0.26062,86,1
0.3872,0.31043,0.1824,0,0.32872,0.31893,87,1
0.40169,0.32492,0.16515,0.017241,0.33711,0.32732,87,1
0.3838,0.30703,0.14973,0.032668,0.29828,0.2885,87,1
0.35668,0.27991,0.12523,0.057169,0.21561,0.20582,89,1
0.33772,0.26095,0.098004,0.084392,0.19898,0.18919,92,1
0.31708,0.24031,0.080762,0.10163,0.16309,0.1533,94,1
0.29256,0.21579,0.068058,0.11434,0.12158,0.11179,97,1
0.28343,0.20666,0.056261,0.12613,0.1268,0.11701,101,1
0.27776,0.20099,0.049909,0.13249,0.12414,0.11435,104,1
0.27159,0.19482,0.043557,0.13884,0.13098,0.12119,105,1
0.25738,0.18061,0.03902,0.14338,0.1062,0.09641,107,1
0.23735,0.16058,0.038113,0.14428,0.087121,0.077332,109,1
0.26662,0.18985,0.03539,0.14701,0.11417,0.10438,109,1
0.29206,0.21529,0.033575,0.14882,0.10756,0.097771,107,1
0.27229,0.19552,0.03902,0.14338,0.097079,0.08729,108,1
0.24907,0.1723,0.038113,0.14428,0.098639,0.08885,109,1
0.25062,0.17385,0.03539,0.14701,0.074533,0.064745,108,1
0.25866,0.18189,0.03902,0.14338,0.081234,0.071445,105,1
0.24018,0.16341,0.040835,0.14156,0.088315,0.078526,106,1
0.20847,0.1317,0.044465,0.13793,0.09109,0.081302,106,1
0.22299,0.14622,0.041742,0.14065,0.094155,0.084366,105,1
0.22711,0.15034,0.034483,0.14791,0.087598,0.077809,105,1
0.19617,0.1194,0.03176,0.15064,0.08539,0.075601,104,1
0.17775,0.10098,0.03539,0.14701,0.081105,0.071316,106,1
0.21144,0.13467,0.021779,0.16062,0.072151,0.062363,108,1
0.19897,0.1222,0.019056,0.16334,0.069433,0.059644,111,1
0.12767,0.050904,0.036298,0.1461,0.065545,0.055756,111,1
0.13493,0.058163,0.034483,0.14791,0.062483,0.052695,109,1
0.17877,0.102,0.020871,0.16152,0.058714,0.048926,108,1
0.16881,0.092037,0.019056,0.16334,0.058805,0.049016,106,1
0.14319,0.066423,0.021779,0.16062,0.048516,0.038728,105,1
0.16502,0.088248,0.016334,0.16606,0.05633,0.046542,106,1
0.15961,0.082838,0.033575,0.14882,0.0497,0.039912,106,1
0.15277,0.076003,0.03902,0.14338,0.052602,0.042813,101,1
0.16061,0.083836,0.029038,0.15336,0.052771,0.042982,100,1
0.15122,0.074451,0.030853,0.15154,0.059018,0.049229,100,1
0.2009,0.12413,0.022686,0.15971,0.060169,0.050381,99,1
0.20422,0.12745,0.017241,0.16515,0.062382,0.052594,97,1
0.15718,0.08041,0.021779,0.16062,0.057725,0.047936,96,1
0.16683,0.090064,0.016334,0.16606,0.050999,0.04121,99,1
0.1864,0.10963,0.008167,0.17423,0.061637,0.051849,98,1
0.18395,0.10718,0.008167,0.17423,0.05793,0.048141,97,1
0.16015,0.083381,0.016334,0.16606,0.045686,0.035898,97,1
0.16253,0.085763,0.027223,0.15517,0.049912,0.040124,98,1
0.14065,0.063875,0.025408,0.15699,0.058717,0.048928,98,1
0.13883,0.06206,0.019964,0.16243,0.060409,0.05062,99,1
0.17189,0.095125,0.018149,0.16425,0.064476,0.054688,99,1
0.17275,0.095982,0.019056,0.16334,0.054897,0.045108,100,1
0.14925,0.072484,0.017241,0.16515,0.052456,0.042668,101,1
0.12876,0.051991,0.016334,0.16606,0.059769,0.04998,99,1
0.13795,0.061176,0.020871,0.16152,0.059547,0.049759,99,1
0.14934,0.072575,0.030853,0.15154,0.069435,0.059647,95,1
0.1432,0.066428,0.036298,0.1461,0.067381,0.057592,95,1
0.12897,0.052195,0.030853,0.15154,0.064215,0.054426,96,1
0.16885,0.09208,0.027223,0.15517,0.072614,0.062826,93,1
0.21172,0.13495,0.028131,0.15426,0.079886,0.070097,91,1
0.2042,0.12743,0.03539,0.14701,0.079128,0.06934,92,1
0.17941,0.10264,0.036298,0.1461,0.077412,0.067623,92,1
0.15693,0.08016,0.023593,0.1588,0.031627,0.021839,93,1
0.14224,0.065472,0.027223,0.15517,0.0089729,0,107,1
0.12255,0.045779,0.030853,0.15154,0.010824,0.0018513,87,0
0.1386,0.061829,0.019964,0.16243,0.0090838,0.00011083,85,0
0.18649,0.10972,0.008167,0.17423,0.0097544,0.00078149,151,0
0.17957,0.1028,0.0099819,0.17241,0.010991,0.002018,72,0
0.12858,0.051814,0.019964,0.16243,0.0090835,0.00011056,104,0
0.14405,0.067285,0.012704,0.16969,0.010711,0.0017379,33,0
0.15258,0.075807,0.0045372,0.17786,0.01607,0.0070972,63,0
0.11135,0.034583,0.016334,0.16606,0.014161,0.0051876,92,0
0.1041,0.027326,0.045372,0.13702,0.011431,0.0024585,117,0
0.12617,0.049402,0.041742,0.14065,0.013139,0.0041659,107,0
0.13721,0.060439,0.011797,0.1706,0.012325,0.0033523,129,0
0.15493,0.07816,0.00090744,0.18149,0.019032,0.010059,95,0
0.15417,0.0774,0.021779,0.16062,0.010655,0.0016824,39,0
0.13418,0.057408,0.029038,0.15336,0.015005,0.0060324,27,0
0.13647,0.059704,0.0099819,0.17241,0.016382,0.0074086,25,0
0.13611,0.059338,0.0027223,0.17967,0.01309,0.0041172,71,0
0.128,0.051227,0.016334,0.16606,0.012936,0.0039628,133,0
0.11951,0.042738,0.019056,0.16334,0.01176,0.0027875,84,0
0.14036,0.063586,0.017241,0.16515,0.012245,0.0032719,60,0
0.13593,0.059164,0.016334,0.16606,0.012264,0.0032906,112,0
0.12116,0.044392,0.019964,0.16243,0.012259,0.003286,92,0
0.13203,0.055256,0.017241,0.16515,0.010657,0.0016836,83,0
0.15089,0.074121,0.026316,0.15608,0.014096,0.0051226,65,0
0.17509,0.098319,0.027223,0.15517,0.015294,0.0063212,132,0
0.18495,0.10818,0.010889,0.17151,0.014419,0.0054461,109,0
0.1605,0.083732,0.027223,0.15517,0.013587,0.004614,62,0
0.14047,0.063698,0.023593,0.1588,0.010748,0.0017748,26,0
0.13769,0.060918,0.010889,0.17151,0.009907,0.00093405,42,0
0.16288,0.086112,0.014519,0.16788,0.015464,0.0064913,67,0
0.1755,0.098728,0.0099819,0.17241,0.013629,0.0046557,58,0
0.13626,0.059487,0.028131,0.15426,0.010471,0.0014983,97,0
0.10567,0.028904,0.034483,0.14791,0.016425,0.0074524,101,1
0.11225,0.035475,0.012704,0.16969,0.016696,0.0077229,78,1
0.15027,0.0735,0.019056,0.16334,0.01404,0.0050675,93,1
0.16852,0.091753,0.020871,0.16152,0.022191,0.013218,97,1
0.16979,0.093018,0.020871,0.16152,0.046886,0.037913,82,1
0.18377,0.107,0.023593,0.1588,0.069401,0.060428,77,1
0.19785,0.12109,0.019964,0.16243,0.061958,0.052985,78,1
0.18768,0.11091,0.027223,0.15517,0.066021,0.057048,77,1
0.1783,0.10153,0.032668,0.14973,0.065077,0.056104,75,1
0.19545,0.11868,0.029946,0.15245,0.06561,0.056637,76,1
0.2011,0.12433,0.026316,0.15608,0.069269,0.060296,77,1
0.17559,0.098818,0.030853,0.15154,0.061858,0.052885,80,1
0.16981,0.093042,0.037205,0.14519,0.054422,0.045449,78,1
0.20012,0.12335,0.029038,0.15336,0.056401,0.047428,78,1
0.19555,0.11878,0.024501,0.15789,0.061253,0.05228,78,1
0.18321,0.10644,0.023593,0.1588,0.054323,0.04535,78,1
0.19563,0.11886,0.019964,0.16243,0.055939,0.046966,75,1
0.20094,0.12417,0.024501,0.15789,0.057213,0.04824,73,1
0.19474,0.11797,0.024501,0.15789,0.051375,0.042402,72,1
0.17592,0.099152,0.023593,0.1588,0.05206,0.043087,73,1
0.18032,0.10355,0.026316,0.15608,0.051288,0.042315,71,1
0.19891,0.12214,0.020871,0.16152,0.052816,0.043843,72,1
0.22023,0.14346,0.017241,0.16515,0.047289,0.038316,75,1
0.21066,0.1339,0.022686,0.15971,0.0546,0.045628,72,1
0.19106,0.11429,0.022686,0.15971,0.046232,0.037259,70,1
0.18811,0.11134,0.024501,0.15789,0.056288,0.047315,70,1
0.17356,0.096792,0.025408,0.15699,0.054183,0.04521,71,1
0.18132,0.10455,0.020871,0.16152,0.052368,0.043395,71,1
0.19298,0.11621,0.023593,0.1588,0.054005,0.045032,73,1
0.19789,0.12112,0.021779,0.16062,0.047895,0.038922,74,1
0.19571,0.11894,0.021779,0.16062,0.046965,0.037992,75,1
0.21217,0.1354,0.034483,0.14791,0.042516,0.033543,83,1
0.20963,0.13286,0.033575,0.14882,0.040511,0.031538,87,1
0.17897,0.1022,0.019056,0.16334,0.041546,0.032573,88,1
0.16915,0.092376,0.015426,0.16697,0.046757,0.037784,90,1
0.18135,0.10458,0.018149,0.16425,0.045287,0.036314,90,1
0.18596,0.10919,0.027223,0.15517,0.046172,0.037199,90,1
0.18502,0.10825,0.029946,0.15245,0.043526,0.034553,89,1
0.1867,0.10993,0.024501,0.15789,0.053283,0.04431,89,1
0.20183,0.12506,0.024501,0.15789,0.045355,0.036382,93,1
0.20648,0.12971,0.040835,0.14156,0.034254,0.025281,98,1
0.18285,0.10608,0.044465,0.13793,0.036394,0.027421,100,1
0.15878,0.069372,0.03176,0.15064,0.036234,0.027262,100,1
0.13706,0.041559,0.028131,0.15426,0.023366,0.014393,100,1
0.12686,0.031361,0.014519,0.16788,0.020311,0.011338,35,1
0.13267,0.037166,0.0099819,0.17241,0.012868,0.0038947,117,1
0.14817,0.052667,0.021779,0.16062,0.011221,0.0022483,54,1
0.16432,0.068814,0.017241,0.16515,0.012104,0.0031307,156,1
0.18093,0.085422,0.013612,0.16878,0.011618,0.0026446,50,1
0.1464,0.050899,0.016334,0.16606,0.014014,0.0050406,124,1
0.11179,0.016282,0.012704,0.16969,0.012593,0.0036198,145,1
0.13945,0.043943,0.0045372,0.17786,0.016995,0.0080225,79,1
0.13578,0.040273,0.0063521,0.17604,0.014899,0.0059257,71,0
0.1048,0.0092939,0.027223,0.15517,0.020368,0.011395,132,0
0.13756,0.042053,0.023593,0.1588,0.016955,0.0079821,19,0
0.16689,0.071384,0.0027223,0.17967,0.018171,0.0091976,86,0
0.15078,0.055274,0.013612,0.16878,0.013324,0.0043513,120,0
0.12321,0.027705,0.021779,0.16062,0.014504,0.0055309,25,0
0.10891,0.013407,0.008167,0.17423,0.017352,0.0083789,88,0
0.14094,0.045433,0.008167,0.17423,0.016518,0.0075448,47,0
0.1443,0.048799,0.029038,0.15336,0.017259,0.0082864,58,0
0.11674,0.021238,0.027223,0.15517,0.011751,0.0027785,75,0
0.11211,0.016605,0.0090744,0.17332,0.014531,0.005558,75,0
0.1131,0.017596,0.0099819,0.17241,0.012106,0.0031326,120,0
0.12199,0.026483,0.011797,0.1706,0.018897,0.0099242,95,0
0.13487,0.039369,0.016334,0.16606,0.011608,0.0026353,41,0
0.14245,0.046947,0.011797,0.1706,0.015311,0.0063378,82,0
0.14661,0.051104,0.011797,0.1706,0.016677,0.0077036,57,0
0.14544,0.049942,0.027223,0.15517,0.016389,0.0074159,83,0
0.15292,0.057419,0.019964,0.16243,0.01755,0.008577,34,0
0.14562,0.050113,0.010889,0.17151,0.022731,0.013758,119,0
0.148,0.052496,0.017241,0.16515,0.037316,0.028344,110,1
0.18103,0.085528,0.028131,0.15426,0.036083,0.02711,96,1
0.23075,0.13525,0.024501,0.15789,0.062751,0.053778,80,1
0.23423,0.13872,0.019964,0.16243,0.072401,0.063428,72,1
0.21318,0.11768,0.024501,0.15789,0.070111,0.061138,66,1
0.20341,0.10791,0.021779,0.16062,0.051277,0.042304,63,1
0.20128,0.10578,0.026316,0.15608,0.046012,0.037039,65,1
0.21055,0.11505,0.029038,0.15336,0.05255,0.043577,71,1
0.20138,0.10588,0.025408,0.15699,0.050935,0.041962,74,1
0.21145,0.11595,0.024501,0.15789,0.045124,0.036151,76,1
0.21425,0.11875,0.022686,0.15971,0.057727,0.048754,77,1
0.22123,0.12572,0.017241,0.16515,0.047799,0.038826,79,1
0.22813,0.13262,0.012704,0.16969,0.051178,0.042205,79,1
0.18761,0.092104,0.021779,0.16062,0.047346,0.038373,83,1
0.17157,0.076063,0.03176,0.15064,0.043847,0.034874,82,1
0.18323,0.087726,0.029946,0.15245,0.046198,0.037225,79,1
0.18674,0.091239,0.022686,0.15971,0.046448,0.037475,77,1
0.18945,0.093944,0.025408,0.15699,0.056676,0.047703,76,1
0.20598,0.11048,0.024501,0.15789,0.069905,0.060932,76,1
0.21138,0.11587,0.025408,0.15699,0.061413,0.05244,77,1
0.18497,0.089466,0.028131,0.15426,0.058979,0.050006,74,1
0.19265,0.097151,0.018149,0.16425,0.06547,0.056497,76,1
0.20211,0.1066,0.026316,0.15608,0.069253,0.06028,77,1
0.18938,0.093878,0.034483,0.14791,0.058141,0.049168,78,1
0.19053,0.095028,0.022686,0.15971,0.047388,0.038415,82,1
0.19037,0.094867,0.018149,0.16425,0.054839,0.045866,83,1
0.21364,0.11814,0.016334,0.16606,0.048176,0.039203,83,1
0.22394,0.12843,0.014519,0.16788,0.050403,0.04143,85,1
0.20071,0.10521,0.032668,0.14973,0.045156,0.036183,85,1
0.19121,0.095706,0.032668,0.14973,0.048172,0.039199,86,1
0.19411,0.09861,0.020871,0.16152,0.039242,0.030269,86,1
0.18717,0.09167,0.021779,0.16062,0.050959,0.041986,86,1
0.17,0.074499,0.018149,0.16425,0.044494,0.035521,88,1
0.18473,0.089223,0.03902,0.14338,0.046861,0.037888,88,1
0.18572,0.090212,0.058076,0.12432,0.043174,0.034201,82,1
0.19126,0.095757,0.039927,0.14247,0.048022,0.039049,83,1
0.22256,0.12706,0.017241,0.16515,0.046366,0.037393,84,1
0.20627,0.11077,0.012704,0.16969,0.041422,0.032449,86,1
0.17264,0.077133,0.025408,0.15699,0.046732,0.037759,85,1
0.19369,0.098188,0.030853,0.15154,0.040731,0.031758,86,1
0.2184,0.1229,0.019964,0.16243,0.051177,0.042204,87,1
0.20648,0.11098,0.018149,0.16425,0.054335,0.045362,84,1
0.18481,0.089304,0.020871,0.16152,0.055637,0.046664,83,1
0.18869,0.09319,0.03176,0.15064,0.049215,0.040242,84,1
0.18765,0.092148,0.030853,0.15154,0.045783,0.03681,87,1
0.18387,0.088369,0.015426,0.16697,0.047869,0.038896,89,1
0.17515,0.079642,0.028131,0.15426,0.048208,0.039235,90,1
0.16799,0.072488,0.040835,0.14156,0.047007,0.038034,91,1
0.20132,0.10582,0.024501,0.15789,0.051605,0.042632,92,1
0.18753,0.092022,0.017241,0.16515,0.038677,0.029704,93,1
0.14428,0.048778,0.018149,0.16425,0.033977,0.025004,103,1
0.14535,0.049843,0.011797,0.1706,0.021815,0.012842,118,1
0.14201,0.046506,0.008167,0.17423,0.012372,0.0033989,96,0
0.12421,0.028705,0.0054446,0.17695,0.010718,0.0017452,103,0
0.10636,0.01086,0.010889,0.17151,0.012498,0.0035251,92,0
0.13015,0.034645,0.008167,0.17423,0.010598,0.0016247,37,0
0.14701,0.051509,0.0027223,0.17967,0.015931,0.0069585,111,0
0.15444,0.05894,0.0054446,0.17695,0.016664,0.0076911,65,0
0.14372,0.048219,0.025408,0.15699,0.013264,0.0042909,65,0
0.1206,0.016504,0.024501,0.15789,0.013425,0.0044516,114,0
0.1197,0.0156,0.033575,0.14882,0.020488,0.011515,129,0
0.11665,0.012557,0.047187,0.13521,0.012043,0.0030697,89,0
0.12105,0.016959,0.032668,0.14973,0.015883,0.0069102,122,0
0.14332,0.039221,0.019056,0.16334,0.017836,0.0088634,60,0
0.15887,0.054773,0.008167,0.17423,0.017025,0.0080519,79,0
0.15196,0.047862,0.036298,0.1461,0.021067,0.012094,83,0
0.14614,0.042043,0.03539,0.14701,0.017684,0.0087109,5,0
0.13866,0.034564,0.011797,0.1706,0.017414,0.0084415,90,0
0.12831,0.024217,0.017241,0.16515,0.015791,0.0068176,23,0
0.11179,0.0076919,0.016334,0.16606,0.010755,0.0017824,70,0
0.13081,0.026709,0.010889,0.17151,0.013294,0.0043211,121,0
0.15342,0.049324,0.008167,0.17423,0.014835,0.0058623,111,0
0.13394,0.029847,0.0063521,0.17604,0.012246,0.0032726,118,0
0.1369,0.0328,0.010889,0.17151,0.013049,0.0040756,79,0
0.1366,0.032503,0.010889,0.17151,0.012686,0.0037132,118,0
0.12434,0.02024,0.013612,0.16878,0.017129,0.0081565,93,0
0.12239,0.018289,0.017241,0.16515,0.012807,0.0038343,127,1
0.16144,0.057346,0.021779,0.16062,0.028141,0.019168,91,1
0.19505,0.09095,0.029038,0.15336,0.058241,0.049268,75,1
0.18559,0.081492,0.039927,0.14247,0.071036,0.062063,71,1
0.18983,0.085738,0.036298,0.1461,0.077847,0.068874,65,1
0.21211,0.10801,0.020871,0.16152,0.05854,0.049567,61,1
0.20574,0.10164,0.029946,0.15245,0.052823,0.04385,65,1
0.18136,0.077262,0.03539,0.14701,0.057297,0.048324,68,1
0.16721,0.063114,0.026316,0.15608,0.049708,0.040735,72,1
0.18643,0.082331,0.029946,0.15245,0.054262,0.045289,75,1
0.21015,0.10606,0.023593,0.1588,0.054996,0.046024,75,1
0.18874,0.084639,0.017241,0.16515,0.052713,0.04374,74,1
0.17109,0.066996,0.026316,0.15608,0.054871,0.045898,73,1
0.19347,0.089374,0.023593,0.1588,0.057147,0.048174,72,1
0.20325,0.099154,0.023593,0.1588,0.061005,0.052032,72,1
0.19839,0.09429,0.023593,0.1588,0.067339,0.058366,75,1
0.19841,0.094311,0.022686,0.15971,0.063061,0.054088,75,1
0.21026,0.10616,0.027223,0.15517,0.065799,0.056826,74,1
0.22008,0.11599,0.020871,0.16152,0.057839,0.048867,75,1
0.21169,0.1076,0.019056,0.16334,0.05678,0.047808,75,1
0.20589,0.1018,0.028131,0.15426,0.064189,0.055216,76,1
0.21171,0.10762,0.027223,0.15517,0.061406,0.052433,75,1
0.20462,0.10053,0.027223,0.15517,0.05816,0.049187,76,1
0.18069,0.076591,0.03176,0.15064,0.056401,0.047428,77,1
0.17543,0.071338,0.023593,0.1588,0.065679,0.056706,77,1
0.21077,0.10667,0.022686,0.15971,0.052204,0.043231,77,1
0.21769,0.1136,0.030853,0.15154,0.056963,0.04799,77,1
0.18725,0.083159,0.029038,0.15336,0.063404,0.054431,77,1
0.19266,0.088566,0.027223,0.15517,0.066115,0.057142,77,1
0.20837,0.10427,0.025408,0.15699,0.045097,0.036125,79,1
0.21064,0.10655,0.024501,0.15789,0.05177,0.042797,79,1
0.20223,0.098129,0.034483,0.14791,0.055611,0.046639,82,1
0.18095,0.076854,0.029946,0.15245,0.050791,0.041818,83,1
0.17779,0.073695,0.034483,0.14791,0.043622,0.034649,88,1
0.18751,0.083415,0.039927,0.14247,0.041083,0.03211,89,1
0.18487,0.08077,0.03902,0.14338,0.035925,0.026952,93,1
0.18599,0.081893,0.050817,0.13158,0.038232,0.029259,93,1
0.20095,0.096858,0.046279,0.13612,0.041185,0.032212,99,1
0.19439,0.090291,0.048094,0.1343,0.031195,0.022222,100,1
0.17992,0.075821,0.048094,0.1343,0.028697,0.019724,27,1
0.15456,0.050465,0.019056,0.16334,0.021957,0.012984,41,1
0.12008,0.015981,0.008167,0.17423,0.017305,0.0083318,88,1
0.10423,0.0001351,0.018149,0.16425,0.014859,0.0058865,147,1
0.11519,0.011097,0.010889,0.17151,0.015936,0.0069633,40,0
0.13877,0.03467,0.00090744,0.18149,0.014565,0.0055925,76,0
0.12393,0.019836,0.026316,0.15608,0.010416,0.0014432,19,0
0.12723,0.023131,0.049002,0.13339,0.012995,0.0040225,103,0
0.16096,0.056859,0.027223,0.15517,0.011602,0.0026295,106,0
0.16911,0.065016,0.011797,0.1706,0.014901,0.0059285,47,0
0.13861,0.034517,0.010889,0.17151,0.016867,0.0078938,40,0
0.10276,0,0.012704,0.16969,0.015599,0.0066264,6,0
0.13501,0.032252,0.011797,0.1706,0.014619,0.0056459,118,0
0.1578,0.055041,0.0027223,0.17967,0.014138,0.0051655,59,0
0.12516,0.022397,0.0036298,0.17877,0.014185,0.0052124,127,0
0.12238,0.019619,0.008167,0.17423,0.013019,0.0040456,114,0
0.15836,0.055594,0.011797,0.1706,0.012831,0.0038577,23,0
0.15496,0.052201,0.0099819,0.17241,0.015559,0.0065858,68,0
0.13063,0.027867,0.0036298,0.17877,0.019685,0.010712,106,0
0.11752,0.014759,0.016334,0.16606,0.013736,0.0047635,124,0
0.16167,0.058904,0.015426,0.16697,0.014393,0.0054197,78,0
0.17716,0.074398,0.0063521,0.17604,0.014639,0.0056657,117,0
0.13164,0.028882,0.022686,0.15971,0.013977,0.0050037,99,0
0.10432,0.0015613,0.027223,0.15517,0.010397,0.001424,117,0
0.12171,0.018945,0.015426,0.16697,0.017411,0.0084385,77,0
0.15084,0.048077,0.0054446,0.17695,0.014215,0.0052416,53,0
0.15669,0.053931,0.0018149,0.18058,0.011015,0.0020422,117,0
0.15088,0.048114,0.010889,0.17151,0.010365,0.0013924,44,0
0.15144,0.048675,0.0099819,0.17241,0.012035,0.0030623,89,0
0.16782,0.065058,0.0063521,0.17604,0.02151,0.012537,94,1
0.17232,0.069561,0.016334,0.16606,0.042401,0.033428,87,1
0.18062,0.077861,0.017241,0.16515,0.060269,0.051296,79,1
0.20035,0.097584,0.024501,0.15789,0.065297,0.056324,69,1
0.20965,0.10688,0.030853,0.15154,0.077464,0.068491,64,1
0.23404,0.13128,0.028131,0.15426,0.057821,0.048848,60,1
0.23032,0.12755,0.034483,0.14791,0.05814,0.049167,63,1
0.22982,0.12706,0.033575,0.14882,0.054564,0.045591,65,1
0.22495,0.12219,0.029038,0.15336,0.060147,0.051174,71,1
0.20524,0.10248,0.029946,0.15245,0.050733,0.04176,72,1
0.20828,0.10552,0.019964,0.16243,0.046884,0.037911,80,1
0.18971,0.086946,0.049002,0.13339,0.038236,0.029263,84,1
0.18425,0.081486,0.075318,0.10708,0.040834,0.031861,84,1
0.20587,0.10311,0.048094,0.1343,0.032842,0.02387,86,1
0.19596,0.093202,0.038113,0.12704,0.034362,0.025389,84,1
0.16951,0.066752,0.032668,0.11706,0.042715,0.033742,86,1
0.18399,0.081225,0.022686,0.10254,0.044315,0.035342,91,1
0.24113,0.13836,0.036298,0.061706,0.043653,0.03468,92,1
0.21901,0.11624,0.036298,0.044465,0.04231,0.033337,89,1
0.15506,0.052299,0.058076,0.017241,0.047922,0.038949,89,1
0.18955,0.086787,0.054446,0.020871,0.045697,0.036724,89,1
0.21291,0.11014,0.016334,0.058984,0.045661,0.036688,87,1
0.19211,0.089348,0.020871,0.054446,0.051387,0.042414,88,1
0.17846,0.075695,0.032668,0.04265,0.048722,0.039749,89,1
0.21635,0.11359,0.028131,0.047187,0.043544,0.034571,89,1
0.20519,0.10242,0.029946,0.045372,0.047722,0.038749,94,1
0.17084,0.068078,0.030853,0.044465,0.036111,0.027138,106,1
0.1473,0.044534,0.03176,0.043557,0.036934,0.027961,97,1
0.10587,0.0031056,0.051724,0.023593,0.032381,0.023408,87,1
0.12086,0.018098,0.038113,0.037205,0.028088,0.019115,85,1
0.1147,0.011935,0.029038,0.046279,0.018415,0.0094424,81,1
0.086649,0,0.033575,0.041742,0.015137,0.0061637,103,1
0.16172,0.07507,0.013612,0.061706,0.012263,0.0032897,125,0
0.17306,0.086408,0.0063521,0.068966,0.014701,0.0057285,82,0
0.1218,0.035153,0.0090744,0.066243,0.010328,0.0013551,121,0
0.098904,0.012254,0.013612,0.061706,0.011286,0.0023135,129,0
0.12842,0.041773,0.010889,0.064428,0.011676,0.002703,32,0
0.13634,0.049686,0.0099819,0.065336,0.012948,0.0039752,49,0
0.12806,0.041409,0.010889,0.064428,0.0099675,0.00099452,94,0
0.14651,0.059857,0.010889,0.064428,0.015363,0.0063904,109,0
0.11382,0.027168,0.024501,0.050817,0.015736,0.0067632,58,0
0.090398,0.0037492,0.026316,0.049002,0.019215,0.010242,70,0
0.08955,0.0029006,0.025408,0.049909,0.020199,0.011226,48,0
0.1053,0.018653,0.021779,0.053539,0.015731,0.0067578,75,0
0.12187,0.035226,0.008167,0.067151,0.017797,0.0088245,41,0
0.14798,0.061329,0.011797,0.063521,0.014554,0.0055807,118,0
0.14411,0.057457,0.025408,0.049909,0.014431,0.0054579,116,0
0.13514,0.048489,0.032668,0.04265,0.011775,0.0028023,77,0
0.14912,0.062474,0.023593,0.051724,0.015692,0.0067189,106,0
0.11691,0.030264,0.013612,0.061706,0.012102,0.0031295,70,0
0.12002,0.033375,0.0099819,0.065336,0.011948,0.0029752,48,0
0.13191,0.045258,0.0045372,0.07078,0.01184,0.0028672,100,0
0.11803,0.031384,0.0063521,0.068966,0.01482,0.0058469,21,0
0.13123,0.044578,0.018149,0.057169,0.012913,0.0039398,94,0
0.11936,0.032708,0.025408,0.049909,0.012182,0.0032091,106,0
0.10507,0.018424,0.012704,0.062613,0.013205,0.0042317,93,0
0.10273,0.016082,0.019056,0.056261,0.010645,0.0016722,68,0
0.068719,0,0.029038,0.046279,0.012708,0.0037351,110,0
0.040875,0,0.012704,0.062613,0.008419,0,100,0
0.0017871,0,0.16969,0,0.0017904,0,64,0
0.0016375,0,0.20962,0,0.0023146,0.00052422,57,0
0.0014821,0,0.22958,0,0.0018085,1.8138e-05,95,0
0.001458,0,0.23775,0,0.0016366,0,105,0
0.0016422,0.00018415,0.25771,0,0.0023101,0.00067358,47,0
0.0029384,0.0014804,0.20236,0.055354,0.0038279,0.0021913,99,0
0.01802,0.016562,0.10254,0.15517,0.0075805,0.005944,57,0
0.038579,0.037121,0.052632,0.20508,0.019192,0.017555,118,0
0.064186,0.062728,0.037205,0.22051,0.024103,0.022466,100,1
0.093581,0.092123,0.03176,0.22595,0.045602,0.043966,76,1
0.11219,0.11073,0.033575,0.22414,0.062137,0.060501,64,1
0.12732,0.12587,0.03539,0.22232,0.080716,0.079079,57,1
0.13641,0.13495,0.03902,0.21869,0.091517,0.089881,54,1
0.13558,0.13412,0.043557,0.21416,0.085531,0.083894,52,1
0.14209,0.14063,0.032668,0.22505,0.086182,0.084545,51,1
0.14842,0.14696,0.020871,0.23684,0.073494,0.071858,52,1
0.14899,0.14754,0.018149,0.23956,0.073621,0.071984,53,1
0.14691,0.14545,0.020871,0.23684,0.080539,0.078903,55,1
0.14447,0.14301,0.021779,0.23593,0.077769,0.076132,56,1
0.15047,0.14901,0.018149,0.23956,0.083084,0.081447,56,1
