@relation featureMatrix

@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.36784,0.029038,0.67406,2,0
0.40939,0.030853,0.22505,4,0
0.38459,0.03176,0.13842,4,0
0.37624,0.029038,0.21694,2,0
0.38634,0.027223,0.49083,1,0
0.3391,0.029038,0.4143,2,0
0.28909,0.027223,0.41333,3,0
0.30766,0.021779,0.80426,2,0
0.28823,0.023593,0.74268,2,0
0.23743,0.041742,0.11724,5,0
0.21961,0.048094,0.16023,7,0
0.18531,0.034483,0.20851,5,0
0.20046,0.022686,0.12223,3,0
0.2105,0.018149,0.093722,2,0
0.15866,0.023593,0.027497,4,0
0.1295,0.026316,0.25915,2,0
0.16199,0.029038,0.07817,4,0
0.16507,0.026316,0.0069176,3,0
0.16749,0.057169,0.21844,7,0
0.17585,0.084392,0.48504,8,0
0.17302,0.059891,0.78876,4,0
0.16834,0.039927,0.82091,3,0
0.17593,0.032668,0.89906,1,0
0.15775,0.038113,0.85179,2,0
0.089844,0.058076,0.48604,6,0
0.061672,0.067151,0.15317,8,0
0.076555,0.040835,0.21241,6,0
0.084341,0.026316,0.18583,3,0
0.072856,0.036298,0.25308,3,0
0.057008,0.033575,0.57065,3,0
0.041544,0.036298,0.30614,3,0
0.018153,0.051724,0.082346,6,0
0.016014,0.049909,0.27058,5,0
0.019241,0.037205,0.20866,6,0
0.016659,0.027223,0.28167,2,0
0.00985,0.032668,0.080564,3,0
0.0042733,0.043557,0.18844,6,0
0.0081212,0.040835,0.18624,3,0
0.00054111,0.049909,0.2677,4,0
0,0.055354,0.15593,6,0
0.0041937,0.045372,0.10311,6,0
0.0041112,0.03902,0.36655,2,0
0.0022673,0.049909,0.26529,4,0
0.0040635,0.058076,0.26243,6,0
0.0057962,0.053539,0.11157,5,0
0.0061607,0.055354,0.2047,6,0
0.0014729,0.066243,0.15423,7,0
0.001526,0.067151,0.15559,7,0
0.011638,0.051724,0.099789,4,0
0.013445,0.043557,0.056206,5,0
0.01232,0.041742,0.12983,6,0
0.0098033,0.058076,0.31334,3,0
0.011826,0.057169,0.11442,5,0
0.014121,0.043557,0.29688,4,0
0.0072016,0.053539,0.22551,4,0
0.0050066,0.059891,0.17892,6,0
0.0090067,0.051724,0.1837,6,0
0.018679,0.04265,0.42875,2,0
0.024408,0.040835,0.67928,1,0
0.024116,0.040835,0.18341,3,0
0.028875,0.056261,0.20944,2,0
0.038125,0.059891,0.33495,1,0
0.045754,0.058076,0.35762,3,0
0.051529,0.057169,0.7068,3,0
0.052687,0.049909,0.79539,3,0
0.045015,0.061706,0.56592,4,0
0.046761,0.059891,0.51037,5,1
0.057667,0.053539,0.69636,6,1
0.073201,0.053539,0.86831,4,1
0.1138,0.033575,1.0589,3,1
0.15542,0.027223,1.287,1,1
0.16793,0.03176,1.2587,1,1
0.15904,0.03539,1.0976,3,1
0.13881,0.032668,0.90863,3,1
0.12523,0.030853,0.90542,1,1
0.13941,0.033575,0.84633,3,1
0.15282,0.029946,0.85641,3,1
0.14472,0.027223,0.6848,3,1
0.14755,0.028131,0.92966,3,1
0.15303,0.033575,0.90628,3,1
0.1567,0.037205,0.97935,3,1
0.17409,0.036298,1.0256,1,1
0.16224,0.03176,0.96562,1,1
0.145,0.04265,0.68293,2,1
0.13616,0.058076,0.76616,3,1
0.1382,0.047187,0.83694,2,1
0.13742,0.038113,0.87045,3,1
0.13005,0.043557,0.9096,3,1
0.14747,0.03539,0.77163,3,1
0.16739,0.029038,0.65928,2,1
0.18139,0.029038,0.54808,3,1
0.20877,0.026316,0.43415,3,1
0.26001,0.026316,0.45277,2,1
0.29273,0.027223,0.77059,2,1
0.24032,0.03539,0.66231,2,1
0.17196,0.043557,0.41211,2,1
0.18464,0.032668,0.53217,3,1
0.16429,0.023593,0.79578,1,1
0.14955,0.030853,0.83295,3,1
0.16049,0.037205,0.87444,3,1
0.1501,0.040835,0.80732,3,1
0.1531,0.036298,1.0418,3,1
0.16497,0.034483,0.83943,3,1
0.17274,0.039927,0.60975,3,1
0.17783,0.039927,0.58709,3,1
0.1699,0.027223,0.64556,2,1
0.14782,0.024501,0.87398,1,1
0.13714,0.032668,0.82325,2,1
0.15691,0.029038,0.97958,2,1
0.1814,0.036298,0.87657,2,1
0.17345,0.051724,0.69787,3,1
0.14738,0.055354,0.42865,3,1
0.14424,0.060799,0.35411,4,1
0.1379,0.057169,0.5601,4,1
0.11455,0.07078,0.48167,4,1
0.10771,0.071688,0.48063,3,1
0.10716,0.049909,0.7651,3,1
0.085342,0.054446,0.59584,3,0
0.064601,0.052632,0.36967,2,0
0.057644,0.062613,0.13795,5,0
0.048208,0.071688,0.12514,7,0
0.038882,0.068058,0.16166,7,0
0.038725,0.069873,0.31591,4,0
0.058776,0.049909,0.36018,4,0
0.073242,0.032668,0.53022,3,0
0.069006,0.047187,0.41795,4,0
0.08038,0.073503,0.19124,7,0
0.087348,0.10254,0.211,9,0
0.075552,0.1098,0.38879,9,0
0.074729,0.10526,0.32651,9,0
0.061,0.098911,0.16874,14,0
0.043516,0.095281,0.050416,12,0
0.0495,0.098004,0.35479,5,0
0.059909,0.068058,0.66192,1,0
0.053745,0.064428,0.53389,1,0
0.033375,0.07441,0.29139,6,0
0.023048,0.07804,0.22,8,0
0.021844,0.085299,0.28054,8,0
0.024941,0.067151,0.27311,7,0
0.015666,0.075318,0.31059,6,0
0.0091805,0.073503,0.14829,7,0
0.013088,0.058076,0.11749,6,0
0.010514,0.065336,0.33155,5,0
0.015745,0.061706,0.068675,8,0
0.02832,0.050817,0.052032,7,0
0.049936,0.04265,0.45213,4,1
0.094598,0.039927,0.80071,3,1
0.11266,0.03902,0.42296,2,1
0.12744,0.039927,0.84006,3,1
0.1628,0.032668,1.2146,1,1
0.1677,0.022686,1.25,2,1
0.15139,0.021779,1.3474,2,1
0.15019,0.024501,1.3324,1,1
0.14751,0.026316,1.3723,1,1
0.13528,0.034483,1.3768,1,1
0.12335,0.04265,1.1704,5,1
0.12117,0.038113,1.1739,3,1
0.12287,0.036298,1.1472,3,1
0.11271,0.037205,1.1201,3,1
0.10863,0.03176,1.0942,3,1
0.11812,0.034483,0.94835,3,1
0.12492,0.043557,1.0216,3,1
0.11533,0.041742,0.86801,3,1
0.11103,0.03902,1.0431,3,1
0.11869,0.033575,1.0529,3,1
0.11262,0.032668,1.0489,3,1
0.10985,0.034483,1.0156,5,1
0.11219,0.039927,0.97029,5,1
0.1082,0.050817,0.96616,3,1
0.12051,0.052632,1.1508,3,1
0.13897,0.046279,1.2314,3,1
0.13693,0.04265,1.1452,3,1
0.13397,0.055354,1.2058,3,1
0.13565,0.058076,1.2479,3,1
0.11988,0.050817,1.2376,3,1
0.12021,0.049002,1.2145,3,1
0.13576,0.058076,1.2661,3,1
0.1468,0.058984,1.2967,3,1
0.14526,0.055354,1.2721,3,1
0.1413,0.058984,1.1359,3,1
0.14916,0.063521,1.0951,3,1
0.15278,0.068058,1.1717,5,1
0.15641,0.060799,1.0848,6,1
0.13697,0.060799,0.88917,4,1
0.14491,0.055354,0.96705,6,1
0.17287,0.047187,0.97755,8,1
0.16495,0.044465,1.1515,5,1
0.15745,0.044465,0.8943,3,1
0.1554,0.054446,1.0699,2,1
0.16158,0.052632,0.84598,4,1
0.17151,0.077132,0.78053,8,1
0.21122,0.097096,0.90267,8,1
0.26398,0.090744,1.1654,9,1
0.29753,0.084392,1.2892,9,1
0.31737,0.075318,1.2916,9,1
0.33536,0.080762,1.2426,9,1
0.35616,0.095281,1.1204,6,1
0.37927,0.10617,1.0714,9,1
0.40292,0.094374,1.0716,9,1
0.4224,0.085299,1.0744,9,1
0.42903,0.10073,0.82449,9,1
0.41126,0.11343,0.40535,9,1
0.41333,0.12795,0.38298,10,1
0.43485,0.13249,0.79106,8,1
0.43805,0.13067,1.0454,8,1
0.4279,0.1461,0.81404,9,1
0.42769,0.14519,0.32804,11,1
0.42633,0.12886,0.54796,9,1
0.41737,0.12704,0.73446,9,1
0.40968,0.12976,0.64492,9,1
0.40612,0.12886,0.50799,11,1
0.41565,0.12613,0.50535,11,1
0.41702,0.12523,0.49807,12,1
0.41253,0.12523,0.45155,11,1
0.40597,0.12613,0.45181,11,1
0.40231,0.13975,0.36815,14,1
0.39963,0.16062,0.30661,14,1
0.3946,0.16334,0.30446,18,1
0.38711,0.15245,0.34807,14,1
0.38253,0.14701,0.89823,12,1
0.37991,0.13884,1.0772,12,1
0.35311,0.13975,0.89776,11,1
0.32152,0.16243,0.96869,11,1
0.29899,0.15789,1.0078,11,1
0.28378,0.13067,1.0666,11,1
0.27768,0.12704,1.1151,11,1
0.25742,0.12886,0.96638,11,1
0.24609,0.12613,0.86501,11,1
0.26055,0.11978,1.0021,11,1
0.29029,0.15245,1.0615,21,1
0.3157,0.19147,1.0984,21,1
0.33894,0.18784,1.1781,20,1
0.35196,0.17241,1.1919,22,1
0.33447,0.15154,1.0508,21,1
0.30202,0.13793,0.87959,19,1
0.2747,0.10889,1.1453,15,1
0.25235,0.069873,1.2006,3,1
0.22122,0.063521,1.2244,3,1
0.21971,0.058984,1.2326,3,1
0.21781,0.047187,1.2527,3,1
0.20474,0.041742,1.1985,3,1
0.1949,0.03902,1.3319,3,1
0.18397,0.036298,1.2799,3,1
0.20053,0.037205,1.3905,3,1
0.20054,0.037205,1.4097,3,1
0.18837,0.037205,1.4341,3,1
0.18292,0.047187,1.4426,3,1
0.18362,0.053539,1.2202,3,1
0.18652,0.044465,1.23,3,1
0.17096,0.041742,1.3029,3,1
0.1526,0.041742,1.3632,3,1
0.13435,0.03902,1.3089,3,1
0.1185,0.039927,1.3358,3,1
0.11098,0.04265,1.2195,3,1
0.11159,0.043557,0.99363,3,1
0.10679,0.047187,0.84944,3,1
0.08928,0.047187,0.93221,3,1
0.074271,0.048094,0.64703,3,1
0.15902,0.055354,0.76134,4,1
0.19138,0.059891,1.1704,4,1
0.13166,0.066243,0.5469,4,1
0.097034,0.068966,0.42549,6,1
0.084224,0.069873,0.32279,6,1
0.07682,0.07078,0.45542,4,1
0.071284,0.08167,0.62301,4,1
0.075594,0.091652,0.5535,8,1
0.088685,0.086207,0.69205,13,1
0.092984,0.085299,0.66992,12,1
0.1047,0.080762,0.37617,4,1
0.10446,0.067151,0.43054,3,1
0.084922,0.053539,0.33085,4,1
0.070572,0.049002,0.27462,5,1
0.074741,0.050817,0.46699,2,1
0.077898,0.047187,0.4819,2,1
0.066676,0.057169,0.64796,4,1
0.073227,0.062613,0.8887,2,1
0.082885,0.054446,0.46757,4,1
0.076198,0.051724,0.14066,4,1
0.090596,0.049909,0.4574,2,1
0.11063,0.045372,0.30372,3,1
0.10559,0.041742,0.21467,3,1
0.10348,0.04265,0.04268,3,1
0.10241,0.051724,0.19661,5,1
0.10249,0.054446,0.34715,4,1
0.12145,0.039927,0.48976,3,1
0.14083,0.03539,0.41783,3,1
0.14469,0.04265,0.54551,3,1
0.14619,0.044465,0.91622,3,1
0.1502,0.046279,0.83819,3,1
0.12026,0.054446,0.45372,2,1
0.079409,0.061706,0.13124,7,1
0.06419,0.068058,0.22486,6,0
0.053976,0.060799,0.20441,5,0
0.043505,0.059891,0.31765,5,0
0.078963,0.062613,0.54644,3,0
0.086597,0.061706,0.71543,3,0
0.084189,0.08167,0.36467,8,0
0.10604,0.095281,0.30897,9,0
0.12624,0.096189,0.34109,7,0
0.14493,0.095281,0.34372,8,0
0.13041,0.091652,0.23233,10,0
0.13876,0.089837,0.4003,5,0
0.17864,0.079855,0.37265,6,0
0.15974,0.07804,0.46126,8,0
0.12188,0.092559,0.31083,7,0
0.10927,0.098911,0.29335,10,0
0.086947,0.087114,0.15746,10,0
0.064964,0.086207,0.18874,10,0
0.052273,0.083485,0.14687,10,0
0.056867,0.071688,0.16765,9,0
0.06966,0.067151,0.38609,6,0
0.065113,0.072595,0.38079,5,0
0.066157,0.088022,0.24116,8,0
0.10556,0.093466,0.52359,6,0
0.1105,0.084392,0.48275,5,0
0.086704,0.077132,0.30594,8,0
0.074623,0.082577,0.43759,6,0
0.058262,0.079855,0.30053,11,0
0.11101,0.087114,0.35044,7,0
0.1418,0.086207,0.40346,7,0
0.11799,0.066243,0.38171,4,0
0.082089,0.072595,0.27973,5,0
0.074466,0.071688,0.22158,6,1
0.095449,0.07441,0.1703,11,1
0.091798,0.084392,0.26061,8,1
0.079435,0.08167,0.24928,7,1
0.091908,0.07078,0.64973,3,1
0.10299,0.056261,0.88383,3,1
0.096576,0.046279,0.99259,3,1
0.10483,0.040835,1.1635,3,1
0.12919,0.039927,1.1832,3,1
0.13091,0.040835,1.1982,3,1
0.1246,0.03902,1.2049,3,1
0.12145,0.032668,1.1607,3,1
0.10314,0.03539,1.0153,3,1
0.097032,0.037205,1.0489,3,1
0.096668,0.038113,1.094,3,1
0.096143,0.036298,1.0285,3,1
0.10977,0.030853,1.0852,3,1
0.11267,0.036298,1.1266,3,1
0.1044,0.040835,1.099,3,1
0.099933,0.033575,1.0943,3,1
0.093451,0.029038,1.0894,3,1
0.093792,0.030853,1.0651,4,1
0.10385,0.029038,1.0227,3,1
0.1134,0.026316,1.1087,3,1
0.1084,0.026316,1.0846,2,1
0.11088,0.025408,1.1812,1,1
0.11389,0.027223,1.25,1,1
0.09786,0.039927,0.98577,2,1
0.10304,0.043557,1.1447,3,1
0.11194,0.051724,1.0385,6,1
0.11483,0.058984,1.0099,6,1
0.11798,0.052632,1.0036,3,1
0.11089,0.056261,0.8456,5,1
0.10633,0.057169,0.91515,2,1
0.10161,0.049002,0.85788,2,1
0.098343,0.038113,0.98833,1,1
0.10122,0.046279,1.0126,2,1
0.10717,0.044465,0.86775,2,1
0.10596,0.043557,0.8094,2,1
0.098661,0.057169,0.96363,2,1
0.097185,0.054446,0.97786,3,1
0.10689,0.053539,1.0685,3,1
0.090833,0.068058,0.8841,3,1
0.063492,0.076225,0.74302,3,1
0.051173,0.069873,0.54024,5,1
0.038132,0.064428,0.04396,4,1
0.039906,0.077132,0,11,1
0.04031,0.073503,0.21406,11,1
0.046306,0.051724,0.1747,3,1
0.033965,0.068966,0.19669,5,1
0.019023,0.078947,0.2066,6,1
0.034105,0.073503,0.21254,7,1
0.048398,0.088022,0.19769,9,0
0.065543,0.097096,0.16921,11,0
0.075148,0.11343,0.14286,11,0
0.074525,0.12341,0.15483,12,0
0.068352,0.10163,0.18122,10,0
0.053364,0.094374,0.12987,8,0
0.038727,0.094374,0.28755,7,0
0.030263,0.10073,0.25127,10,0
0.024755,0.10708,0.14812,9,0
0.017935,0.088929,0.23157,9,0
0.020289,0.082577,0.19189,7,0
0.02338,0.085299,0.27371,5,0
0.029147,0.091652,0.21795,7,0
0.030918,0.085299,0.22954,9,0
0.021905,0.079855,0.22054,8,0
0.018529,0.077132,0.22069,10,0
0.014442,0.072595,0.27985,8,0
0.0057165,0.063521,0.7224,3,0
0.065352,0.072595,0.27641,9,0
0.098294,0.088022,0.42547,7,1
0.092518,0.068966,0.38232,6,1
0.096363,0.051724,0.799,3,1
0.097016,0.049909,0.97828,3,1
0.1136,0.049002,1.0104,3,1
0.1143,0.04265,1.0409,2,1
0.11292,0.03176,1.1316,3,1
0.10597,0.030853,1.0274,4,1
0.11576,0.029946,0.85782,2,1
0.1609,0.023593,0.73618,2,1
0.16674,0.022686,0.74955,2,1
0.12885,0.030853,0.65081,2,1
0.11818,0.034483,0.6124,2,1
0.12398,0.03176,0.53169,2,1
0.11856,0.037205,0.72034,3,1
0.12489,0.03902,0.70947,3,1
0.13242,0.033575,0.80703,3,1
0.14043,0.027223,0.70958,3,1
0.13713,0.033575,0.70667,2,1
0.12725,0.032668,0.80728,2,1
0.10585,0.03902,0.77473,3,1
0.12328,0.039927,0.89285,3,1
0.13435,0.029946,0.8216,3,1
0.12255,0.03539,0.72457,3,1
0.12703,0.03176,0.6125,2,1
0.14631,0.024501,0.67559,2,1
0.161,0.025408,0.38482,2,1
0.14534,0.027223,0.5268,2,1
0.12526,0.027223,0.31893,2,1
0.12063,0.029038,0.39289,2,1
0.11254,0.025408,0.32391,2,1
0.099122,0.027223,0.47023,3,1
0.088205,0.033575,0.82577,3,1
0.087311,0.03176,1.0754,3,1
0.084176,0.027223,1.0223,1,1
0.077408,0.023593,0.93997,3,1
0.086531,0.021779,1.0822,3,1
0.087478,0.022686,0.96269,3,1
0.080904,0.028131,0.93525,3,1
0.083958,0.027223,0.9105,3,1
0.084365,0.022686,0.87061,2,1
0.08533,0.020871,0.82104,2,1
0.094602,0.025408,0.77609,3,1
0.091922,0.027223,0.89768,3,1
0.10384,0.025408,0.65796,3,1
0.10067,0.026316,0.89367,3,1
0.074744,0.03902,0.72533,3,1
0.082273,0.037205,0.86116,2,1
0.098995,0.023593,0.8246,3,1
0.08397,0.03176,0.94244,2,1
0.043255,0.043557,0.62577,2,1
0.019176,0.045372,0.33201,4,1
0.020786,0.03539,0.36398,4,0
0.029373,0.036298,0.18998,2,0
0.028688,0.03539,0.31539,2,0
0.023996,0.03902,0.25969,3,0
0.03387,0.047187,0.66188,3,0
0.048777,0.038113,0.59594,3,0
0.039148,0.03902,0.55184,2,0
0.022102,0.043557,0.65655,3,0
0.014536,0.053539,0.82574,3,0
0.017298,0.044465,0.76502,1,0
0.027536,0.027223,1.1144,1,0
0.041656,0.038113,0.57728,1,0
0.033647,0.057169,0.23432,5,0
0.021219,0.061706,0.27876,4,0
0.041035,0.046279,0.77008,2,0
0.048998,0.034483,0.70785,2,0
0.026593,0.046279,0.36902,2,0
0.0016642,0.058984,0.20306,3,0
0.0033837,0.04265,0.094628,4,0
0,0.039927,0.46748,2,0
0,0.054446,0.22414,4,0
0.01655,0.049002,0.29672,4,0
0.029693,0.034483,0.28511,3,0
0.080805,0.027223,0.70892,2,0
0.11379,0.021779,1.1277,2,1
0.10136,0.026316,0.41023,2,1
0.090666,0.03902,0.76372,3,1
0.10053,0.041742,1.135,3,1
0.13328,0.033575,1.0667,1,1
0.15506,0.030853,1.2795,1,1
0.13605,0.037205,1.2217,1,1
0.12353,0.043557,1.314,2,1
0.12796,0.03902,1.3175,2,1
0.11514,0.053539,1.0489,3,1
0.10627,0.063521,0.82086,7,1
0.1083,0.044465,0.98122,2,1
0.11795,0.029946,0.97093,2,1
0.11116,0.030853,0.97406,3,1
0.11268,0.029038,1.0926,1,1
0.12549,0.033575,1.0508,2,1
0.13374,0.03539,1.0347,1,1
0.12444,0.029946,1.031,1,1
0.11729,0.026316,1.0551,1,1
0.11971,0.021779,1.0588,3,1
0.11712,0.029946,0.96377,2,1
0.1286,0.029946,1.0096,2,1
0.13651,0.032668,0.9913,3,1
0.18519,0.033575,0.40024,2,1
0.25484,0.025408,0.78755,2,1
0.23671,0.025408,0.71093,2,1
0.15148,0.029946,0.38138,2,1
0.12463,0.027223,0.49808,2,1
0.13228,0.026316,0.43825,3,1
0.1364,0.023593,0.42477,2,1
0.12784,0.021779,0.69931,3,1
0.13998,0.029038,0.58593,3,1
0.14547,0.030853,0.5744,2,1
0.13278,0.032668,0.62622,1,1
0.1308,0.03902,0.48856,1,1
0.12438,0.051724,0.64929,2,1
0.10915,0.067151,0.56184,3,1
0.099998,0.058984,0.58301,1,1
0.08519,0.085299,0.14633,16,1
0.05094,0.11978,0.19479,29,1
0.040642,0.10617,0.15057,15,1
0.049422,0.07078,0.23094,11,1
0.058413,0.03902,0.34589,4,1
0.068181,0.032668,0.55364,1,0
0.068551,0.026316,0.73534,1,0
0.061774,0.032668,0.70699,1,0
0.062407,0.030853,0.67671,1,0
0.056134,0.030853,0.38705,4,0
0.051919,0.036298,0.40954,3,0
0.042939,0.043557,0.74526,3,0
0.027236,0.060799,0.013425,4,0
0.023149,0.050817,0.10364,3,0
0.024808,0.033575,0.14611,3,0
0.016972,0.049909,0.16075,5,0
0.015092,0.062613,0.34345,3,0
0.020811,0.054446,0.12387,5,0
0.014899,0.056261,0.13182,3,0
0.010545,0.064428,0.15706,6,0
0.016564,0.059891,0.10617,3,0
0.020406,0.049002,0.13016,5,0
0.01142,0.048094,0.13269,3,0
0.0079387,0.039927,0.23022,3,0
0.010234,0.03902,0.027899,5,0
0.019903,0.03902,0.3112,2,0
0.057809,0.026316,0.51271,3,0
0.058486,0.033575,0.41446,3,0
0.055343,0.03539,0.69045,3,0
0.079145,0.037205,0.50723,3,0
0.077461,0.032668,0.47726,3,1
0.10968,0.025408,0.62241,3,1
0.13842,0.029946,0.73059,3,1
0.13116,0.03176,0.7978,3,1
0.14602,0.030853,1.011,3,1
0.16563,0.026316,1.3753,1,1
0.16698,0.020871,1.2904,1,1
0.15241,0.024501,1.2087,1,1
0.12816,0.032668,1.0152,1,1
0.14803,0.03539,0.72921,1,1
0.16091,0.03539,0.56077,2,1
0.15152,0.034483,0.73876,2,1
0.15194,0.039927,0.70525,2,1
0.17229,0.044465,0.78233,3,1
0.20179,0.034483,0.38502,4,1
0.18856,0.037205,0.22221,3,1
0.17724,0.04265,0.47446,5,1
0.20013,0.04265,0.67003,3,1
0.20037,0.047187,0.84364,3,1
0.16437,0.043557,0.62538,3,1
0.19417,0.033575,0.84882,3,1
0.1994,0.034483,0.83968,3,1
0.15309,0.037205,0.68806,3,1
0.15727,0.028131,0.83286,3,1
0.16627,0.025408,0.82974,1,1
0.1422,0.03902,0.59886,2,1
0.099853,0.055354,0.48744,2,1
0.090591,0.061706,0.52446,3,1
0.10817,0.051724,0.49976,5,1
0.13346,0.03902,0.92031,2,1
0.13799,0.028131,1.3671,2,1
0.11306,0.032668,1.1297,2,1
0.078458,0.040835,0.76551,2,0
0.061033,0.037205,0.96408,2,0
0.03362,0.044465,0.77864,2,0
0.015634,0.049909,0.4431,2,0
0.01326,0.057169,0.16745,3,0
0.017191,0.050817,0.20115,4,0
0.03253,0.029946,0.52456,2,0
0.035213,0.048094,0.38382,3,0
0.033181,0.058076,0.28792,5,0
0.03687,0.050817,0.15567,2,0
0.025719,0.058076,0.28904,2,0
0.021556,0.047187,0.011892,4,0
0.026812,0.03539,0.20442,2,0
0.016066,0.045372,0.27628,2,0
0.0017664,0.054446,0.42034,6,0
0.0017319,0.048094,0.1032,7,0
0.0013628,0.043557,0.44283,3,0
0,0.046279,0.45106,2,0
0.0093008,0.040835,0.18195,3,0
0.03785,0.03539,0.52046,3,0
0.05576,0.034483,0.84484,3,0
0.074593,0.032668,0.52939,3,0
0.082852,0.029946,0.48513,3,0
0.07441,0.029038,0.17636,3,0
0.058695,0.032668,0.086436,3,0
0.07805,0.028131,0.69846,2,0
0.061844,0.0099819,0.97328,2,0
0,0.2078,0,44,0
0,0.21597,0.035318,41,0
0,0.24229,0.094144,46,0
0,0.23321,0.058256,47,0
0.00023228,0.22505,0.088895,37,0
0.0013409,0.21053,0.10956,24,0
0.016553,0.11706,0.50506,2,0
0.037122,0.045372,0.69369,2,0
0.06267,0.037205,0.46657,3,1
0.092139,0.03176,0.91798,3,1
0.11079,0.033575,0.99916,3,1
0.12584,0.03539,1.28,3,1
0.13495,0.03902,1.2536,3,1
0.13413,0.046279,1.1575,3,1
0.14059,0.03539,1.2754,3,1
0.14704,0.020871,1.5181,2,1
0.14768,0.019056,1.5942,2,1
0.14554,0.021779,1.5699,2,1
0.14314,0.021779,1.5219,2,1
0.14912,0.018149,1.5292,2,1
0.15673,0.021779,1.5475,2,1
0.15977,0.023593,1.5708,2,1
0.15965,0.026316,1.5726,2,1
0.15786,0.026316,1.559,2,1
0.15894,0.019964,1.5451,2,1
0.16247,0.019056,1.5535,2,1
0.16586,0.023593,1.5481,2,1
0.17119,0.022686,1.5503,2,1
0.17499,0.019056,1.5678,2,1
0.17391,0.019056,1.5721,2,1
0.16824,0.018149,1.5827,2,1
0.17042,0.018149,1.5706,2,1
0.17681,0.019056,1.5485,2,1
0.17623,0.020871,1.5032,2,1
0.17713,0.021779,1.4871,2,1
0.18065,0.026316,1.5056,2,1
0.18694,0.026316,1.5017,2,1
0.18778,0.019964,1.4958,2,1
0.18525,0.019056,1.4632,2,1
0.18898,0.019056,1.4256,2,1
0.19792,0.018149,1.4362,2,1
0.19978,0.021779,1.4608,2,1
0.19371,0.024501,1.4461,2,1
0.19256,0.020871,1.3899,2,1
0.19528,0.018149,1.3256,2,1
0.19463,0.018149,1.2521,1,1
0.19711,0.018149,1.2357,1,1
0.20347,0.018149,1.2064,1,1
0.20124,0.020871,1.2139,1,1
0.20378,0.026316,1.0887,1,1
0.20015,0.029946,1.0807,2,1
0.19777,0.030853,1.0804,1,1
0.19504,0.029946,1.0788,1,1
0.18376,0.029946,1.2598,1,1
0.18928,0.03176,1.2252,1,1
0.19402,0.03539,1.1019,1,1
0.21431,0.047187,0.98633,7,1
0.24968,0.073503,0.75498,8,1
0.27637,0.099819,0.52394,8,1
0.30347,0.096189,0.47277,9,1
0.3412,0.095281,0.52208,9,1
0.34614,0.092559,0.23309,8,1
0.34888,0.090744,0.18398,9,1
0.36556,0.10526,0.24976,9,1
0.37147,0.099819,0.26336,10,1
0.38253,0.097096,0.32891,10,1
0.38924,0.11343,0.2811,10,1
0.38658,0.11887,0.39375,9,1
0.39077,0.11252,0.35187,10,1
0.39932,0.11071,0.28433,11,1
0.38612,0.097096,0.43193,11,1
0.36737,0.088929,0.55297,11,1
0.33936,0.093466,0.47721,11,1
0.33589,0.10436,0.39591,10,1
0.34435,0.10799,0.18616,12,1
0.34361,0.10254,0.35292,12,1
0.37518,0.1098,0.39855,8,1
0.4012,0.11797,0.5873,10,1
0.39686,0.11525,0.6506,10,1
0.3944,0.11887,0.56384,8,1
0.38729,0.1225,0.51291,9,1
0.3609,0.11978,0.68606,11,1
0.34181,0.11434,0.63517,11,1
0.32562,0.11252,0.74883,11,1
0.34324,0.12069,0.84134,11,1
0.35062,0.12432,1.1046,10,1
0.33128,0.12432,1.1391,10,1
0.3173,0.11252,0.93007,10,1
0.29348,0.11162,1.1231,11,1
0.2897,0.11887,1.0767,11,1
0.29374,0.11525,1.0452,11,1
0.29272,0.11525,1.1111,11,1
0.29624,0.12069,1.1442,11,1
0.28757,0.1098,1.1527,11,1
0.25179,0.092559,0.96173,11,1
0.24207,0.098004,0.94535,10,1
0.25561,0.10436,1.0804,10,1
0.24589,0.10345,0.92464,10,1
0.22884,0.11162,0.96267,10,1
0.22742,0.11615,1.0849,11,1
0.22138,0.11434,1.0759,11,1
0.2173,0.1098,0.99024,10,1
0.21759,0.11162,1.0173,10,1
0.21442,0.095281,1.0189,9,1
0.21508,0.067151,1.2449,4,1
0.19779,0.058076,1.2677,4,1
0.17624,0.049909,1.18,3,1
0.14441,0.044465,1.1614,3,1
0.10251,0.046279,0.56665,3,1
0.073688,0.054446,0.43594,3,1
0.065128,0.052632,0.36904,3,1
0.067003,0.046279,0.53008,3,1
0.079267,0.045372,0.93654,3,1
0.08821,0.04265,1.2851,3,1
0.086047,0.045372,0.89002,3,1
0.088421,0.055354,0.87405,4,1
0.1019,0.069873,1.24,4,1
0.10725,0.068058,1.3162,4,1
0.10666,0.056261,1.1045,3,1
0.13154,0.048094,1.2325,3,1
0.14568,0.039927,1.3797,3,1
0.13621,0.038113,1.3376,3,1
0.12419,0.045372,1.2493,3,1
0.1164,0.053539,1.3135,3,1
0.10364,0.077132,1.3095,15,1
0.085038,0.10436,1.1083,17,1
0.072549,0.10073,1.1047,15,1
0.063088,0.098004,1.0504,7,1
0.054836,0.090744,0.74887,9,1
0.049591,0.077132,0.84799,7,1
0.055557,0.093466,1.0493,11,1
0.059073,0.098004,1.1523,14,1
0.061342,0.078947,1.1125,13,1
0.062668,0.085299,1.1524,15,1
0.061966,0.099819,1.0638,14,1
