@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
128.65,5.1692,279.93,0
128.65,5.1692,279.93,0
77.83,5.0758,258.4,0
77.83,5.0758,258.4,0
0,5.1774,279.93,0
0,5.1774,279.93,0
304.22,4.8684,323,0
304.22,4.8684,323,0
247.47,4.9208,344.53,0
247.47,4.9208,344.53,0
123.95,4.9329,495.26,0
123.95,4.9329,495.26,0
381.84,4.7404,258.4,0
381.84,4.7404,258.4,0
344.66,4.6991,258.4,0
344.66,4.6991,258.4,0
358.16,4.6593,301.46,0
358.16,4.6593,301.46,0
935.92,4.353,344.53,0
935.92,4.353,344.53,0
2319.5,3.9774,323,0
2319.5,3.9774,323,0
1788.2,3.9697,323,0
1788.2,3.9697,323,0
935.76,4.3599,301.46,0
935.76,4.3599,301.46,0
826.35,4.2555,301.46,0
826.35,4.2555,301.46,0
750.72,4.3664,323,0
750.72,4.3664,323,0
777.83,4.3329,323,0
777.83,4.3329,323,0
177.97,4.6309,107.67,0
177.97,4.6309,107.67,0
516.47,4.5085,64.6,0
516.47,4.5085,64.6,0
648.87,4.6945,323,0
648.87,4.6945,323,0
521.17,4.64,301.46,0
521.17,4.64,301.46,0
867.93,4.9077,301.46,0
867.93,4.9077,301.46,0
606.67,5.0269,279.93,0
606.67,5.0269,279.93,0
619.95,5.0153,86.133,0
619.95,5.0153,86.133,0
581.64,5.1464,86.133,0
581.64,5.1464,86.133,0
480.31,5.0734,64.6,0
480.31,5.0734,64.6,0
111.35,5.3788,279.93,0
111.35,5.3788,279.93,0
286.71,5.2022,236.87,0
286.71,5.2022,236.87,0
254.04,5.1973,301.46,0
254.04,5.1973,301.46,0
305.43,5.0069,215.33,0
305.43,5.0069,215.33,0
465.37,4.8344,236.87,0
465.37,4.8344,236.87,0
468.29,4.6855,215.33,0
468.29,4.6855,215.33,0
550.79,4.6265,236.87,0
550.79,4.6265,236.87,0
677.14,4.6428,236.87,0
677.14,4.6428,236.87,0
337.08,4.7277,667.53,0
337.08,4.7277,667.53,0
475.39,4.6825,452.2,0
475.39,4.6825,452.2,0
368.04,4.6251,473.73,0
368.04,4.6251,473.73,0
145.68,4.7544,64.6,0
145.68,4.7544,64.6,0
198.47,4.928,64.6,0
198.47,4.928,64.6,0
154.83,4.854,64.6,0
154.83,4.854,64.6,0
86.459,4.8439,236.87,0
86.459,4.8439,236.87,0
48.618,4.9567,172.27,0
48.618,4.9567,172.27,0
88.056,4.9168,64.6,0
88.056,4.9168,64.6,0
135.39,4.9711,258.4,0
135.39,4.9711,258.4,0
32.793,5.0164,150.73,0
32.793,5.0164,150.73,0
106.18,4.8612,409.13,0
106.18,4.8612,409.13,0
129.42,4.8234,64.6,0
129.42,4.8234,64.6,0
0,4.8952,64.6,0
0,4.8952,64.6,0
46.929,4.9559,409.13,0
46.929,4.9559,409.13,0
123.2,4.8323,258.4,0
123.2,4.8323,258.4,0
135.83,4.8209,366.06,0
135.83,4.8209,366.06,0
725.43,4.4472,86.133,0
725.43,4.4472,86.133,0
428.44,4.611,495.26,0
428.44,4.611,495.26,0
441.31,4.6902,495.26,0
441.31,4.6902,495.26,0
766.5,4.5846,452.2,0
766.5,4.5846,452.2,0
1004.2,4.5932,495.26,0
1004.2,4.5932,495.26,0
869.04,5.3479,21.533,0
869.04,5.3479,21.533,0
1283.1,5.3339,193.8,0
1283.1,5.3339,193.8,0
1597.7,5.4498,193.8,0
1597.7,5.4498,193.8,0
1271.3,5.314,215.33,0
1271.3,5.314,215.33,0
777.69,5.2507,21.533,0
777.69,5.2507,21.533,0
565.45,5.2914,21.533,0
565.45,5.2914,21.533,0
403.67,5.2447,21.533,0
403.67,5.2447,21.533,0
517.47,5.2978,0,0
517.47,5.2978,0,0
571.24,5.3414,0,0
571.24,5.3414,0,0
360.09,5.2456,193.8,0
360.09,5.2456,193.8,0
155.27,5.4032,193.8,0
155.27,5.4032,193.8,0
517.74,5.4036,193.8,0
517.74,5.4036,193.8,0
467.66,5.3841,193.8,0
467.66,5.3841,193.8,0
446.38,5.3842,215.33,0
446.38,5.3842,215.33,0
245.7,5.4543,301.46,0
245.7,5.4543,301.46,0
245.32,5.3148,279.93,0
245.32,5.3148,279.93,0
222.35,5.3597,387.6,0
222.35,5.3597,387.6,0
235.87,5.5298,215.33,0
235.87,5.5298,215.33,0
216.6,5.4476,387.6,0
216.6,5.4476,387.6,0
105.54,5.3403,279.93,0
105.54,5.3403,279.93,0
35.791,5.367,258.4,0
35.791,5.367,258.4,0
50.476,5.3168,43.066,0
50.476,5.3168,43.066,0
77.552,5.1951,64.6,0
77.552,5.1951,64.6,0
250.25,5.314,495.26,0
250.25,5.314,495.26,0
177.48,5.2048,495.26,0
177.48,5.2048,495.26,0
196.66,5.1796,215.33,0
196.66,5.1796,215.33,0
251.26,5.2861,387.6,0
251.26,5.2861,387.6,0
87.691,5.2454,236.87,0
87.691,5.2454,236.87,0
202.23,4.9956,43.066,0
202.23,4.9956,43.066,0
0,4.9218,64.6,0
0,4.9218,64.6,0
0,5.5621,0,0
0,5.5621,0,0
0,5.6064,43.066,0
0,5.6064,43.066,0
0,5.602,43.066,0
0,5.602,43.066,0
5.0609,5.656,0,0
5.0609,5.656,0,0
18.134,5.6262,21.533,0
18.134,5.6262,21.533,0
33.078,4.929,581.4,0
33.078,4.929,581.4,0
11.07,4.7765,667.53,0
11.07,4.7765,667.53,0
19.488,5.105,710.6,0
19.488,5.105,710.6,0
50.404,5.0817,775.2,0
50.404,5.0817,775.2,0
120.41,4.8945,602.93,0
120.41,4.8945,602.93,0
331.69,4.5606,646,0
331.69,4.5606,646,0
32.523,4.8864,0,0
32.523,4.8864,0,0
21.419,4.785,516.8,0
21.419,4.785,516.8,0
18.097,4.7594,495.26,0
18.097,4.7594,495.26,0
23.364,5.2284,516.8,0
23.364,5.2284,516.8,0
52.049,5.5663,495.26,0
52.049,5.5663,495.26,0
73.105,5.4382,624.46,0
73.105,5.4382,624.46,0
72.253,5.3972,646,0
72.253,5.3972,646,0
80.24,5.485,624.46,0
80.24,5.485,624.46,0
85.591,5.5527,215.33,0
85.591,5.5527,215.33,0
81.974,5.511,215.33,0
81.974,5.511,215.33,0
82.683,5.5227,646,0
82.683,5.5227,646,0
79.163,5.5486,2196.4,0
79.163,5.5486,2196.4,0
70.072,5.5324,646,0
70.072,5.5324,646,0
60.206,5.4907,581.4,0
60.206,5.4907,581.4,0
50.802,5.5443,2304.1,0
50.802,5.5443,2304.1,0
44.334,5.5251,0,0
44.334,5.5251,0,0
41.491,5.5318,2476.3,0
41.491,5.5318,2476.3,0
35.45,5.4388,904.39,0
35.45,5.4388,904.39,0
35.444,5.3504,882.86,0
35.444,5.3504,882.86,0
29.343,5.4455,710.6,0
29.343,5.4455,710.6,0
24.489,5.5034,0,0
24.489,5.5034,0,0
19.433,5.515,21.533,0
19.433,5.515,21.533,0
16.273,5.4766,796.73,0
16.273,5.4766,796.73,0
9.8437,5.6448,43.066,0
9.8437,5.6448,43.066,0
10.092,5.6114,0,0
10.092,5.6114,0,0
8.6683,5.6086,43.066,0
8.6683,5.6086,43.066,0
10.451,5.6573,43.066,0
10.451,5.6573,43.066,0
10.075,5.6739,0,0
10.075,5.6739,0,0
10.968,5.6781,0,0
10.968,5.6781,0,0
30.813,5.6672,21.533,0
30.813,5.6672,21.533,0
35.136,5.2534,602.93,0
35.136,5.2534,602.93,0
144.62,4.9471,646,0
144.62,4.9471,646,0
68.964,4.7269,775.2,0
68.964,4.7269,775.2,0
34.298,4.8423,236.87,0
34.298,4.8423,236.87,0
28.009,4.9325,258.4,0
28.009,4.9325,258.4,0
22.206,4.9299,753.66,0
22.206,4.9299,753.66,0
34.952,5.3599,1012.1,0
34.952,5.3599,1012.1,0
57.586,5.4487,861.33,0
57.586,5.4487,861.33,0
72.322,5.4638,882.86,0
72.322,5.4638,882.86,0
76.785,5.4676,452.2,0
76.785,5.4676,452.2,0
81.007,5.5309,495.26,0
81.007,5.5309,495.26,0
83.085,5.5786,882.86,0
83.085,5.5786,882.86,0
80.836,5.5674,495.26,0
80.836,5.5674,495.26,0
76.562,5.5889,925.93,0
76.562,5.5889,925.93,0
74.224,5.614,2476.3,0
74.224,5.614,2476.3,0
70.503,5.5833,839.79,0
70.503,5.5833,839.79,0
67.805,5.5738,839.79,0
67.805,5.5738,839.79,0
62.197,5.5945,861.33,0
62.197,5.5945,861.33,0
56.326,5.4957,861.33,0
56.326,5.4957,861.33,0
50.481,5.4899,818.26,0
50.481,5.4899,818.26,0
46.164,5.3021,796.73,0
46.164,5.3021,796.73,0
39.742,5.52,818.26,0
39.742,5.52,818.26,0
31.861,5.4765,882.86,0
31.861,5.4765,882.86,0
25.043,5.4676,0,0
25.043,5.4676,0,0
18.578,5.4451,21.533,0
18.578,5.4451,21.533,0
15.771,5.5175,43.066,0
15.771,5.5175,43.066,0
12.715,5.5659,43.066,0
12.715,5.5659,43.066,0
13.436,5.523,0,0
13.436,5.523,0,0
12.31,5.6283,21.533,0
12.31,5.6283,21.533,0
12.933,5.584,43.066,0
12.933,5.584,43.066,0
14.124,5.5393,21.533,0
14.124,5.5393,21.533,0
16.534,5.5953,0,0
16.534,5.5953,0,0
29.569,5.5724,473.73,0
29.569,5.5724,473.73,0
40.843,5.1725,516.8,0
40.843,5.1725,516.8,0
0,4.5494,516.8,0
0,4.5494,516.8,0
27.307,4.8601,646,0
27.307,4.8601,646,0
59.386,4.9852,538.33,0
59.386,4.9852,538.33,0
20.692,4.7526,818.26,0
20.692,4.7526,818.26,0
35.158,4.7984,796.73,0
35.158,4.7984,796.73,0
29.88,4.6624,646,0
29.88,4.6624,646,0
27.069,4.5823,646,0
27.069,4.5823,646,0
33.695,4.6443,667.53,0
33.695,4.6443,667.53,0
29.047,4.9969,516.8,0
29.047,4.9969,516.8,0
18.058,5.2278,258.4,0
18.058,5.2278,258.4,0
17.005,5.4128,0,0
17.005,5.4128,0,0
14.975,5.413,43.066,0
14.975,5.413,43.066,0
13.828,5.5334,43.066,0
13.828,5.5334,43.066,0
14.264,5.484,0,0
14.264,5.484,0,0
12.512,5.6242,0,0
12.512,5.6242,0,0
13.854,5.568,43.066,0
13.854,5.568,43.066,0
12.947,5.5186,21.533,0
12.947,5.5186,21.533,0
14.223,5.5876,0,0
14.223,5.5876,0,0
25.934,4.7616,559.86,0
25.934,4.7616,559.86,0
23.591,4.7009,516.8,0
23.591,4.7009,516.8,0
14.49,5.5794,43.066,0
14.49,5.5794,43.066,0
16.184,5.5817,21.533,0
16.184,5.5817,21.533,0
22.348,5.4502,0,0
22.348,5.4502,0,0
14.912,5.5574,43.066,0
14.912,5.5574,43.066,0
18.4,5.6619,21.533,0
18.4,5.6619,21.533,0
70.746,5.5545,753.66,0
70.746,5.5545,753.66,0
49.642,5.3737,775.2,0
49.642,5.3737,775.2,0
40.444,5.6334,796.73,0
40.444,5.6334,796.73,0
46.699,5.6619,753.66,0
46.699,5.6619,753.66,0
54.52,5.6177,2605.5,0
54.52,5.6177,2605.5,0
54.709,5.5625,2562.5,0
54.709,5.5625,2562.5,0
61.018,5.5764,2605.5,0
61.018,5.5764,2605.5,0
62.758,5.6438,861.33,0
62.758,5.6438,861.33,0
63.946,5.5777,796.73,0
63.946,5.5777,796.73,0
63.783,5.5254,710.6,0
63.783,5.5254,710.6,0
62.258,5.5819,732.13,0
62.258,5.5819,732.13,0
63.454,5.5462,753.66,0
63.454,5.5462,753.66,0
56.432,5.5474,753.66,0
56.432,5.5474,753.66,0
53.769,5.5755,258.4,0
53.769,5.5755,258.4,0
45.987,5.656,301.46,0
45.987,5.656,301.46,0
29.358,5.4615,0,0
29.358,5.4615,0,0
23.654,5.4631,21.533,0
23.654,5.4631,21.533,0
19.446,5.4195,43.066,0
19.446,5.4195,43.066,0
17.186,5.5365,43.066,0
17.186,5.5365,43.066,0
16.507,5.4693,0,0
16.507,5.4693,0,0
14.181,5.4406,43.066,0
14.181,5.4406,43.066,0
13.301,5.5164,43.066,0
13.301,5.5164,43.066,0
13.54,5.6183,0,0
13.54,5.6183,0,0
14.224,5.4146,0,0
14.224,5.4146,0,0
14.433,5.6288,43.066,0
14.433,5.6288,43.066,0
15.101,5.6436,43.066,0
15.101,5.6436,43.066,0
16.341,5.6852,21.533,0
16.341,5.6852,21.533,0
15.098,5.6891,0,0
15.098,5.6891,0,0
12.552,5.6196,43.066,0
12.552,5.6196,43.066,0
11.853,5.7115,43.066,0
11.853,5.7115,43.066,0
17.685,5.6944,0,0
17.685,5.6944,0,0
16.325,5.5895,43.066,0
16.325,5.5895,43.066,0
13.766,5.6204,43.066,0
13.766,5.6204,43.066,0
15.242,5.6306,21.533,0
15.242,5.6306,21.533,0
20.494,5.4925,21.533,0
20.494,5.4925,21.533,0
64.016,5.287,602.93,0
64.016,5.287,602.93,0
74.335,4.9208,646,0
74.335,4.9208,646,0
216.08,4.6713,689.06,0
216.08,4.6713,689.06,0
41.052,4.8686,624.46,0
41.052,4.8686,624.46,0
60.984,4.5181,581.4,0
60.984,4.5181,581.4,0
37.424,4.2859,559.86,0
37.424,4.2859,559.86,0
28.858,4.8184,581.4,0
28.858,4.8184,581.4,0
22.27,5.1325,0,0
22.27,5.1325,0,0
20.372,5.2123,21.533,0
20.372,5.2123,21.533,0
18.191,5.2196,581.4,0
18.191,5.2196,581.4,0
18.09,5.5026,21.533,0
18.09,5.5026,21.533,0
37.555,5.3918,796.73,0
37.555,5.3918,796.73,0
25.973,5.5875,0,0
25.973,5.5875,0,0
28.671,5.6576,8462.5,0
28.671,5.6576,8462.5,0
64.394,5.4505,818.26,0
64.394,5.4505,818.26,0
49.088,5.6096,796.73,0
49.088,5.6096,796.73,0
49.18,5.6735,646,0
49.18,5.6735,646,0
53.267,5.677,43.066,0
53.267,5.677,43.066,0
56.839,5.6532,2433.3,0
56.839,5.6532,2433.3,0
54.34,5.6819,818.26,0
54.34,5.6819,818.26,0
55,5.6081,646,0
55,5.6081,646,0
52.774,5.5816,2670.1,0
52.774,5.5816,2670.1,0
53.731,5.5901,2670.1,0
53.731,5.5901,2670.1,0
44.857,5.5551,753.66,0
44.857,5.5551,753.66,0
43.67,5.6002,43.066,0
43.67,5.6002,43.066,0
34.087,5.5951,43.066,0
34.087,5.5951,43.066,0
31.311,5.5884,0,0
31.311,5.5884,0,0
27.152,5.4997,21.533,0
27.152,5.4997,21.533,0
23.882,5.4637,43.066,0
23.882,5.4637,43.066,0
21.272,5.6167,43.066,0
21.272,5.6167,43.066,0
18.628,5.6698,0,0
18.628,5.6698,0,0
18.642,5.6752,21.533,0
18.642,5.6752,21.533,0
2.5358,5.4425,0,0
2.5358,5.4425,0,0
0,4.8242,0,0
0,4.8242,0,0
25.366,4.9033,43.066,0
25.366,4.9033,43.066,0
38.905,5.053,43.066,0
38.905,5.053,43.066,0
44.74,5.069,21.533,0
44.74,5.069,21.533,0
18.51,4.7562,21.533,0
18.51,4.7562,21.533,0
1.9576,4.8307,21.533,0
1.9576,4.8307,21.533,0
0,4.9072,43.066,0
0,4.9072,43.066,0
8.8126,5.0986,0,0
8.8126,5.0986,0,0
58.794,5.0997,21.533,0
58.794,5.0997,21.533,0
122.49,4.9674,43.066,0
122.49,4.9674,43.066,0
234.92,4.7769,0,0
234.92,4.7769,0,0
187.67,5.6382,43.066,0
187.67,5.6382,43.066,0
186.17,5.5656,0,0
186.17,5.5656,0,0
291.98,5.4055,0,0
291.98,5.4055,0,0
245.8,5.5682,43.066,0
245.8,5.5682,43.066,0
222.69,5.4664,21.533,0
222.69,5.4664,21.533,0
177.59,5.4762,0,0
177.59,5.4762,0,0
246.04,5.3762,21.533,0
246.04,5.3762,21.533,0
119.17,5.3969,43.066,0
119.17,5.3969,43.066,0
46.536,5.4245,21.533,0
46.536,5.4245,21.533,0
0,5.4224,0,0
0,5.4224,0,0
16.92,5.2876,0,0
16.92,5.2876,0,0
0,5.3417,43.066,0
0,5.3417,43.066,0
10.103,5.3136,0,0
10.103,5.3136,0,0
2.9914,5.0645,21.533,0
2.9914,5.0645,21.533,0
41.293,4.9063,21.533,0
41.293,4.9063,21.533,0
0,5.1022,0,0
0,5.1022,0,0
15.794,5.0515,64.6,0
15.794,5.0515,64.6,0
76.09,4.7562,0,0
76.09,4.7562,0,0
14.402,5.0257,64.6,0
14.402,5.0257,64.6,0
38.013,5.0901,43.066,0
38.013,5.0901,43.066,0
0,4.833,0,0
0,4.833,0,0
124.18,4.3437,21.533,0
124.18,4.3437,21.533,0
12.518,4.7948,150.73,0
12.518,4.7948,150.73,0
62.075,4.6207,43.066,0
62.075,4.6207,43.066,0
12.515,4.8859,0,0
12.515,4.8859,0,0
20.937,4.6754,43.066,0
20.937,4.6754,43.066,0
11.242,4.8392,43.066,0
11.242,4.8392,43.066,0
63.064,4.4285,0,0
63.064,4.4285,0,0
13.415,4.7195,21.533,0
13.415,4.7195,21.533,0
50.714,4.5511,0,0
50.714,4.5511,0,0
13.079,5.0694,43.066,0
13.079,5.0694,43.066,0
387.42,4.5802,0,0
387.42,4.5802,0,0
174.72,4.5538,21.533,0
174.72,4.5538,21.533,0
62.303,4.5322,43.066,0
62.303,4.5322,43.066,0
41.373,4.516,0,0
41.373,4.516,0,0
15.199,4.8563,21.533,0
15.199,4.8563,21.533,0
21.49,4.704,43.066,0
21.49,4.704,43.066,0
43.611,5.1025,43.066,0
43.611,5.1025,43.066,0
5.4936,4.8131,43.066,0
5.4936,4.8131,43.066,0
56.91,5.2713,0,0
56.91,5.2713,0,0
2.84,4.9076,21.533,0
2.84,4.9076,21.533,0
24.447,4.7329,43.066,0
24.447,4.7329,43.066,0
4.1261,4.8615,0,0
4.1261,4.8615,0,0
37.665,4.5565,0,0
37.665,4.5565,0,0
93.485,4.4174,43.066,0
93.485,4.4174,43.066,0
37.862,5.0744,21.533,0
37.862,5.0744,21.533,0
9.2821,4.8229,21.533,0
9.2821,4.8229,21.533,0
51.556,4.5723,21.533,0
51.556,4.5723,21.533,0
43.575,4.5442,43.066,0
43.575,4.5442,43.066,0
0,4.7643,21.533,0
0,4.7643,21.533,0
13.581,4.742,0,0
13.581,4.742,0,0
3.1409,4.6805,21.533,0
3.1409,4.6805,21.533,0
34.865,4.5857,43.066,0
34.865,4.5857,43.066,0
104.5,4.2451,0,0
104.5,4.2451,0,0
18.105,4.8765,21.533,0
18.105,4.8765,21.533,0
10.792,4.8321,21.533,0
10.792,4.8321,21.533,0
132.55,4.1436,43.066,0
132.55,4.1436,43.066,0
9.1608,4.7723,0,0
9.1608,4.7723,0,0
0,4.7517,21.533,0
0,4.7517,21.533,0
25.055,4.905,43.066,0
25.055,4.905,43.066,0
41.952,5.0161,43.066,0
41.952,5.0161,43.066,0
25.211,4.649,0,0
25.211,4.649,0,0
11.456,4.6452,21.533,0
11.456,4.6452,21.533,0
13.26,4.835,21.533,0
13.26,4.835,21.533,0
43.141,4.6181,43.066,0
43.141,4.6181,43.066,0
144.7,4.6535,0,0
144.7,4.6535,0,0
179.78,4.8378,21.533,0
179.78,4.8378,21.533,0
29.593,4.7632,0,0
29.593,4.7632,0,0
94.287,4.5341,43.066,0
94.287,4.5341,43.066,0
56.546,4.7131,43.066,0
56.546,4.7131,43.066,0
34.657,5.0422,0,0
34.657,5.0422,0,0
39.119,5.0662,21.533,0
39.119,5.0662,21.533,0
35.396,4.9339,43.066,0
35.396,4.9339,43.066,0
43.068,5.0136,21.533,0
43.068,5.0136,21.533,0
55.803,4.3266,0,0
55.803,4.3266,0,0
24.541,4.8758,43.066,0
24.541,4.8758,43.066,0
2.6213,4.7224,43.066,0
2.6213,4.7224,43.066,0
0,4.7931,0,0
0,4.7931,0,0
51.589,4.5097,0,0
51.589,4.5097,0,0
10.498,4.751,43.066,0
10.498,4.751,43.066,0
7.7558,4.7745,21.533,0
7.7558,4.7745,21.533,0
5.1325,4.7294,0,0
5.1325,4.7294,0,0
23.918,4.9094,21.533,0
23.918,4.9094,21.533,0
0,4.71,43.066,0
0,4.71,43.066,0
26.007,4.7287,43.066,0
26.007,4.7287,43.066,0
41.612,5.0197,0,0
41.612,5.0197,0,0
41.943,4.531,0,0
41.943,4.531,0,0
39.193,4.5577,43.066,0
39.193,4.5577,43.066,0
35.917,4.5664,21.533,0
35.917,4.5664,21.533,0
5.1321,4.7547,21.533,0
5.1321,4.7547,21.533,0
37.967,4.6076,21.533,0
37.967,4.6076,21.533,0
83.914,4.4088,172.27,0
83.914,4.4088,172.27,0
0.29973,4.7758,21.533,0
0.29973,4.7758,21.533,0
14.234,4.8389,0,0
14.234,4.8389,0,0
30.984,5.0107,21.533,0
30.984,5.0107,21.533,0
45.384,5.0713,21.533,0
45.384,5.0713,21.533,0
43.914,4.5192,0,0
43.914,4.5192,0,0
3.8616,4.8341,21.533,0
3.8616,4.8341,21.533,0
14.667,4.935,43.066,0
14.667,4.935,43.066,0
16.989,5.0045,21.533,0
16.989,5.0045,21.533,0
41.424,4.686,0,0
41.424,4.686,0,0
36.295,5.0621,0,0
36.295,5.0621,0,0
35.737,5.0118,43.066,0
35.737,5.0118,43.066,0
20.781,4.903,43.066,0
20.781,4.903,43.066,0
18.805,4.9246,0,0
18.805,4.9246,0,0
16.003,4.7003,43.066,0
16.003,4.7003,43.066,0
45.66,4.6267,43.066,0
45.66,4.6267,43.066,0
0.90538,4.7245,43.066,0
0.90538,4.7245,43.066,0
14.378,4.7794,0,0
14.378,4.7794,0,0
27.688,4.6611,43.066,0
27.688,4.6611,43.066,0
1.7156,4.7833,43.066,0
1.7156,4.7833,43.066,0
34.27,4.9694,21.533,0
34.27,4.9694,21.533,0
62.218,4.4413,0,0
62.218,4.4413,0,0
11.725,4.8049,43.066,0
11.725,4.8049,43.066,0
15.237,4.6442,43.066,0
15.237,4.6442,43.066,0
60.181,4.4953,21.533,0
60.181,4.4953,21.533,0
18.013,4.8063,0,0
18.013,4.8063,0,0
44.997,5.0402,43.066,0
44.997,5.0402,43.066,0
9.2985,4.7345,43.066,0
9.2985,4.7345,43.066,0
41.494,4.5769,0,0
41.494,4.5769,0,0
31.755,4.5633,21.533,0
31.755,4.5633,21.533,0
17.287,4.6744,43.066,0
17.287,4.6744,43.066,0
29.986,4.9672,43.066,0
29.986,4.9672,43.066,0
3.1603,4.7629,21.533,0
3.1603,4.7629,21.533,0
22.079,5.1378,0,0
22.079,5.1378,0,0
48.799,5.051,43.066,0
48.799,5.051,43.066,0
169.66,4.8141,21.533,0
169.66,4.8141,21.533,0
16.564,4.9223,21.533,0
16.564,4.9223,21.533,0
83.358,4.6594,21.533,0
83.358,4.6594,21.533,0
81.574,4.5276,0,0
81.574,4.5276,0,0
27.338,4.9559,43.066,0
27.338,4.9559,43.066,0
18.802,4.869,0,0
18.802,4.869,0,0
14.268,4.8339,21.533,0
14.268,4.8339,21.533,0
28.005,4.6064,21.533,0
28.005,4.6064,21.533,0
29.632,5.0116,21.533,0
29.632,5.0116,21.533,0
30.482,4.9296,21.533,0
30.482,4.9296,21.533,0
14.497,4.8558,0,0
14.497,4.8558,0,0
7.9269,4.798,21.533,0
7.9269,4.798,21.533,0
35.614,5.0358,43.066,0
35.614,5.0358,43.066,0
27.769,4.9425,0,0
27.769,4.9425,0,0
41.285,4.6028,21.533,0
41.285,4.6028,21.533,0
54.899,4.4825,43.066,0
54.899,4.4825,43.066,0
7.3514,4.7226,21.533,0
7.3514,4.7226,21.533,0
31.464,4.6371,0,0
31.464,4.6371,0,0
5.4065,4.7753,21.533,0
5.4065,4.7753,21.533,0
10.676,4.6678,43.066,0
10.676,4.6678,43.066,0
23.951,4.8933,0,0
23.951,4.8933,0,0
1.3436,4.8593,21.533,0
1.3436,4.8593,21.533,0
27.016,5.0497,43.066,0
27.016,5.0497,43.066,0
28.627,5.0353,43.066,0
28.627,5.0353,43.066,0
30.734,5.0545,0,0
30.734,5.0545,0,0
12.25,4.8796,21.533,0
12.25,4.8796,21.533,0
17.008,4.8554,43.066,0
17.008,4.8554,43.066,0
40.382,5.0987,43.066,0
40.382,5.0987,43.066,0
28.72,4.9798,0,0
28.72,4.9798,0,0
68.186,5.2805,21.533,0
68.186,5.2805,21.533,0
70.234,5.4407,0,0
70.234,5.4407,0,0
0,5.5493,0,0
0,5.5493,0,0
0,5.5245,0,0
0,5.5245,0,0
0,5.4919,21.533,0
0,5.4919,21.533,0
4.2725,5.6644,0,0
4.2725,5.6644,0,0
16.881,5.6368,0,0
16.881,5.6368,0,0
31.935,4.9262,581.4,0
31.935,4.9262,581.4,0
9.877,4.7767,667.53,0
9.877,4.7767,667.53,0
18.113,5.1029,710.6,0
18.113,5.1029,710.6,0
49.315,5.0818,775.2,0
49.315,5.0818,775.2,0
119.42,4.8948,602.93,0
119.42,4.8948,602.93,0
330.62,4.5616,646,0
330.62,4.5616,646,0
31.575,4.867,0,0
31.575,4.867,0,0
20.511,4.7376,516.8,0
20.511,4.7376,516.8,0
17.066,4.6694,495.26,0
17.066,4.6694,495.26,0
22.35,5.2162,516.8,0
22.35,5.2162,516.8,0
52.389,5.5747,495.26,0
52.389,5.5747,495.26,0
72.776,5.4361,624.46,0
72.776,5.4361,624.46,0
72.402,5.4009,646,0
72.402,5.4009,646,0
80.262,5.4869,624.46,0
80.262,5.4869,624.46,0
85.146,5.5492,215.33,0
85.146,5.5492,215.33,0
81.729,5.5097,215.33,0
81.729,5.5097,215.33,0
82.776,5.5255,646,0
82.776,5.5255,646,0
79.099,5.5506,2196.4,0
79.099,5.5506,2196.4,0
69.94,5.5296,646,0
69.94,5.5296,646,0
60.331,5.4887,581.4,0
60.331,5.4887,581.4,0
50.534,5.5426,2304.1,0
50.534,5.5426,2304.1,0
44.006,5.525,2196.4,0
44.006,5.525,2196.4,0
41.519,5.5321,366.06,0
41.519,5.5321,366.06,0
35.541,5.4483,667.53,0
35.541,5.4483,667.53,0
35.586,5.3561,646,0
35.586,5.3561,646,0
29.219,5.4523,473.73,0
29.219,5.4523,473.73,0
24.504,5.5065,559.86,0
24.504,5.5065,559.86,0
19.648,5.4871,0,0
19.648,5.4871,0,0
16.471,5.4266,0,0
16.471,5.4266,0,0
9.9136,5.606,0,0
9.9136,5.606,0,0
10.19,5.5546,86.133,0
10.19,5.5546,86.133,0
8.8027,5.605,150.73,0
8.8027,5.605,150.73,0
11.055,5.6806,107.67,0
11.055,5.6806,107.67,0
9.9734,5.7078,86.133,0
9.9734,5.7078,86.133,0
11.45,5.658,43.066,0
11.45,5.658,43.066,0
30.303,5.6593,86.133,0
30.303,5.6593,86.133,0
34.921,5.2522,602.93,0
34.921,5.2522,602.93,0
144.52,4.9435,646,0
144.52,4.9435,646,0
69.671,4.7252,775.2,0
69.671,4.7252,775.2,0
34.24,4.8323,236.87,0
34.24,4.8323,236.87,0
28.404,4.9514,753.66,0
28.404,4.9514,753.66,0
22.525,4.9296,753.66,0
22.525,4.9296,753.66,0
35.681,5.3539,1012.1,0
35.681,5.3539,1012.1,0
58.101,5.4639,861.33,0
58.101,5.4639,861.33,0
72.152,5.4593,882.86,0
72.152,5.4593,882.86,0
76.767,5.4647,452.2,0
76.767,5.4647,452.2,0
80.956,5.5297,495.26,0
80.956,5.5297,495.26,0
83,5.5754,882.86,0
83,5.5754,882.86,0
81.005,5.5716,495.26,0
81.005,5.5716,495.26,0
76.906,5.587,925.93,0
76.906,5.587,925.93,0
74.194,5.6138,2476.3,0
74.194,5.6138,2476.3,0
70.719,5.5848,839.79,0
70.719,5.5848,839.79,0
68.319,5.5737,839.79,0
68.319,5.5737,839.79,0
62.757,5.5938,861.33,0
62.757,5.5938,861.33,0
