@relation featureMatrix

@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
0.094311,0.022686,1220.4,4.0038,344.53,1
0.10616,0.027223,1178,3.9809,344.53,1
0.11599,0.020871,1188.6,3.9924,344.53,1
0.1076,0.019056,1042.1,4.0222,0,1
0.1018,0.028131,1335.3,3.9631,344.53,1
0.10762,0.027223,1225,4.0498,344.53,1
0.10053,0.027223,1096.2,4.0198,344.53,1
0.076591,0.03176,1176.1,4.0981,344.53,1
0.071338,0.023593,1182.5,4.0952,344.53,1
0.10667,0.022686,1150.5,4.0058,344.53,1
0.1136,0.030853,1249.4,4.0419,43.066,1
0.083159,0.029038,1013.6,4.111,0,1
0.088566,0.027223,1262.4,3.986,344.53,1
0.10427,0.025408,1084,4.1248,344.53,1
0.10655,0.024501,1205.3,4.0561,21.533,1
0.098129,0.034483,1124.5,4.0361,323,1
0.076854,0.029946,1209.9,4.0527,323,1
0.073695,0.034483,1115.7,4.132,323,1
0.083415,0.039927,937.35,4.1864,301.46,1
0.08077,0.03902,715.3,4.2518,0,1
0.081893,0.050817,758.18,4.2506,301.46,1
0.096858,0.046279,787.08,4.3161,301.46,1
0.090291,0.048094,879.11,4.3397,0,1
0.075821,0.048094,402.66,5.2468,21.533,1
0.050465,0.019056,181.74,4.7789,43.066,1
0.015981,0.008167,97.276,4.7645,21.533,1
0.0001351,0.018149,122.35,4.688,0,1
0.011097,0.010889,0,5.0426,0,0
0.03467,0.00090744,9.045,4.917,43.066,0
0.019836,0.026316,18.222,4.8759,43.066,0
0.023131,0.049002,22.74,4.9019,0,0
0.056859,0.027223,71.536,4.7008,43.066,0
0.065016,0.011797,126.07,4.8101,43.066,0
0.034517,0.010889,44.973,4.9779,43.066,0
0,0.012704,47.6,5.3295,0,0
0.032252,0.011797,85.129,4.7834,43.066,0
0.055041,0.0027223,38.335,4.9177,43.066,0
0.022397,0.0036298,7.8911,5.1207,21.533,0
0.019619,0.008167,126.09,4.7119,0,0
0.055594,0.011797,30.79,5.0418,43.066,0
0.052201,0.0099819,67.115,4.7923,43.066,0
0.027867,0.0036298,131.93,4.6904,21.533,0
0.014759,0.016334,5.8201,4.9947,0,0
0.058904,0.015426,27.329,5.1627,43.066,0
0.074398,0.0063521,28.288,4.839,43.066,0
0.028882,0.022686,108.68,4.6012,0,0
0.0015613,0.027223,92.028,4.5856,21.533,0
0.018945,0.015426,71.005,4.6952,43.066,0
0.048077,0.0054446,3.3485,4.9691,43.066,0
0.053931,0.0018149,38.322,4.7671,21.533,0
0.048114,0.010889,0,4.9804,0,0
0.048675,0.0099819,33.08,5.1707,43.066,0
0.065058,0.0063521,281.47,4.4931,21.533,1
0.069561,0.016334,690.55,4.3889,0,1
0.077861,0.017241,1170.2,4.4578,667.53,1
0.097584,0.024501,1380.6,4.4685,710.6,1
0.10688,0.030853,1472.6,4.4302,387.6,1
0.13128,0.028131,1425.7,4.1137,387.6,1
0.12755,0.034483,1431.6,4.0401,387.6,1
0.12706,0.033575,1280.9,3.9894,366.06,1
0.12219,0.029038,1314.2,3.9692,366.06,1
0.10248,0.029946,1237.5,4.0178,344.53,1
0.10552,0.019964,1036.2,4.1516,323,1
0.086946,0.049002,1112.8,4.1451,323,1
0.081486,0.075318,1063.4,4.0768,323,1
0.10311,0.048094,1087.4,4.1284,323,1
0.093202,0.038113,957.84,4.2542,43.066,1
0.066752,0.032668,1121.2,4.1656,301.46,1
0.081225,0.022686,874.48,4.1901,0,1
0.13836,0.036298,1081.8,4.0488,43.066,1
0.11624,0.036298,824.65,4.2023,0,1
0.052299,0.058076,762.31,4.1979,301.46,1
0.086787,0.054446,899.72,4.1832,0,1
0.11014,0.016334,764.93,4.2282,43.066,1
0.089348,0.020871,1006.8,4.0086,323,1
0.075695,0.032668,858.45,4.092,323,1
0.11359,0.028131,1037.9,4.0249,0,1
0.10242,0.029946,863.93,4.2491,43.066,1
0.068078,0.030853,447.99,4.5817,43.066,1
0.044534,0.03176,628.56,4.3307,0,1
0.0031056,0.051724,382.54,4.7016,301.46,1
0.018098,0.038113,191.55,4.7365,43.066,1
0.011935,0.029038,90.829,4.8899,21.533,1
0,0.033575,225.82,4.4076,43.066,1
0.07507,0.013612,104.48,4.6685,0,0
0.086408,0.0063521,30.693,4.8001,43.066,0
0.035153,0.0090744,49.605,5.2055,21.533,0
0.012254,0.013612,40.94,4.7372,0,0
0.041773,0.010889,19.452,4.9925,21.533,0
0.049686,0.0099819,88.937,4.626,21.533,0
0.041409,0.010889,42.618,5.1918,43.066,0
0.059857,0.010889,105.15,4.6991,0,0
0.027168,0.024501,36.483,5.2901,43.066,0
0.0037492,0.026316,19.322,5.276,43.066,0
0.0029006,0.025408,34.808,5.3149,0,0
0.018653,0.021779,41.123,4.9918,43.066,0
0.035226,0.008167,7.9585,5.0097,21.533,0
0.061329,0.011797,105.5,4.6873,43.066,0
0.057457,0.025408,117.68,4.7084,0,0
0.048489,0.032668,71.432,4.8545,0,0
0.062474,0.023593,99.873,4.7812,43.066,0
0.030264,0.013612,16.648,5.0077,21.533,0
0.033375,0.0099819,80.49,4.6911,0,0
0.045258,0.0045372,121.36,4.6095,21.533,0
0.031384,0.0063521,64.29,4.7121,43.066,0
0.044578,0.018149,52.396,4.6793,43.066,0
0.032708,0.025408,169.75,4.3056,0,0
0.018424,0.012704,70.01,4.5866,43.066,0
0.016082,0.019056,46.65,4.7753,43.066,0
0,0.029038,43.099,4.8081,0,0
0,0.012704,31.824,5.0164,64.6,0
0,0.16969,0,5.6188,0,0
0,0.20962,0.6005,5.5819,0,0
0,0.22958,0,5.5657,193.8,0
0,0.23775,1.1361,5.6614,0,0
0.00018415,0.25771,8.2353,5.6673,0,0
0.0014804,0.20236,22.525,5.6132,0,0
0.016562,0.10254,11.884,4.8534,366.06,0
0.037121,0.052632,108.48,4.459,538.33,0
0.062728,0.037205,255.19,4.564,581.4,1
0.092123,0.03176,638.92,4.3823,667.53,1
0.11073,0.033575,767.02,4.4069,753.66,1
0.12587,0.03539,874.68,4.1413,796.73,1
0.13495,0.03902,1008.1,4.132,818.26,1
0.13412,0.043557,871.28,4.0274,430.66,1
0.14063,0.032668,909.83,3.8399,430.66,1
0.14696,0.020871,881.11,3.7858,409.13,1
0.14754,0.018149,808.48,3.7254,409.13,1
0.14545,0.020871,833.25,3.7615,409.13,1
0.14301,0.021779,789.22,3.7001,409.13,1
0.14901,0.018149,854.35,3.7558,409.13,1
0.15675,0.021779,926.38,3.7177,409.13,1
0.15986,0.021779,941.29,3.6907,409.13,1
0.15965,0.024501,920.38,3.6733,409.13,1
0.15783,0.026316,947.72,3.6609,409.13,1
0.15892,0.019964,960.08,3.681,409.13,1
0.16239,0.019964,976,3.6883,409.13,1
0.16592,0.021779,1011.4,3.8128,409.13,1
0.17132,0.019964,1066.6,3.7507,409.13,1
0.17509,0.019056,1108.6,3.7079,409.13,1
0.17387,0.019056,1095.3,3.7297,409.13,1
0.16815,0.018149,1061.5,3.8275,409.13,1
0.17038,0.018149,1060.9,3.8821,409.13,1
0.17672,0.019056,1157.5,3.8586,409.13,1
0.17618,0.020871,1186.6,4.0845,409.13,1
0.17718,0.021779,1189.9,3.9853,409.13,1
0.18067,0.028131,1268.9,4.0694,409.13,1
0.18703,0.028131,1355.7,4.0757,409.13,1
0.18792,0.019964,1311.9,4.0148,409.13,1
0.18529,0.019056,1284.5,3.9913,409.13,1
0.18899,0.019056,1309.6,4.0239,409.13,1
0.19787,0.018149,1414.7,4.0624,409.13,1
0.19974,0.021779,1459.9,3.9512,409.13,1
0.19372,0.024501,1413.1,4.1129,409.13,1
0.19253,0.020871,1457.4,4.3185,409.13,1
0.19536,0.018149,1537.8,4.4127,409.13,1
0.19474,0.018149,1633.4,4.5137,409.13,1
0.19721,0.018149,1712.4,4.6132,387.6,1
0.20352,0.018149,1833.8,4.6045,387.6,1
0.20119,0.020871,1850.4,4.5682,387.6,1
0.20371,0.026316,1829,4.4541,387.6,1
0.20018,0.029946,1837.9,4.486,387.6,1
0.19788,0.032668,1805.2,4.5248,366.06,1
0.19503,0.03176,1740,4.5798,366.06,1
0.18376,0.027223,1549.2,4.6756,366.06,1
0.18926,0.029038,1615.5,4.5894,366.06,1
0.19395,0.03539,1717.4,4.5848,387.6,1
0.21432,0.047187,2234.4,4.9193,366.06,1
0.24969,0.071688,4012.9,5.0795,366.06,1
0.27629,0.098004,4696.7,5.2304,366.06,1
0.30339,0.097096,5117.9,5.2578,2497.9,1
0.34117,0.096189,6834.3,5.3146,1055.1,1
0.3461,0.093466,7477.2,5.3122,2562.5,1
0.34896,0.091652,7535.4,5.3178,2584,1
0.36572,0.10345,7508.4,5.3323,2605.5,1
0.37152,0.098004,7477.2,5.3212,2584,1
0.38252,0.097096,8497.4,5.3928,2734.7,1
0.38921,0.11343,8199.4,5.3299,2756.2,1
0.38654,0.11887,7932.7,5.3046,2734.7,1
0.39078,0.11252,8118.1,5.289,2734.7,1
0.39935,0.11071,7694.7,5.2642,2842.4,1
0.38615,0.097096,7155.4,5.2075,2842.4,1
0.36743,0.088929,6671.9,5.2261,839.79,1
0.33939,0.093466,6534.3,5.3372,2842.4,1
0.33583,0.10436,6655.3,5.348,1033.6,1
0.34425,0.10617,7386.5,5.4356,2670.1,1
0.3435,0.10073,7138.3,5.365,1012.1,1
0.37515,0.1098,7961.4,5.3928,1356.6,1
0.40121,0.11797,7715.1,5.3187,2713.2,1
0.39688,0.11525,7706.3,5.253,1356.6,1
0.39445,0.11887,7890,5.3443,2842.4,1
0.38734,0.12432,8193.6,5.4016,1313.5,1
0.36102,0.1216,6735,5.3409,2928.5,1
0.34191,0.11434,6477.4,5.3374,2928.5,1
0.32558,0.11252,6082,5.3549,2885.4,1
0.34324,0.12069,5735.4,5.2341,2863.9,1
0.35059,0.12432,5433.6,5.0936,2799.3,1
0.3312,0.12523,5084.2,5.1803,2756.2,1
0.31731,0.11343,5033.6,5.155,2713.2,1
0.29348,0.11162,4518.7,4.9815,2971.6,1
0.2897,0.11887,4349.5,5.0853,2950,1
0.29383,0.11434,4348,5.121,2950,1
0.29275,0.11525,4147,4.9629,2885.4,1
0.29623,0.12341,4140.9,5.0435,2885.4,1
0.2876,0.11162,3964.1,4.9565,2863.9,1
0.25175,0.092559,3604.3,5.0307,1421.2,1
0.24205,0.098004,3282,4.9601,1399.7,1
0.25567,0.10254,3380.6,4.8706,2777.8,1
0.24593,0.10163,3511.7,4.9948,1399.7,1
0.22885,0.11252,3376.8,4.9704,1421.2,1
0.22741,0.11706,3367.7,4.921,2842.4,1
0.2214,0.11434,3244.9,4.9961,2820.8,1
0.21732,0.1098,3065.7,5.0332,2777.8,1
0.21756,0.11162,3167.5,5.1334,2734.7,1
0.21444,0.095281,3085.2,5.1357,1055.1,1
0.21512,0.067151,2510.1,4.8288,1055.1,1
0.19779,0.058076,2245.1,4.7229,1033.6,1
0.17631,0.049909,1891.1,4.7702,1012.1,1
0.14448,0.044465,1360.2,4.7947,990.53,1
0.1025,0.043557,708.14,4.942,904.39,1
0.07373,0.051724,465.92,4.9467,968.99,1
0.065152,0.052632,402.66,5.0019,968.99,1
0.06698,0.046279,384.62,4.9397,839.79,1
0.079272,0.043557,503.46,4.8676,861.33,1
0.088234,0.040835,527.11,4.6681,904.39,1
0.086076,0.043557,583.72,4.9152,925.93,1
0.088457,0.053539,621.64,4.852,753.66,1
0.1019,0.073503,798.67,4.8546,796.73,1
0.10718,0.071688,865.03,4.885,796.73,1
0.10663,0.058076,930.19,4.9679,796.73,1
0.13158,0.052632,1166.7,4.8637,839.79,1
0.1457,0.041742,1248.3,4.7743,861.33,1
0.13623,0.037205,1269,4.7648,839.79,1
0.12421,0.045372,970.45,4.8115,818.26,1
0.11644,0.054446,1022.8,4.745,839.79,1
0.10372,0.07804,752.34,4.5714,839.79,1
0.085052,0.10617,665.94,4.7616,839.79,1
0.072532,0.10073,450.52,4.721,818.26,1
0.06307,0.096189,359.41,4.8412,818.26,1
0.05483,0.090744,241.03,4.9986,753.66,1
0.049618,0.076225,212.12,4.8917,775.2,1
0.05554,0.088022,303.17,4.8534,818.26,1
0.059088,0.096189,279.63,4.6316,559.86,1
0.06139,0.082577,343.37,4.7421,559.86,1
0.062682,0.088929,354.57,4.618,559.86,1
0.06198,0.10163,321.37,4.6981,559.86,1
0.067436,0.098911,396.58,4.7376,559.86,1
0.079782,0.086207,487.01,4.6961,581.4,1
0.084357,0.069873,514.59,4.6149,581.4,1
0.087068,0.049002,546.75,4.5244,602.93,1
0.09333,0.03539,555.87,4.2595,624.46,1
0.091097,0.038113,530.91,4.1909,624.46,1
0.079266,0.032668,403.12,4.532,602.93,1
0.064419,0.026316,292.57,4.6903,581.4,1
0.057878,0.025408,220.97,4.4675,559.86,1
0.057359,0.027223,232.24,4.5008,559.86,1
0.046478,0.044465,147.84,4.8794,538.33,1
0.029378,0.046279,0,5.1382,473.73,1
0.019276,0.039927,3.5973,5.0651,559.86,1
0.013245,0.064428,42.512,5.2458,516.8,0
0.0087202,0.085299,50.522,5.2555,581.4,0
0.0035227,0.1225,47.188,5.3956,559.86,0
0.0013143,0.13067,40.003,5.53,581.4,0
0.00081594,0.13249,17.235,5.4539,559.86,0
0.00014697,0.16243,13.982,5.4826,0,0
1.7957e-05,0.19964,13.167,5.6048,86.133,0
0,0.24047,12.439,5.5148,258.4,0
0,0.23775,10.969,5.603,107.67,0
0,0.2677,10.47,5.6949,86.133,0
0,0.27223,8.8632,5.6836,236.87,0
3.0199e-05,0.27223,11.744,5.6735,107.67,0
0,0.31397,11.504,5.7107,0,0
0.00025914,0.25136,12.127,5.7197,21.533,0
0.00028142,0.22958,13.245,5.5914,86.133,0
0,0.29129,10.6,5.6782,107.67,0
0.010029,0.20871,59.649,5.4017,624.46,0
0.020503,0.093466,3.9504,5.2234,452.2,0
0.024417,0.060799,0,5.0506,473.73,0
0.01716,0.087114,44.966,5.3101,624.46,0
0.004104,0.17514,37.526,5.4388,538.33,0
0.0056957,0.1706,59.077,5.501,538.33,0
0.011643,0.085299,52.488,5.3037,581.4,0
0.01307,0.062613,48.275,5.291,602.93,0
0.010704,0.077132,54.003,5.3004,538.33,0
0.008692,0.10163,59.3,5.3516,602.93,0
0.0061425,0.13702,58.871,5.389,559.86,0
0.0026485,0.20054,48.57,5.5319,538.33,0
0.00037825,0.26679,17.108,5.6182,0,0
0.0018215,0.23503,34.414,5.6313,559.86,0
0.0020912,0.20508,36.261,5.4777,559.86,0
0.00079252,0.23412,23.62,5.4431,516.8,0
0.0019225,0.19601,33.613,5.6629,0,0
0.0097517,0.11887,61.54,5.3819,581.4,0
0.017616,0.07804,33.142,5.2643,452.2,0
0.024499,0.07078,0,5.065,495.26,0
0.032327,0.051724,50.956,4.8481,516.8,0
0.041872,0.032668,129.25,4.829,538.33,0
0.042088,0.03902,147.98,4.8725,538.33,0
0.03032,0.053539,30.596,5.0968,495.26,0
0.020302,0.060799,23.515,5.1774,624.46,0
0.015338,0.068058,52.532,5.237,516.8,0
0.014262,0.076225,52.99,5.237,581.4,0
0.01744,0.068058,32.173,5.1349,624.46,0
0.014992,0.064428,51.891,5.2225,624.46,0
0.0090946,0.08167,72.418,5.3439,559.86,0
0.0056493,0.12069,70.009,5.3953,495.26,0
0.0049642,0.13702,58.276,5.431,495.26,0
0.012559,0.095281,66.11,5.282,581.4,0
0.020473,0.058984,22.141,5.1187,624.46,0
0.039647,0.036298,80.892,4.8592,495.26,0
0.069802,0.024501,344.82,4.5334,581.4,0
0.06743,0.024501,444.45,3.9697,279.93,0
0.031366,0.049002,8.7176,4.2179,258.4,0
0.0042271,0.10617,28.326,4.6224,581.4,0
0.001753,0.10436,30.767,5.1995,279.93,0
0.0021859,0.056261,27.894,4.8436,279.93,0
0.0046943,0.089837,33.853,5.1854,279.93,0
0.011415,0.14156,45.843,5.3111,2605.5,0
0.011015,0.16334,78.54,5.508,2605.5,0
0.0044267,0.17967,77.488,5.5646,2584,0
0.0045197,0.17151,76.148,5.5123,624.46,0
0.0050865,0.16606,76.461,5.4958,2584,0
0.0053826,0.16697,82.506,5.5741,2734.7,0
0.0054405,0.17967,84.334,5.5669,2734.7,0
0.0059911,0.18421,86.293,5.5472,2691.7,0
0.007637,0.17332,89.543,5.5896,2756.2,0
0.0079062,0.16788,79.334,5.4297,2734.7,0
0.0069322,0.17604,84.255,5.5156,2670.1,0
0.0063722,0.17967,87.194,5.5545,839.79,0
0.0055271,0.17514,80.906,5.5385,2670.1,0
0.0044343,0.16878,80.594,5.6389,775.2,0
0.0045388,0.1461,75.467,5.4824,818.26,0
0.0044362,0.14156,72.245,5.4715,818.26,0
0.0031258,0.15608,61.019,5.4365,215.33,0
0.0020687,0.16878,50.146,5.4085,732.13,0
0.0013387,0.18603,41.007,5.5576,323,0
0.00065241,0.21234,31.841,5.4896,172.27,0
0.00030687,0.21325,27.65,5.5581,0,0
0.00019483,0.24955,25.939,5.6161,215.33,0
0.00015787,0.27586,25.83,5.6834,150.73,0
0.00043835,0.24955,33.33,5.6285,387.6,0
0.00050328,0.2441,31.819,5.6307,107.67,0
0.00027457,0.25045,28.361,5.6104,172.27,0
0.00032827,0.2441,27.475,5.6192,86.133,0
0.00036633,0.24319,28.403,5.5469,301.46,0
0.0003285,0.24955,30.158,5.5315,323,0
0.00030653,0.25681,26.832,5.6746,86.133,0
0.037354,0.17332,4.2633,5.2239,646,0
0.080388,0.053539,510.01,4.9398,710.6,1
0.1208,0.033575,834.67,4.404,366.06,1
0.15419,0.036298,1153.6,4.1224,366.06,1
0.18572,0.03176,1471.9,4.0398,387.6,1
0.2067,0.027223,1574.7,3.7924,387.6,1
0.20851,0.022686,1454,3.8865,387.6,1
0.20229,0.016334,1458.4,3.8195,366.06,1
0.19752,0.016334,1356.5,3.8011,366.06,1
0.1894,0.016334,1308.3,3.7125,344.53,1
0.18315,0.015426,1243.7,3.8005,344.53,1
0.18922,0.026316,1419.5,3.7455,344.53,1
0.19623,0.036298,1504.5,3.8445,344.53,1
0.20145,0.024501,1576.7,3.8305,344.53,1
0.20663,0.020871,1586.1,3.7372,344.53,1
0.20143,0.027223,1582.1,3.8183,344.53,1
0.1974,0.021779,1517.1,3.7536,344.53,1
0.20154,0.015426,1382.1,3.8675,344.53,1
0.20214,0.017241,1475.8,3.8757,344.53,1
0.19688,0.020871,1455.1,3.8368,323,1
0.18376,0.019964,1233,4.0375,323,1
0.18708,0.016334,1345.1,3.914,323,1
0.20443,0.014519,1521.1,3.8472,323,1
0.20412,0.021779,1503.3,3.9471,323,1
0.19846,0.029038,1438.4,4.0229,323,1
0.20785,0.027223,1709.5,3.9024,646,1
0.21273,0.025408,1680.7,3.7022,323,1
0.21204,0.019964,1501,3.7351,323,1
0.20933,0.014519,1512.1,3.8774,323,1
0.1992,0.026316,1441.8,3.9858,323,1
0.19496,0.029946,1415.7,3.976,323,1
0.20179,0.019964,1481,3.9427,323,1
0.20569,0.022686,1595.2,3.9101,323,1
0.20602,0.028131,1523.3,3.8364,323,1
0.21277,0.029038,1669.3,3.8264,667.53,1
0.21366,0.029946,1704.8,3.8596,646,1
0.21161,0.029946,1633.4,3.7605,646,1
0.21435,0.034483,1592.9,3.6576,323,1
0.21332,0.036298,1649.5,3.6508,646,1
0.20562,0.030853,1542.3,3.7675,323,1
0.20508,0.022686,1510.7,3.7041,323,1
0.21219,0.014519,1624.8,3.7722,323,1
0.21192,0.016334,1634.2,3.7771,323,1
0.21287,0.016334,1534.9,3.7957,323,1
0.21636,0.014519,1684.9,3.8072,323,1
0.21218,0.013612,1577.5,3.9538,323,1
0.19834,0.013612,1492.8,3.9996,323,1
0.18074,0.013612,1389.5,4.0741,301.46,1
0.16324,0.046279,1188.7,4.2791,301.46,1
0.12193,0.10889,666.48,4.675,279.93,1
0.059642,0.23593,80.904,5.1856,258.4,1
0.017828,0.32214,78.357,5.4388,301.46,1
0.011728,0.25318,77.361,5.4075,301.46,0
0.0095218,0.21325,71.749,5.3647,279.93,0
0.0059475,0.1951,68.854,5.462,258.4,0
0.0040206,0.15699,54.014,5.3461,279.93,0
0.002043,0.16697,37.879,5.3811,581.4,0
0.00083139,0.14247,28.34,5.3571,301.46,0
0.00064515,0.17423,28.589,5.4247,279.93,0
0.0049824,0.28312,53.142,5.65,301.46,0
0.014607,0.34301,100.47,5.6556,559.86,0
0.046444,0.31488,38.986,5.6721,2368.7,0
0.0749,0.22142,549.7,5.505,2497.9,0
0.066758,0.23866,394.6,5.4159,2476.3,0
0.043265,0.29764,41.961,5.6213,2411.7,0
0.036486,0.32849,86.341,5.6083,2497.9,0
0.025979,0.33485,72.055,5.6645,172.27,0
0.028782,0.27042,36.991,5.5759,172.27,0
0.026248,0.26134,57.647,5.6369,129.2,0
0.021632,0.30762,76.132,5.6606,129.2,0
0.017793,0.33666,93.186,5.6214,150.73,0
0.012842,0.35209,95.249,5.6194,8247.2,0
0.010047,0.35935,75.893,5.4575,8031.9,0
0.0064094,0.38203,67.394,5.4705,7924.2,0
0.0041016,0.38294,61.211,5.5589,8720.9,0
0.0017457,0.3294,37.359,5.695,8010.4,0
0.00029496,0.27405,26.177,5.6295,172.27,0
0.00053358,0.26497,30.331,5.6802,0,0
0.0037022,0.25408,65.83,5.6482,667.53,0
0.038621,0.16062,16.752,4.7536,301.46,0
0.084462,0.059891,461.56,4.4677,538.33,1
0.12417,0.029946,997.13,4.6277,602.93,1
0.15864,0.032668,1377.6,4.6748,689.06,1
0.1984,0.03902,1738.4,4.5338,387.6,1
0.23467,0.037205,1966.6,4.3715,387.6,1
0.25955,0.028131,2061.6,3.9958,409.13,1
0.26838,0.020871,2086.6,3.8684,409.13,1
0.25911,0.017241,1869.2,3.8897,387.6,1
0.23978,0.020871,1740,3.9914,387.6,1
0.22962,0.021779,1742.5,3.9591,387.6,1
0.22088,0.017241,1655.7,3.9599,366.06,1
0.21016,0.025408,1714.3,3.9876,366.06,1
0.21403,0.030853,1775.1,4.3305,366.06,1
0.20594,0.021779,1686.4,4.0768,366.06,1
0.19779,0.019964,1546.4,4.0361,366.06,1
0.19084,0.032668,1476.6,4.0226,366.06,1
0.18293,0.039927,1432.6,4.1325,366.06,1
0.18348,0.040835,1402.6,4.0395,344.53,1
0.18539,0.040835,1478.4,3.9898,710.6,1
0.1926,0.039927,1539.5,4.0992,344.53,1
0.19264,0.039927,1595.4,4.1662,344.53,1
0.19294,0.03902,1567.5,4.191,366.06,1
0.18332,0.041742,1511.1,4.3656,366.06,1
0.18414,0.044465,1483.4,4.3426,710.6,1
0.20169,0.050817,1799.3,4.4377,710.6,1
0.22164,0.051724,2025,4.2546,732.13,1
0.22762,0.054446,2041.1,4.1687,732.13,1
0.22266,0.050817,2067.8,4.1256,732.13,1
0.22487,0.039927,2060.3,4.1547,732.13,1
0.22399,0.04265,2070.4,4.1109,732.13,1
0.22488,0.056261,2066.6,4.186,732.13,1
0.22271,0.049909,2083.8,4.1489,732.13,1
0.23158,0.039927,2182.2,4.1776,732.13,1
0.23576,0.047187,2283,4.1534,732.13,1
0.23471,0.048094,2298.4,4.1282,732.13,1
0.23688,0.059891,2284.9,4.2416,732.13,1
0.23116,0.072595,2296.5,4.1825,732.13,1
0.23414,0.066243,2347.8,4.3108,732.13,1
0.22743,0.066243,2312,4.356,732.13,1
0.22743,0.058076,2309.7,4.4829,732.13,1
0.23096,0.061706,2427.1,4.5794,366.06,1
0.22932,0.064428,2439.7,4.6617,366.06,1
0.22805,0.055354,2423.5,4.7969,366.06,1
0.21562,0.049002,2286.6,4.8153,366.06,1
0.20479,0.061706,2260.3,5.0474,366.06,1
0.23089,0.089837,3456.4,5.1667,344.53,1
0.3097,0.093466,5128.7,5.1795,1033.6,1
0.36744,0.086207,6427.9,5.1864,1033.6,1
0.39444,0.077132,6725.5,5.1093,1033.6,1
0.41082,0.071688,6276.2,5.0805,2411.7,1
0.42282,0.080762,7492.2,5.2309,1033.6,1
0.44074,0.092559,7939,5.2328,1033.6,1
0.46149,0.097096,8879.5,5.2972,1033.6,1
0.47993,0.093466,9273.7,5.2589,1033.6,1
0.49426,0.092559,9989,5.2678,1055.1,1
0.49543,0.10254,9932,5.3141,2433.3,1
0.48216,0.11434,10817,5.4065,2411.7,1
0.48934,0.12432,10558,5.3414,2411.7,1
0.50389,0.12886,10538,5.3646,2411.7,1
0.50379,0.13612,10808,5.3985,2411.7,1
0.4981,0.14791,11122,5.3773,2390.2,1
0.49987,0.14519,12104,5.4455,2540.9,1
0.49728,0.13067,11143,5.3291,2519.4,1
0.48983,0.12341,10297,5.2567,2519.4,1
0.48397,0.12432,10650,5.2822,2519.4,1
0.48315,0.11797,10574,5.2969,2519.4,1
0.49294,0.12613,11400,5.3867,2842.4,1
0.49176,0.13249,11925,5.4688,2863.9,1
0.48873,0.12523,11698,5.4074,2863.9,1
0.48636,0.12613,12351,5.4573,2863.9,1
0.48372,0.13612,12167,5.4741,2713.2,1
0.47946,0.15336,12467,5.4996,2885.4,1
0.47053,0.16334,12386,5.5193,667.53,1
0.4611,0.15971,11606,5.4764,3036.2,1
0.46228,0.14701,10038,5.3358,3036.2,1
0.46071,0.13884,10018,5.3922,3014.6,1
0.43011,0.14882,9248.9,5.4364,2971.6,1
0.3963,0.17604,8127.2,5.3748,2928.5,1
0.3782,0.16515,7155.3,5.3072,2885.4,1
0.37642,0.13249,6413.5,5.2619,2842.4,1
0.37272,0.12704,6770.7,5.2948,2842.4,1
0.34269,0.1343,6393.8,5.2993,2842.4,1
0.32563,0.13975,6257.6,5.3292,2863.9,1
0.33743,0.13702,5772,5.1315,2885.4,1
0.36939,0.16152,6860.8,5.2001,2885.4,1
0.40497,0.18784,7473.3,5.0555,5404.8,1
0.43019,0.18421,7256,4.7926,5684.8,1
0.43631,0.17604,7208.6,4.743,5684.8,1
0.42142,0.16425,7548.9,4.9276,2820.8,1
0.39803,0.15064,7156.1,5.0007,925.93,1
0.3758,0.11434,6211.9,4.969,904.39,1
0.35747,0.069873,5397.7,4.9392,904.39,1
0.33858,0.056261,4772.4,4.9004,882.86,1
0.32965,0.049909,3964.6,4.6851,861.33,1
0.30927,0.041742,3559,4.5365,839.79,1
0.29155,0.037205,3039.6,4.4568,839.79,1
0.2798,0.037205,2769.3,4.358,818.26,1
0.27328,0.036298,2574.9,4.2533,818.26,1
0.29767,0.037205,2718.2,4.108,818.26,1
0.30533,0.038113,2765.7,3.968,818.26,1
0.29632,0.037205,2540.2,4.0059,818.26,1
0.28142,0.036298,2364.3,3.9735,818.26,1
0.27311,0.037205,2273.9,4.088,818.26,1
0.2748,0.038113,2283.3,3.8798,839.79,1
0.25971,0.037205,2153.2,3.9038,839.79,1
0.24415,0.037205,2028.9,3.9174,839.79,1
0.22994,0.038113,1988.9,3.9352,839.79,1
0.21199,0.037205,1807.5,3.9452,839.79,1
0.19214,0.037205,1613.3,3.9884,839.79,1
0.17089,0.038113,1402,4.1069,839.79,1
0.14503,0.037205,1059.5,4.1595,818.26,1
0.12655,0.03539,888.69,4.1632,818.26,1
0.11563,0.03539,748.56,4.0787,796.73,1
0.10387,0.037205,704.43,4.1716,818.26,1
0.10869,0.037205,728.36,4.0919,818.26,1
0.10445,0.039927,703.18,4.1381,839.79,1
0.09843,0.040835,629.11,4.169,839.79,1
0.091943,0.043557,554.41,4.1693,818.26,1
0.088223,0.049002,508.63,4.203,559.86,1
0.096447,0.047187,620.85,4.062,559.86,1
0.10715,0.039927,683.6,3.9455,581.4,1
0.11292,0.03539,700.83,3.9575,581.4,1
