@relation featureMatrix

@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.93243,3,1
0.71796,3,1
0.6578,3,1
0.76204,3,1
0.92826,3,1
0.75584,3,1
0.65963,4,1
0.60203,3,1
0.41922,3,1
0.43154,5,1
0.3256,8,1
0.40144,6,1
0.31462,7,1
0.3254,9,1
0.46096,9,1
0.39937,8,1
0.32607,9,1
0.27461,9,1
0.35212,9,1
0.26573,8,1
0.26842,9,1
0.47286,9,1
0.3979,10,1
0.30704,9,1
0.37111,10,1
0.50919,10,1
0.25497,9,1
0.44704,10,1
0.64097,10,1
0.43617,8,1
0.48121,9,1
0.46061,10,1
0.43543,9,1
0.36601,10,1
0.46835,10,1
0.52688,10,1
0.52464,10,1
0.48365,8,1
0.658,6,1
1.1739,10,1
1.1486,9,1
1.2257,6,1
1.1194,4,1
0.97339,4,1
1.0666,10,1
1.0687,8,1
1.175,6,1
1.4225,4,1
1.5116,3,1
1.558,3,1
1.5691,3,1
1.5522,3,1
1.5839,3,1
1.5955,3,1
1.6397,3,1
1.5987,3,1
1.4631,3,1
1.4731,3,1
1.4919,3,1
1.5132,3,1
1.4998,3,1
1.4724,3,1
1.4297,3,1
1.4413,4,1
1.4583,5,1
1.4169,4,1
1.3718,3,1
1.3888,2,1
1.4244,2,1
1.4227,2,1
1.5236,2,1
1.451,2,1
1.5313,2,1
1.5714,2,1
1.5164,2,1
1.3814,2,1
1.4497,2,1
1.4268,2,1
1.3879,2,1
1.3838,2,1
1.3412,2,1
1.3849,2,1
1.2955,2,1
1.0801,3,1
0.61669,3,1
0.67025,3,1
0.64056,2,1
0.31445,2,1
0.45932,2,0
0.54789,2,0
0.60865,2,0
0.11135,3,0
0.30707,12,0
0.60421,4,0
0.85161,2,0
0.27499,34,0
0.099252,19,0
0.10463,29,0
0.20536,33,0
0.36352,10,0
0.35737,9,0
0.1708,26,0
0.19034,25,0
0.31304,24,0
0.1364,26,0
0.18676,25,0
0.24592,12,0
0.38284,11,0
0.33985,23,0
0.31702,22,0
0.10208,20,0
0.14957,26,0
0.11181,25,0
0.11639,28,0
0.19783,33,0
0.069765,38,0
0.19011,32,0
0.19522,67,0
0,4,0
0,4,0
0.11433,3,0
0,3,0
0,5,0
0,3,0
0,4,0
0.26461,3,0
0.13717,5,0
0,2,0
0.22834,2,0
0.3588,3,1
0.60429,4,1
0.59795,4,1
0.46108,3,1
0.25764,3,1
0.23211,2,1
0.40434,2,1
0.69354,2,1
0.76721,2,1
0.78629,2,1
0.61956,2,1
0.51972,3,1
0.81015,3,1
0.56901,3,1
0.42672,3,1
0.49703,3,1
0.73922,3,1
0.91495,2,1
0.76724,3,1
0.866,3,1
0.82446,3,1
0.73952,2,1
0.79518,2,1
0.77441,3,1
1.0494,3,1
0.65389,3,1
0.12609,2,1
0.16442,3,1
0.20991,3,1
0.48242,2,1
0.57196,2,1
0.47305,4,1
0.22686,4,1
0.31874,4,1
0.36507,3,1
0.46598,4,1
0.5003,3,1
0.47888,3,1
0.1111,2,1
0.011481,2,1
0.15323,2,1
0.4086,2,1
0.0051673,2,1
0.34182,3,1
0.45076,3,1
0.25419,3,1
0.047567,6,1
0.040144,3,1
0.28543,2,1
0.32369,2,1
0,5,1
0.24882,2,1
0.55992,1,1
0.63098,1,1
0.2912,1,1
0.32528,2,1
1.0273,2,1
1.1666,2,1
1.2135,2,1
1.2178,2,1
1.2939,2,1
1.256,2,1
1.2217,2,1
1.2343,2,1
0.90578,2,1
0.95534,2,1
0.89145,2,1
0.67525,2,1
0.97753,2,1
0.89747,1,1
0.64782,2,1
0.95653,2,1
0.79493,6,1
0.93928,2,1
0.59945,4,1
0.63001,5,1
0.4778,5,1
0.38551,5,1
0.60721,5,1
0.71457,6,1
0.30713,4,1
0.3972,6,1
0.37816,4,1
0.49512,4,1
0.74313,2,1
0.37086,3,1
0.43879,7,1
0.65631,5,1
0.60505,7,1
0.50707,5,1
0.38432,3,1
0.39967,3,1
0.43835,3,1
0.25811,4,1
0.34098,1,1
0.17325,4,1
0.089793,4,1
0.16409,5,1
0.23631,3,1
0.4144,4,1
0.56875,6,1
0.56523,8,1
0.44459,7,1
0.50454,5,1
0.42099,6,1
0.44667,6,1
0.46654,7,1
0.71849,8,1
0.64724,8,1
0.62578,9,1
0.45211,8,1
0.36376,8,1
0.44191,9,1
0.49401,9,1
0.39753,9,1
0.42633,9,1
0.45212,9,1
0.51347,10,1
0.92075,10,1
1.0329,10,1
1.1092,10,1
1.0289,10,1
0.92318,10,1
0.88475,7,1
0.75064,6,1
0.73323,6,1
0.58676,7,1
0.67768,8,1
0.6679,8,1
0.77135,8,1
0.7025,8,1
0.73974,9,1
0.67744,6,1
0.75649,7,1
0.66811,5,1
0.55025,6,1
0.58959,10,1
0.63238,10,1
0.69806,10,1
0.71713,10,1
0.49944,10,1
0.63075,11,1
0.57276,11,1
0.74224,11,1
0.7903,10,1
0.9362,9,1
0.6871,8,1
0.80345,9,1
0.75577,9,1
0.85453,8,1
0.6326,7,1
0.74257,6,1
0.77287,6,1
0.66928,6,1
0.90601,11,1
0.77543,11,1
0.66769,10,1
0.33313,10,1
0.26187,8,1
0.47717,8,1
0.59794,3,1
0.23656,6,1
0.14991,8,1
0.20884,7,1
0.4426,5,1
0.36334,6,1
0.36964,7,1
0.7602,4,1
0.70839,6,1
0.23395,10,1
0.30838,10,1
0.36328,9,1
0.25506,10,1
0.20855,10,1
0.35549,10,1
0.43772,10,1
0.38907,11,1
0.31815,11,1
0.20064,10,1
0.54653,9,1
0.7198,8,1
0.74835,7,1
0.79491,5,1
0.81107,8,1
0.4881,10,1
0.33913,10,1
0.19423,7,1
0.15961,9,1
0.23023,9,1
0.3231,7,1
0.37526,7,1
0.39216,9,1
0.52991,7,1
0.56854,4,1
0.72667,4,1
0.65957,6,1
0.72706,7,1
0.71778,7,1
0.72898,7,1
0.88633,9,1
0.90389,9,1
0.88958,7,1
0.94411,3,1
0.93599,6,1
0.89845,3,1
0.9696,3,1
0.9814,3,1
0.92745,3,1
0.70147,3,1
0.57089,3,1
0.40156,4,1
0.56791,3,1
0.65832,3,1
0.43057,3,1
0.51058,3,1
0.74263,3,1
0.29526,3,1
0.3997,4,1
0.62075,3,1
0.27564,3,1
0.024738,7,1
0.20106,3,1
0.2482,3,1
0.65731,2,1
0.68564,3,1
0.56513,3,1
0.4157,3,1
0.52646,3,1
0.31877,7,1
0.31782,4,1
0.4198,5,1
0.7423,3,1
0.87584,3,1
0.81863,3,1
0.40464,3,1
0.15055,3,1
0.28399,2,1
0.36336,3,1
0.7694,3,1
0.84457,3,1
0.63321,2,1
0.35416,2,1
0.51686,2,1
0.73436,3,1
0.2051,4,1
0.40763,4,1
0.50119,2,1
0.18327,4,1
0.27013,4,1
0.75437,2,0
0.85394,2,0
0.78034,2,0
0.98401,2,0
1.0747,2,0
0.93536,2,0
0.30755,3,0
0.2766,2,0
0.49152,3,0
0.3731,3,0
0.29687,3,0
0.37452,3,0
0.54985,2,0
0.43033,2,0
0.53369,2,0
1.0686,2,0
0.87977,2,0
0.25224,3,0
0.28806,3,0
0.29845,3,0
0.3732,3,0
0.25718,4,0
0.62383,4,0
0.6735,4,0
0.49583,4,0
0.73127,4,0
0.50053,3,0
0.74677,3,0
0.59199,3,0
0.38241,2,0
0.12562,5,0
0.4486,3,0
0.72001,3,1
0.85999,3,1
0.72986,3,1
0.7334,3,1
0.96539,3,1
0.73989,4,1
0.84889,4,1
0.76954,6,1
0.82658,9,1
0.81252,5,1
0.98015,6,1
1.0826,3,1
1.0115,3,1
1.043,3,1
0.94069,3,1
0.91297,3,1
0.93921,3,1
0.69236,3,1
0.83092,5,1
0.81925,4,1
0.6174,4,1
0.5384,4,1
0.64592,5,1
0.68827,7,1
0.48625,8,1
0.38237,7,1
0.41321,8,1
0.30655,8,1
0.54041,9,1
0.48272,8,1
0.57663,8,1
0.63691,9,1
0.42776,8,1
0.30564,8,1
0.36223,9,1
0.23229,8,1
0.33754,7,1
0.41394,5,1
0.41915,9,1
0.25257,9,1
0.28539,10,1
0.30648,10,1
0.40578,9,1
0.44404,10,1
0.34479,10,1
0.23876,10,1
0.28865,11,1
0.30874,12,1
0.45639,11,1
0.6354,12,1
0.80695,9,1
0.78257,6,1
0.7469,6,1
0.47121,11,1
0.43524,10,1
0.79059,6,1
0.78958,8,1
0.64856,6,1
0.54011,7,1
0.41908,11,1
0.28047,10,1
0.27761,11,1
0.36211,9,1
0.2562,9,1
0.407,10,1
0.4356,12,1
0.67467,11,1
0.75126,11,1
0.71664,11,1
0.60904,12,1
0.42418,10,1
0.3514,11,1
0.48218,10,1
0.60612,9,1
0.36513,8,1
0.54862,11,1
0.48482,11,1
0.38839,11,1
0.37459,10,1
0.62418,11,1
0.45273,8,1
0.7473,11,1
0.88888,11,1
0.911,11,1
0.67173,10,1
0.78344,11,1
0.78964,10,1
0.79494,9,1
0.87,11,1
0.97625,11,1
0.8444,11,1
0.76431,10,1
1.1344,11,1
0.85189,11,1
0.94051,9,1
0.94661,8,1
0.91043,8,1
1.1077,11,1
0.82928,11,1
0.86151,11,1
0.91425,11,1
0.88083,11,1
1.0398,9,1
0.74252,8,1
0.8093,11,1
0.94275,11,1
0.67714,11,1
0.85726,10,1
0.78768,10,1
0.52689,10,1
0.4163,7,1
0.65474,4,1
0.55963,5,1
0.62516,4,1
0.70085,3,1
0.87886,3,1
0.27624,4,1
0.25719,6,1
0.37414,4,1
0.36574,4,1
0.29041,5,1
0.28376,3,1
0.23729,6,1
0.36215,5,1
0.3254,5,1
0.42463,7,1
0.37586,7,1
0.13637,8,1
0.2053,6,1
0.33351,6,1
0.40292,3,1
0.32336,3,1
0.31313,5,1
0.49296,3,1
0.33511,4,1
0.50392,3,1
0.56765,3,1
0.75348,4,1
1.0744,4,1
0.29764,4,1
0.63487,3,1
0.64745,3,1
0.76461,4,1
0.86876,3,1
0.82716,4,1
0.85023,13,1
0.82525,11,1
0.64917,5,1
0.60857,7,1
0.56642,5,1
0.58054,3,1
0.70116,3,1
0.41646,6,1
0.75869,8,1
0.61269,6,1
0.51364,3,1
0.36954,5,1
0.43575,4,1
0.27309,5,1
0.36727,5,1
0.28692,4,1
0.20846,9,1
0.41247,5,1
0.71265,5,1
0.71008,3,1
0.2652,4,1
0.20919,3,1
0.29019,4,1
0.28608,6,1
0.34135,4,1
0.4063,4,1
0.37679,4,1
0.42974,3,0
0.58145,3,0
0.73321,3,0
0.37934,9,0
0.32492,9,0
0.35732,7,0
0.35386,8,0
0.14651,10,0
0.31664,5,0
0.29389,5,0
0.38494,8,0
0.2418,7,0
0.19844,10,0
0.065266,10,0
0.09468,10,0
0.066343,9,0
0.071252,9,0
0.29599,6,0
0.28638,5,0
0.1438,8,0
0.43535,6,0
0.40057,5,0
0.22004,8,0
0.3519,6,0
0.21297,11,0
0.26686,7,0
0.32094,7,0
0.29911,4,0
0.16785,5,0
0.12439,8,0
0.051654,12,0
0.14578,8,0
0.1885,8,0
0.086012,10,0
0.12761,8,0
0.23939,4,1
0.57179,3,1
0.66047,3,1
0.50631,3,1
0.6911,3,1
0.72448,2,1
0.77003,3,1
0.71239,2,1
0.76105,2,1
0.82265,2,1
0.91424,3,1
0.76761,2,1
0.9111,3,1
1.2171,2,1
1.0344,4,1
1.0087,3,1
1.0054,3,1
0.85794,5,1
0.91717,1,1
0.98271,1,1
0.79341,2,1
0.71055,4,1
0.56104,4,1
0.56854,4,1
0.48161,8,1
0.69456,4,1
0.69587,4,1
0.47724,3,1
0.46297,2,1
0.60178,2,1
0.38399,7,1
0.82053,3,1
0.70414,5,1
0.47309,6,1
0.35091,4,1
0.40231,5,1
0.5374,3,1
0.28897,9,1
0.23692,6,1
0.36217,8,1
0.18569,10,1
0.23776,6,1
0.08586,7,1
0.27459,10,1
0.39627,10,1
0.3332,10,1
0.12574,7,1
0.21694,11,1
0.24485,10,1
0.13565,11,1
0.25527,10,1
0.33576,8,1
0.035944,9,1
0.15826,8,1
0.39556,11,1
0.24194,6,1
0.09113,7,1
0.10734,10,1
0.2425,10,1
0.25061,8,1
0.17954,10,1
0.25129,6,1
0.21278,7,1
0.42956,5,1
0.73104,5,1
0.64486,5,1
0.68305,9,1
0.60277,11,1
0.64188,11,1
0.64602,11,1
0.58874,11,1
0.64761,11,1
0.49922,11,1
0.31377,10,1
0.35607,11,1
0.43371,10,1
0.35516,10,1
0.28992,10,1
0.26038,10,1
0.24287,11,1
0.3072,11,1
0.18749,11,1
0.40665,11,1
0.59328,9,1
0.48699,12,1
0.19974,11,1
0.24934,7,1
0.23332,11,1
0.41417,7,1
0.55036,6,1
0.50972,6,1
0.55331,6,1
0.59954,6,1
0.43788,6,1
0.40769,7,1
0.33438,6,1
0.17627,6,1
0.3803,10,1
0.37656,10,1
0.29081,10,1
0.21431,7,1
0.3663,6,1
0.31555,6,1
0.36564,6,1
0.35288,6,1
0.22954,11,1
0.24946,7,1
0.4271,9,1
0.31315,9,1
0.32037,11,1
0.4012,9,1
0.2472,12,1
0.26332,12,1
0.31466,8,1
0.27618,12,1
0.24782,11,1
0.35886,10,1
0.25257,12,1
0.20315,12,1
0.39215,11,1
0.43994,8,1
0.43575,6,1
0.40341,7,1
0.28003,7,1
0.38206,8,1
0.45395,9,1
0.30881,11,1
0.64139,10,1
0.36437,9,1
0.42157,6,1
0.55041,6,1
0.449,7,1
0.37359,5,1
0.17264,10,1
0.1563,11,1
0.013379,10,1
0.40297,11,1
0.78968,11,1
0.50201,11,1
0.50421,11,1
0.68942,4,1
1.0241,2,1
0.6144,3,1
0.77459,3,1
0.62713,3,1
0.41384,3,1
0.36384,3,1
0.37069,3,1
0.25021,18,1
0.37613,17,1
0.3186,18,0
0.12292,13,0
0.28442,13,0
0.60701,3,0
0.22029,6,0
0.024851,9,0
0.1602,7,0
0.31089,4,0
0.49809,2,0
0.2123,3,0
0.20744,3,0
0.11215,3,0
0.21611,3,0
0.020679,4,0
0.45443,2,0
0.9037,2,0
0.97131,2,0
0.51571,2,0
0.37105,2,0
0.37052,2,0
0.55151,2,0
0.073854,2,0
0.35309,2,0
0.44555,2,0
0.41091,2,0
0.37388,2,0
0.21018,6,0
0,5,0
0,7,0
0.15062,8,0
0.32256,9,0
0.26946,14,0
0.43649,9,0
0.49159,4,0
0.56182,1,0
0.64691,1,0
0.6287,1,0
0.64553,1,0
0.35044,4,0
0.36596,3,0
0.75627,3,0
0,3,0
0.097152,3,0
0.14115,3,0
0.14867,5,0
0.33903,3,0
0.11987,4,0
0.10519,4,0
0.15816,6,0
0.095302,3,0
0.12744,5,0
0.12229,2,0
0.23428,3,0
0.017639,5,0
0.30697,2,0
0.50297,3,0
0.41072,3,0
0.70375,3,0
0.36681,3,0
0.44744,3,0
0.5883,3,1
0.64615,4,1
0.70748,4,1
0.57894,3,1
0.70733,3,1
0.58234,3,1
0.5847,2,1
0.38131,2,1
0.4629,3,1
0.53048,3,1
0.55454,3,1
0.31587,3,1
0.52171,4,1
0.61856,3,1
0.29993,4,1
0.4474,3,1
0.55169,3,1
0.59498,3,1
0.4454,3,1
0.46187,3,1
0.56523,3,1
0.60298,3,1
0.69284,3,1
0.59098,3,1
0.69909,3,1
0.49494,3,1
0.51079,3,1
0.48844,2,1
0.89797,2,1
0.97427,2,1
0.86884,2,1
0.74672,3,1
0.73003,2,1
0.51782,3,1
0.44426,3,1
0.47027,3,1
0.32603,4,1
0.28138,4,1
0.22926,8,1
0.28747,5,1
0.29637,5,1
0.30148,9,1
0.39337,9,1
0.3156,8,1
0.27414,9,1
0.2341,9,1
0.30546,9,1
0.20742,8,1
0.21396,9,1
0.43283,8,1
0.3217,9,1
0.29213,9,1
0.28875,10,1
0.48735,10,1
0.29349,7,1
0.44373,10,1
0.60309,9,1
0.42135,7,1
0.33516,9,1
0.40951,9,1
0.36222,9,1
0.31914,10,1
0.33474,10,1
0.44606,10,1
0.38942,10,1
0.38618,8,1
0.54555,6,1
1.0364,10,1
0.99634,9,1
1.0386,6,1
0.95389,6,1
0.84534,6,1
0.90115,8,1
0.91919,8,1
0.83482,6,1
0.98529,3,1
1.2059,3,1
1.2204,3,1
1.315,3,1
1.143,3,1
1.2119,3,1
1.3661,3,1
1.4417,3,1
1.3062,3,1
1.0364,3,1
1.068,3,1
1.1015,3,1
1.198,3,1
1.2178,3,1
1.1464,3,1
1.1884,3,1
1.3024,4,1
1.2832,5,1
1.1683,2,1
1.1074,2,1
0.98179,3,1
1.1294,2,1
1.0788,2,1
1.0956,2,1
1.1194,3,1
1.2367,3,1
1.3295,2,1
1.1456,3,1
0.80855,4,1
0.78415,7,1
0.86105,5,1
0.63193,8,1
0.69217,3,1
0.43732,4,1
0.52474,4,1
0.54975,3,1
0.25831,4,1
0.43025,3,1
0.40937,3,1
0.31363,3,1
0.20032,9,1
0.12632,7,0
0.32216,5,0
0.30705,9,0
0.18659,9,0
0.027397,10,0
0,4,0
0.063058,5,0
0.12389,7,0
0.20048,6,0
0.26755,6,0
0.49953,5,0
0.47229,6,0
0.54923,7,0
0.429,9,0
0.27718,9,0
0.18757,9,0
0.19708,10,0
0.23606,15,0
0.2935,13,0
0.41814,7,0
0.39052,9,0
0.11261,9,0
0.33109,6,0
0.50668,6,0
0.47508,3,0
0.40474,4,0
0.32907,6,0
0.1873,4,0
0.24093,4,0
0.19571,3,0
0,39,0
0.083842,41,0
0.050574,45,0
0.059537,35,0
0.15868,25,0
0.18375,6,0
0.76558,3,0
0.57547,3,0
0.19858,5,0
0.96545,3,0
1.335,3,0
1.4347,3,1
1.5776,3,1
1.5652,3,1
1.5406,3,1
1.5217,3,1
1.487,3,1
1.5195,3,1
1.4553,3,1
1.4949,3,1
1.4744,3,1
1.501,3,1
1.4485,3,1
1.4097,3,1
1.4164,3,1
1.3732,3,1
1.4108,3,1
1.4559,3,1
1.4247,3,1
1.3916,3,1
1.4676,3,1
1.4541,3,1
1.5205,3,1
1.4606,3,1
1.4738,3,1
1.4906,3,1
1.4467,2,1
1.3301,2,1
1.3241,4,1
1.3553,4,1
1.3622,4,1
1.3763,4,1
1.3817,4,1
1.3525,4,1
1.4694,3,1
1.435,3,1
1.4406,3,1
1.4564,3,1
1.409,3,1
1.3264,3,1
1.29,3,1
0.67665,3,1
0.98328,5,1
0.63945,3,1
1.3484,3,1
1.3286,3,1
1.2803,3,1
1.0594,3,1
0.73361,4,1
0.52151,4,1
0.59573,4,1
0.85481,4,1
0.28859,5,1
0.26512,5,1
0.65283,3,1
1.2138,3,1
1.0568,3,1
1.3067,3,1
1.3211,3,1
1.3312,3,1
1.2504,3,1
1.3692,3,1
1.3561,3,1
1.3726,3,1
1.3273,3,1
1.3106,3,1
1.3176,3,1
1.3566,3,1
1.3138,3,1
1.2755,3,1
1.2768,3,1
1.3074,5,1
1.347,7,1
1.3506,8,1
1.231,7,1
1.1787,7,1
1.2555,10,1
1.2862,10,1
1.2941,10,1
1.3258,11,1
1.3399,7,1
1.3063,9,1
1.3018,8,1
1.3379,8,1
1.3494,8,1
1.3604,6,1
1.3611,4,1
1.3192,6,1
1.2713,6,1
1.3159,7,1
1.2698,7,1
1.264,7,1
1.3447,4,1
1.3397,3,1
1.2903,3,1
1.229,3,1
1.2842,3,1
1.2728,5,1
1.2244,5,1
1.2406,3,1
1.1989,3,1
1.2899,3,1
1.0381,8,1
0.68903,7,1
0.49695,6,1
0.43808,6,1
0.66194,6,1
0.52161,7,1
0.72826,8,1
0.8095,8,1
0.72846,9,1
0.44511,8,1
0.37621,8,1
0.45346,9,1
0.47114,9,1
0.37032,10,1
0.40861,9,1
0.4509,9,1
0.51336,10,1
0.91495,10,1
1.0381,10,1
1.0865,10,1
1.0146,10,1
0.92248,10,1
0.90289,7,1
0.75823,6,1
0.74254,6,1
0.59285,7,1
0.68223,8,1
0.67148,8,1
0.78181,7,1
0.68932,8,1
0.72882,9,1
0.6678,6,1
0.72946,7,1
0.65569,5,1
0.5469,5,1
0.57973,10,1
0.62298,10,1
0.69288,10,1
0.70253,10,1
0.47458,10,1
0.60329,11,1
0.53698,11,1
0.72525,11,1
0.76835,10,1
0.96231,9,1
0.70216,8,1
0.82936,9,1
0.76779,9,1
0.86552,8,1
0.65617,7,1
0.84089,6,1
0.87543,6,1
0.81689,6,1
1.1089,11,1
0.98165,11,1
0.83383,10,1
0.74617,10,1
1.1913,10,1
1.25,10,1
0.79777,9,1
1.2715,11,1
1.2665,11,1
1.2243,11,1
1.1267,11,1
1.2511,10,1
1.21,10,1
1.1432,10,1
1.1897,10,1
1.1557,10,1
1.1697,10,1
1.1789,10,1
1.1957,10,1
1.2334,10,1
1.2149,10,1
1.0691,10,1
1.2876,10,1
1.2378,10,1
1.0276,9,1
1.0166,10,1
1.0624,10,1
1.2733,10,1
1.2002,10,1
1.17,10,1
1.2306,10,1
1.1474,10,1
1.1415,10,1
1.1119,10,1
1.0916,10,1
1.0335,9,1
1.0445,7,1
1.0786,6,1
1.173,6,1
1.2624,6,1
1.3228,4,1
1.282,4,1
1.2856,5,1
1.2802,7,1
1.3048,7,1
1.2936,9,1
1.2813,9,1
1.2668,7,1
1.2415,5,1
1.266,4,1
1.3013,3,1
1.3883,3,1
1.3733,3,1
1.3298,3,1
1.3637,3,1
1.3812,3,1
1.3616,3,1
1.4189,3,1
1.4004,3,1
1.3798,3,1
1.2426,3,1
1.2389,3,1
0.93103,3,1
0.77508,3,1
0.92815,3,1
1.2662,3,1
1.2695,3,1
1.095,3,1
1.1892,3,1
1.2276,3,1
1.2701,3,1
1.2849,4,1
1.2763,4,1
1.2038,3,1
1.2533,2,1
1.1693,2,1
1.1356,3,1
1.1487,3,1
1.1227,2,1
1.1513,3,1
1.2006,3,1
1.1676,3,1
1.1613,3,1
1.0154,2,1
1.0259,2,1
1.0209,2,1
0.98258,3,1
0.93986,3,1
1.0051,3,1
0.9631,2,1
1.0036,2,1
1.0359,3,1
1.0978,3,1
1.1429,3,1
0.87898,3,1
0,7,0
0.78809,3,0
1.0687,3,0
0.69808,6,0
0.078464,22,0
0.6646,4,0
0.8492,9,0
0.65457,14,0
0.32409,22,0
0.22334,25,0
0.20279,24,0
0.30873,26,0
0.39739,12,0
0.29459,17,0
0.074738,19,0
0.10088,24,0
0.11591,22,0
0.00037757,19,0
0.12977,17,0
0.043358,18,0
0.031578,23,0
0,21,0
0.026081,30,0
0,43,0
0.03493,43,0
0,42,0
0,50,0
0.016165,45,0
0.041859,53,0
0.22519,15,0
0.99717,5,0
1.1128,3,0
1.3727,3,1
1.3316,3,1
1.3956,3,1
1.4109,3,1
1.4278,3,1
1.401,3,1
1.4303,3,1
1.4561,3,1
1.4488,4,1
1.4386,5,1
1.4194,4,1
1.4113,3,1
1.465,3,1
1.4653,3,1
1.3758,3,1
1.2243,3,1
1.1955,3,1
1.0258,3,1
0.98565,4,1
0.93757,3,1
0.87977,3,1
0.95075,5,1
0.76592,4,1
0.71151,7,1
0.38447,8,1
0.33101,8,1
0.56622,9,1
0.35897,8,1
0.57636,9,1
0.55229,8,1
0.60136,8,1
0.6831,8,1
0.46386,8,1
0.32088,8,1
0.40836,9,1
0.25286,8,1
0.36297,7,1
0.45248,5,1
0.47907,7,1
0.27651,9,1
0.34311,10,1
0.3378,10,1
0.43996,9,1
0.48058,10,1
0.36456,10,1
0.25122,10,1
0.30073,11,1
0.30243,12,1
0.44995,11,1
0.65885,12,1
0.84138,10,1
0.80579,6,1
0.79736,6,1
0.52505,11,1
0.48505,11,1
0.83071,6,1
0.8245,8,1
0.69527,6,1
0.53104,6,1
0.40854,12,1
0.27182,10,1
0.25899,11,1
0.38843,8,1
0.35436,9,1
0.4006,11,1
0.48678,12,1
0.70286,11,1
0.8186,11,1
0.76759,11,1
0.63167,12,1
0.48876,10,1
0.42593,11,1
0.5304,10,1
0.66911,9,1
0.43436,8,1
0.65838,11,1
0.58866,11,1
0.57443,11,1
0.46651,10,1
0.73584,11,1
0.57195,8,1
0.92261,10,1
0.99981,10,1
0.99638,11,1
0.79849,9,1
0.88971,11,1
0.85751,10,1
0.83814,9,1
0.90113,11,1
1.0162,11,1
0.87604,11,1
0.80828,10,1
1.1656,11,1
0.92632,11,1
1.0135,8,1
1.1068,8,1
1.0898,9,1
1.2732,11,1
0.98928,11,1
1.0013,11,1
1.1504,11,1
1.1325,11,1
1.2067,9,1
0.85302,8,1
1.0707,11,1
1.2147,11,1
0.9393,11,1
1.2454,10,1
1.2015,10,1
1.1859,10,1
1.207,10,1
1.279,3,1
1.3712,3,1
1.3763,3,1
1.3436,3,1
1.4405,3,1
1.2087,3,1
0.655,3,1
0.54317,3,1
0.77592,3,1
0.70956,3,1
0.48457,3,1
0.31723,4,1
0.48783,4,1
0.19932,8,1
0.33794,7,1
0.38909,5,1
0.67702,3,1
0.7189,3,1
0.62475,4,1
0.85812,3,1
1.0468,3,1
1.252,3,1
1.2071,3,1
1.1572,3,1
1.2976,3,1
1.4086,3,1
1.4243,3,1
1.4557,3,1
1.45,3,1
1.5334,3,1
1.5343,3,1
1.5376,3,1
1.5438,3,1
1.5314,3,1
1.5402,3,1
1.5513,3,1
1.5288,3,1
1.514,3,1
1.4572,3,1
1.3753,3,1
1.4351,3,1
1.4066,3,1
1.4087,3,1
1.3106,3,1
1.4091,3,1
1.3855,3,1
1.4166,3,1
1.4034,4,1
1.4221,5,1
1.4151,4,1
1.4418,3,1
1.4244,3,1
1.4689,3,1
1.4739,3,1
1.4691,3,1
1.4052,3,1
1.4046,3,1
1.398,3,1
1.2992,3,1
1.2934,3,1
1.3878,3,1
0.93442,2,0
0.1485,5,0
0.64347,3,0
0.77398,2,0
0.31326,9,0
0.68409,8,0
0.8548,11,0
0.6296,21,0
0.35646,22,0
0.33953,24,0
0.31037,22,0
0.23302,23,0
0.20375,26,0
0.26472,24,0
0.25939,22,0
0.1969,26,0
0.69701,12,0
0.7112,12,0
0.9026,4,0
0.58427,7,0
0.31616,20,0
0.1796,22,0
0.17182,17,0
0.026871,37,0
0.025717,45,0
0.14901,39,0
0.010909,40,0
0.028973,45,0
0.062611,46,0
0.1242,36,0
0.28045,24,0
0.82239,2,0
0.81084,2,0
0.50437,3,0
0.70499,3,0
1.1103,3,1
1.3715,3,1
1.4091,3,1
1.3489,3,1
1.3858,3,1
1.3567,3,1
1.3024,3,1
1.2544,2,1
1.2582,2,1
1.2534,3,1
1.285,3,1
1.2715,3,1
1.3615,2,1
1.3333,4,1
1.2898,3,1
1.2937,3,1
1.3037,5,1
1.2895,5,1
1.3605,2,1
1.3093,1,1
1.1967,1,1
1.1683,2,1
1.2074,1,1
1.0568,1,1
0.88621,1,1
0.83781,2,1
0.82301,1,1
0.78455,1,1
0.96915,1,1
0.9148,1,1
0.72785,3,1
0.82192,3,1
1.0075,5,1
0.60883,4,1
0.57696,3,1
0.48563,7,1
0.53805,4,1
0.3434,9,1
0.36368,5,1
0.45452,8,1
0.41189,10,1
0.4748,9,1
0.19,8,1
0.44246,10,1
0.5981,10,1
0.58012,10,1
0.37365,8,1
0.38071,11,1
0.33924,10,1
0.31703,10,1
0.36393,11,1
0.4737,9,1
0.16781,9,1
0.35463,6,1
0.53943,11,1
0.40281,6,1
0.25848,8,1
0.34493,11,1
0.4448,10,1
0.39354,8,1
0.29513,9,1
0.41333,7,1
0.40697,8,1
0.60507,6,1
1.012,5,1
0.94942,5,1
0.89914,10,1
0.79348,11,1
0.82013,11,1
0.82864,11,1
0.75809,11,1
0.85849,11,1
0.72245,11,1
0.58065,9,1
0.63331,10,1
0.55561,11,1
0.55264,10,1
0.49982,10,1
0.346,9,1
0.41484,11,1
0.32136,10,1
0.41404,11,1
0.53213,12,1
0.49879,11,1
0.54167,12,1
0.35949,12,1
