@relation featureMatrix

@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.058558,0.030853,0.046918,76,0
0.074472,0.033575,0.058832,66,1
0.091347,0.034483,0.059872,58,1
0.09905,0.026316,0.059022,57,1
0.09638,0.018149,0.060205,59,1
0.093002,0.017241,0.052405,62,1
0.086433,0.018149,0.054735,66,1
0.082704,0.019056,0.05923,67,1
0.08107,0.016334,0.051409,68,1
0.080393,0.016334,0.062003,68,1
0.080573,0.019056,0.061418,68,1
0.080593,0.019964,0.055733,67,1
0.086111,0.021779,0.059767,66,1
0.087755,0.024501,0.06316,65,1
0.091967,0.022686,0.0665,64,1
0.099833,0.022686,0.078679,63,1
0.10515,0.029946,0.078922,63,1
0.11396,0.037205,0.083227,63,1
0.12368,0.037205,0.090399,64,1
0.1305,0.033575,0.093304,63,1
0.13312,0.036298,0.09727,63,1
0.13296,0.036298,0.093288,62,1
0.1353,0.034483,0.095398,63,1
0.14088,0.036298,0.10399,63,1
0.14341,0.03539,0.10781,63,1
0.13817,0.033575,0.10031,63,1
0.12485,0.036298,0.070071,62,1
0.11318,0.03902,0.05354,63,1
0.10585,0.043557,0.040129,62,1
0.10723,0.04265,0.035763,56,1
0.11609,0.033575,0.024421,58,1
0.11759,0.037205,0.03037,59,1
0.10829,0.04265,0.025617,59,1
0.10218,0.036298,0.034624,61,1
0.098981,0.034483,0.028617,62,1
0.117,0.043557,0.03625,63,1
0.13093,0.055354,0.028874,62,1
0.1215,0.059891,0.027079,67,1
0.13959,0.069873,0.045495,76,1
0.19073,0.07804,0.0355,79,1
0.21351,0.073503,0.044844,126,1
0.19211,0.085299,0.042497,72,1
0.22974,0.11343,0.04347,22,1
0.27845,0.12432,0.05716,21,1
0.28499,0.12069,0.058357,50,1
0.27777,0.1216,0.045933,132,1
0.26665,0.11343,0.049664,32,1
0.28349,0.11252,0.058597,40,1
0.2963,0.10889,0.045243,73,1
0.29063,0.11071,0.05176,100,1
0.27762,0.11343,0.065549,79,1
0.26103,0.10799,0.044039,108,1
0.24587,0.11978,0.065048,43,1
0.24478,0.13339,0.052166,14,1
0.24512,0.13702,0.046833,44,1
0.2289,0.14428,0.056639,63,1
0.2394,0.13521,0.054653,107,1
0.26681,0.10345,0.03847,75,1
0.30771,0.089837,0.04456,33,1
0.31264,0.097096,0.063125,14,1
0.28856,0.10163,0.051468,76,1
0.29918,0.094374,0.049675,82,1
0.2938,0.096189,0.058172,72,1
0.26577,0.098911,0.041512,127,1
0.25316,0.089837,0.039294,70,1
0.25162,0.085299,0.046037,84,1
0.24419,0.08167,0.054583,66,1
0.23036,0.07441,0.044157,79,1
0.22104,0.075318,0.072772,75,1
0.2097,0.078947,0.085063,75,1
0.21163,0.072595,0.079415,78,1
0.20605,0.068058,0.067807,77,1
0.17167,0.064428,0.070136,80,1
0.1514,0.057169,0.083618,79,1
0.1507,0.054446,0.08038,80,1
0.15453,0.058984,0.088495,82,1
0.18619,0.054446,0.10829,80,1
0.21857,0.044465,0.12401,82,1
0.23122,0.043557,0.12746,83,1
0.23436,0.043557,0.12572,85,1
0.22493,0.043557,0.13266,86,1
0.22285,0.04265,0.12329,87,1
0.23011,0.04265,0.12435,88,1
0.2369,0.04265,0.11926,87,1
0.21272,0.04265,0.10836,87,1
0.16265,0.038113,0.098252,87,1
0.14222,0.030853,0.10083,87,1
0.14327,0.032668,0.10138,87,1
0.14712,0.038113,0.10073,88,1
0.14737,0.033575,0.10086,88,1
0.14393,0.027223,0.098421,88,1
0.13921,0.028131,0.089297,90,1
0.13312,0.028131,0.092119,91,1
0.1259,0.027223,0.087064,92,1
0.11383,0.027223,0.078062,93,1
0.10042,0.029038,0.068939,95,1
0.090974,0.028131,0.063724,96,1
0.083158,0.026316,0.057025,98,1
0.083917,0.026316,0.052868,100,1
0.085456,0.025408,0.055078,101,1
0.085624,0.024501,0.051168,104,1
0.090977,0.024501,0.051729,106,1
0.096772,0.024501,0.056868,104,1
0.089149,0.026316,0.058318,108,1
0.07156,0.033575,0.053755,112,1
0.067398,0.034483,0.052346,115,1
0.062859,0.032668,0.051103,118,1
0.052468,0.033575,0.044689,120,1
0.044809,0.033575,0.045194,122,1
0.039547,0.033575,0.039122,123,1
0.037163,0.033575,0.041977,124,1
0.033272,0.033575,0.036967,126,1
0.026657,0.030853,0.031841,134,1
0.021526,0.029038,0.015334,148,1
0.017888,0.028131,0.0083897,15,1
0.012309,0.030853,0.0075688,16,1
0.0089858,0.03902,0.00486,14,1
0.014501,0.038113,0.0059645,14,0
0.027992,0.033575,0.0066268,12,0
0.025566,0.036298,0.0051686,15,0
0.0067894,0.064428,0.0025245,96,0
0.00077387,0.1225,0.00069439,110,0
0.00051968,0.11525,0.00045588,100,0
0.0005262,0.12341,0.0011118,21,0
0.00019438,0.19601,0.00023518,98,0
0.00076771,0.18058,0.00066328,11,0
0.00088826,0.1833,0.00087984,134,0
0.00067685,0.26044,0.0020661,15,0
0.0027815,0.20599,0.0038959,123,0
0.0028086,0.16425,0.0015657,109,0
0.0013067,0.22142,0.002374,95,0
0.0017096,0.21869,0.0025837,13,0
0.001763,0.21597,0.0033416,133,0
0.0017581,0.21506,0.0029181,59,0
0.0017925,0.18875,0.0026617,89,0
0.0018751,0.16788,0.0025474,64,0
0.0016889,0.17877,0.0042739,16,0
0.0012964,0.19328,0.0018889,64,0
0.0010795,0.18512,0.0015588,78,0
0.00075162,0.18693,0.0014986,85,0
0.00052742,0.1824,0.00083428,50,0
0.00041926,0.17151,0.0011823,53,0
0.00039989,0.16334,0.0010647,106,0
0.0002438,0.22414,0.00058128,63,0
8.0562e-05,0.25408,0.00039909,54,0
0,0.15971,5.0959e-05,39,0
0,0.051724,0,77,0
0,0.0018149,0,42,0
0,0.0036298,0.0070376,58,0
0,0.0099819,0.0071085,92,0
0,0.018149,0,49,0
0,0.012704,0.0050201,91,0
0.07695,0.00090744,0,98,0
0.13083,0,0.005269,87,0
0.091976,0.0063521,0.0082208,86,0
0.093215,0.0063521,0.010761,86,0
0.14014,0,0.018432,94,0
0.11556,0.008167,0.03076,87,0
0.071248,0.025408,0.042276,81,1
0.084492,0.026316,0.071913,78,1
0.1206,0.020871,0.072039,77,1
0.11745,0.024501,0.044146,76,1
0.092866,0.026316,0.034642,78,1
0.094912,0.021779,0.037069,83,1
0.095201,0.020871,0.044132,85,1
0.10727,0.015426,0.036067,88,1
0.1025,0.014519,0.033543,88,1
0.074158,0.020871,0.02489,86,1
0.14683,0.011797,0.027612,86,1
0.20478,0.0054446,0.023821,86,1
0.17263,0.0090744,0.031458,88,1
0.095691,0.019056,0.029034,89,1
0.077089,0.022686,0.023189,91,1
0.19993,0.0090744,0.030481,89,1
0.25926,0.0018149,0.024513,91,1
0.17486,0.0099819,0.023239,92,1
0.13969,0.013612,0.020941,91,1
0.21189,0.0090744,0.021209,89,1
0.18095,0.013612,0.030967,89,1
0.16217,0.013612,0.033894,93,1
0.15274,0.012704,0.046201,93,1
0.089481,0.017241,0.036347,92,1
0.078635,0.023593,0.035311,93,1
0.055106,0.029038,0.050373,94,1
0.061899,0.025408,0.034323,97,1
0.050334,0.029038,0.037274,101,1
0.022405,0.034483,0.039962,106,1
0.027305,0.036298,0.052341,105,1
0.030538,0.04265,0.049645,106,1
0.036254,0.03902,0.042631,106,1
0.045824,0.033575,0.029706,109,1
0.040315,0.036298,0.045804,113,1
0.014887,0.036298,0.044249,113,1
0.011516,0.034483,0.042272,113,1
0.024275,0.030853,0.038348,115,1
0.023582,0.023593,0.046993,115,1
0.018955,0.023593,0.02293,117,1
0.010837,0.034483,0.018244,124,1
0,0.037205,0.011251,144,1
0.027817,0.026316,0.015509,149,1
0.097706,0.012704,0.015851,138,1
0.090575,0.017241,0.01899,122,1
0.051274,0.020871,0.025871,127,1
0.094943,0.0090744,0.024179,132,1
0.085914,0.0099819,0.017327,136,1
0.068585,0.011797,0.018693,146,1
0.11729,0.0036298,0.010334,139,1
0.1157,0.0018149,0.0054367,127,1
0.059937,0.011797,0.011733,145,1
0.099531,0.0099819,0.0080132,122,1
0.18835,0,0.0047458,75,1
0.17713,0.0045372,0.0094481,81,1
0.1241,0.008167,0.013092,123,1
0.15947,0.0036298,0.008299,58,1
0.12835,0.013612,0.020036,108,1
0.031181,0.029946,0.035557,106,1
0.029534,0.029946,0.030051,107,1
0.032207,0.03176,0.027327,103,1
0.029555,0.029038,0.033865,101,1
0.028594,0.030853,0.036378,102,1
0.051087,0.032668,0.043373,102,1
0.10318,0.014519,0.033218,101,1
0.10026,0.0099819,0.039295,99,1
0.04249,0.032668,0.042882,98,1
0.020164,0.046279,0.036436,99,1
0.028374,0.044465,0.044891,99,1
0.031533,0.038113,0.044337,99,1
0.055071,0.028131,0.042249,97,1
0.056419,0.023593,0.046448,95,1
0.031253,0.03176,0.061158,94,1
0.037727,0.030853,0.053727,94,1
0.043769,0.030853,0.060274,93,1
0.031671,0.041742,0.045234,90,1
0.04616,0.041742,0.054782,87,1
0.047444,0.050817,0.065449,86,1
0.03275,0.050817,0.067801,85,1
0.031972,0.046279,0.058229,85,1
0.043466,0.045372,0.067323,84,1
0.048207,0.036298,0.0623,85,1
0.022624,0.046279,0.057703,87,1
0.060103,0.049909,0.060484,87,1
0.075421,0.043557,0.054919,89,1
0.03548,0.033575,0.04972,91,1
0.051435,0.021779,0.051061,92,1
0.049881,0.033575,0.056461,94,1
0.027331,0.040835,0.053951,95,1
0.041754,0.03539,0.046378,96,1
0.024558,0.041742,0.040342,94,1
0.031257,0.04265,0.035386,92,1
0.043064,0.032668,0.042079,88,1
0.01585,0.043557,0.032108,86,1
0.035265,0.049002,0.032337,34,1
0.045474,0.053539,0.030806,83,1
0.023077,0.068966,0.042253,83,1
0.022144,0.071688,0.051319,82,1
0.025638,0.056261,0.04686,82,1
0.030424,0.052632,0.049412,78,1
0.034749,0.061706,0.054675,75,1
0.036278,0.057169,0.052553,70,1
0.052377,0.056261,0.059813,69,1
0.059725,0.048094,0.033659,68,1
0.059512,0.043557,0.031451,68,1
0.059828,0.052632,0.02665,73,1
0.086918,0.043557,0.029786,69,1
0.11118,0.03539,0.031221,69,1
0.096912,0.055354,0.029649,69,1
0.10436,0.062613,0.027108,92,1
0.17033,0.059891,0.041231,65,1
0.21241,0.073503,0.051618,62,1
0.23558,0.084392,0.047957,30,1
0.24576,0.086207,0.049688,69,1
0.25597,0.080762,0.046184,66,1
0.24046,0.084392,0.039772,70,1
0.20175,0.098911,0.057062,60,1
0.2234,0.10345,0.038752,63,1
0.23581,0.10073,0.041094,64,1
0.25274,0.10254,0.05789,64,1
0.28461,0.10617,0.054314,65,1
0.28954,0.10436,0.078949,65,1
0.29121,0.098004,0.061152,64,1
0.28361,0.097096,0.058236,65,1
0.26964,0.089837,0.060344,65,1
0.26987,0.077132,0.062011,66,1
0.2795,0.080762,0.039454,66,1
0.28795,0.092559,0.038551,65,1
0.29169,0.10073,0.055596,64,1
0.28611,0.099819,0.052217,64,1
0.28429,0.090744,0.054289,65,1
0.27486,0.098911,0.047066,65,1
0.25441,0.098004,0.050218,65,1
0.25105,0.086207,0.048762,65,1
0.25568,0.088022,0.039303,65,1
0.25427,0.088022,0.035383,42,1
0.24292,0.088929,0.044668,42,1
0.23759,0.090744,0.042171,69,1
0.24435,0.10254,0.045362,70,1
0.24742,0.10163,0.032479,77,1
0.2512,0.095281,0.04101,75,1
0.25067,0.095281,0.0439,78,1
0.22158,0.092559,0.040558,84,1
0.20535,0.099819,0.043095,87,1
0.20885,0.10073,0.063775,86,1
0.20542,0.095281,0.065039,89,1
0.21922,0.096189,0.052757,90,1
0.21724,0.098004,0.054103,93,1
0.21051,0.098004,0.093272,91,1
0.2109,0.098004,0.065022,90,1
0.19428,0.098911,0.044919,92,1
0.19996,0.087114,0.057243,91,1
0.18551,0.076225,0.036733,95,1
0.16148,0.085299,0.085824,98,1
0.1534,0.086207,0.026446,102,1
0.13947,0.07804,0.084425,102,1
0.14695,0.061706,0.082688,104,1
0.13869,0.061706,0.069064,107,1
0.10697,0.087114,0.025975,109,1
0.11192,0.084392,0.079943,109,1
0.12167,0.07441,0.086142,111,1
0.097333,0.091652,0.036274,110,1
0.087327,0.095281,0.087345,115,1
0.085008,0.084392,0.087346,115,1
0.073684,0.085299,0.090886,118,1
0.082373,0.08167,0.088641,116,1
0.076457,0.078947,0.088979,114,1
0.072509,0.072595,0.10599,114,1
0.083259,0.062613,0.0996,112,1
0.08699,0.060799,0.096895,111,1
0.085837,0.058076,0.10467,110,1
0.078727,0.058076,0.10324,111,1
0.096106,0.049002,0.10004,110,1
0.1188,0.04265,0.096606,110,1
0.10469,0.057169,0.093886,111,1
0.091359,0.055354,0.08745,111,1
0.079182,0.059891,0.076989,114,1
0.068391,0.068966,0.085431,116,1
0.079295,0.058076,0.089981,117,1
0.065994,0.060799,0.078244,120,1
0.052164,0.059891,0.084542,124,1
0.033065,0.058984,0.07655,128,1
0.028023,0.060799,0.075167,129,1
0.050722,0.046279,0.073629,129,1
0.045936,0.038113,0.062258,132,1
0.028225,0.04265,0.05473,133,1
0.025491,0.043557,0.064219,133,1
0.0499,0.037205,0.063799,134,1
0.074425,0.03176,0.064592,132,1
0.075619,0.03176,0.067025,132,1
0.053584,0.029038,0.055066,132,1
0.030119,0.029946,0.058219,133,1
0.029088,0.03539,0.054809,133,1
0.022275,0.034483,0.048052,132,1
0.011695,0.037205,0.050833,131,1
0.0051695,0.038113,0.044186,131,1
0.0093863,0.039927,0.050397,129,1
0.020748,0.04265,0.040914,126,1
0.022335,0.03902,0.048188,125,1
0.019359,0.036298,0.058789,125,1
0.027722,0.038113,0.059078,124,1
0.060864,0.03176,0.057502,124,1
0.054547,0.030853,0.047024,124,1
0.024109,0.04265,0.049574,126,1
0.025632,0.039927,0.041718,127,1
0.031386,0.03176,0.038907,131,1
0.041319,0.027223,0.031399,132,1
0.024438,0.026316,0.027827,131,1
0.0072804,0.026316,0.027418,132,1
0.032063,0.020871,0.02588,136,1
0.034233,0.028131,0.029308,135,1
0.026195,0.028131,0.026848,137,1
0.023672,0.029038,0.024044,138,1
0.023577,0.029946,0.0207,138,1
0.044049,0.021779,0.023056,139,1
0.03568,0.023593,0.020322,144,1
0.013236,0.023593,0.01276,147,1
0.0079803,0.021779,0.01268,154,1
0.0089212,0.024501,0.0084612,158,1
0.01477,0.030853,0.012424,93,1
0.019335,0.022686,0.020692,138,1
0.022146,0.014519,0.014958,66,1
0.031204,0.012704,0.012059,55,1
0.029291,0.021779,0.017453,78,1
0.019385,0.024501,0.017797,90,1
0.02201,0.026316,0.013115,129,1
0.015877,0.028131,0.011937,132,1
0.010504,0.024501,0.013347,91,1
0.0091563,0.03539,0.024338,130,1
0.020053,0.029946,0.013243,72,1
0.020264,0.032668,0.01048,124,1
0,0.040835,0.0080262,32,1
0.030702,0.025408,0.02386,127,1
0.035669,0.033575,0.012853,125,1
0.0065075,0.039927,0.014029,122,1
0,0.04265,0.016673,122,1
0.00083616,0.038113,0.014471,121,1
0.015687,0.020871,0.010535,121,1
0.014622,0.025408,0.020169,125,1
0,0.03539,0.010403,123,1
0,0.033575,0.013313,126,1
0.0094136,0.030853,0.013036,130,1
0.014462,0.03176,0.0072331,126,1
0.016831,0.019964,0.020518,126,1
0.0084393,0.022686,0.01459,127,1
0.011322,0.024501,0.013316,125,1
0.012944,0.028131,0.018364,124,1
0,0.041742,0.022606,122,1
0.015504,0.038113,0.021669,123,1
0.021816,0.03176,0.0075342,126,1
0.023874,0.019056,0.00098933,125,0
0.024473,0.014519,0,28,0
0.0026873,0.017241,0.0073732,63,0
0.013221,0.013612,0.0038624,116,0
0.019647,0.021779,0.0039705,96,0
0.021713,0.029038,0.00069497,89,0
0.02437,0.019964,0,47,0
0.0019278,0.029038,0.0062789,113,0
0.00028328,0.037205,0.0050473,110,0
0.0031764,0.028131,0.0055777,123,0
0.0012616,0.026316,0.0047188,141,0
0.014129,0.019964,0.0053213,42,0
0.011557,0.019964,0.006925,52,0
0.0085775,0.019056,0.0053975,72,0
0.013721,0.015426,0.0011111,67,0
0,0.016334,0.0044399,32,0
0,0.019964,0.0015178,19,0
0.00045171,0.029946,0.00053512,101,0
0.004297,0.03176,0.0043932,54,0
0.01991,0.029038,0.0019554,70,0
0.022946,0.028131,0.00092014,46,0
0.032356,0.019964,0.0030806,38,0
0.033719,0.017241,0.0020672,6,0
0.023671,0.015426,0.005079,56,0
0.02749,0.013612,0.0027834,78,0
0.013542,0.03176,0.0029155,142,0
0.014695,0.029946,0.0024599,131,0
0.030418,0.013612,0.0037063,21,0
0.023091,0.022686,0.00049872,107,0
0.048039,0.019964,0.0042612,20,0
0.05113,0.020871,0.012069,92,0
0.022386,0.041742,0.011745,82,0
0.020991,0.044465,0.030047,73,1
0.028862,0.040835,0.030742,68,1
0.037765,0.044465,0.042491,65,1
0.051175,0.03902,0.05074,63,1
0.05898,0.041742,0.053416,62,1
0.056333,0.043557,0.061157,61,1
0.055541,0.037205,0.063084,62,1
0.061244,0.037205,0.062568,62,1
0.06068,0.043557,0.057005,62,1
0.058949,0.047187,0.063659,61,1
0.069037,0.040835,0.06336,61,1
0.072695,0.040835,0.055373,61,1
0.069256,0.040835,0.059389,62,1
0.066004,0.032668,0.054266,61,1
0.057881,0.049002,0.049013,60,1
0.062975,0.049002,0.036515,60,1
0.077025,0.028131,0.020496,61,1
0.08654,0.029946,0.032254,57,1
0.076868,0.03539,0.030554,57,1
0.052605,0.041742,0.034604,59,1
0.042716,0.049909,0.027435,58,1
0.041869,0.058076,0.026961,58,1
0.057877,0.058984,0.027295,57,1
0.097379,0.063521,0.050206,59,1
0.12766,0.075318,0.02547,161,1
0.1385,0.079855,0.020312,22,1
0.15128,0.082577,0.044663,58,1
0.18109,0.086207,0.034542,20,1
0.192,0.087114,0.034527,18,1
0.19563,0.091652,0.042003,18,1
0.22284,0.092559,0.049992,61,1
0.22862,0.095281,0.049175,18,1
0.22717,0.093466,0.048001,66,1
0.20523,0.087114,0.044257,55,1
0.1706,0.088929,0.045184,72,1
0.18776,0.10345,0.034333,77,1
0.22133,0.098911,0.040027,56,1
0.22229,0.095281,0.035211,11,1
0.21705,0.1098,0.047999,64,1
0.22047,0.11434,0.035008,56,1
0.22919,0.1098,0.039535,56,1
0.28802,0.10345,0.058648,76,1
0.30835,0.10708,0.051058,71,1
0.26623,0.11525,0.043799,69,1
0.27399,0.10254,0.062174,65,1
0.31574,0.083485,0.046427,61,1
0.32968,0.082577,0.042244,58,1
0.32004,0.094374,0.063052,74,1
0.30347,0.10889,0.030089,54,1
0.33005,0.11343,0.058465,52,1
0.35066,0.11252,0.050273,66,1
0.33382,0.10254,0.036805,62,1
0.32278,0.095281,0.036924,62,1
0.27609,0.10436,0.040373,77,1
0.25463,0.10526,0.040417,64,1
0.29419,0.089837,0.041672,64,1
0.29792,0.089837,0.040534,90,1
0.27532,0.090744,0.039545,34,1
0.24212,0.10345,0.047677,72,1
0.22487,0.11525,0.039465,69,1
0.21707,0.11162,0.033488,37,1
0.22132,0.11071,0.03602,72,1
0.23615,0.10799,0.033311,23,1
0.22438,0.10526,0.037029,74,1
0.20783,0.11162,0.045037,74,1
0.201,0.11797,0.023738,79,1
0.20537,0.11343,0.036322,80,1
0.22145,0.11343,0.070367,79,1
0.22491,0.1216,0.041703,79,1
0.21126,0.12341,0.036269,91,1
0.20106,0.11252,0.058844,84,1
0.20232,0.11252,0.033829,88,1
0.20511,0.10889,0.02758,90,1
0.20125,0.10526,0.049705,85,1
0.1944,0.11525,0.037241,91,1
0.1802,0.10889,0.031106,88,1
0.16335,0.10073,0.042622,86,1
0.16326,0.10526,0.027193,91,1
0.17426,0.10617,0.02305,95,1
0.17828,0.11162,0.072683,95,1
0.17669,0.10436,0.022861,94,1
0.18875,0.085299,0.056347,98,1
0.19052,0.083485,0.024788,96,1
0.18604,0.084392,0.033078,97,1
0.19153,0.093466,0.033722,99,1
0.18131,0.095281,0.060852,101,1
0.18098,0.087114,0.041603,100,1
0.1919,0.085299,0.076581,103,1
0.21058,0.083485,0.032531,99,1
0.22007,0.086207,0.046828,101,1
0.20779,0.090744,0.081251,99,1
0.21084,0.093466,0.045077,97,1
0.20635,0.095281,0.084525,100,1
0.19012,0.093466,0.033806,102,1
0.16827,0.086207,0.063217,106,1
0.14925,0.084392,0.082644,108,1
0.13731,0.090744,0.058526,109,1
0.11773,0.098911,0.0991,111,1
0.1153,0.10617,0.064924,110,1
0.1172,0.10163,0.06334,111,1
0.12851,0.090744,0.061756,109,1
0.12828,0.087114,0.081803,110,1
0.12015,0.088022,0.099094,110,1
0.11775,0.080762,0.033877,112,1
0.10201,0.08167,0.072959,116,1
0.08144,0.080762,0.084575,117,1
0.064574,0.077132,0.078465,119,1
0.061856,0.07804,0.076866,121,1
0.051548,0.077132,0.082423,122,1
0.044964,0.064428,0.085974,122,1
0.040323,0.065336,0.064236,123,1
0.03552,0.066243,0.061993,123,1
0.049073,0.041742,0.062913,124,1
0.048609,0.040835,0.05362,126,1
0.056556,0.040835,0.037391,131,1
0.052536,0.038113,0.040197,134,1
0.036961,0.037205,0.023314,139,1
0.028422,0.032668,0.013198,153,1
0.023213,0.025408,0.012108,81,1
0.049048,0.026316,0.01256,129,1
0.050118,0.03902,0.014044,90,1
0.023457,0.037205,0.0091138,49,1
0.036736,0.028131,0.0065663,53,1
0.043291,0.028131,0.0035578,90,1
0.023423,0.033575,0.01262,45,1
0.018605,0.033575,0.006516,62,1
0.037258,0.029946,0.0078731,86,1
0.070848,0.023593,0.021086,157,1
0.066637,0.03176,0.017032,159,1
0.034934,0.043557,0.013584,150,1
0.071893,0.033575,0.015098,135,1
0.084561,0.022686,0.026512,122,1
0.053745,0.025408,0.024378,119,1
0.043643,0.028131,0.023798,118,1
0.068927,0.024501,0.033325,111,1
0.11819,0.014519,0.034925,105,1
0.11301,0.029946,0.041812,102,1
0.16835,0.024501,0.048149,100,1
0.19112,0.0018149,0.043772,98,1
0.11025,0.020871,0.036687,97,1
0.086564,0.037205,0.056045,95,1
0.086487,0.034483,0.066213,95,1
0.078018,0.025408,0.056092,94,1
0.14441,0.013612,0.06056,94,1
0.18209,0.012704,0.054697,94,1
0.19543,0.022686,0.056907,94,1
0.26657,0.013612,0.061609,95,1
0.2613,0.012704,0.063169,96,1
0.18957,0.028131,0.048695,98,1
0.31526,0.015426,0.060697,99,1
0.3276,0.011797,0.053459,102,1
0.21773,0.021779,0.054251,104,1
0.28356,0.0099819,0.057396,105,1
0.24376,0.012704,0.053271,106,1
0.14241,0.014519,0.058263,105,1
0.14316,0.0090744,0.0598,104,1
0.07445,0.032668,0.059735,104,1
0.065039,0.045372,0.050057,104,1
0.10892,0.026316,0.060322,104,1
0.12216,0.019056,0.053915,105,1
0.16986,0.011797,0.050217,104,1
0.1635,0.0090744,0.053332,105,1
0.069678,0.032668,0.049971,105,1
0.038684,0.049909,0.045478,105,1
0.063486,0.038113,0.05245,105,1
0.077961,0.029038,0.057453,105,1
0.07464,0.032668,0.048362,107,1
0.082476,0.024501,0.0404,109,1
0.071663,0.023593,0.03383,112,1
0.05889,0.025408,0.034171,116,1
0.065464,0.022686,0.02832,121,1
0.058865,0.019964,0.0357,122,1
0.043541,0.024501,0.011464,120,0
0.020646,0.03176,0.016374,77,0
0.023902,0.028131,0.011263,75,0
0.018518,0.030853,0.010446,84,0
0.013913,0.036298,0.017713,83,0
0.035569,0.028131,0.012402,39,0
0.035318,0.019964,0.016817,83,0
0.025054,0.025408,0.0088657,81,0
0.016555,0.029946,0.0080904,86,0
0.035375,0.019964,0.008439,123,0
0.056296,0.014519,0.012688,40,0
0.037586,0.017241,0.0044333,80,0
0.015242,0.017241,0.0082436,117,0
0.019425,0.013612,0.0062985,88,0
0.035017,0.016334,0.011429,78,0
0.041216,0.028131,0.0084617,81,0
0.023545,0.027223,0.01064,78,0
0.0055989,0.024501,0.0052244,77,0
0.011796,0.022686,0.010066,77,0
0.017317,0.017241,0.0050367,99,0
0.018492,0.016334,0.0060701,80,0
0.038022,0.016334,0.0088581,82,0
0.036248,0.026316,0.0065785,81,0
0.029005,0.029038,0.0063553,81,0
0.040203,0.023593,0.0079119,78,0
0.039901,0.021779,0.0075973,33,0
0.04,0.017241,0.0083111,54,0
0.035028,0.013612,0.0060438,79,0
0.051367,0.018149,0.0088315,78,0
0.084012,0.027223,0.0077169,36,0
0.062746,0.028131,0.0070411,123,0
0.06511,0.015426,0.0095088,80,0
0.068506,0.019964,0.013318,78,0
0.046094,0.028131,0.0090561,51,0
0.0636,0.024501,0.010398,113,0
0.051298,0.024501,0.014698,81,1
0.051471,0.026316,0.028152,75,1
0.054293,0.03539,0.023289,71,1
0.049093,0.032668,0.018265,60,1
0.054846,0.029946,0.027074,60,1
0.061778,0.028131,0.03646,59,1
0.068822,0.032668,0.03582,59,1
0.058899,0.03902,0.037409,58,1
0.053336,0.039927,0.027352,58,1
0.078778,0.028131,0.04039,59,1
0.077358,0.023593,0.044097,59,1
0.067389,0.028131,0.035992,58,1
0.097296,0.019964,0.025094,57,1
0.10221,0.019964,0.02873,56,1
0.081241,0.021779,0.032661,56,1
0.068715,0.025408,0.031577,56,1
0.055646,0.027223,0.037299,56,1
0.05906,0.022686,0.037335,56,1
0.094317,0.017241,0.030765,57,1
0.10348,0.011797,0.018497,57,1
0.071097,0.024501,0.019565,55,1
0.047273,0.030853,0.023949,56,1
0.059628,0.025408,0.021828,52,1
0.061664,0.027223,0.024763,56,1
0.068291,0.032668,0.021319,56,1
0.075556,0.027223,0.010291,29,1
0.058981,0.029946,0.010616,56,1
0.052495,0.04265,0.017575,57,1
0.046857,0.037205,0.02019,33,1
0.042704,0.041742,0.0185,57,1
0.050959,0.041742,0.022314,57,1
0.057149,0.043557,0.021914,65,1
0.084326,0.051724,0.035526,64,1
0.11126,0.043557,0.040213,67,1
0.11761,0.056261,0.025637,54,1
0.11676,0.068966,0.040348,67,1
0.11456,0.067151,0.026795,64,1
0.1337,0.071688,0.031919,74,1
0.15988,0.071688,0.040025,48,1
0.15421,0.071688,0.046019,69,1
0.13413,0.077132,0.026667,67,1
0.12477,0.078947,0.036541,69,1
0.16046,0.088022,0.033089,45,1
0.19213,0.10708,0.036076,13,1
0.1993,0.11162,0.039891,13,1
0.198,0.10436,0.046694,73,1
0.19102,0.088022,0.035299,59,1
0.19107,0.099819,0.039016,44,1
0.19497,0.11162,0.036708,56,1
0.19593,0.099819,0.036558,13,1
0.21407,0.099819,0.034752,90,1
0.20917,0.094374,0.04662,41,1
0.17562,0.099819,0.031995,12,1
0.17792,0.092559,0.046568,76,1
0.19565,0.082577,0.032351,13,1
0.20657,0.091652,0.034157,57,1
0.18831,0.092559,0.024693,109,1
0.17963,0.087114,0.025857,38,1
0.18399,0.085299,0.051616,74,1
0.16652,0.094374,0.036428,25,1
0.1556,0.094374,0.040208,63,1
0.1649,0.088022,0.034293,74,1
0.16757,0.088022,0.024673,58,1
0.18082,0.098004,0.054236,74,1
0.19706,0.090744,0.054716,71,1
0.18407,0.088022,0.035887,11,1
0.17109,0.10073,0.049844,79,1
0.18992,0.095281,0.031918,77,1
0.20881,0.090744,0.046758,81,1
0.20082,0.094374,0.04456,81,1
0.18987,0.10799,0.033898,82,1
0.19135,0.11525,0.042675,84,1
0.18497,0.10889,0.03087,85,1
0.17231,0.1098,0.027146,86,1
0.17417,0.11162,0.036628,76,1
0.17247,0.10617,0.026415,77,1
0.1672,0.10799,0.031724,81,1
0.18075,0.10254,0.036637,81,1
0.17849,0.097096,0.019524,82,1
