@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
0.12238,0.04561,0.04265,0.07804,23.612,22.144,4.974,0.55825,64.6,43.066,0
0.15534,0.078568,0.0054446,0.11525,71.2,69.733,4.8178,0.71448,64.6,43.066,0
0.13373,0.056961,0.010889,0.1098,271.76,270.29,4.1818,1.3505,21.533,0,0
0.1221,0.045327,0.013612,0.10708,3.5172,2.0499,4.9907,0.54155,21.533,0,0
0.16409,0.087317,0.008167,0.11252,60.525,59.058,5.3115,0.2208,64.6,43.066,0
0.16824,0.091473,0.0027223,0.11797,35.609,34.142,4.8961,0.63618,64.6,43.066,0
0.14076,0.063992,0.014519,0.10617,34.297,32.83,4.8866,0.64567,21.533,0,0
0.14594,0.069171,0.016334,0.10436,67.631,66.164,4.8202,0.7121,64.6,43.066,0
0.15392,0.07715,0.015426,0.10526,428.85,427.38,4.5896,0.94272,43.066,21.533,1
0.17819,0.10142,0.028131,0.092559,735.92,734.45,4.6622,0.87012,64.6,43.066,1
0.19042,0.11365,0.032668,0.088022,1068.5,1067,4.7234,0.80885,64.6,43.066,1
0.17576,0.098986,0.033575,0.087114,1249,1247.5,4.6438,0.88851,21.533,0,1
0.20607,0.1293,0.029946,0.090744,1459.9,1458.5,4.4823,1.05,409.13,387.6,1
0.24961,0.17284,0.021779,0.098911,1590.7,1589.2,4.223,1.3093,430.66,409.13,1
0.25995,0.18318,0.019056,0.10163,1474.8,1473.3,4.2275,1.3047,21.533,0,1
0.26657,0.1898,0.025408,0.095281,1405,1403.5,4.1186,1.4136,43.066,21.533,1
0.24331,0.16654,0.026316,0.094374,1209.6,1208.2,4.2247,1.3075,409.13,387.6,1
0.19734,0.12057,0.025408,0.095281,1195.5,1194,4.2372,1.2951,409.13,387.6,1
0.20309,0.12632,0.025408,0.095281,1177.9,1176.4,4.2499,1.2824,387.6,366.06,1
0.219,0.14223,0.024501,0.096189,1212.1,1210.6,4.3624,1.1699,64.6,43.066,1
0.21847,0.1417,0.025408,0.095281,1322.6,1321.1,4.5186,1.0137,387.6,366.06,1
0.21061,0.13384,0.027223,0.093466,1130.7,1129.3,4.4522,1.0801,21.533,0,1
0.23052,0.15375,0.021779,0.098911,1131.7,1130.3,4.3803,1.1519,21.533,0,1
0.23475,0.15798,0.014519,0.10617,970.11,968.64,4.3941,1.1381,64.6,43.066,1
0.20547,0.1287,0.019056,0.10163,1014.8,1013.4,4.419,1.1132,387.6,366.06,1
0.17543,0.098662,0.027223,0.093466,1041.3,1039.9,4.3492,1.183,43.066,21.533,1
0.17028,0.093511,0.033575,0.087114,1123.7,1122.2,4.3093,1.223,732.13,710.6,1
0.19605,0.11928,0.028131,0.092559,1281.9,1280.5,4.3149,1.2174,64.6,43.066,1
0.21377,0.13701,0.021779,0.098911,1120.6,1119.2,4.4323,1.1,64.6,43.066,1
0.19834,0.12157,0.030853,0.089837,1155.1,1153.6,4.4398,1.0925,43.066,21.533,1
0.16999,0.093223,0.034483,0.086207,941.64,940.17,4.6477,0.88462,21.533,0,1
0.20652,0.12975,0.03176,0.088929,1140,1138.5,4.5597,0.97262,64.6,43.066,1
0.22906,0.15229,0.038113,0.082577,1395.3,1393.8,4.5377,0.9946,43.066,21.533,1
0.22529,0.14852,0.038113,0.082577,1344.1,1342.6,4.4789,1.0533,21.533,0,1
0.21374,0.13697,0.047187,0.073503,1406.6,1405.2,4.4673,1.065,43.066,21.533,1
0.22122,0.14445,0.048094,0.072595,1478.2,1476.7,4.4266,1.1057,64.6,43.066,1
0.24261,0.16584,0.028131,0.092559,1498.3,1496.8,4.4029,1.1294,64.6,43.066,1
0.22391,0.14714,0.028131,0.092559,1486.2,1484.7,4.4033,1.1289,21.533,0,1
0.20705,0.13028,0.038113,0.082577,1459.8,1458.3,4.4179,1.1143,753.66,732.13,1
0.20942,0.13265,0.036298,0.084392,1588,1586.5,4.4216,1.1107,753.66,732.13,1
0.21353,0.13676,0.048094,0.072595,1637.8,1636.3,4.4448,1.0875,753.66,732.13,1
0.2062,0.12943,0.053539,0.067151,1631.2,1629.7,4.5375,0.99476,21.533,0,1
0.2153,0.13853,0.03902,0.08167,1713,1711.6,4.3917,1.1406,753.66,732.13,1
0.24955,0.17278,0.025408,0.095281,1752.4,1751,4.5596,0.97271,64.6,43.066,1
0.25212,0.17535,0.027223,0.093466,1603.4,1601.9,4.5315,1.0008,64.6,43.066,1
0.23014,0.15337,0.033575,0.087114,1767.8,1766.3,4.6315,0.90079,21.533,0,1
0.22322,0.14645,0.026316,0.094374,1534.3,1532.9,4.5933,0.93901,43.066,21.533,1
0.23482,0.15805,0.025408,0.095281,1719,1717.6,4.6257,0.90653,753.66,732.13,1
0.23007,0.1533,0.029038,0.091652,1697.4,1696,4.7588,0.7735,21.533,0,1
0.20444,0.12767,0.044465,0.076225,1713,1711.5,4.7676,0.76464,43.066,21.533,1
0.20251,0.12574,0.053539,0.067151,1671.3,1669.9,4.8653,0.667,387.6,366.06,1
0.2133,0.13653,0.038113,0.082577,1549.1,1547.6,4.8462,0.68607,387.6,366.06,1
0.2199,0.14313,0.045372,0.075318,1572.9,1571.4,5.1127,0.41958,21.533,0,1
0.245,0.16823,0.077132,0.043557,2126.2,2124.7,5.2465,0.2858,43.066,21.533,1
0.29148,0.21471,0.095281,0.025408,3808,3806.5,5.1858,0.34644,366.06,344.53,1
0.32206,0.24529,0.089837,0.030853,5084,5082.6,5.197,0.33523,1055.1,1033.6,1
0.34694,0.27017,0.083485,0.037205,5475.4,5473.9,5.1447,0.38761,2454.8,2433.3,1
0.37013,0.29336,0.086207,0.034483,5068.9,5067.5,5.0965,0.43582,2433.3,2411.7,1
0.38751,0.31074,0.073503,0.047187,6347.6,6346.1,5.1978,0.33447,1055.1,1033.6,1
0.40348,0.32671,0.083485,0.037205,6848.2,6846.7,5.2269,0.30541,1055.1,1033.6,1
0.41978,0.34301,0.099819,0.020871,7693.3,7691.8,5.2915,0.24082,1055.1,1033.6,1
0.44523,0.36846,0.08167,0.03902,8149.3,8147.8,5.2591,0.27318,1055.1,1033.6,1
0.4583,0.38154,0.085299,0.03539,8758.3,8756.8,5.2681,0.26415,1076.7,1055.1,1
0.45669,0.37992,0.10617,0.014519,8718,8716.6,5.2934,0.23885,2454.8,2433.3,1
0.45052,0.37375,0.11071,0.0099819,9521.9,9520.4,5.4204,0.11184,2433.3,2411.7,1
0.46158,0.38481,0.10799,0.012704,9289.5,9288,5.3251,0.20715,2433.3,2411.7,1
0.47449,0.39772,0.10889,0.011797,9449.8,9448.3,5.3442,0.18809,2433.3,2411.7,1
0.47154,0.39477,0.13067,0,9873,9871.5,5.4067,0.12554,2433.3,2411.7,1
0.47275,0.39598,0.13339,0,9820.1,9818.7,5.3596,0.17268,2411.7,2390.2,1
0.47767,0.4009,0.12523,0.008167,11144,11142,5.4301,0.10221,2562.5,2540.9,1
0.46592,0.38915,0.12523,0.008167,9903.8,9902.4,5.3343,0.19795,2540.9,2519.4,1
0.45128,0.37451,0.12795,0.0054446,8839.6,8838.1,5.2439,0.28835,2540.9,2519.4,1
0.45174,0.37497,0.12523,0.008167,9490.9,9489.5,5.2785,0.25381,2540.9,2519.4,1
0.45413,0.37736,0.11615,0.017241,9365.2,9363.7,5.3154,0.2169,2540.9,2519.4,1
0.45909,0.38232,0.12886,0.0045372,9978.3,9976.9,5.3774,0.15484,2863.9,2842.4,1
0.45822,0.38145,0.12886,0.0045372,10647,10646,5.474,0.058231,2885.4,2863.9,1
0.45645,0.37968,0.1216,0.011797,10100,10099,5.3826,0.14971,2885.4,2863.9,1
0.45445,0.37768,0.12069,0.012704,10774,10772,5.454,0.078234,2885.4,2863.9,1
0.44861,0.37184,0.12613,0.0072595,10655,10653,5.4965,0.035817,2734.7,2713.2,1
0.44138,0.36461,0.14882,0,10811,10809,5.4903,0.041968,21.533,0,1
0.43225,0.35548,0.16515,0,10782,10781,5.4986,0.033629,2885.4,2863.9,1
0.42804,0.35127,0.14701,0.018149,10151,10150,5.4728,0.059469,3057.7,3036.2,1
0.4277,0.35093,0.13249,0.032668,8631.1,8629.6,5.3241,0.2082,3057.7,3036.2,1
0.42011,0.34334,0.14428,0.020871,8587.8,8586.3,5.3734,0.15883,3036.2,3014.6,1
0.40087,0.3241,0.13249,0.032668,7896,7894.5,5.4002,0.1321,2993.1,2971.6,1
0.36966,0.29289,0.13612,0.029038,6848.5,6847,5.3572,0.17505,2950,2928.5,1
0.3411,0.26433,0.15426,0.010889,5889.9,5888.5,5.3178,0.21449,2907,2885.4,1
0.34338,0.26661,0.13249,0.032668,5243.7,5242.2,5.261,0.27124,2863.9,2842.4,1
0.33323,0.25646,0.12523,0.039927,5488.9,5487.4,5.3156,0.21663,2863.9,2842.4,1
0.31397,0.2372,0.11615,0.049002,5019.4,5017.9,5.3397,0.19254,2863.9,2842.4,1
0.31085,0.23408,0.098911,0.066243,5149.9,5148.5,5.3181,0.21419,21.533,0,1
0.31188,0.23511,0.10708,0.058076,4371.4,4370,5.1955,0.33676,43.066,21.533,1
0.34458,0.26781,0.13975,0.025408,5750.7,5749.2,5.2058,0.32646,2907,2885.4,1
0.36991,0.29314,0.18058,0,6401.2,6399.7,5.0665,0.46578,5426.4,5404.8,1
0.3872,0.31043,0.1824,0,5952.8,5951.3,4.9135,0.61877,5383.3,5361.8,1
0.40169,0.32492,0.16515,0.017241,6422,6420.6,4.8121,0.7202,5706.3,5684.8,1
0.3838,0.30703,0.14973,0.032668,6494.6,6493.2,4.995,0.53726,5684.8,5663.2,1
0.35668,0.27991,0.12523,0.057169,5465.2,5463.7,5.0805,0.45181,947.46,925.93,1
0.33772,0.26095,0.098004,0.084392,4994.9,4993.5,5.0563,0.476,925.93,904.39,1
0.31708,0.24031,0.080762,0.10163,3959.7,3958.3,5.0258,0.50644,925.93,904.39,1
0.29256,0.21579,0.068058,0.11434,3572.7,3571.2,4.9491,0.58321,904.39,882.86,1
0.28343,0.20666,0.056261,0.12613,2887.4,2886,4.761,0.77129,882.86,861.33,1
0.27776,0.20099,0.049909,0.13249,2432.6,2431.1,4.7075,0.82482,861.33,839.79,1
0.27159,0.19482,0.043557,0.13884,2181.4,2180,4.5294,1.0029,861.33,839.79,1
0.25738,0.18061,0.03902,0.14338,2019.9,2018.4,4.5087,1.0236,839.79,818.26,1
0.23735,0.16058,0.038113,0.14428,1903,1901.6,4.409,1.1233,839.79,818.26,1
0.26662,0.18985,0.03539,0.14701,1922.3,1920.8,4.2518,1.2804,839.79,818.26,1
0.29206,0.21529,0.033575,0.14882,2134.6,2133.1,4.1963,1.3359,839.79,818.26,1
0.27229,0.19552,0.03902,0.14338,1719.6,1718.1,4.3099,1.2224,839.79,818.26,1
0.24907,0.1723,0.038113,0.14428,1757.1,1755.6,4.1895,1.3428,839.79,818.26,1
0.25062,0.17385,0.03539,0.14701,1868.3,1866.9,4.3185,1.2138,839.79,818.26,1
0.25866,0.18189,0.03902,0.14338,1623,1621.6,4.2561,1.2762,861.33,839.79,1
0.24018,0.16341,0.040835,0.14156,1578.2,1576.7,4.1529,1.3794,861.33,839.79,1
0.20847,0.1317,0.044465,0.13793,1449.5,1448.1,4.1769,1.3554,861.33,839.79,1
0.22299,0.14622,0.041742,0.14065,1449.8,1448.3,4.1968,1.3354,861.33,839.79,1
0.22711,0.15034,0.034483,0.14791,1190.5,1189,4.2927,1.2396,861.33,839.79,1
0.19617,0.1194,0.03176,0.15064,1135.6,1134.1,4.3088,1.2235,861.33,839.79,1
0.17775,0.10098,0.03539,0.14701,1069.9,1068.4,4.3897,1.1426,861.33,839.79,1
0.21144,0.13467,0.021779,0.16062,752.31,750.84,4.4495,1.0828,21.533,0,1
0.19897,0.1222,0.019056,0.16334,640.57,639.1,4.4465,1.0858,43.066,21.533,1
0.12767,0.050904,0.036298,0.1461,500.78,499.31,4.4895,1.0427,43.066,21.533,1
0.13493,0.058163,0.034483,0.14791,530.9,529.44,4.5242,1.0081,21.533,0,1
0.17877,0.102,0.020871,0.16152,511.39,509.92,4.4779,1.0543,43.066,21.533,1
0.16881,0.092037,0.019056,0.16334,522.74,521.27,4.5076,1.0247,64.6,43.066,1
0.14319,0.066423,0.021779,0.16062,477.35,475.88,4.5615,0.97075,64.6,43.066,1
0.16502,0.088248,0.016334,0.16606,453.2,451.74,4.4208,1.1114,21.533,0,1
0.15961,0.082838,0.033575,0.14882,458.31,456.84,4.5654,0.96684,64.6,43.066,1
0.15277,0.076003,0.03902,0.14338,454.95,453.48,4.4589,1.0734,64.6,43.066,1
0.16061,0.083836,0.029038,0.15336,496.43,494.97,4.4212,1.1111,21.533,0,1
0.15122,0.074451,0.030853,0.15154,471.8,470.33,4.4313,1.101,43.066,21.533,1
0.2009,0.12413,0.022686,0.15971,726.52,725.06,4.3178,1.2144,43.066,21.533,1
0.20422,0.12745,0.017241,0.16515,706.38,704.91,4.2949,1.2373,21.533,0,1
0.15718,0.08041,0.021779,0.16062,673.74,672.27,4.321,1.2112,64.6,43.066,1
0.16683,0.090064,0.016334,0.16606,435.11,433.64,4.5405,0.99179,21.533,0,1
0.1864,0.10963,0.008167,0.17423,491.44,489.98,4.4465,1.0858,64.6,43.066,1
0.18395,0.10718,0.008167,0.17423,558.45,556.98,4.4605,1.0718,21.533,0,1
0.16015,0.083381,0.016334,0.16606,700.08,698.61,4.4412,1.0911,64.6,43.066,1
0.16253,0.085763,0.027223,0.15517,753.2,751.73,4.3809,1.1514,21.533,0,1
0.14065,0.063875,0.025408,0.15699,544.57,543.1,4.4859,1.0463,64.6,43.066,1
0.13883,0.06206,0.019964,0.16243,502.25,500.78,4.4539,1.0783,602.93,581.4,1
0.17189,0.095125,0.018149,0.16425,542.48,541.01,4.4,1.1323,21.533,0,1
0.17275,0.095982,0.019056,0.16334,543.9,542.43,4.4808,1.0515,64.6,43.066,1
0.14925,0.072484,0.017241,0.16515,478.38,476.91,4.4917,1.0406,64.6,43.066,1
0.12876,0.051991,0.016334,0.16606,624.38,622.91,4.4644,1.0679,21.533,0,1
0.13795,0.061176,0.020871,0.16152,819.81,818.35,4.2646,1.2677,193.8,172.27,1
0.14934,0.072575,0.030853,0.15154,841.22,839.75,4.4126,1.1197,43.066,21.533,1
0.1432,0.066428,0.036298,0.1461,810.52,809.05,4.3539,1.1784,624.46,602.93,1
0.12897,0.052195,0.030853,0.15154,632.27,630.8,4.358,1.1743,21.533,0,1
0.16885,0.09208,0.027223,0.15517,850.28,848.81,4.336,1.1963,21.533,0,1
0.21172,0.13495,0.028131,0.15426,1045.2,1043.7,4.2013,1.3309,64.6,43.066,1
0.2042,0.12743,0.03539,0.14701,1256,1254.6,4.0452,1.487,624.46,602.93,1
0.17941,0.10264,0.036298,0.1461,1220.9,1219.5,4.0978,1.4345,624.46,602.93,1
0.15693,0.08016,0.023593,0.1588,1031.9,1030.5,4.2186,1.3137,602.93,581.4,1
0.14224,0.065472,0.027223,0.15517,161.03,159.56,4.6531,0.87917,64.6,43.066,1
0.12255,0.045779,0.030853,0.15154,55.066,53.599,4.7185,0.81379,64.6,43.066,0
0.1386,0.061829,0.019964,0.16243,49.624,48.157,4.7234,0.80889,21.533,0,0
0.18649,0.10972,0.008167,0.17423,223.95,222.48,4.1987,1.3336,43.066,21.533,0
0.17957,0.1028,0.0099819,0.17241,141.38,139.91,4.5338,0.99844,64.6,43.066,0
0.12858,0.051814,0.019964,0.16243,110.82,109.35,4.51,1.0223,21.533,0,0
0.14405,0.067285,0.012704,0.16969,24.286,22.819,4.8588,0.67351,43.066,21.533,0
0.15258,0.075807,0.0045372,0.17786,85.569,84.102,4.7062,0.82611,64.6,43.066,0
0.11135,0.034583,0.016334,0.16606,24.374,22.907,5.0945,0.43777,64.6,43.066,0
0.1041,0.027326,0.045372,0.13702,69.206,67.739,4.7025,0.82975,64.6,43.066,0
0.12617,0.049402,0.041742,0.14065,20.869,19.402,5.0479,0.48433,21.533,0,0
0.13721,0.060439,0.011797,0.1706,51.335,49.868,4.7852,0.74709,43.066,21.533,0
0.15493,0.07816,0.00090744,0.18149,103.03,101.56,4.6379,0.89441,64.6,43.066,0
0.15417,0.0774,0.021779,0.16062,37.397,35.929,4.8338,0.69846,21.533,0,0
0.13418,0.057408,0.029038,0.15336,124.41,122.95,4.6595,0.87283,21.533,0,0
0.13647,0.059704,0.0099819,0.17241,221.88,220.41,4.4989,1.0334,64.6,43.066,0
0.13611,0.059338,0.0027223,0.17967,5.8914,4.424,5.1013,0.43098,43.066,21.533,0
0.128,0.051227,0.016334,0.16606,38.877,37.41,4.9196,0.61269,43.066,21.533,0
0.11951,0.042738,0.019056,0.16334,122.3,120.83,4.672,0.86025,43.066,21.533,0
0.14036,0.063586,0.017241,0.16515,121.36,119.89,4.6281,0.90417,64.6,43.066,0
0.13593,0.059164,0.016334,0.16606,50.118,48.65,4.7945,0.73779,43.066,21.533,0
0.12116,0.044392,0.019964,0.16243,25.017,23.549,4.8132,0.71904,21.533,0,0
0.13203,0.055256,0.017241,0.16515,58.285,56.817,4.6882,0.84413,43.066,21.533,0
0.15089,0.074121,0.026316,0.15608,104.36,102.89,4.5946,0.93771,64.6,43.066,0
0.17509,0.098319,0.027223,0.15517,207.32,205.86,4.2608,1.2715,21.533,0,0
0.18495,0.10818,0.010889,0.17151,14.169,12.702,4.887,0.64528,43.066,21.533,0
0.1605,0.083732,0.027223,0.15517,27.6,26.132,4.8281,0.70414,43.066,21.533,0
0.14047,0.063698,0.023593,0.1588,245.42,243.95,4.1421,1.3902,64.6,43.066,0
0.13769,0.060918,0.010889,0.17151,26.218,24.75,4.7763,0.75601,21.533,0,0
0.16288,0.086112,0.014519,0.16788,44.092,42.625,4.7526,0.77971,43.066,21.533,0
0.1755,0.098728,0.0099819,0.17241,6.5317,5.0643,4.9063,0.62602,64.6,43.066,0
0.13626,0.059487,0.028131,0.15426,4.6779,3.2105,4.9473,0.58494,64.6,43.066,0
0.10567,0.028904,0.034483,0.14791,274.28,272.82,4.5062,1.0261,21.533,0,1
0.11225,0.035475,0.012704,0.16969,231.8,230.33,4.6258,0.90646,43.066,21.533,1
0.15027,0.0735,0.019056,0.16334,125.01,123.55,4.864,0.66833,43.066,21.533,1
0.16852,0.091753,0.020871,0.16152,271.57,270.11,4.869,0.66332,64.6,43.066,1
0.16979,0.093018,0.020871,0.16152,767.39,765.92,4.4557,1.0765,21.533,0,1
0.18377,0.107,0.023593,0.1588,916.5,915.04,4.2848,1.2475,43.066,21.533,1
0.19785,0.12109,0.019964,0.16243,869.3,867.83,4.2608,1.2715,64.6,43.066,1
0.18768,0.11091,0.027223,0.15517,981.58,980.11,4.1495,1.3827,21.533,0,1
0.1783,0.10153,0.032668,0.14973,1200.9,1199.5,4.0427,1.4896,710.6,689.06,1
0.19545,0.11868,0.029946,0.15245,1327.9,1326.4,4.0262,1.5061,710.6,689.06,1
0.2011,0.12433,0.026316,0.15608,1199.3,1197.8,4.0685,1.4638,689.06,667.53,1
0.17559,0.098818,0.030853,0.15154,1208.7,1207.2,4.0673,1.4649,689.06,667.53,1
0.16981,0.093042,0.037205,0.14519,936.67,935.2,4.1564,1.3759,21.533,0,1
0.20012,0.12335,0.029038,0.15336,909.64,908.17,3.986,1.5463,43.066,21.533,1
0.19555,0.11878,0.024501,0.15789,933.23,931.76,4.0472,1.4851,64.6,43.066,1
0.18321,0.10644,0.023593,0.1588,1088.2,1086.8,4.0976,1.4347,21.533,0,1
0.19563,0.11886,0.019964,0.16243,1001.5,1000,4.0898,1.4425,43.066,21.533,1
0.20094,0.12417,0.024501,0.15789,1247.1,1245.6,3.9044,1.6279,710.6,689.06,1
0.19474,0.11797,0.024501,0.15789,1047,1045.5,3.9527,1.5796,710.6,689.06,1
0.17592,0.099152,0.023593,0.1588,1162.7,1161.2,3.9428,1.5895,21.533,0,1
0.18032,0.10355,0.026316,0.15608,949.7,948.23,4.0568,1.4755,21.533,0,1
0.19891,0.12214,0.020871,0.16152,989.06,987.6,4.0351,1.4972,366.06,344.53,1
0.22023,0.14346,0.017241,0.16515,993.92,992.45,3.9525,1.5798,43.066,21.533,1
0.21066,0.1339,0.022686,0.15971,1168.8,1167.3,3.955,1.5773,21.533,0,1
0.19106,0.11429,0.022686,0.15971,1152.8,1151.3,3.9934,1.5389,387.6,366.06,1
0.18811,0.11134,0.024501,0.15789,1165.1,1163.6,3.8837,1.6486,387.6,366.06,1
0.17356,0.096792,0.025408,0.15699,1052,1050.6,4.0149,1.5173,387.6,366.06,1
0.18132,0.10455,0.020871,0.16152,933.81,932.34,4.0707,1.4615,43.066,21.533,1
0.19298,0.11621,0.023593,0.1588,1132.5,1131.1,3.9236,1.6087,366.06,344.53,1
0.19789,0.12112,0.021779,0.16062,995.39,993.92,3.9456,1.5867,366.06,344.53,1
0.19571,0.11894,0.021779,0.16062,1006.4,1005,4.0083,1.524,21.533,0,1
0.21217,0.1354,0.034483,0.14791,935.82,934.35,4.0492,1.4831,21.533,0,1
0.20963,0.13286,0.033575,0.14882,1084.4,1082.9,4.0588,1.4735,64.6,43.066,1
0.17897,0.1022,0.019056,0.16334,1059.6,1058.2,3.9266,1.6057,344.53,323,1
0.16915,0.092376,0.015426,0.16697,890.5,889.04,4.0592,1.4731,323,301.46,1
0.18135,0.10458,0.018149,0.16425,966.13,964.66,4.0848,1.4475,43.066,21.533,1
0.18596,0.10919,0.027223,0.15517,843.75,842.28,4.1392,1.3931,323,301.46,1
0.18502,0.10825,0.029946,0.15245,722.98,721.52,4.1323,1.4,64.6,43.066,1
0.1867,0.10993,0.024501,0.15789,1067.2,1065.7,4.1395,1.3928,21.533,0,1
0.20183,0.12506,0.024501,0.15789,936.37,934.9,4.096,1.4363,64.6,43.066,1
0.20648,0.12971,0.040835,0.14156,704.92,703.45,4.1311,1.4012,64.6,43.066,1
0.18285,0.10608,0.044465,0.13793,801.88,800.41,4.1372,1.3951,21.533,0,1
0.15878,0.069372,0.03176,0.15064,566.81,565.35,4.2496,1.2827,21.533,0,1
0.13706,0.041559,0.028131,0.15426,220.39,218.92,4.7155,0.81683,64.6,43.066,1
0.12686,0.031361,0.014519,0.16788,7.6469,6.1795,5.0093,0.52301,64.6,43.066,1
0.13267,0.037166,0.0099819,0.17241,399.56,398.1,4.2788,1.2535,21.533,0,1
0.14817,0.052667,0.021779,0.16062,89.282,87.815,4.5484,0.98385,21.533,0,1
0.16432,0.068814,0.017241,0.16515,138.14,136.67,4.5714,0.96089,64.6,43.066,1
0.18093,0.085422,0.013612,0.16878,602.09,600.62,3.7935,1.7388,64.6,43.066,1
0.1464,0.050899,0.016334,0.16606,131.69,130.23,4.4318,1.1005,21.533,0,1
0.11179,0.016282,0.012704,0.16969,2.8247,1.3573,4.9746,0.5577,21.533,0,1
0.13945,0.043943,0.0045372,0.17786,42.115,40.648,4.8782,0.65408,64.6,43.066,1
0.13578,0.040273,0.0063521,0.17604,28.519,27.051,5.0127,0.51954,64.6,43.066,0
0.1048,0.0092939,0.027223,0.15517,50.682,49.215,5.137,0.39527,21.533,0,0
0.13756,0.042053,0.023593,0.1588,39.406,37.939,5.0118,0.52043,21.533,0,0
0.16689,0.071384,0.0027223,0.17967,174.29,172.82,4.527,1.0053,64.6,43.066,0
0.15078,0.055274,0.013612,0.16878,118.56,117.09,4.6311,0.90116,43.066,21.533,0
0.12321,0.027705,0.021779,0.16062,199.93,198.46,4.5245,1.0078,21.533,0,0
0.10891,0.013407,0.008167,0.17423,44.612,43.145,5.027,0.50526,64.6,43.066,0
0.14094,0.045433,0.008167,0.17423,6.4388,4.9714,5.1471,0.38519,64.6,43.066,0
0.1443,0.048799,0.029038,0.15336,58.181,56.713,5.0329,0.49933,43.066,21.533,0
0.11674,0.021238,0.027223,0.15517,18.943,16.118,5.061,0.47125,21.533,0,0
0.11211,0.016605,0.0090744,0.17332,4.0883,1.2636,5.0497,0.48257,43.066,21.533,0
0.1131,0.017596,0.0099819,0.17241,83.024,80.2,4.8113,0.72103,64.6,43.066,0
0.12199,0.026483,0.011797,0.1706,465.6,462.78,4.4218,1.1105,21.533,0,0
0.13487,0.039369,0.016334,0.16606,312.03,309.21,4.4701,1.0622,43.066,21.533,0
0.14245,0.046947,0.011797,0.1706,381.92,379.1,4.4459,1.0864,64.6,43.066,0
0.14661,0.051104,0.011797,0.1706,337.84,335.01,4.5102,1.0221,64.6,43.066,0
0.14544,0.049942,0.027223,0.15517,668.68,665.86,4.234,1.2983,21.533,0,0
0.15292,0.057419,0.019964,0.16243,471.32,468.49,4.5219,1.0104,43.066,21.533,0
0.14562,0.050113,0.010889,0.17151,813.11,810.28,4.0665,1.4658,258.4,236.87,0
0.148,0.052496,0.017241,0.16515,772.4,769.58,4.3742,1.1581,279.93,258.4,1
0.18103,0.085528,0.028131,0.15426,1336.1,1333.3,4.4132,1.1191,21.533,0,1
0.23075,0.13525,0.024501,0.15789,1610.4,1607.5,4.3897,1.1426,64.6,43.066,1
0.23423,0.13872,0.019964,0.16243,1183.8,1181,4.5148,1.0175,64.6,43.066,1
0.21318,0.11768,0.024501,0.15789,1555.3,1552.5,4.4131,1.1192,387.6,366.06,1
0.20341,0.10791,0.021779,0.16062,1385.3,1382.4,4.0454,1.4868,409.13,387.6,1
0.20128,0.10578,0.026316,0.15608,1459.3,1456.5,4.1596,1.3727,387.6,366.06,1
0.21055,0.11505,0.029038,0.15336,1293.3,1290.5,4.0392,1.4931,366.06,344.53,1
0.20138,0.10588,0.025408,0.15699,1282.7,1279.9,4.1196,1.4127,366.06,344.53,1
0.21145,0.11595,0.024501,0.15789,1277.4,1274.5,4.0852,1.4471,21.533,0,1
0.21425,0.11875,0.022686,0.15971,899,896.18,4.153,1.3793,64.6,43.066,1
0.22123,0.12572,0.017241,0.16515,1082.3,1079.5,4.0537,1.4786,366.06,344.53,1
0.22813,0.13262,0.012704,0.16969,919.36,916.53,4.1518,1.3805,21.533,0,1
0.18761,0.092104,0.021779,0.16062,849.95,847.12,4.1819,1.3503,64.6,43.066,1
0.17157,0.076063,0.03176,0.15064,938.74,935.92,4.2224,1.3099,344.53,323,1
0.18323,0.087726,0.029946,0.15245,1157.7,1154.9,4.0686,1.4636,344.53,323,1
0.18674,0.091239,0.022686,0.15971,956.3,953.47,4.1895,1.3428,21.533,0,1
0.18945,0.093944,0.025408,0.15699,1238.2,1235.3,4.1721,1.3602,366.06,344.53,1
0.20598,0.11048,0.024501,0.15789,1236.8,1234,4.1517,1.3805,366.06,344.53,1
0.21138,0.11587,0.025408,0.15699,1186.4,1183.6,4.0348,1.4974,43.066,21.533,1
0.18497,0.089466,0.028131,0.15426,1155,1152.2,4.0245,1.5078,366.06,344.53,1
0.19265,0.097151,0.018149,0.16425,1265.6,1262.8,3.9223,1.61,366.06,344.53,1
0.20211,0.1066,0.026316,0.15608,1128.7,1125.8,3.998,1.5343,64.6,43.066,1
0.18938,0.093878,0.034483,0.14791,1236.3,1233.4,4.0701,1.4622,689.06,667.53,1
0.19053,0.095028,0.022686,0.15971,1001.5,998.67,4.1034,1.4289,21.533,0,1
0.19037,0.094867,0.018149,0.16425,994.75,991.92,3.9395,1.5928,344.53,323,1
0.21364,0.11814,0.016334,0.16606,1229.5,1226.6,4.0011,1.5312,344.53,323,1
