@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.22934,3120.3,107.67,0.059891,-5.368,0.051037,4,7,0.53783,25,1
0.23244,3497.7,366.06,0.08167,-5.5796,0.07997,3,7,0.88808,42,1
0.30386,5482.1,366.06,0.079855,-5.5722,0.071893,3,7,0.81367,39,1
0.3498,5763.7,1055.1,0.082577,-5.698,0.074063,2,7,1.0938,45,1
0.37787,6965.7,2454.8,0.080762,-5.6899,0.10495,3,7,1.133,45,1
0.39424,6519.5,2433.3,0.07804,-5.6316,0.06174,3,7,1.1652,45,1
0.40546,7317.3,1055.1,0.07804,-5.772,0.098545,3,6,1.204,45,1
0.4265,8261.9,1055.1,0.07804,-5.8573,0.10007,5,4,1.1339,35,1
0.45692,9512.9,1055.1,0.08167,-5.8774,0.088275,5,4,1.0816,41,1
0.46983,9698.9,1055.1,0.085299,-5.9156,0.10684,4,14,1.0994,41,1
0.47269,10074,1076.7,0.092559,-5.9243,0.10847,4,5,1.0316,45,1
0.47415,10168,2454.8,0.10526,-5.999,0.12582,4,4,0.9507,45,1
0.47125,11454,2605.5,0.10708,-6.0418,0.12862,3,7,0.82318,47,1
0.48099,11534,2433.3,0.10889,-6.0255,0.093541,7,4,0.90956,49,1
0.48705,11140,2433.3,0.12341,-6.0308,0.094616,5,4,0.98072,45,1
0.48906,11827,2433.3,0.12795,-6.1155,0.10232,7,4,1.0053,46,1
0.48688,12385,2411.7,0.13158,-6.1356,0.10742,5,4,0.87521,47,1
0.48598,12598,2562.5,0.13702,-6.1308,0.14936,7,4,0.74732,54,1
0.47887,11699,2540.9,0.11978,-6.106,0.13208,5,7,0.97584,47,1
0.473,10881,2540.9,0.10163,-6.0287,0.10313,7,4,1.0239,46,1
0.47666,12068,2540.9,0.10436,-6.048,0.10613,5,4,0.96189,51,1
0.47342,11638,2540.9,0.11343,-6.0439,0.094985,5,7,0.94532,56,1
0.4746,11877,2863.9,0.13158,-6.1385,0.14299,6,4,0.96385,53,1
0.47568,12986,2885.4,0.13249,-6.1471,0.1299,7,7,0.70698,53,1
0.47543,12304,2540.9,0.11887,-6.1114,0.10183,4,7,0.68421,55,1
0.47572,12765,2885.4,0.11887,-6.1661,0.13526,5,3,0.71084,54,1
0.47292,13311,2734.7,0.12523,-6.1782,0.13707,7,3,0.6365,62,1
0.46432,13115,2907,0.14519,-6.1524,0.13678,3,6,0.65524,75,1
0.45621,12983,689.06,0.15789,-6.1858,0.11758,5,3,0.57523,88,1
0.44704,12119,3057.7,0.14701,-6.1546,0.11488,7,4,0.69717,62,1
0.44751,10807,3057.7,0.13793,-6.0704,0.095854,4,7,0.87704,55,1
0.45246,10473,3036.2,0.12976,-6.1241,0.10752,5,3,0.98109,56,1
0.42833,10153,2993.1,0.12341,-6.0836,0.13836,5,3,0.84098,57,1
0.39868,9111.4,2950,0.13249,-6.0375,0.11985,5,3,0.86565,54,1
0.38373,7895.8,2907,0.13249,-5.9797,0.12321,7,3,0.82323,53,1
0.37339,7034,2863.9,0.1216,-5.912,0.098346,5,3,0.88199,52,1
0.3611,7114.6,2863.9,0.11978,-5.9302,0.1138,6,3,1.0315,52,1
0.33652,6671.7,2863.9,0.11797,-5.8965,0.095274,4,3,0.92457,52,1
0.33051,6819.4,2885.4,0.1098,-5.8942,0.10238,5,3,0.78331,53,1
0.34223,6771.6,2907,0.11071,-5.8148,0.087752,3,8,0.93784,53,1
0.36447,7299,2907,0.14701,-5.9854,0.18149,4,6,1.0004,90,1
0.39634,8247.5,5426.4,0.17695,-5.9163,0.17572,5,7,1.0408,100,1
0.41656,8337.5,5706.3,0.17695,-5.8751,0.19745,6,7,1.1525,99,1
0.42139,8118.8,5706.3,0.16697,-5.8167,0.12945,5,6,1.1864,104,1
0.40553,8288.8,2842.4,0.14791,-5.9344,0.16049,5,6,1.0543,95,1
0.38877,7647.6,947.46,0.1216,-5.848,0.14297,5,6,0.94147,64,1
0.37438,6464.5,925.93,0.098911,-5.7473,0.10906,4,6,0.99867,34,1
0.3467,5772.1,925.93,0.08167,-5.6388,0.11388,4,6,1.1133,17,1
0.32967,4895.8,904.39,0.061706,-5.5048,0.12184,6,2,1.2289,17,1
0.32079,4629,882.86,0.051724,-5.3425,0.10094,5,6,1.2182,16,1
0.3024,4013.4,861.33,0.055354,-5.3198,0.070966,4,6,1.201,16,1
0.30913,3689,861.33,0.047187,-5.1409,0.058998,3,6,1.0686,15,1
0.30424,4351.4,21.533,0.038113,-5.0255,0.033736,2,13,0.97632,15,1
0.2747,3172,839.79,0.046279,-5.075,0.022495,3,13,1.0886,15,1
0.31023,3364.7,839.79,0.04265,-4.9703,0.027735,3,13,1.1668,15,1
0.32779,4341.5,839.79,0.036298,-4.8855,0.018338,2,20,1.0766,15,1
0.30606,3436.7,839.79,0.03902,-4.9536,0.01665,1,20,1.279,15,1
0.28425,3302.4,839.79,0.040835,-4.8768,0.011715,1,19,1.1964,15,1
0.28555,2958.4,839.79,0.037205,-5.0536,0.019608,1,12,1.0602,15,1
0.32616,3896.3,21.533,0.032668,-4.7553,0.012463,1,20,1.1531,15,1
0.3128,3873.6,21.533,0.03176,-4.7503,0.015432,2,20,1.0013,15,1
0.26326,2832.2,861.33,0.038113,-4.9621,0.012518,1,18,0.95473,15,1
0.30384,3037.5,861.33,0.036298,-4.9229,0.013733,1,19,0.62986,15,1
0.31872,4097.7,21.533,0.024501,-4.6225,0.011465,1,20,0.6305,15,1
0.26756,3201,21.533,0.023593,-4.7614,0.017799,2,20,0.8351,15,1
0.23995,2942,107.67,0.033575,-4.9209,0.016942,2,10,0.6124,15,1
0.27016,2214.6,21.533,0.028131,-4.9857,0.012404,1,20,0.38931,15,1
0.34393,3628.7,21.533,0.012704,-4.4983,0.011783,1,20,0.47828,15,1
0.31761,3864.2,21.533,0.015426,-4.4647,0.0094035,0,0,0.090801,15,1
0.39851,3478.9,21.533,0.0099819,-4.3595,0.0069538,0,0,0.030818,11,1
0.45537,4058.2,21.533,0.0036298,-3.9923,0.0062843,0,0,0.59335,15,1
0.31839,3581.4,21.533,0.010889,-4.5516,0.010561,1,25,0.24844,15,1
0.24416,2069.5,43.066,0.020871,-4.9645,0.0085484,0,0,0.21977,16,1
0.23814,2809.3,21.533,0.030853,-4.713,0.011985,1,18,0.48097,15,1
0.22628,1738,21.533,0.022686,-4.9769,0.01687,1,18,0.31038,14,1
0.34878,3307.5,21.533,0.0054446,-4.4988,0.011317,1,24,0.3248,10,1
0.42295,4169.1,21.533,0.0036298,-3.9072,0.0075553,0,0,0.35954,13,1
0.4196,3067,64.6,0.0063521,-4.7094,0.019607,2,20,0.0013012,5,1
0.49355,4305.7,21.533,0.0027223,-3.3999,0.0072701,0,0,0.069726,11,1
0.4957,4206.2,21.533,0.0054446,-3.1429,0.0040954,0,0,0.084674,9,1
0.41542,2448.7,43.066,0.0099819,-4.6963,0.008033,0,0,0.0025105,3,1
0.51478,4296,21.533,0.0045372,-3.339,0.0027027,0,0,0.013585,5,1
0.51316,4635.2,21.533,0.0063521,-3.0655,0.0037526,0,0,0.0019838,5,1
0.42994,2442.4,64.6,0.012704,-4.7686,0.012521,1,19,0.013092,3,1
0.5126,4295.4,21.533,0.0063521,-3.051,0.0022427,0,0,0.030437,11,1
0.44876,4082.6,21.533,0.0063521,-3.9189,0.0099307,0,0,0.017582,5,1
0.36357,3241.2,43.066,0.008167,-4.5681,0.0062863,0,0,0.030755,4,1
0.37276,3269.8,21.533,0.0036298,-4.4617,0.0084279,0,0,0.23389,12,1
0.24468,2440.9,43.066,0.016334,-4.716,0.010582,1,25,0.16903,10,1
0.2244,2005.7,107.67,0.019964,-4.947,0.01036,2,19,0.22958,10,1
0.31523,3659.3,21.533,0.0090744,-4.2577,0.011833,1,22,0.12297,10,1
0.34589,3155.9,64.6,0.008167,-4.6587,0.014599,1,19,0.062361,13,1
0.42582,3872.7,21.533,0.0045372,-4.0768,0.0055805,0,0,0.17431,11,1
0.41105,3992.8,21.533,0.0090744,-4.2899,0.0088759,0,0,0.26937,13,1
0.24287,2829.3,21.533,0.029946,-4.7414,0.014818,2,19,0.53024,11,1
0.17225,1455.4,624.46,0.033575,-5.2306,0.010294,1,2,0.64956,10,1
0.23295,2304.4,21.533,0.021779,-4.9097,0.02464,3,7,0.84005,11,1
0.27795,2965,21.533,0.028131,-4.6905,0.029902,2,18,0.95436,11,1
0.29137,2952.9,624.46,0.029946,-4.7406,0.014123,1,18,0.55549,11,1
0.30725,3768.7,21.533,0.016334,-4.572,0.006745,0,0,0.67765,11,1
0.26304,2827.4,21.533,0.012704,-4.7748,0.024419,2,13,0.49949,12,1
0.22183,1938.2,129.2,0.012704,-4.7602,0.01645,4,13,0.27872,7,0
0.22749,1739.9,21.533,0.0099819,-4.772,0.025609,3,8,0.38006,11,0
0.21147,1958.6,21.533,0.018149,-4.6612,0.020169,1,18,0.51137,9,0
0.18968,1801.1,21.533,0.028131,-4.8689,0.023697,2,8,0.67892,7,0
0.1522,1230.5,129.2,0.026316,-5.1422,0.0079134,0,0,0.38641,22,0
0.1624,1226.5,107.67,0.022686,-5.1891,0.017758,3,19,0.32856,22,0
0.15131,1469.2,43.066,0.030853,-5.0192,0.01232,1,18,0.3926,14,0
0.14155,1128.5,21.533,0.036298,-5.1775,0.012282,1,23,0.49828,12,0
0.1881,2125.8,21.533,0.026316,-4.8502,0.011548,2,18,0.49709,13,0
0.18712,1718.1,323,0.023593,-4.9252,0.0080704,0,0,0.41817,8,0
0.16466,1192.9,86.133,0.025408,-5.0777,0.0061323,0,0,0.34731,9,0
0.14754,1139.3,21.533,0.026316,-5.18,0.0068411,0,0,0.54443,14,0
0.18629,1369.3,21.533,0.018149,-5.0782,0.0090828,0,0,0.28045,14,0
0.23026,2172.4,21.533,0.014519,-4.7308,0.014216,1,22,0.23904,14,0
0.19128,2001.2,21.533,0.019056,-4.7822,0.011943,1,31,0.24885,8,0
0.14463,1219.1,107.67,0.017241,-5.2174,0.0071159,0,0,0.47858,13,0
0.15471,1401.4,129.2,0.015426,-5.1137,0.0047392,0,0,0.4418,12,0
0.18704,1565.8,129.2,0.018149,-5.057,0.0090666,0,0,0.21168,16,0
0.19933,2276.6,107.67,0.029038,-4.6583,0.0064105,0,0,0.24922,9,0
0.16253,1606.9,129.2,0.028131,-5.021,0.0059045,0,0,0.49857,16,0
0.1248,916.1,43.066,0.026316,-5.1397,0.0041349,0,0,0.16266,18,0
0.13734,1111.2,86.133,0.026316,-5.0945,0.013604,1,27,0.38445,11,0
0.14877,1218.7,43.066,0.022686,-5.0703,0.0016756,0,0,0.38578,7,0
0.15128,1206.9,107.67,0.019056,-5.0171,0.013046,1,18,0.41495,13,0
0.19258,1964.8,107.67,0.015426,-4.6952,0.010103,1,32,0.41385,8,0
0.18891,1151,21.533,0.025408,-5.0826,0.0032374,0,0,0.33748,13,0
0.17367,1887.9,21.533,0.028131,-4.7326,0.0059564,0,0,0.427,13,0
0.19714,1518.7,21.533,0.023593,-4.9102,0.0064068,0,0,0.66277,8,0
0.19634,2209.1,21.533,0.021779,-4.6539,0.013166,1,17,0.26162,13,0
0.19678,1495.8,107.67,0.019056,-5.0051,0.009084,0,0,0.51453,5,0
0.18667,1638.1,43.066,0.015426,-4.9032,0.016971,1,20,0.32885,7,0
0.22098,2449.3,21.533,0.016334,-4.674,0.0070803,0,0,0.71844,10,0
0.2837,3243,21.533,0.025408,-4.2411,0.0042071,0,0,0.39415,5,0
0.23757,1436.8,129.2,0.03539,-5.1062,0.017233,1,19,0.33557,12,0
0.24325,2868.8,21.533,0.022686,-4.4394,0.0068766,0,0,0.097268,14,1
0.25258,1919.9,21.533,0.023593,-4.8984,0.013108,2,18,0.21266,13,1
0.21871,2174.9,129.2,0.032668,-4.9682,0.011649,1,23,0.34997,20,1
0.2663,3769,86.133,0.023593,-4.6548,0.011588,1,18,0.42475,12,1
0.25461,2915.8,689.06,0.027223,-4.7959,0.0093261,0,0,0.7998,12,1
0.24559,2402.5,689.06,0.03176,-4.855,0.0095384,0,0,0.68185,12,1
0.25258,2714.1,710.6,0.034483,-4.8298,0.0098779,0,0,0.77555,12,1
0.24659,2773.4,710.6,0.030853,-4.916,0.013466,1,19,0.96343,12,1
0.22872,2547.9,689.06,0.027223,-4.9081,0.0084967,0,0,1.0256,12,1
0.22895,2447.1,689.06,0.028131,-4.922,0.007642,0,0,0.71142,12,1
0.24409,2836.5,129.2,0.023593,-4.8504,0.0060082,0,0,0.70955,12,1
0.22089,2262.5,107.67,0.029038,-4.8617,0.0065135,0,0,0.57579,12,1
0.21613,2423.7,689.06,0.030853,-4.8823,0.018476,1,15,0.67209,12,1
0.27701,3120.9,21.533,0.016334,-4.7171,0.0052011,0,0,0.62648,12,1
0.284,3240.8,107.67,0.020871,-4.705,0.0073544,0,0,0.55414,12,1
0.26321,3110.7,366.06,0.028131,-4.7752,0.0094956,0,0,0.79551,12,1
0.29598,3443.1,21.533,0.018149,-4.645,0.0027744,0,0,0.77229,12,1
0.30588,3494.8,21.533,0.020871,-4.5261,0.0040959,0,0,0.73629,12,1
0.28428,3035.9,366.06,0.023593,-4.7028,0.0073738,0,0,0.71489,7,1
0.2721,3188.9,366.06,0.018149,-4.7126,0.008962,0,0,1.0454,7,1
0.26014,2306.2,366.06,0.019056,-4.8577,0.017842,1,27,0.95174,7,1
0.25064,3055.9,366.06,0.020871,-4.752,0.0075659,0,0,0.76903,7,1
0.29845,3091.9,21.533,0.016334,-4.6678,0.0086238,0,0,0.64001,11,1
0.32751,3881.2,21.533,0.012704,-4.5174,0.014076,1,20,0.77291,12,1
0.28435,3413.4,21.533,0.013612,-4.726,0.009682,0,0,0.72265,7,1
0.22655,2475.6,387.6,0.020871,-4.8391,0.021779,1,20,0.72418,7,1
0.23004,2429.3,366.06,0.025408,-4.9348,0.011673,1,20,0.51638,14,1
0.24997,2587.6,21.533,0.026316,-4.8244,0.0027982,0,0,0.56436,9,1
0.25342,2888.6,21.533,0.03176,-4.7635,0.0096011,0,0,0.76674,7,1
0.26189,3113.2,107.67,0.025408,-4.8698,0.010202,1,19,0.51979,10,1
0.23409,2537.5,64.6,0.026316,-5.0172,0.017196,2,20,0.40347,17,1
0.22708,2368.4,344.53,0.03176,-5.1021,0.015844,3,16,0.77334,14,1
0.22042,2404.3,323,0.038113,-5.1351,0.023592,3,16,0.70729,13,1
0.20572,2253,323,0.037205,-5.1588,0.014833,2,15,0.66796,15,1
0.23666,2641.9,107.67,0.03176,-5.0761,0.020247,3,16,0.51537,12,1
0.24448,2611.4,323,0.029946,-5.0698,0.024901,1,20,0.56477,7,1
0.25044,2354.9,323,0.029946,-5.1546,0.027576,3,16,0.58319,7,1
0.25866,2739.8,107.67,0.030853,-4.9651,0.019479,3,13,0.56053,10,1
0.22871,2461.6,129.2,0.030853,-5.1674,0.016918,1,19,0.55355,14,1
0.18346,1778.7,301.46,0.044465,-5.4271,0.031358,4,15,0.52775,13,1
0.14724,1429,301.46,0.068058,-5.5737,0.028961,4,17,0.50479,26,1
0.13298,1186.8,21.533,0.052632,-5.5902,0.023679,4,15,0.31259,27,1
0.2015,1660.3,107.67,0.016334,-5.1014,0.017503,1,17,0.53884,8,1
0.1951,1815,107.67,0.028131,-5.0133,0.0048879,0,0,0.27896,18,1
0.15918,1355,107.67,0.029946,-4.968,0.010728,1,17,0.3985,12,0
0.17678,2048.6,107.67,0.019056,-4.7602,0.00096037,0,0,0.55634,11,0
0.19452,2035.3,21.533,0.020871,-4.7118,0.0022313,0,0,0.61699,7,0
0.18498,1562.6,107.67,0.024501,-4.8525,0.0026166,0,0,0.39105,7,0
0.12741,1022.8,21.533,0.029038,-5.1055,0.013174,1,28,0.38501,13,0
0.14861,834.92,86.133,0.036298,-5.3035,0.011285,1,20,0.188,12,0
0.19908,1782,21.533,0.038113,-5.0054,0.020122,1,24,0.56392,11,0
0.1891,2087.9,21.533,0.029946,-5.0325,0.011417,2,20,0.51456,9,0
0.1559,1362.3,129.2,0.025408,-5.2449,0.012028,2,20,0.61123,9,0
0.13985,1126.8,129.2,0.026316,-5.3055,0.013089,1,30,0.47162,14,0
0.13933,891.25,129.2,0.028131,-5.3623,0.016515,1,28,0.4049,13,0
0.15143,1710.4,21.533,0.019964,-4.9682,0.0088914,0,0,0.41382,16,0
0.1324,1697.5,279.93,0.027223,-5.051,0.0074907,0,0,0.59493,12,0
0.18459,1702.8,21.533,0.030853,-4.9345,0.012095,1,18,0.18144,11,0
0.24298,2271.2,21.533,0.012704,-4.6964,0.009424,0,0,0.56754,7,0
0.23816,2128.4,21.533,0.010889,-4.8083,0.020775,1,31,0.50644,10,0
0.21018,2618.8,21.533,0.017241,-4.7764,0.015084,3,17,0.71124,9,0
0.18005,1550.3,107.67,0.023593,-5.0739,0.0056712,0,0,0.56956,11,0
0.15894,1241.7,129.2,0.024501,-5.2112,0.018463,1,17,0.52655,9,0
0.14107,1469.8,107.67,0.027223,-4.9019,0.01362,1,20,0.3332,11,0
0.12666,1000.2,64.6,0.037205,-5.2242,0.0059223,0,0,0.25768,13,0
0.15188,1471.8,107.67,0.026316,-4.9646,0.0149,1,20,0.36564,12,0
0.17014,1446.6,21.533,0.021779,-4.9834,0.0083543,0,0,0.43509,17,0
0.1791,1889.3,21.533,0.025408,-5.0043,0.017845,1,28,0.25943,20,0
0.20323,2147.3,21.533,0.025408,-5.0935,0.014173,2,24,0.51456,20,0
0.21082,2106.5,21.533,0.029038,-5.2029,0.016822,2,20,0.57354,12,0
0.24192,2874.8,129.2,0.030853,-5.1839,0.017465,2,13,0.51235,11,1
0.28098,3577.9,21.533,0.027223,-4.9146,0.012295,1,29,0.51598,12,1
0.28255,3592.6,21.533,0.022686,-4.9869,0.0095407,0,0,0.73626,13,1
0.27367,3321.4,21.533,0.029946,-5.0956,0.015537,2,25,0.59604,13,1
0.25637,2924.6,409.13,0.03176,-5.0584,0.0099786,0,0,0.81695,7,1
0.25497,2896.5,387.6,0.027223,-5.0175,0.010089,1,20,0.93612,7,1
0.26108,3101.8,387.6,0.025408,-4.9368,0.013761,1,19,0.81023,7,1
0.24615,2734,366.06,0.030853,-5.0916,0.01419,2,20,0.79553,9,1
0.20944,2071,366.06,0.033575,-5.1985,0.0093625,0,0,0.75764,10,1
0.22467,2096.8,366.06,0.025408,-5.2131,0.012604,2,19,0.74079,9,1
0.24678,2812.6,344.53,0.03176,-4.9671,0.013511,1,19,0.80194,7,1
0.25506,3006.8,129.2,0.033575,-4.9774,0.012777,1,30,0.59492,10,1
0.27815,2678.9,129.2,0.026316,-5.0108,0.021883,2,17,0.69645,11,1
0.24144,2520.4,129.2,0.029038,-4.9996,0.015129,2,21,0.57707,13,1
0.20655,2149.5,344.53,0.029038,-5.1493,0.025292,1,21,0.73419,10,1
0.19885,2173.8,366.06,0.026316,-5.0822,0.01543,1,28,0.70759,12,1
0.2266,2631.4,366.06,0.023593,-4.9285,0.010858,1,20,0.74793,12,1
0.25285,2651.7,710.6,0.029946,-4.9908,0.021952,3,11,0.77067,12,1
0.22795,2734.2,710.6,0.03539,-4.9839,0.013884,1,20,0.93636,12,1
0.22719,2317.9,710.6,0.028131,-4.9534,0.01574,1,19,0.83795,12,1
0.21875,2160.7,366.06,0.027223,-4.9541,0.018542,1,19,0.87014,12,1
0.22464,2592.5,710.6,0.036298,-4.9613,0.0096021,0,0,0.95679,12,1
0.24949,2762.3,689.06,0.034483,-4.8639,0.01422,2,19,0.75686,12,1
0.23087,1868.8,366.06,0.027223,-4.9871,0.0091523,0,0,0.60144,11,1
0.20996,2159.7,344.53,0.025408,-5.0092,0.010772,1,13,0.77658,11,1
0.22648,2383.1,344.53,0.024501,-5.0328,0.017632,1,19,0.78167,11,1
0.26575,2805.3,21.533,0.018149,-4.8796,0.010165,1,21,0.77268,8,1
0.24706,2763.6,107.67,0.016334,-4.9153,0.012748,1,21,0.58548,10,1
0.20646,2272.6,344.53,0.029946,-5.0128,0.01779,2,12,0.90188,11,1
0.24168,2616.3,344.53,0.041742,-4.9282,0.020164,1,23,0.84356,12,1
0.26263,2424.6,21.533,0.037205,-4.9536,0.013971,1,19,0.75906,11,1
0.25746,3001.3,21.533,0.023593,-4.9114,0.017427,1,19,0.62586,7,1
0.23929,2779.1,344.53,0.026316,-4.8554,0.023635,2,11,0.65978,6,1
0.21624,1621.5,344.53,0.027223,-5.1883,0.011676,1,27,0.83153,8,1
0.256,3089.2,21.533,0.018149,-4.8176,0.0094401,0,0,0.71252,11,1
0.29771,3283.7,21.533,0.015426,-4.7343,0.0045,0,0,0.69108,10,1
0.27904,3229.2,21.533,0.015426,-4.7274,0.011568,1,24,0.7279,11,1
0.22545,2052.4,667.53,0.020871,-4.9312,0.013029,1,18,0.66369,11,1
0.23684,2801.8,21.533,0.017241,-4.8557,0.0091926,0,0,0.66331,10,1
0.26733,3019.1,21.533,0.027223,-4.794,0.0088752,0,0,0.67578,11,1
0.27129,3312.1,21.533,0.03902,-4.7233,0.0082332,0,0,0.82048,11,1
0.26871,3146.2,21.533,0.032668,-4.7716,0.0083695,0,0,0.89642,9,1
0.2514,2860.3,344.53,0.029038,-4.7435,0.016982,2,18,0.86861,10,1
0.26237,2204.8,344.53,0.021779,-4.9668,0.022467,3,11,0.58741,8,1
0.3274,4040.3,21.533,0.017241,-4.4494,0.013459,1,17,0.79743,6,1
0.33471,3876.9,21.533,0.017241,-4.5712,0.017348,2,18,0.71824,8,1
0.25947,2846.2,21.533,0.020871,-4.7717,0.014838,1,18,0.6688,7,1
0.24164,2335.9,323,0.017241,-5.0053,0.014606,2,17,0.54996,11,1
0.23167,2709.4,21.533,0.019056,-4.8741,0.013491,2,18,0.36976,8,1
0.17552,1586.6,21.533,0.030853,-5.1781,0.016578,3,10,0.65851,12,1
0.18348,1670.3,107.67,0.022686,-5.1793,0.013342,2,18,0.46205,11,0
0.18659,1933,129.2,0.024501,-4.9299,0.022912,2,17,0.31519,15,0
0.1685,1442.4,129.2,0.027223,-5.0216,0.01965,1,31,0.58997,7,0
0.16519,1359.5,107.67,0.028131,-5.0765,0.0073824,0,0,0.68271,3,0
0.15624,1233.8,107.67,0.034483,-5.165,0.014363,1,30,0.284,14,0
0.20896,2376.8,64.6,0.025408,-4.9318,0.013804,1,23,0.13822,11,0
0.2057,1786.2,107.67,0.029946,-5.0438,0.0096587,0,0,0.40127,11,0
0.15292,1140.9,129.2,0.03539,-5.2556,0.010771,1,23,0.49524,8,0
0.16714,1505.3,64.6,0.022686,-5.1256,0.0063399,0,0,0.28528,8,0
0.15702,1471.2,64.6,0.018149,-5.1732,0.021805,2,20,0.10317,13,0
0.19205,1369.7,86.133,0.020871,-5.1332,0.012847,1,11,0.11052,10,0
0.21046,1872.2,107.67,0.015426,-4.9803,0.013537,2,19,0.62881,4,0
0.16445,1367.5,129.2,0.020871,-5.3087,0.014674,1,25,0.56099,12,0
0.17532,1633.5,129.2,0.027223,-5.2009,0.018677,3,10,0.61719,8,0
0.18295,1709.5,107.67,0.028131,-5.2303,0.029416,4,10,0.50824,16,0
0.15735,1485.3,150.73,0.039927,-5.4223,0.025334,5,2,0.39018,19,0
0.14883,1160.5,107.67,0.038113,-5.3896,0.016469,1,26,0.49259,18,0
0.1683,1387.1,64.6,0.033575,-5.2805,0.024166,5,2,0.20919,13,0
0.21458,2129.8,107.67,0.021779,-4.8216,0.0061031,0,0,0.43476,5,0
0.2251,1870.6,107.67,0.011797,-4.9083,0.015044,1,24,0.70471,3,0
0.21714,1537,129.2,0.011797,-4.929,0.011973,1,25,0.86184,3,0
0.24721,2663.1,107.67,0.0090744,-4.5305,0.017319,1,28,0.58905,4,0
0.21859,1927.4,107.67,0.017241,-4.8864,0.010532,1,25,0.34226,9,0
0.15941,1354.2,323,0.019056,-5.045,0.0060732,0,0,0.41579,10,0
0.14875,1847.6,107.67,0.024501,-4.9319,0.0090717,0,0,0.25917,14,0
0.15428,1233.7,279.93,0.029038,-5.2838,0.0061913,0,0,0.27355,12,1
0.2203,2522,86.133,0.020871,-4.8045,0.0053798,0,0,0.38452,11,1
0.23976,2484.6,129.2,0.026316,-5.0286,0.020429,1,19,0.43776,12,1
0.2365,2845.2,129.2,0.03902,-4.9438,0.022398,2,19,0.71396,13,1
0.28744,3060.4,409.13,0.030853,-4.9537,0.036262,2,18,0.68591,9,1
0.28567,3180.1,409.13,0.023593,-4.7252,0.0099542,0,0,0.82328,7,1
0.24566,2225.7,387.6,0.026316,-4.9561,0.014883,1,19,0.9135,7,1
0.21487,2380.6,387.6,0.027223,-4.9389,0.016949,2,19,0.90931,7,1
0.22428,1604.4,366.06,0.029946,-5.0616,0.019353,1,19,0.91406,7,1
0.23811,2584.5,366.06,0.029946,-4.8154,0.013568,1,26,0.95862,6,1
0.22232,2109.7,366.06,0.030853,-5.0879,0.010631,2,19,0.8748,6,1
0.22973,2165.8,366.06,0.03176,-4.9727,0.010212,1,19,0.81226,6,1
0.26408,2939.3,107.67,0.022686,-4.8043,0.012581,2,19,0.61718,7,1
0.26256,2664.6,366.06,0.021779,-4.8584,0.012525,1,27,0.60847,7,1
0.22582,2094.4,366.06,0.030853,-5.0071,0.019209,1,20,0.67208,6,1
0.22712,2095.9,366.06,0.028131,-4.9764,0.011903,1,18,0.87128,7,1
0.27058,2655.2,366.06,0.019056,-4.8713,0.011817,1,19,0.91,6,1
0.2594,2760.2,366.06,0.019964,-4.8084,0.016255,1,19,0.70457,6,1
0.24251,2902.5,366.06,0.028131,-4.8062,0.019504,2,18,0.94101,9,1
0.25558,3034.9,366.06,0.025408,-4.8169,0.0098614,0,0,0.88734,7,1
0.25871,2444.3,366.06,0.020871,-4.8608,0.023448,1,19,0.96681,8,1
0.26828,2936.1,366.06,0.018149,-4.7669,0.020377,1,19,0.99281,7,1
0.2528,2765,366.06,0.023593,-4.8656,0.0087944,0,0,0.79089,9,1
0.23414,2795.3,366.06,0.029946,-4.9631,0.021477,2,19,0.84723,12,1
0.24287,2466.8,710.6,0.027223,-4.9405,0.012628,2,19,0.82727,11,1
0.27104,2972.4,366.06,0.022686,-4.7211,0.021754,2,22,0.90486,12,1
0.25492,2139.3,366.06,0.024501,-4.9,0.0082411,0,0,0.97277,12,1
0.25064,2558.9,366.06,0.027223,-4.9144,0.014323,2,19,0.84372,7,1
0.25493,3137.7,366.06,0.026316,-4.7906,0.020177,1,19,0.82205,10,1
0.26437,2686.2,366.06,0.021779,-4.8864,0.014754,2,11,0.59556,10,1
0.26233,2730.9,107.67,0.015426,-4.7537,0.011304,1,27,0.75937,6,1
0.23277,2239,344.53,0.021779,-4.996,0.0092712,0,0,0.72361,8,1
0.22663,2566.2,344.53,0.034483,-4.9179,0.01084,1,27,0.55545,13,1
0.23415,2549.8,107.67,0.032668,-5.0493,0.016224,2,19,0.59612,7,1
0.24772,2229.1,344.53,0.020871,-5.2429,0.021891,2,18,0.95749,6,1
0.22096,1804.2,323,0.028131,-5.3439,0.012243,1,24,0.86132,9,1
0.18996,1861.9,323,0.050817,-5.3534,0.01576,3,6,0.827,10,1
0.24018,2399.9,323,0.03902,-5.2863,0.016652,3,11,0.57971,8,1
0.21398,2272,323,0.058076,-5.4927,0.024852,6,6,0.34752,50,1
0.14053,1438.2,86.133,0.087114,-6.2078,0.071788,8,3,0.28846,73,1
