@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3,5-6'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute normalizedSpectralEntropy_min numeric
@attribute class {0,1}

@data
1433.9,-1.5818,1
1402.7,-1.6736,1
1478.8,-1.7239,1
1540.9,-1.6154,1
1596.1,-1.5477,1
1568.8,-1.5232,1
1512,-1.3485,1
1484.6,-1.3725,1
1801,-1.2769,1
2026.4,-1.4597,1
2040.8,-1.5455,1
2068.2,-1.5909,1
2059.5,-1.5598,1
2071.5,-1.6027,1
2066.2,-1.5302,1
2084.5,-1.5644,1
2186.6,-1.5393,1
2283.2,-1.5597,1
2299.7,-1.5865,1
2285.9,-1.4715,1
2294.3,-1.5311,1
2349.4,-1.4029,1
2312.2,-1.3593,1
2310.8,-1.2309,1
2429,-1.1345,1
2441.6,-1.0519,1
2422.6,-0.91722,1
2286.4,-0.89865,1
2260.5,-0.66634,1
3454.8,-0.54719,1
5129.2,-0.53432,1
6429.7,-0.52758,1
6726.7,-0.60482,1
6277.1,-0.63362,1
7493.3,-0.48334,1
7939.7,-0.48135,1
8880.4,-0.41645,1
9274.9,-0.45513,1
9988.7,-0.44633,1
9933.2,-0.39988,1
10819,-0.30734,1
10557,-0.37285,1
10539,-0.34927,1
10809,-0.31548,1
11121,-0.33683,1
12108,-0.26831,1
11144,-0.38498,1
10296,-0.45737,1
10650,-0.4322,1
10575,-0.41691,1
11401,-0.32728,1
11927,-0.24507,1
11699,-0.30651,1
12351,-0.2566,1
12166,-0.24007,1
12467,-0.2145,1
12387,-0.19466,1
11607,-0.23751,1
10038,-0.37817,1
10018,-0.32185,1
9249.4,-0.2775,1
8129.1,-0.33919,1
7155.6,-0.4069,1
6414.5,-0.45209,1
6772.2,-0.41897,1
6394.9,-0.41466,1
6258.5,-0.38568,1
5770.6,-0.58257,1
6861.2,-0.51397,1
7474.1,-0.65863,1
7256.4,-0.92093,1
7210.2,-0.97098,1
7549.6,-0.7861,1
7155.1,-0.71314,1
6211.6,-0.74587,1
5398.2,-0.77409,1
4773.1,-0.81284,1
3965.4,-1.029,1
3558.5,-1.1782,1
3042.5,-1.2569,1
2770.5,-1.3572,1
2575.3,-1.4601,1
2720.2,-1.6051,1
2766.3,-1.7464,1
2540.3,-1.7073,1
2365.3,-1.7412,1
2274.4,-1.6257,1
2282.8,-1.8344,1
2155.2,-1.8116,1
2029.8,-1.7979,1
1990.4,-1.7783,1
1805.2,-1.7694,1
1611.8,-1.7264,1
1401,-1.607,1
1057.3,-1.5541,1
887.45,-1.5504,1
745.06,-1.6374,1
704.01,-1.5445,1
726.91,-1.621,1
701.37,-1.5776,1
629.09,-1.5437,1
553.36,-1.5444,1
508.48,-1.5124,1
619.38,-1.651,1
682.73,-1.7694,1
699.33,-1.7572,1
750.79,-1.8025,1
815.6,-1.7828,1
817.68,-1.8266,1
630.61,-1.6698,1
639.57,-1.6796,1
770.16,-1.7002,1
764.29,-1.7287,1
683.84,-1.8031,1
694.13,-1.7759,1
730.48,-1.7954,1
711.02,-1.7806,1
626.86,-1.767,1
574.98,-1.6934,1
737.69,-1.6997,1
819.69,-1.7384,1
904.51,-1.622,1
947.82,-1.8044,1
899.38,-1.7982,1
1056.6,-1.6636,1
1441.2,-1.9308,1
1840.7,-2.0074,1
1696.6,-1.9132,1
1548.7,-1.7443,1
252.02,-1.717,1
13.613,-1.3884,0
16.605,-1.4092,0
29.421,-0.93337,0
30.039,-0.83645,0
28.608,-0.70553,0
25.772,-0.52971,0
24.512,-0.3175,0
32.938,-0.37258,0
39.009,-0.20328,0
53.329,-0.20446,0
72.597,-0.1585,0
77.002,-0.18664,0
77.594,-0.20237,0
76.04,-0.23962,0
49.383,-0.3522,0
68.065,-0.19535,0
65.047,-0.23374,0
81.507,-0.049008,0
68.448,-0.1929,0
66.533,-0.12892,0
58.86,-0.2218,0
53.415,-0.09979,0
44.394,-0.23641,0
34.017,-0.26037,0
24.599,-0.22727,0
14.732,-0.27336,0
9.3173,-0.20461,0
9.9599,0,0
11.907,0,0
22.821,-0.26584,0
0,-1.3611,0
260.94,-1.5741,1
149.74,-1.2392,1
40.526,-0.85669,1
297.14,-0.98851,1
780.09,-1.4374,1
996.99,-1.8667,1
1103.3,-1.991,1
1250.3,-2.0473,1
1614.4,-2.0466,1
1772.8,-2.1219,1
1698.2,-2.0586,1
1558.9,-2.0827,1
1359.1,-2.0473,1
1330.5,-2.2904,1
1374.2,-2.2756,1
1362.9,-2.1738,1
1441.4,-2.1969,1
1513.3,-2.3398,1
1463.4,-2.2282,1
1496.8,-2.2189,1
1420.6,-2.118,1
1397.1,-2.0799,1
1398.1,-2.2142,1
1380.2,-2.1358,1
1443,-2.3089,1
1535.7,-2.2469,1
1393.1,-2.205,1
1393.5,-2.1833,1
1473.9,-2.2334,1
1364,-2.2112,1
1414.9,-2.0122,1
1273.3,-2.0213,1
1168.2,-1.9805,1
1300.4,-2.0761,1
1203.2,-1.9114,1
1180.2,-2.0115,1
1102.7,-1.935,1
1133.9,-2.0543,1
1231.5,-1.7742,1
1116.8,-1.8813,1
955.84,-1.9186,1
970.4,-1.7897,1
715.35,-1.7121,1
153.97,-1.0127,1
5.7758,-0.85113,1
581.07,-1.8985,1
143.15,-2.1469,1
125.48,-2.2683,1
582.4,-3.0578,1
0,-1.8756,1
32.153,-0.95625,1
51.938,-0.10647,1
80.303,-0.27879,0
69.882,-0.22803,0
100.18,-0.13101,0
107.44,-0.031578,0
97.15,-0.12288,0
98.525,-0.11379,0
101.8,-0.11504,0
102.93,-0.10416,0
79.033,-0.27556,0
94.14,-0.17835,0
85.716,-0.19399,0
79.573,-0.23189,0
84.05,-0.24648,0
53.737,-0.13939,0
33.643,-0.14779,0
33.634,-0.076807,0
45.804,-0.06932,0
82.403,-0.083575,0
178.76,-1.4353,0
686.73,-1.5041,1
1550.3,-1.4017,1
1767.7,-1.4411,1
1844.4,-1.4954,1
2084,-1.5307,1
1877.9,-2.0897,1
1831.8,-1.8703,1
1747,-2.0031,1
1635,-1.9969,1
1438.4,-2.0282,1
1451,-2.0875,1
1338.6,-2.0566,1
1197.9,-1.9764,1
1172,-1.9839,1
1262.6,-1.9917,1
1361.9,-1.9706,1
1363.1,-1.9227,1
1454.6,-1.8902,1
1698.4,-1.7679,1
1674.6,-2.0333,1
1596.7,-2.1011,1
1531.6,-2.1414,1
1573.4,-2.0538,1
1514.2,-2.0388,1
1307.9,-1.9781,1
1308.6,-2.0551,1
1464.7,-2.0667,1
1421.4,-2.1105,1
1393.4,-2.124,1
1425.8,-2.1425,1
1382.2,-2.1561,1
1384.3,-2.1207,1
1267.2,-2.0587,1
1290,-2.1157,1
1287,-2.162,1
1358.1,-2.1939,1
1390.8,-2.1293,1
1392.8,-2.0823,1
1336.4,-2.1669,1
1314.8,-2.1062,1
1295,-2.0368,1
1409.1,-2.0305,1
1338.5,-2.0661,1
1356,-2.1404,1
1333.5,-2.0779,1
1288.2,-2.086,1
1227.5,-2.0245,1
1147,-2.1005,1
1122.6,-2.0611,1
987.96,-1.9988,1
771.56,-1.807,1
171.61,-1.4191,1
41.652,-0.96394,0
30.845,-1.2683,0
22.066,-1.5733,0
21.589,-1.5895,0
62.473,-0.43962,0
38.449,-0.30202,0
83.84,-0.29053,0
76.538,-0.31162,0
74.598,-0.14782,0
90.01,-0.18535,0
90.41,-0.17638,0
96.459,-0.11394,0
97.953,-0.079314,0
77.186,-0.14269,0
96.101,-0.089692,0
98.402,-0.14766,0
96.959,-0.136,0
90.166,-0.10516,0
93.7,-0.11387,0
40.992,-0.23557,0
28.836,-0.23417,0
32.657,-0.066561,0
22.964,-1.2334,0
289.46,-1.3169,0
581.5,-1.1047,1
994.73,-1.2029,1
1376.7,-1.3735,1
1622.8,-1.4173,1
2006.6,-1.5606,1
1801,-1.9138,1
1732,-2.031,1
1498.7,-1.9572,1
1305.1,-2.0527,1
1279.7,-1.9077,1
1326.9,-1.9415,1
1231.1,-1.998,1
1390.3,-1.9714,1
1477.8,-2.0521,1
1525.2,-2.0455,1
1579.5,-1.9765,1
1576.1,-2.0321,1
1557,-2.0889,1
1552.2,-2.0688,1
1585.7,-2.1087,1
1660.6,-2.0331,1
1657.5,-2.0521,1
1594.8,-2.0818,1
1540.2,-1.9502,1
1653.2,-1.9691,1
1567.5,-2.0664,1
1560.7,-2.044,1
1516.8,-1.9667,1
1556.9,-2.0462,1
1502.3,-1.9876,1
1491.7,-2.0243,1
1373.9,-1.9423,1
1449.9,-1.9759,1
1454.9,-1.8513,1
1268.2,-1.7745,1
1055.6,-1.6824,1
1003.8,-1.7291,1
1185.1,-1.6475,1
883.23,-1.3021,1
628.27,-0.51259,1
179.45,-0.95477,1
113.33,-1.4497,1
106.61,-1.6062,1
61.898,-0.58188,0
40.404,-1.0116,0
18.622,-1.7121,0
32.848,-0.45347,0
38.398,-0.062261,0
75.371,-0.32917,0
97.513,-0.15258,0
22.015,-0.15715,0
97.853,-0.065798,0
92.561,-0.077292,0
91.152,-0.17097,0
100.16,-0.11723,0
94.145,-0.18446,0
87.631,-0.24706,0
93.961,-0.14795,0
91.432,-0.17918,0
89.234,-0.18242,0
89.252,-0.1517,0
79.773,-0.12929,0
59.805,-0.15271,0
41.414,-0.15658,0
31.934,-0.16432,0
31.83,-0.072017,0
51.392,-0.017767,0
72.268,-0.41777,0
323.67,-1.5539,1
915.22,-1.5793,1
1590.1,-1.4217,1
1900.7,-1.391,1
1940.7,-1.4677,1
1986.6,-1.8419,1
1842.9,-1.9431,1
1775.9,-2.0663,1
1656.4,-2.0562,1
1619.9,-1.9778,1
1397.6,-1.8457,1
1310.3,-1.7976,1
1233.6,-1.858,1
1376.3,-1.8968,1
1567.5,-1.6899,1
1835.8,-1.7571,1
1298,-1.7915,1
1184.1,-1.824,1
1091.2,-1.7337,1
1158.3,-1.8714,1
1203.8,-1.8753,1
1302,-1.8727,1
1330.2,-1.949,1
1399.5,-1.9182,1
1274,-1.9271,1
1022.5,-1.6347,1
739.59,-1.4715,1
687.32,-1.412,1
393.56,-1.145,1
223.3,-1.2236,1
162.74,-1.1263,1
190.49,-1.512,1
18.213,-1.3085,0
33.787,-1.1414,0
31.351,-1.036,0
31.634,-0.50593,0
30.509,-0.40774,0
42.21,-0.16799,0
62.607,-0.060091,0
93.755,-0.17813,0
110.73,-0.014024,0
109.46,-0.025061,0
50.436,-0.12756,0
100.63,-0.10729,0
92.598,-0.13146,0
89.502,-0.17192,0
94.838,-0.10301,0
104.98,-0.038138,0
101.87,-0.056052,0
94.187,-0.16284,0
76.816,-0.10271,0
73.678,-0.16616,0
65.235,-0.15419,0
48.93,-0.097523,0
31.606,-0.089996,0
28.528,-0.043075,0
34.918,-0.18494,0
29.234,-1.087,0
86.037,-0.22654,0
0,0,0
0.6005,-0.03687,0
0,-0.053112,0
1.1361,0,0
8.2353,0,0
22.525,-0.054052,0
11.884,-0.81385,0
108.48,-1.2083,0
255.19,-1.1033,1
638.92,-1.285,1
767.02,-1.2603,1
874.68,-1.526,1
1008.1,-1.5353,1
871.28,-1.6399,1
909.83,-1.8274,1
881.11,-1.8814,1
808.48,-1.9419,1
833.25,-1.9058,1
789.22,-1.9672,1
854.35,-1.9115,1
926.38,-1.9495,1
941.29,-1.9765,1
920.38,-1.994,1
947.72,-2.0063,1
960.08,-1.9862,1
976,-1.979,1
1011.4,-1.8544,1
1066.6,-1.9166,1
1108.6,-1.9594,1
1095.3,-1.9376,1
1061.5,-1.8397,1
1060.9,-1.7851,1
1157.5,-1.8086,1
1186.6,-1.5828,1
1189.9,-1.6819,1
1268.9,-1.5978,1
1355.7,-1.5916,1
1311.9,-1.6525,1
1284.5,-1.676,1
1309.6,-1.6434,1
1414.7,-1.6048,1
1459.9,-1.716,1
1413.1,-1.5544,1
1457.4,-1.3488,1
1537.8,-1.2545,1
1633.4,-1.1536,1
1712.4,-1.0541,1
1833.8,-1.0628,1
1850.4,-1.0991,1
1829,-1.2131,1
1837.9,-1.1813,1
1805.2,-1.1425,1
1740,-1.0875,1
1549.2,-0.99164,1
1615.5,-1.0779,1
1717.4,-1.0824,1
2234.4,-0.74792,1
4012.9,-0.58773,1
4696.7,-0.43683,1
5117.9,-0.40952,1
6834.3,-0.35269,1
7477.2,-0.35503,1
7535.4,-0.34944,1
7508.4,-0.33497,1
7477.2,-0.3461,1
8497.4,-0.2745,1
8199.4,-0.3374,1
7932.7,-0.36262,1
8118.1,-0.37831,1
7694.7,-0.40304,1
7155.4,-0.4598,1
6671.9,-0.44119,1
6534.3,-0.33009,1
6655.3,-0.31924,1
7386.5,-0.23169,1
7138.3,-0.30224,1
7961.4,-0.27447,1
7715.1,-0.34857,1
7706.3,-0.41422,1
7890,-0.32294,1
8193.6,-0.26571,1
6735,-0.32641,1
6477.4,-0.32983,1
6082,-0.31238,1
5735.4,-0.4332,1
5433.6,-0.57368,1
5084.2,-0.48697,1
5033.6,-0.51229,1
4518.7,-0.68576,1
4349.5,-0.58196,1
4348,-0.5463,1
4147,-0.70439,1
4140.9,-0.62381,1
3964.1,-0.71076,1
3604.3,-0.63661,1
3282,-0.70716,1
3380.6,-0.79668,1
3511.7,-0.6725,1
3376.8,-0.69686,1
3367.7,-0.74623,1
3244.9,-0.67119,1
3065.7,-0.63408,1
3167.5,-0.53389,1
3085.2,-0.53161,1
2510.1,-0.83849,1
2245.1,-0.94438,1
1891.1,-0.89711,1
1360.2,-0.87258,1
708.14,-0.7253,1
465.92,-0.7206,1
402.66,-0.66533,1
384.62,-0.72756,1
503.46,-0.79972,1
527.11,-0.99919,1
583.72,-0.75206,1
621.64,-0.81526,1
798.67,-0.81264,1
865.03,-0.78224,1
930.19,-0.69933,1
1166.7,-0.80357,1
1248.3,-0.89294,1
1269,-0.90248,1
970.45,-0.85578,1
1022.8,-0.92223,1
752.34,-1.0959,1
665.94,-0.90571,1
450.52,-0.9463,1
359.41,-0.82607,1
241.03,-0.66864,1
212.12,-0.77561,1
303.17,-0.81382,1
279.63,-1.0356,1
343.37,-0.92513,1
354.57,-1.0493,1
321.37,-0.96922,1
396.58,-0.92969,1
487.01,-0.97117,1
514.59,-1.0524,1
546.75,-1.1429,1
555.87,-1.4077,1
530.91,-1.4763,1
403.12,-1.1352,1
292.57,-0.97701,1
220.97,-1.1997,1
232.24,-1.1665,1
147.84,-0.7879,1
0,-0.52903,1
3.5973,-0.60222,1
42.512,-0.42147,0
50.522,-0.41176,0
47.188,-0.27162,0
40.003,-0.13723,0
17.235,-0.21336,0
13.982,-0.18472,0
13.167,-0.062422,0
12.439,-0.15245,0
10.969,-0.064286,0
10.47,0,0
8.8632,-0.011276,0
11.744,-0.021419,0
11.504,0,0
12.127,0,0
13.245,-0.1283,0
10.6,-0.041539,0
59.649,-0.31801,0
3.9504,-0.49632,0
0,-0.66915,0
44.966,-0.40967,0
37.526,-0.28091,0
59.077,-0.21875,0
52.488,-0.41598,0
48.275,-0.4287,0
54.003,-0.41937,0
59.3,-0.36809,0
58.871,-0.3307,0
48.57,-0.18781,0
17.108,-0.10149,0
34.414,-0.088479,0
36.261,-0.24205,0
23.62,-0.27663,0
33.613,-0.0568,0
61.54,-0.33781,0
33.142,-0.45544,0
0,-0.65475,0
50.956,-0.87162,0
129.25,-0.89072,0
147.98,-0.84724,0
30.596,-0.62297,0
23.515,-0.54234,0
52.532,-0.48273,0
52.99,-0.48269,0
32.173,-0.58481,0
51.891,-0.4972,0
72.418,-0.37582,0
70.009,-0.32443,0
58.276,-0.28875,0
66.11,-0.43771,0
22.141,-0.60106,0
80.892,-0.86049,0
344.82,-1.1863,0
444.45,-1.75,0
8.7176,-1.5019,0
28.326,-1.0973,0
30.767,-0.52022,0
27.894,-0.87613,0
33.853,-0.53436,0
45.843,-0.40861,0
78.54,-0.21175,0
77.488,-0.15516,0
76.148,-0.20742,0
76.461,-0.22397,0
82.506,-0.14568,0
84.334,-0.1528,0
86.293,-0.17253,0
89.543,-0.13012,0
79.334,-0.29008,0
84.255,-0.2041,0
87.194,-0.16525,0
80.906,-0.18119,0
80.594,-0.08087,0
75.467,-0.2373,0
72.245,-0.24823,0
61.019,-0.28328,0
50.146,-0.3112,0
41.007,-0.16218,0
31.841,-0.23018,0
27.65,-0.16159,0
25.939,-0.10362,0
25.83,-0.036321,0
33.33,-0.091189,0
31.819,-0.089032,0
28.361,-0.10937,0
27.475,-0.10057,0
28.403,-0.1728,0
30.158,-0.18821,0
26.832,-0.045176,0
4.2633,-0.49583,0
510.01,-0.77993,1
834.67,-1.3158,1
1153.6,-1.5974,1
1471.9,-1.6799,1
1574.7,-1.9274,1
1454,-1.8332,1
1458.4,-1.9002,1
1356.5,-1.9187,1
1308.3,-2.0072,1
1243.7,-1.9193,1
1419.5,-1.9743,1
1504.5,-1.8753,1
1576.7,-1.8892,1
1586.1,-1.9825,1
1582.1,-1.9015,1
1517.1,-1.9661,1
1382.1,-1.8523,1
1475.8,-1.8441,1
1455.1,-1.8829,1
1233,-1.6822,1
1345.1,-1.8057,1
1521.1,-1.8726,1
1503.3,-1.7726,1
1438.4,-1.6969,1
1709.5,-1.8174,1
1680.7,-2.0175,1
1501,-1.9846,1
1512.1,-1.8424,1
1441.8,-1.7339,1
1415.7,-1.7437,1
1481,-1.7771,1
1595.2,-1.8096,1
1523.3,-1.8833,1
1669.3,-1.8933,1
1704.8,-1.8602,1
1633.4,-1.9593,1
1592.9,-2.0621,1
1649.5,-2.0689,1
1542.3,-1.9522,1
1510.7,-2.0156,1
1624.8,-1.9475,1
1634.2,-1.9427,1
1534.9,-1.924,1
1684.9,-1.9125,1
1577.5,-1.7659,1
1492.8,-1.7201,1
1389.5,-1.6456,1
1188.7,-1.4407,1
666.48,-1.0447,1
80.904,-0.53409,1
78.357,-0.28095,1
77.361,-0.31228,0
71.749,-0.35506,0
68.854,-0.25775,0
54.014,-0.37362,0
37.879,-0.33867,0
28.34,-0.36268,0
28.589,-0.29504,0
53.142,-0.069757,0
100.47,-0.064153,0
38.986,-0.047627,0
549.7,-0.21476,0
394.6,-0.30383,0
41.961,-0.098423,0
86.341,-0.11139,0
72.055,-0.05521,0
36.991,-0.14388,0
57.647,-0.082806,0
76.132,-0.059134,0
93.186,-0.098309,0
95.249,-0.10028,0
75.893,-0.26219,0
67.394,-0.24926,0
61.211,-0.16087,0
37.359,-0.024718,0
26.177,-0.090266,0
30.331,-0.039578,0
65.83,-0.07149,0
16.752,-0.9661,0
461.56,-1.252,1
997.13,-1.0921,1
1377.6,-1.0449,1
1738.4,-1.1859,1
1966.6,-1.3482,1
2061.6,-1.7239,1
2086.6,-1.8513,1
1869.2,-1.83,1
1740,-1.7283,1
1742.5,-1.7607,1
1655.7,-1.7598,1
1714.3,-1.7321,1
1775.1,-1.3893,1
1686.4,-1.643,1
1546.4,-1.6837,1
1476.6,-1.6971,1
1432.6,-1.5873,1
1402.6,-1.6802,1
1478.4,-1.7299,1
1539.5,-1.6205,1
1595.4,-1.5536,1
1567.5,-1.5287,1
1511.1,-1.3542,1
1483.4,-1.3771,1
1799.3,-1.282,1
2025,-1.4651,1
2041.1,-1.551,1
2067.8,-1.5941,1
2060.3,-1.565,1
2070.4,-1.6088,1
2066.6,-1.5337,1
2083.8,-1.5709,1
2182.2,-1.5421,1
2283,-1.5663,1
2298.4,-1.5916,1
2284.9,-1.4781,1
2296.5,-1.5372,1
2347.8,-1.4089,1
2312,-1.3637,1
2309.7,-1.2368,1
2427.1,-1.1403,1
2439.7,-1.0581,1
2423.5,-0.92285,1
2286.6,-0.9044,1
2260.3,-0.6723,1
3456.4,-0.553,1
5128.7,-0.54026,1
6427.9,-0.53332,1
6725.5,-0.61047,1
6276.2,-0.63928,1
7492.2,-0.48888,1
7939,-0.48694,1
8879.5,-0.42255,1
9273.7,-0.46083,1
9989,-0.45196,1
9932,-0.40559,1
10817,-0.31325,1
10558,-0.37838,1
10538,-0.35514,1
10808,-0.32127,1
11122,-0.34247,1
12104,-0.27421,1
11143,-0.39063,1
10297,-0.46301,1
10650,-0.43751,1
10574,-0.42282,1
11400,-0.33308,1
11925,-0.25094,1
11698,-0.31233,1
12351,-0.26242,1
12167,-0.24566,1
12467,-0.22014,1
12386,-0.20041,1
11606,-0.24334,1
10038,-0.3839,1
10018,-0.32755,1
9248.9,-0.28331,1
8127.2,-0.34494,1
7155.3,-0.41249,1
6413.5,-0.4578,1
6770.7,-0.42495,1
6393.8,-0.42043,1
6257.6,-0.39054,1
5772,-0.58828,1
6860.8,-0.51959,1
7473.3,-0.63949,1
7256,-0.90242,1
7208.6,-0.95199,1
7548.9,-0.76738,1
7156.1,-0.69435,1
6211.9,-0.726,1
5397.7,-0.75584,1
4772.4,-0.79461,1
3964.6,-1.01,1
3559,-1.1585,1
3039.6,-1.2382,1
2769.3,-1.337,1
2574.9,-1.4417,1
2718.2,-1.587,1
2765.7,-1.727,1
2540.2,-1.6892,1
2364.3,-1.7215,1
2273.9,-1.607,1
2283.3,-1.8152,1
2153.2,-1.7912,1
2028.9,-1.7776,1
1988.9,-1.7598,1
1807.5,-1.7499,1
1613.3,-1.7066,1
1402,-1.5881,1
1059.5,-1.5355,1
888.69,-1.5318,1
748.56,-1.6163,1
704.43,-1.5234,1
728.36,-1.6032,1
703.18,-1.557,1
629.11,-1.526,1
554.41,-1.5257,1
508.63,-1.492,1
620.85,-1.633,1
683.6,-1.7495,1
700.83,-1.7375,1
751.64,-1.7859,1
816.77,-1.7634,1
817.8,-1.8056,1
631.45,-1.65,1
639.85,-1.6588,1
771.12,-1.6823,1
765.3,-1.7093,1
683.64,-1.7815,1
696.1,-1.755,1
730.26,-1.7776,1
711.87,-1.7618,1
629.09,-1.7515,1
576.65,-1.6726,1
738.65,-1.6811,1
821.87,-1.7247,1
906.24,-1.6036,1
947.07,-1.7828,1
901.17,-1.778,1
1057.9,-1.646,1
1442.8,-1.9133,1
1842.6,-1.9889,1
1698.4,-1.8932,1
1549.8,-1.7249,1
252.41,-1.6978,1
14.721,-1.3635,0
17.863,-1.3809,0
31.148,-0.88001,0
31.191,-0.81797,0
30.101,-0.63696,0
27.629,-0.49116,0
25.889,-0.32045,0
34.356,-0.3518,0
40.436,-0.20931,0
53.909,-0.19222,0
73.519,-0.13596,0
77.889,-0.16648,0
78.964,-0.17734,0
77.222,-0.23909,0
49.615,-0.35087,0
67.431,-0.20093,0
64.544,-0.23795,0
81.344,-0.051528,0
67.746,-0.20055,0
66.229,-0.13247,0
58.547,-0.22647,0
53.368,-0.094319,0
44.001,-0.23549,0
33.876,-0.25824,0
24.619,-0.23934,0
15.116,-0.27266,0
9.3161,-0.13262,0
10.32,0,0
13.054,0,0
23.328,-0.27377,0
0,-1.3425,0
260.67,-1.5529,1
148.81,-1.2172,1
38.912,-0.83184,1
296.38,-0.96827,1
779.94,-1.4109,1
997.2,-1.8472,1
1104.6,-1.9722,1
1249.7,-2.0262,1
1614.6,-2.0245,1
1772.8,-2.0996,1
1697.7,-2.0355,1
1557,-2.0619,1
1359.8,-2.0264,1
1330.2,-2.2661,1
1373.8,-2.2545,1
1363.8,-2.1521,1
1442,-2.1752,1
1512.6,-2.3187,1
1463.6,-2.2072,1
1495.9,-2.1974,1
1421.6,-2.0977,1
1399.3,-2.0594,1
1397.9,-2.1925,1
1381,-2.1132,1
1441.2,-2.2861,1
1534.2,-2.2241,1
1393.7,-2.1802,1
1393.4,-2.161,1
1472.8,-2.2103,1
1362.5,-2.1898,1
1414.6,-1.9916,1
1274.1,-2.0017,1
1166,-1.9552,1
1300.2,-2.0547,1
1202.8,-1.8886,1
1179,-1.9908,1
1101.8,-1.9129,1
1135.2,-2.0331,1
1230.5,-1.7534,1
1115.5,-1.8614,1
955.31,-1.8957,1
969.26,-1.7684,1
714.49,-1.6907,1
154.09,-0.99143,1
4.676,-0.82479,1
579.6,-1.8742,1
142.71,-2.126,1
124.33,-2.2379,1
580.44,-3.0422,1
0,-1.8469,1
31.215,-0.9634,1
51.229,-0.067778,1
80.064,-0.25478,0
69.397,-0.20783,0
99.765,-0.10956,0
107.03,-0.009973,0
96.784,-0.10108,0
97.966,-0.093345,0
101.35,-0.093815,0
102.53,-0.082569,0
79.01,-0.25214,0
93.988,-0.15256,0
85.589,-0.16908,0
79.313,-0.20776,0
84.244,-0.21908,0
53.333,-0.10302,0
33.488,-0.13374,0
33.912,-0.051493,0
45.947,-0.087335,0
81.785,-0.063729,0
178.23,-1.4122,0
685.06,-1.481,1
1549.6,-1.3783,1
1766.8,-1.4167,1
1845,-1.4742,1
2084,-1.5097,1
1878,-2.0678,1
1831.3,-1.8474,1
1747.8,-1.982,1
1635.8,-1.9744,1
1436.5,-2.0055,1
1451,-2.0651,1
1339.9,-2.0326,1
1197.8,-1.956,1
1173,-1.9642,1
1262.4,-1.9706,1
1360.9,-1.9515,1
1362.8,-1.8999,1
1454.1,-1.869,1
1697.4,-1.7453,1
1675,-2.0095,1
1595.8,-2.0804,1
1530.6,-2.1185,1
1572.8,-2.0323,1
1514.3,-2.015,1
1307,-1.9563,1
1308.1,-2.0311,1
1463.8,-2.0441,1
1421.5,-2.0881,1
1391.6,-2.1023,1
1426,-2.1234,1
1381.8,-2.137,1
1384.3,-2.0982,1
1266.9,-2.0343,1
1290.3,-2.0933,1
1285.6,-2.1403,1
1358.5,-2.1713,1
1390.8,-2.1079,1
1391,-2.0614,1
1334.7,-2.145,1
1315.2,-2.0856,1
1295,-2.0146,1
1410.7,-2.009,1
1339.8,-2.0429,1
1358.3,-2.1204,1
1332.8,-2.0548,1
1289.3,-2.0644,1
1228.2,-2.0052,1
1146.7,-2.0801,1
1122.4,-2.0404,1
986.38,-1.9781,1
770.69,-1.7859,1
171.24,-1.3958,1
42.283,-0.92511,0
30.6,-1.2419,0
22.611,-1.5166,0
21.866,-1.5349,0
61.295,-0.42216,0
37.436,-0.28116,0
83.235,-0.2704,0
75.564,-0.29422,0
74.162,-0.12607,0
89.564,-0.1643,0
89.91,-0.15572,0
96.187,-0.091053,0
97.577,-0.058175,0
76.747,-0.12199,0
96.117,-0.065096,0
98.264,-0.12363,0
96.402,-0.11611,0
89.818,-0.08642,0
92.728,-0.098938,0
41.376,-0.18152,0
29.289,-0.25116,0
33.07,-0.038845,0
22.306,-1.2157,0
289.8,-1.2949,0
579.82,-1.0821,1
994.27,-1.1807,1
1375.4,-1.3505,1
1623.6,-1.394,1
2006.9,-1.539,1
1801.8,-1.8926,1
1731.3,-2.0094,1
1498.8,-1.9348,1
1304.4,-2.0341,1
1281,-1.8878,1
1326,-1.9188,1
1230.6,-1.9757,1
1390.3,-1.9472,1
1477.3,-2.0294,1
1523.9,-2.022,1
1578.3,-1.954,1
1577.7,-2.0101,1
1556,-2.066,1
1552.3,-2.0475,1
1586.8,-2.084,1
1659.7,-2.0094,1
1657.7,-2.0308,1
1594.6,-2.0594,1
1539.4,-1.926,1
1652.4,-1.947,1
1569.1,-2.0452,1
1560.2,-2.0221,1
1517.4,-1.9446,1
1557.5,-2.024,1
1503.4,-1.9642,1
1490.7,-2.0038,1
1372.6,-1.9199,1
1448.8,-1.9544,1
1454.3,-1.8292,1
1269,-1.7531,1
1056.2,-1.6605,1
1002.8,-1.7072,1
1186,-1.6264,1
881.67,-1.2802,1
627.46,-0.49035,1
178.84,-0.9316,1
113.05,-1.4236,1
106.81,-1.5827,1
61.984,-0.55256,0
40.233,-0.98507,0
18.898,-1.6653,0
33.463,-0.42101,0
38.498,-0.054966,0
74.726,-0.30853,0
97.067,-0.13121,0
21.423,-0.13395,0
97.563,-0.043404,0
92.758,-0.049921,0
90.72,-0.14986,0
99.687,-0.096038,0
93.74,-0.16333,0
87.293,-0.22544,0
93.868,-0.12501,0
91.249,-0.15506,0
89.192,-0.15915,0
