@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3-4,6'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute mostDominantFrequency numeric
@attribute class {0,1}

@data
1619.9,366.06,1
1397.6,344.53,1
1310.3,344.53,1
1233.6,344.53,1
1376.3,344.53,1
1567.5,344.53,1
1835.8,323,1
1298,323,1
1184.1,323,1
1091.2,323,1
1158.3,323,1
1203.8,323,1
1302,344.53,1
1330.2,344.53,1
1399.5,344.53,1
1274,323,1
1022.5,323,1
739.59,301.46,1
687.32,301.46,1
393.56,323,1
223.3,323,1
162.74,323,1
190.49,236.87,1
18.213,150.73,0
33.787,129.2,0
31.351,107.67,0
31.634,150.73,0
30.509,150.73,0
42.21,323,0
62.607,10444,0
93.755,775.2,0
110.73,2347.1,0
109.46,2928.5,0
50.436,990.53,0
100.63,2347.1,0
92.598,2325.6,0
89.502,6266.2,0
94.838,6696.8,0
104.98,6309.2,0
101.87,6244.6,0
94.187,839.79,0
76.816,796.73,0
73.678,968.99,0
65.235,710.6,0
48.93,43.066,0
31.606,21.533,0
28.528,43.066,0
34.918,64.6,0
29.234,602.93,0
86.037,602.93,0
0,21.533,0
0.6005,21.533,0
0,215.33,0
1.1361,21.533,0
8.2353,21.533,0
22.525,21.533,0
11.884,387.6,0
108.48,559.86,0
255.19,602.93,1
638.92,689.06,1
767.02,775.2,1
874.68,818.26,1
1008.1,839.79,1
871.28,452.2,1
909.83,452.2,1
881.11,430.66,1
808.48,430.66,1
833.25,430.66,1
789.22,430.66,1
854.35,430.66,1
926.38,430.66,1
941.29,430.66,1
920.38,430.66,1
947.72,430.66,1
960.08,430.66,1
976,430.66,1
1011.4,430.66,1
1066.6,430.66,1
1108.6,430.66,1
1095.3,430.66,1
1061.5,430.66,1
1060.9,430.66,1
1157.5,430.66,1
1186.6,430.66,1
1189.9,430.66,1
1268.9,430.66,1
1355.7,430.66,1
1311.9,430.66,1
1284.5,430.66,1
1309.6,430.66,1
1414.7,430.66,1
1459.9,430.66,1
1413.1,430.66,1
1457.4,430.66,1
1537.8,430.66,1
1633.4,430.66,1
1712.4,409.13,1
1833.8,409.13,1
1850.4,409.13,1
1829,409.13,1
1837.9,409.13,1
1805.2,387.6,1
1740,387.6,1
1549.2,387.6,1
1615.5,387.6,1
1717.4,409.13,1
2234.4,387.6,1
4012.9,387.6,1
4696.7,387.6,1
5117.9,2519.4,1
6834.3,1076.7,1
7477.2,2584,1
7535.4,2605.5,1
7508.4,2627.1,1
7477.2,2605.5,1
8497.4,2756.2,1
8199.4,2777.8,1
7932.7,2756.2,1
8118.1,2756.2,1
7694.7,2863.9,1
7155.4,2863.9,1
6671.9,861.33,1
6534.3,2863.9,1
6655.3,1055.1,1
7386.5,2691.7,1
7138.3,1033.6,1
7961.4,1378.1,1
7715.1,2734.7,1
7706.3,1378.1,1
7890,2863.9,1
8193.6,1335.1,1
6735,2950,1
6477.4,2950,1
6082,2907,1
5735.4,2885.4,1
5433.6,2820.8,1
5084.2,2777.8,1
5033.6,2734.7,1
4518.7,2993.1,1
4349.5,2971.6,1
4348,2971.6,1
4147,2907,1
4140.9,2907,1
3964.1,2885.4,1
3604.3,1442.7,1
3282,1421.2,1
3380.6,2799.3,1
3511.7,1421.2,1
3376.8,1442.7,1
3367.7,2863.9,1
3244.9,2842.4,1
3065.7,2799.3,1
3167.5,2756.2,1
3085.2,1076.7,1
2510.1,1076.7,1
2245.1,1055.1,1
1891.1,1033.6,1
1360.2,1012.1,1
708.14,925.93,1
465.92,990.53,1
402.66,990.53,1
384.62,861.33,1
503.46,882.86,1
527.11,925.93,1
583.72,947.46,1
621.64,775.2,1
798.67,818.26,1
865.03,818.26,1
930.19,818.26,1
1166.7,861.33,1
1248.3,882.86,1
1269,861.33,1
970.45,839.79,1
1022.8,861.33,1
752.34,861.33,1
665.94,861.33,1
450.52,839.79,1
359.41,839.79,1
241.03,775.2,1
212.12,796.73,1
303.17,839.79,1
279.63,581.4,1
343.37,581.4,1
354.57,581.4,1
321.37,581.4,1
396.58,581.4,1
487.01,602.93,1
514.59,602.93,1
546.75,624.46,1
555.87,646,1
530.91,646,1
403.12,624.46,1
292.57,602.93,1
220.97,581.4,1
232.24,581.4,1
147.84,559.86,1
0,495.26,1
3.5973,581.4,1
42.512,538.33,0
50.522,602.93,0
47.188,581.4,0
40.003,602.93,0
17.235,581.4,0
13.982,21.533,0
13.167,107.67,0
12.439,279.93,0
10.969,129.2,0
10.47,107.67,0
8.8632,258.4,0
11.744,129.2,0
11.504,21.533,0
12.127,43.066,0
13.245,107.67,0
10.6,129.2,0
59.649,646,0
3.9504,473.73,0
0,495.26,0
44.966,646,0
37.526,559.86,0
59.077,559.86,0
52.488,602.93,0
48.275,624.46,0
54.003,559.86,0
59.3,624.46,0
58.871,581.4,0
48.57,559.86,0
17.108,21.533,0
34.414,581.4,0
36.261,581.4,0
23.62,538.33,0
33.613,21.533,0
61.54,602.93,0
33.142,473.73,0
0,516.8,0
50.956,538.33,0
129.25,559.86,0
147.98,559.86,0
30.596,516.8,0
23.515,646,0
52.532,538.33,0
52.99,602.93,0
32.173,646,0
51.891,646,0
72.418,581.4,0
70.009,516.8,0
58.276,516.8,0
66.11,602.93,0
22.141,646,0
80.892,516.8,0
344.82,602.93,0
444.45,301.46,0
8.7176,279.93,0
28.326,602.93,0
30.767,301.46,0
27.894,301.46,0
33.853,301.46,0
45.843,2627.1,0
78.54,2627.1,0
77.488,2605.5,0
76.148,646,0
76.461,2605.5,0
82.506,2756.2,0
84.334,2756.2,0
86.293,2713.2,0
89.543,2777.8,0
79.334,2756.2,0
84.255,2691.7,0
87.194,861.33,0
80.906,2691.7,0
80.594,796.73,0
75.467,839.79,0
72.245,839.79,0
61.019,236.87,0
50.146,753.66,0
41.007,344.53,0
31.841,193.8,0
27.65,21.533,0
25.939,236.87,0
25.83,172.27,0
33.33,409.13,0
31.819,129.2,0
28.361,193.8,0
27.475,107.67,0
28.403,323,0
30.158,344.53,0
26.832,107.67,0
4.2633,667.53,0
510.01,732.13,1
834.67,387.6,1
1153.6,387.6,1
1471.9,409.13,1
1574.7,409.13,1
1454,409.13,1
1458.4,387.6,1
1356.5,387.6,1
1308.3,366.06,1
1243.7,366.06,1
1419.5,366.06,1
1504.5,366.06,1
1576.7,366.06,1
1586.1,366.06,1
1582.1,366.06,1
1517.1,366.06,1
1382.1,366.06,1
1475.8,366.06,1
1455.1,344.53,1
1233,344.53,1
1345.1,344.53,1
1521.1,344.53,1
1503.3,344.53,1
1438.4,344.53,1
1709.5,667.53,1
1680.7,344.53,1
1501,344.53,1
1512.1,344.53,1
1441.8,344.53,1
1415.7,344.53,1
1481,344.53,1
1595.2,344.53,1
1523.3,344.53,1
1669.3,689.06,1
1704.8,667.53,1
1633.4,667.53,1
1592.9,344.53,1
1649.5,667.53,1
1542.3,344.53,1
1510.7,344.53,1
1624.8,344.53,1
1634.2,344.53,1
1534.9,344.53,1
1684.9,344.53,1
1577.5,344.53,1
1492.8,344.53,1
1389.5,323,1
1188.7,323,1
666.48,301.46,1
80.904,279.93,1
78.357,323,1
77.361,323,0
71.749,301.46,0
68.854,279.93,0
54.014,301.46,0
37.879,602.93,0
28.34,323,0
28.589,301.46,0
53.142,323,0
100.47,581.4,0
38.986,2390.2,0
549.7,2519.4,0
394.6,2497.9,0
41.961,2433.3,0
86.341,2519.4,0
72.055,193.8,0
36.991,193.8,0
57.647,150.73,0
76.132,150.73,0
93.186,172.27,0
95.249,8268.8,0
75.893,8053.4,0
67.394,7945.8,0
61.211,8742.5,0
37.359,8031.9,0
26.177,193.8,0
30.331,21.533,0
65.83,689.06,0
16.752,323,0
461.56,559.86,1
997.13,624.46,1
1377.6,710.6,1
1738.4,409.13,1
1966.6,409.13,1
2061.6,430.66,1
2086.6,430.66,1
1869.2,409.13,1
1740,409.13,1
1742.5,409.13,1
1655.7,387.6,1
1714.3,387.6,1
1775.1,387.6,1
1686.4,387.6,1
1546.4,387.6,1
1476.6,387.6,1
1432.6,387.6,1
1402.6,366.06,1
1478.4,732.13,1
1539.5,366.06,1
1595.4,366.06,1
1567.5,387.6,1
1511.1,387.6,1
1483.4,732.13,1
1799.3,732.13,1
2025,753.66,1
2041.1,753.66,1
2067.8,753.66,1
2060.3,753.66,1
2070.4,753.66,1
2066.6,753.66,1
2083.8,753.66,1
2182.2,753.66,1
2283,753.66,1
2298.4,753.66,1
2284.9,753.66,1
2296.5,753.66,1
2347.8,753.66,1
2312,753.66,1
2309.7,753.66,1
2427.1,387.6,1
2439.7,387.6,1
2423.5,387.6,1
2286.6,387.6,1
2260.3,387.6,1
3456.4,366.06,1
5128.7,1055.1,1
6427.9,1055.1,1
6725.5,1055.1,1
6276.2,2433.3,1
7492.2,1055.1,1
7939,1055.1,1
8879.5,1055.1,1
9273.7,1055.1,1
9989,1076.7,1
9932,2454.8,1
10817,2433.3,1
10558,2433.3,1
10538,2433.3,1
10808,2433.3,1
11122,2411.7,1
12104,2562.5,1
11143,2540.9,1
10297,2540.9,1
10650,2540.9,1
10574,2540.9,1
11400,2863.9,1
11925,2885.4,1
11698,2885.4,1
12351,2885.4,1
12167,2734.7,1
12467,2907,1
12386,689.06,1
11606,3057.7,1
10038,3057.7,1
10018,3036.2,1
9248.9,2993.1,1
8127.2,2950,1
7155.3,2907,1
6413.5,2863.9,1
6770.7,2863.9,1
6393.8,2863.9,1
6257.6,2885.4,1
5772,2907,1
6860.8,2907,1
7473.3,5426.4,1
7256,5706.3,1
7208.6,5706.3,1
7548.9,2842.4,1
7156.1,947.46,1
6211.9,925.93,1
5397.7,925.93,1
4772.4,904.39,1
3964.6,882.86,1
3559,861.33,1
3039.6,861.33,1
2769.3,839.79,1
2574.9,839.79,1
2718.2,839.79,1
2765.7,839.79,1
2540.2,839.79,1
2364.3,839.79,1
2273.9,839.79,1
2283.3,861.33,1
2153.2,861.33,1
2028.9,861.33,1
1988.9,861.33,1
1807.5,861.33,1
1613.3,861.33,1
1402,861.33,1
1059.5,839.79,1
888.69,839.79,1
748.56,818.26,1
704.43,839.79,1
728.36,839.79,1
703.18,861.33,1
629.11,861.33,1
554.41,839.79,1
508.63,581.4,1
620.85,581.4,1
683.6,602.93,1
700.83,602.93,1
751.64,602.93,1
816.77,602.93,1
817.8,624.46,1
631.45,602.93,1
639.85,602.93,1
771.12,602.93,1
765.3,602.93,1
683.64,602.93,1
696.1,602.93,1
730.26,602.93,1
711.87,602.93,1
629.09,602.93,1
576.65,602.93,1
738.65,602.93,1
821.87,602.93,1
906.24,624.46,1
947.07,624.46,1
901.17,624.46,1
1057.9,624.46,1
1442.8,624.46,1
1842.6,624.46,1
1698.4,624.46,1
1549.8,602.93,1
252.41,279.93,1
14.721,624.46,0
17.863,602.93,0
31.148,323,0
31.191,301.46,0
30.101,301.46,0
27.629,301.46,0
25.889,344.53,0
34.356,323,0
40.436,602.93,0
53.909,2282.5,0
73.519,947.46,0
77.889,861.33,0
78.964,861.33,0
77.222,1119.7,0
49.615,1055.1,0
67.431,1055.1,0
64.544,968.99,0
81.344,775.2,0
67.746,904.39,0
66.229,990.53,0
58.547,968.99,0
53.368,990.53,0
44.001,1141.3,0
33.876,925.93,0
24.619,839.79,0
15.116,775.2,0
9.3161,21.533,0
10.32,21.533,0
13.054,129.2,0
23.328,279.93,0
0,581.4,0
260.67,667.53,1
148.81,602.93,1
38.912,732.13,1
296.38,602.93,1
779.94,667.53,1
997.2,689.06,1
1104.6,689.06,1
1249.7,689.06,1
1614.6,710.6,1
1772.8,710.6,1
1697.7,689.06,1
1557,689.06,1
1359.8,689.06,1
1330.2,689.06,1
1373.8,689.06,1
1363.8,689.06,1
1442,710.6,1
1512.6,710.6,1
1463.6,710.6,1
1495.9,710.6,1
1421.6,387.6,1
1399.3,366.06,1
1397.9,366.06,1
1381,366.06,1
1441.2,387.6,1
1534.2,387.6,1
1393.7,387.6,1
1393.4,387.6,1
1472.8,366.06,1
1362.5,366.06,1
1414.6,366.06,1
1274.1,344.53,1
1166,344.53,1
1300.2,344.53,1
1202.8,323,1
1179,323,1
1101.8,323,1
1135.2,323,1
1230.5,323,1
1115.5,323,1
955.31,323,1
969.26,323,1
714.49,301.46,1
154.09,279.93,1
4.676,301.46,1
579.6,215.33,1
142.71,172.27,1
124.33,215.33,1
580.44,215.33,1
0,172.27,1
31.215,172.27,1
51.229,172.27,1
80.064,753.66,0
69.397,6223.1,0
99.765,193.8,0
107.03,990.53,0
96.784,1098.2,0
97.966,2153.3,0
101.35,925.93,0
102.53,6373.8,0
79.01,1615,0
93.988,925.93,0
85.589,6675.3,0
79.313,6546.1,0
84.244,6546.1,0
53.333,839.79,0
33.488,818.26,0
33.912,107.67,0
45.947,21.533,0
81.785,882.86,0
178.23,538.33,0
685.06,559.86,1
1549.6,624.46,1
1766.8,689.06,1
1845,732.13,1
2084,387.6,1
1878,409.13,1
1831.3,387.6,1
1747.8,387.6,1
1635.8,366.06,1
1436.5,366.06,1
1451,366.06,1
1339.9,366.06,1
1197.8,366.06,1
1173,344.53,1
1262.4,344.53,1
1360.9,344.53,1
1362.8,366.06,1
1454.1,366.06,1
1697.4,710.6,1
1675,710.6,1
1595.8,366.06,1
1530.6,366.06,1
1572.8,366.06,1
1514.3,689.06,1
1307,344.53,1
1308.1,344.53,1
1463.8,344.53,1
1421.5,344.53,1
1391.6,344.53,1
1426,344.53,1
1381.8,344.53,1
1384.3,344.53,1
1266.9,344.53,1
1290.3,344.53,1
1285.6,344.53,1
1358.5,344.53,1
1390.8,344.53,1
1391,344.53,1
1334.7,344.53,1
1315.2,344.53,1
1295,344.53,1
1410.7,344.53,1
1339.8,344.53,1
1358.3,344.53,1
1332.8,344.53,1
1289.3,344.53,1
1228.2,323,1
1146.7,323,1
1122.4,323,1
986.38,323,1
770.69,301.46,1
171.24,279.93,1
42.283,301.46,0
30.6,323,0
22.611,129.2,0
21.866,150.73,0
61.295,193.8,0
37.436,2261,0
83.235,452.2,0
75.564,473.73,0
74.162,495.26,0
89.564,452.2,0
89.91,452.2,0
96.187,2261,0
97.577,6373.8,0
76.747,2261,0
96.117,6589.2,0
98.264,6438.4,0
96.402,6739.9,0
89.818,6632.2,0
92.728,6653.8,0
41.376,301.46,0
29.289,107.67,0
33.07,86.133,0
22.306,409.13,0
289.8,646,0
579.82,689.06,1
994.27,624.46,1
1375.4,689.06,1
1623.6,732.13,1
2006.9,409.13,1
1801.8,409.13,1
1731.3,387.6,1
1498.8,387.6,1
1304.4,387.6,1
1281,366.06,1
1326,366.06,1
1230.6,366.06,1
1390.3,366.06,1
1477.3,366.06,1
1523.9,366.06,1
1578.3,366.06,1
1577.7,366.06,1
1556,366.06,1
1552.3,366.06,1
1586.8,366.06,1
1659.7,366.06,1
1657.7,366.06,1
1594.6,366.06,1
1539.4,366.06,1
1652.4,366.06,1
1569.1,366.06,1
1560.2,366.06,1
1517.4,366.06,1
1557.5,366.06,1
1503.4,366.06,1
1490.7,344.53,1
1372.6,344.53,1
1448.8,344.53,1
1454.3,344.53,1
1269,323,1
1056.2,323,1
1002.8,323,1
1186,323,1
881.67,301.46,1
627.46,323,1
178.84,215.33,1
113.05,172.27,1
106.81,193.8,1
61.984,258.4,0
40.233,193.8,0
18.898,193.8,0
33.463,172.27,0
38.498,150.73,0
74.726,775.2,0
97.067,947.46,0
21.423,1055.1,0
97.563,7622.8,0
92.758,2282.5,0
90.72,2196.4,0
99.687,2196.4,0
93.74,839.79,0
87.293,2217.9,0
93.868,2174.9,0
91.249,2239.5,0
89.192,2131.8,0
88.82,2153.3,0
79.781,753.66,0
59.544,839.79,0
41.475,21.533,0
31.779,366.06,0
31.85,150.73,0
51.552,10056,0
72.12,387.6,0
322.86,323,1
914.58,646,1
1588.8,689.06,1
1900.1,732.13,1
1940.3,409.13,1
1986.7,409.13,1
1843.2,409.13,1
1776,387.6,1
1655.2,387.6,1
1618.4,366.06,1
1398.9,344.53,1
1311.2,344.53,1
1232,344.53,1
1374.8,344.53,1
1568,344.53,1
1836,323,1
1296.4,323,1
1182.6,323,1
1090.1,323,1
1158.4,323,1
1203.6,323,1
1303.4,344.53,1
1328.7,344.53,1
1402.5,344.53,1
1272.5,323,1
1022.3,323,1
740.03,301.46,1
685.46,301.46,1
392.52,323,1
222.58,323,1
161.76,323,1
188.16,236.87,1
17.767,150.73,0
33.794,129.2,0
30.922,107.67,0
31.64,150.73,0
30.088,150.73,0
41.609,323,0
62.582,10444,0
93.255,775.2,0
110.12,2347.1,0
108.93,2928.5,0
50.001,990.53,0
100.08,2347.1,0
92.184,2325.6,0
89.41,6266.2,0
94.707,6696.8,0
104.47,6309.2,0
101.67,6244.6,0
93.269,839.79,0
76.823,796.73,0
73.068,968.99,0
65.265,710.6,0
48.01,1141.3,0
32.114,215.33,0
29.062,129.2,0
34.862,107.67,0
29.06,602.93,0
85.72,602.93,0
0,839.79,0
0,236.87,0
0,279.93,0
3.9815,172.27,0
16.513,710.6,0
31.683,602.93,0
8.8693,689.06,0
17.214,732.13,0
47.646,796.73,0
118.04,624.46,0
329.54,667.53,0
617.29,689.06,1
1009.2,689.06,1
1109.4,710.6,1
1012.9,710.6,1
985.16,689.06,1
991.64,667.53,1
969.96,667.53,1
834.33,646,1
797.49,646,1
722.62,646,1
768.04,646,1
705.91,646,1
661.51,646,1
681.8,646,1
690.79,646,1
761.26,646,1
858.65,646,1
809.18,624.46,1
817.88,646,1
909.42,646,1
951.16,646,1
1053.8,624.46,1
953.04,624.46,1
935.09,624.46,1
934.13,624.46,1
862.38,624.46,1
752.25,602.93,1
717.06,602.93,1
699.87,861.33,1
632.22,861.33,1
510.29,861.33,1
495.06,861.33,1
446.51,839.79,1
489.32,818.26,1
481.08,818.26,1
434.75,818.26,1
384.94,818.26,1
320.04,796.73,1
243.39,796.73,1
187.84,775.2,1
80.751,710.6,1
55.537,689.06,1
110.67,710.6,1
218.86,775.2,1
202.39,753.66,1
122.82,732.13,1
57.97,732.13,1
1.1703,904.39,1
0,861.33,1
1.3812,882.86,1
1.5981,689.06,1
48.449,839.79,1
59.338,861.33,1
17.677,732.13,1
12.829,775.2,1
33.771,796.73,1
75.619,839.79,1
101.37,861.33,1
101.74,861.33,1
121.57,861.33,1
177.11,882.86,1
200.06,882.86,1
206.48,882.86,1
222.71,882.86,1
245.29,882.86,1
256.08,904.39,1
272.83,882.86,1
241.94,882.86,1
216.66,882.86,1
244.43,904.39,1
297.63,904.39,1
320.22,925.93,1
306.55,925.93,1
291.49,925.93,1
331.02,646,1
405.37,646,1
422.46,646,1
415.56,667.53,1
445.94,667.53,1
476.93,667.53,1
466.65,667.53,1
411.09,646,1
427.96,646,1
398.05,646,1
402.11,646,1
374.63,624.46,1
365.06,624.46,1
314.02,904.39,1
347.51,904.39,1
367.64,624.46,1
329.97,624.46,1
282.51,646,1
244.31,646,1
250.14,667.53,1
253.37,667.53,1
311.8,667.53,1
352.05,667.53,1
385.41,689.06,1
493.94,689.06,1
614.23,710.6,1
762.44,732.13,1
874,753.66,1
1229,1830.3,1
1298.9,1098.2,1
1473.4,1098.2,1
1387.1,753.66,1
1416.9,1808.8,1
1927.2,2174.9,1
2151.5,2153.3,1
3657.7,2217.9,1
6031.4,2217.9,1
7185.7,2605.5,1
6977,2584,1
7107.3,2605.5,1
7007,1851.9,1
5990.9,1528.9,1
6828.1,2627.1,1
6986.9,2627.1,1
6854.5,2648.6,1
6851,2648.6,1
6971.5,2648.6,1
7235.5,1507.3,1
7161,1507.3,1
7253.2,1507.3,1
7210.4,1485.8,1
7541.1,1485.8,1
7516.1,1485.8,1
7915,1464.3,1
7581.2,1464.3,1
7673.8,1464.3,1
7420.9,1464.3,1
7146.5,1464.3,1
7234.2,1464.3,1
7031.1,1442.7,1
7050.3,1442.7,1
6891.8,1442.7,1
7034,1421.2,1
6640,2777.8,1
6209.1,2777.8,1
7113.3,2842.4,1
6539.7,2777.8,1
6083.3,2907,1
5596.7,2863.9,1
5198.8,2907,1
4825.8,2799.3,1
5291,1571.9,1
5153,1528.9,1
4830,1550.4,1
5209.3,1528.9,1
5143,1507.3,1
5063.3,1528.9,1
4466.1,1485.8,1
3724.9,1485.8,1
3930.1,1464.3,1
3004.7,1442.7,1
2952.1,2842.4,1
2760.1,2777.8,1
2949.8,2756.2,1
2331.4,2734.7,1
2137.2,2713.2,1
2641.5,1615,1
2073.4,2907,1
2048.2,2907,1
1784.9,2863.9,1
1937.5,2885.4,1
1673.8,2648.6,1
1619.1,2670.1,1
1713.7,1356.6,1
1679,1356.6,1
1715.9,1378.1,1
1705.7,1378.1,1
1651.9,1378.1,1
1646.6,1378.1,1
1510.4,2713.2,1
1482.1,2713.2,1
1537.2,2670.1,1
1298.8,2885.4,1
1300.6,1571.9,1
1283.1,1550.4,1
1099.7,2756.2,1
853.38,2713.2,1
753.28,2691.7,1
648,2691.7,1
555.1,2648.6,1
497.4,2648.6,1
422.64,2627.1,1
375.39,2627.1,1
380.37,968.99,1
383.16,968.99,1
364.45,968.99,1
332.47,968.99,1
321.8,968.99,1
326.24,968.99,1
344.87,968.99,1
340.87,968.99,1
353.21,990.53,1
367.01,1012.1,1
345.3,1012.1,1
369.36,1012.1,1
364.76,1012.1,1
371.08,1012.1,1
351.01,1012.1,1
312.76,1012.1,1
307.24,990.53,1
280.04,990.53,1
263.92,968.99,1
265.49,968.99,1
250.73,968.99,1
190.57,947.46,1
160.53,947.46,1
137.2,947.46,1
130.82,947.46,1
116.03,947.46,1
113.64,947.46,1
81.325,925.93,1
83.542,904.39,1
45.198,882.86,1
24.293,861.33,1
60.401,904.39,1
60.383,947.46,1
36.323,925.93,1
31.055,947.46,1
54.656,990.53,1
57.352,990.53,1
57.64,968.99,1
58.963,968.99,1
61.664,968.99,1
56.937,753.66,1
77.644,775.2,1
68.536,775.2,1
49.162,753.66,1
73.599,753.66,1
91.134,775.2,1
93.733,775.2,1
135.68,775.2,1
124.52,775.2,1
102.76,775.2,1
74.915,775.2,1
77.012,775.2,1
72.345,753.66,1
62.979,753.66,1
65.113,753.66,1
70.012,753.66,1
63.705,753.66,1
79.199,753.66,1
99.011,775.2,1
143.74,775.2,1
230.66,775.2,1
160.38,775.2,1
31.408,258.4,0
20.442,775.2,0
19.818,753.66,0
23.968,516.8,0
53.73,516.8,0
72.687,882.86,0
72.394,904.39,0
79.59,882.86,0
84.61,473.73,0
82.144,473.73,0
82.291,904.39,0
78.108,2454.8,0
69.641,904.39,0
60.353,839.79,0
51.27,473.73,0
45.505,2454.8,0
41.26,2497.9,0
36.272,2454.8,0
36.53,882.86,0
30.76,732.13,0
24.716,796.73,0
20.027,258.4,0
19.086,452.2,0
13.764,473.73,0
13.367,473.73,0
12.219,193.8,0
14.749,430.66,0
13.187,430.66,0
12.468,689.06,0
30.664,732.13,0
34.704,624.46,0
144.99,667.53,0
275.46,710.6,1
333.63,753.66,1
395.51,775.2,1
477.48,775.2,1
591.37,796.73,1
662.71,796.73,1
687.68,796.73,1
726.42,796.73,1
746.05,796.73,1
768.49,796.73,1
751.09,796.73,1
715.09,796.73,1
738.84,796.73,1
730.74,796.73,1
747.06,796.73,1
711.34,796.73,1
767.69,796.73,1
775.29,409.13,1
836.57,409.13,1
817.18,430.66,1
773.46,409.13,1
869.25,409.13,1
1130,409.13,1
1750.8,1184.3,1
3349.5,430.66,1
3410.6,1205.9,1
4183.4,2368.7,1
4668.2,2562.5,1
5358.2,2562.5,1
5222.5,2562.5,1
6134.9,1959.5,1
5939,2584,1
6395.3,2584,1
5304.1,2820.8,1
4791,1808.8,1
5303,1098.2,1
6270.4,796.73,1
6540.2,1593.5,1
6123.5,1571.9,1
5564.9,1636.5,1
6977.3,2863.9,1
7779,2971.6,1
7015.5,1485.8,1
7459.8,1485.8,1
7943.6,3079.2,1
7742.4,1507.3,1
7873.3,1507.3,1
8842.5,3079.2,1
7984.4,3057.7,1
8950.1,3036.2,1
9223.9,1550.4,1
7818.1,1550.4,1
7268.1,1550.4,1
7677.6,3036.2,1
6949.4,1507.3,1
7232.2,1550.4,1
7552.1,1507.3,1
7171.3,1485.8,1
6150.6,1464.3,1
6218.7,1421.2,1
5966.1,1550.4,1
5844.1,2907,1
5972.6,1744.2,1
6010,1722.7,1
5832.7,1679.6,1
5296.8,3122.3,1
4975.7,3036.2,1
5442.2,3014.6,1
5487.3,3014.6,1
5417.3,3057.7,1
4798.2,2907,1
5600.4,1593.5,1
4518.9,1571.9,1
5254,2907,1
4350.6,1550.4,1
4240.5,1550.4,1
4291.4,2863.9,1
4089.7,1528.9,1
4162.4,2950,1
3556,1507.3,1
4023.1,1507.3,1
3754.3,1485.8,1
3855.4,1464.3,1
3798.3,1464.3,1
3693.1,1442.7,1
3692,1442.7,1
3782.6,1442.7,1
3545,1442.7,1
4110.5,1464.3,1
4217.6,1464.3,1
4180.3,1464.3,1
4446.6,1485.8,1
3497.5,1464.3,1
4058.7,1442.7,1
3025.4,1399.7,1
2669.5,1399.7,1
2568.2,1378.1,1
2164.6,2993.1,1
2452.6,1378.1,1
2430.8,2993.1,1
2490.8,1378.1,1
2074.3,2993.1,1
2023.6,1378.1,1
2305.4,1356.6,1
1716,2907,1
1465.7,2885.4,1
1200.2,2842.4,1
1022.5,2799.3,1
935.82,2799.3,1
801.01,2799.3,1
654.1,1033.6,1
612.76,1012.1,1
654.46,1012.1,1
677.64,1012.1,1
639.43,990.53,1
500.85,968.99,1
333.9,947.46,1
189.2,904.39,1
65.626,1012.1,1
41.596,990.53,1
38.275,968.99,1
0,882.86,1
6.7108,968.99,1
19.447,925.93,1
5.9538,839.79,1
0,882.86,1
28.102,861.33,1
44.684,861.33,1
31.313,861.33,1
75.516,882.86,1
175.91,968.99,1
187.98,1012.1,1
205.08,796.73,1
223.22,796.73,1
243.07,818.26,1
337.91,861.33,1
419.96,882.86,1
471.87,882.86,1
518.75,904.39,1
557.06,904.39,1
730.31,925.93,1
771.02,925.93,1
766.78,925.93,1
796.78,925.93,1
782.79,925.93,1
807.59,925.93,1
836.83,925.93,1
821.35,904.39,1
747.78,904.39,1
669.93,882.86,1
681.65,882.86,1
615.02,861.33,1
610.67,861.33,1
560.87,861.33,1
508.2,861.33,1
548.54,861.33,1
551.8,861.33,1
570.16,861.33,1
567.28,861.33,1
558.33,861.33,1
551.17,861.33,1
545.33,861.33,1
529.68,861.33,1
542.79,861.33,1
565.29,861.33,1
559.19,861.33,1
451.88,839.79,1
409.72,839.79,1
411.01,818.26,1
318.74,796.73,1
295.3,775.2,1
364.36,775.2,1
69.45,796.73,0
35.588,258.4,0
28.988,775.2,0
25.631,775.2,0
40.116,775.2,0
60.091,882.86,0
73.446,904.39,0
78.082,473.73,0
81.57,516.8,0
83.016,904.39,0
82.268,516.8,0
77.724,968.99,0
74.84,2497.9,0
71.192,861.33,0
69.239,861.33,0
63.531,882.86,0
57.341,882.86,0
51.584,839.79,0
47.212,818.26,0
41.351,839.79,0
35.965,904.39,0
29.601,818.26,0
25.281,495.26,0
20.467,990.53,0
15.595,473.73,0
21.858,1033.6,0
23.122,990.53,0
21.048,430.66,0
20.148,387.6,0
20.051,387.6,0
31.051,495.26,0
43.234,538.33,0
0,538.33,0
28.289,667.53,0
60.376,559.86,0
216.47,646,1
328.43,710.6,1
393.28,732.13,1
464.4,775.2,1
538.85,796.73,1
621.47,818.26,1
621.95,409.13,1
602.55,430.66,1
552.47,430.66,1
577.94,409.13,1
636.79,409.13,1
620.87,430.66,1
582.63,430.66,1
646.49,430.66,1
662.89,430.66,1
674.39,430.66,1
643.98,430.66,1
640.24,430.66,1
613.56,430.66,1
537.28,430.66,1
619.19,409.13,1
565.6,409.13,1
567.68,409.13,1
586.61,409.13,1
661.9,409.13,1
769.14,409.13,1
