@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3'

@attribute energy_min numeric
@attribute zeroCrossingRate_min numeric
@attribute class {0,1}

@data
0.18067,-0.22958,1
0.18703,-0.22958,1
0.18792,-0.23775,1
0.18529,-0.23866,1
0.18899,-0.23866,1
0.19787,-0.23956,1
0.19974,-0.23593,1
0.19372,-0.23321,1
0.19253,-0.23684,1
0.19536,-0.23956,1
0.19474,-0.23956,1
0.19721,-0.23956,1
0.20352,-0.23956,1
0.20119,-0.23684,1
0.20371,-0.2314,1
0.20018,-0.22777,1
0.19788,-0.22505,1
0.19503,-0.22595,1
0.18376,-0.23049,1
0.18926,-0.22868,1
0.19395,-0.22232,1
0.21432,-0.21053,1
0.24969,-0.18603,1
0.27629,-0.15971,1
0.30339,-0.16062,1
0.34117,-0.16152,1
0.3461,-0.16425,1
0.34896,-0.16606,1
0.36572,-0.15426,1
0.37152,-0.15971,1
0.38252,-0.16062,1
0.38921,-0.14428,1
0.38654,-0.13884,1
0.39078,-0.14519,1
0.39935,-0.14701,1
0.38615,-0.16062,1
0.36743,-0.16878,1
0.33939,-0.16425,1
0.33583,-0.15336,1
0.34425,-0.15154,1
0.3435,-0.15699,1
0.37515,-0.14791,1
0.40121,-0.13975,1
0.39688,-0.14247,1
0.39445,-0.13884,1
0.38734,-0.13339,1
0.36102,-0.13612,1
0.34191,-0.14338,1
0.32558,-0.14519,1
0.34324,-0.13702,1
0.35059,-0.13339,1
0.3312,-0.13249,1
0.31731,-0.14428,1
0.29348,-0.1461,1
0.2897,-0.13884,1
0.29383,-0.14338,1
0.29275,-0.14247,1
0.29623,-0.1343,1
0.2876,-0.1461,1
0.25175,-0.16515,1
0.24205,-0.15971,1
0.25567,-0.15517,1
0.24593,-0.15608,1
0.22885,-0.14519,1
0.22741,-0.14065,1
0.2214,-0.14338,1
0.21732,-0.14791,1
0.21756,-0.1461,1
0.21444,-0.16243,1
0.21512,-0.19056,1
0.19779,-0.19964,1
0.17631,-0.2078,1
0.14448,-0.21325,1
0.1025,-0.21416,1
0.07373,-0.20599,1
0.065152,-0.20508,1
0.06698,-0.21143,1
0.079272,-0.21416,1
0.088234,-0.21688,1
0.086076,-0.21416,1
0.088457,-0.20417,1
0.1019,-0.18421,1
0.10718,-0.18603,1
0.10663,-0.19964,1
0.13158,-0.20508,1
0.1457,-0.21597,1
0.13623,-0.22051,1
0.12421,-0.21234,1
0.11644,-0.20327,1
0.10372,-0.17967,1
0.085052,-0.15154,1
0.072532,-0.15699,1
0.06307,-0.16152,1
0.05483,-0.16697,1
0.049618,-0.18149,1
0.05554,-0.16969,1
0.059088,-0.16152,1
0.06139,-0.17514,1
0.062682,-0.16878,1
0.06198,-0.15608,1
0.067436,-0.1588,1
0.079782,-0.17151,1
0.084357,-0.18784,1
0.087068,-0.20871,1
0.09333,-0.22232,1
0.091097,-0.2196,1
0.079266,-0.22505,1
0.064419,-0.2314,1
0.057878,-0.2323,1
0.057359,-0.23049,1
0.046478,-0.21325,1
0.029378,-0.21143,1
0.019276,-0.21779,1
0.013245,-0.19328,0
0.00872,-0.17241,0
0.003523,-0.13521,0
0.001314,-0.12704,0
0.000816,-0.12523,0
0.000147,-0.095281,0
0.000018,-0.058076,0
0,-0.017241,0
0,-0.019964,0
0,0,0
0,0,0
0.00003,0,0
0,0,0
0.000259,-0.062613,0
0.000281,-0.084392,0
0,-0.022686,0
0.010029,-0.10526,0
0.020503,-0.22051,0
0.024417,-0.25318,0
0.01716,-0.22686,0
0.004104,-0.13884,0
0.005696,-0.14338,0
0.011643,-0.22868,0
0.01307,-0.25136,0
0.010704,-0.23684,0
0.008692,-0.21234,0
0.006143,-0.17695,0
0.002649,-0.11343,0
0.000378,-0.047187,0
0.001822,-0.078947,0
0.002091,-0.10889,0
0.000793,-0.079855,0
0.001923,-0.11797,0
0.009752,-0.1951,0
0.017616,-0.23593,0
0.024499,-0.24319,0
0.032327,-0.26225,0
0.041872,-0.28131,0
0.042088,-0.27495,0
0.03032,-0.26044,0
0.020302,-0.25318,0
0.015338,-0.24592,0
0.014262,-0.23775,0
0.01744,-0.24592,0
0.014992,-0.24955,0
0.009095,-0.2323,0
0.005649,-0.19328,0
0.004964,-0.17695,0
0.012559,-0.21869,0
0.020473,-0.25499,0
0.039647,-0.27768,0
0.069802,-0.28947,0
0.06743,-0.28947,0
0.031366,-0.26497,0
0.004227,-0.2078,0
0.001753,-0.20962,0
0.002186,-0.25771,0
0.004694,-0.22414,0
0.011415,-0.17241,0
0.011015,-0.15064,0
0.004427,-0.1343,0
0.00452,-0.14247,0
0.005087,-0.14791,0
0.005383,-0.14701,0
0.005441,-0.1343,0
0.005991,-0.12976,0
0.007637,-0.14065,0
0.007906,-0.1461,0
0.006932,-0.13793,0
0.006372,-0.1343,0
0.005527,-0.13884,0
0.004434,-0.14519,0
0.004539,-0.16788,0
0.004436,-0.17241,0
0.003126,-0.15789,0
0.002069,-0.14519,0
0.001339,-0.12795,0
0.000652,-0.10163,0
0.000307,-0.10073,0
0.000195,-0.064428,0
0.000158,-0.038113,0
0.000438,-0.064428,0
0.000503,-0.069873,0
0.000275,-0.063521,0
0.000328,-0.069873,0
0.000366,-0.07078,0
0.000329,-0.064428,0
0.000307,-0.057169,0
0.037354,-0.14065,0
0.080388,-0.26044,1
0.1208,-0.2804,1
0.15419,-0.27768,1
0.18572,-0.28221,1
0.2067,-0.28675,1
0.20851,-0.29129,1
0.20229,-0.29764,1
0.19752,-0.29764,1
0.1894,-0.29764,1
0.18315,-0.29855,1
0.18922,-0.28766,1
0.19623,-0.27768,1
0.20145,-0.28947,1
0.20663,-0.2931,1
0.20143,-0.28675,1
0.1974,-0.2922,1
0.20154,-0.29855,1
0.20214,-0.29673,1
0.19688,-0.2931,1
0.18376,-0.29401,1
0.18708,-0.29764,1
0.20443,-0.29946,1
0.20412,-0.2922,1
0.19846,-0.28494,1
0.20785,-0.28675,1
0.21273,-0.28857,1
0.21204,-0.29401,1
0.20933,-0.29946,1
0.1992,-0.28766,1
0.19496,-0.28403,1
0.20179,-0.29401,1
0.20569,-0.29129,1
0.20602,-0.28584,1
0.21277,-0.28494,1
0.21366,-0.28403,1
0.21161,-0.28403,1
0.21435,-0.27949,1
0.21332,-0.27768,1
0.20562,-0.28312,1
0.20508,-0.29129,1
0.21219,-0.29946,1
0.21192,-0.29764,1
0.21287,-0.29764,1
0.21636,-0.29946,1
0.21218,-0.30036,1
0.19834,-0.30036,1
0.18074,-0.30036,1
0.16324,-0.2677,1
0.12193,-0.20508,1
0.059642,-0.07804,1
0.017828,0,1
0.011728,-0.068966,0
0.009522,-0.10889,0
0.005948,-0.12704,0
0.004021,-0.16515,0
0.002043,-0.15517,0
0.000831,-0.17967,0
0.000645,-0.14791,0
0.004982,-0.03902,0
0.014607,0,0
0.046444,-0.028131,0
0.0749,-0.1216,0
0.066758,-0.10436,0
0.043265,-0.045372,0
0.036486,-0.014519,0
0.025979,-0.008167,0
0.028782,-0.072595,0
0.026248,-0.08167,0
0.021632,-0.03539,0
0.017793,-0.006352,0
0.012842,0,0
0.010047,0,0
0.006409,0,0
0.004102,0,0
0.001746,-0.053539,0
0.000295,-0.10889,0
0.000534,-0.11797,0
0.003702,-0.12886,0
0.038621,-0.22232,0
0.084462,-0.32305,1
0.12417,-0.35299,1
0.15864,-0.35027,1
0.1984,-0.34392,1
0.23467,-0.34574,1
0.25955,-0.35481,1
0.26838,-0.36207,1
0.25911,-0.3657,1
0.23978,-0.36207,1
0.22962,-0.36116,1
0.22088,-0.3657,1
0.21016,-0.35753,1
0.21403,-0.35209,1
0.20594,-0.36116,1
0.19779,-0.36298,1
0.19084,-0.35027,1
0.18293,-0.34301,1
0.18348,-0.34211,1
0.18539,-0.34211,1
0.1926,-0.34301,1
0.19264,-0.34301,1
0.19294,-0.34392,1
0.18332,-0.3412,1
0.18414,-0.33848,1
0.20169,-0.33212,1
0.22164,-0.33122,1
0.22762,-0.32849,1
0.22266,-0.33212,1
0.22487,-0.34301,1
0.22399,-0.34029,1
0.22488,-0.32668,1
0.22271,-0.33303,1
0.23158,-0.34301,1
0.23576,-0.33575,1
0.23471,-0.33485,1
0.23688,-0.32305,1
0.23116,-0.31034,1
0.23414,-0.3167,1
0.22743,-0.3167,1
0.22743,-0.32486,1
0.23096,-0.32123,1
0.22932,-0.31851,1
0.22805,-0.32759,1
0.21562,-0.33394,1
0.20479,-0.32123,1
0.23089,-0.2931,1
0.3097,-0.28947,1
0.36744,-0.29673,1
0.39444,-0.30581,1
0.41082,-0.31125,1
0.42282,-0.30218,1
0.44074,-0.29038,1
0.46149,-0.28584,1
0.47993,-0.28947,1
0.49426,-0.29038,1
0.49543,-0.2804,1
0.48216,-0.2686,1
0.48934,-0.25862,1
0.50389,-0.25408,1
0.50379,-0.24682,1
0.4981,-0.23503,1
0.49987,-0.23775,1
0.49728,-0.25227,1
0.48983,-0.25953,1
0.48397,-0.25862,1
0.48315,-0.26497,1
0.49294,-0.25681,1
0.49176,-0.25045,1
0.48873,-0.25771,1
0.48636,-0.25681,1
0.48372,-0.24682,1
0.47946,-0.22958,1
0.47053,-0.2196,1
0.4611,-0.22323,1
0.46228,-0.23593,1
0.46071,-0.2441,1
0.43011,-0.23412,1
0.3963,-0.2069,1
0.3782,-0.21779,1
0.37642,-0.25045,1
0.37272,-0.2559,1
0.34269,-0.24864,1
0.32563,-0.24319,1
0.33743,-0.24592,1
0.36939,-0.22142,1
0.40497,-0.1951,1
0.43019,-0.19873,1
0.43631,-0.2069,1
0.42142,-0.21869,1
0.39803,-0.2323,1
0.3758,-0.2686,1
0.35747,-0.31307,1
0.33858,-0.32668,1
0.32965,-0.33303,1
0.30927,-0.3412,1
0.29155,-0.34574,1
0.2798,-0.34574,1
0.27328,-0.34664,1
0.29767,-0.34574,1
0.30533,-0.34483,1
0.29632,-0.34574,1
0.28142,-0.34664,1
0.27311,-0.34574,1
0.2748,-0.34483,1
0.25971,-0.34574,1
0.24415,-0.34574,1
0.22994,-0.34483,1
0.21199,-0.34574,1
0.19214,-0.34574,1
0.17089,-0.34483,1
0.14503,-0.34574,1
0.12655,-0.34755,1
0.11563,-0.34755,1
0.10387,-0.34574,1
0.10869,-0.34574,1
0.10445,-0.34301,1
0.09843,-0.34211,1
0.091943,-0.33938,1
0.088223,-0.33394,1
0.096447,-0.33575,1
0.10715,-0.34301,1
0.11292,-0.34755,1
0.11333,-0.35299,1
0.12266,-0.35662,1
0.12035,-0.35027,1
0.10224,-0.34574,1
0.10208,-0.34392,1
0.1131,-0.34664,1
0.11126,-0.34936,1
0.10659,-0.34483,1
0.10535,-0.34392,1
0.10659,-0.34483,1
0.10792,-0.34392,1
0.097562,-0.34301,1
0.095596,-0.34211,1
0.10712,-0.34211,1
0.11588,-0.33666,1
0.12807,-0.32849,1
0.13153,-0.32759,1
0.12726,-0.3294,1
0.14731,-0.33031,1
0.18842,-0.33938,1
0.2162,-0.35027,1
0.21006,-0.35209,1
0.163,-0.35753,1
0.086219,-0.35844,1
0.012089,-0.34936,0
0.008586,-0.33666,0
0.004231,-0.33485,0
0.003024,-0.3167,0
0.002283,-0.29038,0
0.001552,-0.23775,0
0.000876,-0.19601,0
0.000977,-0.21869,0
0.001347,-0.21688,0
0.002266,-0.20054,0
0.004352,-0.19238,0
0.005826,-0.17332,0
0.007406,-0.2078,0
0.009652,-0.25408,0
0.011456,-0.26407,0
0.011704,-0.25862,0
0.009831,-0.22051,0
0.008275,-0.19601,0
0.007559,-0.20236,0
0.005746,-0.19691,0
0.00446,-0.20327,0
0.003551,-0.21143,0
0.002541,-0.21869,0
0.002029,-0.2314,0
0.001056,-0.2069,0
0.000551,-0.19419,0
0.000069,-0.16062,0
0,-0.12432,0
0.000238,-0.15608,0
0.001241,-0.22414,0
0.022934,-0.30399,0
0.045227,-0.34936,1
0.042873,-0.34846,1
0.031326,-0.34392,1
0.067337,-0.34483,1
0.11078,-0.35027,1
0.13828,-0.35209,1
0.15305,-0.35299,1
0.17427,-0.3539,1
0.20332,-0.35299,1
0.21366,-0.35209,1
0.20973,-0.35209,1
0.19867,-0.35209,1
0.18337,-0.35299,1
0.17892,-0.35299,1
0.17692,-0.35209,1
0.17781,-0.35209,1
0.18991,-0.35209,1
0.1986,-0.35209,1
0.19289,-0.35118,1
0.19442,-0.35299,1
0.19444,-0.36116,1
0.19219,-0.36661,1
0.19689,-0.36661,1
0.19533,-0.36751,1
0.20457,-0.36751,1
0.20774,-0.36661,1
0.20065,-0.36661,1
0.19535,-0.36661,1
0.19286,-0.36661,1
0.19642,-0.36661,1
0.19662,-0.36751,1
0.18602,-0.36842,1
0.18072,-0.36661,1
0.18794,-0.3657,1
0.18005,-0.3657,1
0.1699,-0.3657,1
0.17033,-0.36388,1
0.17464,-0.36116,1
0.1773,-0.35481,1
0.16915,-0.34846,1
0.15579,-0.33122,1
0.1541,-0.31307,1
0.12716,-0.31397,1
0.064177,-0.25771,1
0.056259,-0.25136,1
0.085762,-0.33122,1
0.080801,-0.36751,1
0.070371,-0.37296,1
0.082341,-0.37296,1
0.062473,-0.37296,1
0.012677,-0.27677,1
0.002764,-0.1216,1
0.014398,-0.10254,0
0.016678,-0.13158,0
0.01058,-0.098004,0
0.008052,-0.092559,0
0.007172,-0.12613,0
0.007666,-0.10708,0
0.009649,-0.077132,0
0.009545,-0.058984,0
0.010931,-0.058076,0
0.010239,-0.049002,0
0.00676,0,0
0.006612,0,0
0.004661,-0.03902,0
0.002238,-0.089837,0
0.000335,-0.067151,0
0.000281,0,0
0.002037,0,0
0.009821,-0.033575,0
0.051743,-0.17967,0
0.11031,-0.31125,1
0.17103,-0.31125,1
0.20267,-0.30672,1
0.21638,-0.3049,1
0.23771,-0.30672,1
0.24395,-0.31488,1
0.23957,-0.31942,1
0.23278,-0.32033,1
0.22034,-0.32123,1
0.20801,-0.32033,1
0.1995,-0.32123,1
0.19072,-0.32214,1
0.17645,-0.32214,1
0.17239,-0.32123,1
0.18269,-0.32123,1
0.19133,-0.32123,1
0.18762,-0.31579,1
0.19209,-0.30944,1
0.21035,-0.30672,1
0.2161,-0.30581,1
0.2075,-0.31397,1
0.20337,-0.3176,1
0.2092,-0.31034,1
0.2029,-0.30853,1
0.18461,-0.31579,1
0.18542,-0.32033,1
0.19644,-0.32033,1
0.19774,-0.32214,1
0.19744,-0.32214,1
0.19956,-0.32214,1
0.1972,-0.32214,1
0.19156,-0.32305,1
0.18517,-0.32305,1
0.18338,-0.32305,1
0.18723,-0.32033,1
0.19252,-0.32033,1
0.19494,-0.32214,1
0.1937,-0.32214,1
0.18944,-0.32214,1
0.18261,-0.32214,1
0.1853,-0.32214,1
0.19429,-0.32214,1
0.19422,-0.32214,1
0.18884,-0.32214,1
0.18274,-0.32214,1
0.1787,-0.32305,1
0.17448,-0.32305,1
0.16969,-0.32214,1
0.1643,-0.32305,1
0.14859,-0.32396,1
0.1181,-0.30036,1
0.069755,-0.27314,1
0.016226,-0.25045,0
0.007783,-0.27314,0
0.011098,-0.30309,0
0.01042,-0.30127,0
0.017909,-0.25862,0
0.01969,-0.19601,0
0.01375,-0.19873,0
0.01507,-0.18966,0
0.016165,-0.1706,0
0.015017,-0.14247,0
0.012941,-0.10254,0
0.01338,-0.061706,0
0.015862,-0.040835,0
0.018325,-0.030853,0
0.017138,0,0
0.013909,0,0
0.012013,0,0
0.008922,-0.012704,0
0.005068,-0.071688,0
0.002039,-0.15426,0
0.000216,-0.18149,0
0.000165,-0.13793,0
0.021937,-0.20417,0
0.057334,-0.31034,0
0.083529,-0.32849,1
0.12588,-0.33031,1
0.16783,-0.3294,1
0.19518,-0.32668,1
0.22198,-0.33303,1
0.24164,-0.3412,1
0.23499,-0.34392,1
0.21462,-0.34483,1
0.20089,-0.34574,1
0.19148,-0.34574,1
0.18991,-0.34483,1
0.18841,-0.34574,1
0.19824,-0.34574,1
0.21055,-0.34483,1
0.21304,-0.34483,1
0.21957,-0.34392,1
0.21842,-0.34483,1
0.21217,-0.34483,1
0.21765,-0.34483,1
0.22014,-0.34574,1
0.21939,-0.34574,1
0.2239,-0.34574,1
0.21985,-0.34483,1
0.21006,-0.34574,1
0.21165,-0.34664,1
0.21706,-0.34574,1
0.21099,-0.34574,1
0.20443,-0.34574,1
0.20394,-0.34664,1
0.20315,-0.34574,1
0.20309,-0.34392,1
0.20183,-0.34483,1
0.20124,-0.34483,1
0.1945,-0.34483,1
0.18374,-0.33848,1
0.17251,-0.31307,1
0.16297,-0.31851,1
0.17401,-0.32577,1
0.15299,-0.25953,1
0.097947,-0.21416,1
0.068042,-0.22595,1
0.07465,-0.26588,1
0.066242,-0.28766,1
0.013611,-0.25408,0
0.011267,-0.28494,0
0.01013,-0.32305,0
0.005201,-0.26588,0
0.002119,-0.13339,0
0.010459,-0.095281,0
0.019727,-0.14882,0
0.017659,-0.11071,0
0.007169,-0.073503,0
0.005591,-0.085299,0
0.006265,-0.091652,0
0.009828,-0.11706,0
0.010103,-0.13521,0
0.0072,-0.12976,0
0.007124,-0.11978,0
0.007052,-0.10708,0
0.006263,-0.11706,0
0.00527,-0.1225,0
0.003775,-0.11162,0
0.002011,-0.13158,0
0.00078,-0.12795,0
0.000003,-0.10436,0
0.000092,-0.090744,0
0.001869,-0.034483,0
0.02167,-0.059891,0
0.06926,-0.22686,1
0.13047,-0.33394,1
0.18622,-0.33122,1
0.21125,-0.33122,1
0.23394,-0.33848,1
0.26112,-0.34392,1
0.25538,-0.34301,1
0.24426,-0.34301,1
0.23819,-0.34574,1
0.21736,-0.34392,1
0.20469,-0.34392,1
0.19612,-0.34664,1
0.19043,-0.34664,1
0.19494,-0.34664,1
0.21052,-0.34483,1
0.20135,-0.3412,1
0.17536,-0.34211,1
0.1713,-0.34574,1
0.16653,-0.34483,1
0.16912,-0.34392,1
0.17429,-0.33303,1
0.18088,-0.33485,1
0.18591,-0.34574,1
0.18288,-0.34483,1
0.17597,-0.34574,1
0.15735,-0.33485,1
0.13122,-0.31125,1
0.11694,-0.2922,1
0.098726,-0.28675,1
0.069644,-0.29946,1
0.053176,-0.29855,1
0.051551,-0.29673,1
0.042317,-0.32123,0
0.020696,-0.32396,0
0.009362,-0.29129,0
0.002253,-0.27405,0
0.001163,-0.24955,0
0.001213,-0.12886,0
0.003333,0,0
0.009541,0,0
0.012192,-0.07804,0
0.01587,-0.092559,0
0.015751,-0.099819,0
0.009514,-0.1098,0
0.00713,-0.093466,0
0.007045,-0.082577,0
0.007108,-0.079855,0
0.007389,-0.10163,0
0.008344,-0.13339,0
0.006845,-0.11252,0
0.004022,-0.10799,0
0.003534,-0.11615,0
0.002632,-0.13067,0
0.001193,-0.14973,0
0.000174,-0.12976,0
0.000035,-0.12523,0
0.000216,-0.16152,0
0.011921,-0.27405,0
0.011868,-0.37024,0
0,0,0
0,-0.002722,0
0,0,0
0.000139,0,0
0.000702,-0.010889,0
0.008548,-0.087114,0
0.015095,-0.17877,0
0.023418,-0.20145,0
0.031136,-0.19419,0
0.044567,-0.19691,0
0.07219,-0.20417,0
0.11716,-0.2078,1
0.15469,-0.20508,1
0.16329,-0.20508,1
0.15844,-0.2069,1
0.15463,-0.2069,1
0.15072,-0.2078,1
0.14648,-0.20871,1
0.13717,-0.20962,1
0.12745,-0.20962,1
0.12417,-0.20962,1
0.12264,-0.20962,1
0.11686,-0.20962,1
0.11351,-0.21053,1
0.11202,-0.2078,1
0.11383,-0.2078,1
0.12369,-0.20962,1
0.13294,-0.20962,1
0.13303,-0.21053,1
0.1337,-0.20962,1
0.14265,-0.20962,1
0.14884,-0.20962,1
0.15121,-0.20962,1
0.14906,-0.21053,1
0.14665,-0.21053,1
0.14396,-0.21053,1
0.12931,-0.20871,1
0.11593,-0.20327,1
0.11133,-0.19328,1
0.10879,-0.19056,1
0.10134,-0.19691,1
0.090724,-0.19964,1
0.085762,-0.19601,1
0.087057,-0.19691,1
0.090832,-0.20236,1
0.086863,-0.20236,1
0.085239,-0.20145,1
0.080104,-0.20054,1
0.068896,-0.19873,1
0.061919,-0.20054,1
0.053221,-0.19691,1
0.041709,-0.18966,1
0.036506,-0.18875,1
0.04462,-0.19328,1
0.05566,-0.19873,1
0.055026,-0.19873,1
0.045426,-0.19419,1
0.03666,-0.18603,1
0.028568,-0.17695,1
0.023526,-0.18058,1
0.023202,-0.18603,1
0.023053,-0.1833,1
0.016741,-0.17695,1
0.014898,-0.17514,1
0.022417,-0.18693,1
0.027924,-0.19601,1
0.033738,-0.19782,1
0.038477,-0.20054,1
0.039003,-0.20054,1
0.040287,-0.19328,1
0.043732,-0.19056,1
0.047996,-0.19056,1
0.050997,-0.19147,1
0.051428,-0.1951,1
0.055021,-0.19691,1
0.056273,-0.19601,1
0.055958,-0.19056,1
0.05828,-0.19056,1
0.053922,-0.19238,1
0.052845,-0.18512,1
0.058134,-0.18149,1
0.059632,-0.18512,1
0.061492,-0.18875,1
0.062577,-0.18512,1
0.062492,-0.17604,1
0.06464,-0.17151,1
0.070388,-0.17604,1
0.074072,-0.17241,1
0.074012,-0.16243,1
0.076366,-0.1706,1
0.079167,-0.17967,1
0.077961,-0.1833,1
0.073809,-0.18693,1
0.073183,-0.1833,1
0.074686,-0.18421,1
0.073537,-0.18784,1
0.071748,-0.1833,1
0.066721,-0.18149,1
0.061601,-0.18149,1
0.064573,-0.17695,1
0.066905,-0.17332,1
0.063195,-0.17967,1
0.059568,-0.19601,1
0.056861,-0.20236,1
0.053181,-0.19691,1
0.054461,-0.20236,1
0.059358,-0.2078,1
0.063047,-0.2069,1
0.066441,-0.20599,1
0.071783,-0.19691,1
0.080643,-0.18966,1
0.091535,-0.1833,1
0.10113,-0.16697,1
0.10955,-0.16334,1
0.11468,-0.16425,1
0.11911,-0.16425,1
0.12513,-0.17967,1
0.12986,-0.1833,1
0.14692,-0.16152,1
0.17072,-0.14791,1
0.23326,-0.14338,1
0.30463,-0.14428,1
0.35253,-0.14428,1
0.35961,-0.13339,1
0.35903,-0.13339,1
0.34557,-0.13975,1
0.31471,-0.1343,1
0.3423,-0.12432,1
0.35618,-0.12886,1
0.36755,-0.12704,1
0.40429,-0.1225,1
0.41798,-0.12795,1
0.42403,-0.13975,1
0.41353,-0.14519,1
0.39199,-0.13612,1
0.38591,-0.13702,1
0.39183,-0.13702,1
0.3961,-0.12795,1
0.40566,-0.13521,1
0.41121,-0.13975,1
0.40709,-0.13975,1
0.39749,-0.14247,1
0.38344,-0.14519,1
0.37357,-0.14882,1
0.37335,-0.14428,1
0.37784,-0.1461,1
0.37169,-0.14338,1
0.35937,-0.13339,1
0.35665,-0.12704,1
0.36045,-0.12341,1
0.36028,-0.12341,1
0.34464,-0.12069,1
0.32048,-0.12523,1
0.3162,-0.1216,1
0.31848,-0.11706,1
0.32109,-0.12432,1
0.34047,-0.13067,1
0.3371,-0.13793,1
0.32303,-0.14065,1
0.32723,-0.13702,1
0.31745,-0.13793,1
0.3122,-0.13793,1
0.29112,-0.1461,1
0.27618,-0.15154,1
0.26594,-0.14973,1
0.24048,-0.14247,1
0.22665,-0.13702,1
0.21131,-0.13249,1
0.20066,-0.12432,1
0.19177,-0.11978,1
0.18614,-0.12613,1
0.18498,-0.13339,1
0.1865,-0.13067,1
0.1767,-0.13158,1
0.16222,-0.13975,1
0.16272,-0.14156,1
0.15777,-0.14065,1
0.14584,-0.14519,1
0.15181,-0.15336,1
0.15965,-0.15699,1
0.15417,-0.15517,1
0.15618,-0.15971,1
0.15606,-0.16334,1
0.14385,-0.16062,1
0.14546,-0.15064,1
0.14411,-0.1461,1
0.13112,-0.13884,1
0.13254,-0.13612,1
0.13111,-0.14247,1
0.12103,-0.14065,1
0.10958,-0.13702,1
0.095574,-0.14065,1
0.087515,-0.13702,1
0.080936,-0.13339,1
0.074613,-0.13612,1
0.068646,-0.13884,1
0.062408,-0.14156,1
0.058851,-0.14156,1
0.058238,-0.14247,1
0.058183,-0.14701,1
0.057178,-0.15154,1
0.055643,-0.15426,1
0.055297,-0.15699,1
0.057083,-0.16515,1
0.059853,-0.17423,1
0.061924,-0.17967,1
0.062932,-0.1833,1
0.06263,-0.18603,1
0.061439,-0.19147,1
0.061275,-0.19328,1
0.061843,-0.19147,1
0.062818,-0.19238,1
0.064075,-0.18784,1
0.061416,-0.18603,1
0.058109,-0.18966,1
0.05796,-0.18966,1
0.057242,-0.1951,1
0.056629,-0.19691,1
0.054445,-0.1951,1
0.049466,-0.19601,1
0.045571,-0.19601,1
0.043902,-0.19601,1
0.042721,-0.19691,1
0.042411,-0.19601,1
0.041236,-0.19601,1
0.03942,-0.19782,1
0.036276,-0.19873,1
0.031559,-0.19601,1
0.030512,-0.19601,1
0.032784,-0.1951,1
0.032754,-0.18784,1
0.030305,-0.18512,1
0.02966,-0.18784,1
0.030782,-0.18875,1
0.031771,-0.18693,1
0.031675,-0.18512,1
0.031623,-0.18421,1
0.031424,-0.1833,1
0.032001,-0.18421,1
0.033928,-0.18784,1
0.033837,-0.18966,1
0.032568,-0.18784,1
0.03367,-0.18512,1
0.035577,-0.17877,1
0.030961,-0.10617,1
0.026043,-0.075318,1
0.025015,-0.077132,1
0.022505,-0.077132,1
0.01904,-0.075318,1
0.019322,-0.076225,1
0.019795,-0.07804,1
0.01791,-0.077132,1
0.017668,-0.077132,1
0.018821,-0.078947,1
0.018871,-0.077132,1
0.01997,-0.076225,1
0.023673,-0.076225,1
0.031028,-0.078947,1
0.042141,-0.084392,1
0.030105,-0.086207,1
0,-0.07441,0
0,-0.068058,0
0,-0.066243,0
0,-0.046279,0
0.001362,0,0
0.00593,0,0
0.009064,-0.00363,0
0.008643,0,0
0.006989,0,0
0.006441,-0.001815,0
0.005871,0,0
0.00437,-0.006352,0
0.002772,-0.026316,0
0.001663,-0.032668,0
0.000506,-0.024501,0
0,-0.012704,0
0,-0.03176,0
0.000049,-0.056261,0
0,-0.061706,0
0,-0.048094,0
0,-0.044465,0
0,-0.041742,0
0,-0.033575,0
0,-0.025408,0
0,-0.019056,0
0.000056,-0.019056,0
0.000103,-0.029038,0
0.000064,-0.020871,0
0.000022,0,0
0.003336,-0.000907,0
0.022954,-0.10708,0
0.045921,-0.19328,0
0.063951,-0.1951,1
0.071323,-0.19328,1
0.07733,-0.19147,1
0.089112,-0.19147,1
0.098781,-0.18875,1
0.10363,-0.1833,1
0.1056,-0.17786,1
0.1088,-0.17423,1
0.11314,-0.17423,1
0.11426,-0.17604,1
0.11115,-0.17786,1
0.11004,-0.17967,1
0.11335,-0.17514,1
0.11474,-0.16697,1
0.11426,-0.16878,1
0.10695,-0.16878,1
0.10237,-0.16878,1
0.10128,-0.17241,1
0.10188,-0.16969,1
0.10418,-0.17514,1
0.095975,-0.18149,1
0.096028,-0.17423,1
0.10831,-0.15608,1
0.14412,-0.14065,1
0.19733,-0.1343,1
0.22128,-0.13702,1
0.23212,-0.13521,1
0.27423,-0.12886,1
0.29143,-0.13158,1
0.29412,-0.13067,1
0.32151,-0.12704,1
0.32102,-0.12432,1
0.31033,-0.1216,1
0.28805,-0.12432,1
0.25815,-0.12795,1
0.27577,-0.1225,1
0.31158,-0.11434,1
0.31474,-0.11434,1
0.31093,-0.11252,1
0.3182,-0.1098,1
0.31561,-0.099819,1
0.36402,-0.093466,1
0.39771,-0.10708,1
0.36946,-0.10708,1
0.36218,-0.098911,1
0.37702,-0.10799,1
0.39018,-0.11343,1
0.40142,-0.10436,1
0.40179,-0.10254,1
0.43584,-0.10526,1
0.46241,-0.11706,1
0.443,-0.12704,1
0.42311,-0.12523,1
0.36742,-0.1216,1
0.3441,-0.1225,1
0.4003,-0.13612,1
0.4062,-0.12704,1
0.37891,-0.12523,1
0.34685,-0.12886,1
0.3236,-0.11343,1
