@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.22182,0.1636,0.041742,0.045372,0.21047,0.16379,5,12,1
0.23379,0.17557,0.029038,0.058076,0.1135,0.066819,5,12,1
0.24957,0.19135,0.019964,0.067151,0.14189,0.095208,1,16,1
0.20686,0.14864,0.029946,0.057169,0.09136,0.044678,6,11,1
0.17777,0.11956,0.03176,0.055354,0.1475,0.10082,5,12,1
0.21337,0.15516,0.026316,0.060799,0.34301,0.29633,3,14,1
0.21095,0.15273,0.028131,0.058984,0.22891,0.18223,3,14,1
0.21216,0.15394,0.055354,0.03176,0.3125,0.26582,8,9,1
0.22761,0.1694,0.075318,0.011797,0.34397,0.29729,10,7,1
0.22586,0.16764,0.049002,0.038113,0.49771,0.45103,3,14,1
0.22126,0.16304,0.043557,0.043557,0.62844,0.58176,2,15,1
0.21018,0.15196,0.043557,0.043557,0.85266,0.80597,1,16,1
0.18751,0.1293,0.032668,0.054446,0.85817,0.81149,1,16,1
0.12706,0.068843,0.046279,0.040835,0.47974,0.43306,6,11,1
0.09912,0.040902,0.062613,0.024501,0.18673,0.14005,9,8,1
0.10979,0.051571,0.04265,0.044465,0.25973,0.21305,6,11,1
0.1136,0.055379,0.024501,0.062613,0.16867,0.12199,4,13,1
0.099355,0.041137,0.043557,0.043557,0.16793,0.12125,6,11,1
0.080206,0.021989,0.048094,0.03902,0.32632,0.27964,3,14,0
0.068927,0.01071,0.041742,0.045372,0.24895,0.20227,6,11,0
0.058401,0.00018353,0.045372,0.041742,0.088521,0.04184,7,10,0
0.057256,0,0.045372,0.041742,0.30397,0.25729,6,11,0
0.059673,0.0024166,0.040835,0.046279,0.25726,0.21058,3,14,0
0.056333,0,0.029038,0.058076,0.28844,0.24176,2,15,0
0.049991,0,0.025408,0.061706,0.11426,0.067577,2,15,0
0.045485,0,0.034483,0.052632,0.19686,0.15018,4,13,0
0.049019,0.0035338,0.038113,0.049002,0.19457,0.14789,4,13,0
0.04193,0,0.045372,0.041742,0.29062,0.24394,4,13,0
0.031241,0,0.048094,0.03902,0.16631,0.11962,6,11,0
0.035206,0.0039653,0.045372,0.041742,0.12038,0.073696,6,11,0
0.035214,0.0039728,0.044465,0.04265,0.36809,0.3214,2,15,0
0.033634,0.0023937,0.049002,0.038113,0.24393,0.19725,3,14,0
0.034515,0.0032743,0.050817,0.036298,0.26336,0.21668,5,12,0
0.035657,0.0044165,0.043557,0.043557,0.12123,0.074544,6,11,0
0.036783,0.0055423,0.045372,0.041742,0.23442,0.18774,7,10,0
0.032765,0.0015244,0.056261,0.030853,0.12837,0.081689,6,11,0
0.032147,0.00090627,0.062613,0.024501,0.15527,0.10859,8,9,0
0.041886,0.010645,0.051724,0.03539,0.21022,0.16354,7,10,0
0.043972,0.012731,0.04265,0.044465,0.11802,0.071343,5,12,0
0.042806,0.011565,0.04265,0.044465,0.16779,0.12111,7,10,0
0.040228,0.0089868,0.056261,0.030853,0.34642,0.29974,3,14,0
0.042038,0.010797,0.053539,0.033575,0.14888,0.1022,4,13,0
0.044189,0.012948,0.04265,0.044465,0.31924,0.27256,5,12,0
0.037889,0.0066487,0.053539,0.033575,0.24592,0.19924,6,11,0
0.035848,0.0046077,0.057169,0.029946,0.2154,0.16872,8,9,0
0.039498,0.0082575,0.051724,0.03539,0.2115,0.16482,8,9,0
0.048556,0.017315,0.045372,0.041742,0.44029,0.39361,2,15,0
0.053635,0.022394,0.043557,0.043557,0.69489,0.64821,1,16,0
0.053152,0.021912,0.041742,0.045372,0.20132,0.15464,3,14,0
0.057834,0.026593,0.055354,0.03176,0.22228,0.1756,3,14,0
0.066235,0.034994,0.059891,0.027223,0.35162,0.30494,2,15,0
0.073108,0.041868,0.058076,0.029038,0.37484,0.32816,4,13,0
0.078676,0.047435,0.059891,0.027223,0.72358,0.67689,3,14,0
0.0797,0.04846,0.054446,0.032668,0.81059,0.7639,3,14,0
0.068939,0.037698,0.060799,0.026316,0.66581,0.61913,4,13,0
0.055375,0.024134,0.066243,0.020871,0.42451,0.37783,3,14,0
0.052599,0.021358,0.057169,0.029946,0.36377,0.31709,4,13,0
0.053327,0.022087,0.068058,0.019056,0.31219,0.26551,7,10,0
0.063728,0.032487,0.068966,0.018149,0.55823,0.51155,3,14,0
0.074438,0.043197,0.053539,0.033575,0.47329,0.42661,4,13,0
0.07959,0.04835,0.053539,0.033575,0.76059,0.71391,3,14,0
0.082199,0.050958,0.051724,0.03539,0.74872,0.70204,3,14,0
0.084253,0.053012,0.049909,0.037205,0.62582,0.57914,3,14,0
0.084656,0.053415,0.048094,0.03902,0.25147,0.20479,3,14,0
0.092453,0.061213,0.053539,0.033575,0.21332,0.16664,3,14,0
0.10139,0.07015,0.053539,0.033575,0.27638,0.2297,3,14,0
0.099295,0.068055,0.043557,0.043557,0.36575,0.31907,3,14,0
0.098566,0.067325,0.04265,0.044465,0.68569,0.639,3,14,0
0.099242,0.068001,0.040835,0.046279,0.93402,0.88734,3,14,0
0.097868,0.066627,0.038113,0.049002,0.73606,0.68938,3,14,0
0.10087,0.069634,0.044465,0.04265,0.54108,0.49439,3,14,0
0.0999,0.068659,0.046279,0.040835,0.63123,0.58455,3,14,0
0.10291,0.071673,0.047187,0.039927,0.75631,0.70963,3,14,0
0.10034,0.0691,0.049909,0.037205,0.20713,0.16045,5,12,0
0.091845,0.060604,0.044465,0.04265,0.23009,0.18341,6,11,0
0.090582,0.059342,0.043557,0.043557,0.37421,0.32753,3,14,0
0.086992,0.055751,0.048094,0.03902,0.27786,0.23118,7,10,0
0.1033,0.072064,0.038113,0.049002,0.34135,0.29467,5,12,0
0.13051,0.099267,0.029038,0.058076,0.80324,0.75656,2,15,0
0.1372,0.10596,0.029038,0.058076,0.8767,0.83001,2,15,0
0.16909,0.13785,0.024501,0.062613,0.80513,0.75845,2,15,0
0.23268,0.20144,0.025408,0.061706,1.0121,0.96541,2,15,0
0.27742,0.24618,0.027223,0.059891,1.2055,1.1588,2,15,0
0.23682,0.20558,0.03176,0.055354,0.98016,0.93348,2,15,0
0.15217,0.12093,0.036298,0.050817,0.32927,0.28259,4,13,0
0.1344,0.10316,0.03539,0.051724,0.29734,0.25066,3,14,0
0.1146,0.083361,0.03902,0.048094,0.68704,0.64036,3,14,0
0.10952,0.078281,0.036298,0.050817,0.39191,0.34523,3,14,0
0.11595,0.084711,0.033575,0.053539,0.32658,0.2799,3,14,0
0.094311,0.06307,0.040835,0.046279,0.39334,0.34666,3,14,0
0.082456,0.051216,0.043557,0.043557,0.60005,0.55337,2,15,0
0.10455,0.07331,0.038113,0.049002,0.46,0.41331,3,14,0
0.13197,0.10073,0.03902,0.048094,0.5589,0.51222,2,15,0
0.13751,0.10627,0.03539,0.051724,1.0907,1.044,2,15,0
0.12066,0.089418,0.03176,0.055354,0.90459,0.85791,2,15,0
0.097386,0.066145,0.046279,0.040835,0.28392,0.23724,3,14,0
0.099794,0.068553,0.044465,0.04265,0.5997,0.55302,3,14,0
0.10776,0.076516,0.036298,0.050817,0.5115,0.46482,3,14,0
0.10911,0.077869,0.045372,0.041742,0.40293,0.35625,3,14,0
0.11356,0.082318,0.049909,0.037205,0.30386,0.25717,4,13,0
0.12235,0.091105,0.047187,0.039927,0.64856,0.60187,5,12,0
0.13213,0.10089,0.051724,0.03539,0.70045,0.65377,4,13,0
0.11324,0.082004,0.059891,0.027223,0.52856,0.48188,5,12,0
0.10802,0.076783,0.056261,0.030853,0.75779,0.71111,5,12,0
0.12806,0.096824,0.046279,0.040835,0.5685,0.52182,4,13,0
0.12944,0.0982,0.04265,0.044465,0.80067,0.75399,3,14,0
0.10818,0.076942,0.050817,0.036298,0.63164,0.58496,3,14,0
0.089572,0.058331,0.054446,0.032668,0.4146,0.36792,3,14,0
0.084183,0.052942,0.061706,0.025408,0.18126,0.13457,5,12,0
0.075823,0.044583,0.068058,0.019056,0.14984,0.10316,5,12,0
0.06697,0.035729,0.069873,0.017241,0.17998,0.1333,8,9,0
0.066938,0.035697,0.075318,0.011797,0.32731,0.28063,3,14,0
0.085588,0.054347,0.052632,0.034483,0.37026,0.32358,4,13,0
0.098476,0.067236,0.032668,0.054446,0.59818,0.5515,3,14,0
0.094824,0.063584,0.03902,0.048094,0.4239,0.37722,2,15,0
0.097548,0.066307,0.049909,0.037205,0.24137,0.19469,6,11,0
0.096462,0.065221,0.065336,0.021779,0.25,0.20332,9,8,0
0.090251,0.05901,0.062613,0.024501,0.34291,0.29623,6,11,0
0.094669,0.063428,0.054446,0.032668,0.35561,0.30893,5,12,0
0.083195,0.051954,0.057169,0.029946,0.19729,0.15061,9,8,0
0.069661,0.03842,0.049909,0.037205,0.099983,0.053301,6,11,0
0.074778,0.043537,0.043557,0.043557,0.42309,0.37641,3,14,0
0.085428,0.054188,0.032668,0.054446,0.67941,0.63273,1,16,0
0.079871,0.04863,0.029946,0.057169,0.5586,0.51192,1,16,0
0.060619,0.029378,0.03539,0.051724,0.3355,0.28882,2,15,0
0.052386,0.021145,0.048094,0.03902,0.28282,0.23614,5,12,0
0.050722,0.019481,0.058076,0.029038,0.3087,0.26202,7,10,0
0.053574,0.022333,0.058984,0.028131,0.30343,0.25675,6,11,0
0.045216,0.013975,0.075318,0.011797,0.33019,0.28351,7,10,0
0.039792,0.0085512,0.073503,0.013612,0.23066,0.18398,9,8,0
0.043271,0.01203,0.059891,0.027223,0.1325,0.085817,7,10,0
0.040727,0.0094859,0.063521,0.023593,0.36367,0.31699,6,11,0
0.045453,0.014212,0.058984,0.028131,0.1273,0.080618,9,8,0
0.052779,0.021538,0.047187,0.039927,0.1447,0.098021,5,12,0
0.057435,0.026194,0.04265,0.044465,0.40095,0.35427,4,13,0
0.078073,0.046833,0.043557,0.043557,0.87358,0.8269,4,13,0
0.082507,0.051266,0.043557,0.043557,0.77094,0.72426,4,13,0
0.068947,0.037706,0.041742,0.045372,0.39177,0.34509,4,13,0
0.072329,0.041088,0.039927,0.047187,0.53642,0.48974,2,15,0
0.072104,0.040864,0.039927,0.047187,0.47842,0.43174,2,15,0
0.061429,0.030188,0.044465,0.04265,0.40645,0.35977,3,14,0
0.070445,0.039204,0.045372,0.041742,0.11712,0.070438,3,14,0
0.066926,0.035685,0.049909,0.037205,0.10254,0.055854,4,13,0
0.048762,0.017521,0.063521,0.023593,0.44089,0.39421,4,13,0
0.044945,0.013704,0.061706,0.025408,0.3658,0.31912,6,11,0
0.044651,0.01341,0.062613,0.024501,0.33081,0.28413,5,12,0
0.043907,0.012667,0.061706,0.025408,0.21208,0.1654,4,13,0
0.036891,0.0056499,0.058984,0.028131,0.36032,0.31363,6,11,0
0.049703,0.018462,0.050817,0.036298,0.48024,0.43356,3,14,0
0.067331,0.03609,0.03539,0.051724,0.45505,0.40837,5,12,0
0.078703,0.047463,0.038113,0.049002,0.13037,0.083689,5,12,0
0.070319,0.039079,0.050817,0.036298,0.26226,0.21557,4,13,0
0.058248,0.027007,0.049909,0.037205,0.2859,0.23922,4,13,0
0.058,0.026759,0.046279,0.040835,0.21702,0.17033,5,12,0
0.051141,0.019901,0.046279,0.040835,0.31703,0.27035,7,10,0
0.054913,0.023672,0.049002,0.038113,0.24473,0.19805,6,11,0
0.061482,0.030241,0.051724,0.03539,0.20501,0.15833,6,11,0
0.058349,0.027108,0.044465,0.04265,0.17173,0.12505,6,11,0
0.055221,0.02398,0.057169,0.029946,0.25058,0.2039,7,10,0
0.05378,0.022539,0.068966,0.018149,0.26488,0.2182,7,10,0
0.054297,0.023056,0.069873,0.017241,0.3384,0.29172,5,12,0
0.057181,0.02594,0.064428,0.022686,0.17854,0.13186,8,9,0
0.057884,0.026643,0.060799,0.026316,0.36212,0.31544,7,10,0
0.057996,0.026755,0.062613,0.016334,0.43307,0.38639,7,10,0
0.048651,0.01741,0.08167,0,0.37312,0.32644,5,12,0
0.047675,0.016435,0.07441,0.0072595,0.27027,0.22359,6,11,0
0.048651,0.01741,0.062613,0.019056,0.3269,0.28022,7,10,0
0.046526,0.015286,0.071688,0.0099819,0.40825,0.36157,8,9,0
0.059625,0.028384,0.068058,0.013612,0.48575,0.43907,8,9,0
0.067263,0.036022,0.07078,0.010889,0.38864,0.34196,8,9,0
0.060619,0.029378,0.073503,0.008167,0.55688,0.5102,4,13,0
0.066268,0.035027,0.057169,0.024501,0.45832,0.41164,5,12,0
0.081317,0.050077,0.046279,0.03539,0.51062,0.46394,3,14,0
0.097906,0.066665,0.046279,0.03539,0.77042,0.72374,2,15,0
0.10917,0.077933,0.029946,0.051724,1.1432,1.0965,2,15,0
0.10107,0.069832,0.028131,0.053539,1.0147,0.96797,2,15,0
0.089814,0.058574,0.045372,0.036298,0.55421,0.50752,4,13,0
0.10183,0.07059,0.050817,0.030853,0.77227,0.72559,2,15,0
0.10472,0.07348,0.048094,0.033575,0.84314,0.79646,2,15,0
0.090797,0.059556,0.062613,0.019056,0.67201,0.62533,4,13,0
0.077032,0.045792,0.068966,0.012704,0.6964,0.64972,4,13,0
0.060013,0.028772,0.063521,0.018149,0.49322,0.44654,7,10,0
0.05168,0.020439,0.055354,0.026316,0.4464,0.39972,5,12,0
0.04841,0.017169,0.048094,0.033575,0.56225,0.51557,3,14,0
0.058925,0.027685,0.040835,0.040835,0.3956,0.34892,3,14,0
0.071239,0.039998,0.038113,0.043557,0.62656,0.57988,2,15,0
0.12653,0.095288,0.057169,0.024501,0.43485,0.38816,16,1,0
0.13768,0.10643,0.076225,0.0054446,0.44653,0.39985,14,3,0
0.12369,0.092445,0.058984,0.022686,0.4517,0.40502,9,8,0
0.1284,0.097162,0.048094,0.033575,0.48699,0.44031,2,15,0
0.12065,0.089413,0.056261,0.025408,0.35765,0.31097,5,12,1
0.12328,0.092038,0.049909,0.03176,0.33038,0.2837,4,13,1
0.11538,0.084138,0.04265,0.03902,0.57961,0.53293,4,13,1
0.11151,0.080269,0.043557,0.038113,0.39123,0.34455,4,13,1
0.15777,0.12653,0.037205,0.044465,0.78369,0.73701,3,14,1
0.16123,0.12999,0.041742,0.039927,0.90827,0.86158,3,14,1
0.12379,0.092544,0.049909,0.03176,0.91499,0.8683,3,14,1
