@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
20.546,20.43,4.8921,0.41156,21.533,0,0,0,1,14,0
90.652,90.536,4.3556,0.94805,64.6,43.066,0,0,1,14,0
33.555,33.439,5.0184,0.22802,43.066,21.533,0,0,1,14,0
53.027,52.911,5.1743,0.072138,21.533,0,0,0,1,14,0
34.871,34.755,4.9975,0.24894,43.066,21.533,0.0064099,0.0064099,5,10,0
95.926,95.81,4.4415,0.80498,64.6,43.066,0,0,1,14,0
16.374,16.258,4.7502,0.49621,43.066,21.533,0,0,1,14,0
4.3268,4.2109,4.7523,0.49412,21.533,0,0,0,1,14,0
2.0713,1.9554,4.8173,0.42913,43.066,21.533,0,0,1,14,0
1.5102,1.3943,4.8143,0.43215,64.6,43.066,0,0,1,14,0
72.454,72.338,4.4814,0.76501,21.533,0,0.00094355,0.00094355,3,12,0
27.52,27.404,4.9734,0.27305,43.066,21.533,0,0,1,14,0
24.315,24.199,4.9744,0.27204,64.6,43.066,0,0,1,14,0
1.6917,1.5758,4.8379,0.40851,64.6,43.066,0,0,1,14,0
47.195,47.079,5.0855,0.16098,21.533,0,0,0,1,14,0
23.548,23.432,4.6406,0.60581,21.533,0,0.010112,0.010112,4,11,0
3.3569,3.2409,4.835,0.41145,64.6,43.066,0,0,1,14,0
18.279,18.163,4.9263,0.32013,43.066,21.533,0,0,1,14,0
4.6589,4.543,4.8102,0.43625,21.533,0,0.00033561,0.00033561,1,14,0
4.9125,4.7966,4.6686,0.57782,21.533,0,0,0,1,14,0
70.59,70.474,4.4834,0.76303,64.6,43.066,0.0027231,0.0027231,2,13,0
34.055,33.939,4.6237,0.62275,64.6,43.066,0.0028188,0.0028188,9,6,0
53.731,53.615,5.1317,0.11474,21.533,0,0.030807,0.030807,6,9,0
38.072,37.956,5.1214,0.12501,43.066,21.533,0,0,1,14,0
38.392,38.276,4.9743,0.2721,64.6,43.066,0,0,1,14,0
47.118,47.002,5.0709,0.17552,43.066,21.533,0,0,1,14,0
47.163,47.047,4.4718,0.7747,21.533,0,0.00032337,0.00032337,3,12,0
29.752,29.637,4.9416,0.30484,64.6,43.066,6.4021e-05,6.4021e-05,2,13,0
3.319,3.2031,4.8301,0.41633,64.6,43.066,0,0,1,14,0
4.9294,4.8135,4.8496,0.39687,21.533,0,0,0,1,14,0
40.874,40.758,4.6982,0.54825,21.533,0,0,0,1,14,0
6.7233,6.6074,4.8535,0.39296,64.6,43.066,0,0,1,14,0
15.489,15.374,4.9166,0.32986,43.066,21.533,0,0,1,14,0
2.3605,2.2446,4.7843,0.46213,21.533,0,0.00026565,0.00026565,1,14,0
28.549,28.433,4.9622,0.28426,43.066,21.533,0.017988,0.017988,3,12,0
2.6094,2.4934,4.7768,0.46968,64.6,43.066,0,0,1,14,0
24.759,24.643,4.7423,0.5042,64.6,43.066,0,0,1,14,0
42.742,42.626,5.0415,0.20492,21.533,0,0,0,1,14,0
37.771,37.655,4.5818,0.66467,21.533,0,9.7724e-05,9.7724e-05,1,14,0
43.122,43.006,4.565,0.68149,64.6,43.066,0.0016624,0.0016624,6,9,0
35.653,35.537,4.5736,0.67281,43.066,21.533,0,0,1,14,0
9.4373,9.3214,4.7076,0.53884,43.066,21.533,0.0076998,0.0076998,8,7,0
32.392,32.276,4.6207,0.62573,43.066,21.533,5.4853e-05,5.4853e-05,1,14,0
85.727,85.611,4.3815,0.86491,193.8,172.27,0.0076386,0.0076386,3,12,0
0.92141,0.80549,4.7796,0.46686,43.066,21.533,0,0,1,14,0
12.187,12.071,4.7819,0.46457,21.533,0,0,0,1,14,0
27.718,27.602,4.948,0.29841,43.066,21.533,0,0,1,14,0
41.273,41.157,4.9828,0.26363,43.066,21.533,0,0,1,14,0
48.142,48.026,4.4507,0.79579,21.533,0,0,0,1,14,0
0.30724,0.19132,4.7682,0.45211,43.066,21.533,0,0,1,14,0
17.934,17.818,4.8893,0.33108,64.6,43.066,0,0,1,14,0
12.729,12.613,4.9255,0.27105,43.066,21.533,0,0,1,14,0
76.754,76.638,4.8289,0.3676,21.533,0,0.031691,0.031691,5,10,1
36.275,36.159,5.078,0.11851,21.533,0,0.012913,0.012913,4,11,1
44.593,44.477,5.1422,0.054366,64.6,43.066,0.013815,0.013815,2,13,1
112.52,112.4,5.063,0.13356,64.6,43.066,0.079834,0.079834,3,12,1
164.75,164.64,4.9625,0.234,21.533,0,0.11781,0.11781,3,12,1
374.86,374.75,4.717,0.47953,64.6,43.066,0.12719,0.12719,3,12,1
359.76,359.64,4.6004,0.59617,64.6,43.066,0.15641,0.15641,3,12,1
254.64,254.53,4.7609,0.43565,64.6,43.066,0.094853,0.094853,4,11,1
155.42,155.3,4.7394,0.4571,21.533,0,0.30422,0.30422,5,10,1
234.34,234.22,4.6668,0.52973,64.6,43.066,0.14591,0.14591,2,13,1
299.91,299.79,4.413,0.78349,64.6,43.066,0.30727,0.30727,2,13,1
460.52,460.41,3.9957,1.2008,516.8,495.26,0.97842,0.97842,2,13,1
477.83,477.72,4.1608,1.0357,21.533,0,1.0223,1.0223,2,13,1
109.95,109.84,4.8918,0.3047,64.6,43.066,0.074358,0.074358,2,13,1
13.725,13.609,5.1708,0.025715,64.6,43.066,0,0,1,14,1
53.398,53.282,5.026,0.17053,43.066,21.533,0,0,1,14,1
28.791,28.675,5.2156,0,21.533,0,0,0,1,14,1
46.633,46.517,5.3215,0,64.6,43.066,0,0,1,14,1
22.366,22.25,5.1276,0.19389,64.6,43.066,0,0,1,14,1
38.738,38.622,5.0136,0.30784,21.533,0,0.022042,0.022042,8,7,1
13.05,12.934,4.9961,0.32537,43.066,21.533,0.00071674,0.00071674,4,11,1
8.8141,8.6981,4.9615,0.35997,64.6,43.066,0,0,1,14,1
38.107,37.991,5.1033,0.21816,64.6,43.066,0,0,1,14,1
10.611,10.495,4.8557,0.46579,43.066,21.533,0,0,1,14,0
33.645,33.53,4.9987,0.32271,21.533,0,0,0,1,14,0
55.498,55.382,5.1392,0.18225,64.6,43.066,0,0,1,14,0
27.241,27.125,4.8444,0.47703,43.066,21.533,0,0,1,14,0
29.753,29.637,4.9401,0.3814,21.533,0,0,0,1,14,0
8.0336,7.9177,4.8148,0.50661,43.066,21.533,0,0,1,14,0
33.666,33.55,4.979,0.34242,64.6,43.066,0,0,1,14,0
2.2942,2.1783,4.7648,0.55671,43.066,21.533,0,0,1,14,0
24.234,24.118,4.6378,0.68363,43.066,21.533,0.00013511,0.00013511,2,13,0
38.614,38.498,4.5324,0.78909,43.066,21.533,0,0,1,14,0
40.959,40.843,5.0329,0.2886,64.6,43.066,0.00012254,0.00012254,2,13,0
44.654,44.538,4.5487,0.77279,21.533,0,0,0,1,14,0
11.614,11.498,4.8003,0.5212,21.533,0,0,0,1,14,0
27.629,27.513,4.9278,0.39365,64.6,43.066,0,0,1,14,0
88.083,87.967,4.3106,1.0109,64.6,43.066,0.0010086,0.0010086,10,5,0
35.6,35.484,4.6009,0.72057,21.533,0,0,0,1,14,0
13.276,13.16,4.7259,0.59552,43.066,21.533,0,0,1,14,0
21.415,21.299,4.9638,0.35768,86.133,64.6,4.3361e-05,4.3361e-05,1,14,0
98.593,0,4.9979,0,21.533,0,0.0064883,0,2,0,0
106.61,8.0123,4.9343,0.063614,21.533,0,0.057005,0.050517,2,0,0
144.83,46.233,4.8402,0.1577,43.066,21.533,0,0,1,1,0
8.8416,0,5.2402,0,21.533,0,0,0,1,1,0
31.787,22.946,5.3155,0,21.533,0,0.0012342,0.0012342,1,1,1
7.322,0,5.2488,0.066697,21.533,0,0.0083437,0.0083437,1,1,1
856.38,849.06,4.8456,0.46987,21.533,0,0.66692,0.66692,2,0,1
1269.9,1262.6,4.8652,0.45025,21.533,0,0.39992,0.39992,4,0,1
1169.6,1162.3,4.7716,0.54391,43.066,21.533,0.47045,0.47045,6,0,1
1255.5,1248.2,4.8176,0.49789,21.533,0,0.97917,0.97917,8,0,1
1275.9,1268.6,4.9833,0.33215,21.533,0,0.86121,0.86121,8,0,1
1558.5,1551.2,4.7968,0.51868,21.533,0,0.91007,0.91007,8,0,1
1682.6,1675.3,4.6305,0.68495,1787.3,1765.7,0.96636,0.96636,8,0,1
1866.9,1859.6,4.8268,0.48869,21.533,0,1.1675,1.1675,8,0,1
1850,1842.7,4.8034,0.51213,21.533,0,1.0525,1.0525,8,0,1
2093.3,2086,4.9752,0.34027,473.73,452.2,0.93798,0.93798,8,0,1
2446.4,2439,4.704,0.6115,21.533,0,1.2797,1.2797,8,0,1
2375.1,2367.8,4.8541,0.46143,473.73,452.2,1.0073,1.0073,8,0,1
2443.8,2436.5,4.9246,0.39091,21.533,0,1.0961,1.0961,8,0,1
2818.8,2811.5,4.8262,0.48927,21.533,0,1.2274,1.2274,9,0,1
2622.9,2615.6,4.6097,0.70575,495.26,473.73,1.1543,1.1543,9,0,1
2899.1,2891.8,4.6512,0.66433,21.533,0,1.0661,1.0661,9,0,1
2842.8,2835.5,4.6846,0.63089,21.533,0,1.2368,1.2368,9,0,1
2566.7,2559.4,4.7402,0.57524,21.533,0,1.1476,1.1476,9,0,1
2576,2568.7,4.6503,0.66514,473.73,452.2,1.0067,1.0067,9,0,1
2442.7,2435.3,4.599,0.71644,473.73,452.2,1.2041,1.2041,8,1,1
2460.5,2453.2,4.6876,0.62785,21.533,0,1.0912,1.0912,9,0,1
2095.9,2088.6,4.7969,0.51862,21.533,0,1.287,1.287,3,6,1
2303.9,2296.6,4.6503,0.66514,21.533,0,1.0571,1.0571,3,6,1
2537.9,2530.6,4.6112,0.70429,495.26,473.73,1.0649,1.0649,2,7,1
2706.6,2699.3,4.6489,0.66659,21.533,0,1.3947,1.3947,2,7,1
3150.8,3143.5,4.5723,0.74323,495.26,473.73,1.1323,1.1323,2,7,1
2751.7,2744.4,4.6557,0.65975,495.26,473.73,1.1339,1.1339,2,7,1
2578.5,2571.2,4.5838,0.73169,21.533,0,1.4836,1.4836,2,7,1
2772.2,2764.9,4.6975,0.61795,516.8,495.26,1.3421,1.3421,2,7,1
3131.8,3124.4,4.5889,0.72658,516.8,495.26,1.5323,1.5323,2,7,1
3234.8,3227.5,4.4937,0.82178,516.8,495.26,1.6061,1.6061,2,7,1
3378.1,3370.8,4.475,0.84046,516.8,495.26,1.5973,1.5973,2,7,1
3539.4,3532.1,4.4182,0.89727,516.8,495.26,1.6456,1.6456,2,7,1
3172.8,3165.5,4.4255,0.88996,516.8,495.26,1.621,1.621,2,7,1
3208.4,3201.1,4.4626,0.8529,516.8,495.26,1.6589,1.6589,2,7,1
3432.3,3424.9,4.4171,0.89842,516.8,495.26,1.6594,1.6594,2,7,1
3422.7,3415.3,4.4053,0.91016,516.8,495.26,1.644,1.644,2,7,1
3357.4,3350.1,4.4577,0.85777,516.8,495.26,1.6506,1.6506,2,7,1
3516.3,3509,4.5141,0.80137,516.8,495.26,1.5952,1.5952,2,7,1
3612.9,3605.5,4.4318,0.88369,516.8,495.26,1.6712,1.6712,2,7,1
3352.5,3345.2,4.2691,1.0464,516.8,495.26,1.6965,1.6965,2,7,1
3509.3,3502,4.2806,1.0349,516.8,495.26,1.6804,1.6804,2,7,1
3116.5,3109.2,4.2024,1.1131,516.8,495.26,1.6537,1.6537,2,7,1
3113.1,3105.7,4.1021,1.2134,516.8,495.26,1.6978,1.6978,2,7,1
3327.3,3319.9,4.0831,1.2324,516.8,495.26,1.6962,1.6962,2,7,1
3542,3534.6,3.8845,1.431,538.33,516.8,1.7635,1.7635,2,7,1
2705.7,2698.4,3.9701,1.3454,538.33,516.8,1.6986,1.6986,2,7,1
2128.9,2121.5,4.1587,1.1568,538.33,516.8,1.608,1.608,2,7,1
1579.5,1572.2,4.2547,1.0608,538.33,516.8,1.4051,1.4051,2,7,1
1266.9,1259.6,4.3292,0.98627,516.8,495.26,1.3303,1.3303,2,7,1
659.59,652.26,4.7134,0.60213,21.533,0,1.2678,1.2678,2,7,1
213.14,205.81,5.2412,0.074308,21.533,0,0.42566,0.42566,2,7,1
150.35,143.03,5.2349,0.0806,64.6,43.066,0,0,1,8,1
124.53,117.21,5.0669,0.24858,21.533,0,0.000403,0.000403,1,8,1
360.99,353.67,4.7156,0.59993,21.533,0,0.033129,0.033129,1,8,1
436.61,429.29,4.5406,0.77491,21.533,0,0.06609,0.06609,1,8,0
455.01,447.69,4.4548,0.86064,21.533,0,0.0083364,0.0083364,1,8,0
290.19,282.87,4.6835,0.63198,21.533,0,0,0,1,8,0
259.05,251.73,4.8636,0.45192,21.533,0,0.13398,0.13398,3,6,0
485.42,478.1,4.6687,0.64675,64.6,43.066,0,0,1,8,0
253.45,246.12,4.8055,0.51001,21.533,0,0.022227,0.022227,4,5,0
351.2,343.88,4.7378,0.57768,21.533,0,0.13161,0.13161,1,8,0
209.96,202.64,4.8304,0.48506,64.6,43.066,0.21118,0.21118,3,6,0
322.92,315.6,4.8839,0.43163,21.533,0,0.58482,0.58482,3,6,0
503.25,495.93,4.8522,0.46333,21.533,0,0.52834,0.52834,3,6,0
407.06,399.74,4.8072,0.50825,21.533,0,0.45446,0.45446,3,6,0
254.09,246.76,4.9779,0.33763,21.533,0,0.55836,0.55836,3,6,0
321.09,313.77,4.7219,0.59362,64.6,43.066,0.29368,0.29368,3,6,0
369.2,361.88,4.8464,0.46905,21.533,0,0.14246,0.14246,3,6,0
351.19,343.86,4.8771,0.43838,21.533,0,0.29333,0.29333,3,6,0
328.75,321.43,4.8672,0.44832,21.533,0,0.19923,0.19923,2,7,0
363.42,356.1,4.8404,0.47514,64.6,43.066,0.12753,0.12753,4,5,0
222.48,215.16,4.9098,0.40565,21.533,0,0.1042,0.1042,2,7,0
179.71,172.39,4.8855,0.43004,21.533,0,0.23533,0.23533,2,7,0
366.69,359.37,4.7925,0.52296,21.533,0,0.24809,0.24809,3,6,0
280.93,273.6,4.8487,0.46676,21.533,0,0.105,0.105,3,6,0
316.98,309.66,4.8509,0.46461,21.533,0,0.088156,0.088156,3,6,0
277.2,269.87,4.9394,0.37606,107.67,86.133,0.049804,0.049804,2,7,0
265.99,258.66,4.8719,0.44361,107.67,86.133,0.14539,0.14539,3,6,0
117.08,109.76,5.1252,0.19027,107.67,86.133,0.14531,0.14531,3,6,0
256.63,249.3,4.9545,0.36094,21.533,0,0.074074,0.074074,4,5,1
757.46,750.14,4.727,0.58848,21.533,0,0.7409,0.7409,2,7,1
1063.4,1056,4.6995,0.61601,495.26,473.73,1.0366,1.0366,2,7,1
1401.7,1394.4,4.7205,0.59494,473.73,452.2,1.397,1.397,2,7,1
1593.6,1586.3,4.7548,0.56074,473.73,452.2,1.4557,1.4557,2,7,1
1582.4,1575.1,4.7087,0.60682,473.73,452.2,1.3172,1.3172,2,7,1
1774.3,1767,4.6935,0.62196,473.73,452.2,1.4045,1.4045,10,0,1
1790,1782.7,4.8568,0.45869,495.26,473.73,1.1886,1.1886,10,0,1
1844.3,1837,4.7681,0.54737,21.533,0,1.2848,1.2848,2,8,1
1859.6,1852.2,4.7408,0.57465,495.26,473.73,1.3411,1.3411,2,8,1
1916.3,1909,4.642,0.6735,495.26,473.73,1.469,1.469,2,8,1
1902.8,1895.5,4.7712,0.54425,495.26,473.73,1.3519,1.3519,4,6,1
2088.6,2081.3,4.7389,0.57657,495.26,473.73,1.3744,1.3744,2,8,1
1880.8,1873.5,4.6883,0.62718,473.73,452.2,1.3113,1.3113,2,8,1
1908.7,1901.3,4.8538,0.46172,495.26,473.73,1.303,1.303,6,4,1
2301.6,2294.3,4.7167,0.59877,473.73,452.2,1.2734,1.2734,2,8,1
2152.6,2145.3,4.7717,0.54381,495.26,473.73,1.21,1.21,2,8,1
2088.1,2080.8,4.7187,0.59683,495.26,473.73,1.4691,1.4691,2,8,1
2250.7,2243.3,4.8688,0.44672,495.26,473.73,1.2678,1.2678,2,8,1
1996.4,1989.1,5.0167,0.29881,495.26,473.73,1.1696,1.1696,4,6,1
2053.8,2046.5,4.9259,0.3896,473.73,452.2,1.3457,1.3457,9,1,1
2124.8,2117.4,4.9614,0.35408,473.73,452.2,1.2589,1.2589,2,8,1
1965.4,1958.1,5.0612,0.25434,473.73,452.2,1.2653,1.2653,2,8,1
1679.7,1672.4,4.9686,0.34691,473.73,452.2,1.1653,1.1653,2,8,1
1884,1876.7,4.9835,0.33195,452.2,430.66,1.1888,1.1888,3,7,1
1562.7,1555.4,5.0746,0.24093,452.2,430.66,1.1583,1.1583,8,2,1
1564.4,1557,5.0711,0.24444,452.2,430.66,1.0439,1.0439,14,0,1
1524.9,1517.6,5.0464,0.2691,452.2,430.66,1.0981,1.0981,15,0,1
1357.4,1350.1,5.0808,0.23468,452.2,430.66,0.91527,0.91527,16,0,1
1361.5,1354.2,5.1036,0.21192,452.2,430.66,0.82451,0.82451,18,0,1
1670.6,1663.2,4.9777,0.33781,452.2,430.66,1.0058,1.0058,12,6,1
1502.5,1495.1,4.9938,0.32172,21.533,0,1.2171,1.2171,4,14,1
1504.8,1497.5,4.9724,0.34305,21.533,0,1.0781,1.0781,5,13,1
1659.8,1652.5,4.8904,0.42508,452.2,430.66,0.97639,0.97639,6,12,1
1472.3,1465,4.9907,0.32481,21.533,0,1.1815,1.1815,8,10,1
1635.4,1628.1,4.8965,0.419,21.533,0,1.0492,1.0492,4,14,1
1706.7,1699.4,4.9688,0.34672,473.73,452.2,1.1096,1.1096,4,14,1
1680.6,1673.3,4.8181,0.49739,473.73,452.2,1.2702,1.2702,2,16,1
1730.1,1722.8,4.8302,0.4853,473.73,452.2,1.3756,1.3756,2,16,1
1756.3,1749,4.7103,0.60523,473.73,452.2,1.3908,1.3908,2,16,1
1666.8,1659.5,4.7705,0.54497,473.73,452.2,1.3826,1.3826,3,15,1
1792.5,1785.2,4.7098,0.60565,473.73,452.2,1.3625,1.3625,10,8,1
1756.1,1748.7,4.74,0.57549,473.73,452.2,1.3286,1.3286,10,8,1
1766.2,1758.9,4.826,0.4895,452.2,430.66,1.1635,1.1635,10,8,1
1423.3,1415.9,4.8799,0.43555,452.2,430.66,0.87872,0.87872,10,8,1
1394.8,1387.5,4.9129,0.40256,21.533,0,0.99213,0.99213,6,12,1
1486.6,1479.3,4.8183,0.49719,21.533,0,0.88264,0.88264,6,12,1
1282.5,1275.1,4.8339,0.48156,452.2,430.66,0.88688,0.88688,6,12,1
1372.5,1365.2,4.773,0.54245,430.66,409.13,1.0205,1.0205,6,12,1
1244.1,1236.8,4.8481,0.46743,21.533,0,1.0478,1.0478,6,12,1
1320.7,1313.3,4.8424,0.47305,21.533,0,0.95464,0.95464,6,12,1
1370.5,1363.2,4.723,0.5925,21.533,0,1.057,1.057,6,12,1
1265.6,1258.3,4.6929,0.62256,21.533,0,0.7833,0.7833,6,12,1
1258.2,1250.9,4.6659,0.64956,452.2,430.66,0.83689,0.83689,7,11,1
1518.4,1511.1,4.6187,0.69675,21.533,0,0.87291,0.87291,6,12,1
1610.4,1603.1,4.5771,0.73834,452.2,430.66,0.82745,0.82745,9,9,1
1478.5,1471.2,4.5379,0.77763,452.2,430.66,1.1004,1.1004,9,9,1
1496,1488.7,4.5421,0.7734,452.2,430.66,1.1174,1.1174,9,9,1
1644.9,1637.6,4.4757,0.83982,452.2,430.66,1.0705,1.0705,9,9,1
1715.1,1707.7,4.5761,0.73937,452.2,430.66,1.2861,1.2861,10,8,1
2058,2050.6,4.4442,0.87133,473.73,452.2,1.3811,1.3811,10,8,1
2127.4,2120,4.6354,0.68009,473.73,452.2,1.3837,1.3837,10,8,1
2104.1,2096.8,4.6015,0.71401,473.73,452.2,1.2352,1.2352,6,12,1
2135,2127.7,4.6772,0.63831,473.73,452.2,1.3884,1.3884,2,16,1
2130.1,2122.8,4.4257,0.88976,473.73,452.2,1.479,1.479,10,8,1
2075.8,2068.5,4.5573,0.75822,473.73,452.2,1.3493,1.3493,10,8,1
2098.2,2090.9,4.5455,0.76995,495.26,473.73,1.3943,1.3943,2,16,1
2192.3,2185,4.4488,0.86673,495.26,473.73,1.4925,1.4925,2,16,1
2218,2210.7,4.5191,0.79635,495.26,473.73,1.4277,1.4277,2,16,1
2507.3,2500,4.3977,0.91781,495.26,473.73,1.4414,1.4414,2,16,1
2363.5,2356.2,4.4909,0.82462,495.26,473.73,1.4587,1.4587,2,16,1
2307.9,2300.6,4.4251,0.89037,495.26,473.73,1.4507,1.4507,2,16,1
2244.1,2236.8,4.5719,0.74357,495.26,473.73,1.3891,1.3891,2,16,1
2336.6,2329.3,4.5821,0.73336,495.26,473.73,1.3893,1.3893,2,16,1
2274.4,2267,4.5476,0.76794,495.26,473.73,1.4958,1.4958,2,16,1
2275.2,2267.9,4.5209,0.79457,495.26,473.73,1.3478,1.3478,2,16,1
2358.4,2351.1,4.5516,0.76391,495.26,473.73,1.2367,1.2367,2,16,1
2244,2236.7,4.5236,0.79186,473.73,452.2,1.4036,1.4036,2,16,1
2099.9,2092.5,4.4444,0.8711,473.73,452.2,1.3862,1.3862,2,16,1
2064.4,2057.1,4.4476,0.86789,473.73,452.2,1.2819,1.2819,2,16,1
1978,1970.7,4.493,0.82246,473.73,452.2,1.2844,1.2844,2,16,1
2127.1,2119.8,4.5481,0.76744,473.73,452.2,1.2118,1.2118,4,14,1
1987.1,1979.8,4.5551,0.76041,473.73,452.2,1.1591,1.1591,5,13,1
1826.8,1819.5,4.4748,0.84068,452.2,430.66,1.1071,1.1071,6,12,1
1695.7,1688.4,4.5312,0.78427,21.533,0,1.1775,1.1775,6,12,1
1593.9,1586.6,4.5815,0.73398,452.2,430.66,1.0645,1.0645,6,12,1
1681.2,1673.9,4.6304,0.68512,452.2,430.66,1.0562,1.0562,6,12,1
1597.9,1590.6,4.5473,0.76821,430.66,409.13,1.0845,1.0845,4,14,1
1345.1,1337.8,4.7002,0.6153,430.66,409.13,1.0011,1.0011,4,14,1
1422.8,1415.5,4.6006,0.7149,796.73,775.2,0.99715,0.99715,3,15,1
1449.4,1442,4.5282,0.78733,753.66,732.13,1.2494,1.2494,3,15,1
1520.5,1513.2,4.4832,0.83231,732.13,710.6,1.3919,1.3919,3,15,1
1279.6,1272.3,4.5898,0.72567,710.6,689.06,1.2257,1.2257,3,15,1
878.53,871.21,4.66,0.65553,689.06,667.53,1.1673,1.1673,3,15,1
936.78,929.46,4.6703,0.6452,21.533,0,0.94639,0.94639,3,15,1
999.13,991.8,4.5951,0.72041,387.6,366.06,0.88556,0.88556,3,15,1
872.76,865.44,4.5833,0.7322,387.6,366.06,0.40754,0.40754,1,17,1
1340,1332.7,4.5197,0.79574,344.53,323,0.67668,0.67668,1,17,1
1201.9,1194.6,4.5426,0.77289,366.06,344.53,0.93091,0.93091,1,17,1
1144.2,1136.9,4.5522,0.76328,323,301.46,0.69762,0.69762,2,16,1
625.09,617.77,4.7018,0.61368,21.533,0,0.48241,0.48241,3,15,1
1247.9,1240.6,4.4617,0.85375,732.13,710.6,0.70623,0.70623,3,15,1
1459.1,1451.7,4.2548,1.0607,344.53,323,0.56122,0.56122,3,15,1
702.25,694.93,4.6383,0.67719,710.6,689.06,0.27236,0.27236,3,15,1
673.74,666.41,4.5983,0.71721,107.67,86.133,0.45767,0.45767,2,16,1
823.11,815.78,4.431,0.88447,495.26,473.73,0.64089,0.64089,2,16,1
750.65,743.33,4.4517,0.8638,495.26,473.73,0.98924,0.98924,2,16,1
491.5,484.18,4.5519,0.76362,21.533,0,0.43811,0.43811,2,16,1
226.81,219.48,4.8354,0.48013,21.533,0,0.14625,0.14625,4,14,1
262.46,255.13,4.8957,0.41979,21.533,0,0.2725,0.2725,3,15,1
281.41,274.08,4.7149,0.60054,107.67,86.133,0.12054,0.12054,4,14,1
239.2,231.88,4.6808,0.63464,366.06,344.53,0.74657,0.74657,1,17,1
740.34,733.01,4.3525,0.96302,21.533,0,0.77789,0.77789,1,17,1
680.14,672.82,4.4132,0.90225,344.53,323,0.84536,0.84536,1,17,1
330.74,323.41,4.6257,0.68976,64.6,43.066,0.54057,0.54057,1,17,0
311.6,304.28,4.5753,0.74016,107.67,86.133,0.42515,0.42515,1,17,0
350.54,343.21,4.5031,0.81234,21.533,0,0.45437,0.45437,1,17,0
143.22,135.89,4.9556,0.35984,129.2,107.67,0.0034632,0.0034632,2,16,0
98.636,91.314,4.9544,0.36108,107.67,86.133,0.015433,0.015433,1,17,0
94.29,86.968,4.9855,0.32998,366.06,344.53,0.38052,0.38052,1,17,0
317.48,310.16,4.6503,0.66515,344.53,323,0.71911,0.71911,1,17,0
310.22,302.89,4.6463,0.66917,366.06,344.53,0.63269,0.63269,1,17,0
226.96,219.64,4.8083,0.50714,107.67,86.133,0.21505,0.21505,3,15,0
142.47,135.15,4.8673,0.44817,129.2,107.67,0.069995,0.069995,9,9,0
372.78,365.46,4.568,0.74748,344.53,323,0.64464,0.64464,3,15,0
430.45,423.12,4.5144,0.8011,21.533,0,0.59381,0.59381,1,17,0
382.76,375.43,4.4861,0.82942,344.53,323,0.56459,0.56459,1,17,0
302.06,294.74,4.5464,0.76911,344.53,323,0.61136,0.61136,1,17,0
152.2,144.88,4.7982,0.51729,21.533,0,0.51124,0.51124,1,17,0
361.59,354.27,4.3714,0.94413,344.53,323,0.70666,0.70666,1,17,0
345.29,337.97,4.6396,0.67591,107.67,86.133,0.41032,0.41032,1,17,0
125.08,117.76,4.8636,0.45185,21.533,0,0.046525,0.046525,2,16,0
39.717,32.395,4.9838,0.33166,107.67,86.133,0.0056066,0.0056066,1,17,0
82.698,75.377,4.975,0.34053,129.2,107.67,0,0,1,17,0
76.067,68.745,4.9736,0.34186,129.2,107.67,0,0,1,17,0
139.04,131.72,4.8041,0.51143,129.2,107.67,0,0,1,17,0
237,229.67,4.6937,0.62183,129.2,107.67,0,0,1,17,0
191.25,183.93,4.6998,0.61565,129.2,107.67,0.039656,0.039656,1,17,0
479.85,472.53,4.3321,0.98334,107.67,86.133,0.20901,0.20901,1,17,0
370.52,363.19,4.5042,0.8113,21.533,0,0.36783,0.36783,1,17,0
281.03,273.71,4.6894,0.62612,21.533,0,0.19871,0.19871,2,16,0
218.95,211.63,4.6917,0.62381,64.6,43.066,0.17925,0.17925,1,17,0
334.97,327.65,4.5604,0.75511,279.93,258.4,0.10786,0.10786,2,16,0
335.38,328.06,4.533,0.78245,107.67,86.133,0.31704,0.31704,1,17,0
190.87,183.55,4.8991,0.41643,107.67,86.133,0.072354,0.072354,1,17,0
346.63,339.31,4.7423,0.5732,323,301.46,0.25089,0.25089,1,17,0
300.63,293.31,4.8991,0.41639,107.67,86.133,0.43323,0.43323,1,17,0
399.37,392.04,4.7132,0.60228,323,301.46,0.53855,0.53855,1,17,0
337.83,330.51,4.7699,0.54563,366.06,344.53,0.44897,0.44897,1,17,0
359.22,351.9,4.7897,0.52578,107.67,86.133,0.24967,0.24967,1,17,0
206.19,198.87,4.9221,0.3934,344.53,323,0.2053,0.2053,1,17,0
164.72,157.4,5.0631,0.25236,107.67,86.133,0.062679,0.062679,2,16,0
192.23,184.91,5.0456,0.26988,129.2,107.67,0.080013,0.080013,2,16,0
271.05,263.73,4.8198,0.49564,21.533,0,0.4513,0.4513,3,15,0
209.23,201.91,5.0367,0.27875,21.533,0,0.19819,0.19819,2,16,0
268.36,261.04,4.9081,0.40739,21.533,0,0.19502,0.19502,1,17,0
