@relation featureMatrix

@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
1.0831,1.0364,2,9,0
0.92656,0.87988,2,9,0
1.0042,0.95756,2,9,0
0.62014,0.57346,2,9,0
0.55381,0.50713,4,7,1
0.72662,0.67994,2,9,1
1.0915,1.0448,2,9,1
1.3498,1.3031,2,9,1
1.4008,1.3541,2,9,1
1.3727,1.326,2,9,1
1.4769,1.4302,2,9,1
1.2277,1.181,2,9,1
1.1583,1.1116,3,8,1
1.2889,1.2422,2,9,1
1.3518,1.3052,2,9,1
1.38,1.3333,3,8,1
1.5598,1.5131,2,9,1
1.3689,1.3223,3,8,1
1.4384,1.3917,7,4,1
1.372,1.3253,3,8,1
1.4308,1.3841,2,9,1
1.4108,1.3642,2,9,1
1.4363,1.3896,2,9,1
1.395,1.3483,2,9,1
1.3197,1.273,2,9,1
1.4008,1.3541,2,9,1
1.1569,1.1102,2,9,1
1.1589,1.1122,2,9,1
1.3305,1.2839,3,8,1
1.1929,1.1463,7,4,1
1.1775,1.1308,13,0,1
1.134,1.0873,16,0,1
1.1721,1.1254,17,0,1
1.2189,1.1723,14,3,1
1.3667,1.32,11,6,1
1.2293,1.1826,11,6,1
1.3701,1.3234,3,14,1
1.3314,1.2847,3,14,1
1.0897,1.043,4,13,1
1.0055,0.95886,6,11,1
1.0742,1.0276,7,10,1
1.3489,1.3022,3,14,1
1.4372,1.3906,2,15,1
1.4884,1.4417,2,15,1
1.487,1.4403,3,14,1
1.4211,1.3744,5,12,1
1.3963,1.3496,4,13,1
1.2951,1.2485,10,7,1
1.0926,1.0459,7,10,1
0.866,0.81932,6,11,1
0.90963,0.86295,6,11,1
0.91465,0.86797,6,11,1
0.86805,0.82137,6,11,1
0.70706,0.66038,7,10,1
0.72198,0.6753,6,11,1
0.8082,0.76151,6,11,1
0.94396,0.89728,6,11,1
1.0656,1.0189,6,11,1
0.88274,0.83606,6,11,1
0.98523,0.93855,9,8,1
1.216,1.1693,9,8,1
1.3665,1.3198,9,8,1
1.3876,1.3409,9,8,1
1.3976,1.351,9,8,1
1.4753,1.4286,10,7,1
1.5067,1.46,9,8,1
1.6664,1.6197,2,15,1
1.6567,1.61,2,15,1
1.6511,1.6044,10,7,1
1.6551,1.6084,2,15,1
1.688,1.6413,2,15,1
1.6964,1.6497,2,15,1
1.6386,1.5919,2,15,1
1.5732,1.5265,2,15,1
1.5656,1.5189,2,15,1
1.5618,1.5151,2,15,1
1.4857,1.4391,2,15,1
1.3481,1.3015,2,15,1
1.4329,1.3863,2,15,1
1.3803,1.3336,2,15,1
1.3264,1.2797,2,15,1
1.4111,1.3644,2,15,1
1.469,1.4223,2,15,1
1.4457,1.399,2,15,1
1.4329,1.3862,2,15,1
1.2552,1.2085,2,15,1
0.73738,0.6907,3,14,1
0.47615,0.42947,4,13,1
0.85531,0.80863,3,14,1
0.89758,0.8509,2,15,1
0.28174,0.23506,4,13,1
0.25338,0.20669,4,13,1
0.11352,0.066843,2,15,1
0.48937,0.44269,1,16,1
0.40741,0.36073,3,14,1
0.51994,0.47326,3,14,1
0.65882,0.61214,2,15,1
0.78445,0.73777,2,15,1
0.2439,0.19722,7,10,1
0.25236,0.20568,9,8,1
0.21047,0.16379,5,12,1
0.1135,0.066819,5,12,1
0.14189,0.095208,1,16,1
0.09136,0.044678,6,11,1
0.1475,0.10082,5,12,1
0.34301,0.29633,3,14,1
0.22891,0.18223,3,14,1
0.3125,0.26582,8,9,1
0.34397,0.29729,10,7,1
0.49771,0.45103,3,14,1
0.62844,0.58176,2,15,1
0.85266,0.80597,1,16,1
0.85817,0.81149,1,16,1
0.47974,0.43306,6,11,1
0.18673,0.14005,9,8,1
0.25973,0.21305,6,11,1
0.16867,0.12199,4,13,1
0.16793,0.12125,6,11,1
0.32632,0.27964,3,14,0
0.24895,0.20227,6,11,0
0.088521,0.04184,7,10,0
0.30397,0.25729,6,11,0
0.25726,0.21058,3,14,0
0.28844,0.24176,2,15,0
0.11426,0.067577,2,15,0
0.19686,0.15018,4,13,0
0.19457,0.14789,4,13,0
0.29062,0.24394,4,13,0
0.16631,0.11962,6,11,0
0.12038,0.073696,6,11,0
0.36809,0.3214,2,15,0
0.24393,0.19725,3,14,0
0.26336,0.21668,5,12,0
0.12123,0.074544,6,11,0
0.23442,0.18774,7,10,0
0.12837,0.081689,6,11,0
0.15527,0.10859,8,9,0
0.21022,0.16354,7,10,0
0.11802,0.071343,5,12,0
0.16779,0.12111,7,10,0
0.34642,0.29974,3,14,0
0.14888,0.1022,4,13,0
0.31924,0.27256,5,12,0
0.24592,0.19924,6,11,0
0.2154,0.16872,8,9,0
0.2115,0.16482,8,9,0
0.44029,0.39361,2,15,0
0.69489,0.64821,1,16,0
0.20132,0.15464,3,14,0
0.22228,0.1756,3,14,0
0.35162,0.30494,2,15,0
0.37484,0.32816,4,13,0
0.72358,0.67689,3,14,0
0.81059,0.7639,3,14,0
0.66581,0.61913,4,13,0
0.42451,0.37783,3,14,0
0.36377,0.31709,4,13,0
0.31219,0.26551,7,10,0
0.55823,0.51155,3,14,0
0.47329,0.42661,4,13,0
0.76059,0.71391,3,14,0
0.74872,0.70204,3,14,0
0.62582,0.57914,3,14,0
0.25147,0.20479,3,14,0
0.21332,0.16664,3,14,0
0.27638,0.2297,3,14,0
0.36575,0.31907,3,14,0
0.68569,0.639,3,14,0
0.93402,0.88734,3,14,0
0.73606,0.68938,3,14,0
0.54108,0.49439,3,14,0
0.63123,0.58455,3,14,0
0.75631,0.70963,3,14,0
0.20713,0.16045,5,12,0
0.23009,0.18341,6,11,0
0.37421,0.32753,3,14,0
0.27786,0.23118,7,10,0
0.34135,0.29467,5,12,0
0.80324,0.75656,2,15,0
0.8767,0.83001,2,15,0
0.80513,0.75845,2,15,0
1.0121,0.96541,2,15,0
1.2055,1.1588,2,15,0
0.98016,0.93348,2,15,0
0.32927,0.28259,4,13,0
0.29734,0.25066,3,14,0
0.68704,0.64036,3,14,0
0.39191,0.34523,3,14,0
0.32658,0.2799,3,14,0
0.39334,0.34666,3,14,0
0.60005,0.55337,2,15,0
0.46,0.41331,3,14,0
0.5589,0.51222,2,15,0
1.0907,1.044,2,15,0
0.90459,0.85791,2,15,0
0.28392,0.23724,3,14,0
0.5997,0.55302,3,14,0
0.5115,0.46482,3,14,0
0.40293,0.35625,3,14,0
0.30386,0.25717,4,13,0
0.64856,0.60187,5,12,0
0.70045,0.65377,4,13,0
0.52856,0.48188,5,12,0
0.75779,0.71111,5,12,0
0.5685,0.52182,4,13,0
0.80067,0.75399,3,14,0
0.63164,0.58496,3,14,0
0.4146,0.36792,3,14,0
0.18126,0.13457,5,12,0
0.14984,0.10316,5,12,0
0.17998,0.1333,8,9,0
0.32731,0.28063,3,14,0
0.37026,0.32358,4,13,0
0.59818,0.5515,3,14,0
0.4239,0.37722,2,15,0
0.24137,0.19469,6,11,0
0.25,0.20332,9,8,0
0.34291,0.29623,6,11,0
0.35561,0.30893,5,12,0
0.19729,0.15061,9,8,0
0.099983,0.053301,6,11,0
0.42309,0.37641,3,14,0
0.67941,0.63273,1,16,0
0.5586,0.51192,1,16,0
0.3355,0.28882,2,15,0
0.28282,0.23614,5,12,0
0.3087,0.26202,7,10,0
0.30343,0.25675,6,11,0
0.33019,0.28351,7,10,0
0.23066,0.18398,9,8,0
0.1325,0.085817,7,10,0
0.36367,0.31699,6,11,0
0.1273,0.080618,9,8,0
0.1447,0.098021,5,12,0
0.40095,0.35427,4,13,0
0.87358,0.8269,4,13,0
0.77094,0.72426,4,13,0
0.39177,0.34509,4,13,0
0.53642,0.48974,2,15,0
0.47842,0.43174,2,15,0
0.40645,0.35977,3,14,0
0.11712,0.070438,3,14,0
0.10254,0.055854,4,13,0
0.44089,0.39421,4,13,0
0.3658,0.31912,6,11,0
0.33081,0.28413,5,12,0
0.21208,0.1654,4,13,0
0.36032,0.31363,6,11,0
0.48024,0.43356,3,14,0
0.45505,0.40837,5,12,0
0.13037,0.083689,5,12,0
0.26226,0.21557,4,13,0
0.2859,0.23922,4,13,0
0.21702,0.17033,5,12,0
0.31703,0.27035,7,10,0
0.24473,0.19805,6,11,0
0.20501,0.15833,6,11,0
0.17173,0.12505,6,11,0
0.25058,0.2039,7,10,0
0.26488,0.2182,7,10,0
0.3384,0.29172,5,12,0
0.17854,0.13186,8,9,0
0.36212,0.31544,7,10,0
0.43307,0.38639,7,10,0
0.37312,0.32644,5,12,0
0.27027,0.22359,6,11,0
0.3269,0.28022,7,10,0
0.40825,0.36157,8,9,0
0.48575,0.43907,8,9,0
0.38864,0.34196,8,9,0
0.55688,0.5102,4,13,0
0.45832,0.41164,5,12,0
0.51062,0.46394,3,14,0
0.77042,0.72374,2,15,0
1.1432,1.0965,2,15,0
1.0147,0.96797,2,15,0
0.55421,0.50752,4,13,0
0.77227,0.72559,2,15,0
0.84314,0.79646,2,15,0
0.67201,0.62533,4,13,0
0.6964,0.64972,4,13,0
0.49322,0.44654,7,10,0
0.4464,0.39972,5,12,0
0.56225,0.51557,3,14,0
0.3956,0.34892,3,14,0
0.62656,0.57988,2,15,0
0.43485,0.38816,16,1,0
0.44653,0.39985,14,3,0
0.4517,0.40502,9,8,0
0.48699,0.44031,2,15,0
0.35765,0.31097,5,12,1
0.33038,0.2837,4,13,1
0.57961,0.53293,4,13,1
0.39123,0.34455,4,13,1
0.78369,0.73701,3,14,1
0.90827,0.86158,3,14,1
0.91499,0.8683,3,14,1
1.1024,1.0558,6,11,1
1.2538,1.2071,8,9,1
1.4218,1.3333,9,8,1
1.3258,1.2373,9,8,1
1.4026,1.3141,9,8,1
1.4109,1.3223,9,8,1
1.1778,1.0892,8,9,1
1.0407,0.95222,6,11,1
0.92722,0.8387,8,9,1
0.78579,0.69726,9,8,1
0.95417,0.86565,6,11,1
0.93531,0.84679,5,12,1
0.9797,0.89118,3,14,1
1.1781,1.0896,3,14,1
1.0682,0.97973,3,14,1
1.155,1.0665,3,14,1
1.0737,0.98519,2,15,1
0.8975,0.80897,2,15,1
0.76087,0.67234,3,14,1
0.61852,0.53,3,14,1
0.69539,0.60687,3,14,1
0.59319,0.50467,4,13,1
0.67141,0.58289,3,14,1
0.64843,0.55991,2,15,1
0.47644,0.38791,6,11,1
0.36537,0.27684,5,12,1
0.33523,0.24671,6,11,1
0.74099,0.65247,4,13,1
0.74206,0.65354,3,14,1
0.36707,0.27855,5,12,1
0.64658,0.55806,2,15,1
0.43921,0.35069,6,11,1
0.50117,0.41265,4,13,1
0.92289,0.83437,5,12,1
0.75992,0.6714,4,13,1
0.89248,0.80396,2,15,1
0.82339,0.73487,3,14,1
0.95299,0.86447,3,14,1
0.61698,0.52846,6,11,1
0.7289,0.64038,6,11,1
0.52976,0.44124,5,12,1
0.33497,0.24645,5,12,1
1.1892,1.1007,2,15,1
1.6472,1.5587,2,15,1
1.7834,1.6948,2,15,1
1.6931,1.6045,2,15,1
1.6347,1.5461,2,15,1
1.712,1.6235,2,15,1
1.7417,1.6532,2,15,1
1.7726,1.6841,2,15,1
1.7168,1.6283,2,15,1
1.6982,1.6097,2,15,1
1.7164,1.6279,2,15,1
1.6866,1.5981,2,15,1
1.5949,1.5064,2,15,1
1.6185,1.53,2,14,1
1.6876,1.5991,2,14,1
1.5544,1.4659,2,14,1
1.423,1.3345,2,14,1
1.4011,1.3125,3,13,1
1.2122,1.1237,3,13,1
1.1083,1.0197,6,10,1
1.3294,1.2408,5,11,1
1.4728,1.3842,3,13,1
1.4893,1.4008,2,14,1
1.5564,1.4679,2,14,1
1.5538,1.4653,4,12,1
1.5307,1.4422,5,11,1
1.4554,1.3668,2,14,1
1.2262,1.1377,9,7,1
1.0744,0.98589,9,7,1
1.2438,1.1553,9,7,1
1.3014,1.2129,10,6,1
1.0302,0.94171,9,7,1
1.0101,0.92161,10,6,1
1.3872,1.2987,4,12,1
1.58,1.4915,2,14,1
1.5392,1.4506,2,14,1
1.3607,1.2721,8,8,1
1.228,1.1395,10,6,1
1.431,1.3425,5,11,1
1.4,1.3115,2,14,1
1.3802,1.2917,2,14,1
1.352,1.2635,2,14,1
1.3109,1.2224,2,14,1
1.4387,1.3502,2,14,1
1.3208,1.2323,4,12,1
1.3962,1.3077,4,12,1
1.4774,1.3889,2,14,1
1.4564,1.3679,2,14,1
1.3953,1.3068,3,13,1
1.4091,1.3206,2,14,1
1.4763,1.3878,2,14,1
1.4192,1.3307,2,14,1
1.2868,1.1983,2,14,1
1.4309,1.3424,2,14,1
1.5711,1.4826,2,14,1
1.5671,1.4786,2,14,1
1.6059,1.5174,2,14,1
1.6596,1.5711,2,14,1
1.5943,1.5058,2,14,1
1.6373,1.5487,2,14,1
1.6417,1.5532,2,14,1
1.7574,1.6688,2,14,1
1.7517,1.6631,2,14,1
1.7384,1.6499,2,14,1
1.7262,1.6377,2,14,1
1.6978,1.6093,2,14,1
1.649,1.5605,2,14,1
1.5475,1.459,2,14,1
1.1582,1.0697,4,12,1
0.48208,0.39356,8,8,1
0.47509,0.38657,6,10,1
0.33185,0.24332,7,9,1
0.30451,0.21599,11,5,0
0.22213,0.13361,15,1,0
0.33077,0.24225,10,6,0
0.39935,0.31083,9,7,0
0.19949,0.11097,13,3,0
0.27872,0.1902,12,4,0
0.23865,0.15013,10,6,0
0.27731,0.18879,9,7,0
0.37007,0.28155,7,9,0
0.4006,0.31208,9,7,0
0.40208,0.31356,8,8,0
0.35188,0.26336,6,10,0
0.27283,0.18431,8,8,0
0.34481,0.25629,6,10,0
0.49425,0.40573,5,11,0
0.27193,0.18341,7,9,0
0.3186,0.23008,7,9,0
0.47984,0.39132,5,11,0
0.3808,0.29228,5,11,0
0.20285,0.11433,11,5,0
0.13754,0.049016,12,4,0
0.36225,0.27373,6,10,0
0.42687,0.33835,7,9,0
0.16065,0.07213,6,10,0
0.043154,0,6,10,0
0.23216,0.18901,7,9,0
0.053352,0.010198,13,3,0
0.52801,0.48485,3,13,0
0.59006,0.5469,4,12,0
0.32871,0.28556,17,0,0
0.28771,0.24456,16,1,0
0.27074,0.22758,15,2,0
0.58236,0.53921,13,4,0
0.57882,0.53566,8,9,0
0.35557,0.31242,8,9,0
0.55838,0.51523,7,10,0
0.84688,0.80372,3,14,0
1.1081,1.0649,3,14,0
1.0743,1.0311,3,14,0
0.9105,0.86735,3,14,0
1.2782,1.235,3,14,0
1.3475,1.3044,3,14,0
1.1525,1.1093,3,14,0
0.91183,0.86867,4,13,0
0.6996,0.65645,5,12,0
0.33894,0.29578,7,10,0
0.34927,0.30612,17,0,0
0.32361,0.28046,16,1,0
0.77807,0.73491,3,14,0
0.71334,0.67019,5,12,0
0.30631,0.26316,8,9,0
0.30801,0.26486,10,7,1
0.38011,0.33695,9,8,1
0.72866,0.6855,4,13,1
1.4162,1.373,2,15,1
1.2142,1.1711,2,15,1
0.84738,0.80423,2,15,1
1.003,0.95988,3,14,1
1.1454,1.1022,2,15,1
1.4645,1.4214,4,13,1
1.4166,1.3734,4,13,1
1.1946,1.1515,5,12,1
0.76395,0.72079,7,10,1
0.71838,0.67523,8,9,1
0.73971,0.69656,7,10,1
0.4633,0.42015,8,9,1
0.42737,0.38421,10,7,1
0.29678,0.25363,11,6,1
0.34564,0.30249,9,8,0
0.78771,0.74456,2,15,0
0.43765,0.3945,11,6,0
0.38991,0.34676,11,6,0
0.3066,0.26345,11,6,0
0.15268,0.10952,9,8,0
0.18082,0.13767,11,6,0
0.20727,0.16411,10,7,0
0.43613,0.39298,10,7,0
0.47304,0.42989,9,8,0
0.5493,0.50614,8,9,0
0.82997,0.78682,2,15,0
1.2095,1.1664,2,15,0
1.2316,1.1884,2,15,0
0.95441,0.91125,2,15,0
1.064,1.0208,2,15,0
0.9979,0.95475,2,15,0
0.92805,0.8849,3,14,0
0.8425,0.79934,2,15,0
0.67296,0.62981,3,14,0
1.0401,0.99696,2,15,0
1.3205,1.2773,2,15,0
1.1392,1.096,2,15,0
0.67829,0.63514,3,14,0
0.83251,0.78936,3,14,0
0.8083,0.76515,2,15,0
1.0222,0.97906,2,15,0
1.3139,1.2707,2,15,0
1.1963,1.1531,2,15,0
1.1571,1.114,2,15,0
1.2,1.1569,2,15,0
1.0779,1.0347,2,15,0
1.0609,1.0178,2,15,0
0.64591,0.60275,2,15,0
0.1155,0.07235,2,15,0
0.14052,0.09737,3,14,0
0.58727,0.54412,2,15,0
0.54994,0.50678,2,15,0
0.33235,0.2892,2,15,0
0.18141,0.13825,5,12,0
0.23563,0.19248,7,10,0
0.32353,0.28038,2,15,0
0.52135,0.47819,2,15,0
0.41112,0.36797,2,15,0
0.83214,0.78899,2,15,0
1.1612,1.1181,2,15,0
0.70026,0.65711,3,14,0
0.56355,0.52039,2,15,0
0.68743,0.64428,2,15,0
0.36727,0.32412,3,14,0
0.46138,0.41823,3,14,0
0.41506,0.37191,4,13,0
0.41785,0.3747,5,12,0
0.48668,0.44353,5,12,0
0.60399,0.56083,5,12,0
0.4209,0.37775,5,12,0
0.2974,0.25425,2,15,0
0.3925,0.34935,2,15,0
0.30952,0.26637,3,14,0
0.69554,0.65238,3,14,0
0.63061,0.58745,2,15,0
0.56513,0.52198,2,15,0
0.68214,0.63899,3,14,0
0.86754,0.82438,4,13,0
0.87511,0.83196,1,16,0
1.2024,1.1593,1,16,0
0.63415,0.591,1,16,0
0.27607,0.23292,5,12,0
0.3206,0.27745,3,14,0
0.81333,0.77018,2,15,0
0.7617,0.71855,2,15,0
0.42625,0.3831,2,15,0
0.25224,0.20908,3,14,0
0.12839,0.085231,4,13,0
0.51638,0.47323,2,15,0
0.26512,0.22196,5,12,0
0.33895,0.2958,5,12,0
0.3113,0.26815,3,14,0
0.88185,0.8387,2,15,0
1.2684,1.2252,2,15,0
0.70224,0.65908,2,15,0
0.47012,0.42696,6,11,0
0.23909,0.19594,14,3,0
0.1117,0.068544,13,4,0
0.28459,0.24144,13,4,0
0.27166,0.22851,25,0,0
0.22461,0.18146,33,0,0
0.56809,0.52493,26,7,0
0.52866,0.4855,19,14,0
0.34633,0.30318,12,21,0
0.44791,0.40476,14,19,0
0.79214,0.74898,5,28,0
0.44569,0.40254,8,25,0
0.3238,0.28065,8,25,0
0.35704,0.31389,8,25,0
0.50918,0.46602,5,28,0
0.69189,0.64874,2,31,0
0.40329,0.36014,5,28,0
0.4351,0.39195,3,30,0
0.29568,0.25253,4,29,0
0.40495,0.3618,4,29,0
0.22601,0.18286,4,29,0
0.65375,0.61059,2,31,0
1.1007,1.0576,2,31,0
1.2152,1.172,2,31,0
0.71143,0.66828,2,31,0
0.5726,0.52945,2,31,0
0.57206,0.52891,2,31,0
0.74736,0.70421,2,31,0
0.26492,0.22176,2,31,0
0.55251,0.50935,2,31,0
0.64876,0.60561,2,31,0
0.62069,0.57754,2,31,0
0.58407,0.54091,2,31,0
0.42324,0.38009,6,27,0
0.12731,0.084161,5,28,0
0.074954,0.0318,5,28,0
0.2362,0.19305,8,25,0
0.40854,0.36538,10,23,0
0.36082,0.31767,16,17,0
0.50545,0.4623,12,21,0
0.58114,0.53798,6,27,1
0.59621,0.55306,1,32,1
0.69373,0.65058,1,32,1
0.66807,0.62491,1,32,1
0.48149,0.43833,2,31,1
0.29307,0.24991,4,29,1
0.66992,0.62676,3,30,1
0.8161,0.77294,3,30,1
0.20772,0.16456,7,26,1
0.20952,0.16636,5,28,1
1.0318,0.98861,2,31,1
1.2916,1.2484,2,31,1
1.2299,1.1868,2,31,1
0.64042,0.59727,2,31,1
0.2873,0.24415,4,29,1
0.23514,0.19198,5,28,1
0.26778,0.22463,5,28,1
0.18272,0.13957,4,29,1
0.17623,0.13308,6,27,1
0.29009,0.24693,4,29,1
0.05677,0.013616,7,26,1
0.36903,0.32587,2,31,1
0.54724,0.50409,3,30,1
0.48519,0.44204,3,30,0
0.83826,0.79511,3,30,0
0.61338,0.57023,3,30,0
0.52009,0.47693,3,30,0
0.88702,0.84387,2,31,0
0.85242,0.80927,2,31,0
0.60408,0.56092,2,31,0
0.47608,0.43293,2,31,0
0.47595,0.4328,2,31,0
0.34789,0.30474,4,29,0
0.42489,0.38173,4,29,0
0.54638,0.50323,4,29,0
0.56336,0.5202,4,29,0
0.53265,0.48949,5,28,0
0.56212,0.51897,5,28,0
0.44718,0.40402,6,27,0
0.6982,0.65505,5,28,0
0.90326,0.8601,4,29,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,1
0.065406,0.065406,4,0,1
0.47967,0.47967,2,2,1
0.53001,0.53001,4,0,1
0.64582,0.64582,7,0,1
0.85346,0.85346,8,0,1
0.89391,0.89391,8,0,1
0.98902,0.98902,8,0,1
1.1748,1.1748,8,0,1
1.1495,1.1495,8,0,1
1.0637,1.0637,8,0,1
0.99503,0.99503,8,0,1
1.094,1.094,8,0,1
1.1708,1.1708,8,0,1
1.183,1.183,8,0,1
1.2561,1.2561,9,0,1
1.1292,1.1292,9,0,1
1.1693,1.1693,9,0,1
1.2801,1.2801,9,0,1
1.2539,1.2539,9,0,1
1.1087,1.1087,9,0,1
1.0503,1.0503,9,0,1
1.2788,1.2788,10,0,1
1.3607,1.3607,5,5,1
1.3685,1.3685,2,8,1
1.4951,1.4951,2,8,1
1.6146,1.6146,2,8,1
1.5918,1.5918,2,8,1
1.5233,1.5233,2,8,1
1.5388,1.5388,2,8,1
1.5804,1.5804,2,8,1
1.5431,1.5431,2,8,1
1.4965,1.4965,2,8,1
1.5759,1.5759,2,8,1
1.6286,1.6286,2,8,1
1.5772,1.5772,2,8,1
1.5567,1.5567,2,8,1
1.6093,1.6093,2,8,1
1.6119,1.6119,2,8,1
1.6011,1.6011,2,8,1
1.6021,1.6021,2,8,1
1.5787,1.5787,2,8,1
1.5241,1.5241,2,8,1
1.5889,1.5889,2,8,1
1.616,1.616,2,8,1
1.6011,1.6011,2,8,1
1.6449,1.6449,2,8,1
1.7296,1.7296,2,8,1
1.6573,1.6573,2,8,1
1.5041,1.5041,2,8,1
1.2675,1.2675,2,8,1
1.3321,1.3321,2,8,1
1.0499,1.0499,2,8,1
0.11442,0.11442,2,8,1
0.00013661,0.00013661,1,9,1
0.015722,0.015722,6,4,1
0.0095737,0.0095737,5,5,1
0,0,1,9,0
0,0,1,9,0
0,0,1,9,0
0,0,1,9,0
0,0,1,9,0
0,0,1,9,0
0.0065446,0.0065446,3,7,0
0,0,1,9,0
0,0,1,9,0
0,0,1,9,0
0,0,1,9,0
0,0,1,9,0
0,0,1,9,0
0,0,1,9,0
0,0,1,9,0
0,0,1,9,0
0,0,1,9,0
0,0,1,9,0
0,0,1,9,0
0,0,1,9,0
0.00069063,0.00069063,5,5,0
7.5409e-05,7.5409e-05,1,9,0
0,0,1,9,0
0,0,1,9,0
0,0,1,9,0
0.011619,0.011619,6,4,1
0.46957,0.46957,2,8,1
0.89216,0.89216,2,8,1
1.0649,1.0649,2,8,1
1.1164,1.1164,2,8,1
1.0541,1.0541,3,7,1
0.96093,0.96093,10,0,1
1.1005,1.1005,10,0,1
1.3578,1.3578,2,8,1
1.2678,1.2678,2,8,1
1.259,1.259,2,8,1
1.2303,1.2303,2,8,1
1.3842,1.3842,2,8,1
1.3332,1.3332,2,8,1
1.1486,1.1486,2,8,1
1.1521,1.1521,2,8,1
1.307,1.307,2,8,1
1.2857,1.2857,2,8,1
1.1468,1.1468,2,8,1
1.2872,1.2872,2,8,1
1.4478,1.4478,7,3,1
1.2804,1.2804,3,7,1
1.0721,1.0721,2,8,1
1.0448,1.0448,2,8,1
1.2699,1.2699,3,7,1
1.1731,1.1731,9,1,1
0.97413,0.97413,15,0,1
0.96668,0.96668,15,0,1
0.84709,0.84709,15,0,1
0.82808,0.82808,16,0,1
0.90275,0.90275,10,6,1
1.0607,1.0607,5,11,1
1.1205,1.1205,4,12,1
0.92101,0.92101,5,11,1
0.89996,0.89996,6,10,1
1.0416,1.0416,4,12,1
0.99862,0.99862,4,12,1
0.9037,0.9037,3,13,1
0.98377,0.98377,2,14,1
1.0791,1.0791,2,14,1
1.0125,1.0125,4,12,1
1.1989,1.1989,8,8,1
1.0833,1.0833,10,6,1
0.75014,0.75014,10,6,1
0.9006,0.9006,9,7,1
0.98337,0.98337,6,10,1
0.87396,0.87396,6,10,1
0.67082,0.67082,6,10,1
0.63927,0.63927,6,10,1
0.58131,0.58131,6,10,1
0.77794,0.77794,6,10,1
0.67022,0.67022,4,12,1
0.75533,0.75533,6,10,1
0.92186,0.92186,7,9,1
0.88893,0.88893,6,10,1
1.0003,1.0003,9,7,1
0.96646,0.96646,9,7,1
1.0307,1.0307,9,7,1
1.1874,1.1874,9,7,1
1.0944,1.0944,9,7,1
1.1155,1.1155,10,6,1
1.3124,1.3124,10,6,1
1.3828,1.3828,6,10,1
1.3959,1.3959,2,14,1
1.4307,1.4307,10,6,1
1.442,1.442,10,6,1
