@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.18764,0.13942,0.049002,0.085299,0.040319,0.025991,27,1
0.1912,0.14299,0.044465,0.089837,0.039765,0.025437,142,1
0.20836,0.16015,0.038113,0.096189,0.030663,0.016335,27,1
0.1875,0.13928,0.039927,0.094374,0.033506,0.019178,76,1
0.19666,0.14845,0.03902,0.095281,0.045325,0.030997,96,1
0.22001,0.1718,0.03539,0.098911,0.032597,0.018269,96,1
0.18846,0.14024,0.034483,0.099819,0.0447,0.030372,96,1
0.16217,0.11395,0.038113,0.096189,0.04156,0.027232,96,1
0.17024,0.12203,0.03902,0.095281,0.053498,0.03917,96,1
0.17833,0.13012,0.034483,0.099819,0.05525,0.040922,96,1
0.16467,0.11645,0.03176,0.10254,0.042138,0.02781,95,1
0.13814,0.089928,0.03902,0.095281,0.034503,0.020175,98,1
0.14568,0.097467,0.043557,0.090744,0.040208,0.02588,96,1
0.18,0.13178,0.039927,0.094374,0.04414,0.029812,88,1
0.19583,0.14761,0.03539,0.098911,0.04329,0.028962,88,1
0.17857,0.13036,0.03176,0.10254,0.042566,0.028238,81,1
0.15209,0.10387,0.037205,0.097096,0.033296,0.018968,82,1
0.13556,0.087341,0.038113,0.096189,0.030994,0.016666,94,1
0.10985,0.061639,0.045372,0.088929,0.03074,0.016412,93,1
0.11048,0.062263,0.056261,0.07804,0.037552,0.023224,96,1
0.11981,0.071593,0.057169,0.077132,0.020709,0.0063806,63,1
0.11431,0.066091,0.054446,0.079855,0.029389,0.015061,100,1
0.1414,0.093184,0.049909,0.084392,0.035303,0.020975,109,1
0.17406,0.12585,0.07441,0.059891,0.033592,0.019264,112,1
0.19167,0.14346,0.082577,0.051724,0.056772,0.042444,25,1
0.18299,0.13477,0.079855,0.054446,0.043148,0.02882,29,1
0.20784,0.15962,0.11162,0.022686,0.046848,0.03252,55,1
0.24919,0.20098,0.11706,0.017241,0.062415,0.048087,30,1
0.25675,0.20853,0.11071,0.023593,0.055035,0.040706,83,1
0.24797,0.19976,0.11706,0.017241,0.049245,0.034917,65,1
0.23562,0.18741,0.11887,0.015426,0.053578,0.03925,65,1
0.25098,0.20276,0.11978,0.014519,0.056368,0.04204,16,1
0.26208,0.21387,0.11797,0.016334,0.071629,0.057301,30,1
0.25444,0.20623,0.12341,0.010889,0.057896,0.043568,28,1
0.24318,0.19497,0.12613,0.008167,0.055247,0.040919,112,1
0.23671,0.1885,0.11525,0.019056,0.064195,0.049867,15,1
0.22716,0.17895,0.11797,0.016334,0.062966,0.048638,76,1
0.22681,0.1786,0.12069,0.013612,0.055894,0.041566,15,1
0.23213,0.18392,0.1098,0.024501,0.061724,0.047396,15,1
0.2165,0.16828,0.10073,0.033575,0.076069,0.061741,15,1
0.21585,0.16763,0.094374,0.039927,0.055499,0.041171,14,1
0.25255,0.20433,0.08167,0.052632,0.058271,0.043943,13,1
0.29195,0.24374,0.082577,0.051724,0.064435,0.050107,11,1
0.29281,0.2446,0.10254,0.03176,0.088918,0.07459,28,1
0.27492,0.22671,0.098004,0.036298,0.069798,0.05547,11,1
0.28224,0.23402,0.089837,0.044465,0.057253,0.042925,11,1
0.2724,0.22418,0.094374,0.039927,0.083169,0.068841,11,1
0.24099,0.19277,0.10345,0.030853,0.069567,0.055239,12,1
0.22325,0.17503,0.10345,0.030853,0.071061,0.056733,11,1
0.2274,0.17919,0.092559,0.041742,0.065309,0.050981,11,1
0.22869,0.18047,0.084392,0.049909,0.071668,0.05734,12,1
0.20634,0.15812,0.068966,0.065336,0.05274,0.038412,15,1
0.2004,0.15219,0.068058,0.066243,0.065519,0.051191,15,1
0.19447,0.14625,0.073503,0.060799,0.075115,0.060787,111,1
0.19927,0.15105,0.066243,0.068058,0.077099,0.062771,111,1
0.19644,0.14823,0.058984,0.075318,0.051312,0.036984,110,1
0.16035,0.11214,0.058076,0.076225,0.065558,0.05123,112,1
0.14415,0.095939,0.065336,0.068966,0.064657,0.050329,113,1
0.14371,0.095492,0.065336,0.068966,0.06958,0.055251,114,1
0.15169,0.10348,0.053539,0.080762,0.077532,0.063204,115,1
0.18179,0.13357,0.045372,0.088929,0.073445,0.059116,113,1
0.23117,0.18295,0.037205,0.097096,0.088006,0.073678,115,1
0.24798,0.19977,0.036298,0.098004,0.089104,0.074776,116,1
0.26788,0.21966,0.041742,0.092559,0.095975,0.081647,118,1
0.26107,0.21286,0.040835,0.093466,0.092592,0.078264,119,1
0.21317,0.16496,0.040835,0.093466,0.062961,0.048633,120,1
0.20963,0.16141,0.040835,0.093466,0.086706,0.072378,121,1
0.21641,0.1682,0.041742,0.092559,0.073047,0.058719,121,1
0.20897,0.16076,0.040835,0.093466,0.068174,0.053846,120,1
0.16834,0.12013,0.037205,0.097096,0.051687,0.037359,120,1
0.12382,0.075604,0.03539,0.098911,0.054066,0.039737,120,1
0.1381,0.089881,0.036298,0.098004,0.050773,0.036445,121,1
0.15325,0.10504,0.03902,0.095281,0.061903,0.047575,121,1
0.13844,0.09022,0.046279,0.088022,0.060642,0.046314,121,1
0.13831,0.0901,0.038113,0.096189,0.049758,0.03543,122,1
0.13398,0.08576,0.037205,0.097096,0.055835,0.041507,123,1
0.11983,0.071613,0.037205,0.097096,0.053621,0.039293,124,1
0.11338,0.065163,0.038113,0.096189,0.055963,0.041635,125,1
0.10259,0.05438,0.040835,0.093466,0.045973,0.031645,126,1
0.094121,0.045906,0.032668,0.10163,0.043837,0.029509,127,1
0.082364,0.034149,0.029038,0.10526,0.034894,0.020565,130,1
0.07818,0.029965,0.034483,0.099819,0.031224,0.016896,131,1
0.075738,0.027523,0.050817,0.083485,0.0252,0.010872,131,1
0.074273,0.026058,0.050817,0.083485,0.030949,0.016621,135,1
0.084143,0.035928,0.053539,0.080762,0.037974,0.023646,136,1
0.096502,0.048287,0.050817,0.083485,0.040286,0.025958,64,1
0.09925,0.051035,0.034483,0.099819,0.035091,0.020763,44,1
0.090587,0.042372,0.039927,0.094374,0.043042,0.028714,148,1
0.07608,0.027865,0.058984,0.075318,0.032676,0.018348,143,1
0.070818,0.022604,0.061706,0.072595,0.042571,0.028243,43,1
0.067307,0.019092,0.067151,0.067151,0.03722,0.022892,28,1
0.061944,0.013729,0.073503,0.060799,0.03171,0.017382,27,1
0.058891,0.010676,0.068058,0.066243,0.027087,0.012759,28,1
0.077479,0.029264,0.062613,0.071688,0.02694,0.012612,74,1
0.096103,0.047888,0.050817,0.083485,0.029818,0.015489,72,1
0.088075,0.03986,0.039927,0.094374,0.028659,0.014331,64,1
0.080389,0.032174,0.03902,0.095281,0.013971,0,40,1
0.08951,0.041296,0.037205,0.097096,0.02046,0.0064891,64,1
0.098815,0.0506,0.03539,0.098911,0.030974,0.017002,64,1
0.098994,0.050779,0.04265,0.091652,0.022613,0.0086413,63,1
0.094689,0.046474,0.068058,0.066243,0.042824,0.028853,84,1
0.1068,0.058583,0.07441,0.059891,0.036808,0.022837,145,0
0.12938,0.081166,0.069873,0.064428,0.04367,0.029699,100,0
0.13283,0.084617,0.093466,0.040835,0.050682,0.036711,99,0
0.11598,0.067768,0.089837,0.044465,0.036404,0.022433,90,0
0.10195,0.053737,0.066243,0.068058,0.026046,0.012074,172,0
0.09265,0.044435,0.055354,0.078947,0.019802,0.0058312,156,0
0.079282,0.031067,0.056261,0.07804,0.021506,0.0075348,99,0
0.078495,0.03028,0.058076,0.076225,0.030993,0.017022,60,0
0.081233,0.033018,0.071688,0.062613,0.032261,0.018289,186,0
0.06636,0.018145,0.088022,0.046279,0.026521,0.01255,122,0
0.061103,0.012888,0.088929,0.045372,0.025067,0.011095,53,0
0.075182,0.026967,0.083485,0.050817,0.038713,0.024742,106,0
0.080331,0.032116,0.07804,0.056261,0.032035,0.018063,101,0
0.070376,0.022161,0.090744,0.043557,0.033934,0.019963,126,0
0.060361,0.012146,0.083485,0.050817,0.029352,0.015381,159,0
0.058768,0.010554,0.067151,0.067151,0.02679,0.012819,59,0
0.056962,0.0087471,0.07804,0.056261,0.037409,0.023437,54,0
0.05914,0.010925,0.10617,0.028131,0.031714,0.017742,79,0
0.063018,0.014803,0.095281,0.03902,0.034325,0.020354,79,0
0.057009,0.0087937,0.07441,0.059891,0.023094,0.0091232,77,0
0.044765,0,0.086207,0.048094,0.027265,0.013294,118,0
0.0435,0,0.085299,0.049002,0.022446,0.0084749,21,0
0.05634,0.01284,0.076225,0.058076,0.022595,0.0086234,174,0
0.061918,0.018418,0.073503,0.060799,0.032197,0.018226,44,0
0.061807,0.018307,0.062613,0.071688,0.021932,0.0079609,105,0
0.06077,0.017271,0.062613,0.071688,0.018244,0.004273,50,0
0.061962,0.018462,0.076225,0.058076,0.028736,0.014765,66,0
0.061133,0.017633,0.073503,0.060799,0.019335,0.0053635,163,0
0.056939,0.013439,0.045372,0.088929,0.024738,0.010767,33,0
0.041406,0,0.010889,0.12341,0.01091,0,54,0
0.10048,0,0.016334,0,0.0080499,0,143,0
0.09392,0,0.020871,0,0.0086434,0.0005935,114,0
0.085551,0,0.0099819,0.010889,0.0096969,0.001647,146,0
0.09264,0.0070885,0.0036298,0.017241,0.010595,0.0025455,131,0
0.10473,0.019178,0.013612,0.0072595,0.0099387,0.0018887,110,0
0.099041,0.01349,0.012704,0.008167,0.0089652,0.00091525,46,0
0.096265,0.010713,0.0045372,0.016334,0.0090791,0.0010292,48,0
0.10736,0.021811,0.0054446,0.015426,0.014598,0.0065483,41,0
0.1127,0.027145,0.019964,0.00090744,0.020448,0.012398,41,0
0.090699,0.0051473,0.03902,0,0.030181,0.022131,129,0
0.09914,0.013589,0.03539,0.0036298,0.047062,0.039012,117,0
0.12836,0.042809,0.037205,0.0018149,0.065234,0.057184,113,1
0.14713,0.061581,0.040835,0,0.088,0.07995,111,1
0.15139,0.065844,0.036298,0.0045372,0.085445,0.077395,110,1
0.14934,0.063787,0.03539,0.0054446,0.058765,0.050716,110,1
0.15622,0.070668,0.03176,0.0090744,0.052546,0.044496,110,1
0.15194,0.066389,0.029038,0.011797,0.056233,0.048183,117,1
0.13549,0.049937,0.03902,0.0018149,0.063506,0.055456,118,1
0.12198,0.036431,0.036298,0.0045372,0.056661,0.048611,121,1
0.12878,0.043226,0.022686,0.018149,0.050223,0.042173,121,1
0.15071,0.065159,0.018149,0.022686,0.051011,0.042961,120,1
0.14438,0.058831,0.023593,0.017241,0.047945,0.039895,119,1
0.11827,0.032714,0.037205,0.0036298,0.053339,0.045289,119,1
0.12805,0.042494,0.028131,0.012704,0.048189,0.040139,121,1
0.14518,0.059629,0.017241,0.023593,0.050796,0.042746,123,1
0.14993,0.064381,0.021779,0.019056,0.04721,0.03916,123,1
0.13197,0.046417,0.025408,0.015426,0.056481,0.048431,122,1
0.12635,0.040799,0.026316,0.014519,0.047902,0.039853,123,1
0.13989,0.054339,0.021779,0.019056,0.050384,0.042334,125,1
0.13588,0.050334,0.023593,0.017241,0.047825,0.039775,124,1
0.13257,0.047018,0.028131,0.012704,0.049707,0.041657,122,1
0.13247,0.046915,0.034483,0.0063521,0.05778,0.04973,124,1
0.13954,0.05399,0.03539,0.0054446,0.058586,0.050536,127,1
0.13536,0.049811,0.03176,0.0090744,0.062858,0.054808,127,1
0.12387,0.038316,0.030853,0.0099819,0.058942,0.050893,125,1
0.13602,0.050465,0.028131,0.012704,0.053481,0.045431,125,1
0.14991,0.064364,0.025408,0.015426,0.065327,0.057277,126,1
0.13552,0.049968,0.027223,0.013612,0.056061,0.048011,129,1
0.11243,0.026879,0.03176,0.0090744,0.064276,0.056226,134,1
0.12613,0.040582,0.026316,0.014519,0.0569,0.048851,139,1
0.12867,0.043115,0.030853,0.0099819,0.075275,0.067225,138,1
0.11191,0.02636,0.043557,0,0.065332,0.057282,139,1
0.11145,0.025902,0.04265,0.00090744,0.04931,0.04126,139,1
0.10868,0.023133,0.040835,0.0027223,0.04995,0.0419,142,1
0.10904,0.023492,0.029038,0.014519,0.05797,0.04992,146,1
0.13417,0.048619,0.017241,0.026316,0.06097,0.05292,146,1
0.14395,0.058397,0.018149,0.025408,0.052055,0.044005,145,1
0.12056,0.035004,0.029038,0.014519,0.055743,0.047693,148,1
0.11957,0.034014,0.028131,0.015426,0.052462,0.044412,148,1
0.12241,0.036858,0.018149,0.025408,0.044246,0.036196,152,1
0.099587,0.014035,0.03176,0.011797,0.03425,0.0262,158,1
0.086943,0.0013917,0.03176,0.011797,0.029555,0.021505,29,1
0.10518,0.01963,0.018149,0.025408,0.032682,0.024632,182,1
0.13277,0.047216,0.019056,0.024501,0.029017,0.020967,171,1
0.13664,0.051084,0.019056,0.024501,0.046714,0.038664,156,1
0.11062,0.025074,0.022686,0.020871,0.043579,0.035529,160,1
0.088776,0.003225,0.029946,0.013612,0.045217,0.037167,164,1
0.098868,0.013317,0.036298,0.0072595,0.029836,0.021786,169,1
0.10217,0.016623,0.023593,0.019964,0.025013,0.016963,179,1
0.081395,0,0.040835,0.0027223,0.027132,0.019082,191,1
0.067493,0,0.060799,0,0.024923,0.016873,183,1
0.086779,0.019286,0.033575,0.027223,0.026643,0.018593,178,1
0.10852,0.041026,0.017241,0.043557,0.010149,0.002099,35,1
0.10817,0.040676,0.012704,0.048094,0.013093,0.0050435,141,1
0.087421,0.019928,0.014519,0.046279,0.016193,0.0081431,169,1
0.079709,0.012216,0.015426,0.045372,0.029323,0.021273,155,1
0.11105,0.043555,0.020871,0.039927,0.033577,0.025527,150,1
0.10811,0.040618,0.032668,0.028131,0.037323,0.029273,142,1
0.080332,0.012838,0.037205,0.023593,0.051114,0.043064,139,1
0.094084,0.026591,0.029946,0.030853,0.05203,0.04398,140,1
0.1049,0.037411,0.03176,0.029038,0.050357,0.042307,136,1
0.10672,0.039227,0.038113,0.022686,0.056449,0.048399,135,1
0.10077,0.033281,0.030853,0.029946,0.06388,0.05583,135,1
0.11069,0.043201,0.020871,0.039927,0.058918,0.050868,135,1
0.11769,0.050198,0.016334,0.044465,0.066899,0.058849,134,1
0.11089,0.0434,0.021779,0.03902,0.06638,0.05833,132,1
0.1197,0.052211,0.026316,0.034483,0.067461,0.059411,131,1
0.11736,0.049871,0.030853,0.029946,0.071612,0.063562,132,1
0.094915,0.027421,0.036298,0.024501,0.065624,0.057574,132,1
0.081967,0.014474,0.039927,0.020871,0.062748,0.054698,133,1
0.090241,0.022747,0.038113,0.022686,0.067971,0.059921,129,1
0.10188,0.034386,0.037205,0.023593,0.073437,0.065387,128,1
0.10917,0.041681,0.029946,0.030853,0.078611,0.070561,127,1
0.10884,0.041346,0.032668,0.028131,0.080961,0.072911,127,1
0.11147,0.043979,0.048094,0.012704,0.074806,0.066756,126,1
0.11288,0.045389,0.049909,0.010889,0.066173,0.058123,123,1
0.10727,0.039773,0.04265,0.018149,0.081133,0.073083,121,1
0.11562,0.048123,0.029038,0.03176,0.087067,0.079017,119,1
0.11642,0.048924,0.024501,0.036298,0.090339,0.082289,118,1
0.11315,0.045661,0.03176,0.029038,0.07701,0.06896,118,1
0.12442,0.056927,0.034483,0.026316,0.084819,0.076769,117,1
0.13258,0.065085,0.025408,0.03539,0.082958,0.074908,118,1
0.14324,0.07575,0.023593,0.037205,0.07572,0.06767,119,1
0.12902,0.061527,0.04265,0.018149,0.07897,0.07092,120,1
0.10733,0.039836,0.056261,0.0045372,0.071949,0.063899,122,1
0.11536,0.047869,0.039927,0.020871,0.065842,0.057792,124,1
0.11627,0.048781,0.029946,0.030853,0.069077,0.061027,125,1
0.11186,0.044366,0.027223,0.033575,0.062808,0.054758,127,1
0.10467,0.037175,0.027223,0.033575,0.066276,0.058226,128,1
0.11677,0.049281,0.037205,0.023593,0.062152,0.054102,129,1
0.13864,0.07115,0.026316,0.034483,0.059116,0.051066,127,1
0.13523,0.067738,0.016334,0.044465,0.06632,0.058271,124,1
0.10872,0.041222,0.025408,0.03539,0.06008,0.05203,122,1
0.10606,0.038569,0.021779,0.03902,0.055207,0.047157,119,1
0.12464,0.057149,0.017241,0.043557,0.059758,0.051708,119,1
0.10626,0.038771,0.023593,0.037205,0.058711,0.050661,118,1
0.081889,0.014396,0.033575,0.027223,0.064672,0.056622,117,1
0.10393,0.036435,0.029946,0.030853,0.069526,0.061476,115,1
0.1218,0.054303,0.018149,0.04265,0.066453,0.058403,113,1
0.11432,0.046831,0.033575,0.027223,0.068204,0.060154,109,1
0.098764,0.031271,0.049002,0.011797,0.085011,0.076961,106,1
0.11191,0.044415,0.044465,0.016334,0.088896,0.080846,104,1
0.12213,0.054641,0.039927,0.020871,0.067585,0.059535,101,1
0.12208,0.054584,0.048094,0.012704,0.04837,0.04032,101,1
0.13097,0.063479,0.047187,0.013612,0.036405,0.028355,22,1
0.13852,0.071024,0.03902,0.021779,0.042538,0.034488,24,1
0.13941,0.071914,0.044465,0.016334,0.038192,0.030142,25,1
0.13164,0.064149,0.049002,0.011797,0.036583,0.028533,25,1
0.14622,0.078726,0.053539,0.0072595,0.047329,0.039279,25,1
0.17528,0.10779,0.064428,0,0.03981,0.03176,23,1
0.2196,0.1521,0.076225,0,0.058194,0.050144,98,1
0.27065,0.20316,0.084392,0,0.050426,0.042376,95,1
0.30757,0.24007,0.093466,0,0.057964,0.049914,64,1
0.31991,0.25242,0.098004,0,0.0548,0.04675,99,1
0.32445,0.25696,0.088022,0.0099819,0.048827,0.040777,99,1
0.31373,0.24623,0.080762,0.017241,0.055144,0.047094,99,1
0.28556,0.21807,0.088929,0.0090744,0.062618,0.054568,93,1
0.29983,0.23234,0.098004,0,0.053916,0.045866,11,1
0.31998,0.25249,0.094374,0.0036298,0.047721,0.039671,48,1
0.34673,0.27924,0.086207,0.011797,0.065371,0.057321,97,1
0.36765,0.30016,0.095281,0.0027223,0.06865,0.0606,97,1
0.36901,0.30151,0.098911,0,0.10614,0.098086,98,1
0.37947,0.31198,0.083485,0.015426,0.072573,0.064523,99,1
0.36509,0.2976,0.085299,0.013612,0.072276,0.064226,98,1
0.34902,0.28153,0.087114,0.011797,0.076485,0.068435,98,1
0.34503,0.27753,0.083485,0.015426,0.073591,0.065542,98,1
0.34439,0.2769,0.084392,0.014519,0.067961,0.059911,11,1
0.35317,0.28568,0.091652,0.0072595,0.083533,0.075483,11,1
0.35884,0.29135,0.095281,0.0036298,0.072724,0.064674,11,1
0.35919,0.29169,0.094374,0.0045372,0.076364,0.068315,11,1
0.35815,0.29066,0.092559,0.0063521,0.067599,0.059549,98,1
0.34849,0.28099,0.091652,0.0072595,0.056052,0.048002,11,1
0.34215,0.27466,0.086207,0.012704,0.073735,0.065685,11,1
0.33446,0.26696,0.084392,0.014519,0.072074,0.064024,11,1
0.32151,0.25401,0.093466,0.0054446,0.054856,0.046806,11,1
0.33007,0.26258,0.094374,0.0045372,0.053835,0.045785,11,1
0.32883,0.26134,0.088929,0.0099819,0.055345,0.047295,100,1
0.31299,0.2455,0.093466,0.0054446,0.060335,0.052286,11,1
0.31427,0.24678,0.10163,0,0.070914,0.062864,10,1
0.31385,0.24635,0.10708,0,0.059545,0.051495,7,1
0.31324,0.24574,0.10436,0.0027223,0.051758,0.043709,10,1
0.30107,0.23357,0.10345,0.0036298,0.055437,0.047387,111,1
0.27759,0.2101,0.10345,0.0036298,0.069401,0.061351,8,1
0.28718,0.21969,0.093466,0.013612,0.077787,0.069737,9,1
0.29126,0.22377,0.098004,0.0090744,0.074897,0.066847,119,1
0.27844,0.21095,0.10345,0.0036298,0.072477,0.064427,10,1
0.29508,0.22758,0.095281,0.011797,0.080771,0.072721,122,1
0.29963,0.23213,0.087114,0.019964,0.070959,0.062909,9,1
0.28483,0.21734,0.087114,0.019964,0.09714,0.08909,125,1
0.28514,0.21764,0.088929,0.018149,0.082631,0.074582,9,1
0.27858,0.21109,0.088022,0.019056,0.08705,0.079,10,1
0.27908,0.21158,0.083485,0.023593,0.073851,0.065801,124,1
0.25846,0.19097,0.079855,0.027223,0.048687,0.040637,12,1
0.24027,0.17277,0.083485,0.023593,0.09418,0.08613,131,1
0.23503,0.16753,0.082577,0.024501,0.068658,0.060608,10,1
0.21269,0.1452,0.088929,0.018149,0.095679,0.087629,135,1
0.20586,0.13837,0.084392,0.022686,0.094992,0.086942,137,1
0.19891,0.13142,0.069873,0.037205,0.077297,0.069247,140,1
0.18319,0.1157,0.079855,0.027223,0.066702,0.058652,10,1
0.17521,0.10772,0.088022,0.019056,0.094941,0.086891,142,1
0.17542,0.10793,0.07804,0.029038,0.10894,0.10089,144,1
0.17287,0.10537,0.082577,0.024501,0.067557,0.059507,10,1
0.18363,0.11614,0.080762,0.026316,0.11362,0.10557,147,1
0.18326,0.11577,0.064428,0.04265,0.11406,0.10601,148,1
0.15589,0.088396,0.07441,0.032668,0.10475,0.096696,150,1
0.1517,0.084204,0.076225,0.030853,0.10706,0.099014,149,1
0.16635,0.098859,0.068058,0.03902,0.10256,0.09451,147,1
0.15124,0.083746,0.066243,0.040835,0.12452,0.11647,147,1
0.14849,0.080995,0.058984,0.048094,0.12642,0.11837,145,1
0.16505,0.097557,0.057169,0.049909,0.12378,0.11573,144,1
0.15471,0.087216,0.061706,0.045372,0.12884,0.12079,144,1
0.14111,0.073618,0.085299,0.021779,0.12822,0.12017,143,1
0.14513,0.077634,0.076225,0.030853,0.12454,0.11649,143,1
0.16691,0.099416,0.046279,0.060799,0.12506,0.11701,143,1
0.16422,0.096731,0.054446,0.052632,0.12518,0.11713,144,1
0.14741,0.07992,0.065336,0.041742,0.11538,0.10733,144,1
0.13324,0.065748,0.069873,0.037205,0.092764,0.084714,147,1
0.12561,0.058117,0.083485,0.023593,0.11068,0.10263,149,1
0.1307,0.063208,0.077132,0.029946,0.11096,0.10291,150,1
0.12496,0.057462,0.062613,0.044465,0.099583,0.091533,153,1
0.11805,0.050556,0.068966,0.038113,0.10193,0.093884,157,1
0.11248,0.044987,0.064428,0.04265,0.097765,0.089715,161,1
0.10878,0.041284,0.051724,0.055354,0.10578,0.09773,162,1
0.10701,0.039516,0.050817,0.056261,0.098989,0.09094,162,1
0.10364,0.036149,0.03902,0.068058,0.093554,0.085504,165,1
0.10779,0.040297,0.037205,0.069873,0.08939,0.08134,166,1
0.11352,0.046027,0.034483,0.072595,0.086879,0.078829,166,1
0.10401,0.036519,0.03176,0.075318,0.083151,0.075101,167,1
0.10945,0.041953,0.026316,0.080762,0.08694,0.07889,165,1
0.1228,0.055305,0.023593,0.083485,0.091367,0.083317,165,1
0.11963,0.052133,0.037205,0.069873,0.08059,0.07254,164,1
0.12598,0.058485,0.036298,0.07078,0.07494,0.06689,165,1
0.12605,0.058561,0.029946,0.077132,0.074374,0.066324,166,1
0.11528,0.047791,0.026316,0.080762,0.076496,0.068446,165,1
0.12408,0.056588,0.029038,0.07804,0.069261,0.061212,164,1
0.12228,0.054785,0.036298,0.07078,0.062035,0.053985,164,1
0.10003,0.032538,0.044465,0.062613,0.066277,0.058227,162,1
0.094446,0.026952,0.043557,0.063521,0.070122,0.062072,160,1
0.10101,0.03352,0.037205,0.069873,0.072715,0.064665,158,1
0.10547,0.037976,0.025408,0.08167,0.073498,0.065448,158,1
0.11481,0.047314,0.026316,0.080762,0.07201,0.06396,157,1
0.10092,0.033427,0.049909,0.057169,0.072897,0.064847,157,1
0.10103,0.033535,0.049002,0.058076,0.069059,0.061009,157,1
0.11337,0.045876,0.029038,0.07804,0.063334,0.055284,159,1
0.096426,0.028933,0.03539,0.071688,0.065635,0.057585,160,1
0.072147,0.004654,0.057169,0.049909,0.052499,0.044449,163,1
0.080157,0.012663,0.047187,0.059891,0.058668,0.050618,165,1
0.11689,0.049393,0.026316,0.080762,0.055912,0.047862,165,1
0.12924,0.061746,0.028131,0.078947,0.056031,0.047981,165,1
0.11703,0.049535,0.028131,0.078947,0.05648,0.04843,169,1
0.11057,0.043076,0.030853,0.076225,0.054084,0.046034,169,1
0.11568,0.048188,0.021779,0.085299,0.043491,0.035441,170,1
0.11222,0.044729,0.017241,0.089837,0.043732,0.035682,171,1
0.08514,0.017646,0.03176,0.075318,0.047004,0.038954,171,1
0.07924,0.011746,0.023593,0.083485,0.044137,0.036087,171,1
0.11643,0.048937,0.019964,0.087114,0.033123,0.025073,178,1
0.12905,0.061558,0.03176,0.075318,0.033697,0.025647,182,1
0.10648,0.038988,0.034483,0.072595,0.024657,0.016607,186,1
0.097538,0.030044,0.026316,0.080762,0.022722,0.014672,191,1
0.10826,0.040769,0.022686,0.084392,0.025278,0.017228,178,1
0.098243,0.03075,0.029038,0.07804,0.024892,0.016842,173,1
0.08469,0.017197,0.045372,0.061706,0.028796,0.020747,174,1
0.10625,0.03876,0.032668,0.07441,0.033478,0.025428,169,1
0.11554,0.048051,0.008167,0.098911,0.035188,0.027138,161,1
0.091182,0.023689,0.019056,0.088022,0.03516,0.02711,163,1
0.086861,0.019368,0.016334,0.090744,0.031124,0.023074,165,1
0.095531,0.028038,0.011797,0.095281,0.029413,0.021363,165,1
0.10367,0.036173,0.017241,0.089837,0.035146,0.027096,163,1
0.12215,0.054653,0.019964,0.087114,0.033443,0.025393,162,1
0.12487,0.057374,0.023593,0.083485,0.038017,0.029967,157,1
0.119,0.051502,0.017241,0.089837,0.031955,0.023905,157,1
0.10081,0.033317,0.033575,0.073503,0.031741,0.023691,164,1
0.10343,0.035932,0.038113,0.068966,0.03647,0.02842,160,1
0.11085,0.043359,0.022686,0.084392,0.037359,0.029309,156,1
0.092434,0.02494,0.037205,0.069873,0.037739,0.029689,156,1
0.093231,0.025738,0.049002,0.058076,0.039375,0.031325,155,1
0.10583,0.038333,0.058076,0.049002,0.042894,0.034844,154,1
0.12943,0.061937,0.057169,0.049909,0.033957,0.025907,155,1
0.12782,0.060322,0.030853,0.076225,0.034492,0.026442,159,1
0.11375,0.046252,0.036298,0.07078,0.045368,0.037318,157,1
0.11269,0.045193,0.04265,0.064428,0.030281,0.022231,157,1
0.11531,0.047812,0.020871,0.086207,0.036614,0.028564,163,1
0.1234,0.055905,0.011797,0.095281,0.03888,0.03083,159,1
0.10575,0.038256,0.038113,0.068966,0.029709,0.021659,160,1
0.097917,0.030423,0.049909,0.057169,0.032679,0.024629,161,1
0.14539,0.077892,0.020871,0.086207,0.030711,0.022661,158,1
0.16111,0.09362,0.012704,0.094374,0.034266,0.026216,159,1
0.11906,0.051564,0.047187,0.059891,0.031995,0.023945,29,1
0.094122,0.026629,0.083485,0.023593,0.043954,0.035904,63,1
0.11662,0.049124,0.067151,0.039927,0.043141,0.035091,35,1
0.11032,0.042829,0.055354,0.051724,0.033647,0.025597,84,0
0.085028,0.017535,0.072595,0.034483,0.038286,0.030236,130,0
0.097376,0.029882,0.087114,0.019964,0.029632,0.021582,121,0
0.13934,0.071844,0.057169,0.049909,0.026661,0.018611,50,0
0.13664,0.069143,0.027223,0.079855,0.030051,0.022001,70,0
0.10129,0.033794,0.043557,0.063521,0.028767,0.020717,44,0
0.12445,0.056956,0.027223,0.079855,0.018414,0.010365,67,0
0.14059,0.0731,0.0027223,0.10436,0.026146,0.018096,88,0
0.11523,0.047738,0.0099819,0.097096,0.018162,0.010112,150,0
0.085079,0.017586,0.034483,0.072595,0.019484,0.011435,156,0
0.08782,0.020327,0.029946,0.077132,0.021944,0.013894,122,0
0.094452,0.026958,0.011797,0.095281,0.018385,0.010335,93,0
0.099238,0.031744,0.012704,0.094374,0.014367,0.0063174,79,0
0.12016,0.052667,0.0072595,0.099819,0.011517,0.0034671,156,0
0.12396,0.056466,0.011797,0.095281,0.010335,0.0022849,136,0
