@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.033949,0.02387,80,0
0.031758,0.021679,105,0
0.024737,0.014658,80,0
0.032719,0.02264,92,0
0.025481,0.015402,83,0
0.03064,0.020561,82,0
0.033638,0.023559,62,0
0.025968,0.015888,93,0
0.025183,0.015104,169,0
0.022324,0.012245,54,0
0.02397,0.01389,102,0
0.030291,0.020212,76,0
0.04117,0.031091,30,0
0.039252,0.029173,23,0
0.024798,0.014719,182,0
0.027571,0.017492,87,0
0.032905,0.022826,158,1
0.029064,0.018985,152,1
0.039923,0.029844,154,1
0.032121,0.022041,140,1
0.030266,0.020187,40,1
0.042639,0.03256,39,1
0.045823,0.035744,92,1
0.061974,0.051895,86,1
0.071024,0.060945,82,1
0.062149,0.05207,82,1
0.066361,0.056282,82,1
0.064227,0.054148,82,1
0.068744,0.058665,83,1
0.060773,0.050694,84,1
0.063038,0.052958,86,1
0.057716,0.047637,91,1
0.041853,0.031774,92,1
0.045215,0.035136,98,1
0.034907,0.024828,86,1
0.039477,0.029398,105,1
0.051836,0.041756,110,1
0.043545,0.033466,118,1
0.040551,0.030472,122,1
0.033655,0.023575,128,1
0.048679,0.0386,73,1
0.031399,0.021319,154,1
0.026862,0.016783,66,1
0.030622,0.020543,100,1
0.038155,0.028076,58,1
0.031916,0.021837,67,1
0.033754,0.023675,173,1
0.025452,0.015372,50,1
0.022799,0.012719,119,1
0.028908,0.018829,78,1
0.028324,0.018245,35,1
0.031929,0.02185,128,1
0.031774,0.021695,170,1
0.032431,0.022352,167,1
0.029145,0.019066,41,1
0.033197,0.023117,61,1
0.041733,0.031653,65,1
0.032449,0.02237,156,1
0.035419,0.02534,157,1
0.037631,0.027552,153,1
0.044781,0.034702,153,1
0.04012,0.030041,147,1
0.035468,0.025389,154,1
0.030517,0.020438,150,1
0.037327,0.027247,107,1
0.039851,0.029771,84,1
0.064415,0.054336,68,1
0.061555,0.051476,67,1
0.058433,0.048354,67,1
0.071305,0.061226,61,1
0.09467,0.084591,58,1
0.090588,0.080508,56,1
0.11426,0.10418,57,1
0.10528,0.095202,59,1
0.084548,0.074468,60,1
0.11429,0.10421,62,1
0.11007,0.099987,64,1
0.089796,0.079717,67,1
0.08672,0.07664,69,1
0.083413,0.073334,71,1
0.070429,0.06035,72,1
0.068135,0.058056,74,1
0.080632,0.070553,77,1
0.073485,0.063406,79,1
0.058036,0.047957,79,1
0.070555,0.060476,79,1
0.071352,0.061272,79,1
0.063252,0.053173,78,1
0.073034,0.062955,79,1
0.077276,0.067197,80,1
0.064525,0.054446,81,1
0.055835,0.045756,183,1
0.053078,0.042999,82,1
0.061744,0.051665,184,1
0.052932,0.042852,81,1
0.057397,0.047318,81,1
0.054779,0.0447,181,1
0.074819,0.06474,80,1
0.080141,0.070062,78,1
0.073097,0.063018,78,1
0.070569,0.06049,78,1
0.079759,0.06968,77,1
0.059462,0.049383,74,1
0.061744,0.051664,74,1
0.067199,0.05712,74,1
0.06829,0.058211,73,1
0.077147,0.067067,73,1
0.092938,0.082859,72,1
0.086139,0.07606,71,1
0.081477,0.071398,70,1
0.083122,0.073043,69,1
0.074863,0.064784,68,1
0.067231,0.057152,68,1
0.057771,0.047692,68,1
0.049417,0.039338,157,1
0.059694,0.049615,65,1
0.072049,0.061969,65,1
0.055976,0.045897,69,1
0.066567,0.056488,72,1
0.051918,0.041839,69,1
0.066404,0.056324,73,1
0.06096,0.050881,160,1
0.070365,0.060286,72,1
0.066068,0.055989,72,1
0.064072,0.053993,73,1
0.062469,0.05239,73,1
0.069033,0.058954,73,1
0.067344,0.057265,73,1
0.085722,0.075643,73,1
0.063882,0.053803,74,1
0.052337,0.042258,76,1
0.057365,0.047286,72,1
0.052734,0.042655,73,1
0.04676,0.036681,95,1
0.032586,0.022506,72,1
0.03056,0.020481,72,1
0.030925,0.020846,91,1
0.027369,0.01729,14,0
0.050909,0.04083,19,0
0.043262,0.033183,64,0
0.039479,0.0294,78,0
0.031966,0.021887,46,0
0.03717,0.027091,136,0
0.03306,0.022981,82,0
0.031488,0.021408,16,0
0.039388,0.029308,64,0
0.029104,0.019025,152,0
0.033227,0.023148,68,0
0.029814,0.019734,115,0
0.02789,0.017811,22,0
0.026967,0.016888,107,0
0.030444,0.020365,74,0
0.021181,0.011101,72,0
0.027599,0.01752,150,0
0.029601,0.019522,21,0
0.025701,0.015622,148,0
0.021701,0.011621,58,0
0.022415,0.012336,148,0
0.021148,0.011069,64,0
0.028257,0.018178,46,0
0.024837,0.014758,11,0
0.018937,0.0088579,66,0
0.023311,0.013232,99,0
0.020803,0.010724,107,0
0.032221,0.022142,79,0
0.022563,0.012483,78,0
0.033419,0.02334,60,0
0.038461,0.028382,60,0
0.034529,0.02445,94,0
0.032113,0.022034,102,0
0.035605,0.025526,69,0
0.029211,0.019131,104,0
0.032257,0.022178,110,0
0.038284,0.028204,85,0
0.032673,0.022593,99,0
0.031733,0.01901,99,0
0.023505,0.010782,111,0
0.031569,0.018846,48,0
0.033165,0.020442,108,0
0.025681,0.012957,59,0
0.036706,0.023982,95,0
0.027162,0.014438,95,0
0.026191,0.013468,61,0
0.040506,0.027783,90,0
0.03231,0.019586,24,0
0.031683,0.018959,102,0
0.02853,0.015806,168,0
0.034542,0.020129,113,0
0.030198,0.01569,66,1
0.034239,0.019732,43,1
0.042458,0.02795,74,1
0.061564,0.047056,66,1
0.04321,0.028702,61,1
0.042276,0.027768,65,1
0.038416,0.023908,60,1
0.049336,0.034828,41,1
0.085747,0.07124,66,1
0.1178,0.10329,67,1
0.081137,0.066629,70,1
0.04798,0.033472,82,1
0.039717,0.02521,38,1
0.039926,0.025419,41,1
0.041394,0.026886,58,1
0.029509,0.015001,108,1
0.032378,0.01787,117,1
0.033897,0.019389,46,0
0.023871,0.0093634,83,0
0.025711,0.011203,11,0
0.02913,0.014622,123,0
0.028241,0.013733,67,0
0.025569,0.011061,95,0
0.028813,0.014305,52,0
0.032894,0.018386,104,0
0.034454,0.019946,99,0
0.034847,0.02034,115,0
0.029332,0.014824,130,0
0.028944,0.014436,88,0
0.035348,0.020841,179,0
0.035994,0.021486,178,0
0.025796,0.011288,71,0
0.039771,0.025263,67,0
0.027514,0.013006,91,0
0.045574,0.031066,84,0
0.033144,0.018636,88,0
0.032171,0.017663,170,0
0.033696,0.019188,178,0
0.037105,0.022597,67,0
0.03333,0.018822,85,0
0.02159,0.0070822,68,0
0.037088,0.02258,87,0
0.025273,0.010765,56,0
0.027167,0.01266,64,0
0.02567,0.011162,101,0
0.028203,0.013696,81,0
0.021099,0.0065909,90,0
0.021485,0.0069774,176,0
0.0165,0.0019918,87,0
0.019635,0.0051268,75,0
0.024029,0.0095214,68,0
0.024606,0.010099,82,0
0.020811,0.0063036,73,0
0.02359,0.0090821,57,0
0.020735,0.006227,87,0
0.014735,0.00022691,168,0
0.018179,0.003671,96,0
0.020116,0.005608,106,0
0.02801,0.013502,61,0
0.018811,0.0043033,74,0
0.022429,0.0079213,76,0
0.020144,0.0056367,67,0
0.023083,0.0085748,66,0
0.016134,0.0016259,82,0
0.020536,0.0060284,57,0
0.025457,0.010949,56,0
0.018469,0.0039616,150,0
0.024995,0.010487,134,0
0.027133,0.012625,26,0
0.026152,0.011644,58,0
0.030002,0.015494,22,0
0.036535,0.022027,58,0
0.029107,0.0146,25,0
0.020492,0.0059844,65,0
0.027024,0.012517,68,0
0.022788,0.0082799,62,0
0.032177,0.017669,101,0
0.027074,0.012566,58,0
0.025148,0.01064,95,0
0.025271,0.010764,68,0
0.030665,0.016157,86,0
0.019588,0.0050807,83,0
0.020009,0.005501,67,0
0.027351,0.012844,149,0
0.028709,0.014201,100,0
0.017059,0.0025514,91,0
0.029067,0.014559,54,0
0.019589,0.0050814,174,0
0.017603,0.0030956,92,0
0.01637,0.0018624,144,0
0.016886,0.0023786,176,0
0.020552,0.0058176,95,0
0.020523,0.0057884,176,0
0.029377,0.014642,57,0
0.017878,0.0031434,88,0
0.018567,0.0038322,75,0
0.027145,0.012411,169,0
0.018748,0.0040132,157,0
0.02646,0.011725,10,0
0.022721,0.0079861,92,0
0.026915,0.01218,104,0
0.02737,0.012635,88,0
0.031092,0.016358,56,0
0.032946,0.018211,68,0
0.040933,0.026199,103,0
0.034936,0.020201,88,0
0.029794,0.01506,73,0
0.02625,0.011516,43,0
0.033046,0.018312,74,0
0.032774,0.018039,112,0
0.022815,0.0080799,73,0
0.023162,0.0084273,80,0
0.023317,0.0085828,14,0
0.025602,0.010867,73,0
0.019272,0.0045375,63,0
0.023175,0.0084403,11,0
0.024671,0.0099363,20,0
0.025502,0.010767,78,0
0.016704,0.0019691,48,0
0.026016,0.011282,72,0
0.018201,0.0034666,81,0
0.027659,0.012924,67,0
0.019037,0.0043023,64,0
0.018532,0.0037973,61,0
0.015351,0.00061658,80,0
0.020981,0.0062465,69,0
0.015386,0.00065116,37,0
0.013577,0,63,0
0.031981,0.018404,47,0
0.019252,0.0056743,52,0
0.024482,0.010904,92,0
0.026339,0.012762,85,0
0.026305,0.012728,35,0
0.032543,0.018965,28,0
0.027226,0.013649,74,0
0.031333,0.017755,35,0
0.026621,0.013044,68,0
0.027724,0.014147,67,0
0.024704,0.011127,78,1
0.025517,0.01194,59,1
0.026351,0.012774,97,1
0.029762,0.016184,117,1
0.028697,0.01512,58,1
0.019879,0.0063013,121,1
0.031279,0.017701,103,1
0.025221,0.011644,84,1
0.03807,0.024493,83,1
0.024061,0.010483,38,1
0.033384,0.019807,73,1
0.024386,0.010809,70,1
0.024196,0.010619,61,1
0.023711,0.010133,110,1
0.021629,0.0080516,47,1
0.025988,0.012411,62,1
0.026303,0.012725,61,1
0.015402,0.001825,73,1
0.025533,0.011955,54,1
0.021303,0.007726,60,1
0.017395,0.0038179,68,1
0.022919,0.0093418,140,1
0.027736,0.014159,180,1
0.026368,0.012791,61,0
0.022298,0.0087204,60,0
0.024963,0.011386,69,0
0.025407,0.01183,63,0
0.023645,0.010068,78,0
0.020171,0.0065935,91,0
0.014452,0.00087501,173,0
0.015118,0.0015405,64,0
0.023354,0.0097767,133,0
0.024222,0.010645,33,0
0.024619,0.011042,61,0
0.023375,0.0097976,24,0
0.027886,0.014308,88,0
0.025343,0.011766,101,0
0.023975,0.010398,36,0
0.022878,0.0093009,30,0
0.037256,0.023678,30,0
0.033224,0.019647,60,0
0.0096253,0,152,0
0.0080009,0,174,0
0.011344,0.0033436,146,0
0.015885,0.0078841,78,0
0.014406,0.0064047,30,1
0.013379,0.0053785,46,1
0.034392,0.026391,65,1
0.047789,0.039788,54,1
0.089641,0.08164,87,1
0.097554,0.089553,86,1
0.1034,0.095395,84,1
0.10856,0.10055,81,1
0.13543,0.12743,80,1
0.13344,0.12544,80,1
0.14232,0.13432,82,1
0.14402,0.13602,80,1
0.14184,0.13384,78,1
0.16525,0.15725,80,1
0.15104,0.14304,79,1
0.17032,0.16232,76,1
0.14519,0.13719,75,1
0.15737,0.14937,75,1
0.15092,0.14292,76,1
0.13307,0.12507,77,1
0.12396,0.11596,77,1
0.11746,0.10945,78,1
0.13871,0.13071,77,1
0.11798,0.10998,75,1
0.1427,0.1347,74,1
0.13562,0.12761,73,1
0.1205,0.1125,73,1
0.11876,0.11076,72,1
0.1287,0.1207,71,1
0.13338,0.12538,71,1
0.11955,0.11155,71,1
0.12702,0.11902,70,1
0.12437,0.11637,70,1
0.13298,0.12498,69,1
0.12855,0.12055,69,1
0.12787,0.11987,68,1
0.13925,0.13125,68,1
0.11698,0.10898,68,1
0.12385,0.11585,68,1
0.14166,0.13366,69,1
0.14745,0.13945,69,1
0.13641,0.12841,70,1
0.14391,0.13591,70,1
0.12085,0.11285,69,1
0.096462,0.088461,69,1
0.083733,0.075733,70,1
0.079618,0.071617,68,1
0.089695,0.081694,64,1
0.074047,0.066046,64,1
0.071436,0.063435,64,1
0.052873,0.044872,68,1
0.044176,0.036175,71,1
0.026588,0.018587,77,1
0.023368,0.015367,56,1
0.01668,0.0086796,16,1
0.014295,0.0062937,146,1
0.01167,0.0036688,74,1
0.010619,0.0026177,156,0
0.011201,0.0032,59,0
0.0097113,0.0017104,145,0
0.010213,0.0022126,53,0
0.010655,0.002654,134,0
0.010937,0.0029359,154,0
0.01202,0.0040188,184,0
0.011846,0.0038452,95,0
0.016881,0.0088801,25,0
0.020469,0.012469,29,0
0.014167,0.006166,186,0
0.01604,0.0080389,92,0
0.010695,0.0026943,113,0
0.013161,0.0051597,91,0
0.014002,0.0060013,65,0
0.014524,0.0065235,94,0
0.013203,0.005202,130,0
0.015126,0.0071256,100,0
0.012077,0.0040757,92,0
0.008644,0.00064315,41,0
0.01134,0.0033387,73,0
0.0078711,0,87,0
0.0081203,0.00024915,110,0
0.0094419,0.0015707,107,0
0.010758,0.0028873,88,0
0.012609,0.0047382,84,1
0.031967,0.024096,75,1
0.064166,0.056295,75,1
0.072618,0.064746,77,1
0.084038,0.076167,77,1
0.1009,0.093027,77,1
0.10617,0.098303,75,1
0.10129,0.093421,74,1
0.10778,0.099905,74,1
0.11073,0.10286,74,1
0.090471,0.0826,74,1
0.10657,0.098695,75,1
0.10439,0.096521,75,1
0.1118,0.10393,75,1
0.11229,0.10442,75,1
0.10286,0.094991,75,1
0.10805,0.10018,171,1
0.11043,0.10256,75,1
0.10707,0.099201,169,1
0.10737,0.099498,75,1
0.11408,0.10621,76,1
0.10788,0.10001,77,1
0.10137,0.093498,79,1
0.10138,0.093506,180,1
0.10837,0.10049,81,1
0.10937,0.10149,81,1
0.10766,0.099788,82,1
0.097364,0.089493,82,1
0.09491,0.087039,82,1
0.099324,0.091453,83,1
0.11184,0.10397,82,1
0.11308,0.10521,82,1
0.12662,0.11875,81,1
0.11208,0.10421,80,1
0.11613,0.10826,81,1
0.11253,0.10466,81,1
0.12208,0.11421,79,1
0.11042,0.10255,79,1
0.10946,0.10159,79,1
0.10499,0.097123,79,1
0.10936,0.10148,79,1
0.11882,0.11095,179,1
0.10567,0.097795,80,1
0.12348,0.11561,81,1
0.12006,0.11219,82,1
0.12229,0.11442,83,1
0.11332,0.10544,84,1
0.10674,0.098865,84,1
0.10979,0.10192,85,1
0.10984,0.10197,84,1
0.1143,0.10643,85,1
0.11835,0.11048,84,1
0.11165,0.10378,84,1
0.11843,0.11056,84,1
0.12307,0.1152,83,1
0.11347,0.1056,82,1
0.11514,0.10727,82,1
0.10942,0.10154,81,1
0.1123,0.10443,81,1
0.10922,0.10135,81,1
0.12305,0.11517,80,1
0.12943,0.12155,78,1
0.12007,0.1122,76,1
0.091871,0.084,77,1
0.11893,0.11106,77,1
0.12479,0.11692,76,1
0.11103,0.10316,76,1
0.10398,0.096113,75,1
0.10208,0.094209,74,1
0.096551,0.08868,73,1
0.090793,0.082922,73,1
0.097398,0.089527,73,1
0.087469,0.079598,74,1
0.091706,0.083834,74,1
0.096758,0.088887,169,1
0.10243,0.094557,75,1
0.097786,0.089915,75,1
0.098975,0.091104,76,1
0.10048,0.092613,172,1
0.10475,0.096881,76,1
0.098377,0.090506,77,1
0.10073,0.092862,77,1
0.090498,0.082627,79,1
0.10598,0.098107,80,1
0.096193,0.088321,81,1
0.10393,0.096063,82,1
0.095647,0.087776,83,1
0.091487,0.083616,86,1
0.083962,0.076091,89,1
0.083668,0.075796,93,1
0.075372,0.0675,100,1
0.083631,0.07576,104,1
0.070665,0.062794,111,1
0.055891,0.04802,112,1
0.056269,0.048398,110,1
0.033346,0.025475,39,1
0.032415,0.024544,106,1
0.029099,0.021228,40,1
0.031046,0.023175,39,1
0.030048,0.022177,63,1
0.02586,0.017989,37,1
0.02491,0.017038,43,1
0.030688,0.022817,61,1
0.027547,0.019675,59,1
0.031134,0.023262,59,1
0.027464,0.019593,59,1
0.026841,0.01897,162,1
0.02274,0.014869,73,1
0.008729,0.00085791,137,1
0.0089819,0.0011108,82,1
0.013988,0.0061172,82,1
0.0089183,0.0010472,72,1
0.012197,0.0043262,192,1
0.0091295,0.0012584,116,1
0.01271,0.004839,180,0
0.009204,0.0013329,175,0
0.0139,0.0060293,160,0
0.010449,0.0025776,162,0
0.010457,0.0025857,160,0
0.014739,0.0068676,110,0
0.011964,0.0040929,124,0
0.0089915,0.0011203,122,0
0.011929,0.0040579,126,0
0.0099104,0.0020393,131,0
0.0079256,5.4491e-05,28,0
0.010001,0.0021303,82,0
0.011569,0.0036982,139,0
0.011452,0.0035805,115,0
0.011535,0.0036634,167,0
0.010649,0.0027778,140,0
0.011945,0.0040737,103,0
0.011848,0.0039766,67,0
0.012558,0.0046871,140,0
0.012453,0.0045814,131,0
0.0087924,0.00092125,154,0
0.011066,0.0031944,127,0
0.011522,0.0036509,133,0
0.011409,0.0035374,82,0
0.014332,0.0064612,166,0
0.011699,0.0038281,39,0
0.011769,0.0038981,102,0
0.010095,0.0022234,139,0
0.016103,0.0082314,85,0
0.016944,0.0090725,91,0
0.016672,0.0088013,111,0
0.013581,0.0057102,160,0
0.015327,0.0074555,163,0
0.010212,0.002341,90,0
0.012805,0.0049336,137,0
0.010839,0.0029678,29,0
0.012079,0.0042075,25,0
0.0093312,0.00146,26,0
0.0078491,0,77,0
0.011521,0.0036714,167,0
0.010581,0.0027322,172,0
0.014949,0.0071003,80,0
0.01804,0.010191,148,0
0.015412,0.0075629,164,0
0.015314,0.0074648,165,0
0.022192,0.014343,134,0
0.027382,0.019533,97,0
0.023512,0.015663,97,0
0.023873,0.016024,104,0
0.022373,0.014524,147,0
