@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.052432,0.055354,0.0078917,0.055354,0
0.066917,0.03176,0.022377,0.03176,0
0.070957,0.019964,0.026417,0.019964,0
0.060767,0.029038,0.016226,0.029038,0
0.063031,0.027223,0.018491,0.027223,0
0.069542,0.027223,0.025001,0.027223,0
0.06422,0.030853,0.01968,0.030853,0
0.057995,0.018149,0.013455,0.018149,0
0.059796,0.019056,0.015255,0.019056,0
0.088633,0.026316,0.044092,0.026316,1
0.11015,0.030853,0.065608,0.030853,1
0.11107,0.033575,0.066528,0.033575,1
0.1157,0.03176,0.07116,0.03176,1
0.14847,0.032668,0.10393,0.032668,1
0.15635,0.03539,0.11181,0.03539,1
0.1342,0.037205,0.089655,0.037205,1
0.12977,0.028131,0.085233,0.028131,1
0.14822,0.033575,0.10368,0.033575,1
0.15644,0.03902,0.1119,0.03902,1
0.15404,0.036298,0.10949,0.036298,1
0.16113,0.044465,0.11659,0.044465,1
0.14704,0.044465,0.1025,0.044465,1
0.13837,0.041742,0.093834,0.041742,1
0.13045,0.040835,0.085905,0.040835,1
0.11167,0.038113,0.067129,0.038113,1
0.11195,0.03902,0.06741,0.03902,1
0.11218,0.049002,0.067635,0.049002,1
0.10066,0.053539,0.056118,0.053539,1
0.10309,0.040835,0.058546,0.040835,1
0.12084,0.032668,0.076299,0.032668,1
0.13251,0.03176,0.087965,0.03176,1
0.13979,0.03176,0.095251,0.03176,1
0.13665,0.028131,0.092107,0.028131,1
0.11701,0.025408,0.072473,0.025408,1
0.096334,0.03902,0.051793,0.03902,1
0.086917,0.047187,0.042377,0.047187,1
0.087491,0.039927,0.04295,0.039927,1
0.084887,0.036298,0.040347,0.036298,1
0.083879,0.030853,0.039338,0.030853,1
0.079415,0.03902,0.034874,0.03902,1
0.085822,0.045372,0.041282,0.045372,1
0.1,0.032668,0.055464,0.032668,1
0.098218,0.023593,0.053677,0.023593,1
0.094801,0.021779,0.05026,0.021779,1
0.08872,0.024501,0.044179,0.024501,1
0.085049,0.028131,0.040509,0.028131,1
0.084795,0.036298,0.040255,0.036298,1
0.089554,0.033575,0.045013,0.033575,1
0.10668,0.025408,0.062144,0.025408,1
0.10431,0.029946,0.059771,0.029946,1
0.088056,0.03902,0.043515,0.03902,1
0.10446,0.040835,0.05992,0.040835,1
0.11043,0.041742,0.065889,0.041742,1
0.095312,0.044465,0.050771,0.044465,1
0.08992,0.037205,0.045379,0.037205,1
0.1005,0.029946,0.055957,0.029946,1
0.12635,0.027223,0.081805,0.027223,1
0.1334,0.03902,0.088863,0.03902,1
0.22415,0.038113,0.17961,0.038113,1
0.36253,0.025408,0.31799,0.025408,1
0.42258,0.024501,0.37804,0.024501,1
0.39915,0.022686,0.35461,0.022686,1
0.43405,0.028131,0.38951,0.028131,1
0.52608,0.03176,0.48154,0.03176,1
0.62016,0.029038,0.57562,0.029038,1
0.66207,0.026316,0.61753,0.026316,1
0.63742,0.024501,0.59288,0.024501,1
0.59585,0.024501,0.55131,0.024501,1
0.53773,0.024501,0.49319,0.024501,1
0.45053,0.023593,0.40599,0.023593,1
0.36551,0.023593,0.32097,0.023593,1
0.33599,0.022686,0.29145,0.022686,1
0.31721,0.021779,0.27267,0.021779,1
0.28722,0.027223,0.24268,0.027223,1
0.27677,0.029946,0.23223,0.029946,1
0.31269,0.029946,0.26815,0.029946,1
0.30207,0.03176,0.25753,0.03176,1
0.25445,0.029038,0.20991,0.029038,1
0.34139,0.018149,0.29685,0.018149,1
0.35303,0.016334,0.30849,0.016334,1
0.28216,0.029946,0.23761,0.029946,1
0.33372,0.029038,0.28918,0.029038,1
0.30485,0.026316,0.26031,0.026316,1
0.22773,0.029946,0.18319,0.029946,1
0.21782,0.029038,0.17328,0.029038,1
0.17222,0.041742,0.12768,0.041742,1
0.16576,0.049909,0.12122,0.049909,1
0.19943,0.03902,0.15489,0.03902,1
0.20894,0.03902,0.1644,0.03902,1
0.23379,0.041742,0.18925,0.041742,1
0.23988,0.040835,0.19534,0.040835,1
0.20213,0.044465,0.15759,0.044465,1
0.19968,0.044465,0.15514,0.044465,1
0.20674,0.036298,0.1622,0.036298,1
0.20484,0.030853,0.1603,0.030853,1
0.20286,0.037205,0.15832,0.037205,1
0.20608,0.045372,0.16154,0.045372,1
0.21651,0.043557,0.17197,0.043557,1
0.23122,0.04265,0.18668,0.04265,1
0.24422,0.037205,0.19968,0.037205,1
0.23705,0.036298,0.19251,0.036298,1
0.227,0.044465,0.18246,0.044465,1
0.24143,0.040835,0.19689,0.040835,1
0.27284,0.039927,0.2283,0.039927,1
0.30127,0.037205,0.25673,0.037205,1
0.32525,0.026316,0.28071,0.026316,1
0.33483,0.022686,0.29029,0.022686,1
0.34156,0.024501,0.29702,0.024501,1
0.355,0.024501,0.31046,0.024501,1
0.35831,0.022686,0.31377,0.022686,1
0.37113,0.022686,0.32659,0.022686,1
0.38592,0.022686,0.34138,0.022686,1
0.38613,0.021779,0.34159,0.021779,1
0.37741,0.022686,0.33287,0.022686,1
0.37043,0.022686,0.32589,0.022686,1
0.3564,0.021779,0.31186,0.021779,1
0.32497,0.021779,0.28043,0.021779,1
0.3306,0.020871,0.28606,0.020871,1
0.39428,0.020871,0.34974,0.020871,1
0.46252,0.021779,0.41798,0.021779,1
0.50194,0.021779,0.4574,0.021779,1
0.50971,0.021779,0.46517,0.021779,1
0.50065,0.020871,0.45611,0.020871,1
0.46994,0.020871,0.4254,0.020871,1
0.3859,0.019964,0.34136,0.019964,1
0.2878,0.019056,0.24326,0.019056,1
0.20628,0.020871,0.16174,0.020871,1
0.12234,0.019964,0.077795,0.019964,1
0.086823,0.019056,0.042283,0.019056,1
0.0885,0.024501,0.043959,0.024501,1
0.11607,0.025408,0.071533,0.025408,0
0.098203,0.026316,0.053662,0.026316,0
0.10031,0.019056,0.055768,0.019056,0
0.1018,0.024501,0.057262,0.024501,0
0.08067,0.028131,0.03613,0.028131,0
0.093499,0.020871,0.048958,0.020871,0
0.080655,0.033575,0.036114,0.033575,0
0.074209,0.029038,0.029668,0.029038,0
0.069122,0.023593,0.024582,0.023593,0
0.062813,0.019964,0.018272,0.019964,0
0.063226,0.015426,0.018685,0.015426,0
0.065226,0.022686,0.020686,0.022686,0
0.075724,0.021779,0.031184,0.021779,0
0.065882,0.021779,0.021341,0.021779,0
0.06003,0.028131,0.015489,0.028131,0
0.089136,0.015426,0.044595,0.015426,0
0.08523,0.0099819,0.040689,0.0099819,0
0.071226,0.020871,0.026686,0.020871,0
0.10428,0.014519,0.059739,0.014519,0
0.10998,0.010889,0.065436,0.010889,0
0.085114,0.024501,0.040573,0.024501,0
0.068214,0.028131,0.023674,0.028131,0
0.063435,0.019964,0.018895,0.019964,0
0.070988,0.022686,0.026447,0.022686,0
0.10569,0.015426,0.06115,0.015426,0
0.11626,0.0054446,0.071717,0.0054446,0
0.085741,0.019056,0.0412,0.019056,0
0.06337,0.030853,0.01883,0.030853,0
0.080118,0.025408,0.035578,0.025408,0
0.086104,0.020871,0.041563,0.020871,0
0.082409,0.022686,0.037868,0.022686,0
0.087115,0.013612,0.042575,0.013612,0
0.074375,0.020871,0.029835,0.020871,0
0.066483,0.03902,0.021942,0.03902,0
0.062874,0.03902,0.018334,0.03902,0
0.057765,0.032668,0.013224,0.032668,0
0.075645,0.022686,0.031104,0.022686,0
0.075271,0.026316,0.03073,0.026316,0
0.080671,0.037205,0.03613,0.037205,0
0.095201,0.027223,0.050661,0.027223,0
0.081311,0.025408,0.036771,0.025408,0
0.063792,0.036298,0.019251,0.036298,0
0.059153,0.047187,0.014612,0.047187,0
0.060396,0.038113,0.015856,0.038113,0
0.084543,0.024501,0.040002,0.024501,0
0.080909,0.029038,0.036369,0.029038,0
0.065157,0.029038,0.020617,0.029038,0
0.069673,0.028131,0.025133,0.028131,0
0.07542,0.020871,0.030879,0.020871,0
0.071723,0.024501,0.027182,0.024501,0
0.052777,0.03176,0.0082361,0.03176,0
0.066116,0.038113,0.021576,0.038113,1
0.11053,0.046279,0.065986,0.046279,1
0.1824,0.051724,0.13786,0.051724,1
0.27102,0.045372,0.22648,0.045372,1
0.27366,0.038113,0.22912,0.038113,1
0.25536,0.039927,0.21082,0.039927,1
0.34247,0.034483,0.29793,0.034483,1
0.35983,0.038113,0.31529,0.038113,1
0.30348,0.048094,0.25894,0.048094,1
0.27468,0.051724,0.23014,0.051724,1
0.2289,0.056261,0.18436,0.056261,1
0.16764,0.061706,0.12309,0.061706,1
0.13772,0.056261,0.093176,0.056261,1
0.10607,0.046279,0.061531,0.046279,1
0.0672,0.039927,0.022659,0.039927,1
0.052892,0.034483,0.0083517,0.034483,1
0.061388,0.025408,0.016848,0.025408,1
0.067812,0.023593,0.021212,0.023593,0
0.072044,0.023593,0.025444,0.023593,0
0.07841,0.025408,0.03181,0.025408,0
0.073628,0.029946,0.027028,0.029946,0
0.076869,0.019056,0.030269,0.019056,0
0.094275,0.019964,0.047674,0.019964,0
0.09594,0.024501,0.04934,0.024501,0
0.082614,0.026316,0.036014,0.026316,0
0.063998,0.034483,0.017398,0.034483,0
0.067185,0.032668,0.020584,0.032668,0
0.076621,0.027223,0.030021,0.027223,0
0.068962,0.028131,0.022362,0.028131,0
0.059506,0.033575,0.012905,0.033575,0
0.064433,0.026316,0.017833,0.026316,0
0.07252,0.022686,0.02592,0.022686,0
0.082888,0.024501,0.036288,0.024501,0
0.10019,0.019056,0.053589,0.016334,0
0.08384,0.03539,0.037239,0.029946,0
0.054182,0.044465,0.0075818,0.03902,0
0.051375,0.040835,0.0047746,0.03539,0
0.058417,0.038113,0.011816,0.032668,0
0.066506,0.028131,0.019905,0.022686,0
0.058234,0.033575,0.011634,0.028131,0
0.057522,0.036298,0.010922,0.030853,0
0.057683,0.037205,0.011083,0.03176,0
0.054622,0.041742,0.0080215,0.036298,0
0.06555,0.029038,0.01895,0.023593,0
0.064232,0.022686,0.017631,0.017241,0
0.055002,0.032668,0.008402,0.027223,0
0.059269,0.034483,0.012668,0.029038,0
0.071332,0.022686,0.024732,0.017241,0
0.072198,0.021779,0.025597,0.016334,0
0.059491,0.03539,0.01289,0.029946,0
0.066403,0.020871,0.019803,0.015426,0
0.078883,0.0063521,0.032283,0.00090744,0
0.08549,0.016334,0.03889,0.010889,0
0.072477,0.022686,0.025876,0.017241,0
0.051757,0.025408,0.0051563,0.019964,0
0.078276,0.017241,0.031675,0.011797,0
0.10213,0.0090744,0.055525,0.0036298,0
0.091742,0.010889,0.040367,0.0054446,0
0.061961,0.020871,0.010586,0.015426,0
0.078553,0.020871,0.027178,0.015426,0
0.09845,0.010889,0.047075,0.0054446,0
0.085385,0.018149,0.03401,0.012704,0
0.07491,0.025408,0.023534,0.019964,0
0.074323,0.019964,0.022948,0.014519,0
0.078173,0.020871,0.026798,0.015426,0
0.11877,0.022686,0.067396,0.017241,0
0.12617,0.017241,0.074792,0.011797,0
0.087194,0.019964,0.035819,0.014519,0
0.077501,0.026316,0.026126,0.020871,0
0.082398,0.019964,0.031023,0.014519,0
0.064515,0.021779,0.01314,0.016334,0
0.069508,0.023593,0.018133,0.018149,0
0.076062,0.017241,0.024687,0.011797,0
0.068533,0.019056,0.017158,0.013612,0
0.068161,0.027223,0.016786,0.021779,0
0.063691,0.032668,0.012316,0.027223,0
0.082302,0.022686,0.030927,0.017241,0
0.081094,0.032668,0.029719,0.027223,0
0.061149,0.037205,0.0097739,0.03176,0
0.066331,0.020871,0.014956,0.015426,0
0.062153,0.021779,0.010778,0.016334,0
0.076747,0.020871,0.025372,0.015426,0
0.084203,0.013612,0.032828,0.008167,0
0.065547,0.014519,0.014171,0.0090744,0
0.069871,0.015426,0.018496,0.0099819,0
0.073181,0.020871,0.021806,0.015426,0
0.062753,0.034483,0.011378,0.029038,0
0.05952,0.03176,0.0081446,0.026316,0
0.06696,0.019964,0.015585,0.014519,0
0.085588,0.012704,0.034213,0.0072595,0
0.090053,0.0099819,0.038678,0.0045372,0
0.086893,0.0099819,0.035518,0.0045372,0
0.098834,0.0090744,0.047459,0.0036298,0
0.087371,0.016334,0.035996,0.010889,0
0.062048,0.020871,0.010673,0.015426,0
0.055031,0.027223,0.0036556,0.021779,0
0.055064,0.032668,0.0036886,0.027223,0
0.077764,0.019056,0.026389,0.013612,0
0.078744,0.013612,0.027369,0.008167,0
0.067452,0.015426,0.016077,0.0099819,0
0.07761,0.016334,0.026235,0.010889,0
0.073257,0.020871,0.021882,0.015426,0
0.056511,0.022686,0.0051364,0.017241,0
0.049118,0.033575,0,0.028131,0
0.063953,0.032668,0.014835,0.027223,0
0.064362,0.027223,0.015244,0.021779,0
0.053699,0.021779,0.0045804,0.016334,0
0.061722,0.019056,0.012603,0.013612,0
0.083796,0.028131,0.034677,0.022686,0
0.083571,0.027223,0.034453,0.021779,0
0.063144,0.019056,0.014026,0.013612,0
0.051523,0.029038,0.0024045,0.023593,0
0.06681,0.027223,0.017692,0.021779,0
0.072462,0.021779,0.023344,0.016334,0
0.058362,0.025408,0.0092436,0.019964,0
0.062369,0.019964,0.013251,0.014519,0
0.059952,0.025408,0.010834,0.019964,0
0.062258,0.023593,0.013139,0.018149,0
0.066973,0.016334,0.017855,0.010889,0
0.058518,0.028131,0.0093996,0.022686,0
0.061045,0.038113,0.011927,0.032668,0
0.063691,0.032668,0.014573,0.027223,0
0.056945,0.029946,0.0078269,0.024501,0
0.066113,0.019964,0.016994,0.014519,0
0.064317,0.019056,0.015199,0.013612,0
0.072383,0.017241,0.023264,0.011797,0
0.07744,0.015426,0.028321,0.0099819,0
0.062208,0.024501,0.013089,0.019056,0
0.067229,0.023593,0.01811,0.018149,0
0.071641,0.018149,0.022523,0.012704,0
0.062556,0.018149,0.013438,0.012704,0
0.059387,0.015426,0.010268,0.0099819,0
0.051082,0.025408,0.0019636,0.019964,0
0.063836,0.028131,0.014718,0.022686,0
0.06804,0.024501,0.018922,0.019056,0
0.055062,0.029946,0.0059434,0.024501,0
0.076175,0.026316,0.027057,0.020871,0
0.075243,0.03176,0.026125,0.026316,0
0.068313,0.03902,0.019195,0.033575,1
0.079222,0.029946,0.030104,0.024501,1
0.09331,0.016334,0.044192,0.010889,1
0.093795,0.020871,0.044676,0.015426,1
0.075811,0.029946,0.026693,0.024501,1
0.080057,0.034483,0.030939,0.029038,1
0.090933,0.033575,0.041815,0.028131,1
0.08622,0.022686,0.037102,0.017241,1
0.090486,0.019964,0.041367,0.014519,1
0.090966,0.024501,0.041848,0.019056,1
0.10162,0.026316,0.052504,0.020871,1
0.12015,0.023593,0.071032,0.018149,1
0.10623,0.023593,0.057113,0.018149,1
0.076261,0.025408,0.027143,0.019964,1
0.060029,0.041742,0.010911,0.036298,1
0.054008,0.061706,0.0048899,0.056261,1
0.083979,0.041742,0.034861,0.036298,1
0.098639,0.017241,0.049521,0.011797,1
0.087023,0.013612,0.037905,0.008167,1
0.078716,0.019964,0.029597,0.014519,1
0.073996,0.029038,0.024878,0.023593,1
0.067303,0.029038,0.018185,0.023593,1
0.047738,0.032668,0,0.027223,1
0.043421,0.029946,0,0.024501,0
0.046277,0.025408,0.0028567,0.019964,0
0.063033,0.026316,0.019612,0.020871,0
0.085762,0.025408,0.042341,0.019964,0
0.078268,0.030853,0.034848,0.025408,0
0.054654,0.03539,0.011234,0.029946,0
0.068292,0.030853,0.024872,0.025408,0
0.075435,0.025408,0.032014,0.019964,0
0.073891,0.020871,0.03047,0.015426,0
0.077183,0.019964,0.033762,0.014519,0
0.065729,0.022686,0.022308,0.017241,0
0.069242,0.024501,0.025821,0.019056,0
0.08385,0.019964,0.04043,0.014519,0
0.086484,0.017241,0.043063,0.011797,0
0.081081,0.020871,0.03766,0.015426,0
0.062129,0.03176,0.018708,0.026316,0
0.060129,0.03176,0.016708,0.026316,0
0.052612,0.010889,0.0091916,0.0054446,0
0.078041,0.051724,0,0,0
0.075576,0.053539,0,0.0018149,0
0.065625,0.049909,0,0,0
0.058914,0.049909,0,0,0
0.055676,0.044465,0,0,0
0.067758,0.033575,0.012082,0,0
0.073545,0.030853,0.017869,0,0
0.077329,0.034483,0.021653,0.0036298,0
0.10685,0.03539,0.051173,0.0045372,1
0.15468,0.028131,0.099009,0,1
0.17096,0.026316,0.11529,0,1
0.18983,0.029038,0.13416,0.0027223,1
0.24042,0.027223,0.18475,0.00090744,1
0.25152,0.025408,0.19584,0,1
0.2557,0.023593,0.20002,0,1
0.2633,0.029946,0.20762,0.0063521,1
0.26628,0.029946,0.2106,0.0063521,1
0.26983,0.024501,0.21416,0.00090744,1
0.25583,0.025408,0.20016,0.0018149,1
0.26191,0.022686,0.20623,0,1
0.2701,0.022686,0.21443,0,1
0.23482,0.026316,0.17915,0.0036298,1
0.18238,0.027223,0.1267,0.0045372,1
0.15913,0.023593,0.10345,0.00090744,1
0.16972,0.023593,0.11404,0.00090744,1
0.17386,0.025408,0.11818,0.0027223,1
0.15948,0.027223,0.10381,0.0045372,1
0.15611,0.025408,0.10044,0.0027223,1
0.14413,0.023593,0.088453,0.00090744,1
0.15373,0.022686,0.098051,0,1
0.16432,0.020871,0.10864,0,1
0.17244,0.021779,0.11676,0.00090744,1
0.18182,0.021779,0.12615,0.00090744,1
0.16502,0.029946,0.10935,0.0090744,1
0.16818,0.03539,0.11251,0.014519,1
0.17983,0.028131,0.12416,0.0072595,1
0.20392,0.023593,0.14824,0.0027223,1
0.24472,0.027223,0.18905,0.0063521,1
0.23192,0.033575,0.17625,0.012704,1
0.20561,0.032668,0.14993,0.011797,1
0.19617,0.030853,0.14049,0.0099819,1
0.17493,0.029038,0.11926,0.008167,1
0.17014,0.029946,0.11447,0.0090744,1
0.20615,0.028131,0.15047,0.0072595,1
0.20937,0.029038,0.15369,0.008167,1
0.17648,0.032668,0.1208,0.011797,1
0.18918,0.030853,0.13351,0.0099819,1
0.17948,0.036298,0.1238,0.015426,1
0.14833,0.04265,0.092651,0.021779,1
0.1745,0.043557,0.11883,0.022686,1
0.19943,0.040835,0.14375,0.019964,1
0.20765,0.037205,0.15197,0.016334,1
0.1957,0.037205,0.14002,0.016334,1
0.17663,0.033575,0.12096,0.012704,1
0.18013,0.027223,0.12445,0.0063521,1
0.17099,0.034483,0.11532,0.013612,1
0.17944,0.056261,0.12377,0.03539,1
0.21739,0.077132,0.16171,0.056261,1
0.24941,0.096189,0.19373,0.075318,1
0.27987,0.092559,0.22419,0.071688,1
0.31272,0.080762,0.25704,0.059891,1
0.30512,0.089837,0.24944,0.068966,1
0.30762,0.10254,0.25195,0.08167,1
0.33151,0.10708,0.27584,0.086207,1
0.33895,0.10345,0.28328,0.082577,1
0.35024,0.097096,0.29457,0.076225,1
0.35833,0.10436,0.30265,0.083485,1
0.36279,0.10708,0.30712,0.086207,1
0.38059,0.092559,0.32492,0.071688,1
0.39228,0.095281,0.3366,0.07441,1
0.38993,0.086207,0.33426,0.065336,1
0.39989,0.066243,0.34422,0.045372,1
0.39961,0.066243,0.34393,0.045372,1
0.39633,0.073503,0.34065,0.052632,1
0.37674,0.077132,0.32107,0.056261,1
0.34536,0.082577,0.28968,0.061706,1
0.36903,0.091652,0.31336,0.07078,1
0.38992,0.099819,0.33424,0.078947,1
0.38551,0.10073,0.32983,0.079855,1
0.39683,0.098911,0.34115,0.07804,1
0.38696,0.10073,0.33128,0.079855,1
0.3521,0.10345,0.29642,0.082577,1
0.3229,0.10617,0.26722,0.085299,1
0.2942,0.11434,0.23853,0.093466,1
0.31122,0.11706,0.25555,0.096189,1
0.315,0.11797,0.25932,0.097096,1
0.28935,0.11434,0.23368,0.093466,1
0.28021,0.10708,0.22454,0.086207,1
0.25794,0.10617,0.20227,0.085299,1
0.25185,0.11162,0.19617,0.090744,1
0.26045,0.11071,0.20478,0.089837,1
0.27039,0.10163,0.21472,0.080762,1
0.27393,0.10889,0.21825,0.088022,1
0.26952,0.10163,0.21384,0.080762,1
0.25036,0.07441,0.19468,0.053539,1
0.23514,0.069873,0.17947,0.049002,1
0.22971,0.082577,0.17404,0.061706,1
0.21832,0.090744,0.16264,0.069873,1
0.21543,0.083485,0.15975,0.062613,1
0.20887,0.093466,0.1532,0.072595,1
0.20121,0.11615,0.14554,0.095281,1
0.20138,0.10617,0.14571,0.085299,1
0.20021,0.093466,0.14453,0.072595,1
0.19509,0.089837,0.13941,0.068966,1
0.19386,0.061706,0.13818,0.040835,1
0.19476,0.039927,0.13909,0.019056,1
0.18021,0.038113,0.12454,0.017241,1
0.16356,0.03539,0.10788,0.014519,1
0.14689,0.030853,0.091217,0.0099819,1
0.12621,0.027223,0.070532,0.0063521,1
0.1126,0.038113,0.056927,0.017241,1
0.098363,0.040835,0.042687,0.019964,1
0.09787,0.036298,0.042194,0.015426,1
0.10488,0.038113,0.049207,0.017241,1
0.10422,0.039927,0.048544,0.019056,1
0.095938,0.044465,0.040262,0.023593,1
0.097332,0.064428,0.041656,0.043557,1
0.10576,0.068966,0.050084,0.048094,1
0.11453,0.061706,0.058849,0.040835,1
0.13126,0.060799,0.075582,0.039927,1
0.15529,0.044465,0.099617,0.023593,1
0.1573,0.044465,0.10162,0.023593,1
0.13125,0.063521,0.075575,0.04265,1
0.11376,0.068058,0.058083,0.047187,1
0.10542,0.087114,0.049745,0.066243,1
0.089665,0.099819,0.033988,0.078947,1
0.078996,0.08167,0.02332,0.060799,1
0.07838,0.068058,0.022704,0.047187,1
0.074516,0.053539,0.01884,0.032668,1
0.078656,0.049002,0.02298,0.028131,1
0.096622,0.07078,0.040946,0.049909,1
0.095218,0.071688,0.039542,0.050817,1
0.08955,0.058984,0.033874,0.038113,1
0.09084,0.064428,0.035164,0.043557,1
0.091825,0.073503,0.036149,0.052632,1
0.1036,0.064428,0.047923,0.043557,1
0.12593,0.049002,0.070255,0.028131,1
0.12637,0.043557,0.070696,0.022686,1
0.11,0.044465,0.054326,0.023593,1
0.10295,0.046279,0.047277,0.025408,1
0.10431,0.049002,0.048636,0.028131,1
0.10155,0.054446,0.045877,0.033575,1
0.079247,0.057169,0.023571,0.036298,1
0.058743,0.049909,0.003067,0.029038,1
0.065819,0.03902,0.010143,0.018149,1
0.070992,0.036298,0.015315,0.015426,1
0.055646,0.046279,0,0.025408,1
0.047769,0.055354,0,0.034483,1
0.051145,0.054446,0.003376,0.033575,0
0.046591,0.066243,0,0.045372,0
0.043381,0.068058,0,0.047187,0
0.054826,0.045372,0.011444,0.024501,0
0.059254,0.034483,0.015873,0.013612,0
0.049456,0.03176,0.0060741,0.010889,0
0.040344,0.039927,0,0.019056,0
0.046002,0.044465,0.0056573,0.023593,0
0.059853,0.028131,0.019509,0.0072595,0
0.078337,0.019964,0.037993,0,0
0.088577,0.019964,0.048233,0,0
0.089108,0.022686,0.048764,0.0027223,0
0.080672,0.029038,0.040328,0.0090744,0
0.085561,0.025408,0.045216,0.0054446,0
0.10565,0.016334,0.065306,0,0
0.1108,0.018149,0.070451,0.0018149,0
0.10745,0.022686,0.067103,0.0063521,0
0.1045,0.024501,0.064156,0.008167,0
0.10219,0.023593,0.061845,0.0072595,0
0.10354,0.020871,0.063201,0.0045372,0
0.2175,0.029946,0.17716,0.013612,0
0.27416,0.045372,0.23381,0.029038,0
0.30283,0.039927,0.26249,0.023593,0
0.38113,0.029038,0.34079,0.012704,0
0.42172,0.030853,0.38138,0.014519,0
0.39853,0.03176,0.35819,0.015426,0
0.39086,0.029038,0.35051,0.012704,0
0.40122,0.027223,0.36087,0.010889,0
0.35542,0.029038,0.31508,0.012704,0
0.30383,0.028131,0.26348,0.011797,0
0.32196,0.022686,0.28161,0.0063521,0
0.30392,0.023593,0.26357,0.0072595,0
0.25408,0.041742,0.21374,0.025408,0
0.23857,0.048094,0.19822,0.03176,0
0.20632,0.036298,0.16598,0.019964,0
0.21958,0.026316,0.17924,0.0099819,0
0.22994,0.019964,0.1896,0.0036298,0
0.18392,0.025408,0.14358,0.0090744,0
0.15688,0.03176,0.11654,0.015426,0
0.18601,0.032668,0.14566,0.016334,0
0.1887,0.026316,0.14835,0.0099819,0
0.19043,0.058984,0.15009,0.04265,0
0.19714,0.086207,0.1568,0.069873,0
0.19433,0.059891,0.15399,0.043557,0
0.19092,0.039927,0.15057,0.023593,0
0.19756,0.032668,0.15722,0.016334,0
0.18084,0.038113,0.14049,0.021779,0
0.1203,0.058076,0.079955,0.041742,0
0.095338,0.064428,0.054994,0.048094,0
0.1088,0.039927,0.068451,0.023593,0
0.11752,0.03176,0.07718,0.015426,0
0.11034,0.041742,0.069998,0.025408,0
0.097378,0.036298,0.057033,0.019964,0
0.080686,0.036298,0.040342,0.019964,0
0.056559,0.050817,0.016215,0.034483,0
0.054507,0.050817,0.014163,0.034483,0
0.057376,0.038113,0.017032,0.021779,0
0.055389,0.027223,0.015045,0.010889,0
0.049531,0.034483,0.0091867,0.018149,0
0.044387,0.045372,0.0040423,0.029038,0
0.047634,0.03902,0.0072898,0.022686,0
0.040906,0.049909,0.00056181,0.033575,0
0.030575,0.058984,0,0.04265,0
0.034297,0.049909,0.0037215,0.033575,0
0.034136,0.03902,0.003561,0.022686,0
0.032495,0.047187,0.0019196,0.030853,0
0.034324,0.063521,0.0037486,0.047187,0
0.035971,0.060799,0.0053957,0.044465,0
0.036128,0.058984,0.0055531,0.04265,0
0.031903,0.07078,0.0013277,0.054446,0
0.03203,0.066243,0.0014552,0.049909,0
0.040884,0.048094,0.010309,0.03176,0
0.042415,0.041742,0.01184,0.025408,0
0.041443,0.04265,0.010868,0.026316,0
0.039232,0.060799,0.0086567,0.044465,0
0.041015,0.058984,0.01044,0.04265,0
0.043043,0.046279,0.012467,0.029946,0
0.036856,0.055354,0.0062808,0.03902,0
0.034895,0.059891,0.0043199,0.043557,0
0.038473,0.051724,0.0078974,0.03539,0
0.04707,0.04265,0.016495,0.026316,0
0.052181,0.039927,0.021606,0.023593,0
0.051921,0.039927,0.021346,0.023593,0
0.056128,0.056261,0.025552,0.039927,0
0.064381,0.059891,0.033805,0.043557,0
0.071196,0.058076,0.040621,0.041742,0
0.076291,0.057169,0.045716,0.040835,0
0.077303,0.049909,0.046728,0.033575,0
0.072701,0.063521,0.042126,0.047187,0
0.081515,0.059891,0.05094,0.043557,1
0.098256,0.049909,0.067681,0.033575,1
0.11795,0.051724,0.087375,0.03539,1
0.1592,0.03176,0.12863,0.015426,1
0.20014,0.023593,0.16957,0.0072595,1
0.21175,0.029946,0.18117,0.013612,1
0.20223,0.03176,0.17166,0.015426,1
0.18217,0.027223,0.1516,0.010889,1
0.16812,0.028131,0.13755,0.011797,1
0.1798,0.028131,0.14922,0.011797,1
0.19239,0.026316,0.16182,0.0099819,1
0.1858,0.029038,0.15522,0.012704,1
0.18934,0.028131,0.15876,0.011797,1
0.1952,0.03176,0.16462,0.015426,1
0.19815,0.036298,0.16757,0.019964,1
0.21408,0.03176,0.1835,0.015426,1
0.2033,0.025408,0.17273,0.0090744,1
0.18641,0.03176,0.15584,0.015426,1
0.1776,0.041742,0.14702,0.025408,1
0.17887,0.03902,0.14829,0.022686,1
0.17867,0.029946,0.14809,0.013612,1
0.17463,0.032668,0.14405,0.016334,1
0.18902,0.032668,0.15844,0.016334,1
0.20355,0.03176,0.17297,0.015426,1
0.21756,0.030853,0.18699,0.014519,1
0.2412,0.026316,0.21063,0.0099819,1
0.28482,0.026316,0.25425,0.0099819,1
0.31013,0.027223,0.27955,0.010889,1
0.25982,0.028131,0.22925,0.011797,1
0.20414,0.029038,0.17357,0.012704,1
0.22057,0.027223,0.18999,0.010889,1
0.20394,0.027223,0.17337,0.010889,1
0.19042,0.029038,0.15985,0.012704,1
