@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.17314,0.033575,1.1906,8,0.13109,0.016334,0.97478,2,1
0.16369,0.041742,1.0481,11,0.12165,0.024501,0.83224,5,1
0.165,0.029946,1.18,7,0.12296,0.012704,0.96413,1,1
0.17658,0.022686,1.1478,8,0.13454,0.0054446,0.93193,2,1
0.17267,0.023593,1.1309,10,0.13063,0.0063521,0.91506,4,1
0.17436,0.021779,1.2338,7,0.13231,0.0045372,1.018,1,1
0.18741,0.024501,1.186,6,0.14537,0.0072595,0.97014,0,1
0.19478,0.026316,1.1548,7,0.15273,0.0090744,0.93893,1,1
0.18442,0.022686,1.1712,6,0.14238,0.0054446,0.95538,0,1
0.17886,0.020871,1.1928,9,0.13681,0.0036298,0.97695,3,1
0.18191,0.019056,1.1701,10,0.13987,0.0018149,0.95428,4,1
0.1784,0.027223,1.1029,12,0.13636,0.0099819,0.88702,6,1
0.1893,0.026316,1.1447,9,0.14726,0.0090744,0.92883,3,1
0.195,0.026316,1.137,10,0.15296,0.0090744,0.92117,4,1
0.23192,0.027223,0.77578,7,0.18987,0.0099819,0.55993,1,1
0.28973,0.019964,0.77196,9,0.24768,0.0027223,0.55611,3,1
0.27403,0.025408,0.80577,10,0.23199,0.008167,0.58992,4,1
0.20058,0.036298,0.80941,11,0.15853,0.019056,0.59356,5,1
0.17597,0.03539,0.91661,11,0.13393,0.018149,0.70076,5,1
0.18321,0.026316,0.73885,11,0.14117,0.0090744,0.523,5,1
0.18889,0.019964,0.71084,11,0.14685,0.0027223,0.49499,5,1
0.18442,0.019964,0.91602,12,0.14238,0.0027223,0.70017,6,1
0.1944,0.030853,0.88026,12,0.15236,0.013612,0.66441,6,1
0.19844,0.032668,0.84604,10,0.1564,0.015426,0.63018,4,1
0.18629,0.029038,0.88796,8,0.14425,0.011797,0.67211,2,1
0.18063,0.03902,0.75893,6,0.13858,0.021779,0.54308,0,1
0.17472,0.048094,0.90913,8,0.13268,0.030853,0.69328,2,1
0.16039,0.058076,0.8326,13,0.11835,0.040835,0.61675,7,1
0.15261,0.066243,0.8556,15,0.11056,0.049002,0.63975,9,1
0.13692,0.087114,0.43947,59,0.094873,0.069873,0.22362,53,1
0.098385,0.10526,0.37201,117,0.056341,0.088022,0.15616,111,1
0.084469,0.099819,0.41864,81,0.042426,0.082577,0.20279,75,1
0.093584,0.064428,0.48,48,0.051541,0.047187,0.26415,42,1
0.10033,0.03539,0.46979,18,0.058286,0.018149,0.25394,12,1
0.10333,0.033575,0.7802,12,0.061288,0.016334,0.56435,6,0
0.10272,0.028131,0.96796,7,0.060677,0.010889,0.75211,1,0
0.096663,0.034483,0.79965,9,0.05462,0.017241,0.5838,3,0
0.097579,0.03176,0.92731,9,0.055536,0.014519,0.71146,3,0
0.092,0.03176,0.63206,18,0.049957,0.014519,0.4162,12,0
0.088486,0.03902,0.81,14,0.046443,0.021779,0.59415,8,0
0.081129,0.046279,0.92872,11,0.039086,0.029038,0.71287,5,0
0.067162,0.065336,0.85051,14,0.025119,0.048094,0.63466,8,0
0.062857,0.057169,0.59196,17,0.020814,0.039927,0.37611,11,0
0.064194,0.037205,0.52628,10,0.022151,0.019964,0.31043,4,0
0.057191,0.057169,0.3403,16,0.015148,0.039927,0.12445,10,0
0.055708,0.068058,0.38513,20,0.013665,0.050817,0.16928,14,0
0.060745,0.054446,0.29222,21,0.018702,0.037205,0.076371,15,0
0.055387,0.056261,0.41639,22,0.013344,0.03902,0.20054,16,0
0.051638,0.060799,0.33591,23,0.0095952,0.043557,0.12006,17,0
0.057049,0.059891,0.46708,19,0.015006,0.04265,0.25123,13,0
0.060427,0.055354,0.5412,19,0.018384,0.038113,0.32535,13,0
0.05234,0.049909,0.44078,23,0.010297,0.032668,0.22493,17,0
0.049182,0.038113,0.42798,15,0.007139,0.020871,0.21213,9,0
0.051151,0.03902,0.62691,16,0.0091082,0.021779,0.41106,10,0
0.059729,0.03902,0.39038,10,0.017686,0.021779,0.17453,4,0
0.093481,0.026316,0.73199,12,0.051438,0.0090744,0.51614,6,0
0.094074,0.034483,0.69622,12,0.052031,0.017241,0.48037,6,0
0.091208,0.03539,0.7344,12,0.049165,0.018149,0.51855,6,0
0.11327,0.038113,0.6734,12,0.071225,0.020871,0.45755,6,0
0.11504,0.039927,0.6547,12,0.072997,0.022686,0.43884,6,1
0.15253,0.032668,0.48396,11,0.11049,0.015426,0.26811,5,1
0.18915,0.032668,0.93764,12,0.14711,0.015426,0.72179,6,1
0.18938,0.032668,0.9594,13,0.14734,0.015426,0.74355,7,1
0.20656,0.027223,1.1088,13,0.16451,0.0099819,0.89291,7,1
0.22889,0.020871,1.332,7,0.18684,0.0036298,1.1162,1,1
0.22964,0.017241,1.2956,7,0.1876,0,1.0797,1,1
0.21503,0.017241,1.3271,7,0.17299,0,1.1112,1,1
0.19146,0.021779,1.1995,7,0.14942,0.0045372,0.98366,1,1
0.20097,0.03539,0.93972,11,0.15893,0.018149,0.72387,5,1
0.20908,0.04265,0.74011,13,0.16703,0.025408,0.52426,7,1
0.20097,0.038113,0.90163,14,0.15893,0.020871,0.68578,8,1
0.20031,0.038113,0.94598,11,0.15827,0.020871,0.73013,5,1
0.21596,0.043557,0.91981,14,0.17391,0.026316,0.70395,8,1
0.24623,0.036298,0.42615,19,0.20418,0.019056,0.2103,13,1
0.23263,0.034483,0.45439,16,0.19059,0.017241,0.23854,10,1
0.21781,0.044465,0.72542,19,0.17577,0.027223,0.50957,13,1
0.23866,0.046279,0.80374,14,0.19662,0.029038,0.58789,8,1
0.23587,0.049909,0.93034,18,0.19382,0.032668,0.71449,12,1
0.2045,0.045372,0.74306,15,0.16246,0.028131,0.52721,9,1
0.2317,0.03539,0.96554,11,0.18966,0.018149,0.74969,5,1
0.23426,0.034483,0.92936,12,0.19221,0.017241,0.71351,6,1
0.19604,0.033575,0.74549,13,0.15399,0.016334,0.52963,7,1
0.20498,0.028131,1.0105,11,0.16294,0.010889,0.79463,5,1
0.21218,0.027223,1.0004,7,0.17013,0.0099819,0.78455,1,1
0.18255,0.040835,0.63981,11,0.14051,0.023593,0.42396,5,1
0.13989,0.052632,0.58543,22,0.097848,0.03539,0.36958,16,1
0.13722,0.053539,0.69746,13,0.095172,0.036298,0.48161,7,1
0.14827,0.049909,0.83695,24,0.10623,0.032668,0.6211,18,1
0.16539,0.040835,0.96871,9,0.12335,0.023593,0.75285,3,1
0.16593,0.028131,1.3743,9,0.12388,0.010889,1.1585,3,1
0.14365,0.032668,1.1553,9,0.1016,0.015426,0.93943,3,1
0.11401,0.037205,0.9039,9,0.071964,0.019964,0.68804,3,0
0.096973,0.033575,0.93991,9,0.05493,0.016334,0.72406,3,0
0.072313,0.044465,0.86903,10,0.03027,0.027223,0.65318,4,0
0.055972,0.049909,0.5527,9,0.013929,0.032668,0.33685,3,0
0.05382,0.058984,0.45253,16,0.011777,0.041742,0.23668,10,0
0.057299,0.053539,0.49765,18,0.015256,0.036298,0.2818,12,0
0.070997,0.030853,0.67778,9,0.028954,0.013612,0.46193,3,0
0.073651,0.049002,0.66394,12,0.031608,0.03176,0.44809,6,0
0.07191,0.064428,0.57129,12,0.029867,0.047187,0.35544,6,0
0.075182,0.061706,0.38619,16,0.033139,0.044465,0.17034,10,0
0.065335,0.066243,0.39685,18,0.023292,0.049002,0.181,12,0
0.061405,0.049002,0.57774,15,0.019361,0.03176,0.36189,9,0
0.065932,0.033575,0.57092,10,0.023889,0.016334,0.35507,4,0
0.056409,0.047187,0.4436,9,0.014366,0.029946,0.22775,3,0
0.043848,0.059891,0.48244,33,0.0018046,0.04265,0.26659,27,0
0.043831,0.060799,0.47325,23,0.0017882,0.043557,0.2574,17,0
0.043508,0.053539,0.40344,20,0.0014649,0.036298,0.18758,14,0
0.040312,0.049002,0.55445,17,0,0.03176,0.3386,11,0
0.048563,0.039927,0.54214,14,0.008251,0.022686,0.32629,8,0
0.073896,0.033575,0.80167,10,0.033583,0.016334,0.58582,4,0
0.089808,0.034483,0.98728,12,0.049496,0.017241,0.77143,6,0
0.10655,0.032668,0.90907,16,0.066236,0.015426,0.69322,10,0
0.11386,0.029946,0.79251,15,0.073548,0.012704,0.57666,9,0
0.10633,0.028131,0.80338,14,0.066022,0.010889,0.58753,8,0
0.092334,0.03176,0.84785,18,0.052022,0.014519,0.632,12,0
0.10998,0.028131,0.71646,9,0.069669,0.010889,0.50061,3,0
0.09563,0.0099819,0.77488,7,0.055317,0,0.55903,1,0
0.11909,0.014519,0.093884,10,0,0,0,0,0
0.11132,0.015426,0.016225,5,0,0.00090744,0,0,0
0.10136,0.008167,0.038429,11,0,0,0.022205,6,0
0.10973,0.0036298,0.0051201,11,0.0083761,0,0,6,0
0.12394,0.0099819,0.00017405,2,0.022588,0.0063521,0,0,0
0.11666,0.0090744,0.05905,16,0.015304,0.0054446,0.058876,14,0
0.11466,0.008167,0.01993,19,0.013305,0.0045372,0.019756,17,0
0.13031,0.0090744,0.06448,5,0.028954,0.0054446,0.064306,3,0
0.14203,0.010889,0.043547,7,0.040674,0.0072595,0.043372,5,1
0.1265,0.026316,0.4297,15,0.025146,0.022686,0.42952,13,1
0.13362,0.03539,0.53802,14,0.032259,0.03176,0.53784,12,1
0.14639,0.030853,0.63446,15,0.045034,0.027223,0.63429,13,1
0.14957,0.028131,0.81124,15,0.048213,0.024501,0.81106,13,1
0.14524,0.024501,0.73395,16,0.043887,0.020871,0.73377,14,1
0.14693,0.023593,0.87011,10,0.045574,0.019964,0.86993,8,1
0.17033,0.025408,0.78466,8,0.068977,0.021779,0.78448,6,1
0.16856,0.024501,0.77339,8,0.0672,0.020871,0.77321,6,1
0.15007,0.025408,1.0234,8,0.048716,0.021779,1.0232,6,1
0.13939,0.021779,1.1157,8,0.038033,0.018149,1.1155,6,1
0.16033,0.029038,1.0421,8,0.058972,0.025408,1.0419,6,1
0.18977,0.024501,0.64438,8,0.088412,0.020871,0.6442,6,1
0.18343,0.016334,0.79248,8,0.082071,0.012704,0.79231,6,1
0.16305,0.020871,1.0422,8,0.061694,0.017241,1.0421,6,1
0.16983,0.019056,0.97157,8,0.068472,0.015426,0.9714,6,1
0.18869,0.019056,0.73311,8,0.087335,0.015426,0.73294,6,1
0.19757,0.019964,0.67555,8,0.096211,0.016334,0.67538,6,1
0.17449,0.019964,0.99513,8,0.073134,0.016334,0.99495,6,1
0.16338,0.029038,1.1452,8,0.062019,0.025408,1.145,6,1
0.17827,0.029946,0.95454,8,0.07691,0.026316,0.95437,6,1
0.18131,0.025408,0.95216,8,0.07995,0.021779,0.95199,6,1
0.17264,0.024501,1.1574,8,0.071286,0.020871,1.1572,6,1
0.16331,0.023593,1.1535,8,0.06195,0.019964,1.1533,6,1
0.16809,0.03176,1.1391,8,0.066728,0.028131,1.139,6,1
0.16814,0.037205,1.1438,8,0.066785,0.033575,1.1436,6,1
0.16334,0.032668,1.2681,8,0.061981,0.029038,1.2679,6,1
0.17904,0.032668,1.0892,8,0.077687,0.029038,1.089,6,1
0.20195,0.03176,0.81052,9,0.10059,0.028131,0.81035,7,1
0.19554,0.024501,0.89727,8,0.094187,0.020871,0.8971,6,1
0.17961,0.034483,1.1292,8,0.078251,0.030853,1.129,6,1
0.19177,0.038113,0.90944,8,0.09041,0.034483,0.90926,6,1
0.20769,0.025408,0.90851,8,0.10633,0.021779,0.90833,6,1
0.19731,0.029946,1.0812,8,0.095952,0.026316,1.0811,6,1
0.19005,0.03176,1.0345,8,0.088697,0.028131,1.0343,6,1
0.1864,0.020871,0.96344,8,0.085039,0.017241,0.96326,6,1
0.18433,0.025408,0.99474,8,0.08297,0.021779,0.99457,6,1
0.20829,0.027223,0.72872,8,0.10693,0.023593,0.72855,6,1
0.21878,0.038113,0.59729,7,0.11743,0.034483,0.59711,5,1
0.20551,0.04265,0.78807,9,0.10415,0.03902,0.78789,7,1
0.20601,0.029946,0.81736,7,0.10466,0.026316,0.81719,5,1
0.21517,0.034483,0.79052,8,0.11381,0.030853,0.79035,6,1
0.19782,0.041742,0.90979,7,0.096465,0.038113,0.90962,5,1
0.18666,0.050817,0.99758,8,0.0853,0.047187,0.99741,6,1
0.20073,0.040835,0.85624,8,0.099369,0.037205,0.85607,6,1
0.20885,0.024501,0.59816,7,0.10749,0.020871,0.59798,5,1
0.21575,0.034483,0.66953,7,0.1144,0.030853,0.66936,5,1
0.20369,0.04265,0.84728,9,0.10233,0.03902,0.84711,7,1
0.20107,0.049002,0.86556,21,0.099712,0.045372,0.86538,19,1
0.23873,0.069873,0.75785,44,0.13738,0.066243,0.75767,42,1
0.26763,0.085299,0.59086,42,0.16627,0.08167,0.59069,40,1
0.28319,0.076225,0.66992,45,0.18183,0.072595,0.66975,43,1
0.31114,0.082577,0.567,43,0.20978,0.078947,0.56683,41,1
0.32164,0.091652,0.41267,45,0.22028,0.088022,0.4125,43,1
0.32689,0.088022,0.40654,48,0.22554,0.084392,0.40637,46,1
0.33963,0.098911,0.60616,47,0.23827,0.095281,0.60599,45,1
0.34883,0.099819,0.75518,47,0.24748,0.096189,0.755,45,1
0.35372,0.094374,0.6893,49,0.25236,0.090744,0.68912,47,1
0.3629,0.10436,0.7176,50,0.26154,0.10073,0.71742,48,1
0.36698,0.1098,0.83323,48,0.26562,0.10617,0.83305,46,1
0.36419,0.10526,0.82123,50,0.26283,0.10163,0.82105,48,1
0.37449,0.10163,0.84184,53,0.27314,0.098004,0.84166,51,1
0.35839,0.091652,1.0349,52,0.25703,0.088022,1.0348,50,1
0.33485,0.08167,0.99444,52,0.23349,0.07804,0.99427,50,1
0.31521,0.088022,0.78149,52,0.21386,0.084392,0.78132,50,1
0.31807,0.096189,0.42645,47,0.21671,0.092559,0.42628,45,1
0.32884,0.095281,0.4173,48,0.22748,0.091652,0.41713,46,1
0.32719,0.095281,0.45515,49,0.22584,0.091652,0.45497,47,1
0.35162,0.10254,0.58154,42,0.25027,0.098911,0.58137,40,1
0.37599,0.1098,0.71393,50,0.27463,0.10617,0.71376,48,1
0.3723,0.11434,0.69488,50,0.27094,0.11071,0.6947,48,1
0.36557,0.1225,0.60714,50,0.26421,0.11887,0.60697,48,1
0.36456,0.11887,0.55716,49,0.26321,0.11525,0.55698,47,1
0.33357,0.11797,0.83777,54,0.23221,0.11434,0.83759,52,1
0.31418,0.11706,0.78351,54,0.21282,0.11343,0.78334,52,1
0.31453,0.10617,0.81222,53,0.21317,0.10254,0.81205,51,1
0.31887,0.11162,0.78042,52,0.21751,0.10799,0.78025,50,1
0.32089,0.11162,1.0581,51,0.21954,0.10799,1.0579,49,1
0.30801,0.10708,1.1047,51,0.20665,0.10345,1.1045,49,1
0.29294,0.10708,0.89612,49,0.19158,0.10345,0.89595,47,1
0.27929,0.098911,1.0254,55,0.17794,0.095281,1.0252,53,1
0.27588,0.10073,1.0053,55,0.17452,0.097096,1.0051,53,1
0.27391,0.10708,0.9554,54,0.17255,0.10345,0.95523,52,1
0.28892,0.099819,0.97526,54,0.18757,0.096189,0.97509,52,1
0.29607,0.089837,0.90494,53,0.19471,0.086207,0.90476,51,1
0.27479,0.088929,0.99977,53,0.17344,0.085299,0.9996,51,1
0.24357,0.088929,0.93703,52,0.14222,0.085299,0.93686,50,1
0.2354,0.085299,0.81075,52,0.13405,0.08167,0.81057,50,1
0.24905,0.083485,0.93493,51,0.1477,0.079855,0.93476,49,1
0.24211,0.085299,0.75724,35,0.14076,0.08167,0.75706,33,1
0.22117,0.093466,0.90061,50,0.11981,0.089837,0.90044,48,1
0.22793,0.095281,0.89698,52,0.12657,0.091652,0.89681,50,1
0.23547,0.083485,0.74028,52,0.13412,0.079855,0.7401,50,1
0.23415,0.08167,0.66144,51,0.13279,0.07804,0.66127,49,1
0.22347,0.084392,0.89911,50,0.12211,0.080762,0.89894,48,1
0.21424,0.082577,0.79653,46,0.11289,0.078947,0.79636,44,1
0.22221,0.068058,0.83279,22,0.12085,0.064428,0.83262,20,1
0.20102,0.056261,0.93136,20,0.099668,0.052632,0.93119,18,1
0.16874,0.056261,1.0303,19,0.067381,0.052632,1.0301,17,1
0.16068,0.04265,0.71768,18,0.059325,0.03902,0.7175,16,1
0.15595,0.028131,0.17656,19,0.054596,0.024501,0.17639,17,1
0.13285,0.029946,0.073627,26,0.031494,0.026316,0.073453,24,1
0.1065,0.03902,0.30228,29,0.0051414,0.03539,0.3021,27,1
0.112,0.029946,0.2584,19,0.010643,0.026316,0.25822,17,1
0.12452,0.026316,0.28578,16,0.023167,0.022686,0.28561,14,1
0.12589,0.039927,0.5924,16,0.024533,0.036298,0.59223,14,1
0.1345,0.036298,0.39338,21,0.033143,0.032668,0.3932,19,1
0.14374,0.026316,0.23571,26,0.042383,0.022686,0.23554,24,1
0.14749,0.033575,0.45303,15,0.046137,0.029946,0.45286,13,1
0.13407,0.045372,0.76134,16,0.032714,0.041742,0.76117,14,1
0.13682,0.04265,0.63708,23,0.03546,0.03902,0.6369,21,1
0.17293,0.04265,0.51104,22,0.071578,0.03902,0.51087,20,1
0.18055,0.050817,0.70635,16,0.07919,0.047187,0.70617,14,1
0.15754,0.058076,0.81959,19,0.056184,0.054446,0.81942,17,1
0.15016,0.056261,0.65437,24,0.048803,0.052632,0.6542,22,1
0.16016,0.048094,0.72032,20,0.0588,0.044465,0.72014,18,1
0.15764,0.040835,0.3677,70,0.056286,0.037205,0.36753,68,1
0.16869,0.027223,0.26878,47,0.067334,0.023593,0.26861,45,1
0.1543,0.040835,0.15211,58,0.052943,0.037205,0.15193,56,1
0.11646,0.048094,0.22171,49,0.015107,0.044465,0.22154,47,1
0.13883,0.023593,0.08371,42,0.037477,0.019964,0.083536,40,1
0.18155,0.011797,0.020131,23,0.080194,0.008167,0.019957,21,1
0.15351,0.04265,0.12503,49,0.052155,0.03902,0.12486,47,1
0.098622,0.052632,0.42312,68,0,0.049002,0.42294,66,1
0.13315,0.027223,0.2481,60,0.034524,0.023593,0.24792,58,1
0.1438,0.037205,0.0979,29,0.045183,0.033575,0.097726,27,1
0.14142,0.03902,0.10442,40,0.042797,0.03539,0.10424,38,1
0.14893,0.029946,0.13026,50,0.050306,0.026316,0.13009,48,1
0.15377,0.039927,0.32607,45,0.055145,0.036298,0.3259,43,1
0.14603,0.037205,0.2776,32,0.047405,0.033575,0.27742,30,1
0.13453,0.029946,0.39784,13,0.03591,0.026316,0.39767,11,1
0.12948,0.032668,0.61887,11,0.030859,0.029038,0.6187,9,1
0.11838,0.03902,0.54496,11,0.019762,0.03539,0.54478,9,1
0.12336,0.033575,0.39835,11,0.02474,0.029946,0.39817,9,1
0.14063,0.025408,0.1472,13,0.042003,0.021779,0.14703,11,1
0.14022,0.025408,0.18501,13,0.041601,0.021779,0.18484,11,1
0.12484,0.018149,0.31625,14,0.026222,0.014519,0.31608,12,1
0.12636,0.008167,0.057294,14,0.027737,0.0045372,0.05712,12,1
0.14088,0.0045372,0.0005171,2,0.042263,0.00090744,0.00034305,0,1
0.13137,0.0054446,0.089418,9,0.032752,0.0018149,0.089244,7,1
0.12234,0.0054446,0.00020154,2,0.023722,0.0018149,2.749e-05,0,0
0.11128,0.0045372,0.01071,11,0.012662,0.00090744,0.010535,9,0
0.10517,0.032668,0.0067156,14,0.0065451,0.029038,0.0065416,12,0
0.10253,0.03902,0.055113,27,0.0039066,0.03539,0.054939,25,0
0.11243,0.010889,0.058457,22,0.013807,0.0072595,0.058283,20,0
0.14474,0.0027223,0.00021437,1,0.046119,0,4.032e-05,0,0
0.14404,0.00090744,0,1,0.045419,0,0,0,0
0.10268,0.015426,0.036749,5,0.0040628,0.014519,0.036749,4,0
0.085444,0.021779,0.081752,10,0,0.020871,0.081752,9,0
0.12613,0.014519,3.4215e-05,1,0.040683,0.013612,3.4215e-05,0,0
0.12175,0.026316,0.00025411,2,0.036301,0.025408,0.00025411,1,0
0.094191,0.024501,0.0029851,11,0.008747,0.023593,0.0029851,10,0
0.1233,0.0063521,0.020577,11,0.037858,0.0054446,0.020577,10,0
0.13983,0.00090744,5.8256e-05,4,0.054382,0,5.8256e-05,3,0
0.11501,0.0036298,0.004882,6,0.029565,0.0027223,0.004882,5,0
0.10163,0.0036298,0.036367,16,0.016186,0.0027223,0.036367,15,0
0.11044,0.026316,0.00012136,2,0.024996,0.025408,0.00012136,1,0
0.10249,0.055354,0.13266,12,0.017046,0.054446,0.13266,11,0
0.11722,0.037205,0.050873,18,0.031774,0.036298,0.050873,17,0
0.12765,0.014519,0.1836,13,0.042208,0.013612,0.1836,12,0
0.10861,0.017241,0.00024791,3,0.023164,0.016334,0.00024791,2,0
0.10686,0.015426,0.085993,5,0.021414,0.014519,0.085993,4,0
0.11669,0.014519,0.12597,11,0.031243,0.013612,0.12597,10,0
0.11076,0.023593,0,1,0.025318,0.022686,0,0,0
0.13111,0.013612,2.467e-05,1,0.045667,0.012704,2.467e-05,0,0
0.14279,0.00090744,4.3989e-05,3,0.05735,0,4.3989e-05,2,0
0.10877,0.027223,0.016461,7,0.023323,0.026316,0.016461,6,0
0.099039,0.034483,0.1858,11,0.013595,0.033575,0.1858,10,0
0.13142,0.008167,0.0056468,13,0.045971,0.0072595,0.0056468,12,0
0.11761,0.023593,0.0088173,11,0.032166,0.022686,0.0088173,10,0
0.10526,0.046279,0.4111,9,0.019813,0.045372,0.4111,8,0
0.12826,0.022686,0.044177,10,0.042818,0.021779,0.044177,9,0
0.11467,0.0099819,0.0096791,9,0.029224,0.0090744,0.0096791,8,0
0.083326,0.034483,0.12237,21,0,0.033575,0.12237,20,0
0.091941,0.027223,0.088633,28,0.0086143,0.026316,0.088633,27,0
0.14413,0.0099819,0.051996,21,0.060802,0.0090744,0.051996,20,0
0.14347,0.016334,0.16164,6,0.06014,0.015426,0.16164,5,0
0.12147,0.016334,0.25221,13,0.038142,0.015426,0.25221,12,0
0.10829,0.020871,0.12031,19,0.024968,0.019964,0.12031,18,0
0.087036,0.028131,0.048036,24,0.0037097,0.027223,0.048036,23,0
0.096095,0.015426,0.0099408,17,0.012769,0.014519,0.0099408,16,0
0.096078,0.018149,0.074076,14,0.012752,0.017241,0.074076,13,0
0.096778,0.032668,0.13269,14,0.013452,0.03176,0.13269,13,0
0.10039,0.053539,0.0013113,6,0.017065,0.052632,0.0013113,5,0
0.099967,0.044465,0.0079042,11,0.016641,0.043557,0.0079042,10,0
0.10168,0.036298,0.0051641,13,0.018355,0.03539,0.0051641,12,0
0.10106,0.029946,0.00013705,5,0.01773,0.029038,0.00013705,4,0
0.11099,0.011797,0.0013095,11,0.027668,0.010889,0.0013095,10,0
0.12261,0.014519,0.017652,23,0.039288,0.013612,0.017652,22,0
0.11348,0.019056,0.02478,9,0.030153,0.018149,0.02478,8,0
0.12299,0.017241,0.039352,11,0.039668,0.016334,0.039352,10,0
0.14933,0.014519,0.20035,8,0.066007,0.013612,0.20035,7,0
0.14174,0.023593,0.1093,8,0.058418,0.022686,0.1093,7,0
0.13849,0.013612,0.27122,9,0.055166,0.012704,0.27122,8,0
0.13966,0.0063521,0.0068529,1,0.056337,0.0054446,0.0068529,0,0
0.12518,0.021779,3.2715e-05,3,0.041855,0.020871,3.2715e-05,2,0
0.13634,0.029038,0.10748,10,0.053013,0.028131,0.10748,9,0
0.1315,0.039927,0.087347,8,0.048176,0.03902,0.087347,7,0
0.10053,0.064428,0.013171,26,0.017204,0.063521,0.013171,25,0
0.096151,0.051724,0.1664,19,0.012824,0.050817,0.1664,18,0
0.10521,0.027223,0.062523,2,0.021881,0.026316,0.062523,1,0
0.11123,0.013612,4.1751e-05,1,0.0279,0.012704,4.1751e-05,0,0
0.12395,0.012704,0.00012195,5,0.040619,0.011797,0.00012195,4,0
0.10542,0.033575,0.13172,16,0.022091,0.032668,0.13172,15,0
0.10353,0.041742,0.0080797,12,0.0202,0.040835,0.0080797,11,0
0.12025,0.027223,0.0080585,21,0.036924,0.026316,0.0080585,20,0
0.10003,0.029946,0.0020524,29,0.016708,0.029038,0.0020524,28,0
0.067647,0.076225,0.15275,37,0,0.075318,0.15275,36,0
0.078643,0.057169,0.051672,30,0.010997,0.056261,0.051672,29,0
0.12743,0.00090744,0.0031484,9,0.059784,0,0.0031484,8,0
0.14431,0.0027223,2.6133e-05,1,0.076665,0.0018149,2.6133e-05,0,0
0.13072,0.0072595,0.0013097,11,0.063075,0.0063521,0.0013097,10,0
0.12431,0.0072595,0.09775,8,0.056663,0.0063521,0.09775,7,0
0.13022,0.0027223,0,1,0.062576,0.0018149,0,0,0
0.12622,0.026316,0.015234,5,0.058576,0.025408,0.015234,4,0
0.093112,0.043557,0.08978,8,0.025465,0.04265,0.08978,7,0
0.086518,0.018149,0.16156,25,0.018871,0.017241,0.16156,24,0
0.13319,0.0054446,2.1807e-05,1,0.065541,0.0045372,2.1807e-05,0,0
0.14847,0.016334,0.143,12,0.080825,0.015426,0.143,11,0
0.12231,0.029038,0.076949,10,0.054664,0.028131,0.076949,9,0
0.11189,0.020871,0.051873,26,0.044247,0.019964,0.051873,25,0
0.12352,0.013612,0.0018542,17,0.055871,0.012704,0.0018542,16,0
0.1123,0.030853,0.0012303,9,0.044655,0.029946,0.0012303,8,0
0.097257,0.036298,0.05346,35,0.02961,0.03539,0.05346,34,0
0.12284,0.016334,0.00028612,7,0.055198,0.015426,0.00028612,6,0
0.13362,0.00090744,0.00031589,2,0.065976,0,0.00031589,1,0
0.10398,0.013612,0.00087184,17,0.036338,0.012704,0.00087184,16,0
0.099121,0.019964,0.10543,32,0.031475,0.019056,0.10543,31,0
0.11165,0.015426,0.043955,16,0.043999,0.014519,0.043955,15,0
0.13209,0.029038,0.1528,21,0.064441,0.028131,0.1528,20,1
0.1712,0.033575,0.33418,13,0.10355,0.032668,0.33418,12,1
0.19375,0.023593,0.52401,16,0.1261,0.022686,0.52401,15,1
0.20387,0.019056,0.66561,14,0.13623,0.018149,0.66561,13,1
0.20769,0.021779,0.94173,13,0.14005,0.020871,0.94173,12,1
0.21023,0.021779,0.95078,7,0.14259,0.020871,0.95078,6,1
0.20549,0.017241,0.84446,8,0.13784,0.016334,0.84446,7,1
0.19228,0.032668,1.0373,8,0.12463,0.03176,1.0373,7,1
0.18814,0.036298,0.96424,7,0.1205,0.03539,0.96424,6,1
0.19373,0.04265,0.79372,16,0.12609,0.041742,0.79372,15,1
0.21695,0.043557,0.63459,12,0.14931,0.04265,0.63459,11,1
0.22,0.029946,0.69031,12,0.15235,0.029038,0.69031,11,1
0.21255,0.03902,0.81783,14,0.1449,0.038113,0.81783,13,1
0.21573,0.03902,0.84483,13,0.14809,0.038113,0.84483,12,1
0.21296,0.029038,0.77674,14,0.14532,0.028131,0.77674,13,1
0.21241,0.023593,0.70395,14,0.14477,0.022686,0.70395,13,1
0.19956,0.029038,0.88757,12,0.13192,0.028131,0.88757,11,1
0.20056,0.028131,0.92238,14,0.13291,0.027223,0.92238,13,1
0.23562,0.019964,0.57791,8,0.16798,0.019056,0.57791,7,1
0.23973,0.023593,0.46067,9,0.17208,0.022686,0.46067,8,1
0.20483,0.043557,0.82815,13,0.13718,0.04265,0.82815,12,1
0.19537,0.063521,0.92304,13,0.12772,0.062613,0.92304,12,1
0.2177,0.054446,0.8024,16,0.15005,0.053539,0.8024,15,1
0.21376,0.057169,0.82341,13,0.14611,0.056261,0.82341,12,1
0.20645,0.068966,1.1656,11,0.1388,0.068058,1.1656,10,1
0.21418,0.052632,0.9917,12,0.14653,0.051724,0.9917,11,1
