@relation featureMatrix

@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.63368,3,0.60116,0,0
0.53693,5,0.50441,2,0
0.3411,6,0.30858,3,0
0.37784,7,0.34532,4,0
0.49774,10,0.46522,7,0
0.19705,12,0.16453,9,0
0.37462,6,0.3421,3,0
0.43446,8,0.40193,5,0
0.40975,7,0.37723,4,0
0.4566,7,0.42408,4,0
0.49565,7,0.46313,4,0
0.43655,6,0.40402,3,0
0.61233,6,0.57981,3,0
0.59798,6,0.56546,3,0
0.51079,8,0.47827,5,0
0.44567,11,0.41314,8,0
0.34795,17,0.31543,14,1
0.60467,13,0.57215,10,1
0.96342,11,0.9309,8,1
1.0154,14,0.98291,11,1
1.054,12,1.0215,9,1
0.90214,9,0.85863,6,1
0.99601,7,0.9525,4,1
1.2241,7,1.1806,4,1
1.2619,7,1.2184,4,1
1.27,7,1.2265,4,1
0.98356,12,0.94005,9,1
0.99208,12,0.94857,9,1
1.1734,13,1.1299,10,1
1.1731,13,1.1296,10,1
1.0694,13,1.0259,10,1
1.0543,13,1.0108,10,1
0.97706,11,0.93355,8,1
1.1755,9,1.132,6,1
0.99994,7,0.95643,4,1
0.97553,10,0.93202,7,1
1.1619,11,1.1184,8,1
1.0939,7,1.0503,4,1
1.1125,11,1.069,8,1
0.95717,12,0.91365,9,1
1.0221,11,0.97861,8,1
1.1351,11,1.0916,8,1
0.97661,10,0.9331,7,1
1.0604,12,1.0169,9,1
1.0979,10,1.0544,7,1
0.82845,10,0.78494,7,1
1.0719,6,1.0284,3,1
1.0103,11,0.96683,8,1
1.0535,12,1.01,9,1
1.1925,12,1.149,9,1
1.1739,12,1.1304,9,1
1.1246,12,1.0811,9,1
1.2595,12,1.216,9,1
1.1522,12,1.1087,9,1
1.1644,11,1.1209,8,1
1.1676,11,1.1241,8,1
1.1174,11,1.0739,8,1
1.0687,11,1.0251,8,1
1.0265,11,0.98297,8,1
1.121,9,1.0774,6,1
0.93572,6,0.89221,3,1
0.95633,6,0.91282,3,1
0.99581,11,0.9523,8,1
0.80774,14,0.76423,11,1
0.79195,29,0.74844,26,1
0.3845,109,0.34099,106,1
0.77986,25,0.73635,22,1
0.23291,18,0.1894,15,0
0.56218,4,0.51867,1,0
0.67372,1,0.6302,0,0
0.64315,4,0.59964,3,0
0.6595,8,0.61599,7,0
0.23348,10,0.18997,9,0
0.35585,11,0.31234,10,0
0.43453,10,0.39102,9,0
0.34995,38,0.30643,37,0
0.52621,78,0.4827,77,0
0.36448,55,0.32097,54,0
0.23814,60,0.19463,59,0
0.4294,123,0.38588,122,0
0.1435,135,0.099986,134,0
0.39612,73,0.35261,72,0
0.61493,39,0.57142,38,0
0.37832,51,0.33481,50,0
0.6468,27,0.60329,26,0
0.45888,32,0.41537,31,0
0.42461,50,0.3811,49,0
0.36761,36,0.3241,35,0
0.28166,11,0.23814,10,0
0.30972,11,0.26621,10,0
0.42264,5,0.37913,4,0
0.26968,15,0.22617,14,0
0.54615,10,0.50264,9,0
0.28791,16,0.2444,15,0
0.40119,5,0.35768,4,0
0.37745,12,0.33394,11,1
0.70725,16,0.66374,15,1
0.80199,17,0.75848,16,1
1.0236,12,0.98011,11,1
1.1847,9,1.1412,8,1
1.2812,8,1.2377,7,1
1.3032,8,1.2597,7,1
1.3481,7,1.3046,6,1
1.281,7,1.2375,6,1
1.3376,7,1.2941,6,1
1.1163,9,1.0728,8,1
1.0468,9,1.0033,8,1
1.0113,11,0.96783,10,1
0.98942,13,0.9459,12,1
1.1096,13,1.0661,12,1
1.0044,13,0.96086,12,1
0.81364,14,0.77013,13,1
0.80197,13,0.75846,12,1
0.73207,13,0.68856,12,1
1.0551,13,1.0116,12,1
0.85695,13,0.81344,12,1
0.96767,13,0.92415,12,1
0.93048,13,0.88697,12,1
0.8421,13,0.79858,12,1
1.1171,13,1.0736,12,1
1.1267,13,1.0832,12,1
1.1268,13,1.0832,12,1
1.0276,13,0.98411,12,1
1.0863,13,1.0428,12,1
1.0227,13,0.97919,12,1
0.98715,14,0.94364,13,1
0.96792,13,0.92441,12,1
1.0457,13,1.0022,12,1
1.1742,13,1.1307,12,1
1.1891,13,1.1456,12,1
1.1568,14,1.1133,13,1
1.1684,18,1.1249,17,1
1.1674,13,1.1239,12,1
1.0806,14,1.0371,13,1
1.0277,15,0.98418,14,1
1.2261,21,1.1826,20,1
1.1035,20,1.06,19,1
1.11,13,1.0665,12,1
0.93042,22,0.88691,21,1
0.8615,22,0.81799,21,1
0.97606,42,0.93255,41,1
0.91309,37,0.86958,36,1
1.1565,45,1.113,44,1
1.2333,45,1.1898,44,1
1.2702,45,1.2267,44,1
1.2649,45,1.2214,44,1
1.1641,35,1.1206,34,1
1.1479,43,1.1044,42,1
1.1506,41,1.1071,40,1
1.0716,45,1.0281,44,1
0.99744,45,0.95393,44,1
0.87347,46,0.82996,45,1
0.97213,48,0.92861,47,1
1.0134,45,0.96988,44,1
1.0548,45,1.0113,44,1
0.93613,46,0.89262,45,1
0.79817,52,0.75466,51,1
1.024,47,0.98053,46,1
1.083,46,1.0395,45,1
1.0373,48,0.99379,47,1
1.0062,56,0.96266,55,1
1.0114,53,0.96785,52,1
0.75454,53,0.71103,52,1
0.74135,55,0.69784,54,1
0.77411,54,0.7306,53,1
0.68612,64,0.64261,63,1
0.70407,71,0.66056,70,1
0.61131,89,0.5678,88,1
0.73485,64,0.69133,63,1
0.91145,56,0.86793,55,1
1.048,56,1.0045,55,1
0.92332,58,0.87981,57,1
0.95904,54,0.91553,53,1
0.96499,53,0.92148,52,1
1.0253,52,0.98177,51,1
1.1257,52,1.0822,51,1
1.0345,52,0.99103,51,1
0.91028,53,0.86677,52,1
1.0459,53,1.0024,52,1
1.1022,89,1.0587,88,1
1.1234,100,1.0799,99,1
1.2155,99,1.172,98,1
1.2286,104,1.1851,103,1
1.134,93,1.0904,92,1
0.98566,69,0.94215,68,1
1.138,33,1.0944,32,1
1.2428,18,1.1993,17,1
1.3258,18,1.2822,17,1
1.3308,16,1.1983,15,1
1.3792,15,1.2467,14,1
1.321,15,1.1885,14,1
1.3235,15,1.191,14,1
1.347,15,1.2145,14,1
1.4302,15,1.2977,14,1
1.3989,15,1.2664,14,1
1.4749,15,1.3314,14,1
1.4694,15,1.3259,14,1
1.3435,15,1.2,14,1
1.4396,15,1.2961,14,1
1.3795,15,1.236,14,1
1.3557,15,1.2122,14,1
1.1077,15,0.96418,14,1
1.1151,15,0.97159,14,1
1.2039,15,1.0604,14,1
0.99802,15,0.85453,14,1
0.81247,15,0.66898,14,1
0.90391,15,0.76041,14,1
0.43921,14,0.29572,13,1
0.15244,15,0.008944,14,1
0.83324,15,0.68974,14,1
0.5741,15,0.4306,14,1
0.39524,15,0.25174,14,1
0.57665,15,0.43315,14,1
0.58453,15,0.44103,14,1
0.49584,11,0.35234,10,1
0.61529,10,0.47179,9,1
0.10768,10,0,9,1
0.35853,11,0.25085,10,1
0.49996,11,0.39228,10,1
0.10684,10,0,9,1
0.0767,10,0,9,1
0.061863,12,0,11,1
0.080063,10,0.0182,9,1
0.23056,10,0.1687,9,1
0.10791,11,0.046045,10,1
0.1685,9,0.10664,8,1
0.53248,11,0.47061,10,1
0.55245,11,0.49059,10,1
0.45569,10,0.39382,9,1
0.37688,11,0.31502,10,1
0.22314,13,0.16128,12,1
0.41177,11,0.34991,10,1
0.70495,12,0.64309,11,1
0.68221,10,0.62035,9,1
1.048,10,0.98616,9,1
1.1639,12,1.102,11,1
1.2642,11,1.2023,10,1
1.0208,11,0.95891,10,1
1.1256,11,1.0637,10,1
0.87464,11,0.81278,10,1
0.28045,13,0.21859,12,1
0.37468,11,0.31282,10,0
0.5148,10,0.45293,9,0
0.68437,7,0.62251,6,0
0.38793,22,0.32607,21,0
0.32864,22,0.26678,21,0
0.39328,14,0.33141,13,0
0.49851,12,0.43665,11,0
0.50074,13,0.43888,12,0
0.41854,8,0.35668,7,0
0.34745,9,0.28558,8,0
0.54237,13,0.48051,12,0
0.2787,16,0.21683,15,0
0.23765,16,0.17579,15,0
0.25058,8,0.18872,7,0
0.47774,13,0.41588,12,0
0.44325,15,0.38138,14,0
0.21257,14,0.15071,13,0
0.24772,11,0.18586,10,0
0.49314,17,0.43128,16,0
0.16499,16,0.10312,15,0
0.38592,11,0.32405,10,0
0.38538,8,0.32352,7,0
0.41599,11,0.35412,10,0
0.41316,8,0.3513,7,0
0.33678,12,0.27492,11,0
0.42647,13,0.36461,12,0
0.66276,8,0.6009,7,0
0.2619,13,0.20004,12,0
0.5137,5,0.45184,4,0
0.33235,7,0.27048,6,0
0.7144,8,0.65253,7,0
0.35674,6,0.29488,5,1
0.3335,11,0.27164,10,1
0.11351,16,0.051651,15,1
0.25884,12,0.19698,11,1
0.51312,13,0.45126,12,1
0.79169,12,0.72983,11,1
1.1321,12,1.0702,11,1
1.1081,12,1.0462,11,1
1.1963,12,1.1345,11,1
1.2781,12,1.2162,11,1
1.3346,12,1.2727,11,1
1.1247,12,1.0628,11,1
0.95025,12,0.88839,11,1
1.0202,12,0.95832,11,1
1.0936,12,1.0317,11,1
0.91941,12,0.85754,11,1
0.9379,12,0.87604,11,1
1.1108,12,1.049,11,1
1.1212,12,1.0594,11,1
1.0274,12,0.96556,11,1
0.995,7,0.93314,6,1
1.263,7,1.2011,6,1
1.153,6,1.0912,5,1
1.1159,7,1.054,6,1
1.0722,11,1.0103,10,1
1.1391,11,1.0773,10,1
1.0733,8,1.0114,7,1
1.0168,7,0.95491,6,1
0.87556,13,0.8137,12,1
0.9373,11,0.87543,10,1
1.1009,6,1.039,5,1
0.88468,6,0.82281,5,1
0.86383,9,0.80197,8,1
1.1819,7,1.12,6,1
1.0782,6,1.0163,5,1
0.88549,12,0.82362,11,1
0.74409,12,0.68223,11,1
1.0045,6,0.94263,2,1
0.93612,10,0.87426,5,1
0.64523,9,0.58337,4,1
0.7243,7,0.66244,2,1
0.91744,15,0.85558,10,1
0.92395,25,0.86209,20,1
0.42418,54,0.36231,49,1
0.53391,15,0.47205,10,1
0.20535,20,0.14349,15,1
0.3183,19,0.25644,14,1
0.5112,9,0.44934,4,1
0.73542,6,0.67356,1,1
0.40125,8,0.33938,3,1
0.37181,12,0.30995,7,1
0.18872,12,0.12686,7,1
0.55773,13,0.49587,8,0
0.50959,16,0.44773,11,0
0.6071,9,0.54523,4,0
0.46368,18,0.40182,13,0
0.40322,15,0.34136,10,0
0.40885,17,0.34698,12,0
0.58895,20,0.52709,15,0
0.17675,12,0.11489,7,0
0.56318,7,0.50132,2,0
0.50273,13,0.44087,8,0
0.70952,10,0.64766,5,0
0.56723,14,0.50536,9,0
0.52356,10,0.46169,5,0
0.33243,11,0.27057,6,0
0.25715,13,0.19529,8,0
0.36538,12,0.30352,7,0
0.43461,17,0.37275,12,0
0.25469,21,0.19283,16,0
0.47821,19,0.41634,14,0
0.73981,10,0.67795,5,1
0.8434,10,0.78153,5,1
0.92591,12,0.86405,7,1
1.0949,13,1.033,8,1
0.97524,13,0.91338,8,1
1.1508,7,1.089,2,1
1.2321,7,1.1703,2,1
1.1737,7,1.1118,2,1
1.1326,8,1.0707,3,1
1.1131,10,1.0512,5,1
1.1022,9,1.0403,4,1
1.1274,6,1.0656,1,1
0.75473,11,0.69286,6,1
0.75169,12,0.68982,7,1
0.78722,11,0.72536,6,1
1.1079,12,1.0461,7,1
1.0477,12,0.98588,7,1
1.0583,12,0.99646,7,1
1.0745,12,1.0127,7,1
1.2188,12,1.1569,7,1
1.1326,12,1.0707,7,1
1.1236,12,1.0617,7,1
1.2158,12,1.154,7,1
1.1249,12,1.063,7,1
0.93527,12,0.8734,7,1
1.0876,11,1.0257,6,1
1.0918,11,1.03,6,1
1.0583,12,0.99639,7,1
0.94661,10,0.88475,5,1
1.1658,11,1.1039,6,1
1.1164,12,1.0545,7,1
1.0691,11,1.0072,6,1
0.85946,11,0.7976,6,1
1.0484,11,0.98655,6,1
1.12,8,1.0581,3,1
1.0652,11,1.0033,6,1
1.0228,10,0.96098,5,1
1.0675,11,1.0057,6,1
1.0302,11,0.96835,6,1
0.94605,11,0.88419,6,1
0.97438,11,0.91252,6,1
1.0931,11,1.0312,6,1
1.1244,12,1.0626,7,1
1.119,11,1.0572,6,1
0.8987,9,0.83684,4,1
0.8203,6,0.75844,1,1
0.92806,7,0.8662,2,1
0.8394,8,0.77753,3,1
0.7537,12,0.69184,7,1
0.67931,8,0.61744,3,1
0.80914,8,0.74728,3,1
0.4376,15,0.37574,10,1
0.33337,12,0.27151,7,0
0.59113,4,0.52927,0,0
0.67207,4,0.61021,0,0
0.28377,14,0.22191,10,0
0.1385,12,0.076641,8,0
0.38577,12,0.32391,8,0
0.49036,11,0.4285,7,0
0.31289,11,0.25103,7,0
0.11347,24,0.051605,20,0
0.11277,19,0.050912,15,0
0.62096,6,0.5591,2,0
0.5541,17,0.49224,13,0
0.60971,12,0.54785,8,0
0.50332,40,0.44146,36,0
0.37788,44,0.31602,40,0
0.48617,40,0.4243,36,0
0.20648,25,0.14462,21,0
0.43329,10,0.37143,6,0
0.704,3,0.64214,0,0
0.86058,3,0.79872,0,0
0.58844,4,0.52658,1,0
0.34232,9,0.28046,6,0
0.42702,10,0.36516,7,0
0.36336,14,0.3015,11,0
0.32249,11,0.26063,8,1
0.36996,14,0.3081,11,1
0.84572,12,0.78386,9,1
1.0715,13,1.0096,10,1
0.92206,10,0.86019,7,1
1.1572,7,1.0953,4,1
1.2337,7,1.1718,4,1
1.2429,7,1.1811,4,1
1.2388,7,1.1769,4,1
1.2518,6,1.19,3,1
1.2217,6,1.1599,3,1
1.0741,6,1.0123,3,1
0.87912,7,0.81726,4,1
0.86852,7,0.80666,4,1
1.0649,6,1.0031,3,1
1.2207,6,1.1588,3,1
1.2208,6,1.159,3,1
1.1118,6,1.05,3,1
1.2118,9,1.1499,6,1
1.1436,10,1.0817,7,1
1.1917,8,1.1299,5,1
1.2327,6,1.1708,3,1
1.1576,8,1.0958,5,1
1.1358,12,1.074,9,1
1.1125,11,1.0507,8,1
1.1481,12,1.0862,9,1
1.1683,12,1.1064,9,1
1.1221,8,1.0602,5,1
1.1032,10,1.0414,7,1
0.94835,11,0.88649,8,1
0.88225,11,0.82039,8,1
1.055,10,0.99316,7,1
0.95989,12,0.89803,9,1
1.0148,7,0.95296,4,1
1.2334,6,1.1715,3,1
1.1639,7,1.102,4,1
1.1669,8,1.1051,5,1
0.95987,9,0.89801,6,1
0.61988,55,0.55801,52,1
0.43051,116,0.36865,113,1
0.13457,99,0.072703,96,1
0.18382,33,0.12196,30,1
0.38857,23,0.30851,20,1
0.48654,3,0.37863,0,0
0.36827,5,0.26037,2,0
0.4405,7,0.32772,4,0
0.4545,13,0.34173,10,0
0.21807,8,0.10529,5,0
0.20096,12,0.088188,9,0
0.47055,26,0.35778,23,0
0.61295,9,0.50017,6,0
0.60764,8,0.49487,5,0
0.4341,6,0.32132,3,0
0.46236,13,0.34958,10,0
0.48407,17,0.37129,14,0
0.42787,20,0.3151,17,0
0.32156,17,0.20879,14,0
0.43386,16,0.32108,13,0
0.31056,10,0.19778,7,0
0.69035,1,0.57758,0,0
0.60432,5,0.49154,4,0
0.54831,4,0.43554,3,0
0.53694,6,0.42416,5,0
0.13094,9,0.018166,8,0
0.30106,10,0.18829,9,0
0.49384,11,0.38107,10,0
0.58707,15,0.47429,14,0
0.70978,9,0.597,8,0
0.51584,13,0.40306,12,1
0.51899,11,0.40621,10,1
1.0757,12,0.96295,11,1
0.93641,13,0.82363,12,1
1.0179,14,0.90508,13,1
1.2185,7,1.1058,6,1
1.1983,7,1.0855,6,1
1.3382,7,1.2254,6,1
1.1844,7,1.0716,6,1
1.0442,6,0.9314,5,1
1.1376,6,1.0248,5,1
1.1873,8,1.0745,7,1
1.1522,10,1.0394,9,1
1.0956,8,0.98279,7,1
0.51294,15,0.40016,14,1
0.59239,11,0.47962,10,1
0.97472,12,0.86194,11,1
0.96508,8,0.85231,7,1
0.76174,14,0.64897,13,1
0.86108,11,0.7483,10,1
0.89451,11,0.78173,10,1
0.88058,11,0.7678,10,1
1.0478,11,0.93505,10,1
1.188,12,1.0752,11,1
0.94281,13,0.83004,12,1
0.86596,6,0.75318,5,1
0.88797,11,0.77519,10,1
0.61991,15,0.50714,14,1
0.60162,32,0.48884,31,1
0.6083,20,0.49553,19,1
0.33099,23,0.21821,22,1
0.2489,15,0.13613,14,1
0.40736,12,0.29459,11,0
0.51577,10,0.403,9,0
0.34352,7,0.23075,6,0
0.61094,4,0.49817,3,0
0.61134,4,0.49856,3,0
0.25597,9,0.14319,8,0
0.64028,9,0.52751,8,0
0.45734,15,0.34456,14,0
0.51517,14,0.4024,13,0
0.29192,20,0.17914,19,0
0.32426,22,0.21148,21,0
0.34773,26,0.23495,25,0
0.42235,15,0.30958,14,0
0.48172,11,0.36895,10,0
0.14009,31,0.027314,30,0
0.33305,29,0.22027,28,0
0.66739,8,0.55462,7,0
0.2491,21,0.13633,20,0
0.62465,18,0.51187,17,0
0.73337,9,0.6206,8,0
0.59087,22,0.4781,21,0
0.60074,6,0.48796,5,0
0.48148,12,0.3687,11,0
0.48415,12,0.37137,11,0
0.52584,9,0.41306,8,0
0.66368,11,0.55091,10,0
0.1507,9,0.037927,8,0
0.45776,23,0,0,0
0.44505,19,0,0,0
0.55953,20,0.11448,1,0
0.52971,17,0.084661,0,0
0.43158,18,0,1,0
0.61329,13,0.18171,0,0
0.60004,16,0.16846,3,0
0.56699,14,0.13541,1,0
0.50953,13,0.077951,0,0
0.7502,9,0.31862,0,0
0.74537,11,0.31379,2,0
0.71086,12,0.27928,3,1
0.8829,12,0.45132,3,1
0.91685,12,0.48527,3,1
0.7599,12,0.32832,3,1
0.65436,12,0.22278,3,1
0.55671,14,0.12513,5,1
0.6616,11,0.23002,2,1
0.83947,10,0.40789,1,1
0.82141,10,0.38983,1,1
0.93411,10,0.50254,1,1
0.74294,11,0.31136,2,1
0.83822,12,0.40664,3,1
1.1138,12,0.68225,3,1
0.94037,11,0.50879,2,1
0.822,12,0.39042,3,1
0.94371,12,0.51213,3,1
1.0831,12,0.65153,3,1
1.2016,11,0.77002,2,1
1.092,11,0.66046,2,1
1.1884,12,0.7568,3,1
1.1545,11,0.72296,2,1
1.0896,11,0.658,2,1
1.1174,12,0.68585,3,1
1.1071,12,0.67549,3,1
1.3223,11,0.89077,2,1
0.99576,11,0.56418,2,1
0.52659,11,0.095015,2,1
0.45818,13,0.026605,4,1
0.56367,14,0.13209,5,1
0.5622,12,0.13062,3,1
0.62018,13,0.1886,4,1
0.82652,18,0.39494,9,1
0.78428,15,0.3527,6,1
0.77301,15,0.34143,6,1
0.79935,14,0.36777,5,1
0.86885,14,0.43728,5,1
0.79935,14,0.36778,5,1
0.87,14,0.43842,5,1
0.62114,14,0.18956,5,1
0.68921,13,0.25763,4,1
0.40187,10,0,1,1
0.43069,11,0.028816,2,1
0.36428,15,0,6,1
0.64437,13,0.28009,4,1
0.77102,13,0.40674,4,1
0.56323,13,0.19895,4,1
0.41981,23,0.055526,14,1
0.35128,22,0,13,1
0.45752,11,0.10624,2,1
0.47004,13,0.11876,4,1
0.48103,18,0.12975,9,1
0.5669,12,0.21562,3,1
0.68732,10,0.33604,1,1
0.82116,7,0.46987,0,1
0.53023,8,0.17895,1,1
0.51852,12,0.16724,5,1
0.88706,10,0.53578,3,1
1.175,10,0.82373,3,1
1.2263,10,0.87497,3,1
1.1363,10,0.78499,3,1
1.1677,10,0.81645,3,1
1.2499,10,0.89858,3,1
1.1454,10,0.79412,3,1
1.0588,9,0.70753,2,1
0.82426,9,0.47298,2,1
0.85466,9,0.50338,2,1
0.83024,11,0.47896,4,1
0.45358,10,0.1023,3,1
0.81549,8,0.46421,1,1
0.78386,7,0.43257,0,1
0.58751,12,0.23623,5,1
0.65121,11,0.29993,4,1
0.61592,28,0.26464,21,1
0.68453,17,0.33325,10,1
0.395,21,0.043724,14,1
0.60155,22,0.25027,15,1
0.61355,30,0.26227,23,1
0.66875,22,0.31747,15,1
0.89841,21,0.54713,14,1
0.61134,21,0.26006,14,1
0.51824,16,0.16696,9,1
0.61917,18,0.26789,11,1
0.4592,19,0.10792,12,1
0.45851,18,0.10723,11,1
0.65389,15,0.30261,8,1
0.43924,22,0.087956,15,1
0.54665,17,0.19537,10,1
0.66833,13,0.31705,6,1
0.54542,37,0.19413,30,1
0.54427,19,0.19299,12,1
0.35587,17,0.0045844,10,1
0.47457,12,0.12329,5,1
0.57345,12,0.22217,5,1
0.39457,16,0.043293,9,1
0.53282,16,0.18154,9,1
0.47372,19,0.12244,12,1
0.53444,28,0.18316,21,1
0.50051,15,0.14923,8,1
0.39975,16,0.048467,9,1
0.5737,12,0.22242,5,1
0.77488,26,0.4236,19,1
0.71555,39,0.36427,32,1
0.5742,35,0.22291,28,1
0.73021,31,0.37893,24,1
0.63432,33,0.28304,26,1
0.69139,34,0.34011,27,1
0.64731,33,0.29603,26,1
0.83687,39,0.48559,32,1
0.74826,39,0.39698,32,1
0.70534,39,0.35406,32,1
0.57358,42,0.2223,35,1
0.57976,45,0.22848,38,1
0.61201,44,0.26073,37,1
0.57876,46,0.22748,39,1
0.43185,44,0.080566,37,1
0.4905,41,0.13922,34,1
0.81135,46,0.46007,39,1
0.68064,47,0.32936,40,1
0.97375,48,0.62247,41,1
1.0846,48,0.73335,41,1
1.1506,48,0.79929,41,1
1.0714,48,0.72012,41,1
1.0111,43,0.65978,36,1
0.96358,36,0.6123,29,1
0.88757,28,0.53629,21,1
0.88451,29,0.53323,22,1
0.93207,32,0.58079,25,1
0.948,40,0.59672,33,1
0.95544,36,0.60416,29,1
0.98554,36,0.63426,29,1
0.9697,40,0.61842,33,1
0.92739,41,0.57611,34,1
0.91612,40,0.56484,33,1
0.92579,39,0.57451,32,1
0.94705,33,0.59577,26,1
0.8473,37,0.49602,30,1
0.83327,51,0.48199,44,1
0.89406,51,0.54278,44,1
0.7302,51,0.37892,44,1
0.75431,51,0.40303,44,1
0.46466,50,0.11338,43,1
0.6571,53,0.30582,46,1
0.60043,51,0.24914,44,1
0.82595,53,0.47467,46,1
0.8249,51,0.47362,44,1
0.99121,39,0.63993,32,1
0.77222,34,0.42094,27,1
0.84277,33,0.49149,26,1
0.79416,38,0.44288,31,1
0.90291,39,0.55162,32,1
0.76261,31,0.41133,24,1
0.84591,34,0.49463,27,1
0.84508,29,0.4938,22,1
0.74417,34,0.39289,27,1
1.0068,52,0.65547,45,1
0.87768,52,0.5264,45,1
0.76072,51,0.40944,44,1
0.44515,48,0.093872,41,1
0.45648,47,0.1052,40,1
0.4049,44,0.05362,37,1
0.68756,24,0.33628,17,1
0.57445,33,0.22317,26,1
0.37703,46,0.025746,39,1
0.59937,37,0.24809,30,1
0.60968,27,0.2584,20,1
0.47079,37,0.11951,30,1
0.38807,37,0.036793,30,1
0.64781,29,0.29653,22,1
0.64251,39,0.29123,32,1
0.45139,49,0.10011,42,1
0.44804,49,0.096761,42,1
0.50342,48,0.15214,41,1
0.40393,46,0.052644,39,1
0.44553,49,0.09425,42,1
0.52397,49,0.17269,42,1
0.5374,48,0.18612,41,1
0.56595,50,0.21466,43,1
0.47958,50,0.1283,43,1
0.26354,47,0,40,1
0.5797,48,0.31615,41,1
0.70585,34,0.4423,27,1
0.77084,36,0.5073,29,1
0.77812,33,0.51458,26,1
0.77165,43,0.50811,36,1
0.42801,46,0.16446,39,1
0.46786,45,0.20432,38,1
0.37367,38,0.11012,31,1
0.39659,35,0.13305,28,1
0.43948,40,0.17594,33,1
0.49769,40,0.23415,33,1
0.66818,35,0.40463,28,1
0.60312,35,0.33958,28,1
0.80478,35,0.54123,28,1
0.90953,24,0.64599,17,1
0.92289,25,0.65935,18,1
0.90052,29,0.63698,22,1
0.8857,34,0.62215,27,1
0.86663,37,0.60309,30,1
0.91645,41,0.6529,34,1
1.0352,44,0.77163,37,1
1.0495,42,0.78594,35,1
1.0457,33,0.78215,26,1
1.089,26,0.82541,19,1
1.07,29,0.80641,22,1
1.0511,18,0.78753,11,1
1.1247,18,0.86118,11,1
1.1319,18,0.86835,11,1
1.0652,18,0.80161,11,1
0.89112,17,0.62757,10,1
0.78994,17,0.52639,10,1
0.79739,17,0.53384,10,1
0.75644,17,0.4929,10,1
0.84908,17,0.58554,10,1
0.62872,17,0.36517,10,1
0.76575,16,0.5022,9,1
0.88578,16,0.62223,9,1
0.44152,18,0.17798,11,1
0.49414,18,0.2306,11,1
0.64638,18,0.38284,11,1
0.53247,18,0.26893,11,1
0.45969,21,0.19614,14,1
0.61002,23,0.34648,16,1
0.67135,23,0.4078,16,1
0.97402,14,0.71047,7,1
0.77832,14,0.51477,7,1
0.55643,19,0.29289,12,1
0.44833,22,0.18479,15,1
0.70105,18,0.43751,11,1
0.4253,30,0.16175,23,1
0.60604,22,0.34249,15,1
0.52075,19,0.25721,12,1
0.80277,19,0.53923,12,1
0.9221,13,0.65856,6,1
0.90317,14,0.63962,7,1
0.63021,14,0.36667,7,1
0.44574,19,0.1822,12,1
0.78687,14,0.52333,7,1
0.66435,14,0.40081,7,1
0.84493,17,0.58138,10,1
0.87255,14,0.609,7,1
0.76347,14,0.49993,7,1
0.77001,16,0.50647,9,1
0.73448,14,0.47093,7,1
0.75514,14,0.4916,7,1
0.3615,20,0.097952,13,1
0.5553,14,0.29175,7,1
0.58762,16,0.32408,9,1
0.41067,20,0.14713,13,1
0.38508,19,0.12154,12,1
0.65082,9,0.38728,2,0
0.64403,8,0.38049,1,0
0.4628,9,0.19925,2,0
0.7466,10,0.48306,3,0
0.79808,10,0.53454,3,0
0.60623,12,0.34269,5,0
0.37098,17,0.10744,10,0
0.58326,12,0.31972,5,0
0.59244,14,0.32889,7,0
0.33644,19,0.072895,12,0
0.43586,13,0.17231,6,0
0.40326,15,0.13972,8,0
0.49761,19,0.23406,12,0
0.61485,11,0.3513,4,0
0.59445,9,0.33091,2,0
0.95044,8,0.6869,1,0
0.73994,8,0.4764,1,0
0.4169,14,0.15336,7,0
0.56304,12,0.29949,5,0
0.52209,13,0.25855,6,0
0.48818,15,0.22464,8,0
0.37525,18,0.11171,11,0
0.53001,21,0.26647,14,0
0.75294,15,0.48939,8,0
0.57706,20,0.31352,13,0
0.76263,21,0.49909,14,0
0.55265,15,0.28911,8,0
0.8434,12,0.57986,5,0
0.44979,18,0.18625,11,0
0.47139,12,0.20784,5,0
0.5482,27,0.28465,20,0
0.71343,20,0.44989,13,0
0.8826,12,0.61905,5,1
0.97916,13,0.71562,6,1
0.87081,14,0.60727,7,1
0.87946,14,0.61592,7,1
1.1263,14,0.86279,7,1
0.93172,14,0.66818,7,1
1.0329,15,0.76934,8,1
0.96056,20,0.69702,13,1
0.98068,33,0.71713,26,1
1.0107,27,0.74718,20,1
1.1848,19,0.92126,12,1
1.2652,15,1.0017,8,1
1.2249,14,0.96133,7,1
1.2671,14,1.0036,7,1
1.135,15,0.87142,8,1
1.0601,14,0.79657,7,1
1.0629,15,0.79938,8,1
0.83685,17,0.57331,10,1
0.93113,22,0.66759,15,1
0.90757,20,0.64403,13,1
0.7374,27,0.47386,20,1
0.73103,26,0.46749,19,1
0.63141,35,0.36786,28,1
0.59409,36,0.33054,29,1
0.4592,38,0.19565,31,1
0.38785,42,0.1243,35,1
0.5732,40,0.30966,33,1
0.46775,42,0.20421,35,1
0.65685,45,0.39331,37,1
0.46556,42,0.20202,34,1
0.69915,44,0.43561,36,1
0.63819,45,0.37465,37,1
0.45502,46,0.19148,38,1
0.35028,44,0.086733,36,1
0.3797,46,0.11616,38,1
