@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.43568,0.029038,1.6032,9,0.42817,0.0045372,1.2949,0,1
0.46602,0.029946,1.5647,10,0.45851,0.0054446,1.2563,1,1
0.48327,0.025408,1.6322,10,0.47576,0.00090744,1.3239,1,1
0.44598,0.023593,1.6307,10,0.43847,0,1.3224,1,1
0.36665,0.022686,1.6443,10,0.35914,0,1.336,1,1
0.2962,0.022686,1.4388,10,0.28869,0,1.1304,1,1
0.22715,0.021779,1.4892,9,0.21964,0,1.1808,0,1
0.14123,0.038113,1.0752,8,0.13372,0.016334,0.76689,0,1
0.063988,0.084392,0.82034,19,0.056478,0.062613,0.51201,11,1
0.026371,0.11525,0.37672,51,0.018861,0.093466,0.068386,43,1
0.016541,0.096189,0.58704,54,0.0090308,0.07441,0.27871,46,1
0.014061,0.062613,0.87602,16,0.0065509,0.040835,0.56768,8,1
0.01402,0.045372,1.3326,10,0.0065101,0.023593,1.0243,2,0
0.011926,0.059891,0.94472,12,0.0044161,0.038113,0.63638,4,0
0.0076668,0.069873,0.49943,28,0.00015682,0.048094,0.1911,20,0
0.0063915,0.07804,0.34469,37,0,0.056261,0.03636,29,0
0.0078191,0.072595,0.46339,43,0.0014276,0.050817,0.15506,35,0
0.007924,0.058984,0.279,37,0.0015325,0.037205,0,29,0
0.0078277,0.087114,0.46058,47,0.0014362,0.065336,0.18158,39,0
0.0099073,0.10708,0.47199,37,0.0035158,0.085299,0.19299,29,0
0.015628,0.098911,0.65076,39,0.0092364,0.077132,0.37176,31,0
0.018007,0.099819,0.54557,34,0.011616,0.07804,0.26657,26,0
0.016253,0.11343,0.36553,43,0.0098613,0.091652,0.086527,35,0
0.014892,0.13067,0.39964,58,0.0085003,0.10889,0.12064,50,0
0.012268,0.14882,0.33959,89,0.0058762,0.12704,0.060592,81,0
0.010846,0.15789,0.25163,80,0.0044544,0.13612,0,72,0
0.011069,0.14519,0.46305,62,0.004678,0.12341,0.21142,54,0
0.010501,0.12886,0.37036,72,0.0041098,0.10708,0.11873,64,0
0.0087814,0.1225,0.25886,74,0.0023899,0.10073,0.0072279,66,0
0.0062901,0.12886,0.35697,86,0,0.10708,0.10534,78,0
0.004438,0.1216,0.29624,58,0,0.099819,0.04461,50,0
0.0038568,0.094374,0.35427,53,0,0.072595,0.10264,45,0
0.0030363,0.11434,0.32543,68,0,0.092559,0.073795,60,0
0.002228,0.10889,0.27145,123,0,0.087114,0.019819,115,0
0.0025667,0.11343,0.21092,84,0.00033878,0.091652,0,76,0
0.0033937,0.12976,0.29706,74,0.0011657,0.10799,0.08614,66,0
0.0065183,0.13067,0.30693,74,0.0042903,0.10889,0.096006,66,0
0.024363,0.11162,0.2448,25,0.022135,0.089837,0.033882,17,1
0.11391,0.050817,0.94027,16,0.11168,0.029038,0.72935,8,1
0.16967,0.032668,1.3472,9,0.16744,0.010889,1.1363,1,1
0.19672,0.039927,1.4296,9,0.1945,0.018149,1.2186,1,1
0.21092,0.044465,1.4214,9,0.20869,0.022686,1.2105,1,1
0.21602,0.046279,1.4023,9,0.21379,0.024501,1.1914,1,1
0.22268,0.046279,1.4334,26,0.22045,0.024501,1.2225,18,1
0.23152,0.04265,1.4417,23,0.22929,0.020871,1.2308,15,1
0.24095,0.04265,1.4377,9,0.23873,0.020871,1.2268,1,1
0.24761,0.049002,1.4565,9,0.24539,0.027223,1.2455,1,1
0.25067,0.052632,1.4704,9,0.24844,0.030853,1.2595,1,1
0.24985,0.046279,1.4472,9,0.24763,0.024501,1.2362,1,1
0.24884,0.040835,1.4695,9,0.24662,0.019056,1.2586,1,1
0.24834,0.041742,1.4799,9,0.24612,0.019964,1.269,1,1
0.25189,0.04265,1.485,10,0.24966,0.020871,1.2741,2,1
0.2509,0.04265,1.4597,9,0.24867,0.020871,1.2487,1,1
0.24898,0.04265,1.445,9,0.24675,0.020871,1.234,1,1
0.24826,0.040835,1.459,9,0.24603,0.019056,1.2481,1,1
0.24449,0.047187,1.46,9,0.24227,0.025408,1.2491,1,1
0.24278,0.056261,1.4294,9,0.24055,0.034483,1.2185,1,1
0.24214,0.067151,1.4332,10,0.23991,0.045372,1.2223,2,1
0.23477,0.064428,1.4068,9,0.23254,0.04265,1.1958,1,1
0.22563,0.060799,1.3352,8,0.22341,0.03902,1.1243,0,1
0.21726,0.062613,1.3396,8,0.21503,0.040835,1.1286,0,1
0.2115,0.065336,1.3584,9,0.20927,0.043557,1.1475,1,1
0.20068,0.073503,1.3221,28,0.19845,0.051724,1.1112,20,1
0.18541,0.071688,1.2465,27,0.18318,0.049909,1.0356,19,1
0.18279,0.07078,1.2474,55,0.18056,0.049002,1.0365,47,1
0.18015,0.07441,1.251,61,0.17793,0.052632,1.0401,53,1
0.18306,0.07441,1.2556,58,0.18083,0.052632,1.0446,50,1
0.18726,0.072595,1.2764,40,0.18503,0.050817,1.0655,32,1
0.19059,0.075318,1.2541,12,0.18837,0.053539,1.0432,4,1
0.19811,0.068058,1.3014,11,0.19588,0.046279,1.0904,3,1
0.20414,0.059891,1.3078,20,0.20191,0.038113,1.0969,12,1
0.20354,0.059891,1.2704,14,0.20131,0.038113,1.0595,6,1
0.2016,0.058984,1.2474,14,0.19937,0.037205,1.0365,6,1
0.20293,0.063521,1.2791,14,0.20071,0.041742,1.0682,6,1
0.20913,0.061706,1.3653,9,0.2069,0.039927,1.1544,1,1
0.21498,0.054446,1.4099,8,0.21275,0.032668,1.199,0,1
0.21867,0.053539,1.398,8,0.21645,0.03176,1.1871,0,1
0.22058,0.058984,1.3841,12,0.21835,0.037205,1.1731,4,1
0.22253,0.068966,1.3795,21,0.22031,0.047187,1.1685,13,1
0.21953,0.072595,1.3723,40,0.2173,0.050817,1.1614,32,1
0.20568,0.07441,1.2597,32,0.20345,0.052632,1.0488,24,1
0.18649,0.078947,1.1274,27,0.18426,0.057169,0.91652,19,1
0.17452,0.077132,1.1288,23,0.17229,0.055354,0.91783,15,1
0.17778,0.083485,1.174,23,0.17555,0.061706,0.96308,15,1
0.17969,0.086207,1.2057,23,0.17746,0.064428,0.99478,15,1
0.17559,0.076225,1.1936,23,0.17336,0.054446,0.98264,15,1
0.17528,0.073503,1.1992,23,0.17306,0.051724,0.98832,15,1
0.1767,0.064428,1.2226,22,0.17447,0.04265,1.0117,14,1
0.1736,0.057169,1.2179,23,0.17137,0.03539,1.007,15,1
0.17565,0.057169,1.2204,23,0.17342,0.03539,1.0095,15,1
0.18215,0.052632,1.2249,25,0.17992,0.030853,1.014,17,1
0.18521,0.046279,1.2317,24,0.18298,0.024501,1.0208,16,1
0.18929,0.052632,1.2423,40,0.18706,0.030853,1.0314,32,1
0.19494,0.061706,1.3344,40,0.19271,0.039927,1.1235,32,1
0.19677,0.064428,1.3737,40,0.19454,0.04265,1.1628,32,1
0.20469,0.056261,1.3644,40,0.20246,0.034483,1.1535,32,1
0.21633,0.052632,1.3821,40,0.2141,0.030853,1.1712,32,1
0.23246,0.059891,1.4002,40,0.23024,0.038113,1.1893,32,1
0.25156,0.061706,1.3279,27,0.24933,0.039927,1.1169,19,1
0.2638,0.057169,1.4731,13,0.26158,0.03539,1.2622,5,1
0.27256,0.055354,1.4884,9,0.27033,0.033575,1.2775,1,1
0.27303,0.062613,1.52,37,0.2708,0.040835,1.3091,29,1
0.27065,0.064428,1.4995,13,0.26842,0.04265,1.2885,5,1
0.27041,0.064428,1.5053,9,0.26818,0.04265,1.2944,1,1
0.28026,0.055354,1.5242,9,0.27803,0.033575,1.3133,1,1
0.2976,0.04265,1.5052,9,0.29537,0.020871,1.2943,1,1
0.30672,0.032668,1.48,9,0.30449,0.010889,1.2691,1,1
0.31004,0.023593,1.4818,9,0.30781,0.0018149,1.2709,1,1
0.30616,0.021779,1.4773,9,0.30393,0,1.2664,1,1
0.29965,0.020871,1.4555,9,0.29742,0,1.2446,1,1
0.29442,0.022686,1.4396,9,0.29219,0.0018149,1.2287,1,1
0.29787,0.028131,1.4444,9,0.29564,0.0072595,1.2335,1,1
0.30256,0.028131,1.4313,9,0.30033,0.0072595,1.2203,1,1
0.29563,0.027223,1.3822,9,0.2934,0.0063521,1.1713,1,1
0.28677,0.033575,1.3656,9,0.28454,0.012704,1.1546,1,1
0.27378,0.04265,1.3701,9,0.27155,0.021779,1.1592,1,1
0.2671,0.046279,1.3583,9,0.26487,0.025408,1.1474,1,1
0.26601,0.043557,1.3036,9,0.26378,0.022686,1.0927,1,1
0.2554,0.041742,1.2256,14,0.25317,0.020871,1.0147,6,1
0.24925,0.04265,1.1749,18,0.24702,0.021779,0.96396,10,1
0.24025,0.034483,1.1618,24,0.23802,0.013612,0.95091,16,1
0.23536,0.033575,1.189,24,0.23313,0.012704,0.97803,16,1
0.22416,0.051724,1.2304,20,0.22193,0.030853,1.0194,12,1
0.20329,0.052632,1.2461,23,0.20106,0.03176,1.0351,15,1
0.20625,0.041742,1.283,15,0.20402,0.020871,1.072,7,1
0.19958,0.039927,1.2351,15,0.19735,0.019056,1.0242,7,1
0.19486,0.037205,1.3359,14,0.19263,0.016334,1.125,6,1
0.22766,0.033575,1.4526,13,0.22543,0.012704,1.2416,5,1
0.245,0.03539,1.5509,13,0.24277,0.014519,1.34,5,1
0.21104,0.036298,1.4876,12,0.20881,0.015426,1.2767,4,1
0.15962,0.03176,1.4817,12,0.15739,0.010889,1.2708,4,1
0.14229,0.036298,1.4242,12,0.14006,0.015426,1.2133,4,1
0.12834,0.040835,1.3886,13,0.12612,0.019964,1.1776,5,1
0.097579,0.043557,1.0132,14,0.095351,0.022686,0.80223,6,1
0.087752,0.041742,0.59559,20,0.085524,0.020871,0.38467,12,1
0.10492,0.032668,0.5921,15,0.1027,0.011797,0.38117,7,1
0.11139,0.033575,0.59791,11,0.10916,0.012704,0.38698,3,1
0.10817,0.033575,0.61449,10,0.10594,0.012704,0.40356,2,1
0.11913,0.030853,0.81837,13,0.1169,0.0099819,0.60745,5,1
0.11867,0.03176,1.0027,12,0.11644,0.010889,0.79177,4,1
0.11602,0.029946,0.35712,13,0.11379,0.0090744,0.1462,5,1
0.1162,0.028131,0.95085,9,0.11397,0.0072595,0.73992,1,1
0.11374,0.024501,1.218,9,0.11152,0.0036298,1.007,1,1
0.11198,0.021779,1.4936,9,0.10975,0.00090744,1.2826,1,1
0.079116,0.028131,1.3891,9,0.076888,0.0072595,1.1782,1,1
0.032012,0.043557,0.58633,8,0.029784,0.022686,0.37541,0,1
0.02062,0.036298,1.0576,8,0.018392,0.015426,0.84672,0,1
0.019472,0.018149,1.1429,8,0.017244,0,0.93196,0,1
0.011514,0.044465,1.0741,8,0.0092862,0.026316,0.86314,0,1
0.01036,0.053539,1.0001,9,0.0081317,0.03539,0.78915,1,1
0.013161,0.03176,1.3149,8,0.010933,0.013612,1.1039,0,1
0.013776,0.025408,1.4792,8,0.011548,0.0072595,1.2683,0,0
0.012272,0.023593,1.4215,9,0.010044,0.0054446,1.2106,1,0
0.0074759,0.038113,1.371,9,0.005248,0.019964,1.1601,1,0
0.0043124,0.088929,0.87597,26,0.0020845,0.07078,0.66505,18,0
0.0029858,0.11887,0.35071,49,0.00075788,0.10073,0.13979,41,0
0.0023971,0.11434,0.39233,51,0.00016916,0.096189,0.18141,43,0
0.0025065,0.11434,0.39111,49,0.00027855,0.096189,0.18019,41,0
0.002229,0.12704,0.33186,47,1.0106e-06,0.10889,0.12094,39,0
0.0018429,0.14882,0.39248,52,0,0.13067,0.18155,44,0
0.0018017,0.15064,0.4028,50,0,0.13249,0.19188,42,0
0.0016858,0.14701,0.3431,56,0,0.12886,0.13218,48,0
0.0016838,0.13975,0.31297,52,0,0.1216,0.10205,44,0
0.0015937,0.13884,0.2712,91,0,0.12069,0.060279,83,0
0.0016213,0.14701,0.30481,81,2.7633e-05,0.12886,0.093884,73,0
0.0016503,0.15245,0.2864,93,5.6604e-05,0.1343,0.075476,85,0
0.001645,0.12976,0.31415,115,5.1336e-05,0.11162,0.10323,107,0
0.0016683,0.12341,0.41163,108,7.4598e-05,0.10526,0.20071,100,0
0.0014711,0.15336,0.30688,106,0,0.13521,0.095953,98,0
0.0013076,0.15971,0.32342,105,0,0.14156,0.1125,97,0
0.0013672,0.16515,0.23511,97,5.9596e-05,0.14701,0.024185,89,0
0.0013951,0.17695,0.34792,107,8.7509e-05,0.1588,0.137,99,0
0.0012238,0.18603,0.37647,127,0,0.16788,0.16555,119,0
0.0010825,0.18421,0.33085,142,0,0.16606,0.11993,134,0
0.0011544,0.17604,0.24919,146,7.1899e-05,0.15789,0.038263,138,0
0.0013259,0.15426,0.26019,133,0.00024339,0.13612,0.04927,125,0
0.0012375,0.16969,0.15336,156,0.00015508,0.15154,0,148,0
0.0010457,0.20871,0.19871,153,0,0.19056,0.045353,145,0
0.0009479,0.22232,0.16995,155,0,0.20417,0.016589,147,0
0.0010953,0.20236,0.23599,172,0.00014745,0.18421,0.082628,164,0
0.0011989,0.16606,0.41982,149,0.00025095,0.14791,0.26646,141,0
0.0010645,0.18421,0.34198,167,0.00011661,0.16606,0.18862,159,0
0.00094367,0.22323,0.31658,152,0,0.20508,0.16322,144,0
0.00091538,0.20599,0.23422,186,0,0.18784,0.080861,178,0
0.0011283,0.15154,0.3829,148,0.00021293,0.13339,0.22955,140,0
0.0012635,0.14247,0.28926,169,0.00034809,0.12432,0.1359,161,0
0.0011172,0.16697,0.13805,204,0.00020177,0.14882,0,196,0
0.0010912,0.16243,0.22902,166,0.00017586,0.14428,0.090972,158,0
0.0011061,0.1588,0.29075,130,0.00019072,0.14065,0.15271,122,0
0.0010227,0.16788,0.26468,148,0.00010736,0.14973,0.12663,140,0
0.0011297,0.16515,0.27352,133,0.00021436,0.14701,0.13547,125,0
0.0012973,0.16969,0.29407,113,0.00038191,0.15154,0.15602,105,0
0.001434,0.18784,0.25872,101,0.00051866,0.16969,0.12067,93,0
0.0017267,0.20871,0.24082,102,0.0008113,0.19056,0.10278,94,0
0.0017151,0.21234,0.26096,102,0.0007997,0.19419,0.12292,94,0
0.0015268,0.21688,0.27908,122,0.00061142,0.19873,0.14103,114,0
0.001749,0.20871,0.20794,136,0.00083367,0.19056,0.069898,128,0
0.0019546,0.18784,0.26105,119,0.0010392,0.16969,0.123,111,0
0.0019513,0.19782,0.25549,106,0.0010359,0.17967,0.11745,98,0
0.0021388,0.19056,0.28423,87,0.0012234,0.17241,0.14618,79,0
0.0024038,0.19056,0.27755,88,0.0014884,0.17241,0.1395,80,0
0.0024412,0.16969,0.31524,88,0.0015258,0.15154,0.17719,80,0
0.0021747,0.14338,0.32964,60,0.0012594,0.12523,0.19159,52,0
0.0032928,0.11162,0.21243,58,0.0023775,0.093466,0.074385,50,0
0.0037279,0.056261,0.2812,44,0.0028125,0.038113,0.14316,36,0
0.0028897,0.057169,0.46952,27,0.0019744,0.03902,0.33148,19,0
0.0028867,0.058076,0.5155,61,0.0019713,0.039927,0.37746,53,0
0.0025111,0.062613,0.66212,41,0.0015957,0.044465,0.52408,33,0
0.0015704,0.10436,0.40882,127,0.00065501,0.086207,0.27077,119,0
0.0013018,0.18149,0.29143,209,0.0003864,0.16334,0.15339,201,0
0.0013259,0.17514,0.29384,206,0.00041048,0.15699,0.15579,198,0
0.0012661,0.12613,0.43809,166,0.00035077,0.10799,0.30005,158,0
0.001242,0.11978,0.65711,138,0.00032659,0.10163,0.51907,130,0
0.0014804,0.11434,0.29975,162,0.00056504,0.096189,0.1617,154,0
0.0015106,0.13612,0.41896,119,0.00059519,0.11797,0.28092,111,0
0.0016301,0.11525,0.65761,35,0.00071476,0.097096,0.51956,27,0
0.0017844,0.087114,0.54321,62,0.00086906,0.068966,0.40517,54,0
0.0017519,0.10254,0.59376,145,0.00083652,0.084392,0.45571,137,0
0.001626,0.10799,0.47422,117,0.00071063,0.089837,0.33617,109,0
0.0014201,0.13067,0.75159,112,0.00050476,0.11252,0.61355,104,0
0.0012291,0.17423,0.54129,117,0.00031368,0.15608,0.40325,109,0
0.0013061,0.13158,0.44764,133,0.0003907,0.11343,0.3096,125,0
0.0013318,0.13249,0.40157,180,0.00041637,0.11434,0.26352,172,0
0.0012717,0.17423,0.3038,204,0.00035628,0.15608,0.16576,196,0
0.001763,0.11797,0.50108,73,0.00084759,0.099819,0.36304,65,0
0.0019851,0.077132,0.84391,45,0.0010697,0.058984,0.70586,37,0
0.0015506,0.11252,0.60965,116,0.00063524,0.094374,0.47161,108,0
0.0012183,0.13521,0.45647,208,0.00030294,0.11706,0.31843,200,0
0.0012038,0.11525,0.44371,210,0.00028847,0.097096,0.30566,202,0
0.0012695,0.14247,0.47059,164,0.00035413,0.12432,0.33255,156,0
0.0014328,0.14882,0.46422,177,0.00051737,0.13067,0.32617,169,0
0.0014336,0.12341,0.49508,117,0.0005182,0.10526,0.35704,109,0
0.0013578,0.11797,0.64906,135,0.00044245,0.099819,0.51101,127,0
0.0013288,0.098911,0.36586,180,0.00041346,0.080762,0.22781,172,0
0.0015829,0.065336,0.66935,112,0.00066756,0.047187,0.5313,104,0
0.0015598,0.088022,0.97476,85,0.00064446,0.069873,0.83671,77,0
0.0012873,0.10889,0.55907,101,0.00037197,0.090744,0.42103,93,0
0.0012807,0.11525,0.54907,115,0.00036535,0.097096,0.41103,107,0
0.0011184,0.19147,0.27739,178,0.00020303,0.17332,0.13934,170,0
0.0010853,0.20599,0.26875,215,0.00016987,0.18784,0.1307,207,0
0.0011919,0.16425,0.38261,222,0.00027651,0.1461,0.24457,214,0
0.0010129,0.17604,0.72816,201,9.7487e-05,0.15789,0.59011,193,0
0.0010579,0.1833,0.29581,205,0.00014248,0.16515,0.15777,197,0
0.0014242,0.16425,0.24986,101,0.00050887,0.1461,0.11181,93,0
0.0017533,0.12886,0.36546,70,0.00083794,0.11071,0.22742,62,0
0.0017279,0.10799,0.25217,62,0.00081255,0.089837,0.11413,54,0
0.0015616,0.12432,0.31202,73,0.00064619,0.10617,0.17397,65,0
0.0014326,0.13702,0.32926,85,0.0005172,0.11887,0.19122,77,0
0.0013182,0.13339,0.3777,85,0.00040285,0.11525,0.23965,77,0
0.0014601,0.13612,0.27463,89,0.00054472,0.11797,0.13659,81,0
0.00147,0.13702,0.40934,112,0.0005546,0.11887,0.2713,104,0
0.001443,0.16334,0.24854,120,0.00052764,0.14519,0.1105,112,0
0.0012733,0.17151,0.27204,126,0.00035793,0.15336,0.13399,118,0
0.0010135,0.14882,0.23369,178,9.81e-05,0.13067,0.095641,170,0
0.00094912,0.15789,0.21106,230,3.3739e-05,0.13975,0.073011,222,0
0.00099959,0.17604,0.31388,238,8.421e-05,0.15789,0.17584,230,0
0.0010016,0.18784,0.33623,218,8.6258e-05,0.16969,0.19818,210,0
0.00099418,0.18603,0.27732,208,7.8802e-05,0.16788,0.13928,200,0
0.0010704,0.15426,0.2576,184,0.00015504,0.13612,0.11955,176,0
0.0011061,0.14065,0.46299,178,0.00019073,0.1225,0.32495,170,0
0.0017118,0.11525,0.40267,70,0.00079638,0.097096,0.26462,62,0
0.0019377,0.07441,0.36787,50,0.0010223,0.056261,0.22983,42,0
0.0014782,0.097096,0.46486,102,0.00056282,0.078947,0.32681,94,0
0.0014635,0.11343,0.35076,177,0.00054813,0.095281,0.21272,169,0
0.0015327,0.11071,0.3943,121,0.00061732,0.092559,0.25626,113,0
0.0014596,0.13702,0.44921,137,0.00054418,0.11887,0.31116,129,0
0.0015575,0.11706,0.51918,138,0.00064215,0.098911,0.38113,130,0
0.0015236,0.096189,0.48102,156,0.00060827,0.07804,0.34298,148,0
0.0014467,0.12341,0.39642,141,0.0005313,0.10526,0.25838,133,0
0.0024323,0.13067,0.26257,68,0.0015169,0.11252,0.12452,60,0
0.0035436,0.13612,0.28375,57,0.0026282,0.11797,0.1457,49,0
0.0036244,0.13249,0.23407,68,0.002709,0.11434,0.096021,60,0
0.0031256,0.11797,0.22761,54,0.0022102,0.099819,0.089562,46,0
0.002429,0.12432,0.22129,58,0.0015136,0.10617,0.083246,50,0
0.0018323,0.12341,0.25701,65,0.00091696,0.10526,0.11897,57,0
0.0016716,0.12795,0.33646,70,0.00075627,0.1098,0.19841,62,0
0.0022439,0.15426,0.13595,95,0.0013286,0.13612,0,87,0
0.0028422,0.18421,0.23718,102,0.0019268,0.16606,0.10123,94,0
0.0027951,0.20508,0.20525,97,0.0018797,0.18693,0.0693,89,0
0.0024607,0.17786,0.23636,88,0.0015453,0.15971,0.10041,80,0
0.003157,0.1225,0.27739,62,0.0022416,0.10436,0.14145,54,0
0.0041301,0.080762,0.38856,48,0.0032147,0.062613,0.25261,40,0
0.004041,0.07804,0.40408,27,0.0031256,0.059891,0.26813,19,0
0.0034989,0.11797,0.23691,58,0.0025835,0.099819,0.10097,50,0
0.0032342,0.13702,0.23443,74,0.0023188,0.11887,0.098486,66,0
0.0028036,0.15971,0.20311,84,0.0018882,0.14156,0.067165,76,0
0.0022262,0.1824,0.25922,89,0.0013109,0.16425,0.12327,81,0
0.0022121,0.16606,0.35819,74,0.0012967,0.14791,0.22225,66,0
0.0034327,0.12613,0.33571,53,0.0025173,0.10799,0.19977,45,0
0.0052389,0.10254,0.35395,47,0.0043235,0.084392,0.218,39,0
0.0073247,0.11162,0.3892,63,0.0064093,0.093466,0.25326,55,0
0.0092305,0.11797,0.34711,42,0.0083151,0.099819,0.21116,34,0
0.010222,0.13975,0.33447,47,0.009307,0.1216,0.19853,39,0
0.010496,0.14247,0.35085,50,0.0095802,0.12432,0.2149,42,0
0.010241,0.13339,0.34629,53,0.0093254,0.11525,0.21034,45,0
0.010463,0.13249,0.45147,54,0.0095473,0.11434,0.31553,46,0
0.010791,0.12613,0.34687,55,0.0098761,0.10799,0.21092,47,0
0.010103,0.11343,0.31495,56,0.0091874,0.095281,0.179,48,0
0.008869,0.11162,0.27514,62,0.0079536,0.093466,0.13919,54,0
0.0078392,0.11615,0.32711,49,0.0069238,0.098004,0.19117,41,0
0.0072995,0.10345,0.41028,44,0.0063841,0.085299,0.27434,36,0
0.0058283,0.079855,0.29704,43,0.0049129,0.061706,0.1611,35,0
0.0040993,0.075318,0.37322,58,0.0031839,0.057169,0.23727,50,0
0.0037538,0.085299,0.35479,69,0.0028384,0.067151,0.21884,61,0
0.003505,0.08167,0.35174,52,0.0025896,0.063521,0.21579,44,0
0.0035843,0.073503,0.51391,42,0.002669,0.055354,0.37796,34,0
0.0041317,0.075318,0.50081,31,0.0032164,0.057169,0.36486,23,0
0.0044999,0.096189,0.40822,51,0.0035845,0.07804,0.27228,43,0
0.0080727,0.11434,0.3085,40,0.0071573,0.096189,0.17255,32,0
0.011734,0.13521,0.34334,49,0.010819,0.11706,0.20739,41,0
0.014064,0.15336,0.27518,88,0.013148,0.13521,0.13923,80,0
0.016305,0.14519,0.32603,119,0.01539,0.12704,0.19008,111,0
0.015899,0.20054,0.331,139,0.014984,0.1824,0.19506,131,0
0.017257,0.24319,0.32009,140,0.016342,0.22505,0.18415,132,0
0.018131,0.17786,0.33814,135,0.017215,0.15971,0.20219,127,0
0.014116,0.1216,0.38788,73,0.0132,0.10345,0.25193,65,0
0.010646,0.098004,0.31904,44,0.0097308,0.079855,0.18309,36,0
0.0089272,0.065336,0.47572,38,0.0080118,0.047187,0.33977,30,0
0.0080315,0.056261,0.81206,40,0.0071162,0.038113,0.67611,32,0
0.010183,0.040835,0.04562,14,0.0092681,0.022686,0,6,0
0.010544,0.024501,0.00026753,4,0.0096285,0.0063521,0,0,0
0.0073719,0.034483,0.0087333,29,0.0064565,0.016334,0.0084658,25,0
0.0048265,0.041742,0.30157,69,0.0039111,0.023593,0.3013,65,0
