@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralNumPeaks_min REAL
@ATTRIBUTE cepstralLocFirstPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.025423,2,9,0.025151,2,9,1
0.024795,1,22,0.024523,1,22,1
0.021724,1,17,0.021452,1,17,1
0.034513,2,14,0.034241,2,14,1
0.027999,1,14,0.027728,1,14,1
0.018131,1,14,0.017859,1,14,1
0.0051971,0,0,0.0049255,0,0,1
0.0082972,0,0,0.0080256,0,0,1
0.0078261,0,0,0.0075546,0,0,1
0.013818,1,18,0.013547,1,18,1
0.015166,1,18,0.014894,1,18,1
0.0082341,0,0,0.0079625,0,0,1
0.010418,1,13,0.010146,1,13,1
0.0088842,0,0,0.0086127,0,0,1
0.0071876,0,0,0.0069161,0,0,1
0.0016135,0,0,0.001342,0,0,1
0.00026788,0,0,0,0,0,1
0.00057379,0,0,0.00030591,0,0,0
0.00033185,0,0,6.397e-05,0,0,0
0.00062319,0,0,0.00035531,0,0,0
0.00067408,0,0,0.0004062,0,0,0
0.0024542,0,0,0.0021863,0,0,0
0.0053418,0,0,0.0050739,0,0,0
0.0040465,0,0,0.0037786,0,0,0
0.0048615,0,0,0.0045937,0,0,0
0.005526,0,0,0.0052581,0,0,0
0.0049387,0,0,0.0046708,0,0,0
0.0060346,0,0,0.0057667,0,0,0
0.006658,0,0,0.0063901,0,0,0
0.005106,0,0,0.0048382,0,0,0
0.0053822,0,0,0.0051143,0,0,0
0.0064866,0,0,0.0062187,0,0,0
0.0037811,0,0,0.0035132,0,0,0
0.0020982,0,0,0.0018303,0,0,0
0.0038572,0,0,0.0035893,0,0,0
0.0037501,0,0,0.0034822,0,0,0
0.003833,0,0,0.0035652,0,0,0
0.00245,0,0,0.0021821,0,0,0
0.0035957,0,0,0.0033278,0,0,0
0.0045249,0,0,0.004257,0,0,0
0.0057049,0,0,0.005437,0,0,0
0.0041403,0,0,0.0038725,0,0,0
0.0022717,0,0,0.0020038,0,0,0
0.0031614,0,0,0.0028935,0,0,0
0.0050193,0,0,0.0047514,0,0,0
0.0017699,0,0,0.001502,0,0,0
0.0060123,0,0,0.0057444,0,0,0
0.0018147,0,0,0.0015468,0,0,0
0.003164,0,0,0.0028961,0,0,0
0.0087696,0,0,0.0085017,0,0,0
0.0076913,0,0,0.0074234,0,0,0
0.0054559,0,0,0.005188,0,0,0
0.011062,1,21,0.010795,1,21,0
0.0127,1,22,0.012432,1,22,0
0.017468,1,21,0.0172,1,21,0
0.022098,1,21,0.02183,1,21,0
0.027213,1,21,0.026945,1,21,0
0.017164,1,25,0.016896,1,25,0
0.010106,1,18,0.0098376,1,18,0
0.01596,1,24,0.015693,1,24,0
0.020739,1,24,0.020471,1,24,0
0.015752,1,24,0.015484,1,24,0
0.023155,1,24,0.022887,1,24,0
0.02829,1,24,0.028022,1,24,0
0.020015,1,25,0.019747,1,25,0
0.028753,1,25,0.028485,1,25,0
0.029874,1,24,0.029606,1,24,0
0.027596,1,25,0.027328,1,25,0
0.031577,1,25,0.031309,1,25,1
0.053763,1,25,0.053496,1,25,1
0.073058,6,3,0.07279,6,3,1
0.064115,5,3,0.063847,5,3,1
0.032553,4,3,0.032286,4,3,1
0.042246,5,3,0.041979,5,3,1
0.02912,4,3,0.028852,4,3,1
0.037241,2,8,0.036973,2,8,1
0.061308,5,3,0.061041,5,3,1
0.14725,5,3,0.14698,5,3,1
0.14755,5,3,0.14728,5,3,1
0.098343,5,3,0.098075,5,3,1
0.087718,4,8,0.08745,4,8,1
0.047202,2,16,0.046934,2,16,1
0.040328,1,17,0.04006,1,17,1
0.012806,1,17,0.012538,1,17,1
0.0061324,0,0,0.0058645,0,0,1
0.0039907,0,0,0.0037228,0,0,0
0.0035845,0,0,0.0033167,0,0,0
0.0017274,0,0,0.0014595,0,0,0
0.0022557,0,0,0.0019878,0,0,0
0.0002344,0,0,0,0,0,0
0.00045154,0,0,0.00021714,0,0,0
0.00048097,0,0,0.00024656,0,0,0
0.00038948,0,0,0.00015507,0,0,0
0.022814,1,14,0.022579,1,14,0
0.01234,1,14,0.012106,1,14,0
0.030687,1,18,0.030452,1,18,0
0.029879,1,18,0.029645,1,18,0
0.028923,1,14,0.028689,1,14,0
0.028335,1,14,0.0281,1,14,0
0.02903,1,18,0.028796,1,18,0
0.02549,1,14,0.025255,1,14,0
0.024038,1,14,0.023804,1,14,0
0.01973,1,14,0.019496,1,14,0
0.022668,1,18,0.022434,1,18,0
0.024955,1,18,0.02472,1,18,0
0.02361,1,17,0.023375,1,17,0
0.020195,1,18,0.019961,1,18,0
0.02569,1,18,0.025456,1,18,0
0.032131,1,17,0.031897,1,17,0
0.024836,1,17,0.024602,1,17,0
0.026341,1,18,0.026107,1,18,0
0.027217,1,17,0.026982,1,17,0
0.026141,1,17,0.025906,1,17,0
0.030732,1,18,0.030498,1,18,0
0.0052651,0,0,0.0050307,0,0,0
0.039322,1,18,0.039088,1,18,0
0.0012188,0,0,0.00098445,0,0,0
0.026617,1,21,0.026382,1,21,0
0.010164,1,17,0.0099299,1,17,0
0.0017573,0,0,0.0015229,0,0,0
0.0022343,0,0,0.0019999,0,0,0
0.0020243,0,0,0.0017899,0,0,0
0.00095729,0,0,0.00072288,0,0,0
0.005033,0,0,0.0047986,0,0,0
0.023263,1,17,0.023029,1,17,0
0.028797,1,21,0.028563,1,21,0
0.0029361,0,0,0.0027017,0,0,0
0.0005248,0,0,0.0002904,0,0,0
0.00084629,0,0,0.00061189,0,0,0
0.001377,0,0,0.0011426,0,0,0
0.00068616,0,0,0.00045176,0,0,0
0.0024573,0,0,0.0022229,0,0,0
0.0086098,0,0,0.0083754,0,0,0
0.0066843,0,0,0.0064499,0,0,0
0.0014069,0,0,0.0011725,0,0,0
0.017274,1,17,0.01704,1,17,0
0.0017788,0,0,0.0015444,0,0,0
0.025811,1,19,0.025576,1,19,0
0.0057494,0,0,0.005515,0,0,0
0.018947,1,18,0.018713,1,18,0
0.0024044,0,0,0.00217,0,0,0
0.0067755,0,0,0.0065411,0,0,0
0.012355,1,17,0.012121,1,17,0
0.017135,1,17,0.016901,1,17,0
0.0027893,0,0,0.0025549,0,0,0
0.001838,0,0,0.0016036,0,0,0
0.0025433,0,0,0.0023089,0,0,0
0.0023615,0,0,0.0021271,0,0,0
0.0023544,0,0,0.00212,0,0,0
0.0024524,0,0,0.002218,0,0,0
0.0010571,0,0,0.00082273,0,0,0
0.0021813,0,0,0.0019469,0,0,0
0.0019636,0,0,0.0017292,0,0,0
0.0014776,0,0,0.0012432,0,0,0
0.0024527,0,0,0.0022183,0,0,0
0.0018892,0,0,0.0016548,0,0,0
0.0022923,0,0,0.0020579,0,0,0
0.0011264,0,0,0.00089204,0,0,0
0.0017247,0,0,0.0014903,0,0,0
0.0014208,0,0,0.0011864,0,0,0
0.002391,0,0,0.0021566,0,0,0
0.0023252,0,0,0.0020908,0,0,0
0.0014032,0,0,0.0011688,0,0,0
0.0030641,0,0,0.0028297,0,0,0
0.0018479,0,0,0.0016135,0,0,0
0.0010247,0,0,0.00079031,0,0,0
0.002279,0,0,0.0020446,0,0,0
0.0023001,0,0,0.0020657,0,0,0
0.0016734,0,0,0.001439,0,0,0
0.0023912,0,0,0.0021568,0,0,0
0.0036247,0,0,0.0033903,0,0,0
0.0021589,0,0,0.0019245,0,0,0
0.0025377,0,0,0.0023033,0,0,0
0.003067,0,0,0.0028326,0,0,0
0.0018711,0,0,0.0016367,0,0,0
0.0020036,0,0,0.0017692,0,0,0
0.0025284,0,0,0.002294,0,0,0
0.015719,1,17,0.015484,1,17,0
0.0060029,0,0,0.0057685,0,0,0
0.0082377,0,0,0.0080033,0,0,0
0.0097729,0,0,0.0095385,0,0,0
0.013941,1,19,0.013707,1,19,0
0.011815,1,17,0.011581,1,17,0
0.0095474,0,0,0.0093129,0,0,0
0.012523,1,19,0.012289,1,19,0
0.01372,1,19,0.013486,1,19,0
0.015761,1,20,0.015527,1,20,0
0.010055,1,20,0.009821,1,20,0
0.011729,1,20,0.011494,1,20,0
0.0087062,0,0,0.0084718,0,0,0
0.0065414,0,0,0.006307,0,0,0
0.0066348,0,0,0.0064004,0,0,0
0.0042221,0,0,0.0039877,0,0,0
0.0049143,0,0,0.0046799,0,0,0
0.0015529,0,0,0.0013185,0,0,0
0.001435,0,0,0.0012006,0,0,0
0.0026495,0,0,0.0024151,0,0,0
0.0020487,0,0,0.0018143,0,0,0
0.0017778,0,0,0.0015434,0,0,0
0.0013295,0,0,0.0010951,0,0,0
0.0026924,0,0,0.002458,0,0,0
0.0014561,0,0,0.0012217,0,0,0
0.0011057,0,0,0.00087135,0,0,0
0.0013628,0,0,0.0011284,0,0,0
0.0015377,0,0,0.0013033,0,0,0
0.0031255,0,0,0.0028911,0,0,0
0.020962,1,13,0.020727,1,13,1
0.027457,1,18,0.027222,1,18,1
0.026226,2,12,0.025992,2,12,1
0.023366,1,12,0.023131,1,12,1
0.024846,1,12,0.024611,1,12,1
0.022205,1,12,0.02197,1,12,1
0.020178,1,12,0.019943,1,12,1
0.020895,1,12,0.02066,1,12,1
0.022805,1,14,0.02257,1,14,1
0.024001,1,13,0.023767,1,13,1
0.013641,1,14,0.013407,1,14,1
0.0069661,0,0,0.0067317,0,0,1
0.022456,1,13,0.022221,1,13,1
0.045136,1,13,0.044902,1,13,1
0.039051,1,13,0.038817,1,13,1
0.041448,1,18,0.041214,1,18,1
0.023935,1,16,0.0237,1,16,1
0.034817,1,16,0.034583,1,16,1
0.024284,1,13,0.024049,1,13,1
0.028068,1,13,0.027834,1,13,1
0.020128,1,17,0.019893,1,17,1
0.011971,1,16,0.011737,1,16,1
0.013457,1,13,0.013223,1,13,1
0.011857,1,15,0.011623,1,15,0
0.0040467,0,0,0.0038123,0,0,0
0.00030892,0,0,7.4523e-05,0,0,0
0.0010087,0,0,0.00077433,0,0,0
0.00016844,0,0,0,0,0,0
0.0003226,0,0,0.00015417,0,0,0
0.0021473,0,0,0.0019789,0,0,0
0.0011711,0,0,0.0010027,0,0,0
0.0010318,0,0,0.00086341,0,0,0
0.00065486,0,0,0.00048642,0,0,0
0.0019622,0,0,0.0017937,0,0,0
0.0022332,0,0,0.0020648,0,0,0
0.001255,0,0,0.0010866,0,0,0
0.00073483,0,0,0.0005664,0,0,0
0.0004699,0,0,0.00030147,0,0,0
0.00086675,0,0,0.00069832,0,0,0
0.00056648,0,0,0.00039804,0,0,0
0.0010184,0,0,0.00084993,0,0,0
0.00098589,0,0,0,0,0,0
0.00085422,0,0,0,0,0,0
0.00081802,0,0,0,0,0,0
0.0010826,0,0,0.00026454,0,0,0
0.0016113,0,0,0.00079326,0,0,0
0.0056322,0,0,0.0048142,0,0,0
0.0020365,0,0,0.0012185,0,0,0
0.0010326,0,0,0.00021454,0,0,0
0.0078602,0,0,0.0070422,0,0,1
0.013232,3,13,0.012414,3,13,1
0.012853,2,13,0.012035,2,13,1
0.0080578,0,0,0.0072398,0,0,1
0.0086657,0,0,0.0078477,0,0,1
0.0185,1,15,0.017682,1,15,1
0.0074179,0,0,0.0065999,0,0,1
0.010822,1,14,0.010004,1,14,1
0.012537,2,19,0.011719,2,19,1
0.014809,1,19,0.013991,1,19,1
0.0072259,0,0,0.0064079,0,0,1
0.014098,1,18,0.01328,1,18,1
0.019903,3,4,0.019085,3,4,1
0.014123,2,13,0.013305,2,13,1
0.015315,3,4,0.014497,3,4,1
0.018045,3,12,0.017227,3,12,1
0.017103,4,12,0.016285,4,12,1
0.017784,2,12,0.016966,2,12,1
0.023809,2,12,0.022991,2,12,1
0.020906,2,13,0.020088,2,13,1
0.022295,2,13,0.021477,2,13,1
0.012577,3,5,0.011759,3,5,1
0.021682,2,13,0.020864,2,13,1
0.022075,3,5,0.021257,3,5,1
0.020561,2,5,0.019743,2,5,1
0.018524,3,5,0.017706,3,5,1
0.025365,4,5,0.024547,4,5,1
0.029758,3,5,0.02894,3,5,1
0.025079,3,5,0.024261,3,5,1
0.020617,3,5,0.019799,3,5,1
0.023088,2,5,0.02227,2,5,1
0.016913,3,5,0.016095,3,5,1
0.016872,1,6,0.016054,1,6,1
0.017094,2,6,0.016276,2,6,1
0.01678,2,18,0.015962,2,18,1
0.034593,2,6,0.033775,2,6,1
0.024497,3,6,0.023679,3,6,1
0.025012,2,7,0.024194,2,7,1
0.04281,2,7,0.041992,2,7,1
0.049279,3,7,0.048461,3,7,1
0.036804,3,7,0.035986,3,7,1
0.036709,4,7,0.035891,4,7,1
0.055369,4,7,0.054551,4,7,1
0.051156,3,7,0.050338,3,7,1
0.038675,4,7,0.037857,4,7,1
0.041106,3,7,0.040288,3,7,1
0.03306,2,8,0.032241,2,8,1
0.030683,2,8,0.029865,2,8,1
0.061649,3,5,0.060831,3,5,1
0.10183,3,4,0.10102,3,4,1
0.12613,3,6,0.12531,3,6,1
0.12597,2,14,0.12515,2,14,1
0.11695,2,14,0.11613,2,14,1
0.14838,1,14,0.14756,1,14,1
0.16154,4,6,0.16073,4,6,1
0.15252,2,14,0.1517,2,14,1
0.13694,4,8,0.13612,4,8,1
0.12892,6,7,0.1281,6,7,1
0.13888,4,14,0.13806,4,14,1
0.098313,2,14,0.097495,2,14,1
0.12561,3,14,0.12479,3,14,1
0.11921,4,14,0.11839,4,14,1
0.12048,5,14,0.11967,5,14,1
0.11456,6,5,0.11374,6,5,1
0.084542,4,14,0.083724,4,14,1
0.10227,5,7,0.10145,5,7,1
0.098834,4,6,0.098016,4,6,1
0.091421,4,14,0.090603,4,14,1
0.087048,4,7,0.08623,4,7,1
0.087572,3,14,0.086754,3,14,1
0.08935,3,13,0.088532,3,13,1
0.091224,4,7,0.090406,4,7,1
0.084427,3,7,0.083609,3,7,1
0.080679,5,5,0.079861,5,5,1
0.086415,4,5,0.085597,4,5,1
0.071438,5,5,0.07062,5,5,1
0.076488,3,4,0.07567,3,4,1
0.065924,6,4,0.065106,6,4,1
0.079302,6,4,0.078484,6,4,1
0.062763,5,4,0.061945,5,4,1
0.049014,3,4,0.048196,3,4,1
0.044024,4,4,0.043206,4,4,1
0.077106,5,4,0.076288,5,4,1
0.078257,3,7,0.077439,3,7,1
0.088982,4,4,0.088164,4,4,1
0.056739,4,4,0.055921,4,4,1
0.06517,3,7,0.064352,3,7,1
0.07149,4,8,0.070672,4,8,1
0.059908,4,4,0.05909,4,4,1
0.07063,4,7,0.069812,4,7,1
0.049695,4,7,0.048877,4,7,1
0.078373,4,5,0.077555,4,5,1
0.068255,3,8,0.067437,3,8,1
0.082045,3,8,0.081227,3,8,1
0.082306,4,5,0.081488,4,5,1
0.10161,3,6,0.1008,3,6,1
0.084123,2,6,0.083305,2,6,1
0.081275,2,6,0.080457,2,6,1
0.091709,3,6,0.090891,3,6,1
0.085018,3,6,0.0842,3,6,1
0.03997,1,14,0.039152,1,14,1
0.048543,1,13,0.047725,1,13,1
0.045969,2,13,0.045151,2,13,1
0.052801,1,13,0.051983,1,13,1
0.046583,2,13,0.045765,2,13,1
0.052998,2,13,0.05218,2,13,1
0.063129,2,13,0.062311,2,13,1
0.061577,2,13,0.060758,2,13,1
0.091409,3,4,0.090591,3,4,1
0.082237,3,4,0.081419,3,4,1
0.095054,3,4,0.094236,3,4,1
0.10332,3,4,0.1025,3,4,1
0.096715,3,5,0.095897,3,5,1
0.096575,3,5,0.095757,3,5,1
0.093109,3,5,0.092291,3,5,1
0.092217,3,5,0.091399,3,5,1
0.064956,3,5,0.064138,3,5,1
0.08565,4,5,0.084832,4,5,1
0.074098,4,5,0.07328,4,5,1
0.074028,4,5,0.07321,4,5,1
0.062302,2,13,0.061484,2,13,1
0.06059,2,13,0.059772,2,13,1
0.066073,4,5,0.065254,4,5,1
0.046432,3,13,0.045614,3,13,1
0.063784,4,5,0.062966,4,5,1
0.057449,4,5,0.056631,4,5,1
0.069206,4,5,0.068388,4,5,1
0.07202,4,5,0.071202,4,5,1
0.068982,4,5,0.068164,4,5,1
0.059376,4,5,0.058558,4,5,1
0.049009,4,4,0.048191,4,4,1
0.033236,3,10,0.032418,3,10,1
0.026571,3,10,0.025753,3,10,1
0.042509,5,3,0.041691,5,3,1
0.037193,4,10,0.036375,4,10,1
0.029049,3,10,0.028231,3,10,1
0.028614,2,19,0.027796,2,19,1
0.027869,1,19,0.027051,1,19,1
0.01643,2,13,0.015612,2,13,1
0.021192,2,13,0.020374,2,13,1
0.019295,1,19,0.018477,1,19,0
0.0087651,0,0,0.007947,0,0,0
0.0052849,0,0,0.0044669,0,0,0
0.006856,0,0,0.006038,0,0,0
0.0010647,0,0,0.00024672,0,0,0
0.00075754,0,0,0,0,0,0
0.00096606,0,0,0.00020852,0,0,0
0.0010686,0,0,0.00031108,0,0,0
0.0011499,0,0,0.00039237,0,0,0
0.0013702,0,0,0.0006127,0,0,0
0.0009792,0,0,0.00022166,0,0,0
0.0012763,0,0,0.00051874,0,0,0
0.00075689,0,0,0,0,0,0
0.00094216,0,0,0.00018527,0,0,0
0.00096315,0,0,0.00020626,0,0,0
0.0010309,0,0,0.00027402,0,0,0
0.010123,1,19,0.0093662,1,19,0
0.028383,3,9,0.027626,3,9,0
0.027073,3,9,0.026317,3,9,0
0.019353,2,13,0.018596,2,13,0
0.0027847,0,0,0.0020278,0,0,0
0.0082351,0,0,0.0074782,0,0,0
0.018537,1,18,0.01778,1,18,0
0.01797,2,13,0.017213,2,13,0
0.01376,2,10,0.013003,2,10,0
0.010548,1,9,0.0097914,1,9,0
0.010392,1,19,0.0096351,1,19,0
0.0071395,0,0,0.0063826,0,0,0
0.0017676,0,0,0.0010107,0,0,0
0.002511,0,0,0.0017541,0,0,0
0.0038727,0,0,0.0031158,0,0,0
0.0016739,0,0,0.00091703,0,0,0
0.0022758,0,0,0.0015189,0,0,0
0.01155,1,18,0.010793,1,18,0
0.026602,2,13,0.025845,2,13,0
0.027786,3,9,0.027029,3,9,0
0.024081,1,17,0.023324,1,17,0
0.030985,1,17,0.030228,1,17,0
0.033678,1,18,0.032921,1,18,0
0.024124,1,20,0.023367,1,20,0
0.022734,2,13,0.021977,2,13,0
0.020487,2,13,0.01973,2,13,0
0.016341,2,13,0.015584,2,13,0
0.020717,3,9,0.01996,3,9,0
0.016682,2,13,0.015925,2,13,0
0.013474,1,18,0.012717,1,18,0
0.0065705,0,0,0.0058136,0,0,0
0.0041066,0,0,0.0033497,0,0,0
0.010993,1,18,0.010236,1,18,0
0.019108,1,18,0.018352,1,18,0
0.018515,1,18,0.017758,1,18,0
0.017641,1,18,0.016884,1,18,0
0.0051633,0,0,0.0044064,0,0,0
0.0012623,0,0,0.00050543,0,0,0
0.00076538,0,0,8.4882e-06,0,0,0
0.001423,0,0,0.00066609,0,0,0
0.0010034,0,0,0.00024656,0,0,0
0.0012158,0,0,0.00045887,0,0,0
0.030471,1,13,0.029714,1,13,0
0.018589,1,13,0.017832,1,13,0
0.016427,1,14,0.01567,1,14,0
0.018921,1,14,0.018165,1,14,0
0.016594,1,14,0.015837,1,14,0
0.017838,1,14,0.017081,1,14,0
0.019137,1,13,0.018381,1,13,0
0.021564,1,13,0.020807,1,13,0
0.024244,1,13,0.023487,1,13,0
0.025539,1,14,0.024782,1,14,0
0.020368,1,13,0.019611,1,13,0
0.020939,1,13,0.020182,1,13,0
0.016904,1,13,0.016147,1,13,0
0.0094198,0,0,0.0086629,0,0,0
0.017663,1,13,0.016906,1,13,0
0.0154,1,13,0.014643,1,13,0
0.0074418,0,0,0.0066849,0,0,0
0.0040758,0,0,0.0033189,0,0,0
0.003326,0,0,0.0025692,0,0,0
0.0011642,0,0,0.00040728,0,0,0
0.00064904,0,0,0,0,0,0
0.0012111,0,0,0.00056203,0,0,0
0.0016837,0,0,0.0010347,0,0,0
0.0026949,0,0,0.0020459,0,0,0
0.003484,0,0,0.002835,0,0,0
0.00097806,0,0,0.00032902,0,0,0
0.00085368,0,0,0.00020464,0,0,0
0.00081837,0,0,0.00016933,0,0,0
0.0015519,0,0,0.00090283,0,0,0
0.0014137,0,0,0.00076461,0,0,0
0.022339,2,13,0.02169,2,13,0
0.043214,4,3,0.042565,4,3,1
0.020437,5,3,0.019788,5,3,1
0.015228,1,19,0.014579,1,19,1
0.013081,3,4,0.012432,3,4,1
0.012447,1,19,0.011798,1,19,1
0.016213,1,18,0.015564,1,18,1
0.018406,1,19,0.017757,1,19,1
0.017823,1,18,0.017174,1,18,1
0.015284,1,19,0.014635,1,19,1
0.012436,1,13,0.011787,1,13,1
0.013605,2,13,0.012955,2,13,1
0.020497,2,19,0.019848,2,19,1
0.013737,3,13,0.013088,3,13,1
0.017039,3,13,0.01639,3,13,1
0.015702,2,17,0.015053,2,17,1
0.016738,4,3,0.016089,4,3,1
0.019622,4,8,0.018973,4,8,1
0.024073,2,18,0.023424,2,18,1
0.02259,5,3,0.021941,5,3,1
0.020613,4,3,0.019964,4,3,1
0.023587,5,3,0.022938,5,3,1
0.032353,4,3,0.031704,4,3,1
0.027243,4,3,0.026594,4,3,1
0.026153,2,12,0.025504,2,12,1
0.034178,5,3,0.033529,5,3,1
0.017385,2,18,0.016736,2,18,1
0.036636,5,3,0.035987,5,3,1
0.037585,6,3,0.036936,6,3,1
0.034207,6,3,0.033558,6,3,1
0.031719,6,3,0.03107,6,3,1
0.041998,6,4,0.041349,6,4,1
0.038945,6,3,0.038296,6,3,1
0.031045,4,8,0.030396,4,8,1
0.025362,4,8,0.024713,4,8,1
0.025281,3,8,0.024632,3,8,1
0.025988,3,8,0.025339,3,8,1
0.021088,2,8,0.020439,2,8,1
0.016421,2,9,0.015772,2,9,1
0.019899,2,12,0.01925,2,12,1
0.01326,2,12,0.012611,2,12,1
0.023117,2,8,0.022468,2,8,1
0.014896,1,17,0.014247,1,17,1
0.010871,1,17,0.010222,1,17,1
0.025626,4,8,0.024977,4,8,1
0.018659,3,8,0.01801,3,8,1
0.03096,3,8,0.030311,3,8,1
0.023591,2,18,0.022942,2,18,1
0.025032,6,5,0.024383,6,5,1
0.051803,5,5,0.051154,5,5,1
0.052772,4,5,0.052123,4,5,1
0.02529,2,8,0.024641,2,8,1
0.013956,2,8,0.013307,2,8,0
0.0126,1,17,0.011951,1,17,0
0.010386,1,17,0.0097369,1,17,0
0.0034599,0,0,0.0028109,0,0,0
0.0017648,0,0,0.0011157,0,0,0
0.0010495,0,0,0.00040045,0,0,0
0.0019136,0,0,0.0012646,0,0,0
0.0043999,0,0,0.0037509,0,0,0
0.021964,2,9,0.021315,2,9,0
0.03556,2,17,0.034911,2,17,0
0.071991,2,10,0.071342,2,10,0
0.077928,5,2,0.077279,5,2,0
0.043808,6,4,0.043159,6,4,0
0.05123,6,2,0.050581,6,2,0
0.030122,4,3,0.029473,4,3,0
0.035659,3,4,0.03501,3,4,0
0.034904,3,4,0.034255,3,4,0
0.042158,2,4,0.041509,2,4,0
0.03348,2,4,0.032831,2,4,0
0.037455,4,4,0.036806,4,4,0
0.039031,6,4,0.038382,6,4,0
0.030027,4,4,0.029378,4,4,0
0.021568,2,3,0.020919,2,3,0
0.0071961,0,0,0.006547,0,0,0
0.002061,0,0,0.0014119,0,0,0
0.0016289,0,0,0.00097986,0,0,0
0.0057084,0,0,0.0050594,0,0,0
0.0089737,0,0,0.0083246,0,0,0
0.0074235,0,0,0.0067745,0,0,1
0.031795,3,8,0.031146,3,8,1
0.037649,4,3,0.037,4,3,1
0.028047,4,4,0.027398,4,4,1
0.04448,4,4,0.043831,4,4,1
0.029282,4,4,0.028633,4,4,1
0.026537,6,4,0.025888,6,4,1
0.02884,6,4,0.028191,6,4,1
0.024419,6,4,0.02377,6,4,1
0.017691,4,4,0.017042,4,4,1
0.018913,3,8,0.018264,3,8,1
0.021454,4,4,0.020805,4,4,1
0.044881,5,4,0.044232,5,4,1
0.032418,4,4,0.031769,4,4,1
0.021438,4,4,0.020789,4,4,1
0.017611,4,4,0.016962,4,4,1
0.025011,4,4,0.024362,4,4,1
0.023875,3,5,0.023226,3,5,1
0.023961,3,4,0.023312,3,4,1
0.023361,3,4,0.022712,3,4,1
0.027255,4,4,0.026606,4,4,1
0.033258,4,4,0.032608,4,4,1
0.034314,5,4,0.033665,5,4,1
0.028457,3,4,0.027808,3,4,1
0.04315,4,4,0.042501,4,4,1
0.041928,3,4,0.041279,3,4,1
0.03218,4,4,0.031531,4,4,1
0.033607,4,4,0.032958,4,4,1
0.03862,4,4,0.037971,4,4,1
0.033313,4,4,0.032664,4,4,1
0.041124,2,4,0.040475,2,4,1
0.03254,3,4,0.031891,3,4,1
0.020608,4,4,0.019959,4,4,1
0.016915,3,4,0.016266,3,4,1
0.024206,4,4,0.023556,4,4,1
0.020911,4,4,0.020262,4,4,1
0.021457,4,4,0.020808,4,4,1
0.032139,2,4,0.03149,2,4,1
0.029868,3,4,0.029219,3,4,1
0.034077,3,7,0.033428,3,7,1
0.047911,3,7,0.047262,3,7,1
0.084101,3,7,0.083452,3,7,1
0.090323,3,7,0.089674,3,7,1
0.10408,3,7,0.10343,3,7,1
0.080007,4,7,0.079358,4,7,1
0.1021,4,7,0.10145,4,7,1
0.083198,3,7,0.082549,3,7,1
0.088737,3,7,0.088088,3,7,1
0.11352,2,7,0.11287,2,7,1
0.062409,3,7,0.06176,3,7,1
0.10068,4,4,0.10003,4,4,1
0.12738,5,4,0.12673,5,4,1
0.098807,5,4,0.098158,5,4,1
0.11127,4,4,0.11062,4,4,1
0.12164,6,4,0.12099,6,4,1
0.11978,6,4,0.11913,6,4,1
0.13424,6,4,0.13359,6,4,1
0.12567,7,5,0.12502,7,5,1
0.11284,5,4,0.1122,5,4,1
0.12521,6,4,0.12456,6,4,1
0.13291,8,4,0.13226,8,4,1
0.1449,5,4,0.14425,5,4,1
0.13354,5,7,0.13289,5,7,1
0.13017,7,4,0.12952,7,4,1
0.12725,5,7,0.1266,5,7,1
0.11642,7,7,0.11577,7,7,1
0.13638,6,4,0.13573,6,4,1
0.14136,5,7,0.14071,5,7,1
0.1294,7,7,0.12875,7,7,1
0.12342,5,7,0.12277,5,7,1
0.12836,6,3,0.12771,6,3,1
0.14337,5,6,0.14272,5,6,1
0.13656,5,7,0.13591,5,7,1
0.10887,7,4,0.10822,7,4,1
0.095343,7,4,0.094694,7,4,1
0.10841,6,3,0.10776,6,3,1
0.13472,5,4,0.13407,5,4,1
0.12395,7,4,0.12331,7,4,1
0.11577,6,3,0.11512,6,3,1
0.096694,6,3,0.096045,6,3,1
0.12327,4,3,0.12262,4,3,1
0.10104,5,3,0.10039,5,3,1
0.1225,5,3,0.12186,5,3,1
0.12107,4,4,0.12042,4,4,1
0.16539,4,6,0.16474,4,6,1
0.16851,5,7,0.16786,5,7,1
0.1722,6,7,0.17155,6,7,1
0.14271,5,6,0.14206,5,6,1
0.18881,5,6,0.18817,5,6,1
0.15518,5,6,0.15453,5,6,1
0.11472,5,6,0.11407,5,6,1
0.12796,5,6,0.12731,5,6,1
0.10483,5,6,0.10418,5,6,1
0.10929,5,6,0.10865,5,6,1
0.083227,4,6,0.082578,4,6,1
0.082708,3,6,0.082059,3,6,1
0.067242,4,5,0.066593,4,5,1
0.047289,3,13,0.04664,3,13,1
0.033418,3,13,0.032769,3,13,1
0.029997,3,13,0.029348,3,13,1
0.038181,2,13,0.037532,2,13,1
0.023817,2,13,0.023168,2,13,1
0.021513,3,5,0.020864,3,5,1
0.017904,1,18,0.017255,1,18,1
0.014975,1,13,0.014326,1,13,1
0.031758,2,13,0.031109,2,13,1
0.03895,3,13,0.038301,3,13,1
0.0337,3,13,0.033051,3,13,1
0.03454,2,13,0.033891,2,13,1
