@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralNumPeaks_min REAL
@ATTRIBUTE cepstralLocFirstPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.25707,0.10436,0.059851,4,4,0.25561,0.086207,0.058981,4,4,1
0.24736,0.10345,0.070615,4,7,0.24589,0.085299,0.069744,4,7,1
0.23031,0.11162,0.049584,4,7,0.22884,0.093466,0.048713,4,7,1
0.22889,0.11615,0.078308,4,5,0.22742,0.098004,0.077438,4,5,1
0.22285,0.11434,0.068418,3,8,0.22138,0.096189,0.067547,3,8,1
0.21876,0.1098,0.08203,3,8,0.2173,0.091652,0.08116,3,8,1
0.21906,0.11162,0.082334,4,5,0.21759,0.093466,0.081464,4,5,1
0.21588,0.095281,0.10148,3,6,0.21442,0.077132,0.10061,3,6,1
0.21655,0.067151,0.083928,2,6,0.21508,0.049002,0.083058,2,6,1
0.19926,0.058076,0.08122,2,6,0.19779,0.039927,0.08035,2,6,1
0.17771,0.049909,0.09174,3,6,0.17624,0.03176,0.090869,3,6,1
0.14587,0.044465,0.084988,3,6,0.14441,0.026316,0.084118,3,6,1
0.10398,0.046279,0.039869,1,14,0.10251,0.028131,0.038999,1,14,1
0.075154,0.054446,0.048538,1,13,0.073688,0.036298,0.047667,1,13,1
0.066594,0.052632,0.046072,2,13,0.065128,0.034483,0.045202,2,13,1
0.068469,0.046279,0.05282,1,13,0.067003,0.028131,0.051949,1,13,1
0.080733,0.045372,0.046537,2,13,0.079267,0.027223,0.045667,2,13,1
0.089676,0.04265,0.052966,2,13,0.08821,0.024501,0.052096,2,13,1
0.087513,0.045372,0.063014,2,13,0.086047,0.027223,0.062144,2,13,1
0.089887,0.055354,0.06163,2,13,0.088421,0.037205,0.06076,2,13,1
0.10336,0.069873,0.091295,3,4,0.1019,0.051724,0.090424,3,4,1
0.10871,0.068058,0.082161,3,4,0.10725,0.049909,0.081291,3,4,1
0.10812,0.056261,0.094981,3,4,0.10666,0.038113,0.094111,3,4,1
0.13301,0.048094,0.10323,3,4,0.13154,0.029946,0.10236,3,4,1
0.14714,0.039927,0.096682,3,5,0.14568,0.021779,0.095811,3,5,1
0.13767,0.038113,0.096121,3,5,0.13621,0.019964,0.09525,3,5,1
0.12566,0.045372,0.093138,3,5,0.12419,0.027223,0.092267,3,5,1
0.11787,0.053539,0.092338,3,5,0.1164,0.03539,0.091468,3,5,1
0.10511,0.077132,0.065002,3,5,0.10364,0.058984,0.064132,3,5,1
0.086504,0.10436,0.085728,4,5,0.085038,0.086207,0.084858,4,5,1
0.074015,0.10073,0.074121,4,5,0.072549,0.082577,0.07325,4,5,1
0.064554,0.098004,0.074046,4,5,0.063088,0.079855,0.073175,4,5,1
0.056302,0.090744,0.062325,2,13,0.054836,0.072595,0.061455,2,13,1
0.051057,0.077132,0.060557,2,13,0.049591,0.058984,0.059687,2,13,1
0.057023,0.093466,0.066264,4,5,0.055557,0.075318,0.065394,4,5,1
0.060539,0.098004,0.046612,3,5,0.059073,0.079855,0.045741,3,5,1
0.062808,0.078947,0.063774,4,5,0.061342,0.060799,0.062903,4,5,1
0.064134,0.085299,0.057449,4,5,0.062668,0.067151,0.056579,4,5,1
0.063432,0.099819,0.069241,4,5,0.061966,0.08167,0.068371,4,5,1
0.068848,0.098911,0.072203,4,5,0.067382,0.080762,0.071332,4,5,1
0.081184,0.085299,0.068949,4,5,0.079718,0.067151,0.068079,4,5,1
0.085845,0.067151,0.059676,4,5,0.084379,0.049002,0.058806,4,5,1
0.088571,0.047187,0.049004,4,4,0.087105,0.029038,0.048134,4,4,1
0.094739,0.034483,0.033273,3,10,0.093273,0.016334,0.032403,3,10,1
0.092471,0.036298,0.026502,3,10,0.091005,0.018149,0.025632,3,10,1
0.080666,0.03176,0.04261,5,3,0.0792,0.013612,0.04174,5,3,1
0.065888,0.027223,0.037156,4,10,0.064422,0.0090744,0.036286,4,10,1
0.059412,0.026316,0.029017,3,10,0.057946,0.008167,0.028147,3,10,1
0.058871,0.029038,0.028635,2,19,0.057405,0.010889,0.027765,2,19,1
0.04795,0.043557,0.027954,1,19,0.046484,0.025408,0.027084,1,19,1
0.030861,0.041742,0.016443,2,13,0.029395,0.023593,0.015573,2,13,1
0.020764,0.041742,0.021161,2,13,0.019298,0.023593,0.020291,2,13,1
0.014663,0.07441,0.019177,1,19,0.013197,0.056261,0.018306,1,19,0
0.010139,0.096189,0.0088324,0,0,0.0086734,0.07804,0.0079621,0,0,0
0.005,0.11978,0.005231,0,0,0.003534,0.10163,0.0043608,0,0,0
0.0026368,0.14338,0.0068032,0,0,0.0011708,0.12523,0.0059329,0,0,0
0.0022345,0.15245,0.0010574,0,0,0.00076854,0.1343,0.00018709,0,0,0
0.0016703,0.17332,0.00084984,0,0,0.0002043,0.15517,0,0,0,0
0.0015193,0.19964,0.0010257,0,0,5.3295e-05,0.18149,0.00017583,0,0,0
0.0013622,0.23775,0.0010851,0,0,0,0.2196,0.00023523,0,0,0
0.001235,0.2804,0.0011143,0,0,0,0.26225,0.00026446,0,0,0
0.0013352,0.24682,0.0014238,0,0,0.0001002,0.22868,0.00057394,0,0,0
0.001332,0.24047,0.0013485,0,0,9.699e-05,0.22232,0.00049864,0,0,0
0.0011711,0.27949,0.001362,0,0,0,0.26134,0.00051212,0,0,0
0.0013139,0.25136,0.00072459,0,0,0.00014282,0.23321,0,0,0,0
0.0014444,0.2323,0.0010946,0,0,0.00027335,0.21416,0.00036996,0,0,0
0.0013458,0.23503,0.0010673,0,0,0.00017475,0.21688,0.00034269,0,0,0
0.0012102,0.21416,0.0011533,0,0,3.9172e-05,0.19601,0.0004287,0,0,0
0.011155,0.13521,0.0099519,0,0,0.0099843,0.11706,0.0092273,0,0,0
0.021573,0.076225,0.02834,3,9,0.020402,0.058076,0.027616,3,9,0
0.0255,0.059891,0.027125,3,9,0.024329,0.041742,0.0264,3,9,0
0.018268,0.083485,0.0196,2,13,0.017097,0.065336,0.018876,2,13,0
0.0051552,0.17604,0.0030842,0,0,0.0039841,0.15789,0.0023596,0,0,0
0.0067417,0.17241,0.010432,1,20,0.0055706,0.15426,0.0097072,1,20,0
0.012715,0.088929,0.017816,1,18,0.011544,0.07078,0.017091,1,18,0
0.014194,0.062613,0.018012,2,13,0.013023,0.044465,0.017287,2,13,0
0.011829,0.068058,0.015981,1,18,0.010658,0.049909,0.015256,1,18,0
0.0098196,0.090744,0.01089,1,9,0.0086485,0.072595,0.010166,1,9,0
0.0072951,0.13249,0.011666,1,19,0.006124,0.11434,0.010942,1,19,0
0.0037523,0.19964,0.0072621,0,0,0.0025813,0.18149,0.0065376,0,0,0
0.0015924,0.22051,0.0021523,0,0,0.00042137,0.20236,0.0014277,0,0,0
0.0028718,0.20599,0.0030811,0,0,0.0017008,0.18784,0.0023565,0,0,0
0.003055,0.20417,0.0040252,0,0,0.0018839,0.18603,0.0033006,0,0,0
0.0019066,0.22142,0.0020126,0,0,0.00073558,0.20327,0.0012881,0,0,0
0.0030022,0.24047,0.0026964,0,0,0.0018312,0.22232,0.0019718,0,0,0
0.010819,0.15608,0.011496,1,18,0.0096476,0.13793,0.010772,1,18,0
0.018696,0.077132,0.026705,2,13,0.017525,0.058984,0.025981,2,13,0
0.025552,0.064428,0.028088,3,9,0.024381,0.046279,0.027364,3,9,0
0.033256,0.044465,0.024319,1,17,0.032085,0.026316,0.023594,1,17,0
0.042949,0.03539,0.031084,1,17,0.041778,0.017241,0.03036,1,17,0
0.04324,0.03539,0.033738,1,18,0.042069,0.017241,0.033014,1,18,0
0.031342,0.048094,0.024116,1,20,0.030171,0.029946,0.023392,1,20,0
0.021312,0.067151,0.022921,2,13,0.020141,0.049002,0.022196,2,13,0
0.016333,0.07804,0.020655,2,13,0.015162,0.059891,0.019931,2,13,0
0.015324,0.078947,0.016463,2,13,0.014153,0.060799,0.015738,2,13,0
0.018484,0.07078,0.020847,3,9,0.017313,0.052632,0.020123,3,9,0
0.016045,0.066243,0.01689,2,13,0.014874,0.048094,0.016166,2,13,0
0.010198,0.082577,0.013161,1,18,0.0090268,0.064428,0.012436,1,18,0
0.0066271,0.13612,0.0061494,0,0,0.005456,0.11797,0.0054248,0,0,0
0.0059518,0.1588,0.0042592,0,0,0.0047807,0.14065,0.0035346,0,0,0
0.013515,0.10163,0.011031,1,18,0.012344,0.083485,0.010307,1,18,0
0.021513,0.056261,0.019189,1,18,0.020342,0.038113,0.018464,1,18,0
0.040794,0.038113,0.018552,1,18,0.039623,0.019964,0.017827,1,18,0
0.070872,0.026316,0.017634,1,18,0.069701,0.008167,0.016909,1,18,0
0.0684,0.021779,0.005164,0,0,0.067229,0.0036298,0.0044394,0,0,0
0.032293,0.03539,0.0012408,0,0,0.031122,0.017241,0.00051621,0,0,0
0.0052382,0.091652,0.00074381,0,0,0.0040672,0.073503,1.9214e-05,0,0,0
0.0028793,0.10254,0.0014809,0,0,0.0017082,0.084392,0.00075627,0,0,0
0.0033149,0.082577,0.00099163,0,0,0.0021439,0.064428,0.00026703,0,0,0
0.0057882,0.098004,0.0012537,0,0,0.0046172,0.079855,0.00052906,0,0,0
0.012551,0.11978,0.030529,1,13,0.01138,0.10163,0.029805,1,13,0
0.012139,0.14428,0.01849,1,13,0.010968,0.12613,0.017765,1,13,0
0.0054869,0.1588,0.016543,1,14,0.0043159,0.14065,0.015819,1,14,0
0.0056105,0.16062,0.018861,1,14,0.0044395,0.14247,0.018136,1,14,0
0.0061313,0.16062,0.016441,1,14,0.0049603,0.14247,0.015717,1,14,0
0.0063508,0.16243,0.01794,1,14,0.0051797,0.14428,0.017215,1,14,0
0.0065215,0.17786,0.01914,1,13,0.0053504,0.15971,0.018415,1,13,0
0.0070925,0.17967,0.021481,1,13,0.0059214,0.16152,0.020756,1,13,0
0.0087062,0.16152,0.024226,1,13,0.0075351,0.14338,0.023502,1,13,0
0.0089845,0.15426,0.02563,1,14,0.0078134,0.13612,0.024905,1,14,0
0.0079433,0.16425,0.02037,1,13,0.0067723,0.1461,0.019646,1,13,0
0.0074024,0.17332,0.02095,1,13,0.0062313,0.15517,0.020225,1,13,0
0.0066226,0.16425,0.017084,1,13,0.0054515,0.1461,0.01636,1,13,0
0.0054872,0.16152,0.0096662,0,0,0.0043161,0.14338,0.0089416,0,0,0
0.0055507,0.15517,0.017655,1,13,0.0043796,0.13702,0.01693,1,13,0
0.0054372,0.15245,0.015337,1,13,0.0042661,0.1343,0.014612,1,13,0
0.0041681,0.15154,0.0074384,0,0,0.002997,0.13339,0.0067138,0,0,0
0.0031558,0.15154,0.0040942,0,0,0.0019847,0.13339,0.0033696,0,0,0
0.0022942,0.1824,0.0032461,0,0,0.0011232,0.16425,0.0025215,0,0,0
0.0018005,0.17695,0.0011692,0,0,0.00062941,0.1588,0.00044464,0,0,0
0.0015773,0.17423,0.00064358,0,0,0.00040626,0.15608,0,0,0,0
0.0012863,0.21869,0.0010266,0,0,0.00011524,0.20054,0.00038307,0,0,0
0.0013907,0.21779,0.0018155,0,0,0.0002196,0.19964,0.0011719,0,0,0
0.0016285,0.21688,0.0026902,0,0,0.00045748,0.19873,0.0020466,0,0,0
0.0015608,0.24501,0.00385,0,0,0.00038976,0.22686,0.0032064,0,0,0
0.0013267,0.24864,0.0009307,0,0,0.00015566,0.23049,0.00028712,0,0,0
0.0014099,0.25862,0.00085,0,0,0.00023881,0.24047,0.00020642,0,0,0
0.0014364,0.26407,0.00097055,0,0,0.0002653,0.24592,0.00032697,0,0,0
0.0013139,0.26407,0.0015207,0,0,0.00014281,0.24592,0.00087717,0,0,0
0.0013384,0.25862,0.0013462,0,0,0.00016731,0.24047,0.00070261,0,0,0
0.038289,0.14791,0.022449,2,13,0.037118,0.12976,0.021806,2,13,0
0.081468,0.044465,0.043298,4,3,0.080297,0.026316,0.042655,4,3,1
0.1219,0.033575,0.020412,5,3,0.12073,0.015426,0.019769,5,3,1
0.15523,0.036298,0.015191,1,19,0.15406,0.018149,0.014548,1,19,1
0.18684,0.030853,0.01307,3,4,0.18567,0.012704,0.012426,3,4,1
0.20786,0.026316,0.012308,1,19,0.20668,0.008167,0.011664,1,19,1
0.2096,0.022686,0.016314,1,18,0.20843,0.0045372,0.015671,1,18,1
0.20324,0.016334,0.018377,1,19,0.20207,0,0.017734,1,19,1
0.19848,0.016334,0.017717,1,18,0.19731,0,0.017073,1,18,1
0.19044,0.016334,0.015072,1,19,0.18927,0,0.014428,1,19,1
0.1841,0.015426,0.012355,1,13,0.18293,0,0.011712,1,13,1
0.19018,0.026316,0.013505,2,13,0.18901,0.010889,0.012862,2,13,1
0.1973,0.038113,0.02028,2,19,0.19613,0.022686,0.019637,2,19,1
0.20251,0.026316,0.013884,3,13,0.20134,0.010889,0.01324,3,13,1
0.20762,0.020871,0.016979,3,13,0.20645,0.0054446,0.016335,3,13,1
0.20238,0.027223,0.015512,2,17,0.20121,0.011797,0.014869,2,17,1
0.19832,0.023593,0.016761,4,3,0.19715,0.008167,0.016118,4,3,1
0.20247,0.017241,0.019515,4,8,0.2013,0.0018149,0.018871,4,8,1
0.2031,0.015426,0.024253,2,18,0.20193,0,0.023609,2,18,1
0.19795,0.019056,0.0226,5,3,0.19678,0.0036298,0.021956,5,3,1
0.18486,0.019964,0.020617,5,3,0.18369,0.0045372,0.019973,5,3,1
0.1881,0.016334,0.023676,5,3,0.18693,0.00090744,0.023033,5,3,1
0.20546,0.014519,0.032354,4,3,0.20429,0,0.03171,4,3,1
0.20518,0.021779,0.027285,4,3,0.20401,0.0072595,0.026641,4,3,1
0.19947,0.029946,0.02612,2,12,0.1983,0.015426,0.025477,2,12,1
0.20898,0.029038,0.034134,5,3,0.20781,0.014519,0.033491,5,3,1
0.21392,0.027223,0.01731,2,18,0.21274,0.012704,0.016666,2,18,1
0.21318,0.022686,0.036923,5,3,0.21201,0.008167,0.036279,5,3,1
0.21041,0.016334,0.037481,6,3,0.20924,0.0018149,0.036837,6,3,1
0.20016,0.024501,0.034248,6,3,0.19899,0.0099819,0.033605,6,3,1
0.19589,0.028131,0.031524,6,3,0.19471,0.013612,0.03088,6,3,1
0.20273,0.019964,0.042144,6,4,0.20156,0.0054446,0.0415,6,4,1
0.20681,0.022686,0.038967,6,3,0.20564,0.008167,0.038323,6,3,1
0.2072,0.028131,0.031433,4,8,0.20603,0.013612,0.030789,4,8,1
0.21384,0.029038,0.02537,4,8,0.21267,0.014519,0.024726,4,8,1
0.21465,0.029946,0.025303,3,8,0.21348,0.015426,0.02466,3,8,1
0.21258,0.029946,0.026004,3,8,0.21141,0.015426,0.02536,3,8,1
0.21531,0.034483,0.020943,2,8,0.21414,0.019964,0.020299,2,8,1
0.21431,0.03539,0.016441,2,9,0.21314,0.020871,0.015798,2,9,1
0.20664,0.029038,0.020026,2,12,0.20547,0.014519,0.019382,2,12,1
0.20628,0.023593,0.013219,2,12,0.20511,0.0090744,0.012576,2,12,1
0.21339,0.016334,0.023173,2,8,0.21222,0.0018149,0.02253,2,8,1
0.21295,0.016334,0.015,1,17,0.21178,0.0018149,0.014357,1,17,1
0.21392,0.016334,0.01102,1,17,0.21275,0.0018149,0.010376,1,17,1
0.21742,0.014519,0.025674,4,8,0.21625,0,0.025031,4,8,1
0.21313,0.012704,0.018624,3,8,0.21196,0,0.01798,3,8,1
0.19927,0.012704,0.030889,3,8,0.1981,0,0.030245,3,8,1
0.18191,0.013612,0.023591,2,18,0.18073,0.00090744,0.022948,2,18,1
0.16438,0.048094,0.024964,6,5,0.1632,0.03539,0.02432,6,5,1
0.12291,0.10708,0.051859,5,5,0.12173,0.094374,0.051215,5,5,1
0.060695,0.23321,0.053045,4,5,0.059524,0.22051,0.052402,4,5,1
0.018888,0.32305,0.025073,2,8,0.017716,0.31034,0.024429,2,8,1
0.012819,0.25045,0.013957,2,8,0.011648,0.23775,0.013313,2,8,0
0.010656,0.2069,0.013122,1,17,0.0094848,0.19419,0.012478,1,17,0
0.007072,0.19056,0.010119,1,17,0.0059009,0.17786,0.0094758,1,17,0
0.0051247,0.16425,0.0034209,0,0,0.0039536,0.15154,0.0027773,0,0,0
0.0031275,0.17151,0.0017794,0,0,0.0019565,0.1588,0.0011358,0,0,0
0.0021033,0.16515,0.0010947,0,0,0.00093224,0.15245,0.00045115,0,0,0
0.0018405,0.18693,0.0022275,0,0,0.00066948,0.17423,0.0015839,0,0,0
0.0060436,0.27405,0.0043708,0,0,0.0048726,0.26134,0.0037272,0,0,0
0.015694,0.34574,0.021907,2,9,0.014523,0.33303,0.021263,2,9,0
0.047515,0.31125,0.035644,2,17,0.046344,0.29855,0.035,2,17,0
0.07597,0.2196,0.072008,2,10,0.074799,0.2069,0.071364,2,10,0
0.067826,0.23775,0.077795,5,2,0.066655,0.22505,0.077152,5,2,0
0.044316,0.29764,0.043822,5,4,0.043145,0.28494,0.043178,5,4,0
0.037541,0.33122,0.051098,6,2,0.03637,0.31851,0.050454,6,2,0
0.027103,0.33575,0.030174,4,3,0.025931,0.32305,0.029531,4,3,0
0.029866,0.27042,0.035721,3,4,0.028695,0.25771,0.035078,3,4,0
0.027365,0.25953,0.034628,3,4,0.026194,0.24682,0.033985,3,4,0
0.022736,0.30853,0.042134,2,4,0.021565,0.29583,0.04149,2,4,0
0.018784,0.34211,0.033715,2,4,0.017613,0.3294,0.033072,2,4,0
0.013891,0.35481,0.037541,4,4,0.01272,0.34211,0.036897,4,4,0
0.011093,0.36842,0.039094,6,4,0.0099221,0.35572,0.03845,6,4,0
0.0074986,0.38475,0.029856,4,4,0.0063276,0.37205,0.029212,4,4,0
0.0051852,0.37477,0.021596,2,3,0.0040141,0.36207,0.020952,2,3,0
0.002831,0.31307,0.0069559,0,0,0.0016599,0.30036,0.0063123,0,0,0
0.0016002,0.21869,0.0020605,0,0,0.00042915,0.20599,0.001417,0,0,0
0.0018244,0.21143,0.0016892,0,0,0.00065334,0.19873,0.0010456,0,0,0
0.0047747,0.25318,0.005827,0,0,0.0036036,0.24047,0.0051834,0,0,0
0.039702,0.1706,0.008989,0,0,0.038531,0.15789,0.0083454,0,0,0
0.085496,0.058984,0.007457,0,0,0.084325,0.046279,0.0068134,0,0,1
0.12521,0.029038,0.031774,3,8,0.12404,0.016334,0.03113,3,8,1
0.15979,0.033575,0.037597,4,3,0.15862,0.020871,0.036954,4,3,1
0.19943,0.039927,0.028,4,4,0.19826,0.027223,0.027356,4,4,1
0.23563,0.03539,0.044609,4,4,0.23445,0.022686,0.043965,4,4,1
0.26071,0.026316,0.029352,4,4,0.25954,0.013612,0.028709,4,4,1
0.26948,0.020871,0.026572,6,4,0.26831,0.008167,0.025928,6,4,1
0.26011,0.017241,0.028856,6,4,0.25894,0.0045372,0.028213,6,4,1
0.24087,0.020871,0.024424,6,4,0.2397,0.008167,0.023781,6,4,1
0.23066,0.021779,0.017636,4,4,0.22949,0.0090744,0.016992,4,4,1
0.22193,0.017241,0.018921,3,8,0.22076,0.0045372,0.018278,3,8,1
0.21124,0.025408,0.02157,4,4,0.21007,0.012704,0.020926,4,4,1
0.21511,0.03176,0.044913,5,4,0.21394,0.019056,0.04427,5,4,1
0.20699,0.022686,0.03239,4,4,0.20582,0.0099819,0.031747,4,4,1
0.19881,0.019964,0.0214,4,4,0.19764,0.0072595,0.020757,4,4,1
0.19192,0.032668,0.017565,4,4,0.19075,0.019964,0.016922,4,4,1
0.18397,0.038113,0.024971,4,4,0.1828,0.025408,0.024328,4,4,1
0.18447,0.03902,0.023975,3,5,0.1833,0.026316,0.023332,3,5,1
0.18645,0.040835,0.023997,3,4,0.18528,0.028131,0.023354,3,4,1
0.19366,0.039927,0.023455,3,4,0.19248,0.027223,0.022811,3,4,1
0.19368,0.041742,0.027207,4,4,0.19251,0.029038,0.026564,4,4,1
0.19404,0.040835,0.033269,4,4,0.19287,0.028131,0.032626,4,4,1
0.18441,0.041742,0.034212,5,4,0.18323,0.029038,0.033568,5,4,1
0.18522,0.04265,0.028492,3,4,0.18405,0.029946,0.027848,3,4,1
0.20284,0.049002,0.043158,4,4,0.20167,0.036298,0.042514,4,4,1
0.22272,0.053539,0.041894,3,4,0.22155,0.040835,0.04125,3,4,1
0.22865,0.056261,0.032224,4,4,0.22748,0.043557,0.031581,4,4,1
0.22365,0.049002,0.033525,4,4,0.22248,0.036298,0.032881,4,4,1
0.22585,0.039927,0.038656,4,4,0.22467,0.027223,0.038012,4,4,1
0.22506,0.044465,0.033371,4,4,0.22389,0.03176,0.032728,4,4,1
0.22595,0.053539,0.04127,2,4,0.22478,0.040835,0.040627,2,4,1
0.22379,0.047187,0.032445,3,4,0.22261,0.034483,0.031802,3,4,1
0.23274,0.039927,0.020615,4,4,0.23157,0.027223,0.019971,4,4,1
0.23685,0.047187,0.017054,3,4,0.23568,0.034483,0.01641,3,4,1
0.23579,0.049909,0.024182,4,4,0.23462,0.037205,0.023539,4,4,1
0.23795,0.063521,0.020791,4,4,0.23678,0.050817,0.020147,4,4,1
0.23215,0.075318,0.021336,4,4,0.23098,0.062613,0.020693,4,4,1
0.23514,0.066243,0.032056,2,4,0.23397,0.053539,0.031412,2,4,1
0.22842,0.065336,0.030111,3,4,0.22725,0.052632,0.029467,3,4,1
0.22847,0.058076,0.034149,3,7,0.2273,0.045372,0.033506,3,7,1
0.2321,0.059891,0.047816,3,7,0.23093,0.047187,0.047173,3,7,1
0.23039,0.060799,0.084281,3,7,0.22922,0.048094,0.083637,3,7,1
0.22906,0.055354,0.09029,3,7,0.22789,0.04265,0.089646,3,7,1
0.21662,0.050817,0.10412,3,7,0.21545,0.038113,0.10348,3,7,1
0.20578,0.061706,0.08013,4,7,0.20461,0.049002,0.079486,4,7,1
0.2319,0.089837,0.10186,4,7,0.23073,0.077132,0.10122,4,7,1
0.31077,0.093466,0.083171,3,7,0.30959,0.080762,0.082527,3,7,1
0.3685,0.086207,0.088702,3,7,0.36733,0.073503,0.088059,3,7,1
0.39551,0.077132,0.11341,2,7,0.39434,0.064428,0.11277,2,7,1
0.4119,0.071688,0.062417,3,7,0.41073,0.058984,0.061773,3,7,1
0.42391,0.080762,0.10073,4,4,0.42273,0.068058,0.10008,4,4,1
0.4418,0.092559,0.12736,5,4,0.44063,0.079855,0.12672,5,4,1
0.4625,0.098004,0.098883,5,4,0.46132,0.085299,0.09824,5,4,1
0.48097,0.094374,0.11091,4,4,0.4798,0.08167,0.11027,4,4,1
0.49532,0.092559,0.12176,6,4,0.49415,0.079855,0.12111,6,4,1
0.49648,0.10254,0.12001,6,4,0.49531,0.089837,0.11937,6,4,1
0.48322,0.11434,0.13429,6,4,0.48204,0.10163,0.13364,6,4,1
0.49039,0.12432,0.12561,7,5,0.48922,0.11162,0.12497,7,5,1
0.50496,0.12886,0.11292,5,4,0.50379,0.11615,0.11228,5,4,1
0.50486,0.13612,0.12521,6,4,0.50369,0.12341,0.12456,6,4,1
0.49918,0.14791,0.13283,8,4,0.498,0.13521,0.13219,8,4,1
0.50096,0.14519,0.14494,5,4,0.49979,0.13249,0.1443,5,4,1
0.49834,0.13067,0.1336,5,7,0.49717,0.11797,0.13296,5,7,1
0.49085,0.12523,0.13004,7,4,0.48968,0.11252,0.1294,7,4,1
0.48505,0.12613,0.12723,5,7,0.48387,0.11343,0.12658,5,7,1
0.48423,0.11797,0.11642,7,7,0.48306,0.10526,0.11578,7,7,1
0.49399,0.12613,0.13629,6,4,0.49282,0.11343,0.13564,6,4,1
0.49283,0.13249,0.14135,5,7,0.49166,0.11978,0.1407,5,7,1
0.4898,0.12523,0.12942,7,7,0.48863,0.11252,0.12878,7,7,1
0.48739,0.12613,0.12346,5,7,0.48622,0.11343,0.12282,5,7,1
0.48474,0.13612,0.12842,6,3,0.48357,0.12341,0.12777,6,3,1
0.48051,0.15336,0.1434,5,6,0.47934,0.14065,0.14275,5,6,1
0.4716,0.16334,0.1366,5,7,0.47043,0.15064,0.13595,5,7,1
0.46217,0.15971,0.10883,7,4,0.461,0.14701,0.10818,7,4,1
0.46332,0.14701,0.09533,7,4,0.46215,0.1343,0.094686,7,4,1
0.46174,0.13884,0.10849,6,3,0.46057,0.12613,0.10784,6,3,1
0.4312,0.14791,0.13473,5,4,0.43002,0.13521,0.13408,5,4,1
0.39737,0.17514,0.12401,7,4,0.3962,0.16243,0.12337,7,4,1
0.37924,0.16515,0.1155,6,3,0.37807,0.15245,0.11485,6,3,1
0.37753,0.13249,0.096536,6,3,0.37636,0.11978,0.095892,6,3,1
0.37381,0.12704,0.12329,4,3,0.37264,0.11434,0.12265,4,3,1
0.34378,0.13612,0.10093,5,3,0.34261,0.12341,0.10028,5,3,1
0.3267,0.14247,0.12265,5,3,0.32553,0.12976,0.12201,5,3,1
0.33842,0.13793,0.12098,4,4,0.33721,0.12523,0.12034,4,4,1
0.37045,0.16152,0.1653,4,6,0.36924,0.14882,0.16466,4,6,1
0.40602,0.18784,0.16847,5,7,0.40481,0.17514,0.16783,5,7,1
0.43121,0.18421,0.17222,6,7,0.43,0.17151,0.17158,6,7,1
0.43754,0.17604,0.14274,5,6,0.43626,0.16334,0.1421,5,6,1
0.42264,0.16425,0.18889,5,6,0.42136,0.15154,0.18825,5,6,1
0.39918,0.15064,0.15515,5,6,0.39789,0.13793,0.15451,5,6,1
0.37695,0.11434,0.11453,5,6,0.37567,0.10163,0.11389,5,6,1
0.35864,0.069873,0.12756,5,6,0.35735,0.057169,0.12692,5,6,1
0.33973,0.054446,0.10461,5,6,0.33845,0.041742,0.10397,5,6,1
0.33085,0.048094,0.10921,5,6,0.32957,0.03539,0.10856,5,6,1
0.31049,0.041742,0.083374,4,6,0.3092,0.029038,0.082731,4,6,1
0.29281,0.037205,0.082813,3,6,0.29153,0.024501,0.08217,3,6,1
0.28106,0.037205,0.067365,4,5,0.27977,0.024501,0.066721,4,5,1
0.27448,0.03539,0.047278,3,13,0.27319,0.022686,0.046635,3,13,1
0.29891,0.036298,0.033457,3,13,0.29763,0.023593,0.032814,3,13,1
0.30652,0.037205,0.029958,3,13,0.30523,0.024501,0.029315,3,13,1
0.29747,0.036298,0.037926,2,13,0.29618,0.023593,0.037282,2,13,1
0.28264,0.036298,0.023989,2,13,0.28135,0.023593,0.023346,2,13,1
0.27435,0.037205,0.021642,3,5,0.27306,0.024501,0.020999,3,5,1
0.276,0.038113,0.017878,1,18,0.27472,0.025408,0.017235,1,18,1
0.26094,0.037205,0.015118,1,13,0.25965,0.024501,0.014474,1,13,1
0.24539,0.037205,0.031726,2,13,0.2441,0.024501,0.031082,2,13,1
0.23112,0.038113,0.039031,3,13,0.22983,0.025408,0.038388,3,13,1
0.21318,0.038113,0.033772,3,13,0.21189,0.025408,0.033128,3,13,1
0.19336,0.037205,0.034574,2,13,0.19208,0.024501,0.033931,2,13,1
0.17208,0.037205,0.04146,2,13,0.17079,0.024501,0.040816,2,13,1
0.14618,0.037205,0.032002,3,13,0.14489,0.024501,0.031359,3,13,1
0.12764,0.036298,0.023419,3,11,0.12635,0.023593,0.022776,3,11,1
0.1168,0.036298,0.012905,2,11,0.11552,0.023593,0.012261,2,11,1
0.10511,0.03539,0.018775,2,11,0.10382,0.022686,0.018132,2,11,1
0.1098,0.03539,0.016919,3,12,0.10851,0.022686,0.016276,3,12,1
0.1056,0.039927,0.021875,3,11,0.10431,0.027223,0.021231,3,11,1
0.099641,0.041742,0.018407,2,11,0.098355,0.029038,0.017764,2,11,1
