@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
1730.1,4.4515,1033.6,1.4709,19,1728.6,0.44611,1012.1,1.3181,8,1
1263.6,4.5153,1012.1,1.4606,18,1262.1,0.50993,990.53,1.3078,7,1
1138,4.7041,1012.1,1.4459,18,1136.5,0.6987,990.53,1.2931,7,1
1234,4.5756,1012.1,1.4529,18,1232.5,0.57024,990.53,1.3001,7,1
1295.6,4.6124,1012.1,1.482,18,1294.1,0.60699,990.53,1.3292,7,1
1171.6,4.6197,990.53,1.5174,18,1170.1,0.61436,968.99,1.3646,7,1
1128.2,4.498,990.53,1.5665,18,1126.7,0.49261,968.99,1.4137,7,1
741.36,4.7413,990.53,1.4614,27,739.86,0.73594,968.99,1.3086,16,1
456.82,4.827,968.99,1.3028,40,455.32,0.82166,947.46,1.1499,29,1
210.34,5.0563,947.46,1.2514,18,208.84,1.0509,925.93,1.0986,7,1
345.28,4.8139,968.99,1.3664,20,343.78,0.80847,947.46,1.2136,9,1
169.01,4.9533,947.46,1.1783,17,167.51,0.94788,925.93,1.0255,6,1
142.13,4.8733,495.26,1.088,29,140.63,0.86786,473.73,0.93517,18,1
9.9646,5.0889,495.26,1.012,31,8.4645,1.0835,473.73,0.85917,20,1
15.325,5.2201,473.73,1.1201,34,13.825,1.2147,452.2,0.96733,23,1
17.198,5.3133,495.26,0.96619,26,15.698,1.3079,473.73,0.81337,15,1
128.33,4.7917,990.53,1.4835,18,126.83,0.78628,968.99,1.3307,7,1
61.397,4.9024,1012.1,1.4494,18,59.897,0.89697,990.53,1.2966,7,1
109.77,4.627,990.53,1.5227,18,108.27,0.62163,968.99,1.3699,7,1
81.342,4.6396,1012.1,1.4895,18,79.842,0.63418,990.53,1.3367,7,1
16.274,4.8837,1012.1,1.3155,18,14.774,0.87826,990.53,1.1626,7,1
0.2472,5.1055,1012.1,0.60658,18,0,1.1001,990.53,0.45377,7,1
1.7967,4.9144,818.26,1.4234,15,1.5495,0.90898,796.73,1.2705,4,1
32.299,4.4431,818.26,1.6066,15,32.051,0.43773,796.73,1.4538,4,1
28.496,4.4678,818.26,1.5549,15,28.249,0.46239,796.73,1.4021,4,1
26.862,4.4674,818.26,1.5657,15,26.615,0.46205,796.73,1.4129,4,1
35.278,4.3196,839.79,1.6084,15,35.031,0.31419,818.26,1.4556,4,1
49.345,4.2274,839.79,1.6656,15,49.098,0.22201,818.26,1.5128,4,1
43.74,4.1816,839.79,1.6845,15,43.493,0.17626,818.26,1.5317,4,1
25.742,4.2257,839.79,1.6886,15,25.494,0.22036,818.26,1.5357,4,1
36.525,4.1019,839.79,1.7059,15,36.278,0.096461,818.26,1.553,4,1
36.73,4.1438,818.26,1.6792,15,36.483,0.13843,796.73,1.5264,4,1
39.557,4.0592,818.26,1.6774,15,39.309,0.053798,796.73,1.5246,4,1
52.205,3.9779,818.26,1.6969,15,51.958,0,796.73,1.5441,4,1
61.411,4.0166,839.79,1.6879,15,61.163,0.038719,818.26,1.535,4,1
61.146,3.9567,839.79,1.6876,15,60.899,0,818.26,1.5348,4,1
41.919,4.0776,839.79,1.7243,15,41.672,0.1209,818.26,1.5715,4,1
31.663,4.0927,839.79,1.7225,15,31.416,0.13602,818.26,1.5697,4,1
37.331,4.1127,839.79,1.6607,15,37.084,0.15606,818.26,1.5079,4,1
33.282,4.21,818.26,1.5567,15,33.035,0.25333,796.73,1.4038,4,1
55.466,4.1252,818.26,1.5603,14,55.219,0.16852,796.73,1.4075,3,1
110.87,3.8457,818.26,1.6204,14,110.62,0,796.73,1.4675,3,1
84.353,3.9024,796.73,1.5671,14,84.105,0.056677,775.2,1.4143,3,1
142.79,3.566,796.73,1.6716,14,142.55,0,775.2,1.5188,3,1
125.11,3.7467,796.73,1.648,14,124.86,0.18063,775.2,1.4952,2,1
103.98,3.7483,796.73,1.6195,14,103.73,0.18223,775.2,1.4667,2,1
111.06,3.7137,796.73,1.5778,14,110.81,0.1477,775.2,1.425,2,1
122.04,3.6926,775.2,1.6111,14,121.79,0.12656,753.66,1.4583,2,1
99.183,3.7639,775.2,1.6732,13,98.935,0.19791,753.66,1.5204,1,1
1.9929,4.5191,732.13,1.3998,13,1.7457,0.9531,710.6,1.247,1,1
9.6842,4.4436,710.6,1.4842,12,9.437,0.8776,689.06,1.3314,0,1
28.948,4.7383,667.53,1.2533,11,28.701,1.1723,646,1.1005,0,1
44.919,4.833,624.46,1.0964,11,44.672,1.2669,602.93,0.94356,0,1
43.318,4.7693,646,1.2677,11,43.071,1.2032,624.46,1.1149,0,1
48.434,5.0702,710.6,0.79356,11,48.187,1.5042,689.06,0.64074,0,1
45.386,5.2396,624.46,0.77499,17,45.139,1.6736,602.93,0.62217,6,1
44.319,5.3528,689.06,0.83988,26,44.072,1.7867,667.53,0.68706,15,1
55.837,5.4214,646,0.66424,13,55.59,1.8554,624.46,0.51143,2,1
62.34,5.6253,689.06,0.56361,19,62.093,2.0593,667.53,0.4108,8,1
78.09,5.7038,818.26,0.38688,21,77.843,2.1378,796.73,0.23406,10,1
67.177,5.8294,775.2,0.57116,23,66.93,2.2634,753.66,0.41835,12,1
78.099,5.8404,1012.1,0.36211,38,77.851,2.2744,990.53,0.20929,27,1
99.242,5.6892,1119.7,0.52917,45,98.995,2.1232,1098.2,0.37636,34,1
109.87,5.7299,1098.2,0.44225,60,109.62,2.1639,1076.7,0.28943,49,1
99.643,5.7586,990.53,0.35323,64,99.396,2.1925,968.99,0.20041,53,1
126.92,5.5626,818.26,0.95752,32,126.68,1.9966,796.73,0.8047,21,1
826.88,5.1538,796.73,1.3498,14,826.63,1.5877,775.2,1.197,3,1
1225.2,4.945,775.2,1.5327,14,1225,1.379,753.66,1.3798,3,1
1271.9,4.9819,753.66,1.4512,13,1271.6,1.4159,732.13,1.2983,2,1
1257.2,4.9852,732.13,1.5769,13,1257,1.4191,710.6,1.4241,2,1
704.23,4.9294,710.6,1.3711,12,703.99,1.3633,689.06,1.2183,1,1
781.38,5.0087,667.53,1.2764,11,781.13,1.4426,646,1.1236,0,1
609.21,5.039,624.46,1.0835,11,608.96,1.4729,602.93,0.9307,0,1
541.66,5.0399,581.4,0.97469,12,541.42,1.4739,559.86,0.82187,1,1
207.63,5.2206,495.26,0.60835,11,207.39,1.6546,473.73,0.45553,0,1
110.44,5.1288,452.2,0.98923,9,110.2,1.5628,430.66,0.83642,0,1
98.048,4.9834,430.66,0.93884,10,97.801,1.4174,409.13,0.78602,1,1
26.905,5.2501,387.6,0.7423,14,26.658,1.6841,366.06,0.58949,5,1
104.53,5.6495,667.53,0.44594,18,104.29,2.0835,646,0.29312,9,1
94.874,5.5536,430.66,0.50498,24,94.626,1.9876,409.13,0.35216,15,1
103.39,5.7218,667.53,0.64245,14,103.14,2.1558,646,0.48963,5,1
100.66,5.7317,667.53,0.46542,29,100.41,2.1657,646,0.3126,20,0
103.71,5.8554,667.53,0.48052,33,103.46,2.2894,646,0.3277,24,0
109.42,5.9473,667.53,0.45657,60,109.17,2.3813,646,0.30375,51,0
111.96,6.0661,624.46,0.42388,65,111.71,2.5001,602.93,0.27107,56,0
114.02,6.1901,689.06,0.35521,67,113.77,2.6241,667.53,0.20239,58,0
25.152,5.9582,21.533,0.27275,268,0,0,0,0,0,0
25.887,5.8371,21.533,0.41016,278,0.73419,0,0,0.13741,10,0
25.655,6.0309,43.066,0.15931,290,0.50215,0.19376,21.533,0,22,0
24.807,6.0774,21.533,0.34371,279,0,0.2403,0,0.18441,11,0
24.74,6.2115,21.533,0.31572,274,0,0.3744,0,0.15641,6,0
30.526,6.0194,21.533,0.30512,173,5.7855,0.18226,0,0.14581,0,0
39.029,5.7961,21.533,0.41856,74,14.289,0,0,0.25925,0,0
45.378,5.9319,21.533,0.66129,48,20.638,0.13583,0,0.50199,0,0
55.485,6.1327,710.6,0.53024,66,30.745,0.33656,689.06,0.37093,18,0
50.742,6.1039,21.533,0.32454,99,26.002,0.30779,0,0.16523,51,0
43.087,6.2347,21.533,0.25446,172,18.346,0.4386,0,0.095157,124,0
37.02,6.3164,21.533,0.22396,197,12.28,0.52027,0,0.064658,149,0
30.683,6.2483,43.066,0.17425,241,5.9429,0.45218,21.533,0.014949,193,0
31.404,5.9614,21.533,0.34943,266,6.6642,0.16532,0,0.19012,218,0
31.471,6.0626,21.533,0.31716,240,6.7305,0.26645,0,0.15785,192,0
29.474,6.0859,64.6,0.16678,212,4.7343,0.28977,43.066,0.0074709,164,0
28.908,6.1548,21.533,0.32205,248,4.1682,0.35872,0,0.16275,200,0
38.435,5.9517,1248.9,0.62668,47,13.695,0.15561,1227.4,0.46737,0,0
22.402,4.4379,1292,1.4207,28,0,0,1270.5,1.2614,0,0
26.533,4.1967,1270.5,1.4363,24,4.1307,0,1248.9,1.277,0,0
125.71,4.1659,1227.4,1.4395,23,103.3,0,1205.9,1.2802,0,1
365.91,3.989,1184.3,1.562,22,343.5,0,1162.8,1.4027,0,1
625.07,3.8643,1162.8,1.688,21,602.67,0,1141.3,1.5287,0,1
799.9,3.5947,1141.3,1.7262,21,777.49,0,1119.7,1.5669,0,1
952.94,3.415,1119.7,1.7082,21,930.54,0,1098.2,1.5489,0,1
1211.5,3.2787,1119.7,1.7621,20,1189.1,0,1098.2,1.6028,0,1
1098.4,3.3569,1098.2,1.7007,20,1076,0.078228,1076.7,1.5414,0,1
1422.8,3.4239,1119.7,1.7651,20,1400.4,0.14518,1098.2,1.6058,0,1
1692.8,4.7208,1119.7,1.5578,20,1670.4,1.4422,1098.2,1.3985,0,1
1484.2,4.4675,1119.7,1.5179,30,1461.8,1.1888,1098.2,1.3585,10,1
1557.4,4.5661,1098.2,1.5101,30,1535,1.2875,1076.7,1.3508,10,1
1671,4.5995,1098.2,1.5396,32,1648.6,1.3209,1076.7,1.3803,12,1
1496.2,4.6444,1076.7,1.4358,30,1473.8,1.3657,1055.1,1.2765,10,1
1835.8,4.5427,1076.7,1.5301,26,1813.4,1.264,1055.1,1.3708,6,1
1684.1,4.6596,1076.7,1.4212,32,1661.7,1.3809,1055.1,1.2619,12,1
1341.3,4.8349,1055.1,1.2918,47,1318.9,1.5562,1033.6,1.1324,27,1
1449.5,4.7533,1055.1,1.3576,42,1427.1,1.4746,1033.6,1.1983,22,1
1691.4,4.6701,1055.1,1.4168,35,1669,1.3914,1033.6,1.2575,15,1
1588.6,4.7131,1055.1,1.367,38,1566.2,1.4344,1033.6,1.2077,18,1
1586.4,4.7607,1055.1,1.3158,41,1563.9,1.482,1033.6,1.1565,21,1
1702.6,4.6076,1055.1,1.3206,39,1680.2,1.3289,1033.6,1.1613,19,1
1631.1,4.723,1033.6,1.2248,50,1608.7,1.4443,1012.1,1.0655,30,1
1392.1,4.8012,1033.6,1.2216,52,1369.7,1.5225,1012.1,1.0623,32,1
1541.3,4.6505,1033.6,1.3461,34,1518.9,1.3718,1012.1,1.1868,14,1
1599.8,4.6294,1033.6,1.3141,28,1577.4,1.3507,1012.1,1.1548,8,1
1821,4.5528,1033.6,1.393,26,1798.6,1.2741,1012.1,1.2337,6,1
1483,4.6023,1012.1,1.3786,27,1460.6,1.3236,990.53,1.2193,7,1
1313.6,4.6823,1012.1,1.3804,27,1291.2,1.4037,990.53,1.2211,7,1
1364.5,4.6581,1012.1,1.394,31,1342.1,1.3795,990.53,1.2347,11,1
1436.1,4.6114,1012.1,1.3771,27,1413.7,1.3327,990.53,1.2178,7,1
1574.3,4.581,1012.1,1.4439,19,1551.9,1.3023,990.53,1.2846,0,1
1477.4,4.5829,1012.1,1.392,18,1455,1.3042,990.53,1.2327,0,1
1821.6,4.4664,1012.1,1.4694,18,1799.2,1.1877,990.53,1.3101,0,1
1915,4.3515,1012.1,1.5125,18,1892.5,1.0728,990.53,1.3532,0,1
1886,4.3459,1012.1,1.5224,18,1863.5,1.0672,990.53,1.363,0,1
1591.4,4.3876,990.53,1.5038,18,1569,1.1089,968.99,1.3445,0,1
1357.6,4.5011,990.53,1.4962,18,1335.2,1.2224,968.99,1.3369,0,1
1257.2,4.5077,990.53,1.4935,18,1234.7,1.229,968.99,1.3342,0,1
1146.2,4.5686,990.53,1.4699,22,1123.8,1.2899,968.99,1.3106,4,1
958.52,4.6685,968.99,1.3565,68,936.12,1.3898,947.46,1.1971,50,1
765.63,4.7148,968.99,1.2699,73,743.23,1.4362,947.46,1.1106,55,1
930.41,4.7286,968.99,1.3943,69,908.01,1.45,947.46,1.235,51,1
741.19,4.7773,968.99,1.3995,58,718.78,1.4986,947.46,1.2402,40,1
924.73,4.7036,968.99,1.4697,34,902.33,1.425,947.46,1.3104,16,1
1038.6,4.569,968.99,1.5264,23,1016.2,1.2903,947.46,1.367,5,1
966.46,4.6321,968.99,1.4827,17,944.06,1.3534,947.46,1.3234,0,1
1011.9,4.5933,968.99,1.4789,17,989.53,1.3146,947.46,1.3196,0,1
1061.9,4.5864,968.99,1.5126,17,1039.4,1.3077,947.46,1.3533,0,1
1030.1,4.5463,968.99,1.5382,17,1007.7,1.2677,947.46,1.3789,0,1
1057.1,4.542,968.99,1.5506,17,1034.7,1.2633,947.46,1.3913,0,1
1136.7,4.5396,968.99,1.5919,17,1114.3,1.2609,947.46,1.4326,0,1
1109.5,4.5725,968.99,1.6192,17,1087.1,1.2938,947.46,1.4599,0,1
1092.7,4.3634,968.99,1.6284,17,1070.3,1.0847,947.46,1.4691,0,1
1104.8,4.4121,968.99,1.6137,17,1082.4,1.1334,947.46,1.4544,0,1
1095.5,4.405,947.46,1.6065,17,1073.1,1.1264,925.93,1.4472,0,1
1028.8,4.4978,947.46,1.5767,17,1006.4,1.2191,925.93,1.4174,0,1
949.25,4.5709,947.46,1.548,17,926.85,1.2922,925.93,1.3887,0,1
747.69,4.6212,947.46,1.5018,17,725.28,1.3425,925.93,1.3425,0,1
542.84,4.9311,925.93,1.4064,17,520.44,1.6524,904.39,1.2471,0,1
603.63,4.8342,925.93,1.4563,17,581.23,1.5555,904.39,1.297,0,1
411.05,4.9633,904.39,1.3732,36,388.65,1.6846,882.86,1.2139,19,1
342.42,5.0822,904.39,1.3455,34,320.01,1.8035,882.86,1.1862,17,1
131.45,5.3166,495.26,0.89722,24,109.05,2.038,473.73,0.73792,7,1
124.67,5.2657,516.8,0.99351,11,102.27,1.987,495.26,0.83421,0,1
109.59,5.0394,538.33,1.3631,10,87.184,1.7608,516.8,1.2038,0,1
103.36,5.0058,538.33,1.324,10,80.96,1.7271,516.8,1.1646,0,1
108.45,4.9432,516.8,1.3284,10,86.051,1.6646,495.26,1.1691,0,1
115.3,5.0578,516.8,1.2581,9,92.9,1.7792,495.26,1.0988,0,1
56.878,5.1822,495.26,1.0527,9,34.476,1.9036,473.73,0.89342,0,1
80.4,4.9495,495.26,1.2932,12,57.997,1.6708,473.73,1.1339,3,1
83.777,4.9172,495.26,1.323,9,61.375,1.6386,473.73,1.1637,0,1
87.482,5.1588,495.26,1.108,13,65.08,1.8801,473.73,0.94872,4,1
151.73,4.9793,473.73,1.1589,43,129.33,1.7006,452.2,0.9996,34,1
162.66,5.0312,473.73,1.117,29,140.26,1.7525,452.2,0.95766,20,1
233.3,4.9688,495.26,1.1824,34,210.9,1.6901,473.73,1.0231,25,1
253.38,4.9786,495.26,1.1675,64,230.97,1.6999,473.73,1.0082,55,1
256.94,4.9428,495.26,1.1787,85,234.53,1.6642,473.73,1.0194,76,1
230.51,4.9941,495.26,1.1472,73,208.11,1.7155,473.73,0.98792,64,1
253.12,5.0517,495.26,1.124,60,230.72,1.773,473.73,0.96466,51,1
321.19,5.2288,495.26,1.0563,34,298.78,1.9501,473.73,0.89702,25,1
410.39,5.2106,473.73,1.0854,40,387.99,1.9319,452.2,0.92607,31,1
429.98,5.2208,473.73,1.1011,44,407.58,1.9421,452.2,0.94184,35,1
418.22,5.4007,473.73,1.0485,30,395.82,2.122,452.2,0.88921,21,1
327.74,5.2547,904.39,1.1598,22,305.34,1.976,882.86,1.0005,13,1
312.37,5.0855,882.86,1.2445,70,289.97,1.8068,861.33,1.0852,61,1
300.66,4.9913,882.86,1.2532,65,278.26,1.7126,861.33,1.0939,56,1
325.06,5.0868,882.86,1.1965,34,302.66,1.8081,861.33,1.0372,25,1
275.81,5.0651,861.33,1.2366,84,253.41,1.7864,839.79,1.0773,75,1
171,5.0724,861.33,1.2113,85,148.6,1.7937,839.79,1.0519,76,1
83.455,5.1412,452.2,1.1334,50,61.053,1.8625,430.66,0.97409,41,1
31.906,5.0812,452.2,1.1445,24,9.5036,1.8025,430.66,0.98518,15,1
9.8462,5.1451,473.73,1.1086,14,0,1.8664,452.2,0.94931,5,1
33.407,5.0853,495.26,1.2113,10,23.56,1.8066,473.73,1.052,1,1
22.89,4.733,516.8,1.4589,9,13.044,1.4543,495.26,1.2996,0,1
22.857,4.7834,516.8,1.4055,10,13.011,1.5047,495.26,1.2462,1,1
72.936,5.4657,559.86,0.92434,12,63.09,2.187,538.33,0.76503,3,0
65.278,5.5253,516.8,0.82956,23,55.432,2.2466,495.26,0.67026,14,0
57.304,5.57,516.8,0.90287,19,47.458,2.2913,495.26,0.74357,10,0
54.125,5.8406,882.86,0.65609,26,44.278,2.562,861.33,0.49678,17,0
50.276,5.955,473.73,0.60259,46,40.43,2.6763,452.2,0.44328,37,0
54.493,5.9929,21.533,0.61989,35,44.647,2.7142,0,0.46059,26,0
60.414,6.0297,516.8,0.76238,55,50.567,2.751,495.26,0.60307,46,0
71.069,6.2366,516.8,0.47557,128,61.223,2.9579,495.26,0.31626,119,0
81.706,6.1938,624.46,0.42508,69,71.86,2.9151,602.93,0.26578,60,0
45.479,4.452,732.13,1.5293,12,35.633,1.1733,710.6,1.37,3,0
144.25,4.0142,753.66,1.7068,13,134.41,0.73552,732.13,1.5475,4,1
117.84,4.2313,775.2,1.6799,14,108,0.95259,753.66,1.5206,5,1
131.7,4.162,796.73,1.7008,14,121.86,0.88332,775.2,1.5415,5,1
163.23,4.2427,796.73,1.7193,14,153.38,0.96397,775.2,1.56,5,1
130.53,4.3983,796.73,1.6429,14,120.68,1.1196,775.2,1.4835,5,1
206.7,4.3009,818.26,1.71,14,196.86,1.0222,796.73,1.5507,5,1
239.84,4.1908,818.26,1.6894,14,230,0.91211,796.73,1.5301,5,1
248.21,4.1661,818.26,1.7018,15,238.37,0.88744,796.73,1.5425,6,1
238.35,4.2197,818.26,1.6876,14,228.5,0.94106,796.73,1.5283,5,1
201.12,4.3309,818.26,1.6678,14,191.27,1.0522,796.73,1.5085,5,1
179.07,4.436,818.26,1.669,14,169.23,1.1573,796.73,1.5097,5,1
187.19,4.4476,818.26,1.6933,14,177.35,1.1689,796.73,1.534,5,1
180.94,4.491,818.26,1.6959,14,171.1,1.2123,796.73,1.5366,5,1
162.39,4.6191,818.26,1.6762,14,152.54,1.3404,796.73,1.5169,5,1
167.09,4.6616,818.26,1.6853,15,157.24,1.3829,796.73,1.526,6,1
183.8,5.2629,818.26,1.2834,15,173.95,1.9843,796.73,1.1241,6,1
514.69,5.5705,861.33,0.89494,20,504.84,2.2918,839.79,0.73564,11,1
455.7,5.072,882.86,1.2798,46,445.85,1.7933,861.33,1.1205,37,1
624.12,4.9762,882.86,1.3622,47,614.27,1.6975,861.33,1.2029,38,1
727.96,5.0127,882.86,1.3748,47,718.11,1.734,861.33,1.2155,38,1
778.61,5.018,882.86,1.3687,47,768.76,1.7393,861.33,1.2094,38,1
787.7,5.0315,882.86,1.3711,47,777.86,1.7528,861.33,1.2118,38,1
845.31,5.0027,882.86,1.3714,47,835.46,1.724,861.33,1.2121,38,1
960.32,4.9714,904.39,1.3836,44,950.48,1.6928,882.86,1.2243,35,1
993.57,4.9527,904.39,1.3777,48,983.72,1.674,882.86,1.2184,39,1
1084.8,4.9617,904.39,1.3616,48,1074.9,1.683,882.86,1.2023,39,1
1240.3,4.8871,904.39,1.4079,49,1230.5,1.6084,882.86,1.2486,40,1
1389.5,4.9111,925.93,1.4063,46,1379.6,1.6324,904.39,1.247,37,1
1540,4.8739,925.93,1.3801,45,1530.2,1.5953,904.39,1.2208,36,1
1559.8,4.808,925.93,1.402,45,1549.9,1.5294,904.39,1.2427,36,1
1622.5,4.8514,925.93,1.3938,52,1612.6,1.5727,904.39,1.2345,43,1
1741.8,4.8154,925.93,1.3925,37,1731.9,1.5367,904.39,1.2332,28,1
1702,4.8646,925.93,1.3617,27,1692.1,1.5859,904.39,1.2024,18,1
1697.1,4.7996,947.46,1.3776,39,1687.3,1.5209,925.93,1.2183,30,1
1580.3,4.8529,947.46,1.3531,43,1570.5,1.5742,925.93,1.1938,34,1
1582.7,4.8788,925.93,1.3376,42,1572.9,1.6001,904.39,1.1783,33,1
1559.6,4.8428,925.93,1.3483,46,1549.8,1.5642,904.39,1.189,37,1
1530.8,4.8216,925.93,1.351,52,1521,1.5429,904.39,1.1917,43,1
1393.5,4.8331,925.93,1.3543,50,1383.6,1.5544,904.39,1.195,41,1
1310.7,4.8565,925.93,1.3891,49,1300.9,1.5778,904.39,1.2298,40,1
1270,4.8236,904.39,1.3518,56,1260.2,1.5449,882.86,1.1925,47,1
1021.6,4.8719,904.39,1.3367,46,1011.7,1.5932,882.86,1.1774,37,1
951.68,4.932,904.39,1.3801,40,941.83,1.6533,882.86,1.2208,31,1
935.98,4.8893,904.39,1.3866,48,926.14,1.6106,882.86,1.2273,39,1
880.73,4.9323,904.39,1.3689,55,870.89,1.6536,882.86,1.2096,46,1
697.36,5.0263,904.39,1.3542,56,687.52,1.7476,882.86,1.1949,47,1
688.4,4.9686,904.39,1.3656,43,678.56,1.6899,882.86,1.2063,34,1
650.84,4.899,882.86,1.3778,46,640.99,1.6204,861.33,1.2185,37,1
668.33,4.9155,882.86,1.3618,48,658.48,1.6368,861.33,1.2025,39,1
634.55,4.8434,882.86,1.3713,55,624.7,1.5647,861.33,1.212,46,1
636.18,4.9049,904.39,1.3545,36,626.34,1.6262,882.86,1.1952,27,1
685.53,4.8342,904.39,1.4151,18,675.69,1.5555,882.86,1.2558,9,1
762.8,4.8381,904.39,1.4308,34,752.95,1.5594,882.86,1.2715,25,1
809.96,4.8177,904.39,1.4243,29,800.12,1.539,882.86,1.2649,20,1
815.29,4.8057,904.39,1.403,35,805.45,1.5271,882.86,1.2437,26,1
834.7,4.7432,904.39,1.3989,28,824.85,1.4646,882.86,1.2396,19,1
936.97,4.7479,925.93,1.4199,38,927.13,1.4692,904.39,1.2606,29,1
1009,4.7858,925.93,1.4292,34,999.2,1.5071,904.39,1.2698,25,1
1013.9,4.7604,925.93,1.4343,49,1004,1.4817,904.39,1.275,40,1
969.2,4.8015,925.93,1.4338,57,959.35,1.5228,904.39,1.2745,48,1
1014.7,4.7321,925.93,1.4582,60,1004.9,1.4535,904.39,1.2989,51,1
1050.8,4.7752,925.93,1.4294,58,1041,1.4965,904.39,1.2701,49,1
1131.5,4.763,925.93,1.4055,33,1121.7,1.4843,904.39,1.2462,24,1
1364.3,4.7772,925.93,1.435,20,1354.5,1.4985,904.39,1.2757,11,1
1361,4.7857,947.46,1.4375,37,1351.2,1.507,925.93,1.2782,28,1
1403.7,4.7657,947.46,1.4194,61,1393.9,1.487,925.93,1.26,52,1
1478.7,4.6861,947.46,1.4135,65,1468.9,1.4074,925.93,1.2541,56,1
1508.2,4.7045,947.46,1.4299,75,1498.4,1.4258,925.93,1.2706,66,1
1523.5,4.6641,947.46,1.4422,77,1513.7,1.3855,925.93,1.2829,68,1
1563.7,4.7218,947.46,1.4408,57,1553.8,1.4431,925.93,1.2815,48,1
1560.9,4.7325,947.46,1.4522,26,1551.1,1.4538,925.93,1.2929,17,1
1574.5,4.7445,947.46,1.4591,25,1564.7,1.4658,925.93,1.2998,16,1
1644.6,4.7545,947.46,1.4936,25,1634.8,1.4758,925.93,1.3343,16,1
1615.7,4.6954,947.46,1.4826,52,1605.8,1.4167,925.93,1.3233,43,1
1548.8,4.7621,947.46,1.4475,35,1538.9,1.4834,925.93,1.2882,26,1
1513.2,4.8006,947.46,1.4339,43,1503.3,1.5219,925.93,1.2746,34,1
1682.4,4.7276,968.99,1.4172,39,1672.5,1.449,947.46,1.2579,30,1
1913.4,4.7686,947.46,1.4071,50,1903.5,1.4899,925.93,1.2478,41,1
1918.5,4.6549,947.46,1.4179,61,1908.7,1.3762,925.93,1.2586,52,1
2005.5,4.7073,947.46,1.428,69,1995.6,1.4286,925.93,1.2687,60,1
2020.2,4.6492,947.46,1.4271,51,2010.4,1.3705,925.93,1.2678,42,1
2105.1,4.6622,968.99,1.4334,43,2095.2,1.3835,947.46,1.2741,34,1
2083,4.6959,947.46,1.4162,61,2073.2,1.4172,925.93,1.2569,52,1
2063.9,4.7252,947.46,1.4107,49,2054,1.4465,925.93,1.2514,40,1
1978,4.6642,947.46,1.4231,28,1968.2,1.3855,925.93,1.2638,19,1
1927.8,4.6885,947.46,1.44,34,1918,1.4098,925.93,1.2806,25,1
1843.7,4.701,947.46,1.4456,31,1833.9,1.4224,925.93,1.2863,22,1
1785.3,4.6197,947.46,1.4566,19,1775.4,1.341,925.93,1.2973,10,1
1783,4.6049,947.46,1.4586,26,1773.1,1.3262,925.93,1.2993,17,1
1722,4.6661,947.46,1.4418,25,1712.2,1.3874,925.93,1.2825,16,1
1748.3,4.6395,947.46,1.4354,20,1738.5,1.3609,925.93,1.2761,11,1
1762.6,4.6809,947.46,1.4309,20,1752.8,1.4023,925.93,1.2716,11,1
1716.3,4.7172,947.46,1.4325,17,1706.5,1.4385,925.93,1.2732,8,1
1688.5,4.6438,947.46,1.4398,17,1678.7,1.3651,925.93,1.2805,8,1
1695.1,4.6809,947.46,1.4491,17,1685.3,1.4023,925.93,1.2898,8,1
1799.8,4.6438,968.99,1.445,17,1789.9,1.3651,947.46,1.2857,8,1
1908.3,4.666,947.46,1.4452,18,1898.5,1.3874,925.93,1.2859,9,1
1944.1,4.6757,947.46,1.4569,32,1934.2,1.397,925.93,1.2976,23,1
1968.7,4.6871,968.99,1.4561,27,1958.8,1.4084,947.46,1.2968,18,1
2027.7,4.6649,968.99,1.442,25,2017.9,1.3862,947.46,1.2827,16,1
1977.8,4.7223,968.99,1.459,23,1968,1.4436,947.46,1.2997,14,1
1891.5,4.7548,968.99,1.4467,35,1881.7,1.4761,947.46,1.2874,26,1
1981,4.7466,968.99,1.4255,41,1971.1,1.4679,947.46,1.2662,32,1
2096.7,4.7759,968.99,1.4272,36,2086.9,1.4972,947.46,1.2679,27,1
2169.1,4.7216,968.99,1.4436,23,2159.3,1.4429,947.46,1.2843,14,1
2210.2,4.7013,968.99,1.4761,21,2200.4,1.4226,947.46,1.3168,12,1
2188.7,4.6733,990.53,1.4727,45,2178.9,1.3946,968.99,1.3134,36,1
2055.2,4.7468,990.53,1.458,45,2045.4,1.4681,968.99,1.2987,36,1
2089,4.7945,990.53,1.4487,45,2079.2,1.5158,968.99,1.2894,36,1
2029.4,4.7803,990.53,1.4374,45,2019.6,1.5016,968.99,1.2781,36,1
2113.4,4.7939,990.53,1.4414,45,2103.6,1.5153,968.99,1.2821,36,1
2222.4,4.7271,990.53,1.4712,41,2212.6,1.4484,968.99,1.3119,32,1
2466.8,4.7237,990.53,1.4824,27,2456.9,1.445,968.99,1.3231,18,1
