@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE class	{0,1}

@DATA
0.073196,0.03176,339.48,-4.8423,495.26,1
0.074664,0.029946,369.82,-4.8786,495.26,1
0.075859,0.027223,383.31,-4.8565,495.26,1
0.075342,0.028131,356.4,-4.7976,516.8,1
0.077468,0.026316,364.73,-4.7343,516.8,1
0.08253,0.022686,402.86,-4.7567,516.8,1
0.082874,0.023593,453.22,-4.6288,516.8,1
0.079928,0.022686,401.45,-4.7216,538.33,1
0.077986,0.022686,393.77,-4.847,538.33,1
0.077513,0.023593,355.72,-4.8271,538.33,1
0.086295,0.027223,526.95,-5.0709,559.86,1
0.10512,0.038113,928.95,-4.9839,646,1
0.24319,0.034483,2088.3,-5.0061,495.26,1
0.40103,0.023593,3789.9,-4.7401,538.33,1
0.46715,0.022686,3776.6,-4.536,538.33,1
0.45036,0.022686,3093.7,-4.7803,516.8,1
0.4773,0.028131,3999.4,-4.7417,538.33,1
0.55898,0.03176,5002.5,-4.8395,581.4,1
0.65223,0.029038,7435.2,-4.7682,581.4,1
0.69255,0.026316,7189.8,-4.4389,581.4,1
0.66464,0.024501,6481.9,-4.4703,581.4,1
0.62173,0.024501,5640.7,-4.0766,559.86,1
0.57116,0.024501,4827.3,-4.1699,559.86,1
0.49381,0.023593,4381,-4.2973,538.33,1
0.41337,0.023593,3526.5,-4.4212,538.33,1
0.3804,0.022686,2862.3,-4.3857,516.8,1
0.33351,0.021779,2564.4,-4.2599,516.8,1
0.26803,0.021779,2036.3,-4.3299,495.26,1
0.23327,0.020871,1611.2,-4.3222,495.26,1
0.22245,0.025408,1824.9,-4.3544,473.73,1
0.20275,0.034483,1664,-4.3603,473.73,1
0.1957,0.038113,1524.3,-4.3397,473.73,1
0.21422,0.030853,1705,-4.1615,473.73,1
0.22609,0.021779,1863.9,-4.0809,473.73,1
0.22928,0.019964,1893.7,-4.0807,473.73,1
0.22621,0.021779,1863.9,-4.0729,473.73,1
0.218,0.032668,1771.9,-4.1417,473.73,1
0.20456,0.039927,1654.4,-4.1681,452.2,1
0.18685,0.039927,1492.2,-4.2209,452.2,1
0.17581,0.045372,1378.4,-4.2725,452.2,1
0.17162,0.052632,1318.1,-4.3104,452.2,1
0.17674,0.049002,1406.4,-4.2062,452.2,1
0.18332,0.040835,1358.6,-4.2523,452.2,1
0.18808,0.054446,1803.1,-4.6968,452.2,1
0.19861,0.058984,1754.5,-4.4836,473.73,1
0.21638,0.046279,1894.2,-4.2691,473.73,1
0.22805,0.047187,2000.2,-4.2467,473.73,1
0.22554,0.062613,2016.2,-4.303,473.73,1
0.22306,0.058984,1978.7,-4.3622,473.73,1
0.22149,0.041742,1899.2,-4.5308,473.73,1
0.22322,0.040835,1904.5,-4.4198,495.26,1
0.23818,0.043557,2021.3,-4.376,495.26,1
0.25741,0.04265,2252.3,-4.2838,495.26,1
0.26502,0.037205,2320,-4.3052,495.26,1
0.26432,0.038113,2282,-4.4231,495.26,1
0.26938,0.040835,2369,-4.3946,495.26,1
0.2857,0.037205,2452.7,-4.4539,516.8,1
0.31948,0.036298,2715.2,-4.2476,516.8,1
0.35278,0.03176,3029.5,-4.1941,516.8,1
0.37364,0.024501,3119.5,-4.1045,516.8,1
0.38513,0.022686,3128.2,-4.0569,516.8,1
0.39701,0.022686,3241.8,-3.9888,516.8,1
0.40764,0.022686,3270,-4.0645,516.8,1
0.4094,0.022686,3293.2,-4.0225,516.8,1
0.41441,0.022686,3370.1,-3.9557,516.8,1
0.42645,0.022686,3489.1,-3.8624,516.8,1
0.43134,0.021779,3435.9,-3.8238,516.8,1
0.42443,0.022686,3313,-3.7967,516.8,1
0.41943,0.022686,3270.7,-3.6852,516.8,1
0.40579,0.021779,3187.6,-3.7756,495.26,1
0.37582,0.020871,2903,-3.9052,495.26,1
0.38348,0.019964,2831.3,-3.8198,495.26,1
0.45256,0.020871,3441.6,-3.7051,495.26,1
0.51515,0.021779,4073.2,-3.4352,495.26,1
0.54863,0.021779,4347.4,-3.4338,495.26,1
0.55984,0.021779,4586.2,-3.4928,495.26,1
0.54782,0.020871,4213.6,-3.4571,495.26,1
0.51497,0.019964,3984.5,-3.33,473.73,1
0.43441,0.019964,3162.6,-3.4302,473.73,1
0.33187,0.019964,2072.3,-3.2833,452.2,1
0.22565,0.019056,1237.8,-3.4625,430.66,1
0.10381,0.019056,438.79,-3.9206,430.66,1
0.047817,0.019056,-33.779,-4.8799,409.13,1
0.015938,0.025408,-42.854,-4.7903,495.26,1
0.0094714,0.038113,-59.582,-5.1537,452.2,0
0.0051728,0.049909,-67.227,-5.8456,430.66,0
0.0040885,0.061706,-66.291,-5.7337,473.73,0
0.0035215,0.076225,-76.22,-6.1627,495.26,0
0.0033249,0.071688,-73.645,-5.9053,430.66,0
0.0031764,0.075318,-75.174,-6.026,452.2,0
0.0027036,0.10708,-77.752,-6.2038,495.26,0
0.0027278,0.10889,-77.126,-6.035,2045.7,0
0.0029898,0.098004,-77.802,-6.0115,2174.9,0
0.0032148,0.098004,-81.104,-5.9816,581.4,0
0.0031544,0.086207,-81.692,-6.0859,2088.7,0
0.0029525,0.10163,-80.138,-6.0729,2131.8,0
0.0029254,0.12069,-83.826,-6.1896,21.533,0
0.0026575,0.12069,-84.725,-6.2035,2217.9,0
0.0023132,0.13158,-77.391,-6.2252,2239.5,0
0.0021171,0.13612,-73.88,-6.2882,21.533,0
0.0018439,0.13793,-73.244,-6.3837,64.6,0
0.0025147,0.12432,-87.281,-6.3422,107.67,0
0.0027248,0.1461,-93.39,-6.3473,43.066,0
0.0023435,0.18058,-95.196,-6.3782,129.2,0
0.0023491,0.15699,-92.132,-6.3939,21.533,0
0.0024257,0.16425,-91.074,-6.3143,21.533,0
0.0024437,0.18058,-94.129,-6.3822,3208.4,0
0.002864,0.16515,-106,-6.3158,86.133,0
0.0028229,0.16425,-103.21,-6.3584,344.53,0
0.0080184,0.14247,-97.468,-6.2289,366.06,0
0.0090494,0.10163,-87.973,-5.48,775.2,0
0.010507,0.073503,-81.608,-5.4301,796.73,0
0.012566,0.090744,-89.472,-5.9834,775.2,0
0.010701,0.11525,-90.052,-5.5091,753.66,0
0.010561,0.097096,-76.613,-5.3666,753.66,0
0.0084407,0.13067,-110.31,-6.3293,796.73,0
0.012702,0.13067,-95.426,-5.6299,796.73,0
0.018355,0.073503,-124.29,-5.8465,775.2,0
0.018976,0.078947,-93.862,-5.5544,775.2,0
0.019182,0.083485,-73.55,-5.4529,775.2,0
0.020994,0.068966,-51.822,-5.3624,818.26,0
0.02678,0.056261,2.8697,-5.1733,796.73,0
0.0332,0.041742,75.336,-5.0746,796.73,0
0.035691,0.040835,66.345,-5.0671,775.2,0
0.037282,0.038113,93.283,-4.9941,796.73,0
0.036938,0.033575,58.95,-5.0935,689.06,0
0.034977,0.03539,51.299,-5.121,689.06,0
0.033759,0.041742,38.298,-5.1739,818.26,0
0.032268,0.044465,50.06,-5.1943,775.2,0
0.029543,0.059891,-13.347,-5.3348,2045.7,0
0.024578,0.073503,-34.138,-5.4361,818.26,0
0.020812,0.088022,-57.983,-5.4611,775.2,0
0.022248,0.088022,-63.141,-5.5039,775.2,0
0.023004,0.076225,-48.79,-5.4543,2067.2,0
0.02426,0.07804,-46.966,-5.4833,2153.3,0
0.0358,0.07441,24.926,-5.3584,818.26,1
0.09298,0.068966,513.03,-5.2478,2217.9,1
0.20856,0.058984,2300.4,-5.1493,495.26,1
0.33101,0.03902,3441.2,-4.7031,516.8,1
0.3259,0.029038,3437.3,-4.7335,559.86,1
0.2946,0.028131,2759.6,-4.8248,516.8,1
0.38731,0.026316,4265.1,-4.586,646,1
0.41005,0.032668,4775.3,-4.6641,559.86,1
0.34953,0.04265,3166.5,-4.6961,538.33,1
0.30777,0.053539,3322,-4.9528,516.8,1
0.24988,0.075318,2745.2,-5.1365,516.8,1
0.17096,0.079855,1785.2,-5.2019,473.73,1
0.14373,0.057169,1461,-5.0608,775.2,1
0.10217,0.064428,591.47,-5.2078,732.13,1
0.044465,0.077132,136.06,-5.4032,2153.3,1
0.022502,0.062613,-82.353,-5.5344,516.8,1
0.013066,0.063521,-88.518,-5.4991,538.33,1
0.0059188,0.076225,-80.518,-5.5492,2261,0
0.0049856,0.072595,-73.395,-5.6437,516.8,0
0.0032549,0.078947,-69.691,-5.825,775.2,0
0.0023381,0.093466,-70.881,-6.1793,839.79,0
0.0022623,0.092559,-61.334,-6.0534,21.533,0
0.0022836,0.087114,-65.064,-6.0524,366.06,0
0.001921,0.12069,-55.811,-6.064,129.2,0
0.0017481,0.14065,-56.179,-6.1064,21.533,0
0.0086895,0.10073,-109.06,-5.7489,2261,0
0.014141,0.079855,-89.623,-5.6263,775.2,0
0.017107,0.067151,-76.955,-5.4473,753.66,0
0.019611,0.049002,-64.29,-5.4099,753.66,0
0.021308,0.048094,-49.856,-5.3243,753.66,0
0.021395,0.049002,-54.141,-5.3397,732.13,0
0.020932,0.055354,-73.543,-5.4375,753.66,0
0.020503,0.065336,-85.239,-5.5031,796.73,0
0.019451,0.068058,-82.331,-5.472,732.13,0
0.018258,0.058076,-88.868,-5.495,732.13,0
0.017793,0.056261,-91.481,-5.5395,775.2,0
0.018249,0.058076,-87.705,-5.5733,753.66,0
0.019666,0.048094,-79.229,-5.505,732.13,0
0.020542,0.039927,-68.622,-5.4705,732.13,0
0.021191,0.03539,-75.419,-5.5617,732.13,0
0.023649,0.040835,-71.914,-5.5482,710.6,0
0.022426,0.050817,-84.301,-5.606,796.73,0
0.018277,0.050817,-100.4,-5.6766,732.13,0
0.016283,0.053539,-107.97,-5.723,753.66,0
0.013151,0.058076,-95.281,-5.6406,796.73,0
0.014334,0.063521,-105.49,-5.6945,796.73,0
0.016485,0.097096,-98.167,-5.8938,775.2,0
0.01233,0.10073,-109.33,-5.7511,775.2,0
0.0056824,0.093466,-91.182,-6.1877,775.2,0
0.011154,0.10617,-126.3,-5.8391,2088.7,0
0.01106,0.12886,-115.3,-6.0183,775.2,0
0.0028299,0.14519,-96.33,-6.2607,21.533,0
0.0026559,0.14338,-89.832,-6.2657,107.67,0
0.0026156,0.13249,-86.726,-6.2911,387.6,0
0.0029138,0.11343,-82.461,-6.0923,258.4,0
0.0073662,0.10617,-86.778,-6.1062,258.4,0
0.0074849,0.072595,-110.39,-5.7276,775.2,0
0.0068594,0.067151,-142.14,-6.023,2131.8,0
0.0064594,0.098911,-75.986,-6.1864,430.66,0
0.0016848,0.11615,-61.923,-6.1967,21.533,0
0.0015404,0.13975,-58.165,-6.3647,258.4,0
0.0013493,0.14791,-55.794,-6.3214,43.066,0
0.0014639,0.15154,-55.993,-6.3941,21.533,0
0.0015827,0.1461,-81.586,-6.5517,215.33,0
0.0020615,0.14791,-90.857,-6.5247,21.533,0
0.0020848,0.17151,-86.551,-6.5068,21.533,0
0.002545,0.16878,-78.143,-6.4687,279.93,0
0.0060131,0.13249,-111.36,-5.7723,2174.9,0
0.009938,0.11071,-112.01,-6.2751,1421.2,0
0.0093898,0.10345,-103.63,-5.6431,753.66,0
0.0098685,0.094374,-114.61,-6.0303,753.66,0
0.0092989,0.093466,-94.261,-5.5461,732.13,0
0.0039645,0.096189,-95.711,-6.1591,710.6,0
0.0061704,0.097096,-107.68,-5.7934,732.13,0
0.010812,0.095281,-112.65,-5.9363,710.6,0
0.0094875,0.11343,-109.85,-5.7224,732.13,0
0.0031616,0.14065,-108.26,-6.3668,236.87,0
0.0030975,0.14882,-112.35,-6.3996,1507.3,0
0.0033561,0.16878,-120.22,-6.4448,1571.9,0
0.0034742,0.17423,-121.78,-6.4561,796.73,0
0.0032085,0.15789,-114.27,-6.4249,172.27,0
0.0044315,0.13884,-105.97,-6.3219,581.4,0
0.0053026,0.11162,-118.05,-5.9945,1184.3,0
0.0044065,0.10345,-104.02,-6.1842,559.86,0
0.003431,0.10254,-99.899,-6.1983,775.2,0
0.003176,0.12341,-109.81,-6.4674,215.33,0
0.0027594,0.15789,-100.78,-6.3344,21.533,0
0.0026813,0.16152,-98.259,-6.3581,215.33,0
0.0025163,0.17241,-94.677,-6.4505,215.33,0
0.0023385,0.1824,-99.41,-6.4588,516.8,0
0.0024993,0.18058,-98.163,-6.4692,301.46,0
0.0025173,0.16243,-96.661,-6.4072,21.533,0
0.0025198,0.16878,-104.51,-6.4979,21.533,0
0.0023912,0.19873,-100.17,-6.4745,21.533,0
0.0023544,0.19601,-98.894,-6.4485,64.6,0
0.0023904,0.18784,-97.883,-6.5212,21.533,0
0.0022701,0.20145,-98.004,-6.4805,215.33,0
0.0022653,0.1951,-98.187,-6.4891,21.533,0
0.0022735,0.17967,-95.459,-6.476,43.066,0
0.0020644,0.20327,-92.444,-6.5315,387.6,0
0.0019243,0.22232,-92.297,-6.5481,86.133,0
0.0020089,0.2078,-93.664,-6.5563,21.533,0
0.0023639,0.18966,-106.8,-6.5094,21.533,0
0.0032042,0.18603,-118.12,-6.5242,1033.6,0
0.0033486,0.18512,-136.45,-6.5013,1184.3,0
0.0028338,0.18875,-115.89,-6.5309,21.533,0
0.0026429,0.20599,-111.59,-6.4979,64.6,0
0.0024491,0.24138,-111.45,-6.6248,193.8,0
0.0023552,0.25045,-110.91,-6.6077,21.533,0
0.0073315,0.1824,-123.93,-5.9132,323,0
0.0073622,0.15245,-119.64,-6.3001,732.13,0
0.0031585,0.15971,-106.7,-6.4159,2261,0
0.0036459,0.13521,-108.76,-6.2834,2239.5,0
0.0043246,0.13975,-110.44,-6.1898,2239.5,0
0.0040658,0.16062,-109.39,-6.2693,2325.6,0
0.0041857,0.15971,-109.49,-6.3119,2261,0
0.0063435,0.12341,-132.52,-6.0837,1959.5,0
0.0061011,0.13702,-125.31,-6.1735,1959.5,0
0.0044348,0.1588,-124.67,-6.2335,2153.3,0
0.0042184,0.14519,-118.33,-6.3369,2282.5,0
0.0042992,0.14882,-128.96,-6.3474,1959.5,0
0.0038204,0.17241,-119.33,-6.4323,1938,0
0.0028021,0.17786,-99.394,-6.3693,2153.3,0
0.0025869,0.16878,-90.765,-6.312,1765.7,0
0.0031927,0.13975,-87.172,-6.3779,21.533,0
0.0040478,0.10073,-91.033,-5.8771,1830.3,0
0.0038573,0.10799,-86.156,-6.2411,495.26,0
0.003009,0.14065,-90.634,-6.2044,495.26,0
0.0025735,0.15426,-95.757,-6.4334,516.8,0
0.0024387,0.15971,-85.098,-6.368,215.33,0
0.0024307,0.13339,-75.769,-6.1752,21.533,0
0.0025426,0.10436,-75.522,-6.1831,258.4,0
0.0024927,0.098911,-72.672,-6.2356,387.6,0
0.0023736,0.097096,-71.713,-6.2846,473.73,0
0.0023636,0.10889,-69.635,-6.1379,473.73,0
0.0024442,0.11434,-67.739,-6.0529,21.533,0
0.0021099,0.15699,-77.931,-6.4426,301.46,0
0.0081633,0.16788,-94.952,-6.2093,602.93,0
0.019526,0.089837,-62.835,-5.4102,667.53,1
0.027923,0.056261,-8.2098,-5.322,646,1
0.035141,0.056261,35.38,-5.3408,667.53,1
0.044122,0.052632,118.33,-5.2753,689.06,1
0.055761,0.047187,197.84,-5.1831,689.06,1
0.073068,0.032668,441.44,-4.8885,710.6,1
0.080761,0.033575,423.48,-4.7115,689.06,1
0.065797,0.043557,278.74,-4.8467,430.66,1
0.052851,0.043557,110.91,-5.0103,452.2,1
0.062547,0.030853,199.45,-4.7317,473.73,1
0.092402,0.022686,342.2,-4.4054,495.26,1
0.1234,0.022686,587.42,-3.8505,516.8,1
0.1113,0.024501,474.95,-4.2552,538.33,1
0.061958,0.069873,39.623,-5.3284,516.8,1
0.024242,0.14428,-163.32,-6.0985,516.8,1
0.015017,0.15971,-153.6,-6.0446,2196.4,1
0.015398,0.15064,-183.44,-6.2321,2454.8,1
0.014811,0.17151,-163.27,-6.0974,2476.3,1
0.014233,0.17332,-181.99,-6.2342,2368.7,1
0.014332,0.14882,-158.54,-6.066,2390.2,1
0.012026,0.14973,-175.26,-6.1965,2390.2,1
0.0090596,0.16062,-168.13,-6.2374,2196.4,1
0.0072899,0.15064,-149.79,-6.2257,2497.9,1
0.0050787,0.13702,-114.86,-6.0935,2433.3,0
0.0030809,0.10073,-80.361,-6.0827,21.533,0
0.0022489,0.10254,-58.167,-6.0899,21.533,0
0.0017924,0.13158,-57.24,-6.2339,86.133,0
0.0022991,0.10708,-64.374,-5.8268,1270.5,0
0.0021678,0.12613,-52.656,-6.0408,21.533,0
0.0023141,0.15971,-93.687,-6.5798,43.066,0
0.0025608,0.13793,-88.196,-6.3017,21.533,0
0.0019253,0.14156,-69.744,-6.4165,64.6,0
0.0017096,0.13521,-62.677,-6.3933,21.533,0
0.0020713,0.13067,-82.28,-6.3207,64.6,0
0.0021493,0.16243,-81.293,-6.3451,64.6,0
0.0020655,0.12886,-71.376,-6.23,21.533,0
0.0017671,0.10073,-60.585,-6.2064,21.533,0
0.001512,0.1225,-55.828,-6.3546,236.87,0
0.0017357,0.099819,-61.953,-6.1614,107.67,0
0.0020239,0.071688,-58.802,-6.009,64.6,0
0.0015051,0.040835,-47.815,-6.034,172.27,0
0.007383,0.10708,-117.87,-5.978,710.6,0
0.0079727,0.093466,-115.37,-5.902,925.93,0
0.0088028,0.097096,-124.65,-5.9599,1916.5,0
0.010228,0.13339,-150.46,-6.0704,882.86,0
0.010489,0.16152,-171.35,-6.1995,882.86,1
0.050129,0.11887,-142.78,-5.9614,538.33,1
0.12553,0.054446,1136.9,-5.0112,495.26,1
0.16061,0.045372,1649.9,-4.959,452.2,1
0.16068,0.052632,1384.8,-4.7921,430.66,1
0.17322,0.056261,1560.4,-4.921,430.66,1
0.18178,0.059891,1801.9,-5.0678,452.2,1
0.19364,0.068966,1890.9,-4.9475,452.2,1
0.21983,0.080762,2159.2,-4.7629,452.2,1
0.2256,0.091652,2296.6,-4.9484,473.73,1
0.22002,0.093466,2288.7,-5.0193,452.2,1
0.2317,0.087114,2519.6,-5.1809,452.2,1
0.25191,0.087114,2696.7,-4.883,473.73,1
0.2541,0.10254,2819.5,-5.0428,473.73,1
0.2641,0.10708,2954.2,-5.1445,473.73,1
0.29408,0.091652,3646.1,-5.0022,473.73,1
0.30459,0.084392,3373.3,-4.6852,495.26,1
0.30374,0.077132,3456.2,-4.7863,495.26,1
0.29519,0.076225,3346.5,-4.791,473.73,1
0.28472,0.089837,2994.2,-4.7776,473.73,1
0.27873,0.10073,2886.6,-4.723,473.73,1
0.27297,0.083485,2807,-4.6788,473.73,1
0.28057,0.068966,2938.5,-4.7722,473.73,1
0.28563,0.062613,2741.6,-4.8345,473.73,1
0.29351,0.057169,2835.6,-4.708,495.26,1
0.31878,0.050817,2892.1,-4.5987,495.26,1
0.33879,0.030853,3158.9,-4.7777,495.26,1
0.33985,0.03176,3208.5,-4.6662,495.26,1
0.32882,0.043557,3202.8,-4.7891,495.26,1
0.31917,0.044465,3154.8,-4.7688,516.8,1
0.31606,0.047187,3125.3,-4.9864,516.8,1
0.32696,0.049909,3239,-4.8492,516.8,1
0.35069,0.045372,3401,-4.692,516.8,1
0.3672,0.043557,3488.5,-4.6537,516.8,1
0.37741,0.044465,3574.4,-4.6985,516.8,1
0.38634,0.046279,3691.7,-4.5767,516.8,1
0.39253,0.046279,3765.1,-4.665,516.8,1
0.40583,0.033575,3802.2,-4.5484,516.8,1
0.41422,0.024501,3862.6,-4.5698,516.8,1
0.41093,0.034483,3945.9,-4.6552,516.8,1
0.40495,0.044465,3946.7,-4.7126,516.8,1
0.41045,0.045372,3978.1,-4.6038,516.8,1
0.42152,0.039927,3844.5,-4.4398,516.8,1
0.42185,0.029946,3541.9,-4.3479,516.8,1
0.42123,0.024501,3345.1,-4.2793,516.8,1
0.43575,0.029038,3333.4,-4.2716,516.8,1
0.46608,0.029946,3516.8,-4.1715,516.8,1
0.48333,0.025408,3847.1,-4.0341,538.33,1
0.44606,0.023593,3221.8,-4.0921,538.33,1
0.36678,0.023593,2640.3,-4.2823,538.33,1
0.29628,0.023593,1751.2,-4.4108,538.33,1
0.22709,0.021779,1523,-4.4235,516.8,1
0.14127,0.039927,461.65,-5.0857,473.73,1
0.064063,0.086207,60.931,-5.6307,430.66,1
0.026353,0.11797,-147.99,-6.0514,2067.2,1
0.01655,0.10073,-134.01,-5.9181,516.8,1
0.014025,0.066243,-130.47,-5.9012,538.33,1
0.014083,0.046279,-95.505,-5.5699,516.8,0
0.012072,0.062613,-106.98,-5.8109,538.33,0
0.0077251,0.075318,-98.679,-5.6997,495.26,0
0.006328,0.07441,-103.24,-5.9707,258.4,0
0.0076137,0.07078,-99.19,-5.7377,129.2,0
0.0079581,0.061706,-104.11,-5.8126,86.133,0
0.0080606,0.079855,-114.17,-5.8524,301.46,0
0.010024,0.10163,-125.79,-5.8772,1959.5,0
0.015624,0.10073,-115.73,-5.7521,1981.1,0
0.017923,0.10254,-96.045,-5.6661,1851.9,0
0.016092,0.11706,-140.92,-5.9512,1959.5,0
0.014702,0.13702,-134.57,-5.9086,2024.1,0
0.012158,0.14338,-145.59,-5.9902,193.8,0
0.010939,0.14338,-148.98,-6.0362,2067.2,0
0.011257,0.14156,-130.19,-5.8703,2002.6,0
0.010609,0.13158,-136.73,-5.9571,215.33,0
0.0086776,0.12523,-132.37,-5.9824,236.87,0
0.0060297,0.13339,-114.67,-5.9424,193.8,0
0.0044108,0.12795,-102.5,-6.112,409.13,0
0.0039454,0.10163,-103.05,-6.2606,258.4,0
0.0029868,0.13067,-87.099,-6.2086,21.533,0
0.002038,0.12613,-73.693,-6.2986,279.93,0
0.0024515,0.11978,-72.452,-6.3636,236.87,0
0.0034171,0.14065,-96.12,-6.0971,258.4,0
0.0065772,0.13521,-124.61,-6.1013,516.8,0
0.024451,0.11343,-127.44,-5.9301,538.33,1
0.11405,0.058984,823.48,-4.7272,516.8,1
0.16977,0.032668,1147.8,-4.6013,495.26,1
0.19682,0.039927,1607.6,-4.794,473.73,1
0.21101,0.044465,1813.8,-4.8377,473.73,1
0.216,0.046279,1879.9,-4.745,473.73,1
0.22258,0.046279,2001,-4.8125,473.73,1
0.23134,0.04265,2184.6,-4.9122,495.26,1
0.24094,0.04265,2166.3,-4.7571,495.26,1
0.24771,0.049002,2230.7,-4.8235,495.26,1
0.25077,0.052632,2222.3,-4.7296,495.26,1
0.24998,0.046279,2222.9,-4.8243,495.26,1
0.24885,0.040835,2224.2,-4.819,495.26,1
0.24835,0.041742,2254.8,-4.7508,495.26,1
0.25192,0.04265,2324.6,-4.889,495.26,1
0.25089,0.04265,2288.6,-4.7735,495.26,1
0.24894,0.04265,2214.6,-4.7615,473.73,1
0.24826,0.040835,2219.6,-4.8439,495.26,1
0.24444,0.048094,2191.2,-4.7399,495.26,1
0.2427,0.057169,2187.4,-4.925,473.73,1
0.24206,0.067151,2146.3,-4.7751,473.73,1
0.23464,0.064428,2181.5,-4.9383,473.73,1
0.22562,0.061706,2171.2,-5.0267,473.73,1
0.21726,0.063521,2046.4,-4.759,452.2,1
0.21145,0.065336,1982.7,-4.8618,452.2,1
0.20064,0.073503,1893.7,-4.8793,452.2,1
0.18544,0.071688,1716.8,-5.0063,452.2,1
0.18293,0.07078,1692.4,-4.9401,452.2,1
0.18025,0.07441,1727.2,-4.9434,452.2,1
0.18304,0.07441,1717.2,-4.9387,452.2,1
0.18733,0.072595,1737.4,-4.932,452.2,1
0.19073,0.075318,1784.6,-4.9363,452.2,1
0.19814,0.068058,1851.7,-4.8894,452.2,1
0.20409,0.059891,1932.2,-4.8404,452.2,1
0.20345,0.059891,1917.8,-4.8926,452.2,1
0.20163,0.058984,1920.6,-4.8727,452.2,1
0.20304,0.063521,1942.9,-4.9055,473.73,1
0.20923,0.061706,1958.1,-4.8114,473.73,1
0.21513,0.054446,1990.8,-4.8607,473.73,1
0.21878,0.053539,2063.8,-4.8483,473.73,1
0.22061,0.058984,2067.2,-4.8674,473.73,1
0.22256,0.068966,2110,-4.7842,473.73,1
0.21955,0.072595,2083,-4.8128,473.73,1
0.2057,0.07441,2047.7,-4.9191,452.2,1
0.18651,0.078947,1811.5,-4.9719,452.2,1
0.17458,0.077132,1633.1,-4.9712,452.2,1
0.17783,0.083485,1671.4,-4.8819,452.2,1
0.17972,0.086207,1782.2,-4.8469,452.2,1
0.17561,0.076225,1720,-4.787,452.2,1
0.17531,0.073503,1673.4,-4.8946,452.2,1
0.17676,0.064428,1644.8,-4.8008,452.2,1
0.17366,0.057169,1630.3,-4.6562,452.2,1
0.17569,0.057169,1619.8,-4.6163,452.2,1
0.18217,0.052632,1679.4,-4.4407,452.2,1
0.18531,0.046279,1730.3,-4.5738,452.2,1
0.1894,0.052632,1752.3,-4.5369,452.2,1
0.19496,0.063521,1730.3,-4.4208,452.2,1
0.1968,0.066243,1816.9,-4.4624,452.2,1
0.20476,0.056261,1817.4,-4.3567,452.2,1
0.21642,0.052632,1938.4,-4.4912,452.2,1
0.23253,0.059891,2143.7,-4.4423,473.73,1
0.25153,0.061706,2285.7,-4.6029,473.73,1
0.26374,0.057169,2476.8,-4.6456,473.73,1
0.27257,0.055354,2487.7,-4.8171,473.73,1
0.27307,0.062613,2444.3,-4.3716,473.73,1
0.27064,0.064428,2403.2,-4.4011,473.73,1
0.27039,0.066243,2368.6,-4.4794,473.73,1
0.28025,0.057169,2477.4,-4.4798,495.26,1
0.29763,0.04265,2589,-4.5205,495.26,1
0.30679,0.032668,2724.1,-4.478,495.26,1
0.31007,0.023593,2771.8,-4.5729,495.26,1
0.3061,0.021779,2706.8,-4.5367,495.26,1
0.29963,0.020871,2697.2,-4.6481,495.26,1
0.29451,0.022686,2702.4,-4.6066,495.26,1
0.29798,0.026316,2813.9,-4.6038,495.26,1
0.3026,0.026316,2755,-4.6143,495.26,1
0.29562,0.027223,2718.7,-4.6594,495.26,1
0.28666,0.033575,2642.6,-4.6801,473.73,1
0.27364,0.04265,2472.9,-4.5216,473.73,1
0.267,0.046279,2419.7,-4.4939,473.73,1
0.266,0.043557,2413.6,-4.6513,473.73,1
0.25543,0.041742,2473.9,-4.7287,473.73,1
0.24929,0.041742,2498.4,-4.7232,473.73,1
0.24039,0.033575,2249.7,-4.3962,473.73,1
0.23504,0.036298,2247,-4.5449,452.2,1
0.22353,0.056261,2094.1,-4.614,452.2,1
0.20302,0.055354,1948.2,-4.5564,452.2,1
0.2061,0.044465,1962.7,-4.4771,430.66,1
0.19953,0.043557,1768.6,-4.7404,430.66,1
0.19476,0.03902,1815.6,-4.5931,796.73,1
0.22753,0.033575,1940.6,-4.5744,753.66,1
0.24508,0.03539,2063.2,-4.4429,732.13,1
0.21116,0.034483,1857,-4.5033,710.6,1
0.15973,0.029946,1117.6,-4.6483,689.06,1
0.14246,0.036298,977.92,-4.7396,689.06,1
0.1285,0.03902,959.6,-4.7333,732.13,1
0.097724,0.041742,599.22,-4.8602,387.6,1
0.08798,0.039927,780.83,-4.8976,732.13,1
0.10497,0.030853,987.31,-4.8119,732.13,1
0.11137,0.033575,931.29,-4.716,689.06,1
0.10824,0.032668,536.19,-4.7692,430.66,1
0.11922,0.029946,1118,-4.4978,710.6,1
0.11883,0.030853,957.74,-4.4913,710.6,1
0.11607,0.029946,691.67,-4.5602,452.2,1
0.11617,0.027223,896.2,-4.3957,538.33,1
0.11378,0.021779,706.7,-4.2521,495.26,1
0.11203,0.020871,586.42,-4.108,495.26,1
0.0792,0.029946,259.57,-3.9793,495.26,1
0.031951,0.039927,-62.339,-5.192,473.73,1
0.020524,0.030853,-46.24,-5.0207,409.13,1
0.0195,0.019056,-56.2,-5.0605,430.66,1
