@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.087108,0.035865,0.015426,0.061706,0.012924,0.0034014,101,0
0.068965,0.017722,0.023593,0.053539,0.014634,0.0051117,85,0
0.078817,0.027575,0.024501,0.052632,0.015415,0.0058928,44,0
0.084128,0.032885,0.016334,0.060799,0.016749,0.007227,46,0
0.069157,0.017915,0.014519,0.062613,0.021371,0.011849,115,0
0.056732,0.0054897,0.028131,0.049002,0.01587,0.0063472,46,0
0.062239,0.010997,0.028131,0.049002,0.015211,0.0056891,133,0
0.1094,0.058155,0.0099819,0.067151,0.0099386,0.00041627,31,0
0.17411,0.12287,0.0072595,0.069873,0.015857,0.0063348,118,0
0.15988,0.10863,0.019964,0.057169,0.015429,0.0059067,113,0
0.079307,0.028064,0.030853,0.046279,0.014331,0.004809,31,0
0.10576,0.054514,0.015426,0.061706,0.014863,0.0053402,149,0
0.16764,0.1164,0,0.077132,0.017334,0.0078115,152,0
0.17531,0.12407,0.0018149,0.071688,0.019957,0.010434,46,0
0.13067,0.079423,0.015426,0.058076,0.015403,0.0058808,83,0
0.077545,0.026303,0.029038,0.044465,0.019085,0.0095631,39,0
0.068204,0.016962,0.025408,0.048094,0.015614,0.006092,39,0
0.084954,0.033712,0.014519,0.058984,0.017077,0.0075551,123,0
0.1114,0.060153,0.012704,0.060799,0.024812,0.01529,38,0
0.12675,0.075507,0.014519,0.058984,0.024115,0.014593,149,0
0.11177,0.060532,0.019964,0.051724,0.023879,0.014356,48,0
0.10146,0.050214,0.019964,0.051724,0.016693,0.007171,37,0
0.10005,0.048808,0.018149,0.053539,0.018369,0.0088465,50,0
0.089281,0.038038,0.020871,0.050817,0.021065,0.011543,128,0
0.081745,0.030502,0.014519,0.057169,0.011324,0.0018015,52,0
0.071775,0.020533,0.018149,0.053539,0.016204,0.0066818,154,0
0.067261,0.016018,0.029946,0.041742,0.016688,0.0071652,40,0
0.072026,0.020784,0.03176,0.039927,0.015314,0.0057921,68,0
0.065905,0.014662,0.029038,0.04265,0.015135,0.0056126,35,0
0.093732,0.04249,0.017241,0.054446,0.017791,0.0082683,44,0
0.097049,0.045806,0.013612,0.058076,0.013398,0.0038755,47,0
0.058525,0.0072825,0.026316,0.045372,0.027124,0.017602,94,0
0.059628,0.008386,0.023593,0.048094,0.016379,0.0068564,136,0
0.061143,0.009901,0.028131,0.043557,0.01508,0.0055577,123,0
0.072478,0.021235,0.033575,0.038113,0.024743,0.015221,39,0
0.073627,0.022385,0.023593,0.048094,0.016885,0.0073627,67,0
0.052674,0.0014319,0.043557,0.028131,0.0218,0.012277,93,0
0.059695,0.0084527,0.061706,0.0099819,0.026794,0.017271,39,0
0.059731,0.0084882,0.049002,0.022686,0.019525,0.010002,94,0
0.076571,0.025329,0.027223,0.044465,0.014817,0.0052951,40,0
0.081298,0.030056,0.017241,0.054446,0.012351,0.0028287,119,0
0.070025,0.018782,0.025408,0.046279,0.01858,0.0090578,43,0
0.072581,0.021339,0.022686,0.049002,0.019831,0.010309,100,0
0.08014,0.028898,0.029038,0.04265,0.02051,0.010988,105,0
0.074556,0.023314,0.034483,0.037205,0.014578,0.0050553,117,0
0.067091,0.015849,0.017241,0.054446,0.027417,0.017895,71,0
0.069113,0.01787,0.018149,0.053539,0.015166,0.0056433,39,0
0.09675,0.045508,0.03176,0.039927,0.025618,0.016095,41,1
0.11633,0.065092,0.032668,0.03902,0.033056,0.023533,41,1
0.11513,0.063888,0.029946,0.041742,0.038057,0.028534,155,1
0.11957,0.068324,0.03539,0.036298,0.032125,0.022603,140,1
0.14698,0.095735,0.034483,0.037205,0.036169,0.026647,45,1
0.15205,0.1008,0.03176,0.039927,0.048117,0.038595,39,1
0.13112,0.079879,0.037205,0.034483,0.063703,0.054181,92,1
0.12683,0.075583,0.039927,0.03176,0.068394,0.058871,86,1
0.14729,0.096051,0.038113,0.033575,0.070185,0.060663,83,1
0.15366,0.10242,0.033575,0.038113,0.068337,0.058815,81,1
0.14841,0.097163,0.03176,0.039927,0.071059,0.061537,82,1
0.15907,0.10783,0.036298,0.03539,0.068775,0.059252,82,1
0.14672,0.095476,0.040835,0.030853,0.073342,0.06382,83,1
0.13895,0.087706,0.036298,0.03539,0.070999,0.061477,84,1
0.13207,0.080823,0.029946,0.041742,0.066313,0.056791,87,1
0.11183,0.060591,0.033575,0.038113,0.061218,0.051696,90,1
0.11249,0.061243,0.037205,0.034483,0.055448,0.045926,93,1
0.11168,0.060439,0.046279,0.025408,0.056175,0.046653,97,1
0.098584,0.047342,0.055354,0.016334,0.050284,0.040762,101,1
0.10248,0.051234,0.043557,0.028131,0.049546,0.040024,105,1
0.12242,0.071173,0.033575,0.038113,0.047531,0.038009,111,1
0.13355,0.082312,0.036298,0.03539,0.044674,0.035152,118,1
0.13952,0.088282,0.029946,0.041742,0.043523,0.034001,120,1
0.13685,0.085607,0.020871,0.050817,0.038108,0.028586,61,1
0.11864,0.067395,0.018149,0.053539,0.034857,0.025335,20,1
0.099984,0.048741,0.029946,0.041742,0.036486,0.026964,18,1
0.08997,0.038727,0.041742,0.029946,0.02817,0.018648,163,1
0.091261,0.040019,0.034483,0.037205,0.033708,0.024186,174,1
0.087914,0.036671,0.037205,0.034483,0.032132,0.02261,175,1
0.087781,0.036539,0.029946,0.041742,0.03798,0.028457,177,1
0.082568,0.031325,0.036298,0.03539,0.029006,0.019484,42,1
0.086442,0.035199,0.03902,0.032668,0.020416,0.010893,110,1
0.10296,0.051722,0.030853,0.040835,0.033319,0.023796,42,1
0.1011,0.049857,0.030853,0.040835,0.035289,0.025767,178,1
0.099375,0.048133,0.025408,0.046279,0.03264,0.023118,175,1
0.093515,0.042272,0.028131,0.043557,0.036188,0.026666,168,1
0.088369,0.037127,0.032668,0.03902,0.033057,0.023534,168,1
0.087907,0.036664,0.03902,0.032668,0.040392,0.03087,168,1
0.092819,0.041577,0.034483,0.037205,0.03106,0.021538,168,1
0.11444,0.0632,0.023593,0.048094,0.043042,0.033519,162,1
0.11232,0.061077,0.025408,0.046279,0.035611,0.026089,159,1
0.091269,0.040027,0.037205,0.034483,0.039418,0.029895,159,1
0.10963,0.05839,0.04265,0.029038,0.044047,0.034525,157,1
0.11664,0.065398,0.040835,0.030853,0.039865,0.030342,155,1
0.098423,0.047181,0.03902,0.032668,0.040579,0.031056,153,1
0.092543,0.0413,0.033575,0.038113,0.038968,0.029445,150,1
0.10597,0.054731,0.028131,0.043557,0.045639,0.036116,152,1
0.13626,0.085019,0.023593,0.048094,0.03084,0.021318,77,1
0.14084,0.089593,0.03176,0.039927,0.038172,0.02865,38,1
0.21291,0.16167,0.034483,0.037205,0.047139,0.037617,76,1
0.34236,0.29112,0.027223,0.044465,0.065869,0.056347,68,1
0.4009,0.34966,0.024501,0.047187,0.071059,0.061537,67,1
0.37589,0.32465,0.022686,0.049002,0.052092,0.04257,67,1
0.41328,0.36204,0.028131,0.043557,0.083564,0.074042,62,1
0.50759,0.45635,0.029946,0.041742,0.090775,0.081252,58,1
0.60256,0.55132,0.027223,0.044465,0.10898,0.099461,57,1
0.6462,0.59496,0.026316,0.045372,0.11042,0.1009,57,1
0.62219,0.57095,0.024501,0.047187,0.11231,0.10279,59,1
0.58043,0.52918,0.024501,0.047187,0.13406,0.12453,61,1
0.51895,0.46771,0.024501,0.047187,0.13395,0.12443,62,1
0.42953,0.37829,0.023593,0.048094,0.12463,0.11511,64,1
0.34447,0.29322,0.023593,0.048094,0.11108,0.10156,67,1
0.31548,0.26424,0.024501,0.047187,0.10126,0.091733,69,1
0.30929,0.25805,0.024501,0.04265,0.09565,0.086128,71,1
0.29249,0.24125,0.024501,0.04265,0.083408,0.073885,72,1
0.28846,0.23722,0.024501,0.04265,0.081072,0.07155,74,1
0.33743,0.28619,0.020871,0.046279,0.087292,0.077769,77,1
0.32782,0.27658,0.024501,0.04265,0.093861,0.084338,79,1
0.26936,0.21812,0.025408,0.041742,0.081603,0.072081,79,1
0.37452,0.32328,0.010889,0.056261,0.088365,0.078842,79,1
0.3872,0.33596,0.0090744,0.058076,0.083092,0.07357,79,1
0.29902,0.24778,0.024501,0.04265,0.086392,0.07687,79,1
0.3607,0.30945,0.025408,0.041742,0.089395,0.079872,79,1
0.32637,0.27513,0.024501,0.04265,0.090149,0.080627,80,1
0.23518,0.18393,0.024501,0.04265,0.083725,0.074203,80,1
0.22714,0.1759,0.018149,0.049002,0.080904,0.071382,81,1
0.17028,0.11904,0.032668,0.034483,0.084119,0.074596,82,1
0.16263,0.11139,0.04265,0.024501,0.081785,0.072262,82,1
0.20416,0.15292,0.03176,0.03539,0.083082,0.07356,81,1
0.21509,0.16385,0.029946,0.037205,0.074942,0.06542,81,1
0.24716,0.19591,0.029946,0.037205,0.070584,0.061062,81,1
0.25118,0.19994,0.033575,0.033575,0.091499,0.081976,79,1
0.19569,0.14445,0.04265,0.024501,0.08558,0.076057,78,1
0.18726,0.13602,0.04265,0.024501,0.09383,0.084308,77,1
0.19799,0.14675,0.036298,0.030853,0.093677,0.084155,78,1
0.1979,0.14666,0.030853,0.036298,0.093629,0.084107,77,1
0.19619,0.14495,0.03902,0.028131,0.091942,0.08242,76,1
0.20067,0.14943,0.047187,0.019964,0.095375,0.085853,74,1
0.20798,0.15673,0.041742,0.025408,0.09554,0.086018,73,1
0.22043,0.16919,0.04265,0.024501,0.089601,0.080079,73,1
0.23437,0.18313,0.037205,0.029946,0.10213,0.092608,73,1
0.22567,0.17443,0.032668,0.034483,0.11107,0.10155,72,1
0.21238,0.16114,0.040835,0.026316,0.10536,0.095836,71,1
0.22394,0.17269,0.03902,0.028131,0.11081,0.10129,70,1
0.25266,0.20142,0.039927,0.021779,0.10036,0.090842,69,1
0.27892,0.22768,0.037205,0.024501,0.094129,0.084607,68,1
0.30291,0.25166,0.026316,0.03539,0.10343,0.093907,68,1
0.31276,0.26152,0.022686,0.03902,0.087395,0.077873,68,1
0.3177,0.26645,0.024501,0.037205,0.096758,0.087236,68,1
0.32964,0.27839,0.024501,0.037205,0.1004,0.090874,68,1
0.33233,0.28109,0.022686,0.03902,0.091499,0.081977,68,1
0.34653,0.29529,0.022686,0.03902,0.094854,0.085331,69,1
0.36268,0.31144,0.022686,0.03902,0.083845,0.074323,69,1
0.36228,0.31104,0.021779,0.039927,0.089336,0.079813,69,1
0.35282,0.30158,0.022686,0.03902,0.087287,0.077765,70,1
0.3466,0.29536,0.022686,0.03902,0.078991,0.069469,70,1
0.33438,0.28313,0.021779,0.039927,0.084971,0.075448,71,1
0.30408,0.25284,0.023593,0.038113,0.085044,0.075522,72,1
0.30742,0.25618,0.022686,0.03902,0.075225,0.065703,73,1
0.36522,0.31398,0.020871,0.040835,0.078884,0.069362,73,1
0.43346,0.38222,0.021779,0.039927,0.09352,0.083997,74,1
0.47541,0.42416,0.020871,0.040835,0.099125,0.089602,73,1
0.48356,0.43232,0.020871,0.040835,0.10447,0.094944,73,1
0.4757,0.42446,0.020871,0.040835,0.074289,0.064767,74,1
0.44431,0.39306,0.020871,0.040835,0.068876,0.059353,76,1
0.3617,0.31046,0.019964,0.041742,0.055052,0.04553,79,1
0.27011,0.21887,0.019056,0.04265,0.042498,0.032976,82,1
0.19742,0.14618,0.020871,0.040835,0.025201,0.015679,87,1
0.12596,0.074717,0.018149,0.043557,0.023836,0.014314,87,1
0.0955,0.044258,0.016334,0.045372,0.016623,0.0071011,112,1
0.10172,0.050475,0.021779,0.039927,0.019308,0.009786,111,1
0.13364,0.082394,0.025408,0.036298,0.017813,0.0082906,70,0
0.11306,0.061818,0.028131,0.033575,0.015777,0.0062544,156,0
0.11556,0.064321,0.019056,0.04265,0.019635,0.010113,112,0
0.11729,0.066044,0.023593,0.038113,0.0225,0.012978,111,0
0.092998,0.041755,0.027223,0.034483,0.018855,0.0093331,82,0
0.10779,0.056545,0.020871,0.040835,0.015823,0.0063009,111,0
0.092928,0.041686,0.036298,0.025408,0.016597,0.0070748,112,0
0.085514,0.034272,0.03176,0.029946,0.019154,0.0096313,109,0
0.079657,0.028415,0.023593,0.038113,0.016173,0.0066502,164,0
0.072421,0.021178,0.019964,0.041742,0.015911,0.0063891,69,0
0.072862,0.021619,0.015426,0.046279,0.01892,0.0093974,160,0
0.075147,0.023904,0.022686,0.03902,0.014816,0.0052936,118,0
0.087193,0.03595,0.022686,0.03902,0.017188,0.0076657,85,0
0.075832,0.024589,0.022686,0.03902,0.01825,0.0087273,63,0
0.069171,0.017929,0.026316,0.03539,0.017229,0.0077061,146,0
0.10274,0.051494,0.013612,0.048094,0.013698,0.004176,90,0
0.098208,0.046965,0.0099819,0.051724,0.023794,0.014271,69,0
0.082028,0.030786,0.020871,0.040835,0.020263,0.01074,113,0
0.12008,0.068838,0.012704,0.049002,0.016832,0.0073096,158,0
0.12667,0.075429,0.0090744,0.052632,0.02251,0.012987,114,0
0.09808,0.046838,0.025408,0.036298,0.022938,0.013416,109,0
0.078551,0.027309,0.029038,0.032668,0.018687,0.009165,109,0
0.07302,0.021778,0.019964,0.041742,0.015537,0.0060143,67,0
0.081757,0.030515,0.020871,0.040835,0.018701,0.0091782,96,0
0.12185,0.070611,0.013612,0.048094,0.027242,0.017719,113,0
0.13405,0.082805,0.0054446,0.056261,0.017376,0.0078541,63,0
0.098783,0.047541,0.019056,0.04265,0.021735,0.012213,112,0
0.072505,0.021262,0.033575,0.028131,0.018303,0.0087803,112,0
0.091907,0.040665,0.029038,0.032668,0.027395,0.017872,113,0
0.099002,0.047759,0.021779,0.039927,0.023318,0.013796,112,0
0.094665,0.043422,0.022686,0.03902,0.017725,0.0082025,179,0
0.10024,0.048998,0.013612,0.048094,0.023901,0.014379,157,0
0.085259,0.034016,0.019056,0.04265,0.017945,0.008423,157,0
0.075848,0.024606,0.03902,0.022686,0.022829,0.013307,111,0
0.071739,0.020497,0.03902,0.022686,0.027343,0.01782,46,0
0.065968,0.014726,0.029038,0.032668,0.022971,0.013449,157,0
0.086313,0.03507,0.020871,0.040835,0.023808,0.014285,26,0
0.085238,0.033995,0.024501,0.037205,0.026879,0.017357,47,0
0.090589,0.039346,0.033575,0.028131,0.018784,0.0092615,24,0
0.10782,0.056578,0.027223,0.034483,0.017983,0.0084608,177,0
0.091827,0.040585,0.029038,0.032668,0.022701,0.013179,48,0
0.070235,0.018993,0.039927,0.021779,0.021382,0.011859,75,0
0.064339,0.013097,0.048094,0.013612,0.019182,0.0096596,26,0
0.065983,0.014741,0.036298,0.025408,0.020101,0.010579,45,0
0.095404,0.044161,0.022686,0.03902,0.02894,0.019418,25,0
0.091952,0.04071,0.028131,0.033575,0.021507,0.011985,24,0
0.07415,0.022908,0.026316,0.03539,0.024746,0.015224,36,0
0.079238,0.027996,0.024501,0.037205,0.017717,0.0081942,46,0
0.085857,0.034615,0.019056,0.04265,0.017984,0.0084615,49,0
0.081714,0.030471,0.019964,0.041742,0.020834,0.011312,40,0
0.059233,0.0079902,0.027223,0.034483,0.016392,0.0068692,62,0
0.07337,0.022127,0.030853,0.030853,0.023653,0.014131,47,1
0.1154,0.064155,0.040835,0.020871,0.028589,0.019066,121,1
0.17343,0.12219,0.051724,0.0099819,0.049775,0.040252,74,1
0.24903,0.19778,0.049002,0.012704,0.075678,0.066155,71,1
0.2528,0.20156,0.038113,0.023593,0.052121,0.042598,69,1
0.23772,0.18648,0.03539,0.026316,0.041204,0.031682,162,1
0.32119,0.26995,0.033575,0.028131,0.044248,0.034726,59,1
0.33611,0.28487,0.038113,0.023593,0.049768,0.040245,40,1
0.28293,0.23169,0.044465,0.017241,0.10089,0.091363,66,1
0.26079,0.20955,0.053539,0.008167,0.14152,0.132,66,1
0.22017,0.16893,0.059891,0.0018149,0.086175,0.076653,70,1
0.16498,0.11373,0.061706,0,0.054752,0.04523,81,1
0.13541,0.084169,0.056261,0.0054446,0.038226,0.028704,95,1
0.10681,0.055571,0.044465,0.017241,0.027911,0.018389,114,1
0.073033,0.02179,0.041742,0.019964,0.032646,0.023124,39,1
0.059777,0.0085345,0.03539,0.026316,0.019573,0.010051,63,1
0.070372,0.019129,0.024501,0.037205,0.020283,0.01076,118,1
0.078116,0.026874,0.023593,0.038113,0.015234,0.0057112,120,0
0.082974,0.031732,0.023593,0.038113,0.016325,0.0068029,114,0
0.090294,0.039052,0.025408,0.036298,0.025476,0.015954,145,0
0.084739,0.033496,0.029946,0.03176,0.015667,0.006145,38,0
0.08854,0.037298,0.019056,0.04265,0.021322,0.0118,166,0
0.10869,0.057443,0.019964,0.041742,0.015295,0.0057729,117,0
0.11064,0.059397,0.023593,0.038113,0.02388,0.014357,145,0
0.095294,0.044051,0.023593,0.038113,0.024448,0.014926,88,0
0.073744,0.022502,0.030853,0.030853,0.023241,0.013718,119,0
0.076859,0.025616,0.029038,0.032668,0.020577,0.011055,39,0
0.08746,0.036218,0.023593,0.038113,0.021392,0.011869,39,0
0.078465,0.027222,0.028131,0.033575,0.020337,0.010815,170,0
0.067034,0.015792,0.03902,0.022686,0.026397,0.016874,84,0
0.072928,0.021686,0.028131,0.033575,0.020756,0.011234,84,0
0.082881,0.031638,0.019964,0.041742,0.022038,0.012516,90,0
0.094951,0.043709,0.021779,0.039927,0.021537,0.012014,121,0
0.11542,0.064175,0.019056,0.04265,0.022451,0.012929,121,0
0.096758,0.045515,0.030853,0.030853,0.02433,0.014807,35,0
0.061662,0.01042,0.037205,0.024501,0.019222,0.0097,35,0
0.057804,0.0065618,0.04265,0.019056,0.023175,0.013653,149,0
0.066172,0.014929,0.040835,0.020871,0.024221,0.014699,43,0
0.075636,0.024393,0.029946,0.03176,0.020797,0.011275,119,0
0.065733,0.01449,0.033575,0.028131,0.016493,0.0069707,159,0
0.064547,0.013305,0.029946,0.03176,0.023506,0.013984,85,0
0.064687,0.013444,0.032668,0.029038,0.017018,0.0074954,121,0
0.062088,0.010845,0.043557,0.018149,0.018808,0.0092856,123,0
0.07523,0.023987,0.032668,0.029038,0.015641,0.0061185,85,0
0.073659,0.022417,0.024501,0.037205,0.017099,0.0075768,24,0
0.062668,0.011426,0.032668,0.029038,0.024366,0.014844,24,0
0.067523,0.016281,0.036298,0.025408,0.015058,0.0055357,119,0
0.081974,0.030732,0.024501,0.037205,0.016151,0.0066291,93,0
0.083259,0.032017,0.021779,0.039927,0.01774,0.0082178,91,0
0.06824,0.016998,0.037205,0.024501,0.026256,0.016734,117,0
0.076096,0.024854,0.022686,0.03902,0.015768,0.0062456,91,0
0.090801,0.039558,0.0063521,0.055354,0.016784,0.0072618,118,0
0.098508,0.047266,0.016334,0.045372,0.017285,0.0077627,118,0
0.083517,0.032274,0.022686,0.03902,0.017744,0.0082218,28,0
0.059625,0.0083826,0.025408,0.036298,0.016046,0.006524,90,0
0.090229,0.038987,0.018149,0.043557,0.022564,0.013042,97,0
0.11769,0.066449,0.0099819,0.051724,0.015727,0.0062044,148,0
0.10575,0.054507,0.010889,0.050817,0.022688,0.013166,117,0
0.071402,0.02016,0.020871,0.040835,0.016767,0.0072445,96,0
0.090445,0.039202,0.020871,0.040835,0.018472,0.0089501,34,0
0.11338,0.062137,0.010889,0.050817,0.016373,0.0068508,62,0
0.098352,0.047109,0.018149,0.043557,0.018362,0.0088398,153,0
0.0863,0.035057,0.025408,0.036298,0.020887,0.011364,21,0
0.085521,0.034279,0.019964,0.041742,0.016812,0.00729,155,0
0.089993,0.03875,0.019056,0.04265,0.016924,0.0074021,34,0
0.13689,0.085648,0.020871,0.040835,0.01512,0.0055976,83,0
0.14533,0.09409,0.018149,0.043557,0.014082,0.0045601,182,0
0.10043,0.049187,0.020871,0.040835,0.017051,0.0075285,98,0
0.089148,0.037905,0.024501,0.037205,0.015442,0.00592,148,0
0.094642,0.043399,0.018149,0.043557,0.017132,0.0076099,96,0
0.074182,0.02294,0.019964,0.041742,0.012737,0.0032151,167,0
0.079935,0.028693,0.021779,0.039927,0.013025,0.003503,124,0
0.087506,0.036264,0.017241,0.044465,0.023145,0.013622,122,0
0.078849,0.027606,0.019056,0.04265,0.01198,0.0024576,60,0
0.078298,0.027056,0.026316,0.03539,0.014541,0.005019,52,0
0.073257,0.022014,0.03176,0.029946,0.017891,0.0083689,123,0
0.094844,0.043602,0.022686,0.03902,0.025656,0.016133,121,0
0.093439,0.042196,0.029946,0.03176,0.014672,0.0051494,118,0
0.070432,0.019189,0.034483,0.027223,0.020126,0.010604,91,0
0.076354,0.025112,0.020871,0.040835,0.018609,0.0090867,87,0
0.071558,0.020316,0.021779,0.039927,0.025812,0.01629,117,0
0.088449,0.037206,0.022686,0.03902,0.017235,0.0077131,30,0
0.09699,0.045748,0.015426,0.046279,0.016256,0.0067339,115,0
0.075485,0.024243,0.015426,0.046279,0.020774,0.011251,114,0
0.080462,0.029219,0.016334,0.045372,0.017349,0.0074108,55,0
0.084227,0.032984,0.020871,0.040835,0.015406,0.0054675,53,0
0.07227,0.021027,0.033575,0.028131,0.018209,0.0082708,115,0
0.06851,0.017268,0.030853,0.030853,0.01738,0.0074415,96,0
0.07717,0.025928,0.019964,0.041742,0.017499,0.0075602,102,0
0.098625,0.047383,0.012704,0.049002,0.016746,0.0068073,106,0
0.10372,0.052474,0.0099819,0.051724,0.013219,0.0032803,91,0
0.10008,0.048836,0.0099819,0.051724,0.015479,0.0055401,38,0
0.11385,0.062612,0.0090744,0.052632,0.013523,0.0035845,132,0
0.10065,0.049409,0.017241,0.044465,0.0134,0.0034616,107,0
0.071465,0.020223,0.021779,0.039927,0.013993,0.0040545,83,0
0.063425,0.012182,0.029038,0.032668,0.015008,0.0050689,109,0
0.06348,0.012238,0.034483,0.027223,0.016949,0.0070102,187,0
0.089608,0.036934,0.019056,0.04265,0.017138,0.0071995,60,0
0.090734,0.03806,0.013612,0.048094,0.019396,0.0094577,64,0
0.077755,0.02508,0.015426,0.046279,0.01315,0.0032111,140,0
0.08947,0.036795,0.016334,0.045372,0.015475,0.0055361,166,0
0.084487,0.031812,0.020871,0.040835,0.014026,0.0040875,99,0
0.065158,0.012483,0.022686,0.03902,0.01602,0.0060818,189,0
0.056567,0.0038926,0.033575,0.028131,0.016244,0.0063057,100,0
0.073644,0.020969,0.033575,0.028131,0.014912,0.0049736,134,0
0.074123,0.021449,0.028131,0.033575,0.013353,0.0034144,108,0
0.061868,0.0091935,0.021779,0.039927,0.018605,0.0086661,45,0
0.07112,0.018446,0.019056,0.04265,0.015325,0.0053867,49,0
0.096535,0.04386,0.028131,0.033575,0.014737,0.0034132,31,0
0.096118,0.043444,0.027223,0.034483,0.012545,0.0012208,109,0
0.07257,0.019896,0.019056,0.04265,0.01918,0.0078559,71,0
0.059381,0.0067069,0.029038,0.032668,0.014171,0.0028474,40,0
0.076902,0.024227,0.027223,0.034483,0.016762,0.0054385,37,0
0.083381,0.030706,0.023593,0.038113,0.017343,0.0060194,131,0
0.067232,0.014557,0.027223,0.034483,0.015331,0.0040073,90,0
0.071868,0.019194,0.019056,0.04265,0.013402,0.0020782,90,0
0.068986,0.016312,0.025408,0.036298,0.020181,0.008857,25,0
0.071659,0.018985,0.024501,0.037205,0.028315,0.016992,39,0
0.077148,0.024473,0.016334,0.045372,0.022561,0.011237,45,0
0.067468,0.014793,0.024501,0.037205,0.020175,0.0088507,139,0
0.070422,0.017747,0.034483,0.027223,0.021966,0.010642,112,0
0.073433,0.020758,0.033575,0.028131,0.025801,0.014477,91,0
0.065651,0.012977,0.029038,0.032668,0.016907,0.0055835,113,0
0.076214,0.02354,0.018149,0.043557,0.020383,0.0090594,134,0
0.074062,0.021388,0.019056,0.04265,0.024061,0.012737,45,0
0.083338,0.030663,0.017241,0.044465,0.016009,0.0040295,85,0
0.089267,0.036593,0.014519,0.047187,0.02154,0.0095605,42,0
0.071751,0.019077,0.019964,0.041742,0.013269,0.0012895,88,0
0.077485,0.024811,0.019964,0.041742,0.013397,0.0014169,44,0
0.082599,0.029924,0.018149,0.043557,0.013233,0.0012527,39,0
0.072096,0.019422,0.018149,0.043557,0.01335,0.0013703,99,0
0.068401,0.015726,0.015426,0.046279,0.013113,0.0011332,139,0
0.058818,0.0061435,0.025408,0.036298,0.015618,0.0036385,87,0
0.07349,0.020816,0.027223,0.034483,0.017197,0.0052175,112,0
0.078392,0.025718,0.023593,0.038113,0.017277,0.0052969,45,0
0.063458,0.010783,0.029946,0.03176,0.01635,0.0043706,136,0
0.087777,0.035102,0.026316,0.03539,0.017566,0.0055863,71,0
0.08649,0.029923,0.03176,0.029946,0.014843,0.0028634,68,0
0.077965,0.021397,0.033575,0.028131,0.020087,0.0081069,36,1
0.090091,0.033524,0.024501,0.037205,0.024371,0.012391,41,1
0.10539,0.048827,0.018149,0.043557,0.031247,0.019267,41,1
0.10438,0.047809,0.026316,0.03539,0.024542,0.012562,39,1
0.08059,0.024023,0.036298,0.025408,0.026881,0.014901,42,1
0.081308,0.024741,0.029946,0.03176,0.032293,0.020314,38,1
0.093149,0.036582,0.028131,0.033575,0.029793,0.017813,43,1
0.091871,0.035304,0.020871,0.040835,0.024867,0.012887,83,1
0.099758,0.043191,0.017241,0.044465,0.029745,0.017765,83,1
0.097914,0.041347,0.022686,0.03902,0.0279,0.01592,81,1
0.10406,0.047495,0.020871,0.040835,0.02815,0.01617,73,1
0.11859,0.062028,0.019964,0.041742,0.029313,0.017333,69,1
0.10395,0.047381,0.025408,0.036298,0.02657,0.014591,67,1
0.080274,0.023707,0.034483,0.027223,0.02289,0.01091,68,1
0.067792,0.011225,0.043557,0.018149,0.013433,0.0014528,121,1
0.061698,0.0051307,0.052632,0.0090744,0.022491,0.010511,20,1
0.096347,0.03978,0.038113,0.023593,0.022768,0.010789,46,1
0.11335,0.056779,0.013612,0.048094,0.021108,0.009128,125,1
0.099979,0.043412,0.0099819,0.051724,0.017699,0.0057195,99,1
0.090298,0.033731,0.018149,0.043557,0.017057,0.0050769,60,1
0.084902,0.028335,0.026316,0.03539,0.016289,0.0043088,110,1
0.077401,0.020834,0.027223,0.034483,0.020939,0.0089589,48,1
0.054903,0,0.025408,0.036298,0.012445,0.00046522,127,1
0.049956,0,0.025408,0.036298,0.018857,0.0068769,37,0
0.053368,0.003412,0.026316,0.03539,0.014687,0.0027068,96,0
0.072688,0.022732,0.023593,0.038113,0.017541,0.0055606,164,0
0.098896,0.04894,0.021779,0.039927,0.022881,0.010901,90,0
0.090255,0.040299,0.029038,0.032668,0.021054,0.0090739,45,0
0.063008,0.013052,0.03539,0.026316,0.01444,0.0024603,95,0
0.078695,0.028739,0.030853,0.030853,0.01818,0.0062003,118,0
0.086833,0.036877,0.027223,0.034483,0.018178,0.0061979,117,0
0.085054,0.035098,0.024501,0.037205,0.014117,0.0021367,45,0
0.088861,0.038904,0.021779,0.039927,0.018019,0.006039,100,0
0.075632,0.025676,0.022686,0.03902,0.013351,0.0013711,117,0
0.079675,0.029719,0.023593,0.038113,0.017571,0.0055908,117,0
0.096566,0.04661,0.018149,0.043557,0.01533,0.0033501,43,0
0.099713,0.049757,0.016334,0.045372,0.020803,0.0088232,112,0
0.093454,0.043498,0.022686,0.03902,0.015263,0.003283,169,0
0.071569,0.021612,0.029946,0.03176,0.021227,0.0092471,107,0
0.069334,0.019378,0.029038,0.032668,0.019498,0.0075182,42,0
0.060679,0.010723,0.011797,0.049909,0.01671,0.0047296,58,0
0.0015248,0,0.20962,0,0.0026304,0,97,0
0.0015435,1.8642e-05,0.20599,0.0036298,0.0021188,0,101,0
0.0014065,0,0.22505,0,0.0020825,0,155,0
